"Fecha","MTB.Open","MTB.High","MTB.Low","MTB.Close","MTB.Volume","MTB.Adjusted"
2016-05-02,118.919998168945,119.410003662109,117.800003051758,118.949996948242,1176400,96.9434051513672
2016-05-03,117.550003051758,117.550003051758,115.440002441406,116.690002441406,802300,95.1015396118164
2016-05-04,115.309997558594,115.930000305176,113.180000305176,114.120002746582,1084300,93.0069961547852
2016-05-05,114.330001831055,115.139999389648,113.559997558594,114.220001220703,656900,93.0885009765625
2016-05-06,113.669998168945,114.910003662109,113.519996643066,114.690002441406,597500,93.4715423583984
2016-05-09,114.550003051758,114.849998474121,113.269996643066,113.889999389648,674100,92.8195648193359
2016-05-10,114.779998779297,115.949996948242,114.279998779297,115.790000915527,665500,94.368034362793
2016-05-11,115.23999786377,116.5,114.900001525879,115.470001220703,646100,94.1072311401367
2016-05-12,116.139999389648,116.879997253418,114.370002746582,115.110000610352,431300,93.813835144043
2016-05-13,114.819999694824,115.76000213623,112.639999389648,113.230003356934,580800,92.2816467285156
2016-05-16,113.01000213623,114.610000610352,112.569999694824,114.050003051758,560400,92.9499359130859
2016-05-17,113.580001831055,114.800003051758,112.410003662109,113.169998168945,478900,92.2327423095703
2016-05-18,113.190002441406,116.76000213623,112.940002441406,116.73999786377,1161000,95.1422729492188
2016-05-19,115.879997253418,117.089996337891,114.23999786377,115.819999694824,684200,94.3924789428711
2016-05-20,116.569999694824,117.440002441406,115.849998474121,116.389999389648,394400,94.8570251464844
2016-05-23,116.419998168945,116.550003051758,114.730003356934,115.830001831055,377600,94.4006271362305
2016-05-24,116.51000213623,118.449996948242,116.300003051758,117.800003051758,563100,96.0061721801758
2016-05-25,118.720001220703,120,118.599998474121,119,1609800,96.9841613769531
2016-05-26,118.879997253418,119.360000610352,117.839996337891,118.470001220703,463000,96.5522155761719
2016-05-27,118.180000305176,119.370002746582,117.889999389648,119.370002746582,764300,97.8639526367188
2016-05-31,119.870002746582,120.099998474121,118.660003662109,119.5,981900,97.9705429077148
2016-06-01,119.5,119.51000213623,117.26000213623,119.269996643066,577000,97.7819595336914
2016-06-02,118.73999786377,120.120002746582,118.379997253418,120.080001831055,800900,98.4460372924805
2016-06-03,118.480003356934,118.480003356934,115.779998779297,118.290000915527,757000,96.9785385131836
2016-06-06,118.709999084473,120.650001525879,117.980003356934,119.980003356934,685100,98.3640594482422
2016-06-07,120.129997253418,120.25,118.430000305176,118.48999786377,801200,97.1424865722656
2016-06-08,118.269996643066,119.160003662109,117.980003356934,119.029998779297,679300,97.5851974487305
2016-06-09,118.73999786377,118.73999786377,117.040000915527,118.370002746582,652500,97.0441436767578
2016-06-10,116.730003356934,117.800003051758,116.51000213623,117.550003051758,839700,96.3718414306641
2016-06-13,117.139999389648,118.970001220703,116.860000610352,117.690002441406,1133400,96.4866256713867
2016-06-14,117.069999694824,118.040000915527,114.98999786377,115.519996643066,937600,94.7075805664062
2016-06-15,116.309997558594,118.110000610352,115.529998779297,116.25,908700,95.3060760498047
2016-06-16,115.110000610352,116.23999786377,114.25,116.099998474121,661200,95.1830749511719
2016-06-17,116.180000305176,117.319999694824,115.970001220703,117.209999084473,1583100,96.0931091308594
2016-06-20,118.669998168945,120,117.25,117.400001525879,937900,96.2488784790039
2016-06-21,117.819999694824,118.050003051758,116.379997253418,117.870002746582,597900,96.6341934204102
2016-06-22,117.769996643066,118.860000610352,117.300003051758,117.330001831055,522100,96.1914825439453
2016-06-23,118.930000305176,120.790000915527,118.930000305176,120.419998168945,776800,98.7247924804688
2016-06-24,112.769996643066,115.559997558594,112.51000213623,112.639999389648,2041500,92.3464508056641
2016-06-27,110.779998779297,111.440002441406,108.040000915527,108.779998779297,1332100,89.181884765625
2016-06-28,110.660003662109,111.730003356934,109.139999389648,111.550003051758,1137900,91.4528350830078
2016-06-29,112.849998474121,113.540000915527,111,113.480003356934,1010500,93.0351257324219
2016-06-30,115.209999084473,118.23999786377,114.410003662109,118.230003356934,1346700,96.9293518066406
2016-07-01,117.650001525879,118.26000213623,116.349998474121,117.050003051758,773300,95.9619369506836
2016-07-05,115.75,115.75,112.069999694824,112.870002746582,1228700,92.5349960327148
2016-07-06,112.089996337891,113.519996643066,111.129997253418,113.419998168945,866700,92.9859237670898
2016-07-07,115.860000610352,115.860000610352,113.279998779297,114.199996948242,625900,93.6253967285156
2016-07-08,115.959999084473,116.73999786377,115.379997253418,115.940002441406,711300,95.0519256591797
2016-07-11,116.769996643066,117.069999694824,116.230003356934,116.529998779297,576800,95.5356063842773
2016-07-12,117.110000610352,118.680000305176,117.110000610352,118.099998474121,1009600,96.8227462768555
2016-07-13,118.199996948242,118.51000213623,117.160003662109,117.959999084473,586300,96.7079696655273
2016-07-14,120.160003662109,120.339996337891,118.779998779297,119.459999084473,780000,97.9377365112305
2016-07-15,119.75,120.400001525879,118.639999389648,119.059997558594,598300,97.6098175048828
2016-07-18,119.019996643066,119.330001831055,118.459999084473,118.529998779297,461400,97.1752853393555
2016-07-19,117.940002441406,118.930000305176,117.599998474121,118.730003356934,690700,97.3392715454102
2016-07-20,118.470001220703,118.730003356934,113.769996643066,113.809997558594,2118800,93.3056640625
2016-07-21,113.360000610352,114.449996948242,112.26000213623,112.730003356934,1038500,92.4202117919922
2016-07-22,113.089996337891,114.930000305176,112.629997253418,114.480003356934,1025000,93.8549652099609
2016-07-25,114.120002746582,114.449996948242,113.089996337891,113.360000610352,812700,92.9367218017578
2016-07-26,113.169998168945,114.809997558594,113.029998779297,114.449996948242,819200,93.8303527832031
2016-07-27,114.319999694824,115.949996948242,114.080001831055,114.930000305176,1060000,94.223876953125
2016-07-28,114.48999786377,115.419998168945,113.779998779297,114.830001831055,809000,94.1418991088867
2016-07-29,114.690002441406,115.720001220703,114.220001220703,114.559997558594,805900,93.9205551147461
2016-08-01,114.430000305176,115.5,112.51000213623,112.779998779297,1380700,92.4612350463867
2016-08-02,112.23999786377,112.800003051758,111.819999694824,112,994900,91.8217468261719
2016-08-03,112.300003051758,114.050003051758,112.169998168945,113.900001525879,8e+05,93.3794403076172
2016-08-04,113.720001220703,114.75,113.349998474121,113.970001220703,855400,93.4368515014648
2016-08-05,115.26000213623,117.400001525879,114.800003051758,117.199996948242,1210400,96.0849075317383
2016-08-08,117.580001831055,118.209999084473,117.120002746582,117.730003356934,845800,96.5194244384766
2016-08-09,117.569999694824,118.290000915527,117.279998779297,117.559997558594,698200,96.3800430297852
2016-08-10,117.279998779297,117.300003051758,116.349998474121,116.569999694824,542900,95.5684127807617
2016-08-11,116.839996337891,117.430000305176,116.430000305176,116.790000915527,588000,95.748779296875
2016-08-12,115.610000610352,116.349998474121,115.5,116.309997558594,500100,95.3552474975586
2016-08-15,116.660003662109,118.190002441406,116.660003662109,118.099998474121,613900,96.8227462768555
2016-08-16,117.449996948242,118.080001831055,117.23999786377,117.370002746582,525400,96.2242660522461
2016-08-17,117.379997253418,117.940002441406,116.900001525879,117.470001220703,440000,96.3062591552734
2016-08-18,117.580001831055,117.900001525879,117.099998474121,117.900001525879,448900,96.6587905883789
2016-08-19,117.680000305176,117.76000213623,116.980003356934,117.660003662109,318400,96.4620361328125
2016-08-22,117.199996948242,117.889999389648,116.779998779297,117.879997253418,333900,96.6423645019531
2016-08-23,118.309997558594,118.620002746582,117.959999084473,118.01000213623,418200,96.7489929199219
2016-08-24,117.889999389648,118.580001831055,117.169998168945,117.199996948242,616300,96.0849075317383
2016-08-25,117.269996643066,117.819999694824,116.849998474121,117.449996948242,846100,96.2898559570312
2016-08-26,117.879997253418,118.680000305176,116.529998779297,117.699996948242,801500,96.4948196411133
2016-08-29,118,118.75,117.970001220703,118.209999084473,774400,96.9129409790039
2016-08-30,117.839996337891,118.160003662109,116.900001525879,117.949996948242,1641400,97.2758331298828
2016-08-31,117.959999084473,118.599998474121,117.220001220703,118.330001831055,935200,97.589225769043
2016-09-01,118.680000305176,118.919998168945,116.089996337891,117.319999694824,774600,96.7562637329102
2016-09-02,117.720001220703,117.900001525879,116.800003051758,117.339996337891,1068200,96.7727432250977
2016-09-06,117.559997558594,117.699996948242,115.150001525879,115.800003051758,905700,95.502685546875
2016-09-07,115.300003051758,116,115.019996643066,116,667400,95.6676025390625
2016-09-08,116.129997253418,116.919998168945,115.720001220703,116.209999084473,1465800,95.8408126831055
2016-09-09,116.050003051758,117.709999084473,115.680000305176,117.089996337891,1531600,96.5665512084961
2016-09-12,116.519996643066,118.330001831055,115.660003662109,118.129997253418,818800,97.4242553710938
2016-09-13,116.540000915527,116.900001525879,115.129997253418,116.139999389648,732500,95.7830657958984
2016-09-14,115.949996948242,117.110000610352,115.410003662109,115.569999694824,779900,95.31298828125
2016-09-15,115.279998779297,116.040000915527,115.019996643066,115.650001525879,638200,95.3789825439453
2016-09-16,115.110000610352,115.110000610352,113.930000305176,114.809997558594,1241300,94.6861953735352
2016-09-19,115.330001831055,115.959999084473,114.51000213623,115.029998779297,508500,94.8676300048828
2016-09-20,115.769996643066,116.139999389648,115.199996948242,115.330001831055,349900,95.1150588989258
2016-09-21,116,116.849998474121,115.129997253418,115.699996948242,534700,95.4201965332031
2016-09-22,115.98999786377,116.589996337891,115.51000213623,116.550003051758,568500,96.1212310791016
2016-09-23,116.040000915527,117.529998779297,116.01000213623,117.120002746582,891800,96.5912933349609
2016-09-26,116.480003356934,116.480003356934,113.98999786377,114.160003662109,633800,94.1501388549805
2016-09-27,113.779998779297,115.540000915527,113.580001831055,115.529998779297,447100,95.2800064086914
2016-09-28,115.900001525879,116.169998168945,114.25,115.709999084473,569300,95.4284362792969
2016-09-29,115.330001831055,116.809997558594,113.879997253418,114.540000915527,809200,94.4635238647461
2016-09-30,115.279998779297,116.680000305176,114.389999389648,116.099998474121,708900,95.7500762939453
2016-10-03,115.620002746582,116.180000305176,114.98999786377,115.199996948242,591500,95.0078277587891
2016-10-04,115.680000305176,117.129997253418,115.220001220703,116.480003356934,540300,96.0634765625
2016-10-05,116.889999389648,118.580001831055,116.620002746582,118.059997558594,640400,97.3665313720703
2016-10-06,117.769996643066,118.76000213623,117.160003662109,118.339996337891,494400,97.5974578857422
2016-10-07,118.099998474121,118.300003051758,116.660003662109,117.830001831055,440400,97.176872253418
2016-10-10,118.360000610352,118.75,117.779998779297,117.889999389648,524700,97.2263336181641
2016-10-11,117.830001831055,118.220001220703,115.680000305176,116.059997558594,1010300,95.7170944213867
2016-10-12,116.309997558594,117.389999389648,116.029998779297,116.860000610352,614300,96.3768692016602
2016-10-13,115.48999786377,115.48999786377,112.25,113.169998168945,1142800,93.3336563110352
2016-10-14,114.660003662109,115.330001831055,113.580001831055,113.870002746582,1138800,93.9109573364258
2016-10-17,114.620002746582,115.180000305176,113.639999389648,114,571400,94.0181655883789
2016-10-18,115.069999694824,115.559997558594,113.419998168945,115.269996643066,831500,95.0655822753906
2016-10-19,116.199996948242,118.699996948242,114.559997558594,117.5,1511300,96.9046936035156
2016-10-20,117.430000305176,119.150001525879,117.290000915527,118.849998474121,1078900,98.0180587768555
2016-10-21,117.699996948242,119.029998779297,117.300003051758,118.910003662109,630800,98.0675506591797
2016-10-24,119.209999084473,119.699996948242,118.650001525879,118.919998168945,667300,98.0757904052734
2016-10-25,118.970001220703,119.379997253418,118.269996643066,119.050003051758,591700,98.1830291748047
2016-10-26,118.800003051758,120.370002746582,118.199996948242,120.190002441406,589100,99.1232070922852
2016-10-27,120.910003662109,122.709999084473,120.089996337891,121.980003356934,989300,100.59944152832
2016-10-28,122.370002746582,122.529998779297,120.970001220703,122.069999694824,864400,100.673667907715
2016-10-31,122.400001525879,123.339996337891,122.110000610352,122.730003356934,915200,101.217987060547
2016-11-01,123.330001831055,123.330001831055,121.550003051758,122.889999389648,959300,101.349922180176
2016-11-02,122.110000610352,122.360000610352,120.930000305176,121.809997558594,1234700,100.45923614502
2016-11-03,122.25,122.819999694824,120.900001525879,121.410003662109,885300,100.129348754883
2016-11-04,121.279998779297,122.569999694824,120.309997558594,121.809997558594,879600,100.45923614502
2016-11-07,123.129997253418,124.940002441406,122.919998168945,124.879997253418,1258300,102.991134643555
2016-11-08,124.309997558594,125.400001525879,123.379997253418,125.129997253418,1094000,103.197319030762
2016-11-09,125.449996948242,132.080001831055,125.089996337891,131.539993286133,2238600,108.483772277832
2016-11-10,132.149993896484,135.199996948242,129.259994506836,133.710006713867,2907900,110.273406982422
2016-11-11,133.309997558594,136.160003662109,132.699996948242,136,1585200,112.16202545166
2016-11-14,136.75,140.580001831055,136.75,139.949996948242,1671300,115.41968536377
2016-11-15,135.779998779297,139.009994506836,134.630004882812,138.850006103516,1447100,114.512474060059
2016-11-16,136.880004882812,137.770004272461,136.110000610352,136.740005493164,995500,112.772331237793
2016-11-17,137.259994506836,140.119995117188,137.039993286133,139.910003662109,1590900,115.386672973633
2016-11-18,140.229995727539,141.990005493164,139.460006713867,141.259994506836,1331100,116.500068664551
2016-11-21,141.669998168945,141.669998168945,139.789993286133,141.059997558594,898300,116.335144042969
2016-11-22,141.5,142.649993896484,141.089996337891,142.289993286133,1451000,117.34952545166
2016-11-23,142.910003662109,143.990005493164,141.440002441406,143.570007324219,1028700,118.40518951416
2016-11-25,143.529998779297,143.710006713867,142.600006103516,143.710006713867,324700,118.520660400391
2016-11-28,142.399993896484,143.240005493164,140.350006103516,140.720001220703,1237000,116.054748535156
2016-11-29,141.160003662109,141.729995727539,140.470001220703,140.789993286133,930100,116.112411499023
2016-11-30,142.279998779297,144.380004882812,141.690002441406,143.940002441406,1255500,119.303466796875
2016-12-01,144.740005493164,147.300003051758,144.339996337891,147.089996337891,1503000,121.914352416992
2016-12-02,146.259994506836,146.910003662109,144.729995727539,146.160003662109,749700,121.143516540527
2016-12-05,147.25,148.460006713867,146.580001831055,147.339996337891,1531500,122.121536254883
2016-12-06,148.410003662109,149.029998779297,147.149993896484,148.910003662109,711500,123.422813415527
2016-12-07,149.289993286133,151.509994506836,148.630004882812,151.289993286133,891700,125.395500183105
2016-12-08,152,154.759994506836,151.460006713867,153.5,1310700,127.227210998535
2016-12-09,153.309997558594,154.179992675781,151.759994506836,154.169998168945,1079900,127.782562255859
2016-12-12,153.320007324219,154.789993286133,151.440002441406,152.800003051758,929400,126.647018432617
2016-12-13,153.5,154.130004882812,151.899993896484,153.220001220703,1175300,126.995147705078
2016-12-14,152.330001831055,154.509994506836,151.919998168945,152.860000610352,1858000,126.696739196777
2016-12-15,153.050003051758,154.910003662109,151.669998168945,153.850006103516,1019900,127.517295837402
2016-12-16,153.5,154.410003662109,152.089996337891,152.490005493164,2080200,126.390083312988
2016-12-19,152.770004272461,154.210006713867,151.820007324219,154.179992675781,677100,127.790840148926
2016-12-20,155,157.270004272461,154.979995727539,157.020004272461,853900,130.144744873047
2016-12-21,157.050003051758,157.050003051758,155.850006103516,155.910003662109,937700,129.224731445312
2016-12-22,155.75,156.240005493164,155.259994506836,156.029998779297,954800,129.324188232422
2016-12-23,156.089996337891,157.119995117188,155.5,157.100006103516,506300,130.211059570312
2016-12-27,157.479995727539,158.100006103516,156.860000610352,158.100006103516,467700,131.039901733398
2016-12-28,158.350006103516,158.350006103516,156.259994506836,156.649993896484,439500,129.838043212891
2016-12-29,156.720001220703,157.080001831055,154.809997558594,155.630004882812,509000,128.992645263672
2016-12-30,156.350006103516,156.830001831055,155.360000610352,156.429992675781,836900,129.655685424805
2017-01-03,158.199996948242,160.759994506836,155.740005493164,156.740005493164,1259100,129.912643432617
2017-01-04,156.899993896484,158.25,156.440002441406,157.699996948242,765900,130.708358764648
2017-01-05,157.259994506836,157.410003662109,154.350006103516,155.380004882812,952100,128.785430908203
2017-01-06,155.910003662109,157.119995117188,155.5,156.559997558594,932000,129.763488769531
2017-01-09,155.5,156.800003051758,154.660003662109,155.960006713867,695700,129.266159057617
2017-01-10,156.119995117188,157.460006713867,155.449996948242,156.699996948242,674500,129.879470825195
2017-01-11,156.449996948242,157.089996337891,155.309997558594,157.009994506836,679700,130.136444091797
2017-01-12,156.389999389648,156.389999389648,154.229995727539,155.350006103516,827900,128.760604858398
2017-01-13,156.279998779297,158.75,155.479995727539,156.070007324219,934900,129.357330322266
2017-01-17,154.020004272461,154.289993286133,152.460006713867,152.679992675781,1078400,126.547515869141
2017-01-18,153.539993286133,154.860000610352,152.199996948242,154.639999389648,1065800,128.172073364258
2017-01-19,155,157.399993896484,152.619995117188,155.350006103516,890000,128.760604858398
2017-01-20,155.740005493164,157.710006713867,155.490005493164,157.029998779297,632900,130.153030395508
2017-01-23,155.910003662109,157.139999389648,155.320007324219,155.940002441406,1143800,129.249588012695
2017-01-24,156.770004272461,160.220001220703,156.300003051758,159.589996337891,832000,132.274856567383
2017-01-25,160.800003051758,162.880004882812,160.070007324219,162.199996948242,1065600,134.438171386719
2017-01-26,162.380004882812,163.970001220703,161.889999389648,163.630004882812,894100,135.62336730957
2017-01-27,163.399993896484,164.529998779297,163.020004272461,164.039993286133,639600,135.963195800781
2017-01-30,163.940002441406,163.940002441406,161.389999389648,163.25,708800,135.308395385742
2017-01-31,162.160003662109,163.25,161.389999389648,162.570007324219,982300,134.744827270508
2017-02-01,163.990005493164,166.339996337891,162.619995117188,162.720001220703,1136800,134.869155883789
2017-02-02,161.410003662109,162.949996948242,160.520004272461,162.110000610352,819700,134.363555908203
2017-02-03,163.889999389648,164.470001220703,162.720001220703,163.889999389648,1272600,135.838897705078
2017-02-06,162.619995117188,163.979995727539,161.570007324219,163.449996948242,693000,135.474166870117
2017-02-07,164.25,164.25,162.330001831055,162.5,847400,134.686798095703
2017-02-08,161.669998168945,163.190002441406,160.770004272461,162.800003051758,845700,134.935470581055
2017-02-09,162.940002441406,165.169998168945,162.050003051758,164.479995727539,788100,136.327896118164
2017-02-10,165.139999389648,165.979995727539,164.410003662109,165.309997558594,634000,137.01579284668
2017-02-13,166.100006103516,168.289993286133,165.929992675781,166.800003051758,959200,138.250823974609
2017-02-14,166.979995727539,169.080001831055,166.470001220703,168.220001220703,1077600,139.427734375
2017-02-15,168.949996948242,170.809997558594,167.979995727539,169.130004882812,950700,140.182022094727
2017-02-16,168.869995117188,169.160003662109,166.460006713867,167.580001831055,1183000,138.897323608398
2017-02-17,166.479995727539,168.020004272461,166.25,167.910003662109,730800,139.170837402344
2017-02-21,168.25,169.330001831055,167.389999389648,167.929992675781,809400,139.187377929688
2017-02-22,166.880004882812,168.610000610352,166.690002441406,168.029998779297,928600,139.270263671875
2017-02-23,168.350006103516,170.089996337891,167.389999389648,169.779998779297,877600,140.720748901367
2017-02-24,168.559997558594,169.130004882812,167.429992675781,168.669998168945,1257600,139.800750732422
2017-02-27,168.740005493164,169.160003662109,167.850006103516,167.949996948242,991300,139.204010009766
2017-02-28,167.190002441406,168.080001831055,166.100006103516,166.970001220703,1042200,138.391693115234
2017-03-01,169.639999389648,173.720001220703,169.449996948242,172.210006713867,1049600,142.734848022461
2017-03-02,172.009994506836,172.009994506836,166.570007324219,167.119995117188,877900,139.121917724609
2017-03-03,167.259994506836,168.350006103516,167.089996337891,168.009994506836,621000,139.862854003906
2017-03-06,166.559997558594,167.880004882812,165.009994506836,166.970001220703,805000,138.997039794922
2017-03-07,166.789993286133,167.979995727539,165.630004882812,166.729995727539,614600,138.797286987305
2017-03-08,168.070007324219,168.490005493164,166.130004882812,166.660003662109,538200,138.738983154297
2017-03-09,167.289993286133,167.770004272461,165.940002441406,166.529998779297,608400,138.630752563477
2017-03-10,167.630004882812,167.630004882812,164.690002441406,166.190002441406,913500,138.347717285156
2017-03-13,166.089996337891,166.529998779297,165.089996337891,165.479995727539,988800,137.756652832031
2017-03-14,164.910003662109,166.279998779297,163.509994506836,165.960006713867,534500,138.156311035156
2017-03-15,166.529998779297,166.729995727539,163.570007324219,163.75,789500,136.316482543945
2017-03-16,163.75,165.580001831055,163.25,164.490005493164,718200,136.932556152344
2017-03-17,164.320007324219,164.869995117188,161.449996948242,162.089996337891,2603100,134.934631347656
2017-03-20,161.669998168945,162.990005493164,160.660003662109,160.940002441406,875800,133.977294921875
2017-03-21,161.960006713867,162.289993286133,154.800003051758,155.050003051758,1337200,129.074081420898
2017-03-22,154.279998779297,156.149993896484,151.679992675781,154.759994506836,1004300,128.832656860352
2017-03-23,154.649993896484,157.5,153.559997558594,154.970001220703,965700,129.007446289062
2017-03-24,155.929992675781,156.860000610352,153.570007324219,154.970001220703,875500,129.007446289062
2017-03-27,151.289993286133,154.460006713867,149.509994506836,154.169998168945,811000,128.341506958008
2017-03-28,154.300003051758,156.720001220703,153.740005493164,156.059997558594,877400,129.914840698242
2017-03-29,155.259994506836,155.839996337891,154.029998779297,154.429992675781,457100,128.557907104492
2017-03-30,154.130004882812,157.369995117188,154.130004882812,156.639999389648,756200,130.397705078125
2017-03-31,155.889999389648,156.570007324219,154.509994506836,154.729995727539,504700,128.807678222656
2017-04-03,155.270004272461,155.880004882812,152.490005493164,154.490005493164,820700,128.607864379883
2017-04-04,153.809997558594,155.220001220703,153.429992675781,154.190002441406,659900,128.358139038086
2017-04-05,155.679992675781,156.259994506836,152.100006103516,152.380004882812,575300,126.851356506348
2017-04-06,152.369995117188,153.690002441406,151.199996948242,153.369995117188,798100,127.67546081543
2017-04-07,152.380004882812,153.899993896484,151.720001220703,153.020004272461,589300,127.384155273438
2017-04-10,152.75,153.809997558594,150.960006713867,151.550003051758,548200,126.16039276123
2017-04-11,150.770004272461,151.479995727539,149.660003662109,151.479995727539,616000,126.102172851562
2017-04-12,150.639999389648,151.550003051758,148.839996337891,149.820007324219,1071200,124.72021484375
2017-04-13,149.199996948242,150.360000610352,147.550003051758,147.929992675781,1516500,123.146873474121
2017-04-17,149.509994506836,153.860000610352,149.119995117188,153.710006713867,1406000,127.958541870117
2017-04-18,153.179992675781,154.490005493164,150.630004882812,151.850006103516,1264900,126.41015625
2017-04-19,153.100006103516,153.759994506836,151.169998168945,151.479995727539,802200,126.102172851562
2017-04-20,152.869995117188,154.830001831055,152.169998168945,154.279998779297,613400,128.433059692383
2017-04-21,153.869995117188,155.25,153.460006713867,153.910003662109,630600,128.125030517578
2017-04-24,157.570007324219,158.869995117188,156.710006713867,156.970001220703,693300,130.672393798828
2017-04-25,158.360000610352,159.910003662109,157.660003662109,157.729995727539,862600,131.305053710938
2017-04-26,157.300003051758,159.570007324219,157.300003051758,158.690002441406,726700,132.104278564453
2017-04-27,158.809997558594,159.449996948242,156.320007324219,156.949996948242,357200,130.655715942383
2017-04-28,156.759994506836,157.630004882812,155.350006103516,155.410003662109,432800,129.373779296875
2017-05-01,156.880004882812,157.889999389648,155.389999389648,156.960006713867,593500,130.6640625
2017-05-02,157.490005493164,157.869995117188,155.949996948242,156.800003051758,459300,130.530868530273
2017-05-03,155.910003662109,159.899993896484,155.630004882812,159.300003051758,620600,132.612014770508
2017-05-04,160.289993286133,160.880004882812,158.190002441406,159.089996337891,949600,132.437210083008
2017-05-05,159.339996337891,159.610000610352,157.779998779297,158.929992675781,365900,132.304000854492
2017-05-08,158.740005493164,160.009994506836,158.119995117188,159.899993896484,422700,133.111511230469
2017-05-09,160.070007324219,161.839996337891,158.830001831055,159.309997558594,486100,132.620346069336
2017-05-10,158.740005493164,159.470001220703,158.190002441406,159.300003051758,442100,132.612014770508
2017-05-11,158.660003662109,159.289993286133,156.850006103516,158.429992675781,426600,131.887786865234
2017-05-12,157.270004272461,158.029998779297,156.300003051758,157.809997558594,564500,131.371673583984
2017-05-15,157.940002441406,160.639999389648,157.539993286133,160.539993286133,1171300,133.644302368164
2017-05-16,160.759994506836,163.5,160.279998779297,162.369995117188,1274800,135.167709350586
2017-05-17,162.369995117188,162.369995117188,155.470001220703,156.529998779297,1082600,130.306121826172
2017-05-18,156.270004272461,158.190002441406,155.639999389648,157.080001831055,892000,130.763916015625
2017-05-19,157.130004882812,158.919998168945,156.759994506836,157.300003051758,843000,130.947113037109
2017-05-22,157.889999389648,158.949996948242,155.789993286133,158.75,641100,132.154190063477
2017-05-23,158.770004272461,162.160003662109,158.419998168945,161.300003051758,580900,134.276916503906
2017-05-24,161.669998168945,161.770004272461,159.820007324219,160.410003662109,956000,133.536056518555
2017-05-25,160.729995727539,161.820007324219,159.960006713867,161.199996948242,782100,134.193725585938
2017-05-26,160.550003051758,161.619995117188,159.990005493164,160.199996948242,410500,133.361267089844
2017-05-30,159.009994506836,159.070007324219,156.470001220703,158.070007324219,475400,132.207061767578
2017-05-31,158.199996948242,158.570007324219,155.190002441406,156.470001220703,1072500,130.868804931641
2017-06-01,157.559997558594,159.009994506836,155.520004272461,158.699996948242,625800,132.733978271484
2017-06-02,157.520004272461,158.729995727539,156.509994506836,157.589996337891,644800,131.805572509766
2017-06-05,157.630004882812,159.149993896484,156.880004882812,157.179992675781,639200,131.462631225586
2017-06-06,155.880004882812,156.539993286133,155.100006103516,155.869995117188,589500,130.367050170898
2017-06-07,156.220001220703,157.479995727539,155.639999389648,156.720001220703,705100,131.077911376953
2017-06-08,156.720001220703,160.720001220703,155.850006103516,159.080001831055,832300,133.051803588867
2017-06-09,160.080001831055,164.029998779297,160.080001831055,163.360000610352,698500,136.63151550293
2017-06-12,163.5,163.960006713867,161.839996337891,162.440002441406,915200,135.86198425293
2017-06-13,163.110000610352,163.850006103516,162,162.679992675781,709500,136.062759399414
2017-06-14,160.660003662109,162.679992675781,159.160003662109,162.550003051758,638200,135.954071044922
2017-06-15,161.770004272461,162.990005493164,160.110000610352,161.509994506836,407000,135.084182739258
2017-06-16,161.660003662109,162.699996948242,160.759994506836,161.669998168945,860700,135.218048095703
2017-06-19,162.789993286133,163.130004882812,161.820007324219,162.660003662109,381200,136.04606628418
2017-06-20,161.910003662109,162.779998779297,161.399993896484,161.800003051758,617300,135.326782226562
2017-06-21,162.380004882812,162.380004882812,160.580001831055,161.029998779297,397100,134.682739257812
2017-06-22,160.410003662109,160.679992675781,158.470001220703,159.490005493164,436000,133.39469909668
2017-06-23,160.259994506836,160.259994506836,157.309997558594,157.839996337891,885900,132.014709472656
2017-06-26,158.259994506836,159.240005493164,157.259994506836,158.809997558594,375700,132.825988769531
2017-06-27,159.929992675781,161.330001831055,159.100006103516,159.160003662109,419600,133.118698120117
2017-06-28,160.570007324219,161.940002441406,160.190002441406,161.649993896484,623000,135.201278686523
2017-06-29,163.110000610352,163.899993896484,159.289993286133,161.179992675781,1347700,134.808212280273
2017-06-30,162.270004272461,162.619995117188,159.729995727539,161.949996948242,747000,135.452209472656
2017-07-03,162.979995727539,165.259994506836,162.350006103516,164.309997558594,386300,137.426055908203
2017-07-05,164.440002441406,165.330001831055,163.160003662109,164.440002441406,533600,137.534820556641
2017-07-06,164.380004882812,165.529998779297,163.440002441406,163.589996337891,700100,136.823852539062
2017-07-07,164.720001220703,165.389999389648,163.619995117188,165.110000610352,549600,138.095169067383
2017-07-10,164.699996948242,165.399993896484,163.990005493164,164.360000610352,579300,137.467910766602
2017-07-11,164.910003662109,166.179992675781,163.360000610352,165.169998168945,987200,138.145370483398
2017-07-12,164.880004882812,165.5,163.710006713867,165.240005493164,630600,138.203918457031
2017-07-13,165.580001831055,166.809997558594,164.929992675781,166.539993286133,443400,139.29118347168
2017-07-14,165.160003662109,166.449996948242,164.300003051758,165.770004272461,488000,138.647201538086
2017-07-17,165.550003051758,166.350006103516,164.179992675781,165.990005493164,596700,138.831253051758
2017-07-18,164.830001831055,165.899993896484,164.339996337891,165.479995727539,1051400,138.404647827148
2017-07-19,166.820007324219,166.850006103516,160.899993896484,162.479995727539,1550900,135.895492553711
2017-07-20,162.619995117188,162.949996948242,159.070007324219,160.339996337891,792500,134.10563659668
2017-07-21,159.559997558594,160.570007324219,157.630004882812,158.110000610352,679800,132.240463256836
2017-07-24,158.210006713867,161.360000610352,158.210006713867,160.339996337891,956300,134.10563659668
