"Fecha","EA.Open","EA.High","EA.Low","EA.Close","EA.Volume","EA.Adjusted"
2014-04-21,27.75,28.1800003051758,27.6599998474121,27.9799995422363,2570700,27.5156688690186
2014-04-22,27.6000003814697,28.2299995422363,27.5900001525879,28.1200008392334,3260100,27.6533470153809
2014-04-23,28.1399993896484,28.2600002288818,27.9500007629395,28.1499996185303,2785900,27.6828460693359
2014-04-24,28.3199996948242,28.4300003051758,27.9400005340576,28.1000003814697,2187400,27.6336765289307
2014-04-25,28.0499992370605,28.3299999237061,27.8099994659424,28.2099990844727,4894500,27.741849899292
2014-04-28,28.3400001525879,28.4200000762939,27.8500003814697,28.1800003051758,3811700,27.7123508453369
2014-04-29,28.2199993133545,28.25,27.7600002288818,28.0599994659424,2756100,27.5943393707275
2014-04-30,28.0699996948242,28.3500003814697,27.9699993133545,28.2999992370605,2648100,27.830358505249
2014-05-01,28.4799995422363,29.0200004577637,28.1100006103516,28.7399997711182,2833400,28.263053894043
2014-05-02,28.7199993133545,28.9099998474121,28.2999992370605,28.5,2388000,28.0270385742188
2014-05-05,28.4500007629395,28.8099994659424,28.0599994659424,28.7600002288818,2488500,28.2827224731445
2014-05-06,28.8099994659424,28.9699993133545,28.0300006866455,28.0499992370605,4627000,27.5845012664795
2014-05-07,32.3300018310547,34.0299987792969,32.0800018310547,33.9500007629395,24834800,33.3865966796875
2014-05-08,33.4000015258789,34.8699989318848,33.1100006103516,34.2799987792969,12508400,33.7111129760742
2014-05-09,34.0499992370605,35.25,33.75,35.1199989318848,9362600,34.5371780395508
2014-05-12,35.310001373291,35.4599990844727,34.8699989318848,35.310001373291,5541100,34.7240257263184
2014-05-13,35.3899993896484,35.6500015258789,34.9900016784668,35.0400009155273,7488400,34.4585075378418
2014-05-14,34.9300003051758,35,34.1199989318848,34.1300010681152,5763500,33.5636177062988
2014-05-15,34.0299987792969,34.2400016784668,33.5999984741211,33.7900009155273,5193400,33.2292518615723
2014-05-16,33.9000015258789,34.5499992370605,33.7099990844727,34.439998626709,4512800,33.868465423584
2014-05-19,33.8800010681152,34.7900009155273,33.7299995422363,34.5699996948242,3419300,33.9962959289551
2014-05-20,34.0099983215332,34.5999984741211,34,34.3800010681152,4150600,33.8094635009766
2014-05-21,34.2900009155273,34.8800010681152,34.189998626709,34.5999984741211,2448800,34.025806427002
2014-05-22,34.2400016784668,34.7999992370605,34.1699981689453,34.5699996948242,3281400,33.9962959289551
2014-05-23,34.5999984741211,34.9700012207031,34.4099998474121,34.8800010681152,2293200,34.3011589050293
2014-05-27,34.9700012207031,35.1699981689453,34.7900009155273,35.0800018310547,2776000,34.4978446960449
2014-05-28,34.9199981689453,35.1500015258789,34.6100006103516,34.7000007629395,1823900,34.124153137207
2014-05-29,34.7599983215332,34.8400001525879,34.2999992370605,34.7599983215332,2381500,34.1831512451172
2014-05-30,34.810001373291,35.1399993896484,34.7099990844727,35.1300010681152,2886500,34.5470161437988
2014-06-02,34.9799995422363,35.1599998474121,34.310001373291,34.560001373291,2117400,33.9864730834961
2014-06-03,34.3800010681152,34.7400016784668,34.25,34.7299995422363,2062100,34.1536483764648
2014-06-04,34.7000007629395,35.3800010681152,34.6500015258789,34.9500007629395,2447300,34.3699989318848
2014-06-05,34.9500007629395,35,34.5,34.7799987792969,2197600,34.2028198242188
2014-06-06,34.7999992370605,35.0099983215332,34.5900001525879,34.8499984741211,1769900,34.271656036377
2014-06-09,35.0099983215332,35.0800018310547,34.5699996948242,34.9099998474121,2690300,34.3306617736816
2014-06-10,34.8699989318848,35.7999992370605,34.8699989318848,35.7000007629395,5076800,35.1075592041016
2014-06-11,35.4700012207031,35.8600006103516,35.2299995422363,35.5099983215332,3465400,34.9207038879395
2014-06-12,35.4500007629395,35.75,35.1500015258789,35.2299995422363,2807200,34.6453514099121
2014-06-13,35.2299995422363,35.7400016784668,35.1500015258789,35.6800003051758,3007300,35.0878868103027
2014-06-16,35.4799995422363,35.9000015258789,35.3699989318848,35.7000007629395,2306200,35.1075592041016
2014-06-17,35.5499992370605,36.9599990844727,35.4799995422363,36.7900009155273,5933600,36.1794700622559
2014-06-18,36.6800003051758,37.189998626709,36.5099983215332,37.1500015258789,4080600,36.5334854125977
2014-06-19,37.1100006103516,37.2599983215332,36.6599998474121,37.0699996948242,3328200,36.4548187255859
2014-06-20,37.2400016784668,37.2400016784668,36.8499984741211,37.1399993896484,4861400,36.5236549377441
2014-06-23,36.9799995422363,37.1100006103516,36.8199996948242,36.9000015258789,2719700,36.2876434326172
2014-06-24,36.7599983215332,36.9500007629395,36.3499984741211,36.3600006103516,4090500,35.7566070556641
2014-06-25,36.4199981689453,36.75,36.1699981689453,36.5099983215332,2965700,35.9041137695312
2014-06-26,36.560001373291,36.5800018310547,36.1199989318848,36.2700004577637,2194600,35.668098449707
2014-06-27,36.2599983215332,36.4700012207031,35.7400016784668,35.8899993896484,6837000,35.2943992614746
2014-06-30,35.9199981689453,36,35.560001373291,35.8699989318848,3521700,35.274730682373
2014-07-01,36.0299987792969,36.5999984741211,35.7000007629395,36.4099998474121,3302300,35.8057708740234
2014-07-02,36.4000015258789,36.8499984741211,36.3499984741211,36.7599983215332,2390800,36.149959564209
2014-07-03,36.7999992370605,37.0299987792969,36.5499992370605,36.9199981689453,1161900,36.3073043823242
2014-07-07,36.75,36.9099998474121,36.060001373291,36.1599998474121,2647100,35.5599212646484
2014-07-08,36.3699989318848,36.3699989318848,35.0800018310547,35.2900009155273,3791300,34.7043571472168
2014-07-09,35.6300010681152,35.7599983215332,35.2900009155273,35.5200004577637,3201300,34.9305381774902
2014-07-10,35.0400009155273,36.0499992370605,34.9300003051758,35.8499984741211,3330600,35.2550659179688
2014-07-11,35.8400001525879,35.9900016784668,35.6300010681152,35.9700012207031,1825000,35.3730697631836
2014-07-14,36.3499984741211,36.6599998474121,36.0999984741211,36.5499992370605,2445300,35.9434471130371
2014-07-15,36.3600006103516,36.7299995422363,35.7999992370605,36.1800003051758,2540000,35.57958984375
2014-07-16,36.4500007629395,37.2999992370605,36.3499984741211,37.1199989318848,3493300,36.5039863586426
2014-07-17,36.6300010681152,37.7200012207031,36.6300010681152,37.060001373291,3537000,36.4449882507324
2014-07-18,37.0299987792969,38.5699996948242,36.9900016784668,38.3800010681152,5499500,37.7430801391602
2014-07-21,38.0999984741211,38.6199989318848,37.7900009155273,38.4199981689453,4409600,37.7824172973633
2014-07-22,38.5800018310547,38.6399993896484,37.9599990844727,38.4199981689453,6068100,37.7824172973633
2014-07-23,37.4300003051758,37.7799987792969,35.9799995422363,36.0400009155273,13034100,35.4419174194336
2014-07-24,36.3300018310547,36.9500007629395,36.0800018310547,36.8400001525879,6046000,36.2286338806152
2014-07-25,36.4799995422363,36.6599998474121,35.8899993896484,36.0400009155273,4059600,35.4419174194336
2014-07-28,36.0200004577637,36.0400009155273,35.0800018310547,35.0900001525879,9702400,34.5076789855957
2014-07-29,35.2299995422363,35.2999992370605,34.1500015258789,34.3400001525879,9114000,33.7701263427734
2014-07-30,34.5,34.5699996948242,34.310001373291,34.5,4996500,33.9274711608887
2014-07-31,34.2400016784668,34.3699989318848,33.5800018310547,33.5999984741211,3897800,33.0424003601074
2014-08-01,33.5499992370605,34.0499992370605,33.4599990844727,33.7099990844727,4239200,33.1505737304688
2014-08-04,33.560001373291,34.2999992370605,33.560001373291,34.1800003051758,3674700,33.6127738952637
2014-08-05,34.060001373291,34.3300018310547,33.6699981689453,34.1300010681152,3654800,33.5636177062988
2014-08-06,34.0900001525879,34.3400001525879,33.8199996948242,34.2700004577637,3240800,33.701286315918
2014-08-07,34.3699989318848,34.5200004577637,33.1699981689453,33.310001373291,4039600,32.757209777832
2014-08-08,33.3499984741211,34.3300018310547,33.0099983215332,34.2900009155273,3802600,33.7209510803223
2014-08-11,34.3400001525879,35.1300010681152,34.3400001525879,35.0699996948242,4426800,34.4880065917969
2014-08-12,35.0499992370605,35.8800010681152,34.9099998474121,35.5499992370605,5650600,34.9600486755371
2014-08-13,35.5900001525879,36.439998626709,35.3800010681152,36.4099998474121,4110200,35.8057708740234
2014-08-14,36.3800010681152,36.7000007629395,36.3499984741211,36.5900001525879,2667100,35.9827766418457
2014-08-15,36.7799987792969,36.7999992370605,35.8699989318848,36.1399993896484,3576700,35.5402450561523
2014-08-18,36.8600006103516,36.8600006103516,36.2400016784668,36.6699981689453,2373300,36.0614547729492
2014-08-19,36.6199989318848,37.2200012207031,36.5800018310547,37.0099983215332,4241100,36.395809173584
2014-08-20,37,37.5900001525879,36.9199981689453,37.560001373291,2951000,36.9366912841797
2014-08-21,37.6699981689453,37.8300018310547,37.189998626709,37.7599983215332,3024800,37.1333656311035
2014-08-22,37.7200012207031,38.2099990844727,37.6500015258789,38.1599998474121,3312300,37.5267295837402
2014-08-25,38.3499984741211,38.3899993896484,37.560001373291,37.6199989318848,2543800,36.9956932067871
2014-08-26,37.689998626709,37.7599983215332,37.310001373291,37.560001373291,1672900,36.9366912841797
2014-08-27,37.5,37.6500015258789,36.9799995422363,37.2200012207031,2144100,36.6023254394531
2014-08-28,37.0800018310547,37.1800003051758,36.8400001525879,37.0999984741211,1866800,36.4843139648438
2014-08-29,36.75,37.8600006103516,36.7299995422363,37.8400001525879,2796100,37.212043762207
2014-09-02,37.8199996948242,38.0299987792969,37.5400009155273,38.0099983215332,4259000,37.3792114257812
2014-09-03,38.189998626709,38.2999992370605,37.8499984741211,37.8899993896484,2307100,37.2612037658691
2014-09-04,38.060001373291,38.1800003051758,37.2900009155273,37.3600006103516,3014100,36.7400093078613
2014-09-05,37.2999992370605,37.689998626709,37.1300010681152,37.689998626709,1772500,37.0645294189453
2014-09-08,37.6199989318848,38.0999984741211,37.5299987792969,38,2971700,37.3693885803223
2014-09-09,37.9500007629395,37.9500007629395,37.3899993896484,37.4500007629395,2698400,36.8285102844238
2014-09-10,37.5400009155273,37.9000015258789,37.4500007629395,37.810001373291,2653500,37.1825370788574
2014-09-11,37.5499992370605,38.0699996948242,37.5,38.0400009155273,2402700,37.4087257385254
2014-09-12,37.9300003051758,37.9599990844727,36.8400001525879,37.1599998474121,3462100,36.543327331543
2014-09-15,37.2700004577637,37.2999992370605,36.189998626709,36.5299987792969,2947400,35.9237823486328
2014-09-16,36.4000015258789,37.25,36.3300018310547,37.0200004577637,2299800,36.405647277832
2014-09-17,36.810001373291,37.4700012207031,36.2799987792969,36.4099998474121,6665700,35.8057708740234
2014-09-18,36.4900016784668,37.310001373291,36.4199981689453,37.25,2425000,36.6318321228027
2014-09-19,37.4300003051758,37.4500007629395,36.7000007629395,36.7099990844727,3388300,36.1007881164551
2014-09-22,36.6800003051758,36.810001373291,36.2299995422363,36.6100006103516,1746200,36.0024490356445
2014-09-23,36.5699996948242,37.0200004577637,36.3800010681152,36.6699981689453,2523900,36.0614547729492
2014-09-24,36.7700004577637,36.9199981689453,36.5299987792969,36.8699989318848,1421300,36.2581367492676
2014-09-25,36.6399993896484,36.9300003051758,35.7700004577637,35.8199996948242,3089300,35.2255592346191
2014-09-26,35.9599990844727,36.1199989318848,35.5699996948242,35.9599990844727,2217600,35.3632354736328
2014-09-29,35.560001373291,35.9500007629395,35.2999992370605,35.7799987792969,2068100,35.1862297058105
2014-09-30,35.7799987792969,36.1199989318848,35.5099983215332,35.6100006103516,2146400,35.0190505981445
2014-10-01,35.5400009155273,35.5800018310547,34.8300018310547,35.1399993896484,2538700,34.5568428039551
2014-10-02,35.0900001525879,35.8499984741211,34.8199996948242,35.5900001525879,2631300,34.9993705749512
2014-10-03,35.8699989318848,36.0099983215332,35.5299987792969,35.9500007629395,2467100,35.353401184082
2014-10-06,36.0999984741211,36.2999992370605,35.810001373291,36,1790700,35.4025802612305
2014-10-07,35.6800003051758,36,34.9000015258789,34.9199981689453,3094500,34.3404998779297
2014-10-08,34.9300003051758,35.310001373291,34.3199996948242,35.2799987792969,3844400,34.6945190429688
2014-10-09,35.4000015258789,36.0400009155273,34.810001373291,35.0099983215332,2833400,34.4290046691895
2014-10-10,35.5099983215332,35.7200012207031,34.5099983215332,34.5299987792969,4095600,33.9569702148438
2014-10-13,34.4599990844727,34.7000007629395,33.189998626709,33.2299995422363,4231800,32.678539276123
2014-10-14,33.5900001525879,33.7799987792969,32.3899993896484,32.7400016784668,5577600,32.1966819763184
2014-10-15,32.2400016784668,33.5400009155273,31.7700004577637,33.3800010681152,5765500,32.8260536193848
2014-10-16,32.7099990844727,33.3300018310547,32.4300003051758,32.6199989318848,4259000,32.078670501709
2014-10-17,33.0099983215332,34.7799987792969,32.75,34.2799987792969,4881900,33.7111129760742
2014-10-20,34.1399993896484,35.0499992370605,34.1100006103516,34.9300003051758,3344100,34.3503265380859
2014-10-21,35.0900001525879,35.7000007629395,35.0299987792969,35.689998626709,2681300,35.0977249145508
2014-10-22,35.6800003051758,35.8600006103516,34.9900016784668,35.0499992370605,2203700,34.468334197998
2014-10-23,35.4300003051758,36.4799995422363,35.2000007629395,36.2400016784668,3083300,35.6385955810547
2014-10-24,36.189998626709,36.6399993896484,35.9799995422363,36.3499984741211,2413100,35.7467651367188
2014-10-27,36.1300010681152,37.1500015258789,35.9900016784668,36.8699989318848,2763300,36.2581367492676
2014-10-28,36.8699989318848,37.6599998474121,36.8699989318848,37.4799995422363,4608000,36.8580093383789
2014-10-29,38.8199996948242,40.3400001525879,38.6699981689453,38.9099998474121,10615200,38.2642822265625
2014-10-30,38.6399993896484,39.8600006103516,38.5200004577637,39.8499984741211,6688100,39.1886825561523
2014-10-31,40.0999984741211,41.3499984741211,40.0999984741211,40.9700012207031,5966300,40.2901000976562
2014-11-03,41.1599998474121,41.4500007629395,40.7200012207031,40.9599990844727,4294700,40.2802619934082
2014-11-04,40.75,41,40.4000015258789,40.6399993896484,4099400,39.965576171875
2014-11-05,40.9199981689453,41.0800018310547,40.1800003051758,40.7299995422363,2691900,40.0540809631348
2014-11-06,40.7700004577637,41.1399993896484,40.7200012207031,40.7999992370605,2099100,40.1229209899902
2014-11-07,40.7400016784668,41,40.1100006103516,40.939998626709,3717600,40.2606010437012
2014-11-10,40.9799995422363,41.4300003051758,40.6100006103516,41.2599983215332,4467300,40.5752868652344
2014-11-11,41.2900009155273,41.4199981689453,41.0200004577637,41.1399993896484,2150700,40.4572830200195
2014-11-12,41.060001373291,41.2799987792969,40.5800018310547,41.2000007629395,2827700,40.5162773132324
2014-11-13,41.3400001525879,41.7200012207031,41.0699996948242,41.4500007629395,3780900,40.762134552002
2014-11-14,41.5,41.6399993896484,40.8699989318848,41.4700012207031,3687600,40.7818069458008
2014-11-17,41.4000015258789,41.9500007629395,41.2000007629395,41.4000015258789,2293300,40.712963104248
2014-11-18,41.8199996948242,42.8899993896484,41.7200012207031,42.8699989318848,4571800,42.1585655212402
2014-11-19,42.8699989318848,43.7299995422363,42.3499984741211,43.4500007629395,6215300,42.7289428710938
2014-11-20,43.2599983215332,43.4799995422363,43.0699996948242,43.1500015258789,5915400,42.4339218139648
2014-11-21,43.6699981689453,44.060001373291,43.25,43.5,3328500,42.7781181335449
2014-11-24,43.560001373291,43.7900009155273,43.3899993896484,43.5999984741211,3128100,42.8764495849609
2014-11-25,43.6199989318848,44.5,43.5699996948242,44.0099983215332,4211900,43.2796440124512
2014-11-26,43.9300003051758,43.9700012207031,43.5200004577637,43.6800003051758,3562700,42.9551239013672
2014-11-28,44.0900001525879,44.189998626709,43.560001373291,43.9300003051758,2135100,43.2009811401367
2014-12-01,43.7599983215332,43.8600006103516,43.0400009155273,43.1500015258789,3683500,42.4339218139648
2014-12-02,43.2099990844727,43.8400001525879,43.1300010681152,43.6300010681152,2944100,42.9059562683105
2014-12-03,43.439998626709,46.2299995422363,43.439998626709,45.9900016784668,7562700,45.2267913818359
2014-12-04,45.7999992370605,46.9799995422363,45.4799995422363,46.4900016784668,6607800,45.7184944152832
2014-12-05,46.5200004577637,47.1300010681152,46.1599998474121,46.6599998474121,3777700,45.885669708252
2014-12-08,46.439998626709,46.5699996948242,45.689998626709,46.0099983215332,4087600,45.2464561462402
2014-12-09,45.560001373291,45.8600006103516,44.9500007629395,45.5800018310547,5206400,44.8235969543457
2014-12-10,45.5299987792969,45.939998626709,44.560001373291,44.7599983215332,4254300,44.017204284668
