"Fecha","EXPE.Open","EXPE.High","EXPE.Low","EXPE.Close","EXPE.Volume","EXPE.Adjusted"
2014-04-24,73.3600006103516,73.3600006103516,70.8399963378906,72.0999984741211,1826100,68.0911636352539
2014-04-25,71.6900024414062,71.7900009155273,68.8000030517578,69.4100036621094,2151100,65.5507583618164
2014-04-28,69.6800003051758,69.7900009155273,66.9300003051758,68.5699996948242,3045700,64.7574768066406
2014-04-29,69.0100021362305,70.8399963378906,68.4599990844727,70.5899963378906,2603800,66.6651458740234
2014-04-30,70.5199966430664,71,69.6100006103516,70.9899978637695,2101600,67.0429153442383
2014-05-01,71.3000030517578,74.3499984741211,71.129997253418,73.870002746582,6959300,69.7627868652344
2014-05-02,71.8899993896484,73.3099975585938,70.1500015258789,71.1500015258789,6378800,67.1940078735352
2014-05-05,70.8199996948242,72.5800018310547,70.0400009155273,71.7699966430664,2743500,67.779541015625
2014-05-06,71.5500030517578,72.0899963378906,70.4100036621094,70.5100021362305,2169300,66.5896148681641
2014-05-07,70.5599975585938,70.9599990844727,68.8000030517578,69,3408100,65.1635513305664
2014-05-08,68.3199996948242,70.0899963378906,67.3899993896484,68.4400024414062,3568200,64.6346893310547
2014-05-09,68.4499969482422,69.2099990844727,67.9300003051758,68.6500015258789,1960200,64.8330230712891
2014-05-12,69.2699966430664,70.8099975585938,69,70.8000030517578,2482100,66.8634567260742
2014-05-13,70.6999969482422,71.6399993896484,70.620002746582,71.1100006103516,1387600,67.15625
2014-05-14,71.1100006103516,71.4800033569336,70.370002746582,70.5599975585938,1459700,66.6368026733398
2014-05-15,70.120002746582,70.2099990844727,68.3499984741211,69.7799987792969,3148300,65.9001846313477
2014-05-16,70,70.2799987792969,69.0699996948242,69.9400024414062,2045900,66.0513076782227
2014-05-19,69.5500030517578,71.0400009155273,69.4100036621094,70.6600036621094,1201500,66.7312545776367
2014-05-20,70.5199966430664,70.8499984741211,69.620002746582,70.1800003051758,1363500,66.2779388427734
2014-05-21,70.5800018310547,71.0699996948242,70.3000030517578,70.8399963378906,1228500,66.9012451171875
2014-05-22,71.2799987792969,71.4599990844727,70.5800018310547,71.0199966430664,1612200,67.0712509155273
2014-05-23,71.4000015258789,71.4499969482422,70.1900024414062,71.3899993896484,1456500,67.4206771850586
2014-05-27,71.870002746582,73.6699981689453,71.8600006103516,73.5599975585938,1944000,69.4700012207031
2014-05-28,73.3899993896484,73.4599990844727,72.3000030517578,73.129997253418,986100,69.2050399780273
2014-05-29,73.4100036621094,73.9499969482422,73.1100006103516,73.5699996948242,1446400,69.6214218139648
2014-05-30,73.6699981689453,73.8899993896484,72.7699966430664,73.3000030517578,1405800,69.3659133911133
2014-06-02,73.6900024414062,74.4499969482422,72.879997253418,74.2200012207031,1798600,70.2365417480469
2014-06-03,73.8000030517578,74.2399978637695,72.6699981689453,73.2099990844727,1751300,69.2807540893555
2014-06-04,72.870002746582,73.620002746582,72.2200012207031,73.2699966430664,1448600,69.3375091552734
2014-06-05,73.5,74.4100036621094,73.2200012207031,74,1195500,70.0283432006836
2014-06-06,74.25,75.120002746582,74.0599975585938,75.0899963378906,1496900,71.0598602294922
2014-06-09,75.3000030517578,75.3199996948242,74.3600006103516,74.5500030517578,1051200,70.548828125
2014-06-10,74.3300018310547,75.5,74.2699966430664,75.0899963378906,1204700,71.0598602294922
2014-06-11,75.2200012207031,76.2699966430664,74.7300033569336,75.9800033569336,1508600,71.9020614624023
2014-06-12,75.7399978637695,76,73.7900009155273,73.9800033569336,2094300,70.0094223022461
2014-06-13,73.7099990844727,74.5500030517578,73.2699966430664,74.2600021362305,1134100,70.2744216918945
2014-06-16,74,74.6500015258789,73.4899978637695,74.5800018310547,1289500,70.5772094726562
2014-06-17,76.5599975585938,77.8600006103516,76.3099975585938,77.620002746582,2692000,73.4540557861328
2014-06-18,77.7799987792969,80.4599990844727,77.370002746582,80.3499984741211,3003900,76.0375366210938
2014-06-19,80.3499984741211,80.4899978637695,77.6900024414062,77.879997253418,3299100,73.7000961303711
2014-06-20,78.3000030517578,78.5699996948242,77.7600021362305,78.3199996948242,2228200,74.1164779663086
2014-06-23,78.5400009155273,78.5400009155273,77.6699981689453,77.8300018310547,1027000,73.6528015136719
2014-06-24,77.5100021362305,77.7799987792969,76.0199966430664,76.2600021362305,1783900,72.1670532226562
2014-06-25,76.2399978637695,77.6500015258789,75.4199981689453,77.3099975585938,1370200,73.1606979370117
2014-06-26,77.7799987792969,77.7799987792969,76.6900024414062,77.0100021362305,875200,72.8767929077148
2014-06-27,76.6500015258789,79,76.6500015258789,78.9499969482422,1872900,74.7126922607422
2014-06-30,78.6500015258789,79.6399993896484,78.5400009155273,78.7600021362305,1284800,74.5328674316406
2014-07-01,80,81,79.7600021362305,80.7799987792969,1781800,76.4444732666016
2014-07-02,80.8399963378906,81.3199996948242,80.0800018310547,80.2600021362305,958800,75.9523849487305
2014-07-03,80.75,82.3600006103516,80.4100036621094,82.2099990844727,920800,77.7977294921875
2014-07-07,81.8099975585938,82.0699996948242,80.3099975585938,80.8499984741211,1213700,76.5106964111328
2014-07-08,80.9000015258789,80.9000015258789,78.0400009155273,78.8099975585938,1629100,74.5801849365234
2014-07-09,79.5100021362305,80.1800003051758,79.0699996948242,80.1699981689453,1177800,75.8672180175781
2014-07-10,79.129997253418,79.8399963378906,78.2600021362305,79.3300018310547,883300,75.0722732543945
2014-07-11,79.620002746582,79.9400024414062,79.1699981689453,79.7300033569336,782700,75.4508285522461
2014-07-14,80.129997253418,80.6500015258789,79.9599990844727,80.129997253418,989200,75.8293380737305
2014-07-15,80.3300018310547,81.0100021362305,79.5500030517578,80.5999984741211,1174500,76.2741165161133
2014-07-16,81.129997253418,81.1399993896484,79.2699966430664,79.379997253418,1212800,75.1195983886719
2014-07-17,79.0199966430664,79.5400009155273,77.1399993896484,77.4000015258789,1805900,73.2458648681641
2014-07-18,78.0699996948242,78.7900009155273,77.6100006103516,78.7900009155273,1140500,74.5612564086914
2014-07-21,78.4800033569336,79.0199966430664,77.6399993896484,78.6399993896484,1025800,74.419319152832
2014-07-22,79.2799987792969,80.3600006103516,78.5999984741211,80.25,1014300,75.9429092407227
2014-07-23,80.4100036621094,81.4599990844727,80.0899963378906,80.879997253418,1360400,76.5390701293945
2014-07-24,80.5,80.9700012207031,79,79.9000015258789,2148700,75.611686706543
2014-07-25,79.9499969482422,80.2600021362305,79.4800033569336,79.6699981689453,1146000,75.3940353393555
2014-07-28,79.9199981689453,80.4300003051758,79.4300003051758,80.1999969482422,1452600,75.8955841064453
2014-07-29,80.5500030517578,81.7600021362305,80.2600021362305,80.6800003051758,1703700,76.3498229980469
2014-07-30,81,81.6999969482422,80.3600006103516,81.6800003051758,2725400,77.2961730957031
2014-07-31,82.0899963378906,82.0899963378906,78.4000015258789,79.4199981689453,5183000,75.1574478149414
2014-08-01,82.1800003051758,84.8499984741211,81.8600006103516,84.4599990844727,7610300,79.9269409179688
2014-08-04,84.7900009155273,85.6999969482422,83.5699996948242,85.0400009155273,3231700,80.475830078125
2014-08-05,84.6900024414062,85.9599990844727,83.7300033569336,84.3499984741211,3035000,79.8228607177734
2014-08-06,83.3000030517578,84.9400024414062,82.629997253418,83.8499984741211,2016400,79.3496856689453
2014-08-07,82.75,84.620002746582,82.6500015258789,83.5199966430664,1828700,79.0373992919922
2014-08-08,83.2799987792969,83.8000030517578,82.4000015258789,82.5500030517578,2599800,78.1194686889648
2014-08-11,82.6399993896484,85.8899993896484,82.5500030517578,83.9400024414062,3533300,79.4348602294922
2014-08-12,83.6699981689453,84.9899978637695,83.5699996948242,84.4599990844727,1764800,79.9269409179688
2014-08-13,84.4400024414062,85.6999969482422,83.8499984741211,85.0199966430664,1743400,80.4568862915039
2014-08-14,85.0100021362305,85.3600006103516,84.1500015258789,84.9300003051758,1197500,80.3717269897461
2014-08-15,85.1800003051758,85.7600021362305,84.3199996948242,85.370002746582,2027300,80.7881240844727
2014-08-18,86.1800003051758,87.3199996948242,85.7900009155273,86.0400009155273,1221700,81.4221649169922
2014-08-19,86.0400009155273,86.9400024414062,86.0400009155273,86.3399963378906,1552900,81.7060470581055
2014-08-20,86.3099975585938,86.5,85.3099975585938,86.1500015258789,1219900,81.5262603759766
2014-08-21,86.3499984741211,86.9899978637695,86.1800003051758,86.9899978637695,1394100,82.3211669921875
2014-08-22,87.1500015258789,87.5999984741211,86.0599975585938,87.2399978637695,1449400,82.557746887207
2014-08-25,87.9400024414062,87.9899978637695,87.1600036621094,87.8000030517578,1307800,83.2594757080078
2014-08-26,87.6699981689453,88.2799987792969,87.2300033569336,87.4300003051758,1114600,82.9086227416992
2014-08-27,87.75,87.75,86.2300033569336,86.5,1493900,82.0267105102539
2014-08-28,86.3300018310547,86.9000015258789,86.0599975585938,86.4000015258789,1291400,81.9318923950195
2014-08-29,86.8000030517578,86.9300003051758,85.5899963378906,85.9000015258789,887100,81.4577331542969
2014-09-02,86.4300003051758,88.3399963378906,86.1500015258789,88.2900009155273,1776800,83.7241439819336
2014-09-03,88.379997253418,89.2600021362305,88.0500030517578,88.4000015258789,1586000,83.8284530639648
2014-09-04,88.4199981689453,89.120002746582,87.4400024414062,87.9400024414062,1735800,83.3922500610352
2014-09-05,88,88.0800018310547,87.2099990844727,87.8600006103516,1157200,83.3163986206055
2014-09-08,87.6800003051758,88.0199966430664,87.2699966430664,87.7600021362305,1187200,83.221549987793
2014-09-09,87.7399978637695,87.8499984741211,85.7200012207031,85.9300003051758,1238200,81.4861602783203
2014-09-10,85.6600036621094,87.879997253418,85.5899963378906,87.0400009155273,1753700,82.5387802124023
2014-09-11,86.8399963378906,87.3399963378906,86.3199996948242,87.1699981689453,771500,82.6620559692383
2014-09-12,86.8499984741211,87.3099975585938,86.3499984741211,86.5500030517578,945400,82.0741424560547
2014-09-15,86.8300018310547,86.8300018310547,84.4400024414062,85.1600036621094,1550900,80.7559814453125
2014-09-16,84.8199996948242,86.3600006103516,84.5299987792969,86.2099990844727,1309900,81.7517242431641
2014-09-17,86.0800018310547,86.120002746582,84.2799987792969,85.3499984741211,1651000,80.9361801147461
2014-09-18,85.6999969482422,86.1399993896484,85.1500015258789,85.9100036621094,1060800,81.4672241210938
2014-09-19,86.4400024414062,86.5100021362305,84.5199966430664,85.1600036621094,2248200,80.7559814453125
2014-09-22,85.0100021362305,85.0100021362305,82.8499984741211,83.5100021362305,1684500,79.1913452148438
2014-09-23,83.2799987792969,84.6399993896484,82.9499969482422,83.9300003051758,1531700,79.589599609375
2014-09-24,83.5,86.1999969482422,82.9800033569336,85.9400024414062,3002600,81.4956588745117
2014-09-25,85.379997253418,85.9499969482422,84.5199966430664,84.6800003051758,1623900,80.3008346557617
2014-09-26,84.9100036621094,86.1900024414062,84.5899963378906,85.9000015258789,1252300,81.4577331542969
2014-09-29,84.8499984741211,86.8099975585938,84.5999984741211,86.5800018310547,1689000,82.1025695800781
2014-09-30,87.0699996948242,88.2799987792969,86.5800018310547,87.620002746582,2987300,83.0887756347656
2014-10-01,87.3300018310547,87.6600036621094,84.4700012207031,84.7799987792969,2531000,80.3956604003906
2014-10-02,84.6100006103516,84.9499969482422,82.1600036621094,83.370002746582,2682200,79.0585784912109
2014-10-03,84.2099990844727,85.8300018310547,83.9400024414062,85.4700012207031,1569300,81.0499725341797
2014-10-06,85.4599990844727,88.0999984741211,85.4599990844727,86.5699996948242,2576600,82.0930786132812
2014-10-07,85.8899993896484,86.1999969482422,84.6999969482422,84.7300033569336,1967200,80.3482437133789
2014-10-08,84.7399978637695,85.9800033569336,83.5199966430664,85.379997253418,2822000,80.9646224975586
2014-10-09,85.3899993896484,85.6699981689453,83.1399993896484,83.8300018310547,2820500,79.4947662353516
2014-10-10,83.75,83.8300018310547,80.9400024414062,81,3129000,76.8111419677734
2014-10-13,80.8899993896484,81.7099990844727,76.1999969482422,76.3399963378906,4605800,72.3921127319336
2014-10-14,76.5,77.6500015258789,73.879997253418,74.75,6010800,70.8843460083008
2014-10-15,73.1500015258789,74.9300003051758,70.9100036621094,74.0999984741211,5507900,70.2679748535156
2014-10-16,72.4800033569336,75.2099990844727,71.2300033569336,75.0800018310547,3843000,71.1972885131836
2014-10-17,76.4700012207031,76.7099990844727,73.370002746582,74.5699996948242,3192900,70.7136688232422
2014-10-20,74.1600036621094,77.4800033569336,74,77.25,2479300,73.2550735473633
2014-10-21,77.7900009155273,80.7900009155273,77.4400024414062,80.3099975585938,2820400,76.1568222045898
2014-10-22,80.7699966430664,81.7600021362305,78.7900009155273,79.0100021362305,1929900,74.9240341186523
2014-10-23,80.0100021362305,81.1999969482422,79.5,79.8399963378906,1911500,75.7111129760742
2014-10-24,79.6600036621094,81.629997253418,78.8000030517578,81.5299987792969,1641900,77.3137283325195
2014-10-27,80.9800033569336,81.0999984741211,78.9499969482422,80.379997253418,2477100,76.2231979370117
2014-10-28,80.8099975585938,80.8399963378906,79.9000015258789,80.5999984741211,1302000,76.4318313598633
2014-10-29,80.8499984741211,80.8499984741211,79.0100021362305,79.5400009155273,2639000,75.426628112793
2014-10-30,79.0599975585938,81.0400009155273,77.7399978637695,80.7300033569336,5816900,76.5551071166992
2014-10-31,84.3000030517578,85.75,83.0999984741211,84.9700012207031,5979000,80.5758285522461
2014-11-03,84.7399978637695,86.7399978637695,84.4899978637695,85.9300003051758,2654400,81.4861602783203
2014-11-04,85.1900024414062,85.3099975585938,82.4499969482422,83.8899993896484,3161300,79.5516815185547
2014-11-05,84.0100021362305,84.8399963378906,82.9700012207031,83.0500030517578,2347500,78.755126953125
2014-11-06,83.1100006103516,84.6500015258789,82.6999969482422,84.0599975585938,1763300,79.7128753662109
2014-11-07,84.1399993896484,85.1399993896484,83.8499984741211,85.120002746582,1558600,80.7180862426758
2014-11-10,85.0100021362305,86.4100036621094,84.7900009155273,86,1281300,81.5525665283203
2014-11-11,86.1800003051758,87.1600036621094,85.75,86.4599990844727,2149000,81.9887771606445
2014-11-12,86.1399993896484,87.2200012207031,85.8000030517578,87.1100006103516,1775700,82.6051635742188
2014-11-13,87.1100006103516,87.4400024414062,85.8099975585938,86.4899978637695,1236600,82.017219543457
2014-11-14,86.2300033569336,87.9400024414062,86.0599975585938,87.9400024414062,1395200,83.3922500610352
2014-11-17,87.629997253418,88,86.7699966430664,86.9400024414062,1164000,82.4439544677734
2014-11-18,86.5599975585938,88.7399978637695,86.5,88.370002746582,1644800,83.9738616943359
2014-11-19,88.5,88.5899963378906,86.9800033569336,87.0400009155273,1189700,82.7100143432617
2014-11-20,86.4499969482422,86.8000030517578,85.5199966430664,86.0800018310547,1740100,81.7977676391602
2014-11-21,87.25,87.3199996948242,84.4000015258789,84.6900024414062,2259400,80.476921081543
2014-11-24,84.8899993896484,85.9899978637695,84.75,85.6600036621094,1600200,81.3986663818359
2014-11-25,86,86.4499969482422,85.0999984741211,85.8099975585938,1457800,81.5412063598633
2014-11-26,85.8099975585938,86.1600036621094,85.1399993896484,85.5899963378906,1488700,81.332145690918
2014-11-28,86.3499984741211,87.4000015258789,86.2200012207031,87.1100006103516,712100,82.7765426635742
2014-12-01,87.25,87.8300018310547,85.9000015258789,86.4899978637695,1829600,82.187370300293
2014-12-02,86.620002746582,87.8499984741211,86.620002746582,87.5199966430664,1790500,83.166145324707
2014-12-03,87.6800003051758,88.9000015258789,87.1900024414062,88.5899963378906,2420000,84.1829147338867
2014-12-04,88.4000015258789,90.4499969482422,88.1999969482422,89.5500030517578,2108100,85.0951538085938
2014-12-05,90.1699981689453,92.0800018310547,90.0299987792969,91.3499984741211,2734900,86.8056030273438
2014-12-08,91.129997253418,91.5500030517578,89.6100006103516,90.3099975585938,1771600,85.8173370361328
2014-12-09,89.5400009155273,91.0199966430664,88.3099975585938,90.6999969482422,1352400,86.1879501342773
2014-12-10,90.1999969482422,90.8499984741211,87.379997253418,87.7799987792969,2352600,83.4132232666016
2014-12-11,88.2099990844727,89.5500030517578,87.1600036621094,87.3199996948242,1210500,82.9761047363281
2014-12-12,86.0599975585938,87.9499969482422,85.6999969482422,87.5299987792969,1758900,83.175666809082
