"Fecha","GWW.Open","GWW.High","GWW.Low","GWW.Close","GWW.Volume","GWW.Adjusted"
2016-03-16,218.110000610352,221.320007324219,216.220001220703,220.639999389648,662500,193.013763427734
2016-03-17,220.350006103516,232,218.320007324219,226.600006103516,1321600,198.227462768555
2016-03-18,227.529998779297,227.830001831055,225.199996948242,225.589996337891,981200,197.343963623047
2016-03-21,225.589996337891,227.940002441406,224.179992675781,227.449996948242,406000,198.971054077148
2016-03-22,227.289993286133,230.320007324219,227.190002441406,228.470001220703,541700,199.863372802734
2016-03-23,228.199996948242,230.289993286133,227.460006713867,229.110000610352,469800,200.423217773438
2016-03-24,228.050003051758,231,228.050003051758,229.149993896484,503300,200.458221435547
2016-03-28,229.779998779297,230,227.369995117188,228.199996948242,324600,199.627166748047
2016-03-29,227.190002441406,230.839996337891,226.580001831055,230.610000610352,309700,201.735427856445
2016-03-30,232.309997558594,234.289993286133,230.240005493164,233.5,469700,204.263534545898
2016-03-31,233.330001831055,234.770004272461,231.830001831055,233.429992675781,461600,204.202301025391
2016-04-01,230.380004882812,234.570007324219,226.970001220703,234.380004882812,488900,205.033355712891
2016-04-04,233.850006103516,234.610000610352,230.600006103516,231.259994506836,392300,202.304000854492
2016-04-05,231.660003662109,234.759994506836,229.520004272461,233.649993896484,706100,204.394744873047
2016-04-06,231.949996948242,233,226.309997558594,232.839996337891,621800,203.686187744141
2016-04-07,232.020004272461,233.820007324219,229.100006103516,229.970001220703,512500,201.175582885742
2016-04-08,231.339996337891,234.580001831055,229.880004882812,230.639999389648,579800,201.761657714844
2016-04-11,232.130004882812,234.75,232,232.410003662109,511100,203.309997558594
2016-04-12,229.490005493164,230.960006713867,226.960006713867,229.639999389648,688500,200.886871337891
2016-04-13,231.300003051758,234.240005493164,229.880004882812,233.779998779297,465400,204.50846862793
2016-04-14,234.550003051758,234.800003051758,232.25,234.470001220703,372300,205.112091064453
2016-04-15,234.869995117188,235.889999389648,232.720001220703,235.050003051758,725600,205.619491577148
2016-04-18,235,235,229.5,231.990005493164,1157100,202.942626953125
2016-04-19,232.960006713867,233.899993896484,227.929992675781,230.259994506836,1094400,201.429229736328
2016-04-20,230.630004882812,232.529998779297,228.220001220703,228.559997558594,781400,199.942031860352
2016-04-21,228.429992675781,230.809997558594,227.800003051758,227.889999389648,515000,199.355987548828
2016-04-22,227.25,229.949996948242,227.25,229.130004882812,849200,200.440719604492
2016-04-25,228.679992675781,230.380004882812,228.070007324219,229.190002441406,564100,200.493194580078
2016-04-26,229.740005493164,234.639999389648,229.740005493164,234.320007324219,500200,204.980880737305
2016-04-27,235,239.229995727539,233.449996948242,238.729995727539,585000,208.838729858398
2016-04-28,237.5,239.949996948242,235.059997558594,235.960006713867,941700,206.41552734375
2016-04-29,234.839996337891,235.509994506836,232.479995727539,234.520004272461,852500,205.155822753906
2016-05-02,234.770004272461,235.710006713867,231.860000610352,234.449996948242,640600,205.094589233398
2016-05-03,233.179992675781,233.809997558594,230.660003662109,232.820007324219,366600,203.668731689453
2016-05-04,231.820007324219,232.119995117188,228.190002441406,229.089996337891,503700,200.405715942383
2016-05-05,230.059997558594,235.490005493164,229.800003051758,232.259994506836,644300,204.266632080078
2016-05-06,230.669998168945,233.289993286133,230.669998168945,232.479995727539,539200,204.46012878418
2016-05-09,232.419998168945,232.419998168945,228.720001220703,230.580001831055,530700,202.789138793945
2016-05-10,230.990005493164,233.559997558594,230.229995727539,232.149993896484,589300,204.169906616211
2016-05-11,232.100006103516,233.809997558594,229.770004272461,231.080001831055,487200,203.228790283203
2016-05-12,231.210006713867,231.860000610352,225.789993286133,227.759994506836,752700,200.308959960938
2016-05-13,227.570007324219,228.559997558594,225,226.399993896484,484000,199.112899780273
2016-05-16,226.720001220703,229.419998168945,226.139999389648,228.850006103516,354400,201.267669677734
2016-05-17,228.639999389648,229.990005493164,225.410003662109,225.869995117188,328100,198.646774291992
2016-05-18,225.199996948242,228.369995117188,222.880004882812,225.020004272461,395100,197.899230957031
2016-05-19,221.770004272461,223.880004882812,219.380004882812,221.75,495100,195.023330688477
2016-05-20,223.089996337891,223.979995727539,221.770004272461,222.589996337891,442800,195.762115478516
2016-05-23,222.410003662109,223.880004882812,220.529998779297,223.070007324219,301000,196.184219360352
2016-05-24,224.240005493164,227.149993896484,224.059997558594,226.259994506836,335800,198.989791870117
2016-05-25,226.259994506836,226.960006713867,225.610000610352,226.339996337891,301400,199.060134887695
2016-05-26,225.589996337891,228.600006103516,225.589996337891,227.520004272461,365100,200.097915649414
2016-05-27,227.949996948242,228.259994506836,225.169998168945,225.880004882812,399000,198.655548095703
2016-05-31,225.610000610352,228.649993896484,225.610000610352,228.350006103516,733200,200.827865600586
2016-06-01,227.869995117188,228.220001220703,225.410003662109,228.169998168945,424900,200.669555664062
2016-06-02,227.869995117188,229.729995727539,227.779998779297,229.729995727539,301400,202.041534423828
2016-06-03,229,229.779998779297,226.179992675781,227.789993286133,458600,200.335388183594
2016-06-06,226.610000610352,228.990005493164,225.050003051758,228.600006103516,468500,201.047760009766
2016-06-07,229,229.960006713867,228.270004272461,228.789993286133,323600,201.214859008789
2016-06-08,229.720001220703,231.240005493164,228.380004882812,230.610000610352,521500,202.815444946289
2016-06-09,228.850006103516,230.779998779297,226.770004272461,227.169998168945,388800,199.790069580078
2016-06-10,225,225.960006713867,219.809997558594,222.470001220703,1162200,195.656539916992
2016-06-13,220.25,221.559997558594,216.389999389648,217.449996948242,739400,191.241592407227
2016-06-14,217.720001220703,220.710006713867,217.460006713867,219.960006713867,550400,193.44905090332
2016-06-15,220.139999389648,222,219.220001220703,219.800003051758,564500,193.308349609375
2016-06-16,218.910003662109,222.179992675781,216.850006103516,221.399993896484,367500,194.715484619141
2016-06-17,220.610000610352,222.419998168945,219.649993896484,221.529998779297,661400,194.829818725586
2016-06-20,222.990005493164,225.880004882812,222.740005493164,222.830001831055,436200,195.973205566406
2016-06-21,223.149993896484,224.300003051758,222.240005493164,222.889999389648,403300,196.025939941406
2016-06-22,223.259994506836,225.970001220703,222.820007324219,224.009994506836,396500,197.010955810547
2016-06-23,226.330001831055,227.380004882812,225.25,225.970001220703,386800,198.73469543457
2016-06-24,219.649993896484,223.990005493164,216.199996948242,217.369995117188,1128500,191.17121887207
2016-06-27,214.610000610352,217.220001220703,212.639999389648,216.210006713867,673900,190.151092529297
2016-06-28,218.360000610352,219.199996948242,215.509994506836,217.369995117188,472500,191.17121887207
2016-06-29,216.990005493164,220.149993896484,216.990005493164,219.100006103516,583000,192.69270324707
2016-06-30,220.600006103516,227.419998168945,219.669998168945,227.25,778300,199.860412597656
2016-07-01,226.759994506836,231.429992675781,226.759994506836,229.729995727539,541100,202.041534423828
2016-07-05,229.619995117188,229.660003662109,223.389999389648,225.779998779297,481100,198.567626953125
2016-07-06,224.279998779297,225.539993286133,220.110000610352,223.5,943400,196.562423706055
2016-07-07,224.279998779297,227.089996337891,223.679992675781,225.440002441406,537200,198.268585205078
2016-07-08,227.610000610352,230.820007324219,226.880004882812,230.470001220703,475800,202.692398071289
2016-07-11,226.630004882812,233.089996337891,226.630004882812,231.559997558594,477100,203.650955200195
2016-07-12,228.289993286133,231.649993896484,227.770004272461,230.440002441406,701400,202.665969848633
2016-07-13,231.179992675781,231.589996337891,228.800003051758,230.570007324219,392400,202.780334472656
2016-07-14,232.550003051758,233.009994506836,231.300003051758,231.600006103516,266500,203.686157226562
2016-07-15,232.699996948242,233.25,230.919998168945,231.309997558594,542200,203.43115234375
2016-07-18,231.539993286133,232.660003662109,227.720001220703,228.850006103516,995600,201.267669677734
2016-07-19,225,225,217.089996337891,217.779998779297,1699900,191.531845092773
2016-07-20,217.119995117188,222,214.820007324219,217.050003051758,943700,190.88981628418
2016-07-21,217.050003051758,218.369995117188,214.940002441406,215.270004272461,535700,189.324356079102
2016-07-22,215,218.130004882812,214.789993286133,217.839996337891,898800,191.584564208984
2016-07-25,217.759994506836,219.440002441406,216.75,218.300003051758,503200,191.989166259766
2016-07-26,218.300003051758,220.5,218.289993286133,219.470001220703,464300,193.018157958984
2016-07-27,219.759994506836,220.899993896484,217.949996948242,219.309997558594,296200,192.877395629883
2016-07-28,218.75,221.029998779297,218.479995727539,220.220001220703,348600,193.677780151367
2016-07-29,219.399993896484,220.199996948242,217.050003051758,218.850006103516,735100,192.472839355469
2016-08-01,218.470001220703,218.740005493164,216.470001220703,218.190002441406,435700,191.892395019531
2016-08-02,218.190002441406,218.190002441406,215.160003662109,216.509994506836,364300,190.414886474609
2016-08-03,216.399993896484,217.869995117188,215.270004272461,217.350006103516,343700,191.153656005859
2016-08-04,218.300003051758,221.789993286133,217.550003051758,218.360000610352,538100,193.125946044922
2016-08-05,219.740005493164,221.389999389648,219.080001831055,221.009994506836,506800,195.469696044922
2016-08-08,221.889999389648,222.990005493164,220.210006713867,220.679992675781,257400,195.177886962891
2016-08-09,220.970001220703,221.100006103516,219.119995117188,219.570007324219,309300,194.196151733398
2016-08-10,219.699996948242,221.779998779297,219.520004272461,219.800003051758,242900,194.399536132812
2016-08-11,222.600006103516,230.350006103516,221.679992675781,229.380004882812,849400,202.872467041016
2016-08-12,229.229995727539,232.100006103516,228.259994506836,228.970001220703,516100,202.509887695312
2016-08-15,228.729995727539,231.5,228.550003051758,230.990005493164,321900,204.296447753906
2016-08-16,230.539993286133,231.910003662109,229.570007324219,231,357400,204.305282592773
2016-08-17,230.649993896484,231.589996337891,229.779998779297,230.880004882812,341700,204.199081420898
2016-08-18,231.009994506836,231.5,229.940002441406,231.320007324219,308500,204.588287353516
2016-08-19,229.960006713867,232.080001831055,229.559997558594,231.380004882812,289900,204.641357421875
2016-08-22,230.729995727539,231.610000610352,229.380004882812,230.759994506836,320400,204.093002319336
2016-08-23,231.440002441406,231.949996948242,230.020004272461,230.800003051758,280300,204.128356933594
2016-08-24,231.029998779297,232.660003662109,229.729995727539,231.039993286133,270200,204.340591430664
2016-08-25,230.110000610352,231.449996948242,229.130004882812,230.929992675781,313500,204.24333190918
2016-08-26,232.360000610352,234.710006713867,231.479995727539,232.660003662109,581200,205.773452758789
2016-08-29,232.610000610352,234.789993286133,232.139999389648,234.729995727539,342900,207.604202270508
2016-08-30,234.770004272461,235.529998779297,233.479995727539,234.490005493164,343700,207.391952514648
2016-08-31,233.539993286133,233.970001220703,230.309997558594,230.660003662109,618100,204.00456237793
2016-09-01,230.929992675781,230.929992675781,226.229995727539,228.619995117188,538300,202.200317382812
2016-09-02,230.300003051758,230.929992675781,228.690002441406,230.210006713867,247300,203.606552124023
2016-09-06,230.339996337891,231.089996337891,229.619995117188,230.410003662109,362500,203.783447265625
2016-09-07,227.770004272461,227.970001220703,225.410003662109,227.649993896484,566700,201.342346191406
2016-09-08,227.399993896484,229.789993286133,226.009994506836,229.479995727539,508600,202.960906982422
2016-09-09,226.880004882812,227.720001220703,222.440002441406,222.449996948242,905900,196.743270874023
2016-09-12,221.440002441406,224.800003051758,220.419998168945,224.25,550300,198.335342407227
2016-09-13,229.089996337891,229.850006103516,222.059997558594,222.080001831055,635300,196.416076660156
2016-09-14,223.460006713867,225.470001220703,222.710006713867,223.990005493164,432900,198.105346679688
2016-09-15,223.570007324219,228.570007324219,222.169998168945,227.940002441406,560800,201.598892211914
2016-09-16,226.169998168945,227.080001831055,215.199996948242,218.229995727539,1640500,193.010971069336
2016-09-19,219.070007324219,221.729995727539,218.880004882812,220.570007324219,656700,195.08056640625
2016-09-20,221.360000610352,221.429992675781,216.589996337891,216.589996337891,415200,191.560485839844
2016-09-21,217,218.720001220703,215.729995727539,218.419998168945,509300,193.179000854492
2016-09-22,220.179992675781,221.460006713867,219.520004272461,220.5,353300,195.018676757812
2016-09-23,220.020004272461,220.710006713867,216.5,216.570007324219,541100,191.542816162109
2016-09-26,215.100006103516,217.440002441406,214.550003051758,216.520004272461,494200,191.498565673828
2016-09-27,216.520004272461,218.559997558594,216.050003051758,218.039993286133,333600,192.842956542969
2016-09-28,218.339996337891,219.470001220703,216.169998168945,219.270004272461,337300,193.930801391602
2016-09-29,219.229995727539,222.220001220703,218.949996948242,220.320007324219,448600,194.859466552734
2016-09-30,221.75,226.300003051758,221.199996948242,224.839996337891,491300,198.857131958008
2016-10-03,223.690002441406,227.199996948242,223.380004882812,226.300003051758,531000,200.148422241211
2016-10-04,226.25,226.960006713867,221.639999389648,222.309997558594,386900,196.619491577148
2016-10-05,223.800003051758,226.970001220703,223.660003662109,225.110000610352,430700,199.095901489258
2016-10-06,225.029998779297,228.440002441406,223.979995727539,228.089996337891,417600,201.731552124023
2016-10-07,227.479995727539,227.669998168945,223.429992675781,224.410003662109,337100,198.476791381836
2016-10-10,224.860000610352,226.160003662109,222.410003662109,223.399993896484,432500,197.583541870117
2016-10-11,221.029998779297,221.619995117188,214.369995117188,216.570007324219,965600,191.542816162109
2016-10-12,216.610000610352,218.449996948242,215.679992675781,218.059997558594,626900,192.860641479492
2016-10-13,216.839996337891,217.029998779297,212.660003662109,213.720001220703,496600,189.022155761719
2016-10-14,214.119995117188,215.869995117188,212.850006103516,214.210006713867,398700,189.455551147461
2016-10-17,213.869995117188,215.979995727539,213.449996948242,214.580001831055,693500,189.782775878906
2016-10-18,214.75,215.539993286133,203.550003051758,205.860000610352,2037300,182.070495605469
2016-10-19,205.449996948242,206.699996948242,203.330001831055,205,901500,181.309875488281
2016-10-20,204.789993286133,207.309997558594,204.75,205.460006713867,600900,181.716720581055
2016-10-21,203.360000610352,204.710006713867,202.350006103516,203.759994506836,739300,180.213150024414
2016-10-24,205.479995727539,207.389999389648,204.440002441406,204.789993286133,552400,181.124145507812
2016-10-25,204.270004272461,204.520004272461,201.940002441406,203.080001831055,489200,179.611770629883
2016-10-26,203.050003051758,208.869995117188,203.029998779297,207.570007324219,572800,183.582901000977
2016-10-27,209.559997558594,209.559997558594,204.929992675781,206.410003662109,403000,182.556930541992
2016-10-28,207.020004272461,210.339996337891,206.860000610352,208.309997558594,427400,184.237380981445
2016-10-31,209.25,209.910003662109,207.949996948242,208.119995117188,484900,184.069305419922
2016-11-01,208.830001831055,209.009994506836,203.529998779297,204.809997558594,501100,181.141815185547
2016-11-02,204.460006713867,205.330001831055,202.630004882812,203.550003051758,489800,180.027435302734
2016-11-03,203.539993286133,204.440002441406,202.059997558594,204.059997558594,368100,180.478454589844
2016-11-04,205.130004882812,208.75,204.899993896484,205.25,592600,181.530990600586
2016-11-07,209.059997558594,210.529998779297,208.050003051758,209.899993896484,387500,185.643585205078
2016-11-08,210.020004272461,212.660003662109,208.820007324219,211.550003051758,434000,187.102935791016
2016-11-09,210.009994506836,225.179992675781,209.970001220703,220.259994506836,1188800,195.936386108398
2016-11-10,222.729995727539,229.600006103516,222.199996948242,227.25,1268200,202.154434204102
2016-11-11,227.669998168945,229.889999389648,214.259994506836,226.580001831055,2298700,201.558441162109
2016-11-14,226.779998779297,228.479995727539,222.100006103516,223.369995117188,839000,198.702896118164
2016-11-15,223.020004272461,224.320007324219,219.570007324219,223.889999389648,594500,199.165496826172
2016-11-16,223.139999389648,225.399993896484,223.139999389648,224.699996948242,481300,199.886016845703
2016-11-17,224.550003051758,225,219.970001220703,220.160003662109,554700,195.847366333008
2016-11-18,218.830001831055,221.619995117188,216.490005493164,217.619995117188,723500,193.587890625
2016-11-21,219.520004272461,222.149993896484,218.830001831055,222.149993896484,656300,197.617660522461
2016-11-22,223.440002441406,225.330001831055,220.600006103516,225.059997558594,579900,200.206268310547
2016-11-23,225.660003662109,225.660003662109,223.399993896484,224.619995117188,461500,199.814865112305
2016-11-25,225.199996948242,225.770004272461,224.089996337891,225.770004272461,128300,200.837875366211
2016-11-28,225.160003662109,226.270004272461,222.800003051758,223.589996337891,513600,198.898620605469
2016-11-29,223.559997558594,227.880004882812,222.619995117188,226.350006103516,444800,201.353820800781
2016-11-30,227.880004882812,234.210006713867,226.710006713867,230.570007324219,855300,205.107803344727
2016-12-01,231.690002441406,239.759994506836,231.690002441406,237.979995727539,1303200,211.699493408203
2016-12-02,237.949996948242,239.130004882812,234.770004272461,236.539993286133,811800,210.418487548828
2016-12-05,237.5,239.589996337891,234.589996337891,235.300003051758,1012700,209.3154296875
2016-12-06,231.360000610352,236.570007324219,230.419998168945,236.309997558594,955400,210.213943481445
2016-12-07,236.179992675781,237.550003051758,235.509994506836,237.100006103516,785900,210.916717529297
2016-12-08,237.470001220703,239.520004272461,237.070007324219,238.990005493164,780000,212.597991943359
2016-12-09,238.360000610352,240.100006103516,237.809997558594,239.619995117188,675200,213.15837097168
2016-12-12,239.589996337891,240.740005493164,236.089996337891,236.910003662109,756900,210.747695922852
2016-12-13,236.5,237.800003051758,233.039993286133,237.639999389648,982700,211.397048950195
2016-12-14,237.149993896484,238.139999389648,234.649993896484,235.039993286133,722100,209.08415222168
2016-12-15,235.300003051758,236.020004272461,233.630004882812,234.490005493164,509400,208.59489440918
2016-12-16,235.360000610352,237.539993286133,233.809997558594,234.630004882812,834900,208.719482421875
2016-12-19,234.130004882812,237.350006103516,233.130004882812,236.929992675781,626600,210.765411376953
2016-12-20,238.039993286133,239.639999389648,237.369995117188,238.910003662109,526400,212.526809692383
2016-12-21,239,239.720001220703,238.080001831055,238.289993286133,506900,211.97526550293
2016-12-22,238.410003662109,239.199996948242,236.470001220703,238.190002441406,517600,211.886352539062
2016-12-23,238.470001220703,239.600006103516,236.679992675781,237.059997558594,607900,210.881072998047
2016-12-27,237.270004272461,239.229995727539,237.270004272461,238.029998779297,284200,211.743988037109
2016-12-28,238.509994506836,239.279998779297,233.479995727539,233.919998168945,382700,208.087799072266
2016-12-29,234.679992675781,234.889999389648,232.300003051758,233.539993286133,265100,207.749816894531
2016-12-30,234.729995727539,234.729995727539,231.449996948242,232.25,319800,206.602249145508
2017-01-03,233.419998168945,236.160003662109,232.539993286133,234.449996948242,751200,208.559310913086
2017-01-04,234.669998168945,237.470001220703,233.080001831055,236.330001831055,649900,210.231719970703
2017-01-05,236.149993896484,237.419998168945,230.179992675781,232.259994506836,539900,206.611175537109
2017-01-06,233.089996337891,233.479995727539,230.960006713867,231.5,504000,205.935104370117
2017-01-09,231.380004882812,232.529998779297,229.050003051758,230.350006103516,509700,204.912094116211
2017-01-10,229.820007324219,232.289993286133,229.479995727539,230.720001220703,636500,205.241241455078
2017-01-11,233.740005493164,239.039993286133,233.740005493164,235.949996948242,873200,209.893646240234
2017-01-12,235.929992675781,237.25,233.860000610352,236.190002441406,800100,210.107162475586
2017-01-13,236.309997558594,237.369995117188,235.380004882812,237.020004272461,513200,210.845474243164
2017-01-17,236.630004882812,240.779998779297,235.5,240.679992675781,842600,214.101348876953
2017-01-18,241.899993896484,247.059997558594,240.660003662109,244.610000610352,1105900,217.597351074219
2017-01-19,244.130004882812,246.220001220703,243.190002441406,244.169998168945,693200,217.205932617188
2017-01-20,244.919998168945,246.75,244.089996337891,246.470001220703,888200,219.251892089844
2017-01-23,246.039993286133,248.740005493164,244.289993286133,245.830001831055,1065900,218.682601928711
2017-01-24,246.309997558594,250.5,246.25,249.089996337891,700900,221.582580566406
2017-01-25,251.589996337891,262.709991455078,251.589996337891,253.110000610352,1691800,225.158660888672
2017-01-26,253.320007324219,261,253,256.339996337891,970100,228.031967163086
2017-01-27,256.929992675781,257.559997558594,255.089996337891,256.390014648438,482600,228.076477050781
2017-01-30,255,255.360000610352,252.899993896484,254.660003662109,499200,226.537521362305
2017-01-31,254.449996948242,255.610000610352,250.490005493164,252.570007324219,1009300,224.678329467773
2017-02-01,253.220001220703,254.759994506836,251.75,253.679992675781,508600,225.665740966797
2017-02-02,252.869995117188,252.880004882812,249.990005493164,252.070007324219,580200,224.233551025391
2017-02-03,252.919998168945,253.759994506836,250.869995117188,251.600006103516,564600,223.815414428711
2017-02-06,251.309997558594,254.100006103516,251.259994506836,253.449996948242,524900,225.46110534668
2017-02-07,253.839996337891,256.320007324219,252.570007324219,253.389999389648,537100,225.407730102539
2017-02-08,253.309997558594,254.759994506836,252.559997558594,254.419998168945,339000,226.323974609375
2017-02-09,253.830001831055,254.940002441406,252.029998779297,253,544900,226.145248413086
2017-02-10,253.240005493164,255.220001220703,252.389999389648,255.059997558594,336900,227.986557006836
2017-02-13,255.240005493164,256.679992675781,253.949996948242,254.339996337891,430300,227.343017578125
2017-02-14,251.869995117188,253.789993286133,249.270004272461,253.75,754200,226.815628051758
2017-02-15,252.949996948242,253.860000610352,251.830001831055,253.169998168945,565700,226.297210693359
2017-02-16,253.199996948242,255.339996337891,251.979995727539,254.800003051758,319400,227.754165649414
2017-02-17,254,255.25,253.100006103516,254.960006713867,282100,227.897201538086
2017-02-21,254.080001831055,258.209991455078,253.940002441406,258.160003662109,447700,230.75749206543
2017-02-22,257.079986572266,259,255.889999389648,257.429992675781,346400,230.10498046875
2017-02-23,258.660003662109,258.959991455078,248.690002441406,249.940002441406,868800,223.410034179688
2017-02-24,247.809997558594,250.389999389648,246.279998779297,250.240005493164,469500,223.678237915039
2017-02-27,250.899993896484,252.160003662109,249.860000610352,250.470001220703,303800,223.883804321289
2017-02-28,250.229995727539,250.979995727539,247.320007324219,247.960006713867,656000,221.640243530273
2017-03-01,248.570007324219,252.979995727539,248.570007324219,252.110000610352,554500,225.349700927734
2017-03-02,251.880004882812,252.649993896484,247.559997558594,248.210006713867,588900,221.863632202148
2017-03-03,248.449996948242,250.639999389648,247.130004882812,249.869995117188,601900,223.347442626953
2017-03-06,249.070007324219,252.860000610352,247.690002441406,252.309997558594,561400,225.52848815918
2017-03-07,251.919998168945,252.300003051758,249.649993896484,250.589996337891,455100,223.991058349609
2017-03-08,250.910003662109,252.419998168945,249.970001220703,250.149993896484,594200,223.597763061523
2017-03-09,250,251.070007324219,242.809997558594,244.020004272461,581600,218.118408203125
2017-03-10,245,246.559997558594,242.929992675781,245.160003662109,687100,219.137420654297
2017-03-13,245.160003662109,246.660003662109,243.059997558594,246.350006103516,506600,220.201095581055
2017-03-14,244.910003662109,245.800003051758,243.5,244.529998779297,540700,218.574325561523
2017-03-15,245.110000610352,248.059997558594,244.410003662109,247.440002441406,478000,221.175399780273
2017-03-16,247.600006103516,247.979995727539,244.490005493164,245.080001831055,367300,219.065902709961
2017-03-17,245,246.449996948242,243.320007324219,243.970001220703,733100,218.07373046875
2017-03-20,244.080001831055,244.259994506836,241,242.020004272461,562500,216.330703735352
2017-03-21,242.960006713867,243.860000610352,238.509994506836,240.059997558594,691100,214.578704833984
2017-03-22,240.149993896484,242.429992675781,238.169998168945,240,608400,214.525131225586
2017-03-23,240.039993286133,242.639999389648,239.240005493164,240.630004882812,484300,215.088272094727
2017-03-24,241.570007324219,242.740005493164,238.880004882812,239.529998779297,387500,214.105026245117
2017-03-27,236.779998779297,237.710006713867,233.720001220703,237.369995117188,692200,212.174270629883
2017-03-28,237.5,240.699996948242,236.220001220703,239.190002441406,469000,213.80110168457
2017-03-29,238.850006103516,240.889999389648,237.710006713867,237.75,1179200,212.513900756836
2017-03-30,235.699996948242,235.699996948242,232,233.860000610352,778400,209.036834716797
2017-03-31,233.130004882812,234.839996337891,230.580001831055,232.759994506836,697700,208.053604125977
2017-04-03,232.740005493164,234.660003662109,229.770004272461,231.199996948242,1076500,206.659225463867
2017-04-04,230.929992675781,232.279998779297,230.039993286133,230.800003051758,793500,206.301635742188
2017-04-05,231.949996948242,233.960006713867,231.210006713867,231.729995727539,1295000,207.132949829102
2017-04-06,231.820007324219,232.869995117188,228.990005493164,229.809997558594,863500,205.416763305664
2017-04-07,229.520004272461,231.130004882812,228.630004882812,229.270004272461,661900,204.93408203125
2017-04-10,229.130004882812,231.449996948242,228.770004272461,229.369995117188,942600,205.023452758789
2017-04-11,228.220001220703,230.350006103516,227.940002441406,229.5,904300,205.139633178711
2017-04-12,224.949996948242,227.699996948242,223.449996948242,223.710006713867,1170000,199.964233398438
2017-04-13,223.979995727539,225.990005493164,221.25,221.5,892300,197.988830566406
2017-04-17,222.580001831055,223.779998779297,221.809997558594,222.970001220703,1037000,199.302780151367
2017-04-18,202.669998168945,209.600006103516,195.320007324219,197.570007324219,5465000,176.598876953125
2017-04-19,195.949996948242,199.649993896484,192.5,195.350006103516,3658000,174.614547729492
2017-04-20,196.210006713867,196.940002441406,194.279998779297,195.960006713867,1580500,175.159759521484
2017-04-21,196.100006103516,196.770004272461,193.550003051758,195.149993896484,1264700,174.435760498047
2017-04-24,197.690002441406,197.690002441406,190.380004882812,191.899993896484,1528600,171.530746459961
2017-04-25,192.830001831055,195.130004882812,192.5,193.360000610352,1235600,172.835754394531
2017-04-26,194.309997558594,194.919998168945,191.910003662109,194.169998168945,813200,173.559722900391
2017-04-27,194.970001220703,195.100006103516,192.25,193.169998168945,911200,172.665908813477
2017-04-28,193.240005493164,193.679992675781,190.389999389648,192.699996948242,1224300,172.245803833008
2017-05-01,193.100006103516,193.470001220703,188.350006103516,189.339996337891,935900,169.242462158203
2017-05-02,190.289993286133,190.990005493164,188.960006713867,190.630004882812,618600,170.3955078125
2017-05-03,190,192.240005493164,189.100006103516,192.020004272461,822900,171.637985229492
2017-05-04,191.440002441406,191.990005493164,185.800003051758,187.539993286133,1147800,168.758438110352
2017-05-05,187.440002441406,189.369995117188,186.289993286133,189.229995727539,773200,170.279205322266
2017-05-08,188.949996948242,189.880004882812,188.050003051758,188.979995727539,549600,170.054244995117
2017-05-09,189.229995727539,189.949996948242,187.029998779297,187.770004272461,1140700,168.965393066406
2017-05-10,187.649993896484,188.479995727539,186.410003662109,187.860000610352,759000,169.046401977539
2017-05-11,187.800003051758,188.5,185,187.690002441406,701800,168.89338684082
2017-05-12,187.399993896484,187.470001220703,183.919998168945,184.619995117188,685200,166.130859375
2017-05-15,184.600006103516,184.990005493164,179.679992675781,181.380004882812,1413600,163.215347290039
2017-05-16,181.039993286133,181.220001220703,178.419998168945,179.100006103516,833000,161.163665771484
2017-05-17,179.100006103516,179.600006103516,173.5,174.770004272461,1291200,157.267349243164
2017-05-18,170.520004272461,176.990005493164,170.210006713867,173.300003051758,1309300,155.94450378418
2017-05-19,173.889999389648,176,173.589996337891,174.850006103516,939300,157.339324951172
2017-05-22,175.449996948242,179,175.449996948242,178.300003051758,1013300,160.443817138672
2017-05-23,178.160003662109,178.699996948242,176.360000610352,176.619995117188,978500,158.932037353516
2017-05-24,177.130004882812,179.050003051758,175.770004272461,177.309997558594,1258300,159.552947998047
2017-05-25,177.380004882812,178.399993896484,175.910003662109,176.369995117188,923300,158.707046508789
2017-05-26,175,175.490005493164,171.889999389648,173.580001831055,797100,156.196472167969
2017-05-30,173.589996337891,174.320007324219,171.630004882812,171.970001220703,762200,154.747741699219
2017-05-31,171.970001220703,172.380004882812,169.75,172.279998779297,1520600,155.02668762207
2017-06-01,171.910003662109,174.479995727539,170.190002441406,173.429992675781,710000,156.061492919922
2017-06-02,174.059997558594,174.759994506836,171.929992675781,172.720001220703,659300,155.422637939453
2017-06-05,171.860000610352,174.869995117188,171.570007324219,173.960006713867,1091300,156.53840637207
2017-06-06,172.860000610352,172.860000610352,168.580001831055,169.880004882812,1190600,152.867050170898
2017-06-07,169.880004882812,173.350006103516,169.190002441406,169.509994506836,855200,152.534057617188
2017-06-08,169.509994506836,173.240005493164,168.880004882812,170.600006103516,1107200,153.514923095703
2017-06-09,170.610000610352,176.710006713867,170.610000610352,176.330001831055,1265500,158.671035766602
2017-06-12,177.009994506836,182.899993896484,177.009994506836,179.529998779297,1384700,161.550643920898
2017-06-13,179.300003051758,179.610000610352,177.509994506836,178.080001831055,804900,160.245819091797
2017-06-14,178.25,178.990005493164,173.419998168945,177.020004272461,1358600,159.2919921875
2017-06-15,176.300003051758,179.009994506836,176.009994506836,176.759994506836,736200,159.058059692383
