"Fecha","ODFL.Open","ODFL.High","ODFL.Low","ODFL.Close","ODFL.Volume","ODFL.Adjusted"
2014-05-13,40.8199996948242,41.1533317565918,40.7266654968262,41.0733337402344,578250,40.0196990966797
2014-05-14,40.966667175293,41.1733322143555,40.6933326721191,40.8066673278809,432900,39.7598762512207
2014-05-15,40.7666664123535,40.7999992370605,40,40.7266654968262,700500,39.6819190979004
2014-05-16,40.7333335876465,41.0200004577637,40.5733337402344,41.0066680908203,492900,39.9547386169434
2014-05-19,40.9000015258789,41.7466659545898,40.8333320617676,41.5999984741211,814800,40.5328559875488
2014-05-20,41.5733337402344,41.7666664123535,40.7999992370605,41.2466659545898,683250,40.188591003418
2014-05-21,41.2866668701172,41.5533332824707,41.1066665649414,41.533332824707,600600,40.467887878418
2014-05-22,41.4466667175293,41.7133331298828,41.3333320617676,41.5200004577637,700050,40.454906463623
2014-05-23,41.5400009155273,41.7200012207031,41.3333320617676,41.6933326721191,485700,40.6237907409668
2014-05-27,41.8666687011719,42.4000015258789,41.7000007629395,42.1199989318848,955200,41.0395164489746
2014-05-28,42.4799995422363,42.6066665649414,42.0066680908203,42.0533332824707,1170300,40.9745597839355
2014-05-29,42.0866661071777,42.4266662597656,41.8666687011719,42.4000015258789,694350,41.3123321533203
2014-05-30,42.5800018310547,42.8199996948242,42.406665802002,42.6399993896484,738150,41.5461730957031
2014-06-02,42.7000007629395,43.0200004577637,42.2799987792969,42.533332824707,545100,41.4422416687012
2014-06-03,42.4133338928223,42.4599990844727,41.9799995422363,42.0200004577637,732150,40.942081451416
2014-06-04,41.9466667175293,42.2933311462402,41.906665802002,42.0800018310547,483300,41.0005378723145
2014-06-05,42.2400016784668,42.7066688537598,42.093334197998,42.6599998474121,364200,41.5656623840332
2014-06-06,42.7266654968262,43.2066688537598,42.5999984741211,43.0533332824707,667350,41.9488983154297
2014-06-09,43.026668548584,43.5666656494141,42.8666687011719,42.9933319091797,624150,41.8904457092285
2014-06-10,43.060001373291,43.0733337402344,42.439998626709,42.9866676330566,697500,41.8839530944824
2014-06-11,42.8266677856445,43.1666679382324,42.7133331298828,43.1066665649414,484500,42.0008735656738
2014-06-12,42.9466667175293,42.9466667175293,42.3133316040039,42.5533332824707,469800,41.461727142334
2014-06-13,42.4333343505859,42.6333312988281,42.0533332824707,42.2599983215332,504750,41.1759147644043
2014-06-16,42.1733322143555,42.3333320617676,41.7866668701172,42.026668548584,727800,40.9485702514648
2014-06-17,42.093334197998,42.5200004577637,41.8333320617676,42.0066680908203,707400,40.9290809631348
2014-06-18,42.1733322143555,42.4866676330566,41.9599990844727,42.1533317565918,681450,41.0719909667969
2014-06-19,42.2400016784668,42.2400016784668,41.9933319091797,42.2000007629395,469950,41.1174621582031
2014-06-20,42.2266654968262,42.7000007629395,42.2266654968262,42.533332824707,688800,41.4422416687012
2014-06-23,42.4533348083496,42.593334197998,41.8600006103516,41.906665802002,691500,40.8316535949707
2014-06-24,41.7799987792969,42.4933319091797,41.5400009155273,41.5533332824707,650700,40.487377166748
2014-06-25,41.5400009155273,41.8400001525879,41.4466667175293,41.8333320617676,685650,40.7602081298828
2014-06-26,41.973331451416,42.1333312988281,41.5533332824707,42.033332824707,759450,40.9550628662109
2014-06-27,41.9466667175293,42.1533317565918,41.7066688537598,41.8400001525879,1757400,40.7666969299316
2014-06-30,41.7333335876465,42.526668548584,41.526668548584,42.4533348083496,874950,41.3643035888672
2014-07-01,42.4333343505859,43.2599983215332,42.4333343505859,42.9133338928223,728100,41.8124961853027
2014-07-02,42.8266677856445,43.3266677856445,42.7999992370605,42.8199996948242,405150,41.721549987793
2014-07-03,42.8600006103516,43.1466674804688,42.7200012207031,43.0466651916504,263100,41.9424018859863
2014-07-07,41.9466667175293,42.6199989318848,41.7200012207031,42.2733345031738,775050,41.1889190673828
2014-07-08,42.2133331298828,42.4199981689453,41.6133346557617,41.8266677856445,668850,40.7537002563477
2014-07-09,41.939998626709,42.060001373291,41.6266670227051,41.9133338928223,482250,40.8381500244141
2014-07-10,41.5400009155273,41.8133316040039,41.1933326721191,41.4466667175293,509100,40.3834533691406
2014-07-11,41.3133316040039,41.4266662597656,41.0200004577637,41.0999984741211,701850,40.0456733703613
2014-07-14,41.3333320617676,41.4933319091797,41.1599998474121,41.4199981689453,788250,40.3574638366699
2014-07-15,41.526668548584,41.7599983215332,41.406665802002,41.5133323669434,573450,40.4483947753906
2014-07-16,41.6066665649414,41.7599983215332,41.093334197998,41.2599983215332,648600,40.2015724182129
2014-07-17,41.2400016784668,41.533332824707,40.8666687011719,40.9199981689453,840450,39.8702850341797
2014-07-18,40.9466667175293,41.4000015258789,40.7799987792969,41.2133331298828,470250,40.1560974121094
2014-07-21,42.1399993896484,42.1399993896484,40.8466682434082,41.2999992370605,795000,40.2405471801758
2014-07-22,41.4133338928223,42.3400001525879,41.2933311462402,42.1666679382324,736800,41.0849838256836
2014-07-23,42.3666687011719,42.4199981689453,41.939998626709,42.1266670227051,491550,41.0460014343262
2014-07-24,41.7400016784668,42.593334197998,41.7333335876465,42.439998626709,659100,41.3512992858887
2014-07-25,42.3933334350586,42.4466667175293,41.9533348083496,42.2000007629395,682350,41.1174621582031
2014-07-28,42.2133331298828,42.2866668701172,41.466667175293,41.8400001525879,667800,40.7666969299316
2014-07-29,41.8266677856445,41.973331451416,41.1333312988281,41.1399993896484,618300,40.0846557617188
2014-07-30,41.2333335876465,42.0466651916504,41.2333335876465,41.8266677856445,750000,40.7537002563477
2014-07-31,41.4933319091797,42.4933319091797,41.060001373291,42.3199996948242,1663650,41.2343864440918
2014-08-01,42.3199996948242,42.7333335876465,42.0666656494141,42.4199981689453,1081500,41.3318138122559
2014-08-04,42.593334197998,42.9000015258789,42.2333335876465,42.5200004577637,674550,41.4292488098145
2014-08-05,42.3066673278809,42.6933326721191,42.1266670227051,42.3133316040039,536100,41.2278861999512
2014-08-06,42.0466651916504,42.3400001525879,41.8666687011719,42.1599998474121,534450,41.0784950256348
2014-08-07,42.3600006103516,42.5466651916504,42.0733337402344,42.4000015258789,962700,41.3123321533203
2014-08-08,42.439998626709,42.7533340454102,42.2599983215332,42.7000007629395,430650,41.6046295166016
2014-08-11,42.9599990844727,43.5400009155273,42.8199996948242,43.0533332824707,429600,41.9488983154297
2014-08-12,43.0533332824707,43.4000015258789,42.9466667175293,43.093334197998,535500,41.9878692626953
2014-08-13,43.3533325195312,43.4933319091797,43.0800018310547,43.1466674804688,466650,42.0398483276367
2014-08-14,43.2933311462402,43.6133346557617,43.093334197998,43.5400009155273,389250,42.4230918884277
2014-08-15,43.7799987792969,43.9000015258789,42.966667175293,43.3133316040039,481350,42.2022285461426
2014-08-18,43.7400016784668,44.6866683959961,43.4000015258789,44.406665802002,621900,43.267520904541
2014-08-19,44.6533317565918,44.9199981689453,44.4466667175293,44.9133338928223,611250,43.7611846923828
2014-08-20,44.9533348083496,45.0066680908203,44.473331451416,44.7266654968262,491400,43.5793190002441
2014-08-21,44.6866683959961,44.8066673278809,44.2666664123535,44.3333320617676,528300,43.1960639953613
2014-08-22,44.3600006103516,44.6800003051758,43.9266662597656,44.439998626709,386550,43.3000030517578
2014-08-25,44.5400009155273,45.0466651916504,44.4466667175293,44.9866676330566,675750,43.8326377868652
2014-08-26,45.1199989318848,45.2133331298828,44.3800010681152,44.5,752400,43.3584632873535
2014-08-27,44.7200012207031,44.7200012207031,44.2066688537598,44.439998626709,352500,43.3000030517578
2014-08-28,44.2933311462402,44.4866676330566,44.1599998474121,44.3266677856445,283050,43.1895713806152
2014-08-29,44.3533325195312,44.6599998474121,44.1666679382324,44.4466667175293,383400,43.3064918518066
2014-09-02,44.7200012207031,45.5200004577637,44.533332824707,45.4199981689453,865950,44.2548561096191
2014-09-03,45.9533348083496,46.0999984741211,45.6133346557617,45.9199981689453,683700,44.7420272827148
2014-09-04,46.1333312988281,46.5866661071777,45.8533325195312,46.526668548584,648000,45.3331413269043
2014-09-05,46.2533340454102,46.6666679382324,46.2400016784668,46.5,622200,45.3071517944336
2014-09-08,47.6066665649414,47.9933319091797,46.1866683959961,46.6333312988281,743250,45.4370765686035
2014-09-09,46.7133331298828,46.8533325195312,46.2733345031738,46.406665802002,674100,45.2162170410156
2014-09-10,46.3800010681152,46.5733337402344,46.0666656494141,46.4599990844727,418050,45.2681846618652
2014-09-11,46.4199981689453,46.9000015258789,46.2533340454102,46.8199996948242,460050,45.6189384460449
2014-09-12,46.906665802002,47.3466682434082,46.8400001525879,47.0200004577637,598200,45.8138198852539
2014-09-15,47.1133346557617,47.2533340454102,46.533332824707,46.5800018310547,468600,45.3851089477539
2014-09-16,46.3066673278809,47.1466674804688,46.2133331298828,46.9266662597656,820800,45.7228813171387
2014-09-17,47.1800003051758,47.7799987792969,46.906665802002,47.6599998474121,957750,46.4373970031738
2014-09-18,47.7533340454102,48.2133331298828,47.439998626709,48.0999984741211,776400,46.8661117553711
2014-09-19,48.2533340454102,48.4199981689453,47.4799995422363,47.6866683959961,1280250,46.4633827209473
2014-09-22,47.7266654968262,47.7333335876465,46.8466682434082,46.9866676330566,485400,45.7813339233398
2014-09-23,46.906665802002,47.2599983215332,46.7333335876465,46.7466659545898,611250,45.5474967956543
2014-09-24,46.7666664123535,46.9799995422363,46.3666687011719,46.7200012207031,462600,45.5215225219727
2014-09-25,46.5466651916504,46.5999984741211,45.7400016784668,45.966667175293,700800,44.7875022888184
2014-09-26,45.9799995422363,47.1333312988281,45.8866653442383,47.0466651916504,774300,45.8397979736328
2014-09-29,46.7599983215332,47.5200004577637,46.6466674804688,47.4866676330566,697950,46.2685089111328
2014-09-30,47.7200012207031,47.9333343505859,47,47.093334197998,831900,45.8852653503418
2014-10-01,47.1199989318848,47.1599998474121,45.5666656494141,45.6333312988281,1138800,44.462718963623
2014-10-02,45.6266670227051,46.0866661071777,45.5400009155273,45.966667175293,704400,44.7875022888184
2014-10-03,46.3533325195312,46.8866653442383,46.0800018310547,46.5533332824707,546000,45.3591156005859
2014-10-06,46.8066673278809,47.0466651916504,46.093334197998,46.2000007629395,654450,45.0148582458496
2014-10-07,45.9266662597656,46.2733345031738,45.3733329772949,45.3866653442383,615450,44.2223815917969
2014-10-08,45.3333320617676,45.7533340454102,44.3800010681152,45.7200012207031,731550,44.5471611022949
2014-10-09,45.6866683959961,45.8533325195312,44.7933311462402,44.8266677856445,617250,43.6767539978027
2014-10-10,44.7066688537598,45.026668548584,43.3600006103516,43.4000015258789,1172850,42.2866859436035
2014-10-13,43.4866676330566,43.9866676330566,41.4466667175293,41.7066688537598,1615350,40.6367835998535
2014-10-14,41.8199996948242,43.2733345031738,41.7066688537598,42.6800003051758,1735500,41.5851516723633
2014-10-15,42.0400009155273,43.9000015258789,41.5800018310547,43.4199981689453,1324800,42.3061637878418
2014-10-16,42.6466674804688,44.3400001525879,42.4933319091797,44.2066688537598,1011300,43.0726509094238
2014-10-17,45.7133331298828,46,44.8666687011719,45.2799987792969,854250,44.1184501647949
2014-10-20,44.966667175293,45.5666656494141,44.9199981689453,45.4333343505859,685050,44.2678527832031
2014-10-21,45.939998626709,47.2133331298828,45.8266677856445,47.0999984741211,904500,45.8917503356934
2014-10-22,47.3466682434082,47.3466682434082,46.0666656494141,46.0999984741211,542250,44.9174156188965
2014-10-23,46.8466682434082,47.3733329772949,46.4466667175293,46.7666664123535,675450,45.5669860839844
2014-10-24,46.9933319091797,47.4533348083496,46.4799995422363,46.8400001525879,517500,45.6384353637695
2014-10-27,46.8066673278809,47.3466682434082,46.5666656494141,47.2733345031738,474150,46.0606536865234
2014-10-28,47.6666679382324,47.9933319091797,47.3733329772949,47.6800003051758,714000,46.4568786621094
2014-10-29,47.7733345031738,48.0733337402344,47.2866668701172,47.406665802002,997200,46.1905555725098
2014-10-30,47.7400016784668,49.4466667175293,46.4799995422363,48.2400016784668,1450200,47.0025253295898
2014-10-31,49.2599983215332,49.4933319091797,48.3666687011719,48.5800018310547,929700,47.3337936401367
2014-11-03,48.5533332824707,49.2933311462402,48.3400001525879,49.0533332824707,894000,47.7949867248535
2014-11-04,48.9799995422363,50.3400001525879,48.9799995422363,49.7666664123535,978450,48.4900207519531
2014-11-05,50.1599998474121,50.2933311462402,49.3666687011719,49.473331451416,767100,48.2042274475098
2014-11-06,49.5666656494141,50.1866683959961,49.473331451416,50.1666679382324,635550,48.879768371582
2014-11-07,50.2066688537598,50.6333312988281,49.8400001525879,50.0800018310547,573900,48.7953147888184
2014-11-10,50.7400016784668,51.3666687011719,50.2200012207031,51.1666679382324,982500,49.8541145324707
2014-11-11,51.473331451416,51.9866676330566,51,51.2666664123535,907350,49.9515419006348
2014-11-12,50.9866676330566,51.2866668701172,50.6800003051758,50.973331451416,887100,49.6657371520996
2014-11-13,51.1066665649414,51.6399993896484,50.8133316040039,51.5400009155273,1002600,50.2178764343262
2014-11-14,51.4266662597656,52.0666656494141,51.1533317565918,51.3266677856445,699450,50.0100059509277
2014-11-17,51.3266677856445,51.3266677856445,50.5999984741211,50.7400016784668,643950,49.4383926391602
2014-11-18,50.6666679382324,51.5200004577637,50.5133323669434,51.1866683959961,772350,49.8735961914062
2014-11-19,50.9866676330566,51.2866668701172,50.6199989318848,51.060001373291,542550,49.750186920166
2014-11-20,50.7333335876465,51.7599983215332,50.6666679382324,51.7466659545898,741900,50.4192352294922
2014-11-21,52.560001373291,52.7799987792969,52.1066665649414,52.2133331298828,1095750,50.8739204406738
2014-11-24,52.2466659545898,53.0200004577637,52.2133331298828,52.9533348083496,902100,51.5949516296387
2014-11-25,53.2133331298828,53.3199996948242,52.533332824707,52.6466674804688,608250,51.2961463928223
2014-11-26,52.6066665649414,52.9866676330566,52.4533348083496,52.593334197998,415050,51.2441787719727
2014-11-28,52.973331451416,54.1199989318848,52.7533340454102,54.026668548584,628050,52.6407356262207
2014-12-01,54.2533340454102,54.3199996948242,52.3133316040039,52.4799995422363,1067850,51.1337547302246
2014-12-02,52.4933319091797,53.3466682434082,52.4933319091797,52.906665802002,571800,51.5494842529297
2014-12-03,52.9266662597656,53.4799995422363,52.9199981689453,53.2266654968262,444000,51.861270904541
2014-12-04,53.0533332824707,53.6066665649414,53,53.560001373291,570750,52.1860427856445
2014-12-05,53.6466674804688,53.9133338928223,53.033332824707,53.3066673278809,629850,51.939208984375
2014-12-08,53,53.593334197998,52.3266677856445,52.5200004577637,673350,51.1727294921875
2014-12-09,51.9000015258789,51.9133338928223,50.9533348083496,51.8800010681152,1083750,50.5491409301758
2014-12-10,51.939998626709,52.3466682434082,51.3466682434082,51.7066688537598,729750,50.3802604675293
2014-12-11,52.0066680908203,52.7999992370605,51.939998626709,52.4000015258789,645900,51.0558052062988
2014-12-12,52.0533332824707,52.7266654968262,51.7466659545898,51.8933334350586,654600,50.5621223449707
