"Fecha","BKNG.Open","BKNG.High","BKNG.Low","BKNG.Close","BKNG.Volume","BKNG.Adjusted"
2016-02-25,1263.25,1271.97998046875,1247.0400390625,1263.41003417969,729000,1263.41003417969
2016-02-26,1268.75,1273.33996582031,1244.40002441406,1254.27001953125,614500,1254.27001953125
2016-02-29,1250.30004882812,1282.64001464844,1248.48999023438,1265.2099609375,728200,1265.2099609375
2016-03-01,1283.58996582031,1296.56994628906,1277.9599609375,1295.92004394531,570600,1295.92004394531
2016-03-02,1297.35998535156,1301.63000488281,1281.55004882812,1301.36999511719,469300,1301.36999511719
2016-03-03,1296.68005371094,1305.83996582031,1288.65002441406,1303.0400390625,446800,1303.0400390625
2016-03-04,1306.53002929688,1308.9599609375,1286.06005859375,1297.7099609375,601200,1297.7099609375
2016-03-07,1281.40002441406,1296.2900390625,1281.40002441406,1291.43005371094,504500,1291.43005371094
2016-03-08,1284,1298.93994140625,1280.58996582031,1282.77001953125,420400,1282.77001953125
2016-03-09,1280,1291.90002441406,1263.42004394531,1291.89001464844,443000,1291.89001464844
2016-03-10,1295.81005859375,1306,1274.5,1293.77001953125,431100,1293.77001953125
2016-03-11,1307.40002441406,1328.09997558594,1300.59997558594,1326.86999511719,649000,1326.86999511719
2016-03-14,1320.21997070312,1341.30004882812,1317.58996582031,1325.72998046875,490200,1325.72998046875
2016-03-15,1315.15002441406,1339,1315.15002441406,1332.13000488281,383000,1332.13000488281
2016-03-16,1328.19995117188,1357.90002441406,1325,1350.98999023438,536200,1350.98999023438
2016-03-17,1341.69995117188,1356.32995605469,1337.10998535156,1346.85998535156,389400,1346.85998535156
2016-03-18,1353,1361.63000488281,1338.30004882812,1344.21997070312,472700,1344.21997070312
2016-03-21,1340.94995117188,1351,1333.35998535156,1350.51000976562,256200,1350.51000976562
2016-03-22,1311,1328.15002441406,1306,1319.41003417969,840100,1319.41003417969
2016-03-23,1322.91003417969,1323.83996582031,1300,1306.10998535156,447900,1306.10998535156
2016-03-24,1300,1304.43994140625,1291.63000488281,1301.18994140625,383700,1301.18994140625
2016-03-28,1301.34997558594,1304.7099609375,1271.01000976562,1287.03002929688,453800,1287.03002929688
2016-03-29,1281.19995117188,1313.90002441406,1281.19995117188,1307.89001464844,427700,1307.89001464844
2016-03-30,1316.90002441406,1323.08996582031,1311.0400390625,1317.03002929688,376400,1317.03002929688
2016-03-31,1312.31005859375,1314.98999023438,1288.32995605469,1288.9599609375,488200,1288.9599609375
2016-04-01,1278,1301.71997070312,1273,1299.69995117188,567300,1299.69995117188
2016-04-04,1297.55004882812,1298.19995117188,1276.2900390625,1281.76000976562,357100,1281.76000976562
2016-04-05,1270,1287.85998535156,1265.56005859375,1279.07995605469,373200,1279.07995605469
2016-04-06,1280.21997070312,1294.88000488281,1273.2099609375,1293.01000976562,280400,1293.01000976562
2016-04-07,1291.46997070312,1292.32995605469,1271.44995117188,1276.5,389200,1276.5
2016-04-08,1282.78002929688,1283.55004882812,1271.31005859375,1274.15002441406,300400,1274.15002441406
2016-04-11,1281.94995117188,1288.39001464844,1263.2099609375,1264.63000488281,293800,1264.63000488281
2016-04-12,1268.55004882812,1304.57995605469,1255.10998535156,1300.28002929688,449400,1300.28002929688
2016-04-13,1310.34997558594,1329.93994140625,1300.5,1317.76000976562,605300,1317.76000976562
2016-04-14,1323,1340,1319,1336.39001464844,519800,1336.39001464844
2016-04-15,1333.67004394531,1335.10998535156,1320.76000976562,1331.90002441406,479500,1331.90002441406
2016-04-18,1328.89001464844,1369.03002929688,1328.89001464844,1353.36999511719,638900,1353.36999511719
2016-04-19,1359.88000488281,1360,1333.2900390625,1345.78002929688,434700,1345.78002929688
2016-04-20,1346.59997558594,1364.32995605469,1338.32995605469,1350,416400,1350
2016-04-21,1343.31005859375,1357.43005371094,1337,1340,269600,1340
2016-04-22,1331,1349.56994628906,1331,1338.5,527000,1338.5
2016-04-25,1332,1341,1323.44995117188,1335.27001953125,393400,1335.27001953125
2016-04-26,1334,1336.82995605469,1321.48999023438,1333.94995117188,320000,1333.94995117188
2016-04-27,1331.75,1357,1327,1353.73999023438,395500,1353.73999023438
2016-04-28,1330,1355.91003417969,1310.15002441406,1317.58996582031,743400,1317.58996582031
2016-04-29,1332.41003417969,1368.4599609375,1332.41003417969,1343.66003417969,1018000,1343.66003417969
2016-05-02,1349,1358.78002929688,1325,1356.68994140625,508100,1356.68994140625
2016-05-03,1346.21997070312,1358.5400390625,1335.07995605469,1354.64001464844,861500,1354.64001464844
2016-05-04,1258,1266,1205.25,1253.0400390625,2884800,1253.0400390625
2016-05-05,1253.88000488281,1263.92004394531,1239.02001953125,1240.84997558594,816900,1240.84997558594
2016-05-06,1231.01000976562,1253,1231.01000976562,1250.09997558594,572500,1250.09997558594
2016-05-09,1250.09997558594,1253,1231.11999511719,1244.92004394531,425400,1244.92004394531
2016-05-10,1252.75,1274.55004882812,1250.51000976562,1268.27001953125,539800,1268.27001953125
2016-05-11,1266.68005371094,1274.14001464844,1260,1267.31005859375,497700,1267.31005859375
2016-05-12,1273.48999023438,1290.19995117188,1270.21997070312,1282.25,706500,1282.25
2016-05-13,1274,1289,1271.01000976562,1278.64001464844,482900,1278.64001464844
2016-05-16,1281.94995117188,1289.44995117188,1269.06005859375,1283.46997070312,432400,1283.46997070312
2016-05-17,1284.89001464844,1295.94995117188,1274.16003417969,1278.02001953125,456600,1278.02001953125
2016-05-18,1271.2099609375,1288,1255.38000488281,1267.27001953125,378500,1267.27001953125
2016-05-19,1250.78002929688,1258.90002441406,1233.89001464844,1250.31005859375,548800,1250.31005859375
2016-05-20,1254.2099609375,1258.82995605469,1245.68005371094,1249.2900390625,445700,1249.2900390625
2016-05-23,1246.34997558594,1253.92004394531,1234.71997070312,1237.48999023438,399700,1237.48999023438
2016-05-24,1237.85998535156,1262.66003417969,1236.94995117188,1256.63000488281,391900,1256.63000488281
2016-05-25,1258.51000976562,1277.22998046875,1251,1270.18005371094,344800,1270.18005371094
2016-05-26,1270.93005371094,1279.98999023438,1261.56994628906,1269.02001953125,330500,1269.02001953125
2016-05-27,1267.02001953125,1273.59997558594,1262.5,1273,307100,1273
2016-05-31,1278.44995117188,1286.34997558594,1255,1264.32995605469,784200,1264.32995605469
2016-06-01,1259.06005859375,1282.56994628906,1249.51000976562,1278,755300,1278
2016-06-02,1279.40002441406,1290.34997558594,1272.17004394531,1290,447000,1290
2016-06-03,1280.7900390625,1303.77001953125,1276.05004882812,1301.7099609375,596700,1301.7099609375
2016-06-06,1302.52001953125,1351.73999023438,1299.07995605469,1349.09997558594,842600,1349.09997558594
2016-06-07,1348.01000976562,1373.97998046875,1345.01000976562,1360,865000,1360
2016-06-08,1360,1368.90002441406,1352.01000976562,1354.82995605469,494500,1354.82995605469
2016-06-09,1347.02001953125,1351.31005859375,1336.31005859375,1340.06994628906,450000,1340.06994628906
2016-06-10,1327.60998535156,1331.35998535156,1315.40002441406,1318.90002441406,479600,1318.90002441406
2016-06-13,1313.5,1337.9599609375,1312.68994140625,1315.46997070312,414900,1315.46997070312
2016-06-14,1310.91003417969,1321,1291.02001953125,1304.09997558594,527000,1304.09997558594
2016-06-15,1306.09997558594,1319,1302.27001953125,1305.42004394531,490900,1305.42004394531
2016-06-16,1304,1335,1303.39001464844,1323.89001464844,629100,1323.89001464844
2016-06-17,1324.19995117188,1324.19995117188,1304.01000976562,1309.23999023438,535600,1309.23999023438
2016-06-20,1323.64001464844,1359.90002441406,1322.30004882812,1341.9599609375,722900,1341.9599609375
2016-06-21,1344.34997558594,1351,1329.2900390625,1343.05004882812,453400,1343.05004882812
2016-06-22,1373.25,1374.5,1352.32995605469,1360.09997558594,685500,1360.09997558594
2016-06-23,1374,1394,1371,1390.19995117188,679200,1390.19995117188
2016-06-24,1293.78002929688,1313.77001953125,1217.32995605469,1232.14001464844,3179200,1232.14001464844
2016-06-27,1220.11999511719,1233.91003417969,1148.06005859375,1186.05004882812,1758600,1186.05004882812
2016-06-28,1217.97998046875,1235.69995117188,1188.84997558594,1204.25,1206000,1204.25
2016-06-29,1220,1248.9599609375,1216,1239.41003417969,778500,1239.41003417969
2016-06-30,1271.25,1275.56994628906,1240.01000976562,1248.41003417969,921500,1248.41003417969
2016-07-01,1249.01000976562,1275.69995117188,1245.51000976562,1267.36999511719,644100,1267.36999511719
2016-07-05,1259.56005859375,1275.05004882812,1246.2099609375,1275.03002929688,568800,1275.03002929688
2016-07-06,1269.85998535156,1294.43005371094,1260,1292.0400390625,561800,1292.0400390625
2016-07-07,1289.64001464844,1305.93994140625,1289.64001464844,1297.26000976562,494900,1297.26000976562
2016-07-08,1306.93994140625,1330.61999511719,1304.21997070312,1329.4599609375,712700,1329.4599609375
2016-07-11,1342.90002441406,1360.98999023438,1341.48999023438,1351.03002929688,648200,1351.03002929688
2016-07-12,1362,1366.98999023438,1334.01000976562,1345.43005371094,489500,1345.43005371094
2016-07-13,1342.38000488281,1359.7099609375,1337.89001464844,1338.65002441406,351400,1338.65002441406
2016-07-14,1345.26000976562,1351,1340.25,1346.18005371094,290200,1346.18005371094
2016-07-15,1327.89001464844,1334,1322.58996582031,1330.56994628906,562000,1330.56994628906
2016-07-18,1332.5,1349.43005371094,1328.09997558594,1341.35998535156,300100,1341.35998535156
2016-07-19,1332,1338.58996582031,1325,1327,381600,1327
2016-07-20,1330.10998535156,1362.98999023438,1323.68005371094,1352.82995605469,649700,1352.82995605469
2016-07-21,1349.01000976562,1350.80004882812,1325.81994628906,1332.5,523100,1332.5
2016-07-22,1336.22998046875,1336.69995117188,1323.06994628906,1327.40002441406,405700,1327.40002441406
2016-07-25,1330.44995117188,1330.72998046875,1305.08996582031,1321.67004394531,592700,1321.67004394531
2016-07-26,1322.75,1331.31994628906,1316.03002929688,1324.53002929688,456100,1324.53002929688
2016-07-27,1319.40002441406,1340,1315.4599609375,1324.47998046875,481500,1324.47998046875
2016-07-28,1310,1329.86999511719,1310,1326.09997558594,500500,1326.09997558594
2016-07-29,1314.98999023438,1353.98999023438,1313.42004394531,1350.81005859375,1413600,1350.81005859375
2016-08-01,1353.72998046875,1363.58996582031,1342.40002441406,1356.07995605469,547900,1356.07995605469
2016-08-02,1353.31005859375,1363,1325.71997070312,1345.38000488281,597400,1345.38000488281
2016-08-03,1341.59997558594,1376.68005371094,1336.03002929688,1371.14001464844,861800,1371.14001464844
2016-08-04,1358.40002441406,1363.68005371094,1344.31994628906,1359.98999023438,1321600,1359.98999023438
2016-08-05,1435,1435,1406.98999023438,1414.21997070312,1456600,1414.21997070312
2016-08-08,1415.5400390625,1418.57995605469,1402.02001953125,1405,637000,1405
2016-08-09,1404.51000976562,1409.40002441406,1398.25,1407.01000976562,428100,1407.01000976562
2016-08-10,1411,1412,1401.05004882812,1406.28002929688,268000,1406.28002929688
2016-08-11,1408.75,1416.43005371094,1405.36999511719,1406.92004394531,301200,1406.92004394531
2016-08-12,1400.94995117188,1408.33996582031,1400.94995117188,1407.97998046875,281200,1407.97998046875
2016-08-15,1408,1412.09997558594,1396.75,1399.16003417969,428800,1399.16003417969
2016-08-16,1397.94995117188,1410.36999511719,1392.43994140625,1408.66003417969,365500,1408.66003417969
2016-08-17,1408.66003417969,1429.27001953125,1404.03002929688,1427.19995117188,479700,1427.19995117188
2016-08-18,1440,1449.90002441406,1437.5,1443.06994628906,523500,1443.06994628906
2016-08-19,1438,1443.06994628906,1428.07995605469,1432,476800,1432
2016-08-22,1434.43994140625,1434.44995117188,1421,1423.98999023438,405700,1423.98999023438
2016-08-23,1425.31994628906,1433,1419.5,1422.46997070312,306200,1422.46997070312
2016-08-24,1419.2099609375,1429.53002929688,1404.01000976562,1410.18005371094,369200,1410.18005371094
2016-08-25,1404.13000488281,1418.59997558594,1404.13000488281,1415.55004882812,309300,1415.55004882812
2016-08-26,1415.55004882812,1429.68994140625,1410.5,1419.7900390625,412000,1419.7900390625
2016-08-29,1423,1433.96997070312,1419.76000976562,1425.18994140625,316600,1425.18994140625
2016-08-30,1422.68994140625,1430.51000976562,1412,1416.55004882812,199000,1416.55004882812
2016-08-31,1414.15002441406,1418.41003417969,1408,1416.72998046875,167200,1416.72998046875
2016-09-01,1422.5,1424.36999511719,1408.53002929688,1418.58996582031,307100,1418.58996582031
2016-09-02,1427,1429.97998046875,1415.76000976562,1422.84997558594,263600,1422.84997558594
2016-09-06,1421.92004394531,1436.9599609375,1416.25,1436.9599609375,386800,1436.9599609375
2016-09-07,1434.75,1447.31994628906,1429.82995605469,1444.01000976562,302200,1444.01000976562
2016-09-08,1443.32995605469,1454.10998535156,1441.93005371094,1445.82995605469,350500,1445.82995605469
2016-09-09,1432.66003417969,1443,1413.22998046875,1413.90002441406,496100,1413.90002441406
2016-09-12,1402.67004394531,1443.13000488281,1402.67004394531,1436.2099609375,504600,1436.2099609375
2016-09-13,1426,1439.98999023438,1405.53002929688,1415.94995117188,523700,1415.94995117188
2016-09-14,1418.69995117188,1431.19995117188,1416.01000976562,1429.38000488281,393200,1429.38000488281
2016-09-15,1431.97998046875,1458.91003417969,1426.16003417969,1457.21997070312,733800,1457.21997070312
2016-09-16,1453.31005859375,1462.91003417969,1442.21997070312,1460.05004882812,740400,1460.05004882812
2016-09-19,1469,1473.17004394531,1446.55004882812,1448.06005859375,503000,1448.06005859375
2016-09-20,1457.89001464844,1459.53002929688,1440,1449,289700,1449
2016-09-21,1452.64001464844,1464.68994140625,1442.51000976562,1464,412500,1464
2016-09-22,1464.84997558594,1469.93005371094,1458,1465.86999511719,337200,1465.86999511719
2016-09-23,1465,1465,1452.41003417969,1456.76000976562,321200,1456.76000976562
2016-09-26,1452.61999511719,1453.77001953125,1440.22998046875,1447.15002441406,327600,1447.15002441406
2016-09-27,1446.65002441406,1460.52001953125,1441.21997070312,1453.48999023438,471900,1453.48999023438
2016-09-28,1459.47998046875,1461.56005859375,1449.25,1458.03002929688,394700,1458.03002929688
2016-09-29,1459.01000976562,1481.78002929688,1455.31005859375,1472.97998046875,652500,1472.97998046875
2016-09-30,1478.06994628906,1480.68994140625,1463.92004394531,1471.48999023438,436500,1471.48999023438
2016-10-03,1463.82995605469,1490.43005371094,1459.42004394531,1486.71997070312,514100,1486.71997070312
2016-10-04,1494.34997558594,1498.82995605469,1483.02001953125,1489.02001953125,386300,1489.02001953125
2016-10-05,1493.56005859375,1501.7900390625,1490,1497.57995605469,399000,1497.57995605469
2016-10-06,1492.72998046875,1497.26000976562,1485.28002929688,1490.43994140625,361800,1490.43994140625
2016-10-07,1498.73999023438,1498.73999023438,1478.01000976562,1479.81994628906,414200,1479.81994628906
2016-10-10,1481,1486.58996582031,1470.23999023438,1475.18005371094,441800,1475.18005371094
2016-10-11,1470,1475.52001953125,1455.01000976562,1459.02001953125,418200,1459.02001953125
2016-10-12,1458,1469.30004882812,1452.81005859375,1454.83996582031,287900,1454.83996582031
2016-10-13,1445.80004882812,1449.16003417969,1429.57995605469,1442.52001953125,483600,1442.52001953125
2016-10-14,1450,1456.34997558594,1435.05004882812,1439.56994628906,328600,1439.56994628906
2016-10-17,1436.63000488281,1443.35998535156,1429.59997558594,1437.65002441406,263700,1437.65002441406
2016-10-18,1450.63000488281,1459.90002441406,1446.51000976562,1454.96997070312,326100,1454.96997070312
2016-10-19,1457.34997558594,1474.69995117188,1455.2099609375,1469.19995117188,344600,1469.19995117188
2016-10-20,1473.93005371094,1473.98999023438,1461.01000976562,1468.2900390625,300400,1468.2900390625
2016-10-21,1460.77001953125,1468,1455.5,1467.39001464844,379700,1467.39001464844
2016-10-24,1478.2099609375,1479.82995605469,1465.47998046875,1471.80004882812,274600,1471.80004882812
2016-10-25,1466.23999023438,1481.84997558594,1465.86999511719,1479.03002929688,365700,1479.03002929688
2016-10-26,1475,1477.55004882812,1465.47998046875,1469.16003417969,416700,1469.16003417969
2016-10-27,1475.09997558594,1480,1461.07995605469,1463.02001953125,358800,1463.02001953125
2016-10-28,1465.07995605469,1483,1460,1474.81994628906,600900,1474.81994628906
2016-10-31,1478.30004882812,1479.60998535156,1472.28002929688,1474.22998046875,284200,1474.22998046875
2016-11-01,1474.22998046875,1480.01000976562,1453.93005371094,1467,562900,1467
2016-11-02,1468.47998046875,1469.55004882812,1441.7900390625,1445.32995605469,539800,1445.32995605469
2016-11-03,1449.34997558594,1456.52001953125,1435.41003417969,1438.09997558594,367700,1438.09997558594
2016-11-04,1429.05004882812,1442.14001464844,1422.18994140625,1424.28002929688,435300,1424.28002929688
2016-11-07,1437.44995117188,1485.19995117188,1435.7900390625,1480.32995605469,1395500,1480.32995605469
2016-11-08,1540,1589.2099609375,1540,1578.13000488281,1561000,1578.13000488281
2016-11-09,1565,1575,1546.57995605469,1570.26000976562,912500,1570.26000976562
2016-11-10,1584.43994140625,1600.93005371094,1520.30004882812,1554.31994628906,1101600,1554.31994628906
2016-11-11,1548.09997558594,1557.69995117188,1530.86999511719,1540.65002441406,643000,1540.65002441406
2016-11-14,1540.4599609375,1541.93005371094,1482.22998046875,1489.18005371094,801600,1489.18005371094
2016-11-15,1499.96997070312,1507.77001953125,1485.59997558594,1497.44995117188,669100,1497.44995117188
2016-11-16,1492.39001464844,1517,1488.22998046875,1503.22998046875,366800,1503.22998046875
2016-11-17,1502.5400390625,1530.94995117188,1500.18994140625,1512.90002441406,413500,1512.90002441406
2016-11-18,1512.28002929688,1529,1504.53002929688,1507.34997558594,426300,1507.34997558594
2016-11-21,1512,1531.03002929688,1507.19995117188,1524.18005371094,295800,1524.18005371094
2016-11-22,1530.25,1535.90002441406,1525.64001464844,1535.42004394531,320100,1535.42004394531
2016-11-23,1530.92004394531,1533.56005859375,1510.89001464844,1520.98999023438,319000,1520.98999023438
2016-11-25,1523.11999511719,1527.98999023438,1511.40002441406,1521.68005371094,173700,1521.68005371094
2016-11-28,1517.30004882812,1536,1513.10998535156,1525.06994628906,348900,1525.06994628906
2016-11-29,1528.65002441406,1532.90002441406,1515,1520.27001953125,327100,1520.27001953125
2016-11-30,1523.25,1528.57995605469,1500.2099609375,1503.68005371094,375600,1503.68005371094
2016-12-01,1501.68994140625,1504.11999511719,1468.96997070312,1479.66003417969,572600,1479.66003417969
2016-12-02,1481.47998046875,1488.80004882812,1466.97998046875,1473,336100,1473
2016-12-05,1476.18994140625,1502.86999511719,1475.22998046875,1499.76000976562,349300,1499.76000976562
2016-12-06,1506.9599609375,1508.08996582031,1493.98999023438,1504.81994628906,254900,1504.81994628906
2016-12-07,1504.68994140625,1527.80004882812,1501.86999511719,1527.0400390625,389900,1527.0400390625
2016-12-08,1535.35998535156,1551.77001953125,1522.76000976562,1548.67004394531,505900,1548.67004394531
2016-12-09,1555.5,1559.18005371094,1549.93994140625,1557.97998046875,333900,1557.97998046875
2016-12-12,1560.55004882812,1566.63000488281,1528.56994628906,1536.78002929688,396400,1536.78002929688
2016-12-13,1545.18994140625,1560,1538.26000976562,1540.10998535156,388000,1540.10998535156
2016-12-14,1542.73999023438,1549.13000488281,1525.71997070312,1528.44995117188,307600,1528.44995117188
2016-12-15,1520,1523,1500.56994628906,1501.19995117188,584200,1501.19995117188
2016-12-16,1507.5,1507.96997070312,1473.13000488281,1484.28002929688,714500,1484.28002929688
2016-12-19,1484.27001953125,1501.46997070312,1477.98999023438,1488.82995605469,390100,1488.82995605469
2016-12-20,1488.06005859375,1503.9599609375,1483.97998046875,1502.25,306500,1502.25
2016-12-21,1498.10998535156,1512.7099609375,1495,1505.76000976562,290700,1505.76000976562
2016-12-22,1501.40002441406,1503.18005371094,1475.42004394531,1481.33996582031,406400,1481.33996582031
2016-12-23,1477.5400390625,1490.07995605469,1470.33996582031,1486.19995117188,275600,1486.19995117188
2016-12-27,1490.01000976562,1503.39001464844,1486.43005371094,1493.42004394531,193900,1493.42004394531
2016-12-28,1494.72998046875,1496.05004882812,1476.47998046875,1480.4599609375,248700,1480.4599609375
2016-12-29,1477.2099609375,1487.43005371094,1473.34997558594,1480.16003417969,200900,1480.16003417969
2016-12-30,1483.48999023438,1483.48999023438,1462.33996582031,1466.06005859375,407400,1466.06005859375
2017-01-03,1476.91003417969,1487.35998535156,1459.48999023438,1477.56994628906,458500,1477.56994628906
2017-01-04,1484.64001464844,1493.65002441406,1480.75,1487.2900390625,387700,1487.2900390625
2017-01-05,1489.89001464844,1504.93994140625,1489.89001464844,1503.69995117188,447500,1503.69995117188
2017-01-06,1501.5400390625,1526.46997070312,1501.2099609375,1520.56994628906,473400,1520.56994628906
2017-01-09,1518,1538.77001953125,1518,1529.64001464844,397500,1529.64001464844
2017-01-10,1534.9599609375,1544.56005859375,1529.5,1535.25,325100,1535.25
2017-01-11,1532.2099609375,1546.67004394531,1527.02001953125,1536.10998535156,404600,1536.10998535156
2017-01-12,1531.56005859375,1539.93005371094,1516,1538.58996582031,314900,1538.58996582031
2017-01-13,1535.75,1548.94995117188,1531.26000976562,1545.81994628906,326200,1545.81994628906
2017-01-17,1544,1546.98999023438,1534.01000976562,1540.13000488281,330200,1540.13000488281
2017-01-18,1545.21997070312,1547.25,1529.2099609375,1541.85998535156,246000,1541.85998535156
2017-01-19,1541.40002441406,1549,1532.71997070312,1539.02001953125,279200,1539.02001953125
2017-01-20,1547.56005859375,1547.56005859375,1528.01000976562,1545.01000976562,596500,1545.01000976562
2017-01-23,1541.46997070312,1555.72998046875,1534.63000488281,1554.98999023438,430300,1554.98999023438
2017-01-24,1558.38000488281,1566.06005859375,1552.13000488281,1563.32995605469,360300,1563.32995605469
2017-01-25,1569,1581.46997070312,1565.26000976562,1578.81994628906,308000,1578.81994628906
2017-01-26,1576.56005859375,1587.51000976562,1575.44995117188,1581.43994140625,294200,1581.43994140625
2017-01-27,1581,1605.46997070312,1577.67004394531,1602.92004394531,428000,1602.92004394531
2017-01-30,1598.65002441406,1603.57995605469,1571,1602.31005859375,469200,1602.31005859375
2017-01-31,1599,1599.41003417969,1569.03002929688,1575.13000488281,517600,1575.13000488281
2017-02-01,1584.08996582031,1586.58996582031,1562.85998535156,1575.31005859375,330700,1575.31005859375
2017-02-02,1570.03002929688,1585.44995117188,1567,1574.08996582031,444500,1574.08996582031
2017-02-03,1576.48999023438,1587.98999023438,1572.81005859375,1583.38000488281,317500,1583.38000488281
2017-02-06,1581.33996582031,1588.86999511719,1571.31994628906,1587.18005371094,210200,1587.18005371094
2017-02-07,1590,1598.93005371094,1588,1598.69995117188,295400,1598.69995117188
2017-02-08,1595.18005371094,1604.30004882812,1589,1601.18994140625,373600,1601.18994140625
2017-02-09,1602.83996582031,1616.07995605469,1598.05004882812,1611.82995605469,414300,1611.82995605469
2017-02-10,1617.46997070312,1649.65002441406,1614.02001953125,1646.51000976562,843800,1646.51000976562
2017-02-13,1652,1652,1640,1646.18005371094,413500,1646.18005371094
2017-02-14,1646.18005371094,1646.31005859375,1630.33996582031,1637.2900390625,391000,1637.2900390625
2017-02-15,1631.30004882812,1651.27001953125,1628,1648.9599609375,280600,1648.9599609375
2017-02-16,1647.44995117188,1658.96997070312,1642.5,1648.88000488281,301600,1648.88000488281
2017-02-17,1648.78002929688,1648.78002929688,1634.06005859375,1637.40002441406,414000,1637.40002441406
2017-02-21,1642.97998046875,1657.23999023438,1637.42004394531,1647,460300,1647
2017-02-22,1641.52001953125,1653.4599609375,1639,1651.73999023438,278400,1651.73999023438
2017-02-23,1661.90002441406,1664.98999023438,1633.40002441406,1637.26000976562,412300,1637.26000976562
2017-02-24,1627.55004882812,1640.68005371094,1622.02001953125,1631.61999511719,562400,1631.61999511719
2017-02-27,1631.10998535156,1635.31994628906,1612.41003417969,1632.01000976562,813000,1632.01000976562
2017-02-28,1703.89001464844,1748.39001464844,1698.09997558594,1724.13000488281,1739800,1724.13000488281
2017-03-01,1741,1742.02001953125,1726.22998046875,1733.18005371094,623700,1733.18005371094
2017-03-02,1737.52001953125,1747.26000976562,1730.80004882812,1734.36999511719,503300,1734.36999511719
2017-03-03,1731,1742,1729.41003417969,1735.09997558594,291700,1735.09997558594
2017-03-06,1730,1736.84997558594,1727,1730.2099609375,353800,1730.2099609375
2017-03-07,1720,1737.61999511719,1720,1736.4599609375,282600,1736.4599609375
2017-03-08,1735.19995117188,1749.64001464844,1731.67004394531,1743.48999023438,421100,1743.48999023438
2017-03-09,1738.15002441406,1756.31994628906,1738.15002441406,1749.42004394531,419500,1749.42004394531
2017-03-10,1757.14001464844,1759.17004394531,1750.81005859375,1754.23999023438,330700,1754.23999023438
2017-03-13,1757,1772.48999023438,1754.93994140625,1767.11999511719,327900,1767.11999511719
2017-03-14,1767.93005371094,1769.85998535156,1756.23999023438,1769,320900,1769
2017-03-15,1772.78002929688,1773.38000488281,1759.78002929688,1767.97998046875,353200,1767.97998046875
2017-03-16,1771,1775,1768.93994140625,1773.97998046875,302200,1773.97998046875
2017-03-17,1774.72998046875,1774.72998046875,1766.78002929688,1772.63000488281,414600,1772.63000488281
2017-03-20,1773.5,1776.68994140625,1762.56994628906,1765.43994140625,262400,1765.43994140625
2017-03-21,1772,1772,1744.07995605469,1747.14001464844,432800,1747.14001464844
2017-03-22,1747.14001464844,1754.90002441406,1739,1751.98999023438,277800,1751.98999023438
2017-03-23,1752.94995117188,1758.80004882812,1747.67004394531,1748.32995605469,220900,1748.32995605469
2017-03-24,1753.59997558594,1757.48999023438,1748.18994140625,1753.10998535156,300400,1753.10998535156
2017-03-27,1736,1774.33996582031,1733,1772,400400,1772
2017-03-28,1767.65002441406,1798.75,1766.51000976562,1788.44995117188,454900,1788.44995117188
2017-03-29,1789.82995605469,1797.4599609375,1783.30004882812,1785.05004882812,287800,1785.05004882812
2017-03-30,1788.47998046875,1795.56005859375,1779.64001464844,1789.19995117188,277400,1789.19995117188
2017-03-31,1784.73999023438,1790.78002929688,1778.78002929688,1779.96997070312,420500,1779.96997070312
2017-04-03,1776.26000976562,1785,1766.01000976562,1773.98999023438,359800,1773.98999023438
2017-04-04,1772.98999023438,1774.5,1761.41003417969,1767.38000488281,258300,1767.38000488281
2017-04-05,1770.66003417969,1787.56994628906,1758.75,1761.77001953125,324100,1761.77001953125
2017-04-06,1764.75,1774.93994140625,1755.36999511719,1773.52001953125,326800,1773.52001953125
2017-04-07,1773.93994140625,1773.98999023438,1761.26000976562,1769.56005859375,289700,1769.56005859375
2017-04-10,1770,1782.11999511719,1767.19995117188,1775.96997070312,262000,1775.96997070312
2017-04-11,1770.01000976562,1780.55004882812,1756.59997558594,1768.40002441406,352900,1768.40002441406
2017-04-12,1774.57995605469,1774.90002441406,1750.01000976562,1750.01000976562,426800,1750.01000976562
2017-04-13,1754.63000488281,1757.18005371094,1738.33996582031,1738.77001953125,418300,1738.77001953125
2017-04-17,1743,1772.84997558594,1739.69995117188,1770.60998535156,425000,1770.60998535156
2017-04-18,1768.58996582031,1770.98999023438,1755.39001464844,1763.31005859375,287000,1763.31005859375
2017-04-19,1766.90002441406,1771.23999023438,1757.41003417969,1763.19995117188,291100,1763.19995117188
2017-04-20,1764.27001953125,1771.85998535156,1760.23999023438,1760.80004882812,346600,1760.80004882812
2017-04-21,1759.90002441406,1765.96997070312,1746.36999511719,1752.01000976562,459500,1752.01000976562
2017-04-24,1778.4599609375,1805.78002929688,1773.90002441406,1798.61999511719,852100,1798.61999511719
2017-04-25,1807.78002929688,1807.78002929688,1795.31005859375,1799.08996582031,355800,1799.08996582031
2017-04-26,1799.19995117188,1806.05004882812,1793.19995117188,1804.11999511719,321700,1804.11999511719
2017-04-27,1807,1839.56005859375,1800.28002929688,1835.86999511719,436100,1835.86999511719
2017-04-28,1851.48999023438,1858.60998535156,1838.48999023438,1846.81994628906,477400,1846.81994628906
2017-05-01,1849.90002441406,1890.82995605469,1849.90002441406,1869.92004394531,481200,1869.92004394531
2017-05-02,1874.38000488281,1882.96997070312,1862.44995117188,1880.52001953125,259600,1880.52001953125
