"Fecha","NEE.Open","NEE.High","NEE.Low","NEE.Close","NEE.Volume","NEE.Adjusted"
2014-05-14,23.9599990844727,24.3050003051758,23.9599990844727,24.1525001525879,7531600,18.9841785430908
2014-05-15,24.1574993133545,24.375,24.0575008392334,24.0674991607666,10644400,18.9173603057861
2014-05-16,24.0599994659424,24.2150001525879,23.9799995422363,24.1499996185303,8820800,18.9822158813477
2014-05-19,24.125,24.125,23.6650009155273,23.6749992370605,6962800,18.6088581085205
2014-05-20,23.6749992370605,24.1399993896484,23.5550003051758,24.0825004577637,14345600,18.9291572570801
2014-05-21,24.1650009155273,24.2000007629395,23.9874992370605,24.0699996948242,10085600,18.9193363189697
2014-05-22,24.0599994659424,24.2674999237061,24.0524997711182,24.1599998474121,5287200,18.9900741577148
2014-05-23,24.1525001525879,24.2649993896484,24.1075000762939,24.1149997711182,5570000,18.9547004699707
2014-05-27,24.3125,24.4225006103516,24.1149997711182,24.1324996948242,7059200,18.9684638977051
2014-05-28,24.1324996948242,24.3799991607666,24.0750007629395,24.3400001525879,7644800,19.1315593719482
2014-05-29,24.1800003051758,24.3174991607666,23.9899997711182,24.1375007629395,5985200,19.1147308349609
2014-05-30,24.1499996185303,24.3649997711182,24.0825004577637,24.3400001525879,8407600,19.2750911712646
2014-06-02,24.2875003814697,24.4424991607666,24.1574993133545,24.2950000762939,5818000,19.2394561767578
2014-06-03,24.2924995422363,24.4099998474121,24.2150001525879,24.2900009155273,8154000,19.2355003356934
2014-06-04,24.2525005340576,24.3549995422363,24.1499996185303,24.3299999237061,5860800,19.2671718597412
2014-06-05,24.3199996948242,24.5300006866455,24.2875003814697,24.4424991607666,4712000,19.3562641143799
2014-06-06,24.5174999237061,24.6424999237061,24.3299999237061,24.3600006103516,4672000,19.2909259796143
2014-06-09,24.2700004577637,24.3449993133545,23.9974994659424,24.0949993133545,7072400,19.0810680389404
2014-06-10,24.0100002288818,24.1275005340576,23.9050006866455,23.9449996948242,5416000,18.9622840881348
2014-06-11,23.9200000762939,23.9699993133545,23.5475006103516,23.7250003814697,8631200,18.788064956665
2014-06-12,23.7250003814697,24.0149993896484,23.5699996948242,23.9050006866455,10333200,18.9306144714355
2014-06-13,23.9099998474121,24.2975006103516,23.7625007629395,24.1949996948242,9082000,19.1602668762207
2014-06-16,24.2399997711182,24.5575008392334,24.125,24.2900009155273,8978000,19.2355003356934
2014-06-17,24.1200008392334,24.4850006103516,24.1075000762939,24.4375,10716000,19.3523044586182
2014-06-18,24.4400005340576,24.9325008392334,24.4249992370605,24.9225006103516,11128800,19.7363815307617
2014-06-19,24.9874992370605,25.2000007629395,24.8174991607666,25.0400009155273,14156800,19.8294258117676
2014-06-20,25.125,25.125,24.9375,24.9974994659424,14815200,19.7957782745361
2014-06-23,25.0275001525879,25.0575008392334,24.7649993896484,24.9074993133545,7590000,19.7244968414307
2014-06-24,24.9400005340576,25.2749996185303,24.875,25.1825008392334,9926800,19.9422760009766
2014-06-25,25.1124992370605,25.4699993133545,25.0674991607666,25.4375,10850400,20.1442108154297
2014-06-26,25.3675003051758,25.4200000762939,25.1975002288818,25.3500003814697,7843200,20.0749225616455
2014-06-27,25.3974990844727,25.5524997711182,25.3125,25.3999996185303,12988400,20.1145191192627
2014-06-30,25.3724994659424,25.6275005340576,25.2099990844727,25.6200008392334,13100400,20.2887363433838
2014-07-01,25.6100006103516,25.6149997711182,25.3274993896484,25.3624992370605,10018400,20.0848197937012
2014-07-02,25.2824993133545,25.3600006103516,24.8575000762939,24.9249992370605,11482800,19.7383575439453
2014-07-03,24.8875007629395,24.8875007629395,24.3099994659424,24.5550003051758,5822800,19.4453506469727
2014-07-07,24.5174999237061,24.7474994659424,24.5174999237061,24.6200008392334,7442800,19.4968280792236
2014-07-08,24.5650005340576,24.8474998474121,24.5275001525879,24.7250003814697,9006800,19.5799751281738
2014-07-09,24.6924991607666,24.8174991607666,24.5774993896484,24.7075004577637,6863200,19.5661163330078
2014-07-10,24.6525001525879,24.9325008392334,24.6450004577637,24.8474998474121,6121600,19.6769847869873
2014-07-11,24.8400001525879,24.9050006866455,24.6749992370605,24.7425003051758,4872800,19.5938320159912
2014-07-14,24.6599998474121,24.7549991607666,24.3474998474121,24.3549995422363,7315200,19.2869682312012
2014-07-15,24.3924999237061,24.6100006103516,24.3299999237061,24.5799999237061,7042000,19.4651489257812
2014-07-16,24.625,24.7325000762939,24.4699993133545,24.6800003051758,5634400,19.5443363189697
2014-07-17,24.8799991607666,24.8799991607666,24.3899993896484,24.3950004577637,6427600,19.3186435699463
2014-07-18,24.4825000762939,24.7150001525879,24.3150005340576,24.6949996948242,7634800,19.5562191009521
2014-07-21,24.7224998474121,24.7399997711182,24.5324993133545,24.6700000762939,3590800,19.5364246368408
2014-07-22,24.7124996185303,24.7749996185303,24.5774993896484,24.5874996185303,5530400,19.4710826873779
2014-07-23,24.6149997711182,24.7199993133545,24.5424995422363,24.6224994659424,5868800,19.4988021850586
2014-07-24,24.6650009155273,24.7749996185303,24.6000003814697,24.6800003051758,4232400,19.5443363189697
2014-07-25,24.6399993896484,24.7625007629395,24.5750007629395,24.6124992370605,5140000,19.4908847808838
2014-07-28,24.6175003051758,24.9400005340576,24.5249996185303,24.8950004577637,6572000,19.7145957946777
2014-07-29,24.7574996948242,24.8474998474121,24.3250007629395,24.6000003814697,7770000,19.4809837341309
2014-07-30,24.5400009155273,24.625,23.9400005340576,24.0849990844727,11376400,19.0731525421143
2014-07-31,23.9099998474121,23.9950008392334,23.4500007629395,23.4724998474121,10900800,18.5881099700928
2014-08-01,23.375,23.7299995422363,23.3199996948242,23.4549999237061,10057600,18.5742511749268
2014-08-04,23.4850006103516,23.5349998474121,22.9475002288818,23.5125007629395,14931200,18.6197853088379
2014-08-05,23.4150009155273,23.4950008392334,23.0849990844727,23.1474990844727,9745600,18.3307304382324
2014-08-06,23.1424999237061,23.2549991607666,22.9500007629395,23.0874996185303,18081200,18.2832202911377
2014-08-07,23.2099990844727,23.5725002288818,23.1499996185303,23.4925003051758,11370000,18.6039485931396
2014-08-08,23.5300006866455,23.875,23.5149993896484,23.8624992370605,6989600,18.8969478607178
2014-08-11,23.8675003051758,23.9424991607666,23.6924991607666,23.7224998474121,5694400,18.7860851287842
2014-08-12,23.7450008392334,23.8474998474121,23.6499996185303,23.7250003814697,5224400,18.788064956665
2014-08-13,23.7724990844727,24.0750007629395,23.7625007629395,23.9375,4276400,18.9563484191895
2014-08-14,23.9025001525879,24.0750007629395,23.9025001525879,24.0475006103516,3858000,19.0434551239014
2014-08-15,24.1025009155273,24.3549995422363,24.0100002288818,24.0949993133545,5073200,19.0810680389404
2014-08-18,24.1474990844727,24.2950000762939,23.9724998474121,24.0349998474121,4392800,19.0335502624512
2014-08-19,24.1275005340576,24.3449993133545,24.0750007629395,24.3299999237061,5167200,19.2671718597412
2014-08-20,24.3050003051758,24.4599990844727,24.2474994659424,24.4349994659424,4126800,19.3503150939941
2014-08-21,24.4500007629395,24.6574993133545,24.4449996948242,24.5025005340576,5142000,19.4037742614746
2014-08-22,24.4950008392334,24.6049995422363,24.2549991607666,24.4099998474121,3966000,19.3305282592773
2014-08-25,24.4549999237061,24.6399993896484,24.4325008392334,24.5424995422363,3442800,19.4354496002197
2014-08-26,24.5200004577637,24.5599994659424,24.1650009155273,24.1800003051758,5575600,19.1483879089355
2014-08-27,24.0400009155273,24.2525005340576,24,24.2224998474121,5651600,19.3269100189209
2014-08-28,24.1674995422363,24.4274997711182,24.0949993133545,24.3824996948242,3776800,19.4545764923096
2014-08-29,24.4375,24.625,24.3850002288818,24.6124992370605,5545600,19.6380882263184
2014-09-02,24.5725002288818,24.6299991607666,24.2099990844727,24.3075008392334,7494800,19.3947334289551
2014-09-03,24.3549995422363,24.5174999237061,24.3125,24.3999996185303,5694800,19.468542098999
2014-09-04,24.3799991607666,24.4624996185303,24.1924991607666,24.3075008392334,8406000,19.3947334289551
2014-09-05,24.3125,24.4799995422363,24.2700004577637,24.4799995422363,6244800,19.5323657989502
2014-09-08,24.4750003814697,24.5,24.2474994659424,24.3099994659424,4204000,19.3967323303223
2014-09-09,24.1949996948242,24.2674999237061,23.9050006866455,23.9249992370605,7661600,19.0895442962646
2014-09-10,23.9025001525879,24.0599994659424,23.7999992370605,23.9050006866455,6814000,19.073579788208
2014-09-11,23.8999996185303,24.1000003814697,23.7374992370605,24.0375003814697,6724000,19.1793041229248
2014-09-12,23.8875007629395,23.9349994659424,23.5049991607666,23.5249996185303,7305200,18.7703876495361
2014-09-15,23.6100006103516,23.7150001525879,23.4424991607666,23.5450000762939,5386800,18.786340713501
2014-09-16,23.5125007629395,23.8724994659424,23.4599990844727,23.7824993133545,9126800,18.9758396148682
2014-09-17,23.9074993133545,24.0550003051758,23.7000007629395,23.8225002288818,8332000,19.007755279541
2014-09-18,23.8150005340576,23.9125003814697,23.5750007629395,23.6450004577637,7399600,18.8661365509033
2014-09-19,23.75,23.8724994659424,23.6324996948242,23.7849998474121,8563200,18.9778327941895
2014-09-22,23.6650009155273,23.8075008392334,23.5524997711182,23.6550006866455,5724400,18.8741092681885
2014-09-23,23.6550006866455,23.7775001525879,23.5475006103516,23.6375007629395,5600400,18.8601417541504
2014-09-24,23.7049999237061,23.7049999237061,23.4825000762939,23.5450000762939,4321600,18.786340713501
2014-09-25,23.5300006866455,23.625,23.2800006866455,23.2849998474121,7019600,18.5788898468018
2014-09-26,23.2950000762939,23.4225006103516,23.1650009155273,23.3600006103516,5567600,18.6387310028076
2014-09-29,23.2450008392334,23.4249992370605,23.1424999237061,23.3999996185303,5062400,18.6706466674805
2014-09-30,23.4599990844727,23.7299995422363,23.375,23.4699993133545,6962400,18.7264995574951
2014-10-01,23.4200000762939,23.8374996185303,23.4200000762939,23.5725002288818,6366800,18.8082847595215
2014-10-02,23.5174999237061,23.6774997711182,23.4025001525879,23.4424991607666,6722800,18.7045593261719
2014-10-03,23.5499992370605,23.5974998474121,23.3374996185303,23.5575008392334,6414400,18.7963123321533
2014-10-06,23.5849990844727,23.7099990844727,23.3474998474121,23.4150009155273,6099200,18.6826190948486
2014-10-07,23.3325004577637,23.5475006103516,23.2425003051758,23.2549991607666,7222400,18.5549488067627
2014-10-08,23.3099994659424,23.8575000762939,23.2849998474121,23.8299999237061,8414400,19.0137424468994
2014-10-09,23.8374996185303,23.9874992370605,23.3974990844727,23.3974990844727,9544800,18.6686515808105
2014-10-10,23.4925003051758,23.8325004577637,23.3974990844727,23.4074993133545,10166400,18.6766357421875
2014-10-13,23.4375,23.7374992370605,23.1774997711182,23.1975002288818,8678400,18.5090770721436
2014-10-14,23.2674999237061,23.6900005340576,23.1175003051758,23.3349990844727,12517600,18.6187858581543
2014-10-15,23.3199996948242,23.4225006103516,22.5825004577637,22.9549999237061,12076800,18.3155841827393
2014-10-16,22.7000007629395,23.4699993133545,22.625,23.3425006866455,13299200,18.6247711181641
2014-10-17,23.4400005340576,23.6450004577637,23.0974998474121,23.5625,9697600,18.8003063201904
2014-10-20,23.5725002288818,23.8075008392334,23.5475006103516,23.7824993133545,5528800,18.9758396148682
2014-10-21,23.8024997711182,23.9074993133545,23.6749992370605,23.8799991607666,7062000,19.0536403656006
2014-10-22,23.875,24.2900009155273,23.8299999237061,24.1324996948242,9524800,19.25510597229
2014-10-23,24.3250007629395,24.5750007629395,24.1749992370605,24.4500007629395,9416000,19.5084323883057
2014-10-24,24.5,24.6949996948242,24.3875007629395,24.5900001525879,6602800,19.6201400756836
2014-10-27,24.5599994659424,24.7474994659424,24.4575004577637,24.5224990844727,5413200,19.5662784576416
2014-10-28,24.6075000762939,24.7824993133545,24.4400005340576,24.7824993133545,7673200,19.7737293243408
2014-10-29,24.75,24.8700008392334,24.3799991607666,24.6499996185303,7285600,19.6680088043213
2014-10-30,24.7450008392334,25.0424995422363,24.3775005340576,24.9775009155273,11396000,19.9293212890625
2014-10-31,25.1275005340576,25.1275005340576,24.7175006866455,25.0550003051758,10084000,19.9911499023438
2014-11-03,25.0799999237061,25.2600002288818,24.9125003814697,25.2024993896484,8944400,20.1088466644287
2014-11-04,25.2374992370605,25.4025001525879,25.0925006866455,25.2399997711182,7966000,20.138765335083
2014-11-05,25.4424991607666,26.2924995422363,25.3824996948242,26.2199993133545,22010400,20.9206962585449
2014-11-06,26.1299991607666,26.2824993133545,25.6875,25.9874992370605,14479600,20.7351856231689
2014-11-07,25.9624996185303,26.1900005340576,25.8050003051758,26.1825008392334,8307200,20.8907794952393
2014-11-10,26.1049995422363,26.4025001525879,25.9599990844727,26.4025001525879,5880800,21.0663166046143
2014-11-11,26.3775005340576,26.4850006103516,26.1550006866455,26.2000007629395,7382800,20.9047431945801
2014-11-12,25.7574996948242,26.0149993896484,25.5300006866455,25.7724990844727,10216000,20.5636444091797
2014-11-13,25.7724990844727,25.9575004577637,25.4750003814697,25.5674991607666,7060000,20.4000720977783
2014-11-14,25.4874992370605,25.5925006866455,25.4099998474121,25.4624996185303,7465200,20.3162994384766
2014-11-17,25.4274997711182,25.8549995422363,25.4099998474121,25.8024997711182,5440000,20.587574005127
2014-11-18,25.8374996185303,25.9475002288818,25.6774997711182,25.8349990844727,6457200,20.6135082244873
2014-11-19,25.8850002288818,25.9775009155273,25.7099990844727,25.9274997711182,7040400,20.6873168945312
2014-11-20,25.7224998474121,25.8500003814697,25.6700000762939,25.7649993896484,5271200,20.5576553344727
2014-11-21,26.0025005340576,26.0025005340576,25.6875,25.9349994659424,7893600,20.6933002471924
2014-11-24,25.9750003814697,26.0424995422363,25.7924995422363,25.8050003051758,5617600,20.5895709991455
2014-11-25,25.6299991607666,25.7649993896484,25.4524993896484,25.7124996185303,7394800,20.6608943939209
2014-11-26,25.7700004577637,25.8449993133545,25.6574993133545,25.7999992370605,5331200,20.7311973571777
2014-11-28,25.8274993896484,26.2824993133545,25.8274993896484,26.0974998474121,3952000,20.9702529907227
2014-12-01,25.9599990844727,26.4050006866455,25.8525009155273,26.2024993896484,7597600,21.0546226501465
2014-12-02,26.1124992370605,26.3700008392334,25.9724998474121,26.2775001525879,5775600,21.1148872375488
2014-12-03,26.1975002288818,26.3374996185303,26.0100002288818,26.0974998474121,6404400,20.9702529907227
2014-12-04,25.6625003814697,26.0249996185303,25.6450004577637,25.8724994659424,14612400,20.7894554138184
2014-12-05,25.6599998474121,25.8950004577637,25.5499992370605,25.7325000762939,7071600,20.6769618988037
2014-12-08,25.7049999237061,26.0750007629395,25.7049999237061,25.9174995422363,7192400,20.8256168365479
