"Fecha","NVR.Open","NVR.High","NVR.Low","NVR.Close","NVR.Volume","NVR.Adjusted"
2016-01-27,1636.98999023438,1649.97998046875,1615.06994628906,1621.85998535156,38000,1621.85998535156
2016-01-28,1628,1660,1611.40002441406,1627.94995117188,30600,1627.94995117188
2016-01-29,1643.80004882812,1656.23999023438,1612.96997070312,1651,31100,1651
2016-02-01,1643.90002441406,1665,1640.66003417969,1647.67004394531,33200,1647.67004394531
2016-02-02,1642.80004882812,1642.80004882812,1610.33996582031,1629.23999023438,24900,1629.23999023438
2016-02-03,1630.34997558594,1659,1600,1611.85998535156,39100,1611.85998535156
2016-02-04,1612.21997070312,1634.16003417969,1576.63000488281,1614.84997558594,23900,1614.84997558594
2016-02-05,1617.7099609375,1620.69995117188,1570.01000976562,1585.11999511719,14600,1585.11999511719
2016-02-08,1565,1605.90002441406,1522,1554.06005859375,25100,1554.06005859375
2016-02-09,1536,1568.0400390625,1523,1550.13000488281,20400,1550.13000488281
2016-02-10,1557.98999023438,1585.10998535156,1539.35998535156,1558.09997558594,16000,1558.09997558594
2016-02-11,1544.80004882812,1550.60998535156,1503.05004882812,1520.98999023438,24200,1520.98999023438
2016-02-12,1535,1546.98999023438,1511.60998535156,1535,24400,1535
2016-02-16,1544.43994140625,1556.17004394531,1528.03002929688,1546.5,19100,1546.5
2016-02-17,1554,1586.53002929688,1543.55004882812,1581.65002441406,24300,1581.65002441406
2016-02-18,1587.89001464844,1587.89001464844,1556.5,1579.40002441406,14800,1579.40002441406
2016-02-19,1577.93005371094,1591.69995117188,1557.91003417969,1591.61999511719,15900,1591.61999511719
2016-02-22,1608.90002441406,1612.36999511719,1556.01000976562,1576.97998046875,30800,1576.97998046875
2016-02-23,1577.76000976562,1594.98999023438,1561.36999511719,1585.97998046875,18600,1585.97998046875
2016-02-24,1574.90002441406,1590.15002441406,1557.58996582031,1583,21200,1583
2016-02-25,1585,1617.80004882812,1553.82995605469,1610.44995117188,25300,1610.44995117188
2016-02-26,1611,1640.97998046875,1590,1626.39001464844,24200,1626.39001464844
2016-02-29,1627,1639.5,1619.28002929688,1637,29000,1637
2016-03-01,1648.83996582031,1673.56005859375,1642.25,1648,32600,1648
2016-03-02,1648,1654.98999023438,1610.55004882812,1635.43994140625,36900,1635.43994140625
2016-03-03,1635.43994140625,1658.15002441406,1612.34997558594,1655.06005859375,34100,1655.06005859375
2016-03-04,1661.13000488281,1661.13000488281,1630.25,1654.5,20400,1654.5
2016-03-07,1646.05004882812,1652.9599609375,1626.2099609375,1638.81994628906,17700,1638.81994628906
2016-03-08,1630,1639.97998046875,1600.59997558594,1639.97998046875,18300,1639.97998046875
2016-03-09,1649.98999023438,1665.92004394531,1632.5,1644.5,13300,1644.5
2016-03-10,1651.83996582031,1654,1628.46997070312,1647.31005859375,10300,1647.31005859375
2016-03-11,1656.97998046875,1675,1648.46997070312,1672.01000976562,21200,1672.01000976562
2016-03-14,1665.94995117188,1672,1644.52001953125,1655.5,17400,1655.5
2016-03-15,1640.19995117188,1674.96997070312,1635.0400390625,1661.7099609375,18700,1661.7099609375
2016-03-16,1665.63000488281,1693.89001464844,1642.5,1690,24800,1690
2016-03-17,1683.18005371094,1716.63000488281,1673.46997070312,1709.80004882812,25000,1709.80004882812
2016-03-18,1703,1758.93005371094,1703,1730,51400,1730
2016-03-21,1729,1747,1710,1724,13700,1724
2016-03-22,1721.96997070312,1749.80004882812,1707.33996582031,1724.31994628906,20600,1724.31994628906
2016-03-23,1724.31994628906,1748.83996582031,1708.61999511719,1729.10998535156,16300,1729.10998535156
2016-03-24,1730.89001464844,1742.01000976562,1710.27001953125,1726,12700,1726
2016-03-28,1719,1748.68994140625,1715.27001953125,1745.36999511719,18800,1745.36999511719
2016-03-29,1745,1819.97998046875,1734.58996582031,1799.22998046875,57100,1799.22998046875
2016-03-30,1801,1820,1754,1762.66003417969,25700,1762.66003417969
2016-03-31,1760.23999023438,1767.68994140625,1715.32995605469,1732.40002441406,40000,1732.40002441406
2016-04-01,1732.57995605469,1786,1720.33996582031,1749.2900390625,30800,1749.2900390625
2016-04-04,1761.80004882812,1761.80004882812,1704.09997558594,1717.56005859375,25500,1717.56005859375
2016-04-05,1714.69995117188,1731.01000976562,1697.72998046875,1708.61999511719,31200,1708.61999511719
2016-04-06,1708.84997558594,1729.98999023438,1690.55004882812,1721.56005859375,30100,1721.56005859375
2016-04-07,1714.01000976562,1740.56005859375,1711.31005859375,1736.98999023438,44700,1736.98999023438
2016-04-08,1740,1769.5,1725.19995117188,1753.47998046875,18500,1753.47998046875
2016-04-11,1756,1775.01000976562,1753,1765,15500,1765
2016-04-12,1761.46997070312,1783.5,1757,1775.44995117188,19500,1775.44995117188
2016-04-13,1778.42004394531,1795,1776,1789.43005371094,16100,1789.43005371094
2016-04-14,1792,1801.93994140625,1772.36999511719,1787.64001464844,22300,1787.64001464844
2016-04-15,1785.7900390625,1793.60998535156,1755.02001953125,1781.78002929688,20000,1781.78002929688
2016-04-18,1772.48999023438,1788.91003417969,1750.05004882812,1780,23500,1780
2016-04-19,1780,1791.33996582031,1732.60998535156,1761.91003417969,26500,1761.91003417969
2016-04-20,1760,1764,1720.66003417969,1747,26000,1747
2016-04-21,1730,1752,1641.61999511719,1689.34997558594,39500,1689.34997558594
2016-04-22,1696.89001464844,1700,1659.65002441406,1695.56005859375,43100,1695.56005859375
2016-04-25,1693.56994628906,1693.56994628906,1657.06994628906,1682.43005371094,24200,1682.43005371094
2016-04-26,1686.5,1707.55004882812,1664.80004882812,1676,22000,1676
2016-04-27,1675,1699.47998046875,1664,1695.43994140625,24900,1695.43994140625
2016-04-28,1684,1694.44995117188,1644.88000488281,1665.30004882812,30600,1665.30004882812
2016-04-29,1664,1668.58996582031,1641.01000976562,1661.2900390625,25200,1661.2900390625
2016-05-02,1669.73999023438,1696.61999511719,1650,1680,31200,1680
2016-05-03,1669.40002441406,1674.89001464844,1627.61999511719,1651.01000976562,37900,1651.01000976562
2016-05-04,1645.71997070312,1661.14001464844,1630.5,1651.36999511719,11000,1651.36999511719
2016-05-05,1646,1655,1631.93005371094,1645.5,15600,1645.5
2016-05-06,1621,1651.02001953125,1606.75,1636,30500,1636
2016-05-09,1640.43994140625,1651.98999023438,1621,1646.75,10600,1646.75
2016-05-10,1652,1661.46997070312,1630.5,1656.13000488281,23200,1656.13000488281
2016-05-11,1659.44995117188,1666.21997070312,1633.98999023438,1642.88000488281,14500,1642.88000488281
2016-05-12,1640.30004882812,1654.98999023438,1636.55004882812,1652,31800,1652
2016-05-13,1646,1660.98999023438,1631,1641.80004882812,33000,1641.80004882812
2016-05-16,1642.25,1677.97998046875,1638.7900390625,1669.81005859375,25700,1669.81005859375
2016-05-17,1673.98999023438,1705.51000976562,1673.80004882812,1703.64001464844,40100,1703.64001464844
2016-05-18,1698.27001953125,1709,1674.15002441406,1680,24600,1680
2016-05-19,1677.90002441406,1677.90002441406,1650.01000976562,1675,12900,1675
2016-05-20,1689.89001464844,1707.25,1681.78002929688,1694.96997070312,17300,1694.96997070312
2016-05-23,1696.02001953125,1705.56994628906,1667.51000976562,1684,21900,1684
2016-05-24,1694.55004882812,1734,1689,1734,28100,1734
2016-05-25,1741,1745.53002929688,1687.81005859375,1704.21997070312,21600,1704.21997070312
2016-05-26,1705.02001953125,1723.94995117188,1685.40002441406,1717.94995117188,16400,1717.94995117188
2016-05-27,1716.22998046875,1740,1711.89001464844,1737.7900390625,19200,1737.7900390625
2016-05-31,1739.80004882812,1747.98999023438,1715,1733,20100,1733
2016-06-01,1733,1749.80004882812,1713.2900390625,1725.53002929688,29100,1725.53002929688
2016-06-02,1724.51000976562,1738,1706.56005859375,1717.14001464844,19900,1717.14001464844
2016-06-03,1714.90002441406,1723.68005371094,1696.7900390625,1717.14001464844,14300,1717.14001464844
2016-06-06,1717.40002441406,1735,1705.98999023438,1725.41003417969,13300,1725.41003417969
2016-06-07,1722.02001953125,1750,1711.15002441406,1732,28800,1732
2016-06-08,1730,1749.98999023438,1716,1745,18300,1745
2016-06-09,1742,1750,1729.71997070312,1738.09997558594,15100,1738.09997558594
2016-06-10,1730.31994628906,1736,1713,1721.77001953125,17100,1721.77001953125
2016-06-13,1715.34997558594,1733.39001464844,1704,1715.55004882812,22400,1715.55004882812
2016-06-14,1717,1720,1690,1705.64001464844,35100,1705.64001464844
2016-06-15,1718.97998046875,1718.97998046875,1688.09997558594,1708,27100,1708
2016-06-16,1703,1724.07995605469,1696.53002929688,1722.66003417969,15800,1722.66003417969
2016-06-17,1720,1734.94995117188,1704.10998535156,1705,34400,1705
2016-06-20,1715,1728,1711.0400390625,1726.97998046875,20300,1726.97998046875
2016-06-21,1735,1735,1706.75,1723.9599609375,18300,1723.9599609375
2016-06-22,1722.75,1728.67004394531,1697.5,1703.13000488281,19600,1703.13000488281
2016-06-23,1708,1727.61999511719,1701,1727.61999511719,23600,1727.61999511719
2016-06-24,1690.01000976562,1714.38000488281,1675.72998046875,1695.61999511719,37400,1695.61999511719
2016-06-27,1681,1692.23999023438,1662,1675.06994628906,60300,1675.06994628906
2016-06-28,1690.84997558594,1705.48999023438,1671,1684,43900,1684
2016-06-29,1698.84997558594,1745.09997558594,1690.14001464844,1734,29400,1734
2016-06-30,1735.73999023438,1789.48999023438,1721.01000976562,1780.33996582031,38400,1780.33996582031
2016-07-01,1779.94995117188,1798.30004882812,1768,1782.82995605469,21700,1782.82995605469
2016-07-05,1778,1785.41003417969,1761.01000976562,1770,19400,1770
2016-07-06,1770,1793.80004882812,1758,1790,18000,1790
2016-07-07,1795.56005859375,1799.65002441406,1776.01000976562,1788.19995117188,15900,1788.19995117188
2016-07-08,1761.71997070312,1845.36999511719,1761.71997070312,1830,31400,1830
2016-07-11,1835.19995117188,1845,1820.97998046875,1820.97998046875,27000,1820.97998046875
2016-07-12,1826.05004882812,1830.30004882812,1793.43005371094,1803.56994628906,30100,1803.56994628906
2016-07-13,1801.68994140625,1804.10998535156,1777.09997558594,1797,41000,1797
2016-07-14,1811.59997558594,1811.59997558594,1766.0400390625,1774.96997070312,33300,1774.96997070312
2016-07-15,1770.32995605469,1787.98999023438,1761.18994140625,1761.18994140625,19000,1761.18994140625
2016-07-18,1760.19995117188,1769.17004394531,1746,1750,22300,1750
2016-07-19,1759,1764.98999023438,1746.31005859375,1751.68994140625,13400,1751.68994140625
2016-07-20,1752.55004882812,1765,1740.15002441406,1752.46997070312,18900,1752.46997070312
2016-07-21,1738,1755.90002441406,1676.07995605469,1742.46997070312,59900,1742.46997070312
2016-07-22,1741,1754.48999023438,1723.14001464844,1730,23100,1730
2016-07-25,1726.80004882812,1747.93994140625,1715.55004882812,1721.51000976562,21400,1721.51000976562
2016-07-26,1722.25,1737.80004882812,1716.28002929688,1723.28002929688,20500,1723.28002929688
2016-07-27,1721.2900390625,1724.86999511719,1689.42004394531,1700,36300,1700
2016-07-28,1700,1729.93994140625,1678.09997558594,1720,31700,1720
2016-07-29,1721.68994140625,1728.25,1695,1705,24500,1705
2016-08-01,1691,1701.05004882812,1678.09997558594,1698,42700,1698
2016-08-02,1688.40002441406,1698.63000488281,1668,1674.43005371094,47700,1674.43005371094
2016-08-03,1669.23999023438,1684,1665.84997558594,1681.94995117188,23800,1681.94995117188
2016-08-04,1677.09997558594,1695.94995117188,1655,1688.31994628906,20500,1688.31994628906
2016-08-05,1683.78002929688,1714,1678,1710,36400,1710
2016-08-08,1712.11999511719,1720.93994140625,1700.08996582031,1705,20500,1705
2016-08-09,1704.5,1711.08996582031,1694.73999023438,1705,14700,1705
2016-08-10,1707.2099609375,1707.2099609375,1688.30004882812,1702,25600,1702
2016-08-11,1707.0400390625,1711.84997558594,1695,1709.26000976562,12400,1709.26000976562
2016-08-12,1707,1711.98999023438,1694,1698.93005371094,26600,1698.93005371094
2016-08-15,1699,1710.0400390625,1695.75,1704.88000488281,12500,1704.88000488281
2016-08-16,1695.01000976562,1704.4599609375,1685.34997558594,1700,19700,1700
2016-08-17,1694.59997558594,1699.80004882812,1676.38000488281,1678,37800,1678
2016-08-18,1679.19995117188,1691.69995117188,1657.7099609375,1680.35998535156,23500,1680.35998535156
2016-08-19,1673.19995117188,1688.60998535156,1665.60998535156,1682,15600,1682
2016-08-22,1684,1690,1670.55004882812,1680.48999023438,18000,1680.48999023438
2016-08-23,1683.9599609375,1707.34997558594,1681.33996582031,1696.85998535156,29200,1696.85998535156
2016-08-24,1694.2900390625,1694.2900390625,1676.33996582031,1687.98999023438,22400,1687.98999023438
2016-08-25,1686.36999511719,1699.5,1682.43005371094,1688.09997558594,9800,1688.09997558594
2016-08-26,1689.09997558594,1693.90002441406,1661.94995117188,1676.51000976562,17200,1676.51000976562
2016-08-29,1679.09997558594,1687.47998046875,1668.81005859375,1680.75,13700,1680.75
2016-08-30,1679.82995605469,1687.66003417969,1661.02001953125,1686.93005371094,23200,1686.93005371094
2016-08-31,1686,1699.97998046875,1673.18994140625,1686.80004882812,23200,1686.80004882812
2016-09-01,1690.96997070312,1694.69995117188,1680.72998046875,1690,15200,1690
2016-09-02,1697.03002929688,1698,1687.19995117188,1696,8200,1696
2016-09-06,1700.33996582031,1712.81005859375,1689.40002441406,1699.5,18200,1699.5
2016-09-07,1697.22998046875,1709,1690.52001953125,1704.64001464844,22700,1704.64001464844
2016-09-08,1698.80004882812,1709.97998046875,1688.01000976562,1692.89001464844,22800,1692.89001464844
2016-09-09,1675.19995117188,1679.84997558594,1658.48999023438,1665.09997558594,31800,1665.09997558594
2016-09-12,1663.39001464844,1678.90002441406,1655.55004882812,1670.63000488281,36900,1670.63000488281
2016-09-13,1659.01000976562,1672,1646.25,1656,24200,1656
2016-09-14,1655.43994140625,1672.55004882812,1641.93005371094,1660.18994140625,11700,1660.18994140625
2016-09-15,1660.43005371094,1669.56994628906,1648.55004882812,1664.52001953125,9300,1664.52001953125
2016-09-16,1653.09997558594,1667.36999511719,1645.77001953125,1657,34900,1657
2016-09-19,1660.46997070312,1678,1650.05004882812,1658.07995605469,14100,1658.07995605469
2016-09-20,1652.25,1655.2900390625,1634.5,1646,26400,1646
2016-09-21,1651.80004882812,1656.57995605469,1636.93994140625,1651.05004882812,30400,1651.05004882812
2016-09-22,1660.10998535156,1663.56005859375,1651,1655,18100,1655
2016-09-23,1648.11999511719,1654.17004394531,1640.91003417969,1651.30004882812,17100,1651.30004882812
2016-09-26,1644.59997558594,1649.4599609375,1641.01000976562,1646.27001953125,16400,1646.27001953125
2016-09-27,1649.19995117188,1653,1639.59997558594,1644,19200,1644
2016-09-28,1643.94995117188,1644.97998046875,1634.68005371094,1644.97998046875,16100,1644.97998046875
2016-09-29,1643.05004882812,1648.97998046875,1633,1639.93005371094,18100,1639.93005371094
2016-09-30,1642.4599609375,1644.90002441406,1633.09997558594,1639.86999511719,18000,1639.86999511719
2016-10-03,1634.08996582031,1644.09997558594,1633.40002441406,1640.77001953125,19600,1640.77001953125
2016-10-04,1635.66003417969,1648,1616.19995117188,1620.31005859375,28400,1620.31005859375
2016-10-05,1623.07995605469,1626.84997558594,1609.5400390625,1618.14001464844,34600,1618.14001464844
2016-10-06,1615,1632.23999023438,1610.09997558594,1631.9599609375,23200,1631.9599609375
2016-10-07,1636.68994140625,1640,1617.01000976562,1620.08996582031,26000,1620.08996582031
2016-10-10,1620.08996582031,1634.56994628906,1617.17004394531,1625,13200,1625
2016-10-11,1617.35998535156,1644.55004882812,1612.60998535156,1620,17400,1620
2016-10-12,1622.89001464844,1626.9599609375,1616.25,1616.75,23000,1616.75
2016-10-13,1610.94995117188,1620,1599,1607.82995605469,21500,1607.82995605469
2016-10-14,1609,1616.7900390625,1581.31005859375,1590.7099609375,31900,1590.7099609375
2016-10-17,1591.94995117188,1593,1580.09997558594,1584,19500,1584
2016-10-18,1584.2099609375,1603.21997070312,1580.05004882812,1602.40002441406,21600,1602.40002441406
2016-10-19,1604.46997070312,1629.5,1594.17004394531,1619.2099609375,47600,1619.2099609375
2016-10-20,1594.73999023438,1594.73999023438,1551,1577.19995117188,32600,1577.19995117188
2016-10-21,1563.90002441406,1586.86999511719,1553.0400390625,1580.19995117188,30100,1580.19995117188
2016-10-24,1590.23999023438,1598.83996582031,1575,1577.07995605469,25000,1577.07995605469
2016-10-25,1567.06994628906,1585.0400390625,1552.38000488281,1557,35400,1557
2016-10-26,1552.61999511719,1560.67004394531,1536.09997558594,1544,37100,1544
2016-10-27,1548,1548,1511.68994140625,1519.7900390625,34700,1519.7900390625
2016-10-28,1515.69995117188,1529.97998046875,1505.03002929688,1524.48999023438,43100,1524.48999023438
2016-10-31,1524.01000976562,1534.93994140625,1518.36999511719,1523,37400,1523
2016-11-01,1519.03002929688,1536.57995605469,1501.82995605469,1507.88000488281,24300,1507.88000488281
2016-11-02,1503.0400390625,1507.26000976562,1490.84997558594,1497.18994140625,39100,1497.18994140625
2016-11-03,1495,1499.06994628906,1478.0400390625,1499.06005859375,36700,1499.06005859375
2016-11-04,1498.64001464844,1523.34997558594,1480.69995117188,1503.18005371094,44000,1503.18005371094
2016-11-07,1508.09997558594,1525.02001953125,1495.01000976562,1518,36800,1518
2016-11-08,1514.39001464844,1530.81994628906,1500.01000976562,1519.47998046875,38700,1519.47998046875
2016-11-09,1493.55004882812,1531.15002441406,1484.30004882812,1520,44700,1520
2016-11-10,1519.32995605469,1534.18005371094,1507.05004882812,1511.85998535156,48600,1511.85998535156
2016-11-11,1510.01000976562,1534.93994140625,1510,1528.51000976562,33200,1528.51000976562
2016-11-14,1529.63000488281,1554,1526.28002929688,1547.5,39000,1547.5
2016-11-15,1536,1567.13000488281,1519.22998046875,1555.9599609375,56200,1555.9599609375
2016-11-16,1551.98999023438,1585.0400390625,1545.30004882812,1569.2900390625,37000,1569.2900390625
2016-11-17,1574.69995117188,1601.5,1565.52001953125,1580,36200,1580
2016-11-18,1588.75,1609.80004882812,1580.06994628906,1598.61999511719,28600,1598.61999511719
2016-11-21,1603.40002441406,1610.82995605469,1588.16003417969,1596.5,20500,1596.5
2016-11-22,1595.31994628906,1604.44995117188,1585.34997558594,1595.13000488281,22000,1595.13000488281
2016-11-23,1596.61999511719,1600,1586.19995117188,1596.18005371094,14800,1596.18005371094
2016-11-25,1598.76000976562,1604.69995117188,1593.90002441406,1601,10600,1601
2016-11-28,1597.73999023438,1600.26000976562,1580.23999023438,1595,23200,1595
2016-11-29,1597.09997558594,1620,1597.09997558594,1613.38000488281,22500,1613.38000488281
2016-11-30,1617.80004882812,1617.80004882812,1591.01000976562,1595,37100,1595
2016-12-01,1596.25,1603.5,1570,1581.2900390625,29300,1581.2900390625
2016-12-02,1585.25,1588.68005371094,1571.31994628906,1576.93994140625,20200,1576.93994140625
2016-12-05,1583.09997558594,1595.44995117188,1577,1584.92004394531,18200,1584.92004394531
2016-12-06,1582,1612.2900390625,1577,1612.2900390625,14600,1612.2900390625
2016-12-07,1615,1634.88000488281,1605.59997558594,1626.98999023438,27400,1626.98999023438
2016-12-08,1624,1666.73999023438,1615.01000976562,1655.68005371094,17300,1655.68005371094
2016-12-09,1658.19995117188,1669.72998046875,1640,1650.90002441406,19700,1650.90002441406
2016-12-12,1664.28002929688,1671.0400390625,1644.19995117188,1665.5,23000,1665.5
2016-12-13,1670.44995117188,1677.01000976562,1653.39001464844,1674.14001464844,21300,1674.14001464844
2016-12-14,1671.27001953125,1673.06994628906,1635.84997558594,1635.84997558594,27800,1635.84997558594
2016-12-15,1636.22998046875,1660.18994140625,1604,1615.4599609375,35800,1615.4599609375
2016-12-16,1617.28002929688,1645.5,1611.83996582031,1638.59997558594,57600,1638.59997558594
2016-12-19,1637,1663.7900390625,1631.10998535156,1652.7900390625,13900,1652.7900390625
2016-12-20,1653.07995605469,1661.23999023438,1642.36999511719,1650.64001464844,11900,1650.64001464844
2016-12-21,1652.18994140625,1672.59997558594,1650,1665.33996582031,12300,1665.33996582031
2016-12-22,1665.55004882812,1673.44995117188,1658,1665.5,13500,1665.5
2016-12-23,1665.10998535156,1677.5,1658.64001464844,1670,11900,1670
2016-12-27,1674.88000488281,1695.41003417969,1670.58996582031,1684,11600,1684
2016-12-28,1687,1688.92004394531,1670,1679,13000,1679
2016-12-29,1683.47998046875,1688.7900390625,1675,1680,12300,1680
2016-12-30,1680.31994628906,1680.31994628906,1665,1669,11800,1669
2017-01-03,1650,1665,1631.78002929688,1649.98999023438,37400,1649.98999023438
2017-01-04,1654,1686.52001953125,1645.03002929688,1678.77001953125,22500,1678.77001953125
2017-01-05,1676.19995117188,1690.82995605469,1671.51000976562,1689.40002441406,24200,1689.40002441406
2017-01-06,1684.01000976562,1697.47998046875,1675.01000976562,1678.09997558594,23400,1678.09997558594
2017-01-09,1680.80004882812,1689,1666.55004882812,1681.5,17100,1681.5
2017-01-10,1682.65002441406,1698.86999511719,1671.5,1690.96997070312,21500,1690.96997070312
2017-01-11,1689.98999023438,1704.32995605469,1680.05004882812,1690.76000976562,24000,1690.76000976562
2017-01-12,1684.72998046875,1704.06005859375,1661.5400390625,1703.63000488281,22400,1703.63000488281
2017-01-13,1705.63000488281,1713.41003417969,1695.05004882812,1700,20300,1700
2017-01-17,1697.5400390625,1699.9599609375,1672.31005859375,1679.10998535156,22200,1679.10998535156
2017-01-18,1679.68005371094,1693.25,1671.56005859375,1686.96997070312,16100,1686.96997070312
2017-01-19,1688.59997558594,1692.90002441406,1662.63000488281,1673.56005859375,21500,1673.56005859375
2017-01-20,1673,1682.97998046875,1662.30004882812,1673.34997558594,39700,1673.34997558594
2017-01-23,1672.56005859375,1683.75,1669.83996582031,1672.34997558594,16500,1672.34997558594
2017-01-24,1678,1719.47998046875,1678,1700,45200,1700
2017-01-25,1723,1892.5400390625,1722.90002441406,1880.60998535156,117900,1880.60998535156
2017-01-26,1870,1920.52001953125,1862.64001464844,1901.71997070312,48700,1901.71997070312
2017-01-27,1872.33996582031,1879.83996582031,1808.78002929688,1860,54500,1860
2017-01-30,1832.7099609375,1889.88000488281,1828,1876.82995605469,29500,1876.82995605469
2017-01-31,1867.02001953125,1884.07995605469,1840.57995605469,1858,38700,1858
2017-02-01,1872.78002929688,1872.78002929688,1832.69995117188,1856.93994140625,35900,1856.93994140625
2017-02-02,1853.47998046875,1879.69995117188,1848.2099609375,1875,32400,1875
2017-02-03,1865,1889.15002441406,1860.01000976562,1884.44995117188,25800,1884.44995117188
2017-02-06,1875,1887.39001464844,1865.33996582031,1879.9599609375,17000,1879.9599609375
2017-02-07,1879.88000488281,1892,1866.5,1875.77001953125,26700,1875.77001953125
2017-02-08,1875.77001953125,1889.93994140625,1858.90002441406,1889.82995605469,24800,1889.82995605469
2017-02-09,1882.19995117188,1890,1871.35998535156,1885.15002441406,18600,1885.15002441406
2017-02-10,1887.80004882812,1905,1872.2099609375,1903.41003417969,24900,1903.41003417969
2017-02-13,1909.90002441406,1909.90002441406,1884.55004882812,1904.38000488281,33500,1904.38000488281
2017-02-14,1899,1900.15002441406,1874.90002441406,1884.31005859375,17000,1884.31005859375
2017-02-15,1884.69995117188,1902,1872.9599609375,1893.31005859375,20100,1893.31005859375
2017-02-16,1892.16003417969,1900.98999023438,1876.27001953125,1897.31994628906,24400,1897.31994628906
2017-02-17,1888.21997070312,1899.80004882812,1882.41003417969,1896.34997558594,18000,1896.34997558594
2017-02-21,1890.55004882812,1924.80004882812,1890.55004882812,1922.19995117188,21100,1922.19995117188
2017-02-22,1925,1940.19995117188,1913.86999511719,1923.4599609375,20300,1923.4599609375
2017-02-23,1925,1937.71997070312,1905.96997070312,1915,31500,1915
2017-02-24,1914.94995117188,1930,1900,1928.57995605469,20100,1928.57995605469
2017-02-27,1922.5,1962,1913.06994628906,1954.52001953125,37500,1954.52001953125
2017-02-28,1945.26000976562,1946.67004394531,1922.94995117188,1934.96997070312,34900,1934.96997070312
2017-03-01,1942.32995605469,1989.01000976562,1942.32995605469,1977.85998535156,37400,1977.85998535156
2017-03-02,1964.05004882812,1985.64001464844,1950.19995117188,1960.76000976562,19200,1960.76000976562
2017-03-03,1954.98999023438,1972.43994140625,1941.96997070312,1965.61999511719,16100,1965.61999511719
2017-03-06,1968,1996.48999023438,1942.97998046875,1982.98999023438,28400,1982.98999023438
2017-03-07,1979.98999023438,1993.15002441406,1965.53002929688,1984.30004882812,26200,1984.30004882812
2017-03-08,1978.09997558594,2021.44995117188,1974.11999511719,2015.81994628906,24300,2015.81994628906
2017-03-09,2015,2034.46997070312,1990,2002,15600,2002
2017-03-10,2008.98999023438,2048.56005859375,2008.98999023438,2042.02001953125,22900,2042.02001953125
2017-03-13,2046.68994140625,2046.68994140625,2011.40002441406,2016.2099609375,21500,2016.2099609375
2017-03-14,2009.44995117188,2032.05004882812,1998.28002929688,2005.01000976562,17800,2005.01000976562
2017-03-15,2005,2007,1990,2007,28400,2007
2017-03-16,2003,2081.9599609375,2003,2058.34008789062,38100,2058.34008789062
2017-03-17,2048.5,2076.580078125,2036,2059.05004882812,45300,2059.05004882812
2017-03-20,2057.94995117188,2063.69995117188,2045.21997070312,2053,13900,2053
2017-03-21,2061,2061.84008789062,2033.33996582031,2037.26000976562,21700,2037.26000976562
2017-03-22,2033.4599609375,2045.10998535156,1995.51000976562,2038.11999511719,15300,2038.11999511719
2017-03-23,2037.30004882812,2069,2028.55004882812,2052.3701171875,11700,2052.3701171875
2017-03-24,2057.98999023438,2066.98999023438,2045.69995117188,2054.34008789062,11800,2054.34008789062
2017-03-27,2042.75,2080,2037,2066.14990234375,15400,2066.14990234375
2017-03-28,2050,2070,2036.85998535156,2060,28900,2060
2017-03-29,2050.19995117188,2083.89990234375,2050.19995117188,2072.02001953125,16100,2072.02001953125
2017-03-30,2070,2105.85009765625,2070,2098.1298828125,18900,2098.1298828125
2017-03-31,2093,2115,2085.19995117188,2106.8798828125,23500,2106.8798828125
2017-04-03,2119.81005859375,2130.330078125,2104.63989257812,2113.02001953125,30500,2113.02001953125
2017-04-04,2109.98999023438,2116.02001953125,2101.68994140625,2112,27000,2112
2017-04-05,2112,2114.06005859375,2086.01000976562,2090.11010742188,19600,2090.11010742188
2017-04-06,2090,2107.88989257812,2069.78002929688,2084.34008789062,24800,2084.34008789062
2017-04-07,2073.03002929688,2085,2062.02001953125,2066.40991210938,18800,2066.40991210938
2017-04-10,2063.34008789062,2093.86010742188,2063.1298828125,2066.88989257812,13100,2066.88989257812
2017-04-11,2066,2119.85009765625,2045,2112.080078125,32800,2112.080078125
2017-04-12,2114.67993164062,2130.42993164062,2099.69995117188,2109.4599609375,32200,2109.4599609375
2017-04-13,2105.43994140625,2136.53002929688,2102.5400390625,2118.19995117188,18800,2118.19995117188
2017-04-17,2117.93994140625,2148,2117.46997070312,2146.63989257812,35100,2146.63989257812
2017-04-18,2141,2191.75,2133.55004882812,2145.52001953125,34300,2145.52001953125
2017-04-19,2149,2189.8798828125,2140.5,2157.81005859375,37700,2157.81005859375
2017-04-20,2130.080078125,2182,2028.98999023438,2065.080078125,76800,2065.080078125
2017-04-21,2047.01000976562,2109.98999023438,2047.01000976562,2092.40991210938,39200,2092.40991210938
2017-04-24,2107.47998046875,2118.88989257812,2084.53002929688,2095,42100,2095
2017-04-25,2090,2100,2053.80004882812,2081.34008789062,29700,2081.34008789062
2017-04-26,2076.23999023438,2095.30004882812,2062.35009765625,2076.669921875,35600,2076.669921875
2017-04-27,2080.89990234375,2107.97998046875,2079.67993164062,2106,27200,2106
2017-04-28,2109.80004882812,2127.93994140625,2093.59008789062,2111.25,31100,2111.25
2017-05-01,2124.80004882812,2146.17993164062,2091.669921875,2124,36500,2124
2017-05-02,2142.84008789062,2144.14990234375,2107.39990234375,2118,23500,2118
2017-05-03,2114.6201171875,2134.98999023438,2084.5,2130.21997070312,22800,2130.21997070312
