"Fecha","ELV.Open","ELV.High","ELV.Low","ELV.Close","ELV.Volume","ELV.Adjusted"
2015-12-31,140.119995117188,141.220001220703,139.419998168945,139.440002441406,706700,125.836799621582
2016-01-04,137.660003662109,139.429992675781,137.009994506836,139.210006713867,1769800,125.62922668457
2016-01-05,139.850006103516,141.949996948242,139.029998779297,141.240005493164,1841000,127.461235046387
2016-01-06,139.619995117188,140.479995727539,136.899993896484,137.789993286133,1635900,124.347709655762
2016-01-07,136.119995117188,137.820007324219,134.630004882812,135.429992675781,1596800,122.218002319336
2016-01-08,135.490005493164,136.509994506836,131.789993286133,132.130004882812,1544900,119.239936828613
2016-01-11,132.119995117188,132.990005493164,127.580001831055,128.360000610352,1729400,115.837707519531
2016-01-12,130.5,136.520004272461,130,135.600006103516,2539800,122.371398925781
2016-01-13,135.619995117188,137.169998168945,133.080001831055,134.139999389648,2171300,121.053840637207
2016-01-14,134.789993286133,139.240005493164,133.860000610352,138.100006103516,2271200,124.627517700195
2016-01-15,134.619995117188,136.710006713867,133.410003662109,134.990005493164,2426400,121.820915222168
2016-01-19,136.669998168945,137.899993896484,133.809997558594,136.850006103516,2301400,123.499450683594
2016-01-20,135.490005493164,139.080001831055,131.710006713867,137.490005493164,3338300,124.076988220215
2016-01-21,137.149993896484,140.490005493164,137.009994506836,138.779998779297,2023300,125.241203308105
2016-01-22,140.089996337891,141.800003051758,138.910003662109,141.399993896484,1681600,127.605537414551
2016-01-25,141.75,141.75,137.669998168945,138.669998168945,1944900,125.141876220703
2016-01-26,138.529998779297,139.710006713867,136.589996337891,137.759994506836,1879300,124.320671081543
2016-01-27,134.839996337891,136.100006103516,129.75,131.229995727539,3647100,118.427696228027
2016-01-28,131.089996337891,133.080001831055,126.419998168945,126.419998168945,3195100,114.086967468262
2016-01-29,127.779998779297,130.529998779297,127.089996337891,130.490005493164,2383600,117.759918212891
2016-02-01,131.619995117188,132.440002441406,129.229995727539,129.720001220703,1704000,117.065063476562
2016-02-02,129.169998168945,129.889999389648,125.779998779297,127.01000213623,2251800,114.619415283203
2016-02-03,127.620002746582,127.699996948242,123.480003356934,126.830001831055,2661200,114.456954956055
2016-02-04,126,127.48999786377,122.779998779297,126.639999389648,2299100,114.285522460938
2016-02-05,126.629997253418,127.089996337891,122.769996643066,123.379997253418,1366100,111.343551635742
2016-02-08,122.099998474121,122.5,115.629997253418,117.220001220703,3280100,105.784492492676
2016-02-09,117.050003051758,121.75,115.73999786377,119.819999694824,2791800,108.130851745605
2016-02-10,120.51000213623,123.160003662109,119.76000213623,121.470001220703,1074300,109.619850158691
2016-02-11,119.800003051758,121.150001525879,118.819999694824,119.980003356934,1929300,108.27522277832
2016-02-12,120.519996643066,121.610000610352,119.769996643066,121.550003051758,1102300,109.692070007324
2016-02-16,122.370002746582,124.970001220703,122.169998168945,124.830001831055,1439600,112.652084350586
2016-02-17,125,127.709999084473,124.800003051758,127.559997558594,1441800,115.115753173828
2016-02-18,127.660003662109,129.490005493164,127.529998779297,128.020004272461,1415700,115.530883789062
2016-02-19,127.580001831055,129.130004882812,126.540000915527,127.230003356934,1359000,114.817962646484
2016-02-22,128.119995117188,132.479995727539,128,132.169998168945,1734500,119.276008605957
2016-02-23,131.899993896484,133.880004882812,130.809997558594,131.270004272461,1519900,118.463821411133
2016-02-24,130.940002441406,131.070007324219,128.949996948242,130.75,1121800,117.994575500488
2016-02-25,130.630004882812,132.240005493164,129.919998168945,132.229995727539,1316800,119.330177307129
2016-02-26,132.550003051758,133.850006103516,131.880004882812,132.5,1325600,119.57381439209
2016-02-29,131.860000610352,133.619995117188,130.679992675781,130.690002441406,1476200,117.940414428711
2016-03-01,131.869995117188,132.169998168945,130.339996337891,131.800003051758,1576000,118.942138671875
2016-03-02,132.059997558594,134.119995117188,131.220001220703,134.089996337891,1569100,121.008743286133
2016-03-03,133.25,133.5,130.25,132.970001220703,1524900,119.998008728027
2016-03-04,132.419998168945,132.880004882812,131.100006103516,132.350006103516,1286500,119.438491821289
2016-03-07,131.089996337891,133.240005493164,130.699996948242,133.199996948242,1124700,120.205535888672
2016-03-08,131.699996948242,133.979995727539,131.610000610352,132.479995727539,1241700,120.142051696777
2016-03-09,133.130004882812,134.759994506836,132.300003051758,134.539993286133,1240200,122.010177612305
2016-03-10,135.410003662109,139.600006103516,134.649993896484,137.809997558594,2099700,124.975639343262
2016-03-11,138.399993896484,143.210006713867,138.369995117188,143.100006103516,2000200,129.773040771484
2016-03-14,142.669998168945,144.690002441406,141.75,144.169998168945,1698700,130.74333190918
2016-03-15,142.899993896484,143.880004882812,141.699996948242,142.309997558594,1507700,129.056579589844
2016-03-16,142.309997558594,144,141.509994506836,143.509994506836,1358200,130.144805908203
2016-03-17,143.669998168945,144,138.860000610352,140.350006103516,1609300,127.279144287109
2016-03-18,140.839996337891,144.110000610352,140.529998779297,142.679992675781,1761900,129.392120361328
2016-03-21,142.029998779297,142.350006103516,138.479995727539,140,1216700,126.961723327637
2016-03-22,139.5,141.649993896484,138.949996948242,140.869995117188,1560200,127.750694274902
2016-03-23,141.740005493164,141.860000610352,139.039993286133,139.5,1652100,126.508285522461
2016-03-24,138.570007324219,140,137.869995117188,139.970001220703,1273800,126.934516906738
2016-03-28,139.940002441406,140.789993286133,138.979995727539,139.559997558594,993700,126.562705993652
2016-03-29,139.770004272461,140.559997558594,138.600006103516,140.279998779297,1490400,127.215644836426
2016-03-30,141.029998779297,141.410003662109,139.75,139.970001220703,984400,126.934516906738
2016-03-31,139.610000610352,140.300003051758,137.649993896484,138.990005493164,1375800,126.045776367188
2016-04-01,138.539993286133,141.910003662109,137.830001831055,141.850006103516,1632900,128.639434814453
2016-04-04,141.789993286133,147.429992675781,141.289993286133,147.259994506836,3195100,133.545593261719
2016-04-05,144.809997558594,145.880004882812,143.139999389648,143.339996337891,2115200,129.990615844727
2016-04-06,143.320007324219,144.990005493164,142.910003662109,144.869995117188,2447600,131.378143310547
2016-04-07,143.669998168945,144.570007324219,142.5,143.419998168945,1525000,130.063232421875
2016-04-08,144.369995117188,144.990005493164,142.529998779297,143.740005493164,1584700,130.353408813477
2016-04-11,144.320007324219,145,140.720001220703,140.899993896484,1175900,127.777893066406
2016-04-12,141.070007324219,143.440002441406,140.830001831055,142.869995117188,1142400,129.564453125
2016-04-13,143.580001831055,144.919998168945,142.5,143.550003051758,1179700,130.181106567383
2016-04-14,143.160003662109,143.720001220703,141.5,143.210006713867,1402000,129.872787475586
2016-04-15,143.050003051758,143.25,141.850006103516,142.910003662109,1420100,129.600738525391
2016-04-18,142.779998779297,143.100006103516,142.050003051758,142.589996337891,1137300,129.310531616211
2016-04-19,143.759994506836,144.580001831055,142.740005493164,144.399993896484,1726400,130.951934814453
2016-04-20,144.509994506836,146.300003051758,143.419998168945,145.520004272461,1615000,131.967651367188
2016-04-21,145.270004272461,146.5,144.820007324219,145.910003662109,1262500,132.321334838867
2016-04-22,146.399993896484,147.990005493164,146,147.520004272461,1229700,133.781372070312
2016-04-25,146.839996337891,148,145.149993896484,146.089996337891,1250800,132.48454284668
2016-04-26,145.520004272461,147.179992675781,145.289993286133,147.070007324219,1627600,133.373336791992
2016-04-27,146.149993896484,146.820007324219,140.990005493164,144.759994506836,2523300,131.278411865234
2016-04-28,145.050003051758,146.399993896484,143.610000610352,144,1361900,130.589218139648
2016-04-29,142.679992675781,142.679992675781,139.330001831055,140.770004272461,1579100,127.660018920898
2016-05-02,141.679992675781,142,139.720001220703,140.479995727539,1612800,127.397010803223
2016-05-03,139.899993896484,142.330001831055,139.899993896484,141.419998168945,1232500,128.249496459961
2016-05-04,138.509994506836,139.270004272461,136.75,138.729995727539,2641500,125.809982299805
2016-05-05,138.729995727539,139.529998779297,136.460006713867,137.070007324219,1710100,124.304649353027
2016-05-06,136.789993286133,138.550003051758,135.850006103516,137.25,1286200,124.467819213867
2016-05-09,136.960006713867,138.729995727539,136.649993896484,138.440002441406,1179900,125.546981811523
2016-05-10,138.789993286133,140.410003662109,138.5,140.160003662109,1129700,127.106826782227
2016-05-11,140.029998779297,141.75,139.419998168945,139.570007324219,1805100,126.571792602539
2016-05-12,139.839996337891,140.199996948242,135.149993896484,136.080001831055,2177500,123.406799316406
2016-05-13,136.179992675781,137.199996948242,134.770004272461,135.509994506836,1385500,122.889877319336
2016-05-16,135.410003662109,137.449996948242,134.839996337891,137.229995727539,986200,124.44970703125
2016-05-17,137.850006103516,137.850006103516,134.860000610352,136.210006713867,1355800,123.524711608887
2016-05-18,136.179992675781,137.240005493164,134.960006713867,136.080001831055,970600,123.406799316406
2016-05-19,135.380004882812,137.009994506836,133.380004882812,133.789993286133,1353200,121.330039978027
2016-05-20,134.619995117188,135.990005493164,133.820007324219,135.729995727539,1085800,123.089408874512
2016-05-23,134.699996948242,135.110000610352,132.910003662109,133.179992675781,2198100,120.77685546875
2016-05-24,133.039993286133,134.210006713867,128.389999389648,128.479995727539,5836200,116.514579772949
2016-05-25,129.199996948242,131.380004882812,128.759994506836,130.960006713867,4254900,118.763626098633
2016-05-26,131.460006713867,131.539993286133,129.270004272461,129.610000610352,1651800,117.539360046387
2016-05-27,130.100006103516,131.009994506836,129.5,130.699996948242,1579500,118.527816772461
2016-05-31,131.25,132.490005493164,130.440002441406,132.160003662109,2311200,119.851860046387
2016-06-01,132.160003662109,133.160003662109,131.059997558594,132.509994506836,1859400,120.169258117676
2016-06-02,132.740005493164,133.410003662109,132.199996948242,133.289993286133,1462400,120.876655578613
2016-06-03,132.410003662109,132.910003662109,131,131.839996337891,1298600,119.56169128418
2016-06-06,131.820007324219,132.559997558594,131.589996337891,132.440002441406,1134300,120.105781555176
2016-06-07,132.279998779297,133.539993286133,132.020004272461,132.910003662109,1577200,120.532005310059
2016-06-08,132.25,134.25,132,134.199996948242,1558800,122.300018310547
2016-06-09,133.929992675781,134.729995727539,133.360000610352,133.75,1467400,121.889892578125
2016-06-10,133.139999389648,133.320007324219,131.149993896484,131.520004272461,1366400,119.857643127441
2016-06-13,130.770004272461,132.320007324219,130.479995727539,130.679992675781,1133900,119.09211730957
2016-06-14,130.610000610352,131.119995117188,129.850006103516,130.520004272461,1260900,118.946319580078
2016-06-15,131.119995117188,131.949996948242,130.320007324219,130.610000610352,1316200,119.028335571289
2016-06-16,132.110000610352,133.470001220703,130.110000610352,132.279998779297,2788200,120.550254821777
2016-06-17,132.270004272461,132.789993286133,131.479995727539,132.339996337891,2039400,120.604911804199
2016-06-20,133.630004882812,134.309997558594,132.059997558594,132.720001220703,2068800,120.951232910156
2016-06-21,133.369995117188,133.429992675781,131.350006103516,131.449996948242,2065700,119.793838500977
2016-06-22,131.300003051758,131.300003051758,128.369995117188,128.720001220703,3640200,117.305923461914
2016-06-23,129.75,130.289993286133,127.720001220703,128.669998168945,3328500,117.26033782959
2016-06-24,124.819999694824,127.5,123.709999084473,126.379997253418,3111700,115.173431396484
2016-06-27,125.330001831055,125.330001831055,122.910003662109,124.849998474121,2311400,113.779067993164
2016-06-28,126.209999084473,128.080001831055,125.400001525879,127.050003051758,2646800,115.783973693848
2016-06-29,127.75,131.509994506836,127.330001831055,131.479995727539,2420300,119.821174621582
2016-06-30,130.869995117188,132.149993896484,130.289993286133,131.339996337891,2307500,119.69359588623
2016-07-01,131.25,132.440002441406,130.320007324219,131.669998168945,1222700,119.994323730469
2016-07-05,131.649993896484,131.910003662109,130.169998168945,130.839996337891,998000,119.237937927246
2016-07-06,130.270004272461,132.789993286133,129.839996337891,132.119995117188,1707100,120.404411315918
2016-07-07,132.440002441406,132.449996948242,128.550003051758,129.440002441406,2007600,117.962074279785
2016-07-08,130.289993286133,132.869995117188,128.740005493164,132.149993896484,1721700,120.431747436523
2016-07-11,132.300003051758,132.550003051758,130.320007324219,131.559997558594,1382200,119.894081115723
2016-07-12,132.059997558594,132.449996948242,131.410003662109,131.880004882812,1083800,120.185722351074
2016-07-13,132.419998168945,133.820007324219,131.979995727539,133.740005493164,1509500,121.880783081055
2016-07-14,134.470001220703,134.669998168945,133.5,133.910003662109,828400,122.035713195801
2016-07-15,134.529998779297,135.960006713867,133.699996948242,134.309997558594,1206700,122.400215148926
2016-07-18,134.710006713867,135.289993286133,134.139999389648,135,1060600,123.029037475586
2016-07-19,133.759994506836,134.600006103516,130,132.059997558594,2670000,120.349761962891
2016-07-20,133.080001831055,136.479995727539,132.720001220703,135.470001220703,1831300,123.457389831543
2016-07-21,134.580001831055,140.619995117188,134.160003662109,139,3560700,126.674339294434
2016-07-22,139.729995727539,143.179992675781,139.139999389648,142.940002441406,2631700,130.264953613281
2016-07-25,142.630004882812,142.940002441406,139.770004272461,139.979995727539,2140900,127.567443847656
2016-07-26,139.419998168945,140.089996337891,137.089996337891,137.589996337891,2712700,125.389381408691
2016-07-27,133.5,137.990005493164,132,133.860000610352,3379800,121.99015045166
2016-07-28,133.149993896484,134.240005493164,132.050003051758,132.899993896484,2530500,121.115242004395
2016-07-29,131.960006713867,132.970001220703,131.199996948242,131.339996337891,1916200,119.69359588623
2016-08-01,131.460006713867,131.679992675781,127.330001831055,127.610000610352,2633800,116.294357299805
2016-08-02,127.980003356934,128.970001220703,125.300003051758,125.559997558594,3231300,114.426116943359
2016-08-03,125.730003356934,128.889999389648,125.389999389648,127.870002746582,2597400,116.531288146973
2016-08-04,127.690002441406,127.879997253418,126.129997253418,126.819999694824,1409700,115.57438659668
2016-08-05,127.73999786377,128.570007324219,127.110000610352,127.860000610352,1187300,116.522171020508
2016-08-08,127.660003662109,128.350006103516,127.080001831055,127.73999786377,1555800,116.412826538086
2016-08-09,128.089996337891,128.490005493164,127.550003051758,128.449996948242,1277000,117.059883117676
2016-08-10,128.169998168945,129.529998779297,127.580001831055,128.149993896484,1718600,116.786445617676
2016-08-11,128.369995117188,128.600006103516,127.599998474121,128.199996948242,1412900,116.832023620605
2016-08-12,128.009994506836,131.259994506836,127.589996337891,130.190002441406,1968800,118.645599365234
2016-08-15,129.679992675781,130.119995117188,128.899993896484,129.289993286133,1655400,117.82536315918
2016-08-16,129.179992675781,129.820007324219,128.160003662109,129.330001831055,1214300,117.861808776855
2016-08-17,129.300003051758,129.779998779297,128.779998779297,129.539993286133,1246700,118.053207397461
2016-08-18,129.050003051758,131.100006103516,128.839996337891,129.429992675781,1866600,117.95295715332
2016-08-19,129.080001831055,129.970001220703,128.669998168945,129.520004272461,1795100,118.034996032715
2016-08-22,129.710006713867,130.699996948242,129.350006103516,129.720001220703,677800,118.217224121094
2016-08-23,130.25,130.309997558594,128.970001220703,129.119995117188,955400,117.670448303223
2016-08-24,129.369995117188,130,127.349998474121,127.610000610352,1139100,116.294357299805
2016-08-25,127.230003356934,128.639999389648,127.01000213623,127.110000610352,1396800,115.838676452637
2016-08-26,127.309997558594,127.860000610352,124.529998779297,124.940002441406,1637700,113.861122131348
2016-08-29,124.839996337891,125.319999694824,124.160003662109,124.180000305176,2475700,113.168510437012
2016-08-30,124.180000305176,125.610000610352,124,125.419998168945,1457500,114.298553466797
2016-08-31,125.459999084473,125.900001525879,124.230003356934,125.080001831055,1236400,113.98868560791
2016-09-01,124.900001525879,125.720001220703,123.180000305176,123.360000610352,1985000,112.421203613281
2016-09-02,123.51000213623,124.319999694824,123.019996643066,124.23999786377,1212600,113.223159790039
2016-09-06,124.099998474121,124.900001525879,123.76000213623,124.290000915527,1390300,113.268745422363
2016-09-07,123.720001220703,125.889999389648,123.099998474121,125.849998474121,1916000,115.29337310791
2016-09-08,125.699996948242,127.76000213623,125.699996948242,127.669998168945,2126500,116.960678100586
2016-09-09,126.930000305176,128.179992675781,126.519996643066,126.889999389648,2052300,116.246139526367
2016-09-12,126.389999389648,128.860000610352,125.589996337891,128.580001831055,1628600,117.794357299805
2016-09-13,126.220001220703,127,123.949996948242,124.569999694824,2282300,114.120727539062
2016-09-14,124.400001525879,125,122.519996643066,123.290000915527,1879900,112.948120117188
2016-09-15,123.209999084473,124.889999389648,122.959999084473,124.339996337891,1404100,113.910026550293
2016-09-16,124.370002746582,126.690002441406,123.870002746582,125.519996643066,1743000,114.991050720215
2016-09-19,125.389999389648,126.709999084473,125.139999389648,126.319999694824,1569300,115.723937988281
2016-09-20,126.470001220703,126.930000305176,124.980003356934,125.76000213623,1772900,115.210914611816
2016-09-21,126.559997558594,128.75,126.080001831055,128.589996337891,1464700,117.803527832031
2016-09-22,128.820007324219,129.619995117188,127.839996337891,128.419998168945,1095900,117.64778137207
2016-09-23,127.800003051758,128.419998168945,126.440002441406,126.559997558594,1224900,115.943786621094
2016-09-26,126,126.480003356934,124.860000610352,125.080001831055,1005900,114.587959289551
2016-09-27,125.089996337891,126.339996337891,124.400001525879,126.300003051758,1071400,115.705596923828
2016-09-28,126.699996948242,127.900001525879,126.23999786377,127.370002746582,1078600,116.685859680176
2016-09-29,127.190002441406,127.190002441406,124.879997253418,124.930000305176,1027200,114.450538635254
2016-09-30,125.379997253418,125.830001831055,124.01000213623,125.309997558594,1968200,114.798652648926
2016-10-03,124.73999786377,125.319999694824,122.580001831055,122.900001525879,1777200,112.590827941895
2016-10-04,123.220001220703,123.949996948242,121.709999084473,122.440002441406,1598000,112.169410705566
2016-10-05,122.440002441406,122.569999694824,120.970001220703,122.069999694824,1967700,111.830444335938
2016-10-06,122.129997253418,122.779998779297,121.550003051758,122.349998474121,1520000,112.086959838867
2016-10-07,122.279998779297,122.73999786377,120.779998779297,121.900001525879,1699200,111.674705505371
2016-10-10,122.339996337891,124.940002441406,122.339996337891,124.800003051758,1363000,114.331451416016
2016-10-11,124.680000305176,124.790000915527,121.550003051758,121.900001525879,1281400,111.674705505371
2016-10-12,122.050003051758,122.5,120.169998168945,120.849998474121,1933600,110.712783813477
2016-10-13,120.319999694824,121.279998779297,119.790000915527,121,1606600,110.850196838379
2016-10-14,121.180000305176,121.809997558594,120.76000213623,121.089996337891,1280800,110.932647705078
2016-10-17,120.379997253418,120.949996948242,117.5,118.279998779297,3201100,108.358360290527
2016-10-18,120.019996643066,123.769996643066,119.660003662109,123.150001525879,2282900,112.819839477539
2016-10-19,123.23999786377,124.120002746582,122.629997253418,123.830001831055,1170200,113.442794799805
2016-10-20,123.779998779297,125.569999694824,123.349998474121,124.029998779297,1238900,113.626029968262
2016-10-21,123.050003051758,123.720001220703,121.919998168945,123.5,1228100,113.140487670898
2016-10-24,124.230003356934,124.940002441406,123.860000610352,124.48999786377,851700,114.047439575195
2016-10-25,124.370002746582,125.449996948242,123.809997558594,124.5,941300,114.056610107422
2016-10-26,124.470001220703,125.040000915527,123.779998779297,124.169998168945,1200400,113.754280090332
2016-10-27,124,124.589996337891,122.73999786377,123.48999786377,1351600,113.131332397461
2016-10-28,123.099998474121,123.129997253418,121.449996948242,121.620002746582,1947600,111.418190002441
2016-10-31,122.349998474121,123,121.440002441406,121.860000610352,1303600,111.638069152832
2016-11-01,122.440002441406,122.440002441406,116.879997253418,117.419998168945,2847700,107.57048034668
2016-11-02,117.769996643066,123.870002746582,114.849998474121,122.98999786377,3477300,112.673248291016
2016-11-03,123.480003356934,124.580001831055,119.690002441406,120.029998779297,2069800,109.961563110352
2016-11-04,120.669998168945,121.23999786377,119.169998168945,119.290000915527,1761700,109.283630371094
2016-11-07,121.029998779297,123.930000305176,120.349998474121,123.48999786377,2221700,113.131332397461
2016-11-08,123.190002441406,127.419998168945,122.430000305176,126.839996337891,1806500,116.200309753418
2016-11-09,120.400001525879,129.729995727539,118.419998168945,128.75,4356400,117.950096130371
2016-11-10,129.559997558594,133.979995727539,129.229995727539,133.860000610352,2999400,122.631469726562
2016-11-11,133.550003051758,135.009994506836,131.380004882812,133.679992675781,2669300,122.46656036377
2016-11-14,133.800003051758,138.75,132.649993896484,138.600006103516,2130200,126.97386932373
2016-11-15,140.020004272461,142.619995117188,136.820007324219,138.419998168945,2501900,126.808952331543
2016-11-16,138.369995117188,139.369995117188,137.899993896484,138.389999389648,1391500,126.78148651123
2016-11-17,138.449996948242,138.720001220703,136.889999389648,137.880004882812,1505300,126.314254760742
2016-11-18,137.389999389648,137.589996337891,135,135.350006103516,2188600,123.996490478516
2016-11-21,136,137.880004882812,135.679992675781,137.360000610352,1204100,125.837875366211
2016-11-22,138.289993286133,141.570007324219,137.639999389648,141.309997558594,2694900,129.456527709961
2016-11-23,141.479995727539,143.660003662109,140.339996337891,143.619995117188,1694400,131.572799682617
2016-11-25,143.619995117188,145.210006713867,142.820007324219,144.740005493164,1231500,132.598770141602
2016-11-28,144.059997558594,145.190002441406,142.729995727539,143.240005493164,1934300,131.224670410156
2016-11-29,143.729995727539,146.089996337891,142.559997558594,145.279998779297,1999600,133.093536376953
2016-11-30,145.509994506836,145.509994506836,142.039993286133,142.529998779297,2535100,130.574188232422
2016-12-01,142.380004882812,146.220001220703,141.820007324219,145.169998168945,2545400,133.602035522461
2016-12-02,145.009994506836,147.429992675781,144.669998168945,145.100006103516,1418000,133.537612915039
2016-12-05,145.059997558594,145.529998779297,142.770004272461,144.089996337891,1858900,132.608093261719
2016-12-06,144.440002441406,144.919998168945,142.910003662109,143.550003051758,1019500,132.111129760742
2016-12-07,143.539993286133,145.600006103516,142.710006713867,145.199996948242,1435700,133.629653930664
2016-12-08,145.259994506836,147.5,143.610000610352,146.610000610352,960000,134.927322387695
2016-12-09,147,147,144.360000610352,145.880004882812,1060200,134.255462646484
2016-12-12,145.220001220703,145.990005493164,142.699996948242,145.789993286133,1342900,134.172637939453
2016-12-13,146.410003662109,147.25,145.070007324219,146.580001831055,1075400,134.899703979492
2016-12-14,146.610000610352,146.610000610352,143.770004272461,144.690002441406,1201400,133.160278320312
2016-12-15,145.380004882812,145.470001220703,143.190002441406,143.669998168945,1429400,132.221603393555
2016-12-16,144.350006103516,145.869995117188,143.600006103516,145.460006713867,1874800,133.868957519531
2016-12-19,145.809997558594,146.979995727539,144.320007324219,144.880004882812,966500,133.335189819336
2016-12-20,145.5,148.259994506836,144.940002441406,147.660003662109,1449300,135.893600463867
2016-12-21,146.910003662109,147.479995727539,144.149993896484,144.979995727539,960500,133.427169799805
2016-12-22,145.240005493164,145.460006713867,143.860000610352,144.580001831055,947700,133.059051513672
2016-12-23,144.830001831055,146.039993286133,144,146.020004272461,428700,134.38427734375
2016-12-27,146.020004272461,147.139999389648,145.410003662109,145.679992675781,361100,134.071395874023
2016-12-28,145.75,146.600006103516,144.009994506836,144.259994506836,950400,132.764572143555
2016-12-29,144.75,145.949996948242,144.330001831055,144.759994506836,571400,133.224685668945
2016-12-30,144.880004882812,145.5,143.110000610352,143.770004272461,1085700,132.313613891602
2017-01-03,144.539993286133,144.779998779297,140.5,143.240005493164,1525800,131.82585144043
2017-01-04,142.679992675781,143.850006103516,140.860000610352,143.050003051758,1250500,131.651000976562
2017-01-05,143.029998779297,145.889999389648,143,144.570007324219,1646000,133.049880981445
2017-01-06,144.380004882812,144.759994506836,143.279998779297,144.350006103516,1105600,132.847396850586
2017-01-09,143.240005493164,143.740005493164,142.460006713867,142.789993286133,906700,131.411666870117
2017-01-10,142.389999389648,147.490005493164,142.039993286133,146.339996337891,1637600,134.678771972656
2017-01-11,146.190002441406,146.740005493164,143.990005493164,145.830001831055,950400,134.209426879883
2017-01-12,144.770004272461,148.389999389648,144.339996337891,148.190002441406,2013800,136.381393432617
2017-01-13,148.369995117188,149.580001831055,147.410003662109,148.529998779297,1405200,136.694290161133
2017-01-17,147.190002441406,148.050003051758,145.309997558594,146.75,956500,135.056137084961
2017-01-18,147.419998168945,147.850006103516,145.970001220703,147.220001220703,1760000,135.488693237305
2017-01-19,146.949996948242,149.949996948242,144.440002441406,148.110000610352,2091000,136.307723999023
2017-01-20,149.020004272461,151.990005493164,149,150.630004882812,1961400,138.626968383789
2017-01-23,150,150.600006103516,146.779998779297,150.160003662109,2051400,138.194412231445
2017-01-24,150,152.550003051758,148.809997558594,150.229995727539,1609500,138.258819580078
2017-01-25,150.75,154.610000610352,150.75,153.710006713867,1967200,141.461578369141
2017-01-26,153.080001831055,153.789993286133,151.919998168945,152.399993896484,1434000,140.255920410156
2017-01-27,153.050003051758,154.240005493164,152.020004272461,153.350006103516,1760200,141.130218505859
2017-01-30,154.449996948242,154.479995727539,152.160003662109,154.179992675781,2243700,141.894073486328
2017-01-31,154.369995117188,154.970001220703,151.770004272461,154.139999389648,2684100,141.857269287109
2017-02-01,155,160.789993286133,154.369995117188,160.789993286133,4345200,147.977355957031
2017-02-02,160,160.309997558594,156.660003662109,157.660003662109,2522600,145.096755981445
2017-02-03,158.580001831055,161.800003051758,158.320007324219,159.080001831055,1988400,146.403625488281
2017-02-06,158.699996948242,159.990005493164,156.169998168945,156.809997558594,1575100,144.314529418945
2017-02-07,157.399993896484,159.220001220703,155.350006103516,158.589996337891,2059200,145.952651977539
2017-02-08,157.759994506836,159.110000610352,156.809997558594,158.600006103516,1767400,145.961822509766
2017-02-09,158.759994506836,162.490005493164,157.740005493164,161.679992675781,2565100,148.79638671875
2017-02-10,162.380004882812,162.479995727539,160.190002441406,162.320007324219,1341400,149.385467529297
2017-02-13,162.979995727539,164.220001220703,161,163.520004272461,1383900,150.489807128906
2017-02-14,162.600006103516,165.880004882812,160.610000610352,163.320007324219,4396000,150.305725097656
2017-02-15,163.029998779297,164.669998168945,161.759994506836,162.690002441406,3009300,149.725967407227
2017-02-16,161.990005493164,164.139999389648,160.289993286133,163.770004272461,2085700,150.719848632812
2017-02-17,161.779998779297,163.25,159.639999389648,160.25,2302800,147.480377197266
2017-02-21,160.740005493164,164.479995727539,160.279998779297,164.220001220703,2212000,151.134002685547
2017-02-22,163.070007324219,164.369995117188,162.529998779297,163.270004272461,1129700,150.259735107422
2017-02-23,163.949996948242,164.309997558594,163.210006713867,163.919998168945,845500,150.857955932617
2017-02-24,163.729995727539,163.899993896484,161.190002441406,163.830001831055,956000,150.775115966797
2017-02-27,163.389999389648,165.460006713867,162.850006103516,164.910003662109,1461200,151.769058227539
2017-02-28,165.070007324219,165.190002441406,163.130004882812,164.820007324219,1642800,151.686233520508
2017-03-01,166.169998168945,169.199996948242,166.100006103516,166.970001220703,2423600,153.664886474609
2017-03-02,166.809997558594,167.649993896484,165.600006103516,165.970001220703,1232800,152.744567871094
2017-03-03,165.850006103516,166.399993896484,165.110000610352,166,992400,152.772216796875
2017-03-06,164.710006713867,166.330001831055,164,165.839996337891,2218800,152.624877929688
2017-03-07,165.339996337891,166.960006713867,165.25,166.009994506836,1689000,152.781372070312
2017-03-08,165.990005493164,166.470001220703,165.330001831055,165.649993896484,949600,153.04931640625
2017-03-09,166,167.139999389648,165.300003051758,166.179992675781,2008400,153.539016723633
2017-03-10,166.979995727539,167.589996337891,165.369995117188,166.410003662109,1098100,153.751541137695
2017-03-13,166.190002441406,167.479995727539,165.649993896484,167.240005493164,1520500,154.51838684082
2017-03-14,165.970001220703,167.199996948242,163.190002441406,165.179992675781,1279400,152.615051269531
2017-03-15,166,170.789993286133,165.179992675781,169.199996948242,1953900,156.329315185547
2017-03-16,169.199996948242,169.800003051758,166.610000610352,168.419998168945,1993100,155.608627319336
2017-03-17,168.770004272461,169.149993896484,167.059997558594,168.270004272461,1605400,155.47004699707
2017-03-20,168.320007324219,168.440002441406,166.649993896484,167.589996337891,1268900,154.841766357422
2017-03-21,168.229995727539,168.5,166.179992675781,166.990005493164,1529200,154.287384033203
2017-03-22,167.100006103516,167.789993286133,165.449996948242,166.440002441406,1309600,153.779251098633
2017-03-23,166.440002441406,166.940002441406,164.850006103516,165.380004882812,1899200,152.799835205078
2017-03-24,165.880004882812,167.080001831055,161.539993286133,162.75,2199200,150.369934082031
2017-03-27,160.509994506836,162.339996337891,158.669998168945,162.190002441406,2355800,149.852508544922
2017-03-28,161.690002441406,165.029998779297,161.679992675781,164.600006103516,1324900,152.079162597656
