"Fecha","ORLY.Open","ORLY.High","ORLY.Low","ORLY.Close","ORLY.Volume","ORLY.Adjusted"
2016-06-28,269.369995117188,271.670013427734,267.510009765625,271.429992675781,732900,271.429992675781
2016-06-29,272.399993896484,274.790008544922,272.380004882812,273.670013427734,855800,273.670013427734
2016-06-30,274,274,269.940002441406,271.100006103516,1063100,271.100006103516
2016-07-01,271.880004882812,275.100006103516,271.279998779297,274.230010986328,693400,274.230010986328
2016-07-05,272.540008544922,277.200012207031,272.510009765625,275.75,747900,275.75
2016-07-06,274.980010986328,277.480010986328,274.890014648438,277.380004882812,620300,277.380004882812
2016-07-07,276.709991455078,277.589996337891,274.320007324219,275.279998779297,468800,275.279998779297
2016-07-08,277.730010986328,280.809997558594,276.089996337891,280.609985351562,572600,280.609985351562
2016-07-11,281.649993896484,281.649993896484,277.700012207031,277.859985351562,548500,277.859985351562
2016-07-12,278.25,278.859985351562,274.589996337891,276.130004882812,491700,276.130004882812
2016-07-13,277.130004882812,277.130004882812,274.019989013672,276.220001220703,459600,276.220001220703
2016-07-14,277.130004882812,278,275.519989013672,277.649993896484,393100,277.649993896484
2016-07-15,279.359985351562,279.459991455078,273.429992675781,273.630004882812,512200,273.630004882812
2016-07-18,274.950012207031,275.929992675781,274.130004882812,274.279998779297,570500,274.279998779297
2016-07-19,270.149993896484,273.730010986328,266.809997558594,273.220001220703,902600,273.220001220703
2016-07-20,273.660003662109,275.470001220703,273.179992675781,274.140014648438,542000,274.140014648438
2016-07-21,273.489990234375,273.950012207031,270.320007324219,271.329986572266,468800,271.329986572266
2016-07-22,272.600006103516,274.260009765625,270.959991455078,273.970001220703,425700,273.970001220703
2016-07-25,273.309997558594,278.779998779297,271.75,278.739990234375,772500,278.739990234375
2016-07-26,280,284.660003662109,278.929992675781,281.769989013672,1060100,281.769989013672
2016-07-27,281.950012207031,283.309997558594,276.940002441406,277.510009765625,979700,277.510009765625
2016-07-28,278.799987792969,292.839996337891,275.010009765625,288.670013427734,2381700,288.670013427734
2016-07-29,288.660003662109,291.910003662109,286.820007324219,290.630004882812,829100,290.630004882812
2016-08-01,290.630004882812,291.679992675781,288.420013427734,289.010009765625,673300,289.010009765625
2016-08-02,287,288.540008544922,284.190002441406,287.019989013672,697700,287.019989013672
2016-08-03,287.619995117188,288.630004882812,285.410003662109,286.679992675781,703300,286.679992675781
2016-08-04,287.25,289.950012207031,286.880004882812,288.709991455078,504500,288.709991455078
2016-08-05,289.070007324219,291.179992675781,288.399993896484,290.480010986328,654000,290.480010986328
2016-08-08,289.549987792969,290.630004882812,287.160003662109,287.649993896484,286100,287.649993896484
2016-08-09,288.519989013672,288.600006103516,285.959991455078,286.709991455078,363000,286.709991455078
2016-08-10,287.209991455078,289.089996337891,286.399993896484,288.459991455078,479800,288.459991455078
2016-08-11,288.880004882812,291.559997558594,287.850006103516,288.100006103516,604800,288.100006103516
2016-08-12,286.540008544922,287.519989013672,285.149993896484,286.730010986328,435900,286.730010986328
2016-08-15,286.700012207031,287.75,285.910003662109,287.140014648438,410900,287.140014648438
2016-08-16,285.829986572266,287.380004882812,285.019989013672,285.920013427734,499000,285.920013427734
2016-08-17,285.920013427734,286.059997558594,283.320007324219,285.730010986328,392200,285.730010986328
2016-08-18,286.239990234375,286.320007324219,284.399993896484,286.010009765625,365600,286.010009765625
2016-08-19,285.119995117188,287.570007324219,284.660003662109,285.720001220703,367300,285.720001220703
2016-08-22,286,288.670013427734,285.980010986328,286.529998779297,466900,286.529998779297
2016-08-23,287.239990234375,287.799987792969,284.769989013672,285.149993896484,405300,285.149993896484
2016-08-24,284.480010986328,286.690002441406,283.709991455078,284.450012207031,394400,284.450012207031
2016-08-25,283.700012207031,285.579986572266,283.380004882812,284.170013427734,404300,284.170013427734
2016-08-26,283.570007324219,284,276.899993896484,278.25,927900,278.25
2016-08-29,277.980010986328,281.320007324219,277.910003662109,280.029998779297,609800,280.029998779297
2016-08-30,280.410003662109,280.529998779297,276.670013427734,277.970001220703,803000,277.970001220703
2016-08-31,278.089996337891,280.489990234375,277.679992675781,279.950012207031,687600,279.950012207031
2016-09-01,280.700012207031,283.510009765625,280,282.130004882812,525800,282.130004882812
2016-09-02,282.339996337891,283.100006103516,281.510009765625,282.579986572266,658500,282.579986572266
2016-09-06,282.529998779297,283.25,281.220001220703,283.089996337891,577800,283.089996337891
2016-09-07,283.320007324219,283.339996337891,281.059997558594,282.730010986328,589100,282.730010986328
2016-09-08,282,283.089996337891,280.769989013672,281.950012207031,823200,281.950012207031
2016-09-09,280.040008544922,281.899993896484,278.100006103516,278.209991455078,1368900,278.209991455078
2016-09-12,277.570007324219,280.489990234375,276.859985351562,279.230010986328,1037400,279.230010986328
2016-09-13,277.529998779297,279.320007324219,276.559997558594,278.420013427734,978600,278.420013427734
2016-09-14,278.899993896484,279.549987792969,276.070007324219,276.480010986328,727600,276.480010986328
2016-09-15,276.179992675781,277.049987792969,274.880004882812,276.040008544922,664900,276.040008544922
2016-09-16,274.390014648438,275.440002441406,272.420013427734,272.679992675781,1113300,272.679992675781
2016-09-19,273.040008544922,276.059997558594,273.040008544922,275.459991455078,654900,275.459991455078
2016-09-20,276.399993896484,278.220001220703,274.529998779297,275.149993896484,739600,275.149993896484
2016-09-21,280,280,274.989990234375,279.549987792969,980000,279.549987792969
2016-09-22,280.510009765625,285.600006103516,279.649993896484,283.589996337891,1284900,283.589996337891
2016-09-23,281.829986572266,283.459991455078,279.579986572266,281.769989013672,754900,281.769989013672
2016-09-26,281.029998779297,283.700012207031,280.029998779297,281.959991455078,832200,281.959991455078
2016-09-27,283.279998779297,285.670013427734,281.890014648438,284.540008544922,885600,284.540008544922
2016-09-28,284.420013427734,284.570007324219,281.320007324219,281.970001220703,675800,281.970001220703
2016-09-29,282.130004882812,283.619995117188,278.760009765625,278.899993896484,677700,278.899993896484
2016-09-30,279.839996337891,281.230010986328,278.899993896484,280.109985351562,515900,280.109985351562
2016-10-03,279.429992675781,279.989990234375,275.850006103516,276.079986572266,791200,276.079986572266
2016-10-04,276.350006103516,277.940002441406,273.559997558594,274.369995117188,665800,274.369995117188
2016-10-05,275.390014648438,276.549987792969,274.609985351562,274.859985351562,544000,274.859985351562
2016-10-06,274.429992675781,277.779998779297,273.109985351562,277.559997558594,521000,277.559997558594
2016-10-07,278.619995117188,278.619995117188,274.640014648438,275.380004882812,505500,275.380004882812
2016-10-10,275.799987792969,278.489990234375,275.690002441406,277.730010986328,318800,277.730010986328
2016-10-11,277.190002441406,277.190002441406,274.269989013672,274.589996337891,572300,274.589996337891
2016-10-12,273.940002441406,276.940002441406,273.910003662109,276.260009765625,638800,276.260009765625
2016-10-13,275.269989013672,279.010009765625,274.570007324219,278.890014648438,614700,278.890014648438
2016-10-14,280.100006103516,283.209991455078,279.119995117188,279.320007324219,521300,279.320007324219
2016-10-17,279.070007324219,280.410003662109,277.760009765625,277.970001220703,820400,277.970001220703
2016-10-18,279.839996337891,281.109985351562,276.320007324219,278.070007324219,509200,278.070007324219
2016-10-19,276.010009765625,281.480010986328,273.549987792969,278.059997558594,902000,278.059997558594
2016-10-20,277.359985351562,279.790008544922,273.649993896484,273.880004882812,733700,273.880004882812
2016-10-21,272.779998779297,276.25,271.799987792969,275.559997558594,665100,275.559997558594
2016-10-24,277.920013427734,279.529998779297,277.25,279.290008544922,623000,279.290008544922
2016-10-25,278.029998779297,280.390014648438,277.200012207031,280.269989013672,725500,280.269989013672
2016-10-26,279.950012207031,279.950012207031,276.859985351562,277.160003662109,963600,277.160003662109
2016-10-27,270,273.519989013672,251.619995117188,253,3364000,253
2016-10-28,253.020004272461,264.260009765625,253.020004272461,263.5,2725200,263.5
2016-10-31,263.679992675781,265.25,261.339996337891,264.440002441406,1378400,264.440002441406
2016-11-01,263.899993896484,265.929992675781,262.450012207031,264.239990234375,1055000,264.239990234375
2016-11-02,264.089996337891,265.970001220703,262.549987792969,262.700012207031,808600,262.700012207031
2016-11-03,262.709991455078,264.489990234375,261.220001220703,261.839996337891,718900,261.839996337891
2016-11-04,259.670013427734,263.980010986328,259.670013427734,261.200012207031,1063400,261.200012207031
2016-11-07,264.75,264.869995117188,259,259.609985351562,1324800,259.609985351562
2016-11-08,259.359985351562,261.859985351562,258.329986572266,259.579986572266,1038800,259.579986572266
2016-11-09,254.279998779297,265.190002441406,250.070007324219,264.149993896484,1109800,264.149993896484
2016-11-10,264,266.440002441406,261.079986572266,262.540008544922,943200,262.540008544922
2016-11-11,261.429992675781,264.510009765625,261.049987792969,262.790008544922,967400,262.790008544922
2016-11-14,263.160003662109,264.170013427734,261.040008544922,262.140014648438,1522900,262.140014648438
2016-11-15,267.890014648438,269.209991455078,263.410003662109,268.049987792969,1192800,268.049987792969
2016-11-16,267.140014648438,269.980010986328,265.559997558594,269.899993896484,867400,269.899993896484
2016-11-17,268.380004882812,272.290008544922,267.950012207031,270.989990234375,841800,270.989990234375
2016-11-18,269.75,272.190002441406,264.920013427734,265.739990234375,915600,265.739990234375
2016-11-21,265.75,270.670013427734,265.579986572266,270.010009765625,812200,270.010009765625
2016-11-22,271.679992675781,275.170013427734,270.070007324219,275,812700,275
2016-11-23,275.290008544922,277.690002441406,273.399993896484,275.470001220703,802000,275.470001220703
2016-11-25,275,279,274.929992675781,276.609985351562,324200,276.609985351562
2016-11-28,276.709991455078,279.359985351562,274.380004882812,274.630004882812,609200,274.630004882812
2016-11-29,274.630004882812,278.209991455078,274.329986572266,275.390014648438,561900,275.390014648438
2016-11-30,275.720001220703,276.440002441406,274.140014648438,274.5,895300,274.5
2016-12-01,273.619995117188,276.190002441406,272.420013427734,273.059997558594,751500,273.059997558594
2016-12-02,273.269989013672,275.359985351562,272.170013427734,273.940002441406,722700,273.940002441406
2016-12-05,274.450012207031,277.809997558594,274.429992675781,276.470001220703,911500,276.470001220703
2016-12-06,277.510009765625,278.790008544922,276.019989013672,277.679992675781,506900,277.679992675781
2016-12-07,278.230010986328,285.450012207031,278.100006103516,285.200012207031,892300,285.200012207031
2016-12-08,284.390014648438,285.839996337891,276.679992675781,277.309997558594,962900,277.309997558594
2016-12-09,276.940002441406,277.670013427734,273.690002441406,275.959991455078,663800,275.959991455078
2016-12-12,275.559997558594,276.940002441406,274.299987792969,276.869995117188,480200,276.869995117188
2016-12-13,279.320007324219,283.529998779297,279.079986572266,282.529998779297,745300,282.529998779297
2016-12-14,282.510009765625,283.690002441406,276.25,276.829986572266,715000,276.829986572266
2016-12-15,276.390014648438,282.570007324219,275.739990234375,278.040008544922,609300,278.040008544922
2016-12-16,279.450012207031,281.130004882812,278.359985351562,279.299987792969,970200,279.299987792969
2016-12-19,279.299987792969,284.160003662109,278.010009765625,283.109985351562,674100,283.109985351562
2016-12-20,284.309997558594,285.709991455078,282.559997558594,285.149993896484,459000,285.149993896484
2016-12-21,285,286.570007324219,283.779998779297,285.529998779297,506600,285.529998779297
2016-12-22,285.279998779297,285.399993896484,282.519989013672,282.989990234375,719500,282.989990234375
2016-12-23,282.880004882812,283.790008544922,282.070007324219,283.220001220703,295900,283.220001220703
2016-12-27,283.010009765625,284.739990234375,283.010009765625,283.649993896484,437000,283.649993896484
2016-12-28,284.299987792969,284.989990234375,280.239990234375,280.670013427734,446600,280.670013427734
2016-12-29,281.299987792969,282.459991455078,280.910003662109,281.640014648438,401500,281.640014648438
2016-12-30,282.589996337891,283.369995117188,277.369995117188,278.410003662109,578000,278.410003662109
2017-01-03,280,281.070007324219,278.059997558594,280.820007324219,967500,280.820007324219
2017-01-04,280.820007324219,282.799987792969,279.299987792969,282.109985351562,492600,282.109985351562
2017-01-05,280.839996337891,283.119995117188,280.220001220703,282.809997558594,644000,282.809997558594
2017-01-06,282.809997558594,283.970001220703,281.339996337891,281.779998779297,472600,281.779998779297
2017-01-09,280.760009765625,281.980010986328,278.790008544922,279.399993896484,524800,279.399993896484
2017-01-10,279.670013427734,283.179992675781,278.839996337891,281.299987792969,443700,281.299987792969
2017-01-11,281.779998779297,283.820007324219,279.269989013672,281.329986572266,476800,281.329986572266
2017-01-12,280.119995117188,281.980010986328,279.209991455078,281.579986572266,465000,281.579986572266
2017-01-13,281.869995117188,282.829986572266,278.880004882812,279.149993896484,468200,279.149993896484
2017-01-17,278.5,281.709991455078,276.269989013672,278.760009765625,660000,278.760009765625
2017-01-18,280.160003662109,281.160003662109,278.5,280.809997558594,574100,280.809997558594
2017-01-19,280.040008544922,281.5,274.799987792969,275.049987792969,561400,275.049987792969
2017-01-20,276.760009765625,277.410003662109,273.369995117188,274.010009765625,980100,274.010009765625
2017-01-23,269.5,269.5,263.130004882812,264.989990234375,1418100,264.989990234375
2017-01-24,265.559997558594,268.75,265.230010986328,267.459991455078,1017400,267.459991455078
2017-01-25,268.329986572266,268.679992675781,265.720001220703,266.070007324219,990300,266.070007324219
2017-01-26,265.480010986328,267.420013427734,262.829986572266,263,971900,263
2017-01-27,263.570007324219,265.279998779297,261.660003662109,263.790008544922,972700,263.790008544922
2017-01-30,262,263.980010986328,259.149993896484,261.890014648438,1495400,261.890014648438
2017-01-31,261.459991455078,263.350006103516,259.190002441406,262.269989013672,914900,262.269989013672
2017-02-01,262.190002441406,263,254.210006713867,254.350006103516,1648900,254.350006103516
2017-02-02,254.190002441406,258.200012207031,253.539993286133,256.690002441406,998400,256.690002441406
2017-02-03,258.390014648438,261.839996337891,257.160003662109,259.839996337891,970500,259.839996337891
2017-02-06,259.049987792969,261.070007324219,257.799987792969,258.399993896484,1182300,258.399993896484
2017-02-07,259.359985351562,263.290008544922,259.089996337891,262.190002441406,2041300,262.190002441406
2017-02-08,263.200012207031,273.839996337891,259.940002441406,271.649993896484,2786200,271.649993896484
2017-02-09,275.260009765625,277.399993896484,271.119995117188,274.779998779297,1783300,274.779998779297
2017-02-10,273.75,275.440002441406,269.579986572266,271.799987792969,1267500,271.799987792969
2017-02-13,272.459991455078,272.630004882812,268.190002441406,268.480010986328,867100,268.480010986328
2017-02-14,268.489990234375,270.260009765625,267.660003662109,269.519989013672,917200,269.519989013672
2017-02-15,268.720001220703,271.160003662109,268.720001220703,270.619995117188,665000,270.619995117188
2017-02-16,270.670013427734,270.980010986328,266.559997558594,266.850006103516,756600,266.850006103516
2017-02-17,266.850006103516,268.160003662109,264.470001220703,268.119995117188,738600,268.119995117188
2017-02-21,269.109985351562,272.640014648438,267.160003662109,268.700012207031,1048200,268.700012207031
2017-02-22,269.100006103516,269.369995117188,266.299987792969,268.089996337891,776000,268.089996337891
2017-02-23,269.179992675781,269.179992675781,265.309997558594,265.940002441406,920800,265.940002441406
2017-02-24,265.739990234375,269.279998779297,264.369995117188,268.730010986328,719200,268.730010986328
2017-02-27,267.630004882812,269.730010986328,264.559997558594,268.25,551000,268.25
2017-02-28,267.970001220703,271.929992675781,267.299987792969,271.709991455078,1345200,271.709991455078
2017-03-01,273.239990234375,274.399993896484,271.130004882812,271.519989013672,1006100,271.519989013672
2017-03-02,270.899993896484,272.269989013672,269.709991455078,271.980010986328,799800,271.980010986328
2017-03-03,272.049987792969,273.029998779297,268.390014648438,270.649993896484,1141500,270.649993896484
2017-03-06,270.260009765625,271.489990234375,268.450012207031,268.859985351562,811900,268.859985351562
2017-03-07,269.049987792969,270.170013427734,268.230010986328,269.820007324219,821000,269.820007324219
2017-03-08,269.420013427734,271.899993896484,267.040008544922,271.450012207031,616900,271.450012207031
2017-03-09,271.459991455078,271.859985351562,268.399993896484,269.140014648438,753500,269.140014648438
2017-03-10,270.579986572266,271.230010986328,268.470001220703,269.630004882812,726500,269.630004882812
2017-03-13,269.470001220703,275.070007324219,268.690002441406,274.429992675781,1091400,274.429992675781
2017-03-14,274.429992675781,276.75,274.059997558594,275.390014648438,924200,275.390014648438
2017-03-15,275.760009765625,276.450012207031,268.829986572266,270.709991455078,1498400,270.709991455078
2017-03-16,271,272.920013427734,270.350006103516,272.059997558594,651000,272.059997558594
2017-03-17,274.329986572266,274.920013427734,272.140014648438,274.200012207031,1434300,274.200012207031
2017-03-20,274.989990234375,275.940002441406,271.899993896484,273.079986572266,642900,273.079986572266
2017-03-21,273.709991455078,274.869995117188,270.089996337891,270.5,546300,270.5
2017-03-22,271.329986572266,272.799987792969,269.149993896484,271.399993896484,711700,271.399993896484
2017-03-23,271.299987792969,272.880004882812,269.619995117188,271.450012207031,578200,271.450012207031
2017-03-24,272.399993896484,273.029998779297,270.970001220703,271.760009765625,415800,271.760009765625
2017-03-27,270.799987792969,272.029998779297,268.570007324219,269.799987792969,593500,269.799987792969
2017-03-28,269.470001220703,270.619995117188,267.899993896484,269.709991455078,705900,269.709991455078
2017-03-29,275,275.519989013672,271.290008544922,274.779998779297,1010800,274.779998779297
2017-03-30,275.149993896484,275.230010986328,270.609985351562,272.410003662109,827900,272.410003662109
2017-03-31,271.549987792969,272.779998779297,269.230010986328,269.839996337891,785400,269.839996337891
2017-04-03,266,266,253.860000610352,258.690002441406,2433300,258.690002441406
2017-04-04,258,260.200012207031,255.119995117188,255.509994506836,1380000,255.509994506836
2017-04-05,255.509994506836,258.070007324219,254.970001220703,255.169998168945,791200,255.169998168945
2017-04-06,255.75,256.670013427734,253.759994506836,254.369995117188,883600,254.369995117188
2017-04-07,255.539993286133,256.100006103516,252.600006103516,253.190002441406,963500,253.190002441406
2017-04-10,253.229995727539,257.399993896484,252.050003051758,254.910003662109,728100,254.910003662109
2017-04-11,254.600006103516,254.899993896484,252.619995117188,254.740005493164,713200,254.740005493164
2017-04-12,252.630004882812,254.029998779297,250.539993286133,253.029998779297,840400,253.029998779297
2017-04-13,252.940002441406,254.009994506836,251.589996337891,251.990005493164,763300,251.990005493164
2017-04-17,252.690002441406,254.570007324219,252.070007324219,253.949996948242,657200,253.949996948242
2017-04-18,251.949996948242,256.869995117188,251.860000610352,256.059997558594,794900,256.059997558594
2017-04-19,257.660003662109,263.619995117188,257.5,258.869995117188,982100,258.869995117188
2017-04-20,260,263.809997558594,258.510009765625,263,742100,263
2017-04-21,263.459991455078,266.079986572266,262.850006103516,265.359985351562,721100,265.359985351562
2017-04-24,267.149993896484,270.100006103516,265.600006103516,269.279998779297,1270300,269.279998779297
2017-04-25,265.149993896484,268.320007324219,262.779998779297,263.959991455078,1470400,263.959991455078
2017-04-26,265.119995117188,268.730010986328,263.309997558594,265.070007324219,1427800,265.070007324219
2017-04-27,262.489990234375,268.089996337891,245.009994506836,257.190002441406,3447000,257.190002441406
2017-04-28,257,257,245.740005493164,248.149993896484,3198700,248.149993896484
2017-05-01,248.440002441406,248.75,239.119995117188,241.699996948242,2891400,241.699996948242
2017-05-02,240.339996337891,247.610000610352,240.320007324219,245.820007324219,1764400,245.820007324219
2017-05-03,245.449996948242,247.839996337891,245.210006713867,246.940002441406,1027000,246.940002441406
2017-05-04,247.929992675781,250.960006713867,246.509994506836,250.820007324219,1215200,250.820007324219
2017-05-05,251.110000610352,252.949996948242,249.600006103516,252.699996948242,1183600,252.699996948242
2017-05-08,252.509994506836,254.880004882812,252.190002441406,253.820007324219,1144400,253.820007324219
2017-05-09,253.639999389648,255.979995727539,252.520004272461,255.75,1213300,255.75
2017-05-10,255.520004272461,258.190002441406,254.130004882812,257.489990234375,1569500,257.489990234375
2017-05-11,257.649993896484,257.989990234375,254.25,256.279998779297,1744600,256.279998779297
2017-05-12,256.450012207031,258.049987792969,254.720001220703,255.5,1242800,255.5
2017-05-15,254.710006713867,260.309997558594,254.589996337891,258.130004882812,1118200,258.130004882812
2017-05-16,256.829986572266,257.049987792969,254.419998168945,254.910003662109,1592600,254.910003662109
2017-05-17,253.5,255.259994506836,248.649993896484,248.910003662109,1328500,248.910003662109
2017-05-18,249.160003662109,253.5,248.669998168945,249.779998779297,1544700,249.779998779297
2017-05-19,248.910003662109,251.529998779297,247.160003662109,251.360000610352,1212300,251.360000610352
2017-05-22,251.649993896484,251.800003051758,248.259994506836,248.460006713867,1831400,248.460006713867
2017-05-23,239,243,234.139999389648,240.179992675781,3453200,240.179992675781
2017-05-24,239.529998779297,241.380004882812,234.5,240.009994506836,2220800,240.009994506836
2017-05-25,242.259994506836,244.669998168945,241.080001831055,243.850006103516,1161000,243.850006103516
2017-05-26,245,249.009994506836,243.229995727539,248.479995727539,1148600,248.479995727539
2017-05-30,246.529998779297,251.940002441406,245.039993286133,247.630004882812,1626100,247.630004882812
2017-05-31,247.929992675781,247.929992675781,239.600006103516,242.080001831055,1650300,242.080001831055
2017-06-01,243.539993286133,246.289993286133,240.059997558594,245.649993896484,1060700,245.649993896484
2017-06-02,244.649993896484,246.509994506836,242.470001220703,245.919998168945,895500,245.919998168945
2017-06-05,245.220001220703,245.220001220703,237.5,240.179992675781,1645800,240.179992675781
2017-06-06,240.119995117188,240.119995117188,233.589996337891,235.410003662109,1572200,235.410003662109
2017-06-07,235.720001220703,237.75,234.080001831055,234.889999389648,1158400,234.889999389648
2017-06-08,234.229995727539,234.570007324219,230.059997558594,230.619995117188,1216100,230.619995117188
2017-06-09,230.800003051758,233.710006713867,228.690002441406,232.839996337891,1225600,232.839996337891
2017-06-12,232.660003662109,236.830001831055,232.080001831055,234.720001220703,1364300,234.720001220703
2017-06-13,234.410003662109,235.630004882812,231.75,234.539993286133,839300,234.539993286133
2017-06-14,233.820007324219,235.039993286133,231.669998168945,234.330001831055,1018200,234.330001831055
2017-06-15,233.990005493164,234.940002441406,230.639999389648,233.970001220703,1503100,233.970001220703
2017-06-16,232.649993896484,234.589996337891,228.429992675781,231.389999389648,1690900,231.389999389648
2017-06-19,233.119995117188,233.729995727539,226.759994506836,230.380004882812,1316400,230.380004882812
2017-06-20,226.509994506836,226.580001831055,220.309997558594,225.009994506836,2673400,225.009994506836
2017-06-21,224.75,224.75,217.990005493164,220.770004272461,1734500,220.770004272461
2017-06-22,221.850006103516,223.059997558594,219.389999389648,220.130004882812,1153400,220.130004882812
2017-06-23,220.449996948242,221.820007324219,219.289993286133,220.080001831055,1058000,220.080001831055
2017-06-26,220.550003051758,225.300003051758,219.850006103516,222.970001220703,1053800,222.970001220703
2017-06-27,222.270004272461,225.270004272461,220.240005493164,221.869995117188,742400,221.869995117188
2017-06-28,220.220001220703,221.820007324219,216.610000610352,217.020004272461,1655700,217.020004272461
2017-06-29,216.970001220703,219.570007324219,215.759994506836,216.039993286133,1253100,216.039993286133
2017-06-30,217.440002441406,219.479995727539,215.759994506836,218.740005493164,1322300,218.740005493164
2017-07-03,218.740005493164,220.889999389648,217.380004882812,220.410003662109,485700,220.410003662109
2017-07-05,199.600006103516,200,173.889999389648,178.770004272461,12830400,178.770004272461
2017-07-06,178,181.910003662109,176.130004882812,176.529998779297,5388900,176.529998779297
2017-07-07,172.839996337891,176.059997558594,170.679992675781,172.850006103516,4485900,172.850006103516
2017-07-10,174.279998779297,174.970001220703,169.429992675781,173.169998168945,3348600,173.169998168945
2017-07-11,173.580001831055,175.229995727539,171.940002441406,174.100006103516,2259300,174.100006103516
2017-07-12,174.970001220703,179.460006713867,174.809997558594,177.100006103516,2972600,177.100006103516
2017-07-13,177.809997558594,186.729995727539,177.330001831055,184.630004882812,2643400,184.630004882812
2017-07-14,185.970001220703,186.75,182.220001220703,184.220001220703,1643700,184.220001220703
2017-07-17,184.490005493164,188,183.699996948242,185.5,2264500,185.5
2017-07-18,188.399993896484,191.199996948242,185.440002441406,187.539993286133,2826700,187.539993286133
2017-07-19,188.020004272461,188.929992675781,185.880004882812,186.910003662109,2101800,186.910003662109
2017-07-20,187.25,190.199996948242,186.919998168945,188.690002441406,1487100,188.690002441406
2017-07-21,188.460006713867,189.369995117188,187.149993896484,188.190002441406,2212100,188.190002441406
2017-07-24,188.25,188.779998779297,184.039993286133,184.429992675781,1711500,184.429992675781
2017-07-25,184.330001831055,187.020004272461,183.600006103516,186.850006103516,1956600,186.850006103516
2017-07-26,187.350006103516,190.360000610352,186.050003051758,187.429992675781,1783600,187.429992675781
2017-07-27,196.399993896484,202.169998168945,190.050003051758,201.309997558594,3219100,201.309997558594
2017-07-28,200.369995117188,201.770004272461,198.009994506836,200.029998779297,1452700,200.029998779297
2017-07-31,200.220001220703,205.710006713867,199.300003051758,204.300003051758,1498300,204.300003051758
2017-08-01,204.440002441406,208.839996337891,202.529998779297,208.160003662109,1459100,208.160003662109
2017-08-02,207.880004882812,210.029998779297,206.580001831055,209.660003662109,1938300,209.660003662109
2017-08-03,209.960006713867,211.020004272461,205.419998168945,205.600006103516,2833100,205.600006103516
2017-08-04,206.410003662109,207.270004272461,204.710006713867,205.050003051758,1467500,205.050003051758
2017-08-07,204.490005493164,207.720001220703,203.339996337891,205.089996337891,1218100,205.089996337891
2017-08-08,204.039993286133,205.5,202.080001831055,203.070007324219,1384800,203.070007324219
2017-08-09,202.009994506836,204.259994506836,201.5,203.169998168945,1155800,203.169998168945
2017-08-10,201.380004882812,202.009994506836,196.720001220703,197.220001220703,1396000,197.220001220703
2017-08-11,198.429992675781,201.029998779297,196.320007324219,198.910003662109,984100,198.910003662109
2017-08-14,200.149993896484,201.259994506836,197.940002441406,198.440002441406,897700,198.440002441406
2017-08-15,190.660003662109,198.100006103516,186.820007324219,196,3097700,196
2017-08-16,198.990005493164,202.369995117188,196.509994506836,201.580001831055,1661600,201.580001831055
2017-08-17,201.889999389648,205.490005493164,199.720001220703,200.630004882812,1530100,200.630004882812
2017-08-18,200.070007324219,203.740005493164,196.850006103516,197.919998168945,1366500,197.919998168945
2017-08-21,198.850006103516,199.210006713867,194.729995727539,197.800003051758,1081400,197.800003051758
2017-08-22,198.660003662109,199.410003662109,196.899993896484,197.990005493164,856200,197.990005493164
2017-08-23,197.070007324219,198.830001831055,194.919998168945,195.259994506836,1147200,195.259994506836
2017-08-24,194.720001220703,197.669998168945,194.720001220703,196.440002441406,1322600,196.440002441406
2017-08-25,196.589996337891,205.410003662109,196.259994506836,202.279998779297,1375900,202.279998779297
2017-08-28,202.490005493164,202.960006713867,197.860000610352,198.059997558594,1038200,198.059997558594
2017-08-29,197.389999389648,198.770004272461,195.610000610352,197.020004272461,878400,197.020004272461
2017-08-30,197.070007324219,199.539993286133,196.220001220703,198.089996337891,1033300,198.089996337891
2017-08-31,198,199.029998779297,195.100006103516,196.130004882812,1332200,196.130004882812
2017-09-01,197.190002441406,199.440002441406,196.639999389648,196.990005493164,1460700,196.990005493164
2017-09-05,197.720001220703,202.389999389648,197.720001220703,200.380004882812,1041500,200.380004882812
2017-09-06,201.029998779297,202.5,199.960006713867,202.279998779297,837100,202.279998779297
2017-09-07,202.630004882812,203.419998168945,198.5,200.380004882812,887700,200.380004882812
2017-09-08,200.419998168945,201.419998168945,198.259994506836,199.100006103516,684000,199.100006103516
2017-09-11,199.160003662109,200.740005493164,196.199996948242,196.410003662109,940000,196.410003662109
2017-09-12,196.059997558594,201,194.059997558594,199.270004272461,1624400,199.270004272461
2017-09-13,199.309997558594,209.789993286133,199.25,208.009994506836,1485200,208.009994506836
2017-09-14,207.110000610352,209.240005493164,206.429992675781,207.130004882812,1167900,207.130004882812
2017-09-15,207.339996337891,212.089996337891,206.100006103516,209.860000610352,1968700,209.860000610352
2017-09-18,210.210006713867,211.350006103516,208.339996337891,210.080001831055,1366100,210.080001831055
2017-09-19,213.130004882812,216.610000610352,201.050003051758,202.910003662109,2612200,202.910003662109
2017-09-20,202.25,206.839996337891,201.649993896484,203.259994506836,1125000,203.259994506836
2017-09-21,204.169998168945,205.669998168945,200.270004272461,202.259994506836,1165500,202.259994506836
2017-09-22,202.669998168945,209.820007324219,202.580001831055,209.589996337891,1027200,209.589996337891
2017-09-25,209.710006713867,219.979995727539,209.460006713867,215.149993896484,1814100,215.149993896484
2017-09-26,216.580001831055,216.580001831055,212.460006713867,212.949996948242,851900,212.949996948242
