"Fecha","BIIB.Open","BIIB.High","BIIB.Low","BIIB.Close","BIIB.Volume","BIIB.Adjusted"
2016-04-22,280.399993896484,283.540008544922,278.209991455078,282.700012207031,2355100,282.700012207031
2016-04-25,281.570007324219,286.320007324219,281.559997558594,284.850006103516,1663600,284.850006103516
2016-04-26,285.630004882812,285.950012207031,280.670013427734,281.700012207031,1473700,281.700012207031
2016-04-27,281.570007324219,282,278.519989013672,280.059997558594,1099100,280.059997558594
2016-04-28,278,284.049987792969,277.510009765625,281.079986572266,1403300,281.079986572266
2016-04-29,278.239990234375,280.529998779297,271.399993896484,274.989990234375,1941000,274.989990234375
2016-05-02,274.739990234375,274.989990234375,268.880004882812,273.690002441406,1359300,273.690002441406
2016-05-03,272.820007324219,276.609985351562,271.089996337891,273.709991455078,1603600,273.709991455078
2016-05-04,271.700012207031,271.75,262.440002441406,263.119995117188,1788200,263.119995117188
2016-05-05,263.579986572266,265.399993896484,262.630004882812,264.619995117188,1105900,264.619995117188
2016-05-06,263.470001220703,265.869995117188,260.890014648438,263.609985351562,1202000,263.609985351562
2016-05-09,264.720001220703,273.140014648438,264.100006103516,270.170013427734,1425800,270.170013427734
2016-05-10,271.640014648438,273.609985351562,269.600006103516,273.269989013672,1031800,273.269989013672
2016-05-11,272.220001220703,273.609985351562,267,267.25,971500,267.25
2016-05-12,268.25,270.549987792969,259.589996337891,262.709991455078,1299300,262.709991455078
2016-05-13,261.410003662109,264.980010986328,260.100006103516,262.029998779297,997700,262.029998779297
2016-05-16,263.029998779297,266.950012207031,262.600006103516,266.260009765625,1306100,266.260009765625
2016-05-17,265.149993896484,267.890014648438,263.079986572266,263.519989013672,1161000,263.519989013672
2016-05-18,262.649993896484,265.820007324219,262.260009765625,264.290008544922,1040800,264.290008544922
2016-05-19,262.799987792969,264.700012207031,256.420013427734,258.720001220703,1281200,258.720001220703
2016-05-20,259.309997558594,265.549987792969,259,263.660003662109,1340400,263.660003662109
2016-05-23,263.769989013672,267.179992675781,263.149993896484,264.850006103516,848500,264.850006103516
2016-05-24,266.329986572266,273.420013427734,263.940002441406,272.940002441406,1560900,272.940002441406
2016-05-25,273.730010986328,280.070007324219,273.510009765625,279.700012207031,1796300,279.700012207031
2016-05-26,279.529998779297,284.279998779297,279.089996337891,282,1829400,282
2016-05-27,282,284.25,280.609985351562,282.790008544922,1262400,282.790008544922
2016-05-31,285,291.630004882812,284.660003662109,289.730010986328,2146500,289.730010986328
2016-06-01,287.970001220703,289.950012207031,286.140014648438,286.820007324219,1418400,286.820007324219
2016-06-02,286.880004882812,289.910003662109,286.559997558594,289.730010986328,1128200,289.730010986328
2016-06-03,289.510009765625,292.690002441406,283.790008544922,290.230010986328,1473000,290.230010986328
2016-06-06,290,290.739990234375,285.209991455078,289.839996337891,1618700,289.839996337891
2016-06-07,264.450012207031,264.730010986328,250.869995117188,252.860000610352,8876400,252.860000610352
2016-06-08,255.029998779297,256.790008544922,251.410003662109,254.169998168945,3610400,254.169998168945
2016-06-09,253.139999389648,256.190002441406,249.570007324219,250.460006713867,2860200,250.460006713867
2016-06-10,248.149993896484,249.039993286133,244.020004272461,246.130004882812,2455300,246.130004882812
2016-06-13,245.759994506836,248.399993896484,244.039993286133,244.350006103516,1622700,244.350006103516
2016-06-14,243.350006103516,245.009994506836,240.160003662109,241.699996948242,1696700,241.699996948242
2016-06-15,242.380004882812,242.990005493164,238.589996337891,238.910003662109,2101600,238.910003662109
2016-06-16,236.910003662109,243.339996337891,236.539993286133,242.190002441406,1995500,242.190002441406
2016-06-17,242.270004272461,242.270004272461,238.199996948242,238.210006713867,2219500,238.210006713867
2016-06-20,241,242.5,237.169998168945,237.389999389648,1401100,237.389999389648
2016-06-21,238,238.990005493164,232.990005493164,233,1955900,233
2016-06-22,233.660003662109,238.479995727539,232.160003662109,234.600006103516,2622400,234.600006103516
2016-06-23,237.179992675781,238.789993286133,235.759994506836,238.619995117188,1403000,238.619995117188
2016-06-24,232,235.300003051758,229,229.020004272461,2685000,229.020004272461
2016-06-27,227,229.539993286133,223.020004272461,224.600006103516,2913900,224.600006103516
2016-06-28,225.679992675781,229.75,225.679992675781,228.520004272461,2115700,228.520004272461
2016-06-29,232.869995117188,239.850006103516,232,238.910003662109,2881200,238.910003662109
2016-06-30,239.309997558594,241.899993896484,236.669998168945,241.820007324219,2093200,241.820007324219
2016-07-01,242.570007324219,246.550003051758,241.589996337891,245.059997558594,1465500,245.059997558594
2016-07-05,244.619995117188,244.800003051758,240.070007324219,242.029998779297,1239300,242.029998779297
2016-07-06,241.639999389648,247.889999389648,240.710006713867,247.479995727539,1750900,247.479995727539
2016-07-07,247.240005493164,249.660003662109,245.220001220703,247.270004272461,1140400,247.270004272461
2016-07-08,248.630004882812,251.779998779297,246.110000610352,251.300003051758,1295600,251.300003051758
2016-07-11,253.25,255.100006103516,251.119995117188,252.539993286133,1746600,252.539993286133
2016-07-12,253.779998779297,254.850006103516,251.289993286133,253.360000610352,1175100,253.360000610352
2016-07-13,254.240005493164,254.270004272461,250.820007324219,251.190002441406,1285400,251.190002441406
2016-07-14,253.300003051758,253.800003051758,250.020004272461,252.869995117188,1295400,252.869995117188
2016-07-15,254.119995117188,260.450012207031,253.809997558594,260.299987792969,2404900,260.299987792969
2016-07-18,260.040008544922,262.799987792969,257.470001220703,261.5,2133000,261.5
2016-07-19,260.940002441406,262.489990234375,258.160003662109,259.820007324219,1094500,259.820007324219
2016-07-20,259.869995117188,263.160003662109,257.570007324219,262.410003662109,1830200,262.410003662109
2016-07-21,279.760009765625,282.540008544922,274.230010986328,282.450012207031,5548000,282.450012207031
2016-07-22,282.089996337891,290.920013427734,281.380004882812,287.779998779297,3394600,287.779998779297
2016-07-25,287.839996337891,290.579986572266,285.019989013672,287.350006103516,1977700,287.350006103516
2016-07-26,286,289.950012207031,285.470001220703,287.040008544922,1987100,287.040008544922
2016-07-27,286.829986572266,288.769989013672,286.079986572266,288.350006103516,1458200,288.350006103516
2016-07-28,288.609985351562,289.980010986328,285.070007324219,289.029998779297,1454500,289.029998779297
2016-07-29,288.850006103516,290.459991455078,286.799987792969,289.929992675781,1338500,289.929992675781
2016-08-01,300,307.5,299.059997558594,301.829986572266,3565600,301.829986572266
2016-08-02,302.880004882812,333.649993896484,297.660003662109,330.109985351562,7800000,330.109985351562
2016-08-03,321.769989013672,324.299987792969,310.059997558594,321.339996337891,6040500,321.339996337891
2016-08-04,320.149993896484,320.450012207031,314.010009765625,314.559997558594,2002300,314.559997558594
2016-08-05,316.160003662109,318.910003662109,313.690002441406,315.959991455078,1358300,315.959991455078
2016-08-08,316.019989013672,316.350006103516,309.160003662109,313.649993896484,2136800,313.649993896484
2016-08-09,313.720001220703,316.239990234375,311.799987792969,314.420013427734,1132200,314.420013427734
2016-08-10,315,315,307.140014648438,308.869995117188,1236300,308.869995117188
2016-08-11,309.470001220703,316.25,309.420013427734,314.489990234375,1771100,314.489990234375
2016-08-12,311.989990234375,315.230010986328,311.649993896484,313.940002441406,993800,313.940002441406
2016-08-15,313.399993896484,315.079986572266,310.010009765625,313.390014648438,929800,313.390014648438
2016-08-16,313.269989013672,316.670013427734,312.640014648438,313.420013427734,946100,313.420013427734
2016-08-17,314.170013427734,314.709991455078,311.290008544922,313.820007324219,852600,313.820007324219
2016-08-18,313.570007324219,313.760009765625,312,313.380004882812,879000,313.380004882812
2016-08-19,313.690002441406,319.890014648438,312.390014648438,316.809997558594,1393500,316.809997558594
2016-08-22,316.149993896484,320.820007324219,315.130004882812,316.809997558594,1317300,316.809997558594
2016-08-23,316.809997558594,322.989990234375,315.279998779297,318.170013427734,1429000,318.170013427734
2016-08-24,318.179992675781,321.739990234375,306.730010986328,309.329986572266,1646500,309.329986572266
2016-08-25,309.029998779297,311.970001220703,301.019989013672,306.850006103516,1669800,306.850006103516
2016-08-26,307.209991455078,310.739990234375,304.559997558594,308.170013427734,1124200,308.170013427734
2016-08-29,307.869995117188,309.140014648438,304.790008544922,306.130004882812,1045000,306.130004882812
2016-08-30,305.239990234375,309,305,307.859985351562,1071000,307.859985351562
2016-08-31,307.679992675781,308.679992675781,304.220001220703,305.630004882812,1045000,305.630004882812
2016-09-01,307.959991455078,309.25,305.019989013672,306.029998779297,1068000,306.029998779297
2016-09-02,311.829986572266,318.880004882812,308.660003662109,313.589996337891,2233900,313.589996337891
2016-09-06,310.429992675781,316.470001220703,309.119995117188,310.670013427734,1705400,310.670013427734
2016-09-07,309.959991455078,313.720001220703,309.959991455078,312.299987792969,1155600,312.299987792969
2016-09-08,311.350006103516,312.450012207031,307.420013427734,307.730010986328,1482300,307.730010986328
2016-09-09,304.619995117188,305.480010986328,296.070007324219,296.100006103516,1976200,296.100006103516
2016-09-12,294.140014648438,303.850006103516,293.829986572266,302.660003662109,1811000,302.660003662109
2016-09-13,300.25,300.760009765625,294.739990234375,297.410003662109,1829300,297.410003662109
2016-09-14,298.339996337891,304.109985351562,298.209991455078,299.790008544922,1534200,299.790008544922
2016-09-15,300,304.459991455078,298.010009765625,302.820007324219,1271400,302.820007324219
2016-09-16,303.149993896484,306.290008544922,300.170013427734,304.510009765625,1874500,304.510009765625
2016-09-19,304.829986572266,308,303.170013427734,303.5,1108300,303.5
2016-09-20,306.059997558594,308.859985351562,304,307.049987792969,1100100,307.049987792969
2016-09-21,309,312.390014648438,304.109985351562,312,1527600,312
2016-09-22,313.070007324219,315.980010986328,311.369995117188,314.809997558594,1378000,314.809997558594
2016-09-23,312.579986572266,317.320007324219,312.109985351562,312.579986572266,881600,312.579986572266
2016-09-26,311.700012207031,312.019989013672,308.679992675781,309.820007324219,924200,309.820007324219
2016-09-27,309.779998779297,315,307.5,314.529998779297,1104500,314.529998779297
2016-09-28,315.989990234375,315.989990234375,308.739990234375,310.549987792969,1020100,310.549987792969
2016-09-29,310.170013427734,312.470001220703,304.040008544922,305.779998779297,1133900,305.779998779297
2016-09-30,306.589996337891,314.380004882812,306.040008544922,313.029998779297,2124800,313.029998779297
2016-10-03,313,313,308.850006103516,311.589996337891,1001200,311.589996337891
2016-10-04,311.940002441406,314,309.890014648438,311.480010986328,914000,311.480010986328
2016-10-05,313.269989013672,313.320007324219,308.600006103516,309.700012207031,977300,309.700012207031
2016-10-06,308.299987792969,309.890014648438,303.920013427734,305.989990234375,865100,305.989990234375
2016-10-07,307.309997558594,308,302.209991455078,305.589996337891,1526000,305.589996337891
2016-10-10,308,308.700012207031,304.269989013672,304.589996337891,987200,304.589996337891
2016-10-11,304.130004882812,304.519989013672,296.320007324219,298.299987792969,1494600,298.299987792969
2016-10-12,298.290008544922,299.119995117188,291.489990234375,291.880004882812,1823700,291.880004882812
2016-10-13,289.190002441406,296.619995117188,288.910003662109,294.410003662109,1571600,294.410003662109
2016-10-14,295.630004882812,297.339996337891,290.130004882812,290.5,1149800,290.5
2016-10-17,289.890014648438,293.420013427734,288.25,291.670013427734,1209700,291.670013427734
2016-10-18,292.869995117188,298.570007324219,292.630004882812,295.049987792969,1153100,295.049987792969
2016-10-19,296.260009765625,296.540008544922,292.489990234375,295.140014648438,988200,295.140014648438
2016-10-20,293.850006103516,300.320007324219,293.769989013672,299.660003662109,1323700,299.660003662109
2016-10-21,299.070007324219,299.070007324219,289.779998779297,290.649993896484,1567500,290.649993896484
2016-10-24,292.299987792969,293.399993896484,290,290.779998779297,1088200,290.779998779297
2016-10-25,290.839996337891,291.079986572266,285.269989013672,286,1838300,286
2016-10-26,294.980010986328,301.339996337891,291.299987792969,296.459991455078,2660100,296.459991455078
2016-10-27,298,300.779998779297,290.510009765625,290.890014648438,1554300,290.890014648438
2016-10-28,290.290008544922,290.470001220703,280.339996337891,283.640014648438,1884500,283.640014648438
2016-10-31,284.910003662109,285,279.230010986328,280.179992675781,1448900,280.179992675781
2016-11-01,280.029998779297,285.179992675781,279.529998779297,282.559997558594,1371500,282.559997558594
2016-11-02,282.309997558594,282.309997558594,277.089996337891,277.260009765625,1081900,277.260009765625
2016-11-03,277.649993896484,278.570007324219,272.980010986328,273.489990234375,1407900,273.489990234375
2016-11-04,269.390014648438,279.929992675781,268,277,1307600,277
2016-11-07,290.640014648438,297.269989013672,289.230010986328,295.619995117188,2190000,295.619995117188
2016-11-08,295.200012207031,299.070007324219,292.549987792969,295.600006103516,1031000,295.600006103516
2016-11-09,312,328.980010986328,309.679992675781,319.859985351562,4271700,319.859985351562
2016-11-10,321.950012207031,329.829986572266,319.489990234375,324.399993896484,2665700,324.399993896484
2016-11-11,320.290008544922,322.640014648438,314.470001220703,319.179992675781,1619500,319.179992675781
2016-11-14,319.730010986328,324.829986572266,317.540008544922,321.489990234375,1567900,321.489990234375
2016-11-15,321.549987792969,323.149993896484,314.609985351562,322.579986572266,1685100,322.579986572266
2016-11-16,323.149993896484,325.299987792969,317.390014648438,317.649993896484,1218100,317.649993896484
2016-11-17,318.230010986328,320.239990234375,315.350006103516,319.299987792969,1459500,319.299987792969
2016-11-18,318.859985351562,321,313.309997558594,317,1298400,317
2016-11-21,318.359985351562,320.309997558594,316.519989013672,318.320007324219,1331100,318.320007324219
2016-11-22,320.790008544922,321,314.019989013672,318.109985351562,1522200,318.109985351562
2016-11-23,293.820007324219,308.880004882812,293.799987792969,305.929992675781,5377500,305.929992675781
2016-11-25,306.459991455078,307.149993896484,302.390014648438,305.200012207031,740900,305.200012207031
2016-11-28,304.359985351562,305.839996337891,301.299987792969,303.779998779297,1247900,303.779998779297
2016-11-29,304.730010986328,307.420013427734,302.529998779297,302.769989013672,1389500,302.769989013672
2016-11-30,303.339996337891,304.299987792969,293.950012207031,294.070007324219,2164900,294.070007324219
2016-12-01,296.320007324219,296.649993896484,293.109985351562,295.779998779297,1684800,295.779998779297
2016-12-02,296.529998779297,299.950012207031,293.040008544922,297.190002441406,1429400,297.190002441406
2016-12-05,298.940002441406,299.890014648438,289.480010986328,290.220001220703,1870700,290.220001220703
2016-12-06,291.75,294.450012207031,290,291.160003662109,1572600,291.160003662109
2016-12-07,285.5,288.970001220703,280.5,285.299987792969,1967400,285.299987792969
2016-12-08,285.799987792969,292.970001220703,278.579986572266,289.540008544922,4771300,289.540008544922
2016-12-09,305.239990234375,306.980010986328,281.790008544922,287.769989013672,6257700,287.769989013672
2016-12-12,289.200012207031,290.950012207031,284.070007324219,286.489990234375,1776200,286.489990234375
2016-12-13,286.75,289.5,284.809997558594,287.380004882812,1596200,287.380004882812
2016-12-14,288.209991455078,289.959991455078,285.239990234375,286.25,1299300,286.25
2016-12-15,287.160003662109,288.529998779297,285.019989013672,286.970001220703,1706500,286.970001220703
2016-12-16,287.619995117188,289.089996337891,286,286.399993896484,2273200,286.399993896484
2016-12-19,286.589996337891,290.510009765625,272.959991455078,278.769989013672,2553500,278.769989013672
2016-12-20,280.980010986328,286.670013427734,279.130004882812,285.589996337891,2219600,285.589996337891
2016-12-21,285.059997558594,285.649993896484,281,283.109985351562,1377800,283.109985351562
2016-12-22,281.829986572266,283.170013427734,280.019989013672,283.070007324219,1061800,283.070007324219
2016-12-23,283.049987792969,288.380004882812,281.809997558594,287.529998779297,1118100,287.529998779297
2016-12-27,295.170013427734,296.380004882812,290.75,291.119995117188,1453100,291.119995117188
2016-12-28,291.989990234375,292.109985351562,288.5,289.25,1036200,289.25
2016-12-29,288.959991455078,290.410003662109,285.230010986328,287.029998779297,1120900,287.029998779297
2016-12-30,287.790008544922,288.559997558594,282.640014648438,283.579986572266,1327200,283.579986572266
2017-01-03,285.820007324219,293.200012207031,284.859985351562,291.709991455078,1763400,291.709991455078
2017-01-04,291.589996337891,296.829986572266,290.040008544922,294.049987792969,1273500,294.049987792969
2017-01-05,294.809997558594,296.320007324219,292.220001220703,293.570007324219,1318600,293.570007324219
2017-01-06,294.589996337891,296.410003662109,292.390014648438,295,1082500,295
2017-01-09,295.390014648438,300,294.410003662109,299.019989013672,1430500,299.019989013672
2017-01-10,300.420013427734,301.420013427734,296.429992675781,297.790008544922,1408400,297.790008544922
2017-01-11,296.950012207031,297.899993896484,285,287.109985351562,2450500,287.109985351562
2017-01-12,286.609985351562,288.989990234375,285.040008544922,287.769989013672,1354700,287.769989013672
2017-01-13,288.070007324219,289.859985351562,284.25,284.75,1711500,284.75
2017-01-17,284.279998779297,286.350006103516,281.079986572266,283.010009765625,1971100,283.010009765625
2017-01-18,284.790008544922,286.160003662109,282.869995117188,283.609985351562,1079700,283.609985351562
2017-01-19,282.739990234375,284.839996337891,279.230010986328,280.350006103516,1421500,280.350006103516
2017-01-20,282.070007324219,282.559997558594,279.410003662109,280.660003662109,1979100,280.660003662109
2017-01-23,280.350006103516,282.720001220703,275.489990234375,276.019989013672,1858000,276.019989013672
2017-01-24,275.739990234375,278.399993896484,271.470001220703,273.820007324219,1975200,273.820007324219
2017-01-25,274.540008544922,277.779998779297,271.429992675781,273.239990234375,2506100,273.239990234375
2017-01-26,278,285.779998779297,277,278.890014648438,2419000,278.890014648438
2017-01-27,280.459991455078,281.980010986328,277.290008544922,278.209991455078,1353400,278.209991455078
2017-01-30,278.269989013672,278.899993896484,274.220001220703,276.059997558594,1300300,276.059997558594
2017-01-31,275.010009765625,278,271.899993896484,277.239990234375,1856400,277.239990234375
2017-02-01,278.980010986328,282.070007324219,277.510009765625,281.690002441406,1699500,281.690002441406
2017-02-02,263.760009765625,264.519989013672,260.5,264.230010986328,2733900,264.230010986328
2017-02-03,264.980010986328,266,261.760009765625,264.670013427734,1537500,264.670013427734
2017-02-06,264.459991455078,265.730010986328,263.179992675781,264.910003662109,1619100,264.910003662109
2017-02-07,269.470001220703,269.670013427734,264.559997558594,266.109985351562,1546900,266.109985351562
2017-02-08,265.429992675781,269.010009765625,265.429992675781,268.739990234375,1922600,268.739990234375
2017-02-09,268.239990234375,271.160003662109,267.739990234375,270.440002441406,1399100,270.440002441406
2017-02-10,270.679992675781,276.410003662109,269.980010986328,274.760009765625,1648900,274.760009765625
2017-02-13,276.279998779297,279.760009765625,275.160003662109,278.910003662109,1795500,278.910003662109
2017-02-14,279.859985351562,286.059997558594,279.010009765625,285.140014648438,2404500,285.140014648438
2017-02-15,284.570007324219,292.890014648438,284.239990234375,292.640014648438,2601200,292.640014648438
2017-02-16,292.5,293.980010986328,287.760009765625,290.130004882812,1834900,290.130004882812
2017-02-17,290,291.899993896484,287.760009765625,288.940002441406,2022900,288.940002441406
2017-02-21,289.160003662109,289.910003662109,286.220001220703,286.899993896484,1471200,286.899993896484
2017-02-22,287.75,289.429992675781,285.220001220703,287.630004882812,1046000,287.630004882812
2017-02-23,287.75,288.109985351562,283.359985351562,284.75,1418900,284.75
2017-02-24,285.010009765625,285.809997558594,266,285.130004882812,1768500,285.130004882812
2017-02-27,285.390014648438,291.25,284.269989013672,291.130004882812,1295100,291.130004882812
2017-02-28,290.130004882812,291.420013427734,287.190002441406,288.600006103516,1251300,288.600006103516
2017-03-01,290.070007324219,294.170013427734,289.140014648438,293.260009765625,1319700,293.260009765625
2017-03-02,293.640014648438,296.929992675781,291,293.589996337891,1282400,293.589996337891
2017-03-03,293.119995117188,298,293.119995117188,297.850006103516,1170700,297.850006103516
2017-03-06,297.089996337891,297.899993896484,294.399993896484,295.660003662109,1395600,295.660003662109
2017-03-07,293.890014648438,293.890014648438,290.670013427734,291.100006103516,1298400,291.100006103516
2017-03-08,290.179992675781,294.820007324219,288.720001220703,294.089996337891,1243600,294.089996337891
2017-03-09,291.269989013672,294.920013427734,290.440002441406,293.059997558594,1281200,293.059997558594
2017-03-10,293.309997558594,293.899993896484,289.450012207031,292.239990234375,1303700,292.239990234375
2017-03-13,291.549987792969,293.850006103516,290.149993896484,292.950012207031,1291500,292.950012207031
2017-03-14,292.269989013672,293.390014648438,290.179992675781,292.470001220703,797700,292.470001220703
2017-03-15,293.140014648438,294.559997558594,289.390014648438,292.640014648438,1376000,292.640014648438
2017-03-16,285.010009765625,285.429992675781,275.700012207031,278.959991455078,3870900,278.959991455078
2017-03-17,276.070007324219,280.609985351562,274.609985351562,276.089996337891,3140200,276.089996337891
2017-03-20,276.859985351562,278.609985351562,272.970001220703,274.799987792969,1666900,274.799987792969
2017-03-21,276.399993896484,284.709991455078,274.540008544922,275.790008544922,3841600,275.790008544922
2017-03-22,276.429992675781,278.540008544922,274.929992675781,277.869995117188,1333600,277.869995117188
2017-03-23,277.029998779297,279.390014648438,274.690002441406,275.410003662109,1605000,275.410003662109
2017-03-24,277.079986572266,278.100006103516,272.869995117188,274.820007324219,1368200,274.820007324219
2017-03-27,272.549987792969,276.709991455078,272.339996337891,275.230010986328,1132900,275.230010986328
2017-03-28,275.589996337891,276.709991455078,272.5,274.109985351562,1149400,274.109985351562
2017-03-29,273.910003662109,273.910003662109,268.200012207031,268.529998779297,2632200,268.529998779297
2017-03-30,268.690002441406,270.070007324219,267.739990234375,269.059997558594,1448700,269.059997558594
2017-03-31,269.299987792969,275,268.019989013672,273.420013427734,2747400,273.420013427734
2017-04-03,274.079986572266,274.790008544922,271.290008544922,272.690002441406,1589000,272.690002441406
2017-04-04,273,274.730010986328,272.570007324219,274.239990234375,1086200,274.239990234375
2017-04-05,274.480010986328,274.649993896484,270.070007324219,270.440002441406,1340200,270.440002441406
2017-04-06,270.140014648438,272.600006103516,269.339996337891,270.940002441406,1622600,270.940002441406
2017-04-07,270.600006103516,270.839996337891,267.320007324219,268.730010986328,1677600,268.730010986328
2017-04-10,268.679992675781,270.399993896484,268.140014648438,269.299987792969,861000,269.299987792969
2017-04-11,269.079986572266,270,267.100006103516,268.649993896484,1247200,268.649993896484
2017-04-12,270.369995117188,270.640014648438,267.769989013672,268.920013427734,1058100,268.920013427734
2017-04-13,269.089996337891,273.140014648438,267.510009765625,271.880004882812,1173800,271.880004882812
2017-04-17,271.5,274.640014648438,271,274.049987792969,1025800,274.049987792969
2017-04-18,273.929992675781,275.179992675781,269.720001220703,271.160003662109,1379500,271.160003662109
2017-04-19,272.720001220703,274,271.079986572266,271.940002441406,1190300,271.940002441406
2017-04-20,272.200012207031,273.630004882812,270.779998779297,272.459991455078,981200,272.459991455078
2017-04-21,272.720001220703,274.899993896484,271.619995117188,272.940002441406,1127600,272.940002441406
2017-04-24,274.929992675781,278.690002441406,274.609985351562,276.859985351562,2007300,276.859985351562
2017-04-25,290,291.899993896484,285.899993896484,286.890014648438,3126300,286.890014648438
2017-04-26,285.279998779297,286.619995117188,279.570007324219,279.980010986328,2146700,279.980010986328
2017-04-27,279.570007324219,281.220001220703,275.600006103516,276.570007324219,2268500,276.570007324219
2017-04-28,277.089996337891,277.279998779297,271.059997558594,271.209991455078,1803400,271.209991455078
2017-05-01,271.350006103516,273.809997558594,270.5,271.029998779297,1151100,271.029998779297
2017-05-02,271.510009765625,273.25,269.720001220703,271.339996337891,1384300,271.339996337891
2017-05-03,271.440002441406,272.5,270.089996337891,271.359985351562,929000,271.359985351562
2017-05-04,271.130004882812,272.529998779297,267.609985351562,268.600006103516,1143400,268.600006103516
2017-05-05,268.320007324219,269.5,261,262.149993896484,1914100,262.149993896484
2017-05-08,262.519989013672,263.600006103516,259.989990234375,260.420013427734,1985500,260.420013427734
2017-05-09,260.989990234375,263.660003662109,260.279998779297,261.279998779297,1159200,261.279998779297
2017-05-10,260.630004882812,262.299987792969,257.019989013672,257.920013427734,1503600,257.920013427734
2017-05-11,257.269989013672,258.190002441406,252.690002441406,254.149993896484,1850600,254.149993896484
2017-05-12,255.410003662109,256.299987792969,253.300003051758,254.839996337891,1119800,254.839996337891
2017-05-15,253.970001220703,259.950012207031,253.970001220703,258.529998779297,1653600,258.529998779297
2017-05-16,259.440002441406,260.619995117188,256.600006103516,257.640014648438,1049700,257.640014648438
2017-05-17,255.380004882812,256.140014648438,251.169998168945,251.339996337891,1413500,251.339996337891
2017-05-18,252.229995727539,254.149993896484,251.589996337891,252.809997558594,1242600,252.809997558594
2017-05-19,253.410003662109,254.820007324219,249.710006713867,250.089996337891,1989800,250.089996337891
2017-05-22,250.690002441406,251,249.009994506836,250.039993286133,1331200,250.039993286133
2017-05-23,250.970001220703,250.970001220703,247.970001220703,248.100006103516,1006000,248.100006103516
2017-05-24,249.300003051758,254.369995117188,246.119995117188,253.330001831055,2225100,253.330001831055
2017-05-25,252.649993896484,254.449996948242,252,252.970001220703,1552300,252.970001220703
2017-05-26,252.589996337891,253.619995117188,250.509994506836,250.800003051758,833100,250.800003051758
2017-05-30,250.399993896484,251.550003051758,246.339996337891,246.539993286133,1366800,246.539993286133
2017-05-31,247.309997558594,247.979995727539,244.279998779297,247.770004272461,1893500,247.770004272461
2017-06-01,250.029998779297,253.110000610352,248.610000610352,252.380004882812,1548100,252.380004882812
2017-06-02,252.979995727539,258.260009765625,252.139999389648,256.649993896484,1731800,256.649993896484
2017-06-05,257.369995117188,259.239990234375,255.729995727539,258.5,1579600,258.5
2017-06-06,257.059997558594,258.299987792969,254.960006713867,257.160003662109,1080700,257.160003662109
2017-06-07,257.709991455078,258.570007324219,255.110000610352,255.429992675781,1153200,255.429992675781
2017-06-08,255.25,258.109985351562,254.520004272461,257.170013427734,1141200,257.170013427734
2017-06-09,256.309997558594,262.369995117188,254.869995117188,259.890014648438,1575900,259.890014648438
2017-06-12,260.230010986328,265.480010986328,259.570007324219,262.109985351562,1576700,262.109985351562
2017-06-13,261.970001220703,262.119995117188,259.549987792969,261.420013427734,1312400,261.420013427734
2017-06-14,255.559997558594,257.380004882812,250.880004882812,253.369995117188,3067600,253.369995117188
2017-06-15,253.600006103516,255.759994506836,253.149993896484,255.020004272461,1443700,255.020004272461
2017-06-16,255.490005493164,256.769989013672,250.889999389648,251.740005493164,2427200,251.740005493164
2017-06-19,253.229995727539,262.279998779297,252.940002441406,260.540008544922,1956200,260.540008544922
2017-06-20,260.820007324219,269,259.609985351562,266,2250200,266
2017-06-21,266.109985351562,279.809997558594,266.109985351562,278.600006103516,3158500,278.600006103516
2017-06-22,279.859985351562,284.209991455078,278.299987792969,280.570007324219,2838900,280.570007324219
2017-06-23,282.329986572266,284.459991455078,277.579986572266,280.320007324219,2439600,280.320007324219
2017-06-26,281.739990234375,282.890014648438,277.640014648438,279.809997558594,1279500,279.809997558594
2017-06-27,279,279.399993896484,271.200012207031,271.25,1731500,271.25
2017-06-28,271.25,275.510009765625,269.089996337891,274.640014648438,1171900,274.640014648438
2017-06-29,275,275.200012207031,268.910003662109,271.880004882812,1035300,271.880004882812
2017-06-30,273.700012207031,276.089996337891,269.579986572266,271.359985351562,1373000,271.359985351562
2017-07-03,272.619995117188,275.109985351562,272.119995117188,272.519989013672,612500,272.519989013672
2017-07-05,272.970001220703,278.369995117188,272.609985351562,277.709991455078,1326300,277.709991455078
2017-07-06,275.570007324219,276.890014648438,271,271.959991455078,1309700,271.959991455078
2017-07-07,271.899993896484,274.859985351562,270.799987792969,273.929992675781,906300,273.929992675781
2017-07-10,273.5,274.079986572266,270.309997558594,273.579986572266,942200,273.579986572266
2017-07-11,273.100006103516,274.100006103516,269.5,271.760009765625,922700,271.760009765625
2017-07-12,274.149993896484,276.450012207031,272.329986572266,275.079986572266,1406500,275.079986572266
2017-07-13,276.040008544922,280.75,272.609985351562,278.359985351562,1422500,278.359985351562
2017-07-14,279.739990234375,281.339996337891,277.769989013672,280.809997558594,921000,280.809997558594
2017-07-17,280.100006103516,284.309997558594,279.510009765625,282.649993896484,1531200,282.649993896484
2017-07-18,283.010009765625,283.679992675781,280.309997558594,282.600006103516,1126700,282.600006103516
2017-07-19,283.519989013672,285.839996337891,280.510009765625,281.950012207031,1103500,281.950012207031
2017-07-20,282.179992675781,284.320007324219,280.75,281.440002441406,1049200,281.440002441406
2017-07-21,280.25,283,280.019989013672,282.920013427734,985400,282.920013427734
2017-07-24,283,285.350006103516,280.010009765625,284.700012207031,1476200,284.700012207031
