"Fecha","SPG.Open","SPG.High","SPG.Low","SPG.Close","SPG.Volume","SPG.Adjusted"
2016-05-10,213.690002441406,214.800003051758,213.089996337891,213.919998168945,1133500,145.239974975586
2016-05-11,213.429992675781,213.470001220703,202.300003051758,203.240005493164,4023100,137.988861083984
2016-05-12,204.009994506836,205.330001831055,199.75,204.039993286133,3067600,138.532012939453
2016-05-13,200.800003051758,200.800003051758,195.119995117188,196.490005493164,3369700,134.460403442383
2016-05-16,196.529998779297,200.229995727539,195.470001220703,199.380004882812,1797400,136.438064575195
2016-05-17,198.149993896484,199.179992675781,194.350006103516,195.470001220703,1921900,133.762390136719
2016-05-18,194.639999389648,195.869995117188,190.820007324219,193.490005493164,2428000,132.407455444336
2016-05-19,191.970001220703,194.259994506836,191.25,193.850006103516,1913900,132.653778076172
2016-05-20,194.919998168945,196.869995117188,194.039993286133,195.130004882812,2266900,133.529678344727
2016-05-23,195.449996948242,196.759994506836,194.179992675781,195.75,1280800,133.953964233398
2016-05-24,196.880004882812,199.410003662109,196.25,197.630004882812,1493400,135.240478515625
2016-05-25,197.940002441406,198.380004882812,194.770004272461,196.089996337891,1531800,134.186645507812
2016-05-26,196.289993286133,198.149993896484,195,197.130004882812,843100,134.898315429688
2016-05-27,197.190002441406,198.580001831055,196.679992675781,197.770004272461,886800,135.336318969727
2016-05-31,198.75,198.889999389648,196.070007324219,197.639999389648,1475100,135.247299194336
2016-06-01,196.589996337891,199.259994506836,196.589996337891,198.259994506836,1205000,135.671585083008
2016-06-02,197.259994506836,198.300003051758,196.110000610352,197.399993896484,1115000,135.083084106445
2016-06-03,198.649993896484,199.820007324219,197.619995117188,199.490005493164,1374800,136.513305664062
2016-06-06,199.929992675781,201.419998168945,197.529998779297,198.669998168945,1370000,135.952163696289
2016-06-07,198.669998168945,200.869995117188,198.649993896484,199.509994506836,881400,136.526947021484
2016-06-08,199.360000610352,201.880004882812,199.009994506836,201.449996948242,1211600,137.854568481445
2016-06-09,201.300003051758,202.75,200.009994506836,201.649993896484,824100,137.991424560547
2016-06-10,200.770004272461,201.820007324219,199.809997558594,200.259994506836,830200,137.040252685547
2016-06-13,200.820007324219,202.529998779297,200,201.729995727539,999200,138.046157836914
2016-06-14,201.410003662109,204.300003051758,200.929992675781,202.820007324219,1257600,138.792098999023
2016-06-15,203.169998168945,205.300003051758,203.169998168945,204.220001220703,1261300,139.750152587891
2016-06-16,203.729995727539,206.350006103516,202.800003051758,206.210006713867,843200,141.111907958984
2016-06-17,206.080001831055,206.080001831055,203.619995117188,205.889999389648,1452700,140.892913818359
2016-06-20,207.910003662109,209.770004272461,206.440002441406,206.960006713867,1214400,141.625137329102
2016-06-21,207.270004272461,208.940002441406,207.009994506836,208.429992675781,1190800,142.631042480469
2016-06-22,209.009994506836,209.5,207.740005493164,208.589996337891,1087900,142.740570068359
2016-06-23,209.779998779297,210.440002441406,208.470001220703,209.089996337891,730200,143.08268737793
2016-06-24,204.580001831055,208.820007324219,203.009994506836,206.5,1733900,141.310333251953
2016-06-27,205.440002441406,208.110000610352,203.880004882812,207.949996948242,1760100,142.302581787109
2016-06-28,209.210006713867,213.220001220703,208,213.089996337891,1732000,145.819946289062
2016-06-29,213.899993896484,216.139999389648,212.929992675781,214.929992675781,1575600,147.079071044922
2016-06-30,215.729995727539,217.169998168945,213.899993896484,216.899993896484,2073000,148.427200317383
2016-07-01,217.529998779297,218.949996948242,216.520004272461,217.139999389648,1047900,148.591400146484
2016-07-05,217.339996337891,220.25,217.289993286133,220.229995727539,1321800,150.705978393555
2016-07-06,219.679992675781,220.330001831055,216.800003051758,217.539993286133,1397200,148.865142822266
2016-07-07,217.039993286133,217.660003662109,213.869995117188,215.589996337891,1235700,147.530731201172
2016-07-08,216.789993286133,219.75,216.029998779297,219.559997558594,1152800,150.247436523438
2016-07-11,219.800003051758,222.25,218.369995117188,221.740005493164,998200,151.739242553711
2016-07-12,221.330001831055,221.839996337891,219.179992675781,221.460006713867,1254200,151.547653198242
2016-07-13,221.770004272461,224.25,221.039993286133,224.240005493164,1194200,153.450012207031
2016-07-14,224.229995727539,224.229995727539,221.5,222.169998168945,1159700,152.03352355957
2016-07-15,222.630004882812,223.179992675781,219.940002441406,222.940002441406,1115200,152.560424804688
2016-07-18,223.050003051758,223.460006713867,221.330001831055,222.279998779297,849000,152.108779907227
2016-07-19,222.600006103516,223.029998779297,220.639999389648,223.029998779297,1077100,152.621994018555
2016-07-20,223.440002441406,223.490005493164,221.809997558594,223.240005493164,751800,152.765716552734
2016-07-21,222.740005493164,224.350006103516,220.839996337891,224.199996948242,663200,153.422637939453
2016-07-22,223.889999389648,226.130004882812,223.539993286133,225.300003051758,967300,154.175399780273
2016-07-25,225.850006103516,226.419998168945,224.080001831055,224.479995727539,800400,153.614288330078
2016-07-26,224.509994506836,225.100006103516,223.479995727539,224.5,920600,153.627960205078
2016-07-27,225.149993896484,225.199996948242,219.050003051758,221.699996948242,1587600,151.711853027344
2016-07-28,221.809997558594,225.75,221.619995117188,224.070007324219,923600,153.333679199219
2016-07-29,223.929992675781,229.100006103516,223.929992675781,227.039993286133,1260500,155.366088867188
2016-08-01,226.860000610352,228.470001220703,226.259994506836,227.600006103516,921600,155.749328613281
2016-08-02,226.580001831055,227.5,223.210006713867,223.610000610352,1301900,153.018905639648
2016-08-03,222.199996948242,222.380004882812,220.350006103516,222.309997558594,1510600,152.129272460938
2016-08-04,222.550003051758,223.070007324219,219.369995117188,219.619995117188,1036300,150.288528442383
2016-08-05,220.119995117188,220.990005493164,218.470001220703,219.710006713867,1378700,150.350112915039
2016-08-08,219.690002441406,222.369995117188,219.270004272461,219.970001220703,1147500,150.527984619141
2016-08-09,220,221.369995117188,218.350006103516,220.630004882812,881800,150.979675292969
2016-08-10,219.880004882812,221.220001220703,218.350006103516,218.979995727539,1218800,149.850555419922
2016-08-11,219.039993286133,219.039993286133,213.490005493164,214.550003051758,2212900,146.819061279297
2016-08-12,214.850006103516,216.559997558594,214.130004882812,215.220001220703,1196500,147.277542114258
2016-08-15,214.350006103516,214.979995727539,213.380004882812,214.080001831055,1148100,147.62922668457
2016-08-16,213.830001831055,214.309997558594,210.270004272461,211.570007324219,1273100,145.898361206055
2016-08-17,211.570007324219,214.490005493164,210.339996337891,213.970001220703,1128900,147.553421020508
2016-08-18,213.490005493164,215.070007324219,213.039993286133,214.350006103516,890800,147.815444946289
2016-08-19,213.539993286133,214.350006103516,211.059997558594,211.899993896484,973500,146.125915527344
2016-08-22,212.350006103516,213.259994506836,211.029998779297,212.490005493164,811700,146.532760620117
2016-08-23,213.369995117188,213.600006103516,211.919998168945,211.970001220703,677700,146.174179077148
2016-08-24,212.270004272461,214.660003662109,211.119995117188,214.240005493164,1371100,147.73957824707
2016-08-25,214.389999389648,217.529998779297,214.320007324219,215.550003051758,1052200,148.642913818359
2016-08-26,216.160003662109,218.190002441406,212.899993896484,213.759994506836,1253500,147.408569335938
2016-08-29,213.759994506836,216.289993286133,213.360000610352,215.690002441406,883700,148.739486694336
2016-08-30,216.039993286133,216.199996948242,213.160003662109,215.899993896484,944700,148.884338378906
2016-08-31,215.490005493164,217.100006103516,214.330001831055,215.470001220703,1817500,148.587768554688
2016-09-01,214.889999389648,216.649993896484,214.259994506836,216.020004272461,881900,148.967071533203
2016-09-02,216.919998168945,219.410003662109,215.610000610352,216.690002441406,939100,149.429107666016
2016-09-06,217.119995117188,218.179992675781,215.399993896484,218.160003662109,1374700,150.442794799805
2016-09-07,218.110000610352,219.059997558594,216.899993896484,218.949996948242,813600,150.987579345703
2016-09-08,217.979995727539,218.580001831055,216.570007324219,217.089996337891,2414600,149.704940795898
2016-09-09,215.309997558594,215.309997558594,209.789993286133,209.899993896484,1693000,144.746688842773
2016-09-12,209.210006713867,213.539993286133,208.490005493164,212.279998779297,2081200,146.387924194336
2016-09-13,211.050003051758,211.199996948242,206.919998168945,206.919998168945,1406600,142.691711425781
2016-09-14,207.550003051758,210.279998779297,207.059997558594,207.779998779297,1212800,143.284744262695
2016-09-15,207.300003051758,208.330001831055,206.410003662109,207.910003662109,1230100,143.374420166016
2016-09-16,207.350006103516,209.029998779297,206.369995117188,208.729995727539,2460600,143.939895629883
2016-09-19,209.899993896484,210.410003662109,208.820007324219,209.589996337891,960100,144.532943725586
2016-09-20,210.699996948242,210.940002441406,208.679992675781,208.690002441406,974700,143.912307739258
2016-09-21,208.559997558594,211.130004882812,206.020004272461,210.869995117188,1498100,145.415618896484
2016-09-22,212.020004272461,214.470001220703,210.889999389648,213.490005493164,1173600,147.222351074219
2016-09-23,213.059997558594,214.160003662109,210.339996337891,213.490005493164,1208900,147.222351074219
2016-09-26,213.179992675781,215.080001831055,212.5,214.759994506836,1073800,148.098159790039
2016-09-27,215.559997558594,215.559997558594,212.639999389648,212.929992675781,935500,146.836196899414
2016-09-28,212.990005493164,213.729995727539,210.669998168945,212.610000610352,1149600,146.615539550781
2016-09-29,211.710006713867,211.990005493164,207.199996948242,207.580001831055,1362700,143.146850585938
2016-09-30,209.339996337891,209.889999389648,206.979995727539,207.009994506836,1697200,142.753784179688
2016-10-03,206.289993286133,206.289993286133,200.899993896484,201.839996337891,2024100,139.188568115234
2016-10-04,201.529998779297,202.320007324219,197.389999389648,198.869995117188,1894600,137.140396118164
2016-10-05,199.360000610352,201,194.679992675781,195.720001220703,1612300,134.968200683594
2016-10-06,195.360000610352,198.600006103516,192.649993896484,196.479995727539,1364700,135.492279052734
2016-10-07,197.639999389648,200.300003051758,195.820007324219,196.809997558594,1427000,135.719818115234
2016-10-10,196.970001220703,198.830001831055,196.850006103516,197.5,699000,136.195709228516
2016-10-11,197.5,198.190002441406,194.820007324219,195.550003051758,959400,134.850936889648
2016-10-12,196.080001831055,199.050003051758,195.589996337891,198.919998168945,1206700,137.174911499023
2016-10-13,197.830001831055,199.220001220703,196.910003662109,198.789993286133,1226300,137.08528137207
2016-10-14,199.050003051758,199.850006103516,196.990005493164,196.990005493164,1056400,135.843978881836
2016-10-17,197.25,198.300003051758,196.229995727539,197.490005493164,1014500,136.188812255859
2016-10-18,198.440002441406,199.690002441406,197.820007324219,198.440002441406,855900,136.84391784668
2016-10-19,198.330001831055,198.740005493164,195.100006103516,198.460006713867,1409700,136.857711791992
2016-10-20,199,199.139999389648,196.320007324219,197.259994506836,1241800,136.030212402344
2016-10-21,195.789993286133,196.899993896484,195.039993286133,196.550003051758,872100,135.540588378906
2016-10-24,197.679992675781,199.190002441406,196,197.009994506836,1030400,135.857772827148
2016-10-25,196.339996337891,197.699996948242,195.820007324219,197.270004272461,1035700,136.037094116211
2016-10-26,195.110000610352,196.070007324219,187.479995727539,188.380004882812,2676100,129.906600952148
2016-10-27,188.149993896484,188.160003662109,181.850006103516,183.229995727539,3726600,126.355110168457
2016-10-28,184.229995727539,186.029998779297,182.029998779297,182.880004882812,1694000,126.113754272461
2016-10-31,184.270004272461,186.330001831055,182.880004882812,185.960006713867,1932800,128.237701416016
2016-11-01,184.990005493164,185.479995727539,181.639999389648,183.25,1861200,126.368881225586
2016-11-02,183.610000610352,184.220001220703,179.649993896484,179.679992675781,1662400,123.907035827637
2016-11-03,179.610000610352,180.610000610352,178.110000610352,179.330001831055,1118900,123.665687561035
2016-11-04,180.119995117188,180.520004272461,178.529998779297,180.279998779297,1662700,124.320823669434
2016-11-07,182.979995727539,183.610000610352,180.789993286133,181.929992675781,1082700,125.458610534668
2016-11-08,182.309997558594,183.889999389648,181,183.25,874100,126.368881225586
2016-11-09,180.139999389648,181.699996948242,174.910003662109,180.779998779297,2099600,124.665596008301
2016-11-10,181.320007324219,186.470001220703,176.679992675781,182.289993286133,3137400,125.706878662109
2016-11-11,182.25,184.949996948242,181.979995727539,182.610000610352,1795200,125.92756652832
2016-11-14,181.279998779297,186.330001831055,179.199996948242,185.589996337891,1786900,129.149536132812
2016-11-15,186.429992675781,189.25,182.800003051758,184.229995727539,2468600,128.203094482422
2016-11-16,184.600006103516,185.229995727539,181.830001831055,182.940002441406,1030500,127.305442810059
2016-11-17,182.759994506836,183.960006713867,180.130004882812,180.679992675781,1090800,125.732727050781
2016-11-18,180.559997558594,181.75,179.160003662109,180.830001831055,1369300,125.837127685547
2016-11-21,181.179992675781,182.970001220703,179.369995117188,179.679992675781,1006600,125.036804199219
2016-11-22,180.600006103516,181.979995727539,180.139999389648,181.580001831055,1068300,126.359024047852
2016-11-23,180.199996948242,180.949996948242,178.050003051758,180.759994506836,1102500,125.788375854492
2016-11-25,181.740005493164,182.990005493164,180.350006103516,181.300003051758,490900,126.164176940918
2016-11-28,180.639999389648,182.949996948242,180.070007324219,181.330001831055,1398200,126.185073852539
2016-11-29,181.949996948242,184.149993896484,181.350006103516,182.300003051758,1346900,126.860054016113
2016-11-30,180.380004882812,181.610000610352,178.419998168945,179.649993896484,2234500,125.015914916992
2016-12-01,178.919998168945,179.380004882812,175.869995117188,176.820007324219,2075900,123.046607971191
2016-12-02,177.570007324219,180.789993286133,177.419998168945,179.360000610352,1273900,124.814163208008
2016-12-05,179.509994506836,180.809997558594,178.029998779297,180.759994506836,1027300,125.788375854492
2016-12-06,180.779998779297,182.139999389648,179.130004882812,180.110000610352,1202000,125.336082458496
2016-12-07,180.699996948242,183.759994506836,180.509994506836,183.75,1278400,127.869064331055
2016-12-08,182.399993896484,185.139999389648,180.449996948242,183.660003662109,1196100,127.806457519531
2016-12-09,183.75,185.160003662109,182.779998779297,183.429992675781,974800,127.646408081055
2016-12-12,182.970001220703,186.380004882812,182.720001220703,186.119995117188,1066900,129.518356323242
2016-12-13,186.910003662109,187.690002441406,184.059997558594,187.429992675781,1566000,130.429962158203
2016-12-14,187.160003662109,187.610000610352,180.990005493164,181.279998779297,2093400,126.150245666504
2016-12-15,181.389999389648,182.179992675781,179.449996948242,180,1533700,125.259506225586
2016-12-16,181.449996948242,182.869995117188,179.820007324219,181.289993286133,1975400,126.157173156738
2016-12-19,182.539993286133,183.800003051758,181.339996337891,182.630004882812,1171300,127.089691162109
2016-12-20,182.570007324219,183.630004882812,181.399993896484,182.979995727539,1295200,127.333274841309
2016-12-21,183.279998779297,184.440002441406,177.860000610352,178.169998168945,1617100,123.986038208008
2016-12-22,178,178.839996337891,175.020004272461,176.240005493164,1618000,122.642944335938
2016-12-23,176.899993896484,176.899993896484,174.509994506836,175.949996948242,973500,122.441162109375
2016-12-27,175.960006713867,176.360000610352,175.289993286133,175.960006713867,1041200,122.448097229004
2016-12-28,176.410003662109,176.559997558594,173.110000610352,174.199996948242,1290100,121.22338104248
2016-12-29,174.779998779297,176.410003662109,173.399993896484,175.979995727539,1472900,122.462020874023
2016-12-30,176.610000610352,178.800003051758,175.610000610352,177.669998168945,2285100,123.638092041016
2017-01-03,179.089996337891,182.619995117188,176.869995117188,182.619995117188,2751200,127.082748413086
2017-01-04,182.910003662109,184.130004882812,181.539993286133,184.080001831055,1991700,128.098724365234
2017-01-05,179.690002441406,184.729995727539,178.169998168945,184.399993896484,2186400,128.321441650391
2017-01-06,183.550003051758,188.100006103516,182.600006103516,186.830001831055,2251400,130.012420654297
2017-01-09,186.490005493164,187.789993286133,185.289993286133,185.910003662109,1954000,129.372161865234
2017-01-10,185.119995117188,185.899993896484,183.649993896484,184.190002441406,2666100,128.17529296875
2017-01-11,183.699996948242,184.479995727539,181.570007324219,181.990005493164,2151700,126.64436340332
2017-01-12,181.610000610352,183.220001220703,181.110000610352,183.089996337891,1243200,127.409790039062
2017-01-13,182.869995117188,184.970001220703,182.479995727539,184.009994506836,1740400,128.049987792969
2017-01-17,184.369995117188,186.759994506836,184.139999389648,185.330001831055,1888500,128.968597412109
2017-01-18,185,187.169998168945,184.720001220703,186.570007324219,1330300,129.831481933594
2017-01-19,185.520004272461,185.660003662109,182.729995727539,182.919998168945,1939700,127.29150390625
2017-01-20,182.830001831055,185.039993286133,181.100006103516,184.529998779297,2673600,128.411880493164
2017-01-23,184.380004882812,185.210006713867,183.809997558594,185,2150200,128.738967895508
2017-01-24,185.190002441406,185.369995117188,183.419998168945,184.139999389648,2315200,128.140487670898
2017-01-25,183.899993896484,184.220001220703,182.089996337891,182.399993896484,2063800,126.929656982422
2017-01-26,182.910003662109,183.419998168945,181.869995117188,182.089996337891,1891300,126.713935852051
2017-01-27,182.570007324219,182.679992675781,178.529998779297,179.509994506836,2194000,124.918479919434
2017-01-30,179.960006713867,179.979995727539,176.619995117188,177.740005493164,1716100,123.686828613281
2017-01-31,179.009994506836,184.070007324219,179.009994506836,183.770004272461,3403200,127.883010864258
2017-02-01,185.380004882812,186,181.490005493164,181.529998779297,2925100,126.324249267578
2017-02-02,181.309997558594,183.520004272461,181.309997558594,182.960006713867,1535100,127.319381713867
2017-02-03,184.100006103516,185.410003662109,183.770004272461,185.330001831055,1805300,128.968597412109
2017-02-06,184.240005493164,185.5,181.75,182.070007324219,1179400,126.70002746582
2017-02-07,182.130004882812,183.360000610352,178.520004272461,179.059997558594,1812900,124.605361938477
2017-02-08,179.259994506836,181.139999389648,178.660003662109,180.619995117188,1406100,125.690956115723
2017-02-09,181.009994506836,182.869995117188,180.789993286133,181.990005493164,1298500,126.64436340332
2017-02-10,180.369995117188,182.679992675781,180.050003051758,182.100006103516,1193500,127.951248168945
2017-02-13,182.830001831055,183.789993286133,180.529998779297,181.669998168945,1250600,127.649124145508
2017-02-14,181.080001831055,182.389999389648,179.850006103516,180.940002441406,1079700,127.136154174805
2017-02-15,180.429992675781,180.830001831055,176.839996337891,178.539993286133,1954900,125.449829101562
2017-02-16,178.880004882812,180.860000610352,178.550003051758,179.179992675781,1373100,125.899513244629
2017-02-17,179.360000610352,182.050003051758,178.389999389648,181.089996337891,1657800,127.241607666016
2017-02-21,181.529998779297,185.619995117188,181.039993286133,185.160003662109,1521200,130.101348876953
2017-02-22,184.830001831055,185.690002441406,183.600006103516,184.699996948242,1469200,129.778121948242
2017-02-23,184.699996948242,185.789993286133,183.630004882812,184.990005493164,1043700,129.981903076172
2017-02-24,184.690002441406,184.710006713867,181.899993896484,184.289993286133,1213100,129.49006652832
2017-02-27,185.039993286133,187.350006103516,184.300003051758,186.330001831055,1313800,130.923431396484
2017-02-28,185.669998168945,186.369995117188,182.789993286133,184.399993896484,1841800,129.567321777344
2017-03-01,184.270004272461,184.880004882812,182.220001220703,182.520004272461,1845900,128.246383666992
2017-03-02,182.520004272461,182.559997558594,179.600006103516,181.139999389648,1566500,127.276710510254
2017-03-03,181.509994506836,181.720001220703,178.809997558594,179.399993896484,1729600,126.054138183594
2017-03-06,178.729995727539,180.130004882812,177.529998779297,178.800003051758,1104200,125.632537841797
2017-03-07,178.490005493164,179.089996337891,175.919998168945,177.289993286133,1379700,124.571517944336
2017-03-08,176.539993286133,176.899993896484,173.660003662109,174.690002441406,3275700,122.744659423828
2017-03-09,174.660003662109,174.770004272461,169.169998168945,169.320007324219,4031600,118.971466064453
2017-03-10,169.320007324219,171.800003051758,167.589996337891,168.169998168945,3101200,118.163421630859
2017-03-13,169,169.759994506836,166.889999389648,168.690002441406,2719600,118.528823852539
2017-03-14,168.110000610352,169.389999389648,166.649993896484,167.229995727539,2718900,117.502944946289
2017-03-15,168.009994506836,172.979995727539,167.5,170,2657100,119.449272155762
2017-03-16,170,170.580001831055,169,169.399993896484,1110200,119.027671813965
2017-03-17,168.929992675781,169.720001220703,167.009994506836,168.020004272461,2846800,118.05802154541
2017-03-20,168.449996948242,169.220001220703,167.759994506836,168.110000610352,1076000,118.121292114258
2017-03-21,168.570007324219,169.720001220703,166.919998168945,168.960006713867,2042000,118.718551635742
2017-03-22,168.710006713867,169,163.550003051758,165.399993896484,2554700,116.217102050781
2017-03-23,165.600006103516,169.589996337891,165.479995727539,167.559997558594,1459700,117.734832763672
2017-03-24,167.899993896484,168.350006103516,166.5,167.949996948242,1545900,118.008857727051
2017-03-27,166.919998168945,168.360000610352,165.570007324219,166.149993896484,1598200,116.744087219238
2017-03-28,166.149993896484,168.119995117188,165.25,168.050003051758,1980600,118.079116821289
2017-03-29,167.820007324219,169.889999389648,167.070007324219,169.860000610352,1916500,119.350921630859
2017-03-30,169.179992675781,171,167.350006103516,170.039993286133,1548100,119.477363586426
2017-03-31,170.360000610352,172.490005493164,170.220001220703,172.029998779297,2052000,120.875679016113
2017-04-03,172.279998779297,174.880004882812,171.809997558594,174.059997558594,2526500,122.301979064941
2017-04-04,174.050003051758,175.710006713867,170.429992675781,170.559997558594,2966100,119.842742919922
2017-04-05,171,171.600006103516,170.059997558594,170.289993286133,1725000,119.653030395508
2017-04-06,170.080001831055,170.630004882812,169.039993286133,169.800003051758,1819800,119.308700561523
2017-04-07,169.619995117188,170.910003662109,168.949996948242,169.809997558594,1501100,119.31575012207
2017-04-10,169.669998168945,171.600006103516,169.169998168945,171.490005493164,1379400,120.496200561523
2017-04-11,171.410003662109,173.970001220703,171.289993286133,173.350006103516,1807600,121.803131103516
2017-04-12,172.820007324219,174.830001831055,172.149993896484,173.279998779297,1913900,121.753944396973
2017-04-13,173.320007324219,174.229995727539,172.789993286133,173.839996337891,1043300,122.147399902344
2017-04-17,174.369995117188,176.169998168945,173.830001831055,174.570007324219,1215700,122.660339355469
2017-04-18,173.820007324219,174.830001831055,173.389999389648,174.729995727539,1190200,122.772789001465
2017-04-19,174.399993896484,175.830001831055,173.759994506836,174.429992675781,1367000,122.561973571777
2017-04-20,174.759994506836,174.970001220703,173.130004882812,174.729995727539,1145900,122.772789001465
2017-04-21,174.600006103516,174.979995727539,171.300003051758,171.979995727539,2003800,120.840530395508
2017-04-24,173.020004272461,173.160003662109,167.539993286133,168.940002441406,2407300,118.704475402832
2017-04-25,169.320007324219,169.550003051758,167.419998168945,168.039993286133,1754600,118.072090148926
2017-04-26,167.619995117188,167.729995727539,164.880004882812,165.039993286133,2025600,115.964149475098
2017-04-27,165.039993286133,170,165.039993286133,167.869995117188,2388200,117.952667236328
2017-04-28,167.649993896484,167.820007324219,164.830001831055,165.259994506836,1838300,116.11873626709
2017-05-01,166.220001220703,170.240005493164,164.830001831055,168.610000610352,2955500,118.472557067871
2017-05-02,168.75,169.729995727539,167.389999389648,168.789993286133,1954800,118.599082946777
2017-05-03,169.460006713867,169.779998779297,165.199996948242,165.589996337891,1520500,116.350601196289
2017-05-04,164.610000610352,165.710006713867,163.300003051758,165.419998168945,2223200,116.231170654297
2017-05-05,165.449996948242,165.889999389648,164.059997558594,164.520004272461,1665000,115.59880065918
2017-05-08,164.839996337891,165,160.449996948242,162.839996337891,2399600,114.418342590332
2017-05-09,163,163,160.660003662109,162.460006713867,2041000,114.151351928711
2017-05-10,162.460006713867,165.75,162.190002441406,165.649993896484,2429300,116.392776489258
2017-05-11,163.309997558594,163.490005493164,159.669998168945,161.779998779297,2684400,113.673561096191
2017-05-12,161.449996948242,161.660003662109,157.309997558594,157.479995727539,2834800,110.65217590332
2017-05-15,155.720001220703,157.649993896484,155.509994506836,156.160003662109,2108400,110.957702636719
2017-05-16,156.160003662109,156.229995727539,153.220001220703,154.130004882812,3241200,109.515357971191
2017-05-17,153.929992675781,156.050003051758,152.089996337891,154.259994506836,3276400,109.607696533203
2017-05-18,153.690002441406,154.759994506836,152.509994506836,154.009994506836,2319600,109.430053710938
2017-05-19,154.229995727539,159.160003662109,153.300003051758,157.869995117188,4364900,112.172744750977
2017-05-22,158.389999389648,160.119995117188,156.940002441406,157.600006103516,2106100,111.980903625488
2017-05-23,157.600006103516,158.259994506836,156.839996337891,157.25,1802000,111.732238769531
2017-05-24,157.369995117188,159.979995727539,156.830001831055,159.779998779297,1619600,113.529838562012
2017-05-25,160.070007324219,162.25,159.080001831055,160.699996948242,1777800,114.183578491211
2017-05-26,160.740005493164,160.759994506836,156.970001220703,157.259994506836,1475500,111.739295959473
2017-05-30,158.039993286133,158.279998779297,154.949996948242,154.979995727539,1767500,110.119277954102
2017-05-31,155.089996337891,156.25,153.919998168945,154.25,3560300,109.600578308105
2017-06-01,154,155.259994506836,152.639999389648,154.830001831055,2096500,110.012702941895
2017-06-02,155.380004882812,156.25,152.100006103516,152.639999389648,1903100,108.456634521484
2017-06-05,152.25,152.910003662109,150.149993896484,152.259994506836,1609000,108.186592102051
2017-06-06,152.429992675781,153.970001220703,150.649993896484,153.089996337891,1836000,108.7763671875
2017-06-07,153.020004272461,156.119995117188,152.820007324219,155.270004272461,2070300,110.325332641602
2017-06-08,155.270004272461,156.539993286133,153.699996948242,154.570007324219,1790400,109.827941894531
2017-06-09,154.5,156.559997558594,152.539993286133,155.600006103516,1217500,110.55982208252
2017-06-12,155.539993286133,160.869995117188,155.399993896484,159.740005493164,2386400,113.501449584961
2017-06-13,159.309997558594,160.820007324219,157.089996337891,158.809997558594,1940400,112.840644836426
2017-06-14,159.649993896484,160.789993286133,158.809997558594,159.639999389648,1793000,113.430366516113
2017-06-15,158.850006103516,161.740005493164,158.059997558594,160.729995727539,1647400,114.204887390137
2017-06-16,161.179992675781,162.889999389648,158.25,160.259994506836,4639200,113.870918273926
2017-06-19,159.770004272461,159.770004272461,157.210006713867,158.970001220703,2150500,112.954330444336
2017-06-20,160.589996337891,161.339996337891,157.630004882812,158.979995727539,1829000,112.961418151855
2017-06-21,159.429992675781,159.919998168945,157.550003051758,158.779998779297,1749600,112.819313049316
2017-06-22,158.600006103516,159.759994506836,157,159.130004882812,1903000,113.068023681641
2017-06-23,159.479995727539,160.440002441406,158.410003662109,158.899993896484,1967900,112.904563903809
2017-06-26,159.770004272461,163.169998168945,159.690002441406,160.449996948242,1801400,114.005928039551
2017-06-27,159.940002441406,163.449996948242,159.800003051758,162.369995117188,1819200,115.370140075684
2017-06-28,163.25,164.690002441406,162.729995727539,163.800003051758,2014300,116.386222839355
2017-06-29,163.5,165.380004882812,162.529998779297,162.580001831055,2008500,115.519378662109
2017-06-30,163.600006103516,164.869995117188,160.199996948242,161.759994506836,1568800,114.936752319336
2017-07-03,162.360000610352,165.389999389648,162.300003051758,165.179992675781,1057100,117.366790771484
2017-07-05,164.979995727539,165.350006103516,158.179992675781,158.229995727539,2456900,112.428527832031
2017-07-06,157.910003662109,159.059997558594,155.429992675781,155.779998779297,1594500,110.687683105469
2017-07-07,156.179992675781,156.960006713867,155.429992675781,156.639999389648,1343800,111.298767089844
2017-07-10,156.860000610352,157.139999389648,155.380004882812,155.440002441406,1140400,110.446128845215
2017-07-11,155.729995727539,155.729995727539,153.139999389648,153.940002441406,1668400,109.380310058594
2017-07-12,155.240005493164,158.960006713867,155.169998168945,155.520004272461,1861400,110.502960205078
2017-07-13,156.130004882812,158.460006713867,155.809997558594,158.050003051758,1331000,112.300636291504
2017-07-14,157.309997558594,160.929992675781,157.309997558594,160.729995727539,1365400,114.204887390137
2017-07-17,160.630004882812,162.820007324219,160.020004272461,162.130004882812,1246900,115.19962310791
2017-07-18,161.720001220703,162.479995727539,159.639999389648,159.830001831055,1268700,113.565383911133
2017-07-19,159.789993286133,160.649993896484,159.5,160.270004272461,1185700,113.878021240234
2017-07-20,160.690002441406,162.050003051758,160.059997558594,161.009994506836,1241300,114.403816223145
2017-07-21,160.889999389648,161.289993286133,159,160.580001831055,1321500,114.098320007324
2017-07-24,160.619995117188,161.970001220703,159.149993896484,160.039993286133,1221000,113.714622497559
2017-07-25,160.550003051758,162.059997558594,159.199996948242,161.570007324219,1362300,114.801704406738
2017-07-26,162,164.300003051758,161.419998168945,163.770004272461,1090500,116.364921569824
2017-07-27,162.929992675781,166.960006713867,161.570007324219,166.330001831055,1498800,118.183898925781
2017-07-28,163.820007324219,165.690002441406,160.229995727539,160.520004272461,2031700,114.0556640625
2017-07-31,160.600006103516,160.850006103516,157.779998779297,158.5,3627000,112.62036895752
2017-08-01,165.25,165.5,159.179992675781,164.580001831055,3144100,116.940452575684
