"Fecha","HII.Open","HII.High","HII.Low","HII.Close","HII.Volume","HII.Adjusted"
2016-03-07,133.009994506836,133.270004272461,131.089996337891,132.279998779297,297400,115.356773376465
2016-03-08,131.899993896484,131.899993896484,129.529998779297,130.080001831055,267500,113.438232421875
2016-03-09,130.619995117188,132.589996337891,130.190002441406,131.679992675781,304900,114.833534240723
2016-03-10,132.070007324219,132.669998168945,130.889999389648,131.940002441406,267200,115.060279846191
2016-03-11,132.960006713867,135.940002441406,132.360000610352,134.059997558594,249600,116.909072875977
2016-03-14,132.029998779297,134.089996337891,131.25,132.610000610352,236000,115.644546508789
2016-03-15,132.199996948242,134.75,131.880004882812,134.330001831055,217200,117.144500732422
2016-03-16,134.320007324219,135.699996948242,133.25,135.410003662109,163100,118.086372375488
2016-03-17,135.429992675781,138.130004882812,134.580001831055,137.580001831055,312200,119.978736877441
2016-03-18,137.080001831055,139.440002441406,137.080001831055,138.520004272461,344100,120.798500061035
2016-03-21,137.919998168945,139.649993896484,137.240005493164,137.839996337891,226100,120.205459594727
2016-03-22,137.809997558594,138.5,137.050003051758,137.589996337891,171900,119.987442016602
2016-03-23,136.880004882812,140.070007324219,136.880004882812,138.389999389648,262100,120.685073852539
2016-03-24,137.639999389648,138.100006103516,135.419998168945,137.330001831055,230400,119.760704040527
2016-03-28,138.289993286133,138.289993286133,136.240005493164,137.050003051758,162100,119.516563415527
2016-03-29,136.699996948242,138.850006103516,136.119995117188,138.179992675781,513100,120.501976013184
2016-03-30,138.910003662109,140.699996948242,138.199996948242,138.460006713867,273200,120.746154785156
2016-03-31,138.5,139.929992675781,136.490005493164,136.940002441406,371600,119.420600891113
2016-04-01,136,138.119995117188,135.509994506836,137.460006713867,298200,119.874092102051
2016-04-04,137.490005493164,138.479995727539,136.410003662109,137.899993896484,232800,120.257736206055
2016-04-05,136.809997558594,138.369995117188,136.5,137.350006103516,221100,119.778167724609
2016-04-06,137.089996337891,140.779998779297,136.759994506836,140.690002441406,351600,122.690841674805
2016-04-07,139.720001220703,140.300003051758,137.169998168945,138.940002441406,437300,121.164749145508
2016-04-08,140.179992675781,140.479995727539,138.75,139.419998168945,354500,121.583335876465
2016-04-11,137.320007324219,140.800003051758,136.949996948242,139.089996337891,335500,121.295524597168
2016-04-12,139.710006713867,142.149993896484,138.169998168945,141.309997558594,267500,123.231513977051
2016-04-13,142.660003662109,143.5,141.199996948242,143.139999389648,274200,124.827407836914
2016-04-14,143.320007324219,143.740005493164,141.410003662109,143.619995117188,348400,125.246002197266
2016-04-15,143.190002441406,143.550003051758,141.509994506836,142.970001220703,331500,124.679183959961
2016-04-18,142,143.949996948242,142,143.949996948242,255800,125.533798217773
2016-04-19,144.25,145.279998779297,143.460006713867,144.470001220703,394100,125.987258911133
2016-04-20,144.389999389648,144.419998168945,142.970001220703,144.059997558594,219800,125.62971496582
2016-04-21,143.860000610352,144.610000610352,142.789993286133,143.75,213700,125.359405517578
2016-04-22,143.380004882812,144.610000610352,142.789993286133,144.199996948242,270900,125.751762390137
2016-04-25,143.479995727539,144.529998779297,142.169998168945,143.009994506836,167800,124.714027404785
2016-04-26,143.550003051758,144.850006103516,142.759994506836,144.380004882812,256800,125.908798217773
2016-04-27,144.559997558594,146.899993896484,143.470001220703,146.419998168945,262300,127.687774658203
2016-04-28,146,146.399993896484,144.289993286133,145.160003662109,283200,126.588989257812
2016-04-29,144.660003662109,145.470001220703,143.589996337891,144.770004272461,321500,126.248840332031
2016-05-02,144.929992675781,146.160003662109,144.520004272461,145.970001220703,238700,127.295394897461
2016-05-03,144.800003051758,146.470001220703,144.389999389648,145.949996948242,252200,127.277893066406
2016-05-04,144.869995117188,145.809997558594,143.339996337891,145.130004882812,366900,126.562797546387
2016-05-05,145.600006103516,153.410003662109,145.199996948242,151.130004882812,461800,131.795211791992
2016-05-06,151.979995727539,156.820007324219,151.649993896484,155.199996948242,724500,135.344482421875
2016-05-09,154.520004272461,155.190002441406,152.580001831055,154.360000610352,320700,134.611938476562
2016-05-10,155.240005493164,156.949996948242,154.380004882812,156.169998168945,601800,136.190444946289
2016-05-11,156.479995727539,157.389999389648,153.029998779297,153.669998168945,300200,134.01025390625
2016-05-12,154.169998168945,154.809997558594,152.330001831055,153.619995117188,307100,133.966690063477
2016-05-13,153.449996948242,154.169998168945,150.860000610352,152.240005493164,317000,132.763153076172
2016-05-16,153.190002441406,155.369995117188,152.289993286133,154.270004272461,289900,134.533493041992
2016-05-17,154.059997558594,154.990005493164,152.860000610352,153.919998168945,257700,134.228240966797
2016-05-18,153.479995727539,155.770004272461,152.75,154.330001831055,308900,134.585815429688
2016-05-19,153.5,154.570007324219,152.539993286133,154.039993286133,156500,134.332946777344
2016-05-20,154.520004272461,155.490005493164,153.460006713867,154.520004272461,271500,134.751541137695
2016-05-23,154.929992675781,154.929992675781,153.399993896484,154.119995117188,271500,134.40266418457
2016-05-24,149.479995727539,152.059997558594,148.559997558594,151.559997558594,454000,132.170211791992
2016-05-25,151.550003051758,152.690002441406,151.309997558594,151.820007324219,238500,132.835144042969
2016-05-26,152.259994506836,154.279998779297,152.259994506836,154.220001220703,258400,134.935043334961
2016-05-27,153.919998168945,155.169998168945,153.460006713867,154.669998168945,318300,135.328796386719
2016-05-31,155.119995117188,155.490005493164,152.089996337891,153.410003662109,247200,134.226318359375
2016-06-01,152.820007324219,156.770004272461,152.820007324219,156.619995117188,320300,137.034927368164
2016-06-02,156.5,156.970001220703,155.899993896484,156.740005493164,374300,137.139907836914
2016-06-03,156.649993896484,158,156.440002441406,157.589996337891,335200,137.88362121582
2016-06-06,157.850006103516,158.949996948242,157.25,158.419998168945,314600,138.609817504883
2016-06-07,158.779998779297,159.5,157.5,158.119995117188,337900,138.347351074219
2016-06-08,158.100006103516,163.270004272461,158.100006103516,162.779998779297,531100,142.424621582031
2016-06-09,162.520004272461,164.039993286133,161.809997558594,163.75,375100,143.273300170898
2016-06-10,163.059997558594,164.220001220703,162.509994506836,163.160003662109,354000,142.757064819336
2016-06-13,161.970001220703,162.490005493164,159.360000610352,159.5,220400,139.554779052734
2016-06-14,159.369995117188,159.740005493164,158.25,159.289993286133,186500,139.371047973633
2016-06-15,159.960006713867,160.490005493164,158.660003662109,159.759994506836,217000,139.782272338867
2016-06-16,158.910003662109,159.940002441406,157.449996948242,159.25,162600,139.336044311523
2016-06-17,159.929992675781,160.050003051758,158.259994506836,159.75,352600,139.773529052734
2016-06-20,161.440002441406,162.179992675781,160.470001220703,160.630004882812,233900,140.54345703125
2016-06-21,161.300003051758,162,160.460006713867,161.300003051758,279900,141.129684448242
2016-06-22,162.050003051758,162.710006713867,161.690002441406,162,220100,141.742141723633
2016-06-23,163.589996337891,163.589996337891,161.649993896484,163,213000,142.617111206055
2016-06-24,158.160003662109,162.449996948242,157.899993896484,160.720001220703,732500,140.622253417969
2016-06-27,160,160.380004882812,156.970001220703,159.100006103516,322100,139.204833984375
2016-06-28,159.710006713867,160.869995117188,158.240005493164,160.850006103516,304800,140.735931396484
2016-06-29,162.5,165.539993286133,161.789993286133,164.449996948242,480300,143.885833740234
2016-06-30,164.75,168.029998779297,164.380004882812,168.029998779297,439100,147.018112182617
2016-07-01,169.339996337891,170.789993286133,167.399993896484,168.330001831055,350700,147.280609130859
2016-07-05,168.289993286133,170.580001831055,167.110000610352,170.300003051758,353600,149.004287719727
2016-07-06,170.490005493164,173.190002441406,169.039993286133,172.399993896484,378200,150.841659545898
2016-07-07,172.369995117188,172.690002441406,170.429992675781,171.330001831055,248200,149.905456542969
2016-07-08,171.830001831055,173.419998168945,171.389999389648,172.520004272461,301600,150.946685791016
2016-07-11,173.020004272461,174.990005493164,172.869995117188,173.860000610352,208900,152.119110107422
2016-07-12,174.880004882812,176.259994506836,172.389999389648,173.139999389648,214400,151.489120483398
2016-07-13,173.639999389648,174.039993286133,173.050003051758,173.149993896484,318400,151.497863769531
2016-07-14,174.380004882812,174.589996337891,171.809997558594,171.970001220703,254300,150.465408325195
2016-07-15,172.360000610352,172.830001831055,171.5,171.610000610352,229000,150.150451660156
2016-07-18,172.619995117188,172.619995117188,170.199996948242,170.330001831055,195400,149.030548095703
2016-07-19,170.039993286133,171.869995117188,168.330001831055,169.419998168945,494400,148.234313964844
2016-07-20,169.940002441406,170.399993896484,169.009994506836,169.669998168945,228400,148.453048706055
2016-07-21,170,170.039993286133,168.220001220703,168.820007324219,222300,147.709335327148
2016-07-22,168.320007324219,169.440002441406,167.259994506836,169.130004882812,223400,147.980575561523
2016-07-25,169.009994506836,169.720001220703,168.050003051758,168.509994506836,214400,147.438064575195
2016-07-26,169.589996337891,171.580001831055,169.589996337891,170.820007324219,278300,149.459243774414
2016-07-27,171.089996337891,172.309997558594,170.699996948242,171.520004272461,325000,150.071701049805
2016-07-28,171.669998168945,172.869995117188,171.539993286133,172.559997558594,214200,150.981628417969
2016-07-29,172.529998779297,173.270004272461,171.710006713867,172.580001831055,191800,150.999145507812
2016-08-01,172.25,174.25,172.029998779297,172.740005493164,435200,151.13916015625
2016-08-02,172.559997558594,173.699996948242,171.960006713867,172.600006103516,320800,151.016647338867
2016-08-03,173.139999389648,174.389999389648,172.429992675781,174.089996337891,517200,152.3203125
2016-08-04,174.089996337891,177.100006103516,172.100006103516,172.789993286133,460200,151.182861328125
2016-08-05,172.449996948242,173.380004882812,169.770004272461,169.979995727539,411500,148.724227905273
2016-08-08,170.139999389648,170.339996337891,167.740005493164,167.759994506836,289200,146.781890869141
2016-08-09,168.100006103516,169.369995117188,167.889999389648,169.279998779297,318800,148.111801147461
2016-08-10,169.080001831055,169.649993896484,166.729995727539,166.899993896484,473000,146.029449462891
2016-08-11,167.860000610352,169.369995117188,167.009994506836,167.869995117188,385700,146.878143310547
2016-08-12,167.470001220703,168.050003051758,166.270004272461,166.800003051758,290200,145.941955566406
2016-08-15,167.619995117188,169.479995727539,166.800003051758,169.279998779297,231000,148.111801147461
2016-08-16,168.580001831055,168.580001831055,165.179992675781,165.240005493164,189400,144.576995849609
2016-08-17,164.600006103516,166.089996337891,164.220001220703,165.880004882812,251100,145.137023925781
2016-08-18,165.850006103516,167.770004272461,165.850006103516,167.440002441406,405400,146.501876831055
2016-08-19,167.460006713867,167.820007324219,166.130004882812,167.770004272461,225800,146.790679931641
2016-08-22,168.179992675781,169.149993896484,167.509994506836,168.460006713867,160300,147.394348144531
2016-08-23,169.110000610352,169.630004882812,166.910003662109,167.389999389648,210900,146.458145141602
2016-08-24,167.289993286133,167.520004272461,165.979995727539,166.630004882812,105400,146.22998046875
2016-08-25,166.429992675781,167.490005493164,165.610000610352,166.75,152200,146.33528137207
2016-08-26,167.25,168.509994506836,165.169998168945,165.860000610352,188400,145.554229736328
2016-08-29,165.679992675781,167.380004882812,165.679992675781,166.990005493164,137900,146.545913696289
2016-08-30,166.300003051758,166.889999389648,164.580001831055,165.419998168945,240400,145.168106079102
2016-08-31,165.139999389648,165.389999389648,162.539993286133,165.169998168945,278200,144.948715209961
2016-09-01,165.169998168945,166.509994506836,165.169998168945,165.960006713867,229500,145.641998291016
2016-09-02,166,167.460006713867,165.960006713867,166.710006713867,194500,146.300170898438
2016-09-06,166.240005493164,167.479995727539,166.240005493164,167.039993286133,226100,146.589782714844
2016-09-07,166.350006103516,167.119995117188,166.160003662109,166.460006713867,263600,146.080780029297
2016-09-08,166.729995727539,167.419998168945,166.009994506836,166.589996337891,188700,146.194854736328
2016-09-09,165.800003051758,166.110000610352,162.880004882812,162.919998168945,202000,142.974151611328
2016-09-12,162,165.130004882812,160.240005493164,164.080001831055,246700,143.992172241211
2016-09-13,163.279998779297,163.479995727539,160.800003051758,160.899993896484,179700,141.20149230957
2016-09-14,161.330001831055,162.380004882812,159.139999389648,159.470001220703,257900,139.946563720703
2016-09-15,159.25,160.350006103516,158.199996948242,159.889999389648,386100,140.315124511719
2016-09-16,159.490005493164,159.899993896484,156.149993896484,156.360000610352,488100,137.217315673828
2016-09-19,156.880004882812,157.699996948242,154.5,154.669998168945,541500,135.734237670898
2016-09-20,150.399993896484,151.190002441406,149.070007324219,149.110000610352,535700,130.854873657227
2016-09-21,149.169998168945,150.190002441406,149.100006103516,150.050003051758,684200,131.679809570312
2016-09-22,151.149993896484,154.350006103516,150.770004272461,154.029998779297,396100,135.172576904297
2016-09-23,153.139999389648,154.490005493164,152.75,153.460006713867,266900,134.672348022461
2016-09-26,153.270004272461,155.539993286133,152.979995727539,154.520004272461,266600,135.6025390625
2016-09-27,154.960006713867,155.550003051758,153.589996337891,153.850006103516,232600,135.014602661133
2016-09-28,153.910003662109,155.259994506836,153.020004272461,154.809997558594,207700,135.857040405273
2016-09-29,154.699996948242,154.789993286133,151.190002441406,152.529998779297,180400,133.856155395508
2016-09-30,154.149993896484,154.369995117188,151.990005493164,153.419998168945,292200,134.637237548828
2016-10-03,153.25,153.630004882812,151.669998168945,153.520004272461,243600,134.725006103516
2016-10-04,153.639999389648,154.600006103516,152.949996948242,153.800003051758,325700,134.970718383789
2016-10-05,154.479995727539,155.339996337891,153.789993286133,154.619995117188,279000,135.690338134766
2016-10-06,154.369995117188,156.070007324219,154.309997558594,156.059997558594,261100,136.954071044922
2016-10-07,155.800003051758,155.830001831055,153.940002441406,155.279998779297,373300,136.26953125
2016-10-10,155.279998779297,157.360000610352,154.460006713867,156.289993286133,265900,137.155838012695
2016-10-11,155.850006103516,155.850006103516,153.229995727539,154.139999389648,250500,135.269104003906
2016-10-12,154.5,157.130004882812,153.759994506836,155.940002441406,242200,136.848770141602
2016-10-13,155.059997558594,155.860000610352,154.199996948242,155.589996337891,216800,136.541564941406
2016-10-14,156.039993286133,157.369995117188,156.039993286133,156.600006103516,179100,137.427947998047
2016-10-17,156.949996948242,159.570007324219,156.759994506836,159.270004272461,273700,139.771072387695
2016-10-18,159.929992675781,161.520004272461,159.320007324219,160.580001831055,197400,140.920684814453
2016-10-19,160.940002441406,161.679992675781,158.509994506836,159.070007324219,249400,139.595565795898
2016-10-20,159.190002441406,159.449996948242,156.860000610352,157.190002441406,205600,137.945709228516
2016-10-21,156.490005493164,156.490005493164,155.429992675781,155.679992675781,152800,136.620559692383
2016-10-24,157.399993896484,157.5,155.779998779297,155.979995727539,237400,136.883804321289
2016-10-25,156.059997558594,157.149993896484,155.639999389648,156.600006103516,271800,137.427947998047
2016-10-26,155.820007324219,159.619995117188,155.050003051758,159.289993286133,331900,139.78857421875
2016-10-27,159.529998779297,159.570007324219,157.389999389648,159.130004882812,258500,139.648223876953
2016-10-28,159.089996337891,161.429992675781,159.089996337891,160.070007324219,180300,140.473083496094
2016-10-31,160.509994506836,161.970001220703,160.059997558594,161.360000610352,180000,141.605178833008
2016-11-01,161.669998168945,162.740005493164,160.190002441406,161.570007324219,271000,141.789474487305
2016-11-02,162.550003051758,163.539993286133,159.850006103516,159.970001220703,377200,140.385284423828
2016-11-03,155,156.110000610352,148.479995727539,148.740005493164,817300,130.530258178711
2016-11-04,148.880004882812,149.559997558594,146.720001220703,146.75,511400,128.783828735352
2016-11-07,147.929992675781,149.539993286133,147.789993286133,148.940002441406,517300,130.705718994141
2016-11-08,147.970001220703,151.300003051758,146.520004272461,150.419998168945,475700,132.004547119141
2016-11-09,153.619995117188,169.050003051758,153.600006103516,167.589996337891,1105600,147.07243347168
2016-11-10,169.440002441406,173.389999389648,168.470001220703,172.899993896484,599700,151.732376098633
2016-11-11,173.5,175.160003662109,169.869995117188,174.610000610352,476600,153.233032226562
2016-11-14,179,179,174.100006103516,176.949996948242,505000,155.286544799805
2016-11-15,178.410003662109,178.410003662109,170.899993896484,171.25,678300,150.284362792969
2016-11-16,171.289993286133,174.869995117188,170.149993896484,174.380004882812,582900,153.031188964844
2016-11-17,175.110000610352,178,173.470001220703,176.910003662109,606500,155.251419067383
2016-11-18,176.279998779297,177.110000610352,175.100006103516,176.119995117188,463000,154.558151245117
2016-11-21,177.139999389648,177.710006713867,174.940002441406,176.199996948242,556800,154.628372192383
2016-11-22,176.330001831055,179.369995117188,176.199996948242,178.919998168945,415500,157.551864624023
2016-11-23,178.550003051758,181.149993896484,175.720001220703,177.720001220703,618700,156.495208740234
2016-11-25,179.179992675781,180.800003051758,178.009994506836,180.800003051758,230400,159.207321166992
2016-11-28,180.550003051758,180.660003662109,178.279998779297,180.020004272461,520800,158.520462036133
2016-11-29,180,181.679992675781,179.009994506836,180.550003051758,461900,158.987197875977
2016-11-30,181.550003051758,182.740005493164,177.059997558594,178.759994506836,2473500,157.41096496582
2016-12-01,178.910003662109,181.199996948242,176.470001220703,179.289993286133,571900,157.877655029297
2016-12-02,179.270004272461,183.25,179.169998168945,180.850006103516,586500,159.251373291016
2016-12-05,182.429992675781,184.720001220703,181.119995117188,183.300003051758,467700,161.408721923828
2016-12-06,182.429992675781,185.110000610352,180.779998779297,183.869995117188,548300,161.910690307617
2016-12-07,184.369995117188,185.509994506836,183.460006713867,183.940002441406,578400,161.972305297852
2016-12-08,184.080001831055,184.979995727539,180.960006713867,181.199996948242,412200,159.559539794922
2016-12-09,180.550003051758,182.350006103516,179.789993286133,181.5,387000,159.82373046875
2016-12-12,179.330001831055,179.740005493164,174.070007324219,178.199996948242,660900,156.917831420898
2016-12-13,179.199996948242,180,175.399993896484,176.539993286133,471600,155.456100463867
2016-12-14,176.740005493164,178.759994506836,175.970001220703,176.229995727539,344100,155.183151245117
2016-12-15,175.559997558594,180.380004882812,175.259994506836,179.690002441406,375700,158.229919433594
2016-12-16,179.610000610352,183.449996948242,179.610000610352,182.399993896484,930500,160.616226196289
2016-12-19,183.589996337891,185.759994506836,182.869995117188,184.210006713867,484600,162.210067749023
2016-12-20,183.520004272461,188.199996948242,183.520004272461,187.960006713867,439700,165.512222290039
2016-12-21,188.279998779297,188.520004272461,184.100006103516,184.850006103516,442200,162.773666381836
2016-12-22,185.690002441406,189.169998168945,185.410003662109,187.899993896484,351100,165.459396362305
2016-12-23,187.479995727539,188.740005493164,185.360000610352,187.009994506836,220400,164.675659179688
2016-12-27,188.169998168945,188.630004882812,183.649993896484,185.449996948242,443000,163.301956176758
2016-12-28,185.639999389648,185.75,183.529998779297,184.110000610352,263000,162.122024536133
2016-12-29,184.100006103516,186.190002441406,183.899993896484,184.649993896484,199500,162.597518920898
2016-12-30,185.220001220703,185.320007324219,183.380004882812,184.190002441406,190100,162.192459106445
2017-01-03,185,189.169998168945,184.809997558594,189.050003051758,378600,166.472045898438
2017-01-04,190,191.960006713867,189.350006103516,191.869995117188,598400,168.955261230469
2017-01-05,192.110000610352,197.279998779297,191.190002441406,195.610000610352,850700,172.248611450195
2017-01-06,196,196.100006103516,192.279998779297,193.550003051758,480800,170.434646606445
2017-01-09,193.899993896484,194.160003662109,190.279998779297,190.449996948242,401800,167.704864501953
2017-01-10,191.25,193.339996337891,189.839996337891,191.300003051758,446500,168.45329284668
2017-01-11,191.389999389648,191.910003662109,188.490005493164,190.339996337891,399900,167.607955932617
2017-01-12,193.770004272461,194.669998168945,190.539993286133,191.070007324219,547400,168.250839233398
2017-01-13,192.190002441406,193.940002441406,191.470001220703,191.580001831055,343900,168.699890136719
2017-01-17,192,192,188.270004272461,189.610000610352,339900,166.965118408203
2017-01-18,189.75,191.580001831055,188.899993896484,190.940002441406,288500,168.136306762695
2017-01-19,192.440002441406,195.160003662109,192,194.820007324219,439100,171.55290222168
2017-01-20,195.690002441406,196.289993286133,194.630004882812,195.710006713867,480100,172.336639404297
2017-01-23,196.25,196.710006713867,192.580001831055,193.539993286133,392900,170.425811767578
2017-01-24,193.059997558594,195.380004882812,192.100006103516,194.759994506836,324000,171.500091552734
2017-01-25,195.410003662109,195.660003662109,192.350006103516,192.720001220703,381100,169.703765869141
2017-01-26,192.779998779297,194.330001831055,190.75,194.300003051758,289400,171.095062255859
2017-01-27,193.929992675781,195.240005493164,191.339996337891,191.529998779297,429200,168.655868530273
2017-01-30,192.149993896484,192.669998168945,189.389999389648,192.610000610352,228200,169.606872558594
2017-01-31,192.710006713867,194.210006713867,189.729995727539,193.960006713867,264500,170.795669555664
2017-02-01,194.970001220703,194.990005493164,189.809997558594,192.789993286133,409300,169.765335083008
2017-02-02,192.339996337891,194.839996337891,190.779998779297,194.75,341400,171.491256713867
2017-02-03,195.300003051758,199.429992675781,194.919998168945,199.279998779297,305600,175.48030090332
2017-02-06,199.910003662109,200.770004272461,199,199.449996948242,331800,175.629989624023
2017-02-07,200.259994506836,201.100006103516,198.490005493164,199.009994506836,311900,175.242523193359
2017-02-08,198.960006713867,199.570007324219,197.990005493164,198.639999389648,260100,174.916717529297
2017-02-09,198.809997558594,200.210006713867,198.570007324219,198.869995117188,387800,175.119232177734
2017-02-10,199.259994506836,200.75,198.899993896484,200.350006103516,352500,176.422500610352
2017-02-13,200.869995117188,201.600006103516,200.009994506836,201.190002441406,414500,177.162170410156
2017-02-14,200.320007324219,203.630004882812,199.300003051758,202.589996337891,411200,178.394943237305
2017-02-15,203.440002441406,206.820007324219,202,205.699996948242,517300,181.133514404297
2017-02-16,208.949996948242,211.789993286133,204.270004272461,209.940002441406,691000,184.867172241211
2017-02-17,211,213.649993896484,209,211.910003662109,547600,186.601913452148
2017-02-21,211.910003662109,213.410003662109,210.110000610352,212.660003662109,536100,187.262390136719
2017-02-22,213.779998779297,215.699996948242,213.080001831055,215.259994506836,328700,189.551849365234
2017-02-23,216.220001220703,216.330001831055,213.330001831055,214.350006103516,362800,188.750503540039
2017-02-24,214.300003051758,217.949996948242,213.070007324219,216.979995727539,415300,191.066360473633
2017-02-27,215.970001220703,218.720001220703,215.080001831055,218.130004882812,404600,192.079040527344
2017-02-28,218.889999389648,219.800003051758,217.350006103516,218.5,563800,192.404876708984
2017-03-01,218.509994506836,220.179992675781,217.910003662109,219.470001220703,531800,193.79118347168
2017-03-02,219,220.679992675781,217.860000610352,218.320007324219,479500,192.775756835938
2017-03-03,218.350006103516,219.259994506836,217,218.820007324219,344800,193.217254638672
2017-03-06,218.220001220703,218.869995117188,216.25,218.029998779297,425100,192.519668579102
2017-03-07,217.929992675781,219.880004882812,217.639999389648,217.770004272461,528100,192.290069580078
2017-03-08,217.729995727539,218.449996948242,214.970001220703,215.380004882812,389400,190.179718017578
2017-03-09,215.229995727539,215.660003662109,212.080001831055,213.699996948242,376400,188.6962890625
2017-03-10,213.570007324219,213.899993896484,209.809997558594,211.699996948242,514200,186.930328369141
2017-03-13,211.690002441406,213.360000610352,211.130004882812,213.25,264000,188.298934936523
2017-03-14,212.339996337891,212.479995727539,208.210006713867,211.490005493164,281100,186.744842529297
2017-03-15,212.5,212.740005493164,209.660003662109,211.630004882812,442700,186.868499755859
2017-03-16,212.279998779297,212.75,209.309997558594,210.160003662109,266700,185.570526123047
2017-03-17,210.740005493164,215.509994506836,210.740005493164,213.720001220703,1303300,188.713958740234
2017-03-20,213.720001220703,214.759994506836,210.740005493164,211.309997558594,262700,186.585906982422
2017-03-21,211.5,211.869995117188,206,207.119995117188,424200,182.886169433594
2017-03-22,207.110000610352,209.740005493164,206.770004272461,208.860000610352,336300,184.422592163086
2017-03-23,208.860000610352,209.089996337891,207.429992675781,207.940002441406,225900,183.610214233398
2017-03-24,207.520004272461,208.600006103516,204.220001220703,204.929992675781,271600,180.952407836914
2017-03-27,202.75,202.990005493164,200.309997558594,202.080001831055,442300,178.435897827148
2017-03-28,201.330001831055,203.940002441406,200.929992675781,202.460006713867,633000,178.771423339844
2017-03-29,202.460006713867,202.860000610352,200.559997558594,202.130004882812,345900,178.480010986328
2017-03-30,201.789993286133,203.330001831055,201.399993896484,202.389999389648,300300,178.709609985352
2017-03-31,202.449996948242,203.119995117188,200.229995727539,200.240005493164,371700,176.811172485352
2017-04-03,200.080001831055,202.449996948242,200,201.839996337891,419500,178.22395324707
2017-04-04,201.970001220703,203.380004882812,201.559997558594,202.059997558594,3e+05,178.418167114258
2017-04-05,202.429992675781,203.449996948242,198.179992675781,198.669998168945,419900,175.424819946289
2017-04-06,198.580001831055,201.25,197.5,200.440002441406,516300,176.987777709961
2017-04-07,202,206.130004882812,201.020004272461,203.800003051758,406700,179.954620361328
2017-04-10,204.410003662109,205.130004882812,203.199996948242,203.889999389648,242900,180.034072875977
2017-04-11,204.089996337891,205.759994506836,202.25,205.619995117188,262800,181.561645507812
2017-04-12,207.759994506836,207.759994506836,203.199996948242,203.649993896484,247800,179.822143554688
2017-04-13,202.889999389648,205.360000610352,202.710006713867,202.970001220703,243100,179.221740722656
2017-04-17,203.410003662109,203.839996337891,200.5,200.789993286133,326600,177.296783447266
2017-04-18,200.679992675781,201.139999389648,198.020004272461,199.289993286133,364800,175.972305297852
2017-04-19,199.820007324219,200.679992675781,198.429992675781,200.050003051758,316000,176.643356323242
2017-04-20,200.429992675781,201.729995727539,198.720001220703,200.050003051758,332600,176.643356323242
2017-04-21,200.199996948242,201.199996948242,199.479995727539,199.630004882812,402500,176.272506713867
2017-04-24,201.740005493164,204.050003051758,200.639999389648,203.720001220703,311000,179.884002685547
2017-04-25,203.5,205.589996337891,203.080001831055,205,235700,181.014175415039
2017-04-26,205.029998779297,205.220001220703,201.020004272461,203.080001831055,277700,179.318862915039
2017-04-27,203.179992675781,204.130004882812,201.130004882812,202.190002441406,214800,178.533004760742
2017-04-28,202.589996337891,202.889999389648,199.809997558594,200.889999389648,289800,177.385116577148
2017-05-01,200.850006103516,201.860000610352,198,199.539993286133,341800,176.193023681641
2017-05-02,199.350006103516,201.070007324219,199.350006103516,200.660003662109,228300,177.181991577148
2017-05-03,200.580001831055,201.339996337891,199,201.050003051758,351000,177.5263671875
2017-05-04,197.369995117188,197.369995117188,183.610000610352,188.210006713867,1156000,166.188705444336
2017-05-05,189.940002441406,197.729995727539,188.830001831055,195.5,592700,172.625747680664
2017-05-08,195.429992675781,196.179992675781,193.229995727539,195.309997558594,382600,172.457992553711
2017-05-09,195.210006713867,196.690002441406,194.589996337891,195.990005493164,264800,173.058441162109
2017-05-10,195.380004882812,198,195.300003051758,196.470001220703,340200,173.482269287109
2017-05-11,196.710006713867,196.899993896484,194.529998779297,195.580001831055,284500,172.696380615234
2017-05-12,195.130004882812,195.479995727539,193.399993896484,194.089996337891,280400,171.380722045898
2017-05-15,193.470001220703,197.830001831055,193.059997558594,197.300003051758,337200,174.215148925781
2017-05-16,197.160003662109,197.880004882812,196.009994506836,196.270004272461,336800,173.305679321289
2017-05-17,196.270004272461,196.270004272461,190.979995727539,191.149993896484,270600,168.784713745117
2017-05-18,190.139999389648,191.929992675781,189.009994506836,190.339996337891,532800,168.069488525391
2017-05-19,191.300003051758,197,190.75,195.490005493164,425800,172.616958618164
2017-05-22,198.320007324219,199.490005493164,195.710006713867,195.929992675781,272300,173.005432128906
2017-05-23,196.149993896484,196.619995117188,193.880004882812,196.029998779297,170200,173.093719482422
2017-05-24,196.039993286133,197.25,194.979995727539,195.25,191000,172.934295654297
2017-05-25,195.5,197.919998168945,195.460006713867,197.440002441406,182900,174.874008178711
2017-05-26,196.770004272461,198.440002441406,196.009994506836,196.320007324219,249500,173.88200378418
2017-05-30,196.830001831055,197.740005493164,193.619995117188,194.080001831055,244700,171.898040771484
2017-05-31,194.240005493164,196.309997558594,192.710006713867,195.809997558594,469500,173.430297851562
2017-06-01,196.839996337891,196.839996337891,192.889999389648,194.289993286133,346500,172.084045410156
2017-06-02,194.089996337891,195.669998168945,193.410003662109,193.789993286133,276400,171.641189575195
2017-06-05,192.690002441406,193.699996948242,190.759994506836,191.179992675781,310100,169.329452514648
2017-06-06,190.190002441406,190.960006713867,188.770004272461,188.830001831055,368200,167.248046875
2017-06-07,189,189.960006713867,187.899993896484,189.880004882812,257500,168.17805480957
2017-06-08,189.669998168945,192.729995727539,189.199996948242,192.509994506836,401600,170.507476806641
