"Fecha","MAA.Open","MAA.High","MAA.Low","MAA.Close","MAA.Volume","MAA.Adjusted"
2014-04-28,69.1800003051758,69.7300033569336,68.9499969482422,69.6100006103516,463300,50.3008499145508
2014-04-29,69.6100006103516,69.8199996948242,69.1100006103516,69.4100036621094,241100,50.1563377380371
2014-04-30,69.4800033569336,69.7200012207031,69.129997253418,69.6500015258789,250900,50.3297576904297
2014-05-01,69.7600021362305,69.7600021362305,68.6900024414062,69.5500030517578,692500,50.257511138916
2014-05-02,69.4199981689453,70.2300033569336,68.9800033569336,70.2099990844727,669000,50.7344207763672
2014-05-05,69.8899993896484,70.6999969482422,69.6399993896484,70.6800003051758,493000,51.0740509033203
2014-05-06,70.8000030517578,70.9400024414062,70.4100036621094,70.6900024414062,378700,51.0812797546387
2014-05-07,70.75,71.8399963378906,70.5699996948242,71.8199996948242,471600,51.8978157043457
2014-05-08,71.9400024414062,72.2799987792969,71.0599975585938,71.6399993896484,645500,51.767749786377
2014-05-09,71.6399993896484,72.0699996948242,71.1999969482422,72.0199966430664,401800,52.0423393249512
2014-05-12,72.2200012207031,72.25,71.8399963378906,72.25,261900,52.2085418701172
2014-05-13,72.3199996948242,72.8899993896484,70.9800033569336,71.1600036621094,447900,51.4208869934082
2014-05-14,71.1100006103516,71.7900009155273,70.8300018310547,71.3199996948242,430900,51.5365257263184
2014-05-15,71.2600021362305,71.7099990844727,70.9300003051758,71.6699981689453,311200,51.7894287109375
2014-05-16,71.5899963378906,72.4000015258789,71.4700012207031,72.3499984741211,290100,52.2808151245117
2014-05-19,72.3099975585938,72.6600036621094,71.870002746582,72.3300018310547,635400,52.2663536071777
2014-05-20,72.3300018310547,72.6900024414062,72.0500030517578,72.5800018310547,516100,52.4470138549805
2014-05-21,72.6699981689453,72.8000030517578,71.1699981689453,71.2200012207031,406700,51.4642601013184
2014-05-22,71.2099990844727,71.370002746582,70.7699966430664,71.0199966430664,322500,51.3197326660156
2014-05-23,71.2300033569336,71.5100021362305,70.8899993896484,71.370002746582,376800,51.5726470947266
2014-05-27,71.4499969482422,72.120002746582,71.3199996948242,71.9599990844727,526800,51.9989738464355
2014-05-28,71.8099975585938,71.8600006103516,71.1800003051758,71.5999984741211,295100,51.7388572692871
2014-05-29,71.6999969482422,71.8600006103516,71.5199966430664,71.7900009155273,274200,51.8761520385742
2014-05-30,71.7900009155273,72.5800018310547,71.5199966430664,72.3499984741211,1056400,52.2808151245117
2014-06-02,72.4400024414062,72.7699966430664,72.2200012207031,72.7099990844727,190300,52.5409393310547
2014-06-03,72.4199981689453,72.7699966430664,72.0999984741211,72.6999969482422,461400,52.5337257385254
2014-06-04,72.6600036621094,73,72.370002746582,72.8099975585938,290100,52.6132125854492
2014-06-05,73,73.4800033569336,72.6699981689453,73.4100036621094,513300,53.0467681884766
2014-06-06,73.4100036621094,73.4899978637695,72.4000015258789,72.5,481300,52.3891944885254
2014-06-09,72.4000015258789,72.7099990844727,71.4300003051758,71.8600006103516,411500,51.9267311096191
2014-06-10,71.879997253418,71.9499969482422,71.120002746582,71.4400024414062,271600,51.6232261657715
2014-06-11,71.4499969482422,71.5,70.6900024414062,71.0599975585938,493600,51.3486480712891
2014-06-12,71.0199966430664,71.120002746582,70.2799987792969,70.8300018310547,527100,51.1824378967285
2014-06-13,71,71.3000030517578,70.3600006103516,71.1600036621094,302000,51.4208869934082
2014-06-16,71.3199996948242,71.4499969482422,70.3899993896484,70.6500015258789,419300,51.0523643493652
2014-06-17,70.7099990844727,71.1699981689453,70.4199981689453,70.9199981689453,476400,51.2474708557129
2014-06-18,71.0400009155273,71.5599975585938,70.7300033569336,71.2200012207031,601100,51.4642601013184
2014-06-19,71.3499984741211,71.7900009155273,70.9499969482422,71.7799987792969,500600,51.8689193725586
2014-06-20,71.5299987792969,72.1900024414062,71.5299987792969,72.1100006103516,511800,52.1073608398438
2014-06-23,72.2799987792969,72.4400024414062,71.8399963378906,72,584600,52.0278930664062
2014-06-24,71.8899993896484,72.2099990844727,71.6100006103516,72.0299987792969,485700,52.0495719909668
2014-06-25,72.120002746582,72.4199981689453,72.0500030517578,72.4000015258789,682100,52.3169364929199
2014-06-26,72.4100036621094,72.4300003051758,72.0699996948242,72.3000030517578,382900,52.2446823120117
2014-06-27,72.2699966430664,73.3199996948242,72.2300033569336,73.1800003051758,680700,52.8805732727051
2014-06-30,73.3300018310547,73.4499969482422,72.6900024414062,73.0500030517578,545000,52.7866477966309
2014-07-01,72.9300003051758,73.4599990844727,72.7099990844727,73.2900009155273,696300,52.9600601196289
2014-07-02,73.1600036621094,73.3499984741211,72.4899978637695,73.129997253418,365000,52.8444442749023
2014-07-03,72.8300018310547,73.0999984741211,72.1800003051758,72.5500030517578,206600,52.4253387451172
2014-07-07,72.5,72.9800033569336,72.2900009155273,72.8600006103516,218100,52.649341583252
2014-07-08,72.8199996948242,73.4199981689453,72.7900009155273,73,284900,52.7505111694336
2014-07-09,73.1900024414062,73.2200012207031,72.5899963378906,73.0899963378906,150400,52.8155326843262
2014-07-10,72.3600006103516,73.2799987792969,72.3600006103516,73.0500030517578,591400,52.7866477966309
2014-07-11,72.4700012207031,72.620002746582,71.9199981689453,72.4700012207031,430500,52.8961067199707
2014-07-14,72.6100006103516,73,72.2799987792969,72.9800033569336,536800,53.2683639526367
2014-07-15,72.9800033569336,73.5,72.9400024414062,73.4400024414062,401800,53.6041297912598
2014-07-16,73.7099990844727,73.9100036621094,73.0199966430664,73.5599975585938,453700,53.6917114257812
2014-07-17,73.3099975585938,73.8399963378906,73.1500015258789,73.5599975585938,378200,53.6917114257812
2014-07-18,73.6900024414062,74.379997253418,73.6900024414062,73.8899993896484,313000,53.9325828552246
2014-07-21,73.6600036621094,74.0199966430664,73.2900009155273,73.4100036621094,244100,53.5822296142578
2014-07-22,73.4499969482422,73.9800033569336,73.4100036621094,73.4800033569336,456000,53.6333236694336
2014-07-23,73.9100036621094,74.0299987792969,73.5699996948242,74,344200,54.0128631591797
2014-07-24,73.9800033569336,74.6399993896484,73.870002746582,74.379997253418,433100,54.2902336120605
2014-07-25,74.2099990844727,74.5,74.0500030517578,74.1999969482422,374500,54.1588516235352
2014-07-28,74.2200012207031,74.9199981689453,74.0999984741211,74.629997253418,377700,54.472713470459
2014-07-29,74.5,74.9899978637695,74.2699966430664,74.5500030517578,356000,54.4143180847168
2014-07-30,74.5100021362305,75.0899963378906,74.379997253418,74.9100036621094,512900,54.6770973205566
2014-07-31,73.4700012207031,73.879997253418,69.8099975585938,69.9199981689453,1889900,51.0348510742188
2014-08-01,69.6600036621094,70.2900009155273,69.5299987792969,69.9599990844727,1344400,51.0640678405762
2014-08-04,70.1500015258789,71.1100006103516,69.6699981689453,71.0500030517578,574400,51.8596611022949
2014-08-05,70.6500015258789,71.3899993896484,70.4499969482422,70.5,494300,51.4582214355469
2014-08-06,70.3199996948242,70.7099990844727,70.2200012207031,70.5400009155273,439700,51.4874038696289
2014-08-07,70.8000030517578,71.0199966430664,70.2799987792969,70.5999984741211,261500,51.5312080383301
2014-08-08,70.8600006103516,71.0199966430664,70.2699966430664,70.4800033569336,309800,51.4436073303223
2014-08-11,70.7200012207031,71,70.3899993896484,70.6399993896484,258800,51.5603942871094
2014-08-12,70.5400009155273,70.879997253418,70.2799987792969,70.3000030517578,312600,51.3122215270996
2014-08-13,70.5999984741211,71.4700012207031,70.2900009155273,71.1999969482422,224700,51.9691314697266
2014-08-14,71.3199996948242,71.5100021362305,70.6800003051758,70.9000015258789,297000,51.7501678466797
2014-08-15,71.0800018310547,71.25,70.7099990844727,70.9700012207031,171700,51.8012657165527
2014-08-18,71.25,72,71.1800003051758,71.9899978637695,271700,52.5457611083984
2014-08-19,72,72.1399993896484,71.5699996948242,72.0800018310547,241000,52.6114616394043
2014-08-20,71.9700012207031,72.5100021362305,71.6399993896484,72.3499984741211,232900,52.808536529541
2014-08-21,72.3499984741211,72.6699981689453,72.1600036621094,72.25,166500,52.7355308532715
2014-08-22,72.2399978637695,72.2399978637695,71.370002746582,71.6900024414062,363500,52.3267974853516
2014-08-25,72.2399978637695,72.2399978637695,71.4100036621094,71.7399978637695,213200,52.3632926940918
2014-08-26,71.9300003051758,72.1800003051758,71.5,71.9300003051758,174000,52.5019683837891
2014-08-27,72.1500015258789,72.1500015258789,71.6900024414062,71.9000015258789,219100,52.4800872802734
2014-08-28,71.8899993896484,72.1699981689453,71.6500015258789,71.870002746582,181300,52.4581871032715
2014-08-29,71.7900009155273,72.379997253418,71.5400009155273,72.3199996948242,346500,52.7866363525391
2014-09-02,72.5199966430664,72.6600036621094,72.0400009155273,72.2600021362305,467100,52.7428321838379
2014-09-03,72.5899963378906,72.7699966430664,72.2799987792969,72.5100021362305,402000,52.9253158569336
2014-09-04,72.3600006103516,72.9100036621094,71.9199981689453,71.9899978637695,404000,52.5457611083984
2014-09-05,72.0599975585938,73.0699996948242,71.8199996948242,72.9700012207031,309600,53.2610664367676
2014-09-08,72.9700012207031,73.2399978637695,72.8099975585938,73.0899963378906,366200,53.3486595153809
2014-09-09,72.9400024414062,73.0400009155273,72.5,72.7300033569336,312600,53.0858917236328
2014-09-10,72.3899993896484,72.4100036621094,70.9199981689453,71.0199966430664,328900,51.8377532958984
2014-09-11,70.9100036621094,71.1999969482422,70.4499969482422,70.9100036621094,336900,51.7574806213379
2014-09-12,70.7600021362305,71.0100021362305,68.1999969482422,68.4100036621094,514300,49.9326972961426
2014-09-15,68.3899993896484,68.9400024414062,67.7099990844727,67.75,362200,49.4509696960449
2014-09-16,67.7600021362305,68.6699981689453,67.5899963378906,68.4300003051758,448000,49.9473075866699
2014-09-17,68.7699966430664,69.0500030517578,67.9499969482422,67.9700012207031,345400,49.6115570068359
2014-09-18,68.0100021362305,68.25,67.0699996948242,67.1399993896484,371200,49.0057258605957
2014-09-19,67.3300018310547,67.6500015258789,66.9400024414062,67.1399993896484,715400,49.0057258605957
2014-09-22,66.9800033569336,67.2300033569336,66.4100036621094,66.4400024414062,356800,48.4947929382324
2014-09-23,66.3300018310547,66.8899993896484,65.9800033569336,66,360400,48.1736450195312
2014-09-24,66,66.7300033569336,65.4700012207031,65.5100021362305,519100,47.8159980773926
2014-09-25,65.5599975585938,65.8300018310547,65.120002746582,65.5500030517578,521600,47.8451919555664
2014-09-26,65.5199966430664,66.379997253418,65.0500030517578,66.3499984741211,389300,48.4291000366211
2014-09-29,65.9300003051758,66.1100006103516,65.5,66.0400009155273,483500,48.2028198242188
2014-09-30,66.0800018310547,66.25,65.2399978637695,65.6500015258789,1075100,47.9181785583496
2014-10-01,65.629997253418,66.4499969482422,65.5400009155273,66.2099990844727,591100,48.3269157409668
2014-10-02,66.2099990844727,66.629997253418,65.8099975585938,66.2900009155273,493100,48.3853187561035
2014-10-03,66.6699981689453,66.8099975585938,66.129997253418,66.620002746582,396000,48.6261901855469
2014-10-06,66.7399978637695,67.2399978637695,66.5500030517578,66.5800018310547,351900,48.5969848632812
2014-10-07,66.4400024414062,66.6800003051758,66.0199966430664,66.0400009155273,627600,48.2028198242188
2014-10-08,66.25,67.4400024414062,66.0500030517578,67.4300003051758,408000,49.2174034118652
2014-10-09,67.3099975585938,67.9300003051758,66.9700012207031,67.120002746582,458400,48.9911499023438
2014-10-10,66.5800018310547,67.3199996948242,66.5500030517578,66.5999984741211,373900,49.1460990905762
2014-10-13,66.620002746582,67.2600021362305,66.2300033569336,66.6999969482422,618900,49.2198944091797
2014-10-14,66.8600006103516,68.3000030517578,66.8600006103516,67.9899978637695,479600,50.1718254089355
2014-10-15,67.4499969482422,68.3099975585938,67,67.8499984741211,626200,50.0685043334961
2014-10-16,67.3499984741211,67.7799987792969,66.5899963378906,67.5800018310547,695500,49.8692741394043
2014-10-17,68.1100006103516,68.1100006103516,66.7600021362305,67.4800033569336,365600,49.7954788208008
2014-10-20,67.5,68.9400024414062,67.5,68.870002746582,409000,50.8212089538574
2014-10-21,69.1399993896484,69.5299987792969,68.7099990844727,69.4700012207031,332200,51.2639579772949
2014-10-22,69.7200012207031,70.0699996948242,69.3399963378906,69.3399963378906,343100,51.168025970459
2014-10-23,69.7799987792969,70.3199996948242,69.3499984741211,70.0699996948242,399100,51.7067031860352
2014-10-24,70.1699981689453,70.5500030517578,69.3300018310547,69.6900024414062,460700,51.4263076782227
2014-10-27,69.6699981689453,70.5500030517578,69.3399963378906,70.3899993896484,338000,51.9428520202637
2014-10-28,70.3899993896484,70.5299987792969,70,70.3499984741211,258300,51.913330078125
2014-10-29,70.1600036621094,70.5199966430664,69.129997253418,70.0199966430664,712500,51.669807434082
2014-10-30,70.0299987792969,70.3899993896484,69.1600036621094,70.2099990844727,626600,51.8100204467773
2014-10-31,70.7099990844727,70.8600006103516,69.6999969482422,70.6600036621094,830000,52.1420860290527
2014-11-03,70.8099975585938,71.9599990844727,70.4199981689453,71.9400024414062,520800,53.0866508483887
2014-11-04,71.8000030517578,72.0299987792969,71.2799987792969,71.870002746582,523400,53.0349960327148
2014-11-05,72.120002746582,72.379997253418,71.0800018310547,71.5299987792969,323700,52.7840805053711
2014-11-06,71.4800033569336,71.7600021362305,70.7799987792969,70.8499984741211,400700,52.2822952270508
2014-11-07,70.879997253418,71.2600021362305,70.25,70.7200012207031,399100,52.1863822937012
2014-11-10,70.6100006103516,71.8399963378906,70.5800018310547,71.7099990844727,619800,52.9169158935547
2014-11-11,71.6999969482422,71.7300033569336,71.0400009155273,71.6699981689453,292000,52.8873977661133
2014-11-12,71.5999984741211,71.9100036621094,70.620002746582,70.8000030517578,304600,52.2454147338867
2014-11-13,71.0699996948242,71.7099990844727,70.6600036621094,71.5599975585938,471000,52.806224822998
2014-11-14,71.3899993896484,71.7200012207031,70.6500015258789,70.7699966430664,456000,52.2232551574707
2014-11-17,70.6699981689453,71.5800018310547,70.5599975585938,71.5400009155273,583900,52.7914810180664
2014-11-18,71.4800033569336,72.6699981689453,71.2799987792969,72.4700012207031,521400,53.4777374267578
2014-11-19,72.3199996948242,72.6699981689453,71.4800033569336,71.620002746582,353500,52.850513458252
2014-11-20,71.6500015258789,71.8000030517578,71.1800003051758,71.8000030517578,253300,52.9833374023438
2014-11-21,72.2300033569336,72.4199981689453,71.8300018310547,72.3499984741211,229500,53.3892059326172
2014-11-24,72.6100006103516,72.9199981689453,72.3899993896484,72.8099975585938,286900,53.7286415100098
2014-11-25,72.8499984741211,73.1999969482422,72.5199966430664,72.9700012207031,458300,53.8467063903809
2014-11-26,73.0800018310547,73.8300018310547,72.9300003051758,73.4499969482422,261100,54.2009086608887
2014-11-28,73.370002746582,74.1600036621094,73.2300033569336,73.6600036621094,232400,54.3558769226074
2014-12-01,73.5899963378906,73.6600036621094,72.4100036621094,72.4199981689453,457300,53.4408569335938
2014-12-02,72.3600006103516,72.7600021362305,71.6699981689453,72.5599975585938,360700,53.5441436767578
2014-12-03,72.6500015258789,72.8099975585938,72.1900024414062,72.3199996948242,229600,53.3670463562012
2014-12-04,72.4700012207031,72.6999969482422,72,72.629997253418,458800,53.595817565918
2014-12-05,72.3300018310547,72.4700012207031,71.5899963378906,71.9599990844727,289100,53.1013832092285
2014-12-08,71.9800033569336,73.2099990844727,71.9800033569336,72.8199996948242,444600,53.7360191345215
2014-12-09,72.4599990844727,73.5400009155273,72.4400024414062,73.4499969482422,349800,54.2009086608887
2014-12-10,73.3600006103516,73.629997253418,73.0400009155273,73.25,233300,54.0533256530762
2014-12-11,73.8499984741211,74.1500015258789,73.4300003051758,73.8199996948242,409600,54.4739379882812
2014-12-12,73.6999969482422,74.1999969482422,73.2699966430664,73.370002746582,354000,54.1418800354004
2014-12-15,73.3499984741211,73.4800033569336,72.2200012207031,72.3099975585938,482500,53.3596687316895
2014-12-16,72.4100036621094,73.0400009155273,71.6600036621094,72.4499969482422,389100,53.4629745483398
2014-12-17,72.5599975585938,74.1900024414062,72.0500030517578,74.1500015258789,428400,54.7174758911133
2014-12-18,74.5100021362305,74.7699966430664,73.9499969482422,74.5100021362305,274800,54.9831199645996
