"Fecha","QRVO.Open","QRVO.High","QRVO.Low","QRVO.Close","QRVO.Volume","QRVO.Adjusted"
2015-08-14,57.5800018310547,58.6800003051758,56.310001373291,58.2400016784668,2517100,58.2400016784668
2015-08-17,57.7099990844727,58.4300003051758,57.3499984741211,58.2799987792969,1251400,58.2799987792969
2015-08-18,57.5999984741211,57.939998626709,55.8499984741211,55.9300003051758,1585700,55.9300003051758
2015-08-19,55.9000015258789,56.8499984741211,55.0099983215332,55.5900001525879,1819900,55.5900001525879
2015-08-20,54.6100006103516,55.3549995422363,52.2299995422363,52.3600006103516,2399500,52.3600006103516
2015-08-21,51.8300018310547,51.9900016784668,49.8600006103516,49.9900016784668,3704000,49.9900016784668
2015-08-24,45.5,51.0699996948242,45,48.5,3978200,48.5
2015-08-25,51.7900009155273,52.9720001220703,49.7799987792969,49.810001373291,2656100,49.810001373291
2015-08-26,51.6699981689453,52.9700012207031,49.7700004577637,52.75,2351000,52.75
2015-08-27,54.1300010681152,55.8899993896484,54.0200004577637,54.7400016784668,2540700,54.7400016784668
2015-08-28,54.3699989318848,55.9199981689453,54.2200012207031,55.7900009155273,1758000,55.7900009155273
2015-08-31,54.7900009155273,56.2799987792969,54.1699981689453,55.5099983215332,2092800,55.5099983215332
2015-09-01,53.8899993896484,55.939998626709,53.1199989318848,53.4500007629395,2299300,53.4500007629395
2015-09-02,54.75,55.439998626709,53.5099983215332,54.8199996948242,1925100,54.8199996948242
2015-09-03,55,58.3600006103516,54.8600006103516,56.5699996948242,2281100,56.5699996948242
2015-09-04,55.2900009155273,56.6399993896484,54.7200012207031,55.7900009155273,1332200,55.7900009155273
2015-09-08,57.0400009155273,58.4000015258789,56.6800003051758,58.189998626709,1411300,58.189998626709
2015-09-09,58.5400009155273,59.4500007629395,56.0499992370605,56.5499992370605,2079900,56.5499992370605
2015-09-10,56.9799995422363,57.1599998474121,53.6100006103516,53.9799995422363,2971300,53.9799995422363
2015-09-11,53.7700004577637,54.3800010681152,52.6100006103516,53.5200004577637,1532000,53.5200004577637
2015-09-14,54.0999984741211,54.4970016479492,52.9099998474121,53.4900016784668,1539900,53.4900016784668
2015-09-15,53.8600006103516,54.0800018310547,51.7299995422363,52.7299995422363,1825700,52.7299995422363
2015-09-16,52.6399993896484,53.2799987792969,51.2999992370605,51.7400016784668,1621700,51.7400016784668
2015-09-17,51.4900016784668,52.6599998474121,51.2140007019043,51.3899993896484,1528300,51.3899993896484
2015-09-18,50.7000007629395,51.7299995422363,49.7700004577637,50.7299995422363,3070100,50.7299995422363
2015-09-21,50.9700012207031,51.3499984741211,49.7999992370605,49.9000015258789,1527000,49.9000015258789
2015-09-22,49.2700004577637,49.8199996948242,47.189998626709,47.3699989318848,2027100,47.3699989318848
2015-09-23,47.9500007629395,49.810001373291,47.7999992370605,48.060001373291,1479200,48.060001373291
2015-09-24,47.6599998474121,47.9599990844727,45.8800010681152,46.7700004577637,1784400,46.7700004577637
2015-09-25,47.5,49.1500015258789,47.0099983215332,47.6800003051758,1714100,47.6800003051758
2015-09-28,46.5200004577637,46.9700012207031,43.1399993896484,43.25,3174700,43.25
2015-09-29,43.0099983215332,44.6699981689453,42.7299995422363,43.5699996948242,1548100,43.5699996948242
2015-09-30,44.2299995422363,45.4700012207031,44.0400009155273,45.0499992370605,1912100,45.0499992370605
2015-10-01,44.4599990844727,44.6300010681152,42.4300003051758,43.6300010681152,2323900,43.6300010681152
2015-10-02,42.8800010681152,44.9799995422363,42.2400016784668,44.9599990844727,1406800,44.9599990844727
2015-10-05,45.3499984741211,45.8600006103516,44.5999984741211,44.7700004577637,1159000,44.7700004577637
2015-10-06,44.8300018310547,45.0400009155273,42.6699981689453,44.2799987792969,1699500,44.2799987792969
2015-10-07,44.7400016784668,45.7299995422363,44.1800003051758,45.5499992370605,1635000,45.5499992370605
2015-10-08,45.25,45.4300003051758,43.6800003051758,45.2599983215332,1396500,45.2599983215332
2015-10-09,45.0299987792969,46.2750015258789,44.9099998474121,45.6599998474121,1027000,45.6599998474121
2015-10-12,45.8499984741211,46.7299995422363,45.2400016784668,46.4300003051758,1263800,46.4300003051758
2015-10-13,46,46.1980018615723,43.939998626709,44.1399993896484,1550000,44.1399993896484
2015-10-14,44.4300003051758,46.9700012207031,44.2000007629395,46.5,2130500,46.5
2015-10-15,47.060001373291,48.7900009155273,46.8800010681152,48.310001373291,1891000,48.310001373291
2015-10-16,48.439998626709,48.439998626709,46.5299987792969,47.3199996948242,961500,47.3199996948242
2015-10-19,47.2900009155273,47.7099990844727,46.2900009155273,46.8499984741211,845400,46.8499984741211
2015-10-20,47.1800003051758,48.25,46.6599998474121,48.2000007629395,1179400,48.2000007629395
2015-10-21,48.4799995422363,48.9000015258789,47.8400001525879,48.5,1377000,48.5
2015-10-22,49.25,50.810001373291,48.810001373291,49.5499992370605,1460800,49.5499992370605
2015-10-23,50.1100006103516,51.625,49,51.5,1303500,51.5
2015-10-26,50.8899993896484,50.9500007629395,46.4300003051758,46.7599983215332,1924600,46.7599983215332
2015-10-27,46.25,46.75,45.25,45.8899993896484,1693300,45.8899993896484
2015-10-28,47,47.0699996948242,44.5,45.1699981689453,2344300,45.1699981689453
2015-10-29,43.9000015258789,45.1699981689453,43.4900016784668,43.810001373291,1587800,43.810001373291
2015-10-30,44.0699996948242,44.7999992370605,43.6500015258789,43.9300003051758,1312100,43.9300003051758
2015-11-02,44.1300010681152,45.5999984741211,43.9599990844727,45.2700004577637,1222700,45.2700004577637
2015-11-03,44.939998626709,46.2799987792969,44.5999984741211,45.7099990844727,3059200,45.7099990844727
2015-11-04,45.8600006103516,47.0499992370605,45.2700004577637,46.5699996948242,1717700,46.5699996948242
2015-11-05,46.7900009155273,46.8610000610352,44.3499984741211,45.0800018310547,2526700,45.0800018310547
2015-11-06,50.5999984741211,55.8300018310547,50.5099983215332,55.5499992370605,5237000,55.5499992370605
2015-11-09,55.1699981689453,55.1800003051758,53.0800018310547,54.0900001525879,1769600,54.0900001525879
2015-11-10,52,52.9799995422363,51.2999992370605,52.2900009155273,2671700,52.2900009155273
2015-11-11,52.3300018310547,52.9199981689453,51.5699996948242,52.2000007629395,1122600,52.2000007629395
2015-11-12,51.7400016784668,52.1800003051758,50.0950012207031,50.9700012207031,1964200,50.9700012207031
2015-11-13,50.4799995422363,52.0299987792969,50.2799987792969,51,1667900,51
2015-11-16,50.6699981689453,51.9799995422363,50.560001373291,51.8400001525879,1972200,51.8400001525879
2015-11-17,52,55.0400009155273,51.9900016784668,54.7400016784668,2730600,54.7400016784668
2015-11-18,55.2000007629395,56.9640007019043,54.2099990844727,56.3400001525879,2797300,56.3400001525879
2015-11-19,56.5499992370605,57.2799987792969,54.6699981689453,55.7700004577637,1744300,55.7700004577637
2015-11-20,55.939998626709,56.0999984741211,54.5270004272461,54.7799987792969,1816800,54.7799987792969
2015-11-23,54.6500015258789,55.3600006103516,54.060001373291,54.8499984741211,1871300,54.8499984741211
2015-11-24,54.5499992370605,56.1199989318848,54.0699996948242,55.75,2246700,55.75
2015-11-25,55.6500015258789,58.2400016784668,55.6500015258789,57.3400001525879,1741000,57.3400001525879
2015-11-27,57.4300003051758,57.7299995422363,56.5099983215332,57.5099983215332,1870600,57.5099983215332
2015-11-30,57.6500015258789,58.4300003051758,56.8199996948242,58.0699996948242,1487800,58.0699996948242
2015-12-01,58.310001373291,59.7900009155273,57.25,58.0400009155273,1989700,58.0400009155273
2015-12-02,58.0999984741211,59.4300003051758,57.8600006103516,58.4799995422363,1218000,58.4799995422363
2015-12-03,59.2999992370605,60,57.8699989318848,58.0900001525879,1522900,58.0900001525879
2015-12-04,58.0499992370605,59.9500007629395,57.7700004577637,59.5400009155273,1233500,59.5400009155273
2015-12-07,59.2799987792969,59.4000015258789,57.4500007629395,57.6300010681152,1131900,57.6300010681152
2015-12-08,57,57.6399993896484,56.0200004577637,57.2799987792969,914100,57.2799987792969
2015-12-09,57.0299987792969,57.5200004577637,54.8619995117188,56.1500015258789,1422100,56.1500015258789
2015-12-10,56.2000007629395,57.9700012207031,55.8800010681152,57.5,1268200,57.5
2015-12-11,56.6699981689453,57.6500015258789,55.9599990844727,56.189998626709,1231000,56.189998626709
2015-12-14,56.060001373291,56.4900016784668,52.1100006103516,52.4799995422363,1908600,52.4799995422363
2015-12-15,52.4000015258789,53.2299995422363,50.560001373291,51.689998626709,1876200,51.689998626709
2015-12-16,52.2299995422363,53.6100006103516,50.2099990844727,53.2299995422363,2435500,53.2299995422363
2015-12-17,53.4700012207031,54.0900001525879,52.1080017089844,52.75,869700,52.75
2015-12-18,52.5,53.2700004577637,51.3199996948242,51.6300010681152,2147000,51.6300010681152
2015-12-21,51.8699989318848,53.4000015258789,50.1399993896484,53.3499984741211,1370400,53.3499984741211
2015-12-22,53.5,53.7000007629395,51.6300010681152,52.4099998474121,882900,52.4099998474121
2015-12-23,52.5900001525879,54.7900009155273,52.2599983215332,54.4099998474121,1065100,54.4099998474121
2015-12-24,54.2900009155273,54.8600006103516,54.1699981689453,54.2099990844727,482600,54.2099990844727
2015-12-28,54,54.0900001525879,52.0299987792969,52.8899993896484,978600,52.8899993896484
2015-12-29,53.1800003051758,53.7200012207031,51.4000015258789,52.9900016784668,1134300,52.9900016784668
2015-12-30,52.9599990844727,53.2799987792969,51.5999984741211,51.6599998474121,975400,51.6599998474121
2015-12-31,51.4099998474121,51.8300018310547,49.4799995422363,50.9000015258789,1540000,50.9000015258789
2016-01-04,49.6800003051758,50.7999992370605,48.7200012207031,50.7200012207031,1544100,50.7200012207031
2016-01-05,50.7599983215332,50.9700012207031,47.3600006103516,47.5299987792969,1611800,47.5299987792969
2016-01-06,46.6599998474121,46.689998626709,44.1599998474121,44.6199989318848,2644600,44.6199989318848
2016-01-07,44.5,47.1100006103516,44.1100006103516,45.6399993896484,3609800,45.6399993896484
2016-01-08,43.0499992370605,45.3199996948242,42.4000015258789,44.4900016784668,7724400,44.4900016784668
2016-01-11,44.6599998474121,44.8600006103516,42.7999992370605,44.2200012207031,2159800,44.2200012207031
2016-01-12,44.3699989318848,45.7700004577637,44.0099983215332,44.7799987792969,1318100,44.7799987792969
2016-01-13,40.7400016784668,42.25,38.9000015258789,40.3899993896484,5785300,40.3899993896484
2016-01-14,40.560001373291,40.6399993896484,38.9599990844727,39.4199981689453,2222800,39.4199981689453
2016-01-15,37.9199981689453,38.0499992370605,35.1599998474121,36.5999984741211,3559500,36.5999984741211
2016-01-19,37.2099990844727,37.4799995422363,35.7200012207031,36.2900009155273,1987000,36.2900009155273
2016-01-20,35.5400009155273,37.939998626709,35.310001373291,37.0499992370605,1884700,37.0499992370605
2016-01-21,37.4500007629395,38.4000015258789,36.5999984741211,37.8400001525879,1363000,37.8400001525879
2016-01-22,38.810001373291,41.1500015258789,38.2599983215332,41.060001373291,2804100,41.060001373291
2016-01-25,40.7700004577637,40.810001373291,39.4799995422363,39.7599983215332,1363300,39.7599983215332
2016-01-26,40.2000007629395,40.5,39.0250015258789,39.7599983215332,1500000,39.7599983215332
2016-01-27,39.310001373291,39.4199981689453,36.7999992370605,37.0200004577637,2321100,37.0200004577637
2016-01-28,37.0900001525879,37.7099990844727,36.1300010681152,36.6699981689453,1879000,36.6699981689453
2016-01-29,37.2599983215332,39.9799995422363,37.1800003051758,39.5999984741211,2477000,39.5999984741211
2016-02-01,39.4500007629395,40.5499992370605,38.3400001525879,39.9700012207031,1758400,39.9700012207031
2016-02-02,39.25,39.3499984741211,37.0699996948242,37.1500015258789,1372000,37.1500015258789
2016-02-03,37.2400016784668,37.5900001525879,35.5200004577637,37.060001373291,1301500,37.060001373291
2016-02-04,37.3899993896484,38.939998626709,37.0900001525879,38.7799987792969,2783800,38.7799987792969
2016-02-05,36.5999984741211,38.2000007629395,34.9000015258789,37.25,3651500,37.25
2016-02-08,36.6100006103516,37.2200012207031,35.4300003051758,36.4199981689453,2460900,36.4199981689453
2016-02-09,35.6500015258789,37.060001373291,35.0299987792969,35.1399993896484,1702600,35.1399993896484
2016-02-10,35.2799987792969,36.6699981689453,34.5999984741211,35.3600006103516,1315400,35.3600006103516
2016-02-11,34.5400009155273,34.9000015258789,33.2999992370605,34.5299987792969,1564400,34.5299987792969
2016-02-12,35.2000007629395,37.7299995422363,34.8199996948242,37.5499992370605,2090800,37.5499992370605
2016-02-16,38.1199989318848,41.2299995422363,37.5099983215332,40.7799987792969,2704400,40.7799987792969
2016-02-17,41.2299995422363,44.7200012207031,41.0400009155273,41.5900001525879,4120000,41.5900001525879
2016-02-18,41.5999984741211,42.2999992370605,39.9199981689453,40.4099998474121,2317200,40.4099998474121
2016-02-19,40.1199989318848,42.1100006103516,40.1100006103516,41.8499984741211,1923000,41.8499984741211
2016-02-22,42.7900009155273,43,41.2280006408691,41.9599990844727,2008200,41.9599990844727
2016-02-23,41.7299995422363,42.3199996948242,40.9500007629395,41.4900016784668,1425200,41.4900016784668
