"Fecha","DLTR.Open","DLTR.High","DLTR.Low","DLTR.Close","DLTR.Volume","DLTR.Adjusted"
2016-01-07,79.25,81.4400024414062,78.3199996948242,78.4499969482422,4492000,78.4499969482422
2016-01-08,78.7399978637695,79.4300003051758,77.5999984741211,77.7900009155273,3362900,77.7900009155273
2016-01-11,78.2200012207031,78.379997253418,76.2900009155273,77.3600006103516,3242700,77.3600006103516
2016-01-12,77.5699996948242,78.7900009155273,77.1500015258789,78.6999969482422,1827200,78.6999969482422
2016-01-13,78.8300018310547,78.8300018310547,75.3399963378906,75.4800033569336,3077600,75.4800033569336
2016-01-14,75.7699966430664,76.5,74.1500015258789,75.6999969482422,3533800,75.6999969482422
2016-01-15,73.5599975585938,75.6699981689453,73.5599975585938,75.3000030517578,3369700,75.3000030517578
2016-01-19,76.4599990844727,77.9800033569336,75.5,76.8899993896484,2517100,76.8899993896484
2016-01-20,76,76.7300033569336,73.7399978637695,76.0299987792969,2138800,76.0299987792969
2016-01-21,76.4100036621094,78.75,75.7200012207031,77.0299987792969,2664600,77.0299987792969
2016-01-22,78.5,78.5,76.5599975585938,77.2600021362305,2045000,77.2600021362305
2016-01-25,77.3000030517578,77.6800003051758,76.25,76.5999984741211,1676000,76.5999984741211
2016-01-26,76.6399993896484,78.0899963378906,76.129997253418,77.6900024414062,2195600,77.6900024414062
2016-01-27,78.0800018310547,79.5,77.4199981689453,77.9700012207031,2758600,77.9700012207031
2016-01-28,79.120002746582,79.3499984741211,77.4199981689453,78.9100036621094,1843600,78.9100036621094
2016-01-29,79.5800018310547,81.9700012207031,79.25,81.3199996948242,3372400,81.3199996948242
2016-02-01,81.2099990844727,82.2200012207031,79.9599990844727,81.9800033569336,3168300,81.9800033569336
2016-02-02,82.0800018310547,82.5,80.75,81.6900024414062,2306000,81.6900024414062
2016-02-03,82.0100021362305,82.7600021362305,78.8600006103516,79.5899963378906,2618500,79.5899963378906
2016-02-04,79.3399963378906,79.4100036621094,75.870002746582,76.6699981689453,3754200,76.6699981689453
2016-02-05,76.6500015258789,78.1100006103516,75.1399993896484,76.5599975585938,4426900,76.5599975585938
2016-02-08,78.620002746582,78.9899978637695,74.2799987792969,75.3300018310547,3197900,75.3300018310547
2016-02-09,75.2099990844727,76.9000015258789,74.6999969482422,75.2399978637695,2745000,75.2399978637695
2016-02-10,75.8099975585938,76.5,74.8499984741211,75.1500015258789,1856500,75.1500015258789
2016-02-11,73.120002746582,74.9199981689453,72.5199966430664,73.4300003051758,3384400,73.4300003051758
2016-02-12,73.9700012207031,75.5599975585938,72.8000030517578,75.2300033569336,2254000,75.2300033569336
2016-02-16,79.8099975585938,79.9899978637695,76.25,78.5500030517578,3095700,78.5500030517578
2016-02-17,79.379997253418,81.4599990844727,78.6100006103516,80.879997253418,2971600,80.879997253418
2016-02-18,79.7300033569336,80.5199966430664,77.2300033569336,79.2900009155273,4288900,79.2900009155273
2016-02-19,78.6600036621094,79.4899978637695,77.5800018310547,79.4400024414062,2740400,79.4400024414062
2016-02-22,80.4899978637695,81.7200012207031,80.1999969482422,81.6699981689453,3122900,81.6699981689453
2016-02-23,81.620002746582,82.6800003051758,80.7699966430664,81.6900024414062,3515300,81.6900024414062
2016-02-24,81.4400024414062,81.8300018310547,79.8499984741211,81.6500015258789,3643300,81.6500015258789
2016-02-25,82,82.5,80.9100036621094,82.3000030517578,1914400,82.3000030517578
2016-02-26,82.25,82.3600006103516,81.370002746582,81.629997253418,1549300,81.629997253418
2016-02-29,81.4199981689453,81.9000015258789,80.2300033569336,80.25,3847000,80.25
2016-03-01,79.5,82.8099975585938,77.75,82.0299987792969,8249800,82.0299987792969
2016-03-02,81.0899963378906,81.370002746582,77.9000015258789,78.7699966430664,5891700,78.7699966430664
2016-03-03,78.4000015258789,78.75,76.4700012207031,77.4499969482422,4374800,77.4499969482422
2016-03-04,77.6999969482422,79.1600036621094,76.6900024414062,78.3899993896484,3247400,78.3899993896484
2016-03-07,77.7300033569336,78.2699966430664,76.4700012207031,76.8199996948242,2911400,76.8199996948242
2016-03-08,76.4100036621094,76.9400024414062,75.2399978637695,75.9599990844727,2627200,75.9599990844727
2016-03-09,76.2099990844727,77.370002746582,75.9700012207031,76.7300033569336,2040900,76.7300033569336
2016-03-10,78.1900024414062,80.4100036621094,77.5,79.8199996948242,3974200,79.8199996948242
2016-03-11,80.2600021362305,80.7300033569336,79.3099975585938,80.0199966430664,2622400,80.0199966430664
2016-03-14,79.620002746582,81.2300033569336,79.1600036621094,80.9599990844727,1940000,80.9599990844727
2016-03-15,80.3399963378906,82.0800018310547,80.2300033569336,81.1800003051758,1975200,81.1800003051758
2016-03-16,81.0500030517578,81.6100006103516,80.2200012207031,81.4300003051758,1948100,81.4300003051758
2016-03-17,81.0500030517578,81.4100036621094,80.1600036621094,80.4199981689453,1901300,80.4199981689453
2016-03-18,80.7699966430664,81.1600036621094,79.75,80.0199966430664,2509200,80.0199966430664
2016-03-21,79.9499969482422,80.8300018310547,79.5299987792969,80.4599990844727,1584800,80.4599990844727
2016-03-22,80.2399978637695,80.4899978637695,78.8499984741211,79.0100021362305,1577300,79.0100021362305
2016-03-23,79.0999984741211,79.9100036621094,78.7099990844727,78.9599990844727,1247000,78.9599990844727
2016-03-24,78.8499984741211,79.2600021362305,78.2200012207031,78.5199966430664,1303500,78.5199966430664
2016-03-28,78.5199966430664,81.2900009155273,78.5199966430664,80.8399963378906,2095800,80.8399963378906
2016-03-29,81.120002746582,81.9400024414062,80.129997253418,81.3499984741211,1513800,81.3499984741211
2016-03-30,81.4199981689453,83.5899963378906,81.1100006103516,83.1999969482422,2683100,83.1999969482422
2016-03-31,83.25,83.5500030517578,81.8399963378906,82.4599990844727,2180500,82.4599990844727
2016-04-01,82.2600021362305,83.7200012207031,82,83.3099975585938,2031600,83.3099975585938
2016-04-04,83.4700012207031,83.6800003051758,81.3399963378906,82.5400009155273,2050700,82.5400009155273
2016-04-05,81.7300033569336,81.7900009155273,80.1699981689453,80.4000015258789,2359300,80.4000015258789
2016-04-06,80.370002746582,81.1900024414062,79.8199996948242,80.9599990844727,1802000,80.9599990844727
2016-04-07,80.3000030517578,80.9499969482422,79.5800018310547,80.6399993896484,2721200,80.6399993896484
2016-04-08,80.9400024414062,80.9800033569336,79.4199981689453,79.6600036621094,1483400,79.6600036621094
2016-04-11,79.5299987792969,80.4400024414062,78.870002746582,78.9100036621094,1145800,78.9100036621094
2016-04-12,78.8399963378906,80.3600006103516,77.6399993896484,80.1600036621094,1563900,80.1600036621094
2016-04-13,80.4100036621094,80.5899963378906,79.5699996948242,80.4300003051758,1568600,80.4300003051758
2016-04-14,80.370002746582,80.75,79.6900024414062,80.25,1015000,80.25
2016-04-15,80.2900009155273,81.879997253418,79.9000015258789,81.75,1828200,81.75
2016-04-18,81.6699981689453,82.6399993896484,81.3300018310547,82.5599975585938,1631200,82.5599975585938
2016-04-19,82.5500030517578,83.6900024414062,81.9599990844727,82.7200012207031,1866800,82.7200012207031
2016-04-20,82.6900024414062,82.9000015258789,81.1500015258789,81.8199996948242,1591400,81.8199996948242
2016-04-21,81.8300018310547,82.5599975585938,81.629997253418,81.9000015258789,1003800,81.9000015258789
2016-04-22,81.8399963378906,81.9499969482422,79.4599990844727,80.9499969482422,1620800,80.9499969482422
2016-04-25,80.9300003051758,81.1800003051758,80.379997253418,80.9199981689453,1348100,80.9199981689453
2016-04-26,81.0899963378906,82.0999984741211,80.8099975585938,82.0500030517578,1607100,82.0500030517578
2016-04-27,81.9599990844727,82.3099975585938,81.2399978637695,82.0699996948242,1175600,82.0699996948242
2016-04-28,81.629997253418,81.9800033569336,79.870002746582,80.0699996948242,1439600,80.0699996948242
2016-04-29,79.4400024414062,79.9300003051758,78.2600021362305,79.7099990844727,2140000,79.7099990844727
2016-05-02,80.0599975585938,81.129997253418,79.9000015258789,80.879997253418,1398300,80.879997253418
2016-05-03,80.4599990844727,81.0800018310547,79.75,80.6100006103516,1123000,80.6100006103516
2016-05-04,80.0299987792969,81.0500030517578,79.6399993896484,80.6100006103516,1055900,80.6100006103516
2016-05-05,80.6100006103516,81.5,80.3300018310547,80.620002746582,1882800,80.620002746582
2016-05-06,80.3099975585938,81.2300033569336,79.1100006103516,81.1900024414062,1208200,81.1900024414062
2016-05-09,81.4899978637695,82.4400024414062,81.0599975585938,82.1100006103516,1892300,82.1100006103516
2016-05-10,82.0500030517578,82.2399978637695,81.2900009155273,81.6900024414062,1268200,81.6900024414062
2016-05-11,80.8499984741211,80.9499969482422,78.8600006103516,79.0299987792969,2183700,79.0299987792969
2016-05-12,79.5500030517578,80.870002746582,79.0800018310547,80.2900009155273,1800300,80.2900009155273
2016-05-13,79.4300003051758,80.2600021362305,77.4199981689453,77.629997253418,3047300,77.629997253418
2016-05-16,77.7799987792969,80.3899993896484,77.129997253418,80.0299987792969,2534500,80.0299987792969
2016-05-17,79.0800018310547,79.5699996948242,77.0800018310547,77.5100021362305,2619900,77.5100021362305
2016-05-18,76.129997253418,76.4599990844727,73.0199966430664,75.3300018310547,4548200,75.3300018310547
2016-05-19,76.3000030517578,77.0999984741211,75.6500015258789,76.9100036621094,3338800,76.9100036621094
2016-05-20,76.8600006103516,77.1900024414062,75.5599975585938,76.8899993896484,2992800,76.8899993896484
2016-05-23,77.1100006103516,77.4000015258789,75.4899978637695,75.5599975585938,2356000,75.5599975585938
2016-05-24,75.9700012207031,78,75.6900024414062,77.5299987792969,2973400,77.5299987792969
2016-05-25,77.6999969482422,78.9800033569336,77.5500030517578,78.3600006103516,3349900,78.3600006103516
2016-05-26,85.4899978637695,89.1600036621094,84.8000030517578,88.370002746582,11666200,88.370002746582
2016-05-27,88.9700012207031,89.5899963378906,87.379997253418,88.9400024414062,5879900,88.9400024414062
2016-05-31,89.3899993896484,90.8600006103516,88.7099990844727,90.5400009155273,5592300,90.5400009155273
2016-06-01,90.5400009155273,91,89.7900009155273,90.8099975585938,2823000,90.8099975585938
2016-06-02,90.9599990844727,91.7699966430664,90.120002746582,91.0500030517578,2313600,91.0500030517578
2016-06-03,90.9100036621094,91.9100036621094,90.7600021362305,91.0800018310547,1877100,91.0800018310547
2016-06-06,91.4800033569336,91.4800033569336,90.1900024414062,90.620002746582,1305200,90.620002746582
2016-06-07,90.4300003051758,92.120002746582,90.4300003051758,91.25,1412300,91.25
2016-06-08,91.1900024414062,91.629997253418,90.7900009155273,91.5699996948242,1817000,91.5699996948242
2016-06-09,91.4800033569336,92.1699981689453,91.0299987792969,91.9700012207031,1210300,91.9700012207031
2016-06-10,91.4100036621094,91.8099975585938,90.879997253418,91.3399963378906,1017000,91.3399963378906
2016-06-13,91.1999969482422,91.5699996948242,90.0400009155273,90.1699981689453,1504700,90.1699981689453
2016-06-14,90.0400009155273,90.4599990844727,89.2799987792969,90.0500030517578,2182600,90.0500030517578
2016-06-15,90.4899978637695,91.7799987792969,90.0400009155273,91.0500030517578,1562000,91.0500030517578
2016-06-16,90.6999969482422,91.8899993896484,90.3399963378906,91.8399963378906,1693100,91.8399963378906
2016-06-17,91.75,91.9700012207031,91.1600036621094,91.5800018310547,2798200,91.5800018310547
2016-06-20,92.3300018310547,92.9700012207031,92.1399993896484,92.4800033569336,2557100,92.4800033569336
2016-06-21,92.3099975585938,93.3300018310547,92.1800003051758,92.629997253418,1576200,92.629997253418
2016-06-22,92.4800033569336,92.6900024414062,91.7099990844727,91.9199981689453,1591900,91.9199981689453
2016-06-23,92.4599990844727,92.7799987792969,91.6600036621094,92.379997253418,2162300,92.379997253418
2016-06-24,90.2300033569336,93.0599975585938,90.2300033569336,91.8899993896484,2566200,91.8899993896484
2016-06-27,91.4599990844727,92.7900009155273,90.8600006103516,92.5599975585938,2549700,92.5599975585938
2016-06-28,93.25,93.3499984741211,91.5100021362305,92.3099975585938,2125000,92.3099975585938
2016-06-29,92.5999984741211,94.8499984741211,92.5999984741211,94.4199981689453,1779100,94.4199981689453
2016-06-30,94.7900009155273,94.8199996948242,93.5500030517578,94.2399978637695,1791100,94.2399978637695
2016-07-01,94.6900024414062,94.6900024414062,93.6699981689453,93.7799987792969,1443000,93.7799987792969
2016-07-05,93.629997253418,95.2300033569336,93.5899963378906,94.9800033569336,1825900,94.9800033569336
2016-07-06,94.9599990844727,95.2799987792969,94,94.8600006103516,1646200,94.8600006103516
2016-07-07,94.629997253418,94.8499984741211,93.6999969482422,94.629997253418,1005600,94.629997253418
2016-07-08,95.4499969482422,96,94.75,95.0800018310547,2078900,95.0800018310547
2016-07-11,95.1800003051758,95.6600036621094,94.8499984741211,94.870002746582,1082300,94.870002746582
2016-07-12,95.0599975585938,95.3499984741211,94.3300018310547,94.4400024414062,1405600,94.4400024414062
2016-07-13,94.6800003051758,95.0899963378906,94.2399978637695,94.3600006103516,872400,94.3600006103516
2016-07-14,95,95.5199966430664,94.5299987792969,95,1444800,95
2016-07-15,95.6900024414062,95.6900024414062,94.3000030517578,94.3399963378906,1501200,94.3399963378906
2016-07-18,94.5800018310547,96.2699966430664,94.5800018310547,95.7300033569336,1753700,95.7300033569336
2016-07-19,95,95.5400009155273,94.9000015258789,95.3600006103516,1194800,95.3600006103516
2016-07-20,95.7900009155273,96.0500030517578,94.9899978637695,95.4499969482422,1507500,95.4499969482422
2016-07-21,95.0100021362305,95.5599975585938,93.9700012207031,94.6600036621094,1202400,94.6600036621094
2016-07-22,95.0599975585938,96.1399993896484,94.6699981689453,96.129997253418,1687800,96.129997253418
2016-07-25,95.870002746582,96.4499969482422,95.8099975585938,96.3899993896484,954500,96.3899993896484
2016-07-26,96.4499969482422,97.4499969482422,96.25,96.6500015258789,1164300,96.6500015258789
2016-07-27,96.7300033569336,96.7600021362305,95.2699966430664,95.7200012207031,1386000,95.7200012207031
2016-07-28,95.3199996948242,96.2699966430664,94.6800003051758,96.120002746582,1263300,96.120002746582
2016-07-29,96.2699966430664,96.5500030517578,95.6399993896484,96.2900009155273,988800,96.2900009155273
2016-08-01,97.4800033569336,97.8399963378906,96.5,97.0999984741211,1505300,97.0999984741211
2016-08-02,97.1500015258789,97.4100036621094,95.7099990844727,96.2300033569336,1843800,96.2300033569336
2016-08-03,95.879997253418,96.7699966430664,95.0199966430664,96.7699966430664,1312300,96.7699966430664
2016-08-04,96.7799987792969,97.4400024414062,95.7200012207031,96.0699996948242,1518800,96.0699996948242
2016-08-05,96.4100036621094,97.379997253418,96.1600036621094,97.0199966430664,1187400,97.0199966430664
2016-08-08,96.9700012207031,97.0299987792969,95.6100006103516,95.9000015258789,1079600,95.9000015258789
2016-08-09,95.7900009155273,96.1399993896484,95.0299987792969,95.9499969482422,913800,95.9499969482422
2016-08-10,96.3899993896484,99,96.1100006103516,98.120002746582,2243700,98.120002746582
2016-08-11,99,99.9300003051758,97.0699996948242,97.370002746582,1899700,97.370002746582
2016-08-12,96.9599990844727,97.3899993896484,96,96.2799987792969,1877900,96.2799987792969
2016-08-15,96.3499984741211,96.9499969482422,95.6699981689453,96.2600021362305,2245000,96.2600021362305
2016-08-16,95.6900024414062,96.1999969482422,94.8099975585938,95.5100021362305,1539500,95.5100021362305
2016-08-17,94.9400024414062,96.129997253418,94.629997253418,95.4899978637695,1741200,95.4899978637695
2016-08-18,95.7200012207031,96.0100021362305,95.0899963378906,95.8600006103516,1209500,95.8600006103516
2016-08-19,95.8199996948242,96.4000015258789,95,95.5699996948242,1217000,95.5699996948242
2016-08-22,95.3199996948242,95.9300003051758,95.0599975585938,95.7600021362305,1249100,95.7600021362305
2016-08-23,96.0199966430664,96.3499984741211,95.2600021362305,95.5100021362305,2104600,95.5100021362305
2016-08-24,95.8199996948242,96,94.0599975585938,94.9300003051758,3555500,94.9300003051758
2016-08-25,88,89.5800018310547,85.379997253418,85.5,15534000,85.5
2016-08-26,85.1399993896484,86.4899978637695,84.5699996948242,85.5,5463600,85.5
2016-08-29,85.75,86.3199996948242,85.1500015258789,85.5299987792969,3851100,85.5299987792969
2016-08-30,85.3499984741211,85.3499984741211,83.4599990844727,84.1100006103516,4273900,84.1100006103516
2016-08-31,83.7600021362305,84.1600036621094,82.129997253418,82.6999969482422,4208000,82.6999969482422
2016-09-01,82.3899993896484,83.75,82.2099990844727,83.1800003051758,2938600,83.1800003051758
2016-09-02,83.1100006103516,83.8300018310547,82.5500030517578,83.1100006103516,1821000,83.1100006103516
2016-09-06,83.5599975585938,83.75,82.7099990844727,83.2799987792969,2850600,83.2799987792969
2016-09-07,83.0100021362305,83.0199966430664,81.7399978637695,82.5,2778400,82.5
2016-09-08,82.5500030517578,82.5500030517578,81.4000015258789,81.8399963378906,3201200,81.8399963378906
2016-09-09,81.5100021362305,82.370002746582,81.4300003051758,81.629997253418,4647200,81.629997253418
2016-09-12,81.3399963378906,82.6800003051758,81.25,82.379997253418,2707800,82.379997253418
2016-09-13,81.7300033569336,82.0999984741211,79.6600036621094,80.1800003051758,3912100,80.1800003051758
2016-09-14,80.4800033569336,82,80.4800033569336,81.4499969482422,3596000,81.4499969482422
2016-09-15,81.1399993896484,82.0999984741211,80.8899993896484,81.9899978637695,2202100,81.9899978637695
2016-09-16,81.4700012207031,81.620002746582,80.5299987792969,81.0999984741211,3212000,81.0999984741211
2016-09-19,81.2699966430664,81.5500030517578,80.1500015258789,80.2200012207031,2259100,80.2200012207031
2016-09-20,80.3300018310547,80.5699996948242,79.3000030517578,79.6999969482422,2762600,79.6999969482422
2016-09-21,79.9800033569336,80.3600006103516,79.0299987792969,79.8899993896484,1896900,79.8899993896484
2016-09-22,80.4300003051758,80.8099975585938,78.6500015258789,80.0699996948242,3435900,80.0699996948242
2016-09-23,79.5299987792969,80.7600021362305,79.0599975585938,80.0899963378906,2674500,80.0899963378906
2016-09-26,79.6100006103516,80.2799987792969,79.2600021362305,80,2153300,80
2016-09-27,79.2699966430664,80.5899963378906,78.2699966430664,80.4599990844727,2882700,80.4599990844727
2016-09-28,80.6500015258789,80.6500015258789,79.0999984741211,79.4000015258789,2444800,79.4000015258789
2016-09-29,79.2600021362305,79.3000030517578,77.3399963378906,77.3600006103516,3577500,77.3600006103516
2016-09-30,77.4700012207031,79.3199996948242,77.2799987792969,78.9300003051758,4125000,78.9300003051758
2016-10-03,78.4599990844727,79.8899993896484,78.3300018310547,79.5299987792969,2423200,79.5299987792969
2016-10-04,77.8399963378906,78,76.0500030517578,76.4300003051758,4757900,76.4300003051758
2016-10-05,76.5,76.629997253418,74.5199966430664,75.120002746582,4947500,75.120002746582
2016-10-06,75.4499969482422,78.3099975585938,75.129997253418,78.0899963378906,5663900,78.0899963378906
2016-10-07,78.5500030517578,78.8300018310547,77.5800018310547,77.9700012207031,1782900,77.9700012207031
2016-10-10,78.0899963378906,78.5599975585938,77.7699966430664,77.9199981689453,1476300,77.9199981689453
2016-10-11,77.5599975585938,77.9100036621094,77,77.2399978637695,2467100,77.2399978637695
2016-10-12,77.379997253418,78.0599975585938,77.0100021362305,77.4700012207031,1093800,77.4700012207031
2016-10-13,77.1500015258789,78.8000030517578,76.9899978637695,78.2300033569336,2191100,78.2300033569336
2016-10-14,78.2600021362305,78.2600021362305,77.0899963378906,77.0899963378906,1565200,77.0899963378906
2016-10-17,77,77.3600006103516,76.379997253418,76.4400024414062,1299500,76.4400024414062
2016-10-18,76.8399963378906,77.5299987792969,76.25,76.25,2093900,76.25
2016-10-19,76.6100006103516,77.0299987792969,75.9400024414062,76.7600021362305,1634000,76.7600021362305
2016-10-20,77.0299987792969,77.0400009155273,75.8300018310547,75.870002746582,1664700,75.870002746582
2016-10-21,75.3300018310547,76.3399963378906,75.3300018310547,75.7099990844727,2182400,75.7099990844727
2016-10-24,75.7399978637695,76.3099975585938,75.7200012207031,75.9700012207031,1718700,75.9700012207031
2016-10-25,75.5999984741211,76.129997253418,75.3600006103516,75.8199996948242,1649300,75.8199996948242
2016-10-26,75.75,77.3300018310547,75.5999984741211,76.8000030517578,2343400,76.8000030517578
2016-10-27,76.7099990844727,76.8099975585938,74.4400024414062,74.4499969482422,2333000,74.4499969482422
2016-10-28,74.370002746582,75.8099975585938,74.3600006103516,75.2099990844727,1594500,75.2099990844727
2016-10-31,75.5199966430664,75.9499969482422,75.2799987792969,75.5500030517578,1397200,75.5500030517578
2016-11-01,75.7600021362305,75.9700012207031,74.5800018310547,74.879997253418,1406200,74.879997253418
2016-11-02,75.0599975585938,75.7200012207031,74.8600006103516,75.3600006103516,1111800,75.3600006103516
2016-11-03,75.2900009155273,75.7200012207031,73.8399963378906,74.0699996948242,1179100,74.0699996948242
2016-11-04,73.6399993896484,74.9100036621094,73.5699996948242,73.620002746582,1420800,73.620002746582
2016-11-07,74.7600021362305,75.8899993896484,74.1399993896484,75.5400009155273,1870200,75.5400009155273
2016-11-08,75.6699981689453,76.0500030517578,75,75.8099975585938,2009900,75.8099975585938
2016-11-09,72.6800003051758,76.1900024414062,72.5500030517578,76.0400009155273,3493400,76.0400009155273
2016-11-10,76.4700012207031,78,76.1600036621094,77.1999969482422,3320100,77.1999969482422
2016-11-11,77.0500030517578,78.7300033569336,76.9300003051758,77.8099975585938,1962600,77.8099975585938
2016-11-14,78.3399963378906,79.5100021362305,77.6100006103516,78.3399963378906,2883100,78.3399963378906
2016-11-15,78.6900024414062,79.25,77.9700012207031,79.1699981689453,2924700,79.1699981689453
2016-11-16,79.870002746582,81.3399963378906,79.6500015258789,80.5400009155273,3806100,80.5400009155273
2016-11-17,79.8199996948242,81.9300003051758,79.7300033569336,81.6500015258789,3448200,81.6500015258789
2016-11-18,81.5299987792969,82.1399993896484,80.6800003051758,81.9100036621094,3646800,81.9100036621094
2016-11-21,81.9700012207031,83.129997253418,80.879997253418,81.9899978637695,6768600,81.9899978637695
2016-11-22,88.3300018310547,91.4100036621094,87.5999984741211,88.6800003051758,12815000,88.6800003051758
2016-11-23,88.6600036621094,89.8899993896484,87.5100021362305,88.8600006103516,4022200,88.8600006103516
2016-11-25,88.5100021362305,89.5400009155273,88.4000015258789,89.1800003051758,1083100,89.1800003051758
2016-11-28,88.6999969482422,90.1699981689453,88.25,89.5800018310547,3331700,89.5800018310547
2016-11-29,89.9800033569336,90.6100006103516,89.2900009155273,89.6699981689453,3036000,89.6699981689453
2016-11-30,89.2900009155273,89.9599990844727,88.0400009155273,88.1600036621094,4231600,88.1600036621094
2016-12-01,86.7900009155273,88.0699996948242,86.0899963378906,86.5699996948242,4337000,86.5699996948242
2016-12-02,86.8199996948242,88.5100021362305,86.0500030517578,87.7600021362305,2110600,87.7600021362305
2016-12-05,88.4199981689453,88.7600021362305,87.0400009155273,88.1999969482422,3475000,88.1999969482422
2016-12-06,88.9599990844727,88.9800033569336,87.5400009155273,87.9300003051758,2280400,87.9300003051758
2016-12-07,87.4000015258789,88.2200012207031,87.0299987792969,87.8399963378906,3799200,87.8399963378906
2016-12-08,87.8399963378906,87.879997253418,86.7200012207031,87.120002746582,3240000,87.120002746582
2016-12-09,87.0199966430664,88.129997253418,86.5500030517578,87.7600021362305,1677800,87.7600021362305
2016-12-12,87.5599975585938,87.9400024414062,86.0599975585938,86.0899963378906,2258800,86.0899963378906
2016-12-13,86.1699981689453,86.8099975585938,85.4100036621094,86.1600036621094,2276600,86.1600036621094
2016-12-14,86.4000015258789,86.620002746582,84.620002746582,84.7200012207031,3104000,84.7200012207031
2016-12-15,84.8300018310547,86.1100006103516,84.3199996948242,85.6999969482422,2215000,85.6999969482422
2016-12-16,85.6100006103516,85.8499984741211,84.0400009155273,84.1999969482422,3874800,84.1999969482422
2016-12-19,84.1999969482422,85.3300018310547,83.8099975585938,84.2699966430664,1758700,84.2699966430664
2016-12-20,84.4199981689453,85.8300018310547,84.3499984741211,85.0899963378906,1351700,85.0899963378906
2016-12-21,84.6800003051758,85.0500030517578,83.2799987792969,84.0599975585938,1751000,84.0599975585938
2016-12-22,84.0199966430664,84.0199966430664,78.9400024414062,79.3099975585938,5691400,79.3099975585938
2016-12-23,79.4599990844727,80.2099990844727,78.379997253418,78.6999969482422,2274100,78.6999969482422
2016-12-27,78.9700012207031,79.7399978637695,74.9199981689453,78.120002746582,2426800,78.120002746582
2016-12-28,78.5400009155273,79.1699981689453,77.4000015258789,77.6699981689453,1676700,77.6699981689453
2016-12-29,77.6500015258789,78.0800018310547,76.8099975585938,77.3399963378906,1846600,77.3399963378906
2016-12-30,77.5699996948242,77.7200012207031,76.4199981689453,77.1800003051758,1688500,77.1800003051758
2017-01-03,77.5699996948242,78.1399993896484,76.4199981689453,77.4499969482422,2587900,77.4499969482422
2017-01-04,77.5199966430664,80.2300033569336,77.5199966430664,79.4499969482422,3259700,79.4499969482422
2017-01-05,78.4199981689453,79.5800018310547,77.5899963378906,78.0599975585938,2832000,78.0599975585938
2017-01-06,78.1699981689453,78.4400024414062,76.9400024414062,77.0899963378906,3104600,77.0899963378906
2017-01-09,76.7399978637695,77.3600006103516,76.6600036621094,77.1399993896484,2074900,77.1399993896484
2017-01-10,77.0500030517578,78.4000015258789,76.75,77.9599990844727,2380300,77.9599990844727
2017-01-11,77.6999969482422,78.4000015258789,77.4400024414062,77.8099975585938,1488400,77.8099975585938
2017-01-12,77.8099975585938,77.8099975585938,76.9199981689453,77.5299987792969,1710200,77.5299987792969
2017-01-13,77.4899978637695,77.7099990844727,76.879997253418,77.129997253418,1746100,77.129997253418
2017-01-17,77.7699966430664,81.9199981689453,77.2399978637695,79.5100021362305,5074400,79.5100021362305
2017-01-18,78.5100021362305,79.120002746582,76.4000015258789,77.3099975585938,4281100,77.3099975585938
2017-01-19,77.2300033569336,77.4899978637695,76.0500030517578,76.2600021362305,2032300,76.2600021362305
2017-01-20,76.6900024414062,77.0400009155273,75.5999984741211,76.5599975585938,2029700,76.5599975585938
2017-01-23,76.5800018310547,76.7200012207031,75.2900009155273,75.5500030517578,1692200,75.5500030517578
2017-01-24,75.5400009155273,76.9499969482422,75.5400009155273,76.879997253418,1647300,76.879997253418
2017-01-25,77.4100036621094,77.8199996948242,76.620002746582,76.8899993896484,1645500,76.8899993896484
2017-01-26,76.6600036621094,77.2300033569336,76,76.1699981689453,1876300,76.1699981689453
2017-01-27,76.3399963378906,76.4899978637695,73.9199981689453,74.0500030517578,2910300,74.0500030517578
2017-01-30,73.4899978637695,75.4599990844727,72.8899993896484,75.25,2502400,75.25
2017-01-31,74.8000030517578,77.2200012207031,74.370002746582,77.1900024414062,3624400,77.1900024414062
2017-02-01,77.0100021362305,77.4000015258789,76.0400009155273,76.3899993896484,1854000,76.3899993896484
2017-02-02,76.7600021362305,78.620002746582,76.4400024414062,77.1999969482422,3053600,77.1999969482422
2017-02-03,77.0800018310547,78.1500015258789,76.5599975585938,76.6900024414062,1775100,76.6900024414062
2017-02-06,76.7099990844727,76.8499984741211,74.9599990844727,75.120002746582,3000300,75.120002746582
2017-02-07,74.5,75.4100036621094,74.4700012207031,75.2099990844727,1594500,75.2099990844727
2017-02-08,75.3499984741211,76.879997253418,75.2200012207031,76.6600036621094,2671700,76.6600036621094
2017-02-09,79.120002746582,79.8499984741211,76.5699996948242,79.3899993896484,4518800,79.3899993896484
2017-02-10,79.7300033569336,79.9000015258789,77.9300003051758,78.0199966430664,3502600,78.0199966430664
2017-02-13,78.4300003051758,78.5400009155273,77.129997253418,77.6999969482422,1594000,77.6999969482422
2017-02-14,77.5,79.9000015258789,77.5,79.8000030517578,2741700,79.8000030517578
2017-02-15,79.4000015258789,79.9899978637695,78.3499984741211,78.7399978637695,2136100,78.7399978637695
2017-02-16,78.6999969482422,79.5500030517578,77.5100021362305,78,1780000,78
2017-02-17,77.9300003051758,80.1999969482422,77.6699981689453,80,2606900,80
2017-02-21,80.5,82.25,79.2200012207031,79.7600021362305,2726300,79.7600021362305
2017-02-22,80.1699981689453,80.1999969482422,78.3000030517578,78.5400009155273,2371400,78.5400009155273
