"Fecha","RTX.Open","RTX.High","RTX.Low","RTX.Close","RTX.Volume","RTX.Adjusted"
2014-02-21,72.5550689697266,73.0522308349609,72.1963500976562,72.611701965332,5815740,57.8076515197754
2014-02-24,72.8571395874023,73.996223449707,72.5613555908203,73.3102569580078,5293754,58.3637847900391
2014-02-25,73.0333557128906,73.4235382080078,72.724983215332,72.9326629638672,4082936,58.0631828308105
2014-02-26,72.9326629638672,73.4990539550781,72.7564544677734,73.0711135864258,4690092,58.1734046936035
2014-02-27,73.0837020874023,73.3983612060547,72.781623840332,73.3857803344727,3411742,58.4239120483398
2014-02-28,73.5808715820312,74.2039031982422,73.1277542114258,73.643798828125,5199526,58.6293334960938
2014-03-03,72.7501602172852,73.6941452026367,72.65576171875,73.4801788330078,4966578,58.4990653991699
2014-03-04,74.1346740722656,74.3675231933594,73.7256164550781,74.0025177001953,5111972,58.9149055480957
2014-03-05,74.3612365722656,74.5248565673828,73.8388900756836,73.8892364501953,3952479,58.8247375488281
2014-03-06,74.3108901977539,74.3864059448242,73.7948379516602,74.109504699707,2839384,59.0000839233398
2014-03-07,74.4115829467773,74.5122756958008,74.0088119506836,74.4556350708008,4628598,59.2756423950195
2014-03-10,74.3864059448242,74.5122756958008,73.5682830810547,74.1157989501953,3931663,59.0050811767578
2014-03-11,74.1283798217773,74.1472625732422,72.6872253417969,72.7753295898438,5323786,57.9379119873047
2014-03-12,72.6305847167969,72.894905090332,72.0641937255859,72.8823165893555,5059694,58.0231056213379
2014-03-13,73.0144729614258,73.3165512084961,70.6859664916992,71.0446853637695,9417050,56.5601272583008
2014-03-14,71.1390838623047,71.9697952270508,70.7489013671875,70.862174987793,6695728,56.4148216247559
2014-03-17,71.2208938598633,72.2970428466797,71.1453704833984,72.0012588500977,6345830,57.3216705322266
2014-03-18,72.190055847168,72.5550689697266,71.9572067260742,72.1711807250977,4059736,57.4569511413574
2014-03-19,72.1460037231445,72.4354934692383,71.0132141113281,71.7495269775391,4723144,57.1212425231934
2014-03-20,71.7621154785156,72.0578994750977,71.1139068603516,71.5984878540039,4600950,57.0010185241699
2014-03-21,73.3291397094727,74.0088119506836,72.0012588500977,72.1019515991211,16434074,57.4018287658691
2014-03-24,72.3536834716797,72.4984283447266,71.0698547363281,71.5858993530273,4965466,56.9909896850586
2014-03-25,71.9760894775391,72.5235977172852,71.6110763549805,72.4984283447266,5487294,57.7174797058105
2014-03-26,72.9074859619141,73.1843948364258,72.1082458496094,72.1082458496094,5502071,57.4068489074707
2014-03-27,71.9257354736328,72.1837615966797,71.3027038574219,71.6173706054688,3818685,57.0160369873047
2014-03-28,71.8691024780273,72.6494674682617,71.8187561035156,72.2529907226562,3904332,57.5220794677734
2014-03-31,72.6746368408203,73.6060409545898,72.5487747192383,73.5305252075195,5728981,58.5391387939453
2014-04-01,73.6878509521484,74.2605438232422,73.4927597045898,74.2101974487305,5250056,59.0802383422852
2014-04-02,75.2737579345703,75.6010055541992,74.732536315918,75.437385559082,11874915,60.0572280883789
2014-04-03,75.5129013061523,75.5191955566406,74.9653854370117,75.3744506835938,5998952,60.007137298584
2014-04-04,75.6702346801758,75.8275680541992,74.2479553222656,74.3738174438477,5879300,59.2104949951172
2014-04-07,73.757080078125,74.675895690918,73.0711135864258,73.1151657104492,5551648,58.2084617614746
2014-04-08,72.8886108398438,73.2221527099609,72.3348007202148,72.8571395874023,3881768,58.0030403137207
2014-04-09,73.0459442138672,73.6752700805664,72.7501602172852,73.6563873291016,4055605,58.639347076416
2014-04-10,73.6375045776367,73.8892364501953,72.0516052246094,72.0956573486328,4887128,57.3968162536621
2014-04-11,71.8376312255859,72.5047225952148,71.453742980957,71.6991806030273,4944809,57.0811614990234
2014-04-14,72.1963500976562,72.5613555908203,71.7117691040039,72.3348007202148,3624032,57.587215423584
2014-04-15,72.5613555908203,73.0522308349609,71.6991806030273,72.9011993408203,4439666,58.0381317138672
2014-04-16,73.631217956543,74.3171844482422,72.9452514648438,74.3045959472656,4650050,59.1553993225098
2014-04-17,74.5752029418945,75.0723724365234,74.3234710693359,74.619255065918,5266105,59.4059181213379
2014-04-21,74.6884841918945,74.9276275634766,74.3801116943359,74.4493408203125,4266465,59.2706527709961
2014-04-22,75.0660781860352,75.9345474243164,74.8898696899414,75.0094375610352,6656798,59.7165298461914
2014-04-23,74.9402160644531,75.4814376831055,74.8521041870117,75.2989273071289,4263764,59.9470024108887
2014-04-24,75.5695419311523,75.5695419311523,74.6066741943359,74.8772811889648,3416827,59.6113319396973
2014-04-25,74.5500335693359,74.7954711914062,73.5619888305664,73.7633743286133,5465207,58.7245140075684
2014-04-28,74.1472625732422,74.4996871948242,73.2473220825195,74.0717391967773,5367801,58.9700126647949
2014-04-29,74.2101974487305,74.4808044433594,73.6689758300781,73.9836349487305,4740623,58.8998794555664
2014-04-30,74.0151062011719,74.7828826904297,73.9269943237305,74.4682159423828,4514508,59.2856712341309
2014-05-01,74.2794189453125,74.5877914428711,73.3857803344727,73.5053482055664,6550017,58.5191040039062
2014-05-02,73.0207672119141,73.8955307006836,72.9074859619141,73.3291397094727,9220014,58.3788032531738
2014-05-05,73.0207672119141,73.7256164550781,72.6935195922852,73.517936706543,4489402,58.5291213989258
2014-05-06,73.2095642089844,73.3920669555664,72.9452514648438,73.0081787109375,3111262,58.1232795715332
2014-05-07,73.1718063354492,73.6752700805664,72.7690353393555,73.574577331543,4139822,58.5742149353027
2014-05-08,73.5494003295898,74.3171844482422,73.4927597045898,73.643798828125,4004598,58.6293334960938
2014-05-09,73.517936706543,73.8074264526367,73.0962905883789,73.6249237060547,3471965,58.6142921447754
2014-05-12,73.9081192016602,74.732536315918,73.8766555786133,74.6570205688477,4441732,59.4359817504883
2014-05-13,74.9024505615234,75.0094375610352,74.6884841918945,74.7262420654297,3300512,59.491081237793
2014-05-14,74.6129608154297,74.619255065918,73.7319107055664,73.8325958251953,2809034,59.0731658935547
2014-05-15,73.6626815795898,73.7885437011719,72.5865325927734,72.8130874633789,4551214,58.257453918457
2014-05-16,72.9200744628906,73.1403427124023,72.0453109741211,72.1082458496094,7128731,57.6935119628906
2014-05-19,71.7872848510742,72.7312774658203,71.6928863525391,72.3851470947266,5093222,57.9150543212891
2014-05-20,72.2655792236328,72.4543762207031,70.862174987793,71.1768417358398,5960657,56.9483070373535
2014-05-21,71.4915008544922,72.3473892211914,71.4915008544922,72.2718658447266,5291529,57.8244247436523
2014-05-22,72.0390167236328,72.6935195922852,71.9194488525391,72.3977355957031,3458300,57.9251251220703
2014-05-23,72.4103240966797,72.7879180908203,72.3285064697266,72.7123947143555,2391604,58.1768760681152
2014-05-27,73.0585250854492,73.2095642089844,72.781623840332,72.9074859619141,3159409,58.3329772949219
2014-05-28,72.9578323364258,73.348014831543,72.894905090332,72.9704208374023,3142089,58.3833198547363
2014-05-29,73.1466293334961,73.4109497070312,72.8697280883789,73.2221527099609,3621649,58.5847549438477
2014-05-30,73.1843948364258,73.4990539550781,72.8634338378906,73.1403427124023,5818600,58.5192832946777
2014-06-02,73.2599105834961,73.9773406982422,73.1277542114258,73.882942199707,4275522,59.1134376525879
2014-06-03,74.2605438232422,74.3989944458008,73.9836349487305,74.1472625732422,8521171,59.3249168395996
2014-06-04,74.1976089477539,74.2479553222656,73.517936706543,73.7193222045898,4414878,58.9825286865234
2014-06-05,73.8074264526367,74.5122756958008,73.587158203125,74.3675231933594,4454444,59.5011444091797
2014-06-06,74.5311508178711,74.8269348144531,74.4367523193359,74.8269348144531,3111262,59.8687210083008
2014-06-09,74.8898696899414,75.6387634277344,74.562614440918,75.5758361816406,5048412,60.4678802490234
2014-06-10,75.324104309082,75.4185028076172,74.6129608154297,74.9716796875,4163339,59.9845581054688
2014-06-11,74.6381378173828,74.6947784423828,74.1724319458008,74.4493408203125,3443681,59.5666122436523
2014-06-12,74.166145324707,74.4115829467773,73.3543090820312,73.5368194580078,4032088,58.8365097045898
2014-06-13,73.5808715820312,73.8011322021484,73.1906890869141,73.4990539550781,3050403,58.8062705993652
2014-06-16,73.3354339599609,73.7633743286133,73.1277542114258,73.5494003295898,2875613,58.8465766906738
2014-06-17,73.2347412109375,73.8577728271484,73.1277542114258,73.6375045776367,3565716,58.9170532226562
2014-06-18,73.6878509521484,73.9269943237305,72.9578323364258,73.7759628295898,4602221,59.0278434753418
2014-06-19,73.9269943237305,74.0969161987305,73.4172439575195,73.996223449707,3586214,59.2040672302246
2014-06-20,74.3297653198242,74.4367523193359,73.9081192016602,74.2542495727539,8341773,59.410514831543
2014-06-23,74.1220855712891,74.2164916992188,73.4487075805664,73.7130279541016,3338489,58.9774932861328
2014-06-24,73.4361267089844,73.6249237060547,72.781623840332,72.8005065917969,4402007,58.247386932373
2014-06-25,72.7753295898438,73.2158584594727,72.59912109375,73.0774078369141,3920540,58.4689445495605
2014-06-26,73.0396499633789,73.1403427124023,72.4103240966797,72.8445587158203,4630505,58.2826118469238
2014-06-27,72.8319702148438,73.3668975830078,72.6746368408203,73.3668975830078,14498036,58.7005577087402
2014-06-30,73.2473220825195,73.2473220825195,72.4984283447266,72.65576171875,5366371,58.1315879821777
2014-07-01,72.9830093383789,73.2976684570312,72.6872253417969,72.9578323364258,5156782,58.3732528686523
2014-07-02,72.9893035888672,72.9893035888672,72.1837615966797,72.4606704711914,6072364,57.9754867553711
2014-07-03,72.6998138427734,73.0018844604492,72.6179962158203,72.7061004638672,2774394,58.1718330383301
2014-07-07,72.7564544677734,72.8760223388672,72.190055847168,72.4354934692383,6005149,57.9553527832031
2014-07-08,72.2152328491211,72.4354934692383,71.7117691040039,71.7872848510742,4547559,57.4367179870605
2014-07-09,71.9635009765625,72.0578994750977,71.3530502319336,71.6425399780273,5336498,57.3208961486816
2014-07-10,70.9817504882812,71.6928863525391,70.7614822387695,71.4348678588867,5807477,57.1547470092773
2014-07-11,71.6173706054688,72.0893630981445,71.453742980957,71.8250503540039,5875486,57.4669227600098
2014-07-14,72.359977722168,72.5928268432617,72.1648864746094,72.2970428466797,4794649,57.8445625305176
2014-07-15,72.4732513427734,73.1592178344727,72.1460037231445,72.2718658447266,7132544,57.8244247436523
2014-07-16,72.54248046875,72.54248046875,71.8879776000977,71.9697952270508,5567379,57.5827331542969
2014-07-17,71.6991806030273,71.8124618530273,70.9376983642578,70.9691619873047,7747328,56.7821235656738
2014-07-18,71.1202011108398,71.5292663574219,70.9817504882812,71.4726257324219,6745146,57.1849594116211
2014-07-21,71.3782272338867,71.4285736083984,70.8432998657227,71.101318359375,8243414,56.8878517150879
2014-07-22,71.6551284790039,71.7432327270508,68.6658248901367,69.7671508789062,16727721,55.8204116821289
2014-07-23,69.6349945068359,69.7986145019531,68.9427337646484,69.0560073852539,11108381,55.2514381408691
2014-07-24,69.2259292602539,69.3454971313477,68.4644393920898,68.5651321411133,10824109,54.8586769104004
2014-07-25,68.3700408935547,68.7224655151367,68.2378845214844,68.5210800170898,6910402,54.8234329223633
2014-07-28,68.602897644043,68.7035903930664,68.0176239013672,68.5903091430664,8566935,54.8788223266602
2014-07-29,68.4770278930664,68.7539367675781,67.4701080322266,67.5456237792969,8708832,54.0429916381836
2014-07-30,67.8477020263672,68.0616760253906,66.7526779174805,66.9477691650391,9498248,53.5646362304688
2014-07-31,66.5198211669922,67.0673370361328,66.1422271728516,66.1736907958984,10373787,52.9453048706055
2014-08-01,66.0289459228516,66.5890502929688,65.6072998046875,65.9219665527344,7518036,52.7438888549805
2014-08-04,66.1044692993164,66.2932662963867,65.7016983032227,66.1107635498047,6328510,52.8949508666992
2014-08-05,65.9660186767578,66.5324096679688,65.7520446777344,66.0918807983398,8865508,52.8798332214355
2014-08-06,65.6072998046875,65.7960968017578,64.9087448120117,65.3178100585938,8594424,52.2605056762695
2014-08-07,65.6954040527344,65.8086853027344,65.2863464355469,65.5884170532227,6603407,52.4770164489746
2014-08-08,65.8716201782227,66.6960372924805,65.5254898071289,66.6834487915039,7118402,53.3531608581543
2014-08-11,67.0673370361328,67.2435455322266,66.5072402954102,66.5324096679688,5184271,53.2322998046875
2014-08-12,66.299560546875,66.5827560424805,65.9345474243164,66.0226593017578,6916758,52.8244552612305
2014-08-13,65.9408416748047,66.5638732910156,65.9408416748047,66.4317169189453,5541955,53.4523391723633
2014-08-14,66.425422668457,66.7400894165039,66.3939590454102,66.5638732910156,3697921,53.5586853027344
2014-08-15,66.9037094116211,66.9351806640625,66.0415344238281,66.4757690429688,4936546,53.4877967834473
2014-08-18,67.1239776611328,68.0427932739258,67.0106964111328,68.0239105224609,8003634,54.7334594726562
2014-08-19,68.0805511474609,68.3322830200195,67.7721862792969,68.319694519043,6294982,54.9714584350586
2014-08-20,68.3448715209961,69.1441192626953,68.319694519043,69.0434265136719,7153996,55.5537910461426
2014-08-21,69.2259292602539,69.3643798828125,68.911262512207,69.2636871337891,4524836,55.7310066223145
2014-08-22,69.0937728881836,69.1881713867188,68.7476425170898,68.842041015625,3757826,55.3917655944824
2014-08-25,69.024543762207,69.3203277587891,69.024543762207,69.1126480102539,2753419,55.6094932556152
2014-08-26,69.1629943847656,69.3329162597656,68.9993743896484,69.024543762207,3213753,55.5385971069336
2014-08-27,69.3517913818359,69.4398956298828,68.5147857666016,68.6532440185547,4048931,55.2398300170898
2014-08-28,68.4707336425781,68.7413482666016,68.1434860229492,68.6658248901367,3375354,55.2499580383301
2014-08-29,68.6658248901367,68.8168640136719,67.7847671508789,67.9546890258789,7495790,54.6777725219727
2014-09-02,68.1308975219727,68.6406555175781,67.7910614013672,68.6217727661133,6582909,55.2145042419434
2014-09-03,69.2196350097656,69.2259292602539,68.4833221435547,68.7224655151367,4178593,55.2955474853516
2014-09-04,68.9049682617188,69.0056610107422,68.6343612670898,68.7350540161133,4539137,55.3056602478027
2014-09-05,68.9175567626953,68.9175567626953,68.2064208984375,68.4078063964844,4438236,55.0423469543457
2014-09-08,68.5336685180664,68.5588455200195,68.2693557739258,68.3448715209961,6015001,54.9917182922363
2014-09-09,68.4455642700195,68.5840148925781,68.2252960205078,68.3889236450195,3360099,55.0271606445312
2014-09-10,68.3889236450195,68.7350540161133,68.0239105224609,68.2819366455078,3757349,54.9410781860352
2014-09-11,68.1434860229492,68.4266815185547,67.9987411499023,68.2882308959961,3607983,54.9461479187012
2014-09-12,68.0994338989258,68.3700408935547,67.9358062744141,68.1875381469727,4640516,54.8651237487793
2014-09-15,68.1434860229492,68.2630615234375,67.809944152832,68.1686630249023,3996335,54.8499374389648
2014-09-16,67.8602905273438,68.5084991455078,67.5204544067383,68.3071136474609,4909692,54.9613227844238
2014-09-17,68.3826293945312,68.5651321411133,67.7281341552734,67.9861526489258,6529201,54.7030830383301
2014-09-18,67.5959701538086,68.3826293945312,67.5959701538086,68.2945251464844,5465683,54.9511985778809
2014-09-19,68.6595306396484,68.7224655151367,68.0679702758789,68.2504730224609,9450578,54.9157562255859
2014-09-22,67.9861526489258,68.2567672729492,66.9414749145508,67.0044021606445,6582115,53.9131393432617
2014-09-23,67.0106964111328,67.0106964111328,66.1044692993164,66.3436126708984,6100330,53.3814544677734
2014-09-24,66.4757690429688,66.8659515380859,66.1674041748047,66.7526779174805,6080785,53.7105941772461
2014-09-25,66.708625793457,66.7463836669922,65.6387634277344,65.7583389282227,6254622,52.9105377197266
2014-09-26,65.6072998046875,66.3184356689453,65.6072998046875,66.2303314208984,6477400,53.2903099060059
2014-09-29,65.7016983032227,66.3876647949219,65.6198883056641,66.129638671875,4603015,53.2092895507812
2014-09-30,66.4191284179688,66.8407821655273,66.1233444213867,66.4568939208984,7967405,53.4726028442383
2014-10-01,66.2051620483398,66.2366256713867,65.0975494384766,65.3492736816406,9319008,52.5813827514648
2014-10-02,65.267463684082,65.4310913085938,64.4745101928711,64.9716796875,6410503,52.2775764465332
2014-10-03,65.3933258056641,65.8149795532227,65.1982345581055,65.7142868041992,4838187,52.8750877380371
2014-10-06,66.117057800293,66.4191284179688,65.2926406860352,65.5884170532227,4738239,52.7738075256348
2014-10-07,65.3492736816406,65.4436721801758,63.8011322021484,63.8263053894043,9520494,51.3559913635254
2014-10-08,64.0025177001953,64.6318435668945,63.3668975830078,64.5877914428711,9930297,51.9686851501465
2014-10-09,64.3486480712891,64.6381378173828,62.8256759643555,62.8949012756348,10709224,50.606559753418
2014-10-10,62.9263687133789,63.4172439575195,62.4606666564941,62.8949012756348,10611501,50.606559753418
2014-10-13,62.9641265869141,63.5368156433105,62.4417877197266,62.4984283447266,8121697,50.287540435791
2014-10-14,62.7501564025879,63.6312141418457,62.6683464050293,63.0081825256348,7266497,50.6976890563965
2014-10-15,62.3410949707031,62.6746368408203,61.2334785461426,62.4103202819824,11289845,50.2166633605957
2014-10-16,61.7747001647949,62.9892997741699,61.6425437927246,62.4480819702148,9691470,50.2470283508301
2014-10-17,63.1214599609375,64.1787261962891,63.0836982727051,63.8955307006836,11571098,51.411693572998
2014-10-20,63.8263053894043,64.0465698242188,63.5431098937988,63.8640632629395,10160543,51.3863716125488
2014-10-21,65.5254898071289,65.5443649291992,63.3606033325195,64.1787261962891,19948465,51.6395530700684
2014-10-22,64.8898696899414,64.8898696899414,63.5997467041016,63.6752662658691,9822245,51.2344512939453
2014-10-23,64.7388305664062,65.4122085571289,64.4808044433594,64.9339218139648,9043794,52.2471961975098
2014-10-24,64.9213333129883,65.3681564331055,64.6947784423828,65.3366928100586,5812403,52.5712738037109
2014-10-27,65.3178100585938,65.6387634277344,65.1290130615234,65.5695419311523,4699468,52.7586250305176
2014-10-28,66.0541229248047,67.0358734130859,65.9911880493164,66.8785400390625,6631692,53.8118782043457
2014-10-29,67.161735534668,67.5078659057617,66.3436126708984,66.6142196655273,6452452,53.599193572998
2014-10-30,66.2114562988281,67.0799255371094,65.890495300293,66.9225921630859,4593005,53.8473243713379
2014-10-31,67.8602905273438,67.9358062744141,67.3253631591797,67.3379516601562,7088688,54.181526184082
2014-11-03,67.6022644042969,67.6526107788086,66.7275009155273,66.8974227905273,7289696,53.8270645141602
2014-11-04,67.3379516601562,67.5204544067383,66.9162979125977,67.2624282836914,6343924,54.1207542419434
2014-11-05,67.6840744018555,68.2441787719727,67.388298034668,67.923225402832,10644552,54.6524467468262
2014-11-06,67.9043426513672,68.489616394043,67.8288192749023,68.3322830200195,5690686,54.9815979003906
2014-11-07,68.2756423950195,68.6469497680664,67.9358062744141,68.6469497680664,5169812,55.2347526550293
2014-11-10,68.6280670166016,68.7413482666016,68.3889236450195,68.5966033935547,5599159,55.194263458252
2014-11-11,68.5966033935547,68.6910018920898,67.9861526489258,68.1308975219727,4686756,54.8195533752441
2014-11-12,67.7595977783203,68.1308975219727,67.5645065307617,68.0553817749023,5057151,55.0588455200195
2014-11-13,68.1686630249023,68.5777206420898,67.9483947753906,68.0553817749023,6692391,55.0588455200195
2014-11-14,67.9169311523438,68.2315902709961,67.5833892822266,67.6211471557617,4664510,54.7075538635254
2014-11-17,67.4701080322266,67.7973556518555,67.4323501586914,67.57080078125,3804861,54.6668128967285
2014-11-18,67.7784805297852,68.6532440185547,67.5204544067383,68.4707336425781,4257408,55.3948936462402
2014-11-19,68.3134078979492,68.4833221435547,68.0994338989258,68.3826293945312,3608937,55.3235816955566
2014-11-20,67.9672775268555,68.5084991455078,67.8854598999023,68.4833221435547,3488967,55.4050636291504
2014-11-21,69.3329162597656,69.6098175048828,69.2070465087891,69.4147262573242,5676067,56.1585998535156
2014-11-24,68.5714263916016,70.295783996582,68.2252960205078,68.4644393920898,15423787,55.3897933959961
2014-11-25,69.2825698852539,70.6482086181641,69.0371322631836,70.3020782470703,12876303,56.8764915466309
2014-11-26,70.352424621582,70.4782867431641,69.1252365112305,69.3266220092773,8372123,56.0873222351074
2014-11-28,69.6287002563477,69.7293930053711,69.1755828857422,69.2762756347656,3371064,56.0465812683105
2014-12-01,68.6343612670898,69.4021377563477,68.4078063964844,69.0308380126953,5496033,55.8480339050293
2014-12-02,69.1189422607422,69.6853332519531,68.9049682617188,69.024543762207,4375629,55.8429374694824
2014-12-03,69.1629943847656,70.1195755004883,68.9616088867188,69.8489608764648,5420715,56.5099029541016
