"Fecha","FDS.Open","FDS.High","FDS.Low","FDS.Close","FDS.Volume","FDS.Adjusted"
2016-06-03,159.300003051758,160.380004882812,158.229995727539,158.940002441406,172400,147.502090454102
2016-06-06,158.970001220703,160.470001220703,158.679992675781,160.100006103516,135600,148.578643798828
2016-06-07,160.300003051758,160.649993896484,159.619995117188,159.809997558594,222600,148.309539794922
2016-06-08,159.690002441406,160.369995117188,159.199996948242,159.649993896484,152900,148.161026000977
2016-06-09,158.919998168945,160.259994506836,158.360000610352,160,156800,148.485794067383
2016-06-10,158.580001831055,159.589996337891,158.300003051758,159.100006103516,183800,147.65055847168
2016-06-13,158.449996948242,159.639999389648,157.860000610352,157.929992675781,243300,146.564758300781
2016-06-14,157.570007324219,158.720001220703,157.399993896484,158.369995117188,193100,146.973114013672
2016-06-15,158.619995117188,159.320007324219,158.220001220703,158.419998168945,171800,147.019500732422
2016-06-16,157.779998779297,158.699996948242,155.619995117188,158.199996948242,209100,146.815353393555
2016-06-17,158,158.720001220703,155.740005493164,155.800003051758,492500,144.588104248047
2016-06-20,158.179992675781,158.690002441406,156.419998168945,157.979995727539,244700,146.611145019531
2016-06-21,158.199996948242,159.5,157.690002441406,158.25,178900,146.861755371094
2016-06-22,158.25,159.460006713867,157.949996948242,158.220001220703,176600,146.833938598633
2016-06-23,160.059997558594,162.809997558594,159.589996337891,162.720001220703,328000,151.010070800781
2016-06-24,157.820007324219,159.070007324219,154.869995117188,155.289993286133,579300,144.114776611328
2016-06-27,153.110000610352,153.929992675781,149.389999389648,151.190002441406,704800,140.309829711914
2016-06-28,154,157.149993896484,149.410003662109,153.009994506836,670300,141.99885559082
2016-06-29,154.699996948242,157.75,152.110000610352,157.270004272461,504600,145.952285766602
2016-06-30,157.559997558594,161.490005493164,156.360000610352,161.419998168945,512800,149.803619384766
2016-07-01,161.220001220703,162.710006713867,159.759994506836,161.179992675781,321900,149.580917358398
2016-07-05,162.100006103516,162.899993896484,161.089996337891,162.119995117188,598700,150.453216552734
2016-07-06,160.919998168945,161.399993896484,158.630004882812,159.940002441406,587400,148.430160522461
2016-07-07,160.240005493164,160.789993286133,159.259994506836,160,278900,148.485794067383
2016-07-08,161.440002441406,161.869995117188,159.919998168945,161.020004272461,598700,149.432418823242
2016-07-11,161.419998168945,162.720001220703,160.369995117188,161.899993896484,324000,150.249099731445
2016-07-12,164.630004882812,166.190002441406,163.589996337891,165.119995117188,512500,153.237380981445
2016-07-13,165.190002441406,166.660003662109,165.029998779297,166.080001831055,356500,154.128265380859
2016-07-14,167.210006713867,168.089996337891,166.190002441406,167.339996337891,320300,155.297592163086
2016-07-15,167.300003051758,167.770004272461,166.509994506836,167.360000610352,219700,155.316162109375
2016-07-18,167.179992675781,167.300003051758,165.720001220703,166.619995117188,258100,154.629440307617
2016-07-19,166.479995727539,167.350006103516,166.130004882812,167.089996337891,240300,155.065582275391
2016-07-20,167.460006713867,169.539993286133,167.100006103516,168.789993286133,284200,156.643280029297
2016-07-21,168.919998168945,169.440002441406,167.639999389648,168.309997558594,208400,156.197814941406
2016-07-22,168.369995117188,170.389999389648,168.369995117188,169.770004272461,210000,157.552734375
2016-07-25,169.740005493164,170.580001831055,169.389999389648,170.509994506836,366600,158.239440917969
2016-07-26,169.75,172.199996948242,169.460006713867,172.009994506836,401000,159.63151550293
2016-07-27,172.009994506836,172.360000610352,171.169998168945,171.880004882812,272600,159.51091003418
2016-07-28,171.880004882812,173.770004272461,171.080001831055,173.139999389648,304300,160.680221557617
2016-07-29,173.039993286133,173.679992675781,171.5,171.960006713867,334100,159.58512878418
2016-08-01,172.080001831055,172.610000610352,170.770004272461,171.220001220703,249800,158.898376464844
2016-08-02,171.039993286133,171.630004882812,169.740005493164,171.210006713867,275900,158.889114379883
2016-08-03,170.75,172.199996948242,169.759994506836,172.199996948242,300200,159.807861328125
2016-08-04,172.580001831055,173.059997558594,171.669998168945,172.990005493164,179300,160.540969848633
2016-08-05,173.880004882812,174.949996948242,173.720001220703,174.210006713867,290000,161.673233032227
2016-08-08,173.850006103516,174.240005493164,172.639999389648,173.720001220703,224600,161.218505859375
2016-08-09,173.990005493164,174.550003051758,172,172.559997558594,271200,160.141967773438
2016-08-10,172.649993896484,173.389999389648,171.550003051758,173.300003051758,243000,160.828735351562
2016-08-11,173.889999389648,174,172.5,172.660003662109,218700,160.234786987305
2016-08-12,172.070007324219,173.449996948242,170.949996948242,172.789993286133,323700,160.355361938477
2016-08-15,173.710006713867,174.759994506836,172.820007324219,174.080001831055,257100,161.552612304688
2016-08-16,173.919998168945,174.460006713867,172.539993286133,173.389999389648,241900,160.912216186523
2016-08-17,173.740005493164,174.020004272461,172.050003051758,173.330001831055,177900,160.856582641602
2016-08-18,173.649993896484,174.979995727539,173.110000610352,174.779998779297,148200,162.202239990234
2016-08-19,174.539993286133,175.229995727539,173.759994506836,175.220001220703,243900,162.610549926758
2016-08-22,174.979995727539,176.309997558594,174.199996948242,175.800003051758,227800,163.148818969727
2016-08-23,174.979995727539,178.070007324219,174.970001220703,177.720001220703,221300,164.930648803711
2016-08-24,177.979995727539,179.279998779297,177.039993286133,177.389999389648,311400,164.624404907227
2016-08-25,177.25,178.25,177.110000610352,177.619995117188,137500,164.837814331055
2016-08-26,177.759994506836,179.210006713867,176.639999389648,177.660003662109,172000,164.874923706055
2016-08-29,177.660003662109,179.460006713867,177.660003662109,178.330001831055,161000,165.963836669922
2016-08-30,178.690002441406,179.729995727539,178.009994506836,178.809997558594,234800,166.410522460938
2016-08-31,178.699996948242,179.559997558594,177.169998168945,178.029998779297,229900,165.684585571289
2016-09-01,178.339996337891,180.369995117188,177.75,180.130004882812,275400,167.63899230957
2016-09-02,179.949996948242,182.059997558594,179.800003051758,181.520004272461,286700,168.9326171875
2016-09-06,182.270004272461,183.169998168945,179.860000610352,180.139999389648,251200,167.648315429688
2016-09-07,179.699996948242,181.690002441406,179.320007324219,181.410003662109,232100,168.830230712891
2016-09-08,181.440002441406,181.440002441406,180.25,180.699996948242,168400,168.169448852539
2016-09-09,180.050003051758,180.479995727539,176.229995727539,176.419998168945,255200,164.186248779297
2016-09-12,175.669998168945,178.490005493164,175.119995117188,178.429992675781,285600,166.056884765625
2016-09-13,177.389999389648,178.160003662109,174.75,175.910003662109,359200,163.711624145508
2016-09-14,176.119995117188,176.880004882812,174.220001220703,174.979995727539,421500,162.846130371094
2016-09-15,174.800003051758,178.610000610352,174.580001831055,178.039993286133,207000,165.693939208984
2016-09-16,177.089996337891,178.360000610352,176.330001831055,176.570007324219,472800,164.32585144043
2016-09-19,177.740005493164,178.979995727539,175.360000610352,176.550003051758,324400,164.307220458984
2016-09-20,177.910003662109,177.910003662109,175,175.929992675781,305100,163.730224609375
2016-09-21,177.089996337891,178.550003051758,175.279998779297,178.229995727539,296700,165.870712280273
2016-09-22,178.979995727539,180.229995727539,178.429992675781,179.800003051758,262900,167.33186340332
2016-09-23,179.020004272461,179.419998168945,177.979995727539,178.570007324219,315800,166.18717956543
2016-09-26,177.669998168945,178.059997558594,174.979995727539,176.190002441406,472000,163.972198486328
2016-09-27,168,169.889999389648,161.830001831055,164.339996337891,2073900,152.943954467773
2016-09-28,164.339996337891,165.169998168945,159.539993286133,162.389999389648,1204300,151.129165649414
2016-09-29,162.029998779297,163.179992675781,159.289993286133,160.210006713867,829800,149.100357055664
2016-09-30,161.089996337891,162.970001220703,160.429992675781,162.100006103516,470600,150.859268188477
2016-10-03,161.979995727539,162.039993286133,158.880004882812,159.449996948242,480500,148.393051147461
2016-10-04,159.789993286133,160.899993896484,156.910003662109,157.979995727539,519000,147.024978637695
2016-10-05,158.289993286133,159.369995117188,157.580001831055,158.350006103516,398900,147.36930847168
2016-10-06,158.300003051758,159.190002441406,157.449996948242,159.009994506836,348300,147.983505249023
2016-10-07,159,159.270004272461,157.309997558594,157.380004882812,235200,146.466598510742
2016-10-10,157.380004882812,159.020004272461,157.380004882812,158.029998779297,259400,147.071487426758
2016-10-11,157.729995727539,157.729995727539,155.729995727539,156.169998168945,348400,145.340484619141
2016-10-12,156.380004882812,156.929992675781,155.690002441406,156.169998168945,493200,145.340484619141
2016-10-13,154.990005493164,156.490005493164,154.5,155.190002441406,428600,144.428451538086
2016-10-14,156.360000610352,157.289993286133,155,155.199996948242,267200,144.437728881836
2016-10-17,155,155.710006713867,154.5,154.720001220703,228100,143.991012573242
2016-10-18,156.160003662109,156.580001831055,154.889999389648,155.839996337891,297100,145.033355712891
2016-10-19,155.779998779297,156.720001220703,155.279998779297,155.330001831055,181700,144.558746337891
2016-10-20,154.690002441406,155.229995727539,152.830001831055,153.309997558594,283900,142.678771972656
2016-10-21,152.770004272461,155.850006103516,152.350006103516,154.919998168945,450500,144.177154541016
2016-10-24,156.839996337891,156.839996337891,154.320007324219,154.410003662109,209200,143.702560424805
2016-10-25,153.949996948242,154.429992675781,152.639999389648,153.039993286133,360500,142.427520751953
2016-10-26,152.229995727539,155.580001831055,152.229995727539,154.699996948242,290200,143.972412109375
2016-10-27,154.970001220703,155.100006103516,153.070007324219,154.25,331400,143.553604125977
2016-10-28,154.210006713867,156.770004272461,154.210006713867,155.460006713867,400900,144.679733276367
2016-10-31,155.850006103516,156.490005493164,154.639999389648,154.720001220703,411400,143.991012573242
2016-11-01,155.139999389648,155.559997558594,151.919998168945,152.279998779297,568900,141.720245361328
2016-11-02,152.009994506836,153.279998779297,151.630004882812,151.669998168945,416200,141.15251159668
2016-11-03,151.440002441406,153.410003662109,150.949996948242,152.929992675781,304600,142.325134277344
2016-11-04,152.779998779297,154.330001831055,152.089996337891,152.729995727539,273600,142.139053344727
2016-11-07,155.309997558594,155.789993286133,153.839996337891,154.800003051758,421100,144.065490722656
2016-11-08,154.139999389648,157.429992675781,154.139999389648,155.949996948242,268200,145.1357421875
2016-11-09,154.910003662109,158.610000610352,154.399993896484,158.369995117188,400900,147.387939453125
2016-11-10,159.75,161.990005493164,159.369995117188,160.779998779297,506200,149.630798339844
2016-11-11,160.389999389648,162.669998168945,160.389999389648,162.160003662109,342800,150.915115356445
2016-11-14,162.910003662109,163.479995727539,160.720001220703,161.169998168945,575300,149.993759155273
2016-11-15,161.509994506836,163.710006713867,159.490005493164,160.360000610352,355100,149.239929199219
2016-11-16,160.110000610352,161.179992675781,157.660003662109,159.440002441406,269200,148.383728027344
2016-11-17,159.809997558594,162.470001220703,159.410003662109,162.460006713867,288000,151.194351196289
2016-11-18,162.770004272461,163.509994506836,161.660003662109,163.059997558594,248100,151.752639770508
2016-11-21,164,164.580001831055,161.889999389648,163.190002441406,267400,151.873672485352
2016-11-22,162.869995117188,163.919998168945,161.089996337891,161.559997558594,365700,150.356719970703
2016-11-23,160.970001220703,163.100006103516,160.240005493164,160.679992675781,482200,149.537750244141
2016-11-25,160.710006713867,161.649993896484,160.199996948242,160.910003662109,99300,149.751770019531
2016-11-28,160.160003662109,160.990005493164,158.5,160.369995117188,431200,149.714431762695
2016-11-29,160.410003662109,162.199996948242,160.410003662109,161.729995727539,200700,150.984100341797
2016-11-30,161.979995727539,162.199996948242,159.490005493164,160.169998168945,363400,149.527786254883
2016-12-01,161.020004272461,162.169998168945,158.410003662109,159.389999389648,349300,148.799560546875
2016-12-02,158.770004272461,159.759994506836,158.490005493164,158.990005493164,268900,148.426116943359
2016-12-05,159.960006713867,161.789993286133,159.539993286133,160.350006103516,167800,149.695785522461
2016-12-06,161.160003662109,161.5,160.100006103516,161.470001220703,167000,150.741363525391
2016-12-07,161.139999389648,164.820007324219,161.139999389648,164.509994506836,282100,153.579345703125
2016-12-08,164.600006103516,166.429992675781,163.259994506836,166.330001831055,269200,155.278427124023
2016-12-09,166.199996948242,167.559997558594,165.339996337891,167.380004882812,268900,156.258712768555
2016-12-12,166.5,166.759994506836,164.910003662109,165.25,317800,154.270202636719
2016-12-13,165.660003662109,167.75,165.660003662109,167.539993286133,373300,156.408065795898
2016-12-14,167.559997558594,168.220001220703,164.440002441406,164.539993286133,270600,153.607315063477
2016-12-15,164.820007324219,167.039993286133,163.639999389648,165.350006103516,257400,154.363586425781
2016-12-16,165.350006103516,166.729995727539,165.089996337891,165.339996337891,687500,154.354232788086
2016-12-19,165.220001220703,166.289993286133,163.929992675781,165.330001831055,501800,154.34489440918
2016-12-20,164.009994506836,164.539993286133,157.559997558594,161.279998779297,1025900,150.564025878906
2016-12-21,162.080001831055,165.699996948242,161.380004882812,165.179992675781,452500,154.204849243164
2016-12-22,165.289993286133,165.869995117188,162.740005493164,162.880004882812,323400,152.057647705078
2016-12-23,162.649993896484,164.490005493164,162.649993896484,163.210006713867,210600,152.365737915039
2016-12-27,163.279998779297,165.759994506836,163.279998779297,165.059997558594,231000,154.092803955078
2016-12-28,165.220001220703,165.600006103516,162.699996948242,162.720001220703,236900,151.908294677734
2016-12-29,162.570007324219,163.649993896484,161.690002441406,161.940002441406,379700,151.180114746094
2016-12-30,161.009994506836,164.009994506836,160.800003051758,163.429992675781,366000,152.571105957031
2017-01-03,165.059997558594,166.119995117188,164.039993286133,165.139999389648,307400,154.16748046875
2017-01-04,165.960006713867,170.529998779297,165.479995727539,169.710006713867,569700,158.433883666992
2017-01-05,169.300003051758,170.970001220703,168.050003051758,168.880004882812,291800,157.659027099609
2017-01-06,168.75,171.710006713867,167.940002441406,170.740005493164,297500,159.395446777344
2017-01-09,170.419998168945,171.300003051758,169.210006713867,169.800003051758,255000,158.517868041992
2017-01-10,166.990005493164,170.679992675781,166.350006103516,169.460006713867,397600,158.200500488281
2017-01-11,169.649993896484,169.880004882812,168.309997558594,169.440002441406,286100,158.181823730469
2017-01-12,168.979995727539,169.820007324219,166.429992675781,169.539993286133,221700,158.275131225586
2017-01-13,169.869995117188,171.119995117188,169.460006713867,170.240005493164,200700,158.928680419922
2017-01-17,168.949996948242,170.050003051758,168.110000610352,169.339996337891,183800,158.088455200195
2017-01-18,169.320007324219,171.360000610352,167.899993896484,171.199996948242,254000,159.824844360352
2017-01-19,171.210006713867,171.839996337891,169.100006103516,169.160003662109,259500,157.920379638672
2017-01-20,169.929992675781,171.529998779297,169.059997558594,170.539993286133,145300,159.208724975586
2017-01-23,170.529998779297,171.350006103516,169.75,171.25,183900,159.871551513672
2017-01-24,171.880004882812,172.490005493164,170.429992675781,172.350006103516,266100,160.8984375
2017-01-25,173.300003051758,174.619995117188,172.559997558594,174.429992675781,153700,162.840270996094
2017-01-26,174.830001831055,174.830001831055,172.710006713867,173.539993286133,146400,162.009399414062
2017-01-27,174.110000610352,174.25,172.039993286133,173.479995727539,152600,161.953384399414
2017-01-30,172.779998779297,173.039993286133,170,172.940002441406,179900,161.449279785156
2017-01-31,172.929992675781,173.279998779297,171.449996948242,173.050003051758,175000,161.551956176758
2017-02-01,174.229995727539,174.940002441406,171.639999389648,172.899993896484,198200,161.411895751953
2017-02-02,171.990005493164,174.960006713867,171.990005493164,174.520004272461,219800,162.924270629883
2017-02-03,174.949996948242,176.270004272461,173.539993286133,176.160003662109,159700,164.455307006836
2017-02-06,175.149993896484,176.759994506836,174.5,175.759994506836,188600,164.08186340332
2017-02-07,176.130004882812,176.929992675781,173.679992675781,174.009994506836,333900,162.448135375977
2017-02-08,174.539993286133,175.199996948242,173.360000610352,174.149993896484,165600,162.578826904297
2017-02-09,174.149993896484,176.360000610352,174.149993896484,175.929992675781,201500,164.240585327148
2017-02-10,176.259994506836,178.199996948242,176.020004272461,177.940002441406,168400,166.117065429688
2017-02-13,178.289993286133,179.220001220703,177.830001831055,178.619995117188,145900,166.751831054688
2017-02-14,177.669998168945,179.220001220703,177.190002441406,178.770004272461,130600,166.891906738281
2017-02-15,178.929992675781,179.990005493164,178.570007324219,179.820007324219,145100,167.872131347656
2017-02-16,179.770004272461,180.660003662109,178.529998779297,180.089996337891,160900,168.124206542969
2017-02-17,179.809997558594,182.100006103516,177.850006103516,181.669998168945,257400,169.599212646484
2017-02-21,182.449996948242,183.639999389648,181.240005493164,183.169998168945,229400,170.999557495117
2017-02-22,182.339996337891,182.660003662109,180.649993896484,181.410003662109,171800,169.356460571289
2017-02-23,182.059997558594,182.919998168945,179.149993896484,181.690002441406,148100,169.617858886719
2017-02-24,180.539993286133,182.380004882812,180.130004882812,182.289993286133,128000,170.647659301758
2017-02-27,182.179992675781,182.529998779297,180.550003051758,181.460006713867,179000,169.870620727539
2017-02-28,181.529998779297,182.5,177.410003662109,177.899993896484,287500,166.537979125977
2017-03-01,179.679992675781,181.050003051758,178.520004272461,180.850006103516,204800,169.299591064453
2017-03-02,180.699996948242,181.309997558594,177.580001831055,179.240005493164,202000,167.792434692383
2017-03-03,179.009994506836,179.660003662109,178.039993286133,178.339996337891,224300,166.949890136719
2017-03-06,177.429992675781,178.639999389648,176.550003051758,176.970001220703,292100,165.667373657227
2017-03-07,177.360000610352,177.970001220703,176.100006103516,176.699996948242,221100,165.414642333984
2017-03-08,177.410003662109,177.960006713867,176.429992675781,176.710006713867,188100,165.42399597168
2017-03-09,176.679992675781,178.619995117188,176.679992675781,177.800003051758,182600,166.444366455078
2017-03-10,178.710006713867,179.009994506836,177.190002441406,177.580001831055,219600,166.238433837891
2017-03-13,177.600006103516,177.669998168945,176.029998779297,176.960006713867,212200,165.658050537109
2017-03-14,176.330001831055,177.559997558594,176.279998779297,177.100006103516,170400,165.789108276367
2017-03-15,178,180.029998779297,178,179.259994506836,380600,167.811111450195
2017-03-16,179.669998168945,180.669998168945,178.679992675781,179.770004272461,125200,168.288528442383
2017-03-17,179.899993896484,180.940002441406,179.059997558594,179.940002441406,254900,168.447708129883
2017-03-20,180.309997558594,182.240005493164,179.619995117188,180.710006713867,292400,169.168518066406
2017-03-21,181.720001220703,182.559997558594,175.979995727539,176.259994506836,277800,165.00276184082
2017-03-22,176.270004272461,176.75,174.529998779297,176.75,170000,165.461395263672
2017-03-23,177.300003051758,179.330001831055,176.460006713867,177.570007324219,213400,166.229080200195
2017-03-24,177.830001831055,178.210006713867,175.610000610352,176.729995727539,210600,165.442733764648
2017-03-27,175.419998168945,176.740005493164,173.779998779297,174.550003051758,404800,163.401947021484
2017-03-28,167.75,168.029998779297,163.889999389648,164.570007324219,1221300,154.059326171875
2017-03-29,164.270004272461,164.979995727539,161.880004882812,164.360000610352,682500,153.862762451172
2017-03-30,164.25,164.869995117188,163.110000610352,164.429992675781,398700,153.928298950195
2017-03-31,164.399993896484,166.100006103516,164.029998779297,164.910003662109,325100,154.377639770508
2017-04-03,165.669998168945,167,163.309997558594,164.220001220703,419700,153.731689453125
2017-04-04,164.259994506836,166.070007324219,161.690002441406,162.350006103516,506900,151.98112487793
2017-04-05,162.089996337891,163.550003051758,160.630004882812,160.910003662109,502200,150.63313293457
2017-04-06,161.130004882812,162.820007324219,160.449996948242,161.130004882812,364500,150.839080810547
2017-04-07,160.610000610352,160.929992675781,157.740005493164,159.910003662109,461500,149.696960449219
2017-04-10,159.929992675781,160.889999389648,158.970001220703,159.649993896484,211700,149.453567504883
2017-04-11,159.839996337891,160.529998779297,158.610000610352,160.529998779297,348400,150.277389526367
2017-04-12,160.910003662109,160.990005493164,159.029998779297,159.199996948242,264900,149.032272338867
2017-04-13,159.350006103516,159.350006103516,157.630004882812,157.919998168945,257000,147.834075927734
2017-04-17,158.240005493164,161.190002441406,156.919998168945,161.089996337891,283900,150.801620483398
2017-04-18,160.179992675781,161.610000610352,160.089996337891,161.179992675781,290400,150.885864257812
2017-04-19,161.770004272461,163.259994506836,161.770004272461,163.029998779297,359400,152.61767578125
2017-04-20,164,164,161.789993286133,162.5,304400,152.121566772461
2017-04-21,162.990005493164,163.190002441406,160.449996948242,162.160003662109,260200,151.803268432617
2017-04-24,164.600006103516,164.830001831055,161.649993896484,163.130004882812,238400,152.711364746094
2017-04-25,163.869995117188,164,162.179992675781,163.119995117188,200500,152.701950073242
2017-04-26,162.970001220703,163.830001831055,162.100006103516,163.479995727539,193000,153.038986206055
2017-04-27,164.169998168945,164.300003051758,163.169998168945,163.830001831055,242300,153.366622924805
2017-04-28,164.199996948242,164.220001220703,162.529998779297,163.259994506836,252900,152.8330078125
2017-05-01,164.270004272461,164.270004272461,162.179992675781,162.960006713867,185700,152.552185058594
2017-05-02,163.5,163.800003051758,162.399993896484,163.240005493164,169100,152.814300537109
2017-05-03,162.889999389648,163.600006103516,162.419998168945,163.25,137100,152.823654174805
2017-05-04,163.279998779297,164.990005493164,162.75,164.020004272461,270700,153.544479370117
2017-05-05,164.210006713867,164.889999389648,163.5,164.070007324219,268100,153.591247558594
2017-05-08,163.839996337891,163.960006713867,160.830001831055,161.229995727539,196800,150.932647705078
2017-05-09,161.539993286133,163.279998779297,161.119995117188,162.639999389648,239000,152.252593994141
2017-05-10,162.039993286133,162.630004882812,160.5,161.279998779297,253800,150.979507446289
2017-05-11,160.199996948242,161.369995117188,159.910003662109,161.059997558594,226300,150.773529052734
2017-05-12,161.059997558594,161.470001220703,159.649993896484,160.300003051758,157400,150.062057495117
2017-05-15,160.139999389648,162.110000610352,160.139999389648,161.470001220703,270700,151.157333374023
2017-05-16,161.179992675781,161.979995727539,160.449996948242,160.690002441406,300900,150.427154541016
2017-05-17,160.690002441406,160.690002441406,158.300003051758,159.119995117188,346000,148.957443237305
2017-05-18,158.779998779297,160.970001220703,158.779998779297,159.789993286133,220900,149.584655761719
2017-05-19,160.699996948242,162.240005493164,160.070007324219,161.240005493164,214100,150.942016601562
2017-05-22,161.539993286133,162.630004882812,160.929992675781,161.210006713867,185900,150.913955688477
2017-05-23,161.600006103516,161.600006103516,160.520004272461,160.880004882812,151500,150.605010986328
2017-05-24,161.059997558594,161.740005493164,160.490005493164,161.369995117188,191700,151.063705444336
2017-05-25,161.839996337891,162.970001220703,161.199996948242,162.520004272461,256700,152.14030456543
2017-05-26,161.970001220703,162.460006713867,161.770004272461,161.949996948242,144100,152.130874633789
2017-05-30,161.970001220703,163.960006713867,161.589996337891,163.830001831055,213700,153.896911621094
2017-05-31,164.070007324219,166.050003051758,163.179992675781,165.690002441406,257700,155.644104003906
2017-06-01,166.210006713867,167.070007324219,162.960006713867,165.960006713867,479800,155.897811889648
2017-06-02,166.110000610352,167.429992675781,165.130004882812,165.380004882812,294900,155.352935791016
2017-06-05,165.119995117188,166.410003662109,164.309997558594,164.429992675781,180700,154.460494995117
2017-06-06,163.789993286133,164.850006103516,163.270004272461,163.410003662109,169400,153.502365112305
2017-06-07,163.75,164.490005493164,162.839996337891,164.029998779297,207800,154.084777832031
2017-06-08,164.490005493164,165.289993286133,162.75,163.729995727539,203000,153.802932739258
2017-06-09,163.5,164.75,162.600006103516,163.899993896484,280700,153.962615966797
2017-06-12,163.889999389648,166.639999389648,163.460006713867,165.809997558594,279400,155.756881713867
2017-06-13,166,167.399993896484,164.880004882812,166.979995727539,160300,156.855911254883
2017-06-14,167,167.710006713867,166.279998779297,167.479995727539,199300,157.325576782227
2017-06-15,165.759994506836,169.110000610352,165.759994506836,168.940002441406,289100,158.697082519531
2017-06-16,168.720001220703,169.970001220703,167.899993896484,169.940002441406,262000,159.636459350586
2017-06-19,170.259994506836,171.850006103516,170.119995117188,171.630004882812,226200,161.224029541016
2017-06-20,171.110000610352,171.419998168945,167.669998168945,167.75,243300,157.579238891602
2017-06-21,167.580001831055,167.589996337891,165.380004882812,165.850006103516,353500,155.794448852539
2017-06-22,165.759994506836,166.580001831055,164,166.089996337891,209400,156.019882202148
2017-06-23,166.25,167.559997558594,165.729995727539,166.770004272461,551000,156.658660888672
2017-06-26,166.779998779297,168.029998779297,164.600006103516,166.089996337891,598100,156.019882202148
2017-06-27,164.100006103516,167.580001831055,160.830001831055,165.649993896484,804700,155.606567382812
2017-06-28,166.529998779297,170.960006713867,165.660003662109,169.740005493164,1153600,159.448593139648
2017-06-29,170.080001831055,172.220001220703,169.210006713867,169.570007324219,1348500,159.28889465332
2017-06-30,170.399993896484,170.669998168945,165.660003662109,166.179992675781,669900,156.104354858398
2017-07-03,167.759994506836,167.820007324219,165.75,165.770004272461,231100,155.719253540039
2017-07-05,165.970001220703,167.050003051758,164.860000610352,165.289993286133,404800,155.268417358398
2017-07-06,164.339996337891,164.369995117188,160.199996948242,160.580001831055,293700,150.843963623047
2017-07-07,160.610000610352,162.160003662109,160.610000610352,162.039993286133,251800,152.215408325195
2017-07-10,161.320007324219,162.699996948242,161.119995117188,161.630004882812,227400,151.830307006836
2017-07-11,161.809997558594,163.199996948242,161.649993896484,162.350006103516,354500,152.506622314453
2017-07-12,162.869995117188,164.630004882812,162.869995117188,163.940002441406,354900,154.000244140625
2017-07-13,164.020004272461,164.899993896484,163.039993286133,164.419998168945,214700,154.451095581055
2017-07-14,164.570007324219,164.589996337891,163.149993896484,163.380004882812,280200,153.474197387695
2017-07-17,163.429992675781,163.509994506836,161.259994506836,162.440002441406,274400,152.591217041016
2017-07-18,162.039993286133,162.699996948242,160.610000610352,162.080001831055,293800,152.253005981445
2017-07-19,162.199996948242,163.830001831055,161.490005493164,163.470001220703,254800,153.55876159668
2017-07-20,163.710006713867,166.020004272461,163.529998779297,165.570007324219,201900,155.531402587891
2017-07-21,165.839996337891,166.160003662109,165.089996337891,166.100006103516,145100,156.029251098633
2017-07-24,166.320007324219,167.699996948242,166.25,166.289993286133,271900,156.207763671875
2017-07-25,166.949996948242,167.559997558594,166.149993896484,166.740005493164,259800,156.630477905273
2017-07-26,167.139999389648,167.199996948242,165.419998168945,165.470001220703,195000,155.437484741211
2017-07-27,165.710006713867,165.710006713867,163.059997558594,164.740005493164,309300,154.751724243164
2017-07-28,163.839996337891,165.899993896484,163.839996337891,164.990005493164,272800,154.986557006836
2017-07-31,165.380004882812,168.210006713867,164.940002441406,167.220001220703,274000,157.081329345703
2017-08-01,168.100006103516,168.369995117188,164.979995727539,165.770004272461,376600,155.719253540039
2017-08-02,165.789993286133,165.789993286133,162.910003662109,164.449996948242,168600,154.479293823242
2017-08-03,163.899993896484,165.550003051758,163.649993896484,164.880004882812,235800,154.883255004883
2017-08-04,165.220001220703,165.220001220703,162.899993896484,163.789993286133,180600,153.859313964844
2017-08-07,163.860000610352,164.839996337891,162.190002441406,162.520004272461,230800,152.666366577148
2017-08-08,162.399993896484,162.449996948242,160.669998168945,160.960006713867,181700,151.200942993164
2017-08-09,160.610000610352,162.740005493164,159.669998168945,162.279998779297,309100,152.440872192383
2017-08-10,161.880004882812,163.039993286133,157.520004272461,158.729995727539,375100,149.106094360352
2017-08-11,157.979995727539,159.369995117188,157.759994506836,158.779998779297,236700,149.153060913086
2017-08-14,160.059997558594,161.979995727539,159.350006103516,161.580001831055,149400,151.783340454102
2017-08-15,161.570007324219,162.720001220703,160.970001220703,162.210006713867,167400,152.375137329102
2017-08-16,162.410003662109,164.539993286133,161.899993896484,163.660003662109,200100,153.737228393555
2017-08-17,163.580001831055,163.889999389648,161.089996337891,161.100006103516,130100,151.332427978516
2017-08-18,160.619995117188,161.889999389648,158.990005493164,159.020004272461,259200,149.378540039062
2017-08-21,158.940002441406,159.589996337891,157.880004882812,158.789993286133,355300,149.162460327148
2017-08-22,158.850006103516,160.899993896484,158.190002441406,160.619995117188,261700,150.881530761719
2017-08-23,159.960006713867,160.050003051758,157.910003662109,158.179992675781,232300,148.589462280273
2017-08-24,158.720001220703,159.990005493164,157.910003662109,158.679992675781,149000,149.059127807617
2017-08-25,159.289993286133,160.229995727539,158.720001220703,159.270004272461,142100,149.613388061523
2017-08-28,159.029998779297,159.25,156.830001831055,157.199996948242,256200,147.668869018555
2017-08-29,155.75,156.710006713867,155.320007324219,155.529998779297,228100,146.622451782227
2017-08-30,155.509994506836,157.369995117188,155.089996337891,156.919998168945,171200,147.932846069336
2017-08-31,157.179992675781,158.649993896484,156.929992675781,157.179992675781,256600,148.177917480469
