"Fecha","AMGN.Open","AMGN.High","AMGN.Low","AMGN.Close","AMGN.Volume","AMGN.Adjusted"
2014-06-30,118.959999084473,119.169998168945,118.199996948242,118.370002746582,2422700,91.6238403320312
2014-07-01,119.389999389648,120.5,119.050003051758,120.309997558594,2072500,93.1254653930664
2014-07-02,120.080001831055,121.220001220703,120.019996643066,121.029998779297,1447000,93.6827621459961
2014-07-03,121.449996948242,122.849998474121,120.720001220703,122.849998474121,1963400,95.0915374755859
2014-07-07,121.849998474121,123.110000610352,120.040000915527,120.160003662109,3075700,93.0093612670898
2014-07-08,119.98999786377,120.980003356934,119.099998474121,119.959999084473,2455400,92.8545455932617
2014-07-09,120.449996948242,120.620002746582,118.919998168945,119.569999694824,2647600,92.5526733398438
2014-07-10,118.910003662109,119.199996948242,117.879997253418,118.949996948242,2642500,92.0727386474609
2014-07-11,120.430000305176,120.800003051758,119.110000610352,119.769996643066,2733200,92.7074661254883
2014-07-14,120.839996337891,120.860000610352,118.809997558594,118.980003356934,2149600,92.0959777832031
2014-07-15,118.73999786377,119.470001220703,116.569999694824,116.860000610352,3963000,90.4550094604492
2014-07-16,117.849998474121,117.849998474121,116.269996643066,117.709999084473,4087100,91.1129379272461
2014-07-17,116.730003356934,117.169998168945,115.209999084473,115.389999389648,2688000,89.3171615600586
2014-07-18,116.110000610352,118.680000305176,114.930000305176,118.300003051758,3477600,91.5696258544922
2014-07-21,117.629997253418,119.339996337891,117.199996948242,119.029998779297,3076700,92.1346969604492
2014-07-22,119.589996337891,121.269996643066,119.349998474121,121.110000610352,2806100,93.7446975708008
2014-07-23,121.379997253418,122.389999389648,121,122.01000213623,3527500,94.4413299560547
2014-07-24,122.150001525879,122.360000610352,121.319999694824,122.26000213623,3219700,94.6348495483398
2014-07-25,121.970001220703,122.879997253418,121.669998168945,122.839996337891,3028900,95.0838088989258
2014-07-28,122.629997253418,123.050003051758,121.660003662109,122.650001525879,2432000,94.9367370605469
2014-07-29,122.519996643066,124.389999389648,122.25,123.309997558594,3988100,95.4476013183594
2014-07-30,128.630004882812,131.240005493164,128.630004882812,130.009994506836,8465700,100.633712768555
2014-07-31,128.389999389648,129.339996337891,127.040000915527,127.389999389648,4839300,98.605712890625
2014-08-01,126.169998168945,127.300003051758,124.76000213623,125.550003051758,4542700,97.1814498901367
2014-08-04,129,129.389999389648,126.519996643066,128.649993896484,6403700,99.5809936523438
2014-08-05,127.51000213623,129,126.620002746582,127.879997253418,3749100,98.9849853515625
2014-08-06,127.26000213623,128.779998779297,126.529998779297,127.089996337891,2579000,98.3734817504883
2014-08-07,127.410003662109,128.889999389648,125.51000213623,125.75,3065200,97.3362884521484
2014-08-08,125.220001220703,127.410003662109,125.139999389648,126.949996948242,2206800,98.26513671875
2014-08-11,127.860000610352,128,126.580001831055,127.319999694824,2529200,98.551513671875
2014-08-12,126.220001220703,126.900001525879,125.400001525879,126.319999694824,2324500,98.2481842041016
2014-08-13,126.650001525879,127.800003051758,126.300003051758,127.339996337891,2537300,99.0415191650391
2014-08-14,125.199996948242,132.520004272461,124.809997558594,131.860000610352,6408400,102.557060241699
2014-08-15,133.309997558594,133.309997558594,130,132.800003051758,4347800,103.288177490234
2014-08-18,133.350006103516,133.979995727539,132.369995117188,133.220001220703,3156700,103.614791870117
2014-08-19,133.360000610352,133.690002441406,131.800003051758,133.020004272461,1878900,103.459266662598
2014-08-20,131.970001220703,133.270004272461,131.850006103516,132.679992675781,1748900,103.194839477539
2014-08-21,132.960006713867,133.009994506836,132.039993286133,132.529998779297,1774300,103.078163146973
2014-08-22,132.990005493164,133.460006713867,132.419998168945,132.820007324219,2017800,103.303718566895
2014-08-25,133.380004882812,134.929992675781,133.380004882812,134.789993286133,2997500,104.835914611816
2014-08-26,134.910003662109,137.669998168945,134.899993896484,137.270004272461,3891200,106.764839172363
2014-08-27,137.940002441406,138.570007324219,136.690002441406,137.830001831055,2693200,107.200378417969
2014-08-28,137.649993896484,139.380004882812,137.289993286133,138.690002441406,3899700,107.869232177734
2014-08-29,139.449996948242,139.729995727539,138.309997558594,139.380004882812,2362500,108.405906677246
2014-09-02,139.619995117188,139.929992675781,137.199996948242,137.960006713867,3287800,107.301452636719
2014-09-03,138.529998779297,138.850006103516,137.339996337891,138.580001831055,2729300,107.783676147461
2014-09-04,138.740005493164,139.5,137.529998779297,138.009994506836,2975400,107.340362548828
2014-09-05,138.220001220703,138.330001831055,135.630004882812,137.880004882812,3357100,107.239219665527
2014-09-08,138,139.360000610352,137.660003662109,139.270004272461,2512900,108.320335388184
2014-09-09,138.660003662109,138.979995727539,137.070007324219,137.389999389648,3122500,106.858131408691
2014-09-10,137.389999389648,139.720001220703,137.270004272461,139.190002441406,2330500,108.25813293457
2014-09-11,138.529998779297,139.929992675781,137.350006103516,138.960006713867,3620000,108.079231262207
2014-09-12,138.509994506836,138.990005493164,136.820007324219,137.889999389648,2329700,107.247024536133
2014-09-15,137.570007324219,138.059997558594,136.889999389648,137.970001220703,2174500,107.309242248535
2014-09-16,137.320007324219,139.550003051758,136.949996948242,139.330001831055,2398900,108.367012023926
2014-09-17,140,141.570007324219,138.619995117188,140.710006713867,3940900,109.440361022949
2014-09-18,140.899993896484,142.160003662109,139.949996948242,142.020004272461,2160400,110.459228515625
2014-09-19,142.990005493164,144.460006713867,142.289993286133,144.009994506836,6703300,112.006988525391
2014-09-22,143.289993286133,144.020004272461,141.089996337891,142.179992675781,3082800,110.583656311035
2014-09-23,141.839996337891,142.399993896484,140.570007324219,140.679992675781,2320900,109.417015075684
2014-09-24,140.75,142.479995727539,140.020004272461,142.240005493164,3227600,110.63037109375
2014-09-25,142.080001831055,143.029998779297,139.399993896484,139.850006103516,2676400,108.771446228027
2014-09-26,140.009994506836,141.190002441406,138.929992675781,141.059997558594,2296200,109.712539672852
2014-09-29,139.960006713867,141.5,139.330001831055,140.070007324219,2218700,108.942573547363
2014-09-30,140.309997558594,141.580001831055,139.020004272461,140.460006713867,2646800,109.245887756348
2014-10-01,140.389999389648,140.779998779297,138.179992675781,138.820007324219,3752200,107.970375061035
2014-10-02,138.979995727539,139.770004272461,136.320007324219,137.199996948242,3060900,106.710350036621
2014-10-03,138.070007324219,139.710006713867,137.899993896484,139.149993896484,3429000,108.227012634277
2014-10-06,138.070007324219,140.550003051758,136.979995727539,137.610000610352,3190200,107.029228210449
2014-10-07,137.139999389648,137.539993286133,135.979995727539,136.029998779297,2679500,105.80037689209
2014-10-08,135.610000610352,140.380004882812,135.419998168945,140.070007324219,3621000,108.942573547363
2014-10-09,139.570007324219,140.190002441406,137.020004272461,137.580001831055,2750500,107.005897521973
2014-10-10,136.779998779297,140.740005493164,136.779998779297,137.389999389648,5750400,106.858131408691
2014-10-13,137.050003051758,137.809997558594,133.520004272461,133.559997558594,6866700,103.879257202148
2014-10-14,135.380004882812,135.429992675781,131.929992675781,132.199996948242,3736400,102.821495056152
2014-10-15,131.020004272461,131.369995117188,128.600006103516,130.899993896484,4700100,101.810394287109
2014-10-16,128.149993896484,130.880004882812,127.669998168945,130.449996948242,7906000,101.460380554199
2014-10-17,131.25,139.850006103516,129.5,133.690002441406,7351500,103.98038482666
2014-10-20,133.279998779297,137.550003051758,133.009994506836,137.509994506836,6623800,106.951431274414
2014-10-21,138.490005493164,145.490005493164,137.009994506836,144.089996337891,8951400,112.069190979004
2014-10-22,143.809997558594,144.410003662109,141.669998168945,143.639999389648,5222100,111.719192504883
2014-10-23,145.899993896484,148.139999389648,145.240005493164,147.25,4710700,114.526954650879
2014-10-24,146.850006103516,147.5,145.520004272461,147.259994506836,5318400,114.534744262695
2014-10-27,146.699996948242,148.470001220703,146.110000610352,148.199996948242,4172500,115.265830993652
2014-10-28,151.75,157.25,151.470001220703,157.190002441406,11623200,122.258018493652
2014-10-29,157.910003662109,159.720001220703,156.910003662109,158.880004882812,7069800,123.572479248047
2014-10-30,158.639999389648,161.580001831055,158.160003662109,161.580001831055,3864500,125.672454833984
2014-10-31,164.559997558594,164.649993896484,161.419998168945,162.179992675781,7971100,126.139083862305
2014-11-03,162.080001831055,162.410003662109,159.649993896484,161.559997558594,5823800,125.656890869141
2014-11-04,160.690002441406,161.990005493164,159.169998168945,160.410003662109,3719000,124.762474060059
2014-11-05,161.309997558594,161.309997558594,158.809997558594,158.940002441406,4062900,123.619140625
2014-11-06,159.970001220703,160.940002441406,159.470001220703,160.350006103516,3310900,124.715782165527
2014-11-07,162.070007324219,162.25,158.320007324219,160.25,3633300,124.63801574707
2014-11-10,161.009994506836,163.199996948242,160.5,163.089996337891,3160900,127.331535339355
2014-11-11,163.080001831055,163.860000610352,161.520004272461,162.419998168945,3015700,126.808502197266
2014-11-12,161.770004272461,163.070007324219,161.039993286133,161.929992675781,3528900,126.425933837891
2014-11-13,162.110000610352,162.350006103516,159.580001831055,160.850006103516,3636900,125.58268737793
2014-11-14,161.100006103516,161.279998779297,156.619995117188,157.679992675781,4505700,123.107734680176
2014-11-17,156.910003662109,160.199996948242,156.660003662109,159.139999389648,2662400,124.247627258301
2014-11-18,158.910003662109,162.389999389648,158.369995117188,162.240005493164,3135600,126.667938232422
2014-11-19,161.279998779297,163.279998779297,160.369995117188,162.639999389648,2422900,126.980262756348
2014-11-20,161.910003662109,164.830001831055,161.75,162.679992675781,3208900,127.011497497559
2014-11-21,165.580001831055,165.580001831055,161.429992675781,162.809997558594,3717000,127.112991333008
2014-11-24,163,165.679992675781,162.949996948242,164.179992675781,2193300,128.182571411133
2014-11-25,164.059997558594,164.410003662109,160.699996948242,162.240005493164,3564900,126.667938232422
2014-11-26,162.75,164.839996337891,162.470001220703,164.720001220703,2118000,128.604187011719
2014-11-28,165,167.350006103516,164.520004272461,165.309997558594,1794800,129.064819335938
2014-12-01,165.119995117188,167.369995117188,164.169998168945,166.410003662109,2514200,129.923629760742
2014-12-02,167.600006103516,169.330001831055,166.800003051758,169.279998779297,3290200,132.164398193359
2014-12-03,169.279998779297,169.490005493164,166.5,168.070007324219,2369100,131.219680786133
2014-12-04,167.539993286133,168.759994506836,166.449996948242,166.550003051758,3357800,130.033004760742
2014-12-05,166.679992675781,169.410003662109,166.110000610352,169.240005493164,2548700,132.133178710938
2014-12-08,169.389999389648,173.139999389648,169,171.639999389648,3953700,134.006973266602
2014-12-09,170.320007324219,170.910003662109,167.440002441406,169.389999389648,3712300,132.250244140625
2014-12-10,169,169.75,165,165.389999389648,3490200,129.127243041992
2014-12-11,166.699996948242,169.639999389648,165.600006103516,166.080001831055,3173600,129.666000366211
2014-12-12,163.139999389648,167.710006713867,162.300003051758,164.529998779297,3366700,128.455810546875
2014-12-15,164.770004272461,164.990005493164,159.399993896484,159.600006103516,4428300,124.60676574707
2014-12-16,157.679992675781,163.960006713867,157.5,159.440002441406,4492800,124.481903076172
2014-12-17,159.460006713867,164.009994506836,158.600006103516,163.479995727539,3417900,127.636032104492
2014-12-18,166.100006103516,168.589996337891,164.580001831055,168.479995727539,3511800,131.539825439453
2014-12-19,168.910003662109,171.729995727539,167.399993896484,170.169998168945,7856300,132.859252929688
2014-12-22,168.309997558594,169.039993286133,163.910003662109,164.529998779297,4061500,128.455810546875
2014-12-23,164.910003662109,164.990005493164,154.360000610352,157.520004272461,7091700,122.98282623291
2014-12-24,156.529998779297,163.169998168945,156.470001220703,160.669998168945,2222800,125.442161560059
2014-12-26,162.160003662109,164.149993896484,161.850006103516,163.460006713867,1707500,127.620468139648
2014-12-29,163.830001831055,164.050003051758,161.520004272461,162.850006103516,1727600,127.144218444824
2014-12-30,162.690002441406,162.729995727539,160.179992675781,160.630004882812,2019800,125.410911560059
2014-12-31,161.669998168945,163.279998779297,159.259994506836,159.289993286133,2691900,124.364730834961
2015-01-02,160.160003662109,162.589996337891,158.600006103516,159.889999389648,2605400,124.833183288574
2015-01-05,157.429992675781,159.600006103516,154.259994506836,157.990005493164,4080300,123.349769592285
2015-01-06,158.779998779297,158.880004882812,152.330001831055,152.899993896484,5075800,119.37580871582
2015-01-07,154.089996337891,158.580001831055,153.009994506836,158.240005493164,3502400,123.544967651367
2015-01-08,159.600006103516,162.759994506836,155.149993896484,157.669998168945,4560200,123.09992980957
2015-01-09,158.759994506836,158.759994506836,154.630004882812,155.729995727539,3949100,121.585289001465
2015-01-12,156.220001220703,157.990005493164,154.990005493164,156.220001220703,2700700,121.967834472656
2015-01-13,158.889999389648,160.960006713867,153.410003662109,155.139999389648,4570400,121.124626159668
2015-01-14,152.869995117188,155.539993286133,152.570007324219,155.160003662109,3426400,121.140266418457
2015-01-15,156.149993896484,157.740005493164,151.529998779297,151.919998168945,2894000,118.610702514648
2015-01-16,152.429992675781,158.440002441406,152.029998779297,158.429992675781,3513200,123.693305969238
2015-01-20,159.210006713867,159.729995727539,154.649993896484,157.600006103516,3664400,123.04524230957
