"Fecha","MCO.Open","MCO.High","MCO.Low","MCO.Close","MCO.Volume","MCO.Adjusted"
2015-11-05,100.110000610352,101.919998168945,99.3899993896484,101.599998474121,1239300,93.3488235473633
2015-11-06,102.050003051758,102.599998474121,101.199996948242,102.550003051758,2239300,94.2216796875
2015-11-09,102.349998474121,102.519996643066,99.870002746582,100.379997253418,1865300,92.227912902832
2015-11-10,99.8300018310547,100.459999084473,99.3300018310547,100.099998474121,1582300,91.9706420898438
2015-11-11,100.639999389648,101.080001831055,99.9199981689453,100.730003356934,971200,92.5494842529297
2015-11-12,99.870002746582,101.110000610352,99.0299987792969,99.4000015258789,2992900,91.3274841308594
2015-11-13,99.5999984741211,99.5999984741211,96.3899993896484,96.9000015258789,2056100,89.0305328369141
2015-11-16,96.6100006103516,98.1399993896484,96.0699996948242,98.0899963378906,1309400,90.1238784790039
2015-11-17,99.3000030517578,102.540000915527,98.8199996948242,101.199996948242,2234800,92.9813079833984
2015-11-18,101.449996948242,103.290000915527,99.1399993896484,103.199996948242,1271400,95.1385269165039
2015-11-19,103.26000213623,103.680000305176,102.699996948242,103.430000305176,995300,95.3505706787109
2015-11-20,103.809997558594,104.629997253418,103.400001525879,104.339996337891,1224400,96.189453125
2015-11-23,104.550003051758,104.830001831055,104.050003051758,104.169998168945,1385500,96.0327606201172
2015-11-24,103.330001831055,103.75,102.940002441406,103.48999786377,970500,95.4058609008789
2015-11-25,103.730003356934,103.779998779297,102.449996948242,102.879997253418,823500,94.8435287475586
2015-11-27,103.169998168945,104.019996643066,102.73999786377,103.790000915527,486300,95.6824264526367
2015-11-30,103.75,104.089996337891,102.970001220703,103.120002746582,1188200,95.0647735595703
2015-12-01,103.48999786377,103.809997558594,102.589996337891,103.440002441406,1165200,95.3597717285156
2015-12-02,103.599998474121,103.699996948242,102.629997253418,102.900001525879,1055000,94.8619232177734
2015-12-03,103.129997253418,103.349998474121,101.089996337891,101.360000610352,1980500,93.442253112793
2015-12-04,101.690002441406,104.050003051758,101.480003356934,104.019996643066,928100,95.8944702148438
2015-12-07,103.050003051758,104.230003356934,103,104.050003051758,2068800,95.9221496582031
2015-12-08,102.980003356934,103.580001831055,101.370002746582,101.48999786377,1200800,93.5621109008789
2015-12-09,100.970001220703,102.319999694824,99.2399978637695,99.3399963378906,1249700,91.5800247192383
2015-12-10,99.6999969482422,100.26000213623,99.379997253418,99.5299987792969,670700,91.7552032470703
2015-12-11,98.25,98.9499969482422,95.2200012207031,95.7300033569336,2050000,88.2520370483398
2015-12-14,96.0100021362305,97,95.370002746582,96.7799987792969,1439300,89.2200012207031
2015-12-15,97.870002746582,99.8899993896484,97.1900024414062,98.6600036621094,2099400,90.9531784057617
2015-12-16,99.379997253418,100.319999694824,98.0599975585938,99.3199996948242,1517800,91.5615921020508
2015-12-17,99.5800018310547,100.389999389648,97.8199996948242,97.879997253418,923000,90.2340698242188
2015-12-18,97.1900024414062,98.1600036621094,96.6999969482422,97.4599990844727,1829400,89.8469085693359
2015-12-21,98.1699981689453,99.5800018310547,98.0699996948242,99.2099990844727,1266300,91.460205078125
2015-12-22,99.5299987792969,99.5299987792969,98,99.0299987792969,639700,91.2942657470703
2015-12-23,99.3000030517578,100.309997558594,98.9300003051758,99.8499984741211,576500,92.0502014160156
2015-12-24,99.4000015258789,100.660003662109,99.2399978637695,100.110000610352,240200,92.2898864746094
2015-12-28,99.9599990844727,100.73999786377,99.4599990844727,100.660003662109,465600,92.7969207763672
2015-12-29,101.319999694824,101.690002441406,100.180000305176,101.559997558594,545300,93.6266326904297
2015-12-30,101.449996948242,102.129997253418,101.069999694824,101.110000610352,516700,93.2117767333984
2015-12-31,100.800003051758,101.860000610352,100.319999694824,100.339996337891,596000,92.5019149780273
2016-01-04,98.4400024414062,98.6999969482422,96.1600036621094,97.2200012207031,1688300,89.6256408691406
2016-01-05,97.5100021362305,99.0899963378906,97.1999969482422,98.5699996948242,1525200,90.8702087402344
2016-01-06,96.9000015258789,97.5899963378906,96,96.8099975585938,1294200,89.2476577758789
2016-01-07,94.0699996948242,94.6100006103516,92.0999984741211,92.7200012207031,2793000,85.4771575927734
2016-01-08,93.1999969482422,93.6100006103516,89.9800033569336,90.0800018310547,2660000,83.0434036254883
2016-01-11,90.9199981689453,91.3199996948242,89.6900024414062,90.8600006103516,2065900,83.7624664306641
2016-01-12,91.8099975585938,91.8600006103516,90.0599975585938,91.1699981689453,1938000,84.0482482910156
2016-01-13,91.7200012207031,91.8899993896484,86.6500015258789,87.1100006103516,2799800,80.3053894042969
2016-01-14,87.6100006103516,88.8000030517578,86.370002746582,88.120002746582,3387300,81.2365036010742
2016-01-15,86.0199966430664,86.7099990844727,84.5500030517578,85.9899978637695,2836100,79.2728881835938
2016-01-19,87.1399993896484,87.9800033569336,85.5800018310547,86.4300003051758,1906500,79.6785049438477
2016-01-20,84.8600006103516,87.0500030517578,82.0899963378906,86.129997253418,2578600,79.4019393920898
2016-01-21,86.5699996948242,87.6100006103516,85.5899963378906,85.8000030517578,1295200,79.0977096557617
2016-01-22,87.2900009155273,88.4599990844727,86.9199981689453,88.4199981689453,1111900,81.5130615234375
2016-01-25,88.4199981689453,88.9300003051758,86.6100006103516,86.75,1241600,79.973518371582
2016-01-26,86.8499984741211,88.5299987792969,86.6399993896484,88.3300018310547,915800,81.4300765991211
2016-01-27,88.1500015258789,89.5199966430664,87.5899963378906,88.0100021362305,2063700,81.1351013183594
2016-01-28,88.7699966430664,89.0999984741211,86.7900009155273,87.129997253418,1357900,80.3238372802734
2016-01-29,88.0899963378906,89.25,87.1100006103516,89.1399993896484,2451700,82.1767883300781
2016-02-01,88.870002746582,89.1999969482422,87.5599975585938,88.0100021362305,1302500,81.1351013183594
2016-02-02,87.0599975585938,87.0599975585938,85.1100006103516,85.629997253418,1428500,78.9410095214844
2016-02-03,86.1800003051758,86.5199966430664,83.2099990844727,85.5899963378906,1323500,78.9041366577148
2016-02-04,85.4400024414062,87.5,85.4400024414062,87.1100006103516,2635100,80.3053894042969
2016-02-05,88.5,88.5,82.2699966430664,83.6999969482422,2488800,77.161750793457
2016-02-08,81.6800003051758,81.75,78.5100021362305,79.379997253418,2781100,73.1792221069336
2016-02-09,78.4499969482422,80.5800018310547,78.0100021362305,80.0299987792969,1702600,73.7784576416016
2016-02-10,80.9199981689453,82.8399963378906,79.9899978637695,80.0699996948242,1199200,73.8153076171875
2016-02-11,78.2300033569336,79.870002746582,77.7600021362305,78.4499969482422,2259200,72.3218612670898
2016-02-12,79.8000030517578,82.3499984741211,79.2600021362305,82.3099975585938,1816200,75.8803482055664
2016-02-16,83.8399963378906,84.9000015258789,82.3199996948242,83.7200012207031,1548700,77.1802062988281
2016-02-17,84.1699981689453,85.9300003051758,83.6800003051758,85.7200012207031,1361000,79.3747634887695
2016-02-18,85.6500015258789,86.1999969482422,84.6399993896484,85.7300033569336,1155300,79.384033203125
2016-02-19,85.4499969482422,85.9700012207031,84.6800003051758,85.6600036621094,1011100,79.3191986083984
2016-02-22,86.4700012207031,88.2200012207031,86.2399978637695,88.120002746582,1104700,81.5971298217773
2016-02-23,87.5299987792969,88.629997253418,86.6699981689453,86.9499969482422,1309600,80.5137329101562
2016-02-24,85.9000015258789,87.0999984741211,83.7099990844727,86.6500015258789,1300700,80.2359313964844
2016-02-25,86.7200012207031,88.6699981689453,86.7200012207031,88.6399993896484,1238900,82.0786285400391
2016-02-26,88.3499984741211,89.379997253418,88.1399993896484,88.5999984741211,915000,82.0415802001953
2016-02-29,88.1800003051758,89.8399963378906,87.9499969482422,88.8000030517578,1460000,82.2267684936523
2016-03-01,89.5699996948242,93.2300033569336,89.5699996948242,91.5400009155273,3205900,84.7639617919922
2016-03-02,90.879997253418,92.5400009155273,90.8199996948242,92.3000030517578,1449900,85.4677124023438
2016-03-03,91.9899978637695,95.0199966430664,90.9100036621094,94.8600006103516,2190000,87.8381958007812
2016-03-04,94.9800033569336,95.75,94.0800018310547,95.4000015258789,1462300,88.3382339477539
2016-03-07,94.4800033569336,94.8099975585938,93.5999984741211,94.4599990844727,1284300,87.4677963256836
2016-03-08,93.2699966430664,93.620002746582,92.620002746582,92.7799987792969,1084300,85.9121780395508
2016-03-09,93.5800018310547,93.620002746582,92.25,93.0599975585938,812000,86.1714248657227
2016-03-10,93.1399993896484,94.7900009155273,92.2399978637695,93.129997253418,1555300,86.2362365722656
2016-03-11,93.8099975585938,94.9000015258789,93.6100006103516,94.5,1700200,87.5048522949219
2016-03-14,93.9300003051758,94.4899978637695,93.0800018310547,93.6800003051758,1019300,86.7455520629883
2016-03-15,93.0899963378906,93.8300018310547,92.5599975585938,93.5999984741211,761600,86.6714553833008
2016-03-16,93,94.9400024414062,92.9800033569336,94.7200012207031,634200,87.7085418701172
2016-03-17,94.7399978637695,98.3399963378906,94.7399978637695,97.5,1984800,90.2827911376953
2016-03-18,97.6399993896484,98.5599975585938,96.8099975585938,97.0599975585938,2122600,89.8753662109375
2016-03-21,96.9000015258789,97,95.4100036621094,95.9400024414062,1109100,88.8382797241211
2016-03-22,94.75,96.4599990844727,94.6600036621094,95.9100036621094,1482900,88.8104934692383
2016-03-23,95.5100021362305,96.2399978637695,94.1500015258789,94.2600021362305,1514400,87.2826232910156
2016-03-24,93.5199966430664,93.5199966430664,91.9300003051758,92.9499969482422,1804700,86.0695877075195
2016-03-28,93.1500015258789,93.6999969482422,92.3899993896484,92.9800033569336,1077900,86.0973663330078
2016-03-29,92.8899993896484,95.5299987792969,92.8899993896484,95.5199966430664,1010200,88.4493408203125
2016-03-30,95.8600006103516,96.3300018310547,95.5,95.8600006103516,938600,88.7641906738281
2016-03-31,95.7200012207031,96.7799987792969,95.3899993896484,96.5599975585938,1015300,89.4123840332031
2016-04-01,95.6399993896484,97.7900009155273,95.5800018310547,97.5599975585938,1297300,90.3383255004883
2016-04-04,97.6900024414062,98.1100006103516,96.1999969482422,96.25,788200,89.1253128051758
2016-04-05,94.9499969482422,95.370002746582,93.5899963378906,93.7699966430664,1227100,86.8288803100586
2016-04-06,93.7799987792969,94.6999969482422,93.25,94.4400024414062,1394200,87.4493179321289
2016-04-07,93.0899963378906,94.4199981689453,92.6100006103516,92.8600006103516,1166100,85.9862518310547
2016-04-08,93.7099990844727,94.5800018310547,92.879997253418,93.3099975585938,733100,86.4029235839844
2016-04-11,93.8000030517578,95.1900024414062,93.3899993896484,93.9700012207031,1139800,87.0140991210938
2016-04-12,94.3000030517578,95.5400009155273,94.0199966430664,95.3199996948242,841300,88.2641525268555
2016-04-13,96.0400009155273,98.4300003051758,96.0400009155273,97.9599990844727,1162000,90.7087173461914
2016-04-14,97.8600006103516,98.3099975585938,97.4100036621094,97.9899978637695,957300,90.7365036010742
2016-04-15,97.9899978637695,98.25,97.0400009155273,97.7900009155273,825100,90.5513305664062
2016-04-18,97.5400009155273,98.9800033569336,97.0599975585938,98.6399993896484,637500,91.3384017944336
2016-04-19,99.2099990844727,100.080001831055,98.9400024414062,99.5899963378906,867900,92.2180557250977
2016-04-20,99.5500030517578,100.970001220703,99.1500015258789,100.769996643066,1016200,93.3107147216797
2016-04-21,100.449996948242,100.98999786377,99.620002746582,99.629997253418,837800,92.2551193237305
2016-04-22,98.879997253418,99.8499984741211,98.5,98.7799987792969,1374200,91.4680404663086
2016-04-25,98.6999969482422,99.3499984741211,98.4199981689453,98.879997253418,913700,91.5606155395508
2016-04-26,98.3399963378906,99.9100036621094,98,99.6900024414062,787100,92.310661315918
2016-04-27,99.0999984741211,100.129997253418,98.879997253418,99.8000030517578,667600,92.4125137329102
2016-04-28,99.5400009155273,100.819999694824,98.8199996948242,99.0999984741211,1010900,91.7643203735352
2016-04-29,95.8000030517578,95.8899993896484,92.120002746582,95.7200012207031,4467300,88.6345443725586
2016-05-02,95.7900009155273,96.4000015258789,94.5999984741211,96.0100021362305,1202600,88.9030609130859
2016-05-03,95.25,95.7600021362305,93.8199996948242,94.5699996948242,1172500,87.5696868896484
2016-05-04,93.75,94.1500015258789,92.9000015258789,93.6699981689453,1368800,86.7362899780273
2016-05-05,93.8000030517578,94.4199981689453,93.1399993896484,93.2900009155273,851200,86.384407043457
2016-05-06,93,94.8399963378906,93,94.4599990844727,992200,87.4677963256836
2016-05-09,94.5100021362305,94.9000015258789,94.0400009155273,94.6600036621094,902900,87.6530075073242
2016-05-10,94.9800033569336,96.4100036621094,94.5599975585938,96.2900009155273,860900,89.1623306274414
2016-05-11,95.8600006103516,96.5199966430664,94.879997253418,94.9000015258789,1055500,87.8752288818359
2016-05-12,95.5500030517578,95.9700012207031,93.9000015258789,94.7399978637695,1368300,87.7270660400391
2016-05-13,94.5400009155273,95.25,93.4199981689453,93.8199996948242,930200,86.8751754760742
2016-05-16,94,95.25,93.7799987792969,94.7699966430664,795800,87.7548675537109
2016-05-17,94.2900009155273,95.0100021362305,93.5400009155273,93.6999969482422,890200,86.7640838623047
2016-05-18,93.370002746582,94.9199981689453,92.9599990844727,94.1600036621094,2156100,87.5356674194336
2016-05-19,93.9599990844727,94.0899963378906,92.4000015258789,93.0699996948242,1071300,86.5223617553711
2016-05-20,93.6100006103516,94.2900009155273,93.5,93.8300018310547,832800,87.2288818359375
2016-05-23,93.8000030517578,94.1800003051758,93.25,93.7099990844727,1084300,87.117317199707
2016-05-24,94.5599975585938,98.0400009155273,94.4300003051758,97.8000030517578,1274400,90.9195938110352
2016-05-25,98.0199966430664,98.6100006103516,97.9400024414062,98.120002746582,885700,91.2170715332031
2016-05-26,98,98.2200012207031,97.3199996948242,97.5599975585938,496900,90.6964721679688
2016-05-27,97.870002746582,98.7399978637695,97.870002746582,98.7300033569336,486100,91.7841720581055
2016-05-31,99.1999969482422,99.3399963378906,98.2600021362305,98.6399993896484,809200,91.7005081176758
2016-06-01,98.6399993896484,98.9499969482422,97.6800003051758,98.8600006103516,712800,91.9050216674805
2016-06-02,98.7200012207031,99.5899963378906,98.3499984741211,99.5899963378906,971300,92.5836486816406
2016-06-03,98.6600036621094,98.9400024414062,97.7900009155273,98.7600021362305,904900,91.8120422363281
2016-06-06,98.8099975585938,101.360000610352,98.8099975585938,101,1383800,93.8944778442383
2016-06-07,101.300003051758,101.470001220703,100.169998168945,100.190002441406,593900,93.1414566040039
2016-06-08,100.120002746582,101.25,99.6100006103516,101.069999694824,718800,93.9595565795898
2016-06-09,100.470001220703,101.209999084473,100.129997253418,101.069999694824,519800,93.9595565795898
2016-06-10,99.9700012207031,100.139999389648,98.8899993896484,99.4400024414062,1210600,92.4442367553711
2016-06-13,99,99.4899978637695,98.3099975585938,98.3199996948242,1589300,91.4030151367188
2016-06-14,97.9000015258789,98.5800018310547,97.4800033569336,98.2399978637695,1138000,91.3286437988281
2016-06-15,98.6399993896484,99.5,98.1399993896484,98.3499984741211,1384500,91.4309158325195
2016-06-16,97.4800033569336,97.4800033569336,96.25,96.9700012207031,2692500,90.1479949951172
2016-06-17,96.9800033569336,98.6699981689453,96.5800018310547,96.6900024414062,1582100,89.8876724243164
2016-06-20,98.2600021362305,99.7600021362305,98.2200012207031,98.6500015258789,851800,91.7097778320312
2016-06-21,98.9000015258789,99.2300033569336,98.1100006103516,98.4700012207031,878900,91.5424575805664
2016-06-22,98.8000030517578,99.0800018310547,98.1999969482422,98.2600021362305,635100,91.3472213745117
2016-06-23,99.620002746582,101.699996948242,99.379997253418,101.699996948242,718600,94.5452194213867
2016-06-24,96.8399963378906,97.4899978637695,93.5699996948242,93.6600036621094,3749700,87.0708541870117
2016-06-27,93.6600036621094,93.6600036621094,87.3000030517578,87.879997253418,3520000,81.6974868774414
2016-06-28,89.2699966430664,89.5400009155273,88.1900024414062,89.0999984741211,1714700,82.8316345214844
2016-06-29,90,91.6800003051758,89.3099975585938,91.5800018310547,1399700,85.1371688842773
2016-06-30,91.9400024414062,93.7200012207031,91.3199996948242,93.7099990844727,1656300,87.117317199707
2016-07-01,93.5,95,93.3600006103516,94.0800018310547,994300,87.4613037109375
2016-07-05,93.4300003051758,93.6100006103516,91.870002746582,92.5800018310547,947000,86.0668258666992
2016-07-06,92.25,93.1500015258789,90.9800033569336,92.9700012207031,1300800,86.4294052124023
2016-07-07,93.3300018310547,94.9400024414062,93.3300018310547,94.2300033569336,966900,87.6007537841797
2016-07-08,95.4700012207031,97.0500030517578,94.9400024414062,96.7300033569336,1007400,89.9248809814453
2016-07-11,97.120002746582,98.2600021362305,97.0400009155273,97.8499984741211,778900,90.966064453125
2016-07-12,98.1999969482422,100.550003051758,97.9800033569336,100.169998168945,965900,93.1228485107422
2016-07-13,100,101.849998474121,99.7799987792969,101.720001220703,1353600,94.5638046264648
2016-07-14,102.76000213623,103.790000915527,102.25,103.01000213623,1350000,95.763069152832
2016-07-15,103.379997253418,103.910003662109,102.870002746582,103.339996337891,793600,96.0698471069336
2016-07-18,103.400001525879,104.120002746582,102.980003356934,103.959999084473,547000,96.6462326049805
2016-07-19,103.440002441406,103.98999786377,102.98999786377,103.589996337891,702600,96.3022384643555
2016-07-20,104,104.440002441406,103.120002746582,104.230003356934,772300,96.8972244262695
2016-07-21,103.919998168945,104.419998168945,103.709999084473,104.309997558594,1000900,96.9716339111328
2016-07-22,103.970001220703,105.5,101.709999084473,105.290000915527,1343000,97.8826370239258
2016-07-25,105.349998474121,105.910003662109,105.120002746582,105.699996948242,911200,98.2638320922852
2016-07-26,105.699996948242,106.540000915527,104.790000915527,106.190002441406,1359600,98.7193298339844
2016-07-27,106.26000213623,106.569999694824,105.01000213623,105.120002746582,1114300,97.7246246337891
2016-07-28,104.449996948242,106.580001831055,104.449996948242,106.180000305176,698800,98.7100372314453
2016-07-29,106.080001831055,106.580001831055,105.330001831055,106.01000213623,775900,98.552001953125
2016-08-01,106.139999389648,106.48999786377,104.879997253418,105.269996643066,927200,97.8640594482422
2016-08-02,105,105.300003051758,103.480003356934,104.190002441406,1113700,96.8600616455078
2016-08-03,104.26000213623,104.680000305176,103.800003051758,104.589996337891,684000,97.2318954467773
2016-08-04,104.709999084473,105.029998779297,103.690002441406,103.910003662109,831700,96.5997467041016
2016-08-05,104.51000213623,105.129997253418,104.410003662109,105.050003051758,989400,97.6595458984375
2016-08-08,104.76000213623,105.150001525879,104.330001831055,104.5,461500,97.1482238769531
2016-08-09,104.480003356934,105.029998779297,104.059997558594,104.23999786377,438400,96.9065093994141
2016-08-10,104.5,104.699996948242,103.449996948242,103.709999084473,547600,96.413818359375
2016-08-11,104.209999084473,105,104.150001525879,104.51000213623,605700,97.1575317382812
2016-08-12,103.900001525879,104.389999389648,102.870002746582,103.459999084473,1233700,96.1814193725586
2016-08-15,103.919998168945,105.470001220703,103.900001525879,105.069999694824,633400,97.6781539916992
2016-08-16,104.5,104.580001831055,104.069999694824,104.110000610352,467800,96.7856750488281
2016-08-17,104.120002746582,104.360000610352,103.599998474121,104.150001525879,520800,96.8228607177734
2016-08-18,103.970001220703,104.26000213623,103.73999786377,104.230003356934,388300,97.2426834106445
2016-08-19,103.690002441406,104.809997558594,103.610000610352,104.580001831055,490500,97.5692367553711
2016-08-22,104.279998779297,104.800003051758,103.790000915527,104.5,414800,97.4945755004883
2016-08-23,105.059997558594,106.279998779297,105.059997558594,105.629997253418,579200,98.5488433837891
2016-08-24,105.480003356934,106.150001525879,105.309997558594,105.559997558594,592700,98.4835357666016
2016-08-25,105.209999084473,106.019996643066,104.889999389648,105.699996948242,687900,98.6141586303711
2016-08-26,106.01000213623,106.860000610352,105.389999389648,106.220001220703,518300,99.0992813110352
2016-08-29,106.360000610352,107.430000305176,106.360000610352,107.160003662109,512100,99.9762573242188
2016-08-30,107.400001525879,108.699996948242,107.139999389648,108.23999786377,757200,100.983871459961
2016-08-31,108.169998168945,108.980003356934,107.440002441406,108.690002441406,927300,101.40372467041
2016-09-01,108.699996948242,108.980003356934,107.349998474121,108.550003051758,668000,101.273086547852
2016-09-02,109.139999389648,109.580001831055,108.809997558594,109.430000305176,546800,102.094108581543
2016-09-06,109.379997253418,110.339996337891,109.209999084473,110.089996337891,898500,102.709838867188
2016-09-07,109.680000305176,110.830001831055,109.589996337891,110.150001525879,1418100,102.765823364258
2016-09-08,110.099998474121,110.660003662109,109.519996643066,109.940002441406,665600,102.569900512695
2016-09-09,109.199996948242,109.540000915527,106.620002746582,106.620002746582,918600,99.4724655151367
2016-09-12,105.669998168945,108.800003051758,105.410003662109,108.610000610352,1061600,101.329071044922
2016-09-13,107.190002441406,107.910003662109,106.5,107.319999694824,903000,100.125564575195
2016-09-14,107.319999694824,108.110000610352,106.970001220703,107.319999694824,563100,100.125564575195
2016-09-15,106.980003356934,108.949996948242,106.779998779297,108.699996948242,924600,101.413040161133
2016-09-16,108.089996337891,108.690002441406,107.059997558594,108.480003356934,1120700,101.207786560059
2016-09-19,108.379997253418,109.849998474121,108.059997558594,108.480003356934,570100,101.207786560059
2016-09-20,109.290000915527,109.699996948242,107.680000305176,107.949996948242,1074500,100.71329498291
2016-09-21,108.949996948242,109.599998474121,107.959999084473,109.459999084473,954600,102.122085571289
2016-09-22,110.48999786377,110.529998779297,109.870002746582,110.160003662109,634600,102.775177001953
2016-09-23,109.779998779297,110,109.180000305176,109.269996643066,770900,101.944816589355
2016-09-26,108.800003051758,109.830001831055,106.209999084473,108.98999786377,877100,101.683601379395
2016-09-27,108.639999389648,110.029998779297,108.389999389648,109.98999786377,1054600,102.616554260254
2016-09-28,110.099998474121,110.160003662109,108.23999786377,109.569999694824,1040200,102.224708557129
2016-09-29,109.529998779297,110.449996948242,107.459999084473,107.75,1475300,100.526733398438
2016-09-30,108.370002746582,109.029998779297,108.089996337891,108.279998779297,1672300,101.021186828613
2016-10-03,107.919998168945,109.470001220703,107.300003051758,109.279998779297,1455600,101.954147338867
2016-10-04,109.660003662109,110,107.919998168945,108.379997253418,722300,101.114486694336
2016-10-05,108.459999084473,109.5,108.459999084473,108.48999786377,718600,101.217102050781
2016-10-06,108.23999786377,108.919998168945,107.699996948242,108.860000610352,580100,101.562294006348
2016-10-07,108.930000305176,108.949996948242,107.849998474121,108.26000213623,514800,101.00252532959
2016-10-10,109.330001831055,109.980003356934,109.050003051758,109.150001525879,429400,101.832855224609
2016-10-11,109,109,106.949996948242,107.580001831055,632500,100.368118286133
2016-10-12,107.699996948242,108.519996643066,107.51000213623,108.26000213623,553300,101.00252532959
2016-10-13,106.879997253418,107.25,105.830001831055,106.610000610352,938500,99.4631500244141
2016-10-14,107.839996337891,108.309997558594,106.959999084473,107.080001831055,692500,99.9016189575195
2016-10-17,106.959999084473,107.379997253418,106.5,106.699996948242,657700,99.5471115112305
2016-10-18,107.870002746582,108.279998779297,106.959999084473,107.800003051758,1252500,100.573341369629
2016-10-19,108.209999084473,108.75,107.540000915527,108.400001525879,744100,101.133140563965
2016-10-20,108.230003356934,108.98999786377,107.860000610352,108.089996337891,1401100,100.843925476074
2016-10-21,104.610000610352,105.809997558594,101.940002441406,102.23999786377,3985100,95.3860855102539
2016-10-24,102.980003356934,103.51000213623,102.650001525879,102.839996337891,1619000,95.9458618164062
2016-10-25,102.919998168945,103.580001831055,102.540000915527,102.769996643066,1017100,95.8805618286133
2016-10-26,102.449996948242,103.169998168945,101.629997253418,102.129997253418,1271800,95.2834701538086
2016-10-27,102.690002441406,103.190002441406,101.959999084473,102.160003662109,1350400,95.3114547729492
2016-10-28,102.559997558594,102.870002746582,100.790000915527,101.169998168945,816600,94.387825012207
2016-10-31,101.349998474121,101.669998168945,100.410003662109,100.519996643066,1216100,93.7813949584961
2016-11-01,101.019996643066,101.120002746582,98.620002746582,99.0400009155273,1467700,92.4006118774414
2016-11-02,99.0400009155273,99.3600006103516,97.8499984741211,97.9599990844727,755200,91.3930053710938
2016-11-03,98.1100006103516,98.8199996948242,97.7300033569336,98.0599975585938,1556100,91.4863128662109
2016-11-04,98.3300018310547,98.6699981689453,97.5800018310547,97.6100006103516,1253600,91.0664978027344
2016-11-07,99.6800003051758,100,99.0400009155273,99.5800018310547,888300,92.9044189453125
2016-11-08,99.5500030517578,100.379997253418,98.870002746582,99.6800003051758,744500,92.9976959228516
2016-11-09,99.6699981689453,101.449996948242,98.7300033569336,100.669998168945,1792700,93.9213638305664
2016-11-10,101.389999389648,102.660003662109,99.1999969482422,100.269996643066,1142800,93.5481567382812
2016-11-11,99.6900024414062,100.650001525879,99.6900024414062,100.440002441406,818400,93.7067413330078
2016-11-14,100.919998168945,101.180000305176,99.5599975585938,100.059997558594,1220500,93.3522262573242
2016-11-15,99.7300033569336,99.9700012207031,98.5299987792969,99.2900009155273,1013200,92.6338577270508
2016-11-16,98.6500015258789,99.120002746582,98.0999984741211,98.6800003051758,1137500,92.0647430419922
2016-11-17,98.4499969482422,101.199996948242,98.3199996948242,101.199996948242,1307700,94.7711486816406
2016-11-18,100.970001220703,101.470001220703,99.75,100.559997558594,1029300,94.1718063354492
2016-11-21,100.900001525879,101.25,100.629997253418,101.129997253418,545100,94.7056045532227
2016-11-22,101.209999084473,101.819999694824,100.51000213623,101.660003662109,673400,95.2019424438477
2016-11-23,101.230003356934,101.959999084473,100.360000610352,100.860000610352,556200,94.4527435302734
2016-11-25,100.870002746582,101.569999694824,100.870002746582,101.019996643066,307300,94.6026000976562
2016-11-28,100.48999786377,101.550003051758,100.349998474121,100.889999389648,862700,94.4808502197266
2016-11-29,101.040000915527,101.5,100.309997558594,101.089996337891,714500,94.6681365966797
2016-11-30,101.650001525879,102.059997558594,100.459999084473,100.5,861800,94.1156311035156
2016-12-01,100.680000305176,101.129997253418,97.0100021362305,97.25,1266200,91.0720825195312
2016-12-02,97.120002746582,97.9800033569336,96.2200012207031,97.620002746582,1053700,91.418571472168
2016-12-05,98.3899993896484,98.75,96.6999969482422,96.8300018310547,1270200,90.6787643432617
2016-12-06,97.2900009155273,97.4499969482422,96.0800018310547,96.9100036621094,1286900,90.7536697387695
2016-12-07,97.1800003051758,98.4400024414062,96.4300003051758,97.9000015258789,2022200,91.680793762207
2016-12-08,97.8000030517578,98.620002746582,97.2799987792969,98.0699996948242,1149500,91.8399963378906
2016-12-09,97.9899978637695,100.190002441406,97.7399978637695,99.7699966430664,956000,93.4319763183594
2016-12-12,99.3099975585938,99.7099990844727,98.0999984741211,98.2699966430664,819100,92.0272903442383
2016-12-13,98.3899993896484,99.7300033569336,97.0299987792969,99.5,675000,93.1791458129883
2016-12-14,99.1900024414062,100.269996643066,97.25,97.4499969482422,810800,91.2593994140625
2016-12-15,97.7900009155273,98.5100021362305,96.6399993896484,96.7600021362305,1284200,90.6132202148438
2016-12-16,96.9000015258789,97.2600021362305,96.3099975585938,96.4700012207031,1628900,90.3416213989258
2016-12-19,96.4700012207031,97.0299987792969,95.1100006103516,95.9199981689453,1211700,89.8265762329102
2016-12-20,96.6699981689453,96.9599990844727,96.2699966430664,96.75,635700,90.6038284301758
2016-12-21,96.5699996948242,97.0699996948242,96.129997253418,96.4899978637695,750500,90.3603591918945
2016-12-22,96.4499969482422,96.6699981689453,95.4499969482422,95.8600006103516,854200,89.7703857421875
2016-12-23,95.8399963378906,96.3499984741211,95.370002746582,95.4199981689453,644100,89.3583526611328
2016-12-27,95.8099975585938,95.9400024414062,95.4000015258789,95.6999969482422,369100,89.6205368041992
2016-12-28,95.75,96.0299987792969,94.6500015258789,94.6900024414062,609300,88.6746978759766
2016-12-29,94.8000030517578,95.1100006103516,94.2600021362305,94.2900009155273,536600,88.3001251220703
2016-12-30,94.6399993896484,94.6900024414062,93.8499984741211,94.2699966430664,519500,88.281379699707
2017-01-03,95.0100021362305,96.629997253418,94.75,95.4700012207031,1180900,89.4051666259766
2017-01-04,95.5500030517578,97.2399978637695,95.3399963378906,97.0899963378906,859900,90.9222412109375
2017-01-05,96.8000030517578,97.9599990844727,96.6999969482422,97.8600006103516,1274500,91.6433334350586
