"Fecha","TMO.Open","TMO.High","TMO.Low","TMO.Close","TMO.Volume","TMO.Adjusted"
2016-02-10,126.069999694824,129,125.220001220703,125.459999084473,1584400,122.762641906738
2016-02-11,122.860000610352,124.290000915527,122.25,123.300003051758,1441900,120.649078369141
2016-02-12,124.519996643066,126.550003051758,123.959999084473,126.480003356934,1574400,123.760719299316
2016-02-16,127.720001220703,128.419998168945,126.419998168945,127.419998168945,2466400,124.68049621582
2016-02-17,128.169998168945,131.610000610352,127.559997558594,130.699996948242,1832400,127.889984130859
2016-02-18,130.259994506836,131.369995117188,129.289993286133,129.690002441406,1292900,126.901695251465
2016-02-19,129.520004272461,130.759994506836,128.309997558594,130.160003662109,1303300,127.361602783203
2016-02-22,131,131.990005493164,130.320007324219,131.440002441406,937100,128.61408996582
2016-02-23,131.029998779297,131.619995117188,128.839996337891,129.740005493164,1244200,126.950622558594
2016-02-24,128.380004882812,130.070007324219,127.650001525879,129.770004272461,924600,126.979995727539
2016-02-25,130,130.990005493164,129.080001831055,130.570007324219,1077700,127.762825012207
2016-02-26,130.940002441406,131.600006103516,130.270004272461,130.710006713867,897200,127.899757385254
2016-02-29,130.240005493164,131.039993286133,129.130004882812,129.190002441406,2237200,126.412437438965
2016-03-01,129.839996337891,135.740005493164,129.699996948242,135.279998779297,2598200,132.371505737305
2016-03-02,134.839996337891,138.580001831055,134.720001220703,138.119995117188,3278200,135.150466918945
2016-03-03,137.75,139.039993286133,136.460006713867,138.669998168945,2122100,135.688613891602
2016-03-04,138.779998779297,140.990005493164,138.460006713867,140.300003051758,2355700,137.283615112305
2016-03-07,138.720001220703,141.619995117188,137.289993286133,141.550003051758,3182900,138.50666809082
2016-03-08,140.240005493164,141.029998779297,138.779998779297,139.080001831055,2202500,136.089813232422
2016-03-09,139.649993896484,140.270004272461,137.470001220703,138.149993896484,2588800,135.179809570312
2016-03-10,138.940002441406,140.160003662109,136.699996948242,137.960006713867,2398700,134.993865966797
2016-03-11,138.880004882812,140.860000610352,138.800003051758,140.220001220703,2036100,137.354675292969
2016-03-14,139.610000610352,140.570007324219,138.860000610352,139.770004272461,1124300,136.913803100586
2016-03-15,138.589996337891,138.770004272461,137.029998779297,138.259994506836,1524200,135.434707641602
2016-03-16,138.289993286133,139.429992675781,137.460006713867,139.080001831055,1261600,136.237899780273
2016-03-17,138.809997558594,139.330001831055,136.580001831055,138.25,2386200,135.424926757812
2016-03-18,138.850006103516,140.770004272461,137.759994506836,140,3271800,137.139144897461
2016-03-21,139.5,140.179992675781,138.880004882812,139.630004882812,1280900,136.776672363281
2016-03-22,139.149993896484,139.979995727539,138.380004882812,138.850006103516,1617100,136.012619018555
2016-03-23,139,139.75,138.419998168945,138.820007324219,1076600,135.983322143555
2016-03-24,138.149993896484,139.220001220703,137.399993896484,139.020004272461,992800,136.179183959961
2016-03-28,139.589996337891,139.880004882812,138.119995117188,138.529998779297,827700,135.699157714844
2016-03-29,138.389999389648,140.279998779297,137.699996948242,140.149993896484,1208200,137.286087036133
2016-03-30,141.039993286133,142.039993286133,140.350006103516,140.789993286133,894300,137.913009643555
2016-03-31,140.75,142.210006713867,140.139999389648,141.589996337891,1165300,138.696624755859
2016-04-01,140.210006713867,142.990005493164,140.190002441406,142.669998168945,1045500,139.75456237793
2016-04-04,142.179992675781,144.929992675781,142.160003662109,144.050003051758,1852000,141.106384277344
2016-04-05,143.360000610352,143.360000610352,140.960006713867,141.380004882812,1410400,138.490921020508
2016-04-06,141.429992675781,145.309997558594,141.220001220703,145.110000610352,1714300,142.144683837891
2016-04-07,144.449996948242,144.529998779297,141.429992675781,142.050003051758,1322700,139.147232055664
2016-04-08,142.869995117188,143.320007324219,141.470001220703,142.210006713867,962000,139.303955078125
2016-04-11,142.509994506836,143.259994506836,141.449996948242,141.660003662109,922600,138.765197753906
2016-04-12,142.270004272461,142.820007324219,141.529998779297,142.429992675781,1139500,139.519515991211
2016-04-13,143.039993286133,145.100006103516,142.990005493164,145.050003051758,1039600,142.085952758789
2016-04-14,145.339996337891,145.770004272461,144.5,144.619995117188,706100,141.664764404297
2016-04-15,144.619995117188,145.470001220703,144.070007324219,145.339996337891,834700,142.370025634766
2016-04-18,145.419998168945,146.600006103516,144.759994506836,146.470001220703,907600,143.476943969727
2016-04-19,145.869995117188,146.770004272461,145.149993896484,145.589996337891,1312100,142.614929199219
2016-04-20,145.820007324219,146.860000610352,145,146.440002441406,1323100,143.447509765625
2016-04-21,146.119995117188,147.770004272461,145.770004272461,147.350006103516,1329200,144.338989257812
2016-04-22,147.470001220703,147.940002441406,145.639999389648,146.850006103516,1014600,143.849197387695
2016-04-25,146.740005493164,147.240005493164,146.300003051758,146.559997558594,1396700,143.565093994141
2016-04-26,146.130004882812,146.380004882812,144.539993286133,145.610000610352,1794200,142.634521484375
2016-04-27,145.610000610352,147.75,145.160003662109,147.139999389648,1497800,144.133285522461
2016-04-28,147.210006713867,147.899993896484,143.279998779297,145.320007324219,3063500,142.350448608398
2016-04-29,143.899993896484,144.580001831055,141.130004882812,144.25,2205700,141.302291870117
2016-05-02,145.009994506836,146.770004272461,144.979995727539,146.5,1537100,143.506301879883
2016-05-03,146.160003662109,146.229995727539,143.729995727539,144.869995117188,981700,141.909606933594
2016-05-04,143.229995727539,145.029998779297,142.979995727539,144.550003051758,982500,141.596160888672
2016-05-05,144.179992675781,145.779998779297,143.789993286133,145.139999389648,1224000,142.174087524414
2016-05-06,145,147.529998779297,144.860000610352,146.970001220703,1257400,143.966720581055
2016-05-09,147.289993286133,148.5,146.779998779297,147.460006713867,1191200,144.446685791016
2016-05-10,148.360000610352,148.889999389648,147.080001831055,148.830001831055,1471500,145.788726806641
2016-05-11,149,149.949996948242,147.949996948242,147.970001220703,972200,144.946273803711
2016-05-12,148.289993286133,149.259994506836,147.580001831055,148.919998168945,1203300,145.876861572266
2016-05-13,148.369995117188,149.350006103516,147.399993896484,147.889999389648,1531100,144.867919921875
2016-05-16,147.899993896484,150.429992675781,147.699996948242,150.240005493164,1473000,147.169876098633
2016-05-17,150.190002441406,150.949996948242,148.059997558594,148.820007324219,1815800,145.778915405273
2016-05-18,148.429992675781,151.220001220703,148.009994506836,150.110000610352,1715100,147.042556762695
2016-05-19,149.509994506836,149.559997558594,146.929992675781,148.419998168945,1428000,145.387130737305
2016-05-20,149.350006103516,150.309997558594,148.350006103516,148.850006103516,1420900,145.808288574219
2016-05-23,148.850006103516,149.440002441406,147.869995117188,148.839996337891,994100,145.798492431641
2016-05-24,149.240005493164,151.059997558594,148.789993286133,150.679992675781,1097600,147.600891113281
2016-05-25,150.839996337891,151.679992675781,150.600006103516,151.160003662109,1311800,148.071090698242
2016-05-26,150.929992675781,151.850006103516,150.509994506836,151.199996948242,914300,148.110275268555
2016-05-27,151.520004272461,152.169998168945,150.350006103516,152.130004882812,1847600,149.021270751953
2016-05-31,152,152.119995117188,150.520004272461,151.770004272461,2177300,148.668594360352
2016-06-01,151.289993286133,153.449996948242,150.630004882812,153.059997558594,1730000,149.932250976562
2016-06-02,152.580001831055,153.699996948242,152.309997558594,153.550003051758,809600,150.412292480469
2016-06-03,152.710006713867,153.279998779297,151.289993286133,152.869995117188,831700,149.746170043945
2016-06-06,152.800003051758,153.899993896484,152.029998779297,153.190002441406,1015000,150.059600830078
2016-06-07,153.199996948242,153.610000610352,152.529998779297,152.690002441406,1415600,149.569808959961
2016-06-08,152.960006713867,154.300003051758,151.990005493164,154.139999389648,1395000,150.990219116211
2016-06-09,153.600006103516,154.809997558594,153.009994506836,154.149993896484,1002600,150.999984741211
2016-06-10,153.039993286133,153.279998779297,151.419998168945,151.800003051758,1303100,148.698013305664
2016-06-13,151.5,152.339996337891,150.440002441406,150.520004272461,956800,147.589996337891
2016-06-14,149.740005493164,149.820007324219,147.119995117188,147.979995727539,1755900,145.099426269531
2016-06-15,148.389999389648,148.660003662109,147.259994506836,147.410003662109,1131800,144.540588378906
2016-06-16,146.639999389648,147.399993896484,145.229995727539,147.229995727539,1335100,144.36408996582
2016-06-17,147.110000610352,147.380004882812,145.830001831055,146.240005493164,1418500,143.393310546875
2016-06-20,147.720001220703,149.199996948242,147.550003051758,148.369995117188,1264400,145.481842041016
2016-06-21,148.949996948242,150.089996337891,148.389999389648,148.910003662109,1257900,146.011337280273
2016-06-22,149.100006103516,151.5,149.050003051758,149.850006103516,936000,146.933029174805
2016-06-23,151.5,152.190002441406,150.800003051758,152.139999389648,1136900,149.178451538086
2016-06-24,146.630004882812,148.839996337891,144.619995117188,145.350006103516,3149400,142.520629882812
2016-06-27,143.839996337891,144.649993896484,140.210006713867,140.929992675781,2842400,138.186676025391
2016-06-28,142.369995117188,143.270004272461,141.5,143.149993896484,2075100,140.363479614258
2016-06-29,144.470001220703,145.649993896484,143.089996337891,145.160003662109,1998800,142.334350585938
2016-06-30,145.589996337891,147.779998779297,145.130004882812,147.759994506836,2419800,144.883743286133
2016-07-01,147.940002441406,149.850006103516,147.470001220703,149.229995727539,1433100,146.325149536133
2016-07-05,148.199996948242,148.740005493164,146.639999389648,147.25,1878200,144.383666992188
2016-07-06,146.399993896484,149.380004882812,145.75,149.110000610352,1869400,146.207473754883
2016-07-07,148.839996337891,149.729995727539,148.449996948242,149.059997558594,1331900,146.158416748047
2016-07-08,150.470001220703,153.419998168945,150.360000610352,152.690002441406,1153700,149.717742919922
2016-07-11,153.070007324219,153.649993896484,152.009994506836,152.339996337891,959100,149.374542236328
2016-07-12,153.229995727539,154.770004272461,152.449996948242,154.380004882812,1188000,151.374862670898
2016-07-13,155.009994506836,155.169998168945,154.089996337891,154.800003051758,844200,151.786697387695
2016-07-14,156.600006103516,158.070007324219,155.699996948242,157.729995727539,2033500,154.659652709961
2016-07-15,158.369995117188,158.369995117188,156.75,157.039993286133,1628200,153.98307800293
2016-07-18,156.649993896484,157.320007324219,156.059997558594,157.050003051758,1098900,153.992889404297
2016-07-19,156.270004272461,156.940002441406,155.559997558594,156.639999389648,679200,153.590896606445
2016-07-20,156.789993286133,158.100006103516,156.539993286133,157.690002441406,686900,154.620407104492
2016-07-21,157.529998779297,157.789993286133,155.720001220703,156.199996948242,1103200,153.159454345703
2016-07-22,156.820007324219,157.369995117188,156.020004272461,156.889999389648,901900,153.836013793945
2016-07-25,157,157.559997558594,156.289993286133,156.979995727539,1119400,153.924270629883
2016-07-26,157,159.130004882812,156.300003051758,158.889999389648,1508200,155.797058105469
2016-07-27,159.389999389648,159.5,157.479995727539,158.899993896484,1536800,155.806915283203
2016-07-28,157.160003662109,159.259994506836,156.559997558594,158.820007324219,1654700,155.728408813477
2016-07-29,158.940002441406,159.990005493164,158.380004882812,158.839996337891,1438600,155.748001098633
2016-08-01,158.75,160.679992675781,158.570007324219,159.559997558594,1794000,156.453979492188
2016-08-02,159.529998779297,159.789993286133,155.889999389648,156.440002441406,1711300,153.394775390625
2016-08-03,156.830001831055,156.830001831055,155.669998168945,156,1039700,152.963333129883
2016-08-04,156.619995117188,157.690002441406,156.25,156.419998168945,893300,153.37516784668
2016-08-05,157.320007324219,157.809997558594,156.820007324219,157.509994506836,935600,154.443908691406
2016-08-08,157.440002441406,157.809997558594,156.160003662109,156.520004272461,833800,153.473205566406
2016-08-09,156.539993286133,157.25,156.25,156.679992675781,584900,153.630111694336
2016-08-10,156.789993286133,157.369995117188,155.600006103516,156.009994506836,687300,152.973114013672
2016-08-11,156.240005493164,157.550003051758,155.839996337891,157.460006713867,781100,154.394897460938
2016-08-12,156.770004272461,156.839996337891,155.050003051758,155.490005493164,864700,152.463302612305
2016-08-15,155.690002441406,156.460006713867,155.289993286133,155.970001220703,959100,152.933868408203
2016-08-16,155.619995117188,155.960006713867,154.970001220703,154.970001220703,861300,151.953399658203
2016-08-17,155.460006713867,155.539993286133,153.669998168945,154.669998168945,916400,151.659194946289
2016-08-18,154.220001220703,154.470001220703,152.740005493164,153.350006103516,2155800,150.364929199219
2016-08-19,152.880004882812,153.809997558594,152.5,153.580001831055,1498000,150.590423583984
2016-08-22,153.679992675781,154.270004272461,153.279998779297,153.990005493164,705900,150.992431640625
2016-08-23,154.559997558594,156.190002441406,154.169998168945,154.550003051758,1064700,151.541595458984
2016-08-24,154.360000610352,154.5,150.779998779297,151.259994506836,1513700,148.315582275391
2016-08-25,151.289993286133,152.389999389648,150.75,151.350006103516,1358100,148.403869628906
2016-08-26,151.919998168945,153.050003051758,151.449996948242,152.360000610352,1158300,149.394180297852
2016-08-29,152.279998779297,154.110000610352,152.169998168945,153.509994506836,986700,150.521835327148
2016-08-30,153.800003051758,154.039993286133,152.059997558594,153.160003662109,966500,150.178665161133
2016-08-31,153.169998168945,153.399993896484,151.559997558594,152.190002441406,1053800,149.227478027344
2016-09-01,152.649993896484,152.830001831055,150.399993896484,150.949996948242,1306000,148.011642456055
2016-09-02,151.229995727539,151.839996337891,150.669998168945,151.179992675781,1104200,148.237182617188
2016-09-06,151.25,151.389999389648,150.669998168945,151,1498000,148.060684204102
2016-09-07,150.630004882812,151.429992675781,150.289993286133,150.5,1527300,147.570388793945
2016-09-08,150.399993896484,151.240005493164,150.380004882812,150.649993896484,1399400,147.717468261719
2016-09-09,148.089996337891,148.520004272461,143.679992675781,143.679992675781,2995200,140.883193969727
2016-09-12,143.190002441406,146.759994506836,143.009994506836,146.399993896484,1932500,143.550201416016
2016-09-13,145.25,145.860000610352,143.110000610352,145.149993896484,1933900,142.470504760742
2016-09-14,145.009994506836,147.869995117188,145.009994506836,147.850006103516,3221700,145.120651245117
2016-09-15,148.369995117188,150.809997558594,147.949996948242,150,2085500,147.230987548828
2016-09-16,150.169998168945,150.389999389648,148.949996948242,150.050003051758,1985500,147.280059814453
2016-09-19,150.179992675781,151.279998779297,149.910003662109,150,1058900,147.230987548828
2016-09-20,151.369995117188,152.529998779297,150.460006713867,151.619995117188,1488200,148.821105957031
2016-09-21,152.460006713867,155.619995117188,152.119995117188,155.419998168945,1791200,152.550903320312
2016-09-22,156.410003662109,158.110000610352,155.679992675781,157.660003662109,1599000,154.749572753906
2016-09-23,156.850006103516,158.149993896484,156.710006713867,157.660003662109,1626200,154.749572753906
2016-09-26,156.979995727539,156.979995727539,155.610000610352,156.160003662109,1650500,153.277282714844
2016-09-27,156.449996948242,159.020004272461,155.830001831055,158.880004882812,1874200,155.947082519531
2016-09-28,159.089996337891,159.089996337891,157.139999389648,158.639999389648,946700,155.711471557617
2016-09-29,158.630004882812,159.270004272461,155.339996337891,156.059997558594,1473900,153.179122924805
2016-09-30,156.699996948242,159.529998779297,156.699996948242,159.059997558594,1985900,156.123718261719
2016-10-03,157.949996948242,159.220001220703,157.570007324219,159.119995117188,1304500,156.1826171875
2016-10-04,158.979995727539,159.440002441406,156.470001220703,157.570007324219,1124700,154.661270141602
2016-10-05,158.410003662109,158.800003051758,157.679992675781,158.279998779297,1171500,155.358154296875
2016-10-06,158.509994506836,158.509994506836,157.210006713867,158.440002441406,998100,155.515197753906
2016-10-07,159,159,157,158.210006713867,1087000,155.289428710938
2016-10-10,159.240005493164,160.100006103516,158.550003051758,159.110000610352,927800,156.172805786133
2016-10-11,156,156.589996337891,153.789993286133,154.899993896484,2697500,152.040512084961
2016-10-12,154.990005493164,155.259994506836,153.589996337891,153.800003051758,1088600,150.960815429688
2016-10-13,152.75,153.139999389648,151.110000610352,152.029998779297,2191800,149.223510742188
2016-10-14,152.889999389648,152.929992675781,151.5,151.710006713867,1477900,148.909423828125
2016-10-17,151.850006103516,151.850006103516,150.300003051758,150.779998779297,1614000,147.99658203125
2016-10-18,152.190002441406,152.320007324219,151.059997558594,151.669998168945,1727300,148.870132446289
2016-10-19,151.110000610352,152.029998779297,151.009994506836,151.800003051758,1859500,148.997787475586
2016-10-20,151.809997558594,152.119995117188,151.089996337891,151.660003662109,2005200,148.860321044922
2016-10-21,150.699996948242,150.789993286133,149.759994506836,150.660003662109,1589500,147.878814697266
2016-10-24,151.729995727539,153.399993896484,150.960006713867,153.110000610352,2098500,150.283569335938
2016-10-25,149.350006103516,150.660003662109,147.75,147.970001220703,2431300,145.23844909668
2016-10-26,147.169998168945,148.139999389648,146.149993896484,148.039993286133,3958100,145.30712890625
2016-10-27,151.990005493164,153.279998779297,148.529998779297,149.220001220703,2999800,146.465347290039
2016-10-28,149.5,149.740005493164,147.039993286133,147.210006713867,1805900,144.492462158203
2016-10-31,147.449996948242,148.410003662109,146.960006713867,147.029998779297,1345800,144.315811157227
2016-11-01,148,148,144.339996337891,146.020004272461,1900600,143.324432373047
2016-11-02,145.759994506836,146.960006713867,145.520004272461,145.800003051758,1791000,143.108489990234
2016-11-03,145.830001831055,146.850006103516,145.699996948242,146.080001831055,1821200,143.383361816406
2016-11-04,146.210006713867,147.679992675781,146.210006713867,146.570007324219,1365700,143.864318847656
2016-11-07,148.880004882812,152.389999389648,148.169998168945,151.809997558594,2027200,149.007537841797
2016-11-08,151.410003662109,154.039993286133,150.580001831055,152.559997558594,1620000,149.743743896484
2016-11-09,154.639999389648,157.020004272461,149.449996948242,152.050003051758,2441500,149.2431640625
2016-11-10,153.800003051758,155.600006103516,152.869995117188,154.350006103516,2247900,151.500686645508
2016-11-11,153.389999389648,153.589996337891,150.660003662109,151.25,1766300,148.457916259766
2016-11-14,152.520004272461,153.050003051758,147.729995727539,148.020004272461,2517100,145.287536621094
2016-11-15,148.490005493164,149.050003051758,147.059997558594,148.660003662109,2114300,145.915725708008
2016-11-16,148.880004882812,150.119995117188,148.630004882812,149.490005493164,1591500,146.730392456055
2016-11-17,149.589996337891,149.869995117188,148.419998168945,148.880004882812,1552100,146.131652832031
2016-11-18,148.770004272461,149.199996948242,145.630004882812,145.809997558594,2631700,143.11833190918
2016-11-21,146.490005493164,146.5,144.740005493164,146.169998168945,2975500,143.4716796875
2016-11-22,146.550003051758,146.550003051758,141.75,143,3277500,140.360214233398
2016-11-23,142.100006103516,143.610000610352,141.460006713867,143.509994506836,2582700,140.860778808594
2016-11-25,143.470001220703,144.210006713867,142.720001220703,144.179992675781,803900,141.51838684082
2016-11-28,142.940002441406,143.380004882812,139.529998779297,140.320007324219,3667300,137.729675292969
2016-11-29,140.699996948242,142,139.740005493164,141.270004272461,2576600,138.662139892578
2016-11-30,142.029998779297,142.419998168945,139.940002441406,140.110000610352,2166600,137.523574829102
2016-12-01,140.470001220703,140.660003662109,139.070007324219,139.630004882812,2703400,137.052383422852
2016-12-02,139.600006103516,143.160003662109,139.320007324219,141.910003662109,3166100,139.290344238281
2016-12-05,143.050003051758,144.850006103516,141.139999389648,141.380004882812,2920800,138.770095825195
2016-12-06,141.570007324219,144.419998168945,141.279998779297,143.589996337891,3759200,140.939315795898
2016-12-07,142.880004882812,142.919998168945,140.059997558594,141.850006103516,2413500,139.2314453125
2016-12-08,141.779998779297,143.779998779297,140.990005493164,143.070007324219,1819400,140.428970336914
2016-12-09,143.809997558594,145.649993896484,143.75,145.410003662109,1620400,142.725692749023
2016-12-12,144.270004272461,146.050003051758,144.270004272461,145.179992675781,1390800,142.499954223633
2016-12-13,145.559997558594,146.479995727539,145.210006713867,145.899993896484,1254300,143.354782104492
2016-12-14,145.570007324219,146.029998779297,143.229995727539,143.800003051758,1657300,141.291442871094
2016-12-15,144,144.330001831055,142.869995117188,143.5,1849300,140.996597290039
2016-12-16,143.479995727539,145.309997558594,142.25,142.539993286133,2710500,140.053375244141
2016-12-19,142.339996337891,143.410003662109,140.720001220703,141.25,1591400,138.785858154297
2016-12-20,141.580001831055,142.589996337891,140.710006713867,141.800003051758,1871300,139.326309204102
2016-12-21,141.740005493164,141.800003051758,140.419998168945,140.770004272461,1502600,138.314254760742
2016-12-22,140.949996948242,141.089996337891,139.880004882812,140.520004272461,1191100,138.068634033203
2016-12-23,140.850006103516,141.990005493164,139.880004882812,141.839996337891,1047700,139.365631103516
2016-12-27,142.169998168945,143.190002441406,141.869995117188,142.410003662109,879500,139.925659179688
2016-12-28,142.559997558594,142.779998779297,141.110000610352,141.220001220703,1015300,138.756439208984
2016-12-29,141.009994506836,142.380004882812,141,141.479995727539,771600,139.01188659668
2016-12-30,142.160003662109,142.339996337891,140.449996948242,141.100006103516,1063200,138.63850402832
2017-01-03,142.389999389648,143.830001831055,142.229995727539,143.669998168945,1966400,141.163681030273
2017-01-04,143.949996948242,146.059997558594,143.289993286133,145.160003662109,2167200,142.627685546875
2017-01-05,145.380004882812,145.770004272461,144.779998779297,145.380004882812,1683500,142.843856811523
2017-01-06,145.279998779297,147.490005493164,145.139999389648,147.270004272461,2016200,144.700866699219
2017-01-09,147.009994506836,148.639999389648,147.009994506836,147.490005493164,1967200,144.917053222656
2017-01-10,147.800003051758,149.320007324219,147.300003051758,147.779998779297,1806600,145.201965332031
2017-01-11,147.789993286133,148.330001831055,143.869995117188,146.220001220703,2764300,143.669219970703
2017-01-12,146.179992675781,146.990005493164,145.130004882812,145.970001220703,2239600,143.423522949219
2017-01-13,146.089996337891,147.029998779297,145.520004272461,146.289993286133,1839600,143.737991333008
2017-01-17,145.669998168945,145.869995117188,144.550003051758,145.050003051758,1651500,142.519622802734
2017-01-18,145.839996337891,146,143.559997558594,144.660003662109,1377100,142.136413574219
2017-01-19,144.380004882812,144.720001220703,143.440002441406,144.320007324219,1435900,141.802337646484
2017-01-20,144.910003662109,145.139999389648,143.320007324219,143.509994506836,1750000,141.006484985352
2017-01-23,143.160003662109,144.419998168945,142.570007324219,142.789993286133,1508600,140.298980712891
2017-01-24,143.229995727539,143.660003662109,140,140.979995727539,2988500,138.520614624023
2017-01-25,141.5,143.020004272461,140.770004272461,142.429992675781,2224900,139.945327758789
2017-01-26,142.520004272461,143.470001220703,141.970001220703,143.100006103516,2934000,140.603652954102
2017-01-27,144.009994506836,145.860000610352,143.759994506836,145.449996948242,2107800,142.91259765625
2017-01-30,145.529998779297,145.559997558594,142.660003662109,143.289993286133,3158600,140.790283203125
2017-01-31,146.649993896484,152.5,146.080001831055,152.389999389648,5340700,149.731552124023
2017-02-01,152.270004272461,155.100006103516,151.479995727539,152.940002441406,3601900,150.271926879883
2017-02-02,152.410003662109,152.410003662109,150.229995727539,151.669998168945,1751200,149.024154663086
2017-02-03,152.149993896484,152.369995117188,150.389999389648,151.429992675781,1817100,148.788330078125
2017-02-06,151.059997558594,152.149993896484,150.419998168945,152.080001831055,1624900,149.426971435547
2017-02-07,152.119995117188,153.199996948242,151.789993286133,153.009994506836,1479300,150.340744018555
2017-02-08,152.380004882812,154.229995727539,151.690002441406,153.5,1467100,150.822189331055
2017-02-09,153.5,155.270004272461,153.380004882812,154.740005493164,1505000,152.040573120117
2017-02-10,154.679992675781,155.490005493164,154.270004272461,154.889999389648,1482900,152.187927246094
2017-02-13,155,156.800003051758,154.490005493164,156.350006103516,1635900,153.622528076172
2017-02-14,155.940002441406,157.330001831055,155.419998168945,157.279998779297,1429700,154.536270141602
2017-02-15,156.490005493164,158.369995117188,156.479995727539,158.259994506836,1423300,155.499160766602
2017-02-16,158.009994506836,158.550003051758,157.440002441406,157.710006713867,1252700,154.958740234375
2017-02-17,157.619995117188,159.300003051758,157.389999389648,158.639999389648,1207400,155.872512817383
2017-02-21,158.639999389648,159.410003662109,157.960006713867,158.630004882812,1242200,155.862701416016
2017-02-22,158.339996337891,159.100006103516,157.690002441406,158.020004272461,1283000,155.263336181641
2017-02-23,158.589996337891,159.119995117188,157.699996948242,158.729995727539,1124900,155.960922241211
2017-02-24,158.339996337891,158.979995727539,157.580001831055,158.979995727539,832800,156.206604003906
2017-02-27,158.360000610352,159.289993286133,158.020004272461,158.479995727539,1220200,155.715316772461
2017-02-28,158.199996948242,159.25,157.520004272461,157.679992675781,1674200,154.929275512695
2017-03-01,159.470001220703,160.889999389648,158.910003662109,159.820007324219,1722600,157.031951904297
2017-03-02,160,160,158.979995727539,159.199996948242,1414300,156.422744750977
2017-03-03,158.720001220703,160.419998168945,158.660003662109,160.160003662109,1204000,157.366012573242
2017-03-06,158.710006713867,159.289993286133,157.550003051758,157.710006713867,1413400,154.958740234375
2017-03-07,156.990005493164,157.940002441406,156.589996337891,157.259994506836,1166700,154.516616821289
2017-03-08,157.389999389648,157.960006713867,156.639999389648,157.5,1105400,154.752410888672
2017-03-09,157.720001220703,158.240005493164,157.080001831055,157.779998779297,1102500,155.027557373047
2017-03-10,158.179992675781,159.470001220703,158.149993896484,159.330001831055,1206300,156.55046081543
2017-03-13,159.309997558594,159.309997558594,157.660003662109,159.039993286133,1324300,156.412796020508
2017-03-14,158.490005493164,158.699996948242,157.960006713867,158.339996337891,1036500,155.724380493164
2017-03-15,158.589996337891,161.660003662109,158.360000610352,161.050003051758,2548200,158.389633178711
2017-03-16,158.029998779297,159.5,156.850006103516,158.020004272461,3208700,155.409637451172
2017-03-17,158.539993286133,159.089996337891,156.380004882812,157.889999389648,2654100,155.281799316406
2017-03-20,158.139999389648,158.399993896484,156.360000610352,156.740005493164,1280600,154.150802612305
2017-03-21,157.470001220703,157.699996948242,154.360000610352,155.539993286133,1593400,152.970642089844
2017-03-22,155.789993286133,156.5,154.330001831055,155.330001831055,1309600,152.764129638672
2017-03-23,155.300003051758,155.949996948242,154.020004272461,154.649993896484,1643400,152.095321655273
2017-03-24,154.429992675781,155.669998168945,153.690002441406,154.039993286133,1939000,151.495422363281
2017-03-27,153.440002441406,155.350006103516,152.610000610352,154.589996337891,1418600,152.036346435547
2017-03-28,154.639999389648,155.380004882812,153.539993286133,154.639999389648,1113900,152.085510253906
2017-03-29,154.350006103516,154.589996337891,152.940002441406,153.979995727539,1075000,151.436416625977
2017-03-30,154.100006103516,154.710006713867,153.449996948242,153.910003662109,1054200,151.367538452148
2017-03-31,153.389999389648,154.149993896484,153.220001220703,153.600006103516,1219100,151.062683105469
2017-04-03,153.600006103516,155.210006713867,153.5,154.580001831055,2084800,152.026443481445
2017-04-04,154.470001220703,154.960006713867,152.509994506836,152.720001220703,2701200,150.197219848633
2017-04-05,153.270004272461,154.089996337891,152.630004882812,152.759994506836,2013000,150.236526489258
2017-04-06,152.779998779297,153.520004272461,152.199996948242,152.949996948242,2431000,150.423385620117
2017-04-07,153.070007324219,153.710006713867,152.570007324219,153.110000610352,1323700,150.580810546875
2017-04-10,153.220001220703,154.759994506836,153.220001220703,153.449996948242,1019600,150.915161132812
2017-04-11,152.889999389648,153.690002441406,151.910003662109,152.869995117188,986000,150.3447265625
2017-04-12,152.860000610352,152.949996948242,151.740005493164,152.460006713867,1253700,149.941467285156
2017-04-13,151.940002441406,152.960006713867,151.770004272461,152.179992675781,934600,149.666122436523
2017-04-17,152.770004272461,153.919998168945,152.330001831055,153.699996948242,1274500,151.160980224609
2017-04-18,153.039993286133,153.880004882812,152.300003051758,153.270004272461,886600,150.738174438477
2017-04-19,153.970001220703,154.660003662109,152.919998168945,154.460006713867,1291100,151.908493041992
2017-04-20,154.770004272461,155.860000610352,153.820007324219,155.360000610352,1592700,152.793609619141
2017-04-21,155.270004272461,155.830001831055,154.589996337891,155.039993286133,1992300,152.478851318359
2017-04-24,156.529998779297,157.639999389648,156.029998779297,157.339996337891,1198300,154.74089050293
2017-04-25,158.429992675781,159.429992675781,158.119995117188,158.809997558594,2171300,156.186599731445
2017-04-26,162.130004882812,168.119995117188,160.990005493164,168.009994506836,4182900,165.234634399414
2017-04-27,168.679992675781,168.759994506836,166,166.699996948242,2287900,163.946258544922
2017-04-28,166.529998779297,166.600006103516,164.770004272461,165.330001831055,1507000,162.598876953125
2017-05-01,166.369995117188,167.539993286133,166.020004272461,166.619995117188,1431200,163.867584228516
2017-05-02,166.600006103516,167.5,165.75,167.25,1561700,164.487182617188
2017-05-03,167.25,168.610000610352,166.910003662109,168.320007324219,1785200,165.539535522461
2017-05-04,168.360000610352,170.240005493164,168.110000610352,170.119995117188,1247400,167.309783935547
