"Fecha","GE.Open","GE.High","GE.Low","GE.Close","GE.Volume","GE.Adjusted"
2015-09-23,150.183151245117,152.104721069336,150.003005981445,150.963790893555,6859371,134.126861572266
2015-09-24,149.342468261719,152.825317382812,148.021377563477,149.582656860352,8865974,132.899826049805
2015-09-25,150.123107910156,150.363296508789,149.282409667969,149.642700195312,6486360,132.953125
2015-09-28,148.261581420898,148.561828613281,145.979705810547,145.979705810547,7101056,129.698760986328
2015-09-29,146.099807739258,147.721130371094,145.679458618164,147.540985107422,6925616,131.085861206055
2015-09-30,148.501770019531,151.56428527832,148.261581420898,151.444183349609,7287070,134.553680419922
2015-10-01,151.023834228516,151.984634399414,148.862060546875,151.264038085938,6615171,134.393707275391
2015-10-02,149.342468261719,153.065521240234,149.102264404297,152.945419311523,7106868,135.88752746582
2015-10-05,158.349853515625,163.333938598633,157.449111938477,161.052062988281,17556142,143.090087890625
2015-10-06,162.072906494141,164.594970703125,161.89274597168,163.874374389648,11975072,145.597579956055
2015-10-07,165.135406494141,166.756744384766,164.05451965332,166.756744384766,10936192,148.158508300781
2015-10-08,165.916046142578,169.338851928711,164.715072631836,168.318023681641,8512131,149.545669555664
2015-10-09,168.017776489258,169.158706665039,167.477325439453,168.558212280273,7881465,149.759063720703
2015-10-12,168.017776489258,169.158706665039,167.597427368164,168.678314208984,4203151,149.865737915039
2015-10-13,167.957717895508,169.819244384766,167.357238769531,167.357238769531,7194629,148.692016601562
2015-10-14,166.576599121094,167.17707824707,165.015319824219,165.735900878906,6512639,147.251510620117
2015-10-15,166.936889648438,169.158706665039,165.976104736328,168.318023681641,12819246,149.545669555664
2015-10-16,171.800872802734,175.283737182617,169.458953857422,174.022705078125,23650790,154.614120483398
2015-10-19,172.941818237305,177.505554199219,172.641571044922,174.082748413086,21821492,154.667449951172
2015-10-20,173.061904907227,174.142791748047,172.341323852539,172.821716308594,12515562,153.547012329102
2015-10-21,172.881759643555,175.583984375,172.821716308594,173.242065429688,10891745,153.920486450195
2015-10-22,173.842544555664,178.586441040039,173.602355957031,177.62565612793,13568265,157.815200805664
2015-10-23,178.346237182617,179.126876831055,176.66487121582,177.205307006836,12800695,157.44172668457
2015-10-26,177.265365600586,178.106048583984,176.60481262207,177.445510864258,8119570,157.655151367188
2015-10-27,176.60481262207,177.985946655273,175.52392578125,176.905059814453,11258460,157.174987792969
2015-10-28,176.124420166016,177.62565612793,175.043533325195,176.484710693359,11836536,156.801544189453
2015-10-29,175.163635253906,176.424667358398,174.50309753418,176.184463500977,7056526,156.534774780273
2015-10-30,175.463882446289,176.124420166016,173.602355957031,173.662399291992,11827194,154.293930053711
2015-11-02,173.782501220703,176.544769287109,173.422210693359,176.544769287109,9909318,156.854858398438
2015-11-03,175.403823852539,178.886688232422,175.223678588867,177.685699462891,15958553,157.868591308594
2015-11-04,177.445510864258,178.886688232422,176.905059814453,177.385452270508,17507948,157.601806640625
2015-11-05,176.965118408203,178.586441040039,176.004318237305,177.985946655273,20415496,158.135314941406
2015-11-06,176.784957885742,179.847473144531,175.644027709961,179.667327880859,21001065,159.629150390625
2015-11-09,178.70654296875,179.847473144531,176.424667358398,178.646484375,24223820,158.722213745117
2015-11-10,177.925903320312,181.769058227539,177.805801391602,180.868316650391,39878106,160.696212768555
2015-11-11,181.348709106445,185.071762084961,181.348709106445,184.171020507812,32906128,163.630584716797
2015-11-12,182.609741210938,185.552154541016,180.808258056641,181.108505249023,48758585,160.909652709961
2015-11-13,179.307037353516,183.090133666992,179.006790161133,181.8291015625,41158506,161.5498046875
2015-11-16,179.427124023438,183.750671386719,178.766586303711,182.309494018555,47428443,161.976623535156
2015-11-17,183.570526123047,184.651412963867,180.147720336914,182.069290161133,71829818,161.763229370117
2015-11-18,181.468811035156,183.570526123047,180.74821472168,183.270278930664,29604937,162.830276489258
2015-11-19,182.429595947266,183.210235595703,181.648956298828,181.769058227539,16474830,161.496475219727
2015-11-20,181.708999633789,186.092590332031,181.408752441406,184.110977172852,35097446,163.577209472656
2015-11-23,183.690628051758,185.071762084961,181.708999633789,183.690628051758,22546746,163.203765869141
2015-11-24,182.129348754883,185.372009277344,181.8291015625,184.110977172852,24292847,163.577209472656
2015-11-25,183.990875244141,184.050918579102,181.949203491211,182.309494018555,9019215,161.976623535156
2015-11-27,181.769058227539,182.429595947266,181.288650512695,182.309494018555,5519454,161.976623535156
2015-11-30,182.129348754883,182.84992980957,179.78742980957,179.78742980957,13275205,159.735916137695
2015-12-01,180.087677001953,181.648956298828,179.367080688477,181.168563842773,9033403,160.962982177734
2015-12-02,180.688171386719,181.528854370117,179.427124023438,179.967575073242,7347903,159.895935058594
2015-12-03,180.688171386719,181.648956298828,179.967575073242,180.327865600586,10486377,160.216033935547
2015-12-04,180.568069458008,183.270278930664,179.907516479492,183.090133666992,9692579,162.670211791992
2015-12-07,182.669784545898,182.789886474609,180.868316650391,182.369537353516,11104437,162.029998779297
2015-12-08,180.568069458008,182.429595947266,179.607284545898,181.288650512695,8870304,161.069671630859
2015-12-09,180.267822265625,183.690628051758,179.907516479492,182.970031738281,8419823,162.563507080078
2015-12-10,182.789886474609,185.732299804688,182.369537353516,184.050918579102,7840649,163.523849487305
2015-12-11,182.069290161133,183.810729980469,181.048461914062,181.708999633789,10476019,161.443161010742
2015-12-14,181.708999633789,182.90998840332,178.766586303711,181.708999633789,10834325,161.443161010742
2015-12-15,182.549697875977,183.810729980469,181.468811035156,182.069290161133,9882823,161.763229370117
2015-12-16,182.90998840332,187.533782958984,182.669784545898,186.03254699707,12295160,165.284469604492
2015-12-17,185.792343139648,186.452896118164,183.330337524414,183.450424194336,9662753,164.20947265625
2015-12-18,182.489639282227,183.630569458008,181.8291015625,181.8291015625,13846104,162.758178710938
2015-12-21,182.669784545898,183.750671386719,181.048461914062,182.549697875977,6780968,163.403228759766
2015-12-22,183.090133666992,183.930816650391,181.108505249023,183.090133666992,7036958,163.886962890625
2015-12-23,183.270278930664,186.152648925781,183.270278930664,185.852401733398,5957677,166.359512329102
2015-12-24,185.552154541016,185.732299804688,184.291122436523,185.131805419922,2251302,165.714508056641
2015-12-28,184.591369628906,186.152648925781,183.810729980469,185.552154541016,4422654,166.090713500977
2015-12-29,186.212692260742,189.035003662109,186.152648925781,187.834030151367,5562169,168.133316040039
2015-12-30,187.834030151367,188.794815063477,186.212692260742,186.452896118164,4850636,166.897018432617
2015-12-31,185.311950683594,189.095062255859,184.891616821289,187.05339050293,8710801,167.434524536133
2016-01-04,183.450424194336,184.711456298828,181.648956298828,184.411224365234,10471656,165.069488525391
2016-01-05,184.231063842773,185.191864013672,182.84992980957,184.591369628906,9188493,165.230712890625
2016-01-06,181.769058227539,184.471267700195,180.447967529297,181.648956298828,10433554,162.596954345703
2016-01-07,178.046005249023,179.907516479492,173.242065429688,173.962646484375,15365290,155.716827392578
2016-01-08,175.343780517578,175.944274902344,170.179550170898,170.840087890625,12405836,152.921752929688
2016-01-11,171.38053894043,179.667327880859,169.639099121094,171.620727539062,9730914,153.620513916016
2016-01-12,172.701614379883,173.422210693359,170.179550170898,171.981018066406,7940617,153.943023681641
2016-01-13,173.602355957031,174.50309753418,169.338851928711,169.579055786133,9278669,151.792984008789
2016-01-14,169.999404907227,175.644027709961,169.879302978516,174.50309753418,10863901,156.200592041016
2016-01-15,168.978561401367,172.701614379883,168.738357543945,171.080291748047,11561312,153.136734008789
2016-01-19,172.461410522461,173.48225402832,169.338851928711,171.080291748047,8657362,153.136734008789
2016-01-20,167.717529296875,170.719985961914,165.015319824219,168.137878417969,14665098,150.502960205078
2016-01-21,168.918518066406,174.082748413086,168.918518066406,171.680770874023,9331942,153.674270629883
2016-01-22,171.440582275391,171.500625610352,166.396438598633,169.579055786133,14632891,151.792984008789
2016-01-25,170.059448242188,171.080291748047,168.137878417969,168.378067016602,7468671,150.71794128418
2016-01-26,168.558212280273,171.38053894043,168.438125610352,169.999404907227,7066351,152.169281005859
2016-01-27,169.338851928711,171.620727539062,167.056991577148,168.137878417969,7679764,150.502960205078
2016-01-28,169.458953857422,170.239593505859,167.717529296875,169.398910522461,6672840,151.631805419922
2016-01-29,170.900131225586,174.803344726562,170.179550170898,174.743286132812,8588985,156.415573120117
2016-02-01,174.202850341797,174.322952270508,171.500625610352,171.981018066406,7235096,153.943023681641
2016-02-02,169.759201049805,169.879302978516,167.657485961914,169.579055786133,6673157,151.792984008789
2016-02-03,170.479797363281,172.281265258789,167.357238769531,172.161178588867,7370884,154.104278564453
2016-02-04,172.041076660156,176.905059814453,171.080291748047,175.223678588867,8992337,156.845581054688
2016-02-05,175.043533325195,175.343780517578,169.939346313477,171.38053894043,8657012,153.405532836914
2016-02-08,169.458953857422,169.759201049805,166.696685791016,169.158706665039,8009493,151.416687011719
2016-02-09,166.636642456055,171.38053894043,166.636642456055,169.819244384766,6166872,152.007949829102
2016-02-10,170.35969543457,172.341323852539,169.639099121094,169.939346313477,5410993,152.115478515625
2016-02-11,166.636642456055,168.318023681641,162.733444213867,164.835159301758,13413991,147.546615600586
2016-02-12,165.555755615234,169.699157714844,164.294723510742,169.699157714844,9599722,151.900436401367
2016-02-16,171.620727539062,174.322952270508,170.659942626953,173.302108764648,7863347,155.125534057617
2016-02-17,174.983489990234,177.805801391602,174.863388061523,176.184463500977,6370572,157.705581665039
2016-02-18,175.944274902344,176.244522094727,174.082748413086,174.623184204102,5171473,156.308074951172
2016-02-19,173.782501220703,174.923431396484,172.221221923828,174.262893676758,6005921,155.985534667969
2016-02-22,174.262893676758,177.085205078125,174.262893676758,176.60481262207,6413587,158.081848144531
2016-02-23,175.403823852539,176.304565429688,174.623184204102,175.463882446289,5187609,157.060577392578
2016-02-24,173.54231262207,174.44303894043,170.539840698242,173.902603149414,7481943,155.6630859375
2016-02-25,172.941818237305,175.824172973633,172.821716308594,175.52392578125,5975313,158.372085571289
2016-02-26,175.944274902344,177.505554199219,175.884231567383,176.544769287109,4886840,159.293212890625
2016-02-29,176.784957885742,177.445510864258,174.863388061523,174.983489990234,5689731,157.884506225586
2016-03-01,176.60481262207,179.967575073242,176.004318237305,179.427124023438,5384365,161.89387512207
2016-03-02,178.826644897461,181.228607177734,178.70654296875,181.228607177734,6197447,163.519393920898
2016-03-03,181.348709106445,182.549697875977,180.508010864258,181.468811035156,4681641,163.736083984375
2016-03-04,181.468811035156,183.690628051758,181.468811035156,182.90998840332,5501302,165.036422729492
2016-03-07,181.708999633789,182.84992980957,180.928359985352,181.889144897461,4370946,164.115356445312
2016-03-08,180.628112792969,181.468811035156,179.967575073242,180.508010864258,5187060,162.869171142578
2016-03-09,181.108505249023,181.348709106445,179.967575073242,180.447967529297,4133424,162.814987182617
2016-03-10,181.168563842773,181.889144897461,178.886688232422,179.78742980957,5520120,162.219009399414
2016-03-11,180.988403320312,183.630569458008,180.988403320312,182.189392089844,5355538,164.386260986328
2016-03-14,181.468811035156,182.369537353516,180.628112792969,181.769058227539,3690355,164.006973266602
2016-03-15,180.327865600586,182.369537353516,180.327865600586,181.8291015625,4812550,164.061141967773
2016-03-16,181.588897705078,182.009246826172,180.568069458008,181.168563842773,5470011,163.465179443359
2016-03-17,181.468811035156,186.813186645508,181.228607177734,185.912445068359,10098929,167.745468139648
2016-03-18,186.693084716797,187.05339050293,185.552154541016,185.672256469727,8721826,167.528747558594
2016-03-21,185.251907348633,187.353622436523,184.891616821289,186.693084716797,4557643,168.449859619141
2016-03-22,186.03254699707,187.593826293945,185.972503662109,186.512939453125,4335775,168.287292480469
2016-03-23,186.392837524414,187.593826293945,186.212692260742,186.572982788086,4535461,168.34147644043
2016-03-24,185.612197875977,186.813186645508,185.071762084961,186.813186645508,4596728,168.558242797852
2016-03-28,186.99333190918,190.356094360352,186.753143310547,189.095062255859,6575737,170.617126464844
2016-03-29,188.914916992188,189.635498046875,187.834030151367,189.035003662109,6419698,170.562927246094
2016-03-30,190.716384887695,191.857330322266,190.536239624023,191.136734008789,5844204,172.459243774414
2016-03-31,191.497024536133,192.457809448242,190.716384887695,190.896530151367,6134016,172.242553710938
2016-04-01,189.15510559082,192.27766418457,188.854858398438,191.737228393555,6561215,173.001083374023
2016-04-04,190.296035766602,190.416137695312,186.693084716797,187.533782958984,7482026,169.208389282227
2016-04-05,185.852401733398,186.933288574219,184.831558227539,186.03254699707,5209408,167.853820800781
2016-04-06,185.492111206055,189.15510559082,183.990875244141,185.552154541016,6102192,167.420364379883
2016-04-07,184.471267700195,184.831558227539,183.210235595703,183.930816650391,5589330,165.957504272461
2016-04-08,185.552154541016,186.633041381836,184.291122436523,184.891616821289,4464486,166.824401855469
2016-04-11,185.131805419922,186.152648925781,184.411224365234,184.411224365234,4184316,166.390960693359
2016-04-12,184.231063842773,185.732299804688,183.630569458008,185.011703491211,4588784,166.932800292969
2016-04-13,186.03254699707,186.753143310547,185.792343139648,186.03254699707,3945545,167.853820800781
2016-04-14,186.092590332031,186.633041381836,185.311950683594,186.272750854492,3579962,168.070556640625
2016-04-15,186.572982788086,186.753143310547,185.732299804688,186.332794189453,4070010,168.124771118164
2016-04-18,185.552154541016,187.293579101562,185.552154541016,186.512939453125,3509520,168.287292480469
2016-04-19,186.99333190918,187.413681030273,186.212692260742,187.05339050293,3808941,168.774932861328
2016-04-20,187.353622436523,188.254364013672,186.452896118164,187.05339050293,4421521,168.774932861328
2016-04-21,186.873229980469,187.834030151367,185.251907348633,186.03254699707,6603148,167.853820800781
2016-04-22,186.332794189453,187.233535766602,182.009246826172,184.711456298828,9408529,166.661849975586
2016-04-25,185.011703491211,185.311950683594,182.549697875977,184.231063842773,5907902,166.228408813477
2016-04-26,185.191864013672,186.03254699707,184.591369628906,185.552154541016,4776896,167.420364379883
2016-04-27,185.792343139648,186.212692260742,185.071762084961,185.732299804688,3820848,167.582946777344
2016-04-28,184.591369628906,187.473724365234,184.351165771484,185.552154541016,4800527,167.420364379883
2016-04-29,184.651412963867,185.972503662109,183.750671386719,184.651412963867,4813150,166.607666015625
2016-05-02,183.990875244141,186.092590332031,183.930816650391,185.492111206055,2862834,167.3662109375
2016-05-03,183.990875244141,184.411224365234,182.249450683594,183.930816650391,4615462,165.957504272461
2016-05-04,182.549697875977,182.669784545898,179.487182617188,180.568069458008,6626995,162.923355102539
2016-05-05,180.988403320312,181.588897705078,178.946731567383,179.487182617188,5278868,161.948089599609
2016-05-06,178.226150512695,181.588897705078,176.60481262207,180.868316650391,4713032,163.194274902344
2016-05-09,180.447967529297,180.688171386719,177.925903320312,179.367080688477,4522006,161.839782714844
2016-05-10,180.087677001953,183.510482788086,180.027618408203,183.030090332031,4518026,165.144836425781
2016-05-11,183.150177001953,184.651412963867,182.189392089844,182.189392089844,3931857,164.386260986328
2016-05-12,179.186935424805,181.348709106445,179.186935424805,180.688171386719,7871806,163.031723022461
2016-05-13,179.967575073242,180.808258056641,177.385452270508,177.985946655273,5872997,160.59358215332
2016-05-16,177.445510864258,180.928359985352,177.265365600586,179.907516479492,4279538,162.32731628418
2016-05-17,179.487182617188,180.688171386719,177.62565612793,178.406295776367,5582102,160.972839355469
2016-05-18,178.346237182617,179.246978759766,176.724914550781,177.805801391602,4630450,160.431015014648
2016-05-19,176.124420166016,176.845016479492,174.50309753418,176.304565429688,5669481,159.076461791992
2016-05-20,177.325408935547,178.226150512695,176.724914550781,177.505554199219,5829299,160.160110473633
2016-05-23,177.265365600586,178.166091918945,176.60481262207,177.085205078125,3932673,159.780807495117
2016-05-24,178.466339111328,179.967575073242,178.286193847656,179.246978759766,4033407,161.731338500977
2016-05-25,180.147720336914,182.069290161133,179.907516479492,180.688171386719,4605937,163.031723022461
2016-05-26,180.568069458008,181.528854370117,180.147720336914,180.267822265625,3771472,162.652450561523
2016-05-27,180.988403320312,181.288650512695,180.387924194336,180.868316650391,3247185,163.194274902344
2016-05-31,180.868316650391,182.189392089844,180.568069458008,181.528854370117,5045243,163.790252685547
2016-06-01,180.387924194336,180.988403320312,179.487182617188,180.808258056641,3518229,163.140060424805
2016-06-02,180.207763671875,180.447967529297,179.246978759766,180.447967529297,3169282,162.814987182617
2016-06-03,180.267822265625,180.447967529297,179.006790161133,179.78742980957,3963830,162.219009399414
2016-06-06,180.147720336914,181.528854370117,179.847473144531,180.868316650391,3107800,163.194274902344
2016-06-07,180.988403320312,182.609741210938,180.928359985352,180.988403320312,4271644,163.302627563477
2016-06-08,181.528854370117,183.150177001953,181.108505249023,182.009246826172,4852901,164.223724365234
2016-06-09,181.108505249023,182.129348754883,180.267822265625,181.588897705078,4417575,163.84440612793
2016-06-10,180.267822265625,181.8291015625,179.72737121582,180.387924194336,4900978,162.760848999023
2016-06-13,180.027618408203,180.928359985352,178.886688232422,179.126876831055,5488829,161.623016357422
2016-06-14,179.066833496094,182.90998840332,178.886688232422,182.789886474609,7277444,164.928085327148
2016-06-15,183.030090332031,185.612197875977,182.970031738281,183.690628051758,7288219,165.740798950195
2016-06-16,180.988403320312,184.591369628906,180.628112792969,183.990875244141,11260442,167.269393920898
2016-06-17,184.050918579102,184.471267700195,182.84992980957,183.750671386719,9265046,167.051010131836
2016-06-20,185.251907348633,188.07421875,185.131805419922,185.131805419922,7975305,168.306610107422
2016-06-21,185.432052612305,186.212692260742,185.372009277344,185.792343139648,6000792,168.907073974609
2016-06-22,186.152648925781,186.753143310547,184.771514892578,184.831558227539,5997045,168.033630371094
2016-06-23,186.512939453125,187.413681030273,185.972503662109,187.293579101562,6699335,170.271926879883
2016-06-24,180.808258056641,183.450424194336,178.646484375,179.066833496094,14266492,162.792816162109
2016-06-27,177.385452270508,177.865844726562,175.163635253906,176.064376831055,8999298,160.063232421875
2016-06-28,179.006790161133,180.147720336914,178.166091918945,179.78742980957,6362862,163.447967529297
2016-06-29,183.210235595703,183.87077331543,181.949203491211,183.450424194336,5973131,166.77799987793
2016-06-30,184.110977172852,189.15510559082,184.050918579102,189.035003662109,9078300,171.855087280273
2016-07-01,189.035003662109,189.935745239258,188.07421875,189.095062255859,5445581,171.909698486328
2016-07-05,187.653869628906,189.335250854492,186.873229980469,188.854858398438,5388994,171.691314697266
2016-07-06,187.773971557617,190.956588745117,187.773971557617,190.596282958984,5346596,173.274459838867
2016-07-07,191.016632080078,192.758056640625,190.596282958984,191.076675415039,6247856,173.711196899414
2016-07-08,192.097518920898,193.778900146484,192.097518920898,193.358551025391,6416684,175.785690307617
2016-07-11,193.718841552734,195.160034179688,193.23844909668,193.418609619141,6324660,175.840286254883
2016-07-12,194.019088745117,195.099975585938,192.938201904297,193.718841552734,6343294,176.113204956055
2016-07-13,193.718841552734,195.039932250977,193.658798217773,194.3193359375,5406297,176.659149169922
2016-07-14,195.160034179688,196.481109619141,195.099975585938,195.940673828125,5641670,178.13313293457
2016-07-15,196.721313476562,197.862243652344,196.601211547852,197.44189453125,7045684,179.497894287109
2016-07-18,197.501953125,197.802200317383,196.120819091797,197.622055053711,6372287,179.661712646484
2016-07-19,196.661254882812,197.862243652344,196.481109619141,197.742141723633,5588364,179.770889282227
2016-07-20,197.922302246094,198.162490844727,196.361022949219,196.841415405273,5921440,178.951995849609
2016-07-21,196.541168212891,197.261749267578,195.099975585938,195.700469970703,7061938,177.914794921875
2016-07-22,190.536239624023,192.577911376953,190.296035766602,192.517868041992,9619406,175.021392822266
2016-07-25,192.577911376953,192.637969970703,188.434509277344,189.995803833008,7615200,172.728576660156
2016-07-26,190.17594909668,190.536239624023,188.014175415039,188.974960327148,6145606,171.800491333008
2016-07-27,189.095062255859,189.515396118164,186.873229980469,187.834030151367,6537385,170.763214111328
2016-07-28,187.353622436523,188.014175415039,186.633041381836,187.653869628906,5045443,170.599456787109
2016-07-29,187.834030151367,188.734756469727,186.813186645508,186.99333190918,8335193,169.998931884766
2016-08-01,186.873229980469,187.473724365234,186.272750854492,187.05339050293,5188225,170.053527832031
2016-08-02,186.813186645508,187.113433837891,186.152648925781,186.452896118164,4496410,169.507629394531
2016-08-03,186.332794189453,187.593826293945,186.332794189453,186.933288574219,3331599,169.944351196289
2016-08-04,187.353622436523,187.653869628906,186.693084716797,187.173477172852,3379510,170.162704467773
2016-08-05,187.773971557617,188.854858398438,187.473724365234,187.834030151367,3593268,170.763214111328
2016-08-08,187.954116821289,188.554611206055,187.413681030273,187.773971557617,3402891,170.708633422852
2016-08-09,187.533782958984,188.254364013672,187.05339050293,187.954116821289,3348718,170.872436523438
2016-08-10,187.653869628906,188.194320678711,187.353622436523,187.773971557617,3087150,170.708633422852
2016-08-11,188.014175415039,188.374465942383,187.353622436523,187.894073486328,6325842,170.817840576172
2016-08-12,187.353622436523,187.834030151367,187.233535766602,187.593826293945,3551585,170.544860839844
2016-08-15,187.954116821289,188.254364013672,187.473724365234,187.593826293945,3256211,170.544860839844
2016-08-16,186.99333190918,187.894073486328,186.633041381836,187.293579101562,3727541,170.271926879883
2016-08-17,187.713928222656,188.13427734375,187.233535766602,187.894073486328,2930612,170.817840576172
2016-08-18,187.653869628906,188.734756469727,187.293579101562,188.734756469727,4669701,171.582107543945
2016-08-19,188.07421875,188.554611206055,187.233535766602,187.653869628906,4120418,170.599456787109
2016-08-22,187.173477172852,188.734756469727,186.633041381836,188.07421875,3407287,170.981582641602
2016-08-23,188.854858398438,189.575454711914,187.533782958984,187.533782958984,5348394,170.490280151367
2016-08-24,187.773971557617,188.254364013672,187.173477172852,187.473724365234,3671171,170.435684204102
2016-08-25,187.293579101562,187.954116821289,186.933288574219,187.413681030273,2835656,170.381118774414
2016-08-26,187.773971557617,188.914916992188,186.99333190918,187.533782958984,3707890,170.490280151367
2016-08-29,187.233535766602,188.854858398438,187.173477172852,188.314422607422,3538579,171.199981689453
2016-08-30,188.194320678711,188.974960327148,187.954116821289,188.374465942383,3020504,171.254577636719
2016-08-31,187.894073486328,188.254364013672,187.293579101562,187.593826293945,5564816,170.544860839844
2016-09-01,187.05339050293,187.894073486328,185.912445068359,187.353622436523,6870295,170.326507568359
2016-09-02,187.653869628906,188.854858398438,187.533782958984,187.894073486328,3465073,170.817840576172
2016-09-06,188.014175415039,188.194320678711,184.95166015625,186.452896118164,6820353,169.507629394531
2016-09-07,186.092590332031,186.512939453125,184.95166015625,186.512939453125,4540757,169.562210083008
2016-09-08,186.152648925781,186.452896118164,185.552154541016,186.392837524414,5038565,169.453033447266
2016-09-09,185.071762084961,185.071762084961,180.808258056641,180.808258056641,7430519,164.375961303711
2016-09-12,180.147720336914,183.570526123047,179.186935424805,183.090133666992,6895558,166.450454711914
2016-09-13,181.468811035156,181.648956298828,178.466339111328,179.246978759766,7504874,162.956604003906
2016-09-14,179.006790161133,180.147720336914,178.166091918945,178.346237182617,8505953,162.137741088867
2016-09-15,177.445510864258,179.246978759766,176.66487121582,178.646484375,5845186,163.67822265625
2016-09-16,177.925903320312,178.646484375,177.385452270508,178.226150512695,10813576,163.29313659668
2016-09-19,178.826644897461,179.907516479492,176.544769287109,176.724914550781,5079381,161.917663574219
2016-09-20,178.166091918945,178.946731567383,177.865844726562,178.166091918945,4937032,163.238082885742
2016-09-21,178.646484375,179.667327880859,177.685699462891,179.246978759766,4834632,164.228393554688
2016-09-22,179.907516479492,180.808258056641,179.72737121582,180.387924194336,4892635,165.273773193359
2016-09-23,180.267822265625,180.447967529297,179.006790161133,179.487182617188,3800498,164.448455810547
2016-09-26,178.946731567383,179.006790161133,177.265365600586,177.385452270508,4314093,162.522888183594
2016-09-27,177.745758056641,179.967575073242,176.965118408203,179.427124023438,4245166,164.393417358398
2016-09-28,179.667327880859,179.78742980957,177.745758056641,179.547225952148,4454777,164.503463745117
2016-09-29,179.006790161133,180.74821472168,176.784957885742,177.325408935547,6473637,162.467834472656
2016-09-30,177.745758056641,179.246978759766,177.62565612793,177.865844726562,6015064,162.962966918945
2016-10-03,176.905059814453,178.346237182617,176.544769287109,177.985946655273,3296311,163.073028564453
2016-10-04,178.406295776367,178.646484375,176.845016479492,177.145263671875,5183696,162.302810668945
2016-10-05,177.265365600586,178.346237182617,176.544769287109,177.145263671875,4152742,162.302810668945
2016-10-06,176.544769287109,177.145263671875,174.983489990234,175.764129638672,4677478,161.037353515625
2016-10-07,174.50309753418,175.403823852539,173.662399291992,174.623184204102,6301512,159.992034912109
2016-10-10,174.142791748047,176.004318237305,173.001861572266,173.302108764648,5659006,158.781677246094
2016-10-11,172.641571044922,174.322952270508,172.281265258789,173.662399291992,5152805,159.111770629883
2016-10-12,173.662399291992,174.262893676758,173.001861572266,173.54231262207,3789340,159.001724243164
2016-10-13,172.821716308594,173.54231262207,172.101119995117,172.761657714844,4728220,158.286483764648
2016-10-14,173.902603149414,174.322952270508,173.061904907227,173.48225402832,4693049,158.946670532227
2016-10-17,173.54231262207,174.082748413086,172.341323852539,173.242065429688,6616670,158.726638793945
2016-10-18,174.322952270508,174.623184204102,173.54231262207,174.022705078125,4589966,159.441879272461
2016-10-19,174.50309753418,175.463882446289,174.322952270508,174.50309753418,4860678,159.881973266602
2016-10-20,174.743286132812,175.343780517578,173.902603149414,174.563140869141,4734997,159.936981201172
2016-10-21,170.780044555664,174.142791748047,170.119491577148,174.022705078125,10683432,159.441879272461
2016-10-24,174.142791748047,175.403823852539,173.54231262207,173.662399291992,5185694,159.111770629883
2016-10-25,173.782501220703,174.202850341797,171.860931396484,172.041076660156,4409831,157.626251220703
2016-10-26,171.680770874023,174.563140869141,171.440582275391,173.362152099609,4056205,158.836624145508
2016-10-27,173.48225402832,173.902603149414,171.800872802734,171.920974731445,4235341,157.516235351562
2016-10-28,173.422210693359,177.685699462891,173.362152099609,175.463882446289,11302524,160.762268066406
2016-10-31,177.025161743164,178.046005249023,174.683242797852,174.743286132812,7254663,160.10205078125
2016-11-01,174.142791748047,175.343780517578,172.4013671875,173.422210693359,5330759,158.891708374023
2016-11-02,173.302108764648,173.302108764648,170.539840698242,171.080291748047,5141331,156.745956420898
2016-11-03,171.740829467773,171.740829467773,169.27880859375,169.819244384766,3830307,155.590591430664
2016-11-04,169.458953857422,173.001861572266,169.458953857422,170.780044555664,5972582,156.470901489258
2016-11-07,173.242065429688,176.124420166016,173.121963500977,176.004318237305,6870062,161.257431030273
2016-11-08,176.364624023438,177.865844726562,175.884231567383,176.66487121582,5966670,161.86262512207
2016-11-09,176.064376831055,179.006790161133,174.563140869141,177.925903320312,9000364,163.018020629883
2016-11-10,179.246978759766,185.191864013672,179.126876831055,182.609741210938,13543019,167.30940246582
2016-11-11,183.090133666992,184.771514892578,182.369537353516,184.411224365234,7112896,168.960006713867
2016-11-14,184.591369628906,185.251907348633,183.090133666992,183.210235595703,6284925,167.859634399414
2016-11-15,183.030090332031,184.771514892578,181.588897705078,184.651412963867,6692175,169.180023193359
2016-11-16,184.050918579102,184.831558227539,183.390380859375,184.591369628906,4207514,169.124969482422
2016-11-17,184.351165771484,185.372009277344,184.110977172852,184.891616821289,2969913,169.400100708008
2016-11-18,184.651412963867,185.552154541016,183.270278930664,184.171020507812,4760077,168.739852905273
2016-11-21,184.291122436523,185.432052612305,183.630569458008,185.372009277344,3686358,169.840240478516
2016-11-22,185.732299804688,187.593826293945,185.432052612305,187.233535766602,4616428,171.545806884766
2016-11-23,187.593826293945,188.434509277344,187.233535766602,188.194320678711,4042199,172.426071166992
2016-11-25,188.854858398438,189.095062255859,187.894073486328,188.794815063477,2191785,172.976257324219
2016-11-28,188.13427734375,188.734756469727,187.413681030273,187.653869628906,3679097,171.930908203125
2016-11-29,187.834030151367,188.254364013672,186.03254699707,186.452896118164,5232989,170.830581665039
2016-11-30,187.233535766602,187.773971557617,184.651412963867,184.711456298828,7599913,169.235015869141
2016-12-01,183.990875244141,188.914916992188,183.87077331543,188.494567871094,7444224,172.701156616211
2016-12-02,188.314422607422,189.095062255859,187.713928222656,188.194320678711,3563909,172.426071166992
