"Fecha","FRT.Open","FRT.High","FRT.Low","FRT.Close","FRT.Volume","FRT.Adjusted"
2016-04-14,154.440002441406,155.330001831055,154.009994506836,154.25,205300,117.252098083496
2016-04-15,154.009994506836,155.779998779297,153.970001220703,155.479995727539,329200,118.18709564209
2016-04-18,155.210006713867,155.740005493164,154.259994506836,155.740005493164,209400,118.384696960449
2016-04-19,156.089996337891,156.100006103516,155.199996948242,155.389999389648,338400,118.11865234375
2016-04-20,155.259994506836,155.919998168945,153.160003662109,153.279998779297,201000,116.51473236084
2016-04-21,152.830001831055,153.039993286133,149.25,149.75,394000,113.831443786621
2016-04-22,150.460006713867,151.470001220703,149.339996337891,150.820007324219,316100,114.644798278809
2016-04-25,150.100006103516,152.589996337891,150.100006103516,152.380004882812,264800,115.830581665039
2016-04-26,153.020004272461,154.229995727539,152.009994506836,153.460006713867,261000,116.651588439941
2016-04-27,154.050003051758,155.050003051758,152.929992675781,154.559997558594,368300,117.487739562988
2016-04-28,153.279998779297,154.720001220703,153.029998779297,153.539993286133,225300,116.712387084961
2016-04-29,152.649993896484,153.210006713867,150.839996337891,152.080001831055,466600,115.602561950684
2016-05-02,152.720001220703,154.660003662109,152.429992675781,154.320007324219,217100,117.305274963379
2016-05-03,153.669998168945,155.039993286133,153.520004272461,154.690002441406,338900,117.586555480957
2016-05-04,154.509994506836,157.229995727539,153.600006103516,156.800003051758,381400,119.190467834473
2016-05-05,156.160003662109,157.990005493164,154.279998779297,157.059997558594,346900,119.388122558594
2016-05-06,155.600006103516,157.570007324219,154.789993286133,157.559997558594,429900,119.768173217773
2016-05-09,157.830001831055,159.649993896484,157.419998168945,159.460006713867,526100,121.212440490723
2016-05-10,160.410003662109,160.470001220703,158.479995727539,158.979995727539,267500,120.84757232666
2016-05-11,158.880004882812,158.880004882812,154.490005493164,155.570007324219,393100,118.255485534668
2016-05-12,155.580001831055,157.160003662109,154.100006103516,156.559997558594,313300,119.008003234863
2016-05-13,156.220001220703,156.220001220703,153.509994506836,155.25,384400,118.01220703125
2016-05-16,155.550003051758,157.009994506836,155,156.800003051758,281100,119.190467834473
2016-05-17,156.380004882812,156.960006713867,152.389999389648,153.009994506836,349700,116.309501647949
2016-05-18,152.600006103516,152.910003662109,149.679992675781,151.039993286133,390100,114.81201171875
2016-05-19,150.100006103516,151.220001220703,148.399993896484,150.630004882812,326300,114.500373840332
2016-05-20,151.710006713867,152.669998168945,150.690002441406,152.610000610352,367600,116.005447387695
2016-05-23,152.710006713867,153.600006103516,151.449996948242,151.580001831055,275200,115.222480773926
2016-05-24,152.570007324219,154.089996337891,152.570007324219,153.25,434200,116.491973876953
2016-05-25,153.320007324219,153.360000610352,151.440002441406,152.389999389648,343300,115.838226318359
2016-05-26,152.380004882812,153.649993896484,151.809997558594,153.300003051758,201300,116.529968261719
2016-05-27,153.710006713867,154.610000610352,153.259994506836,153.600006103516,186200,116.75798034668
2016-05-31,153.949996948242,153.949996948242,152.259994506836,153.190002441406,303700,116.446357727051
2016-06-01,153.25,154.220001220703,152.539993286133,153.860000610352,363700,116.955627441406
2016-06-02,153.419998168945,154.789993286133,152.990005493164,154.789993286133,259700,117.662574768066
2016-06-03,155.660003662109,156.820007324219,154.850006103516,155.699996948242,280400,118.354293823242
2016-06-06,156.300003051758,156.910003662109,154.130004882812,155.160003662109,346700,117.943840026855
2016-06-07,155.759994506836,156.289993286133,155.089996337891,155.169998168945,242400,117.951416015625
2016-06-08,155.369995117188,156.100006103516,154.660003662109,155.809997558594,346400,118.437919616699
2016-06-09,156.009994506836,157.690002441406,155.839996337891,157.119995117188,392200,119.433700561523
2016-06-10,156.550003051758,157.860000610352,155.449996948242,157.020004272461,258700,119.357727050781
2016-06-13,157.5,158.910003662109,154.490005493164,156.699996948242,346900,119.114440917969
2016-06-14,156.809997558594,156.910003662109,155.619995117188,156.199996948242,285000,118.734405517578
2016-06-15,156.050003051758,157.800003051758,155.779998779297,157.130004882812,337600,119.44132232666
2016-06-16,156.740005493164,158.850006103516,156.229995727539,158.770004272461,332700,120.687942504883
2016-06-17,158.5,158.5,156.490005493164,157.320007324219,696300,119.585723876953
2016-06-20,157.029998779297,158.300003051758,156.490005493164,156.669998168945,342600,119.807479858398
2016-06-21,156.669998168945,157.710006713867,156.009994506836,157.089996337891,248400,120.12865447998
2016-06-22,157.320007324219,157.679992675781,156.520004272461,157.139999389648,230100,120.166885375977
2016-06-23,158.059997558594,158.910003662109,156.940002441406,157.770004272461,194700,120.64868927002
2016-06-24,153.070007324219,158.759994506836,152.850006103516,156.800003051758,707900,119.906898498535
2016-06-27,156.009994506836,159.600006103516,155.779998779297,159.110000610352,390300,121.673400878906
2016-06-28,160.289993286133,162.490005493164,159.679992675781,162.429992675781,431200,124.212265014648
2016-06-29,163.160003662109,164.479995727539,163.160003662109,163.979995727539,402400,125.397560119629
2016-06-30,164.339996337891,165.619995117188,162.770004272461,165.550003051758,438800,126.598121643066
2016-07-01,166.380004882812,166.889999389648,165.050003051758,165.729995727539,255600,126.735801696777
2016-07-05,166.070007324219,168.360000610352,165.729995727539,168.220001220703,343500,128.639938354492
2016-07-06,167.440002441406,168.759994506836,166.910003662109,168.440002441406,576400,128.808135986328
2016-07-07,167.970001220703,167.970001220703,164.860000610352,166.300003051758,336100,127.17163848877
2016-07-08,167.050003051758,167.889999389648,166.279998779297,167.809997558594,343600,128.326400756836
2016-07-11,167.899993896484,168.770004272461,166.5,168.169998168945,323000,128.601654052734
2016-07-12,168.089996337891,168.089996337891,165.440002441406,166.75,336600,127.515823364258
2016-07-13,166.740005493164,167.770004272461,166.330001831055,167.610000610352,278700,128.173461914062
2016-07-14,166.779998779297,167.770004272461,164.699996948242,165.270004272461,462600,126.384033203125
2016-07-15,165.75,166.199996948242,164.740005493164,166.050003051758,324900,126.980491638184
2016-07-18,165.960006713867,166.589996337891,165.179992675781,165.949996948242,231200,126.904037475586
2016-07-19,166,166.880004882812,165.070007324219,166.830001831055,224000,127.576988220215
2016-07-20,166.910003662109,166.910003662109,165.910003662109,166.160003662109,367300,127.064628601074
2016-07-21,165.770004272461,166.820007324219,164.839996337891,166.470001220703,443600,127.301666259766
2016-07-22,166.399993896484,167.779998779297,166.330001831055,167.119995117188,342900,127.798721313477
2016-07-25,167.429992675781,167.929992675781,166.020004272461,167.350006103516,372400,127.974639892578
2016-07-26,167.649993896484,167.779998779297,166.210006713867,166.649993896484,304100,127.439323425293
2016-07-27,166.779998779297,166.779998779297,164.360000610352,165.809997558594,246300,126.796966552734
2016-07-28,165.919998168945,169.279998779297,165.919998168945,168.710006713867,337700,129.0146484375
2016-07-29,168.660003662109,171.080001831055,168.110000610352,169.699996948242,496500,129.771728515625
2016-08-01,169.949996948242,170.619995117188,169.509994506836,170.350006103516,246800,130.268737792969
2016-08-02,169.410003662109,169.800003051758,167.300003051758,167.470001220703,498800,128.066421508789
2016-08-03,167.770004272461,167.770004272461,165.839996337891,166.570007324219,321400,127.37816619873
2016-08-04,166.929992675781,166.929992675781,165.479995727539,165.479995727539,261900,126.544586181641
2016-08-05,166.800003051758,167.119995117188,163.509994506836,164.429992675781,469000,125.741661071777
2016-08-08,164.429992675781,164.429992675781,161.800003051758,162.440002441406,438800,124.219909667969
2016-08-09,162.610000610352,163.240005493164,161.029998779297,162.740005493164,388000,124.449310302734
2016-08-10,163,163.399993896484,161.779998779297,162.190002441406,369800,124.02872467041
2016-08-11,162.320007324219,162.320007324219,159.149993896484,159.830001831055,324200,122.224014282227
2016-08-12,159.740005493164,161.899993896484,159.740005493164,160.220001220703,252000,122.522232055664
2016-08-15,160.399993896484,161,159.440002441406,159.600006103516,226300,122.048065185547
2016-08-16,159.289993286133,159.399993896484,156.919998168945,157.279998779297,421900,120.273956298828
2016-08-17,157.509994506836,158.779998779297,156.449996948242,158.710006713867,361100,121.367530822754
2016-08-18,159.009994506836,159.600006103516,158.059997558594,158.729995727539,291800,121.382797241211
2016-08-19,158.179992675781,159.139999389648,157.5,157.839996337891,450600,120.702194213867
2016-08-22,157.580001831055,158.889999389648,157.330001831055,157.960006713867,372500,120.793952941895
2016-08-23,158.520004272461,158.850006103516,157.089996337891,157.509994506836,279400,120.449867248535
2016-08-24,157.820007324219,158.130004882812,156.210006713867,157.889999389648,243900,120.740440368652
2016-08-25,158.059997558594,159.660003662109,157.740005493164,159.550003051758,430200,122.009872436523
2016-08-26,159.919998168945,161.25,158.25,159.100006103516,590200,121.665733337402
2016-08-29,160.149993896484,162.059997558594,159.970001220703,160.649993896484,379700,122.851066589355
2016-08-30,160.919998168945,161.429992675781,158.25,159.199996948242,325200,121.742240905762
2016-08-31,159.039993286133,159.389999389648,157.210006713867,159,645600,121.58927154541
2016-09-01,158.869995117188,159.080001831055,157.380004882812,158.070007324219,259900,120.878120422363
2016-09-02,158.509994506836,161,158.479995727539,159.479995727539,269400,121.956344604492
2016-09-06,159.440002441406,160.169998168945,158.119995117188,160.160003662109,606300,122.47632598877
2016-09-07,159.960006713867,160.889999389648,159.039993286133,160.830001831055,362700,122.988677978516
2016-09-08,159.979995727539,160.75,158.970001220703,160.470001220703,816600,122.713432312012
2016-09-09,158.809997558594,159.389999389648,154.479995727539,154.479995727539,467400,118.132751464844
2016-09-12,154.660003662109,158.710006713867,154.660003662109,158.059997558594,617500,120.870422363281
2016-09-13,157.089996337891,157.639999389648,154.029998779297,154.419998168945,552800,118.086875915527
2016-09-14,154.429992675781,155.330001831055,153.990005493164,154.559997558594,299500,118.193954467773
2016-09-15,154.149993896484,155.149993896484,153.949996948242,154.960006713867,218800,118.499824523926
2016-09-16,154.240005493164,155.160003662109,153.729995727539,155.100006103516,642200,118.606910705566
2016-09-19,155.419998168945,156.479995727539,155.419998168945,156.139999389648,213400,119.402183532715
2016-09-20,156,156.029998779297,154.179992675781,154.199996948242,247800,118.663429260254
2016-09-21,154.139999389648,155.839996337891,152.160003662109,155.679992675781,402200,119.802375793457
2016-09-22,156.630004882812,158.619995117188,156.630004882812,158.559997558594,356700,122.018676757812
2016-09-23,157.839996337891,159.580001831055,156.190002441406,158.899993896484,304300,122.2802734375
2016-09-26,158.690002441406,160.149993896484,158.350006103516,159.5,286700,122.742057800293
2016-09-27,159.740005493164,160.149993896484,158.169998168945,158.389999389648,312600,121.887809753418
2016-09-28,158.270004272461,159.009994506836,157.800003051758,158.800003051758,340200,122.203330993652
2016-09-29,157.610000610352,158.029998779297,155.059997558594,155.320007324219,323000,119.525337219238
2016-09-30,156.25,156.589996337891,153.899993896484,153.929992675781,698000,118.45565032959
2016-10-03,152.259994506836,153.410003662109,147.779998779297,148.080001831055,1059000,113.953834533691
2016-10-04,147.970001220703,148.029998779297,145.729995727539,147,973600,113.122741699219
2016-10-05,147.410003662109,147.839996337891,143.529998779297,144.740005493164,587700,111.383613586426
2016-10-06,144.100006103516,145.759994506836,143.190002441406,144.699996948242,352300,111.352798461914
2016-10-07,145.630004882812,147.139999389648,144.330001831055,145.199996948242,542900,111.737571716309
2016-10-10,145.699996948242,146.869995117188,145.059997558594,145.740005493164,249600,112.153099060059
2016-10-11,145.179992675781,146.300003051758,143.539993286133,144.199996948242,478000,110.96800994873
2016-10-12,144.179992675781,146.660003662109,144.020004272461,146.389999389648,430300,112.653305053711
2016-10-13,145.720001220703,148.789993286133,145.5,148.740005493164,561300,114.461738586426
2016-10-14,148.779998779297,149.380004882812,147.179992675781,147.25,411000,113.315086364746
2016-10-17,147.25,148.490005493164,147.199996948242,147.300003051758,233500,113.35359954834
2016-10-18,147.720001220703,148.589996337891,146.809997558594,147.100006103516,276300,113.199684143066
2016-10-19,147.389999389648,147.880004882812,146.479995727539,147.759994506836,330300,113.707565307617
2016-10-20,147.5,147.619995117188,145.710006713867,146.960006713867,381200,113.09196472168
2016-10-21,145.970001220703,147.789993286133,145.899993896484,147.350006103516,333800,113.39208984375
2016-10-24,148,149.009994506836,146.990005493164,148.100006103516,279000,113.969230651855
2016-10-25,147.529998779297,148.389999389648,146.929992675781,147.850006103516,400800,113.776840209961
2016-10-26,147.550003051758,147.550003051758,145.339996337891,146.279998779297,439500,112.568695068359
2016-10-27,146.080001831055,146.080001831055,142.179992675781,143.149993896484,325700,110.159980773926
2016-10-28,143.490005493164,144.789993286133,142.809997558594,143.710006713867,468400,110.590911865234
2016-10-31,144.509994506836,145.380004882812,143.179992675781,145.229995727539,752200,111.760665893555
2016-11-01,144.860000610352,144.860000610352,141.479995727539,141.880004882812,464200,109.182685852051
2016-11-02,142.100006103516,142.990005493164,140.100006103516,140.520004272461,559900,108.136100769043
2016-11-03,139.240005493164,139.240005493164,134.389999389648,137.309997558594,1111900,105.665870666504
2016-11-04,137.539993286133,138.419998168945,136.419998168945,138.240005493164,929700,106.381538391113
2016-11-07,139.729995727539,141.860000610352,139.039993286133,141.759994506836,504100,109.09033203125
2016-11-08,141.410003662109,142.490005493164,140.600006103516,142.149993896484,407800,109.390464782715
2016-11-09,139.139999389648,139.949996948242,136.039993286133,139.039993286133,563800,106.997161865234
2016-11-10,139.369995117188,139.369995117188,135.25,136.979995727539,603100,105.411903381348
2016-11-11,136.710006713867,139.729995727539,136.710006713867,137.350006103516,361300,105.696640014648
2016-11-14,136.899993896484,139.600006103516,135.850006103516,138.979995727539,666900,106.951011657715
2016-11-15,139.160003662109,140.830001831055,137.119995117188,138,485000,106.196838378906
2016-11-16,138.149993896484,138.850006103516,136.929992675781,138.169998168945,317100,106.327674865723
2016-11-17,138.070007324219,139.210006713867,137.300003051758,137.360000610352,405700,105.704330444336
2016-11-18,137.320007324219,138.210006713867,136.809997558594,137.809997558594,526900,106.050628662109
2016-11-21,138.449996948242,139.300003051758,138.039993286133,138.610000610352,417000,106.66625213623
2016-11-22,138.710006713867,140.979995727539,138.610000610352,140.740005493164,341900,108.305389404297
2016-11-23,140.080001831055,140.720001220703,139.070007324219,140.149993896484,293600,107.851356506348
2016-11-25,140.389999389648,141.910003662109,140.220001220703,140.979995727539,131100,108.490089416504
2016-11-28,140.619995117188,142.320007324219,140.429992675781,141.169998168945,263200,108.636299133301
2016-11-29,141.149993896484,142.610000610352,141.029998779297,141.800003051758,369300,109.121124267578
2016-11-30,140.820007324219,141.669998168945,139.399993896484,140.419998168945,581900,108.059120178223
2016-12-01,139.570007324219,140.110000610352,136.759994506836,137.220001220703,527300,105.59659576416
2016-12-02,138.009994506836,140.559997558594,137.600006103516,138.289993286133,384500,106.420013427734
2016-12-05,138.070007324219,139.75,137.820007324219,139.449996948242,343700,107.312690734863
2016-12-06,140.009994506836,140.970001220703,138.839996337891,139.949996948242,315900,107.697471618652
2016-12-07,140.460006713867,142.059997558594,140.460006713867,141.839996337891,390100,109.151901245117
2016-12-08,140.949996948242,141.970001220703,139.419998168945,141.779998779297,366900,109.105690002441
2016-12-09,141.690002441406,143.449996948242,140.940002441406,141.490005493164,280500,108.882553100586
2016-12-12,140.830001831055,142.139999389648,140.539993286133,141.350006103516,396500,108.774810791016
2016-12-13,142.289993286133,143,140.330001831055,142.089996337891,650800,109.344284057617
2016-12-14,142.529998779297,142.830001831055,138.550003051758,138.610000610352,473700,106.66625213623
2016-12-15,138.399993896484,140.25,137.589996337891,138.080001831055,346200,106.258422851562
2016-12-16,139.330001831055,141.320007324219,139.210006713867,140.259994506836,793200,107.93603515625
2016-12-19,141.429992675781,142.899993896484,140.710006713867,142.089996337891,318800,109.344284057617
2016-12-20,141.479995727539,142.75,140.899993896484,142.139999389648,275400,109.382766723633
2016-12-21,142.369995117188,143.470001220703,139.729995727539,139.800003051758,351600,107.582023620605
2016-12-22,139.279998779297,139.820007324219,137.929992675781,139.710006713867,299300,107.512794494629
2016-12-23,140.080001831055,140.330001831055,139.089996337891,139.660003662109,222300,107.474273681641
2016-12-27,139.520004272461,140.699996948242,139.360000610352,140.100006103516,312100,107.812889099121
2016-12-28,140.020004272461,140.300003051758,138.259994506836,138.929992675781,358200,106.912521362305
2016-12-29,138.279998779297,140.289993286133,137.949996948242,140.050003051758,471600,108.540061950684
2016-12-30,139.970001220703,142.809997558594,139.740005493164,142.110000610352,440000,110.136543273926
2017-01-03,142.919998168945,143.440002441406,141.509994506836,143.399993896484,518600,111.136306762695
2017-01-04,143.610000610352,144.589996337891,143.190002441406,144.220001220703,410100,111.771812438965
2017-01-05,143.089996337891,145.479995727539,142.029998779297,145.289993286133,451000,112.601097106934
2017-01-06,144.729995727539,145.800003051758,144.029998779297,144.490005493164,414000,111.981109619141
2017-01-09,144.940002441406,145.009994506836,142.539993286133,142.679992675781,365000,110.578308105469
2017-01-10,142.410003662109,142.479995727539,140.789993286133,141.190002441406,394300,109.423538208008
2017-01-11,141.009994506836,141.869995117188,139.600006103516,139.770004272461,309400,108.323043823242
2017-01-12,139.770004272461,140.649993896484,138.889999389648,140.619995117188,329400,108.98176574707
2017-01-13,140.089996337891,140.880004882812,139.339996337891,140.179992675781,300700,108.640800476074
2017-01-17,140.690002441406,141.5,140.580001831055,141.289993286133,378400,109.501075744629
2017-01-18,141.559997558594,141.720001220703,140.360000610352,141.529998779297,289100,109.687057495117
2017-01-19,141,141,138.979995727539,139.25,279000,107.920036315918
2017-01-20,139.389999389648,140.820007324219,139.25,140.720001220703,313200,109.059303283691
2017-01-23,140.210006713867,142,140.210006713867,141.720001220703,259400,109.834312438965
2017-01-24,141.740005493164,142.419998168945,140.380004882812,140.960006713867,411300,109.24528503418
2017-01-25,141.119995117188,141.580001831055,140.009994506836,140.770004272461,414800,109.098030090332
2017-01-26,140.850006103516,141.619995117188,140.289993286133,140.800003051758,295000,109.121315002441
2017-01-27,141.279998779297,141.279998779297,139.169998168945,139.690002441406,279500,108.261024475098
2017-01-30,139.050003051758,139.889999389648,138.350006103516,139.139999389648,320000,107.834777832031
2017-01-31,139.440002441406,140.75,139.330001831055,140.429992675781,1552200,108.834533691406
2017-02-01,139.729995727539,140.479995727539,137.039993286133,137.5,557900,106.563789367676
2017-02-02,137.75,140.119995117188,137.710006713867,140.110000610352,434200,108.586547851562
2017-02-03,140.820007324219,141.25,139.270004272461,139.940002441406,325100,108.454795837402
2017-02-06,139.910003662109,140.5,139.350006103516,139.789993286133,253300,108.338516235352
2017-02-07,140.190002441406,140.679992675781,139.110000610352,139.679992675781,314600,108.253265380859
2017-02-08,139.740005493164,140.690002441406,139.399993896484,140.330001831055,297600,108.757041931152
2017-02-09,140.470001220703,142.080001831055,140.020004272461,142.020004272461,283500,110.066818237305
2017-02-10,141.600006103516,142.990005493164,141.539993286133,142.960006713867,251600,110.79532623291
2017-02-13,143.320007324219,143.320007324219,141.539993286133,142.949996948242,347100,110.787574768066
2017-02-14,142.119995117188,143,140.009994506836,141.080001831055,512100,109.338325500488
2017-02-15,140.100006103516,140.839996337891,139.130004882812,139.979995727539,489300,108.485771179199
2017-02-16,140.339996337891,141.5,140.149993896484,140.5,304700,108.888793945312
2017-02-17,140.910003662109,141.199996948242,139.259994506836,140.660003662109,378100,109.012794494629
2017-02-21,140.509994506836,142.679992675781,140.160003662109,142.5,440700,110.438812255859
2017-02-22,142.270004272461,143.240005493164,140.619995117188,141.550003051758,350600,109.702560424805
2017-02-23,142.210006713867,142.770004272461,141.320007324219,142.399993896484,357500,110.361320495605
2017-02-24,142.669998168945,142.669998168945,141.320007324219,142.339996337891,332500,110.314804077148
2017-02-27,142.690002441406,143.789993286133,141.600006103516,142.220001220703,362900,110.221794128418
2017-02-28,142.330001831055,142.330001831055,140.119995117188,140.729995727539,418500,109.067054748535
2017-03-01,139.889999389648,140,138.300003051758,138.970001220703,626900,107.703063964844
2017-03-02,138.369995117188,138.550003051758,136.199996948242,136.759994506836,584800,105.990264892578
2017-03-03,137.119995117188,137.179992675781,134.080001831055,135.020004272461,549400,104.641746520996
2017-03-06,135.009994506836,135.009994506836,134,134.300003051758,416000,104.08373260498
2017-03-07,134.389999389648,134.770004272461,132.910003662109,133.389999389648,323000,103.378479003906
2017-03-08,132.649993896484,133.149993896484,130.160003662109,130.5,540100,101.138710021973
2017-03-09,130.559997558594,131.240005493164,127.290000915527,127.440002441406,523000,98.7671890258789
2017-03-10,126.459999084473,128.179992675781,126.019996643066,126.980003356934,659300,99.1733169555664
2017-03-13,128.580001831055,128.580001831055,126.98999786377,128.320007324219,597700,100.219886779785
2017-03-14,128,130.059997558594,127.610000610352,129.619995117188,654000,101.235168457031
2017-03-15,129.899993896484,133.589996337891,129.619995117188,133.020004272461,527100,103.890647888184
2017-03-16,132.699996948242,133.360000610352,132.240005493164,133,555000,103.875015258789
2017-03-17,133.720001220703,134.899993896484,132.910003662109,134.75,1347700,105.24178314209
2017-03-20,134.710006713867,135.5,133.869995117188,134.440002441406,545800,104.999656677246
2017-03-21,134.380004882812,135.089996337891,133.710006713867,134.669998168945,691300,105.179313659668
2017-03-22,134.679992675781,135.580001831055,131.910003662109,133.110000610352,658700,103.960929870605
2017-03-23,133,135.919998168945,132.809997558594,134.729995727539,485300,105.226165771484
2017-03-24,134.759994506836,135.520004272461,134.410003662109,134.800003051758,395600,105.280838012695
2017-03-27,134.470001220703,135.869995117188,132.259994506836,132.740005493164,675200,103.671936035156
2017-03-28,132.729995727539,133.550003051758,131.360000610352,133.259994506836,519000,104.078086853027
2017-03-29,132.970001220703,133.699996948242,132.429992675781,133.149993896484,491400,103.992179870605
2017-03-30,132.940002441406,133.539993286133,132.009994506836,133.339996337891,289900,104.140548706055
2017-03-31,133.339996337891,134,132.360000610352,133.5,416900,104.265525817871
2017-04-03,133.5,134.850006103516,133.419998168945,133.839996337891,405900,104.531059265137
2017-04-04,133.619995117188,134.270004272461,133,133.110000610352,345200,103.960929870605
2017-04-05,133.429992675781,133.839996337891,132.710006713867,133.110000610352,278400,103.960929870605
2017-04-06,132.770004272461,133.699996948242,132.229995727539,133.110000610352,341600,103.960929870605
2017-04-07,133.080001831055,133.559997558594,132.449996948242,132.729995727539,393100,103.664123535156
2017-04-10,132.669998168945,134.309997558594,132.320007324219,133.949996948242,347700,104.616973876953
2017-04-11,134,135.789993286133,133.940002441406,135.080001831055,410700,105.49951171875
2017-04-12,134.529998779297,135.380004882812,134.389999389648,134.869995117188,424100,105.335517883301
2017-04-13,135.059997558594,135.279998779297,134.380004882812,134.740005493164,344000,105.233985900879
2017-04-17,134.820007324219,136.470001220703,134.820007324219,136.449996948242,318700,106.569511413574
2017-04-18,136.350006103516,137.229995727539,136.210006713867,137.050003051758,347800,107.038139343262
2017-04-19,137.179992675781,138.119995117188,136.759994506836,137.479995727539,334700,107.373954772949
2017-04-20,137.660003662109,137.660003662109,136.380004882812,137.220001220703,288100,107.170883178711
2017-04-21,137.059997558594,137.289993286133,135.919998168945,136.179992675781,304600,106.358642578125
2017-04-24,136.789993286133,136.899993896484,132.410003662109,133.75,483300,104.460777282715
2017-04-25,133.869995117188,134.720001220703,133.25,134.610000610352,366100,105.132438659668
2017-04-26,134.240005493164,134.779998779297,132.460006713867,132.559997558594,731800,103.531372070312
2017-04-27,132.559997558594,134.210006713867,132.559997558594,133.160003662109,488700,104.000007629395
2017-04-28,132.660003662109,132.899993896484,130.089996337891,130.889999389648,670700,102.227081298828
2017-05-01,131.229995727539,133.190002441406,130.029998779297,133.160003662109,503000,104.000007629395
2017-05-02,133.270004272461,135.520004272461,132.729995727539,133.809997558594,640000,104.507629394531
2017-05-03,134.039993286133,134.089996337891,131.660003662109,132.300003051758,599700,103.328300476074
2017-05-04,133.630004882812,135.5,128.600006103516,131.399993896484,811800,102.625396728516
2017-05-05,131.470001220703,133.149993896484,131.25,132.779998779297,404200,103.703186035156
2017-05-08,132.940002441406,133.449996948242,130.190002441406,130.440002441406,366800,101.875610351562
2017-05-09,130.630004882812,130.679992675781,129.210006713867,130.550003051758,395400,101.961524963379
2017-05-10,130.509994506836,132.330001831055,129.940002441406,132,379200,103.09400177002
2017-05-11,131.479995727539,131.479995727539,129.139999389648,129.720001220703,411700,101.313301086426
2017-05-12,129.610000610352,129.759994506836,125.269996643066,125.430000305176,835900,97.9627227783203
2017-05-15,125.370002746582,127.370002746582,125.029998779297,126.569999694824,618700,98.8531036376953
2017-05-16,126.440002441406,126.440002441406,122.459999084473,122.459999084473,927600,95.6431121826172
2017-05-17,122.120002746582,123.860000610352,121.730003356934,122.970001220703,729700,96.0414352416992
2017-05-18,123.050003051758,124.51000213623,121.870002746582,124.290000915527,710700,97.0723876953125
2017-05-19,124.529998779297,127.120002746582,123.589996337891,125.589996337891,750500,98.0877075195312
2017-05-22,125.75,126.709999084473,124.919998168945,126.480003356934,847900,98.7828063964844
2017-05-23,126.610000610352,126.980003356934,125.330001831055,125.709999084473,532300,98.1814270019531
2017-05-24,125.779998779297,127.930000305176,125.720001220703,127.400001525879,471200,99.5013275146484
2017-05-25,127.73999786377,128.600006103516,126.959999084473,127.379997253418,418100,99.485710144043
2017-05-26,127.449996948242,127.480003356934,125.519996643066,126.319999694824,406900,98.657829284668
2017-05-30,126.089996337891,126.220001220703,123.790000915527,123.819999694824,524800,96.7052993774414
2017-05-31,123.98999786377,124.51000213623,122.26000213623,122.73999786377,1898400,95.8618011474609
2017-06-01,122.550003051758,124.75,122.129997253418,124.290000915527,524600,97.0723876953125
2017-06-02,125.290000915527,125.980003356934,122.98999786377,123.370002746582,541400,96.3538360595703
2017-06-05,122.879997253418,123.029998779297,121.269996643066,121.730003356934,557200,95.0729827880859
2017-06-06,121.849998474121,123.029998779297,120.5,122.180000305176,427000,95.4244232177734
2017-06-07,122.410003662109,125.620002746582,122.290000915527,124.98999786377,570400,97.6190872192383
2017-06-08,124.98999786377,125.389999389648,122.730003356934,122.879997253418,589900,95.9711532592773
2017-06-09,122.919998168945,125.199996948242,122.069999694824,124.680000305176,623200,97.376953125
2017-06-12,124.550003051758,127.110000610352,124.550003051758,126.940002441406,577300,99.1420669555664
2017-06-13,126.620002746582,128.690002441406,125.809997558594,127.879997253418,744500,99.8761901855469
2017-06-14,128.940002441406,128.970001220703,126.349998474121,126.98999786377,387200,99.1811141967773
2017-06-15,126.339996337891,128.809997558594,126.339996337891,128.320007324219,480200,100.219886779785
2017-06-16,128.589996337891,128.710006713867,124.779998779297,125.370002746582,935900,97.9158782958984
2017-06-19,125.150001525879,125.639999389648,124.120002746582,125.190002441406,744500,97.7752914428711
2017-06-20,123.930000305176,125.300003051758,122.569999694824,123.839996337891,535600,97.4840316772461
2017-06-21,124.050003051758,124.309997558594,122.76000213623,123.330001831055,460400,97.0825653076172
2017-06-22,123.059997558594,124.51000213623,122.529998779297,124.190002441406,404900,97.7595520019531
2017-06-23,124.339996337891,126.190002441406,123.480003356934,125.050003051758,1539600,98.4365310668945
2017-06-26,125.470001220703,129,125.470001220703,127.720001220703,605500,100.538269042969
2017-06-27,127.150001525879,128.240005493164,126.980003356934,127.440002441406,453400,100.317886352539
2017-06-28,127.73999786377,129,127.430000305176,128.130004882812,517400,100.861030578613
2017-06-29,128.080001831055,129.139999389648,126.889999389648,127.709999084473,500500,100.530403137207
2017-06-30,128.229995727539,128.479995727539,125.970001220703,126.389999389648,403700,99.491340637207
2017-07-03,127.089996337891,129.380004882812,126.870002746582,129.039993286133,274000,101.577339172363
2017-07-05,129.110000610352,129.190002441406,125.720001220703,126.26000213623,603900,99.3889999389648
2017-07-06,125.930000305176,126.709999084473,124.959999084473,125.379997253418,436000,98.6962814331055
2017-07-07,125.470001220703,126.730003356934,125.169998168945,126.279998779297,341300,99.4047470092773
2017-07-10,126.639999389648,126.720001220703,124.699996948242,124.76000213623,471300,98.2082443237305
2017-07-11,124.73999786377,125.550003051758,122.970001220703,124.839996337891,422400,98.2712173461914
2017-07-12,125.949996948242,127.699996948242,125.180000305176,125.410003662109,439200,98.7198944091797
2017-07-13,125.419998168945,126.98999786377,125.319999694824,126.669998168945,322900,99.7117462158203
