"Fecha","GS.Open","GS.High","GS.Low","GS.Close","GS.Volume","GS.Adjusted"
2016-07-19,162.020004272461,164.080001831055,160.729995727539,161.410003662109,5399700,139.781173706055
2016-07-20,162.550003051758,162.889999389648,159.220001220703,161.770004272461,3547800,140.092956542969
2016-07-21,161.710006713867,161.899993896484,159.770004272461,160.050003051758,2855500,138.603408813477
2016-07-22,160.289993286133,160.729995727539,159.860000610352,160.410003662109,1811700,138.915176391602
2016-07-25,159.639999389648,161.330001831055,159.610000610352,160.509994506836,1956100,139.001770019531
2016-07-26,160.679992675781,161.5,159.419998168945,161.160003662109,2150100,139.564682006836
2016-07-27,161.199996948242,162.169998168945,160.410003662109,160.990005493164,2317200,139.417465209961
2016-07-28,160.179992675781,160.960006713867,158.839996337891,160.529998779297,2047400,139.019073486328
2016-07-29,159.509994506836,160.190002441406,158.649993896484,158.809997558594,2388200,137.529556274414
2016-08-01,158.809997558594,159.919998168945,157.929992675781,158.179992675781,2316300,136.983993530273
2016-08-02,157.649993896484,158.460006713867,155.369995117188,156.059997558594,3182800,135.148071289062
2016-08-03,156.449996948242,158.949996948242,156.179992675781,158.339996337891,2284700,137.122512817383
2016-08-04,158.220001220703,158.899993896484,157.410003662109,158.050003051758,2005700,136.871429443359
2016-08-05,159.75,162.130004882812,159.199996948242,162.089996337891,2676100,140.370010375977
2016-08-08,162.100006103516,163.979995727539,162.009994506836,162.830001831055,2266600,141.010864257812
2016-08-09,162.5,164.580001831055,162.5,163.440002441406,1957400,141.539184570312
2016-08-10,163.449996948242,163.600006103516,162.009994506836,162.190002441406,1656100,140.456649780273
2016-08-11,162.199996948242,164.25,161.929992675781,163.860000610352,1827700,141.902877807617
2016-08-12,162.669998168945,163.369995117188,162.070007324219,163.25,1440800,141.374649047852
2016-08-15,163.869995117188,165.839996337891,163.800003051758,165.550003051758,2222200,143.366439819336
2016-08-16,164.990005493164,166.759994506836,164.720001220703,165.649993896484,2523800,143.452987670898
2016-08-17,165.940002441406,166.320007324219,164.740005493164,165.669998168945,2061700,143.470306396484
2016-08-18,165.339996337891,166.559997558594,164.630004882812,166.059997558594,1750500,143.808059692383
2016-08-19,165.360000610352,166.899993896484,164.5,166.229995727539,1840900,143.95524597168
2016-08-22,166,166.910003662109,164.889999389648,166.259994506836,1448100,143.981246948242
2016-08-23,167,167.850006103516,165.979995727539,166.080001831055,1965500,143.825424194336
2016-08-24,165.779998779297,166.699996948242,164.850006103516,165.300003051758,2035300,143.14990234375
2016-08-25,165.080001831055,166.039993286133,164.610000610352,165.899993896484,1441400,143.669494628906
2016-08-26,166.759994506836,168.070007324219,165.360000610352,165.970001220703,2402200,143.730072021484
2016-08-29,166.600006103516,167.860000610352,166.149993896484,166.869995117188,2620900,144.509536743164
2016-08-30,166.220001220703,169.509994506836,166.220001220703,169.369995117188,2934100,147.248062133789
2016-08-31,169.25,170.240005493164,167.470001220703,169.460006713867,3688200,147.326354980469
2016-09-01,170,170.070007324219,166.660003662109,168.509994506836,2843300,146.500457763672
2016-09-02,168.520004272461,169.740005493164,167.899993896484,169.179992675781,1747500,147.082931518555
2016-09-06,168.720001220703,169.789993286133,167.470001220703,169.330001831055,2034900,147.213333129883
2016-09-07,168.699996948242,170.210006713867,168.649993896484,169.669998168945,1584300,147.508926391602
2016-09-08,169.350006103516,171.880004882812,168.710006713867,171.660003662109,3031600,149.238998413086
2016-09-09,170.830001831055,172.419998168945,168.509994506836,168.570007324219,3411800,146.552597045898
2016-09-12,167.009994506836,171.669998168945,166.229995727539,171.059997558594,2647900,148.717407226562
2016-09-13,168.539993286133,169.970001220703,166.380004882812,167,2788200,145.18766784668
2016-09-14,167,167.860000610352,165.589996337891,166.160003662109,1995900,144.457382202148
2016-09-15,165.779998779297,168.759994506836,165.759994506836,168.080001831055,1645200,146.126586914062
2016-09-16,167.850006103516,168.050003051758,165.610000610352,166,4534900,144.318298339844
2016-09-19,167.339996337891,168.309997558594,165.679992675781,166.210006713867,2030700,144.500885009766
2016-09-20,167.679992675781,168.279998779297,166.389999389648,166.470001220703,1532900,144.726867675781
2016-09-21,167.419998168945,168.279998779297,165.929992675781,167.029998779297,2333600,145.213729858398
2016-09-22,168.449996948242,169.330001831055,167.699996948242,168.020004272461,2467700,146.074462890625
2016-09-23,167.75,168.100006103516,165.050003051758,165.130004882812,3421200,143.561920166016
2016-09-26,163.830001831055,163.970001220703,161,161.479995727539,2772200,140.388641357422
2016-09-27,160.720001220703,163.449996948242,159.820007324219,162.889999389648,2602700,141.614456176758
2016-09-28,163.339996337891,163.789993286133,161.679992675781,163.449996948242,1678100,142.101303100586
2016-09-29,163.380004882812,163.960006713867,157.770004272461,158.949996948242,3733800,138.189102172852
2016-09-30,159.949996948242,162.410003662109,157.800003051758,161.270004272461,4497200,140.206146240234
2016-10-03,160.5,161.720001220703,160.25,161.070007324219,2444700,140.032196044922
2016-10-04,161.240005493164,164.149993896484,161.229995727539,162.270004272461,2469900,141.075454711914
2016-10-05,163.320007324219,166.570007324219,163.009994506836,166.399993896484,2548200,144.666030883789
2016-10-06,167.179992675781,167.289993286133,164.820007324219,167.149993896484,2858000,145.318054199219
2016-10-07,167.5,169.979995727539,166.240005493164,169.830001831055,3390200,147.648056030273
2016-10-10,170.520004272461,171.75,170.100006103516,171.039993286133,2532000,148.699966430664
2016-10-11,169.839996337891,170.869995117188,167.910003662109,169.039993286133,2680000,146.961181640625
2016-10-12,169.039993286133,169.990005493164,168.300003051758,169.300003051758,2404000,147.187225341797
2016-10-13,167.600006103516,167.630004882812,165.509994506836,167.419998168945,2713700,145.552780151367
2016-10-14,171.600006103516,172.949996948242,169.110000610352,170.520004272461,5282300,148.247894287109
2016-10-17,170.5,171.270004272461,168.449996948242,169,3061400,146.926406860352
2016-10-18,172.009994506836,173.470001220703,171.100006103516,172.630004882812,4482500,150.082290649414
2016-10-19,173.369995117188,175.679992675781,173.179992675781,174.509994506836,3676000,151.716781616211
2016-10-20,174,175.789993286133,173.800003051758,174.509994506836,2471100,151.716781616211
2016-10-21,172.839996337891,174.899993896484,172.509994506836,174.669998168945,2004400,151.855865478516
2016-10-24,175.5,175.789993286133,174.350006103516,175.119995117188,1943200,152.247055053711
2016-10-25,175.039993286133,175.960006713867,174.639999389648,175.550003051758,2423300,152.620910644531
2016-10-26,174.789993286133,177.899993896484,173.929992675781,177.070007324219,2533800,153.942398071289
2016-10-27,178.190002441406,178.850006103516,176.570007324219,177.75,3021900,154.533584594727
2016-10-28,178.509994506836,178.509994506836,175.460006713867,177.139999389648,2042800,154.003234863281
2016-10-31,177.679992675781,178.5,177.229995727539,178.240005493164,1828200,154.959533691406
2016-11-01,179,179.179992675781,176.610000610352,178.059997558594,2900600,154.803024291992
2016-11-02,177.070007324219,177.5,176.070007324219,176.580001831055,2104800,153.516387939453
2016-11-03,176.770004272461,177.970001220703,176.210006713867,176.210006713867,1972700,153.194717407227
2016-11-04,176.330001831055,177.339996337891,174.729995727539,175.919998168945,1846500,152.942581176758
2016-11-07,179,181.5,179,181.479995727539,3338800,157.776382446289
2016-11-08,180.110000610352,182.679992675781,178.460006713867,181.919998168945,2646200,158.158905029297
2016-11-09,185,193.539993286133,183.449996948242,192.630004882812,7823800,167.470016479492
2016-11-10,194.529998779297,204.669998168945,194,200.869995117188,11345400,174.6337890625
2016-11-11,198.25,205,198.25,203.940002441406,6290200,177.302825927734
2016-11-14,204.149993896484,211.770004272461,204.149993896484,209.179992675781,8248100,181.858413696289
2016-11-15,206.559997558594,211.199996948242,205.169998168945,211.190002441406,4893800,183.605895996094
2016-11-16,207.350006103516,208.080001831055,204.830001831055,206.259994506836,5276200,179.31982421875
2016-11-17,206.259994506836,209.690002441406,205.669998168945,209.630004882812,3572400,182.249649047852
2016-11-18,209.869995117188,212.070007324219,209.720001220703,210.350006103516,4278200,182.875625610352
2016-11-21,211.460006713867,211.690002441406,209.179992675781,211.080001831055,2860200,183.510238647461
2016-11-22,211.360000610352,211.949996948242,209.889999389648,211.110000610352,2945700,183.536315917969
2016-11-23,211.5,213.410003662109,209.369995117188,212.309997558594,3717400,184.579605102539
2016-11-25,211.360000610352,212.75,211,211.380004882812,1974000,183.771041870117
2016-11-28,210,211.759994506836,209.600006103516,210.350006103516,3297400,182.875625610352
2016-11-29,209.990005493164,212.919998168945,209.919998168945,211.75,2577600,184.663375854492
2016-11-30,215.199996948242,220.770004272461,214.970001220703,219.289993286133,6507900,191.238861083984
2016-12-01,220.929992675781,227.160003662109,220.350006103516,226.630004882812,7606500,197.639953613281
2016-12-02,226,226.25,221.220001220703,223.360000610352,5297400,194.788238525391
2016-12-05,225.520004272461,229.199996948242,225.240005493164,228.550003051758,4599300,199.314346313477
2016-12-06,230.179992675781,232.669998168945,227.899993896484,231.380004882812,5259300,201.782333374023
2016-12-07,230.399993896484,236.089996337891,230.399993896484,235.559997558594,6595200,205.427627563477
2016-12-08,236.880004882812,242.419998168945,236,241.449996948242,7343700,210.564208984375
2016-12-09,240.610000610352,242,238.880004882812,241.850006103516,5456000,210.912994384766
2016-12-12,240.5,242.830001831055,236.369995117188,237.169998168945,5022000,206.831665039062
2016-12-13,239,240.179992675781,235.509994506836,238.550003051758,4680500,208.035125732422
2016-12-14,235.669998168945,243.119995117188,235.369995117188,239.929992675781,6172400,209.238586425781
2016-12-15,242.490005493164,245.570007324219,241.619995117188,243,4829700,211.915924072266
2016-12-16,242.800003051758,243.190002441406,238.399993896484,238.899993896484,6876400,208.340347290039
2016-12-19,238.339996337891,239.740005493164,236.259994506836,239.070007324219,3743300,208.488662719727
2016-12-20,240.520004272461,243.649993896484,240.229995727539,243.089996337891,4487700,211.994400024414
2016-12-21,242.240005493164,242.399993896484,240.080001831055,241.440002441406,3277800,210.55549621582
2016-12-22,241.229995727539,242.860000610352,239.550003051758,240.119995117188,2636500,209.404312133789
2016-12-23,239.539993286133,241.899993896484,238.910003662109,240.970001220703,2187500,210.145599365234
2016-12-27,241.949996948242,242.589996337891,240.399993896484,241.559997558594,1998200,210.660110473633
2016-12-28,243.690002441406,244.5,240.440002441406,240.649993896484,3053000,209.866516113281
2016-12-29,240.75,241.070007324219,236.639999389648,238.179992675781,2619000,207.712463378906
2016-12-30,238.509994506836,240.5,237.399993896484,239.449996948242,2355500,208.820068359375
2017-01-03,242.699996948242,244.970001220703,237.970001220703,241.570007324219,4384200,210.668807983398
2017-01-04,241.440002441406,243.320007324219,240.029998779297,243.130004882812,2728700,212.029312133789
2017-01-05,242.720001220703,243.229995727539,236.779998779297,241.320007324219,3562600,210.450820922852
2017-01-06,242.289993286133,246.199996948242,241.369995117188,244.899993896484,3591100,213.572875976562
2017-01-09,243.25,244.690002441406,241.470001220703,242.889999389648,3022800,211.819946289062
2017-01-10,240.869995117188,243.440002441406,239.050003051758,242.570007324219,3432900,211.540954589844
2017-01-11,242.770004272461,245.839996337891,242,245.759994506836,3532600,214.322875976562
2017-01-12,245.059997558594,245.470001220703,241.570007324219,243.839996337891,4022300,212.648452758789
2017-01-13,245.429992675781,247.770004272461,242.910003662109,244.300003051758,4186100,213.049606323242
2017-01-17,242.940002441406,243.059997558594,235.610000610352,235.740005493164,6277200,205.584594726562
2017-01-18,236,237.690002441406,231.520004272461,234.289993286133,7590500,204.320083618164
2017-01-19,234.070007324219,234.75,230.619995117188,231.410003662109,4561800,201.808486938477
2017-01-20,231.619995117188,233.229995727539,230.539993286133,232.199996948242,5211800,202.497421264648
2017-01-23,231.860000610352,233.75,230.75,232.669998168945,3136200,202.907318115234
2017-01-24,231.860000610352,236.059997558594,230.839996337891,233.679992675781,4448200,203.788070678711
2017-01-25,235.529998779297,237.330001831055,234.490005493164,237.25,3716800,206.901412963867
2017-01-26,237.470001220703,240.789993286133,237.470001220703,239.580001831055,4195600,208.933410644531
2017-01-27,236.899993896484,237.970001220703,236.009994506836,236.949996948242,3253100,206.639831542969
2017-01-30,235.580001831055,236.289993286133,231.520004272461,233.899993896484,3803300,203.97998046875
2017-01-31,232.850006103516,234.350006103516,228.160003662109,229.320007324219,5156400,199.985824584961
2017-02-01,230.509994506836,232.860000610352,229.520004272461,230.669998168945,4024500,201.163146972656
2017-02-02,228.509994506836,232.330001831055,227.050003051758,230.410003662109,2775700,200.936416625977
2017-02-03,234.520004272461,241.110000610352,234.199996948242,240.949996948242,7381000,210.128128051758
2017-02-06,239.600006103516,243.649993896484,239.169998168945,239.979995727539,4639200,209.282211303711
2017-02-07,241.149993896484,241.440002441406,239.389999389648,239.619995117188,2660200,208.96826171875
2017-02-08,238.300003051758,238.940002441406,236.309997558594,237.729995727539,2744700,207.320022583008
2017-02-09,237.729995727539,243.289993286133,237.419998168945,241.550003051758,3550800,210.6513671875
2017-02-10,243.369995117188,244.160003662109,241.229995727539,242.720001220703,3072800,211.671722412109
2017-02-13,244.490005493164,247.479995727539,244.490005493164,246.270004272461,2998200,214.767578125
2017-02-14,246.009994506836,250,245.690002441406,249.460006713867,4141500,217.549530029297
2017-02-15,250.580001831055,251.949996948242,248.509994506836,250.539993286133,4296600,218.491424560547
2017-02-16,250.300003051758,250.779998779297,248.440002441406,249.440002441406,2286300,217.532119750977
2017-02-17,247.509994506836,250.559997558594,247.110000610352,250.380004882812,3262300,218.351898193359
2017-02-21,251,252.649993896484,250.710006713867,251.759994506836,2794900,219.55534362793
2017-02-22,250.059997558594,252.350006103516,250,251.729995727539,2378800,219.529144287109
2017-02-23,251.309997558594,251.899993896484,249.320007324219,251.190002441406,2594700,219.058258056641
2017-02-24,247.699996948242,248.880004882812,246.100006103516,247.350006103516,3565400,215.709503173828
2017-02-27,247.210006713867,249.759994506836,246.610000610352,249.330001831055,2372600,217.43620300293
2017-02-28,248,249,245.610000610352,248.059997558594,3627100,216.894104003906
2017-03-01,253.710006713867,255.149993896484,251.259994506836,252.710006713867,5218300,220.959838867188
2017-03-02,253.520004272461,254.240005493164,250.970001220703,251.059997558594,3020000,219.517150878906
2017-03-03,251.059997558594,254.75,251.059997558594,252.889999389648,3163700,221.117263793945
2017-03-06,252.169998168945,252.729995727539,250.5,252.009994506836,2467000,220.347808837891
2017-03-07,252.490005493164,253,250.309997558594,250.899993896484,2497300,219.377243041992
2017-03-08,253.619995117188,254.770004272461,249.610000610352,250.240005493164,3574400,218.800201416016
2017-03-09,251.220001220703,252.740005493164,249.520004272461,250.179992675781,3061500,218.747741699219
2017-03-10,251.839996337891,251.899993896484,246.869995117188,248.380004882812,3365900,217.173873901367
2017-03-13,249.320007324219,249.320007324219,247.210006713867,248.160003662109,1801100,216.981536865234
2017-03-14,246.809997558594,247.830001831055,245.410003662109,247.720001220703,2144200,216.596771240234
2017-03-15,248.350006103516,250.279998779297,245.559997558594,246.779998779297,3427000,215.774932861328
2017-03-16,247.850006103516,250.199996948242,247.309997558594,248.220001220703,2940600,217.033996582031
2017-03-17,249.679992675781,249.679992675781,243.860000610352,243.940002441406,5438100,213.291732788086
2017-03-20,243.320007324219,244.929992675781,241.520004272461,242.139999389648,2759100,211.717834472656
2017-03-21,243.309997558594,243.309997558594,232.789993286133,233,5660900,203.726196289062
2017-03-22,231.220001220703,232.919998168945,229.160003662109,231.070007324219,6291300,202.038696289062
2017-03-23,230.75,234.630004882812,229.949996948242,231.899993896484,4770700,202.764389038086
2017-03-24,233,233.699996948242,226.970001220703,228.410003662109,6387300,199.712905883789
2017-03-27,223.300003051758,227.070007324219,220.850006103516,225.479995727539,9194800,197.151016235352
2017-03-28,225.580001831055,229.75,225.100006103516,229.330001831055,4471200,200.517272949219
2017-03-29,229.389999389648,229.970001220703,227.520004272461,228.449996948242,2636000,199.747848510742
2017-03-30,229.479995727539,232,229.380004882812,231.220001220703,3156800,202.169876098633
2017-03-31,230.529998779297,230.800003051758,228.729995727539,229.720001220703,2858400,200.858306884766
2017-04-03,230,230.100006103516,225.570007324219,228.960006713867,3735600,200.193786621094
2017-04-04,227.720001220703,230.690002441406,227.279998779297,229.259994506836,3042700,200.456115722656
2017-04-05,232.149993896484,232.889999389648,227.309997558594,227.660003662109,5286900,199.057144165039
2017-04-06,227.089996337891,230.119995117188,225.710006713867,228.639999389648,2927200,199.913955688477
2017-04-07,226.600006103516,228.830001831055,226.229995727539,227.880004882812,2853300,199.249465942383
2017-04-10,228,229.789993286133,226.949996948242,228.889999389648,2653900,200.132583618164
2017-04-11,227.779998779297,229.399993896484,225.389999389648,227.740005493164,3374700,199.127029418945
2017-04-12,227.649993896484,228.25,225.229995727539,225.75,2947500,197.387084960938
2017-04-13,225.179992675781,228.169998168945,223.080001831055,223.320007324219,3653700,195.262435913086
2017-04-17,223.899993896484,226.880004882812,223.020004272461,226.259994506836,4190900,197.833023071289
2017-04-18,219.320007324219,219.889999389648,213.179992675781,215.589996337891,12464000,188.503570556641
2017-04-19,215.869995117188,217.179992675781,213.610000610352,214.089996337891,6428800,187.192047119141
2017-04-20,215.5,218.979995727539,215,218.059997558594,5168200,190.663238525391
2017-04-21,218.550003051758,219.179992675781,216.380004882812,216.860000610352,3845700,189.614013671875
2017-04-24,221.179992675781,224.809997558594,220.300003051758,223.220001220703,5353500,195.17497253418
2017-04-25,226.199996948242,227.979995727539,225.149993896484,226.630004882812,3996900,198.156539916992
2017-04-26,227.100006103516,229.360000610352,226.089996337891,226.199996948242,3765300,197.780502319336
2017-04-27,226.699996948242,226.699996948242,223.520004272461,225.809997558594,2805800,197.439544677734
2017-04-28,225.309997558594,226.770004272461,223.720001220703,223.800003051758,2936600,195.682083129883
2017-05-01,224.899993896484,226.389999389648,220.929992675781,224.850006103516,3004800,196.600128173828
2017-05-02,224.860000610352,225.839996337891,223.179992675781,225.119995117188,2602400,196.83625793457
2017-05-03,224.449996948242,226.690002441406,224.320007324219,226.309997558594,3042200,197.876770019531
2017-05-04,228.259994506836,228.889999389648,224.809997558594,226.589996337891,2935400,198.121520996094
2017-05-05,226.880004882812,227.470001220703,225.300003051758,226.869995117188,2435800,198.366363525391
2017-05-08,226.75,227.339996337891,224.600006103516,225.029998779297,2316800,196.757537841797
2017-05-09,225.470001220703,226.570007324219,222.929992675781,223.759994506836,2145400,195.647125244141
2017-05-10,223.460006713867,225.350006103516,223.059997558594,224.880004882812,2630400,196.626388549805
2017-05-11,224.350006103516,225.089996337891,222.149993896484,224.759994506836,2440300,196.521514892578
2017-05-12,223.490005493164,224.490005493164,222.479995727539,222.820007324219,2166100,194.825210571289
2017-05-15,223.130004882812,226.570007324219,222.850006103516,225.119995117188,2468100,196.83625793457
2017-05-16,225.440002441406,226.820007324219,224.410003662109,225.600006103516,1710700,197.255935668945
2017-05-17,225.600006103516,225.600006103516,213.119995117188,213.720001220703,7525700,186.868499755859
2017-05-18,214,217.610000610352,213.860000610352,215.160003662109,4792400,188.127624511719
2017-05-19,214.869995117188,217.800003051758,214,215.389999389648,3747100,188.328704833984
2017-05-22,217.369995117188,217.639999389648,215.399993896484,216.020004272461,2506100,188.879547119141
2017-05-23,215.970001220703,220.789993286133,214.660003662109,219.639999389648,3308800,192.044723510742
2017-05-24,220,224.399993896484,219.449996948242,223.830001831055,4141600,195.708297729492
2017-05-25,224.410003662109,225.449996948242,222.300003051758,222.470001220703,2640000,194.519180297852
2017-05-26,222.009994506836,224.229995727539,221.179992675781,223.529998779297,1787100,195.446044921875
2017-05-30,221.830001831055,222.440002441406,218.009994506836,218.419998168945,3097800,191.620956420898
2017-05-31,218.240005493164,218.300003051758,209.619995117188,211.259994506836,8312000,185.339447021484
2017-06-01,212.610000610352,215.929992675781,210.789993286133,215.009994506836,4057900,188.629364013672
2017-06-02,212.940002441406,215.210006713867,211.910003662109,213.309997558594,3692000,187.137954711914
2017-06-05,213.080001831055,215.809997558594,212.679992675781,213.990005493164,2696600,187.734512329102
2017-06-06,212.509994506836,216.020004272461,212.479995727539,214.529998779297,2891300,188.208267211914
2017-06-07,215.369995117188,217.229995727539,214.309997558594,215.779998779297,2679400,189.30485534668
2017-06-08,215.779998779297,221,214.630004882812,218.759994506836,3765600,191.919219970703
2017-06-09,220.830001831055,223.850006103516,219.75,222.440002441406,4455400,195.147705078125
2017-06-12,223.630004882812,225.229995727539,221.910003662109,221.910003662109,3388200,194.682769775391
2017-06-13,223.350006103516,226.800003051758,222.770004272461,224.199996948242,2767800,196.691772460938
2017-06-14,222.990005493164,226.940002441406,221.759994506836,226.509994506836,3652900,198.718368530273
2017-06-15,224.809997558594,226.350006103516,222.800003051758,223.229995727539,3378900,195.840774536133
2017-06-16,222.649993896484,223.669998168945,221.130004882812,221.809997558594,3758300,194.595031738281
2017-06-19,223.429992675781,227.039993286133,223.110000610352,226.130004882812,2900900,198.385025024414
2017-06-20,225.509994506836,226.539993286133,224.190002441406,225.100006103516,2264200,197.481369018555
2017-06-21,224.539993286133,224.929992675781,221.929992675781,222.490005493164,3015300,195.191619873047
2017-06-22,221.440002441406,221.899993896484,219.289993286133,219.770004272461,3344600,192.805313110352
2017-06-23,220.5,220.690002441406,216.460006713867,217.190002441406,4448700,190.541870117188
2017-06-26,218.259994506836,221.970001220703,217.699996948242,220.440002441406,2589500,193.393112182617
2017-06-27,221.839996337891,222.410003662109,219.559997558594,220.279998779297,2899400,193.252746582031
2017-06-28,221.869995117188,224.630004882812,220.75,223.220001220703,3482800,195.832015991211
2017-06-29,228.369995117188,228.789993286133,223.029998779297,224.410003662109,5063400,196.876007080078
2017-06-30,225.309997558594,226.050003051758,221.539993286133,221.899993896484,3154300,194.67399597168
2017-07-03,224.460006713867,229.070007324219,223.419998168945,227.279998779297,2846600,199.393829345703
2017-07-05,228.380004882812,228.919998168945,225.210006713867,228.039993286133,2772000,200.060638427734
2017-07-06,227.970001220703,230.059997558594,225.25,226.690002441406,3076600,198.876266479492
2017-07-07,228.229995727539,228.490005493164,224.419998168945,225.279998779297,2697600,197.639266967773
2017-07-10,224.270004272461,227.339996337891,223.960006713867,225.839996337891,2357500,198.130569458008
2017-07-11,226.039993286133,227.949996948242,224.669998168945,226.949996948242,2742900,199.104370117188
2017-07-12,226.399993896484,229.020004272461,226.070007324219,227.389999389648,2567300,199.49040222168
2017-07-13,227.389999389648,230.639999389648,226.949996948242,230.399993896484,2852600,202.131042480469
2017-07-14,227.220001220703,229.610000610352,225.100006103516,228.600006103516,3703600,200.55192565918
2017-07-17,228.729995727539,229.639999389648,227.210006713867,229.259994506836,2551800,201.130950927734
2017-07-18,227.5,230.360000610352,222.759994506836,223.309997558594,6400700,195.910980224609
2017-07-19,222.910003662109,224.199996948242,221.669998168945,222.869995117188,4884600,195.524948120117
2017-07-20,223,224.759994506836,221.610000610352,222.300003051758,3497800,195.02490234375
2017-07-21,221.889999389648,222.309997558594,219.089996337891,220.179992675781,3446600,193.165054321289
2017-07-24,218.940002441406,219.729995727539,218,218.179992675781,3123100,191.410369873047
2017-07-25,220.339996337891,222.869995117188,220.179992675781,221.580001831055,3509500,194.393218994141
2017-07-26,222.449996948242,223.740005493164,221.869995117188,222.25,2792500,194.981033325195
2017-07-27,221.839996337891,222.710006713867,220.429992675781,221.479995727539,2812500,194.30549621582
2017-07-28,221.770004272461,223.669998168945,220.860000610352,223.610000610352,2483200,196.174163818359
2017-07-31,223.949996948242,225.5,223.050003051758,225.330001831055,1994900,197.683135986328
2017-08-01,227.089996337891,228.619995117188,226.729995727539,227,2986800,199.148254394531
2017-08-02,226.399993896484,227.729995727539,225.570007324219,226.270004272461,1863300,198.5078125
2017-08-03,226,226.740005493164,223.970001220703,223.990005493164,2106400,196.507522583008
2017-08-04,226.050003051758,229.789993286133,225.059997558594,229.789993286133,3400300,201.595901489258
2017-08-07,229.800003051758,233.130004882812,229.289993286133,232.919998168945,3809800,204.341842651367
2017-08-08,232.399993896484,235.830001831055,231.699996948242,232.050003051758,3322500,203.578643798828
2017-08-09,230.320007324219,231.490005493164,229.059997558594,231.009994506836,2571100,202.666198730469
2017-08-10,229.020004272461,229.449996948242,225.470001220703,225.5,3325500,197.832275390625
2017-08-11,225.070007324219,226.679992675781,222.649993896484,224.149993896484,2956600,196.647918701172
2017-08-14,226.369995117188,229.830001831055,226.300003051758,227.360000610352,2266100,199.464050292969
2017-08-15,229.570007324219,230.610000610352,227.5,227.589996337891,1867000,199.665863037109
2017-08-16,228.259994506836,229.009994506836,225,225.610000610352,2393900,197.928771972656
2017-08-17,224.380004882812,225.979995727539,221.110000610352,221.419998168945,3460300,194.252853393555
2017-08-18,220.789993286133,224.089996337891,220.550003051758,222.149993896484,3149300,194.893295288086
2017-08-21,222.399993896484,222.399993896484,219.210006713867,220.789993286133,2203300,193.700119018555
2017-08-22,221.860000610352,223.779998779297,221.330001831055,223.580001831055,2021300,196.147827148438
2017-08-23,221.899993896484,224.809997558594,221.330001831055,222.740005493164,2568000,195.410903930664
2017-08-24,223.770004272461,224.570007324219,222.589996337891,222.990005493164,2263000,195.630264282227
2017-08-25,223.639999389648,224.949996948242,222.130004882812,222.470001220703,2232500,195.173980712891
2017-08-28,222.910003662109,223.089996337891,218.860000610352,220.350006103516,2641600,193.314178466797
2017-08-29,217.270004272461,220.130004882812,215.75,219.960006713867,2369100,193.631088256836
2017-08-30,220.25,224.220001220703,220.089996337891,222.419998168945,2411400,195.796615600586
2017-08-31,223.25,224.490005493164,222.580001831055,223.740005493164,2240600,196.958602905273
2017-09-01,224.550003051758,227.559997558594,223.529998779297,225.880004882812,2346900,198.842468261719
2017-09-05,223.850006103516,224,217.300003051758,217.779998779297,5646200,191.712036132812
2017-09-06,218.979995727539,221.020004272461,217.610000610352,218.830001831055,3613600,192.636322021484
2017-09-07,218.729995727539,218.809997558594,214.639999389648,215.839996337891,3594600,190.004211425781
2017-09-08,215.509994506836,219.279998779297,215.399993896484,217.210006713867,3120900,191.210235595703
2017-09-11,220.070007324219,221.889999389648,218.990005493164,221.059997558594,2971500,194.599380493164
2017-09-12,222.539993286133,227.690002441406,222.020004272461,225.949996948242,3745800,198.904067993164
2017-09-13,225.25,227.139999389648,224.720001220703,226.559997558594,2383500,199.441040039062
2017-09-14,226.100006103516,228.100006103516,226.050003051758,226.850006103516,1986600,199.696334838867
2017-09-15,227.149993896484,227.210006713867,223.820007324219,225.220001220703,4365800,198.261459350586
2017-09-18,226.300003051758,229,225.660003662109,227.529998779297,2466800,200.294937133789
2017-09-19,228.009994506836,230.139999389648,227.330001831055,228.910003662109,1858000,201.509719848633
2017-09-20,229.5,231.649993896484,228.5,229.789993286133,2682300,202.284423828125
2017-09-21,229.889999389648,232.100006103516,229.399993896484,231.289993286133,1800800,203.604843139648
2017-09-22,230.639999389648,231.490005493164,228.880004882812,231.029998779297,1861800,203.376037597656
2017-09-25,230.770004272461,231.860000610352,228.360000610352,230.259994506836,2261800,202.698135375977
2017-09-26,230.860000610352,231.440002441406,229.029998779297,229.940002441406,1770000,202.416458129883
2017-09-27,234.070007324219,235.600006103516,232.910003662109,234.759994506836,3072100,206.659484863281
2017-09-28,235,236.199996948242,233.5,235.470001220703,2121800,207.28450012207
2017-09-29,235.009994506836,237.600006103516,234.570007324219,237.190002441406,1902300,208.798645019531
2017-10-02,237.199996948242,241.100006103516,237.100006103516,240.649993896484,2501300,211.844482421875
2017-10-03,241.070007324219,242.710006713867,239.690002441406,241.619995117188,2010800,212.698364257812
2017-10-04,241.619995117188,242.880004882812,240.119995117188,240.309997558594,1840400,211.545166015625
2017-10-05,241,246.320007324219,240.119995117188,246.059997558594,3521300,216.606918334961
2017-10-06,246.300003051758,247.080001831055,244.610000610352,246.020004272461,2396100,216.571685791016
2017-10-09,245.149993896484,246.350006103516,242.020004272461,242.800003051758,2165200,213.737167358398
2017-10-10,242.800003051758,243.729995727539,241.699996948242,242.600006103516,2187100,213.561065673828
2017-10-11,242,243.199996948242,241.350006103516,242.399993896484,2175700,213.385040283203
