"Fecha","EQIX.Open","EQIX.High","EQIX.Low","EQIX.Close","EQIX.Volume","EQIX.Adjusted"
2016-03-02,307.709991455078,308,299.299987792969,304.010009765625,1016300,262.924133300781
2016-03-03,302.779998779297,310.809997558594,301.700012207031,310.589996337891,1113100,268.614929199219
2016-03-04,310.589996337891,311.440002441406,303.5,309.720001220703,1008400,267.862335205078
2016-03-07,305.890014648438,308.019989013672,294.049987792969,297.730010986328,1079800,258.956085205078
2016-03-08,295.839996337891,303.720001220703,295.369995117188,298.75,872500,259.843170166016
2016-03-09,299.920013427734,303.700012207031,299.290008544922,301.260009765625,674900,262.026245117188
2016-03-10,303.459991455078,307.600006103516,301.299987792969,306.709991455078,811400,266.766479492188
2016-03-11,310,319.359985351562,308.660003662109,318,983600,276.586212158203
2016-03-14,313.769989013672,315.670013427734,309.369995117188,314.019989013672,836800,273.124542236328
2016-03-15,311.260009765625,315.609985351562,311.260009765625,312.470001220703,850800,271.776397705078
2016-03-16,310.279998779297,318.320007324219,310.279998779297,316.760009765625,671300,275.507751464844
2016-03-17,316.589996337891,321.450012207031,315.070007324219,316.980010986328,1008900,275.699066162109
2016-03-18,317.5,318.290008544922,314.200012207031,315.760009765625,1049200,274.637908935547
2016-03-21,314.760009765625,319,311.950012207031,317.390014648438,619900,276.0556640625
2016-03-22,315.649993896484,320.450012207031,315.309997558594,319.040008544922,528300,277.490814208984
2016-03-23,319.309997558594,320.489990234375,317.720001220703,319.359985351562,456900,277.769134521484
2016-03-24,317.959991455078,323,317.799987792969,320.75,547800,278.97802734375
2016-03-28,321.700012207031,324.970001220703,320.690002441406,323.769989013672,389700,281.604736328125
2016-03-29,322.769989013672,329.410003662109,322.769989013672,329.339996337891,515300,286.449401855469
2016-03-30,330.290008544922,331.670013427734,327.790008544922,328.109985351562,534700,285.379547119141
2016-03-31,327.540008544922,331.799987792969,326.959991455078,330.709991455078,819300,287.640960693359
2016-04-01,328.309997558594,332.200012207031,327.709991455078,329.940002441406,499900,286.971282958984
2016-04-04,331.950012207031,334.179992675781,330.339996337891,333.109985351562,515200,289.728454589844
2016-04-05,330,333.209991455078,328.239990234375,328.640014648438,427200,285.840606689453
2016-04-06,328.010009765625,329.700012207031,326.160003662109,327.410003662109,735900,284.770751953125
2016-04-07,325.600006103516,326.950012207031,323.119995117188,325.809997558594,573600,283.379180908203
2016-04-08,328.720001220703,329.720001220703,322.920013427734,325.989990234375,554800,283.53564453125
2016-04-11,327.959991455078,328,323.459991455078,323.989990234375,608500,281.796051025391
2016-04-12,326.200012207031,326.200012207031,321.209991455078,322.130004882812,663000,280.178436279297
2016-04-13,322.399993896484,322.399993896484,318.410003662109,321.549987792969,520000,279.673889160156
2016-04-14,320.779998779297,322.190002441406,318.600006103516,320.75,357200,278.97802734375
2016-04-15,320.5,325.320007324219,319.640014648438,324.100006103516,480400,281.891754150391
2016-04-18,323.010009765625,326.010009765625,322.230010986328,325.589996337891,303500,283.187744140625
2016-04-19,327.209991455078,327.880004882812,321.679992675781,324.859985351562,318600,282.552795410156
2016-04-20,325.070007324219,326.959991455078,322.339996337891,325.109985351562,464200,282.770324707031
2016-04-21,324.230010986328,329.320007324219,318.070007324219,319.890014648438,695500,278.230102539062
2016-04-22,320.140014648438,322.920013427734,316.299987792969,322.010009765625,395300,280.073974609375
2016-04-25,321.540008544922,326.850006103516,320.160003662109,326.820007324219,373300,284.257598876953
2016-04-26,326.570007324219,333.450012207031,325.570007324219,330.109985351562,653000,287.119140625
2016-04-27,330.049987792969,334.570007324219,326.25,331.820007324219,623700,288.606292724609
2016-04-28,330.769989013672,334.619995117188,327.190002441406,328.239990234375,471500,285.492614746094
2016-04-29,327.170013427734,331.839996337891,324.690002441406,330.350006103516,465500,287.327850341797
2016-05-02,331.100006103516,333.850006103516,329.5,333.619995117188,395000,290.171966552734
2016-05-03,332.450012207031,333.489990234375,328.260009765625,332.890014648438,625700,289.537078857422
2016-05-04,330.820007324219,337.119995117188,330.019989013672,334.829986572266,1049800,291.224426269531
2016-05-05,334.260009765625,336.910003662109,326.950012207031,330.890014648438,1010800,287.797485351562
2016-05-06,328.809997558594,337.790008544922,326.559997558594,336.959991455078,820200,293.077087402344
2016-05-09,336.899993896484,343.470001220703,335.540008544922,341.040008544922,529000,296.625701904297
2016-05-10,341.929992675781,342.980010986328,339.559997558594,341.109985351562,435300,296.686584472656
2016-05-11,341.570007324219,343.380004882812,337.839996337891,340.679992675781,584300,296.3125
2016-05-12,342.600006103516,346.980010986328,338.829986572266,346.209991455078,491400,301.122436523438
2016-05-13,346.200012207031,347.630004882812,343.179992675781,344.369995117188,354100,299.52197265625
2016-05-16,344.910003662109,348.75,343.510009765625,348.600006103516,414100,303.201171875
2016-05-17,345,348.299987792969,341.450012207031,342.320007324219,462900,297.739044189453
2016-05-18,342.029998779297,344.850006103516,336.600006103516,342.049987792969,550000,297.504150390625
2016-05-19,338.980010986328,345.480010986328,338.980010986328,343.049987792969,610500,298.373870849609
2016-05-20,344.279998779297,346.410003662109,340.059997558594,345,534900,300.069854736328
2016-05-23,343.339996337891,345.859985351562,341.399993896484,344.660003662109,332300,301.302520751953
2016-05-24,345.649993896484,355.230010986328,344.679992675781,354.730010986328,1005400,310.105895996094
2016-05-25,356.739990234375,359.119995117188,353.440002441406,357.730010986328,897400,312.728424072266
2016-05-26,358.380004882812,363.220001220703,356.799987792969,363.089996337891,756700,317.414154052734
2016-05-27,363.100006103516,368.690002441406,363.100006103516,366.559997558594,824700,320.447540283203
2016-05-31,368.760009765625,368.890014648438,361.540008544922,362,1151500,316.461181640625
2016-06-01,360.970001220703,366.019989013672,360.209991455078,365.940002441406,643300,319.905578613281
2016-06-02,364.940002441406,367.820007324219,362.940002441406,367.529998779297,587100,321.295623779297
2016-06-03,367.549987792969,368.869995117188,362.140014648438,364.690002441406,593100,318.812805175781
2016-06-06,365,370.239990234375,364.869995117188,369.290008544922,1001800,322.834167480469
2016-06-07,369.200012207031,374.390014648438,369.049987792969,370.950012207031,568700,324.285430908203
2016-06-08,372.570007324219,373.75,369.989990234375,372.940002441406,598800,326.025054931641
2016-06-09,371.730010986328,373.880004882812,371.510009765625,373.209991455078,396400,326.261016845703
2016-06-10,372.690002441406,374.190002441406,368.470001220703,370.299987792969,703800,323.717132568359
2016-06-13,370.010009765625,376.730010986328,369.010009765625,369.320007324219,703300,322.860443115234
2016-06-14,369,371.339996337891,367.200012207031,369.309997558594,884700,322.851593017578
2016-06-15,370.799987792969,373.510009765625,368.420013427734,372.100006103516,442800,325.290649414062
2016-06-16,369.25,378.260009765625,369.25,377.459991455078,830800,329.976379394531
2016-06-17,375.649993896484,378.309997558594,369.230010986328,374.579986572266,1338100,327.458709716797
2016-06-20,378.779998779297,379,373.670013427734,373.910003662109,551300,326.873016357422
2016-06-21,374.660003662109,380.260009765625,374.660003662109,379.510009765625,553500,331.768585205078
2016-06-22,383.190002441406,383.829986572266,379.480010986328,379.649993896484,688400,331.890960693359
2016-06-23,381.720001220703,387.450012207031,375.880004882812,385.429992675781,898600,336.94384765625
2016-06-24,373.209991455078,384.089996337891,370.570007324219,375.950012207031,1408900,328.656402587891
2016-06-27,374.989990234375,375.209991455078,367.480010986328,371.160003662109,838800,324.468841552734
2016-06-28,373.309997558594,377.579986572266,372.070007324219,377.029998779297,579800,329.600463867188
2016-06-29,379.350006103516,386.489990234375,379.350006103516,386.019989013672,614700,337.459655761719
2016-06-30,387.019989013672,387.929992675781,383.149993896484,387.730010986328,525800,338.954498291016
2016-07-01,387.820007324219,390.739990234375,384.760009765625,386.880004882812,397100,338.21142578125
2016-07-05,386,388.380004882812,383.709991455078,386.140014648438,469000,337.564514160156
2016-07-06,384.309997558594,388.260009765625,379.589996337891,387.440002441406,627200,338.700927734375
2016-07-07,387.339996337891,387.829986572266,381.880004882812,382.679992675781,386200,334.539733886719
2016-07-08,384.649993896484,390.5,384.209991455078,389.450012207031,4e+05,340.458099365234
2016-07-11,390.010009765625,391.070007324219,385.239990234375,388.75,331500,339.84619140625
2016-07-12,389.730010986328,390.390014648438,383.470001220703,387.200012207031,446000,338.4912109375
2016-07-13,389.079986572266,389.410003662109,384.739990234375,386.709991455078,322000,338.062866210938
2016-07-14,388.290008544922,390,381.380004882812,383.809997558594,392800,335.527648925781
2016-07-15,381.980010986328,381.980010986328,377.369995117188,379.970001220703,763200,332.170715332031
2016-07-18,380.950012207031,381.510009765625,378.140014648438,380.399993896484,337600,332.546569824219
2016-07-19,379.220001220703,381.420013427734,378.480010986328,380.010009765625,499900,332.205627441406
2016-07-20,380.799987792969,381.910003662109,378.940002441406,379.450012207031,393100,331.716064453125
2016-07-21,378.329986572266,378.730010986328,370.350006103516,372.559997558594,571900,325.692779541016
2016-07-22,373.5,378.980010986328,372.869995117188,376.859985351562,596700,329.451873779297
2016-07-25,377.170013427734,378.100006103516,372.609985351562,376.329986572266,271200,328.988525390625
2016-07-26,377.200012207031,379.220001220703,370.010009765625,377.440002441406,284900,329.958953857422
2016-07-27,377.220001220703,377.470001220703,371.829986572266,373.739990234375,346400,326.724365234375
2016-07-28,374,380.790008544922,373.269989013672,380.170013427734,435900,332.345581054688
2016-07-29,380,380.859985351562,372.799987792969,372.869995117188,607400,325.963836669922
2016-08-01,373.929992675781,379.290008544922,372.950012207031,378.970001220703,434300,331.296447753906
2016-08-02,379.220001220703,380,371.410003662109,373.459991455078,540500,326.479614257812
2016-08-03,372.239990234375,375.690002441406,368.630004882812,370.339996337891,742600,323.752105712891
2016-08-04,372.859985351562,374.179992675781,366.010009765625,371.399993896484,892800,324.678680419922
2016-08-05,371.950012207031,373.730010986328,365.239990234375,365.5,661900,319.52099609375
2016-08-08,364.899993896484,365.470001220703,361.220001220703,364.299987792969,713400,318.471893310547
2016-08-09,364.149993896484,369.910003662109,363.670013427734,367.230010986328,490800,321.033325195312
2016-08-10,367.510009765625,370.200012207031,365.630004882812,367.829986572266,320300,321.557861328125
2016-08-11,367.510009765625,369.279998779297,362.75,367.75,523800,321.487976074219
2016-08-12,366.619995117188,370.950012207031,365.720001220703,369.040008544922,342200,322.615661621094
2016-08-15,368.760009765625,372.720001220703,368.5,371.329986572266,329100,324.617492675781
2016-08-16,370.329986572266,371.470001220703,366.720001220703,367.079986572266,398700,320.902160644531
2016-08-17,367.880004882812,367.880004882812,362.670013427734,367,558700,320.832244873047
2016-08-18,366.589996337891,369.649993896484,363.730010986328,363.970001220703,488900,318.183441162109
2016-08-19,363.519989013672,367.489990234375,361.429992675781,366.309997558594,373500,320.229034423828
2016-08-22,367.209991455078,368.609985351562,364.019989013672,366.970001220703,376300,322.346099853516
2016-08-23,369.029998779297,370,367.049987792969,368.140014648438,323600,323.373809814453
2016-08-24,367.630004882812,369.510009765625,363.890014648438,364.769989013672,495000,320.413482666016
2016-08-25,364.600006103516,366.790008544922,362.529998779297,363.980010986328,342300,319.719604492188
2016-08-26,364.429992675781,368.350006103516,362.089996337891,364.720001220703,599700,320.369567871094
2016-08-29,365.920013427734,369.899993896484,365.170013427734,368.339996337891,437500,323.549377441406
2016-08-30,368.190002441406,369.230010986328,364.820007324219,368.070007324219,472000,323.312194824219
2016-08-31,367.720001220703,370.910003662109,366.970001220703,368.649993896484,571100,323.821685791016
2016-09-01,368.410003662109,369.670013427734,365.010009765625,366.760009765625,452300,322.161468505859
2016-09-02,367.429992675781,371.809997558594,367.429992675781,371.459991455078,641900,326.289978027344
2016-09-06,374.290008544922,378.649993896484,371.790008544922,377.970001220703,870900,332.008392333984
2016-09-07,378.049987792969,378.920013427734,376.290008544922,378.200012207031,580300,332.210418701172
2016-09-08,377.190002441406,379.230010986328,372.859985351562,373.029998779297,780900,327.669158935547
2016-09-09,371.470001220703,372.510009765625,362.570007324219,362.779998779297,731900,318.665496826172
2016-09-12,363.029998779297,367.899993896484,362.309997558594,366,716700,321.493927001953
2016-09-13,363.010009765625,364.920013427734,356.510009765625,356.910003662109,624900,313.509368896484
2016-09-14,356.179992675781,359.709991455078,354.329986572266,355.290008544922,488200,312.086364746094
2016-09-15,353.959991455078,362.529998779297,352.510009765625,361.790008544922,495100,317.795989990234
2016-09-16,359.820007324219,361.5,356.380004882812,358.209991455078,1050400,314.651184082031
2016-09-19,360.450012207031,366.790008544922,359.200012207031,366.730010986328,514200,322.135131835938
2016-09-20,367.489990234375,369.290008544922,349.600006103516,355.010009765625,1445400,311.840362548828
2016-09-21,355.329986572266,357.320007324219,348.100006103516,356.910003662109,1038600,313.509368896484
2016-09-22,359.549987792969,361.809997558594,358.619995117188,360.380004882812,465300,316.557434082031
2016-09-23,359.720001220703,361.130004882812,355.529998779297,359.779998779297,417700,316.030303955078
2016-09-26,358.089996337891,363.049987792969,357.429992675781,362.399993896484,359300,318.331726074219
2016-09-27,364.660003662109,364.660003662109,361.290008544922,362.260009765625,381700,318.208679199219
2016-09-28,363.850006103516,363.970001220703,360.470001220703,362.380004882812,478200,318.314147949219
2016-09-29,360.279998779297,362.920013427734,357.880004882812,359.950012207031,405900,316.1796875
2016-09-30,360.299987792969,363.480010986328,357.320007324219,360.25,611300,316.443176269531
2016-10-03,360.630004882812,360.630004882812,354.989990234375,356.190002441406,449500,312.876922607422
2016-10-04,357.359985351562,357.359985351562,351.089996337891,353.119995117188,526900,310.180145263672
2016-10-05,353.130004882812,354.690002441406,342.279998779297,349.029998779297,818400,306.587493896484
2016-10-06,348.160003662109,354.399993896484,345.920013427734,353.149993896484,510200,310.206481933594
2016-10-07,354.140014648438,354.989990234375,347.970001220703,351.089996337891,390400,308.397003173828
2016-10-10,352.119995117188,358.690002441406,351.359985351562,356.420013427734,491500,313.078918457031
2016-10-11,350.059997558594,357.690002441406,350.059997558594,352.799987792969,475100,309.899108886719
2016-10-12,353,360.25,351.700012207031,359.899993896484,449300,316.135681152344
2016-10-13,356.950012207031,361.989990234375,355.709991455078,361.899993896484,456300,317.892486572266
2016-10-14,363.510009765625,366.279998779297,360.559997558594,361.720001220703,286900,317.734375
2016-10-17,361.480010986328,364,359.070007324219,361.149993896484,286300,317.233734130859
2016-10-18,362.380004882812,368.440002441406,362.079986572266,365.940002441406,332600,321.441223144531
2016-10-19,367.399993896484,369.109985351562,362.970001220703,368.510009765625,540700,323.698669433594
2016-10-20,369.450012207031,369.799987792969,365.529998779297,367.980010986328,611500,323.233184814453
2016-10-21,365.470001220703,371.100006103516,364.75,369.910003662109,345300,324.928466796875
2016-10-24,371.989990234375,374.260009765625,369.160003662109,372.109985351562,322900,326.861022949219
2016-10-25,370.410003662109,374.089996337891,367.760009765625,373.220001220703,405500,327.835998535156
2016-10-26,372.790008544922,373.950012207031,367.359985351562,367.910003662109,382300,323.171661376953
2016-10-27,368.100006103516,369.989990234375,350.170013427734,351.559997558594,995300,308.809906005859
2016-10-28,352.25,355.660003662109,350.350006103516,354.970001220703,469900,311.805236816406
2016-10-31,354.589996337891,359.220001220703,350.239990234375,357.279998779297,424900,313.834289550781
2016-11-01,357.779998779297,357.779998779297,347.450012207031,347.709991455078,891100,305.428100585938
2016-11-02,348.049987792969,349.720001220703,343.220001220703,346.170013427734,924600,304.075317382812
2016-11-03,347.660003662109,347.660003662109,338.100006103516,338.709991455078,1061300,297.522430419922
2016-11-04,339.049987792969,341.100006103516,333.859985351562,340.519989013672,1570000,299.112396240234
2016-11-07,343.809997558594,350.730010986328,341.720001220703,350.140014648438,761200,307.562591552734
2016-11-08,351.440002441406,358.200012207031,349.760009765625,356.25,713800,312.929534912109
2016-11-09,347.190002441406,350.440002441406,343.109985351562,347.929992675781,806300,305.621307373047
2016-11-10,347.320007324219,347.320007324219,321.850006103516,330.799987792969,1623400,290.574340820312
2016-11-11,330.890014648438,334.480010986328,324.510009765625,325.049987792969,855000,285.523498535156
2016-11-14,323.559997558594,331,314.549987792969,330.200012207031,897000,291.617340087891
2016-11-15,331.119995117188,343.809997558594,330.200012207031,336.339996337891,1022200,297.039886474609
2016-11-16,334.489990234375,336.190002441406,330.779998779297,335.980010986328,479700,296.721862792969
2016-11-17,335.070007324219,337.600006103516,330.339996337891,331.140014648438,445300,292.447448730469
2016-11-18,331.720001220703,335.549987792969,331.140014648438,333.239990234375,535300,294.302124023438
2016-11-21,334.350006103516,337.600006103516,333.429992675781,335.940002441406,380800,296.686584472656
2016-11-22,336.920013427734,345.220001220703,335.540008544922,343.959991455078,525900,303.769500732422
2016-11-23,343.730010986328,344.140014648438,336.730010986328,338.209991455078,494300,298.691375732422
2016-11-25,337.739990234375,341.390014648438,336.670013427734,339.760009765625,235600,300.060302734375
2016-11-28,338.5,343.679992675781,338.5,341.230010986328,422200,301.358459472656
2016-11-29,339.570007324219,347.829986572266,338.059997558594,343.390014648438,432000,303.266021728516
2016-11-30,342.5,343.149993896484,336.339996337891,338.760009765625,923000,299.177062988281
2016-12-01,338.450012207031,338.450012207031,327.859985351562,329.420013427734,686200,290.928436279297
2016-12-02,327.760009765625,335.079986572266,327.760009765625,330.679992675781,601200,292.041229248047
2016-12-05,332.260009765625,333.720001220703,331,332.079986572266,402800,293.277618408203
2016-12-06,333.609985351562,342.809997558594,329.179992675781,329.489990234375,948800,290.990203857422
2016-12-07,330.209991455078,339.540008544922,327.369995117188,339,829100,299.389068603516
2016-12-08,338.470001220703,348.329986572266,337.910003662109,346.459991455078,647700,305.977325439453
2016-12-09,345.049987792969,351.140014648438,343.589996337891,346.029998779297,579100,305.59765625
2016-12-12,344.929992675781,359.440002441406,343.549987792969,357.220001220703,895100,315.480102539062
2016-12-13,357.119995117188,369.670013427734,357.119995117188,361.390014648438,794300,319.162811279297
2016-12-14,361.25,364.299987792969,354.070007324219,354.589996337891,872700,313.157440185547
2016-12-15,355.260009765625,356.929992675781,348.799987792969,349.809997558594,963900,308.935913085938
2016-12-16,351.25,354.970001220703,349.059997558594,350,988600,309.103729248047
2016-12-19,351.420013427734,355.880004882812,349.5,354.489990234375,502000,313.069061279297
2016-12-20,355.170013427734,357.450012207031,352.640014648438,354.739990234375,513100,313.289855957031
2016-12-21,355.489990234375,356.739990234375,349.760009765625,350.019989013672,596200,309.121398925781
2016-12-22,350.959991455078,351.760009765625,347.989990234375,351.040008544922,628000,310.022186279297
2016-12-23,352.100006103516,358.140014648438,350.369995117188,356.609985351562,338100,314.941284179688
2016-12-27,356.779998779297,359.649993896484,355.109985351562,356.720001220703,294600,315.03857421875
2016-12-28,357.220001220703,359.549987792969,353.429992675781,353.859985351562,294400,312.512634277344
2016-12-29,353.420013427734,358.929992675781,351.890014648438,357.089996337891,372000,315.365325927734
2016-12-30,358.149993896484,358.339996337891,353.480010986328,357.410003662109,500500,315.647888183594
2017-01-03,357.290008544922,360.480010986328,355.179992675781,358.720001220703,411500,316.804809570312
2017-01-04,358.529998779297,367.299987792969,357.100006103516,365.910003662109,644300,323.154602050781
2017-01-05,366.209991455078,370,363.179992675781,369.75,492900,326.546081542969
2017-01-06,369.940002441406,373.089996337891,367.890014648438,370.489990234375,458400,327.199554443359
2017-01-09,370.489990234375,375.149993896484,368.170013427734,373.190002441406,568300,329.584075927734
2017-01-10,373.510009765625,373.510009765625,368.010009765625,370.029998779297,450000,326.793212890625
2017-01-11,369.179992675781,374.799987792969,368.690002441406,371.579986572266,547300,328.162139892578
2017-01-12,371.420013427734,374.75,368.799987792969,374.149993896484,453400,330.431976318359
2017-01-13,373.640014648438,377.200012207031,372.200012207031,374.950012207031,260000,331.138427734375
2017-01-17,374.769989013672,378.910003662109,373.299987792969,376.130004882812,363200,332.180541992188
2017-01-18,377.119995117188,378.899993896484,375.049987792969,376.730010986328,353100,332.71044921875
2017-01-19,376.730010986328,381.959991455078,375.329986572266,381.149993896484,628200,336.613952636719
2017-01-20,381.989990234375,383.459991455078,380.559997558594,383.269989013672,397500,338.486267089844
2017-01-23,382.640014648438,387.399993896484,381.410003662109,385.350006103516,533200,340.323303222656
2017-01-24,386.5,389.970001220703,384.059997558594,389.660003662109,401700,344.129638671875
2017-01-25,389.309997558594,390.519989013672,383.140014648438,384.429992675781,597400,339.5107421875
2017-01-26,383.290008544922,387.329986572266,382.549987792969,384.209991455078,507500,339.316345214844
2017-01-27,385.260009765625,385.519989013672,382,382.959991455078,353000,338.212524414062
2017-01-30,381.890014648438,386.440002441406,380.880004882812,386.369995117188,313000,341.224029541016
2017-01-31,386.450012207031,387.920013427734,383.709991455078,384.980010986328,333600,339.996429443359
2017-02-01,385,386.799987792969,380.880004882812,381.299987792969,471800,336.746429443359
2017-02-02,381.920013427734,385.369995117188,380.320007324219,383.079986572266,339000,338.318359375
2017-02-03,385.390014648438,386.399993896484,384.089996337891,384.820007324219,286200,339.855133056641
2017-02-06,385.260009765625,385.700012207031,381.260009765625,381.670013427734,380500,337.073272705078
2017-02-07,381.869995117188,383.549987792969,380.320007324219,380.640014648438,383500,336.16357421875
2017-02-08,381.630004882812,384.420013427734,380.410003662109,383.970001220703,466600,339.104431152344
2017-02-09,384.429992675781,387.130004882812,382.519989013672,385.799987792969,471100,340.720581054688
2017-02-10,386.850006103516,387.480010986328,384.339996337891,386.450012207031,334100,341.294647216797
2017-02-13,388.299987792969,388.299987792969,384.809997558594,386.690002441406,339200,341.506622314453
2017-02-14,386.899993896484,386.899993896484,380.140014648438,382.640014648438,329100,337.929901123047
2017-02-15,379.790008544922,383.609985351562,378.75,380.760009765625,457200,336.269500732422
2017-02-16,375,384.109985351562,369.660003662109,373.179992675781,1233800,329.5751953125
2017-02-17,373.850006103516,378.609985351562,371.600006103516,374.279998779297,606200,330.546691894531
2017-02-21,373.040008544922,377,368.600006103516,371.339996337891,695800,327.950286865234
2017-02-22,371.170013427734,373.779998779297,369.790008544922,373.320007324219,509400,329.698852539062
2017-02-23,373.329986572266,375,368.570007324219,370.850006103516,569800,329.281494140625
2017-02-24,371.190002441406,379.799987792969,369.989990234375,379.640014648438,593700,337.086303710938
2017-02-27,379.869995117188,381.260009765625,376.839996337891,377.239990234375,356600,334.955230712891
2017-02-28,377.059997558594,380.489990234375,375.589996337891,376.070007324219,433800,333.916442871094
2017-03-01,375.980010986328,381.200012207031,373.440002441406,377.989990234375,490100,335.621246337891
2017-03-02,378,378.220001220703,372.609985351562,372.730010986328,602700,330.950744628906
2017-03-03,371.179992675781,375.809997558594,370.880004882812,375.690002441406,331500,333.578979492188
2017-03-06,371.549987792969,378.579986572266,371.549987792969,377.549987792969,365000,335.230438232422
2017-03-07,377.579986572266,378.359985351562,374.019989013672,375.239990234375,264100,333.179382324219
2017-03-08,375.429992675781,375.429992675781,361.899993896484,363.429992675781,781500,322.693298339844
2017-03-09,364,376.489990234375,364,376.010009765625,3219700,333.863159179688
2017-03-10,377.799987792969,380.510009765625,373.649993896484,379.160003662109,1249700,336.660095214844
2017-03-13,381.220001220703,385.779998779297,379.209991455078,380.320007324219,1226200,337.690002441406
2017-03-14,380.489990234375,385.149993896484,379.190002441406,381.380004882812,817700,338.631225585938
2017-03-15,381.670013427734,385.480010986328,379.140014648438,383.779998779297,663000,340.762268066406
2017-03-16,383.869995117188,384.019989013672,376.540008544922,378.170013427734,743100,335.781066894531
2017-03-17,378.510009765625,378.809997558594,374.779998779297,375.640014648438,1162600,333.53466796875
2017-03-20,376.730010986328,385.350006103516,376.100006103516,383.570007324219,964600,340.575805664062
2017-03-21,385.850006103516,391.390014648438,382.529998779297,383.410003662109,833400,340.433746337891
2017-03-22,383.609985351562,388.429992675781,383.160003662109,387.470001220703,551100,344.038604736328
2017-03-23,386.950012207031,392.920013427734,385.790008544922,388.049987792969,718200,344.553680419922
2017-03-24,390.660003662109,392.429992675781,384.079986572266,388.089996337891,1714600,344.589111328125
2017-03-27,385,386.440002441406,381.660003662109,384,643800,340.957611083984
2017-03-28,384.220001220703,386.769989013672,383.260009765625,384.859985351562,403400,341.721099853516
2017-03-29,386.049987792969,394.470001220703,384.739990234375,394,588900,349.836639404297
2017-03-30,393.079986572266,398,391.799987792969,397.140014648438,482800,352.624694824219
2017-03-31,396.010009765625,403.619995117188,395.480010986328,400.369995117188,969400,355.492614746094
2017-04-03,400.940002441406,403.329986572266,397.230010986328,402.470001220703,537800,357.357330322266
2017-04-04,402.630004882812,402.630004882812,398.309997558594,399.980010986328,423700,355.146362304688
2017-04-05,399.109985351562,404.540008544922,398.170013427734,400.040008544922,414100,355.19970703125
2017-04-06,399.420013427734,402.989990234375,398.519989013672,402.179992675781,337900,357.099822998047
2017-04-07,402.880004882812,404.079986572266,401.25,401.739990234375,424700,356.709075927734
2017-04-10,401.489990234375,402.5,399.070007324219,400.929992675781,418000,355.989837646484
2017-04-11,400.239990234375,401.630004882812,397.119995117188,399.839996337891,450100,355.022094726562
2017-04-12,398.839996337891,400.529998779297,396.940002441406,399.760009765625,487900,354.951049804688
2017-04-13,400.299987792969,402,398.549987792969,399.109985351562,366700,354.373840332031
2017-04-17,398.959991455078,403.019989013672,398.959991455078,403.010009765625,388300,357.836730957031
2017-04-18,402.230010986328,404.239990234375,401.260009765625,402.950012207031,285600,357.783508300781
2017-04-19,403.25,404.619995117188,401.140014648438,403.959991455078,325500,358.680328369141
2017-04-20,404.660003662109,407.549987792969,401.760009765625,405.130004882812,459000,359.719055175781
2017-04-21,405.410003662109,405.579986572266,401.290008544922,401.839996337891,462700,356.797821044922
2017-04-24,405.119995117188,406.470001220703,398.609985351562,404.029998779297,539600,358.742462158203
2017-04-25,404.299987792969,406.859985351562,403.200012207031,406.549987792969,457000,360.979949951172
2017-04-26,407.279998779297,409.869995117188,404.549987792969,407.329986572266,556100,361.672454833984
2017-04-27,414.390014648438,414.799987792969,403,410.940002441406,619800,364.877838134766
2017-04-28,410.649993896484,418.119995117188,409.179992675781,417.700012207031,568400,370.880126953125
2017-05-01,417.690002441406,420.700012207031,416.299987792969,420.179992675781,569300,373.082153320312
2017-05-02,420.480010986328,423.559997558594,418.160003662109,422.859985351562,479100,375.461761474609
2017-05-03,424.089996337891,424.970001220703,420.179992675781,423.179992675781,506200,375.745849609375
2017-05-04,422.929992675781,425.339996337891,418.630004882812,424.279998779297,574900,376.722564697266
2017-05-05,424.540008544922,426.450012207031,421.75,426.25,462200,378.471801757812
2017-05-08,426.660003662109,427.690002441406,422.130004882812,426.640014648438,598100,378.818115234375
2017-05-09,427.640014648438,427.820007324219,424.420013427734,425.910003662109,341100,378.169921875
2017-05-10,426.079986572266,427.290008544922,423.730010986328,425.049987792969,366900,377.406311035156
2017-05-11,424.350006103516,429.320007324219,422.910003662109,428.769989013672,357300,380.709320068359
2017-05-12,427.769989013672,431.290008544922,426.619995117188,431.070007324219,532700,382.751556396484
2017-05-15,430.880004882812,433.769989013672,429.059997558594,429.809997558594,505700,381.632720947266
2017-05-16,429.799987792969,431.390014648438,424.649993896484,427.640014648438,368500,379.705932617188
2017-05-17,426.600006103516,430.140014648438,426.160003662109,426.970001220703,414000,379.111083984375
2017-05-18,425.5,426.559997558594,420.959991455078,425.760009765625,530000,378.036773681641
2017-05-19,426.690002441406,429.790008544922,423.980010986328,426.739990234375,366400,378.906829833984
2017-05-22,425.309997558594,435.350006103516,425.309997558594,434.679992675781,407400,387.774261474609
2017-05-23,435.799987792969,439.100006103516,434.350006103516,435.790008544922,341000,388.764495849609
2017-05-24,434.940002441406,441.720001220703,434.940002441406,440.429992675781,423500,392.90380859375
2017-05-25,442.640014648438,446,439.940002441406,444.970001220703,423200,396.953857421875
2017-05-26,444.980010986328,446.579986572266,439.970001220703,441.220001220703,296600,393.608551025391
2017-05-30,440.470001220703,442.760009765625,439.790008544922,439.910003662109,345400,392.439880371094
2017-05-31,440.679992675781,442.649993896484,436.910003662109,441.010009765625,741500,393.421203613281
2017-06-01,441.700012207031,443.019989013672,436.029998779297,436.929992675781,493800,389.781494140625
2017-06-02,437.929992675781,444.709991455078,435,444.320007324219,530900,396.3740234375
