"Fecha","COF.Open","COF.High","COF.Low","COF.Close","COF.Volume","COF.Adjusted"
2015-11-11,79.7600021362305,79.9300003051758,78.6900024414062,78.870002746582,2420500,68.1557083129883
2015-11-12,78.3300018310547,78.3300018310547,77.1900024414062,77.379997253418,3473100,66.8680953979492
2015-11-13,77.1399993896484,77.8600006103516,76.7099990844727,76.9700012207031,2817700,66.5137939453125
2015-11-16,76.9499969482422,77.9000015258789,76.6800003051758,77.9000015258789,2654000,67.3174667358398
2015-11-17,77.8000030517578,77.8499984741211,76.3199996948242,76.370002746582,3353500,65.9953079223633
2015-11-18,76.9499969482422,78.3099975585938,76.5999984741211,78.2900009155273,3698500,67.6544647216797
2015-11-19,78.5299987792969,79.9800033569336,78.5299987792969,79.5800018310547,3751800,68.7692184448242
2015-11-20,80.0699996948242,80.1699981689453,78.879997253418,79.4599990844727,3013600,68.6655349731445
2015-11-23,79.5500030517578,79.5500030517578,78.7900009155273,78.8199996948242,1969900,68.1124801635742
2015-11-24,78.0999984741211,79.0199966430664,77.6100006103516,78.629997253418,2570300,67.9482803344727
2015-11-25,78.8499984741211,79.1600036621094,78.4000015258789,79.0400009155273,1774900,68.3025741577148
2015-11-27,78.9800033569336,79.25,78.2699966430664,79,907800,68.2680053710938
2015-11-30,79.0800018310547,79.5,78.370002746582,78.5100021362305,2999700,67.8445816040039
2015-12-01,79.0400009155273,79.8600006103516,78.7600021362305,79.8199996948242,2204900,68.9766082763672
2015-12-02,79.6100006103516,79.9599990844727,78.6500015258789,78.7699966430664,2570600,68.0692520141602
2015-12-03,79.0999984741211,79.0999984741211,77.0500030517578,77.3300018310547,3035700,66.8248825073242
2015-12-04,77.9100036621094,79.5599975585938,77.4000015258789,79.370002746582,2665500,68.5877532958984
2015-12-07,78.7300033569336,79.0599975585938,77.8199996948242,78.3300018310547,2262500,67.6890335083008
2015-12-08,77.4499969482422,77.7300033569336,76.5400009155273,76.8600006103516,2630500,66.4187393188477
2015-12-09,76.370002746582,77.2399978637695,74.879997253418,75.4199981689453,3517600,65.1743545532227
2015-12-10,75.3899993896484,76.4499969482422,75.1800003051758,75.6100006103516,2428700,65.3385467529297
2015-12-11,74.2900009155273,74.5500030517578,73.3000030517578,73.6800003051758,2915400,63.6707229614258
2015-12-14,73.8099975585938,74.6800003051758,72.4899978637695,73.3099975585938,3448600,63.3509902954102
2015-12-15,74.2699966430664,75.5199966430664,74.0800018310547,75.370002746582,3039200,65.1311492919922
2015-12-16,76.1900024414062,76.5500030517578,74.4000015258789,76.3600006103516,4175800,65.9866561889648
2015-12-17,76.5500030517578,76.7399978637695,74.2799987792969,74.379997253418,2890000,64.2756271362305
2015-12-18,73.9199981689453,73.9199981689453,72.3199996948242,72.4700012207031,5097500,62.6251029968262
2015-12-21,73.0400009155273,73.5,71.9499969482422,72.5800018310547,2503300,62.720157623291
2015-12-22,72.620002746582,73.0100021362305,71.0999984741211,72.7699966430664,3367300,62.8843383789062
2015-12-23,73.1699981689453,73.9199981689453,72.9599990844727,73.6900024414062,2361100,63.6793823242188
2015-12-24,73.6800003051758,73.9000015258789,73.2600021362305,73.5199966430664,810700,63.5324668884277
2015-12-28,73.1500015258789,73.4199981689453,72.2799987792969,73.1500015258789,1569800,63.2127571105957
2015-12-29,73.5999984741211,73.9899978637695,73.1900024414062,73.7900009155273,1506200,63.7657814025879
2015-12-30,73.620002746582,73.8000030517578,73.1600036621094,73.2099990844727,1414600,63.2645797729492
2015-12-31,72.7099990844727,73.2600021362305,72.1600036621094,72.1800003051758,1722100,62.3744964599609
2016-01-04,70.7699966430664,70.9100036621094,69.8600006103516,70.7399978637695,3636200,61.1301078796387
2016-01-05,69.4300003051758,70.5500030517578,68.6999969482422,69.4599990844727,5216200,60.0240058898926
2016-01-06,68.5500030517578,69.6900024414062,67.9800033569336,68.5500030517578,4223300,59.2376441955566
2016-01-07,66.3399963378906,67,64.8499984741211,65.0800018310547,5638300,56.2390174865723
2016-01-08,65.75,65.8899993896484,64.0699996948242,64.2300033569336,4731700,55.5044860839844
2016-01-11,64.8199996948242,65.5400009155273,64,64.7600021362305,3416800,55.9625053405762
2016-01-12,65.5599975585938,65.9700012207031,64.6800003051758,65.8000030517578,3680300,56.8612174987793
2016-01-13,66.2799987792969,66.6600036621094,63.4099998474121,63.6399993896484,5406000,54.9946479797363
2016-01-14,64.0100021362305,65.1100006103516,62.5099983215332,64.5999984741211,4573000,55.8242225646973
2016-01-15,62,63.4599990844727,61.8400001525879,62.8499984741211,4827300,54.3119621276855
2016-01-19,63.689998626709,63.7000007629395,61.5099983215332,62.189998626709,3464500,53.7416191101074
2016-01-20,60.7999992370605,61.3699989318848,58.9199981689453,60.7599983215332,5328000,52.5058860778809
2016-01-21,60.8499984741211,62.2999992370605,60.5099983215332,61.1800003051758,3747300,52.868824005127
2016-01-22,62.1500015258789,62.5999984741211,60.5200004577637,61.0999984741211,4148100,52.7996978759766
2016-01-25,60.689998626709,61.0099983215332,58.4900016784668,58.6599998474121,5711500,50.6911582946777
2016-01-26,59.0999984741211,60.5,59.0999984741211,60.3800010681152,5619900,52.1775131225586
2016-01-27,61.2999992370605,64.5899963378906,61.2599983215332,63.2999992370605,8544900,54.7008361816406
2016-01-28,63.7900009155273,63.7900009155273,62.1199989318848,62.9900016784668,6491500,54.4329376220703
2016-01-29,63.4900016784668,65.6999969482422,63.2799987792969,65.620002746582,6380200,56.7056694030762
2016-02-01,65,65.4499969482422,63.7900009155273,65.0100021362305,4319500,56.1785202026367
2016-02-02,63.8300018310547,63.8600006103516,62.8199996948242,63.2099990844727,5195700,54.6230659484863
2016-02-03,63.6599998474121,64.0100021362305,59.8600006103516,63.1500015258789,6036600,54.5712051391602
2016-02-04,63,64.3600006103516,62.8400001525879,63.7299995422363,4308500,55.0724258422852
2016-02-05,63.9199981689453,64.629997253418,62.6399993896484,63.3600006103516,3507800,54.7526741027832
2016-02-08,62.3300018310547,62.4500007629395,60.0999984741211,60.8899993896484,3878300,52.6182174682617
2016-02-09,60.0400009155273,62.9300003051758,59.75,62.4199981689453,4424000,53.9403686523438
2016-02-10,62.9199981689453,64.120002746582,62.1800003051758,62.2400016784668,3186400,53.7848205566406
2016-02-11,59.7099990844727,60.8800010681152,58.7400016784668,60.1500015258789,4823200,52.3149719238281
2016-02-12,61.2099990844727,62.8400001525879,60.6199989318848,62.5400009155273,5528000,54.3936386108398
2016-02-16,63.7099990844727,65.129997253418,63.0800018310547,64.2099990844727,4309000,55.8461112976074
2016-02-17,64.9599990844727,66.0500030517578,64.870002746582,65.1800003051758,3806000,56.689769744873
2016-02-18,65.4800033569336,66.6800003051758,65.1800003051758,65.9300003051758,4272100,57.3420715332031
2016-02-19,65.5,65.879997253418,64.7600021362305,65.7300033569336,2456700,57.1681251525879
2016-02-22,66.4400024414062,67.7900009155273,66.4000015258789,67.7600021362305,3007600,58.9337005615234
2016-02-23,67.6100006103516,67.6100006103516,65.3199996948242,65.7200012207031,3487000,57.1594314575195
2016-02-24,64.7699966430664,65.6399993896484,63.4500007629395,65.4100036621094,2894800,56.8898162841797
2016-02-25,65.7600021362305,66.4199981689453,64.870002746582,66.4199981689453,2642200,57.768253326416
2016-02-26,66.7300033569336,68.1900024414062,66.6399993896484,67.1999969482422,3105800,58.4466438293457
2016-02-29,66.9300003051758,67.1800003051758,65.6999969482422,65.7300033569336,3404300,57.1681251525879
2016-03-01,66.6699981689453,68,66.1500015258789,67.9899978637695,4131800,59.1337471008301
2016-03-02,68.0199966430664,69.1399993896484,67.7399978637695,69.1399993896484,2397500,60.1339263916016
2016-03-03,68.9700012207031,69.6600036621094,68.6900024414062,69.6600036621094,2444600,60.5862121582031
2016-03-04,69.8099975585938,70.3899993896484,68.9599990844727,69.5899963378906,2939300,60.5253257751465
2016-03-07,68.9400024414062,69.620002746582,68.7799987792969,69.5199966430664,2002700,60.4644584655762
2016-03-08,68.8499984741211,69.1699981689453,68.0100021362305,68.4899978637695,2713800,59.5686111450195
2016-03-09,69.0400009155273,69.3000030517578,68.25,68.6999969482422,2508100,59.7512474060059
2016-03-10,69.1800003051758,70,68.120002746582,69.2300033569336,2155600,60.2122344970703
2016-03-11,70.1900024414062,71.120002746582,70.0100021362305,71.0299987792969,2358000,61.7777709960938
2016-03-14,70.7799987792969,71.0100021362305,69.7300033569336,69.9300003051758,2550400,60.821044921875
2016-03-15,69.2900009155273,69.3199996948242,68.3099975585938,69.3199996948242,3395800,60.2905006408691
2016-03-16,69.2099990844727,70.0800018310547,68.8499984741211,69.379997253418,3274100,60.3426818847656
2016-03-17,69.0500030517578,70.0599975585938,68.5899963378906,69.5,4067500,60.4470558166504
2016-03-18,69.8199996948242,71.120002746582,69.5299987792969,70.5699996948242,5089800,61.3776664733887
2016-03-21,70.3099975585938,71.3899993896484,70.0800018310547,70.8099975585938,2381000,61.5863990783691
2016-03-22,70.2799987792969,70.7799987792969,69.9499969482422,70.4599990844727,1904900,61.2820014953613
2016-03-23,70.5199966430664,70.7699966430664,70,70.2099990844727,2603800,61.0645751953125
2016-03-24,69.4400024414062,69.7799987792969,68.879997253418,69.7600021362305,2090100,60.6731910705566
2016-03-28,69.8099975585938,69.9700012207031,68.9599990844727,69.1999969482422,1884400,60.1861190795898
2016-03-29,68.8300018310547,68.9599990844727,67.5800018310547,68.8499984741211,4411700,59.8817291259766
2016-03-30,69.3000030517578,70,69.0400009155273,69.1500015258789,2050000,60.142635345459
2016-03-31,69.1500015258789,69.7900009155273,68.9800033569336,69.3099975585938,3222700,60.2817878723145
2016-04-01,69.7300033569336,70.9700012207031,69.2600021362305,70.8000030517578,2894900,61.5777130126953
2016-04-04,70.5899963378906,70.8899993896484,69.7200012207031,69.8300018310547,1617400,60.734058380127
2016-04-05,68.0999984741211,68.9499969482422,67.7900009155273,68.5299987792969,3455200,59.6033973693848
2016-04-06,68.0100021362305,68.4199981689453,67.1999969482422,68.2699966430664,3215900,59.3772621154785
2016-04-07,67.6600036621094,67.9800033569336,66.0999984741211,66.5800018310547,2842900,57.9074096679688
2016-04-08,67.0299987792969,67.7200012207031,66.4100036621094,66.6699981689453,2259300,57.9856872558594
2016-04-11,66.8300018310547,67.6999969482422,66.7300033569336,67.1999969482422,3626200,58.4466438293457
2016-04-12,67.5500030517578,68.4599990844727,67.4100036621094,68.3099975585938,2862000,59.4120445251465
2016-04-13,69,70.870002746582,68.9800033569336,70.8399963378906,3366100,61.6125030517578
2016-04-14,70.6600036621094,72.1800003051758,70.4800033569336,71.4700012207031,2871400,62.1604537963867
2016-04-15,71.7200012207031,72.2399978637695,71.0500030517578,71.3399963378906,2862500,62.0473785400391
2016-04-18,70.8899993896484,71.9000015258789,70.5500030517578,71.6600036621094,1765400,62.3257026672363
2016-04-19,71.9599990844727,72.8899993896484,71.4599990844727,72.8000030517578,2349100,63.3171997070312
2016-04-20,73.3499984741211,75.5500030517578,73.3099975585938,75.4300003051758,4921500,65.604621887207
2016-04-21,75.25,76.3000030517578,74.6900024414062,74.7300033569336,2962000,64.9958190917969
2016-04-22,74.5,75.7300033569336,74.4800033569336,75.5599975585938,1783000,65.7176666259766
2016-04-25,75.0800018310547,75.4700012207031,74.4800033569336,74.9899978637695,2478000,65.2219314575195
2016-04-26,75.0299987792969,76,74.629997253418,75.9599990844727,2686100,66.0655670166016
2016-04-27,73.129997253418,74.5,72.8199996948242,74.3099975585938,6388700,64.6305084228516
2016-04-28,73.5599975585938,74.2600021362305,72.9899978637695,73.370002746582,2641800,63.8129615783691
2016-04-29,72.9899978637695,73.2900009155273,71.870002746582,72.3899993896484,2966500,62.9605979919434
2016-05-02,72.870002746582,73.7300033569336,72,73.5800018310547,2721000,63.99560546875
2016-05-03,72.5599975585938,72.7099990844727,71.4400024414062,71.9700012207031,2184500,62.5953140258789
2016-05-04,71.1600036621094,71.1699981689453,69.2699966430664,69.6800003051758,4057500,60.6035957336426
2016-05-05,69.9300003051758,70.3300018310547,68.6100006103516,69.120002746582,5345400,60.1165657043457
2016-05-06,68.8000030517578,69.4300003051758,68.4300003051758,69.3899993896484,3442600,60.3513984680176
2016-05-09,70.3099975585938,70.370002746582,69.25,69.5999984741211,2788900,60.5340347290039
2016-05-10,70.0100021362305,71.2799987792969,69.9599990844727,71.1399993896484,2650200,61.8734169006348
2016-05-11,70.8300018310547,71.4499969482422,70.3499984741211,70.3499984741211,2411900,61.1863212585449
2016-05-12,70.1699981689453,70.7300033569336,68.8399963378906,69.3600006103516,2109900,60.6702499389648
2016-05-13,69.1500015258789,69.9599990844727,68.3300018310547,68.7099990844727,2459700,60.1016807556152
2016-05-16,68.5299987792969,69.6600036621094,68.379997253418,69.2799987792969,2678700,60.6002731323242
2016-05-17,68.879997253418,69.6699981689453,68.4100036621094,68.8300018310547,2679000,60.206657409668
2016-05-18,68.8300018310547,71.0100021362305,68.6600036621094,70.9800033569336,3636900,62.0872917175293
2016-05-19,70.379997253418,71.7900009155273,69.879997253418,70.5299987792969,3460700,61.6936721801758
2016-05-20,70.7600021362305,71.5699996948242,70.4599990844727,70.9300003051758,2052300,62.0435600280762
2016-05-23,70.8199996948242,71.4899978637695,70.4199981689453,70.6500015258789,1889900,61.7986183166504
2016-05-24,70.9100036621094,71.8499984741211,69.5999984741211,71.620002746582,2046000,62.6470947265625
2016-05-25,72.0400009155273,73.5299987792969,71.8499984741211,73.2699966430664,2767100,64.0903854370117
2016-05-26,73.0299987792969,73.1600036621094,72.2699966430664,72.5599975585938,1642400,63.4693374633789
2016-05-27,72.879997253418,73.8300018310547,72.3300018310547,73.8300018310547,2811300,64.5802154541016
2016-05-31,74.1900024414062,74.3499984741211,72.8300018310547,73.2399978637695,2363400,64.0641555786133
2016-06-01,72.5100021362305,73.3199996948242,71.8399963378906,73.2200012207031,1594400,64.0466461181641
2016-06-02,73.1900024414062,73.379997253418,72.620002746582,73.379997253418,1495800,64.1866073608398
2016-06-03,72.2799987792969,72.379997253418,70.4700012207031,71.5999984741211,3478300,62.6296195983887
2016-06-06,71.6600036621094,73.3300018310547,71.3899993896484,72.8499984741211,2422700,63.7230033874512
2016-06-07,73,73.0599975585938,72.3199996948242,72.3499984741211,2249700,63.2856292724609
2016-06-08,71.75,72.5599975585938,71.4300003051758,72.0999984741211,3190400,63.0669708251953
2016-06-09,71.4499969482422,71.4599990844727,70.1399993896484,70.870002746582,2749900,61.9910583496094
2016-06-10,70.3000030517578,70.5500030517578,69.7900009155273,70.0400009155273,2506000,61.2650566101074
2016-06-13,69.4599990844727,70.4199981689453,68.9599990844727,69,2488900,60.3553504943848
2016-06-14,68.5199966430664,68.5199966430664,63.7599983215332,64.4300003051758,14942400,56.3579063415527
2016-06-15,65.4300003051758,66.2300033569336,64.4700012207031,64.6399993896484,9490900,56.5415954589844
2016-06-16,64.0999984741211,64.4499969482422,62.7299995422363,64.25,5296300,56.2004623413086
2016-06-17,64.2900009155273,64.8000030517578,63.810001373291,64.1900024414062,6191200,56.1479759216309
2016-06-20,65.7900009155273,65.9499969482422,64.1699981689453,64.2799987792969,5160200,56.2266998291016
2016-06-21,64.9199981689453,64.9899978637695,63.5499992370605,64.25,4496000,56.2004623413086
2016-06-22,64.3000030517578,64.8399963378906,63.8899993896484,63.9300003051758,2670200,55.9205436706543
2016-06-23,64.7699966430664,65.6500015258789,64.5599975585938,65.5999984741211,2948300,57.3813171386719
2016-06-24,62.5499992370605,64.2799987792969,61.75,61.8800010681152,8115300,54.127384185791
2016-06-27,60.8400001525879,60.8400001525879,58.0299987792969,58.1500015258789,8924600,50.8646926879883
2016-06-28,59.25,59.7700004577637,58.6599998474121,59.6599998474121,6530600,52.1855163574219
2016-06-29,60.5699996948242,61.9700012207031,60.2099990844727,61.9199981689453,4470700,54.1623573303223
2016-06-30,62.4199981689453,63.5299987792969,61.4199981689453,63.5099983215332,6389700,55.553165435791
2016-07-01,63.4799995422363,63.560001373291,62.7299995422363,62.9599990844727,3152500,55.0720748901367
2016-07-05,62.1399993896484,62.3600006103516,60.6500015258789,60.8600006103516,3331300,53.2351608276367
2016-07-06,60.25,61.2999992370605,59.6599998474121,61.2799987792969,2840200,53.6025505065918
2016-07-07,61.2000007629395,62.5499992370605,61.2000007629395,61.8899993896484,4644900,54.1361351013184
2016-07-08,63.5499992370605,64.9400024414062,63.1300010681152,64.7099990844727,4949000,56.6028213500977
2016-07-11,65.1800003051758,66.379997253418,65.0599975585938,66.2600021362305,4910200,57.9586219787598
2016-07-12,67.0299987792969,68.1100006103516,66.9899978637695,67.8499984741211,4975400,59.3494415283203
2016-07-13,67.7399978637695,68.2300033569336,66.9499969482422,67.9400024414062,3611400,59.428165435791
2016-07-14,69.3099975585938,69.5,68.129997253418,68.8499984741211,3284800,60.2241439819336
2016-07-15,69.0899963378906,69.1800003051758,67.7200012207031,68.1500015258789,5763900,59.6118507385254
2016-07-18,68.4499969482422,68.5400009155273,67.8199996948242,68.120002746582,2240300,59.5855979919434
2016-07-19,67.9700012207031,68.1100006103516,67.5100021362305,67.7300033569336,2136000,59.2444763183594
2016-07-20,68.0400009155273,68.1699981689453,67.1600036621094,67.6100006103516,2895300,59.1394882202148
2016-07-21,67.4400024414062,68.4700012207031,67.2399978637695,67.9899978637695,3503100,59.4718933105469
2016-07-22,66.5,67.3300018310547,65,67.0299987792969,8632900,58.6321601867676
2016-07-25,66.8600006103516,67.870002746582,66.75,67.3399963378906,4373700,58.9033279418945
2016-07-26,67.3000030517578,67.9800033569336,66.9199981689453,67.6900024414062,2997700,59.20947265625
2016-07-27,67.5299987792969,68.4899978637695,67.370002746582,67.9100036621094,3110100,59.4019203186035
2016-07-28,67.4899978637695,67.75,66.7799987792969,67.4800033569336,3079700,59.0257835388184
2016-07-29,67.1900024414062,67.7200012207031,67.0400009155273,67.0800018310547,3632600,58.675895690918
2016-08-01,67.2799987792969,67.5299987792969,66.6800003051758,67.0299987792969,3418500,58.6321601867676
2016-08-02,66.9000015258789,67.0899963378906,66,66.3000030517578,4409200,57.9936256408691
2016-08-03,66.1500015258789,66.9800033569336,66,66.5500030517578,3965400,58.2123146057129
2016-08-04,66.2200012207031,66.6500015258789,66.0800018310547,66.1999969482422,2197400,58.2563018798828
2016-08-05,67.0999984741211,68.3499984741211,67.0999984741211,68.0999984741211,3695900,59.9282989501953
2016-08-08,68.2300033569336,68.8300018310547,67.9499969482422,68.1699981689453,1749800,59.9899139404297
2016-08-09,68.129997253418,68.1999969482422,67.5599975585938,67.7799987792969,1793500,59.6467132568359
2016-08-10,67.7399978637695,67.8300018310547,66.6100006103516,66.8499984741211,2348300,58.8283004760742
2016-08-11,67.0400009155273,68.0199966430664,66.8099975585938,67.9400024414062,2660200,59.7875175476074
2016-08-12,67.4700012207031,68.0599975585938,67.1800003051758,68,2098800,59.8403129577637
2016-08-15,68.0199966430664,68.9100036621094,68.0199966430664,68.6100006103516,2741700,60.3771171569824
2016-08-16,68.2699966430664,68.9599990844727,68.1999969482422,68.620002746582,2657300,60.3859062194824
2016-08-17,68.5,68.6600036621094,67.9700012207031,68.2900009155273,2810200,60.095516204834
2016-08-18,68.2900009155273,68.5800018310547,68.1100006103516,68.2099990844727,2443600,60.0251197814941
2016-08-19,68.0400009155273,68.6800003051758,67.9899978637695,68.5599975585938,2473500,60.3331108093262
2016-08-22,68.5299987792969,68.8099975585938,68.0800018310547,68.6800003051758,1878200,60.4387054443359
2016-08-23,68.9300003051758,69.3199996948242,68.7900009155273,68.7900009155273,1867800,60.5355110168457
2016-08-24,68.8600006103516,69.3300018310547,68.4700012207031,68.620002746582,2025600,60.3859062194824
2016-08-25,68.3499984741211,69.0999984741211,68.2699966430664,68.7699966430664,1732500,60.5179100036621
2016-08-26,69,69.6399993896484,68.75,69.1600036621094,2191900,60.8611145019531
2016-08-29,69.129997253418,70.0599975585938,68.8899993896484,69.629997253418,3015200,61.274715423584
2016-08-30,69.629997253418,70.6100006103516,69.629997253418,70.3300018310547,3091200,61.8907127380371
2016-08-31,70.3899993896484,71.7200012207031,70.3899993896484,71.5999984741211,6129400,63.0083427429199
2016-09-01,71.5999984741211,72.0899963378906,70.1800003051758,71.0800018310547,5574100,62.5507164001465
2016-09-02,71.2399978637695,71.9199981689453,70.870002746582,71.6399993896484,2448200,63.043529510498
2016-09-06,71.6100006103516,71.6600036621094,70.5400009155273,70.9899978637695,2561400,62.4715194702148
2016-09-07,70.6100006103516,71.8000030517578,70.4400024414062,71.7699966430664,2523100,63.1579132080078
2016-09-08,71.629997253418,72.4300003051758,71.4899978637695,72.2799987792969,2686100,63.6067199707031
2016-09-09,72.0199966430664,72.3499984741211,71.6100006103516,71.6500015258789,4064000,63.0523223876953
2016-09-12,71.120002746582,72.7699966430664,70.4400024414062,72.5,3288800,63.8003349304199
2016-09-13,71.5100021362305,71.9599990844727,70.5400009155273,71.2200012207031,3504000,62.6739387512207
2016-09-14,71.0999984741211,71.3099975585938,70.2799987792969,70.5899963378906,2776600,62.119514465332
2016-09-15,70.4800033569336,71.1100006103516,69.6900024414062,70.9899978637695,3086100,62.4715194702148
2016-09-16,70.5400009155273,70.6100006103516,69.7799987792969,70.2099990844727,3214900,61.7851028442383
2016-09-19,70.5599975585938,71.3300018310547,70.4199981689453,70.9800033569336,3156000,62.462718963623
2016-09-20,71.4499969482422,71.6999969482422,70.379997253418,70.5599975585938,2514900,62.0931167602539
2016-09-21,70.7699966430664,71.7799987792969,70.5699996948242,71.6800003051758,4076400,63.0787391662598
2016-09-22,71.7699966430664,72.2200012207031,71.6600036621094,72.1399993896484,3290800,63.4835243225098
2016-09-23,71.7399978637695,72.25,71.25,71.2799987792969,3099400,62.7267303466797
2016-09-26,71.2300033569336,71.6500015258789,70.5999984741211,70.8099975585938,3075300,62.3131065368652
2016-09-27,70.4800033569336,71.8300018310547,70.1500015258789,71.8000030517578,2405500,63.1843223571777
2016-09-28,71.7799987792969,72.0899963378906,70.8099975585938,71.75,2498600,63.1403198242188
2016-09-29,71.620002746582,72,69.4899978637695,70.3600006103516,3169000,61.9171180725098
2016-09-30,70.870002746582,72.1900024414062,70.629997253418,71.8300018310547,3198800,63.2107086181641
2016-10-03,71.5999984741211,72.6800003051758,71.5599975585938,72.129997253418,3557400,63.4747352600098
2016-10-04,72.4599990844727,73.2300033569336,72.2600021362305,72.7600021362305,4098400,64.0291366577148
2016-10-05,73.0100021362305,74.0699996948242,73.0100021362305,73.6999969482422,3126200,64.856330871582
2016-10-06,73.629997253418,73.75,72.3899993896484,73.0400009155273,3262300,64.2755508422852
2016-10-07,73.1399993896484,73.7099990844727,72.6900024414062,73.0500030517578,2695100,64.2843246459961
2016-10-10,73.5999984741211,73.8899993896484,73.2399978637695,73.3300018310547,1760100,64.5307235717773
2016-10-11,73.25,73.4400024414062,71.8499984741211,72.1600036621094,2254700,63.5011367797852
2016-10-12,71.8000030517578,72.4300003051758,71.7399978637695,72.0599975585938,2231700,63.4131317138672
2016-10-13,71.3399963378906,71.6900024414062,70.5,71.0699996948242,4824400,62.5419311523438
2016-10-14,71.7099990844727,72.1999969482422,71.2300033569336,71.5299987792969,2872600,62.9467468261719
2016-10-17,71.9100036621094,72.3600006103516,71.7399978637695,71.7799987792969,3899900,63.1667137145996
2016-10-18,72.6500015258789,72.7699966430664,71.6600036621094,71.9899978637695,3121000,63.3515243530273
2016-10-19,72.0999984741211,73.75,72.0599975585938,73.620002746582,3347600,64.7859420776367
2016-10-20,73.7600021362305,75.2399978637695,73.3600006103516,74.5100021362305,4502800,65.5691604614258
2016-10-21,73.8199996948242,75.0999984741211,73.6999969482422,74.8899993896484,3947400,65.9035339355469
2016-10-24,75.4199981689453,75.7300033569336,75.2300033569336,75.4000015258789,3107600,66.3523406982422
2016-10-25,75.2900009155273,75.7799987792969,75.0100021362305,75.3899993896484,4391800,66.3435440063477
2016-10-26,73.4800033569336,76.1600036621094,72.9499969482422,75.4300003051758,4732300,66.3787384033203
2016-10-27,75.6999969482422,75.8600006103516,74.3000030517578,74.8000030517578,2693300,65.824333190918
2016-10-28,74.8600006103516,75.0899963378906,73.9499969482422,74.629997253418,3780500,65.6747360229492
2016-10-31,75.129997253418,75.1399993896484,73.8399963378906,74.0400009155273,3469500,65.1555328369141
2016-11-01,74.4300003051758,74.5100021362305,72.4199981689453,73.2300033569336,3967300,64.4427337646484
2016-11-02,73.0800018310547,73.3399963378906,72.1900024414062,72.6100006103516,4032200,63.8971328735352
2016-11-03,72.8000030517578,73.2600021362305,72.1500015258789,72.3199996948242,5653300,63.6419105529785
2016-11-04,72.4000015258789,73.6900024414062,71.9100036621094,73.0999984741211,3646700,64.3283309936523
2016-11-07,74.2799987792969,75,74.2799987792969,74.8399963378906,4126500,65.8595275878906
2016-11-08,73.8899993896484,73.8899993896484,72.3000030517578,72.8399963378906,6617900,64.0995254516602
2016-11-09,73.6500015258789,76.6600036621094,73.25,76.3000030517578,13256900,67.5150985717773
2016-11-10,76.6699981689453,79.6900024414062,76.6699981689453,79.2300033569336,7306100,70.1077499389648
2016-11-11,78.75,81.25,78.7300033569336,80.9899978637695,4614800,71.6651229858398
2016-11-14,80.9800033569336,83.8199996948242,80.9499969482422,83.7600021362305,5506700,74.1161804199219
2016-11-15,82.2799987792969,82.6900024414062,79.870002746582,82.1500015258789,6241500,72.6915588378906
2016-11-16,80.370002746582,81,79.4400024414062,80.2200012207031,3710600,70.983772277832
2016-11-17,80.25,81.5599975585938,79.3199996948242,81.5599975585938,3073000,72.1694793701172
2016-11-18,81.3899993896484,82.3899993896484,81.0699996948242,82.0100021362305,2306500,72.5676879882812
2016-11-21,82.7300033569336,83.3499984741211,82.0699996948242,83.2099990844727,3128900,73.629508972168
2016-11-22,83.4000015258789,83.879997253418,82.4300003051758,82.5899963378906,3812800,73.0809173583984
2016-11-23,82.870002746582,84.8000030517578,82.870002746582,84.620002746582,3417000,74.8771743774414
2016-11-25,84.2600021362305,84.7900009155273,83.9400024414062,84.5699996948242,1582700,74.8329238891602
2016-11-28,83.9100036621094,84.5500030517578,83.0899963378906,83.2399978637695,3390900,73.6560363769531
2016-11-29,83.4199981689453,83.5500030517578,82.4499969482422,82.5999984741211,2242700,73.0897521972656
2016-11-30,83.8000030517578,84.5299987792969,83.3199996948242,84.0400009155273,3800700,74.3639526367188
2016-12-01,84.4499969482422,86.7699966430664,84.1699981689453,86.6100006103516,5276900,76.638053894043
2016-12-02,86.4700012207031,86.620002746582,85.1800003051758,86,5086800,76.098274230957
2016-12-05,86.4800033569336,87.3499984741211,86.3899993896484,86.7099990844727,4257200,76.7265319824219
2016-12-06,87,87.8899993896484,85.6999969482422,87.8399963378906,3407500,77.7264404296875
2016-12-07,87.5999984741211,89.7900009155273,87.2600021362305,89.5800018310547,2912300,79.2660980224609
2016-12-08,89.9199981689453,91.379997253418,89.0800018310547,90.6100006103516,3180800,80.1775131225586
2016-12-09,90.6100006103516,90.629997253418,89.3499984741211,90.4499969482422,3428100,80.0359420776367
2016-12-12,90.1500015258789,91.0800018310547,89.120002746582,89.4199981689453,3387900,79.1245346069336
2016-12-13,89.7399978637695,90.0800018310547,88.3199996948242,89.4499969482422,2911800,79.1510391235352
2016-12-14,88.8000030517578,90.120002746582,88.0899963378906,88.9499969482422,3596800,78.7086334228516
2016-12-15,89.5699996948242,91.6399993896484,89.0400009155273,90.3600006103516,3586200,79.956298828125
2016-12-16,90.6600036621094,90.6600036621094,89.0500030517578,89.6699981689453,9370400,79.3457260131836
2016-12-19,89.9599990844727,90.1900024414062,89.120002746582,90.0400009155273,3258100,79.6731414794922
2016-12-20,90.5100021362305,90.8399963378906,90,90.620002746582,2066500,80.1863555908203
2016-12-21,90.7900009155273,90.9100036621094,90.129997253418,90.4400024414062,2460600,80.027099609375
