"Fecha","ETN.Open","ETN.High","ETN.Low","ETN.Close","ETN.Volume","ETN.Adjusted"
2015-10-21,52.8400001525879,53.2999992370605,52.4000015258789,52.5200004577637,3576500,42.6445846557617
2015-10-22,52.7299995422363,54.9599990844727,52.7200012207031,54.3499984741211,4617100,44.1304740905762
2015-10-23,54.6399993896484,55.3400001525879,54,54.310001373291,3169000,44.0980072021484
2015-10-26,54.4900016784668,54.6800003051758,53.689998626709,53.7799987792969,2820300,43.6676635742188
2015-10-27,53.310001373291,53.310001373291,51.8899993896484,52.75,3036400,42.8313369750977
2015-10-28,52.8800010681152,54.2299995422363,52.8699989318848,54.0800018310547,3409500,43.9112548828125
2015-10-29,53.6800003051758,54.4500007629395,53.6800003051758,54.310001373291,3574600,44.0980072021484
2015-10-30,54.310001373291,56.4900016784668,54,55.9099998474121,7023400,45.3971557617188
2015-11-02,55.4900016784668,56.9700012207031,55.189998626709,56.7200012207031,4576100,46.0548439025879
2015-11-03,56.5,57.4599990844727,56.4000015258789,56.7400016784668,4003100,46.0710792541504
2015-11-04,57.0099983215332,57.810001373291,56.6599998474121,56.7400016784668,3962800,46.0710792541504
2015-11-05,56.1300010681152,57.4099998474121,55.9599990844727,57.1100006103516,6716200,46.8254051208496
2015-11-06,56.7000007629395,57.4000015258789,56.4599990844727,57.2200012207031,5281400,46.9156036376953
2015-11-09,57.2299995422363,57.2900009155273,56.0400009155273,56.3600006103516,3952200,46.2104721069336
2015-11-10,55.8300018310547,56.439998626709,55.5400009155273,56.2299995422363,3707700,46.1038856506348
2015-11-11,55.7999992370605,56.0999984741211,55.4000015258789,55.5200004577637,4158300,45.5217437744141
2015-11-12,54.9199981689453,55.2099990844727,54.0800018310547,54.189998626709,5806300,44.4312591552734
2015-11-13,54.0800018310547,54.7700004577637,53.9900016784668,54.1100006103516,3638400,44.3656578063965
2015-11-16,54.0999984741211,55.4199981689453,54.0400009155273,55.4099998474121,2748500,45.4315567016602
2015-11-17,55.5999984741211,55.8800010681152,55.0299987792969,55.439998626709,2918700,45.4561576843262
2015-11-18,55.0400009155273,56.9500007629395,55.0400009155273,56.8800010681152,3028300,46.6368217468262
2015-11-19,56.9700012207031,56.9799995422363,56.1500015258789,56.7700004577637,4470700,46.5466461181641
2015-11-20,57.0299987792969,57.6800003051758,56.9300003051758,57.5900001525879,4810000,47.2189674377441
2015-11-23,57.4500007629395,57.7799987792969,57.189998626709,57.2200012207031,3386100,46.9156036376953
2015-11-24,57,57.7700004577637,56.5499992370605,57.689998626709,3163800,47.3009567260742
2015-11-25,57.6100006103516,58.1800003051758,57.439998626709,57.9500007629395,3167800,47.5141296386719
2015-11-27,57.8699989318848,58.1800003051758,57.5999984741211,58.0999984741211,1049200,47.6371269226074
2015-11-30,58.2000007629395,58.5900001525879,57.9799995422363,58.1599998474121,3267100,47.6863212585449
2015-12-01,58.3499984741211,58.5800018310547,58.0099983215332,58.4500007629395,3122400,47.9240951538086
2015-12-02,58.0999984741211,58.4700012207031,56.9599990844727,57.1300010681152,3042300,46.8418121337891
2015-12-03,57.0900001525879,57.2200012207031,55.1500015258789,55.6199989318848,5184900,45.6037330627441
2015-12-04,55.7400016784668,56.2400016784668,55.5200004577637,56.0499992370605,3245100,45.956298828125
2015-12-07,55.8499984741211,55.8800010681152,54.5999984741211,54.7099990844727,3529000,44.857608795166
2015-12-08,54,54.2099990844727,52.8199996948242,53,5690100,43.4555511474609
2015-12-09,52.8600006103516,53.7000007629395,52.4700012207031,52.6699981689453,3593100,43.1849746704102
2015-12-10,52.6399993896484,53.0499992370605,52.0200004577637,52.1399993896484,4156400,42.7504234313965
2015-12-11,51.4199981689453,51.8600006103516,50.6599998474121,50.8699989318848,5868400,41.7091407775879
2015-12-14,50.7099990844727,51.0800018310547,49.9799995422363,50.3800010681152,4220700,41.3073692321777
2015-12-15,50.6199989318848,50.9000015258789,49.9300003051758,50.5800018310547,3653500,41.4713401794434
2015-12-16,51.2999992370605,52.189998626709,50.9700012207031,51.9900016784668,4287000,42.62744140625
2015-12-17,51.9300003051758,52.1699981689453,50.1100006103516,50.1300010681152,4476100,41.1023941040039
2015-12-18,50.0999984741211,50.5099983215332,49.6500015258789,49.7400016784668,8579300,40.7826271057129
2015-12-21,50.2599983215332,50.9000015258789,50.0999984741211,50.7099990844727,5618900,41.5779418945312
2015-12-22,51,52.3400001525879,50.8699989318848,51.810001373291,6196200,42.4798545837402
2015-12-23,52.3600006103516,53.5,52.2799987792969,53.2799987792969,3577800,43.685131072998
2015-12-24,53.2000007629395,53.5,53.0099983215332,53.25,985900,43.6605377197266
2015-12-28,53.0999984741211,53.2099990844727,52.25,52.5900001525879,1913400,43.1193923950195
2015-12-29,53.0299987792969,53.4599990844727,52.7099990844727,53.0800018310547,2587300,43.5211448669434
2015-12-30,52.8899993896484,53.2999992370605,52.5099983215332,52.5900001525879,1842700,43.1193923950195
2015-12-31,52.4099998474121,52.7900009155273,52.0200004577637,52.0400009155273,2164400,42.6684379577637
2016-01-04,52.0400009155273,52.2599983215332,50.7799987792969,52.2200012207031,3840100,42.8160133361816
2016-01-05,52.2200012207031,52.3400001525879,51.2599983215332,51.8499984741211,2102300,42.5126533508301
2016-01-06,50.8199996948242,51.2900009155273,50.3600006103516,50.9199981689453,2873000,41.750129699707
2016-01-07,49.9500007629395,50.2599983215332,49.3800010681152,49.7299995422363,4586600,40.7744178771973
2016-01-08,50.0499992370605,50.4099998474121,49.060001373291,49.1699981689453,3448200,40.3152770996094
2016-01-11,49.6399993896484,49.810001373291,48.5800018310547,49.1500015258789,3176000,40.2988777160645
2016-01-12,49.7299995422363,50.0900001525879,48.8499984741211,49.9500007629395,3416100,40.9548187255859
2016-01-13,50.1100006103516,50.5900001525879,48.3499984741211,48.4300003051758,3562300,39.7085418701172
2016-01-14,48.7099990844727,48.7099990844727,47.1500015258789,48.3199996948242,4650700,39.618350982666
2016-01-15,47.0099983215332,48.1199989318848,46.9799995422363,47.8600006103516,4605500,39.2411880493164
2016-01-19,48.5999984741211,48.7400016784668,47.4500007629395,48.0900001525879,3473400,39.4297637939453
2016-01-20,47.2299995422363,47.9500007629395,46.189998626709,47.5099983215332,4127000,38.9542198181152
2016-01-21,47.5699996948242,48.689998626709,46.7799987792969,47.7799987792969,3767200,39.175594329834
2016-01-22,48.8699989318848,49.4700012207031,47.689998626709,48.5099983215332,3436800,39.7741279602051
2016-01-25,48.2299995422363,48.560001373291,47.1500015258789,47.2700004577637,2506000,38.757438659668
2016-01-26,48.2700004577637,49.1399993896484,47.4599990844727,49.0200004577637,3406900,40.1922836303711
2016-01-27,48.9900016784668,50.7099990844727,48.3199996948242,49.439998626709,4581500,40.5366516113281
2016-01-28,50.2999992370605,50.7000007629395,49.5,50.189998626709,3825800,41.1515846252441
2016-01-29,48.5999984741211,50.5099983215332,47.75,50.5099983215332,8031300,41.4139556884766
2016-02-01,50.0400009155273,50.4500007629395,49.2700004577637,50.2200012207031,3902600,41.1761856079102
2016-02-02,49.6100006103516,50.0800018310547,48.6100006103516,49,5797600,40.1758842468262
2016-02-03,51.9500007629395,52.6199989318848,50.310001373291,52.4799995422363,7387400,43.0291938781738
2016-02-04,52.4700012207031,55.2599983215332,52.4700012207031,54.3600006103516,6098100,44.5706329345703
2016-02-05,53.9700012207031,55.25,53.75,54.6599998474121,4270900,44.8166198730469
2016-02-08,54,55.2999992370605,53.1399993896484,55.1100006103516,6236700,45.1855735778809
2016-02-09,53.7599983215332,55.25,53.7599983215332,54.4799995422363,5233800,44.6690292358398
2016-02-10,54.5999984741211,54.9599990844727,53.6399993896484,53.7000007629395,3496500,44.0294990539551
2016-02-11,52.5900001525879,53.7200012207031,52.3499984741211,53.0999984741211,4928200,43.5375442504883
2016-02-12,53.9099998474121,54.5099983215332,53.0499992370605,54.2000007629395,4027000,44.439453125
2016-02-16,54.1800003051758,54.9099998474121,53.5099983215332,54.8199996948242,3512400,44.9477996826172
2016-02-17,55.4099998474121,56.7700004577637,55.0999984741211,56.0099983215332,3586700,45.9234962463379
2016-02-18,56.1599998474121,56.4900016784668,55.8699989318848,56.2000007629395,2727800,46.079288482666
2016-02-19,55.8600006103516,56.1500015258789,54.9199981689453,56.0099983215332,2669700,45.9234962463379
2016-02-22,56.0099983215332,57.9099998474121,56.0099983215332,57.6800003051758,4353300,47.2927627563477
2016-02-23,57.4000015258789,57.9300003051758,56.4099998474121,56.5499992370605,2522700,46.3662490844727
2016-02-24,55.810001373291,56.9199981689453,54.9099998474121,56.7999992370605,2784600,46.571231842041
2016-02-25,56.75,57.3400001525879,56.0900001525879,57.2799987792969,2418100,46.9647903442383
2016-02-26,57.5400009155273,57.9799995422363,57.060001373291,57.2700004577637,2385000,46.9565963745117
2016-02-29,57.4300003051758,57.7599983215332,56.6800003051758,56.7099990844727,4059500,46.4974403381348
2016-03-01,57.689998626709,58.5800018310547,57.0400009155273,58.060001373291,3732400,47.6043281555176
2016-03-02,57.9099998474121,57.9700012207031,57.1399993896484,57.9500007629395,3066400,47.5141296386719
2016-03-03,57.3899993896484,57.8499984741211,56.9700012207031,57.8300018310547,2272100,47.8867607116699
2016-03-04,57.8699989318848,58.5400009155273,57.2700004577637,57.9500007629395,2887500,47.9861259460449
2016-03-07,57.7700004577637,59.1100006103516,57.75,59.0200004577637,2580400,48.8721542358398
2016-03-08,58.5400009155273,58.5400009155273,57.7099990844727,57.8699989318848,2248900,47.9198913574219
2016-03-09,58.2299995422363,58.7400016784668,57.8600006103516,58.560001373291,2851200,48.4912528991699
2016-03-10,58.6500015258789,59.4500007629395,58.3800010681152,59.4099998474121,4580900,49.1950988769531
2016-03-11,59.6500015258789,60.6300010681152,59.6500015258789,60.1300010681152,3767800,49.7913093566895
2016-03-14,59.689998626709,60.6599998474121,59.5,60.5,2467000,50.0976867675781
2016-03-15,60.0299987792969,60.4900016784668,59.3600006103516,60.4500007629395,2490200,50.0562896728516
2016-03-16,60.4300003051758,61.0699996948242,59.9300003051758,60.7799987792969,2992900,50.3295440673828
2016-03-17,60.7799987792969,63.2999992370605,60.7799987792969,63.1100006103516,4276000,52.2589225769043
2016-03-18,63.310001373291,63.9900016784668,62.5299987792969,63.4700012207031,7865100,52.5570297241211
2016-03-21,63.4599990844727,63.7599983215332,63.1399993896484,63.6800003051758,3562200,52.7309150695801
2016-03-22,63.2000007629395,63.9599990844727,62.8400001525879,63.4199981689453,3401200,52.515625
2016-03-23,63.2599983215332,63.2599983215332,62.4000015258789,62.4799995422363,2905500,51.7372436523438
2016-03-24,61.9300003051758,62.4000015258789,61.310001373291,62.3699989318848,2160200,51.6461563110352
2016-03-28,62.5200004577637,62.6300010681152,62.0099983215332,62.4700012207031,1647800,51.7289733886719
2016-03-29,62,62.5,61.6199989318848,62.3699989318848,2488500,51.6461563110352
2016-03-30,62.8800010681152,63.1699981689453,62.4599990844727,62.75,1758600,51.9608306884766
2016-03-31,62.75,62.9700012207031,62.2599983215332,62.560001373291,2140700,51.8034934997559
2016-04-01,61.8899993896484,63.7999992370605,61.439998626709,63.6599998474121,3007500,52.71435546875
2016-04-04,62.8899993896484,63.3300018310547,62.4900016784668,62.6500015258789,2364500,51.8780288696289
2016-04-05,61.6800003051758,61.7099990844727,60.2200012207031,60.3899993896484,6084400,50.0066032409668
2016-04-06,60.2700004577637,60.4199981689453,58.1300010681152,59.5499992370605,6787900,49.3110275268555
2016-04-07,59.0699996948242,60.2000007629395,58.939998626709,59.4799995422363,4162300,49.2530670166016
2016-04-08,60.1100006103516,60.7599983215332,59.7900009155273,59.9099998474121,2640300,49.6091346740723
2016-04-11,60.1599998474121,61.2000007629395,60.0999984741211,60.6199989318848,2430900,50.1970520019531
2016-04-12,60.7799987792969,61.7900009155273,60.7400016784668,61.5400009155273,2525400,50.9588661193848
2016-04-13,61.9500007629395,63.1399993896484,61.7299995422363,63.0400009155273,2420200,52.2009620666504
2016-04-14,63.310001373291,63.3899993896484,62.4300003051758,62.5800018310547,2108000,51.8200531005859
2016-04-15,62.6500015258789,63.2599983215332,62.5800018310547,62.8300018310547,2308600,52.0270729064941
2016-04-18,62.5900001525879,62.9000015258789,62.2000007629395,62.6800003051758,1538900,51.9028549194336
2016-04-19,63.439998626709,63.439998626709,62.6100006103516,62.7700004577637,2124800,51.9773864746094
2016-04-20,62.8600006103516,62.9500007629395,62.0699996948242,62.1599998474121,2858200,51.4722671508789
2016-04-21,62.0800018310547,62.6599998474121,61.8300018310547,62.1500015258789,2383900,51.4639778137207
2016-04-22,61.9000015258789,63.060001373291,61.9000015258789,62.9900016784668,1903500,52.1595611572266
2016-04-25,62.5499992370605,62.8800010681152,61.8499984741211,62.2599983215332,1833500,51.5550689697266
2016-04-26,62.7000007629395,63.3800010681152,62.6500015258789,63.25,2066700,52.3748512268066
2016-04-27,63.3300018310547,63.9099998474121,63.060001373291,63.8300018310547,1830000,52.8551330566406
2016-04-28,63.5099983215332,63.9799995422363,62.9000015258789,63.189998626709,2457800,52.3251647949219
2016-04-29,62.5,63.75,62.3199996948242,63.2700004577637,3369500,52.3914108276367
2016-05-02,63.4799995422363,63.6199989318848,62.1699981689453,63.4599990844727,2722000,52.5487518310547
2016-05-03,63.1599998474121,63.5,62.5299987792969,63.2900009155273,3956900,52.4079666137695
2016-05-04,62.4000015258789,62.5900001525879,60.4500007629395,60.9700012207031,3102500,50.9457054138184
2016-05-05,61.1300010681152,61.6100006103516,60.6199989318848,60.9799995422363,1891500,50.9540596008301
2016-05-06,60.8300018310547,61.3800010681152,60.3199996948242,61.2999992370605,1895900,51.2214469909668
2016-05-09,61.1100006103516,61.189998626709,60.310001373291,60.6599998474121,1764900,50.6866722106934
2016-05-10,60.7799987792969,62.1300010681152,60.5900001525879,62.0999984741211,1567100,51.8899192810059
2016-05-11,62.0499992370605,62.6399993896484,61.7999992370605,62,1837500,51.8063583374023
2016-05-12,62.2700004577637,62.4900016784668,61.6800003051758,62.0699996948242,1608600,51.8648567199707
2016-05-13,61.9199981689453,62.3899993896484,60.6199989318848,60.8699989318848,1693900,50.8621444702148
2016-05-16,61.060001373291,62.1199989318848,61.0200004577637,61.9500007629395,2061800,51.764575958252
2016-05-17,61.8400001525879,62.3800010681152,61.0900001525879,61.3199996948242,1809700,51.2381629943848
2016-05-18,61.0800018310547,61.3499984741211,59.7999992370605,60.0999984741211,2202800,50.2187461853027
2016-05-19,59.6399993896484,59.7400016784668,58.8600006103516,59.5400009155273,3452100,49.7508201599121
2016-05-20,59.9900016784668,60.5400009155273,59.5,59.7999992370605,3077700,49.9680709838867
2016-05-23,59.6699981689453,60.2799987792969,59.3199996948242,60.0499992370605,1692700,50.1769561767578
2016-05-24,60.4300003051758,60.6300010681152,60.1300010681152,60.4000015258789,1952400,50.4694061279297
2016-05-25,60.6800003051758,61.8300018310547,60.5900001525879,61.6100006103516,2221200,51.4804763793945
2016-05-26,61.5400009155273,62.2900009155273,61.3800010681152,61.5200004577637,1527500,51.4052734375
2016-05-27,61.6300010681152,61.9199981689453,61.25,61.6300010681152,1030100,51.4971885681152
2016-05-31,61.7000007629395,62.0299987792969,61.1800003051758,61.6300010681152,1849500,51.4971885681152
2016-06-01,61.2200012207031,61.7299995422363,60.75,61.6500015258789,2083800,51.5139007568359
2016-06-02,61.5299987792969,61.7900009155273,61.1199989318848,61.75,1789300,51.5974540710449
2016-06-03,61.7200012207031,61.810001373291,61.0099983215332,61.4500007629395,1809300,51.3467788696289
2016-06-06,61.7400016784668,62.7599983215332,61.560001373291,62.6699981689453,1620100,52.3661918640137
2016-06-07,62.8499984741211,63.3600006103516,62.5,62.5299987792969,1820100,52.2492141723633
2016-06-08,62.9599990844727,63.5699996948242,62.9099998474121,63.1399993896484,1817200,52.758918762207
2016-06-09,62.6599998474121,62.9199981689453,62.2299995422363,62.7700004577637,1197500,52.4497566223145
2016-06-10,62.2099990844727,62.3499984741211,61.189998626709,61.6199989318848,1872200,51.4888305664062
2016-06-13,61.25,61.4900016784668,60.5999984741211,60.6300010681152,2656200,50.6615943908691
2016-06-14,60.4599990844727,60.8800010681152,59.939998626709,60.439998626709,2619800,50.5028305053711
2016-06-15,60.7900009155273,61.1399993896484,60.4099998474121,60.6500015258789,1537500,50.6783142089844
2016-06-16,60.2299995422363,60.9799995422363,59.6199989318848,60.7900009155273,1662500,50.795295715332
2016-06-17,60.9000015258789,61.8499984741211,60.7900009155273,61.6199989318848,2472800,51.4888305664062
2016-06-20,62.5400009155273,63.25,62.25,62.2900009155273,1983500,52.0486793518066
2016-06-21,62.25,62.5,61.4700012207031,61.8499984741211,1565700,51.6810150146484
2016-06-22,61.8800010681152,62.0999984741211,61.6199989318848,61.7599983215332,1662000,51.6058158874512
2016-06-23,62.560001373291,62.8199996948242,62.2299995422363,62.8199996948242,1189600,52.4915390014648
2016-06-24,60.0499992370605,60.7299995422363,57.9199981689453,58.0299987792969,5749400,48.4890747070312
2016-06-27,57.2799987792969,57.4199981689453,54.2999992370605,55.5699996948242,5664200,46.4335250854492
2016-06-28,56.1399993896484,57.1100006103516,55.8499984741211,56.8600006103516,4624000,47.5114402770996
2016-06-29,57.7299995422363,58.3199996948242,57.1500015258789,58.0900001525879,2720600,48.5392074584961
2016-06-30,58.3400001525879,59.7299995422363,57.9599990844727,59.7299995422363,2897600,49.9095687866211
2016-07-01,59.6300010681152,60.9300003051758,59.6300010681152,60.2700004577637,2663700,50.3607902526855
2016-07-05,59.6599998474121,60,58.2900009155273,58.7200012207031,2490300,49.0656394958496
2016-07-06,58.7099990844727,59.4599990844727,58.2799987792969,59.4500007629395,3073700,49.6756057739258
2016-07-07,59.5200004577637,60.4900016784668,59.4799995422363,60.1100006103516,2689800,50.2270927429199
2016-07-08,60.7200012207031,62,60.5200004577637,61.9199981689453,2001800,51.7395057678223
2016-07-11,62.2200012207031,62.7200012207031,62,62.4000015258789,2075300,52.1405906677246
2016-07-12,62.9300003051758,64.1600036621094,62.5299987792969,63.9599990844727,2501800,53.4441032409668
2016-07-13,63.9799995422363,64.1500015258789,63.3199996948242,63.8699989318848,1960600,53.3689002990723
2016-07-14,63.8600006103516,64.7099990844727,63.3499984741211,63.7999992370605,3706500,53.3104133605957
2016-07-15,63.9700012207031,64.1900024414062,63.5400009155273,63.8300018310547,2670800,53.3354797363281
2016-07-18,63.5699996948242,63.7299995422363,63.0800018310547,63.4900016784668,1872200,53.0513877868652
2016-07-19,63.0499992370605,63.5200004577637,62.7799987792969,63.0499992370605,2493100,52.6837310791016
2016-07-20,63.1500015258789,63.7400016784668,62.6699981689453,63.5,1697500,53.0597343444824
2016-07-21,63.5999984741211,63.8600006103516,62.8600006103516,63.2099990844727,1583800,52.8174095153809
2016-07-22,63.3699989318848,63.439998626709,62.6300010681152,63.3800010681152,1377000,52.9594650268555
2016-07-25,63.3899993896484,63.4700012207031,62.9300003051758,63.4700012207031,1520500,53.0346641540527
2016-07-26,63.4700012207031,64.6600036621094,63.3400001525879,64.5699996948242,2305900,53.9538192749023
2016-07-27,64.8000030517578,64.8499984741211,64.129997253418,64.4100036621094,2075700,53.8201179504395
2016-07-28,64.1500015258789,64.1500015258789,63.5299987792969,64.0100021362305,1404500,53.4858818054199
2016-07-29,63.9099998474121,64,63.060001373291,63.4099998474121,3157900,52.9845352172852
2016-08-01,63.4300003051758,63.939998626709,62.6300010681152,63.939998626709,4820000,53.4273872375488
2016-08-02,65,65.5100021362305,63.9099998474121,64.0100021362305,5154800,53.4858818054199
2016-08-03,63.5099983215332,64.5999984741211,63.1399993896484,64.2399978637695,3161200,54.1603546142578
2016-08-04,64.3600006103516,64.9100036621094,64.129997253418,64.5,2640400,54.3795738220215
2016-08-05,64.7799987792969,65.7099990844727,64.6100006103516,65.4599990844727,2300700,55.1889343261719
2016-08-08,65.7200012207031,66.5400009155273,65.4899978637695,65.8300018310547,2780600,55.5008850097656
2016-08-09,66,66.4700012207031,65.8000030517578,65.8399963378906,2461800,55.5093040466309
2016-08-10,66.3399963378906,66.7399978637695,66.0599975585938,66.7099990844727,2736800,56.2428016662598
2016-08-11,66.9000015258789,67.370002746582,66.6999969482422,67.3300018310547,3085600,56.7655258178711
2016-08-12,67.0699996948242,67.4599990844727,66.9400024414062,67.2099990844727,2359000,56.6643486022949
2016-08-15,67.3899993896484,68.0100021362305,67.3300018310547,67.629997253418,1948700,57.0184440612793
2016-08-16,67.5400009155273,67.5500030517578,67.1900024414062,67.2699966430664,2044600,56.7149238586426
2016-08-17,67.4700012207031,67.6999969482422,67.1399993896484,67.620002746582,1805300,57.0100173950195
2016-08-18,67.6600036621094,67.7300033569336,67.370002746582,67.7200012207031,1732300,57.0943222045898
2016-08-19,67.3000030517578,67.7600021362305,67.1600036621094,67.6600036621094,1898300,57.0437278747559
2016-08-22,67.5800018310547,67.870002746582,67.1699981689453,67.6999969482422,1601100,57.0774612426758
2016-08-23,68,68.1800003051758,67.6399993896484,67.6800003051758,1409000,57.060604095459
2016-08-24,67.5899963378906,67.7200012207031,67.1900024414062,67.3000030517578,1510500,56.7402267456055
2016-08-25,67.2399978637695,67.5800018310547,66.8600006103516,67.3899993896484,1485100,56.8161010742188
2016-08-26,67.6699981689453,68.1999969482422,67.0599975585938,67.3199996948242,1509500,56.7570991516113
2016-08-29,67.2799987792969,67.9400024414062,67.2200012207031,67.7099990844727,1105600,57.0858917236328
2016-08-30,67.5999984741211,67.75,67,67.1500015258789,2180300,56.6137580871582
2016-08-31,67,67.1500015258789,66.2600021362305,66.5400009155273,2390700,56.099479675293
2016-09-01,66.6600036621094,66.9400024414062,65.9100036621094,66.9199981689453,2041200,56.4198455810547
2016-09-02,67.3300018310547,67.6600036621094,67.0999984741211,67.5400009155273,1509500,56.9425735473633
2016-09-06,67.6900024414062,67.6900024414062,66.3600006103516,66.620002746582,1995800,56.1669311523438
2016-09-07,66.7099990844727,66.8399963378906,66.4899978637695,66.7399978637695,1470600,56.2680854797363
2016-09-08,66.5999984741211,66.6600036621094,66.0599975585938,66.0800018310547,1925700,55.7116584777832
2016-09-09,65.2200012207031,65.5,63.5499992370605,63.5699996948242,3580700,53.5954933166504
2016-09-12,63.1100006103516,65.3499984741211,62.7999992370605,64.9899978637695,2699800,54.7926712036133
2016-09-13,64.0599975585938,64.2399978637695,62.9300003051758,63.2099990844727,3266900,53.2919731140137
2016-09-14,63.1199989318848,63.5999984741211,62.7200012207031,62.9799995422363,2545200,53.0980644226074
2016-09-15,62.9000015258789,63.3800010681152,62.6500015258789,63.0900001525879,2942700,53.1907920837402
2016-09-16,62.6100006103516,62.6300010681152,61.9500007629395,62.3499984741211,4824800,52.5669097900391
2016-09-19,63.060001373291,63.8899993896484,62.75,63.25,1966300,53.3256912231445
2016-09-20,63.7999992370605,63.8800010681152,62.7299995422363,62.7400016784668,2406600,52.8957214355469
2016-09-21,62.9700012207031,63.7799987792969,62.8899993896484,63.7299995422363,1844600,53.7303733825684
2016-09-22,64.5,64.6699981689453,63.8699989318848,64.0899963378906,2680000,54.0338935852051
2016-09-23,63.9500007629395,63.9799995422363,63.2599983215332,63.310001373291,1444500,53.3762855529785
2016-09-26,63.0999984741211,63.439998626709,62.7799987792969,62.9000015258789,1327300,53.0306129455566
2016-09-27,62.6800003051758,63.4300003051758,62.2299995422363,63.4099998474121,1690800,53.4605941772461
2016-09-28,63.689998626709,64.6100006103516,63.5200004577637,64.5699996948242,1916700,54.4385871887207
2016-09-29,64.2799987792969,65.0899963378906,63.9799995422363,64.1600036621094,1885800,54.0929183959961
2016-09-30,64.4400024414062,66.2099990844727,64.4300003051758,65.7099990844727,3886900,55.3997039794922
2016-10-03,65.4800033569336,66.1900024414062,65.2200012207031,65.870002746582,2566000,55.534610748291
2016-10-04,66.0500030517578,66.25,64.1399993896484,64.3199996948242,2110600,54.2278137207031
2016-10-05,64.6699981689453,65.9700012207031,64.6399993896484,65.5400009155273,2260500,55.2563781738281
2016-10-06,65.5,65.6100006103516,64.8300018310547,65.5,1389900,55.2226524353027
2016-10-07,65.2399978637695,65.2399978637695,64.0500030517578,64.4800033569336,2232300,54.3627052307129
2016-10-10,65.0100021362305,65.2699966430664,64,64.1399993896484,2704900,54.0760498046875
2016-10-11,63.8699989318848,64.129997253418,62.6599998474121,63.1199989318848,2934200,53.2160835266113
2016-10-12,63.1199989318848,64.4499969482422,62.8499984741211,64.2600021362305,2793700,54.1772193908691
2016-10-13,63.4799995422363,63.5900001525879,62.6300010681152,63.1500015258789,2731900,53.2413902282715
2016-10-14,63.5499992370605,63.9199981689453,63.2000007629395,63.2999992370605,2043900,53.3678550720215
2016-10-17,63.2400016784668,63.3600006103516,62.0900001525879,63.1199989318848,2672000,53.2160835266113
2016-10-18,63.8600006103516,63.9199981689453,63.1599998474121,63.189998626709,1956000,53.2751121520996
2016-10-19,63.2999992370605,63.9900016784668,62.9099998474121,63.6800003051758,1935200,53.6882247924805
2016-10-20,63.4500007629395,64.1399993896484,63.3400001525879,63.7999992370605,2365800,53.7894058227539
2016-10-21,63.1300010681152,63.9099998474121,62.8899993896484,63.7099990844727,2117000,53.7135200500488
2016-10-24,64.1600036621094,64.3399963378906,62.9099998474121,63.3699989318848,1857700,53.4268684387207
2016-10-25,63.1500015258789,63.5900001525879,62.4700012207031,63.1800003051758,1989300,53.2666893005371
2016-10-26,62.8800010681152,64.3600006103516,62.7000007629395,64.2099990844727,1989500,54.1350593566895
2016-10-27,64.0500030517578,64.1699981689453,61.9700012207031,62.2900009155273,4973700,52.5163269042969
2016-10-28,62.3699989318848,63.2900009155273,62.2000007629395,62.3800010681152,2166500,52.5922050476074
2016-10-31,62.7599983215332,63.8499984741211,62.6399993896484,63.7700004577637,4261100,53.7641067504883
2016-11-01,62.7599983215332,62.7999992370605,60.2200012207031,60.7000007629395,8389200,51.1758041381836
2016-11-02,60.5999984741211,61.3199996948242,60.3699989318848,60.8800010681152,4162600,51.3275566101074
2016-11-03,60.060001373291,60.3199996948242,59.0699996948242,59.7200012207031,4735100,50.8254318237305
2016-11-04,59.9099998474121,61.4500007629395,59.7000007629395,60.7599983215332,4583400,51.7105522155762
2016-11-07,62.25,62.5999984741211,61.8899993896484,62.4300003051758,2840600,53.1318130493164
2016-11-08,62.1800003051758,63.3400001525879,61.9500007629395,63,3382000,53.6169166564941
2016-11-09,62.5900001525879,66.9000015258789,62.5900001525879,66.3199996948242,5690100,56.4424514770508
2016-11-10,66.8600006103516,68.9499969482422,66.8600006103516,68.6999969482422,6947900,58.4679756164551
2016-11-11,68.5,68.9000015258789,66.5999984741211,67.3099975585938,5332400,57.2850074768066
2016-11-14,67.370002746582,68.3199996948242,66.7900009155273,67.0599975585938,5788800,57.0722351074219
2016-11-15,66.879997253418,66.9300003051758,65.2900009155273,65.8499984741211,4859300,56.0424537658691
2016-11-16,65.5400009155273,65.9400024414062,65.25,65.5400009155273,3154600,55.7786254882812
2016-11-17,66.1500015258789,66.2799987792969,64.6500015258789,64.7900009155273,3407400,55.1403198242188
2016-11-18,64.6600036621094,64.75,63.939998626709,64.1500015258789,4728900,54.5956535339355
2016-11-21,64.6600036621094,65.7799987792969,64.620002746582,65.5400009155273,4399500,55.7786254882812
2016-11-22,65.7600021362305,65.9499969482422,64.9599990844727,65.5800018310547,2131900,55.812671661377
2016-11-23,65.629997253418,66.6100006103516,65.25,66.4899978637695,2568700,56.5871315002441
2016-11-25,66.4899978637695,66.9700012207031,66.4899978637695,66.8099975585938,920600,56.8594779968262
2016-11-28,66.4000015258789,66.620002746582,65.8300018310547,65.9800033569336,2221700,56.1530914306641
2016-11-29,65.6100006103516,66.3899993896484,65.3499984741211,65.6900024414062,2779300,55.9062843322754
2016-11-30,66.2600021362305,67.379997253418,66.2600021362305,66.5100021362305,2426200,56.6041526794434
