"Fecha","PXD.Open","PXD.High","PXD.Low","PXD.Close","PXD.Volume","PXD.Adjusted"
2015-10-29,137.410003662109,139.949996948242,137.080001831055,138.029998779297,1546100,109.620346069336
2015-10-30,139,139.210006713867,135.399993896484,137.139999389648,1930800,108.913528442383
2015-11-02,135.529998779297,140.75,134.479995727539,138.600006103516,2724100,110.073013305664
2015-11-03,144.460006713867,150,143.100006103516,147.779998779297,4056000,117.36353302002
2015-11-04,147.660003662109,149.960006713867,143.350006103516,144.919998168945,2338600,115.092231750488
2015-11-05,143.75,149.279998779297,142.490005493164,145.419998168945,1792400,115.489303588867
2015-11-06,144.610000610352,145.350006103516,141.800003051758,144.100006103516,1490400,114.441017150879
2015-11-09,145.039993286133,147.759994506836,143.839996337891,145.860000610352,1726500,115.838760375977
2015-11-10,145.139999389648,147.5,143.520004272461,146.860000610352,1896600,116.632926940918
2015-11-11,146.559997558594,147.149993896484,140.559997558594,140.699996948242,2278700,111.740798950195
2015-11-12,138.509994506836,142.470001220703,138,140.009994506836,1587100,111.19278717041
2015-11-13,139.979995727539,142.419998168945,138,140.929992675781,1292600,111.923477172852
2015-11-16,140.809997558594,143.949996948242,139.259994506836,143.789993286133,1733900,114.194793701172
2015-11-17,142.720001220703,144.470001220703,140.110000610352,142.320007324219,1137900,113.027328491211
2015-11-18,144.360000610352,146.199996948242,141.160003662109,144.330001831055,1391400,114.623657226562
2015-11-19,142.830001831055,143.639999389648,138.410003662109,141.100006103516,1328300,112.058448791504
2015-11-20,141.529998779297,143.169998168945,139.520004272461,141.210006713867,1683400,112.145812988281
2015-11-23,140.970001220703,145.740005493164,140,143.600006103516,1787500,114.043922424316
2015-11-24,145.240005493164,149.990005493164,145.059997558594,147.940002441406,2585800,117.490646362305
2015-11-25,146.119995117188,148.289993286133,145,146.580001831055,1371000,116.410545349121
2015-11-27,145.419998168945,147,144.089996337891,144.630004882812,629100,114.861930847168
2015-11-30,145.020004272461,146.419998168945,143.550003051758,144.75,1607700,114.957206726074
2015-12-01,145.979995727539,149.399993896484,145.979995727539,149.25,2071100,118.530975341797
2015-12-02,148.169998168945,148.619995117188,142.839996337891,143.820007324219,2020700,114.218635559082
2015-12-03,145.25,147.279998779297,143.820007324219,145.179992675781,1716200,115.298706054688
2015-12-04,142.960006713867,147.320007324219,141.279998779297,146.100006103516,2154600,116.029350280762
2015-12-07,141.5,141.5,133.080001831055,137.509994506836,4401600,109.207344055176
2015-12-08,133.740005493164,141.039993286133,132.169998168945,140.350006103516,3886700,111.462837219238
2015-12-09,141.270004272461,146.710006713867,140.050003051758,143.100006103516,3242100,113.646827697754
2015-12-10,142.309997558594,149.699996948242,141.470001220703,145.389999389648,3411500,115.465476989746
2015-12-11,143.139999389648,143.240005493164,139.869995117188,139.990005493164,2466300,111.176956176758
2015-12-14,138.75,142.919998168945,138.169998168945,141.110000610352,2890000,112.066398620605
2015-12-15,143.630004882812,145.240005493164,140.940002441406,144.580001831055,1951200,114.822227478027
2015-12-16,144.889999389648,145.050003051758,134.009994506836,134.399993896484,3398300,106.737449645996
2015-12-17,134.509994506836,135.440002441406,126.110000610352,130.509994506836,4790900,103.648139953613
2015-12-18,130.509994506836,130.970001220703,121.26000213623,121.279998779297,4875200,96.3178787231445
2015-12-21,121.279998779297,121.279998779297,114.400001525879,115.709999084473,5069800,91.8942947387695
2015-12-22,115.699996948242,119.690002441406,115.160003662109,116.550003051758,3799100,92.561393737793
2015-12-23,119.959999084473,126.110000610352,119.559997558594,125.839996337891,3236500,99.939323425293
2015-12-24,125.900001525879,126.199996948242,123.040000915527,125.019996643066,873000,99.2880783081055
2015-12-28,122.5,122.98999786377,120.550003051758,121.580001831055,1250700,96.5561065673828
2015-12-29,123.75,125.069999694824,121.550003051758,124.459999084473,1619200,98.8433532714844
2015-12-30,121.900001525879,125.279998779297,121.900001525879,124.470001220703,1333700,98.8512878417969
2015-12-31,123.419998168945,126.48999786377,123.309997558594,125.379997253418,1739900,99.573974609375
2016-01-04,125.190002441406,127.089996337891,122.040000915527,124.349998474121,1778900,98.7559967041016
2016-01-05,124.349998474121,126.089996337891,122.839996337891,125.169998168945,1448800,99.4072036743164
2016-01-06,115.300003051758,117.459999084473,114.970001220703,116.150001525879,14056100,92.2437133789062
2016-01-07,115.540000915527,118.51000213623,115,116.419998168945,5316400,92.4581451416016
2016-01-08,117.25,117.669998168945,115.349998474121,115.839996337891,3143200,91.9975357055664
2016-01-11,116.889999389648,117.169998168945,112.019996643066,113.51000213623,4995900,90.147102355957
2016-01-12,115.940002441406,116.639999389648,108.459999084473,113.23999786377,4005200,89.9326858520508
2016-01-13,114.98999786377,117.209999084473,111.919998168945,114.199996948242,3518000,90.6950912475586
2016-01-14,115.120002746582,118.790000915527,113.449996948242,115.959999084473,4342000,92.0928497314453
2016-01-15,109.209999084473,113.970001220703,108.5,113.139999389648,4769300,89.8532409667969
2016-01-19,114.550003051758,115,109.040000915527,111.620002746582,2824400,88.6461181640625
2016-01-20,109.370002746582,110.98999786377,103.5,109.040000915527,5242500,86.5971374511719
2016-01-21,108.919998168945,115,106.730003356934,111.800003051758,4018900,88.7890472412109
2016-01-22,117.300003051758,117.900001525879,112.430000305176,113.5,4164000,90.1391677856445
2016-01-25,110.449996948242,113.330001831055,107.599998474121,107.75,2603900,85.5726318359375
2016-01-26,110.360000610352,114.290000915527,107.970001220703,113.540000915527,2396000,90.1709365844727
2016-01-27,112.849998474121,117.269996643066,111.730003356934,113.900001525879,2798100,90.4568252563477
2016-01-28,119.099998474121,120.690002441406,116.349998474121,120.01000213623,5262100,95.3092422485352
2016-01-29,121,124.099998474121,119.839996337891,123.949996948242,3692300,98.4383163452148
2016-02-01,121.790000915527,123.48999786377,120,122.290000915527,2367200,97.1199722290039
2016-02-02,118.26000213623,123.970001220703,117.839996337891,121.519996643066,2286800,96.5084762573242
2016-02-03,123.660003662109,127.389999389648,119.449996948242,127.319999694824,2565200,101.114692687988
2016-02-04,129.330001831055,133.789993286133,123.819999694824,124.48999786377,3717200,98.8671646118164
2016-02-05,123.209999084473,123.269996643066,118,118.800003051758,3508300,94.3483200073242
2016-02-08,117.190002441406,117.440002441406,112.040000915527,115.190002441406,4252000,91.481315612793
2016-02-09,113.01000213623,115.860000610352,108.650001525879,111.290000915527,4309900,88.3840408325195
2016-02-10,109.580001831055,113.599998474121,108.269996643066,108.790000915527,3419100,86.3985748291016
2016-02-11,107.330001831055,114.449996948242,105.220001220703,110.75,7244900,87.9551467895508
2016-02-12,113.599998474121,117.25,111.860000610352,115.360000610352,3708400,91.616340637207
2016-02-16,116.540000915527,117.800003051758,115.029998779297,115.449996948242,2936000,91.6878204345703
2016-02-17,117.699996948242,125.080001831055,116.139999389648,124.550003051758,3868200,98.9148330688477
2016-02-18,124.860000610352,126.540000915527,120.849998474121,121.360000610352,2913100,96.3813781738281
2016-02-19,119.080001831055,123.059997558594,117.51000213623,122.98999786377,2778200,97.675910949707
2016-02-22,126,126.540000915527,123.870002746582,125.01000213623,2230500,99.2801742553711
2016-02-23,123.51000213623,124.879997253418,119.5,119.569999694824,2093600,94.9597930908203
2016-02-24,117.669998168945,120.569999694824,116.540000915527,119.330001831055,2387000,94.7692031860352
2016-02-25,119.449996948242,121.940002441406,115.169998168945,120.48999786377,1965900,95.6904678344727
2016-02-26,123.540000915527,126.699996948242,122.089996337891,123.370002746582,2060700,97.9777069091797
2016-02-29,123.870002746582,124.01000213623,120.319999694824,120.529998779297,1856100,95.7222366333008
2016-03-01,121.569999694824,128.160003662109,120.080001831055,128.100006103516,3471400,101.734176635742
2016-03-02,127.360000610352,131.339996337891,125.029998779297,131.25,3137000,104.235809326172
2016-03-03,130.990005493164,133.229995727539,126.889999389648,128.270004272461,3731200,101.869163513184
2016-03-04,130,133.300003051758,126.279998779297,128.800003051758,3940000,102.290084838867
2016-03-07,128.160003662109,131.729995727539,122.080001831055,130.639999389648,5133600,103.751373291016
2016-03-08,129.440002441406,130.940002441406,124.449996948242,125.650001525879,3044700,99.7884292602539
2016-03-09,127.76000213623,129.5,124.300003051758,128.679992675781,1981500,102.194778442383
2016-03-10,127.269996643066,130.960006713867,125.5,129.490005493164,2506200,102.838035583496
2016-03-11,131.5,137.979995727539,131.429992675781,137.039993286133,3479800,108.834106445312
2016-03-14,135.509994506836,137.539993286133,134.029998779297,135.389999389648,2303100,107.523719787598
2016-03-15,133.899993896484,135.899993896484,132.380004882812,135.589996337891,1989900,107.682556152344
2016-03-16,136.710006713867,139.25,132.949996948242,137.479995727539,2624300,109.183532714844
2016-03-17,139.309997558594,144.300003051758,137.820007324219,142.25,3774300,112.971786499023
2016-03-18,143.509994506836,145.210006713867,139.720001220703,143.080001831055,3917000,113.630950927734
2016-03-21,142.089996337891,145.869995117188,139.169998168945,142.080001831055,2345800,112.836761474609
2016-03-22,141.339996337891,143.449996948242,140.080001831055,140.199996948242,1405000,111.343696594238
2016-03-23,139.740005493164,139.899993896484,135.820007324219,136.770004272461,1872700,108.619659423828
2016-03-24,133.5,139.5,131.360000610352,139.190002441406,1746800,110.541557312012
2016-03-28,139.630004882812,140,134.139999389648,137.460006713867,1640300,109.167678833008
2016-03-29,136.389999389648,140,134.949996948242,139.839996337891,1713000,111.090133666992
2016-03-30,141.130004882812,142.610000610352,139.279998779297,140.410003662109,2059500,111.542930603027
2016-03-31,139.520004272461,141.270004272461,138.110000610352,140.740005493164,2020500,111.805122375488
2016-04-01,137.190002441406,140.740005493164,136.970001220703,139.759994506836,1456100,111.026557922363
2016-04-04,140.830001831055,143.589996337891,137.919998168945,138.440002441406,1907900,109.977951049805
2016-04-05,137.419998168945,142.050003051758,137.419998168945,141.039993286133,2036100,112.043418884277
2016-04-06,142.460006713867,145.25,141.25,142.929992675781,2049800,113.544845581055
2016-04-07,142.149993896484,143.410003662109,140,141.779998779297,1378800,112.631256103516
2016-04-08,145.119995117188,147.820007324219,143.419998168945,144.770004272461,1661900,115.006576538086
2016-04-11,145.720001220703,146.710006713867,142.419998168945,142.550003051758,1731300,113.242965698242
2016-04-12,143.240005493164,150.330001831055,142.789993286133,147.410003662109,2897700,117.103813171387
2016-04-13,147.360000610352,147.75,143.720001220703,146.649993896484,2370600,116.500038146973
2016-04-14,147,149.809997558594,145,149.660003662109,2090200,118.891258239746
2016-04-15,148.279998779297,149.289993286133,143.75,144.130004882812,2847000,114.498153686523
2016-04-18,140.5,148.740005493164,139,147.330001831055,2256900,117.04027557373
2016-04-19,148.850006103516,153.139999389648,147.550003051758,152.169998168945,2790100,120.885200500488
2016-04-20,151.740005493164,156.25,149.710006713867,154.729995727539,2228800,122.918899536133
2016-04-21,155.149993896484,155.979995727539,150.139999389648,150.630004882812,2349000,119.661781311035
2016-04-22,151.740005493164,155.440002441406,151.289993286133,153.149993896484,2247800,121.663688659668
2016-04-25,152.5,154.309997558594,151.559997558594,153.5,2101700,121.941734313965
2016-04-26,159.289993286133,166.75,158.699996948242,165.360000610352,4868400,131.363433837891
2016-04-27,168.589996337891,171.880004882812,163.550003051758,168.720001220703,3882400,134.032638549805
2016-04-28,167.190002441406,171.080001831055,163.759994506836,164.990005493164,2431700,131.069519042969
2016-04-29,165.320007324219,168.880004882812,162.050003051758,166.100006103516,2182000,131.951324462891
2016-05-02,165.809997558594,166.770004272461,163.490005493164,165.610000610352,1680900,131.562042236328
2016-05-03,163.550003051758,163.809997558594,157.759994506836,159.210006713867,2353800,126.477828979492
2016-05-04,159.509994506836,160.979995727539,155.75,157.369995117188,1721100,125.01611328125
2016-05-05,160.850006103516,163.720001220703,159.630004882812,161.820007324219,2479800,128.551254272461
2016-05-06,159.770004272461,162.960006713867,159.070007324219,159.460006713867,1313400,126.676422119141
2016-05-09,157.649993896484,160.610000610352,157.179992675781,159.929992675781,1610400,127.049766540527
2016-05-10,159.919998168945,161.990005493164,159.490005493164,161.300003051758,1121800,128.138153076172
2016-05-11,160.479995727539,164.300003051758,159.759994506836,164.139999389648,1490900,130.394241333008
2016-05-12,166.119995117188,168.5,163.300003051758,167.029998779297,1962700,132.69010925293
2016-05-13,166.169998168945,168.339996337891,163.399993896484,163.589996337891,1426400,129.957321166992
2016-05-16,166.300003051758,168.5,165.610000610352,166.190002441406,1384300,132.022796630859
2016-05-17,165.660003662109,167,164.759994506836,165.520004272461,1382700,131.490524291992
2016-05-18,165.449996948242,166.179992675781,162.190002441406,163.350006103516,1260400,129.766693115234
2016-05-19,162.070007324219,163.369995117188,157.639999389648,162.839996337891,2186500,129.361572265625
2016-05-20,163.5,165.529998779297,161.720001220703,164.339996337891,1643900,130.553115844727
2016-05-23,162.690002441406,163.479995727539,161.460006713867,162.619995117188,1367200,129.186752319336
2016-05-24,164,166.149993896484,161.889999389648,162.970001220703,1500300,129.464767456055
2016-05-25,164.059997558594,165.580001831055,161.779998779297,162.479995727539,1992100,129.07551574707
2016-05-26,163.949996948242,166,161.729995727539,162.300003051758,2041200,128.932525634766
2016-05-27,162.210006713867,162.779998779297,159,161.610000610352,1291200,128.384399414062
2016-05-31,162.600006103516,163.580001831055,159.690002441406,160.320007324219,1539200,127.359596252441
2016-06-01,160.320007324219,160.479995727539,157.889999389648,159.479995727539,1132300,126.692306518555
2016-06-02,157.789993286133,159.970001220703,156.289993286133,159.399993896484,1374100,126.628753662109
2016-06-03,159.630004882812,160.449996948242,158.100006103516,159.75,1285600,126.90682220459
2016-06-06,161.559997558594,162.460006713867,159.910003662109,160.889999389648,1506800,127.812454223633
2016-06-07,161.520004272461,165.610000610352,161,165.589996337891,1895400,131.546142578125
2016-06-08,167.410003662109,169.460006713867,165.639999389648,167.100006103516,2105700,132.745697021484
2016-06-09,164.559997558594,167.210006713867,164.070007324219,164.199996948242,1049000,130.441925048828
2016-06-10,162.490005493164,163.889999389648,158.880004882812,159.550003051758,1515200,126.747955322266
2016-06-13,158.830001831055,163.5,158.110000610352,160.679992675781,1561000,127.64559173584
2016-06-14,159.679992675781,163.179992675781,159.679992675781,163.039993286133,1147000,129.520385742188
2016-06-15,161.75,164.380004882812,160.479995727539,162.5,1159400,129.091415405273
2016-06-16,156.490005493164,157.080001831055,151.910003662109,152.639999389648,8238500,121.258575439453
2016-06-17,154.5,155.130004882812,153.070007324219,154.429992675781,3269700,122.680511474609
2016-06-20,156.740005493164,156.970001220703,153.509994506836,153.949996948242,2714400,122.299224853516
2016-06-21,153.949996948242,157.789993286133,152.729995727539,157.029998779297,3270600,124.746002197266
2016-06-22,158.5,160.800003051758,156.570007324219,158.75,2733300,126.112365722656
2016-06-23,160.610000610352,162.429992675781,159.660003662109,160.589996337891,1999600,127.574081420898
2016-06-24,153.910003662109,155.759994506836,152.520004272461,152.919998168945,4591300,121.480979919434
2016-06-27,151.580001831055,151.869995117188,146.080001831055,146.610000610352,2592300,116.468276977539
2016-06-28,150.080001831055,151.479995727539,149.080001831055,149.710006713867,2857000,118.930961608887
2016-06-29,151.880004882812,152.919998168945,151.380004882812,151.630004882812,4007500,120.45622253418
2016-06-30,151.779998779297,152.009994506836,149.869995117188,151.210006713867,1841900,120.122543334961
2016-07-01,151.669998168945,152.789993286133,149.639999389648,151.110000610352,2336700,120.043090820312
2016-07-05,148.559997558594,151.460006713867,147.369995117188,151.460006713867,2548600,120.321144104004
2016-07-06,151.009994506836,152,149.229995727539,151.550003051758,2316300,120.392646789551
2016-07-07,153.190002441406,153.770004272461,148.860000610352,149.229995727539,2243700,118.549621582031
2016-07-08,150.710006713867,153.940002441406,149.919998168945,153.720001220703,1911200,122.116546630859
2016-07-11,154.5,155.490005493164,152.830001831055,153,1370800,121.544540405273
2016-07-12,155.110000610352,158.5,154.820007324219,156.5,1808400,124.324981689453
2016-07-13,156.5,157.039993286133,152.660003662109,154.160003662109,1628300,122.466087341309
2016-07-14,155.919998168945,156.679992675781,154.440002441406,155.5,1476700,123.530563354492
2016-07-15,156.660003662109,157.410003662109,155.550003051758,156.699996948242,1405700,124.483840942383
2016-07-18,157.210006713867,158.990005493164,155.880004882812,156.850006103516,1109500,124.603012084961
2016-07-19,156.009994506836,156.710006713867,153.419998168945,154.899993896484,1590400,123.053901672363
2016-07-20,153.690002441406,155.899993896484,152.710006713867,153.880004882812,1801500,122.243637084961
2016-07-21,153.800003051758,155.279998779297,151.830001831055,152.25,1854000,120.948738098145
2016-07-22,152.690002441406,153.589996337891,151.449996948242,153.399993896484,1794200,121.862289428711
2016-07-25,152,152.199996948242,148.160003662109,148.830001831055,2019800,118.231842041016
2016-07-26,148.630004882812,149.899993896484,147.320007324219,149.100006103516,2824000,118.44637298584
2016-07-27,150.410003662109,153.389999389648,147.210006713867,150.630004882812,3442100,119.661781311035
2016-07-28,153.25,158.800003051758,152.889999389648,157.539993286133,4030100,125.151184082031
2016-07-29,157.619995117188,163.130004882812,157.369995117188,162.570007324219,2684300,129.147003173828
2016-08-01,161.039993286133,161.520004272461,156.520004272461,157.229995727539,2574900,124.904884338379
2016-08-02,158.5,160.470001220703,155.630004882812,159.580001831055,1764200,126.771728515625
2016-08-03,160,163.600006103516,158.610000610352,163.110000610352,2218800,129.576034545898
2016-08-04,161.550003051758,165.460006713867,160.199996948242,162.899993896484,2179600,129.409194946289
2016-08-05,163,168.850006103516,161.889999389648,168.089996337891,2687400,133.532150268555
2016-08-08,169.75,172.5,169.350006103516,170.649993896484,2059800,135.565856933594
2016-08-09,171.190002441406,172.160003662109,170.270004272461,171.300003051758,1761900,136.082229614258
2016-08-10,171.550003051758,172.850006103516,170.740005493164,171.770004272461,2078300,136.455596923828
2016-08-11,173.039993286133,175,171.679992675781,174.199996948242,1431600,138.386001586914
2016-08-12,175.009994506836,176.649993896484,173.360000610352,176.520004272461,1110800,140.229034423828
2016-08-15,177,180.259994506836,176.929992675781,179.149993896484,1977400,142.318344116211
2016-08-16,178.169998168945,179.759994506836,175.110000610352,178.770004272461,1778000,142.01643371582
2016-08-17,179.630004882812,180.449996948242,178.470001220703,180.300003051758,2228200,143.23193359375
2016-08-18,181.899993896484,183.940002441406,181,183.910003662109,1647800,146.099716186523
2016-08-19,183.449996948242,186.330001831055,183.309997558594,185.589996337891,2006300,147.434295654297
2016-08-22,183.149993896484,183.149993896484,180.139999389648,181.369995117188,2167700,144.081909179688
2016-08-23,180.619995117188,182.889999389648,180.229995727539,182.25,2346700,144.781005859375
2016-08-24,181.860000610352,182.580001831055,180.210006713867,180.580001831055,2035100,143.454376220703
2016-08-25,180.570007324219,181.039993286133,179.080001831055,180.410003662109,1697200,143.319305419922
2016-08-26,181.300003051758,181.960006713867,178.580001831055,179.5,1294300,142.596374511719
2016-08-29,179.309997558594,183.009994506836,178.389999389648,182.919998168945,1707400,145.313232421875
2016-08-30,183.740005493164,185,181.100006103516,182.869995117188,1133400,145.273498535156
2016-08-31,181.490005493164,182.860000610352,177.130004882812,179.050003051758,1701800,142.238922119141
2016-09-01,178.029998779297,180.339996337891,176.839996337891,180.220001220703,1548800,143.168350219727
2016-09-02,182,183.919998168945,181.779998779297,183.710006713867,1247700,145.940856933594
2016-09-06,183.690002441406,184.899993896484,181.460006713867,183.5,1382300,145.773956298828
2016-09-07,184.839996337891,188.600006103516,184.270004272461,188.309997558594,2035400,149.595108032227
2016-09-08,189.679992675781,190.940002441406,186.429992675781,187.509994506836,2240900,148.959579467773
2016-09-09,185.850006103516,187.660003662109,180.529998779297,180.600006103516,2669100,143.470184326172
2016-09-12,179.470001220703,184.679992675781,177.220001220703,183.210006713867,2063100,145.54362487793
2016-09-13,180.660003662109,181.149993896484,174.800003051758,176.869995117188,1773100,140.507080078125
2016-09-14,175.770004272461,179.080001831055,174.509994506836,176.309997558594,1767700,140.062240600586
2016-09-15,176.880004882812,181.059997558594,176.309997558594,178.479995727539,1579300,141.786102294922
2016-09-16,175.800003051758,177.460006713867,174.089996337891,177.119995117188,2548500,140.70573425293
2016-09-19,178.369995117188,179.729995727539,176.429992675781,176.5,1378100,140.213150024414
2016-09-20,176.389999389648,177.929992675781,174.740005493164,175.75,1591700,139.617324829102
2016-09-21,178.080001831055,182.75,177.110000610352,182.410003662109,1569300,144.908111572266
2016-09-22,184.050003051758,185,179,179.050003051758,1148700,142.238922119141
2016-09-23,178.380004882812,179.25,173.339996337891,175.529998779297,1366200,139.442581176758
2016-09-26,176.059997558594,177.25,174.330001831055,174.570007324219,1113400,138.679931640625
2016-09-27,171.990005493164,174.25,170.309997558594,172.809997558594,1215100,137.281814575195
2016-09-28,174.539993286133,184.070007324219,172.699996948242,183.429992675781,2455400,145.752136230469
2016-09-29,181.600006103516,187.740005493164,181.600006103516,185.360000610352,3189500,147.285675048828
2016-09-30,186.199996948242,187.990005493164,184.789993286133,185.649993896484,1896200,147.516098022461
2016-10-03,185,186.419998168945,182.919998168945,185.389999389648,1447000,147.309539794922
2016-10-04,185.979995727539,186.240005493164,181.419998168945,182.5,1569200,145.013153076172
2016-10-05,185.279998779297,186.649993896484,184.649993896484,185.330001831055,1825400,147.261871337891
2016-10-06,185.889999389648,186.669998168945,183.520004272461,186.199996948242,1249100,147.953140258789
2016-10-07,186.880004882812,188.309997558594,185.669998168945,186.389999389648,1261100,148.104156494141
2016-10-10,188.020004272461,193.320007324219,187.800003051758,193.240005493164,2185100,153.547103881836
2016-10-11,192.490005493164,193.389999389648,190.669998168945,192.460006713867,1481800,152.927322387695
2016-10-12,191.199996948242,192.229995727539,190.070007324219,190.910003662109,1246900,151.695709228516
2016-10-13,189.309997558594,190.050003051758,186.559997558594,188.160003662109,1091200,149.510589599609
2016-10-14,189.630004882812,189.789993286133,185.850006103516,185.960006713867,1233900,147.762451171875
2016-10-17,186.279998779297,187.070007324219,182.020004272461,184.279998779297,1173900,146.427536010742
2016-10-18,186.660003662109,186.669998168945,182.869995117188,184.029998779297,1137300,146.228897094727
2016-10-19,186.160003662109,191.279998779297,186,189.029998779297,1741800,150.20182800293
2016-10-20,187.029998779297,190.270004272461,186.279998779297,189.380004882812,1106000,150.47998046875
2016-10-21,187.559997558594,189.130004882812,185.929992675781,187,1084500,148.588836669922
2016-10-24,186.979995727539,188,181.550003051758,185.330001831055,1320900,147.261871337891
2016-10-25,185.25,186.649993896484,182.949996948242,183.029998779297,943900,145.434341430664
2016-10-26,181,184.830001831055,179.589996337891,183.029998779297,1306600,145.434341430664
2016-10-27,183.649993896484,184.100006103516,182.360000610352,182.669998168945,929700,145.148254394531
2016-10-28,182.669998168945,186.570007324219,180.190002441406,181.630004882812,1331700,144.321853637695
2016-10-31,180.839996337891,182.449996948242,178.429992675781,179.020004272461,1310700,142.248016357422
2016-11-01,179.929992675781,182.059997558594,177.199996948242,180.970001220703,1845200,143.797454833984
2016-11-02,173.220001220703,174.800003051758,168.320007324219,171.270004272461,4690100,136.089889526367
2016-11-03,172.059997558594,173.830001831055,167.559997558594,173.169998168945,2450300,137.599624633789
2016-11-04,173.169998168945,173.949996948242,169.149993896484,171.110000610352,1888600,135.962753295898
2016-11-07,174.320007324219,174.720001220703,171.800003051758,173.440002441406,1772000,137.814163208008
2016-11-08,172.339996337891,175.960006713867,170.759994506836,175.039993286133,1711000,139.085540771484
2016-11-09,174.919998168945,179.550003051758,172.789993286133,177.710006713867,2034300,141.207046508789
2016-11-10,175.979995727539,181.580001831055,174.800003051758,179.429992675781,1505200,142.57373046875
2016-11-11,177.600006103516,177.649993896484,168.789993286133,172.089996337891,2307900,136.741485595703
2016-11-14,170.839996337891,173.970001220703,168.679992675781,173.630004882812,1207900,137.965118408203
2016-11-15,176.240005493164,180.100006103516,175.270004272461,178.729995727539,1947000,142.017547607422
2016-11-16,178,181.949996948242,177.240005493164,178.529998779297,1144700,141.858627319336
2016-11-17,180.429992675781,182.220001220703,175.240005493164,175.860000610352,1237500,139.737030029297
2016-11-18,176.320007324219,180.059997558594,176.320007324219,178.190002441406,1013100,141.588470458984
2016-11-21,184.130004882812,184.800003051758,181.210006713867,183.149993896484,1668200,145.529647827148
2016-11-22,183.940002441406,183.940002441406,180.75,183.100006103516,1267100,145.489944458008
2016-11-23,181.699996948242,185.669998168945,181.649993896484,185.509994506836,1326500,147.404907226562
2016-11-25,184,185.419998168945,181.470001220703,181.869995117188,582700,144.512573242188
2016-11-28,183.5,183.529998779297,172.410003662109,173.029998779297,2171100,137.488357543945
2016-11-29,169.740005493164,175.940002441406,166.5,173.669998168945,2350400,137.996917724609
2016-11-30,184.880004882812,193.169998168945,183.589996337891,191.039993286133,6490300,151.79899597168
2016-12-01,193.970001220703,194.779998779297,188.610000610352,189.570007324219,2917000,150.630981445312
2016-12-02,189.429992675781,190.419998168945,186.139999389648,187.550003051758,2278200,149.025863647461
2016-12-05,190.610000610352,191.880004882812,188.039993286133,188.25,1764300,149.582061767578
2016-12-06,186.330001831055,187.889999389648,184.410003662109,184.770004272461,1575700,146.816879272461
2016-12-07,184.869995117188,187.360000610352,184,185.779998779297,1712200,147.619430541992
2016-12-08,187.300003051758,190.699996948242,184.580001831055,187.009994506836,1420900,148.596740722656
2016-12-09,188.639999389648,189.800003051758,185.199996948242,187.059997558594,1205300,148.636505126953
2016-12-12,193.160003662109,195,187.619995117188,188.960006713867,2467600,150.146224975586
2016-12-13,190.509994506836,192.720001220703,187.199996948242,191.25,1649400,151.965850830078
2016-12-14,189.740005493164,193.789993286133,187.259994506836,187.589996337891,1900700,149.057647705078
2016-12-15,186.020004272461,187.990005493164,183.979995727539,187.449996948242,1533900,148.946380615234
2016-12-16,188.190002441406,188.360000610352,184.190002441406,184.990005493164,2382400,146.991744995117
2016-12-19,185.309997558594,187.110000610352,184.100006103516,186.020004272461,1249200,147.810104370117
2016-12-20,186.470001220703,187.949996948242,184.970001220703,185.679992675781,1223300,147.539962768555
2016-12-21,186.600006103516,186.880004882812,184.259994506836,184.839996337891,1128100,146.872497558594
2016-12-22,184.639999389648,187.850006103516,183.869995117188,186.940002441406,1074700,148.541122436523
2016-12-23,186.110000610352,187.5,184.910003662109,185.009994506836,700600,147.007598876953
2016-12-27,186.009994506836,186.830001831055,184.169998168945,185,688100,146.999618530273
2016-12-28,184.669998168945,185.770004272461,181.039993286133,181.809997558594,1029100,144.464904785156
2016-12-29,182.039993286133,182.880004882812,181.050003051758,181.649993896484,599900,144.337753295898
2016-12-30,181.699996948242,182.279998779297,179.300003051758,180.070007324219,785600,143.08235168457
2017-01-03,182.990005493164,187.770004272461,181.919998168945,186.600006103516,1744800,148.270980834961
2017-01-04,186.520004272461,186.690002441406,183.940002441406,184.169998168945,1405600,146.340133666992
2017-01-05,185.199996948242,186.949996948242,183.649993896484,185.699996948242,1236900,147.555847167969
2017-01-06,186.429992675781,188.429992675781,184.580001831055,185.070007324219,1140500,147.055297851562
2017-01-09,183.940002441406,184.809997558594,181.059997558594,182.600006103516,1219100,145.092636108398
2017-01-10,183.289993286133,183.289993286133,180.240005493164,181.270004272461,1386900,144.035827636719
2017-01-11,182.350006103516,184.330001831055,179.820007324219,182.889999389648,1493900,145.32307434082
2017-01-12,184.25,184.630004882812,181.529998779297,182.559997558594,1060900,145.060852050781
2017-01-13,181.460006713867,182.839996337891,180.550003051758,181.970001220703,900400,144.592025756836
2017-01-17,182.600006103516,183.399993896484,180,181.020004272461,1202800,143.837173461914
2017-01-18,179.820007324219,184.179992675781,179.589996337891,183.009994506836,1643900,145.418395996094
2017-01-19,183,186.330001831055,183,183.949996948242,1298300,146.165328979492
2017-01-20,186.240005493164,187.740005493164,184.440002441406,184.970001220703,1289400,146.975814819336
2017-01-23,183.600006103516,185.139999389648,181.160003662109,182.899993896484,1345100,145.331008911133
2017-01-24,183.009994506836,183.979995727539,180.350006103516,180.75,1830900,143.622619628906
2017-01-25,180.350006103516,181.910003662109,179.850006103516,180.270004272461,1430900,143.241241455078
2017-01-26,180.839996337891,183.729995727539,180.509994506836,182.229995727539,1217300,144.798629760742
