"Fecha","TDG.Open","TDG.High","TDG.Low","TDG.Close","TDG.Volume","TDG.Adjusted"
2016-03-03,218.610000610352,222.199996948242,216.149993896484,219.630004882812,404100,160.575454711914
2016-03-04,221.309997558594,223.190002441406,219.139999389648,222.679992675781,766000,162.805358886719
2016-03-07,220.179992675781,222.440002441406,220.080001831055,222.160003662109,702500,162.425186157227
2016-03-08,221.600006103516,221.789993286133,218.240005493164,218.279998779297,407600,159.588439941406
2016-03-09,219,221.589996337891,218.289993286133,219.960006713867,326600,160.816741943359
2016-03-10,220.800003051758,221.100006103516,215.690002441406,218.389999389648,423800,159.668853759766
2016-03-11,219.419998168945,221.429992675781,218.520004272461,221.169998168945,457700,161.701370239258
2016-03-14,219.600006103516,220.649993896484,217.360000610352,218.869995117188,525900,160.019790649414
2016-03-15,217.350006103516,219.789993286133,216.580001831055,219.089996337891,343900,160.180648803711
2016-03-16,218.759994506836,221.770004272461,218.149993896484,220,220600,160.845962524414
2016-03-17,219.139999389648,230,218.5,226.800003051758,1250500,165.817565917969
2016-03-18,227.509994506836,228.559997558594,224.919998168945,225.070007324219,832300,164.552749633789
2016-03-21,224.690002441406,225.690002441406,223.149993896484,223.860000610352,473200,163.668075561523
2016-03-22,222.990005493164,224.970001220703,220.800003051758,223.580001831055,310500,163.46337890625
2016-03-23,223.479995727539,224.660003662109,220.830001831055,220.949996948242,480800,161.540512084961
2016-03-24,219.710006713867,220.380004882812,215.869995117188,219.679992675781,355100,160.611999511719
2016-03-28,219.550003051758,220.199996948242,217.220001220703,219.630004882812,271500,160.575454711914
2016-03-29,218.820007324219,224,217.949996948242,223.490005493164,608600,163.397567749023
2016-03-30,224.279998779297,225.119995117188,220.949996948242,221.199996948242,484400,161.723297119141
2016-03-31,220.929992675781,221.630004882812,218.690002441406,220.339996337891,434300,161.09455871582
2016-04-01,218.410003662109,221.839996337891,217.039993286133,221.419998168945,415800,161.884155273438
2016-04-04,220.979995727539,221.509994506836,219.070007324219,220.100006103516,380300,160.919082641602
2016-04-05,219.649993896484,220.639999389648,218.740005493164,219.300003051758,483600,160.334182739258
2016-04-06,219.300003051758,224.199996948242,219,223.360000610352,359000,163.302520751953
2016-04-07,221.259994506836,224.830001831055,221.259994506836,224.220001220703,367900,163.931289672852
2016-04-08,226.440002441406,227.5,223.380004882812,224.139999389648,378700,163.872787475586
2016-04-11,225.779998779297,227.100006103516,223.039993286133,224.5,225600,164.136001586914
2016-04-12,223.970001220703,226.630004882812,222.110000610352,225.160003662109,294500,164.618530273438
2016-04-13,222.690002441406,226.979995727539,218.559997558594,225.229995727539,646800,164.669708251953
2016-04-14,225.229995727539,226.149993896484,223.149993896484,225.139999389648,325200,164.603897094727
2016-04-15,225.139999389648,226.869995117188,224.559997558594,226.389999389648,233700,165.517807006836
2016-04-18,225.759994506836,226.990005493164,224.779998779297,225.089996337891,552300,164.567337036133
2016-04-19,226.419998168945,227.139999389648,224.529998779297,227.050003051758,468900,166.000335693359
2016-04-20,227.050003051758,232.440002441406,224.110000610352,229.5,773500,167.791580200195
2016-04-21,229.880004882812,230.529998779297,228.089996337891,228.460006713867,434200,167.031234741211
2016-04-22,228.119995117188,229.929992675781,223.809997558594,226.789993286133,445700,165.810241699219
2016-04-25,226.830001831055,227.320007324219,223.570007324219,224.429992675781,498500,164.084808349609
2016-04-26,225.509994506836,231.440002441406,225.059997558594,230.899993896484,419700,168.815139770508
2016-04-27,230,233.770004272461,229.309997558594,232.639999389648,549300,170.087280273438
2016-04-28,231.460006713867,233.179992675781,229.649993896484,229.910003662109,361200,168.091339111328
2016-04-29,228.5,229.830001831055,226.169998168945,227.869995117188,609300,166.599853515625
2016-05-02,228.110000610352,230.009994506836,225.410003662109,225.5,439500,164.867126464844
2016-05-03,223.229995727539,227.539993286133,223.110000610352,226.490005493164,956100,165.590927124023
2016-05-04,225.300003051758,227.240005493164,224.940002441406,226.550003051758,357700,165.634796142578
2016-05-05,227.369995117188,228.440002441406,226.259994506836,227.410003662109,388800,166.263549804688
2016-05-06,226.009994506836,227.910003662109,223.660003662109,224.059997558594,839900,163.814300537109
2016-05-09,221.5,227.470001220703,220.110000610352,225.669998168945,890600,164.991409301758
2016-05-10,236.5,250.770004272461,236.5,249.5,2495700,182.413955688477
2016-05-11,249.490005493164,250.5,246.429992675781,247.110000610352,898300,180.666580200195
2016-05-12,248.800003051758,249.970001220703,244.490005493164,247,754900,180.586166381836
2016-05-13,246.050003051758,249.619995117188,246.050003051758,248.869995117188,769000,181.953338623047
2016-05-16,248.509994506836,250.990005493164,247.570007324219,249.589996337891,877900,182.479736328125
2016-05-17,248.960006713867,251.479995727539,247.369995117188,248.899993896484,528200,181.975280761719
2016-05-18,248.5,250.139999389648,246.559997558594,248.029998779297,608100,181.339202880859
2016-05-19,247.550003051758,248.639999389648,244.360000610352,247.729995727539,362900,181.119857788086
2016-05-20,249.639999389648,251.240005493164,247.949996948242,249.889999389648,277700,182.699081420898
2016-05-23,249.789993286133,249.970001220703,247.869995117188,248.740005493164,344300,181.858306884766
2016-05-24,250,255.570007324219,244.929992675781,254.649993896484,700700,186.17919921875
2016-05-25,254.580001831055,257.299987792969,253.960006713867,255.669998168945,577300,186.924942016602
2016-05-26,256.25,256.25,253.350006103516,254.779998779297,533400,186.27424621582
2016-05-27,255.070007324219,256.239990234375,253.889999389648,255.970001220703,423000,187.144287109375
2016-05-31,265.410003662109,265.869995117188,262.619995117188,263.540008544922,2665700,192.678848266602
2016-06-01,261.739990234375,267.390014648438,261.160003662109,266.089996337891,1803100,194.543197631836
2016-06-02,266.369995117188,267.309997558594,263.309997558594,265.839996337891,9761000,194.360427856445
2016-06-03,265.010009765625,265.700012207031,262.100006103516,264.380004882812,1120300,193.292984008789
2016-06-06,265,266.359985351562,262.799987792969,265.299987792969,631900,193.965606689453
2016-06-07,265.75,267.149993896484,263.980010986328,266.670013427734,623400,194.967254638672
2016-06-08,266.309997558594,268,264.549987792969,264.980010986328,646500,193.731658935547
2016-06-09,264.100006103516,266.540008544922,263.950012207031,266.230010986328,498100,194.645553588867
2016-06-10,267.170013427734,267.170013427734,260.299987792969,261.100006103516,599000,190.894927978516
2016-06-13,260.799987792969,262.709991455078,256.290008544922,258.829986572266,453000,189.235260009766
2016-06-14,258.220001220703,260.130004882812,257.239990234375,259.369995117188,538700,189.630096435547
2016-06-15,260.369995117188,261.119995117188,258.5,259.649993896484,401400,189.834777832031
2016-06-16,259.459991455078,259.820007324219,255.860000610352,259.440002441406,514100,189.681259155273
2016-06-17,259.700012207031,259.730010986328,256.739990234375,259.459991455078,774100,189.695877075195
2016-06-20,262.5,263.369995117188,261.140014648438,261.470001220703,420100,191.165435791016
2016-06-21,260.989990234375,263.660003662109,259.809997558594,262.739990234375,535700,192.093933105469
2016-06-22,262.290008544922,263.829986572266,260.040008544922,261.869995117188,493000,191.457870483398
2016-06-23,263.059997558594,265.579986572266,261.869995117188,265.350006103516,543200,194.002182006836
2016-06-24,258.010009765625,264.260009765625,257.109985351562,257.649993896484,944800,188.37255859375
2016-06-27,255.669998168945,256.190002441406,249.539993286133,251.860000610352,634800,184.139373779297
2016-06-28,253.850006103516,257.519989013672,253.460006713867,257.130004882812,429600,187.992385864258
2016-06-29,260.820007324219,261.769989013672,258.869995117188,260.899993896484,327200,190.74870300293
2016-06-30,260.899993896484,263.890014648438,259.940002441406,263.690002441406,549700,192.788513183594
2016-07-01,263.600006103516,266.380004882812,261.420013427734,262.720001220703,480700,192.079330444336
2016-07-05,261.070007324219,262,257.279998779297,259.809997558594,609600,189.951766967773
2016-07-06,258.5,262.709991455078,258.239990234375,262.320007324219,277200,191.786895751953
2016-07-07,262.529998779297,264.910003662109,261.570007324219,262.459991455078,386400,191.889236450195
2016-07-08,264.910003662109,270.079986572266,264.230010986328,269.809997558594,610800,197.262969970703
2016-07-11,269.410003662109,269.859985351562,267.739990234375,268.309997558594,388600,196.166275024414
2016-07-12,270.559997558594,272.320007324219,268.559997558594,269.510009765625,301200,197.04362487793
2016-07-13,270,272.119995117188,269.510009765625,271.089996337891,398300,198.198776245117
2016-07-14,273.600006103516,273.600006103516,270.670013427734,272.739990234375,335900,199.405120849609
2016-07-15,273.339996337891,273.339996337891,270.290008544922,271.450012207031,342400,198.462005615234
2016-07-18,272.029998779297,272.100006103516,270.839996337891,271.940002441406,397600,198.820251464844
2016-07-19,271.119995117188,276.140014648438,271.119995117188,274.220001220703,485600,200.487182617188
2016-07-20,274.869995117188,275.730010986328,273.579986572266,274.049987792969,298200,200.362884521484
2016-07-21,273.959991455078,274.390014648438,269.899993896484,270.910003662109,431400,198.067184448242
2016-07-22,271.200012207031,274.470001220703,269.640014648438,274.160003662109,268700,200.443298339844
2016-07-25,273.089996337891,274.160003662109,271.940002441406,273.859985351562,209300,200.223983764648
2016-07-26,274.220001220703,277.519989013672,274.149993896484,277.299987792969,343300,202.739013671875
2016-07-27,278.510009765625,279.179992675781,276.690002441406,278.149993896484,302600,203.360473632812
2016-07-28,278.010009765625,279.519989013672,276.75,278.989990234375,422400,203.974609375
2016-07-29,277,280.279998779297,276.779998779297,279.519989013672,505400,204.362121582031
2016-08-01,278.529998779297,280.190002441406,277.779998779297,279.019989013672,520400,203.996551513672
2016-08-02,278.75,279.700012207031,276.489990234375,277.149993896484,301300,202.629348754883
2016-08-03,277.019989013672,278.690002441406,276.119995117188,277.950012207031,384900,203.214263916016
2016-08-04,278.570007324219,279.769989013672,276.549987792969,277.790008544922,249700,203.097290039062
2016-08-05,278.350006103516,280.75,278.100006103516,280.609985351562,304000,205.15901184082
2016-08-08,281.640014648438,281.640014648438,276.829986572266,279.040008544922,631200,204.011184692383
2016-08-09,280.059997558594,287.160003662109,277.369995117188,287.040008544922,605900,209.860107421875
2016-08-10,287.5,288.709991455078,283.5,287.600006103516,656800,210.269561767578
2016-08-11,288.489990234375,289.670013427734,285.950012207031,286.010009765625,338500,209.107070922852
2016-08-12,284.470001220703,284.489990234375,282.559997558594,283.100006103516,337400,206.979522705078
2016-08-15,284.290008544922,285.730010986328,283.170013427734,285.25,488900,208.551422119141
2016-08-16,284.059997558594,285.209991455078,283.329986572266,283.619995117188,191000,207.35969543457
2016-08-17,284.170013427734,284.440002441406,282.380004882812,283.929992675781,215400,207.586318969727
2016-08-18,284.309997558594,286.209991455078,283.670013427734,285.160003662109,236500,208.485626220703
2016-08-19,284.399993896484,285.970001220703,283.399993896484,285.410003662109,154500,208.668380737305
2016-08-22,285.170013427734,287.450012207031,284.640014648438,285.869995117188,175500,209.00471496582
2016-08-23,286.75,287.279998779297,285.109985351562,286.760009765625,227600,209.655395507812
2016-08-24,285.630004882812,286.899993896484,283.690002441406,284.290008544922,193000,207.849563598633
2016-08-25,283.980010986328,286.350006103516,283.619995117188,284.420013427734,180600,207.944595336914
2016-08-26,285.200012207031,286.820007324219,282.040008544922,284.720001220703,131500,208.163940429688
2016-08-29,285.149993896484,289.630004882812,285.149993896484,289.170013427734,255800,211.417388916016
2016-08-30,289.230010986328,289.959991455078,285.410003662109,287.220001220703,251300,209.991729736328
2016-08-31,287.130004882812,287.320007324219,284.200012207031,285.190002441406,249700,208.507568359375
2016-09-01,285.440002441406,287.850006103516,284.100006103516,287.410003662109,270700,210.130630493164
2016-09-02,288.820007324219,290.850006103516,287.329986572266,288.359985351562,229300,210.825210571289
2016-09-06,288.519989013672,290.820007324219,287.980010986328,290.079986572266,259700,212.082702636719
2016-09-07,290.079986572266,294.380004882812,289.510009765625,291.809997558594,285600,213.347534179688
2016-09-08,290.149993896484,291.329986572266,287.540008544922,288.489990234375,471800,210.92024230957
2016-09-09,286.25,286.690002441406,283.179992675781,283.410003662109,416800,207.206192016602
2016-09-12,281.730010986328,287.220001220703,280.549987792969,286.459991455078,348000,209.436065673828
2016-09-13,284.519989013672,285.299987792969,280.600006103516,281.739990234375,264300,205.98518371582
2016-09-14,281.880004882812,285.070007324219,280.410003662109,281.350006103516,216100,205.700042724609
2016-09-15,281.399993896484,285.380004882812,280.329986572266,284.320007324219,219800,207.871490478516
2016-09-16,283.230010986328,286.170013427734,281.040008544922,281.970001220703,767700,206.153366088867
2016-09-19,283.660003662109,285.160003662109,280.950012207031,282.5,247600,206.54084777832
2016-09-20,283.809997558594,283.809997558594,278.519989013672,279.709991455078,286100,204.501007080078
2016-09-21,280,282.690002441406,279,282.690002441406,322600,206.679763793945
2016-09-22,286.299987792969,288.690002441406,285.640014648438,286.850006103516,279700,209.721206665039
2016-09-23,286.170013427734,289.609985351562,285.959991455078,288.160003662109,287900,210.678955078125
2016-09-26,287.399993896484,291.799987792969,287.119995117188,290.179992675781,457900,212.155838012695
2016-09-27,290.760009765625,292.399993896484,288.200012207031,290.570007324219,269600,212.440979003906
2016-09-28,291.019989013672,292.570007324219,288.350006103516,291.339996337891,202800,213.003921508789
2016-09-29,290.369995117188,290.829986572266,286.380004882812,287.089996337891,281000,209.896667480469
2016-09-30,289.040008544922,290.269989013672,286.910003662109,289.119995117188,263200,211.380844116211
2016-10-03,287.850006103516,290.200012207031,287.75,289.859985351562,164600,211.921844482422
2016-10-04,292.239990234375,293.190002441406,282.410003662109,283.130004882812,733800,207.001434326172
2016-10-05,283.119995117188,284.829986572266,282.209991455078,283.799987792969,484900,207.491271972656
2016-10-06,283.799987792969,286,282.329986572266,285.5,381700,208.734191894531
2016-10-07,284.359985351562,284.359985351562,279.279998779297,280.899993896484,1006900,205.371047973633
2016-10-10,281.799987792969,284.440002441406,280.459991455078,283.260009765625,428300,207.096496582031
2016-10-11,281.609985351562,282.790008544922,275.869995117188,276.700012207031,355300,202.300354003906
2016-10-12,276.390014648438,278.059997558594,275,277.429992675781,378400,202.834060668945
2016-10-13,275.679992675781,279.480010986328,275.140014648438,278.670013427734,453700,203.740692138672
2016-10-14,280.390014648438,280.690002441406,277.5,277.519989013672,183900,202.899856567383
2016-10-17,279.260009765625,280.5,278.029998779297,280.029998779297,385600,204.735000610352
2016-10-18,282.959991455078,282.970001220703,280.779998779297,282.079986572266,291300,206.233764648438
2016-10-19,281.510009765625,282.959991455078,280.230010986328,281.660003662109,441100,205.926696777344
2016-10-20,256.559997558594,260.309997558594,256.130004882812,260.190002441406,666500,207.94873046875
2016-10-21,258.399993896484,263.260009765625,257.890014648438,262.859985351562,406100,210.082641601562
2016-10-24,265.010009765625,267.209991455078,264.290008544922,266.950012207031,450900,213.351470947266
2016-10-25,266.859985351562,269.130004882812,265.820007324219,268.119995117188,535100,214.286544799805
2016-10-26,267.709991455078,271.269989013672,267.570007324219,271.079986572266,405800,216.652206420898
2016-10-27,271.829986572266,273.040008544922,269.040008544922,269.619995117188,439200,215.485366821289
2016-10-28,270.109985351562,273.220001220703,269.399993896484,271.660003662109,380700,217.115783691406
2016-10-31,272.899993896484,273.989990234375,270.940002441406,272.459991455078,341100,217.755142211914
2016-11-01,273.410003662109,274.440002441406,268.589996337891,270.160003662109,377900,215.916946411133
2016-11-02,270.119995117188,271.5,265.760009765625,265.820007324219,456400,212.448333740234
2016-11-03,266.630004882812,267.100006103516,264.429992675781,266.470001220703,309600,212.967834472656
2016-11-04,266.589996337891,271.359985351562,266.589996337891,267.450012207031,336600,213.751052856445
2016-11-07,271.570007324219,271.570007324219,266.010009765625,270.450012207031,544400,216.148712158203
2016-11-08,270.480010986328,274.290008544922,270.089996337891,272.75,253100,217.986923217773
2016-11-09,270.549987792969,273.299987792969,269.799987792969,272,1415800,217.38752746582
2016-11-10,274.149993896484,277.329986572266,266.350006103516,269.420013427734,985100,215.325531005859
2016-11-11,268.279998779297,272.950012207031,266.980010986328,272.290008544922,763200,217.619293212891
2016-11-14,273.429992675781,274,251.949996948242,252.940002441406,2228600,202.154403686523
2016-11-15,251.889999389648,262.470001220703,251.889999389648,258.920013427734,1327900,206.933746337891
2016-11-16,257.779998779297,259.359985351562,253.539993286133,255.789993286133,701000,204.432159423828
2016-11-17,255.860000610352,259.149993896484,255.860000610352,258.820007324219,473800,206.853820800781
2016-11-18,257.489990234375,257.489990234375,249.279998779297,250.029998779297,840300,199.828659057617
2016-11-21,250.669998168945,252.270004272461,250.580001831055,251.380004882812,669300,200.907623291016
2016-11-22,251.520004272461,252.759994506836,251.070007324219,252.5,697500,201.802734375
2016-11-23,252.869995117188,260.119995117188,252.869995117188,259.029998779297,609200,207.02165222168
2016-11-25,260.470001220703,261.059997558594,257.730010986328,260.029998779297,227200,207.820846557617
2016-11-28,259.279998779297,260.989990234375,257.670013427734,258.480010986328,506600,206.582077026367
2016-11-29,259.25,261.829986572266,257.980010986328,258.670013427734,520500,206.733932495117
2016-11-30,258.799987792969,260.119995117188,250.050003051758,251.429992675781,853600,200.947555541992
2016-12-01,251.119995117188,251.300003051758,244.720001220703,244.979995727539,1238900,195.792602539062
2016-12-02,244.339996337891,246.410003662109,235.139999389648,245.270004272461,1154400,196.024398803711
2016-12-05,247.580001831055,250.899993896484,245.970001220703,247.399993896484,675800,197.726715087891
2016-12-06,247.289993286133,250.839996337891,246.419998168945,250.809997558594,415000,200.452056884766
2016-12-07,252.309997558594,257.220001220703,249.809997558594,256.089996337891,818900,204.671936035156
2016-12-08,257.260009765625,257.489990234375,249.309997558594,249.729995727539,751200,199.588897705078
2016-12-09,249.089996337891,250.559997558594,247.809997558594,249.460006713867,637500,199.373107910156
2016-12-12,248.529998779297,248.809997558594,244.360000610352,246.990005493164,773000,197.399047851562
2016-12-13,248.479995727539,250.619995117188,245.75,250.080001831055,548200,199.868637084961
2016-12-14,250.179992675781,253.729995727539,250.050003051758,250.789993286133,648400,200.436050415039
2016-12-15,250.949996948242,256.559997558594,250.190002441406,253.979995727539,623400,202.985580444336
2016-12-16,253.949996948242,254.839996337891,250.440002441406,251.479995727539,871200,200.987518310547
2016-12-19,250.800003051758,253.020004272461,250.320007324219,251.089996337891,492000,200.675842285156
2016-12-20,251.229995727539,252.350006103516,249.360000610352,249.75,607200,199.604888916016
2016-12-21,250.410003662109,251.149993896484,247.580001831055,248.960006713867,492700,198.973510742188
2016-12-22,249.25,250.539993286133,248.440002441406,248.949996948242,312500,198.965515136719
2016-12-23,249.619995117188,250.440002441406,248.25,250.100006103516,210700,199.884613037109
2016-12-27,251.210006713867,251.470001220703,249.580001831055,250.899993896484,214800,200.523971557617
2016-12-28,250.5,250.740005493164,248.190002441406,249.5,189000,199.405090332031
2016-12-29,249.710006713867,251.479995727539,249.110000610352,249.820007324219,187000,199.660842895508
2016-12-30,250.350006103516,250.350006103516,247.5,248.960006713867,253400,198.973510742188
2017-01-03,251.350006103516,254.070007324219,248.660003662109,250.539993286133,750300,200.236251831055
2017-01-04,251.610000610352,252.190002441406,248.940002441406,252.050003051758,579400,201.443099975586
2017-01-05,252.220001220703,252.690002441406,249.789993286133,251.729995727539,676600,201.18733215332
2017-01-06,251.990005493164,257.380004882812,251.110000610352,256.109985351562,427800,204.687911987305
2017-01-09,256.010009765625,256.380004882812,253.009994506836,255.330001831055,461700,204.064529418945
2017-01-10,255.419998168945,256.149993896484,253.270004272461,253.270004272461,458500,202.418151855469
2017-01-11,253.270004272461,255.449996948242,251.869995117188,252.380004882812,421200,201.706832885742
2017-01-12,252.529998779297,255.270004272461,250.229995727539,253.610000610352,469900,202.689865112305
2017-01-13,253.600006103516,253.610000610352,249.789993286133,252.240005493164,623900,201.594940185547
2017-01-17,251.490005493164,251.720001220703,247.320007324219,249.699996948242,774400,199.564926147461
2017-01-18,250.240005493164,253.440002441406,250.089996337891,250.889999389648,622700,200.516006469727
2017-01-19,250,252.550003051758,248.179992675781,251.759994506836,506100,201.211303710938
2017-01-20,250,250.850006103516,218.600006103516,226.899993896484,8692300,181.342727661133
2017-01-23,230,230.360000610352,217.350006103516,223.800003051758,3505000,178.865158081055
2017-01-24,224.679992675781,227.460006713867,223.789993286133,225.210006713867,3051900,179.992065429688
2017-01-25,225.869995117188,227,221.449996948242,221.669998168945,1256500,177.162826538086
2017-01-26,222.149993896484,223,218.940002441406,219.899993896484,1566300,175.748199462891
2017-01-27,221.75,222.419998168945,218.279998779297,219,1287100,175.028915405273
2017-01-30,219,219.25,214.649993896484,216.610000610352,1187300,173.118774414062
2017-01-31,216.970001220703,219.529998779297,215.009994506836,216.399993896484,1673600,172.950942993164
2017-02-01,217.130004882812,220.039993286133,216.309997558594,219.679992675781,2135400,175.572372436523
2017-02-02,219.410003662109,221.869995117188,217.009994506836,221.770004272461,1631900,177.242752075195
2017-02-03,222,226.279998779297,222,225.160003662109,966800,179.952102661133
2017-02-06,225.940002441406,231.649993896484,224.100006103516,230.940002441406,2076800,184.571578979492
2017-02-07,238.979995727539,246.160003662109,238.199996948242,245.880004882812,3034300,196.511917114258
2017-02-08,246.309997558594,248.789993286133,244.289993286133,247.429992675781,1505100,197.750701904297
2017-02-09,247.429992675781,253.470001220703,247.429992675781,251.610000610352,968300,201.091430664062
2017-02-10,251.479995727539,254.160003662109,250.399993896484,253.119995117188,970900,202.298248291016
2017-02-13,253.729995727539,254.789993286133,251.179992675781,252.210006713867,1140400,201.57096862793
2017-02-14,251.050003051758,252.720001220703,249.300003051758,250.199996948242,1201800,199.96452331543
2017-02-15,249.639999389648,251.809997558594,249.559997558594,251.009994506836,779700,200.611892700195
2017-02-16,250.740005493164,252.529998779297,249.589996337891,252.449996948242,586900,201.762771606445
2017-02-17,251.570007324219,251.570007324219,249.070007324219,249.740005493164,907400,199.596893310547
2017-02-21,249.309997558594,254.740005493164,248.949996948242,254.600006103516,894700,203.481094360352
2017-02-22,255.139999389648,257.070007324219,253.539993286133,255.460006713867,656800,204.168441772461
2017-02-23,255.470001220703,256.429992675781,252.179992675781,254.619995117188,757200,203.497085571289
2017-02-24,253.220001220703,254.119995117188,250.279998779297,250.990005493164,729200,200.595916748047
2017-02-27,250.369995117188,255.070007324219,248.630004882812,253.289993286133,909200,202.434097290039
2017-02-28,253.050003051758,255.570007324219,251.190002441406,254.199996948242,699600,203.161392211914
2017-03-01,254.360000610352,259.570007324219,253.559997558594,253.669998168945,923600,202.737823486328
2017-03-02,253.470001220703,253.710006713867,248.020004272461,248.610000610352,593700,198.693771362305
2017-03-03,247.690002441406,249.979995727539,246.360000610352,248.850006103516,559500,198.885589599609
2017-03-06,247.619995117188,248.440002441406,245.130004882812,247.190002441406,597200,197.558883666992
2017-03-07,247.610000610352,248.339996337891,233.75,242.559997558594,2456300,193.858505249023
2017-03-08,241.410003662109,243.860000610352,239.509994506836,240.929992675781,962400,192.555786132812
2017-03-09,240.809997558594,242.429992675781,235.059997558594,241.630004882812,3042700,193.115234375
2017-03-10,239.529998779297,240.830001831055,229.770004272461,231.369995117188,3391300,184.915237426758
2017-03-13,230.889999389648,234.860000610352,229.220001220703,234.75,1840900,187.616607666016
2017-03-14,235.729995727539,235.729995727539,230.199996948242,231.720001220703,1879000,185.194976806641
2017-03-15,231.779998779297,232.919998168945,228.529998779297,231.759994506836,951700,185.226928710938
2017-03-16,238.860000610352,241.050003051758,235.449996948242,237.160003662109,1478300,189.542724609375
2017-03-17,237.25,243.100006103516,234.449996948242,240.050003051758,1494900,191.852462768555
2017-03-20,240.5,241.009994506836,237.789993286133,237.940002441406,868800,190.166107177734
2017-03-21,238.970001220703,239.449996948242,214.990005493164,224.789993286133,4355500,179.656372070312
2017-03-22,220.399993896484,221.300003051758,213.869995117188,214.850006103516,2528400,171.712158203125
2017-03-23,214.850006103516,216.880004882812,211.330001831055,211.529998779297,2156200,169.058746337891
2017-03-24,211.210006713867,213.190002441406,203.720001220703,210.039993286133,1976900,167.867904663086
2017-03-27,207.440002441406,214.679992675781,207.440002441406,214.539993286133,1488600,171.464385986328
2017-03-28,213.809997558594,217.839996337891,211.029998779297,217.559997558594,1365200,173.878036499023
2017-03-29,216.509994506836,219.179992675781,214.929992675781,218.929992675781,1122400,174.972961425781
2017-03-30,218.940002441406,223.110000610352,218.75,220.029998779297,1199700,175.852111816406
2017-03-31,220.809997558594,221.470001220703,219.339996337891,220.160003662109,927300,175.956008911133
2017-04-03,219.199996948242,221.279998779297,217.410003662109,218.759994506836,762500,174.837097167969
2017-04-04,219,224.720001220703,219,223.419998168945,911400,178.561462402344
2017-04-05,223.419998168945,226.770004272461,223.419998168945,224.440002441406,1121700,179.376647949219
2017-04-06,224.759994506836,227.899993896484,224.380004882812,226.460006713867,832100,180.991088867188
2017-04-07,228,229.389999389648,224.289993286133,228.710006713867,1156600,182.789321899414
2017-04-10,228.130004882812,233.809997558594,228.130004882812,233,830400,186.217971801758
2017-04-11,232.210006713867,236.940002441406,230.919998168945,236.479995727539,760600,188.999237060547
2017-04-12,237.050003051758,237.119995117188,233.779998779297,235.649993896484,1125500,188.335906982422
2017-04-13,234.089996337891,236.570007324219,233.009994506836,233.759994506836,769400,186.82536315918
2017-04-17,234.559997558594,239.410003662109,234.119995117188,239.229995727539,574100,191.197113037109
2017-04-18,238.970001220703,240.539993286133,229.589996337891,236.460006713867,1866600,188.983276367188
2017-04-19,236.449996948242,238.669998168945,235.919998168945,237.410003662109,487600,189.742538452148
2017-04-20,238.020004272461,240.190002441406,236.690002441406,239.949996948242,485800,191.772537231445
2017-04-21,240.470001220703,241.949996948242,239.699996948242,240.210006713867,553600,191.980346679688
2017-04-24,243.279998779297,249.190002441406,241.360000610352,248.330001831055,846700,198.470001220703
2017-04-25,248.410003662109,249.910003662109,245.990005493164,248.169998168945,437800,198.34211730957
2017-04-26,248.179992675781,251.520004272461,247.360000610352,250.729995727539,736400,200.388122558594
2017-04-27,250.779998779297,252.119995117188,249.009994506836,250.889999389648,396300,200.516006469727
2017-04-28,250.740005493164,250.740005493164,246.600006103516,246.729995727539,999300,197.191253662109
2017-05-01,247.440002441406,250.710006713867,246.050003051758,249.880004882812,490100,199.708786010742
2017-05-02,249.899993896484,251.020004272461,248.759994506836,250.839996337891,644300,200.476043701172
2017-05-03,250.330001831055,250.330001831055,245.800003051758,247.619995117188,1035800,197.902526855469
2017-05-04,247.320007324219,250.179992675781,247.320007324219,250.039993286133,609300,199.836669921875
2017-05-05,250,255.529998779297,249.639999389648,254.979995727539,664000,203.784805297852
2017-05-08,254.470001220703,255.550003051758,250.740005493164,255.029998779297,1042400,203.824768066406
2017-05-09,245.479995727539,247.5,238.320007324219,242.419998168945,1725300,193.746612548828
2017-05-10,242.429992675781,245.410003662109,239.729995727539,244.940002441406,877000,195.760635375977
2017-05-11,245.550003051758,245.550003051758,241.199996948242,243.149993896484,630300,194.330047607422
2017-05-12,242.839996337891,243.639999389648,240.240005493164,243.300003051758,777900,194.449920654297
2017-05-15,242.919998168945,248.580001831055,242.919998168945,248.440002441406,695000,198.557922363281
2017-05-16,248.789993286133,250.610000610352,247.149993896484,248.960006713867,856700,198.973510742188
2017-05-17,248.960006713867,248.960006713867,242.020004272461,242.809997558594,764500,194.058303833008
2017-05-18,241.860000610352,248.240005493164,237.539993286133,247.800003051758,1356300,198.046417236328
2017-05-19,249.460006713867,258.929992675781,247.869995117188,255.559997558594,2130400,204.248352050781
2017-05-22,257.029998779297,258.040008544922,251.789993286133,257.399993896484,1749300,205.718902587891
2017-05-23,258.609985351562,263.859985351562,256.970001220703,263.279998779297,1022000,210.418319702148
2017-05-24,263.279998779297,265.899993896484,262.220001220703,265.440002441406,849300,212.144622802734
2017-05-25,266.329986572266,268.339996337891,264.489990234375,267.029998779297,469200,213.415390014648
2017-05-26,267.059997558594,267.829986572266,262.739990234375,264.410003662109,427900,211.321441650391
2017-05-30,264.079986572266,266.600006103516,263.029998779297,266.390014648438,592500,212.903884887695
2017-05-31,267.230010986328,268.260009765625,264.130004882812,268.079986572266,660400,214.254577636719
2017-06-01,267.709991455078,271.660003662109,267.320007324219,269.140014648438,692900,215.101745605469
