"Fecha","MTD.Open","MTD.High","MTD.Low","MTD.Close","MTD.Volume","MTD.Adjusted"
2016-03-24,335.239990234375,338.380004882812,334.529998779297,337.890014648438,77500,337.890014648438
2016-03-28,339.059997558594,342.570007324219,338.359985351562,342.040008544922,136300,342.040008544922
2016-03-29,340.549987792969,348.429992675781,340.549987792969,347.089996337891,172400,347.089996337891
2016-03-30,348.940002441406,349,340.609985351562,343.239990234375,111800,343.239990234375
2016-03-31,343.529998779297,345.799987792969,340.779998779297,344.760009765625,123800,344.760009765625
2016-04-01,342.329986572266,350.920013427734,342.049987792969,349.899993896484,178200,349.899993896484
2016-04-04,350.609985351562,353.859985351562,348.850006103516,350.589996337891,126400,350.589996337891
2016-04-05,350.070007324219,359.619995117188,345.510009765625,348.390014648438,113100,348.390014648438
2016-04-06,349.790008544922,357.010009765625,348.519989013672,356.5,245300,356.5
2016-04-07,354.049987792969,355.950012207031,344.010009765625,347.760009765625,197000,347.760009765625
2016-04-08,351.390014648438,353.839996337891,349.029998779297,350.279998779297,118100,350.279998779297
2016-04-11,351.630004882812,355.75,346.920013427734,350.670013427734,134300,350.670013427734
2016-04-12,350.649993896484,355.609985351562,349.350006103516,354.079986572266,108600,354.079986572266
2016-04-13,356.260009765625,361.480010986328,350.220001220703,359.339996337891,126500,359.339996337891
2016-04-14,359.140014648438,363.429992675781,355.279998779297,358.950012207031,82900,358.950012207031
2016-04-15,358.700012207031,361.910003662109,354.720001220703,360.290008544922,152600,360.290008544922
2016-04-18,359.700012207031,365.260009765625,357.589996337891,361.230010986328,102800,361.230010986328
2016-04-19,361.070007324219,362.779998779297,359.959991455078,362.179992675781,83200,362.179992675781
2016-04-20,361.440002441406,364.070007324219,352.709991455078,359.709991455078,224300,359.709991455078
2016-04-21,362.359985351562,368.410003662109,356.850006103516,365.140014648438,126800,365.140014648438
2016-04-22,366.679992675781,367.839996337891,361.619995117188,365.709991455078,113100,365.709991455078
2016-04-25,364.269989013672,365.540008544922,357.369995117188,361.450012207031,181800,361.450012207031
2016-04-26,363.570007324219,363.570007324219,359.269989013672,361.660003662109,112900,361.660003662109
2016-04-27,362.970001220703,366.970001220703,360.769989013672,365.489990234375,94900,365.489990234375
2016-04-28,363.679992675781,367.089996337891,357.5,359.320007324219,167800,359.320007324219
2016-04-29,357.079986572266,360.070007324219,353.980010986328,357.950012207031,144500,357.950012207031
2016-05-02,358.230010986328,363.829986572266,357.779998779297,362.989990234375,135700,362.989990234375
2016-05-03,359.25,360.829986572266,356.769989013672,359.130004882812,84200,359.130004882812
2016-05-04,357.779998779297,357.779998779297,351.140014648438,354.690002441406,158900,354.690002441406
2016-05-05,357.130004882812,364.049987792969,356.160003662109,364.049987792969,240800,364.049987792969
2016-05-06,362.589996337891,363.140014648438,348,357.260009765625,313200,357.260009765625
2016-05-09,356.700012207031,362.640014648438,356.700012207031,359.940002441406,173100,359.940002441406
2016-05-10,361.679992675781,367.190002441406,353.529998779297,366.420013427734,221700,366.420013427734
2016-05-11,363.959991455078,366.489990234375,361.100006103516,363.420013427734,225300,363.420013427734
2016-05-12,365.25,370.100006103516,363.329986572266,369.230010986328,288200,369.230010986328
2016-05-13,367.309997558594,372,362.140014648438,367.929992675781,270700,367.929992675781
2016-05-16,368.209991455078,371.980010986328,366.649993896484,369.890014648438,154200,369.890014648438
2016-05-17,370.399993896484,373.470001220703,363.299987792969,365.649993896484,213100,365.649993896484
2016-05-18,363.880004882812,371.279998779297,362.660003662109,367.820007324219,144100,367.820007324219
2016-05-19,367.519989013672,375.730010986328,360.799987792969,363.350006103516,262100,363.350006103516
2016-05-20,365.369995117188,369.329986572266,360.809997558594,364.049987792969,348700,364.049987792969
2016-05-23,365.239990234375,369.100006103516,362.359985351562,366.209991455078,230300,366.209991455078
2016-05-24,366.709991455078,371.799987792969,365.010009765625,371.160003662109,260700,371.160003662109
2016-05-25,371,374.640014648438,368.029998779297,368.570007324219,193300,368.570007324219
2016-05-26,368.160003662109,371.980010986328,367.399993896484,370.190002441406,214700,370.190002441406
2016-05-27,371.850006103516,373.730010986328,369.760009765625,371.609985351562,139400,371.609985351562
2016-05-31,373.799987792969,375.489990234375,370.970001220703,375.320007324219,255400,375.320007324219
2016-06-01,373.100006103516,377.779998779297,368.640014648438,375.940002441406,157100,375.940002441406
2016-06-02,376.829986572266,377.579986572266,374.540008544922,377.369995117188,125200,377.369995117188
2016-06-03,376.170013427734,376.170013427734,372.019989013672,374.100006103516,217800,374.100006103516
2016-06-06,375.700012207031,378.730010986328,372.910003662109,377.989990234375,153900,377.989990234375
2016-06-07,378.380004882812,378.970001220703,376.130004882812,377.579986572266,118300,377.579986572266
2016-06-08,377.510009765625,385,376.070007324219,384.049987792969,275700,384.049987792969
2016-06-09,383.220001220703,386.679992675781,379.670013427734,385.5,162700,385.5
2016-06-10,381.279998779297,383.079986572266,377.109985351562,377.690002441406,214400,377.690002441406
2016-06-13,374.160003662109,380.200012207031,371.200012207031,375.100006103516,152700,375.100006103516
2016-06-14,373.660003662109,375.600006103516,371.570007324219,373.299987792969,95700,373.299987792969
2016-06-15,375.390014648438,377.579986572266,372.070007324219,372.299987792969,78700,372.299987792969
2016-06-16,370.690002441406,375.260009765625,368.609985351562,374.450012207031,83800,374.450012207031
2016-06-17,373.329986572266,376.130004882812,367.480010986328,369.820007324219,205800,369.820007324219
2016-06-20,374.119995117188,377.739990234375,374.119995117188,375.989990234375,107800,375.989990234375
2016-06-21,376.540008544922,377.940002441406,373.290008544922,374.739990234375,119000,374.739990234375
2016-06-22,375.600006103516,383.559997558594,374.609985351562,377.940002441406,106700,377.940002441406
2016-06-23,377.140014648438,382.019989013672,375.859985351562,381.559997558594,172200,381.559997558594
2016-06-24,366.200012207031,373.869995117188,360.549987792969,361.600006103516,351500,361.600006103516
2016-06-27,358.790008544922,362.690002441406,343.609985351562,348.519989013672,381300,348.519989013672
2016-06-28,351.950012207031,357.75,348.989990234375,357.5,192600,357.5
2016-06-29,361.600006103516,362.570007324219,357.260009765625,360.649993896484,152200,360.649993896484
2016-06-30,360.519989013672,364.950012207031,359.489990234375,364.920013427734,361400,364.920013427734
2016-07-01,365.010009765625,371.739990234375,365.010009765625,368.959991455078,134200,368.959991455078
2016-07-05,365.119995117188,369.869995117188,361.75,363.190002441406,204800,363.190002441406
2016-07-06,359.829986572266,367.850006103516,357.570007324219,366.609985351562,133600,366.609985351562
2016-07-07,366.339996337891,367.920013427734,363.450012207031,366.75,94500,366.75
2016-07-08,370.869995117188,377.190002441406,370.869995117188,373.029998779297,113900,373.029998779297
2016-07-11,375.859985351562,377.329986572266,372.470001220703,375.320007324219,105900,375.320007324219
2016-07-12,378.320007324219,381.980010986328,377.929992675781,379.109985351562,133700,379.109985351562
2016-07-13,378.149993896484,381.489990234375,378.149993896484,379.429992675781,88500,379.429992675781
2016-07-14,383.380004882812,386.510009765625,383.190002441406,385.170013427734,153400,385.170013427734
2016-07-15,386,387.769989013672,384.459991455078,385.089996337891,67700,385.089996337891
2016-07-18,385.859985351562,387.170013427734,382.380004882812,384.470001220703,118900,384.470001220703
2016-07-19,382.959991455078,385.079986572266,381.350006103516,385.040008544922,98900,385.040008544922
2016-07-20,386.809997558594,391.179992675781,386.329986572266,389.470001220703,82300,389.470001220703
2016-07-21,387.679992675781,389.179992675781,382.5,385.260009765625,111800,385.260009765625
2016-07-22,384.570007324219,388.350006103516,381.970001220703,387.079986572266,76400,387.079986572266
2016-07-25,387.609985351562,387.609985351562,380.350006103516,383.640014648438,67200,383.640014648438
2016-07-26,383.709991455078,390.220001220703,383.709991455078,387.980010986328,185600,387.980010986328
2016-07-27,387.640014648438,393.679992675781,386.630004882812,391.019989013672,120000,391.019989013672
2016-07-28,392.100006103516,400.670013427734,390.109985351562,397.690002441406,195600,397.690002441406
2016-07-29,401.329986572266,412.480010986328,399.869995117188,411.209991455078,263700,411.209991455078
2016-08-01,410.929992675781,416.75,409.260009765625,410.739990234375,155600,410.739990234375
2016-08-02,411.359985351562,411.359985351562,400.170013427734,400.320007324219,243500,400.320007324219
2016-08-03,399.070007324219,400.989990234375,397.559997558594,398.980010986328,198400,398.980010986328
2016-08-04,398.429992675781,400,395.730010986328,396.140014648438,212500,396.140014648438
2016-08-05,397.059997558594,399.579986572266,395.160003662109,398.929992675781,195300,398.929992675781
2016-08-08,399.859985351562,400.149993896484,397.089996337891,398.450012207031,156300,398.450012207031
2016-08-09,398.019989013672,401.149993896484,398.010009765625,400.049987792969,91700,400.049987792969
2016-08-10,400.420013427734,403.190002441406,398.320007324219,401.869995117188,134000,401.869995117188
2016-08-11,404.040008544922,406.260009765625,401.980010986328,403.399993896484,92400,403.399993896484
2016-08-12,401.049987792969,404.010009765625,399.619995117188,399.929992675781,127600,399.929992675781
2016-08-15,401.700012207031,403.679992675781,399.609985351562,403.329986572266,106800,403.329986572266
2016-08-16,402.640014648438,404.559997558594,399.399993896484,399.859985351562,89200,399.859985351562
2016-08-17,400.839996337891,402.619995117188,398.670013427734,401.100006103516,102500,401.100006103516
2016-08-18,400.200012207031,406.480010986328,400.200012207031,405.489990234375,167700,405.489990234375
2016-08-19,404.730010986328,410.380004882812,402.209991455078,407.970001220703,207800,407.970001220703
2016-08-22,405.970001220703,409.910003662109,405.350006103516,408.720001220703,117700,408.720001220703
2016-08-23,409.459991455078,413.799987792969,409.459991455078,410.600006103516,151800,410.600006103516
2016-08-24,408.989990234375,409.660003662109,402.220001220703,402.940002441406,76000,402.940002441406
2016-08-25,403.390014648438,408.989990234375,401.950012207031,405.019989013672,137400,405.019989013672
2016-08-26,407,415,406.290008544922,409.450012207031,341900,409.450012207031
2016-08-29,408.679992675781,412.429992675781,406.920013427734,408.070007324219,189600,408.070007324219
2016-08-30,406.760009765625,408.450012207031,402.600006103516,404.329986572266,268500,404.329986572266
2016-08-31,408.480010986328,408.480010986328,402.010009765625,403.070007324219,346000,403.070007324219
2016-09-01,404.079986572266,407.309997558594,401.25,404.720001220703,258800,404.720001220703
2016-09-02,408.220001220703,408.890014648438,401.549987792969,401.549987792969,5346000,401.549987792969
2016-09-06,402.5,406.410003662109,399.410003662109,404.809997558594,345000,404.809997558594
2016-09-07,405.730010986328,406.950012207031,402.220001220703,406.799987792969,354300,406.799987792969
2016-09-08,405.869995117188,409.200012207031,401.619995117188,402.540008544922,395300,402.540008544922
2016-09-09,399.100006103516,399.989990234375,388.690002441406,388.799987792969,256700,388.799987792969
2016-09-12,387.25,396.059997558594,386.010009765625,395.559997558594,528800,395.559997558594
2016-09-13,392.429992675781,396.200012207031,388.149993896484,394.660003662109,350600,394.660003662109
2016-09-14,395.440002441406,396.769989013672,393.769989013672,395.350006103516,200500,395.350006103516
2016-09-15,396.880004882812,401.070007324219,395.549987792969,399.070007324219,146900,399.070007324219
2016-09-16,399.179992675781,402.339996337891,394.489990234375,399.779998779297,249500,399.779998779297
2016-09-19,400.049987792969,402.559997558594,397.640014648438,400.260009765625,291800,400.260009765625
2016-09-20,402.480010986328,403.890014648438,399.899993896484,400.880004882812,198800,400.880004882812
2016-09-21,402.519989013672,403.5,396.640014648438,403.070007324219,212300,403.070007324219
2016-09-22,406.329986572266,411.720001220703,403.549987792969,411.170013427734,269900,411.170013427734
2016-09-23,407.679992675781,410.950012207031,407.160003662109,408.170013427734,240000,408.170013427734
2016-09-26,406.609985351562,410.649993896484,406.079986572266,409.779998779297,223400,409.779998779297
2016-09-27,410.640014648438,414.200012207031,409.660003662109,414.049987792969,215800,414.049987792969
2016-09-28,415.809997558594,416.149993896484,408.809997558594,414.380004882812,238100,414.380004882812
2016-09-29,412.600006103516,412.700012207031,406.350006103516,407.329986572266,169000,407.329986572266
2016-09-30,408.730010986328,421.239990234375,408.429992675781,419.829986572266,363300,419.829986572266
2016-10-03,418.010009765625,420.179992675781,417,418.859985351562,230800,418.859985351562
2016-10-04,420.190002441406,420.790008544922,413.910003662109,415.839996337891,214900,415.839996337891
2016-10-05,416.839996337891,418.359985351562,414.410003662109,416.670013427734,180400,416.670013427734
2016-10-06,416.510009765625,418.940002441406,413.290008544922,418.820007324219,126900,418.820007324219
2016-10-07,418.489990234375,418.489990234375,414.119995117188,417,153000,417
2016-10-10,420.549987792969,424.130004882812,419.880004882812,423.459991455078,166000,423.459991455078
2016-10-11,422.510009765625,422.510009765625,409.549987792969,411.440002441406,198800,411.440002441406
2016-10-12,411.760009765625,411.760009765625,409.380004882812,410.279998779297,167900,410.279998779297
2016-10-13,407.630004882812,407.630004882812,403.049987792969,405.679992675781,194100,405.679992675781
2016-10-14,409.640014648438,410.399993896484,405.549987792969,406.609985351562,175200,406.609985351562
2016-10-17,404.970001220703,409.480010986328,403.5,409.109985351562,228900,409.109985351562
2016-10-18,413.359985351562,416.269989013672,408.850006103516,410.070007324219,154000,410.070007324219
2016-10-19,410.299987792969,411.970001220703,408.459991455078,411.339996337891,164200,411.339996337891
2016-10-20,410.980010986328,412.679992675781,409.019989013672,410.630004882812,115300,410.630004882812
2016-10-21,408.119995117188,408.179992675781,404.880004882812,407.230010986328,147500,407.230010986328
2016-10-24,414.480010986328,414.989990234375,409.660003662109,414.290008544922,175600,414.290008544922
2016-10-25,412.489990234375,412.489990234375,401.709991455078,401.920013427734,258500,401.920013427734
2016-10-26,401.410003662109,403.119995117188,397.390014648438,399.630004882812,225200,399.630004882812
2016-10-27,402.679992675781,406.579986572266,395.869995117188,397.730010986328,256200,397.730010986328
2016-10-28,397.790008544922,404,397.579986572266,400.670013427734,198200,400.670013427734
2016-10-31,402.410003662109,405.589996337891,401.220001220703,404.079986572266,184200,404.079986572266
2016-11-01,404.619995117188,407.209991455078,400.910003662109,402.600006103516,237300,402.600006103516
2016-11-02,401.269989013672,403.820007324219,400.070007324219,401.109985351562,244500,401.109985351562
2016-11-03,401.420013427734,402.410003662109,395.609985351562,397.950012207031,246700,397.950012207031
2016-11-04,415,424.390014648438,415,420.459991455078,430800,420.459991455078
2016-11-07,425,429.649993896484,422.709991455078,429.260009765625,372500,429.260009765625
2016-11-08,429.179992675781,432,424.910003662109,429.910003662109,214000,429.910003662109
2016-11-09,434.5,434.5,423.899993896484,426.040008544922,277400,426.040008544922
2016-11-10,429.579986572266,430.640014648438,419.260009765625,425.239990234375,304800,425.239990234375
2016-11-11,421.950012207031,426.359985351562,415.779998779297,422.299987792969,188900,422.299987792969
2016-11-14,427,431.989990234375,418.299987792969,419.279998779297,269200,419.279998779297
2016-11-15,419.790008544922,428.029998779297,417.760009765625,426.570007324219,229500,426.570007324219
2016-11-16,427.010009765625,428.380004882812,420.149993896484,421.329986572266,220400,421.329986572266
2016-11-17,420.989990234375,423.100006103516,417.5,418.480010986328,205700,418.480010986328
2016-11-18,417.970001220703,418.890014648438,412.450012207031,414.970001220703,203100,414.970001220703
2016-11-21,417.350006103516,417.549987792969,411.649993896484,417.119995117188,139600,417.119995117188
2016-11-22,419.510009765625,419.720001220703,413.059997558594,416.200012207031,240500,416.200012207031
2016-11-23,415.790008544922,420,413.769989013672,419.850006103516,94100,419.850006103516
2016-11-25,419.760009765625,423.779998779297,418.200012207031,419.149993896484,74300,419.149993896484
2016-11-28,417.670013427734,422.459991455078,414.959991455078,415.809997558594,147100,415.809997558594
2016-11-29,416.859985351562,423.399993896484,415.459991455078,421.700012207031,168000,421.700012207031
2016-11-30,420.510009765625,423.859985351562,412.019989013672,412.019989013672,172200,412.019989013672
2016-12-01,414.420013427734,418.119995117188,407.869995117188,408.899993896484,177600,408.899993896484
2016-12-02,408.119995117188,413.010009765625,408.119995117188,410.829986572266,168600,410.829986572266
2016-12-05,414.309997558594,415.880004882812,412.049987792969,412.929992675781,158900,412.929992675781
2016-12-06,413.100006103516,419.739990234375,413.100006103516,418.589996337891,145600,418.589996337891
2016-12-07,417.100006103516,420.980010986328,408.649993896484,419.290008544922,253800,419.290008544922
2016-12-08,417.829986572266,420.839996337891,414.739990234375,418.700012207031,273000,418.700012207031
2016-12-09,418.690002441406,423.929992675781,416.070007324219,421.739990234375,233100,421.739990234375
2016-12-12,418.079986572266,424.130004882812,417.390014648438,423.079986572266,226500,423.079986572266
2016-12-13,425.700012207031,430.559997558594,422.779998779297,425.769989013672,187600,425.769989013672
2016-12-14,425.640014648438,426.859985351562,418.760009765625,419.559997558594,204900,419.559997558594
2016-12-15,419.019989013672,427.089996337891,419.019989013672,425.730010986328,226900,425.730010986328
2016-12-16,425.320007324219,427.890014648438,421.459991455078,421.959991455078,280500,421.959991455078
2016-12-19,420.649993896484,426.649993896484,420.100006103516,421.25,158600,421.25
2016-12-20,421.130004882812,425.730010986328,421.059997558594,425.399993896484,154900,425.399993896484
2016-12-21,426.230010986328,427.089996337891,422.760009765625,423.059997558594,178000,423.059997558594
2016-12-22,422.450012207031,426.269989013672,419.429992675781,423.070007324219,175200,423.070007324219
2016-12-23,424.170013427734,427.089996337891,423.170013427734,426.070007324219,95100,426.070007324219
2016-12-27,427.589996337891,431.019989013672,427.029998779297,427.329986572266,96200,427.329986572266
2016-12-28,429.230010986328,430.100006103516,418.540008544922,420.579986572266,120500,420.579986572266
2016-12-29,419.920013427734,422.140014648438,418.450012207031,420.320007324219,118000,420.320007324219
2016-12-30,421.980010986328,423.589996337891,417.029998779297,418.559997558594,124200,418.559997558594
2017-01-03,421.929992675781,426.920013427734,420.799987792969,422.350006103516,201200,422.350006103516
2017-01-04,424.410003662109,430.380004882812,421.899993896484,426.720001220703,234800,426.720001220703
2017-01-05,427.450012207031,429.790008544922,421.010009765625,422.519989013672,257700,422.519989013672
2017-01-06,422.529998779297,432.989990234375,422.529998779297,432.559997558594,208300,432.559997558594
2017-01-09,430.5,433.779998779297,425.350006103516,426.380004882812,216800,426.380004882812
2017-01-10,428.790008544922,432.839996337891,424.820007324219,429.940002441406,171400,429.940002441406
2017-01-11,429.760009765625,430.049987792969,421.720001220703,425.739990234375,115400,425.739990234375
2017-01-12,423.529998779297,424.619995117188,421.440002441406,421.920013427734,193000,421.920013427734
2017-01-13,422.940002441406,426.480010986328,421.010009765625,424.450012207031,112400,424.450012207031
2017-01-17,424.269989013672,427.799987792969,420.279998779297,421.739990234375,115700,421.739990234375
2017-01-18,421.059997558594,422.589996337891,417.640014648438,421.730010986328,162800,421.730010986328
2017-01-19,420.549987792969,424.450012207031,415,415.720001220703,168900,415.720001220703
2017-01-20,416.540008544922,419.850006103516,413.489990234375,415,195400,415
2017-01-23,415.970001220703,416.730010986328,408.970001220703,414.519989013672,203000,414.519989013672
2017-01-24,414.980010986328,417.619995117188,410.059997558594,417.5,229000,417.5
2017-01-25,416.459991455078,423.239990234375,416.459991455078,419.339996337891,234900,419.339996337891
2017-01-26,419.619995117188,421.75,416.220001220703,421.220001220703,109600,421.220001220703
2017-01-27,420.269989013672,426.309997558594,419.309997558594,423.130004882812,99500,423.130004882812
2017-01-30,421,422.510009765625,415.589996337891,422.059997558594,166500,422.059997558594
2017-01-31,422.350006103516,427.019989013672,420.029998779297,426.630004882812,194800,426.630004882812
2017-02-01,427.119995117188,435.890014648438,427.119995117188,435.5,375800,435.5
2017-02-02,434.420013427734,436.470001220703,430.589996337891,433.640014648438,276000,433.640014648438
2017-02-03,447.899993896484,467.140014648438,443.450012207031,462.670013427734,506400,462.670013427734
2017-02-06,461.809997558594,466.980010986328,457.989990234375,465.839996337891,379800,465.839996337891
2017-02-07,466.489990234375,467.690002441406,458.720001220703,463.230010986328,275500,463.230010986328
2017-02-08,462.329986572266,464.559997558594,459.339996337891,461.369995117188,199500,461.369995117188
2017-02-09,461.369995117188,468.600006103516,460.799987792969,465.429992675781,156700,465.429992675781
2017-02-10,464.640014648438,467.649993896484,461.75,465.399993896484,138300,465.399993896484
2017-02-13,466.440002441406,466.989990234375,462.279998779297,463.850006103516,221200,463.850006103516
2017-02-14,461.429992675781,465.75,460,463.309997558594,254000,463.309997558594
2017-02-15,462.279998779297,466.820007324219,460.260009765625,465.230010986328,167100,465.230010986328
2017-02-16,466.799987792969,467.720001220703,462.25,466.279998779297,118200,466.279998779297
2017-02-17,465.709991455078,471.549987792969,464.299987792969,471.549987792969,166400,471.549987792969
2017-02-21,472.220001220703,475.489990234375,470.540008544922,473.709991455078,182800,473.709991455078
2017-02-22,474.200012207031,477.760009765625,472.079986572266,473.470001220703,133000,473.470001220703
2017-02-23,475.980010986328,475.980010986328,470.010009765625,472.619995117188,111500,472.619995117188
2017-02-24,471.959991455078,475.480010986328,470.760009765625,475.459991455078,107700,475.459991455078
2017-02-27,475.899993896484,477.440002441406,474.880004882812,475.350006103516,109700,475.350006103516
2017-02-28,474.149993896484,478.190002441406,473.589996337891,476.220001220703,182400,476.220001220703
2017-03-01,480,485.089996337891,477.820007324219,483.649993896484,196200,483.649993896484
2017-03-02,484.420013427734,488.5,480.910003662109,481.489990234375,178900,481.489990234375
2017-03-03,481.130004882812,482.630004882812,478.649993896484,481.709991455078,122800,481.709991455078
2017-03-06,479.299987792969,481.260009765625,478.709991455078,479.589996337891,124700,479.589996337891
2017-03-07,478.970001220703,485.029998779297,475.959991455078,481.299987792969,197400,481.299987792969
2017-03-08,480.779998779297,484.450012207031,480.779998779297,481.910003662109,150900,481.910003662109
2017-03-09,481.440002441406,486.480010986328,481.010009765625,484.040008544922,95000,484.040008544922
2017-03-10,487.440002441406,489.920013427734,483.670013427734,486.899993896484,103600,486.899993896484
2017-03-13,488.040008544922,488.850006103516,483.799987792969,485.450012207031,145900,485.450012207031
2017-03-14,484.989990234375,487.019989013672,478.619995117188,481.369995117188,136500,481.369995117188
2017-03-15,482.179992675781,487.609985351562,481.739990234375,485.5,200900,485.5
2017-03-16,484.320007324219,485.299987792969,479.299987792969,480.160003662109,177100,480.160003662109
2017-03-17,480.790008544922,483.109985351562,478.079986572266,481.829986572266,218800,481.829986572266
2017-03-20,481.880004882812,483.200012207031,479.089996337891,481.070007324219,132000,481.070007324219
2017-03-21,483.25,485.890014648438,472.399993896484,473.359985351562,247900,473.359985351562
2017-03-22,475.119995117188,481.619995117188,471.140014648438,477.380004882812,207500,477.380004882812
2017-03-23,477.100006103516,480.630004882812,475.209991455078,478.269989013672,176800,478.269989013672
2017-03-24,479.299987792969,481.829986572266,476.859985351562,478.589996337891,131700,478.589996337891
2017-03-27,476.829986572266,479.899993896484,474.299987792969,478.940002441406,110900,478.940002441406
2017-03-28,478.260009765625,480.839996337891,476.290008544922,479.540008544922,101200,479.540008544922
2017-03-29,477.480010986328,481.149993896484,476.899993896484,478.140014648438,119900,478.140014648438
2017-03-30,476.299987792969,479.959991455078,476.299987792969,478.690002441406,90500,478.690002441406
2017-03-31,477.510009765625,481.440002441406,477.510009765625,478.910003662109,155800,478.910003662109
2017-04-03,478.320007324219,481.649993896484,476.109985351562,477.869995117188,159500,477.869995117188
2017-04-04,477.899993896484,480.649993896484,475.519989013672,476.570007324219,117600,476.570007324219
2017-04-05,478.220001220703,482.959991455078,476.600006103516,476.880004882812,207300,476.880004882812
2017-04-06,477.399993896484,481.920013427734,476.440002441406,480.540008544922,107300,480.540008544922
2017-04-07,480.690002441406,484.470001220703,480.209991455078,482.890014648438,140200,482.890014648438
2017-04-10,485.690002441406,488.459991455078,480.799987792969,481.140014648438,194500,481.140014648438
2017-04-11,482.070007324219,483.100006103516,477.019989013672,480.040008544922,88800,480.040008544922
2017-04-12,481.690002441406,481.690002441406,475.920013427734,477.019989013672,181600,477.019989013672
2017-04-13,476.459991455078,479.140014648438,472.440002441406,473.869995117188,113500,473.869995117188
2017-04-17,475.010009765625,481.760009765625,473.549987792969,481.179992675781,97600,481.179992675781
2017-04-18,477.070007324219,480.329986572266,474.320007324219,477.880004882812,115100,477.880004882812
2017-04-19,480.690002441406,494.100006103516,478.309997558594,492.869995117188,282300,492.869995117188
2017-04-20,494.730010986328,494.779998779297,489.119995117188,489.790008544922,194300,489.790008544922
2017-04-21,489.910003662109,493.839996337891,487.709991455078,490.470001220703,156800,490.470001220703
2017-04-24,496.510009765625,499.079986572266,494.589996337891,498.730010986328,108500,498.730010986328
2017-04-25,502.579986572266,511.519989013672,499.910003662109,509.440002441406,191000,509.440002441406
2017-04-26,510.010009765625,515.109985351562,507.910003662109,512.989990234375,164300,512.989990234375
2017-04-27,514.960021972656,518.320007324219,512.989990234375,513.299987792969,106200,513.299987792969
2017-04-28,512.52001953125,514.75,511.390014648438,513.419982910156,119900,513.419982910156
2017-05-01,514.429992675781,519.409973144531,513.650024414062,513.710021972656,185400,513.710021972656
2017-05-02,524.390014648438,524.390014648438,512.47998046875,516.659973144531,186700,516.659973144531
2017-05-03,515.510009765625,515.700012207031,508.239990234375,513.429992675781,153200,513.429992675781
2017-05-04,512.299987792969,520.179992675781,512.299987792969,519.309997558594,208600,519.309997558594
2017-05-05,549.900024414062,566.489990234375,542.219970703125,544.140014648438,418800,544.140014648438
2017-05-08,543.190002441406,546.080017089844,540.780029296875,542.590026855469,194100,542.590026855469
2017-05-09,545,548.960021972656,544.429992675781,547.429992675781,169900,547.429992675781
2017-05-10,547,554.380004882812,544.75,552.539978027344,242300,552.539978027344
2017-05-11,548.960021972656,554.109985351562,545.539978027344,552.739990234375,95600,552.739990234375
2017-05-12,550.890014648438,556.989990234375,550.890014648438,556.109985351562,160100,556.109985351562
2017-05-15,556.299987792969,565.049987792969,555.5,564.400024414062,206900,564.400024414062
2017-05-16,564.059997558594,567.119995117188,562.760009765625,565.820007324219,101500,565.820007324219
2017-05-17,565.820007324219,565.820007324219,557.820007324219,558.340026855469,163500,558.340026855469
2017-05-18,558.349975585938,563.630004882812,556.390014648438,561.5,161100,561.5
2017-05-19,563.099975585938,566.369995117188,559.070007324219,564.090026855469,198800,564.090026855469
2017-05-22,563.950012207031,570,563.940002441406,569.799987792969,126900,569.799987792969
2017-05-23,570,573.179992675781,565.25,570.75,140900,570.75
2017-05-24,571.409973144531,574.5,569.080017089844,573.849975585938,104200,573.849975585938
2017-05-25,575,577.52001953125,573.140014648438,577.099975585938,82900,577.099975585938
2017-05-26,577,582.200012207031,577,578.400024414062,86300,578.400024414062
2017-05-30,578.400024414062,580.210021972656,575.619995117188,579.849975585938,131200,579.849975585938
2017-05-31,582.830017089844,584.359985351562,579.679992675781,582.809997558594,231400,582.809997558594
2017-06-01,583.070007324219,589.210021972656,580.340026855469,588.859985351562,138900,588.859985351562
2017-06-02,593.919982910156,598.510009765625,589.659973144531,597.119995117188,147300,597.119995117188
2017-06-05,596.299987792969,597.97998046875,593.200012207031,595.460021972656,112800,595.460021972656
2017-06-06,594.400024414062,597.989990234375,593.059997558594,593.5,168000,593.5
2017-06-07,595.369995117188,601.619995117188,595.369995117188,601.159973144531,109800,601.159973144531
2017-06-08,601.159973144531,604.989990234375,597.650024414062,601.150024414062,113100,601.150024414062
2017-06-09,600.630004882812,604.469970703125,590.010009765625,593.950012207031,109200,593.950012207031
2017-06-12,594.299987792969,594.299987792969,572.75,577.630004882812,300100,577.630004882812
2017-06-13,581.030029296875,586,579.219970703125,584.429992675781,253800,584.429992675781
2017-06-14,582.429992675781,586.030029296875,577.940002441406,581.77001953125,165400,581.77001953125
2017-06-15,576.450012207031,584.700012207031,576.450012207031,584.22998046875,215000,584.22998046875
2017-06-16,584.909973144531,589.900024414062,583.849975585938,587.380004882812,217100,587.380004882812
2017-06-19,589.590026855469,597.409973144531,589.590026855469,594.780029296875,195500,594.780029296875
2017-06-20,594.539978027344,596.780029296875,592.099975585938,592.900024414062,174300,592.900024414062
2017-06-21,591.320007324219,599.52001953125,587.289978027344,598.539978027344,193700,598.539978027344
2017-06-22,598.739990234375,599.859985351562,593,595.760009765625,191700,595.760009765625
2017-06-23,597.830017089844,601.989990234375,594.299987792969,599.640014648438,187000,599.640014648438
2017-06-26,600.349975585938,601.929992675781,595.919982910156,596.140014648438,183900,596.140014648438
