"Fecha","LMT.Open","LMT.High","LMT.Low","LMT.Close","LMT.Volume","LMT.Adjusted"
2019-03-19,299.480010986328,302.140014648438,295.440002441406,296.600006103516,1504000,263.312133789062
2019-03-20,296.910003662109,298.709991455078,295.059997558594,295.980010986328,1321800,262.76171875
2019-03-21,295.369995117188,300.070007324219,295,299.010009765625,1145700,265.451690673828
2019-03-22,297.649993896484,298.399993896484,293.880004882812,294.010009765625,942800,261.012878417969
2019-03-25,294.410003662109,295.820007324219,292.529998779297,294.119995117188,779700,261.110443115234
2019-03-26,296.089996337891,297.600006103516,292.690002441406,294.920013427734,882300,261.820648193359
2019-03-27,295.619995117188,297.890014648438,292.850006103516,293.950012207031,835600,260.959533691406
2019-03-28,295.029998779297,295.940002441406,293.649993896484,295.600006103516,567100,262.42431640625
2019-03-29,297.5,300.589996337891,296.739990234375,300.160003662109,1212000,266.472625732422
2019-04-01,302.559997558594,306.109985351562,301.839996337891,304.290008544922,1153900,270.139129638672
2019-04-02,304.869995117188,306.779998779297,302.869995117188,303.100006103516,872600,269.082550048828
2019-04-03,303.609985351562,304.399993896484,296.140014648438,297.269989013672,1178300,263.906890869141
2019-04-04,298.160003662109,302.049987792969,297.890014648438,299.670013427734,789500,266.037628173828
2019-04-05,299.910003662109,302.660003662109,299.709991455078,302.579986572266,705200,268.620941162109
2019-04-08,301.989990234375,305.859985351562,300.670013427734,305.660003662109,1121400,271.355316162109
2019-04-09,304.359985351562,304.579986572266,301.190002441406,302.679992675781,867100,268.709716796875
2019-04-10,302.230010986328,302.350006103516,297.329986572266,299.119995117188,1226200,265.549285888672
2019-04-11,300.230010986328,305.829986572266,300,305.589996337891,829500,271.293121337891
2019-04-12,307,309.779998779297,306.029998779297,309.700012207031,891800,274.941833496094
2019-04-15,309.959991455078,310,307.540008544922,308.709991455078,864800,274.062927246094
2019-04-16,309.220001220703,310.630004882812,308.100006103516,310.059997558594,833900,275.261474609375
2019-04-17,311.220001220703,312.429992675781,309.779998779297,310.5,1041400,275.652038574219
2019-04-18,311.029998779297,314.570007324219,309.470001220703,314.260009765625,1107100,278.990112304688
2019-04-22,314.25,316.260009765625,313.269989013672,315.260009765625,1319000,279.877899169922
2019-04-23,326.519989013672,337.320007324219,324.519989013672,333.100006103516,3425800,295.715637207031
2019-04-24,333.899993896484,335.779998779297,327.839996337891,330.119995117188,2089900,293.070129394531
2019-04-25,330.25,334.230010986328,328.459991455078,328.869995117188,1506500,291.960388183594
2019-04-26,329.600006103516,330.75,327.079986572266,328.329986572266,873200,291.480926513672
2019-04-29,328.399993896484,331.149993896484,327.209991455078,328.589996337891,969100,291.711853027344
2019-04-30,329.519989013672,333.859985351562,328.459991455078,333.329986572266,990000,295.919830322266
2019-05-01,334.25,337.209991455078,331.579986572266,331.850006103516,1104300,294.605987548828
2019-05-02,332.010009765625,332.700012207031,328.239990234375,332.549987792969,962300,295.227386474609
2019-05-03,333.579986572266,335.640014648438,331.200012207031,334.070007324219,806700,296.576782226562
2019-05-06,330.5,336.529998779297,330.170013427734,335.720001220703,812800,298.041625976562
2019-05-07,334.739990234375,334.739990234375,328.839996337891,330.899993896484,1176400,293.762512207031
2019-05-08,330.899993896484,336.880004882812,330.350006103516,334.179992675781,1083800,296.674499511719
2019-05-09,334,340.329986572266,331.940002441406,339.359985351562,1496500,301.273071289062
2019-05-10,337.410003662109,341.619995117188,335.269989013672,341.350006103516,1204900,303.039733886719
2019-05-13,335.25,339.75,333.200012207031,335.369995117188,1504000,297.730865478516
2019-05-14,336.010009765625,340.920013427734,334.75,336.170013427734,1171600,298.441101074219
2019-05-15,335.290008544922,335.709991455078,329.929992675781,334.149993896484,1127000,296.647796630859
2019-05-16,335.920013427734,339.649993896484,334.850006103516,339.390014648438,1092100,301.299743652344
2019-05-17,336.459991455078,340.950012207031,336.459991455078,337.989990234375,1268400,300.056884765625
2019-05-20,337.239990234375,344.290008544922,337.239990234375,342.010009765625,1388200,303.625671386719
2019-05-21,343.600006103516,344.799987792969,339.5,343.950012207031,1097800,305.347900390625
2019-05-22,343.290008544922,343.290008544922,339.880004882812,341.299987792969,1049300,302.995300292969
2019-05-23,339.720001220703,341.440002441406,336.079986572266,340.070007324219,1461200,301.903472900391
2019-05-24,340.670013427734,341.619995117188,337.269989013672,338.779998779297,1293100,300.758209228516
2019-05-28,338.959991455078,341.279998779297,337.100006103516,337.890014648438,3559400,299.968109130859
2019-05-29,336.779998779297,340.359985351562,335.279998779297,339.339996337891,1184400,301.255340576172
2019-05-30,340,343.480010986328,339.75,341.959991455078,859100,303.581329345703
2019-05-31,337.589996337891,341.140014648438,337.489990234375,338.540008544922,1024000,302.491149902344
2019-06-03,338.079986572266,344.779998779297,337.899993896484,344.570007324219,1345100,307.879089355469
2019-06-04,345.880004882812,349.679992675781,345.880004882812,349.350006103516,1573300,312.150024414062
2019-06-05,349.989990234375,352.859985351562,348.510009765625,352.700012207031,1750500,315.143463134766
2019-06-06,353.369995117188,354.339996337891,350.149993896484,352.519989013672,1149800,314.982482910156
2019-06-07,353.450012207031,356.149993896484,352.399993896484,355.230010986328,1125800,317.403991699219
2019-06-10,357.970001220703,358.630004882812,350.730010986328,351.600006103516,1356200,314.160522460938
2019-06-11,352.010009765625,352.549987792969,340.869995117188,344.040008544922,1684300,307.405548095703
2019-06-12,344.230010986328,346.140014648438,342.320007324219,345.510009765625,1131900,308.718994140625
2019-06-13,347.579986572266,349.709991455078,344.399993896484,349.079986572266,1203900,311.908874511719
2019-06-14,349.079986572266,352.459991455078,348.440002441406,350.140014648438,1059400,312.855926513672
2019-06-17,351.220001220703,352.410003662109,346.760009765625,348.690002441406,904200,311.560394287109
2019-06-18,349.489990234375,354.279998779297,348.390014648438,353.519989013672,826400,315.876007080078
2019-06-19,353.760009765625,356.549987792969,353.190002441406,355.730010986328,816500,317.850769042969
2019-06-20,357.769989013672,363.329986572266,357.709991455078,362.799987792969,1048800,324.167877197266
2019-06-21,362.230010986328,362.739990234375,357.570007324219,359.359985351562,1544700,321.094207763672
2019-06-24,360.440002441406,362.880004882812,359.739990234375,359.980010986328,1766700,321.648223876953
2019-06-25,360,362.799987792969,359.739990234375,360.559997558594,1168900,322.166412353516
2019-06-26,361.640014648438,362,357,359.5,977700,321.219299316406
2019-06-27,359.929992675781,360.519989013672,357.260009765625,359.089996337891,826500,320.852996826172
2019-06-28,359.480010986328,363.75,357.670013427734,363.540008544922,1369600,324.829071044922
2019-07-01,365.410003662109,366.769989013672,361.049987792969,361.470001220703,1003900,322.979553222656
2019-07-02,361.579986572266,367.570007324219,361.070007324219,367.570007324219,1052800,328.429931640625
2019-07-03,367.940002441406,370.470001220703,365.350006103516,370.380004882812,742100,330.940765380859
2019-07-05,369.880004882812,370.829986572266,366.670013427734,369.920013427734,716900,330.52978515625
2019-07-08,368.540008544922,369.920013427734,366.779998779297,369.179992675781,646600,329.868560791016
2019-07-09,367.75,370.25,366.100006103516,369.730010986328,651000,330.360015869141
2019-07-10,370,373.369995117188,367.839996337891,368.160003662109,818700,328.957183837891
2019-07-11,368.160003662109,369.380004882812,366.209991455078,368.230010986328,1358000,329.019683837891
2019-07-12,369.200012207031,369.510009765625,366.829986572266,369.450012207031,1148700,330.109771728516
2019-07-15,369.839996337891,370.010009765625,366.899993896484,367.690002441406,1010700,328.537170410156
2019-07-16,368,368.420013427734,365.160003662109,365.350006103516,1027100,326.446350097656
2019-07-17,365.350006103516,365.470001220703,357.850006103516,358.470001220703,1867000,320.298950195312
2019-07-18,358.290008544922,358.380004882812,352.790008544922,356.209991455078,1704900,318.279602050781
2019-07-19,357.640014648438,359.100006103516,355.850006103516,356.959991455078,1463300,318.949737548828
2019-07-22,357.440002441406,358.470001220703,355.559997558594,357.630004882812,1144700,319.548431396484
2019-07-23,363,363,350.809997558594,357.799987792969,2343900,319.700286865234
2019-07-24,358.200012207031,368.989990234375,358,368.899993896484,1900400,329.618286132812
2019-07-25,368.760009765625,372.709991455078,367.149993896484,370.320007324219,1143300,330.887176513672
2019-07-26,369.609985351562,370.709991455078,367.779998779297,369.459991455078,791300,330.118713378906
2019-07-29,369.410003662109,370.109985351562,367.950012207031,369.619995117188,659200,330.26171875
2019-07-30,368.630004882812,370.670013427734,365.329986572266,365.989990234375,699400,327.018188476562
2019-07-31,365.910003662109,368.709991455078,359.290008544922,362.170013427734,1037100,323.60498046875
2019-08-01,361.720001220703,367.339996337891,359.190002441406,363.089996337891,1220300,324.427001953125
2019-08-02,364.130004882812,364.309997558594,359.489990234375,361.910003662109,836300,323.372650146484
2019-08-05,356.549987792969,361.100006103516,353.970001220703,358.429992675781,1464600,320.26318359375
2019-08-06,361.279998779297,366.890014648438,358.839996337891,366.779998779297,1124900,327.724151611328
2019-08-07,364.019989013672,370.929992675781,362.019989013672,369.299987792969,1243000,329.975769042969
2019-08-08,370.010009765625,378.399993896484,370.010009765625,377.170013427734,1185800,337.007781982422
2019-08-09,376.100006103516,379.359985351562,373.329986572266,377.010009765625,872000,336.86474609375
2019-08-12,375,378.049987792969,373.600006103516,377,706100,336.855834960938
2019-08-13,377.989990234375,381.510009765625,375.279998779297,377.220001220703,1054900,337.052398681641
2019-08-14,376,376,367.359985351562,368.940002441406,1469100,329.654113769531
2019-08-15,369.149993896484,374.570007324219,367.170013427734,373.459991455078,1066900,333.692749023438
2019-08-16,376.100006103516,378.339996337891,373.369995117188,377,821400,336.855834960938
2019-08-19,379.75,381.679992675781,378.519989013672,380.470001220703,799900,339.956329345703
2019-08-20,380.5,384.100006103516,379.5,381.75,920600,341.100036621094
2019-08-21,384,384.279998779297,379.290008544922,383,791500,342.216918945312
2019-08-22,383,386.649993896484,380.720001220703,385.880004882812,742600,344.790252685547
2019-08-23,385.279998779297,386.929992675781,374.609985351562,376.890014648438,1392700,336.757507324219
2019-08-26,380,380.559997558594,375.5,380.320007324219,688100,339.822326660156
2019-08-27,381.75,382.209991455078,377.25,379.989990234375,760300,339.527435302734
2019-08-28,379.040008544922,383,376.769989013672,380.970001220703,820500,340.403076171875
2019-08-29,384.529998779297,385.779998779297,380.799987792969,384.429992675781,1063500,343.494689941406
2019-08-30,383.25,384.739990234375,381.510009765625,384.109985351562,760700,345.18408203125
2019-09-03,380.989990234375,385.179992675781,379.790008544922,384.690002441406,891700,345.705444335938
2019-09-04,387.309997558594,389.700012207031,385.899993896484,389.079986572266,792200,349.650421142578
2019-09-05,390.480010986328,393.429992675781,384.980010986328,385.149993896484,941500,346.118743896484
2019-09-06,387.279998779297,388.450012207031,385.809997558594,386.559997558594,701100,347.385864257812
2019-09-09,387.950012207031,388.290008544922,380.040008544922,380.209991455078,1146900,341.679382324219
2019-09-10,377.290008544922,381.320007324219,370.459991455078,381.320007324219,1297600,342.676910400391
2019-09-11,381.200012207031,385.799987792969,380.059997558594,381.549987792969,1125300,342.883605957031
2019-09-12,384.489990234375,388.510009765625,383.269989013672,386.630004882812,855100,347.448669433594
2019-09-13,387.769989013672,387.769989013672,383.600006103516,384.859985351562,898600,345.858154296875
2019-09-16,388.899993896484,394.600006103516,386.890014648438,392.660003662109,1689900,352.86767578125
2019-09-17,392.470001220703,399.959991455078,388.429992675781,393.980010986328,975800,354.053955078125
2019-09-18,394.779998779297,397.230010986328,391.549987792969,397.040008544922,780300,356.803802490234
2019-09-19,397.140014648438,398.5,393.029998779297,393.429992675781,1044400,353.559661865234
2019-09-20,394.489990234375,395.440002441406,388.049987792969,388.25,2106700,348.904632568359
2019-09-23,388.070007324219,390.059997558594,386.109985351562,387.670013427734,1132200,348.383331298828
2019-09-24,390,392.989990234375,387.209991455078,389.170013427734,1162400,349.731384277344
2019-09-25,390.579986572266,390.899993896484,387.709991455078,390.429992675781,1336400,350.863708496094
2019-09-26,391.25,394.640014648438,388.929992675781,392.920013427734,875400,353.101379394531
2019-09-27,395.940002441406,395.950012207031,386.429992675781,387.869995117188,751800,348.563110351562
2019-09-30,388.559997558594,393.820007324219,388.420013427734,390.059997558594,1293200,350.531127929688
2019-10-01,391.429992675781,392.480010986328,383.890014648438,384.190002441406,1240000,345.256072998047
2019-10-02,382.739990234375,383.059997558594,374.070007324219,378.160003662109,1759000,339.837097167969
2019-10-03,378.869995117188,381.190002441406,374.329986572266,380.059997558594,849800,341.544647216797
2019-10-04,380.209991455078,385.239990234375,379.489990234375,384.950012207031,762200,345.939056396484
2019-10-07,385.010009765625,386.679992675781,382.690002441406,383.779998779297,850100,344.887573242188
2019-10-08,381.059997558594,385.799987792969,379.290008544922,382.119995117188,1001300,343.395782470703
2019-10-09,384.829986572266,386.329986572266,382.5,384.609985351562,712000,345.633422851562
2019-10-10,383.989990234375,388.510009765625,383.200012207031,386.880004882812,690200,347.673400878906
2019-10-11,389.790008544922,390.730010986328,381.25,381.470001220703,1327000,342.811614990234
2019-10-14,382.769989013672,385.369995117188,381.390014648438,382.609985351562,622300,343.836181640625
2019-10-15,383.690002441406,385.700012207031,382.070007324219,382.75,835300,343.962005615234
2019-10-16,382.390014648438,384.390014648438,380.230010986328,382.839996337891,851300,344.042816162109
2019-10-17,383.549987792969,384.209991455078,376.290008544922,377.059997558594,1004600,338.848571777344
2019-10-18,376.720001220703,377.709991455078,368,372.480010986328,1935600,334.732757568359
2019-10-21,374.010009765625,375.890014648438,372.730010986328,374.049987792969,1160000,336.143615722656
2019-10-22,363,377.5,363,373.679992675781,2567200,335.811157226562
2019-10-23,373.779998779297,374.989990234375,368.730010986328,373.089996337891,1279700,335.280883789062
2019-10-24,373.760009765625,377.459991455078,372,374.739990234375,1126900,336.763671875
2019-10-25,374.380004882812,374.890014648438,369.540008544922,370.730010986328,1173500,333.160064697266
2019-10-28,371.390014648438,375.450012207031,370.119995117188,371.839996337891,1321700,334.157592773438
2019-10-29,371.649993896484,375.25,370.040008544922,371.100006103516,1298500,333.492614746094
2019-10-30,373.220001220703,378.989990234375,371.470001220703,378.640014648438,1064900,340.268493652344
2019-10-31,377.920013427734,380.179992675781,375.260009765625,376.679992675781,911800,338.507141113281
2019-11-01,378.109985351562,380.950012207031,376.940002441406,379.170013427734,915600,340.744812011719
2019-11-04,379.929992675781,380.779998779297,372.179992675781,374.480010986328,1117500,336.530120849609
2019-11-05,374.059997558594,375.769989013672,371.309997558594,373.630004882812,1364200,335.766235351562
2019-11-06,374.489990234375,379.929992675781,374.029998779297,379.790008544922,1505800,341.301940917969
2019-11-07,380.339996337891,382.739990234375,377.910003662109,378.75,1157200,340.367309570312
2019-11-08,377.600006103516,382.880004882812,377.600006103516,381.859985351562,783500,343.162109375
2019-11-11,379.510009765625,383.410003662109,379.309997558594,381.380004882812,580500,342.730834960938
2019-11-12,381.559997558594,387.5,381.559997558594,386.299987792969,910700,347.152191162109
2019-11-13,385.940002441406,390.519989013672,385.089996337891,387.690002441406,956100,348.401336669922
2019-11-14,387.279998779297,392.299987792969,387.279998779297,390.160003662109,915600,350.62109375
2019-11-15,392.269989013672,394.489990234375,390.279998779297,393.549987792969,1533600,353.667449951172
2019-11-18,393,395.679992675781,391.950012207031,392.760009765625,827700,352.957611083984
2019-11-19,394,395.820007324219,390.529998779297,390.809997558594,800300,351.205139160156
2019-11-20,391.059997558594,393.540008544922,390.25,392.700012207031,907700,352.903594970703
2019-11-21,390.859985351562,392.25,389.320007324219,390.260009765625,1416900,350.710876464844
2019-11-22,390.190002441406,391.390014648438,387.820007324219,390.739990234375,758600,351.142272949219
2019-11-25,391.600006103516,393.100006103516,387.489990234375,389.980010986328,801400,350.459259033203
2019-11-26,390.600006103516,395.950012207031,389.980010986328,392.5,1206600,352.723907470703
2019-11-27,393.630004882812,394.480010986328,391.619995117188,394.239990234375,770300,354.287567138672
2019-11-29,392,392.200012207031,390.040008544922,391.029998779297,401500,353.55517578125
2019-12-02,390.709991455078,391.529998779297,383.440002441406,383.619995117188,1283400,346.855316162109
2019-12-03,381.429992675781,384.640014648438,380.140014648438,381.619995117188,1384300,345.047027587891
2019-12-04,383.529998779297,387.950012207031,382.279998779297,384.579986572266,1081100,347.723358154297
2019-12-05,386.059997558594,386.5,383.010009765625,385.940002441406,1203700,348.953033447266
2019-12-06,387.170013427734,388.899993896484,385.100006103516,386.859985351562,709600,349.784881591797
2019-12-09,386.220001220703,387.420013427734,383.230010986328,383.339996337891,821600,346.602172851562
2019-12-10,383.5,386.769989013672,383.25,384.440002441406,862100,347.596740722656
2019-12-11,385.510009765625,386.609985351562,384.029998779297,386.239990234375,578900,349.224304199219
2019-12-12,386,387.790008544922,383.450012207031,384.049987792969,736100,347.244079589844
2019-12-13,384,387.779998779297,384,386.470001220703,658000,349.432189941406
2019-12-16,387.899993896484,388.350006103516,384.049987792969,385.950012207031,847500,348.962097167969
2019-12-17,385,388,385,386.890014648438,730000,349.811950683594
2019-12-18,387.399993896484,387.640014648438,379.660003662109,380.570007324219,1526000,344.097717285156
2019-12-19,380.989990234375,384.679992675781,380.230010986328,383.149993896484,766300,346.430389404297
2019-12-20,385.029998779297,386.640014648438,383,386.470001220703,1599600,349.432189941406
2019-12-23,387.660003662109,394.690002441406,387.589996337891,391.899993896484,1050400,354.341857910156
2019-12-24,392.350006103516,392.350006103516,389.529998779297,390.170013427734,516300,352.777648925781
2019-12-26,390.899993896484,392.450012207031,390.480010986328,392.299987792969,711600,354.703430175781
2019-12-27,393.989990234375,394.5,391.940002441406,393.600006103516,728800,355.87890625
2019-12-30,393.649993896484,393.760009765625,390.869995117188,391.899993896484,776900,354.341857910156
2019-12-31,391.75,391.980010986328,387.070007324219,389.380004882812,775400,352.063323974609
2020-01-02,392.859985351562,399.369995117188,390.950012207031,399.369995117188,1258400,361.095916748047
2020-01-03,404.019989013672,417.170013427734,403,413.739990234375,2990100,374.088775634766
2020-01-06,417.989990234375,417.989990234375,407.690002441406,413.109985351562,2477800,373.519165039062
2020-01-07,411.25,416.119995117188,408.290008544922,414.5,1059900,374.775909423828
2020-01-08,417.059997558594,418.179992675781,409.720001220703,411.029998779297,1708100,371.638488769531
2020-01-09,410.489990234375,416,410,414.929992675781,1064300,375.164672851562
2020-01-10,415,415.600006103516,412.480010986328,413.829986572266,987800,374.170135498047
2020-01-13,414.940002441406,420.959991455078,414.660003662109,419.019989013672,986800,378.862731933594
2020-01-14,417.589996337891,418.269989013672,415.070007324219,416.140014648438,967200,376.2587890625
2020-01-15,416.420013427734,421.480010986328,416.140014648438,420.950012207031,833000,380.607818603516
2020-01-16,423.130004882812,425.739990234375,420.670013427734,425.700012207031,1085200,384.902557373047
2020-01-17,426.609985351562,427.540008544922,424.5,425.660003662109,1195600,384.866363525391
2020-01-21,424.420013427734,427.779998779297,423.010009765625,426.149993896484,1071400,385.309387207031
2020-01-22,427.5,428.5,424.359985351562,424.420013427734,918700,383.745269775391
2020-01-23,424.059997558594,429.559997558594,424,428.779998779297,978400,387.687377929688
2020-01-24,429.899993896484,433.519989013672,429.690002441406,432.5,1086700,391.050903320312
2020-01-27,425.859985351562,434.450012207031,425.859985351562,432.380004882812,1737900,390.9423828125
2020-01-28,434.769989013672,438.989990234375,426.269989013672,437.170013427734,2063200,395.273284912109
2020-01-29,437.720001220703,437.989990234375,431.019989013672,433.839996337891,1268500,392.262390136719
2020-01-30,430.339996337891,437,430.339996337891,435.899993896484,1210200,394.125030517578
2020-01-31,434.929992675781,435.570007324219,426.100006103516,428.119995117188,1650100,387.090576171875
2020-02-03,429.519989013672,430,422.040008544922,423.859985351562,1795800,383.238922119141
2020-02-04,425.459991455078,431.989990234375,425.459991455078,430.779998779297,1216300,389.495727539062
2020-02-05,433.320007324219,435.920013427734,429.019989013672,435.190002441406,1251800,393.483093261719
2020-02-06,435.559997558594,439.859985351562,434.910003662109,438.970001220703,833500,396.900848388672
2020-02-07,438.140014648438,441.209991455078,437.290008544922,439.170013427734,883800,397.081665039062
2020-02-10,439,441.519989013672,437.820007324219,439.760009765625,870400,397.615051269531
2020-02-11,441.359985351562,442.529998779297,437.470001220703,439.850006103516,744600,397.696441650391
2020-02-12,439.010009765625,439.690002441406,434.600006103516,436.600006103516,1419200,394.757934570312
2020-02-13,435.799987792969,439.290008544922,434.299987792969,434.700012207031,800200,393.040008544922
2020-02-14,434.980010986328,438.470001220703,434.309997558594,437.850006103516,948600,395.88818359375
2020-02-18,437,438.950012207031,434.010009765625,435.549987792969,776100,393.808563232422
2020-02-19,437,438.269989013672,434.399993896484,434.480010986328,787200,392.841064453125
2020-02-20,433.630004882812,434.989990234375,424.160003662109,425.970001220703,1190600,385.146667480469
2020-02-21,425.119995117188,428.720001220703,422.660003662109,427.799987792969,1055500,386.80126953125
2020-02-24,419.649993896484,424.200012207031,418.100006103516,419.350006103516,1117800,379.161102294922
2020-02-25,420.100006103516,421.730010986328,397.529998779297,400.359985351562,1600100,361.991027832031
2020-02-26,400.309997558594,410.519989013672,399.339996337891,400.899993896484,1678000,362.479278564453
2020-02-27,393.519989013672,399.010009765625,384.329986572266,384.600006103516,1894100,347.741394042969
2020-02-28,369.859985351562,373.820007324219,360.339996337891,369.869995117188,3363800,336.523071289062
2020-03-02,371.350006103516,383.100006103516,360.570007324219,381.350006103516,2859900,346.968048095703
2020-03-03,384.839996337891,396.899993896484,376.589996337891,377.399993896484,2531400,343.374206542969
2020-03-04,385.420013427734,402.959991455078,383.190002441406,402.029998779297,2025800,365.783569335938
2020-03-05,393.920013427734,397.850006103516,382.220001220703,384.700012207031,1967200,350.016082763672
2020-03-06,372.089996337891,384.950012207031,368.459991455078,382.470001220703,2161000,347.987060546875
2020-03-09,359.980010986328,369.470001220703,351.269989013672,352.029998779297,3086700,320.291442871094
2020-03-10,363.010009765625,367.670013427734,350.600006103516,367.170013427734,2505600,334.066497802734
2020-03-11,356.570007324219,365.890014648438,349.790008544922,356.929992675781,1950800,324.749725341797
2020-03-12,322,339.420013427734,310.079986572266,311.380004882812,3892600,283.306457519531
2020-03-13,327.329986572266,329.160003662109,303.100006103516,328.589996337891,3877800,298.96484375
2020-03-16,295.010009765625,311.559997558594,285,287.940002441406,2351500,261.979797363281
2020-03-17,293,319.470001220703,287.149993896484,318.829986572266,2626200,290.084716796875
2020-03-18,296.920013427734,339.230010986328,296.040008544922,333.410003662109,3589400,303.350250244141
2020-03-19,333.410003662109,334.100006103516,311.209991455078,314.200012207031,2836700,285.872222900391
2020-03-20,314.200012207031,315.839996337891,288.209991455078,291.220001220703,3040100,264.964050292969
2020-03-23,285,287.059997558594,266.109985351562,276.799987792969,3172100,251.844116210938
2020-03-24,287.970001220703,294.989990234375,280.239990234375,288.910003662109,3088400,262.862335205078
2020-03-25,300.619995117188,329.820007324219,293.609985351562,319.670013427734,2950100,290.849029541016
2020-03-26,326,352.100006103516,324.010009765625,350.329986572266,2680900,318.744781494141
2020-03-27,339.989990234375,365.089996337891,335.010009765625,348.380004882812,3562800,316.970642089844
2020-03-30,351.489990234375,356.480010986328,342.279998779297,348.850006103516,1756300,317.398223876953
2020-03-31,344.809997558594,346.920013427734,336.239990234375,338.950012207031,2169300,308.390808105469
2020-04-01,324.829986572266,340.989990234375,322.010009765625,338.519989013672,2082300,307.999572753906
2020-04-02,335.25,354,334.549987792969,353.959991455078,1896200,322.047546386719
2020-04-03,352,355.839996337891,349.609985351562,350.5,2113200,318.899475097656
2020-04-06,361.910003662109,369.950012207031,361.910003662109,367.950012207031,2525400,334.776184082031
2020-04-07,380.5,381.899993896484,354.049987792969,355.279998779297,2101500,323.24853515625
2020-04-08,361.369995117188,372.649993896484,358.589996337891,361.410003662109,1447700,328.825775146484
2020-04-09,369.739990234375,376.329986572266,363.519989013672,371,1629400,337.551177978516
2020-04-13,370.950012207031,373.989990234375,365.709991455078,369.940002441406,1237200,336.586730957031
2020-04-14,378.290008544922,386.579986572266,374.549987792969,380.029998779297,1653400,345.767028808594
2020-04-15,376.75,376.75,367.359985351562,374.380004882812,1251500,340.626495361328
2020-04-16,373.609985351562,381.299987792969,372.5,377.880004882812,1568400,343.810882568359
2020-04-17,387.420013427734,402.450012207031,384.829986572266,401.510009765625,1768400,365.310455322266
2020-04-20,394.079986572266,399.970001220703,383.209991455078,383.209991455078,1487200,348.660369873047
2020-04-21,383.010009765625,392.540008544922,371.010009765625,373.440002441406,2042000,339.771240234375
2020-04-22,383.489990234375,383.940002441406,375.329986572266,380.399993896484,1188400,346.103698730469
2020-04-23,382.75,384.869995117188,376.190002441406,376.730010986328,1164400,342.764587402344
2020-04-24,378.720001220703,384.059997558594,372.980010986328,381.769989013672,1029200,347.350189208984
2020-04-27,383.910003662109,384.040008544922,378,378.570007324219,1457400,344.438690185547
2020-04-28,381.859985351562,387.829986572266,380.420013427734,384.730010986328,1313900,350.043334960938
2020-04-29,388.160003662109,393.510009765625,379.5,387.910003662109,1500400,352.936645507812
2020-04-30,383.100006103516,391.440002441406,380.440002441406,389.059997558594,1343300,353.982940673828
2020-05-01,385.640014648438,387.410003662109,381.089996337891,383.470001220703,911600,348.89697265625
2020-05-04,382.019989013672,382.970001220703,374.130004882812,380.160003662109,1077900,345.885314941406
2020-05-05,382.410003662109,392.779998779297,381.589996337891,390.299987792969,1270900,355.111145019531
2020-05-06,390.890014648438,390.890014648438,378.410003662109,378.579986572266,1089800,344.447784423828
2020-05-07,383.010009765625,384.130004882812,376,376.540008544922,1462000,342.591735839844
2020-05-08,378.029998779297,381.130004882812,376.25,378.399993896484,1130400,344.284027099609
2020-05-11,375,379.5,374.140014648438,376.559997558594,1287800,342.609924316406
2020-05-12,378,382.440002441406,371.029998779297,371.109985351562,1447700,337.651306152344
2020-05-13,371.279998779297,372.459991455078,362.010009765625,364.179992675781,1287400,331.346160888672
2020-05-14,360.989990234375,361.540008544922,352.260009765625,356.279998779297,1776400,324.158355712891
2020-05-15,352.529998779297,361.510009765625,352.320007324219,360.399993896484,1854500,327.906890869141
2020-05-18,371.209991455078,380.489990234375,366.019989013672,377.540008544922,1879700,343.501556396484
2020-05-19,378.070007324219,382.459991455078,371.239990234375,371.480010986328,1087100,337.987945556641
2020-05-20,372.440002441406,374,362.109985351562,362.510009765625,1880500,329.82666015625
2020-05-21,362.690002441406,370.029998779297,362.600006103516,368.820007324219,1179100,335.567718505859
2020-05-22,369.859985351562,370.160003662109,365.619995117188,369,752600,335.731536865234
2020-05-26,376.950012207031,376.950012207031,370.570007324219,372.200012207031,1596100,338.643005371094
2020-05-27,376.779998779297,397.119995117188,376.579986572266,397.119995117188,1986900,361.316223144531
2020-05-28,401.459991455078,404.260009765625,398.160003662109,398.440002441406,1487900,362.517242431641
2020-05-29,396.040008544922,396.239990234375,384.769989013672,388.440002441406,1733800,355.560516357422
2020-06-01,388.940002441406,394,387.309997558594,388.959991455078,1090300,356.036529541016
2020-06-02,388.640014648438,393.230010986328,386.989990234375,389.769989013672,1404700,356.777984619141
2020-06-03,393.649993896484,403.600006103516,392.589996337891,402.630004882812,1382200,368.549438476562
2020-06-04,401.779998779297,404.869995117188,399,403.670013427734,1261700,369.501373291016
2020-06-05,410,416,406.450012207031,410.75,1702500,375.982055664062
2020-06-08,415,417.619995117188,411.75,414.299987792969,1294600,379.231567382812
2020-06-09,410.529998779297,411.940002441406,407,408.559997558594,1188400,373.977478027344
2020-06-10,406.5,409.100006103516,403.450012207031,403.769989013672,1188200,369.592895507812
2020-06-11,392.690002441406,397.309997558594,383.570007324219,383.880004882812,1698800,351.386535644531
2020-06-12,393.329986572266,394.429992675781,376.470001220703,381.869995117188,1788100,349.546691894531
2020-06-15,373.279998779297,377.149993896484,367.549987792969,373.279998779297,2271300,341.683746337891
2020-06-16,386.559997558594,391.790008544922,379.579986572266,382.769989013672,2038600,350.370422363281
2020-06-17,382.5,386.239990234375,376.920013427734,382.109985351562,1519000,349.766326904297
2020-06-18,379.679992675781,381.320007324219,376.070007324219,378.390014648438,1562000,346.361236572266
