"Fecha","IBM.Open","IBM.High","IBM.Low","IBM.Close","IBM.Volume","IBM.Adjusted"
2016-05-03,138.288711547852,138.527725219727,136.615676879883,137.791580200195,3749178,97.8627319335938
2016-05-04,137.055450439453,138.623321533203,137.00764465332,137.906311035156,2695647,97.944221496582
2016-05-05,139.531555175781,140.822174072266,139.05354309082,140.028686523438,6800255,99.4515686035156
2016-05-06,138.489486694336,141.462707519531,138.116638183594,140.812622070312,5121007,100.973495483398
2016-05-09,141.20458984375,141.682601928711,140.544937133789,140.860427856445,4500310,101.007774353027
2016-05-10,141.720840454102,143.441680908203,141.242828369141,143.374755859375,4176364,102.81071472168
2016-05-11,143.126190185547,144.445510864258,142.198852539062,142.399612426758,3235278,102.111488342285
2016-05-12,142.648178100586,142.820266723633,140.640533447266,142.294448852539,3398663,102.036079406738
2016-05-13,142.246658325195,143.269592285156,140.936904907227,141.223709106445,2508308,101.268249511719
2016-05-16,141.156784057617,143.39387512207,140.956024169922,142.887191772461,3210279,102.461097717285
2016-05-17,142.648178100586,142.925430297852,140.812622070312,141.491394042969,3651168,101.46021270752
2016-05-18,141.481842041016,141.988525390625,139.923522949219,140.860427856445,2605691,101.007774353027
2016-05-19,140.038238525391,140.468444824219,137.629058837891,138.556411743164,3855138,99.3556060791016
2016-05-20,139.302108764648,141.02294921875,139.149139404297,140.774383544922,3840389,100.946067810059
2016-05-23,141.118545532227,141.443588256836,140.210327148438,140.315490722656,2200575,100.616996765137
2016-05-24,140.420654296875,142.208419799805,140.420654296875,141.78776550293,3064048,101.672760009766
2016-05-25,142.380493164062,145.40153503418,141.96940612793,145.019119262695,4555644,103.989868164062
2016-05-26,144.885284423828,145.80305480957,144.407272338867,145.736145019531,3203793,104.504028320312
2016-05-27,145.650100708008,146.20458984375,145.458892822266,146.118545532227,2570127,104.778251647949
2016-05-31,145.850860595703,147.045883178711,145.573608398438,146.978973388672,6105084,105.395233154297
2016-06-01,146.271514892578,146.529632568359,144.875717163086,145.80305480957,2785916,104.55199432373
2016-06-02,145.879547119141,146.749526977539,145.430206298828,146.749526977539,2764160,105.230712890625
2016-06-03,145.697891235352,146.309753417969,145.028686523438,146.166351318359,2435402,104.812507629395
2016-06-06,146.357559204102,147.179733276367,145.640533447266,146.013381958008,2488120,104.70280456543
2016-06-07,146.56787109375,147.160614013672,145.94645690918,146.587005615234,4670390,105.114135742188
2016-06-08,146.778198242188,147.313583374023,146.309753417969,147.2275390625,3070010,105.573455810547
2016-06-09,146.195022583008,146.998092651367,146.013381958008,146.673034667969,2114803,105.175834655762
2016-06-10,146.070739746094,146.587005615234,145.181640625,145.669219970703,3264148,104.456024169922
2016-06-13,144.961761474609,145.793502807617,143.671127319336,144.627151489258,3776478,103.708786010742
2016-06-14,144.627151489258,145.114715576172,143.785858154297,144.41682434082,2997627,103.557975769043
2016-06-15,144.799240112305,145.114715576172,143.97705078125,144.05354309082,2364378,103.297454833984
2016-06-16,143.585083007812,144.636703491211,142.447418212891,144.41682434082,2561759,103.557975769043
2016-06-17,144.321228027344,146.003829956055,143.97705078125,145.305923461914,4878439,104.195518493652
2016-06-20,145.889099121094,147.868072509766,145.812622070312,146.854690551758,3736417,105.306098937988
2016-06-21,147.380493164062,147.7724609375,146.931167602539,147.275329589844,2887274,105.607727050781
2016-06-22,146.988525390625,147.906311035156,145.573608398438,146.195022583008,2964050,104.833068847656
2016-06-23,146.701721191406,148.642440795898,145.889099121094,148.518157958984,4151992,106.498947143555
2016-06-24,143.374755859375,143.986618041992,139.751434326172,140.143402099609,9500609,100.493591308594
2016-06-27,139.751434326172,140.152969360352,136.233276367188,137.189300537109,5248723,98.3752822875977
2016-06-28,138.412994384766,139.321228027344,137.877624511719,139.292541503906,4181594,99.8834381103516
2016-06-29,140.057357788086,141.950286865234,140.009567260742,141.931167602539,3522614,101.77555847168
2016-06-30,142.313583374023,145.229446411133,142.131927490234,145.105163574219,4149587,104.051544189453
2016-07-01,145.105163574219,146.242828369141,144.74186706543,145.650100708008,2780582,104.442314147949
2016-07-05,144.541107177734,145.315490722656,144.130020141602,145.009567260742,2578599,103.983024597168
2016-07-06,145.172088623047,145.707458496094,143.326965332031,145.669219970703,2687592,104.456024169922
2016-07-07,146.032501220703,146.931167602539,145.210327148438,145.889099121094,2236766,104.613708496094
2016-07-08,147.2275390625,147.801147460938,146.347991943359,147.667297363281,3180468,105.888809204102
2016-07-11,147.801147460938,149.177825927734,147.705551147461,148.499038696289,2964050,106.485252380371
2016-07-12,149.139572143555,150.210327148438,148.680694580078,150.133850097656,4020615,107.657501220703
2016-07-13,150.812622070312,151.376678466797,150.152969360352,151.070739746094,2872734,108.329330444336
2016-07-14,151.82600402832,154.302108764648,151.60612487793,153.231353759766,4850930,109.878677368164
2016-07-15,152.868072509766,152.944549560547,151.529632568359,152.753341674805,4682733,109.53588104248
2016-07-18,152.294448852539,153.680694580078,151.749526977539,152.829833984375,7039266,109.59073638916
2016-07-19,154.665390014648,155.009567260742,150.94645690918,152.562133789062,7447520,109.398796081543
2016-07-20,152.934997558594,154.59846496582,152.581268310547,154.263854980469,4577610,110.619049072266
2016-07-21,153.680694580078,154.732315063477,152.858505249023,153.39387512207,3680769,109.995193481445
2016-07-22,153.709365844727,155.038238525391,153.422561645508,154.942642211914,2636025,111.105804443359
2016-07-25,154.875717163086,155.717010498047,154.636703491211,155.497131347656,2933612,111.503379821777
2016-07-26,155.497131347656,156.405349731445,154.273422241211,154.990432739258,3027752,111.140083312988
2016-07-27,154.990432739258,155.420654296875,154.091781616211,154.713195800781,2262184,110.941253662109
2016-07-28,154.282989501953,154.694076538086,153.642440795898,154.273422241211,2448058,110.625900268555
2016-07-29,154.263854980469,154.56022644043,152.99235534668,153.556411743164,3710685,110.111770629883
2016-08-01,153.585083007812,154.541107177734,152.810699462891,154.349899291992,2953486,110.680755615234
2016-08-02,154.177825927734,154.349899291992,153.307846069336,153.518157958984,3222621,110.084327697754
2016-08-03,153.087951660156,153.785858154297,152.7724609375,153.604202270508,2993338,110.146034240723
2016-08-04,153.785858154297,154.588912963867,153.078399658203,154.445510864258,2603599,110.749290466309
2016-08-05,154.875717163086,156.319305419922,154.464630126953,156.309753417969,3987770,112.086128234863
2016-08-08,155.573608398438,156.089859008789,154.474182128906,154.913955688477,3179108,112.044631958008
2016-08-09,155.086044311523,155.611862182617,154.541107177734,154.655838012695,2863425,111.857902526855
2016-08-10,155.057357788086,155.506698608398,154.837478637695,154.952194213867,2580168,112.072273254395
2016-08-11,155.114715576172,157.695983886719,155.047805786133,156.338424682617,9171956,113.074890136719
2016-08-12,156.013381958008,156.271514892578,154.41682434082,154.827911376953,2660083,111.982398986816
2016-08-15,155.25813293457,155.80305480957,154.665390014648,154.761001586914,3107038,111.933990478516
2016-08-16,154.024856567383,154.808792114258,153.623321533203,153.632888793945,2311869,111.118057250977
2016-08-17,153.891006469727,154.072662353516,152.810699462891,153.384323120117,3374291,110.938285827637
2016-08-18,153.814529418945,154.875717163086,153.384323120117,154.263854980469,3819992,111.574424743652
2016-08-19,153.766723632812,153.833648681641,152.504776000977,153.001907348633,2944699,110.661689758301
2016-08-22,152.963668823242,153.508605957031,152.131927490234,152.963668823242,2133108,110.63404083252
2016-08-23,153.279159545898,154.244735717773,153.183563232422,153.21223449707,2968653,110.813819885254
2016-08-24,152.858505249023,153.135757446289,151.357559204102,152.055450439453,3813507,109.977157592773
2016-08-25,152.00764465332,152.523895263672,151.453155517578,151.653915405273,2693450,109.686706542969
2016-08-26,151.892929077148,153.384323120117,150.908218383789,151.357559204102,2613849,109.472373962402
2016-08-29,151.845123291016,153.164428710938,151.529632568359,152.695983886719,2589791,110.440437316895
2016-08-30,152.734222412109,153.107070922852,151.82600402832,152.390060424805,1896712,110.219177246094
2016-08-31,152.638626098633,152.638626098633,151.300186157227,151.892929077148,2430486,109.85962677002
2016-09-01,151.357559204102,152.600387573242,151.147232055664,152.523895263672,2466886,110.315963745117
2016-09-02,152.84895324707,153.508605957031,152.15104675293,152.533462524414,2421908,110.322891235352
2016-09-06,152.84895324707,153.785858154297,152.112808227539,153.298278808594,3131829,110.876022338867
2016-09-07,153.145309448242,154.646270751953,152.963668823242,154.531555175781,2999196,111.76806640625
2016-09-08,153.489486694336,154.120452880859,151.778198242188,152.00764465332,4145507,109.942581176758
2016-09-09,151.080307006836,151.434036254883,148.804977416992,148.843215942383,5424556,107.653831481934
2016-09-12,148.43212890625,151.558319091797,148.03059387207,151.328872680664,4568405,109.45166015625
2016-09-13,150.697891235352,150.984710693359,148.661575317383,148.957931518555,3803988,107.73681640625
2016-09-14,148.852767944336,149.015289306641,146.64436340332,147.275329589844,4038188,106.519828796387
2016-09-15,147.514343261719,149.455062866211,146.472274780273,148.814529418945,3813298,107.63306427002
2016-09-16,148.221801757812,148.565963745117,146.720840454102,147.074569702148,6760926,106.374603271484
2016-09-19,148.059280395508,149.321228027344,147.753341674805,148.059280395508,2562805,107.086845397949
2016-09-20,149.015289306641,149.684509277344,147.657745361328,147.657745361328,2258419,106.796440124512
2016-09-21,148.097518920898,148.833648681641,147.103256225586,148.690246582031,2587699,107.54320526123
2016-09-22,149.282989501953,150.305923461914,148.843215942383,149.244735717773,2814891,107.944229125977
2016-09-23,148.776290893555,149.177825927734,147.906311035156,148.164428710938,2826501,107.162910461426
2016-09-26,147.667297363281,147.667297363281,146.711288452148,147.208419799805,2649832,106.471458435059
2016-09-27,147.533462524414,149.875717163086,147.045883178711,149.875717163086,3124611,108.400596618652
2016-09-28,150.086044311523,151.653915405273,149.359466552734,151.328872680664,3462260,109.45166015625
2016-09-29,151.653915405273,157.743789672852,150.535369873047,151.156784057617,3530041,109.327163696289
2016-09-30,151.912048339844,152.810699462891,151.108993530273,151.864242553711,3762357,109.838836669922
2016-10-03,151.108993530273,151.405349731445,150.114715576172,150.678771972656,2330279,108.9814453125
2016-10-04,150.736145019531,151.558319091797,148.967498779297,149.579345703125,3016769,108.186233520508
2016-10-05,150.162521362305,150.889099121094,149.827911376953,150.172088623047,1761987,108.614974975586
2016-10-06,149.942642211914,150.506698608398,149.034423828125,149.980880737305,2039805,108.476661682129
2016-10-07,150.229446411133,150.76481628418,148.049713134766,148.824096679688,2794807,107.640037536621
2016-10-10,149.818359375,151.520080566406,149.770553588867,150.114715576172,2595440,108.573463439941
2016-10-11,149.837478637695,150.047805786133,147.122375488281,147.982788085938,3034760,107.03150177002
2016-10-12,148.154876708984,148.154876708984,146.347991943359,147.504776000977,3100344,106.685791015625
2016-10-13,146.940719604492,147.437866210938,145.573608398438,146.959854125977,3043755,106.291664123535
2016-10-14,147.676864624023,148.690246582031,147.313583374023,147.657745361328,4558677,106.796440124512
2016-10-17,147.657745361328,149.034423828125,147.552581787109,147.963668823242,6161358,107.017692565918
2016-10-18,143.422561645508,144.359466552734,141.290634155273,144.091781616211,13358048,104.217262268066
2016-10-19,144.617584228516,145.745697021484,144.19694519043,144.608032226562,4846013,104.590660095215
2016-10-20,144.627151489258,146.175903320312,144.37858581543,144.856597900391,4208163,104.770431518555
2016-10-21,143.957931518555,144.502868652344,142.982788085938,143.049713134766,4617253,103.463569641113
2016-10-24,143.785858154297,144.856597900391,143.785858154297,143.948379516602,2789368,104.113540649414
2016-10-25,143.948379516602,144.512420654297,143.240921020508,144.244735717773,2769285,104.32788848877
2016-10-26,144.082214355469,146.214141845703,143.652008056641,145.133850097656,2941038,104.97095489502
2016-10-27,146.099426269531,147.284896850586,145.334609985352,146.60612487793,4423848,106.03581237793
2016-10-28,147.275329589844,147.648178100586,145.487579345703,145.898666381836,3822607,105.524139404297
2016-10-31,146.042068481445,147.543014526367,146.042068481445,146.931167602539,3716647,106.27091217041
2016-11-01,146.749526977539,147.141494750977,145.066925048828,146.070739746094,3338727,105.648590087891
2016-11-02,145.774383544922,146.60612487793,145,145.267684936523,3215822,105.067764282227
2016-11-03,145.80305480957,146.978973388672,145.124282836914,145.669219970703,3011225,105.358169555664
2016-11-04,145.697891235352,146.883361816406,145.191207885742,145.726577758789,2584038,105.39966583252
2016-11-07,147.217971801758,149.244735717773,147.074569702148,148.871887207031,3979925,107.674583435059
2016-11-08,147.762908935547,149.072662353516,146.328872680664,148.346084594727,4102307,108.267654418945
2016-11-09,146.233276367188,148.718933105469,144.359466552734,148.001907348633,5652270,108.016487121582
2016-11-10,150.726577758789,154.072662353516,150.659652709961,153.17399597168,8070727,111.791236877441
2016-11-11,152.934997558594,154.244735717773,152.323135375977,154.177825927734,4651144,112.523857116699
2016-11-14,154.158706665039,154.74186706543,150.650100708008,151.252395629883,5435539,110.388771057129
2016-11-15,151.453155517578,152.15104675293,150.62141418457,151.692153930664,3636942,110.709747314453
2016-11-16,151.491394042969,152.533462524414,151.080307006836,152.284896850586,2356429,111.14232635498
2016-11-17,152.217971801758,152.896743774414,151.864242553711,152.7724609375,2365215,111.498176574707
2016-11-18,152.7724609375,153.652008056641,152.208419799805,153.336517333984,3118754,111.90983581543
2016-11-21,153.623321533203,155.831741333008,153.317398071289,155.611862182617,4850407,113.570434570312
2016-11-22,155.831741333008,155.831741333008,154.827911376953,155.516250610352,2898257,113.500671386719
2016-11-23,154.818359375,155.238998413086,154.263854980469,154.856597900391,2356324,113.019218444824
2016-11-25,154.713195800781,156.013381958008,154.713195800781,155.965576171875,1679144,113.828620910645
2016-11-28,156.02294921875,157.418731689453,155.544937133789,157.284896850586,4654072,114.791465759277
2016-11-29,156.78776550293,157.179733276367,155.860427856445,156.338424682617,3293017,114.100723266602
2016-11-30,156.166351318359,156.596557617188,155.076477050781,155.086044311523,4600099,113.186676025391
2016-12-01,154.827911376953,155.066925048828,151.338424682617,152.791580200195,4848942,111.512115478516
2016-12-02,152.00764465332,153.240921020508,151.443588256836,152.982788085938,2866981,111.651664733887
2016-12-05,153.776290893555,154.063095092773,152.571701049805,152.810699462891,3605667,111.526077270508
2016-12-06,153.087951660156,153.718933105469,151.940719604492,153.298278808594,2990514,111.881896972656
2016-12-07,153.537292480469,157.915863037109,153.336517333984,157.543014526367,4639115,114.979858398438
2016-12-08,157.619506835938,158.699813842773,156.998092651367,158.087951660156,3416654,115.377563476562
2016-12-09,157.915863037109,159.388137817383,157.361373901367,159.19694519043,3291657,116.186973571777
2016-12-12,159.388137817383,159.455062866211,157.810699462891,158.221801757812,3548346,115.47526550293
2016-12-13,158.39387512207,162.476104736328,158.39387512207,160.889099121094,6205186,117.421943664551
2016-12-14,160.965576171875,162.418731689453,160.086044311523,161.099426269531,4313913,117.57543182373
2016-12-15,160.62141418457,162.380493164062,160.40153503418,160.630981445312,3544476,117.233604431152
2016-12-16,161.539199829102,161.673034667969,158.757171630859,159.397705078125,7448148,116.333450317383
2016-12-19,159.493301391602,159.904403686523,158.699813842773,159.349899291992,3091871,116.298599243164
2016-12-20,160.124282836914,160.850860595703,159.130020141602,160.229446411133,2274632,116.94051361084
2016-12-21,158.938812255859,160.554489135742,157.982788085938,159.971313476562,3740182,116.752098083496
2016-12-22,160,160.831741333008,159.254302978516,159.713195800781,2931520,116.563720703125
2016-12-23,159.655838012695,160.124282836914,159.130020141602,159.37858581543,1779455,116.319534301758
2016-12-27,159.636703491211,160.592727661133,159.512420654297,159.789672851562,1461785,116.61954498291
2016-12-28,159.933074951172,160.363296508789,158.699813842773,158.881454467773,1838345,115.956695556641
2016-12-29,158.718933105469,159.646270751953,158.699813842773,159.273422241211,1740021,116.24275970459
2016-12-30,159.120452880859,159.369018554688,158.221801757812,158.690246582031,3088629,115.817138671875
2017-01-03,159.655838012695,160.487579345703,158.709365844727,159.837478637695,3069278,116.654434204102
2017-01-04,160.391967773438,162.399612426758,160,161.816436767578,3536944,118.098731994629
2017-01-05,161.806884765625,161.940719604492,159.904403686523,161.281066894531,2805686,117.707992553711
2017-01-06,161.271514892578,162.447418212891,160.152969360352,162.074569702148,3080993,118.287170410156
2017-01-09,162.017211914062,162.332702636719,160.248565673828,160.277252197266,3336635,116.975387573242
2017-01-10,160.592727661133,160.697891235352,158.068832397461,158.240921020508,4308160,115.489227294922
2017-01-11,158.747604370117,160.382415771484,158.317398071289,160.372848510742,3765077,117.045135498047
2017-01-12,160.391967773438,160.62141418457,158.279159545898,160.564056396484,3062165,117.184707641602
2017-01-13,160.58317565918,161.070739746094,159.541107177734,159.980880737305,3007668,116.759094238281
2017-01-17,159.359466552734,160.783935546875,158.814529418945,160.506698608398,3468222,117.142868041992
2017-01-18,160.086044311523,161.175903320312,159.359466552734,159.464630126953,4192159,116.382308959961
2017-01-19,159.617584228516,160.086044311523,158.508605957031,159.474182128906,7283716,116.389305114746
2017-01-20,160.430206298828,163.135757446289,158.699813842773,163.049713134766,13273740,118.998809814453
2017-01-23,162.600387573242,163.718933105469,162.533462524414,163.508605957031,5730197,119.333717346191
2017-01-24,163.824096679688,168.260040283203,163.632888793945,168.164428710938,7272210,122.731712341309
2017-01-25,168.508605957031,171.367111206055,168.384323120117,170.449325561523,6194935,124.399291992188
2017-01-26,170.229446411133,171.013381958008,169.703628540039,170.80305480957,3204839,124.657470703125
2017-01-27,170.62141418457,171.319305419922,169.502868652344,169.502868652344,3642486,123.708557128906
2017-01-30,169.19694519043,169.282989501953,166.902481079102,168.068832397461,4283161,122.661933898926
2017-01-31,167.351821899414,167.858505249023,165.975143432617,166.845123291016,4329394,121.768821716309
2017-02-01,167.304016113281,167.973236083984,165.286804199219,166.625244140625,2924302,121.608360290527
2017-02-02,166.56787109375,167.275329589844,165.917785644531,166.902481079102,2741043,121.810707092285
2017-02-03,167.304016113281,168.585083007812,167.198852539062,168.087951660156,3461528,122.675888061523
2017-02-06,167.600387573242,168.240921020508,166.711288452148,168.126190185547,2772737,122.703804016113
2017-02-07,168.260040283203,170.76481628418,168.164428710938,170.611862182617,4051681,124.517913818359
2017-02-08,169.694076538086,169.694076538086,168.145309448242,168.422561645508,3047103,123.89200592041
2017-02-09,168.422561645508,169.980880737305,168.17399597168,169.41682434082,3232872,124.623397827148
2017-02-10,169.569793701172,171.003829956055,168.986618041992,170.822174072266,3065512,125.657165527344
2017-02-13,171.357559204102,171.988525390625,170.975143432617,171.472274780273,3235696,126.135391235352
2017-02-14,170.717010498047,172.208419799805,170.506698608398,172.208419799805,2904219,126.676856994629
2017-02-15,172.275329589844,173.919692993164,171.902481079102,173.690246582031,3048358,127.766944885254
2017-02-16,173.470367431641,174.751434326172,172.915863037109,173.451248168945,3401069,127.591133117676
2017-02-17,173.279159545898,173.585083007812,172.084136962891,172.724670410156,3715915,127.056663513184
2017-02-21,172.657745361328,172.839385986328,171.242828369141,172.332702636719,4686394,126.768325805664
2017-02-22,172.170166015625,173.365203857422,172.170166015625,173.183563232422,3159443,127.39421081543
2017-02-23,173.996170043945,174.474182128906,172.963668823242,173.661575317383,2387495,127.745819091797
2017-02-24,172.284896850586,173.508605957031,171.978973388672,173.374755859375,3451905,127.534889221191
2017-02-27,173.221801757812,173.279159545898,171.395797729492,171.510513305664,3861100,126.163558959961
2017-02-28,171.491394042969,172.686416625977,171.462707519531,171.912048339844,3423976,126.458915710449
2017-03-01,172.543014526367,174.521987915039,172.112808227539,173.948379516602,3143858,127.956825256348
2017-03-02,173.881454467773,173.881454467773,172.495223999023,172.5908203125,3052437,126.95817565918
2017-03-03,172.5908203125,173.346084594727,171.854690551758,172.131927490234,1905812,126.620613098145
2017-03-06,171.816436767578,173.03059387207,171.673034667969,172.533462524414,3351802,126.915992736816
2017-03-07,172.762908935547,173.317398071289,172.275329589844,172.447418212891,3117603,126.852691650391
2017-03-08,172.801147460938,172.99235534668,171.414916992188,171.558319091797,3721040,126.198677062988
2017-03-09,171.271514892578,171.367111206055,168.145309448242,169.388137817383,5694529,124.602272033691
2017-03-10,170.372848510742,171.596557617188,169.617584228516,170.009567260742,3242914,125.059417724609
2017-03-13,170.028686523438,170.229446411133,168.661575317383,168.699813842773,3642381,124.095970153809
2017-03-14,168.43212890625,169.043975830078,167.504776000977,167.99235534668,3292285,123.575531005859
2017-03-15,167.982788085938,168.527725219727,167.065002441406,168.078399658203,3991013,123.638854980469
2017-03-16,170.611862182617,171.128112792969,169.043975830078,169.445510864258,4510143,124.644508361816
2017-03-17,168.537292480469,169.015289306641,167.925430297852,167.925430297852,6193366,123.526329040527
2017-03-20,167.925430297852,168.43212890625,167.437866210938,167.973236083984,2590001,123.561500549316
2017-03-21,168.269592285156,168.479919433594,166.195022583008,166.233276367188,4108374,122.281578063965
2017-03-22,166.38623046875,167.361373901367,165.200759887695,167.093688964844,3609223,122.914482116699
2017-03-23,166.759078979492,167.944549560547,165.927337646484,167.131927490234,3912040,122.942588806152
2017-03-24,167.418731689453,167.782028198242,165.76481628418,166.185470581055,3369898,122.246406555176
2017-03-27,165.095596313477,166.500961303711,164.521987915039,166.128112792969,3408914,122.204216003418
2017-03-28,166.290634155273,167.304016113281,165.391967773438,166.835571289062,3685999,122.724617004395
2017-03-29,166.634796142578,166.816436767578,165.831741333008,166.290634155273,3227538,122.323760986328
2017-03-30,166.214141845703,166.912048339844,166.051620483398,166.214141845703,3314042,122.267486572266
2017-03-31,166.328872680664,167.256210327148,166.051620483398,166.481842041016,3047730,122.464416503906
2017-04-03,166.175903320312,167.179733276367,165.755264282227,166.82600402832,4483679,122.717582702637
2017-04-04,165.889099121094,167.265777587891,165.640533447266,166.845123291016,3251909,122.731636047363
2017-04-05,167.017211914062,168.575531005859,165.210327148438,165.277252197266,6525889,121.578338623047
2017-04-06,165.841293334961,165.841293334961,164.674957275391,164.866149902344,3593428,121.275939941406
2017-04-07,164.512420654297,165.325042724609,163.747604370117,164.569793701172,3753362,121.057884216309
2017-04-10,164.942642211914,164.971313476562,163.479919433594,163.671127319336,3964235,120.396858215332
2017-04-11,163.145309448242,163.699813842773,161.548751831055,163.078399658203,5116927,119.960845947266
2017-04-12,163.518157958984,163.671127319336,162.543014526367,163.154876708984,3427637,120.017097473145
2017-04-13,162.447418212891,163.824096679688,162.074569702148,162.074569702148,3352953,119.222450256348
2017-04-17,162.284896850586,163.766723632812,162.160614013672,163.575531005859,3891329,120.326522827148
2017-04-18,163.279159545898,164.139572143555,162.361373901367,162.571701049805,6637393,119.588096618652
2017-04-19,154.646270751953,155.487579345703,152.581268310547,154.579345703125,20171378,113.708908081055
2017-04-20,154.225616455078,155.25813293457,153.441680908203,155.162521362305,6785193,114.137908935547
2017-04-21,154.923522949219,154.980880737305,153.326965332031,153.326965332031,5865759,112.787666320801
2017-04-24,154.19694519043,154.464630126953,153.365203857422,153.680694580078,5565348,113.0478515625
2017-04-25,154.665390014648,154.913955688477,153.326965332031,153.336517333984,5083978,112.794692993164
2017-04-26,153.470367431641,154.015289306641,152.858505249023,153.021026611328,4526879,112.562637329102
2017-04-27,153.240921020508,153.422561645508,152.609939575195,153.269592285156,4312240,112.745452880859
2017-04-28,153.441680908203,153.527725219727,152.676864624023,153.240921020508,4345189,112.724365234375
2017-05-01,153.011474609375,153.365203857422,151.720840454102,151.854690551758,5162324,111.704627990723
2017-05-02,152.428298950195,152.476104736328,151.663482666016,152.103256225586,3355777,111.887519836426
2017-05-03,151.759078979492,152.437866210938,151.548751831055,151.653915405273,4176992,111.556930541992
2017-05-04,151.902481079102,152.141494750977,151.395797729492,152.055450439453,4477508,111.852340698242
2017-05-05,146.768646240234,148.929260253906,146.271514892578,148.231353759766,13097280,109.039321899414
2017-05-08,146.080307006836,146.720840454102,145.506698608398,146.300186157227,7836632,108.670043945312
2017-05-09,145.889099121094,146.367111206055,144.894836425781,145.420654296875,7168238,108.016746520996
2017-05-10,144.980880737305,145.669219970703,144.483749389648,144.59846496582,5229895,107.406051635742
2017-05-11,144.407272338867,144.502868652344,143.202682495117,144.024856567383,5886783,106.979942321777
2017-05-12,143.690246582031,144.608032226562,143.403442382812,143.757171630859,3886204,106.781143188477
2017-05-15,143.996170043945,145.152969360352,143.833648681641,144.847030639648,4440793,107.59065246582
2017-05-16,144.990432739258,147.217971801758,144.990432739258,146.921600341797,5767330,109.131629943848
2017-05-17,146.558319091797,147.361373901367,144.254302978516,144.292541503906,5430309,107.17879486084
2017-05-18,144.225616455078,144.674957275391,143.508605957031,144.149139404297,3424813,107.072265625
2017-05-19,144.369018554688,145.755264282227,144.254302978516,145.296371459961,5902578,107.924446105957
2017-05-22,145.411087036133,146.118545532227,144.933074951172,145.927337646484,3453997,108.393119812012
2017-05-23,145.860427856445,146.921600341797,145.238998413086,145.344161987305,2682467,107.959930419922
2017-05-24,145.516250610352,146.042068481445,144.579345703125,145.80305480957,3904090,108.300796508789
2017-05-25,146.510513305664,146.96940612793,146.223709106445,146.462707519531,2701504,108.79076385498
2017-05-26,146.128112792969,146.271514892578,145.372848510742,145.783935546875,2555692,108.286598205566
2017-05-30,145.267684936523,145.956024169922,144.923522949219,145.057357788086,3834636,107.746887207031
2017-05-31,145.344161987305,146.080307006836,144.980880737305,145.917785644531,3706396,108.386001586914
2017-06-01,146.080307006836,146.147232055664,144.961761474609,145.956024169922,3052333,108.414443969727
2017-06-02,146.338424682617,146.462707519531,145.124282836914,145.363296508789,3750642,107.974143981934
2017-06-05,145.143402099609,146.20458984375,145.009567260742,145.707458496094,4157955,108.229766845703
2017-06-06,145.315490722656,146.166351318359,145.315490722656,145.669219970703,3971871,108.201354980469
2017-06-07,146.319305419922,147.418731689453,144.168258666992,144.340347290039,5089522,107.214332580566
2017-06-08,144.359466552734,146.099426269531,144.282989501953,145.411087036133,3879614,108.009651184082
2017-06-09,145.315490722656,147.476104736328,145.200759887695,147.323135375977,4562129,109.429893493652
2017-06-12,147.4091796875,150.286804199219,147.246658325195,148.35563659668,6769189,110.196815490723
2017-06-13,148.604202270508,148.642440795898,147.370941162109,147.466537475586,3685581,109.536399841309
2017-06-14,147.198852539062,148.126190185547,146.214141845703,147.045883178711,3189359,109.223960876465
2017-06-15,146.548751831055,147.887191772461,146.548751831055,147.437866210938,4868398,109.515113830566
2017-06-16,147.447418212891,148.585083007812,146.242828369141,148.546844482422,7052132,110.338859558105
2017-06-19,148.671127319336,149.005737304688,147.743789672852,148.03059387207,4842457,109.955360412598
2017-06-20,147.686416625977,148.556411743164,147.466537475586,148.135757446289,4687858,110.033515930176
2017-06-21,148.938812255859,148.938812255859,146.64436340332,147.026763916016,4141846,109.209739685059
2017-06-22,147.753341674805,148.17399597168,146.931167602539,147.609939575195,2485819,109.642929077148
2017-06-23,147.552581787109,147.877624511719,147.036331176758,147.332702636719,3433181,109.436988830566
2017-06-26,147.906311035156,148.900573730469,147.829833984375,148.403442382812,2252561,110.232307434082
2017-06-27,148.183563232422,148.508605957031,147.705551147461,147.944549560547,2496279,109.891479492188
2017-06-28,148.326965332031,148.709365844727,147.973236083984,148.489486694336,2323166,110.296249389648
2017-06-29,148.518157958984,148.891006469727,146.864242553711,147.351821899414,3412261,109.451202392578
2017-06-30,147.495223999023,147.705551147461,146.405349731445,147.065002441406,3735789,109.238151550293
2017-07-03,146.82600402832,149.168258666992,146.768646240234,148.738052368164,2952335,110.48087310791
2017-07-05,148.919692993164,149.034423828125,146.873809814453,146.912048339844,3728362,109.124526977539
2017-07-06,146.615676879883,147.065002441406,145.535369873047,145.659652709961,2884345,108.194282531738
2017-07-07,145.908218383789,146.739959716797,145.449325561523,146.214141845703,2573265,108.606155395508
2017-07-10,146.185470581055,147.122375488281,145.917785644531,146.673034667969,3353685,108.947006225586
2017-07-11,146.520080566406,146.892929077148,145.363296508789,146.453155517578,3606085,108.783676147461
2017-07-12,146.730407714844,147.456985473633,146.319305419922,146.940719604492,3240403,109.14582824707
2017-07-13,146.940719604492,147.4091796875,146.453155517578,146.873809814453,2590001,109.096122741699
2017-07-14,147.237091064453,147.820266723633,146.653915405273,147.456985473633,3406194,109.529296875
