"Fecha","CMG.Open","CMG.High","CMG.Low","CMG.Close","CMG.Volume","CMG.Adjusted"
2016-05-20,448.899993896484,450.230010986328,439.809997558594,449.920013427734,1314200,449.920013427734
2016-05-23,452.619995117188,467,451.070007324219,456.440002441406,1056200,456.440002441406
2016-05-24,460,461.040008544922,453.390014648438,457.329986572266,651500,457.329986572266
2016-05-25,458.5,462.940002441406,455.619995117188,458.040008544922,693600,458.040008544922
2016-05-26,452.5,460.769989013672,451.510009765625,452.029998779297,744000,452.029998779297
2016-05-27,452.5,453.529998779297,442.649993896484,445.410003662109,1013100,445.410003662109
2016-05-31,445,446.929992675781,439.130004882812,441.959991455078,983900,441.959991455078
2016-06-01,442.109985351562,443.559997558594,431.309997558594,432.589996337891,792600,432.589996337891
2016-06-02,433.809997558594,444.540008544922,433.100006103516,443.489990234375,1019900,443.489990234375
2016-06-03,440.369995117188,441.230010986328,433.640014648438,433.940002441406,874800,433.940002441406
2016-06-06,436.119995117188,446.649993896484,435.019989013672,445.269989013672,800700,445.269989013672
2016-06-07,446.559997558594,447.079986572266,432.519989013672,433.390014648438,944100,433.390014648438
2016-06-08,433,434.869995117188,423,429.200012207031,990200,429.200012207031
2016-06-09,426.119995117188,427.200012207031,415.149993896484,415.790008544922,1198400,415.790008544922
2016-06-10,412.559997558594,413.869995117188,403.130004882812,405.260009765625,1562700,405.260009765625
2016-06-13,400.260009765625,405.399993896484,393.630004882812,394,1846300,394
2016-06-14,390.600006103516,395.869995117188,384.769989013672,395.269989013672,1633700,395.269989013672
2016-06-15,396.140014648438,402.350006103516,389.410003662109,390.309997558594,1201300,390.309997558594
2016-06-16,393.239990234375,396.670013427734,389.589996337891,393.549987792969,1072300,393.549987792969
2016-06-17,395.5,400.410003662109,393,397.269989013672,1275100,397.269989013672
2016-06-20,399.790008544922,401.959991455078,396.690002441406,396.940002441406,936800,396.940002441406
2016-06-21,399.369995117188,399.660003662109,387.890014648438,391.959991455078,1050000,391.959991455078
2016-06-22,391,396.880004882812,388.179992675781,392.989990234375,865000,392.989990234375
2016-06-23,393.25,413.019989013672,393.200012207031,408.890014648438,1575600,408.890014648438
2016-06-24,397.25,413.570007324219,396.75,400.730010986328,1701000,400.730010986328
2016-06-27,399.559997558594,400.220001220703,386.700012207031,388.779998779297,1170300,388.779998779297
2016-06-28,396.390014648438,397.440002441406,389,391.670013427734,722500,391.670013427734
2016-06-29,396.429992675781,410.339996337891,395.489990234375,409.489990234375,1016600,409.489990234375
2016-06-30,409.489990234375,409.869995117188,401.570007324219,402.760009765625,1073900,402.760009765625
2016-07-01,400,405.290008544922,391.510009765625,393.910003662109,1223400,393.910003662109
2016-07-05,395,399.299987792969,391.010009765625,396.380004882812,889100,396.380004882812
2016-07-06,393.850006103516,402.059997558594,393.850006103516,401.049987792969,786200,401.049987792969
2016-07-07,393.989990234375,395.559997558594,386.100006103516,390.779998779297,1747800,390.779998779297
2016-07-08,393,404.089996337891,392.100006103516,399.709991455078,1070900,399.709991455078
2016-07-11,407.010009765625,413,402.089996337891,403.179992675781,1009500,403.179992675781
2016-07-12,405.380004882812,410.660003662109,401.130004882812,408.339996337891,709600,408.339996337891
2016-07-13,411.399993896484,421.970001220703,411.010009765625,416.630004882812,1420800,416.630004882812
2016-07-14,420.940002441406,422.179992675781,412,417.980010986328,1165700,417.980010986328
2016-07-15,409.630004882812,411.940002441406,404.100006103516,404.859985351562,1579900,404.859985351562
2016-07-18,404.920013427734,410.899993896484,402.260009765625,408.899993896484,750700,408.899993896484
2016-07-19,413.910003662109,419.649993896484,413,415.309997558594,909600,415.309997558594
2016-07-20,415.239990234375,420.619995117188,414.089996337891,419.679992675781,846900,419.679992675781
2016-07-21,419.679992675781,420.160003662109,412.420013427734,418.070007324219,1547400,418.070007324219
2016-07-22,414.649993896484,444.130004882812,412.190002441406,442.480010986328,4167900,442.480010986328
2016-07-25,443,443.5,435,441.519989013672,1481400,441.519989013672
2016-07-26,431.950012207031,439.239990234375,429.850006103516,430.850006103516,1102600,430.850006103516
2016-07-27,431.899993896484,434.709991455078,425.640014648438,426.059997558594,696200,426.059997558594
2016-07-28,425.559997558594,432.769989013672,421.269989013672,430.549987792969,844200,430.549987792969
2016-07-29,428.690002441406,430.529998779297,422.700012207031,423.989990234375,783700,423.989990234375
2016-08-01,423.600006103516,426,413.859985351562,414.079986572266,1004900,414.079986572266
2016-08-02,412.700012207031,412.700012207031,401.200012207031,402.640014648438,1195500,402.640014648438
2016-08-03,402,407.640014648438,400,402.559997558594,786000,402.559997558594
2016-08-04,402,404.769989013672,394.339996337891,397.200012207031,872400,397.200012207031
2016-08-05,399.450012207031,403.640014648438,398.269989013672,401.130004882812,808800,401.130004882812
2016-08-08,402.480010986328,404.260009765625,400.700012207031,401.399993896484,547100,401.399993896484
2016-08-09,401.170013427734,404.760009765625,394.359985351562,395.100006103516,655400,395.100006103516
2016-08-10,395,397.320007324219,391.200012207031,395.070007324219,813800,395.070007324219
2016-08-11,395.070007324219,399.160003662109,394.200012207031,398.220001220703,676900,398.220001220703
2016-08-12,396.709991455078,399,395.619995117188,397.329986572266,792500,397.329986572266
2016-08-15,397.329986572266,399.890014648438,394.399993896484,397.480010986328,703100,397.480010986328
2016-08-16,398.470001220703,405.260009765625,396.5,400.859985351562,697900,400.859985351562
2016-08-17,401,401.880004882812,395.160003662109,399.179992675781,792000,399.179992675781
2016-08-18,396.970001220703,397.809997558594,392.570007324219,394.910003662109,1044800,394.910003662109
2016-08-19,393.760009765625,395.010009765625,387.010009765625,388.5,1323000,388.5
2016-08-22,389,397.25,388.529998779297,396.040008544922,1104900,396.040008544922
2016-08-23,396.019989013672,399,391.959991455078,397,786800,397
2016-08-24,397,405.5,396.859985351562,403.75,1085600,403.75
2016-08-25,403.75,416.899993896484,402.489990234375,413.339996337891,1504000,413.339996337891
2016-08-26,413.440002441406,419.230010986328,412.019989013672,418.75,1026300,418.75
2016-08-29,420,426.619995117188,419.200012207031,423.019989013672,1179600,423.019989013672
2016-08-30,422.459991455078,423.480010986328,412.679992675781,415.149993896484,1221800,415.149993896484
2016-08-31,415.25,418.950012207031,412,413.730010986328,1141100,413.730010986328
2016-09-01,415.809997558594,415.890014648438,410.640014648438,414.679992675781,793400,414.679992675781
2016-09-02,414.25,414.890014648438,408.049987792969,408.410003662109,1007000,408.410003662109
2016-09-06,408.25,415.480010986328,406.019989013672,414.070007324219,1087600,414.070007324219
2016-09-07,431.230010986328,441.200012207031,430,438.450012207031,3223100,438.450012207031
2016-09-08,437.549987792969,440.239990234375,434.760009765625,436.309997558594,1236800,436.309997558594
2016-09-09,434.829986572266,436.260009765625,426.410003662109,426.549987792969,992500,426.549987792969
2016-09-12,423.390014648438,429.739990234375,422.989990234375,428.899993896484,778000,428.899993896484
2016-09-13,424.320007324219,425.130004882812,417.709991455078,421.359985351562,995800,421.359985351562
2016-09-14,423.660003662109,424.589996337891,412.109985351562,414.899993896484,875900,414.899993896484
2016-09-15,414.899993896484,418.940002441406,411.579986572266,413.959991455078,1127000,413.959991455078
2016-09-16,413.059997558594,414.890014648438,406.5,409.320007324219,1213900,409.320007324219
2016-09-19,409.480010986328,410.660003662109,401.320007324219,402.760009765625,1139800,402.760009765625
2016-09-20,402.760009765625,404.910003662109,395.109985351562,400.420013427734,1490700,400.420013427734
2016-09-21,398.299987792969,403.489990234375,395.5,399.75,924200,399.75
2016-09-22,404,410.429992675781,403.059997558594,410.160003662109,959400,410.160003662109
2016-09-23,409.179992675781,417.739990234375,408.720001220703,413.809997558594,1041500,413.809997558594
2016-09-26,412.730010986328,422.600006103516,408.589996337891,419.880004882812,1070800,419.880004882812
2016-09-27,419.5,422.5,415.429992675781,418.950012207031,644100,418.950012207031
2016-09-28,419.809997558594,421.329986572266,413.220001220703,418.309997558594,819300,418.309997558594
2016-09-29,418,425.5,415.420013427734,420.730010986328,905400,420.730010986328
2016-09-30,421.359985351562,428.899993896484,418.010009765625,423.5,996500,423.5
2016-10-03,423.029998779297,433.950012207031,422.540008544922,430.869995117188,890600,430.869995117188
2016-10-04,433.089996337891,434.140014648438,425.329986572266,427.269989013672,655600,427.269989013672
2016-10-05,427.950012207031,430.959991455078,424.399993896484,427.839996337891,628800,427.839996337891
2016-10-06,425.899993896484,428.859985351562,423.100006103516,424.489990234375,563700,424.489990234375
2016-10-07,426.079986572266,432,425.420013427734,429.910003662109,980500,429.910003662109
2016-10-10,433.720001220703,440,429,437.880004882812,1281600,437.880004882812
2016-10-11,437.739990234375,437.739990234375,418,423.019989013672,2031300,423.019989013672
2016-10-12,423.220001220703,425,417.089996337891,418.519989013672,713000,418.519989013672
2016-10-13,414.109985351562,416,408.25,409.809997558594,869900,409.809997558594
2016-10-14,411.149993896484,414.950012207031,403.160003662109,404.140014648438,974300,404.140014648438
2016-10-17,401.049987792969,401.929992675781,393,394.350006103516,1244500,394.350006103516
2016-10-18,395.700012207031,398,389.100006103516,393.959991455078,1180700,393.959991455078
2016-10-19,394.390014648438,406.829986572266,394.390014648438,405.25,916900,405.25
2016-10-20,403.790008544922,410.359985351562,402,405.100006103516,765200,405.100006103516
2016-10-21,405.529998779297,415.459991455078,403.380004882812,411.940002441406,1034400,411.940002441406
2016-10-24,416.440002441406,417.829986572266,407.929992675781,413.350006103516,1308900,413.350006103516
2016-10-25,410.510009765625,417.609985351562,403.790008544922,405.670013427734,2218500,405.670013427734
2016-10-26,387.239990234375,388.850006103516,362.820007324219,368.019989013672,6291300,368.019989013672
2016-10-27,369.390014648438,373.450012207031,363.579986572266,368.589996337891,1936100,368.589996337891
2016-10-28,368.679992675781,373,366.190002441406,370.079986572266,1187400,370.079986572266
2016-10-31,370.109985351562,372.510009765625,360.149993896484,360.760009765625,1264500,360.760009765625
2016-11-01,360.279998779297,364.779998779297,352.959991455078,359.920013427734,1416800,359.920013427734
2016-11-02,361.579986572266,370.600006103516,358.630004882812,369.630004882812,1600800,369.630004882812
2016-11-03,367.320007324219,376.730010986328,366.510009765625,374.709991455078,1356800,374.709991455078
2016-11-04,374.589996337891,379,369.760009765625,370.429992675781,1015500,370.429992675781
2016-11-07,377.049987792969,386.790008544922,373.670013427734,382.489990234375,1491800,382.489990234375
2016-11-08,379.940002441406,381.019989013672,370.790008544922,378.540008544922,1318500,378.540008544922
2016-11-09,371.5,380.989990234375,368.899993896484,369.519989013672,2006900,369.519989013672
2016-11-10,372.549987792969,396.820007324219,372.399993896484,391.829986572266,2187900,391.829986572266
2016-11-11,390.350006103516,398.950012207031,388.130004882812,397.079986572266,1146400,397.079986572266
2016-11-14,398.559997558594,419.299987792969,397.630004882812,414.179992675781,1869900,414.179992675781
2016-11-15,412.989990234375,413.200012207031,397.920013427734,400,1230100,400
2016-11-16,399,408.489990234375,397.140014648438,402.899993896484,984900,402.899993896484
2016-11-17,395.700012207031,407.839996337891,394.109985351562,402.899993896484,1118700,402.899993896484
2016-11-18,407.369995117188,417.369995117188,400.709991455078,411.799987792969,1500700,411.799987792969
2016-11-21,410.589996337891,413.5,407.359985351562,412.380004882812,815100,412.380004882812
2016-11-22,409.660003662109,411.540008544922,401.649993896484,405.989990234375,877200,405.989990234375
2016-11-23,406,414.739990234375,404.700012207031,410.410003662109,606500,410.410003662109
2016-11-25,410.929992675781,412.799987792969,405.059997558594,410.279998779297,355400,410.279998779297
2016-11-28,406.989990234375,409.890014648438,399.279998779297,399.390014648438,838800,399.390014648438
2016-11-29,399.899993896484,402.959991455078,394.690002441406,395.109985351562,758000,395.109985351562
2016-11-30,396.200012207031,402.859985351562,395.640014648438,396.329986572266,904300,396.329986572266
2016-12-01,396.989990234375,406.880004882812,396.940002441406,402.380004882812,926600,402.380004882812
2016-12-02,399.839996337891,408.25,398.399993896484,400.029998779297,839300,400.029998779297
2016-12-05,400.019989013672,410.829986572266,395.399993896484,396.269989013672,1128900,396.269989013672
2016-12-06,379.920013427734,381.769989013672,362.549987792969,366.369995117188,4937000,366.369995117188
2016-12-07,368.75,369.950012207031,362.450012207031,368.059997558594,1600300,368.059997558594
2016-12-08,368.149993896484,375.230010986328,366.489990234375,369.059997558594,1353700,369.059997558594
2016-12-09,369.029998779297,371.600006103516,366.070007324219,370,1286700,370
2016-12-12,375.309997558594,384.529998779297,374.25,382.480010986328,2101800,382.480010986328
2016-12-13,379,381,375,377.220001220703,1127300,377.220001220703
2016-12-14,376.829986572266,385.200012207031,374,375.700012207031,1198800,375.700012207031
2016-12-15,376,385.790008544922,375.049987792969,382.350006103516,1117900,382.350006103516
2016-12-16,383.049987792969,394.880004882812,383.049987792969,392.070007324219,1376000,392.070007324219
2016-12-19,390.540008544922,395.899993896484,389,389.5,673300,389.5
2016-12-20,390.510009765625,392.910003662109,387.260009765625,389.470001220703,624100,389.470001220703
2016-12-21,389,394.910003662109,388.25,393.5,814600,393.5
2016-12-22,393.890014648438,396.450012207031,390.230010986328,391.160003662109,826100,391.160003662109
2016-12-23,390.790008544922,394.279998779297,388.589996337891,389.769989013672,483100,389.769989013672
2016-12-27,388.519989013672,392.329986572266,388.019989013672,388.75,557800,388.75
2016-12-28,389.600006103516,390.880004882812,385.160003662109,385.369995117188,504900,385.369995117188
2016-12-29,385.570007324219,387,375.130004882812,376.609985351562,894300,376.609985351562
2016-12-30,376.519989013672,382.489990234375,375.160003662109,377.320007324219,890500,377.320007324219
2017-01-03,379.109985351562,380.380004882812,374.079986572266,374.769989013672,868900,374.769989013672
2017-01-04,374.910003662109,383.899993896484,372.869995117188,381.859985351562,984500,381.859985351562
2017-01-05,382.619995117188,392.670013427734,379.049987792969,391.890014648438,1316700,391.890014648438
2017-01-06,391.5,399.799987792969,390.359985351562,398.440002441406,1149600,398.440002441406
2017-01-09,398.700012207031,399.25,392.109985351562,395.059997558594,793400,395.059997558594
2017-01-10,412.640014648438,420.230010986328,408.200012207031,414.480010986328,3214100,414.480010986328
2017-01-11,412.850006103516,418.320007324219,410.350006103516,413.929992675781,1273900,413.929992675781
2017-01-12,411.630004882812,414,407.799987792969,409.350006103516,850300,409.350006103516
2017-01-13,409.929992675781,413.950012207031,409.010009765625,410.75,572700,410.75
2017-01-17,406.410003662109,411.869995117188,404.410003662109,405.869995117188,833800,405.869995117188
2017-01-18,407.350006103516,411,399.029998779297,409.739990234375,823800,409.739990234375
2017-01-19,409.700012207031,410.950012207031,406,408.869995117188,503000,408.869995117188
2017-01-20,408.910003662109,409.980010986328,404.809997558594,405.200012207031,581300,405.200012207031
2017-01-23,405.709991455078,409.260009765625,402.010009765625,407.720001220703,632400,407.720001220703
2017-01-24,407.720001220703,419.570007324219,405.779998779297,417.880004882812,687900,417.880004882812
2017-01-25,419,425.609985351562,418.570007324219,419.540008544922,732100,419.540008544922
2017-01-26,421,425.100006103516,417.5,418.730010986328,470500,418.730010986328
2017-01-27,419.059997558594,419.5,412.170013427734,416.600006103516,553500,416.600006103516
2017-01-30,416.209991455078,421.700012207031,414.739990234375,417.950012207031,587700,417.950012207031
2017-01-31,416.730010986328,422.25,415.480010986328,421.440002441406,737900,421.440002441406
2017-02-01,420.309997558594,422.579986572266,417.609985351562,420.230010986328,750600,420.230010986328
2017-02-02,420,427.670013427734,413.670013427734,423.299987792969,1316200,423.299987792969
2017-02-03,430.950012207031,434.589996337891,402.890014648438,404.079986572266,3573900,404.079986572266
2017-02-06,398.809997558594,402,395.079986572266,395.589996337891,1498800,395.589996337891
2017-02-07,396.25,401.5,395.720001220703,398.640014648438,1270300,398.640014648438
2017-02-08,400.5,408.230010986328,398.690002441406,402.940002441406,1075700,402.940002441406
2017-02-09,404.350006103516,417.510009765625,403.630004882812,415.309997558594,1292900,415.309997558594
2017-02-10,416.260009765625,420.760009765625,412.769989013672,413.359985351562,880000,413.359985351562
2017-02-13,415.720001220703,419.470001220703,413.549987792969,414.140014648438,585800,414.140014648438
2017-02-14,414.149993896484,420.980010986328,413.510009765625,419.540008544922,639400,419.540008544922
2017-02-15,420.049987792969,425.589996337891,419.010009765625,423.339996337891,822300,423.339996337891
2017-02-16,423.359985351562,426.540008544922,421.329986572266,424.760009765625,560400,424.760009765625
2017-02-17,424.459991455078,428.519989013672,423.190002441406,427.609985351562,543100,427.609985351562
2017-02-21,429,434.690002441406,428.730010986328,432.359985351562,911500,432.359985351562
2017-02-22,432,434.369995117188,426.989990234375,427.609985351562,665400,427.609985351562
2017-02-23,427.140014648438,429.869995117188,420.709991455078,422.380004882812,573500,422.380004882812
2017-02-24,419.470001220703,421.440002441406,411.619995117188,420.899993896484,941800,420.899993896484
2017-02-27,421.709991455078,424.230010986328,419.309997558594,421.670013427734,544500,421.670013427734
2017-02-28,419.529998779297,425.589996337891,417.670013427734,418.739990234375,496700,418.739990234375
2017-03-01,422.510009765625,424,416.25,419.149993896484,715600,419.149993896484
2017-03-02,419.260009765625,420.209991455078,415.369995117188,416.290008544922,474600,416.290008544922
2017-03-03,415.380004882812,417.25,412.410003662109,416.089996337891,515600,416.089996337891
2017-03-06,411.100006103516,417.570007324219,410.010009765625,411.679992675781,699700,411.679992675781
2017-03-07,410.510009765625,412.570007324219,402.160003662109,404.899993896484,933100,404.899993896484
2017-03-08,404.010009765625,407,402.850006103516,406.5,507200,406.5
2017-03-09,407.079986572266,412.679992675781,406.25,410.480010986328,542900,410.480010986328
2017-03-10,411.350006103516,412.980010986328,404.410003662109,407.75,615100,407.75
2017-03-13,408,409.760009765625,403.570007324219,405.869995117188,641500,405.869995117188
2017-03-14,404.850006103516,404.850006103516,397.809997558594,403.100006103516,733300,403.100006103516
2017-03-15,403.109985351562,405.390014648438,399.040008544922,400.959991455078,834700,400.959991455078
2017-03-16,400.959991455078,402.489990234375,399.630004882812,400.950012207031,578800,400.950012207031
2017-03-17,400.899993896484,403.470001220703,400.029998779297,402.579986572266,555900,402.579986572266
2017-03-20,402.549987792969,402.899993896484,394.190002441406,396.369995117188,773700,396.369995117188
2017-03-21,403.339996337891,408.600006103516,400.5,407.519989013672,1160500,407.519989013672
2017-03-22,405.989990234375,417.760009765625,405.149993896484,416.309997558594,975200,416.309997558594
2017-03-23,417,418.670013427734,413.380004882812,414.880004882812,590600,414.880004882812
2017-03-24,414.820007324219,417.779998779297,412.670013427734,414.019989013672,463100,414.019989013672
2017-03-27,409.869995117188,415.440002441406,409.489990234375,414.959991455078,584000,414.959991455078
2017-03-28,415.709991455078,428.309997558594,415.109985351562,426.230010986328,941700,426.230010986328
2017-03-29,426.579986572266,439.880004882812,426.350006103516,434.339996337891,1439400,434.339996337891
2017-03-30,436.769989013672,450,435.950012207031,443.920013427734,1714700,443.920013427734
2017-03-31,447.130004882812,453.079986572266,444.149993896484,445.519989013672,914400,445.519989013672
2017-04-03,449.200012207031,459.450012207031,447.75,452.75,1356500,452.75
2017-04-04,455.25,459.359985351562,448.399993896484,449.410003662109,976600,449.410003662109
2017-04-05,454.690002441406,458.829986572266,447.070007324219,452.440002441406,793600,452.440002441406
2017-04-06,452.850006103516,455.179992675781,448.790008544922,450.290008544922,485500,450.290008544922
2017-04-07,449.75,450.670013427734,446.760009765625,447.339996337891,531700,447.339996337891
2017-04-10,447.239990234375,456.890014648438,445.399993896484,454.279998779297,692200,454.279998779297
2017-04-11,454.989990234375,459.929992675781,445.25,453,824300,453
2017-04-12,451.890014648438,459.239990234375,450.470001220703,458.350006103516,831600,458.350006103516
2017-04-13,457.029998779297,466.769989013672,455.510009765625,463.619995117188,974200,463.619995117188
2017-04-17,465,471.5,461.700012207031,469.890014648438,735700,469.890014648438
2017-04-18,471,471.570007324219,464.140014648438,468.510009765625,486900,468.510009765625
2017-04-19,474.049987792969,481.769989013672,473,476.959991455078,1101900,476.959991455078
2017-04-20,477.480010986328,483.5,475.489990234375,478.390014648438,629100,478.390014648438
2017-04-21,479,481.989990234375,476.420013427734,479.089996337891,798700,479.089996337891
2017-04-24,482.75,482.820007324219,465.200012207031,468.790008544922,1145100,468.790008544922
2017-04-25,471.100006103516,474.269989013672,468.269989013672,471.760009765625,2025400,471.760009765625
2017-04-26,474.660003662109,497.480010986328,474.600006103516,482.989990234375,3910000,482.989990234375
2017-04-27,485.230010986328,488,481.049987792969,482,981800,482
2017-04-28,481.869995117188,481.869995117188,473.450012207031,474.470001220703,937700,474.470001220703
2017-05-01,473.010009765625,482.970001220703,465.989990234375,477.579986572266,982700,477.579986572266
2017-05-02,480.489990234375,490.670013427734,480.390014648438,486.859985351562,1043200,486.859985351562
2017-05-03,487.230010986328,490.450012207031,479.339996337891,479.970001220703,945000,479.970001220703
2017-05-04,480.480010986328,481.950012207031,470.850006103516,472.399993896484,782400,472.399993896484
2017-05-05,472.589996337891,475.799987792969,466.480010986328,475.299987792969,963700,475.299987792969
2017-05-08,475.660003662109,476.160003662109,468.070007324219,471.149993896484,568900,471.149993896484
2017-05-09,472.290008544922,480.640014648438,471.970001220703,479.130004882812,812900,479.130004882812
2017-05-10,479.839996337891,488.059997558594,477.809997558594,486.420013427734,778700,486.420013427734
2017-05-11,485.899993896484,491.600006103516,481.350006103516,488.519989013672,681600,488.519989013672
2017-05-12,490.459991455078,495.970001220703,488.470001220703,489.329986572266,731600,489.329986572266
2017-05-15,488.75,495.950012207031,485.459991455078,495.309997558594,719700,495.309997558594
2017-05-16,496.579986572266,499,491,496.140014648438,915100,496.140014648438
2017-05-17,496.140014648438,496.140014648438,478.970001220703,479.829986572266,800100,479.829986572266
2017-05-18,479.149993896484,486.320007324219,476.040008544922,484.739990234375,631600,484.739990234375
2017-05-19,487.850006103516,489.660003662109,483.619995117188,484.989990234375,590700,484.989990234375
2017-05-22,485.170013427734,485.779998779297,476.589996337891,482.790008544922,617500,482.790008544922
2017-05-23,484.559997558594,484.559997558594,474,475,546000,475
2017-05-24,476.429992675781,480,474.290008544922,478.799987792969,419000,478.799987792969
2017-05-25,483.450012207031,484.859985351562,480,481.390014648438,654500,481.390014648438
2017-05-26,483.010009765625,483.25,478.940002441406,480.149993896484,477700,480.149993896484
2017-05-30,475.279998779297,477.850006103516,472.420013427734,475.700012207031,607300,475.700012207031
2017-05-31,476.920013427734,478,471.529998779297,477.350006103516,651700,477.350006103516
2017-06-01,479.809997558594,484.690002441406,477.359985351562,483.600006103516,585700,483.600006103516
2017-06-02,484.880004882812,487.519989013672,477.010009765625,478.070007324219,607900,478.070007324219
2017-06-05,478.25,478.779998779297,471.049987792969,472.600006103516,703800,472.600006103516
2017-06-06,471,474.450012207031,469,470.480010986328,745400,470.480010986328
2017-06-07,470.040008544922,471.429992675781,459.570007324219,462.230010986328,1123500,462.230010986328
2017-06-08,462.230010986328,464.489990234375,457.019989013672,459.690002441406,739800,459.690002441406
2017-06-09,461.369995117188,466.049987792969,459.529998779297,460.850006103516,736300,460.850006103516
2017-06-12,459.790008544922,464.339996337891,452.200012207031,461.549987792969,776200,461.549987792969
2017-06-13,461.779998779297,468.040008544922,461.380004882812,464.220001220703,543600,464.220001220703
2017-06-14,463.790008544922,468,459.200012207031,459.690002441406,417200,459.690002441406
2017-06-15,456.549987792969,459.660003662109,452.399993896484,455.670013427734,600500,455.670013427734
2017-06-16,455.670013427734,457.549987792969,450.100006103516,451.089996337891,903600,451.089996337891
2017-06-19,452.970001220703,459.320007324219,448.679992675781,458.910003662109,1147400,458.910003662109
2017-06-20,444.600006103516,444.600006103516,424.760009765625,425.600006103516,3317100,425.600006103516
2017-06-21,425.149993896484,427.980010986328,414.299987792969,417.600006103516,1537500,417.600006103516
2017-06-22,417,425.160003662109,417,420.920013427734,1154100,420.920013427734
2017-06-23,422.149993896484,422.929992675781,415,415.279998779297,1104500,415.279998779297
2017-06-26,416.019989013672,418,410.980010986328,413.989990234375,999400,413.989990234375
2017-06-27,414.25,420.799987792969,413.799987792969,413.980010986328,1135800,413.980010986328
2017-06-28,414.390014648438,419.940002441406,414.390014648438,416.869995117188,671000,416.869995117188
2017-06-29,416.450012207031,422.700012207031,415.559997558594,419.179992675781,778200,419.179992675781
2017-06-30,420.760009765625,423.75,415.829986572266,416.100006103516,740100,416.100006103516
2017-07-03,415.809997558594,418.709991455078,414.410003662109,417.329986572266,422800,417.329986572266
2017-07-05,418.200012207031,419.730010986328,411.339996337891,413.25,969500,413.25
2017-07-06,411.760009765625,413.260009765625,406.329986572266,412.760009765625,1126000,412.760009765625
2017-07-07,413.670013427734,417.410003662109,413.239990234375,413.890014648438,618600,413.890014648438
2017-07-10,413,413.950012207031,407,407.549987792969,811600,407.549987792969
2017-07-11,407,407.070007324219,394.75,396.079986572266,1427600,396.079986572266
2017-07-12,396,399.149993896484,390.549987792969,396.950012207031,1092800,396.950012207031
2017-07-13,398.010009765625,401.200012207031,393,400.040008544922,926100,400.040008544922
2017-07-14,398.799987792969,401.899993896484,395.140014648438,395.829986572266,1105100,395.829986572266
2017-07-17,395.700012207031,397.75,391.010009765625,392,829500,392
2017-07-18,395.25,395.25,362.399993896484,374.980010986328,7624900,374.980010986328
2017-07-19,369.799987792969,380,362.619995117188,372.829986572266,3233500,372.829986572266
2017-07-20,372.829986572266,373.959991455078,355.709991455078,356.049987792969,4454800,356.049987792969
2017-07-21,355.549987792969,358.579986572266,344.209991455078,345.339996337891,3198300,345.339996337891
2017-07-24,344.75,346.369995117188,336.519989013672,339.980010986328,2557100,339.980010986328
2017-07-25,340,350.890014648438,339,348.619995117188,3527100,348.619995117188
2017-07-26,354.350006103516,355.549987792969,340.049987792969,340.600006103516,3621400,340.600006103516
2017-07-27,339.619995117188,351.459991455078,337.5,349.839996337891,1701100,349.839996337891
2017-07-28,349.75,357.989990234375,349.239990234375,350.5,1741100,350.5
2017-07-31,351,353.140014648438,342.109985351562,343.769989013672,1234200,343.769989013672
2017-08-01,344.079986572266,347.739990234375,340.630004882812,347.239990234375,897500,347.239990234375
2017-08-02,348,352.420013427734,346.130004882812,351.059997558594,995900,351.059997558594
2017-08-03,351.839996337891,355.480010986328,345.149993896484,345.359985351562,922600,345.359985351562
2017-08-04,344.429992675781,345.380004882812,339.209991455078,344.559997558594,829800,344.559997558594
2017-08-07,345.320007324219,345.730010986328,336.910003662109,339.450012207031,961200,339.450012207031
2017-08-08,338,338.950012207031,332.339996337891,333.640014648438,1078100,333.640014648438
2017-08-09,331.25,336.359985351562,328.880004882812,334.609985351562,666800,334.609985351562
2017-08-10,331.549987792969,332.940002441406,322.299987792969,322.649993896484,1236500,322.649993896484
2017-08-11,321.940002441406,328.760009765625,320.010009765625,326.410003662109,968200,326.410003662109
2017-08-14,329.209991455078,329.450012207031,322.380004882812,322.399993896484,817500,322.399993896484
2017-08-15,322.390014648438,334.910003662109,317.410003662109,322.779998779297,2235000,322.779998779297
2017-08-16,322.899993896484,327.269989013672,319.010009765625,320.130004882812,1020200,320.130004882812
2017-08-17,319.980010986328,325.940002441406,317.410003662109,317.920013427734,1099700,317.920013427734
2017-08-18,317.339996337891,317.950012207031,311.010009765625,311.239990234375,1216300,311.239990234375
2017-08-21,311.25,312.269989013672,304.5,308.589996337891,1310200,308.589996337891
2017-08-22,305,310,304.100006103516,305.510009765625,1070400,305.510009765625
2017-08-23,303.160003662109,305.5,296,297.089996337891,1758900,297.089996337891
2017-08-24,301.570007324219,307.549987792969,298.600006103516,301.920013427734,2025300,301.920013427734
2017-08-25,301.970001220703,312.920013427734,300.850006103516,308.790008544922,1654100,308.790008544922
2017-08-28,309.380004882812,314.269989013672,305.329986572266,312.019989013672,1760300,312.019989013672
2017-08-29,310.059997558594,315.690002441406,309,310.369995117188,1202100,310.369995117188
2017-08-30,310.369995117188,316.040008544922,308.369995117188,315.130004882812,1122200,315.130004882812
2017-08-31,316.510009765625,317.820007324219,313.209991455078,316.709991455078,899500,316.709991455078
2017-09-01,316.940002441406,321.579986572266,315.619995117188,319.950012207031,1006100,319.950012207031
