"Fecha","CSGP.Open","CSGP.High","CSGP.Low","CSGP.Close","CSGP.Volume","CSGP.Adjusted"
2014-03-18,20.9340000152588,21.2049999237061,20.8540000915527,20.8999996185303,1237000,20.8999996185303
2014-03-19,20.8659992218018,20.8950004577637,20.2980003356934,20.5149993896484,2177000,20.5149993896484
2014-03-20,20.4190006256104,21.1639995574951,20.3419990539551,21.0590000152588,1811000,21.0590000152588
2014-03-21,21.1040000915527,21.1040000915527,20.6760005950928,20.6989994049072,1903000,20.6989994049072
2014-03-24,20.6690006256104,20.746000289917,19.9659996032715,20.3320007324219,2052000,20.3320007324219
2014-03-25,20.4939994812012,20.7140007019043,19.8549995422363,19.8649997711182,2230000,19.8649997711182
2014-03-26,20.0179996490479,20.0799999237061,19.3880004882812,19.4029998779297,2419000,19.4029998779297
2014-03-27,19.4389991760254,19.5650005340576,18.6959991455078,19.0130004882812,1804000,19.0130004882812
2014-03-28,18.9939994812012,19.3600006103516,18.4740009307861,18.5919990539551,2100000,18.5919990539551
2014-03-31,18.7609996795654,19.1539993286133,18.1299991607666,18.673999786377,3229000,18.673999786377
2014-04-01,18.75,18.9640007019043,18.6229991912842,18.8950004577637,1482000,18.8950004577637
2014-04-02,18.996000289917,19.0520000457764,18.5620002746582,18.6669998168945,1696000,18.6669998168945
2014-04-03,18.6159992218018,18.8129997253418,18.4930000305176,18.693000793457,2453000,18.693000793457
2014-04-04,18.8819999694824,19.3369998931885,17.4729995727539,17.4979991912842,3442000,17.4979991912842
2014-04-07,17.3540000915527,17.6800003051758,16.4109992980957,16.6429996490479,4071000,16.6429996490479
2014-04-08,16.7110004425049,16.9969997406006,16.0370006561279,16.8299999237061,2346000,16.8299999237061
2014-04-09,16.8339996337891,17.5349998474121,16.7569999694824,17.4370002746582,2699000,17.4370002746582
2014-04-10,17.3889999389648,17.6000003814697,15.9469995498657,16.1919994354248,3447000,16.1919994354248
2014-04-11,16.0349998474121,16.3929996490479,15.4619998931885,15.4930000305176,2968000,15.4930000305176
2014-04-14,15.6870002746582,15.9580001831055,15.3360004425049,15.5229997634888,1698000,15.5229997634888
2014-04-15,15.53600025177,15.8210000991821,14.9569997787476,15.5270004272461,2983000,15.5270004272461
2014-04-16,15.6719999313354,16.3540000915527,15.3839998245239,16.2339992523193,3197000,16.2339992523193
2014-04-17,16.2310009002686,16.7800006866455,15.9879999160767,16.5599994659424,3467000,16.5599994659424
2014-04-21,17.1310005187988,17.3910007476807,16.5389995574951,17.19700050354,3946000,17.19700050354
2014-04-22,17.2530002593994,17.7000007629395,17.0779991149902,17.5100002288818,2831000,17.5100002288818
2014-04-23,17.5219993591309,17.7789993286133,16.9659996032715,17.3689994812012,3946000,17.3689994812012
2014-04-24,17.9799995422363,17.9799995422363,16.2469997406006,16.3150005340576,11410000,16.3150005340576
2014-04-25,16.2019996643066,16.4340000152588,15.8120002746582,15.9340000152588,6495000,15.9340000152588
2014-04-28,16.0419998168945,16.3600006103516,15.0380001068115,15.6540002822876,6229000,15.6540002822876
2014-04-29,15.7770004272461,16.3229999542236,15.5780000686646,16.1200008392334,3513000,16.1200008392334
2014-04-30,16.007999420166,16.2290000915527,15.5450000762939,16.0890007019043,1958000,16.0890007019043
2014-05-01,16.048999786377,16.6560001373291,15.875,16.1270008087158,3145000,16.1270008087158
2014-05-02,16.1459999084473,16.4020004272461,15.8760004043579,16.1940002441406,1797000,16.1940002441406
2014-05-05,16.0289993286133,16.3719997406006,15.7849998474121,16.3419990539551,1935000,16.3419990539551
2014-05-06,16.2169990539551,16.3530006408691,15.7019996643066,15.8120002746582,2449000,15.8120002746582
2014-05-07,15.8859996795654,15.9519996643066,15.1070003509521,15.4720001220703,2429000,15.4720001220703
2014-05-08,15.3909997940063,16.1089992523193,15.3140001296997,15.5780000686646,2313000,15.5780000686646
2014-05-09,15.4910001754761,15.8760004043579,15.2810001373291,15.7889995574951,1561000,15.7889995574951
2014-05-12,15.8290004730225,16.3169994354248,15.7069997787476,16.0979995727539,3204000,16.0979995727539
2014-05-13,16.1019992828369,16.1490001678467,15.539999961853,15.5749998092651,1901000,15.5749998092651
2014-05-14,15.5710000991821,15.5989999771118,15.1459999084473,15.2370004653931,1976000,15.2370004653931
2014-05-15,15.1479997634888,15.3369998931885,14.6999998092651,15.2419996261597,2314000,15.2419996261597
2014-05-16,15.2609996795654,15.4169998168945,15.0410003662109,15.3940000534058,1131000,15.3940000534058
2014-05-19,15.3039999008179,15.6110000610352,15.1820001602173,15.5100002288818,1593000,15.5100002288818
2014-05-20,15.4219999313354,15.5209999084473,14.9580001831055,15.0550003051758,1720000,15.0550003051758
2014-05-21,15.1450004577637,15.5539999008179,14.9029998779297,15.2819995880127,2814000,15.2819995880127
2014-05-22,15.3369998931885,15.826000213623,14.9659996032715,15.7220001220703,1701000,15.7220001220703
2014-05-23,15.7519998550415,16.1879997253418,15.5629997253418,16.1350002288818,2656000,16.1350002288818
2014-05-27,16.2569999694824,16.7350006103516,16.0580005645752,16.4580001831055,2291000,16.4580001831055
2014-05-28,16.4169998168945,16.7189998626709,16.1119995117188,16.117000579834,1446000,16.117000579834
2014-05-29,16.2630004882812,16.2630004882812,15.9309997558594,16.0470008850098,1486000,16.0470008850098
2014-05-30,16.9810009002686,16.9810009002686,15.5609998703003,15.8549995422363,2152000,15.8549995422363
2014-06-02,15.9409999847412,16.0499992370605,15.6370000839233,15.9049997329712,1762000,15.9049997329712
2014-06-03,15.6960000991821,15.9139995574951,15.4650001525879,15.6569995880127,3963000,15.6569995880127
2014-06-04,15.5839996337891,16.1030006408691,15.4409999847412,16.0400009155273,2805000,16.0400009155273
2014-06-05,16.0559997558594,16.4209995269775,15.8229999542236,16.2210006713867,3330000,16.2210006713867
2014-06-06,16.3999996185303,17.1000003814697,16.3479995727539,16.951000213623,15941000,16.951000213623
2014-06-09,16.8570003509521,17.1590003967285,16.7310009002686,16.8899993896484,3323000,16.8899993896484
2014-06-10,16.7810001373291,16.8969993591309,16.3509998321533,16.3889999389648,2663000,16.3889999389648
2014-06-11,16.2870006561279,16.4969997406006,16.2110004425049,16.4360008239746,2347000,16.4360008239746
2014-06-12,16.4060001373291,16.5,16.0380001068115,16.193000793457,3796000,16.193000793457
2014-06-13,16.2099990844727,16.3810005187988,16.1089992523193,16.121000289917,4187000,16.121000289917
2014-06-16,16.431999206543,16.4629993438721,15.8000001907349,16.1439990997314,3955000,16.1439990997314
2014-06-17,16.1089992523193,16.4179992675781,15.9440002441406,16.007999420166,3030000,16.007999420166
2014-06-18,16,16.2490005493164,15.7810001373291,16.2259998321533,3219000,16.2259998321533
2014-06-19,16.2479991912842,16.2849998474121,15.9169998168945,15.9790000915527,2257000,15.9790000915527
2014-06-20,16,16,15.831000328064,15.9119997024536,4850000,15.9119997024536
2014-06-23,15.9370002746582,15.9370002746582,15.5509996414185,15.6140003204346,4651000,15.6140003204346
2014-06-24,15.625,16.0659999847412,15.5989999771118,15.7250003814697,3890000,15.7250003814697
2014-06-25,15.576000213623,15.8360004425049,15.3380002975464,15.5790004730225,3449000,15.5790004730225
2014-06-26,15.6359996795654,15.8739995956421,15.3050003051758,15.8179998397827,2601000,15.8179998397827
2014-06-27,15.7159996032715,15.8780002593994,15.5080003738403,15.7019996643066,35040000,15.7019996643066
2014-06-30,16.0359992980957,16.3530006408691,15.7930002212524,15.8170003890991,5698000,15.8170003890991
2014-07-01,15.8959999084473,16.253999710083,15.6800003051758,16.0100002288818,2245000,16.0100002288818
2014-07-02,16.05299949646,16.0879993438721,15.628999710083,15.6639995574951,2458000,15.6639995574951
2014-07-03,15.6929998397827,15.9399995803833,15.5109996795654,15.8579998016357,1510000,15.8579998016357
2014-07-07,15.7530002593994,15.7720003128052,15.3859996795654,15.4280004501343,2664000,15.4280004501343
2014-07-08,15.3800001144409,15.3800001144409,14.7200002670288,14.78600025177,3572000,14.78600025177
2014-07-09,14.8199996948242,14.9799995422363,14.7469997406006,14.7629995346069,2595000,14.7629995346069
2014-07-10,14.5719995498657,14.7600002288818,14.4370002746582,14.6789999008179,3752000,14.6789999008179
2014-07-11,14.7110004425049,14.8470001220703,14.5590000152588,14.7019996643066,1523000,14.7019996643066
2014-07-14,14.8280000686646,14.9049997329712,14.5579996109009,14.5930004119873,1841000,14.5930004119873
2014-07-15,14.6440000534058,14.7349996566772,14.3760004043579,14.5860004425049,2173000,14.5860004425049
2014-07-16,14.6840000152588,14.6840000152588,14.3739995956421,14.4040002822876,1078000,14.4040002822876
2014-07-17,14.3170003890991,14.3420000076294,13.8769998550415,13.9160003662109,2623000,13.9160003662109
2014-07-18,13.9040002822876,14.3090000152588,13.8489999771118,14.2430000305176,3566000,14.2430000305176
2014-07-21,14.1590003967285,14.1590003967285,13.8629999160767,13.8760004043579,3291000,13.8760004043579
2014-07-22,13.9820003509521,14.3719997406006,13.9029998779297,14.2620000839233,3038000,14.2620000839233
2014-07-23,14.2209997177124,14.4139995574951,14.2130002975464,14.3590002059937,2461000,14.3590002059937
2014-07-24,14.8079996109009,16.5830001831055,14.8070001602173,15.378999710083,13039000,15.378999710083
2014-07-25,15.2790002822876,15.4729995727539,14.8159999847412,15.1020002365112,4508000,15.1020002365112
2014-07-28,15.1230001449585,15.1230001449585,14.7340002059937,14.8070001602173,2485000,14.8070001602173
2014-07-29,14.8760004043579,14.9849996566772,14.7360000610352,14.8579998016357,2955000,14.8579998016357
2014-07-30,14.8999996185303,15.0530004501343,14.8140001296997,14.9739999771118,2570000,14.9739999771118
2014-07-31,14.798999786377,15.0179996490479,14.3430004119873,14.3730001449585,5401000,14.3730001449585
2014-08-01,14.3050003051758,14.5229997634888,14.1909999847412,14.3059997558594,2320000,14.3059997558594
2014-08-04,14.3690004348755,14.3909997940063,14.1049995422363,14.3109998703003,2063000,14.3109998703003
2014-08-05,14.3000001907349,14.3000001907349,13.9840002059937,14.1309995651245,1560000,14.1309995651245
2014-08-06,14.0240001678467,14.1770000457764,13.9300003051758,14.16100025177,1894000,14.16100025177
2014-08-07,14.2469997406006,14.4619998931885,13.9860000610352,14.3509998321533,3440000,14.3509998321533
2014-08-08,14.3979997634888,14.4910001754761,14.2659997940063,14.3699998855591,2268000,14.3699998855591
2014-08-11,14.4499998092651,14.5629997253418,14.3229999542236,14.5380001068115,1584000,14.5380001068115
2014-08-12,14.4949998855591,14.6850004196167,14.4949998855591,14.5769996643066,3058000,14.5769996643066
2014-08-13,14.6120004653931,14.6120004653931,14.3529996871948,14.3990001678467,2390000,14.3990001678467
2014-08-14,14.3780002593994,14.4969997406006,14.2749996185303,14.4610004425049,1625000,14.4610004425049
2014-08-15,14.5240001678467,14.6120004653931,14.3739995956421,14.5930004119873,2130000,14.5930004119873
2014-08-18,14.8879995346069,15.0620002746582,14.7749996185303,14.8170003890991,2285000,14.8170003890991
2014-08-19,14.8199996948242,14.8199996948242,14.7040004730225,14.7150001525879,1494000,14.7150001525879
2014-08-20,14.6940002441406,14.9490003585815,14.5909996032715,14.9079999923706,1596000,14.9079999923706
2014-08-21,14.8990001678467,15.173999786377,14.8850002288818,14.9770002365112,2e+06,14.9770002365112
2014-08-22,14.9340000152588,14.9980001449585,14.8000001907349,14.8649997711182,2389000,14.8649997711182
2014-08-25,14.9739999771118,15.1090002059937,14.6999998092651,14.7810001373291,1103000,14.7810001373291
2014-08-26,14.7810001373291,14.8959999084473,14.6459999084473,14.8159999847412,1462000,14.8159999847412
2014-08-27,14.7550001144409,14.8009996414185,14.4890003204346,14.539999961853,1893000,14.539999961853
2014-08-28,14.4759998321533,14.4759998321533,14.201000213623,14.2419996261597,1447000,14.2419996261597
2014-08-29,14.2760000228882,14.5329999923706,14.1879997253418,14.4750003814697,1529000,14.4750003814697
2014-09-02,14.5229997634888,14.7840003967285,14.5159997940063,14.6409997940063,2778000,14.6409997940063
2014-09-03,14.6879997253418,14.701000213623,14.4010000228882,14.5159997940063,2141000,14.5159997940063
2014-09-04,14.5710000991821,14.5710000991821,14.3249998092651,14.3909997940063,1710000,14.3909997940063
2014-09-05,14.3240003585815,14.6459999084473,14.201000213623,14.628999710083,3505000,14.628999710083
2014-09-08,14.6639995574951,14.7309999465942,14.5959997177124,14.6070003509521,1985000,14.6070003509521
2014-09-09,14.543999671936,14.5629997253418,14.4060001373291,14.4320001602173,1700000,14.4320001602173
2014-09-10,14.4729995727539,14.8000001907349,14.335000038147,14.7869997024536,2076000,14.7869997024536
2014-09-11,14.6479997634888,15.8319997787476,14.6479997634888,15.7959995269775,5435000,15.7959995269775
2014-09-12,15.7559995651245,16.0020008087158,15.6540002822876,15.9490003585815,3598000,15.9490003585815
2014-09-15,15.8850002288818,15.8850002288818,15.5389995574951,15.6280002593994,3980000,15.6280002593994
2014-09-16,15.5690002441406,15.7069997787476,15.5270004272461,15.6429996490479,3151000,15.6429996490479
2014-09-17,15.6409997940063,15.826000213623,15.5290002822876,15.753999710083,2376000,15.753999710083
2014-09-18,15.8090000152588,16.0550003051758,15.6960000991821,15.9580001831055,2327000,15.9580001831055
2014-09-19,15.9490003585815,15.9980001449585,15.8059997558594,15.8940000534058,3402000,15.8940000534058
2014-09-22,15.8039999008179,15.8400001525879,15.4670000076294,15.5570001602173,2722000,15.5570001602173
2014-09-23,15.4709997177124,15.7749996185303,15.4259996414185,15.6630001068115,5252000,15.6630001068115
2014-09-24,15.6700000762939,15.875,15.5819997787476,15.8570003509521,3001000,15.8570003509521
2014-09-25,15.7869997024536,15.9379997253418,15.6499996185303,15.7810001373291,3274000,15.7810001373291
2014-09-26,15.8149995803833,15.9230003356934,15.7209997177124,15.7629995346069,2277000,15.7629995346069
2014-09-29,15.5790004730225,15.7040004730225,15.3050003051758,15.5830001831055,2034000,15.5830001831055
2014-09-30,15.6149997711182,15.6239995956421,15.2620000839233,15.5539999008179,2167000,15.5539999008179
2014-10-01,15.543999671936,15.5570001602173,15.1409997940063,15.2530002593994,2726000,15.2530002593994
2014-10-02,15.1929998397827,15.2749996185303,14.798999786377,14.9479999542236,2824000,14.9479999542236
2014-10-03,15.081000328064,15.2880001068115,14.9860000610352,15.2239999771118,1279000,15.2239999771118
2014-10-06,15.2430000305176,15.3590002059937,14.9750003814697,15.0780000686646,1135000,15.0780000686646
2014-10-07,15.0299997329712,15.0299997329712,14.628999710083,14.6510000228882,1740000,14.6510000228882
2014-10-08,14.7170000076294,15.1099996566772,14.4729995727539,15.0729999542236,1298000,15.0729999542236
2014-10-09,15.1149997711182,15.1759996414185,14.25,14.6219997406006,3783000,14.6219997406006
2014-10-10,14.5600004196167,14.8400001525879,14.201000213623,14.2119998931885,2722000,14.2119998931885
2014-10-13,14.25,14.4219999313354,13.7370004653931,13.7600002288818,3042000,13.7600002288818
2014-10-14,13.8950004577637,14.1350002288818,13.7810001373291,13.8780002593994,1973000,13.8780002593994
2014-10-15,13.6759996414185,14.0799999237061,13.4379997253418,13.8999996185303,3913000,13.8999996185303
2014-10-16,13.7159996032715,14.1000003814697,13.5769996643066,13.8610000610352,2953000,13.8610000610352
2014-10-17,14.076000213623,14.4809999465942,14.0170001983643,14.2670001983643,1804000,14.2670001983643
2014-10-20,14.2030000686646,14.5539999008179,14.1160001754761,14.2530002593994,1489000,14.2530002593994
2014-10-21,14.3629999160767,14.8240003585815,14.2810001373291,14.7440004348755,2245000,14.7440004348755
2014-10-22,14.710000038147,14.8050003051758,14.3140001296997,14.3420000076294,1979000,14.3420000076294
2014-10-23,14.4370002746582,14.9499998092651,14.4370002746582,14.6890001296997,1763000,14.6890001296997
2014-10-24,14.7329998016357,14.8430004119873,14.5740003585815,14.8319997787476,1488000,14.8319997787476
2014-10-27,14.7510004043579,14.9659996032715,14.6660003662109,14.8299999237061,1648000,14.8299999237061
2014-10-28,14.8610000610352,15.121000289917,14.8129997253418,15.1000003814697,1646000,15.1000003814697
2014-10-29,14.9549999237061,15.1999998092651,14.9169998168945,14.9940004348755,1934000,14.9940004348755
2014-10-30,15.6999998092651,17.32200050354,15.5600004196167,16.1229991912842,8901000,16.1229991912842
2014-10-31,16.2789993286133,16.7670001983643,16.0830001831055,16.1089992523193,4085000,16.1089992523193
2014-11-03,16.2040004730225,16.5550003051758,15.9479999542236,16.076000213623,3645000,16.076000213623
2014-11-04,16.0450000762939,16.1550006866455,15.75,16.0939998626709,2169000,16.0939998626709
2014-11-05,16.1499996185303,16.1840000152588,15.9490003585815,15.9919996261597,1419000,15.9919996261597
2014-11-06,15.9119997024536,16.0340003967285,15.7329998016357,15.9040002822876,1463000,15.9040002822876
2014-11-07,15.8620004653931,15.9840002059937,15.7729997634888,15.9090003967285,1623000,15.9090003967285
2014-11-10,16.0699996948242,16.3500003814697,15.7329998016357,15.9980001449585,1730000,15.9980001449585
2014-11-11,15.9739999771118,16.1089992523193,15.7519998550415,16.0629997253418,1827000,16.0629997253418
2014-11-12,15.9610004425049,16.2859992980957,15.9610004425049,16.201000213623,1458000,16.201000213623
2014-11-13,16.2679996490479,16.3770008087158,15.8950004577637,16.0069999694824,1142000,16.0069999694824
2014-11-14,15.9259996414185,16.125,15.8819999694824,16.056999206543,1502000,16.056999206543
2014-11-17,16.056999206543,16.1599998474121,15.8489999771118,15.9340000152588,1134000,15.9340000152588
2014-11-18,15.9440002441406,16.3169994354248,15.826000213623,16.2609996795654,2042000,16.2609996795654
2014-11-19,16.2649993896484,16.375,16.1079998016357,16.3379993438721,1866000,16.3379993438721
2014-11-20,16.2040004730225,16.6599998474121,16.1660003662109,16.5979995727539,2816000,16.5979995727539
2014-11-21,16.8360004425049,16.8360004425049,16.5440006256104,16.7649993896484,3045000,16.7649993896484
2014-11-24,16.8810005187988,17.0550003051758,16.5639991760254,16.8819999694824,2604000,16.8819999694824
2014-11-25,16.9029998779297,17.0030002593994,16.7140007019043,16.9029998779297,1997000,16.9029998779297
2014-11-26,16.8570003509521,17.0160007476807,16.7649993896484,16.8729991912842,1173000,16.8729991912842
2014-11-28,16.8430004119873,17.1979999542236,16.6650009155273,17.0259990692139,705000,17.0259990692139
2014-12-01,16.94700050354,16.94700050354,16.5300006866455,16.69700050354,2160000,16.69700050354
2014-12-02,16.6359996795654,17.0599994659424,16.6000003814697,16.8129997253418,2036000,16.8129997253418
2014-12-03,16.8430004119873,16.8770008087158,16.6770000457764,16.7980003356934,1107000,16.7980003356934
2014-12-04,16.7390003204346,16.8010005950928,16.568000793457,16.6480007171631,1660000,16.6480007171631
2014-12-05,16.6299991607666,16.7980003356934,16.6000003814697,16.7299995422363,1140000,16.7299995422363
