"Fecha","MDT.Open","MDT.High","MDT.Low","MDT.Close","MDT.Volume","MDT.Adjusted"
2016-06-24,83.7699966430664,84.8099975585938,83.0500030517578,83.2600021362305,7485200,69.8255844116211
2016-06-27,81.2699966430664,82.6500015258789,80.5199966430664,82.379997253418,6733300,69.0875396728516
2016-06-28,82.8300018310547,84.2900009155273,82.7600021362305,84.1399993896484,6024200,70.5635833740234
2016-06-29,84.3399963378906,85.7300033569336,84.3399963378906,85.4499969482422,5121200,71.6622009277344
2016-06-30,85.75,86.9100036621094,85.7099990844727,86.7699966430664,6355600,72.7692184448242
2016-07-01,86.870002746582,87.379997253418,86.5599975585938,87.0299987792969,4243500,72.9872665405273
2016-07-05,86.8199996948242,87.9899978637695,86.7900009155273,87.0500030517578,5601100,73.0040512084961
2016-07-06,86.4700012207031,87.5500030517578,86.3600006103516,87.4499969482422,5075900,73.7035446166992
2016-07-07,87.1699981689453,88.0999984741211,87.129997253418,87.4899978637695,4697500,73.7372741699219
2016-07-08,87.870002746582,88.5599975585938,87.5199966430664,88.3600006103516,4398400,74.4705200195312
2016-07-11,88.3600006103516,88.9100036621094,88.2200012207031,88.5100021362305,3680800,74.5969314575195
2016-07-12,88.7300033569336,89.25,88.5,88.9199981689453,4276700,74.942512512207
2016-07-13,88.9199981689453,89.2300033569336,88.4599990844727,88.75,5534300,74.7992401123047
2016-07-14,89.1900024414062,89.2399978637695,88.6600036621094,88.8300018310547,3675200,74.8666534423828
2016-07-15,89.25,89.2699966430664,88.0800018310547,88.3600006103516,4743400,74.4705200195312
2016-07-18,88.4300003051758,88.6900024414062,88.0100021362305,88.1900024414062,3276800,74.3272552490234
2016-07-19,88.0699996948242,88.5800018310547,88.0100021362305,88.379997253418,2989800,74.4873504638672
2016-07-20,87.8600006103516,89.0100021362305,87.8600006103516,88.75,2988800,74.7992401123047
2016-07-21,88.4199981689453,88.6600036621094,87.8399963378906,87.9400024414062,3871600,74.1165466308594
2016-07-22,87.8300018310547,87.8300018310547,86.25,87.0999984741211,8867100,73.408576965332
2016-07-25,87.1999969482422,87.2699966430664,86.3899993896484,86.9199981689453,3299200,73.2568664550781
2016-07-26,86.5699996948242,88.3499984741211,86.5500030517578,88.25,4561900,74.3778076171875
2016-07-27,88.1399993896484,88.3000030517578,86.9000015258789,87.4800033569336,4742700,73.7288589477539
2016-07-28,87.4199981689453,88.1800003051758,86.9599990844727,87.4199981689453,2941200,73.6782608032227
2016-07-29,87.1100006103516,88.1800003051758,87.0800018310547,87.629997253418,3416600,73.8552856445312
2016-08-01,87.4100036621094,88.2600021362305,87.1399993896484,88.0599975585938,4328600,74.2176971435547
2016-08-02,87.9899978637695,88.1999969482422,87.0999984741211,87.6399993896484,3197200,73.8637161254883
2016-08-03,87.5699996948242,87.620002746582,86.4599990844727,86.6699981689453,3966400,73.0461883544922
2016-08-04,86.5699996948242,86.9499969482422,86.1600036621094,86.7600021362305,3560900,73.1220245361328
2016-08-05,86.8300018310547,87.1399993896484,86.7399978637695,87.0899963378906,3030600,73.4001541137695
2016-08-08,87.2900009155273,87.4000015258789,86.5800018310547,86.9599990844727,2871400,73.2906036376953
2016-08-09,87.1500015258789,88.0699996948242,86.9700012207031,87.7399978637695,3226100,73.9479827880859
2016-08-10,87.6999969482422,87.6999969482422,86.9899978637695,87.2900009155273,2869700,73.568717956543
2016-08-11,87.3199996948242,87.9400024414062,87.1100006103516,87.8000030517578,2919600,73.9985656738281
2016-08-12,87.7099990844727,87.9100036621094,87.3300018310547,87.5400009155273,2418800,73.7794189453125
2016-08-15,87.4300003051758,88.1699981689453,87.1800003051758,87.9100036621094,3164900,74.0912628173828
2016-08-16,87.4899978637695,87.8300018310547,87.2600021362305,87.2699966430664,2593400,73.5518646240234
2016-08-17,87.2699966430664,87.7200012207031,86.370002746582,87.129997253418,4448200,73.4338760375977
2016-08-18,87,87.2300033569336,86.379997253418,87.0800018310547,4132000,73.3917465209961
2016-08-19,86.7699966430664,87.3199996948242,86.4400024414062,87.0400009155273,5405000,73.3580322265625
2016-08-22,87.1699981689453,87.7300033569336,87,87.3199996948242,4130300,73.5940093994141
2016-08-23,87.7799987792969,88.6500015258789,87.620002746582,87.8000030517578,3389800,73.9985656738281
2016-08-24,87.6100006103516,87.879997253418,86.5599975585938,86.6500015258789,5287200,73.0293426513672
2016-08-25,85.9899978637695,86.3199996948242,84.2799987792969,85.3899993896484,7285300,71.9673767089844
2016-08-26,85.620002746582,86.8499984741211,85.5999984741211,86.5999984741211,6181600,72.987174987793
2016-08-29,86.7699966430664,87.6600036621094,86.5,87.4599990844727,3740200,73.7119903564453
2016-08-30,87.4599990844727,87.629997253418,86.7099990844727,86.8499984741211,3088500,73.1978988647461
2016-08-31,86.879997253418,87.4000015258789,86.0400009155273,87.0299987792969,5500700,73.3495941162109
2016-09-01,87.0899963378906,87.2099990844727,86.3199996948242,86.9800033569336,3116800,73.3074569702148
2016-09-02,87.2200012207031,87.8600006103516,87.1800003051758,87.3199996948242,3325300,73.5940093994141
2016-09-06,87.5,87.620002746582,86.629997253418,87.1699981689453,4149600,73.4675674438477
2016-09-07,86.8899993896484,87.0999984741211,85.9899978637695,86.1500015258789,4756500,72.6079025268555
2016-09-08,85.7699966430664,86.629997253418,85.7699966430664,86.2600021362305,4187500,72.7006301879883
2016-09-09,85.9100036621094,85.9100036621094,84.8499984741211,84.870002746582,5648000,71.5291137695312
2016-09-12,84.4499969482422,86.379997253418,84.3899993896484,86.1999969482422,4529800,72.6500701904297
2016-09-13,85.5999984741211,86.0100021362305,84.6600036621094,84.8399963378906,5105500,71.5038375854492
2016-09-14,84.7699966430664,85.3099975585938,84.379997253418,84.6800003051758,4111500,71.3689956665039
2016-09-15,84.6600036621094,86,84.379997253418,85.6600036621094,4702900,72.1949310302734
2016-09-16,85.7600021362305,86.0899963378906,85.5500030517578,86.0100021362305,7782000,72.4899368286133
2016-09-19,86.0199966430664,86.7699966430664,85.9300003051758,85.9899978637695,4008500,72.4730834960938
2016-09-20,86.4800033569336,86.8899993896484,86.2200012207031,86.3600006103516,3874800,72.7848968505859
2016-09-21,86.4400024414062,87.3600006103516,86.0999984741211,87.1399993896484,3492500,73.4423065185547
2016-09-22,87.5199966430664,88.0500030517578,87.4000015258789,87.8199996948242,4351100,74.0154266357422
2016-09-23,87.6100006103516,88,87.4300003051758,87.7099990844727,3509100,73.9227066040039
2016-09-26,87.2799987792969,87.4599990844727,86.2900009155273,86.5599975585938,3729600,72.9534759521484
2016-09-27,86.1600036621094,86.7799987792969,85.7300033569336,86.6699981689453,3722700,73.4108657836914
2016-09-28,86.5599975585938,86.8899993896484,86.1600036621094,86.7399978637695,3208100,73.4701309204102
2016-09-29,86.8600006103516,87.4599990844727,85.0599975585938,85.4000015258789,4126000,72.3351516723633
2016-09-30,85.4000015258789,86.6800003051758,85.4000015258789,86.4000015258789,5001000,73.1821670532227
2016-10-03,86,86.4400024414062,85.7099990844727,86.3899993896484,3205300,73.1736907958984
2016-10-04,86.5100021362305,86.620002746582,85.8300018310547,86.1100006103516,4092700,72.9365310668945
2016-10-05,86.120002746582,86.620002746582,86.0400009155273,86.3000030517578,2656400,73.0974578857422
2016-10-06,86.1800003051758,86.2600021362305,85.629997253418,85.9499969482422,3057300,72.8010101318359
2016-10-07,86.2200012207031,86.5,85.5899963378906,85.9599990844727,3182400,72.8094787597656
2016-10-10,86.1800003051758,86.75,85.9599990844727,86.1699981689453,2815900,72.9873199462891
2016-10-11,85.9599990844727,85.9899978637695,82.2699966430664,83.1999969482422,9865200,70.4717178344727
2016-10-12,83.4199981689453,84.0400009155273,83.1999969482422,83.6800003051758,3861400,70.8782730102539
2016-10-13,83.370002746582,83.8499984741211,82.8600006103516,83.3099975585938,4941300,70.5648880004883
2016-10-14,83.4300003051758,83.7799987792969,82.6999969482422,82.7099990844727,4042200,70.0566558837891
2016-10-17,82.5299987792969,82.7799987792969,82.4000015258789,82.5699996948242,3986800,69.9380798339844
2016-10-18,83.0899963378906,83.8600006103516,82.6999969482422,83.5500030517578,3510300,70.7681732177734
2016-10-19,83.7699966430664,84.0299987792969,83.4499969482422,83.6699981689453,3485800,70.8698043823242
2016-10-20,83.6600036621094,84.3099975585938,83.3099975585938,84.0199966430664,4438600,71.1662673950195
2016-10-21,83.3199996948242,84.0299987792969,83.2099990844727,83.9100036621094,4415000,71.0730895996094
2016-10-24,84.3899993896484,84.6399993896484,83.2900009155273,83.3000030517578,3777300,70.5564193725586
2016-10-25,83.3399963378906,83.4300003051758,82.2900009155273,82.4700012207031,3866600,69.8533706665039
2016-10-26,81.8899993896484,81.9000015258789,80.7099990844727,81.120002746582,4626400,68.7099075317383
2016-10-27,81.3000030517578,81.6900024414062,80.8300018310547,81.129997253418,3307400,68.7183837890625
2016-10-28,81.0400009155273,82.3300018310547,80.9100036621094,81.9300003051758,5281300,69.3960189819336
2016-10-31,80.9499969482422,82.120002746582,80.879997253418,82.0199966430664,6285400,69.4722213745117
2016-11-01,82.0199966430664,82.4000015258789,80.4499969482422,80.9199981689453,5663700,68.5405120849609
2016-11-02,81.0400009155273,81.7799987792969,80.9400024414062,81.0899963378906,4612500,68.6845169067383
2016-11-03,81.3899993896484,81.6800003051758,81.1900024414062,81.5999984741211,5501800,69.1164703369141
2016-11-04,81.6900024414062,83.0199966430664,81.6399993896484,82.1399993896484,5584500,69.5738754272461
2016-11-07,83.2799987792969,84.1699981689453,82.9700012207031,83.9499969482422,4519200,71.1069564819336
2016-11-08,83.8499984741211,85.0899963378906,83.5,84.3399963378906,4793100,71.4372940063477
2016-11-09,82.6699981689453,84.0699996948242,81.6500015258789,82.8600006103516,9800300,70.1837310791016
2016-11-10,83.5899963378906,83.5899963378906,82.3499984741211,82.7200012207031,6401700,70.0651397705078
2016-11-11,82.1800003051758,82.6100006103516,81.7300033569336,82.0699996948242,5199200,69.5145874023438
2016-11-14,82.2200012207031,82.2200012207031,76.3899993896484,78.75,12327800,66.7024841308594
2016-11-15,79.4000015258789,80.5899963378906,79.2900009155273,80.2699966430664,6879000,67.9899520874023
2016-11-16,80.25,81.0500030517578,79.75,80.8899993896484,4281900,68.5150985717773
2016-11-17,81.0999984741211,81.8099975585938,81.0100021362305,81.8000030517578,3792600,69.2859039306641
2016-11-18,81.7099990844727,81.9100036621094,80.8199996948242,80.9300003051758,4674200,68.5489883422852
2016-11-21,81.2200012207031,81.6900024414062,80.5100021362305,80.5800018310547,7387500,68.252555847168
2016-11-22,74.25,75.3600006103516,72.0299987792969,73.5999984741211,31140100,62.3403434753418
2016-11-23,73.2600021362305,76.0999984741211,73.1900024414062,75.7799987792969,14394400,64.1868362426758
2016-11-25,76.4100036621094,76.4400024414062,75.0800018310547,75.5199966430664,3046000,63.966625213623
2016-11-28,75.4499969482422,75.6100006103516,73.879997253418,73.9899978637695,7525100,62.6707038879395
2016-11-29,74.4000015258789,74.7099990844727,72.7699966430664,73.4199981689453,6761000,62.1879005432129
2016-11-30,73.7099990844727,73.9800033569336,72.3499984741211,73.0100021362305,11613700,61.8406257629395
2016-12-01,73.0100021362305,73.2399978637695,71.0400009155273,71.879997253418,9619200,60.8834762573242
2016-12-02,72.5500030517578,72.6399993896484,71.7900009155273,72.0100021362305,6521600,60.9936027526855
2016-12-05,72.5599975585938,72.6600036621094,71.5299987792969,71.6699981689453,8078200,60.7056159973145
2016-12-06,72.0599975585938,72.4300003051758,71.5800018310547,72.1100006103516,6504700,61.078296661377
2016-12-07,71.9000015258789,72.3000030517578,71.0500030517578,72.2200012207031,7482100,61.1714744567871
2016-12-08,72.1100006103516,72.1999969482422,71.4199981689453,72.0699996948242,9466300,61.0444145202637
2016-12-09,72.25,73.4100036621094,72.0699996948242,73.3499984741211,7160400,62.1285858154297
2016-12-12,73.3600006103516,74.0899963378906,73.3099975585938,73.7099990844727,6144800,62.4335403442383
2016-12-13,73.9199981689453,74.3099975585938,73.0699996948242,73.370002746582,6630700,62.1455459594727
2016-12-14,73.4899978637695,73.8099975585938,72.8399963378906,73.3000030517578,5439400,62.0862693786621
2016-12-15,73.3300018310547,73.9800033569336,72.9300003051758,73.4400024414062,6240300,62.2048263549805
2016-12-16,73.629997253418,74.2600021362305,73.3199996948242,73.4599990844727,9969700,62.2217712402344
2016-12-19,73.5199966430664,73.7799987792969,73.0100021362305,73.0999984741211,4585100,61.9168510437012
2016-12-20,73.0800018310547,73.370002746582,72.3199996948242,72.4400024414062,6851500,61.3578147888184
2016-12-21,72.120002746582,72.3199996948242,71.2200012207031,71.5800018310547,7624000,60.9914512634277
2016-12-22,71.5,72.0699996948242,71.129997253418,71.7399978637695,5846700,61.1277618408203
2016-12-23,71.7600021362305,72.2399978637695,71.5299987792969,71.9499969482422,3125000,61.306697845459
2016-12-27,72.0299987792969,72.2900009155273,71.6900024414062,71.7699966430664,3256500,61.1533241271973
2016-12-28,71.870002746582,72.4899978637695,71.7200012207031,71.8099975585938,5581700,61.1874008178711
2016-12-29,71.7300033569336,71.9800033569336,71.3300018310547,71.5400009155273,3893500,60.9573364257812
2016-12-30,71.7900009155273,72,71.0800018310547,71.2300033569336,5630500,60.6931991577148
2017-01-03,70.25,71.0299987792969,69.3499984741211,70.6100006103516,11125400,60.1649169921875
2017-01-04,70.9000015258789,71.6600036621094,70.8199996948242,71.2699966430664,7806800,60.7272758483887
2017-01-05,71.4800033569336,71.5100021362305,70.5899963378906,70.8300018310547,6217200,60.3523788452148
2017-01-06,71.1399993896484,72.879997253418,71.1100006103516,72.870002746582,8985600,62.0905990600586
2017-01-09,73.3000030517578,74.1100006103516,73.1999969482422,73.8199996948242,9672000,62.9000778198242
2017-01-10,74.2699966430664,75.2699966430664,74.120002746582,74.9000015258789,7681700,63.8203239440918
2017-01-11,75.120002746582,75.120002746582,73.379997253418,74.4400024414062,7475400,63.4283599853516
2017-01-12,74.0599975585938,75.2300033569336,73.7399978637695,75.1100006103516,6462600,63.9992446899414
2017-01-13,75,75.3000030517578,74.6600036621094,75.0899963378906,5455800,63.9822120666504
2017-01-17,75.0599975585938,75.9499969482422,74.370002746582,75.8199996948242,7084400,64.6042098999023
2017-01-18,76.2699966430664,76.2699966430664,75.2099990844727,75.6699981689453,5833000,64.4764099121094
2017-01-19,75.3000030517578,75.7200012207031,74.9400024414062,75.3000030517578,6753700,64.1611480712891
2017-01-20,75.5100021362305,75.6800003051758,74.7200012207031,74.9899978637695,8898600,63.8969993591309
2017-01-23,74.7200012207031,75.1399993896484,74.3600006103516,74.7699966430664,4523400,63.7095184326172
2017-01-24,74.6399993896484,74.7300033569336,73.5899963378906,73.8300018310547,6430300,62.9085960388184
2017-01-25,73.9899978637695,74.6100006103516,73.5899963378906,74.4899978637695,6171200,63.4709739685059
2017-01-26,74.4899978637695,74.5800018310547,73.8899993896484,74.0400009155273,3699400,63.087532043457
2017-01-27,74.5400009155273,75.2300033569336,74.4700012207031,74.9499969482422,4903000,63.8629188537598
2017-01-30,74.6800003051758,74.9400024414062,74.3199996948242,74.6699981689453,4372100,63.6243476867676
2017-01-31,74.5899963378906,76.2300033569336,74.2699966430664,76.0199966430664,7828200,64.7746276855469
2017-02-01,75.2799987792969,76.0400009155273,75.2300033569336,76,5618300,64.7576065063477
2017-02-02,75.5800018310547,76.2900009155273,75.4400024414062,75.9199981689453,5357300,64.6894149780273
2017-02-03,76.129997253418,76.5,75.6699981689453,76.3399963378906,4985900,65.0473022460938
2017-02-06,76.3199996948242,76.3399963378906,75.5199966430664,75.9800033569336,3817600,64.7405700683594
2017-02-07,75.870002746582,76.1600036621094,75.5199966430664,76.120002746582,3898500,64.8598403930664
2017-02-08,76.0699996948242,76.1399993896484,75.5199966430664,75.5999984741211,3668200,64.4167633056641
2017-02-09,75.5999984741211,75.879997253418,75.4400024414062,75.7099990844727,4367500,64.5105056762695
2017-02-10,75.8499984741211,76.2600021362305,75.7099990844727,76.1500015258789,3427100,64.8854064941406
2017-02-13,76.2699966430664,76.9300003051758,76.1500015258789,76.9199981689453,4081600,65.54150390625
2017-02-14,77,77.3000030517578,76.4599990844727,77.0500030517578,3781600,65.6522750854492
2017-02-15,76.6399993896484,77.8899993896484,76.5699996948242,77.6999969482422,4244300,66.2061386108398
2017-02-16,77.7200012207031,78,77.1600036621094,77.9899978637695,4152500,66.4532241821289
2017-02-17,77.8600006103516,78.9800033569336,77.8000030517578,78.879997253418,9954600,67.2115783691406
2017-02-21,80,80.9800033569336,79.8000030517578,80.5599975585938,7313100,68.6430511474609
2017-02-22,80.25,80.4700012207031,79.2399978637695,79.620002746582,5508000,67.8421096801758
2017-02-23,80.25,80.9300003051758,79.9499969482422,80.7399978637695,4552700,68.7964401245117
2017-02-24,80.5400009155273,81.0500030517578,80.4400024414062,81.0299987792969,4489100,69.0435180664062
2017-02-27,81.0299987792969,81.1600036621094,80.6500015258789,80.75,3588800,68.8049545288086
2017-02-28,80.5100021362305,81.129997253418,80.4599990844727,80.9100036621094,3749300,68.941276550293
2017-03-01,81.3099975585938,82.2799987792969,80.9599990844727,82.0699996948242,4996000,69.9296798706055
2017-03-02,81.9000015258789,82.4700012207031,81.4899978637695,81.9899978637695,4068800,69.8615188598633
2017-03-03,81.620002746582,82,81.3399963378906,81.8600006103516,2775500,69.7507553100586
2017-03-06,81.4199981689453,81.8600006103516,81.2799987792969,81.5400009155273,2681800,69.4780807495117
2017-03-07,81.1800003051758,81.7200012207031,81.0999984741211,81.4000015258789,2594900,69.3588027954102
2017-03-08,81.4000015258789,82.4000015258789,81.2699966430664,82.2200012207031,4018600,70.0574798583984
2017-03-09,82.1500015258789,82.879997253418,81.8899993896484,82.7900009155273,3478800,70.5431594848633
2017-03-10,83,83.1900024414062,82.5800018310547,83.0400009155273,4033900,70.7561950683594
2017-03-13,82.9899978637695,83.1900024414062,82.4400024414062,82.8899993896484,3134200,70.6283950805664
2017-03-14,82.6600036621094,84,82.1399993896484,82.5199966430664,3591800,70.3131256103516
2017-03-15,82.5999984741211,83.4499969482422,82.5699996948242,83.3000030517578,3267100,70.9777374267578
2017-03-16,83.2399978637695,83.4700012207031,81.6100006103516,81.8300018310547,6347400,69.7252044677734
2017-03-17,81.8099975585938,82.3499984741211,81.6999969482422,82.2300033569336,11360900,70.0660171508789
2017-03-20,82.1600036621094,82.2399978637695,81.2799987792969,81.4199981689453,4423800,69.3758316040039
2017-03-21,81.8000030517578,81.9000015258789,80.7200012207031,81.120002746582,5343900,69.1202087402344
2017-03-22,80.6999969482422,81.1900024414062,80.3600006103516,81,4419800,69.3857803344727
2017-03-23,80.7399978637695,81.3499984741211,80.6800003051758,80.8600006103516,4194800,69.2658309936523
2017-03-24,80.8499984741211,81.4700012207031,80.8499984741211,81,3010300,69.3857803344727
2017-03-27,80.6999969482422,81.1600036621094,80.3899993896484,81.0299987792969,5272200,69.4114532470703
2017-03-28,80.9199981689453,81.0500030517578,80.620002746582,80.7399978637695,7442300,69.1630477905273
2017-03-29,80.8300018310547,81.3300018310547,80.4499969482422,81.1399993896484,5686700,69.5056915283203
2017-03-30,81.0400009155273,81.2200012207031,80.5,80.9899978637695,2420700,69.3772048950195
2017-03-31,80.75,81.1100006103516,80.5500030517578,80.5599975585938,3790000,69.0088500976562
2017-04-03,80.8499984741211,81.1600036621094,80.2099990844727,81.0299987792969,3250100,69.4114532470703
2017-04-04,81,81.0699996948242,80.4800033569336,80.620002746582,3097800,69.0602416992188
2017-04-05,80.9199981689453,81.0899963378906,80.2099990844727,80.2399978637695,3620600,68.7347412109375
2017-04-06,80.6800003051758,80.6800003051758,79.8199996948242,80.2200012207031,3930300,68.7175827026367
2017-04-07,80.25,80.6500015258789,80.1399993896484,80.370002746582,2515200,68.8461151123047
2017-04-10,80.3000030517578,80.6100006103516,80.120002746582,80.3000030517578,2666900,68.7861404418945
2017-04-11,80.1100006103516,80.3499984741211,79.7900009155273,80.1500015258789,2642700,68.6576461791992
2017-04-12,79.7699966430664,80.1600036621094,79.6500015258789,80.0999984741211,3551400,68.6148300170898
2017-04-13,80,80.5,79.879997253418,80.0100021362305,3440900,68.537712097168
2017-04-17,80.1699981689453,80.4100036621094,79.9100036621094,80.3600006103516,2695300,68.837516784668
2017-04-18,80.6800003051758,80.6800003051758,80.120002746582,80.3300018310547,4543000,68.8118286132812
2017-04-19,80.75,80.75,80.2699966430664,80.3199996948242,3781700,68.8032684326172
2017-04-20,80.1600036621094,81.2399978637695,79.9100036621094,81.0199966430664,5323900,69.4028854370117
2017-04-21,80.9899978637695,81.0699996948242,80.2900009155273,80.4800033569336,3582300,68.9403228759766
2017-04-24,81.3600006103516,81.5400009155273,80.5999984741211,80.6500015258789,4153900,69.0859603881836
2017-04-25,80.7600021362305,82.2099990844727,80.75,81.7600021362305,4351000,70.0367965698242
2017-04-26,82.2399978637695,82.9700012207031,82.0699996948242,82.1399993896484,4445200,70.3623046875
2017-04-27,82.2200012207031,83.5,82.120002746582,83.129997253418,4878100,71.2103424072266
2017-04-28,83.0400009155273,83.1100006103516,82.6600036621094,83.0899963378906,3915400,71.1761016845703
2017-05-01,83.0100021362305,84.0599975585938,83.0100021362305,83.7399978637695,4325900,71.7328720092773
2017-05-02,83.6500015258789,84.7900009155273,83.6500015258789,84.75,5266100,72.5980606079102
2017-05-03,84.7099990844727,84.7099990844727,83.9100036621094,84.0899963378906,3226100,72.0327072143555
2017-05-04,84.0999984741211,84.4100036621094,83.8399963378906,83.9100036621094,3669600,71.8785095214844
2017-05-05,84.1500015258789,84.2099990844727,83.7900009155273,84,4030100,71.9555969238281
2017-05-08,83.9800033569336,83.9800033569336,83.0999984741211,83.3000030517578,3913000,71.3559799194336
2017-05-09,83.3300018310547,83.7699966430664,83.1900024414062,83.3399963378906,3819900,71.3902359008789
2017-05-10,83.2399978637695,83.2399978637695,82.5800018310547,82.8899993896484,4942600,71.0047760009766
2017-05-11,82.4499969482422,83.0199966430664,82.1999969482422,83.0100021362305,3801000,71.1075668334961
2017-05-12,82.870002746582,83.879997253418,82.8099975585938,83.4199981689453,3013400,71.4587860107422
2017-05-15,83.4100036621094,84.25,83.129997253418,84.1399993896484,3532100,72.0755462646484
2017-05-16,84.0899963378906,84.3300018310547,83.4599990844727,83.9400024414062,4635300,71.9042053222656
2017-05-17,83.9400024414062,83.9400024414062,82.5899963378906,82.6600036621094,5861800,70.8077545166016
2017-05-18,81.5899963378906,82.9000015258789,81.5,82.4000015258789,5225600,70.5850143432617
2017-05-19,82.4499969482422,83.5100021362305,82.2300033569336,83.2300033569336,4780400,71.2960052490234
2017-05-22,83.2600021362305,84.3499984741211,83.2600021362305,83.9899978637695,3912400,71.9470443725586
2017-05-23,84.0999984741211,84.9199981689453,83.9400024414062,84.6100006103516,4385600,72.478141784668
2017-05-24,84.8000030517578,85.1999969482422,84.0899963378906,84.6999969482422,6645300,72.5552291870117
2017-05-25,85.2099990844727,86,83.8600006103516,85.5800018310547,7210600,73.3090515136719
2017-05-26,85.5800018310547,85.8199996948242,84.5999984741211,85.0899963378906,4796900,72.8893127441406
2017-05-30,85.1100006103516,85.3300018310547,84.5,84.8600006103516,4131600,72.6922988891602
2017-05-31,84.9899978637695,85.4000015258789,83.7799987792969,84.2799987792969,7439900,72.1954574584961
2017-06-01,84.6100006103516,86.0800018310547,84.370002746582,86.0800018310547,7535300,73.7373657226562
2017-06-02,86.120002746582,86.7200012207031,85.5400009155273,85.8199996948242,6162500,73.5146560668945
2017-06-05,85.5899963378906,86.0199966430664,85.4100036621094,85.9499969482422,3243900,73.6260070800781
2017-06-06,85.879997253418,86.5500030517578,85.6800003051758,86,3627100,73.668830871582
2017-06-07,86.370002746582,86.4599990844727,85.8399963378906,85.9800033569336,3291800,73.6516952514648
2017-06-08,85.9800033569336,86.3399963378906,85.6399993896484,85.9400024414062,4159700,73.617431640625
2017-06-09,85.8499984741211,86.6399993896484,85.75,86.5100021362305,4715100,74.1056900024414
2017-06-12,86.6100006103516,88.1600036621094,86.5299987792969,87.629997253418,8823600,75.0651245117188
2017-06-13,87.5800018310547,88.1999969482422,87.120002746582,87.1999969482422,4459300,74.6967544555664
2017-06-14,87.5599975585938,88,87.3499984741211,87.6500015258789,3509200,75.0822525024414
2017-06-15,87.3300018310547,87.9800033569336,87.1399993896484,87.6600036621094,2979900,75.0908126831055
2017-06-16,88,88.3499984741211,87.5299987792969,88.0800018310547,5436800,75.4506072998047
2017-06-19,88.0800018310547,89.0699996948242,88.0400009155273,88.9899978637695,3806600,76.230110168457
2017-06-20,88.7300033569336,89.5199966430664,88.5599975585938,88.8199996948242,3535000,76.0844879150391
2017-06-21,88.9700012207031,89.1399993896484,88.5699996948242,88.7900009155273,3549400,76.0587921142578
2017-06-22,88.9700012207031,89.5899963378906,88.7099990844727,89.0899963378906,3549400,76.3157653808594
2017-06-23,89.4400024414062,89.5,88.8899993896484,89.1999969482422,6707100,76.4099960327148
2017-06-26,89.2200012207031,89.7200012207031,88.9800033569336,89.1500015258789,3491400,76.3671417236328
2017-06-27,89.1500015258789,89.4300003051758,88.7900009155273,88.7900009155273,3149600,76.0587921142578
2017-06-28,89.129997253418,89.6100006103516,88.9400024414062,89.3000030517578,3339400,76.4956665039062
2017-06-29,89.379997253418,89.3899993896484,88.120002746582,88.7099990844727,2888000,75.9902725219727
2017-06-30,88.75,89.1699981689453,88.5699996948242,88.75,3827900,76.0245513916016
2017-07-03,88.8000030517578,89.1999969482422,88.75,88.8099975585938,2006700,76.0759201049805
2017-07-05,88.5199966430664,89.0999984741211,88.2799987792969,88.9000015258789,2892100,76.5495223999023
2017-07-06,88.6999969482422,88.9800033569336,87.2600021362305,87.2600021362305,3884900,75.1373672485352
2017-07-07,87.6500015258789,88.0999984741211,87.4000015258789,87.9599990844727,2918100,75.7400894165039
2017-07-10,87.8600006103516,88,87.0500030517578,87.1999969482422,3062100,75.0856857299805
2017-07-11,87.0500030517578,87.4100036621094,86.6800003051758,87.2600021362305,2792900,75.1373672485352
2017-07-12,87.75,88.25,87.4000015258789,87.8099975585938,2128400,75.6109313964844
2017-07-13,87.9300003051758,88,87.3000030517578,87.8099975585938,2306300,75.6109313964844
2017-07-14,87.8099975585938,88.8199996948242,87.6600036621094,88.5699996948242,2257800,76.2653656005859
2017-07-17,88.5699996948242,88.7900009155273,85.8399963378906,86.0599975585938,9555300,74.1040649414062
2017-07-18,86,86.4300003051758,85.7799987792969,85.8499984741211,5505700,73.923225402832
2017-07-19,85.9800033569336,86.1399993896484,85.4599990844727,85.6500015258789,4597000,73.7510070800781
2017-07-20,85.9100036621094,86.0899963378906,85.5100021362305,85.6699981689453,4381500,73.7682495117188
2017-07-21,85.6699981689453,85.9499969482422,84.9400024414062,85.1699981689453,3523200,73.3376922607422
2017-07-24,85.2099990844727,85.3099975585938,84.7099990844727,85.0899963378906,4096000,73.2688217163086
2017-07-25,85.4000015258789,86.0100021362305,85.0299987792969,85.9300003051758,5256300,73.9921035766602
2017-07-26,85.8199996948242,86.2799987792969,85.3899993896484,85.7399978637695,3331600,73.8285064697266
2017-07-27,85.8600006103516,85.8600006103516,84.3300018310547,84.6800003051758,5244900,72.915771484375
2017-07-28,84.5699996948242,84.8099975585938,84.1699981689453,84.2900009155273,4550800,72.579963684082
2017-07-31,84.5,84.6800003051758,83.9199981689453,83.9700012207031,5452200,72.3044128417969
2017-08-01,84.1100006103516,84.379997253418,83.4899978637695,83.5199966430664,5356100,71.9169235229492
2017-08-02,83.5199966430664,83.6100006103516,82.9800033569336,83.1999969482422,4909500,71.6413726806641
2017-08-03,82.9599990844727,83.4899978637695,82.8300018310547,83.2900009155273,5944300,71.7188949584961
2017-08-04,83.5400009155273,83.9599990844727,83.2300033569336,83.6800003051758,3414700,72.0547180175781
