"Fecha","REGN.Open","REGN.High","REGN.Low","REGN.Close","REGN.Volume","REGN.Adjusted"
2016-03-16,367,381,360,368.459991455078,1097200,368.459991455078
2016-03-17,366.309997558594,369.5,348.959991455078,365.470001220703,1498900,365.470001220703
2016-03-18,367.640014648438,370.410003662109,356.75,364.510009765625,1583500,364.510009765625
2016-03-21,363.859985351562,375.920013427734,360.529998779297,371.040008544922,771800,371.040008544922
2016-03-22,367.910003662109,380.820007324219,367.25,378.309997558594,724500,378.309997558594
2016-03-23,378.850006103516,384.309997558594,365.140014648438,365.380004882812,694500,365.380004882812
2016-03-24,363.459991455078,375.380004882812,360.380004882812,370.799987792969,1047500,370.799987792969
2016-03-28,372.980010986328,374.920013427734,363.320007324219,363.850006103516,475700,363.850006103516
2016-03-29,363.890014648438,369.640014648438,357.339996337891,367.369995117188,663500,367.369995117188
2016-03-30,369.720001220703,373.989990234375,359.149993896484,359.679992675781,699300,359.679992675781
2016-03-31,361.019989013672,364.839996337891,358.630004882812,360.440002441406,930100,360.440002441406
2016-04-01,373.989990234375,411.980010986328,360.809997558594,405.25,3184700,405.25
2016-04-04,403.690002441406,411.329986572266,399.059997558594,405.299987792969,1205200,405.299987792969
2016-04-05,401.850006103516,411.850006103516,399.290008544922,403.649993896484,1025800,403.649993896484
2016-04-06,404.209991455078,428.049987792969,404.209991455078,427.200012207031,1478400,427.200012207031
2016-04-07,425,433.929992675781,417.019989013672,418.480010986328,1239300,418.480010986328
2016-04-08,420.899993896484,424,401.700012207031,404.940002441406,1223100,404.940002441406
2016-04-11,407.369995117188,407.369995117188,392.920013427734,396.140014648438,1084700,396.140014648438
2016-04-12,396.329986572266,410.489990234375,394.200012207031,408.070007324219,1047300,408.070007324219
2016-04-13,411.239990234375,415,406,410.519989013672,606100,410.519989013672
2016-04-14,412.160003662109,414.589996337891,401.809997558594,406.829986572266,452200,406.829986572266
2016-04-15,408.859985351562,409.769989013672,400.890014648438,406.730010986328,469500,406.730010986328
2016-04-18,407.380004882812,423.950012207031,405.589996337891,422.380004882812,952000,422.380004882812
2016-04-19,421.380004882812,422.369995117188,411.399993896484,413.779998779297,688300,413.779998779297
2016-04-20,406.209991455078,406.899993896484,396,399.75,979000,399.75
2016-04-21,400.690002441406,411.829986572266,398,409.570007324219,735500,409.570007324219
2016-04-22,406.609985351562,411.579986572266,394.5,404.380004882812,849400,404.380004882812
2016-04-25,408.209991455078,408.940002441406,403.260009765625,406.920013427734,376400,406.920013427734
2016-04-26,406.769989013672,411.410003662109,404.329986572266,406.660003662109,430200,406.660003662109
2016-04-27,406.910003662109,406.910003662109,386.359985351562,390.279998779297,975000,390.279998779297
2016-04-28,387.109985351562,401.779998779297,385,391.299987792969,923800,391.299987792969
2016-04-29,388.630004882812,393,373.140014648438,376.709991455078,889000,376.709991455078
2016-05-02,377.950012207031,385,369.070007324219,384.519989013672,729500,384.519989013672
2016-05-03,379.619995117188,381.730010986328,370.769989013672,371.320007324219,729200,371.320007324219
2016-05-04,370.059997558594,371.089996337891,360.25,360.640014648438,1008800,360.640014648438
2016-05-05,377.130004882812,381.609985351562,369.109985351562,377.730010986328,1500300,377.730010986328
2016-05-06,376.359985351562,377.429992675781,365.929992675781,369.950012207031,884800,369.950012207031
2016-05-09,370.200012207031,381.320007324219,370.200012207031,375.470001220703,946100,375.470001220703
2016-05-10,377.959991455078,387.089996337891,374.380004882812,385.869995117188,741400,385.869995117188
2016-05-11,385.059997558594,386.290008544922,371.459991455078,371.859985351562,706700,371.859985351562
2016-05-12,373.049987792969,375,362.390014648438,365.640014648438,979600,365.640014648438
2016-05-13,364.559997558594,371.670013427734,361.640014648438,369.459991455078,1159200,369.459991455078
2016-05-16,380,394.470001220703,378.660003662109,391.950012207031,1304300,391.950012207031
2016-05-17,392.989990234375,393.5,382.779998779297,386.380004882812,1357600,386.380004882812
2016-05-18,386.040008544922,391.489990234375,384.299987792969,390.279998779297,1172000,390.279998779297
2016-05-19,387.119995117188,394.010009765625,379.329986572266,383.299987792969,1256200,383.299987792969
2016-05-20,383.369995117188,388,382.049987792969,386,795000,386
2016-05-23,386.459991455078,396.989990234375,384.309997558594,392.640014648438,1086300,392.640014648438
2016-05-24,397.230010986328,402.480010986328,393.309997558594,397.700012207031,1109100,397.700012207031
2016-05-25,399.950012207031,400.989990234375,392.910003662109,394.489990234375,959800,394.489990234375
2016-05-26,393.489990234375,394.899993896484,388.079986572266,393.540008544922,733400,393.540008544922
2016-05-27,398.489990234375,398.489990234375,389.619995117188,396.220001220703,547900,396.220001220703
2016-05-31,398.359985351562,400.470001220703,395,398.929992675781,1017400,398.929992675781
2016-06-01,398.75,408.350006103516,395.140014648438,404.309997558594,875100,404.309997558594
2016-06-02,405.350006103516,407.570007324219,400.309997558594,407.130004882812,714100,407.130004882812
2016-06-03,405.829986572266,407,393.209991455078,400.75,1153000,400.75
2016-06-06,401.75,404.540008544922,396.709991455078,403.890014648438,594400,403.890014648438
2016-06-07,400.899993896484,402.390014648438,394.119995117188,394.470001220703,664400,394.470001220703
2016-06-08,394.470001220703,394.809997558594,383.980010986328,388.970001220703,844200,388.970001220703
2016-06-09,386.410003662109,392.630004882812,381.079986572266,381.079986572266,660400,381.079986572266
2016-06-10,379.040008544922,379.75,369.600006103516,372.029998779297,891100,372.029998779297
2016-06-13,371.709991455078,375.380004882812,366.899993896484,367.230010986328,855700,367.230010986328
2016-06-14,366.390014648438,371.450012207031,359.230010986328,366.489990234375,1020000,366.489990234375
2016-06-15,368.709991455078,376.320007324219,366.489990234375,367.910003662109,675000,367.910003662109
2016-06-16,365.799987792969,368.619995117188,362.920013427734,366.519989013672,542900,366.519989013672
2016-06-17,367.309997558594,369.869995117188,354,354.209991455078,1163900,354.209991455078
2016-06-20,359.519989013672,362.980010986328,352.049987792969,352.660003662109,783700,352.660003662109
2016-06-21,354,354,342.75,345.140014648438,1183500,345.140014648438
2016-06-22,347.440002441406,362,341,351.920013427734,1797900,351.920013427734
2016-06-23,355.589996337891,358.769989013672,352.230010986328,357.140014648438,701600,357.140014648438
2016-06-24,341.700012207031,350.089996337891,338.690002441406,339.480010986328,1288300,339.480010986328
2016-06-27,335.839996337891,341.739990234375,329.089996337891,331.049987792969,1475900,331.049987792969
2016-06-28,334.470001220703,340.429992675781,332.970001220703,339.779998779297,806000,339.779998779297
2016-06-29,343.279998779297,351.200012207031,342.420013427734,347.859985351562,1081000,347.859985351562
2016-06-30,349.549987792969,350.239990234375,344.75,349.230010986328,781000,349.230010986328
2016-07-01,349,359.890014648438,348.429992675781,358.5,777100,358.5
2016-07-05,362.25,363.179992675781,355.5,359.609985351562,652500,359.609985351562
2016-07-06,357.899993896484,372.440002441406,355.609985351562,371.570007324219,1031200,371.570007324219
2016-07-07,370.869995117188,372.290008544922,364.070007324219,371.450012207031,975400,371.450012207031
2016-07-08,372.600006103516,378.850006103516,370.209991455078,378.350006103516,692400,378.350006103516
2016-07-11,380.540008544922,381.470001220703,375.489990234375,375.739990234375,581800,375.739990234375
2016-07-12,377,379.450012207031,368.380004882812,368.75,740200,368.75
2016-07-13,370.450012207031,372.429992675781,364.359985351562,364.5,624300,364.5
2016-07-14,367.019989013672,367.019989013672,360.059997558594,365.269989013672,743700,365.269989013672
2016-07-15,367.880004882812,375.200012207031,363.450012207031,373.809997558594,1242400,373.809997558594
2016-07-18,374.799987792969,382.390014648438,370.920013427734,381.540008544922,763100,381.540008544922
2016-07-19,381.529998779297,382.950012207031,374.140014648438,377.149993896484,605700,377.149993896484
2016-07-20,377.480010986328,386.970001220703,375.440002441406,384.700012207031,630800,384.700012207031
2016-07-21,386.25,395.420013427734,385.619995117188,389.519989013672,782600,389.519989013672
2016-07-22,391.399993896484,392.600006103516,387.429992675781,391.339996337891,477800,391.339996337891
2016-07-25,391.029998779297,395.119995117188,387.549987792969,394.899993896484,386100,394.899993896484
2016-07-26,393,398.649993896484,390.010009765625,398.269989013672,593700,398.269989013672
2016-07-27,399.640014648438,416,399,415.089996337891,1001900,415.089996337891
2016-07-28,413.809997558594,413.970001220703,405.540008544922,411.040008544922,623800,411.040008544922
2016-07-29,411.329986572266,425.880004882812,409.989990234375,425.119995117188,1370500,425.119995117188
2016-08-01,425.089996337891,439,424.010009765625,434,1405500,434
2016-08-02,435.269989013672,437.850006103516,427.089996337891,434.899993896484,1250800,434.899993896484
2016-08-03,434.700012207031,442.290008544922,433.559997558594,441.369995117188,1102800,441.369995117188
2016-08-04,443.290008544922,443.989990234375,417.5,433.399993896484,2026900,433.399993896484
2016-08-05,430.350006103516,433.399993896484,422,423,1111500,423
2016-08-08,422.429992675781,429.059997558594,418.359985351562,421.040008544922,828600,421.040008544922
2016-08-09,420.220001220703,423.220001220703,417.75,419.239990234375,491100,419.239990234375
2016-08-10,418.989990234375,419.529998779297,412.5,415.480010986328,468100,415.480010986328
2016-08-11,416.019989013672,423.440002441406,415.019989013672,421.350006103516,372600,421.350006103516
2016-08-12,419.649993896484,422.359985351562,415,421.540008544922,296600,421.540008544922
2016-08-15,422.75,425.920013427734,422.25,422.869995117188,368200,422.869995117188
2016-08-16,422.160003662109,422.160003662109,413,413.640014648438,529900,413.640014648438
2016-08-17,415.25,415.820007324219,409,411.679992675781,460700,411.679992675781
2016-08-18,412.549987792969,413.329986572266,407.5,410.869995117188,641800,410.869995117188
2016-08-19,409.339996337891,410.5,403.579986572266,404.299987792969,701700,404.299987792969
2016-08-22,406.809997558594,422.470001220703,405.100006103516,418.649993896484,907500,418.649993896484
2016-08-23,420.149993896484,425,418.359985351562,420.609985351562,452200,420.609985351562
2016-08-24,419.609985351562,424.950012207031,403.5,405.25,605200,405.25
2016-08-25,404.970001220703,410.880004882812,392.489990234375,400.25,830500,400.25
2016-08-26,400,407.040008544922,396.209991455078,402.970001220703,663500,402.970001220703
2016-08-29,405.149993896484,405.989990234375,396.579986572266,399.380004882812,554900,399.380004882812
2016-08-30,398.380004882812,402.359985351562,394.420013427734,395.220001220703,526900,395.220001220703
2016-08-31,396.010009765625,397.269989013672,390.019989013672,392.549987792969,568900,392.549987792969
2016-09-01,394.75,394.75,390.5,393.399993896484,478500,393.399993896484
2016-09-02,393.25,393.970001220703,387.019989013672,388.640014648438,744400,388.640014648438
2016-09-06,390.940002441406,401.399993896484,390.149993896484,398.309997558594,1167000,398.309997558594
2016-09-07,397.720001220703,401.760009765625,395.649993896484,399.890014648438,819800,399.890014648438
2016-09-08,398.279998779297,404,396.630004882812,401.829986572266,672100,401.829986572266
2016-09-09,398,399.829986572266,384.010009765625,384.429992675781,929200,384.429992675781
2016-09-12,384.299987792969,399.570007324219,384.269989013672,399.510009765625,756800,399.510009765625
2016-09-13,394.339996337891,396.179992675781,387,390.989990234375,768200,390.989990234375
2016-09-14,391.700012207031,401.799987792969,391.700012207031,397.559997558594,655800,397.559997558594
2016-09-15,396.559997558594,404.980010986328,394.869995117188,402.75,805500,402.75
2016-09-16,403.75,411,400.369995117188,408.630004882812,1311800,408.630004882812
2016-09-19,409.859985351562,411.049987792969,401.450012207031,402.829986572266,581000,402.829986572266
2016-09-20,406.470001220703,407.290008544922,400.230010986328,406.239990234375,626900,406.239990234375
2016-09-21,407.440002441406,410.390014648438,398.579986572266,406.519989013672,751400,406.519989013672
2016-09-22,408.790008544922,408.950012207031,402.019989013672,408.010009765625,621500,408.010009765625
2016-09-23,405.570007324219,413.619995117188,405.570007324219,410.390014648438,688600,410.390014648438
2016-09-26,410,410,401.100006103516,404.119995117188,658600,404.119995117188
2016-09-27,405.119995117188,421.950012207031,402.369995117188,421.450012207031,964500,421.450012207031
2016-09-28,421.880004882812,424.350006103516,418.220001220703,419.100006103516,779400,419.100006103516
2016-09-29,419.049987792969,421.769989013672,404.600006103516,406.359985351562,594200,406.359985351562
2016-09-30,396.440002441406,404.980010986328,390.559997558594,402.019989013672,1114300,402.019989013672
2016-10-03,402.019989013672,407.790008544922,398.149993896484,402.820007324219,595100,402.820007324219
2016-10-04,403.820007324219,406,394.549987792969,397.200012207031,558300,397.200012207031
2016-10-05,398.940002441406,401.450012207031,391.390014648438,392.600006103516,769400,392.600006103516
2016-10-06,391.390014648438,393,386.589996337891,388.600006103516,596900,388.600006103516
2016-10-07,390.329986572266,390.980010986328,385.5,390.059997558594,516300,390.059997558594
2016-10-10,392.290008544922,396,388.839996337891,393.859985351562,732000,393.859985351562
2016-10-11,391.510009765625,394.690002441406,382.179992675781,386.049987792969,807600,386.049987792969
2016-10-12,387.540008544922,388.799987792969,372.019989013672,373.470001220703,856100,373.470001220703
2016-10-13,369.609985351562,379.959991455078,369.019989013672,375.790008544922,532400,375.790008544922
2016-10-14,378.399993896484,379.100006103516,370.660003662109,371.679992675781,590400,371.679992675781
2016-10-17,367.799987792969,371.5,364.5,366.730010986328,497700,366.730010986328
2016-10-18,366.420013427734,372.850006103516,366.070007324219,371.529998779297,413400,371.529998779297
2016-10-19,372.619995117188,374.579986572266,368.070007324219,368.359985351562,4e+05,368.359985351562
2016-10-20,368.920013427734,373.959991455078,368.299987792969,371.239990234375,345600,371.239990234375
2016-10-21,370.359985351562,371.25,361.670013427734,363.529998779297,522000,363.529998779297
2016-10-24,364.510009765625,367.119995117188,358.760009765625,362.25,513900,362.25
2016-10-25,362.5,367.769989013672,358.200012207031,366.929992675781,509300,366.929992675781
2016-10-26,367.630004882812,367.899993896484,360.070007324219,363.079986572266,483700,363.079986572266
2016-10-27,365.339996337891,370,362.75,365.350006103516,503800,365.350006103516
2016-10-28,363.579986572266,364.119995117188,348.489990234375,355.829986572266,1060600,355.829986572266
2016-10-31,357.209991455078,358.549987792969,344.850006103516,345.019989013672,921500,345.019989013672
2016-11-01,345.519989013672,352.309997558594,340.799987792969,346.549987792969,974900,346.549987792969
2016-11-02,346.649993896484,346.649993896484,341.570007324219,343.660003662109,721900,343.660003662109
2016-11-03,343.510009765625,346.429992675781,331.950012207031,336.010009765625,1202500,336.010009765625
2016-11-04,325.619995117188,351.75,325.350006103516,341.390014648438,1885100,341.390014648438
2016-11-07,347.480010986328,366.839996337891,344.190002441406,365.390014648438,1347400,365.390014648438
2016-11-08,362.950012207031,374.130004882812,361.450012207031,367.769989013672,1302200,367.769989013672
2016-11-09,385.350006103516,420.459991455078,383.5,418.420013427734,3047200,418.420013427734
2016-11-10,422.019989013672,431.260009765625,418.959991455078,423,1430400,423
2016-11-11,418.420013427734,421.720001220703,411.140014648438,419.790008544922,822900,419.790008544922
2016-11-14,421.220001220703,452.959991455078,418.850006103516,444.519989013672,1557100,444.519989013672
2016-11-15,443.519989013672,449,428.119995117188,428.649993896484,1118800,428.649993896484
2016-11-16,428,430.920013427734,419.940002441406,420.079986572266,815500,420.079986572266
2016-11-17,406.140014648438,410.109985351562,398.019989013672,404.559997558594,1493400,404.559997558594
2016-11-18,403.540008544922,410.640014648438,397.019989013672,397.480010986328,1413400,397.480010986328
2016-11-21,398.980010986328,410,398.359985351562,405.480010986328,922500,405.480010986328
2016-11-22,406.25,407.929992675781,395.269989013672,398.970001220703,918500,398.970001220703
2016-11-23,393.609985351562,403.350006103516,390.239990234375,402.410003662109,972600,402.410003662109
2016-11-25,402.339996337891,402.339996337891,394.5,398.160003662109,282500,398.160003662109
2016-11-28,397.109985351562,398.329986572266,389.450012207031,390.380004882812,729800,390.380004882812
2016-11-29,391.769989013672,394.489990234375,386.540008544922,387.260009765625,752200,387.260009765625
2016-11-30,387.179992675781,388.279998779297,377.149993896484,379.239990234375,965600,379.239990234375
2016-12-01,379.480010986328,381.970001220703,374.420013427734,375.559997558594,824200,375.559997558594
2016-12-02,375.850006103516,378.5,371.320007324219,372.709991455078,723600,372.709991455078
2016-12-05,375.100006103516,377.890014648438,369.049987792969,369.820007324219,661700,369.820007324219
2016-12-06,371.589996337891,371.769989013672,365.320007324219,368.950012207031,725400,368.950012207031
2016-12-07,365.279998779297,366.570007324219,348.820007324219,362.010009765625,1681400,362.010009765625
2016-12-08,361.799987792969,370.489990234375,359.5,369.149993896484,973000,369.149993896484
2016-12-09,371.130004882812,379.5,369.769989013672,372.829986572266,1290700,372.829986572266
2016-12-12,391.989990234375,396.679992675781,387,387.100006103516,1529300,387.100006103516
2016-12-13,386.5,392.459991455078,378.450012207031,382,990700,382
2016-12-14,382.25,386,376.399993896484,381.5,868800,381.5
2016-12-15,381.089996337891,384.190002441406,375.980010986328,378.010009765625,543100,378.010009765625
2016-12-16,379.399993896484,386.559997558594,377.279998779297,378.850006103516,1054800,378.850006103516
2016-12-19,379.820007324219,383.279998779297,371.269989013672,371.75,793600,371.75
2016-12-20,378.269989013672,378.269989013672,368.859985351562,371.019989013672,747200,371.019989013672
2016-12-21,370.160003662109,372.440002441406,364.480010986328,365.059997558594,559200,365.059997558594
2016-12-22,365.880004882812,372.5,361.950012207031,372.380004882812,668500,372.380004882812
2016-12-23,371.670013427734,382.309997558594,371.649993896484,381.779998779297,801700,381.779998779297
2016-12-27,383.910003662109,391.489990234375,382.119995117188,385.950012207031,790900,385.950012207031
2016-12-28,387.880004882812,387.880004882812,376.410003662109,378.75,545500,378.75
2016-12-29,378.410003662109,379.470001220703,372.790008544922,373.720001220703,383900,373.720001220703
2016-12-30,375.299987792969,375.299987792969,364.920013427734,367.089996337891,614800,367.089996337891
2017-01-03,370.839996337891,384.940002441406,368.440002441406,379.700012207031,1064500,379.700012207031
2017-01-04,374.869995117188,389.220001220703,373.850006103516,383.109985351562,781500,383.109985351562
2017-01-05,381.149993896484,385.720001220703,380.220001220703,380.920013427734,628000,380.920013427734
2017-01-06,360.480010986328,361.929992675781,354,358.679992675781,3254600,358.679992675781
2017-01-09,359.209991455078,360.390014648438,349.239990234375,355.059997558594,1885600,355.059997558594
2017-01-10,356,375.940002441406,355.200012207031,373,1787200,373
2017-01-11,371.839996337891,379.950012207031,361.660003662109,364.470001220703,1655700,364.470001220703
2017-01-12,362,367.369995117188,358.5,364.440002441406,663700,364.440002441406
2017-01-13,364.760009765625,373.480010986328,364.440002441406,368.160003662109,943800,368.160003662109
2017-01-17,367.649993896484,369.970001220703,359.730010986328,363.239990234375,879200,363.239990234375
2017-01-18,363.700012207031,365.950012207031,358.929992675781,362.950012207031,474000,362.950012207031
2017-01-19,363.200012207031,366.299987792969,359.970001220703,363.410003662109,586200,363.410003662109
2017-01-20,365.670013427734,369.75,362.070007324219,362.559997558594,782000,362.559997558594
2017-01-23,361.970001220703,363.589996337891,354.170013427734,354.359985351562,899400,354.359985351562
2017-01-24,355.040008544922,356.440002441406,347,347.959991455078,905400,347.959991455078
2017-01-25,350,350.75,344.809997558594,348.929992675781,934500,348.929992675781
2017-01-26,348.739990234375,352.880004882812,340.089996337891,340.75,1312600,340.75
2017-01-27,342.339996337891,349.970001220703,340.959991455078,346.5,620600,346.5
2017-01-30,344.890014648438,347.040008544922,342.160003662109,344.5,668200,344.5
2017-01-31,344.049987792969,360,343.5,359.290008544922,1052500,359.290008544922
2017-02-01,358.739990234375,364.799987792969,355.010009765625,364.170013427734,1033000,364.170013427734
2017-02-02,361.140014648438,364.809997558594,357.890014648438,360.559997558594,578800,360.559997558594
2017-02-03,362.429992675781,363.25,352.079986572266,358.260009765625,733200,358.260009765625
2017-02-06,357.859985351562,362.450012207031,353.589996337891,362,750300,362
2017-02-07,360.609985351562,363.100006103516,355.890014648438,357.690002441406,689800,357.690002441406
2017-02-08,355.880004882812,359,351.029998779297,353.25,876900,353.25
2017-02-09,347.070007324219,366.950012207031,347,360,1722800,360
2017-02-10,360.950012207031,364.390014648438,357.380004882812,359.869995117188,713600,359.869995117188
2017-02-13,364.220001220703,378.470001220703,363.200012207031,375.660003662109,1539100,375.660003662109
2017-02-14,375.950012207031,378.320007324219,371.609985351562,376.519989013672,991900,376.519989013672
2017-02-15,375.429992675781,384.579986572266,374,384,926300,384
2017-02-16,379,382.079986572266,369.200012207031,373.019989013672,1276800,373.019989013672
2017-02-17,372.420013427734,375,369.299987792969,371.179992675781,775500,371.179992675781
2017-02-21,372.179992675781,375.760009765625,370,371.609985351562,722600,371.609985351562
2017-02-22,371.609985351562,373.160003662109,369.119995117188,370.220001220703,569200,370.220001220703
2017-02-23,370.989990234375,371.220001220703,357.220001220703,360.959991455078,1118900,360.959991455078
2017-02-24,359.880004882812,361.079986572266,355,361.010009765625,782600,361.010009765625
2017-02-27,361.149993896484,373.359985351562,359.940002441406,373.049987792969,537900,373.049987792969
2017-02-28,373.299987792969,374.970001220703,368.420013427734,373.5,759200,373.5
2017-03-01,378,381.920013427734,372.519989013672,379.049987792969,757500,379.049987792969
2017-03-02,379.049987792969,381.989990234375,375,375.859985351562,512200,375.859985351562
2017-03-03,375.980010986328,379.459991455078,371,378.660003662109,513300,378.660003662109
2017-03-06,378.130004882812,383.989990234375,376.450012207031,381.929992675781,1020800,381.929992675781
2017-03-07,378.760009765625,382.220001220703,370.630004882812,372.519989013672,890400,372.519989013672
2017-03-08,373.589996337891,382.690002441406,373.510009765625,381.369995117188,832700,381.369995117188
2017-03-09,383.179992675781,392.239990234375,381.429992675781,390.140014648438,1101000,390.140014648438
2017-03-10,392.950012207031,392.950012207031,384.209991455078,388.230010986328,743500,388.230010986328
2017-03-13,389.200012207031,389.980010986328,384.279998779297,388.880004882812,572700,388.880004882812
2017-03-14,386.869995117188,393.589996337891,386.869995117188,391.100006103516,548200,391.100006103516
2017-03-15,393.640014648438,399.720001220703,391.829986572266,397.799987792969,808200,397.799987792969
2017-03-16,397.459991455078,399,389.290008544922,392.589996337891,770900,392.589996337891
2017-03-17,380.049987792969,386.690002441406,370.679992675781,380.290008544922,2839500,380.290008544922
2017-03-20,380.829986572266,385.709991455078,377.720001220703,382.019989013672,576900,382.019989013672
2017-03-21,382.890014648438,383.089996337891,370.239990234375,370.980010986328,1224600,370.980010986328
2017-03-22,373.119995117188,374.739990234375,366.130004882812,369.140014648438,684600,369.140014648438
2017-03-23,369.190002441406,370.730010986328,364.440002441406,365.019989013672,677100,365.019989013672
2017-03-24,367.920013427734,374.850006103516,366.720001220703,373,881400,373
2017-03-27,371.690002441406,384.959991455078,371.040008544922,383.679992675781,1385900,383.679992675781
2017-03-28,383.470001220703,388.820007324219,376.220001220703,382.549987792969,1651300,382.549987792969
2017-03-29,382.459991455078,401.209991455078,382.059997558594,394.140014648438,1945500,394.140014648438
2017-03-30,394.890014648438,397.209991455078,385.820007324219,386.179992675781,966300,386.179992675781
2017-03-31,385.75,390,382.600006103516,387.510009765625,570300,387.510009765625
2017-04-03,388,392.75,382.260009765625,383.190002441406,994400,383.190002441406
2017-04-04,383.940002441406,386.059997558594,379.279998779297,382.920013427734,681100,382.920013427734
2017-04-05,382.929992675781,384.510009765625,375.720001220703,377.359985351562,772200,377.359985351562
2017-04-06,379,381.980010986328,376.359985351562,379.480010986328,1119600,379.480010986328
2017-04-07,379.600006103516,381.359985351562,375.609985351562,380.549987792969,741700,380.549987792969
2017-04-10,380.010009765625,382.890014648438,372.829986572266,373.260009765625,896500,373.260009765625
2017-04-11,372.5,373.890014648438,363.989990234375,367.070007324219,850900,367.070007324219
2017-04-12,367,372.600006103516,364.230010986328,366.329986572266,661000,366.329986572266
2017-04-13,367.609985351562,373.869995117188,366.5,370.369995117188,699800,370.369995117188
2017-04-17,373,374.359985351562,369.109985351562,373.450012207031,573800,373.450012207031
2017-04-18,371.040008544922,374.720001220703,363.390014648438,366.059997558594,520000,366.059997558594
2017-04-19,368.119995117188,371.309997558594,366.519989013672,370.959991455078,501300,370.959991455078
2017-04-20,371.920013427734,377.480010986328,368.049987792969,376.399993896484,767900,376.399993896484
2017-04-21,376.399993896484,379.200012207031,368.809997558594,370.119995117188,639700,370.119995117188
2017-04-24,373.829986572266,374.940002441406,369.049987792969,371.929992675781,715000,371.929992675781
2017-04-25,373.089996337891,376.239990234375,370,372.320007324219,711700,372.320007324219
2017-04-26,372.119995117188,375.399993896484,369.470001220703,371.390014648438,516400,371.390014648438
2017-04-27,370.899993896484,371.709991455078,360,366.619995117188,1981500,366.619995117188
2017-04-28,368.510009765625,393.5,368.299987792969,388.489990234375,2179400,388.489990234375
2017-05-01,388.799987792969,399.980010986328,388.220001220703,396.170013427734,1246900,396.170013427734
2017-05-02,396.649993896484,402.989990234375,392.700012207031,402.040008544922,884400,402.040008544922
2017-05-03,402,408.119995117188,400.390014648438,407.029998779297,1265500,407.029998779297
2017-05-04,410.190002441406,437.320007324219,410.190002441406,434.309997558594,2320300,434.309997558594
2017-05-05,434.790008544922,438.470001220703,426.399993896484,429,1060600,429
2017-05-08,427.760009765625,436.470001220703,421.880004882812,423.380004882812,864500,423.380004882812
2017-05-09,422.829986572266,428.720001220703,421.549987792969,427.179992675781,566400,427.179992675781
2017-05-10,427.130004882812,431.739990234375,422.950012207031,431.570007324219,518900,431.570007324219
2017-05-11,429.790008544922,441.709991455078,428.850006103516,440.429992675781,895600,440.429992675781
2017-05-12,441.540008544922,452.880004882812,438.589996337891,442.049987792969,1213700,442.049987792969
2017-05-15,440.380004882812,450.779998779297,439.609985351562,450.410003662109,772100,450.410003662109
2017-05-16,451.790008544922,456.739990234375,445.799987792969,454.75,943100,454.75
2017-05-17,451.290008544922,458.579986572266,445.299987792969,446.720001220703,749400,446.720001220703
2017-05-18,448,462.959991455078,446.049987792969,457.329986572266,1107600,457.329986572266
2017-05-19,456.059997558594,458.489990234375,448,450.010009765625,996000,450.010009765625
2017-05-22,448.480010986328,464.399993896484,448.390014648438,460.989990234375,782200,460.989990234375
2017-05-23,462,464.25,458.790008544922,461.369995117188,573900,461.369995117188
2017-05-24,461.369995117188,461.940002441406,452.109985351562,458.239990234375,461300,458.239990234375
2017-05-25,460.040008544922,460.040008544922,455.019989013672,455.700012207031,671600,455.700012207031
2017-05-26,456.700012207031,459.25,453.350006103516,455.170013427734,475400,455.170013427734
2017-05-30,455.130004882812,458.480010986328,448.079986572266,448.670013427734,865700,448.670013427734
2017-05-31,450.320007324219,459.299987792969,448.089996337891,459.059997558594,1313800,459.059997558594
2017-06-01,460,470.429992675781,459.529998779297,466.019989013672,1204600,466.019989013672
2017-06-02,466.700012207031,484.989990234375,465.329986572266,480.429992675781,1717600,480.429992675781
2017-06-05,483.5,489,476.970001220703,480.260009765625,912800,480.260009765625
2017-06-06,479.299987792969,482.299987792969,473.440002441406,477.730010986328,729400,477.730010986328
2017-06-07,479,483.059997558594,476.089996337891,482,843900,482
2017-06-08,481.559997558594,486.809997558594,478.160003662109,485.899993896484,595200,485.899993896484
2017-06-09,482.549987792969,487.519989013672,473.260009765625,475.790008544922,1027200,475.790008544922
2017-06-12,475.220001220703,477.5,466.910003662109,476.230010986328,884600,476.230010986328
2017-06-13,474.380004882812,476.5,471.630004882812,473.670013427734,503700,473.670013427734
2017-06-14,475.350006103516,481.859985351562,469.269989013672,476.839996337891,662500,476.839996337891
2017-06-15,474.369995117188,475.799987792969,461.579986572266,469.5,796800,469.5
2017-06-16,468.190002441406,470.279998779297,453.540008544922,459.910003662109,1658600,459.910003662109
2017-06-19,462.959991455078,474.730010986328,456.570007324219,471.670013427734,807600,471.670013427734
2017-06-20,477.920013427734,504.890014648438,474.619995117188,495.329986572266,2134900,495.329986572266
2017-06-21,496.510009765625,525,495.040008544922,522.02001953125,1743100,522.02001953125
2017-06-22,525,543.549987792969,521.5,526.530029296875,1843100,526.530029296875
2017-06-23,511.790008544922,519.650024414062,500.25,517.330017089844,1885500,517.330017089844
2017-06-26,513,521.510009765625,506.700012207031,515.909973144531,1172500,515.909973144531
2017-06-27,517.549987792969,529.989990234375,500.739990234375,502.119995117188,1447300,502.119995117188
2017-06-28,506.510009765625,518,500.75,513.190002441406,935100,513.190002441406
2017-06-29,510.440002441406,512.640014648438,499.079986572266,509.929992675781,922100,509.929992675781
