"Fecha","MHK.Open","MHK.High","MHK.Low","MHK.Close","MHK.Volume","MHK.Adjusted"
2016-07-21,201.009994506836,201.470001220703,198.130004882812,198.880004882812,547900,198.880004882812
2016-07-22,199.5,203.179992675781,198.529998779297,203.070007324219,560400,203.070007324219
2016-07-25,203.449996948242,204.910003662109,201.550003051758,204.800003051758,531900,204.800003051758
2016-07-26,204.770004272461,205.210006713867,202.720001220703,205.059997558594,299600,205.059997558594
2016-07-27,206.070007324219,208.470001220703,203.690002441406,204.869995117188,478900,204.869995117188
2016-07-28,204.899993896484,207.270004272461,204.899993896484,207,611600,207
2016-07-29,206.740005493164,209.419998168945,205.960006713867,208.940002441406,688800,208.940002441406
2016-08-01,209.110000610352,210.600006103516,206.820007324219,209.910003662109,714800,209.910003662109
2016-08-02,209.940002441406,211.5,206.729995727539,208.289993286133,576000,208.289993286133
2016-08-03,207.759994506836,208.580001831055,206.419998168945,208.580001831055,620900,208.580001831055
2016-08-04,208.580001831055,208.589996337891,206.160003662109,207.699996948242,848400,207.699996948242
2016-08-05,211.110000610352,214.050003051758,210.380004882812,214.020004272461,1202100,214.020004272461
2016-08-08,214.020004272461,214.929992675781,212.789993286133,213.029998779297,549700,213.029998779297
2016-08-09,213.389999389648,214.809997558594,211.699996948242,212.389999389648,491100,212.389999389648
2016-08-10,212.520004272461,213.029998779297,210.509994506836,211.839996337891,326600,211.839996337891
2016-08-11,212.300003051758,213.149993896484,211.360000610352,211.830001831055,468300,211.830001831055
2016-08-12,211.789993286133,212.369995117188,210.360000610352,211.960006713867,329600,211.960006713867
2016-08-15,212,213.570007324219,211.979995727539,212.770004272461,334500,212.770004272461
2016-08-16,212.410003662109,213.300003051758,210.300003051758,210.460006713867,364800,210.460006713867
2016-08-17,209.880004882812,209.940002441406,207.070007324219,209.179992675781,420200,209.179992675781
2016-08-18,209.259994506836,210.929992675781,207.570007324219,209.789993286133,388300,209.789993286133
2016-08-19,208.850006103516,210.990005493164,208.470001220703,210.190002441406,324000,210.190002441406
2016-08-22,210.190002441406,210.75,208.75,210.330001831055,250600,210.330001831055
2016-08-23,211.729995727539,213.970001220703,211.389999389648,213.080001831055,397100,213.080001831055
2016-08-24,212.529998779297,212.529998779297,209.679992675781,210.389999389648,396600,210.389999389648
2016-08-25,209.960006713867,211.919998168945,209.809997558594,211.130004882812,340400,211.130004882812
2016-08-26,211.529998779297,212.699996948242,208.589996337891,209.690002441406,422100,209.690002441406
2016-08-29,210.25,211.960006713867,210.169998168945,211.229995727539,244200,211.229995727539
2016-08-30,211.570007324219,212.199996948242,210.889999389648,211.690002441406,311400,211.690002441406
2016-08-31,211.199996948242,213.25,210.660003662109,212.779998779297,440600,212.779998779297
2016-09-01,212.860000610352,213.550003051758,210.710006713867,212.75,409400,212.75
2016-09-02,213.990005493164,214.559997558594,212.990005493164,213.970001220703,300400,213.970001220703
2016-09-06,214.460006713867,214.979995727539,212.399993896484,214.949996948242,381500,214.949996948242
2016-09-07,214.789993286133,216.580001831055,213.570007324219,216.220001220703,679700,216.220001220703
2016-09-08,215.809997558594,216.020004272461,211.380004882812,211.380004882812,648300,211.380004882812
2016-09-09,209.259994506836,210.300003051758,203.529998779297,203.529998779297,540800,203.529998779297
2016-09-12,201.869995117188,206.899993896484,201.309997558594,206.350006103516,387700,206.350006103516
2016-09-13,204.75,205.649993896484,201.880004882812,203.649993896484,599400,203.649993896484
2016-09-14,203.610000610352,205.160003662109,202.839996337891,203.869995117188,348200,203.869995117188
2016-09-15,203.970001220703,207.039993286133,203.369995117188,206.539993286133,331200,206.539993286133
2016-09-16,205.570007324219,205.699996948242,203.850006103516,205.419998168945,515600,205.419998168945
2016-09-19,206.479995727539,208.199996948242,205.710006713867,206.369995117188,472800,206.369995117188
2016-09-20,207.979995727539,207.979995727539,205.479995727539,206.100006103516,287400,206.100006103516
2016-09-21,206.729995727539,206.830001831055,202.960006713867,206.419998168945,500300,206.419998168945
2016-09-22,208.229995727539,208.259994506836,206.020004272461,206.679992675781,418700,206.679992675781
2016-09-23,203.690002441406,206.529998779297,203.429992675781,205.75,641200,205.75
2016-09-26,204.580001831055,205.039993286133,202.419998168945,202.539993286133,516800,202.539993286133
2016-09-27,202.610000610352,203.460006713867,201.929992675781,202.869995117188,799800,202.869995117188
2016-09-28,202.940002441406,202.940002441406,199.710006713867,201.520004272461,692200,201.520004272461
2016-09-29,201.179992675781,201.690002441406,197.699996948242,198.860000610352,1111200,198.860000610352
2016-09-30,200.029998779297,201.119995117188,198.220001220703,200.339996337891,869100,200.339996337891
2016-10-03,199.470001220703,200.800003051758,198.199996948242,198.910003662109,408300,198.910003662109
2016-10-04,196.589996337891,201.020004272461,196.589996337891,198.589996337891,472200,198.589996337891
2016-10-05,199.179992675781,200.809997558594,198.289993286133,199.830001831055,388900,199.830001831055
2016-10-06,199.690002441406,201.75,198.919998168945,200.860000610352,448000,200.860000610352
2016-10-07,201.110000610352,201.110000610352,196.669998168945,197.770004272461,425900,197.770004272461
2016-10-10,198.520004272461,199.800003051758,197.5,197.899993896484,233000,197.899993896484
2016-10-11,197.059997558594,197.710006713867,191.889999389648,191.990005493164,622900,191.990005493164
2016-10-12,194.270004272461,196.369995117188,193.5,195.199996948242,706400,195.199996948242
2016-10-13,193.789993286133,196.020004272461,193.360000610352,194.899993896484,572200,194.899993896484
2016-10-14,196.649993896484,198.100006103516,196.149993896484,196.460006713867,514200,196.460006713867
2016-10-17,196.009994506836,196.889999389648,194.710006713867,195.630004882812,314000,195.630004882812
2016-10-18,197.869995117188,197.869995117188,195.179992675781,195.570007324219,278700,195.570007324219
2016-10-19,196.389999389648,196.720001220703,194.039993286133,195.399993896484,370700,195.399993896484
2016-10-20,195.100006103516,197.050003051758,194.059997558594,196.570007324219,406700,196.570007324219
2016-10-21,194.949996948242,197.589996337891,194.089996337891,196.869995117188,394200,196.869995117188
2016-10-24,198.380004882812,200.529998779297,197.740005493164,198.300003051758,392800,198.300003051758
2016-10-25,197.139999389648,197.649993896484,185.710006713867,185.899993896484,1286200,185.899993896484
2016-10-26,185.389999389648,188.5,185.389999389648,186.789993286133,522400,186.789993286133
2016-10-27,186.990005493164,187.779998779297,182.679992675781,185.690002441406,823900,185.690002441406
2016-10-28,185.580001831055,188.309997558594,184.429992675781,184.699996948242,629700,184.699996948242
2016-10-31,185.440002441406,186.110000610352,184.110000610352,184.300003051758,626000,184.300003051758
2016-11-01,183.429992675781,184.380004882812,177.809997558594,178.979995727539,1659800,178.979995727539
2016-11-02,178.210006713867,182.490005493164,178,178.589996337891,1221700,178.589996337891
2016-11-03,179.600006103516,179.860000610352,175.520004272461,176.979995727539,1177200,176.979995727539
2016-11-04,186.100006103516,193.009994506836,184.139999389648,190.75,2427600,190.75
2016-11-07,192.949996948242,196.279998779297,191.259994506836,194.729995727539,1249200,194.729995727539
2016-11-08,193.820007324219,196.080001831055,192.369995117188,195.190002441406,532600,195.190002441406
2016-11-09,191.669998168945,198.580001831055,191.029998779297,197.770004272461,929600,197.770004272461
2016-11-10,199.110000610352,205.259994506836,198.210006713867,202.380004882812,1298900,202.380004882812
2016-11-11,202.289993286133,204.309997558594,199,199.610000610352,1108200,199.610000610352
2016-11-14,201.039993286133,202.429992675781,196.880004882812,197.25,972700,197.25
2016-11-15,199.550003051758,201.229995727539,195.990005493164,197.160003662109,1392300,197.160003662109
2016-11-16,196.639999389648,198.149993896484,195.589996337891,197.559997558594,810200,197.559997558594
2016-11-17,198.619995117188,200.509994506836,197.490005493164,200.270004272461,772700,200.270004272461
2016-11-18,200.389999389648,200.399993896484,198.979995727539,199.970001220703,875200,199.970001220703
2016-11-21,200.660003662109,201.690002441406,198.710006713867,199.75,484300,199.75
2016-11-22,200.580001831055,200.75,198.580001831055,200.190002441406,502300,200.190002441406
2016-11-23,199.949996948242,201.580001831055,198.580001831055,200.699996948242,331400,200.699996948242
2016-11-25,201.009994506836,201.75,199.610000610352,201,127700,201
2016-11-28,200.360000610352,200.990005493164,198.309997558594,199.369995117188,410900,199.369995117188
2016-11-29,199.940002441406,201.600006103516,199.169998168945,200.100006103516,354700,200.100006103516
2016-11-30,199.910003662109,201.479995727539,197.440002441406,197.440002441406,497700,197.440002441406
2016-12-01,197.509994506836,199.160003662109,190.970001220703,191.479995727539,843600,191.479995727539
2016-12-02,191.880004882812,192.960006713867,189.440002441406,190,763200,190
2016-12-05,192.029998779297,195.270004272461,190.919998168945,194.960006713867,826400,194.960006713867
2016-12-06,195.75,196.589996337891,193.589996337891,195,448600,195
2016-12-07,195.009994506836,200.169998168945,194.410003662109,199.970001220703,556200,199.970001220703
2016-12-08,199.570007324219,202.600006103516,199.169998168945,201.270004272461,536200,201.270004272461
2016-12-09,201.509994506836,201.509994506836,198.899993896484,199.860000610352,421500,199.860000610352
2016-12-12,199.289993286133,199.539993286133,196.589996337891,198.639999389648,436300,198.639999389648
2016-12-13,201.979995727539,202.889999389648,200.649993896484,201.259994506836,573300,201.259994506836
2016-12-14,201.220001220703,202.949996948242,198.960006713867,199.639999389648,529900,199.639999389648
2016-12-15,199.880004882812,202.410003662109,197.460006713867,197.740005493164,613900,197.740005493164
2016-12-16,198.240005493164,199.470001220703,196.5,197,760200,197
2016-12-19,198.009994506836,200.960006713867,197.050003051758,199.610000610352,477800,199.610000610352
2016-12-20,200.059997558594,202.100006103516,199.470001220703,201.160003662109,469300,201.160003662109
2016-12-21,201.610000610352,205.910003662109,201.610000610352,204.869995117188,577200,204.869995117188
2016-12-22,205.130004882812,205.899993896484,202.399993896484,202.990005493164,353500,202.990005493164
2016-12-23,203.600006103516,204.110000610352,202.779998779297,203.710006713867,248000,203.710006713867
2016-12-27,204.5,205.130004882812,203.119995117188,203.729995727539,283200,203.729995727539
2016-12-28,204.770004272461,204.770004272461,201.610000610352,201.770004272461,225000,201.770004272461
2016-12-29,201.710006713867,202.520004272461,201.179992675781,202.139999389648,210400,202.139999389648
2016-12-30,203.160003662109,203.160003662109,198.449996948242,199.679992675781,440300,199.679992675781
2017-01-03,201.679992675781,204.149993896484,200.080001831055,201.75,492800,201.75
2017-01-04,202,206.410003662109,202,205.880004882812,544100,205.880004882812
2017-01-05,205.449996948242,206.179992675781,203.089996337891,204.350006103516,540500,204.350006103516
2017-01-06,204.550003051758,206.369995117188,203.320007324219,204.440002441406,590900,204.440002441406
2017-01-09,205.279998779297,205.770004272461,203.520004272461,203.729995727539,458300,203.729995727539
2017-01-10,203.139999389648,205.520004272461,203,203.179992675781,520100,203.179992675781
2017-01-11,203.820007324219,204.160003662109,200.839996337891,202.199996948242,494200,202.199996948242
2017-01-12,200.960006713867,202.039993286133,199.899993896484,201.740005493164,468600,201.740005493164
2017-01-13,201.619995117188,203.130004882812,201.110000610352,202.410003662109,387900,202.410003662109
2017-01-17,201.729995727539,202.669998168945,200.740005493164,201.809997558594,457400,201.809997558594
2017-01-18,202.169998168945,204.600006103516,201.529998779297,204.089996337891,777500,204.089996337891
2017-01-19,204.509994506836,210.210006713867,204.509994506836,205.899993896484,863300,205.899993896484
2017-01-20,206.399993896484,208.009994506836,206.399993896484,207.139999389648,617500,207.139999389648
2017-01-23,207.080001831055,210.300003051758,206.740005493164,209.520004272461,892000,209.520004272461
2017-01-24,210.630004882812,215.990005493164,210.630004882812,214.869995117188,1027700,214.869995117188
2017-01-25,215.630004882812,217.960006713867,215.190002441406,215.380004882812,942900,215.380004882812
2017-01-26,215.330001831055,216.520004272461,213.889999389648,215.449996948242,417800,215.449996948242
2017-01-27,214.880004882812,215.289993286133,214.039993286133,215.169998168945,334900,215.169998168945
2017-01-30,213.419998168945,216.080001831055,212.130004882812,215.460006713867,484500,215.460006713867
2017-01-31,215.630004882812,216.419998168945,213.429992675781,215.839996337891,558100,215.839996337891
2017-02-01,215.850006103516,217.25,213.070007324219,215.869995117188,493400,215.869995117188
2017-02-02,215.580001831055,216.979995727539,214.800003051758,216.029998779297,558600,216.029998779297
2017-02-03,216.309997558594,217.509994506836,214.830001831055,215.389999389648,455600,215.389999389648
2017-02-06,214.460006713867,216.479995727539,212.770004272461,213.380004882812,749000,213.380004882812
2017-02-07,214.460006713867,216.179992675781,213.75,214,566300,214
2017-02-08,214.270004272461,215.5,213.470001220703,214.100006103516,458100,214.100006103516
2017-02-09,214.100006103516,215.369995117188,211.130004882812,214.770004272461,999200,214.770004272461
2017-02-10,212.5,224.169998168945,209.899993896484,222.720001220703,2023900,222.720001220703
2017-02-13,224.410003662109,225.529998779297,222.679992675781,223.800003051758,688400,223.800003051758
2017-02-14,223.389999389648,224.300003051758,222.190002441406,224.229995727539,540700,224.229995727539
2017-02-15,224,224.979995727539,222.410003662109,222.979995727539,459000,222.979995727539
2017-02-16,223.199996948242,224.009994506836,220.240005493164,221.779998779297,421700,221.779998779297
2017-02-17,221.369995117188,222,219.220001220703,221.550003051758,470600,221.550003051758
2017-02-21,222.080001831055,224.880004882812,219.529998779297,224.539993286133,603500,224.539993286133
2017-02-22,225.020004272461,226.149993896484,223.559997558594,225.050003051758,532300,225.050003051758
2017-02-23,226.169998168945,226.580001831055,224.449996948242,225.309997558594,394800,225.309997558594
2017-02-24,224.919998168945,226.229995727539,223.369995117188,225.960006713867,343700,225.960006713867
2017-02-27,225.259994506836,228.300003051758,224.330001831055,228.080001831055,461000,228.080001831055
2017-02-28,228.020004272461,228.520004272461,226.059997558594,226.360000610352,489100,226.360000610352
2017-03-01,229.309997558594,233.699996948242,228.259994506836,231.529998779297,547000,231.529998779297
2017-03-02,230.399993896484,232.460006713867,229.710006713867,230.149993896484,354900,230.149993896484
2017-03-03,230.570007324219,232.449996948242,229.25,229.669998168945,368200,229.669998168945
2017-03-06,227.779998779297,229.759994506836,226.740005493164,228.039993286133,396700,228.039993286133
2017-03-07,227.929992675781,229.360000610352,226.240005493164,227.300003051758,345100,227.300003051758
2017-03-08,227.899993896484,230.889999389648,227,229.570007324219,360100,229.570007324219
2017-03-09,229.199996948242,230.550003051758,226.740005493164,228.130004882812,332900,228.130004882812
2017-03-10,229.509994506836,230.979995727539,228.940002441406,230.389999389648,344500,230.389999389648
2017-03-13,230.270004272461,231.470001220703,229.279998779297,231.070007324219,308500,231.070007324219
2017-03-14,229.460006713867,231.190002441406,228.940002441406,229.919998168945,267500,229.919998168945
2017-03-15,231,231.619995117188,228.529998779297,231,525200,231
2017-03-16,231,233.570007324219,230.160003662109,231.399993896484,626700,231.399993896484
2017-03-17,231.229995727539,231.550003051758,229.199996948242,230.199996948242,665200,230.199996948242
2017-03-20,230.830001831055,231.990005493164,228.970001220703,231.899993896484,848100,231.899993896484
2017-03-21,232.179992675781,232.199996948242,229.070007324219,229.419998168945,341600,229.419998168945
2017-03-22,227.449996948242,228.169998168945,224.009994506836,227.919998168945,693600,227.919998168945
2017-03-23,228.300003051758,230.809997558594,227.949996948242,229.380004882812,296200,229.380004882812
2017-03-24,229.570007324219,230.059997558594,225.529998779297,227.020004272461,732200,227.020004272461
2017-03-27,224.740005493164,228.070007324219,223.839996337891,227.630004882812,330600,227.630004882812
2017-03-28,227.320007324219,228.850006103516,226.029998779297,227.990005493164,438700,227.990005493164
2017-03-29,226.820007324219,230.210006713867,226.419998168945,229.960006713867,473500,229.960006713867
2017-03-30,229.839996337891,232.139999389648,228.839996337891,228.910003662109,397100,228.910003662109
2017-03-31,228.869995117188,230.289993286133,227.669998168945,229.490005493164,401200,229.490005493164
2017-04-03,229.919998168945,231.080001831055,226.660003662109,228.330001831055,422600,228.330001831055
2017-04-04,228.130004882812,229.289993286133,226.809997558594,227.850006103516,425100,227.850006103516
2017-04-05,228.869995117188,230.380004882812,226.820007324219,227.149993896484,331100,227.149993896484
2017-04-06,227.449996948242,229.860000610352,226.570007324219,228.389999389648,351400,228.389999389648
2017-04-07,228.259994506836,229.009994506836,227.5,228.350006103516,364300,228.350006103516
2017-04-10,228.309997558594,229.550003051758,227.979995727539,228.679992675781,291500,228.679992675781
2017-04-11,228.789993286133,230.080001831055,227.059997558594,229.929992675781,308500,229.929992675781
2017-04-12,232.050003051758,233.860000610352,228.929992675781,230.460006713867,389200,230.460006713867
2017-04-13,229.949996948242,230.919998168945,228.839996337891,229.75,357800,229.75
2017-04-17,230.380004882812,232.490005493164,229.429992675781,232.479995727539,301700,232.479995727539
2017-04-18,231.259994506836,232.270004272461,229.949996948242,231.660003662109,330400,231.660003662109
2017-04-19,233.139999389648,234.990005493164,231.800003051758,234.220001220703,519100,234.220001220703
2017-04-20,235.380004882812,237.580001831055,234.949996948242,236.289993286133,447700,236.289993286133
2017-04-21,236.429992675781,237.020004272461,234.770004272461,234.929992675781,708800,234.929992675781
2017-04-24,237.75,238.160003662109,234.740005493164,235.779998779297,499400,235.779998779297
2017-04-25,236.830001831055,240.199996948242,236.830001831055,238.419998168945,550900,238.419998168945
2017-04-26,239.100006103516,240.080001831055,238.020004272461,238.350006103516,618600,238.350006103516
2017-04-27,238.460006713867,241.020004272461,237.059997558594,238.880004882812,860200,238.880004882812
2017-04-28,230,236.369995117188,227.990005493164,234.789993286133,1745900,234.789993286133
2017-05-01,235.949996948242,236.039993286133,233.059997558594,234.679992675781,539600,234.679992675781
2017-05-02,234.679992675781,235.110000610352,231.729995727539,231.970001220703,588700,231.970001220703
2017-05-03,231.369995117188,232.389999389648,228.800003051758,229.919998168945,484700,229.919998168945
2017-05-04,230.600006103516,232.649993896484,230.419998168945,232.559997558594,547600,232.559997558594
2017-05-05,232.710006713867,233.919998168945,231.990005493164,232.199996948242,298900,232.199996948242
2017-05-08,234.119995117188,235.119995117188,232.059997558594,234.089996337891,463000,234.089996337891
2017-05-09,234.139999389648,235.300003051758,233.830001831055,234.389999389648,325800,234.389999389648
2017-05-10,233.600006103516,234.929992675781,232.570007324219,233.699996948242,290400,233.699996948242
2017-05-11,232.699996948242,234.970001220703,231.460006713867,234.809997558594,404300,234.809997558594
2017-05-12,234.300003051758,234.479995727539,229.919998168945,230.529998779297,416400,230.529998779297
2017-05-15,231.050003051758,233.360000610352,230.160003662109,232.199996948242,448400,232.199996948242
2017-05-16,233.369995117188,233.649993896484,231.100006103516,231.270004272461,487900,231.270004272461
2017-05-17,231.270004272461,231.270004272461,227.710006713867,228.75,530700,228.75
2017-05-18,228.490005493164,229.699996948242,226.649993896484,228.479995727539,343900,228.479995727539
2017-05-19,228.940002441406,231.110000610352,228.479995727539,230.020004272461,396400,230.020004272461
2017-05-22,230.649993896484,232,230.550003051758,231.580001831055,200200,231.580001831055
2017-05-23,232.529998779297,234.5,231.860000610352,232.869995117188,673600,232.869995117188
2017-05-24,232.970001220703,235.800003051758,231.929992675781,235.539993286133,414900,235.539993286133
2017-05-25,236.860000610352,238.470001220703,235.919998168945,236.979995727539,419300,236.979995727539
2017-05-26,236.350006103516,237.130004882812,235.179992675781,235.889999389648,259400,235.889999389648
2017-05-30,235.830001831055,237.630004882812,234.779998779297,237.25,219700,237.25
2017-05-31,238.479995727539,239.429992675781,236.369995117188,239.300003051758,520100,239.300003051758
2017-06-01,239.080001831055,240.589996337891,237.660003662109,238.979995727539,574700,238.979995727539
2017-06-02,239.070007324219,240,238.479995727539,239.399993896484,313200,239.399993896484
2017-06-05,239.889999389648,240.320007324219,238.580001831055,240.220001220703,247500,240.220001220703
2017-06-06,239,240.610000610352,238.369995117188,239.720001220703,297400,239.720001220703
2017-06-07,240.460006713867,241.229995727539,239.169998168945,240.179992675781,260400,240.179992675781
2017-06-08,240.179992675781,241.100006103516,237.690002441406,239.210006713867,290500,239.210006713867
2017-06-09,239.5,241.429992675781,238.889999389648,240.160003662109,250100,240.160003662109
2017-06-12,239.520004272461,240.520004272461,238.020004272461,239.539993286133,290000,239.539993286133
2017-06-13,239.75,242.330001831055,239.160003662109,241.949996948242,338200,241.949996948242
2017-06-14,243.440002441406,245.899993896484,242.070007324219,243.789993286133,546500,243.789993286133
2017-06-15,242.970001220703,243.369995117188,240.940002441406,242.490005493164,332700,242.490005493164
2017-06-16,242.940002441406,242.940002441406,238.889999389648,241.929992675781,349100,241.929992675781
2017-06-19,242.380004882812,244.5,242.190002441406,243.880004882812,179500,243.880004882812
2017-06-20,243.899993896484,244.850006103516,241.860000610352,243.009994506836,227700,243.009994506836
2017-06-21,243.199996948242,243.199996948242,241.300003051758,242.919998168945,391200,242.919998168945
2017-06-22,242.699996948242,243.179992675781,240.679992675781,242.699996948242,321100,242.699996948242
2017-06-23,244.25,246.740005493164,243.110000610352,246.5,1364200,246.5
2017-06-26,247.550003051758,248.240005493164,245.929992675781,246.649993896484,297900,246.649993896484
2017-06-27,246.529998779297,246.789993286133,243.440002441406,243.630004882812,239000,243.630004882812
2017-06-28,244.880004882812,244.880004882812,243.389999389648,243.940002441406,395000,243.940002441406
2017-06-29,243,244.020004272461,237.470001220703,239.710006713867,571200,239.710006713867
2017-06-30,240.509994506836,242.850006103516,239.830001831055,241.690002441406,325900,241.690002441406
2017-07-03,242.369995117188,242.380004882812,240.369995117188,241.070007324219,224400,241.070007324219
2017-07-05,241.710006713867,243.960006713867,240.559997558594,243.759994506836,253300,243.759994506836
2017-07-06,242.389999389648,244.320007324219,241.039993286133,241.669998168945,273700,241.669998168945
2017-07-07,242.770004272461,247.330001831055,242.649993896484,245.75,376700,245.75
2017-07-10,245.919998168945,247.270004272461,245.020004272461,246.639999389648,368100,246.639999389648
2017-07-11,246.679992675781,246.779998779297,244.889999389648,246.529998779297,350700,246.529998779297
2017-07-12,247.720001220703,249.25,246.279998779297,247.860000610352,394300,247.860000610352
2017-07-13,247.789993286133,249.610000610352,247.309997558594,248.020004272461,245700,248.020004272461
2017-07-14,248.369995117188,249.070007324219,246.770004272461,247.610000610352,319900,247.610000610352
2017-07-17,247.679992675781,248.570007324219,246.529998779297,248.190002441406,225800,248.190002441406
2017-07-18,248,249.300003051758,246.009994506836,246.880004882812,310300,246.880004882812
2017-07-19,247.199996948242,249.199996948242,247.199996948242,247.889999389648,429000,247.889999389648
2017-07-20,248.539993286133,248.539993286133,241.699996948242,242.580001831055,672200,242.580001831055
2017-07-21,242.240005493164,246.789993286133,241.889999389648,245.119995117188,565200,245.119995117188
2017-07-24,244.600006103516,245.729995727539,243.869995117188,244.020004272461,456700,244.020004272461
2017-07-25,245,245,240.089996337891,241.270004272461,1112100,241.270004272461
2017-07-26,243.740005493164,244.559997558594,239.350006103516,240.130004882812,637500,240.130004882812
2017-07-27,240.210006713867,241.080001831055,236.479995727539,238.339996337891,882400,238.339996337891
2017-07-28,243.570007324219,251.690002441406,242.279998779297,248.649993896484,1202600,248.649993896484
2017-07-31,249.75,249.919998168945,247.5,248.990005493164,587700,248.990005493164
2017-08-01,249.899993896484,252.229995727539,249.589996337891,252.070007324219,729500,252.070007324219
2017-08-02,251.720001220703,252.889999389648,250.240005493164,251.699996948242,394700,251.699996948242
2017-08-03,251.559997558594,251.809997558594,249.020004272461,250.979995727539,323200,250.979995727539
2017-08-04,251.179992675781,252.089996337891,249.210006713867,250.880004882812,268500,250.880004882812
2017-08-07,250.009994506836,250.139999389648,247.910003662109,249.380004882812,505600,249.380004882812
2017-08-08,249.070007324219,250.740005493164,247.339996337891,248.960006713867,339900,248.960006713867
2017-08-09,249.070007324219,250.199996948242,248.190002441406,249.679992675781,372300,249.679992675781
2017-08-10,247.910003662109,248.699996948242,246.100006103516,246.410003662109,419300,246.410003662109
2017-08-11,246.720001220703,248.5,245.320007324219,245.429992675781,313000,245.429992675781
2017-08-14,247.009994506836,249.679992675781,246.110000610352,248.570007324219,443500,248.570007324219
2017-08-15,249.679992675781,250.880004882812,248.970001220703,249.940002441406,388600,249.940002441406
2017-08-16,250.429992675781,252.759994506836,250.070007324219,252.110000610352,396500,252.110000610352
2017-08-17,251.740005493164,252.160003662109,248.059997558594,248.100006103516,493500,248.100006103516
2017-08-18,247.520004272461,249.350006103516,246.729995727539,248.970001220703,603300,248.970001220703
2017-08-21,248.520004272461,249.160003662109,246.869995117188,246.910003662109,304600,246.910003662109
2017-08-22,247,250.380004882812,246.720001220703,249.580001831055,310400,249.580001831055
2017-08-23,248.600006103516,249.669998168945,245.470001220703,248.059997558594,379900,248.059997558594
2017-08-24,248.639999389648,249.289993286133,244.770004272461,245.899993896484,338100,245.899993896484
2017-08-25,247.100006103516,248.460006713867,245.429992675781,247.059997558594,310900,247.059997558594
2017-08-28,247.580001831055,248.389999389648,246.949996948242,247.119995117188,230000,247.119995117188
2017-08-29,245.899993896484,248.630004882812,245.649993896484,248.570007324219,328800,248.570007324219
2017-08-30,248.809997558594,251.039993286133,248.089996337891,250.850006103516,316700,250.850006103516
2017-08-31,252.449996948242,254.75,252.160003662109,253.119995117188,399300,253.119995117188
2017-09-01,253.199996948242,255.539993286133,252.509994506836,254.800003051758,445600,254.800003051758
2017-09-05,253.979995727539,255.460006713867,253.979995727539,254.759994506836,466200,254.759994506836
2017-09-06,255.039993286133,256.329986572266,253.25,255.559997558594,463500,255.559997558594
2017-09-07,255.880004882812,255.880004882812,250.699996948242,252.529998779297,647500,252.529998779297
2017-09-08,252.5,258.380004882812,252.220001220703,257.920013427734,603400,257.920013427734
2017-09-11,259,259.910003662109,256.929992675781,258.070007324219,407600,258.070007324219
2017-09-12,258.609985351562,259.839996337891,257.769989013672,259.690002441406,325400,259.690002441406
2017-09-13,259.690002441406,259.690002441406,255.589996337891,256.369995117188,328600,256.369995117188
2017-09-14,255.869995117188,256.209991455078,253.339996337891,253.759994506836,439400,253.759994506836
2017-09-15,253.580001831055,254.789993286133,253.199996948242,254.669998168945,484200,254.669998168945
2017-09-18,255.059997558594,258.279998779297,253.690002441406,254.339996337891,618700,254.339996337891
2017-09-19,252.570007324219,254.490005493164,251.139999389648,254.449996948242,511900,254.449996948242
2017-09-20,254.449996948242,256.220001220703,254.089996337891,256,480900,256
2017-09-21,256,256.75,254.029998779297,254.110000610352,297600,254.110000610352
2017-09-22,248.240005493164,248.740005493164,242.490005493164,245.669998168945,1162500,245.669998168945
2017-09-25,244.869995117188,245.940002441406,243.789993286133,245.029998779297,611300,245.029998779297
2017-09-26,245.039993286133,247.940002441406,245.039993286133,245.720001220703,400800,245.720001220703
2017-09-27,246.279998779297,247.470001220703,243.75,244.970001220703,404800,244.970001220703
2017-09-28,245.490005493164,248.729995727539,245.490005493164,248.080001831055,566500,248.080001831055
2017-09-29,247.389999389648,248.630004882812,245.809997558594,247.509994506836,759800,247.509994506836
2017-10-02,248.160003662109,251.229995727539,247.509994506836,249.039993286133,794600,249.039993286133
2017-10-03,249.820007324219,252.479995727539,247.970001220703,252.020004272461,1044800,252.020004272461
2017-10-04,251.800003051758,257.209991455078,251.559997558594,256.910003662109,704000,256.910003662109
2017-10-05,258,258.359985351562,254.429992675781,256.140014648438,572000,256.140014648438
2017-10-06,255.110000610352,257.380004882812,255.110000610352,256.769989013672,419100,256.769989013672
2017-10-09,257.190002441406,257.649993896484,256.339996337891,256.739990234375,316200,256.739990234375
2017-10-10,257.440002441406,257.970001220703,254.380004882812,254.830001831055,443700,254.830001831055
2017-10-11,254.710006713867,257.220001220703,254.259994506836,257.059997558594,349100,257.059997558594
2017-10-12,257.049987792969,258.279998779297,256.489990234375,258.239990234375,396500,258.239990234375
2017-10-13,257.399993896484,258.149993896484,253.190002441406,254.990005493164,513800,254.990005493164
2017-10-16,255.889999389648,257.640014648438,255,257.179992675781,217000,257.179992675781
2017-10-17,257.299987792969,259.329986572266,257.130004882812,258.730010986328,321100,258.730010986328
2017-10-18,258.279998779297,260.690002441406,258.279998779297,260,408400,260
2017-10-19,259.480010986328,262.299987792969,257.790008544922,261.040008544922,520600,261.040008544922
2017-10-20,262.209991455078,264.679992675781,261.010009765625,264.519989013672,358900,264.519989013672
2017-10-23,265.690002441406,265.980010986328,263.380004882812,264.140014648438,403800,264.140014648438
