"Fecha","FLT.Open","FLT.High","FLT.Low","FLT.Close","FLT.Volume","FLT.Adjusted"
2016-04-20,151.479995727539,153.990005493164,151.220001220703,153.199996948242,449000,153.199996948242
2016-04-21,152.910003662109,154.770004272461,152.910003662109,153.479995727539,535800,153.479995727539
2016-04-22,152.5,154.539993286133,152.399993896484,154.270004272461,462000,154.270004272461
2016-04-25,153.910003662109,154.539993286133,152.729995727539,153.460006713867,347600,153.460006713867
2016-04-26,153.770004272461,154.419998168945,152.919998168945,153.570007324219,382400,153.570007324219
2016-04-27,153.149993896484,156.009994506836,153.149993896484,155.910003662109,687000,155.910003662109
2016-04-28,155.490005493164,156.580001831055,153.380004882812,153.779998779297,537100,153.779998779297
2016-04-29,153.350006103516,155.130004882812,151.860000610352,154.679992675781,686600,154.679992675781
2016-05-02,155,156.229995727539,154.089996337891,155.589996337891,780500,155.589996337891
2016-05-03,154.320007324219,155.279998779297,151.970001220703,154.860000610352,843000,154.860000610352
2016-05-04,153.75,154.149993896484,150.960006713867,152.720001220703,1064500,152.720001220703
2016-05-05,154.210006713867,154.210006713867,148.789993286133,151.660003662109,1089700,151.660003662109
2016-05-06,150.449996948242,151.979995727539,150,151.429992675781,642500,151.429992675781
2016-05-09,150.949996948242,152.130004882812,149.869995117188,150.149993896484,660900,150.149993896484
2016-05-10,150.399993896484,152.779998779297,150.399993896484,152.389999389648,844800,152.389999389648
2016-05-11,151.649993896484,153.75,151.330001831055,152,542300,152
2016-05-12,153.470001220703,153.649993896484,149.910003662109,150.929992675781,712800,150.929992675781
2016-05-13,150,150.399993896484,144.889999389648,145.380004882812,1615100,145.380004882812
2016-05-16,145.259994506836,149.210006713867,143.830001831055,146.399993896484,864500,146.399993896484
2016-05-17,146.25,148.860000610352,144.380004882812,144.979995727539,799700,144.979995727539
2016-05-18,144.880004882812,147.130004882812,144.130004882812,146.149993896484,737000,146.149993896484
2016-05-19,145.660003662109,146.229995727539,143.990005493164,145.479995727539,477100,145.479995727539
2016-05-20,146.259994506836,147.889999389648,145.550003051758,146.850006103516,407000,146.850006103516
2016-05-23,146.559997558594,147.75,145.860000610352,146.529998779297,316000,146.529998779297
2016-05-24,147.080001831055,149.039993286133,146.889999389648,148.880004882812,993900,148.880004882812
2016-05-25,149.270004272461,150.520004272461,149.270004272461,150.199996948242,744600,150.199996948242
2016-05-26,150.699996948242,150.699996948242,149.179992675781,149.309997558594,423900,149.309997558594
2016-05-27,149.169998168945,150.919998168945,148.869995117188,150.169998168945,419800,150.169998168945
2016-05-31,150.419998168945,150.880004882812,148.610000610352,148.889999389648,1167700,148.889999389648
2016-06-01,148.320007324219,150.210006713867,147.389999389648,150.020004272461,510700,150.020004272461
2016-06-02,149.669998168945,152.479995727539,149.300003051758,152.479995727539,635400,152.479995727539
2016-06-03,151.789993286133,152.130004882812,148.779998779297,150.440002441406,409900,150.440002441406
2016-06-06,151.199996948242,153.869995117188,150.580001831055,153.809997558594,476700,153.809997558594
2016-06-07,153.949996948242,154.460006713867,152.539993286133,152.850006103516,455900,152.850006103516
2016-06-08,152.949996948242,153.580001831055,152.139999389648,152.389999389648,369800,152.389999389648
2016-06-09,151.169998168945,151.169998168945,149.990005493164,150,373000,150
2016-06-10,149.5,149.899993896484,147,147.339996337891,908000,147.339996337891
2016-06-13,146.639999389648,147.660003662109,145.929992675781,145.929992675781,440700,145.929992675781
2016-06-14,145.649993896484,146.300003051758,143.440002441406,143.990005493164,646800,143.990005493164
2016-06-15,144.619995117188,146.240005493164,143.990005493164,144.660003662109,578400,144.660003662109
2016-06-16,144.070007324219,144.429992675781,141.149993896484,144.050003051758,451000,144.050003051758
2016-06-17,143.960006713867,145.550003051758,142.740005493164,144.350006103516,305100,144.350006103516
2016-06-20,146.770004272461,147.600006103516,145.029998779297,145.089996337891,274100,145.089996337891
2016-06-21,145.440002441406,146.679992675781,145.070007324219,146.070007324219,392400,146.070007324219
2016-06-22,146.339996337891,146.339996337891,143.809997558594,144.169998168945,518500,144.169998168945
2016-06-23,145.619995117188,146.399993896484,144.770004272461,146.399993896484,362400,146.399993896484
2016-06-24,138.940002441406,143.220001220703,138.940002441406,141.490005493164,1366900,141.490005493164
2016-06-27,140.179992675781,140.630004882812,133.639999389648,134.669998168945,982000,134.669998168945
2016-06-28,136.210006713867,139.380004882812,135.910003662109,139.229995727539,675700,139.229995727539
2016-06-29,140,144.050003051758,139.529998779297,143.130004882812,849300,143.130004882812
2016-06-30,143.559997558594,143.75,141.130004882812,143.130004882812,843100,143.130004882812
2016-07-01,143.440002441406,144.350006103516,142,142.75,593900,142.75
2016-07-05,141.720001220703,141.720001220703,138.710006713867,139.509994506836,699600,139.509994506836
2016-07-06,138.589996337891,139.649993896484,137.259994506836,139.610000610352,1049300,139.610000610352
2016-07-07,139.720001220703,141.009994506836,139.050003051758,140.149993896484,414000,140.149993896484
2016-07-08,141.779998779297,144.009994506836,140.839996337891,143.789993286133,428400,143.789993286133
2016-07-11,144.25,144.979995727539,143.119995117188,143.690002441406,363400,143.690002441406
2016-07-12,145.050003051758,150.479995727539,145,150.059997558594,783200,150.059997558594
2016-07-13,150.059997558594,151.960006713867,149.179992675781,149.669998168945,693800,149.669998168945
2016-07-14,151.199996948242,152.729995727539,150.100006103516,151.850006103516,736300,151.850006103516
2016-07-15,151.990005493164,152.039993286133,150.25,150.449996948242,552300,150.449996948242
2016-07-18,150.990005493164,150.990005493164,149.850006103516,150.399993896484,181800,150.399993896484
2016-07-19,150,150.75,149.559997558594,150.199996948242,286600,150.199996948242
2016-07-20,150.910003662109,152.220001220703,149.449996948242,151.880004882812,332400,151.880004882812
2016-07-21,151.460006713867,151.699996948242,149.100006103516,149.990005493164,555600,149.990005493164
2016-07-22,150.059997558594,152,150,151.800003051758,263300,151.800003051758
2016-07-25,151.410003662109,151.960006713867,150.309997558594,151.160003662109,455300,151.160003662109
2016-07-26,151.270004272461,152.050003051758,150.449996948242,152.020004272461,214000,152.020004272461
2016-07-27,151.929992675781,152.330001831055,150.059997558594,150.75,243700,150.75
2016-07-28,150.830001831055,152.300003051758,150.559997558594,152.160003662109,273300,152.160003662109
2016-07-29,151.699996948242,152.619995117188,150.960006713867,151.679992675781,644800,151.679992675781
2016-08-01,151.190002441406,152.740005493164,150.369995117188,152.309997558594,741300,152.309997558594
2016-08-02,152.320007324219,152.320007324219,148.199996948242,150.589996337891,684500,150.589996337891
2016-08-03,150.130004882812,154.330001831055,150.130004882812,153.720001220703,548100,153.720001220703
2016-08-04,153.179992675781,155.559997558594,153.179992675781,154.789993286133,815300,154.789993286133
2016-08-05,160,168.509994506836,159.610000610352,162.320007324219,1641800,162.320007324219
2016-08-08,162.910003662109,163.470001220703,161.539993286133,163.470001220703,1166400,163.470001220703
2016-08-09,163.710006713867,164.559997558594,162.660003662109,163.009994506836,606800,163.009994506836
2016-08-10,162.789993286133,163.110000610352,161.440002441406,162.539993286133,519800,162.539993286133
2016-08-11,162.820007324219,165.149993896484,162.679992675781,164.720001220703,671300,164.720001220703
2016-08-12,164.270004272461,166.220001220703,163.820007324219,164.460006713867,467000,164.460006713867
2016-08-15,164.740005493164,169.029998779297,164.660003662109,168.940002441406,667800,168.940002441406
2016-08-16,168.520004272461,169.589996337891,167.029998779297,167.990005493164,663600,167.990005493164
2016-08-17,167.610000610352,168.470001220703,166.520004272461,168.210006713867,400500,168.210006713867
2016-08-18,168.039993286133,168.589996337891,167.029998779297,168.550003051758,442600,168.550003051758
2016-08-19,168,168.759994506836,167.169998168945,167.559997558594,691500,167.559997558594
2016-08-22,167.279998779297,167.839996337891,166.270004272461,167.410003662109,500200,167.410003662109
2016-08-23,167.830001831055,168.869995117188,167.009994506836,168.440002441406,609400,168.440002441406
2016-08-24,168.5,168.899993896484,165.570007324219,166.020004272461,402200,166.020004272461
2016-08-25,165.289993286133,166.860000610352,165.259994506836,165.800003051758,474000,165.800003051758
2016-08-26,165.5,167.610000610352,165.130004882812,166.570007324219,336400,166.570007324219
2016-08-29,166.550003051758,167.520004272461,165.529998779297,166.130004882812,376300,166.130004882812
2016-08-30,167.100006103516,167.279998779297,165.169998168945,166.080001831055,301600,166.080001831055
2016-08-31,165.830001831055,166.619995117188,163.869995117188,164.199996948242,1413800,164.199996948242
2016-09-01,164.509994506836,168.470001220703,164.509994506836,167.669998168945,1293400,167.669998168945
2016-09-02,168.059997558594,169.429992675781,167.330001831055,167.630004882812,685500,167.630004882812
2016-09-06,167.279998779297,168.350006103516,165.75,167.800003051758,1170700,167.800003051758
2016-09-07,168.199996948242,169.229995727539,167.529998779297,167.960006713867,556000,167.960006713867
2016-09-08,167.820007324219,168.300003051758,167.089996337891,167.639999389648,555200,167.639999389648
2016-09-09,165.949996948242,166.160003662109,160.550003051758,160.850006103516,936400,160.850006103516
2016-09-12,159.979995727539,164.179992675781,159.190002441406,163.789993286133,953800,163.789993286133
2016-09-13,162.300003051758,162.649993896484,160.440002441406,161.25,446900,161.25
2016-09-14,161,163.699996948242,161,162.419998168945,585200,162.419998168945
2016-09-15,162.289993286133,163.899993896484,161.970001220703,163.089996337891,440900,163.089996337891
2016-09-16,162.610000610352,164.690002441406,162.25,164.509994506836,1126500,164.509994506836
2016-09-19,165.759994506836,170.240005493164,165.690002441406,168.520004272461,952400,168.520004272461
2016-09-20,169.100006103516,169.850006103516,167.130004882812,167.649993896484,699200,167.649993896484
2016-09-21,168.339996337891,171.190002441406,168.100006103516,170.869995117188,926500,170.869995117188
2016-09-22,171.610000610352,172.580001831055,170.779998779297,172.110000610352,552200,172.110000610352
2016-09-23,170.669998168945,171.740005493164,169.990005493164,170.529998779297,1378300,170.529998779297
2016-09-26,169.710006713867,171.179992675781,168.800003051758,170.759994506836,458500,170.759994506836
2016-09-27,170.119995117188,171.710006713867,169.779998779297,171.449996948242,450500,171.449996948242
2016-09-28,172.070007324219,174.550003051758,170.139999389648,174.479995727539,995800,174.479995727539
2016-09-29,174,174.839996337891,171.75,172.660003662109,920500,172.660003662109
2016-09-30,173.039993286133,174.149993896484,171.429992675781,173.729995727539,876900,173.729995727539
2016-10-03,173.699996948242,174.279998779297,171.580001831055,172.710006713867,597900,172.710006713867
2016-10-04,173.339996337891,173.470001220703,170.529998779297,171.270004272461,590200,171.270004272461
2016-10-05,172.630004882812,173.699996948242,171.100006103516,173.169998168945,582800,173.169998168945
2016-10-06,173.5,174.839996337891,172.100006103516,174.550003051758,707400,174.550003051758
2016-10-07,174.720001220703,174.960006713867,171.130004882812,172.440002441406,406100,172.440002441406
2016-10-10,173.309997558594,174.649993896484,173.25,174.580001831055,360400,174.580001831055
2016-10-11,173.830001831055,173.970001220703,170.199996948242,171.070007324219,482200,171.070007324219
2016-10-12,171.289993286133,172.789993286133,170.600006103516,171.970001220703,361400,171.970001220703
2016-10-13,170.149993896484,170.25,167.309997558594,168.740005493164,967500,168.740005493164
2016-10-14,171.020004272461,173.039993286133,170.869995117188,171.399993896484,625400,171.399993896484
2016-10-17,171.740005493164,172.919998168945,170.130004882812,172.360000610352,487100,172.360000610352
2016-10-18,174.520004272461,174.600006103516,173.350006103516,173.559997558594,400600,173.559997558594
2016-10-19,174.179992675781,174.850006103516,173.559997558594,174.350006103516,556700,174.350006103516
2016-10-20,174.119995117188,174.589996337891,172.360000610352,172.639999389648,416300,172.639999389648
2016-10-21,171.800003051758,173.990005493164,171.080001831055,173.699996948242,325400,173.699996948242
2016-10-24,174.360000610352,176.389999389648,174.320007324219,175.529998779297,390400,175.529998779297
2016-10-25,175.5,176.199996948242,172.839996337891,172.899993896484,432500,172.899993896484
2016-10-26,172.289993286133,173.949996948242,171.740005493164,171.830001831055,349600,171.830001831055
2016-10-27,173.880004882812,175,171.509994506836,173.509994506836,619300,173.509994506836
2016-10-28,173.479995727539,175.520004272461,172.139999389648,173.949996948242,392000,173.949996948242
2016-10-31,173.910003662109,176.419998168945,172.690002441406,175.300003051758,928800,175.300003051758
2016-11-01,175.460006713867,176.029998779297,170.5,172.679992675781,804800,172.679992675781
2016-11-02,162.5,162.5,149.210006713867,152.020004272461,4174600,152.020004272461
2016-11-03,151.990005493164,153.720001220703,148.429992675781,148.759994506836,2566600,148.759994506836
2016-11-04,148.520004272461,151.190002441406,147.589996337891,150.050003051758,1417600,150.050003051758
2016-11-07,151.910003662109,153.660003662109,145.210006713867,147.990005493164,2624100,147.990005493164
2016-11-08,147.75,151.100006103516,146.820007324219,148.789993286133,1051100,148.789993286133
2016-11-09,147.710006713867,151.600006103516,146.679992675781,150.020004272461,895100,150.020004272461
2016-11-10,151.25,152.25,146.089996337891,146.490005493164,962500,146.490005493164
2016-11-11,145.580001831055,146,141.800003051758,143.699996948242,1644200,143.699996948242
2016-11-14,144.509994506836,144.660003662109,141.089996337891,143.199996948242,1409000,143.199996948242
2016-11-15,144.770004272461,146.320007324219,143.059997558594,144.949996948242,1545200,144.949996948242
2016-11-16,144.240005493164,146.059997558594,143.699996948242,145.630004882812,1305100,145.630004882812
2016-11-17,146.589996337891,150.820007324219,145.350006103516,150.699996948242,1832600,150.699996948242
2016-11-18,154.330001831055,156.350006103516,149.889999389648,150.199996948242,1647300,150.199996948242
2016-11-21,151.710006713867,153.220001220703,150.100006103516,152.320007324219,1361400,152.320007324219
2016-11-22,152.380004882812,154.330001831055,151.509994506836,153.009994506836,1456300,153.009994506836
2016-11-23,152.210006713867,153.860000610352,151.949996948242,153.25,915800,153.25
2016-11-25,153.240005493164,154.419998168945,152.880004882812,153.649993896484,414100,153.649993896484
2016-11-28,152.600006103516,153.720001220703,149.559997558594,149.75,853000,149.75
2016-11-29,149.669998168945,151.149993896484,148.889999389648,149.690002441406,1111700,149.690002441406
2016-11-30,151.5,151.619995117188,147.800003051758,149.339996337891,942000,149.339996337891
2016-12-01,149,150.130004882812,145.029998779297,145.470001220703,1243700,145.470001220703
2016-12-02,145.669998168945,146.990005493164,144.729995727539,145.5,806500,145.5
2016-12-05,146.809997558594,150.979995727539,146.070007324219,149.910003662109,1214300,149.910003662109
2016-12-06,149.580001831055,150.100006103516,147.279998779297,149.449996948242,643200,149.449996948242
2016-12-07,150.240005493164,152.979995727539,148.550003051758,152.190002441406,1057000,152.190002441406
2016-12-08,151.850006103516,153.789993286133,150.740005493164,153.440002441406,839900,153.440002441406
2016-12-09,153.179992675781,154.5,152.789993286133,153.559997558594,802500,153.559997558594
2016-12-12,152.589996337891,152.839996337891,150.770004272461,150.889999389648,936500,150.889999389648
2016-12-13,151.490005493164,152.360000610352,149.529998779297,150.509994506836,860900,150.509994506836
2016-12-14,150.559997558594,151.899993896484,149.820007324219,151,1120500,151
2016-12-15,151.710006713867,153.5,149.399993896484,149.449996948242,850200,149.449996948242
2016-12-16,149.600006103516,150.039993286133,147.899993896484,148.039993286133,2093700,148.039993286133
2016-12-19,147.419998168945,147.419998168945,140.800003051758,142.960006713867,3220700,142.960006713867
2016-12-20,143.899993896484,143.929992675781,141.820007324219,143.740005493164,986800,143.740005493164
2016-12-21,143.339996337891,143.919998168945,141.660003662109,141.929992675781,748200,141.929992675781
2016-12-22,142.210006713867,143.25,141.050003051758,142.399993896484,746200,142.399993896484
2016-12-23,142,143.649993896484,142,143.440002441406,407700,143.440002441406
2016-12-27,143.789993286133,145.149993896484,143.520004272461,143.929992675781,4e+05,143.929992675781
2016-12-28,144.020004272461,144.020004272461,141.720001220703,141.860000610352,496900,141.860000610352
2016-12-29,142.080001831055,142.929992675781,141.429992675781,142.130004882812,383700,142.130004882812
2016-12-30,142.710006713867,142.710006713867,140.75,141.520004272461,828400,141.520004272461
2017-01-03,143.649993896484,146.660003662109,142.619995117188,144.649993896484,721900,144.649993896484
2017-01-04,145.690002441406,147.320007324219,144.550003051758,147.050003051758,1038800,147.050003051758
2017-01-05,147.360000610352,148.919998168945,145.929992675781,147.470001220703,786500,147.470001220703
2017-01-06,147.100006103516,150.259994506836,146.960006713867,148.399993896484,686700,148.399993896484
2017-01-09,148.339996337891,149.300003051758,147.690002441406,147.860000610352,926600,147.860000610352
2017-01-10,147.649993896484,149.529998779297,146.710006713867,147.970001220703,757300,147.970001220703
2017-01-11,147.960006713867,149.070007324219,147.380004882812,148.5,664300,148.5
2017-01-12,147.630004882812,149.369995117188,146.279998779297,148.990005493164,626300,148.990005493164
2017-01-13,149.529998779297,151.979995727539,149.529998779297,150.690002441406,672700,150.690002441406
2017-01-17,149.990005493164,150.850006103516,149.300003051758,149.770004272461,490900,149.770004272461
2017-01-18,150.009994506836,152.399993896484,149.449996948242,152.380004882812,1037500,152.380004882812
2017-01-19,152.839996337891,152.839996337891,149.369995117188,150.259994506836,878700,150.259994506836
2017-01-20,150.279998779297,151.559997558594,149.979995727539,150.25,502300,150.25
2017-01-23,150.110000610352,150.110000610352,148.860000610352,149.809997558594,359300,149.809997558594
2017-01-24,150.910003662109,151.160003662109,149.770004272461,150.720001220703,624600,150.720001220703
2017-01-25,151.580001831055,152.229995727539,149.669998168945,150.740005493164,534200,150.740005493164
2017-01-26,151,151.669998168945,147.720001220703,148.050003051758,942500,148.050003051758
2017-01-27,147.820007324219,149.259994506836,146.759994506836,148.179992675781,645200,148.179992675781
2017-01-30,146.940002441406,148.240005493164,145.429992675781,147.960006713867,640100,147.960006713867
2017-01-31,148.320007324219,148.440002441406,146.259994506836,147.490005493164,679400,147.490005493164
2017-02-01,148.149993896484,148.190002441406,145.380004882812,146.339996337891,1120300,146.339996337891
2017-02-02,146.360000610352,148.679992675781,145.929992675781,148.050003051758,1822200,148.050003051758
2017-02-03,148.990005493164,151.119995117188,148.990005493164,150.720001220703,759700,150.720001220703
2017-02-06,149.809997558594,150.779998779297,147.529998779297,147.699996948242,1205500,147.699996948242
2017-02-07,147.990005493164,148.979995727539,146.119995117188,148.75,1894300,148.75
2017-02-08,148.619995117188,152.020004272461,147.949996948242,151.25,1672200,151.25
2017-02-09,151.25,169.190002441406,151.25,167.860000610352,3698200,167.860000610352
2017-02-10,169.139999389648,169.820007324219,167.580001831055,168.910003662109,1523700,168.910003662109
2017-02-13,169.470001220703,169.949996948242,167.399993896484,168.25,1101800,168.25
2017-02-14,167.240005493164,168.020004272461,166.550003051758,167.360000610352,595400,167.360000610352
2017-02-15,167.149993896484,168.850006103516,166.429992675781,167.669998168945,599200,167.669998168945
2017-02-16,167.130004882812,168,166.149993896484,166.539993286133,447600,166.539993286133
2017-02-17,166.149993896484,167.270004272461,164.910003662109,166.470001220703,517700,166.470001220703
2017-02-21,166.440002441406,168.119995117188,166.119995117188,166.570007324219,690900,166.570007324219
2017-02-22,166,167.179992675781,165,167.089996337891,570300,167.089996337891
2017-02-23,167.149993896484,168.410003662109,165.479995727539,168.369995117188,701800,168.369995117188
2017-02-24,166.720001220703,168.75,166.149993896484,168.699996948242,1043100,168.699996948242
2017-02-27,167.710006713867,170.199996948242,167.350006103516,169.880004882812,1298900,169.880004882812
2017-02-28,169.940002441406,170.720001220703,169.360000610352,170,1096500,170
2017-03-01,170.990005493164,171.779998779297,163.960006713867,164.75,2401500,164.75
2017-03-02,164.5,164.75,162.279998779297,162.619995117188,1063600,162.619995117188
2017-03-03,162.360000610352,164.690002441406,162.360000610352,164.580001831055,725200,164.580001831055
2017-03-06,163.75,164.970001220703,162.029998779297,163.669998168945,683800,163.669998168945
2017-03-07,163.360000610352,165.369995117188,162.929992675781,163.199996948242,673700,163.199996948242
2017-03-08,162.5,164.020004272461,161.110000610352,161.190002441406,874100,161.190002441406
2017-03-09,160.839996337891,161.669998168945,159.029998779297,161.190002441406,669700,161.190002441406
2017-03-10,161,161.710006713867,159.330001831055,160.199996948242,847700,160.199996948242
2017-03-13,160.25,160.899993896484,158.979995727539,159.850006103516,942200,159.850006103516
2017-03-14,159.179992675781,159.809997558594,156.970001220703,159.190002441406,567700,159.190002441406
2017-03-15,159.130004882812,162.130004882812,159.130004882812,161.820007324219,763400,161.820007324219
2017-03-16,161.949996948242,164.479995727539,161.210006713867,163.990005493164,1074200,163.990005493164
2017-03-17,163.990005493164,164.649993896484,161.789993286133,162.229995727539,978500,162.229995727539
2017-03-20,162.139999389648,162.710006713867,159.699996948242,159.970001220703,588400,159.970001220703
2017-03-21,160.080001831055,161.059997558594,156.279998779297,156.470001220703,776200,156.470001220703
2017-03-22,156.240005493164,158.789993286133,156.160003662109,158.600006103516,821100,158.600006103516
2017-03-23,158.660003662109,159.970001220703,157.779998779297,158.360000610352,507300,158.360000610352
2017-03-24,159.070007324219,159.639999389648,156.190002441406,156.899993896484,1057200,156.899993896484
2017-03-27,155,157.399993896484,152.75,156.339996337891,901700,156.339996337891
2017-03-28,155.729995727539,158,155.729995727539,157.5,1050500,157.5
2017-03-29,157.240005493164,157.240005493164,149.539993286133,152.5,3880800,152.5
2017-03-30,153.119995117188,153.160003662109,147.580001831055,148.100006103516,3556500,148.100006103516
2017-03-31,147.160003662109,152.690002441406,146.759994506836,151.429992675781,2163100,151.429992675781
2017-04-03,151.559997558594,152.130004882812,148.990005493164,150.149993896484,1767000,150.149993896484
2017-04-04,150.820007324219,151.759994506836,140.929992675781,141.600006103516,8892000,141.600006103516
2017-04-05,142.179992675781,145.199996948242,141.199996948242,142.050003051758,3996700,142.050003051758
2017-04-06,143.600006103516,146.240005493164,143.089996337891,145.470001220703,2779200,145.470001220703
2017-04-07,144.630004882812,146.910003662109,144.5,146.270004272461,1581800,146.270004272461
2017-04-10,145.75,147.990005493164,145.119995117188,146.320007324219,1716700,146.320007324219
2017-04-11,146.460006713867,146.940002441406,144.720001220703,145.559997558594,734300,145.559997558594
2017-04-12,145.25,145.720001220703,144,144.220001220703,1002600,144.220001220703
2017-04-13,143.679992675781,145.5,142.300003051758,142.360000610352,861800,142.360000610352
2017-04-17,142.550003051758,144.539993286133,142,144.339996337891,881600,144.339996337891
2017-04-18,143.869995117188,144.389999389648,142.850006103516,143.649993896484,680800,143.649993896484
2017-04-19,144.589996337891,146.360000610352,142.910003662109,143.179992675781,971400,143.179992675781
2017-04-20,144,150,143.940002441406,149.729995727539,1444100,149.729995727539
2017-04-21,148.740005493164,150.770004272461,147,147.660003662109,1054800,147.660003662109
2017-04-24,149.639999389648,150.289993286133,147.360000610352,150.229995727539,1024600,150.229995727539
2017-04-25,151.279998779297,151.279998779297,148.679992675781,148.860000610352,898400,148.860000610352
2017-04-26,149.419998168945,151.960006713867,148.509994506836,151.380004882812,1105700,151.380004882812
2017-04-27,151.779998779297,151.779998779297,144.050003051758,145.649993896484,2918400,145.649993896484
2017-04-28,144.570007324219,144.850006103516,140,141.139999389648,4173400,141.139999389648
2017-05-01,142.899993896484,150.75,142.460006713867,148.179992675781,2761100,148.179992675781
2017-05-02,156,157.360000610352,137.660003662109,138,6315500,138
2017-05-03,137.720001220703,138.440002441406,121.519996643066,131.259994506836,13812600,131.259994506836
2017-05-04,132.690002441406,133.75,130,132.110000610352,2463700,132.110000610352
2017-05-05,131.119995117188,136.190002441406,131.119995117188,133.399993896484,2152100,133.399993896484
2017-05-08,133.5,135.190002441406,132.039993286133,134.610000610352,1729500,134.610000610352
2017-05-09,135.25,136.050003051758,132.610000610352,134.889999389648,1525800,134.889999389648
2017-05-10,134.139999389648,138.240005493164,133.399993896484,138.229995727539,1658300,138.229995727539
2017-05-11,138.720001220703,139.460006713867,135.740005493164,136.460006713867,1485600,136.460006713867
2017-05-12,137.770004272461,140.580001831055,137.070007324219,138.429992675781,1284400,138.429992675781
2017-05-15,138.470001220703,140.229995727539,138.210006713867,140.119995117188,1101200,140.119995117188
2017-05-16,139.690002441406,140.050003051758,137.770004272461,139.570007324219,944400,139.570007324219
2017-05-17,137.320007324219,137.860000610352,135.059997558594,135.779998779297,916200,135.779998779297
2017-05-18,135.339996337891,136.25,133.080001831055,133.410003662109,1129700,133.410003662109
2017-05-19,134.570007324219,136.830001831055,133.869995117188,135.779998779297,730400,135.779998779297
2017-05-22,135.699996948242,137.470001220703,135.410003662109,137.070007324219,545000,137.070007324219
2017-05-23,137.149993896484,137.570007324219,135.770004272461,135.970001220703,466000,135.970001220703
2017-05-24,135.820007324219,139.630004882812,135.279998779297,139.419998168945,793200,139.419998168945
2017-05-25,139.970001220703,141.520004272461,139.119995117188,141.059997558594,1206700,141.059997558594
2017-05-26,141.330001831055,147.169998168945,140.410003662109,146.369995117188,2236700,146.369995117188
2017-05-30,145.550003051758,147.130004882812,144.839996337891,145.440002441406,1513900,145.440002441406
2017-05-31,145.75,147.25,142.279998779297,144.289993286133,2230200,144.289993286133
2017-06-01,144.679992675781,147.759994506836,143.270004272461,147.600006103516,1361000,147.600006103516
2017-06-02,148.220001220703,149.820007324219,146.919998168945,148.350006103516,1095800,148.350006103516
2017-06-05,148.179992675781,151.729995727539,147.910003662109,150.160003662109,1426500,150.160003662109
2017-06-06,149.630004882812,150.229995727539,146.520004272461,146.850006103516,1359000,146.850006103516
2017-06-07,146.470001220703,148,144.460006713867,145.580001831055,1555600,145.580001831055
2017-06-08,146.119995117188,146.410003662109,143.699996948242,145.479995727539,881700,145.479995727539
2017-06-09,146.259994506836,146.630004882812,142.809997558594,143.940002441406,867400,143.940002441406
2017-06-12,142.860000610352,143.889999389648,140.460006713867,142.789993286133,1420000,142.789993286133
2017-06-13,143.970001220703,147.850006103516,142.990005493164,147.240005493164,1069900,147.240005493164
2017-06-14,147.360000610352,147.360000610352,144.929992675781,146.559997558594,587800,146.559997558594
2017-06-15,144.800003051758,145.699996948242,143.009994506836,144.509994506836,752300,144.509994506836
2017-06-16,144.529998779297,145.009994506836,142.509994506836,144.410003662109,1057300,144.410003662109
2017-06-19,145.220001220703,145.800003051758,143.199996948242,143.539993286133,647000,143.539993286133
2017-06-20,143.550003051758,143.550003051758,140.600006103516,140.830001831055,588100,140.830001831055
2017-06-21,141.910003662109,142.059997558594,139.539993286133,139.979995727539,728400,139.979995727539
2017-06-22,140,141.539993286133,139.639999389648,141.009994506836,805200,141.009994506836
2017-06-23,141.5,144.509994506836,140.190002441406,144.080001831055,919400,144.080001831055
2017-06-26,144.600006103516,145.75,142.910003662109,143.479995727539,729100,143.479995727539
2017-06-27,143.339996337891,144.440002441406,143.029998779297,143.130004882812,820000,143.130004882812
2017-06-28,144.339996337891,147.940002441406,143.279998779297,147.279998779297,1068600,147.279998779297
2017-06-29,147.110000610352,147.979995727539,145.270004272461,146,658400,146
2017-06-30,146.710006713867,147.360000610352,144.119995117188,144.210006713867,852300,144.210006713867
2017-07-03,144.880004882812,145.639999389648,143.289993286133,145.369995117188,568400,145.369995117188
2017-07-05,145.220001220703,146.289993286133,144.889999389648,145.380004882812,590300,145.380004882812
2017-07-06,143.919998168945,145.440002441406,143.770004272461,144.160003662109,729400,144.160003662109
2017-07-07,144.940002441406,146.669998168945,144.309997558594,145.100006103516,567900,145.100006103516
2017-07-10,144.910003662109,145.149993896484,143.570007324219,144.779998779297,652500,144.779998779297
2017-07-11,144.889999389648,148,144.889999389648,146.039993286133,754000,146.039993286133
2017-07-12,147.039993286133,148.440002441406,146.070007324219,146.460006713867,759500,146.460006713867
2017-07-13,147.600006103516,150.75,146.800003051758,149.5,1193100,149.5
2017-07-14,149.899993896484,150.080001831055,148.630004882812,149.029998779297,595200,149.029998779297
2017-07-17,149.660003662109,149.660003662109,145.660003662109,147.679992675781,1130500,147.679992675781
2017-07-18,147.699996948242,150.190002441406,147.529998779297,149.139999389648,549000,149.139999389648
2017-07-19,149.429992675781,149.919998168945,148.360000610352,149.580001831055,542400,149.580001831055
2017-07-20,149.899993896484,150,148.529998779297,149,873300,149
2017-07-21,148.919998168945,149.639999389648,147.149993896484,148.25,568200,148.25
2017-07-24,148.199996948242,148.570007324219,147.210006713867,148.360000610352,380400,148.360000610352
2017-07-25,149,151.339996337891,146.979995727539,150.5,876500,150.5
