"Fecha","LRCX.Open","LRCX.High","LRCX.Low","LRCX.Close","LRCX.Volume","LRCX.Adjusted"
2014-04-23,53,53.6399993896484,51.9900016784668,52.25,2463500,45.3990898132324
2014-04-24,57.2900009155273,58.5900001525879,55.8899993896484,58.2599983215332,8423000,50.6210784912109
2014-04-25,57.439998626709,57.5,56.0099983215332,56.3699989318848,3887000,48.978889465332
2014-04-28,56.560001373291,57.1300010681152,55.439998626709,56.5200004577637,2277900,49.1092262268066
2014-04-29,56.8800010681152,57.2099990844727,56.0499992370605,56.2700004577637,1853600,48.8920097351074
2014-04-30,57.7400016784668,58.5800018310547,56.9000015258789,57.6100006103516,3280200,50.0562973022461
2014-05-01,57.7299995422363,58.2599983215332,56.8699989318848,57.2000007629395,1950300,49.7000579833984
2014-05-02,57.2000007629395,57.9099998474121,56.7999992370605,57.5200004577637,1501900,49.978099822998
2014-05-05,57.0099983215332,57.3699989318848,56.6699981689453,57.2099990844727,1009800,49.7087478637695
2014-05-06,56.9700012207031,57.5800018310547,56.5400009155273,56.7000007629395,1111200,49.2656173706055
2014-05-07,56.6399993896484,57.25,56.1100006103516,56.8600006103516,2015000,49.4046478271484
2014-05-08,56.939998626709,57.7599983215332,56.4599990844727,56.9199981689453,1647300,49.456787109375
2014-05-09,56.810001373291,57.189998626709,56.2299995422363,57.1800003051758,2032400,49.6826705932617
2014-05-12,57.5800018310547,58.3199996948242,57.4000015258789,58.25,1689600,50.6123886108398
2014-05-13,58.25,58.3699989318848,57.1699981689453,57.2400016784668,1527800,49.7348098754883
2014-05-14,57.0400009155273,57.2400016784668,56.2099990844727,56.3300018310547,1443000,48.9441261291504
2014-05-15,56.4900016784668,56.4900016784668,55.4000015258789,55.8600006103516,1936700,48.535758972168
2014-05-16,56.4000015258789,58.9799995422363,56.2000007629395,58.5200004577637,3666400,50.8469848632812
2014-05-19,58.1699981689453,59.2400016784668,58.0999984741211,58.9500007629395,2282200,51.2206077575684
2014-05-20,58.7900009155273,59.2299995422363,58.3499984741211,58.8400001525879,1242600,51.1250228881836
2014-05-21,59.060001373291,59.7000007629395,58.9300003051758,59.4500007629395,1872600,51.6550483703613
2014-05-22,59.5999984741211,59.9700012207031,59.1100006103516,59.2000007629395,1564100,51.4378242492676
2014-05-23,59.5499992370605,60.9500007629395,59.3300018310547,60.6100006103516,2285800,52.6629447937012
2014-05-27,60.4900016784668,61.8199996948242,60.4700012207031,61.810001373291,2400600,53.7056159973145
2014-05-28,61.9799995422363,62.1100006103516,61.5099983215332,61.75,1411100,53.6534805297852
2014-05-29,61.8199996948242,61.9000015258789,61.3199996948242,61.7799987792969,1776600,53.6795310974121
2014-05-30,61.7599983215332,62.2200012207031,61.2999992370605,62.0400009155273,1192800,53.9054527282715
2014-06-02,62.25,62.7099990844727,61.7700004577637,62.310001373291,1528700,54.1400489807129
2014-06-03,62.4700012207031,64.7399978637695,62.25,64.6500015258789,4433700,56.1732368469238
2014-06-04,64.4400024414062,65.0699996948242,64.3099975585938,64.5599975585938,2274900,56.0950202941895
2014-06-05,64.7900009155273,65.3600006103516,64.0199966430664,65.0199966430664,1696100,56.4947280883789
2014-06-06,65.1699981689453,65.379997253418,64.8499984741211,65,1329100,56.4773483276367
2014-06-09,65.3300018310547,65.75,64.9599990844727,65.0400009155273,1359500,56.6690139770508
2014-06-10,64.7799987792969,65.2900009155273,64.629997253418,65.2099990844727,1299500,56.817138671875
2014-06-11,64.9499969482422,65.5,64.8099975585938,65.4300003051758,1178500,57.0088348388672
2014-06-12,65.2900009155273,65.9300003051758,65.0500030517578,65.5199966430664,1412500,57.0872459411621
2014-06-13,65.6900024414062,66.25,65.0699996948242,65.6999969482422,1497500,57.2440757751465
2014-06-16,65.1999969482422,66.6900024414062,65.1999969482422,66.4899978637695,1580800,57.9324035644531
2014-06-17,66.3099975585938,66.8899993896484,66.0999984741211,66.6399993896484,1271200,58.0630989074707
2014-06-18,66.8000030517578,66.8000030517578,65.8499984741211,66.5400009155273,1088400,57.9759674072266
2014-06-19,66.6399993896484,66.8899993896484,65.5800018310547,66.0899963378906,1715800,57.5838966369629
2014-06-20,66.3600006103516,67.1399993896484,66.0899963378906,66.3099975585938,2391000,57.7755699157715
2014-06-23,66.9199981689453,67.8499984741211,66.8199996948242,67.5699996948242,1583500,58.8733940124512
2014-06-24,67.2300033569336,67.4700012207031,66.3399963378906,66.4700012207031,1378500,57.9149894714355
2014-06-25,66.4700012207031,66.8399963378906,65.879997253418,66.5800018310547,1325200,58.0108108520508
2014-06-26,66.8899993896484,66.9300003051758,65.9199981689453,66.5,852100,57.9411201477051
2014-06-27,66.4599990844727,67.2900009155273,66.370002746582,66.9499969482422,1509100,58.3331985473633
2014-06-30,67.1900024414062,67.9899978637695,66.8199996948242,67.5800018310547,1460800,58.8821144104004
2014-07-01,68,69.120002746582,67.9000015258789,68.620002746582,1777000,59.788257598877
2014-07-02,68.2399978637695,68.9499969482422,68.2099990844727,68.6999969482422,1025000,59.8579711914062
2014-07-03,69.0800018310547,69.4700012207031,68.8899993896484,69.0100021362305,1367100,60.1280784606934
2014-07-07,68.879997253418,69.3000030517578,68.1600036621094,68.6100006103516,1351400,59.7795524597168
2014-07-08,68.4599990844727,70.6600036621094,67.5500030517578,69.6699981689453,3765100,60.7031288146973
2014-07-09,69.6900024414062,71.8300018310547,69.6900024414062,71.5199966430664,3478000,62.3150405883789
2014-07-10,70.370002746582,71.5,69.9000015258789,71.0899963378906,1775800,61.9403533935547
2014-07-11,71.1999969482422,71.5599975585938,70.7200012207031,71.5299987792969,1167800,62.3237457275391
2014-07-14,72,72,71.1600036621094,71.629997253418,1445100,62.4108543395996
2014-07-15,71.6699981689453,72.0299987792969,70.6600036621094,71.1500015258789,1822200,61.9926261901855
2014-07-16,71.4400024414062,72.25,70.7900009155273,71.1500015258789,2827000,61.9926261901855
2014-07-17,70.8899993896484,71.370002746582,70.4199981689453,70.7200012207031,1533400,61.6179962158203
2014-07-18,70.879997253418,71.75,70.5699996948242,71.6900024414062,1477200,62.4631462097168
2014-07-21,71.6800003051758,72.4100036621094,71.2099990844727,71.9499969482422,1105700,62.6896667480469
2014-07-22,72.1399993896484,72.2799987792969,71.3099975585938,71.5800018310547,1603300,62.3672943115234
2014-07-23,71.6800003051758,71.6900024414062,70.1699981689453,70.6699981689453,2050300,61.5743980407715
2014-07-24,70.9300003051758,70.9899978637695,69.7399978637695,69.9000015258789,1913200,60.903507232666
2014-07-25,69.3300018310547,69.5500030517578,68.0400009155273,69.5100021362305,4495000,60.5637245178223
2014-07-28,69.7399978637695,69.8099975585938,68.0500030517578,69.129997253418,1526200,60.2326278686523
2014-07-29,69.4100036621094,70.1399993896484,68.7099990844727,68.8000030517578,1402400,59.9450912475586
2014-07-30,69.2900009155273,69.9100036621094,67.4700012207031,67.8899993896484,3535000,59.1522178649902
2014-07-31,67.9400024414062,72.9199981689453,66.6999969482422,70,6982000,60.990650177002
2014-08-01,69.5599975585938,70.25,69,69.9899978637695,2776600,60.9819297790527
2014-08-04,69.8499984741211,70.5800018310547,69.1699981689453,69.8300018310547,1644900,60.8425407409668
2014-08-05,69.4199981689453,70.1500015258789,68.879997253418,69.3300018310547,1356200,60.4068984985352
2014-08-06,69.1600036621094,70.5999984741211,69,69.7200012207031,1850000,60.746711730957
2014-08-07,69.9800033569336,70.25,67.5100021362305,67.6900024414062,2527300,58.977970123291
2014-08-08,67.9000015258789,68.3899993896484,67.5,68.3300018310547,1260900,59.5355834960938
2014-08-11,68.629997253418,70.0599975585938,68.629997253418,69.1699981689453,1560900,60.2674903869629
2014-08-12,68.9700012207031,69.2200012207031,68.0100021362305,68.5199966430664,1332900,59.7011299133301
2014-08-13,68.7300033569336,69.3399963378906,68.5100021362305,68.8099975585938,1070200,59.9537963867188
2014-08-14,68.7600021362305,69.2600021362305,68.4100036621094,68.620002746582,1058500,59.788257598877
2014-08-15,69.0899963378906,70.1699981689453,68.5100021362305,69.6500015258789,2570800,60.6856842041016
2014-08-18,70,70.7300033569336,69.3099975585938,70.6699981689453,1380400,61.5743980407715
2014-08-19,70.8099975585938,71.5400009155273,70.7200012207031,71.1100006103516,1359500,61.9577980041504
2014-08-20,70.9199981689453,71.8399963378906,70.8099975585938,71.629997253418,954200,62.4108543395996
2014-08-21,71.5199966430664,72.120002746582,71.3399963378906,72,945500,62.7332458496094
2014-08-22,71.9899978637695,72.3399963378906,71.4100036621094,71.5100021362305,711700,62.3063163757324
2014-08-25,71.9400024414062,72.0999984741211,71.3099975585938,71.7799987792969,580400,62.5415458679199
2014-08-26,71.8300018310547,72.1500015258789,70.9199981689453,70.9899978637695,1546700,61.8532218933105
2014-08-27,71.2399978637695,71.5,70.9300003051758,71.2699966430664,910700,62.0971908569336
2014-08-28,71.1699981689453,71.9100036621094,70.3600006103516,71.870002746582,931800,62.6199798583984
2014-08-29,72.1600036621094,72.4400024414062,71.1500015258789,71.9100036621094,1088600,62.6548309326172
2014-09-02,72.0999984741211,72.4499969482422,71.3899993896484,71.5699996948242,1304400,62.3585815429688
2014-09-03,71.6999969482422,72.1699981689453,71.1399993896484,71.9000015258789,1213400,62.6461181640625
2014-09-04,71.9100036621094,72.5800018310547,71.4199981689453,71.4599990844727,1210100,62.2627410888672
2014-09-05,71.3300018310547,71.9899978637695,71.1800003051758,71.9700012207031,495900,62.7070999145508
2014-09-08,71.6500015258789,72.879997253418,71.5,71.9599990844727,1018500,62.8556137084961
2014-09-09,71.6999969482422,72.3499984741211,71.6100006103516,71.8099975585938,2025000,62.7245597839355
2014-09-10,71.6999969482422,73,71.4199981689453,71.9800033569336,1697600,62.8730888366699
2014-09-11,71.7399978637695,72.8000030517578,71.620002746582,72.620002746582,1771900,63.4320831298828
2014-09-12,72.629997253418,72.6399993896484,71.5800018310547,71.6500015258789,987900,62.5848197937012
2014-09-15,72.1600036621094,72.4000015258789,71.4499969482422,72.129997253418,1570100,63.0040740966797
2014-09-16,72,74.1600036621094,71.3499984741211,74.0899963378906,2378400,64.7160873413086
2014-09-17,73.6999969482422,75.7200012207031,73.6999969482422,75.4000015258789,2898600,65.8603820800781
2014-09-18,75.620002746582,76.9100036621094,75.2099990844727,76.7699966430664,1994400,67.0570449829102
2014-09-19,77.0400009155273,77.3499984741211,75.9400024414062,75.9499969482422,1747300,66.3407669067383
2014-09-22,75.7099990844727,75.7399978637695,74.6999969482422,74.9499969482422,1586500,65.4673004150391
2014-09-23,75.120002746582,75.4700012207031,74.25,74.4000015258789,1231300,64.9869003295898
2014-09-24,74.6900024414062,75.8899993896484,74.6900024414062,75.5500030517578,1617100,65.9913864135742
2014-09-25,75.5,75.5,74,74.6800003051758,1882600,65.2314682006836
2014-09-26,75.0199966430664,75.5400009155273,74.5599975585938,75.2099990844727,1376000,65.6943893432617
2014-09-29,74.6399993896484,75.6900024414062,74.370002746582,75.2300033569336,1128800,65.7118759155273
2014-09-30,75.2900009155273,75.4800033569336,74.3000030517578,74.6999969482422,1000300,65.2489166259766
2014-10-01,74.6900024414062,74.879997253418,72.5899963378906,72.6600036621094,1876200,63.4670486450195
2014-10-02,72.4400024414062,72.7099990844727,70.8000030517578,72.2900009155273,2472700,63.1438369750977
2014-10-03,72.629997253418,73.379997253418,72.3199996948242,72.7399978637695,1425700,63.5369071960449
2014-10-06,73.5299987792969,75.7099990844727,73.4599990844727,74.8399963378906,3457000,65.3712387084961
2014-10-07,74.2900009155273,74.8000030517578,73.1600036621094,73.1600036621094,1788900,63.9037704467773
2014-10-08,73.3099975585938,74.4899978637695,72.4300003051758,74.4100036621094,1591500,64.9955978393555
2014-10-09,74.0400009155273,74.3499984741211,72.2300033569336,72.5599975585938,1913500,63.3796615600586
2014-10-10,71.8099975585938,71.8099975585938,65.7799987792969,65.9100036621094,8072500,57.5710411071777
2014-10-13,67.7200012207031,68.5999984741211,65.8899993896484,66.0400009155273,3670400,57.6846008300781
2014-10-14,66.4400024414062,68.0800018310547,66.4400024414062,67.7300033569336,2293700,59.1607856750488
2014-10-15,66.5699996948242,70.1399993896484,66.5100021362305,69.9400024414062,3863400,61.0911636352539
2014-10-16,68.6800003051758,70.0899963378906,68.4100036621094,69.6900024414062,2241000,60.8728103637695
2014-10-17,70.4599990844727,71.1600036621094,68.9599990844727,69.1900024414062,1817500,60.4360656738281
2014-10-20,69.3399963378906,71.3300018310547,68.5899963378906,71.3199996948242,1838800,62.296558380127
2014-10-21,71.6100006103516,73.7200012207031,70.3300018310547,73.1999969482422,3313500,63.9387054443359
2014-10-22,73.3099975585938,73.7099990844727,71.6699981689453,71.870002746582,2846400,62.776985168457
2014-10-23,72.379997253418,76.4300003051758,72.379997253418,75.6399993896484,3969500,66.0699996948242
2014-10-24,76.4100036621094,76.6699981689453,75.2600021362305,75.5599975585938,1897200,66.0001373291016
2014-10-27,75.4800033569336,75.9499969482422,74.7200012207031,75.0599975585938,1550100,65.5633850097656
2014-10-28,75.5599975585938,75.7699966430664,75.120002746582,75.7200012207031,1624300,66.1398696899414
2014-10-29,75.5999984741211,75.9499969482422,75.3099975585938,75.8000030517578,1805800,66.2097778320312
2014-10-30,75.6800003051758,76.2600021362305,74.8600006103516,76.0500030517578,1811400,66.4281158447266
2014-10-31,77.2399978637695,78.370002746582,77.0999984741211,77.8600006103516,2167600,68.0091323852539
2014-11-03,77.7399978637695,79.7200012207031,77.6500015258789,79.1399993896484,1454300,69.1272048950195
2014-11-04,79.0500030517578,80.4599990844727,78.7200012207031,79.3399963378906,1849400,69.301872253418
2014-11-05,79.9800033569336,80.1600036621094,78.6999969482422,79.7399978637695,1374500,69.6512832641602
2014-11-06,79.7900009155273,80.1800003051758,79.1999969482422,79.5899963378906,997700,69.5202407836914
2014-11-07,79.6699981689453,79.7099990844727,77.8099975585938,78.9300003051758,999900,68.9437637329102
2014-11-10,79,80.0400009155273,78.9899978637695,79.9199981689453,1638600,69.8085021972656
2014-11-11,80.1100006103516,81.2799987792969,79.7900009155273,79.9800033569336,835600,69.8609008789062
2014-11-12,79.379997253418,79.75,78.5500030517578,78.9700012207031,1568200,68.9786911010742
2014-11-13,79.2399978637695,79.9899978637695,78.4800033569336,78.8499984741211,1726600,68.8738708496094
2014-11-14,78.75,80,78.4000015258789,79.8099975585938,1624500,69.7123947143555
2014-11-17,79.4100036621094,79.5,77.0699996948242,77.7900009155273,2211500,67.9479675292969
2014-11-18,77.9800033569336,79.7399978637695,77.9700012207031,79.2900009155273,1350000,69.258186340332
2014-11-19,79.4700012207031,79.6900024414062,78.0400009155273,78.5100021362305,1112600,68.5768814086914
2014-11-20,78,78.9100036621094,77.9199981689453,78.6399993896484,1411900,68.6904373168945
2014-11-21,79.5699996948242,79.6800003051758,78.3499984741211,78.6500015258789,1472200,68.6991653442383
2014-11-24,78.7799987792969,81.3099975585938,78.7799987792969,79.9899978637695,2052700,69.86962890625
2014-11-25,80.2799987792969,81.2900009155273,80.2399978637695,80.9700012207031,1585300,70.7256546020508
2014-11-26,81.0299987792969,82.2699966430664,80.9700012207031,82.1900024414062,1115000,71.7912826538086
2014-11-28,82.4599990844727,83.4000015258789,81.9000015258789,82.6399993896484,884300,72.1843338012695
2014-12-01,82,82.870002746582,81.3000030517578,81.7099990844727,1280100,71.3720169067383
2014-12-02,81.5899963378906,82.4599990844727,81.1399993896484,82.3300018310547,1085100,71.91357421875
2014-12-03,82.8300018310547,84.629997253418,82.7699966430664,84.1999969482422,1590500,73.5469818115234
2014-12-04,84.1399993896484,85.6999969482422,83.5699996948242,84.1999969482422,1745200,73.5469818115234
2014-12-05,84.1800003051758,84.6999969482422,83.7799987792969,84.3000030517578,933700,73.6343231201172
2014-12-08,84.2399978637695,84.2699966430664,81.6600036621094,82.370002746582,1740900,72.1024703979492
2014-12-09,81.5400009155273,82.3499984741211,80.370002746582,82.2799987792969,2033900,72.0236740112305
2014-12-10,81.9199981689453,82.1399993896484,79.5500030517578,79.6999969482422,2559000,69.7652816772461
2014-12-11,79.9800033569336,81,79.5,79.8000030517578,1476600,69.8528213500977
2014-12-12,79.5599975585938,79.9700012207031,78.3399963378906,78.379997253418,1752400,68.6098327636719
