"Fecha","EXR.Open","EXR.High","EXR.Low","EXR.Close","EXR.Volume","EXR.Adjusted"
2014-03-19,48.7000007629395,48.8899993896484,47.2299995422363,47.5499992370605,787200,34.0939674377441
2014-03-20,47.6399993896484,47.7599983215332,47.1699981689453,47.4099998474121,822400,33.9935874938965
2014-03-21,47.5099983215332,48.2799987792969,47.4900016784668,48,1291500,34.4166259765625
2014-03-24,48.1300010681152,48.4199981689453,47.1199989318848,47.5999984741211,572200,34.1298141479492
2014-03-25,47.8400001525879,48.1800003051758,47.4599990844727,47.9099998474121,497000,34.3520965576172
2014-03-26,48.1300010681152,48.2299995422363,47.4599990844727,47.5499992370605,461500,34.0939674377441
2014-03-27,47.4500007629395,47.75,47.1500015258789,47.5999984741211,346300,34.1298141479492
2014-03-28,47.6100006103516,48.2700004577637,47.6100006103516,48,311600,34.4166259765625
2014-03-31,48.2200012207031,48.689998626709,47.7200012207031,48.5099983215332,421900,34.782299041748
2014-04-01,48.7700004577637,49.4900016784668,48.3699989318848,49.4500007629395,690900,35.4562950134277
2014-04-02,49.2999992370605,49.5999984741211,48.6599998474121,48.9199981689453,1115400,35.0762825012207
2014-04-03,48.4199981689453,48.7000007629395,48.2000007629395,48.3800010681152,984100,34.6890907287598
2014-04-04,48.7200012207031,48.939998626709,47.9300003051758,48.25,530700,34.5958786010742
2014-04-07,48.2999992370605,48.75,47.8899993896484,48,1019600,34.4166259765625
2014-04-08,48.0099983215332,48.1699981689453,47.5699996948242,48.0200004577637,1024200,34.4309730529785
2014-04-09,48.0800018310547,48.4300003051758,47.8400001525879,48.2400016784668,768900,34.5887222290039
2014-04-10,48.9199981689453,48.9799995422363,48.0099983215332,48.1599998474121,730100,34.5313491821289
2014-04-11,48.0200004577637,48.4099998474121,47.6699981689453,47.6699981689453,772000,34.1800117492676
2014-04-14,47.8699989318848,48.560001373291,47.7700004577637,48.5200004577637,759200,34.7894668579102
2014-04-15,48.5099983215332,49.3499984741211,48.5099983215332,49.2599983215332,799600,35.3200531005859
2014-04-16,49.5099983215332,49.8800010681152,49.2799987792969,49.7900009155273,1069500,35.7000732421875
2014-04-17,49.5900001525879,49.9900016784668,49.4500007629395,49.9700012207031,859600,35.8291511535645
2014-04-21,49.9500007629395,50.3199996948242,49.7799987792969,50.2700004577637,640800,36.0442428588867
2014-04-22,50.3199996948242,50.7799987792969,50.189998626709,50.6599998474121,645000,36.3238868713379
2014-04-23,50.6599998474121,50.6599998474121,50.1599998474121,50.439998626709,1026100,36.1661415100098
2014-04-24,50.5699996948242,50.8499984741211,50.3699989318848,50.8199996948242,529100,36.4386024475098
2014-04-25,50.7700004577637,50.810001373291,50.4300003051758,50.5,592800,36.2091598510742
2014-04-28,50.7999992370605,51.0299987792969,50.6500015258789,50.9300003051758,978900,36.5174751281738
2014-04-29,52.9000015258789,52.9900016784668,51.2400016784668,51.4599990844727,1523400,36.8974914550781
2014-04-30,51.4500007629395,52.4000015258789,51.2599983215332,52.3300018310547,936500,37.5212936401367
2014-05-01,52.439998626709,52.439998626709,51.5200004577637,52.1100006103516,644600,37.3635444641113
2014-05-02,52,52.25,51.6199989318848,52.1399993896484,561600,37.3850555419922
2014-05-05,51.5400009155273,51.9099998474121,51.2400016784668,51.689998626709,956000,37.0624008178711
2014-05-06,51.5299987792969,51.7299995422363,51.1399993896484,51.4500007629395,495400,36.8903274536133
2014-05-07,51.7400016784668,52.0800018310547,51.5,51.9700012207031,598900,37.2631759643555
2014-05-08,51.5200004577637,52.0200004577637,51.25,51.4300003051758,809300,36.8759765625
2014-05-09,51.4099998474121,51.7599983215332,51.2099990844727,51.560001373291,394300,36.9691848754883
2014-05-12,51.8400001525879,52.060001373291,51.6300010681152,52.0499992370605,405700,37.3205299377441
2014-05-13,51.9799995422363,52.4099998474121,51.2999992370605,51.3300018310547,490500,36.8042755126953
2014-05-14,51.2700004577637,51.4300003051758,51,51.189998626709,588900,36.7039031982422
2014-05-15,51.1800003051758,51.25,50.6800003051758,51.2400016784668,510200,36.7397499084473
2014-05-16,51.1300010681152,51.8899993896484,50.9000015258789,51.8699989318848,433100,37.1914558410645
2014-05-19,51.8400001525879,52.1599998474121,51.5900001525879,52.1300010681152,543900,37.3778915405273
2014-05-20,52.1300010681152,52.4000015258789,51.75,52.0099983215332,431000,37.2918510437012
2014-05-21,52.2200012207031,52.3300018310547,51.7799987792969,51.8199996948242,364100,37.1556091308594
2014-05-22,51.8400001525879,52.2799987792969,51.5800018310547,51.6199989318848,804900,37.0122146606445
2014-05-23,51.8199996948242,52.0900001525879,51.6100006103516,51.9599990844727,592900,37.2560043334961
2014-05-27,52.2299995422363,52.7700004577637,52.189998626709,52.7099990844727,523900,37.7937660217285
2014-05-28,52.6800003051758,52.7999992370605,51.7700004577637,52.2599983215332,545300,37.4710998535156
2014-05-29,52.4799995422363,52.4799995422363,52.1599998474121,52.310001373291,235700,37.506950378418
2014-05-30,52.2099990844727,52.6300010681152,52.0999984741211,52.3499984741211,740100,37.5356330871582
2014-06-02,52.4099998474121,52.7200012207031,52.1300010681152,52.5,570300,37.6431846618652
2014-06-03,52.3400001525879,52.5499992370605,52.2000007629395,52.3699989318848,435800,37.5499801635742
2014-06-04,52.2799987792969,52.7999992370605,52.2799987792969,52.6800003051758,506000,37.7722625732422
2014-06-05,52.9199981689453,54.189998626709,52.8600006103516,54.1199989318848,853000,38.8047523498535
2014-06-06,54.2700004577637,54.2700004577637,53.3300018310547,53.6300010681152,573900,38.4534149169922
2014-06-09,53.5999984741211,53.7599983215332,53.2099990844727,53.6100006103516,1309200,38.439079284668
2014-06-10,53.3899993896484,53.6199989318848,53.0200004577637,53.4799995422363,1412700,38.3458557128906
2014-06-11,53,53.2000007629395,52.6800003051758,53.189998626709,679900,38.4760627746582
2014-06-12,53.0099983215332,53.1199989318848,52.4500007629395,52.8199996948242,506400,38.2084159851074
2014-06-13,52.9700012207031,53.1599998474121,52.4500007629395,53.1399993896484,488000,38.4398918151855
2014-06-16,52.9900016784668,53.1100006103516,52.0499992370605,52.4900016784668,833100,37.9696922302246
2014-06-17,52.5499992370605,52.9700012207031,52.3899993896484,52.8699989318848,737400,38.2445983886719
2014-06-18,53,53.5,52.8300018310547,53.310001373291,882400,38.5628700256348
2014-06-19,53.5200004577637,54.2999992370605,53.189998626709,54.2799987792969,646300,39.2645416259766
2014-06-20,54.060001373291,54.439998626709,53.8199996948242,54.1699981689453,1071700,39.1849632263184
2014-06-23,54.1199989318848,54.3199996948242,53.4199981689453,53.5,1013800,38.700309753418
2014-06-24,53.5699996948242,53.6500015258789,53.25,53.3800010681152,605000,38.6135101318359
2014-06-25,53.3800010681152,53.5699996948242,53.0099983215332,53.189998626709,652000,38.4760627746582
2014-06-26,53.1100006103516,53.3199996948242,52.8499984741211,53.2200012207031,500700,38.4977684020996
2014-06-27,53.060001373291,53.7700004577637,52.9300003051758,53.3499984741211,2225300,38.5918159484863
2014-06-30,53.5200004577637,53.7099990844727,52.8800010681152,53.25,1379100,38.5194702148438
2014-07-01,53.4300003051758,54.0299987792969,53.1399993896484,53.4500007629395,1144700,38.6641273498535
2014-07-02,53.4599990844727,53.689998626709,53.0999984741211,53.439998626709,476900,38.6569061279297
2014-07-03,53.4500007629395,53.4500007629395,52.7099990844727,53.1399993896484,283400,38.4398918151855
2014-07-07,53.1399993896484,53.5,53.0299987792969,53.060001373291,487900,38.3820343017578
2014-07-08,53.0800018310547,53.3400001525879,52.939998626709,53.0299987792969,415900,38.3603363037109
2014-07-09,53.1699981689453,53.2599983215332,52.6500015258789,52.9700012207031,535500,38.3169250488281
2014-07-10,52.7099990844727,53.2599983215332,52.560001373291,53.0200004577637,435700,38.3531036376953
2014-07-11,53.1199989318848,53.2400016784668,52.6300010681152,53,574100,38.3386268615723
2014-07-14,53.2000007629395,53.560001373291,53.0200004577637,53.5400009155273,499300,38.7292442321777
2014-07-15,53.5499992370605,53.6800003051758,52.939998626709,53.2700004577637,503100,38.5339393615723
2014-07-16,53.25,53.5800018310547,52.810001373291,53.1800003051758,789000,38.4688377380371
2014-07-17,53.1300010681152,53.2200012207031,52.7700004577637,52.8699989318848,393100,38.2445983886719
2014-07-18,53.0800018310547,53.7700004577637,53.0800018310547,53.75,373600,38.8811492919922
2014-07-21,53.5900001525879,53.7000007629395,53.25,53.2700004577637,349300,38.5339393615723
2014-07-22,53.6100006103516,53.7999992370605,53.3300018310547,53.4900016784668,685100,38.6930770874023
2014-07-23,53.6199989318848,53.8300018310547,53.3600006103516,53.5499992370605,449400,38.7364768981934
2014-07-24,53.6699981689453,53.810001373291,53.4000015258789,53.6100006103516,851600,38.7798805236816
2014-07-25,53.3699989318848,53.6399993896484,53,53.0099983215332,522600,38.3458557128906
2014-07-28,53.0200004577637,53.4700012207031,52.9900016784668,53.2200012207031,621800,38.4977684020996
2014-07-29,53.2599983215332,53.2599983215332,52.8400001525879,52.939998626709,660300,38.2952270507812
2014-07-30,53.0800018310547,53.2900009155273,52.6500015258789,53.0400009155273,612700,38.3675575256348
2014-07-31,52.8899993896484,52.9599990844727,51.3499984741211,51.7299995422363,861400,37.4199333190918
2014-08-01,51.7400016784668,52.3699989318848,51.4900016784668,51.9900016784668,985900,37.6080284118652
2014-08-04,52.0299987792969,52.1800003051758,51.5099983215332,52.0499992370605,378900,37.651424407959
2014-08-05,51.9900016784668,52.3699989318848,51.6699981689453,51.75,585200,37.4344215393066
2014-08-06,51.6699981689453,52.2099990844727,51.5499992370605,52.0200004577637,593600,37.6297187805176
2014-08-07,52.2799987792969,52.5699996948242,51.9599990844727,52.1599998474121,586500,37.7309875488281
2014-08-08,52.4000015258789,52.6800003051758,52.0200004577637,52.6599998474121,545200,38.0926704406738
2014-08-11,52.75,53.3600006103516,52.689998626709,53.189998626709,711200,38.4760627746582
2014-08-12,53.0400009155273,53.7200012207031,53,53.3199996948242,1238000,38.5700950622559
2014-08-13,53.5200004577637,54.0299987792969,53.5200004577637,53.9000015258789,487500,38.9896507263184
2014-08-14,54,54.1699981689453,53.6800003051758,53.939998626709,421600,39.0185928344727
2014-08-15,54.2099990844727,54.4300003051758,53.7000007629395,53.8499984741211,782300,38.9534912109375
2014-08-18,54.2599983215332,54.4000015258789,53.9199981689453,54.3499984741211,622700,39.3151779174805
2014-08-19,54.310001373291,54.5299987792969,54.0999984741211,54.4300003051758,411900,39.3730392456055
2014-08-20,54.4300003051758,54.8699989318848,54.0200004577637,54.5900001525879,636800,39.4887847900391
2014-08-21,54.5099983215332,54.7799987792969,54.0699996948242,54.0699996948242,434300,39.1126327514648
2014-08-22,54.1300010681152,54.1300010681152,53.3499984741211,53.4199981689453,482000,38.6424369812012
2014-08-25,53.7099990844727,53.7099990844727,52.3899993896484,52.6399993896484,1438300,38.0782089233398
2014-08-26,52.7299995422363,53.0800018310547,52.5200004577637,52.7200012207031,392700,38.1360664367676
2014-08-27,52.7400016784668,53.060001373291,52.6300010681152,52.7400016784668,315200,38.1505546569824
2014-08-28,52.7299995422363,52.9300003051758,52.6100006103516,52.7200012207031,340700,38.1360664367676
2014-08-29,52.7400016784668,52.9599990844727,52.689998626709,52.7000007629395,686100,38.1216087341309
2014-09-02,52.7200012207031,53.4300003051758,52.7200012207031,53.3699989318848,629600,38.6062698364258
2014-09-03,53.4300003051758,53.9000015258789,53.3199996948242,53.8300018310547,592100,38.9390182495117
2014-09-04,53.8800010681152,53.9900016784668,53.5099983215332,53.7099990844727,457600,38.8522148132324
2014-09-05,53.7999992370605,54.3400001525879,53.7700004577637,54.3199996948242,477900,39.2934722900391
2014-09-08,54.3199996948242,54.5,53.8400001525879,54.310001373291,521900,39.2862319946289
2014-09-09,54.2599983215332,54.3899993896484,53.6500015258789,53.9599990844727,506500,39.0330657958984
2014-09-10,53.7599983215332,53.810001373291,52.939998626709,53.1699981689453,707200,38.4615936279297
2014-09-11,52.6699981689453,52.9300003051758,52.3600006103516,52.5999984741211,432300,38.3886184692383
2014-09-12,52.4300003051758,52.439998626709,50.6100006103516,50.7000007629395,948100,37.0019493103027
2014-09-15,50.560001373291,50.8699989318848,50.1100006103516,50.2999992370605,869000,36.7100219726562
2014-09-16,50.3899993896484,51.4199981689453,50.3899993896484,51.2000007629395,902200,37.3668632507324
2014-09-17,51.8699989318848,52.2999992370605,51.5099983215332,51.75,980300,37.7682685852051
2014-09-18,51.7599983215332,52.0999984741211,51.3600006103516,51.4799995422363,1366500,37.5712203979492
2014-09-19,51.5900001525879,51.7099990844727,51.3699989318848,51.4500007629395,1218600,37.5493278503418
2014-09-22,51.3600006103516,51.3800010681152,51.0299987792969,51.0800018310547,668300,37.2792854309082
2014-09-23,51.0099983215332,51.2799987792969,50.8499984741211,50.939998626709,592200,37.1771087646484
2014-09-24,50.8499984741211,51.3800010681152,50.6800003051758,50.8699989318848,637700,37.1260299682617
2014-09-25,50.8499984741211,50.9799995422363,50.2900009155273,50.6500015258789,627900,36.9654769897461
2014-09-26,50.75,51.7099990844727,50.7200012207031,51.5400009155273,758200,37.6150093078613
2014-09-29,51.2799987792969,51.7900009155273,50.9700012207031,51.7700004577637,660200,37.7828674316406
2014-09-30,51.8499984741211,52.0499992370605,51.3600006103516,51.5699996948242,552000,37.636905670166
2014-10-01,51.5099983215332,52.0099983215332,51.2299995422363,51.4199981689453,738000,37.5274200439453
2014-10-02,51.4799995422363,51.7900009155273,51.0999984741211,51.689998626709,519000,37.7244682312012
2014-10-03,52,52,51.3600006103516,51.7000007629395,428500,37.7317848205566
2014-10-06,51.7200012207031,52.25,51.7200012207031,52.0200004577637,786200,37.9653244018555
2014-10-07,51.7599983215332,52.189998626709,51.560001373291,51.5800018310547,574600,37.6441993713379
2014-10-08,51.6800003051758,52.8899993896484,51.5699996948242,52.8199996948242,586200,38.5491790771484
2014-10-09,52.8300018310547,53.6699981689453,52.6800003051758,53.1800003051758,804000,38.8119277954102
2014-10-10,53.2900009155273,53.9300003051758,53.189998626709,53.3899993896484,643700,38.965160369873
2014-10-13,53.3699989318848,53.9500007629395,53.1199989318848,53.5999984741211,653500,39.1184349060059
2014-10-14,54.0200004577637,55.4199981689453,53.5999984741211,55.1199989318848,960200,40.2277679443359
2014-10-15,54.689998626709,55.3499984741211,54.3699989318848,54.939998626709,1019100,40.0963859558105
2014-10-16,54.4700012207031,55.4099998474121,54.2900009155273,55.2200012207031,1111900,40.3007469177246
2014-10-17,55.7099990844727,55.939998626709,54.5200004577637,54.8199996948242,679200,40.0088233947754
2014-10-20,54.8699989318848,55.4700012207031,54.8400001525879,55.4700012207031,611100,40.4832077026367
2014-10-21,55.5200004577637,56.2799987792969,55.2700004577637,56.25,682700,41.0524673461914
2014-10-22,56.3499984741211,56.8300018310547,56.2099990844727,56.2900009155273,792900,41.0816650390625
2014-10-23,56.7299995422363,56.7900009155273,56,56.6100006103516,677500,41.3151931762695
2014-10-24,56.7599983215332,56.810001373291,55.8800010681152,56.2000007629395,850500,41.0159645080566
2014-10-27,56.0099983215332,56.7400016784668,55.9199981689453,56.7400016784668,621500,41.4100761413574
2014-10-28,56.7799987792969,56.9700012207031,56.4799995422363,56.9700012207031,554100,41.5779457092285
2014-10-29,56.9300003051758,56.9799995422363,55.939998626709,56.6800003051758,692600,41.3662948608398
2014-10-30,57,57,56.0299987792969,56.8400001525879,696300,41.4830474853516
2014-10-31,57,58.189998626709,56.7400016784668,58.1599998474121,775700,42.4464225769043
2014-11-03,57.9500007629395,58.8300018310547,57.9500007629395,58.8199996948242,929900,42.928108215332
2014-11-04,58.7599983215332,58.9700012207031,58.2400016784668,58.4900016784668,493900,42.6872596740723
2014-11-05,58.6699981689453,58.9799995422363,58.2599983215332,58.5499992370605,877300,42.7310485839844
2014-11-06,58.560001373291,59.0200004577637,58.189998626709,58.2799987792969,597500,42.5339965820312
2014-11-07,58.2799987792969,58.4900016784668,58.0099983215332,58.2200012207031,648900,42.4902153015137
2014-11-10,58.189998626709,58.7099990844727,58.1199989318848,58.6500015258789,566200,42.8040428161621
2014-11-11,58.7099990844727,58.810001373291,58.3199996948242,58.4000015258789,392000,42.6215667724609
2014-11-12,58.3300018310547,58.5900001525879,57.8400001525879,57.9000015258789,736000,42.2566757202148
2014-11-13,57.8600006103516,58.6300010681152,57.8600006103516,58.4599990844727,701500,42.6653747558594
2014-11-14,58.5699996948242,58.5699996948242,57.6300010681152,57.810001373291,455700,42.190990447998
2014-11-17,57.8800010681152,58.3899993896484,57.7099990844727,57.7900009155273,672300,42.1763916015625
2014-11-18,57.7299995422363,58.3699989318848,57.6100006103516,58.2400016784668,745000,42.5048179626465
2014-11-19,58.1800003051758,58.2700004577637,57.189998626709,57.2000007629395,449800,41.7458000183105
2014-11-20,56.9700012207031,57.2000007629395,56.7599983215332,57.060001373291,522200,41.6436195373535
2014-11-21,57.4500007629395,57.9199981689453,57.189998626709,57.8899993896484,780500,42.2493667602539
2014-11-24,58,58.5400009155273,57.9900016784668,58.1699981689453,719800,42.4537239074707
2014-11-25,58.2599983215332,58.8499984741211,58.0800018310547,58.6300010681152,762300,42.7894401550293
2014-11-26,58.75,59.3199996948242,58.6500015258789,59.2900009155273,404800,43.2711219787598
2014-11-28,59.4700012207031,60.560001373291,59.2299995422363,59.2700004577637,428800,43.256534576416
2014-12-01,59.2700004577637,59.9799995422363,59.0800018310547,59.0900001525879,657600,43.1251602172852
2014-12-02,59.1599998474121,59.6599998474121,58.6100006103516,59.560001373291,430800,43.4681816101074
2014-12-03,59.6199989318848,60.2900009155273,59.2999992370605,60.1199989318848,812100,43.8768692016602
2014-12-04,59.8899993896484,60.1599998474121,59.1500015258789,60.1199989318848,861300,43.8768692016602
2014-12-05,59.8600006103516,59.9599990844727,59.0400009155273,59.439998626709,590900,43.3805923461914
2014-12-08,59.439998626709,60.1100006103516,59.3400001525879,59.6500015258789,567000,43.5338668823242
2014-12-09,59.2400016784668,60.0999984741211,59.0800018310547,59.939998626709,401500,43.7455024719238
2014-12-10,59.8899993896484,59.9799995422363,59.189998626709,59.3800010681152,580300,43.336799621582
2014-12-11,59.2799987792969,59.4900016784668,58.810001373291,58.9599990844727,534000,43.3735771179199
2014-12-12,58.7799987792969,59.2400016784668,58.189998626709,58.2799987792969,653800,42.873348236084
2014-12-15,58.5499992370605,58.5499992370605,57.2999992370605,57.4500007629395,624600,42.2627639770508
2014-12-16,57.4599990844727,57.6100006103516,56.8499984741211,57.2999992370605,1370000,42.1524200439453
2014-12-17,57.6199989318848,58.6599998474121,57.310001373291,58.6300010681152,864400,43.1308174133301
2014-12-18,59.0400009155273,59.25,58.3800010681152,58.9500007629395,1132100,43.3662300109863
