"Fecha","STZ.Open","STZ.High","STZ.Low","STZ.Close","STZ.Volume","STZ.Adjusted"
2014-03-21,83.0299987792969,84.2200012207031,82.6699981689453,83.0599975585938,2451100,74.3699645996094
2014-03-24,83.4800033569336,83.7099990844727,80.9499969482422,81.2099990844727,1311700,72.7135009765625
2014-03-25,82.0999984741211,82.9899978637695,81.8099975585938,82.4300003051758,1160700,73.8058624267578
2014-03-26,82.620002746582,83.5199966430664,82.25,82.2799987792969,959500,73.6715469360352
2014-03-27,82.3600006103516,82.75,81.7900009155273,82.0599975585938,1175600,73.4745788574219
2014-03-28,82.3499984741211,83.5999984741211,82.1900024414062,83.2099990844727,970900,74.504280090332
2014-03-31,83.8000030517578,85.1999969482422,83.4599990844727,84.9700012207031,1833700,76.0801391601562
2014-04-01,85.4000015258789,85.9100036621094,84.8199996948242,85.3499984741211,1603700,76.4203643798828
2014-04-02,85.5199966430664,85.5800018310547,84.620002746582,84.9000015258789,1023000,76.017463684082
2014-04-03,85.0400009155273,85.2399978637695,83.9800033569336,84.8899993896484,1197100,76.0085067749023
2014-04-04,85.1600036621094,85.5500030517578,83.6100006103516,84.3300018310547,1404600,75.5070953369141
2014-04-07,84,84.0899963378906,80.7099990844727,80.8000030517578,2121000,72.3464126586914
2014-04-08,81.129997253418,81.8499984741211,80.6100006103516,81.4800033569336,2749700,72.9552688598633
2014-04-09,85,85.4000015258789,77.6600036621094,80.6399993896484,6799500,72.2031555175781
2014-04-10,80.7799987792969,81.9899978637695,79.3099975585938,80.1100006103516,2137800,71.7286148071289
2014-04-11,79.6999969482422,79.9300003051758,77.5599975585938,78.0299987792969,3041000,69.8662185668945
2014-04-14,78.9000015258789,78.9000015258789,77.0999984741211,78,1496900,69.8393325805664
2014-04-15,78.0500030517578,78.1500015258789,76.2600021362305,77.9700012207031,1651300,69.8125
2014-04-16,78.4700012207031,79.7600021362305,78.2200012207031,79.75,1535000,71.4062728881836
2014-04-17,79.4300003051758,81,78.7099990844727,80.7799987792969,1788200,72.3284759521484
2014-04-21,79.8600006103516,81.0699996948242,79.6999969482422,81.0100021362305,1255300,72.5344619750977
2014-04-22,80.9599990844727,81.5699996948242,80.1500015258789,80.8899993896484,1260200,72.4269943237305
2014-04-23,80.8600006103516,81.0800018310547,80.2300033569336,80.25,817200,71.8539657592773
2014-04-24,80.5299987792969,80.6100006103516,79.2600021362305,79.4599990844727,974200,71.1466217041016
2014-04-25,79.4100036621094,80.2600021362305,78.4499969482422,79.0400009155273,1256700,70.7705612182617
2014-04-28,79.3300018310547,80.0999984741211,78.7900009155273,79.6100006103516,1084900,71.2809066772461
2014-04-29,79.879997253418,81.1100006103516,79.629997253418,79.75,1053800,71.4062728881836
2014-04-30,79.4400024414062,79.9199981689453,78.629997253418,79.8399963378906,1317700,71.4868392944336
2014-05-01,79.9000015258789,81.4499969482422,79.4800033569336,81.2600021362305,1041900,72.75830078125
2014-05-02,81.0999984741211,81.3499984741211,80.1699981689453,81.129997253418,1153700,72.6418914794922
2014-05-05,80.6399993896484,82.1699981689453,80.5500030517578,81.8199996948242,923100,73.2596740722656
2014-05-06,81.5,81.8399963378906,80.5500030517578,80.6600036621094,1115800,72.221061706543
2014-05-07,81.0699996948242,81.0699996948242,78.4300003051758,79.120002746582,1437300,70.8421630859375
2014-05-08,79.0400009155273,80.3600006103516,78.8899993896484,79.2699966430664,1008700,70.9765014648438
2014-05-09,79.2600021362305,79.5899963378906,78.5400009155273,79.3199996948242,1165300,71.0212478637695
2014-05-12,79.8199996948242,80.6100006103516,79.7300033569336,80.129997253418,962300,71.7465133666992
2014-05-13,80.2200012207031,81.1800003051758,80.1800003051758,80.8499984741211,633000,72.3911666870117
2014-05-14,80.8600006103516,81.2099990844727,79.7699966430664,79.8600006103516,761500,71.5047378540039
2014-05-15,79.8099975585938,80.0999984741211,78.4899978637695,79.8600006103516,1288400,71.5047378540039
2014-05-16,80.0699996948242,83.1900024414062,80.0699996948242,82.9499969482422,2264900,74.271484375
2014-05-19,82.75,83.5100021362305,82.4400024414062,82.6699981689453,1124600,74.0207595825195
2014-05-20,82.5,82.8099975585938,81.6699981689453,81.870002746582,661900,73.3044738769531
2014-05-21,82.0400009155273,82.7099990844727,81.8099975585938,82.5699996948242,695600,73.9312362670898
2014-05-22,82.6500015258789,83.2099990844727,82.5100021362305,82.8300018310547,574500,74.1640319824219
2014-05-23,82.7600021362305,82.9899978637695,82.129997253418,82.5100021362305,760300,73.8774948120117
2014-05-27,83.1399993896484,83.9199981689453,83.0800018310547,83.4499969482422,1189400,74.7191390991211
2014-05-28,83.5100021362305,83.9899978637695,82.6600036621094,83.1500015258789,1201100,74.4505462646484
2014-05-29,83.2099990844727,84.0999984741211,83.1800003051758,83.7799987792969,797400,75.0146408081055
2014-05-30,83.6600036621094,84.3199996948242,83.6600036621094,84.129997253418,1045400,75.3280181884766
2014-06-02,83.8099975585938,84.0699996948242,83.1600036621094,83.9400024414062,831600,75.1578979492188
2014-06-03,83.7399978637695,84.4800033569336,83.6999969482422,83.9899978637695,797900,75.2026596069336
2014-06-04,83.9800033569336,84.4800033569336,83.7300033569336,83.9899978637695,602800,75.2026596069336
2014-06-05,84.0500030517578,84.3099975585938,83.4000015258789,83.5199966430664,632800,74.7818298339844
2014-06-06,83.5999984741211,83.6699981689453,82.9100036621094,82.9899978637695,1291800,74.3072891235352
2014-06-09,82.9300003051758,83.4100036621094,82.2799987792969,82.6100006103516,1494000,73.9670104980469
2014-06-10,82.1900024414062,83.0699996948242,82.1900024414062,82.9499969482422,1398000,74.271484375
2014-06-11,82.5199966430664,83.629997253418,82.3399963378906,83.379997253418,933000,74.6564712524414
2014-06-12,83.3499984741211,84.2600021362305,82.4700012207031,82.7900009155273,866800,74.1282272338867
2014-06-13,82.6399993896484,83.1699981689453,82.2900009155273,82.5800018310547,603900,73.9401931762695
2014-06-16,82.5800018310547,83.629997253418,82.4199981689453,83.3899993896484,1145600,74.6654434204102
2014-06-17,83.379997253418,84.1100006103516,82.8600006103516,83.870002746582,906400,75.09521484375
2014-06-18,83.9700012207031,85.9899978637695,83.7900009155273,85.9599990844727,1538100,76.9665451049805
2014-06-19,86.6100006103516,87.5899963378906,86.3600006103516,86.5299987792969,1775200,77.4769134521484
2014-06-20,86.8399963378906,87.6399993896484,86.6999969482422,87.4800033569336,1893200,78.3275375366211
2014-06-23,87.8600006103516,88.5,87.25,88.0999984741211,1599600,78.8826446533203
2014-06-24,87.7900009155273,88.3099975585938,87.2099990844727,88.0500030517578,1322600,78.837890625
2014-06-25,87.75,88.5999984741211,87.3000030517578,88.5500030517578,1578600,79.2855834960938
2014-06-26,88.4199981689453,88.5,87,88.0999984741211,1388400,78.8826446533203
2014-06-27,87.8399963378906,88.4899978637695,87.2200012207031,87.9800033569336,971700,78.7752304077148
2014-06-30,88.370002746582,88.5699996948242,87.8899993896484,88.129997253418,1651000,78.9095077514648
2014-07-01,88.2699966430664,88.9400024414062,87.7600021362305,88.379997253418,1970600,79.1333847045898
2014-07-02,94.5299987792969,94.7699966430664,89.4700012207031,90.4499969482422,5699700,80.9867858886719
2014-07-03,91.0999984741211,91.5899963378906,90.5,91.1500015258789,1998500,81.6135482788086
2014-07-07,91.0100021362305,91.0999984741211,90.3199996948242,90.75,1363300,81.2554092407227
2014-07-08,90.8300018310547,90.8300018310547,89.6900024414062,90.2699966430664,1539600,80.8256149291992
2014-07-09,90.3899993896484,90.5500030517578,89.8399963378906,90.120002746582,1183500,80.6913146972656
2014-07-10,88.9199981689453,90.2900009155273,88.8000030517578,89.9199981689453,1391700,80.5122299194336
2014-07-11,90.0899963378906,90.3199996948242,89.129997253418,89.4700012207031,856400,80.1092987060547
2014-07-14,89.9499969482422,90.1100006103516,89.5699996948242,89.9000015258789,891700,80.4943313598633
2014-07-15,89.7699966430664,90.1500015258789,88.5,88.6100006103516,1456100,79.3392944335938
2014-07-16,88.7799987792969,88.8899993896484,86.0500030517578,87.2399978637695,2676400,78.1126403808594
2014-07-17,86.9499969482422,87.2399978637695,86.129997253418,86.2099990844727,999200,77.1903839111328
2014-07-18,86.4300003051758,87.8099975585938,86.2600021362305,87.5699996948242,943800,78.4080963134766
2014-07-21,87.129997253418,87.5199966430664,86.6900024414062,87.1800003051758,704300,78.0589141845703
2014-07-22,87.370002746582,88.0400009155273,87.3399963378906,87.5699996948242,664200,78.4080963134766
2014-07-23,87.8600006103516,88.0299987792969,87.0899963378906,87.129997253418,700100,78.0141143798828
2014-07-24,87.2699966430664,87.4100036621094,86.4899978637695,87.25,948800,78.1215667724609
2014-07-25,86.9499969482422,87.0400009155273,86.0800018310547,86.5599975585938,625100,77.5037841796875
2014-07-28,86.5199966430664,86.5299987792969,85.1900024414062,86.0699996948242,858900,77.0650634765625
2014-07-29,86.2200012207031,87.0999984741211,86.120002746582,86.1399993896484,842100,77.1277465820312
2014-07-30,86.1999969482422,86.5599975585938,84.5999984741211,84.6399993896484,1206800,75.7846298217773
2014-07-31,84.3000030517578,84.4800033569336,82.9700012207031,83.2600021362305,1472600,74.5490341186523
2014-08-01,82.870002746582,84.0899963378906,82.0299987792969,83.5899963378906,1262100,74.8445053100586
2014-08-04,83.5,84.0199966430664,82.620002746582,83.879997253418,1069500,75.1041641235352
2014-08-05,83.5999984741211,84.0800018310547,83,83.1900024414062,741300,74.4863662719727
2014-08-06,82.870002746582,84.3300018310547,82.6600036621094,83.9300003051758,1060900,75.1489486694336
2014-08-07,84.0999984741211,84.3300018310547,83.0699996948242,83.3099975585938,589400,74.5938110351562
2014-08-08,83.1800003051758,84.4499969482422,82.9300003051758,84.3899993896484,578500,75.5608139038086
2014-08-11,84.5500030517578,85.2699966430664,84.0599975585938,85.0500030517578,833200,76.1517486572266
2014-08-12,84.9800033569336,85.8899993896484,84.8499984741211,85.7300033569336,899900,76.760627746582
2014-08-13,85.9599990844727,86.2200012207031,85.3600006103516,85.879997253418,793100,76.8949432373047
2014-08-14,85.5800018310547,85.9199981689453,85.0699996948242,85.5699996948242,507000,76.6173553466797
2014-08-15,86.2200012207031,87.7200012207031,85.8199996948242,87.4700012207031,1114100,78.3185577392578
2014-08-18,87.6800003051758,87.8000030517578,86.8000030517578,87,782100,77.8977508544922
2014-08-19,87.25,88.1699981689453,87.0800018310547,87.9499969482422,743400,78.7483673095703
2014-08-20,87.6600036621094,88,87.3300018310547,87.629997253418,532300,78.4618225097656
2014-08-21,87.879997253418,87.9000015258789,87.3499984741211,87.4599990844727,502200,78.3095932006836
2014-08-22,87.25,87.5199966430664,86.7799987792969,87.2300033569336,495600,78.1036682128906
2014-08-25,87.25,87.2900009155273,85.8499984741211,87.2399978637695,1059600,78.1126403808594
2014-08-26,87.4700012207031,87.8399963378906,87,87.2300033569336,504500,78.1036682128906
2014-08-27,87.4700012207031,87.7300033569336,87.120002746582,87.2900009155273,420600,78.1574172973633
2014-08-28,87.1999969482422,87.3000030517578,86.6699981689453,87.0800018310547,441500,77.9693756103516
2014-08-29,87.0400009155273,87.1900024414062,86.1600036621094,87.0899963378906,531500,77.9783172607422
2014-09-02,87.2900009155273,88.5,87.129997253418,87.8000030517578,1072600,78.6140365600586
2014-09-03,88.0400009155273,88.3199996948242,86.8399963378906,86.8499984741211,1109700,77.7634506225586
2014-09-04,86.7300033569336,87.4800033569336,86.4300003051758,87.0699996948242,1035400,77.9604187011719
2014-09-05,86.5800018310547,86.9000015258789,86.0199966430664,86.879997253418,876600,77.7903060913086
2014-09-08,86.4700012207031,86.8600006103516,85.8099975585938,86.4100036621094,873000,77.3694534301758
2014-09-09,86.2699966430664,86.4100036621094,84.9499969482422,85.1600036621094,1098400,76.2502670288086
2014-09-10,85.2600021362305,86.3000030517578,84.8000030517578,86.1900024414062,592700,77.172492980957
2014-09-11,86.0400009155273,86.4800033569336,85.5,86.4100036621094,748700,77.3694534301758
2014-09-12,86.3300018310547,86.6500015258789,85.7600021362305,85.9000015258789,447200,76.9128341674805
2014-09-15,86.3600006103516,87.1500015258789,86,86.9499969482422,1141300,77.8529815673828
2014-09-16,86.6900024414062,87.4899978637695,86.2799987792969,87.1399993896484,1357400,78.0230865478516
2014-09-17,86.8899993896484,87.629997253418,86.7399978637695,87.1500015258789,719900,78.0320434570312
2014-09-18,87.5500030517578,87.879997253418,87.1500015258789,87.7799987792969,458600,78.5961303710938
2014-09-19,88.1100006103516,88.3099975585938,87.4300003051758,87.9800033569336,1037200,78.7752304077148
2014-09-22,87.5299987792969,88.4300003051758,87.1900024414062,87.4000015258789,670400,78.2558822631836
2014-09-23,87,87.3899993896484,86.1100006103516,86.4100036621094,790800,77.3694534301758
2014-09-24,86.1999969482422,88.3000030517578,86.0999984741211,87.9599990844727,1284000,78.7572860717773
2014-09-25,87.6999969482422,88.0800018310547,86.7600021362305,86.7600021362305,853200,77.6828689575195
2014-09-26,86.7399978637695,87.0400009155273,85.9100036621094,86.5,1358800,77.4500579833984
2014-09-29,85.8099975585938,86.5500030517578,85.5,86.3499984741211,1044600,77.3157577514648
2014-09-30,86.4599990844727,87.370002746582,85.4100036621094,87.1600036621094,1232300,78.0409927368164
2014-10-01,86.6600036621094,86.8300018310547,84.2200012207031,85.2600021362305,2693900,76.3397979736328
2014-10-02,83.8099975585938,85.9300003051758,82.3399963378906,84.4000015258789,5602300,75.5697631835938
2014-10-03,84.8300018310547,87.0299987792969,84.7900009155273,86.9100036621094,2147300,77.8171691894531
2014-10-06,87.25,87.379997253418,85.7699966430664,86.379997253418,1821600,77.3426208496094
2014-10-07,86.2699966430664,86.5899963378906,85.0199966430664,85.0199966430664,1201800,76.124885559082
2014-10-08,85.2900009155273,87.8199996948242,85.129997253418,87.6999969482422,2176700,78.5244903564453
2014-10-09,87.2799987792969,87.7300033569336,86.2900009155273,86.379997253418,2745300,77.3426208496094
2014-10-10,86.4800033569336,86.8300018310547,85.370002746582,85.8300018310547,2155700,76.8501510620117
2014-10-13,85.6399993896484,85.7799987792969,84.1900024414062,84.2399978637695,1204500,75.4265060424805
2014-10-14,84.4100036621094,84.8499984741211,83.7399978637695,84.3600006103516,1037300,75.5339584350586
2014-10-15,83.0299987792969,84.1600036621094,80.8000030517578,83.0500030517578,2328300,74.3609848022461
2014-10-16,81.5299987792969,82.8600006103516,80.6999969482422,82.0800018310547,1972600,73.4925003051758
2014-10-17,82.9499969482422,84.4300003051758,82.6500015258789,84.0500030517578,1475800,75.2563858032227
2014-10-20,84.620002746582,85.1600036621094,84.0800018310547,85.0699996948242,1149100,76.1696472167969
2014-10-21,85.1600036621094,86.6600036621094,84.9000015258789,86.6600036621094,1304400,77.5932998657227
2014-10-22,86.7600021362305,87.3899993896484,86.5400009155273,86.9100036621094,1000100,77.8171691894531
2014-10-23,87.4000015258789,87.9499969482422,86.9499969482422,87.1999969482422,1055900,78.0768356323242
2014-10-24,87.3399963378906,88.379997253418,87.1100006103516,88.2799987792969,936600,79.0438079833984
2014-10-27,88.25,89.4000015258789,88.129997253418,88.2900009155273,1133100,79.0527725219727
2014-10-28,88.4400024414062,90.1100006103516,88.4400024414062,89.8499984741211,1321800,80.4495849609375
2014-10-29,90.0599975585938,90.7699966430664,88.5400009155273,89.1699981689453,1239200,79.8407211303711
2014-10-30,89.0599975585938,89.620002746582,88.75,89.4100036621094,596100,80.0556182861328
2014-10-31,90.5299987792969,91.5999984741211,90.0999984741211,91.5400009155273,1225900,81.9627532958984
2014-11-03,91.620002746582,92.5999984741211,91.620002746582,91.9400024414062,1042500,82.3208847045898
2014-11-04,91.9700012207031,92.7300033569336,91.8399963378906,92.3499984741211,984200,82.6879959106445
2014-11-05,92.8199996948242,93.4199981689453,92.0699996948242,92.5999984741211,727900,82.9118728637695
2014-11-06,92.4499969482422,93.5699996948242,92.3499984741211,93.5299987792969,778300,83.7445602416992
2014-11-07,93.5299987792969,93.6900024414062,93.0500030517578,93.5599975585938,868500,83.7714080810547
2014-11-10,93.4899978637695,93.8899993896484,92.9199981689453,93.870002746582,725000,84.0489883422852
2014-11-11,93.870002746582,94.620002746582,93.4000015258789,93.8399963378906,693500,84.0221252441406
2014-11-12,93.3600006103516,95.0899963378906,92.9199981689453,94.0199966430664,1456100,84.1832733154297
2014-11-13,94.1999969482422,94.6900024414062,92.870002746582,93.370002746582,950400,83.6013031005859
2014-11-14,93.129997253418,93.2799987792969,92.3899993896484,92.879997253418,822700,83.1625518798828
2014-11-17,92.5,94.2799987792969,92.5,94.2600021362305,623400,84.3981704711914
2014-11-18,94.2600021362305,94.2600021362305,93.379997253418,93.7799987792969,904200,83.9683837890625
2014-11-19,93.8899993896484,94.3399963378906,93.4800033569336,94.3000030517578,734100,84.4340057373047
2014-11-20,93.879997253418,94.4199981689453,93.4199981689453,93.879997253418,702400,84.0579452514648
2014-11-21,94.870002746582,95.2200012207031,93.6800003051758,93.7600021362305,1252500,83.9504928588867
2014-11-24,94.1800003051758,94.8399963378906,93.9800033569336,94.2300033569336,893500,84.3713302612305
2014-11-25,94.129997253418,94.6699981689453,93.1999969482422,94.129997253418,1149100,84.2817687988281
2014-11-26,94.2600021362305,94.8099975585938,93.7200012207031,94.7600021362305,680800,84.8458633422852
2014-11-28,95.2099990844727,96.5999984741211,95.1699981689453,96.4000015258789,456100,86.3142700195312
2014-12-01,95.8199996948242,96.1999969482422,94.6999969482422,94.7300033569336,923600,84.8190307617188
2014-12-02,94.9300003051758,95.1500015258789,94.25,94.5199966430664,847000,84.6309585571289
2014-12-03,94.2600021362305,94.7200012207031,92.9599990844727,93.7300033569336,972800,83.9236373901367
2014-12-04,94.0100021362305,94.5299987792969,93.6900024414062,94.1800003051758,655700,84.3265380859375
2014-12-05,94.25,95.2200012207031,93.879997253418,95.0899963378906,708000,85.1413192749023
2014-12-08,94.9499969482422,95.2300033569336,94.2399978637695,94.6900024414062,730900,84.7831954956055
2014-12-09,93.6100006103516,94.129997253418,92.5100021362305,93.4499969482422,997900,83.6729125976562
2014-12-10,93.5100021362305,93.7699966430664,92.3099975585938,92.4599990844727,969200,82.7864990234375
2014-12-11,92.5699996948242,93.620002746582,92.1800003051758,92.4599990844727,683800,82.7864990234375
2014-12-12,91.6600036621094,92.6500015258789,90.75,90.7799987792969,882300,81.2822723388672
2014-12-15,91.3499984741211,92.5100021362305,89.5999984741211,90.379997253418,1127400,80.9241256713867
