"Fecha","AZO.Open","AZO.High","AZO.Low","AZO.Close","AZO.Volume","AZO.Adjusted"
2016-03-09,770.010009765625,778.570007324219,765.989990234375,776.289978027344,272200,776.289978027344
2016-03-10,779.320007324219,790.690002441406,770.830017089844,788.359985351562,327700,788.359985351562
2016-03-11,791.030029296875,798.989990234375,786.650024414062,797.02001953125,334800,797.02001953125
2016-03-14,794.97998046875,801,793.900024414062,796.609985351562,278300,796.609985351562
2016-03-15,791.609985351562,803.830017089844,789.940002441406,793.869995117188,251300,793.869995117188
2016-03-16,793.869995117188,795.640014648438,783.22998046875,792.52001953125,246500,792.52001953125
2016-03-17,792.309997558594,792.309997558594,775.190002441406,784.710021972656,320100,784.710021972656
2016-03-18,788.630004882812,788.630004882812,777.25,780.210021972656,391600,780.210021972656
2016-03-21,779.080017089844,787.320007324219,779.080017089844,786.580017089844,143200,786.580017089844
2016-03-22,784.380004882812,794.309997558594,784.140014648438,785.989990234375,242000,785.989990234375
2016-03-23,787.530029296875,807.489990234375,786.179992675781,805.289978027344,399300,805.289978027344
2016-03-24,803.47998046875,810,798.5,803.059997558594,249600,803.059997558594
2016-03-28,803.780029296875,804.679992675781,795.869995117188,799.789978027344,210900,799.789978027344
2016-03-29,802.669982910156,805,796.47998046875,798.039978027344,330100,798.039978027344
2016-03-30,803,803.549987792969,792.450012207031,802.52001953125,241300,802.52001953125
2016-03-31,804.530029296875,804.530029296875,793.650024414062,796.690002441406,269000,796.690002441406
2016-04-01,793.969970703125,809.369995117188,791.919982910156,805.400024414062,290900,805.400024414062
2016-04-04,803.119995117188,803.799987792969,787.030029296875,792.950012207031,268800,792.950012207031
2016-04-05,789.619995117188,792.989990234375,786.489990234375,787.599975585938,269200,787.599975585938
2016-04-06,786.289978027344,790.359985351562,782.820007324219,788.739990234375,210300,788.739990234375
2016-04-07,787.190002441406,790,781,785.130004882812,274500,785.130004882812
2016-04-08,786.239990234375,786.239990234375,776.849975585938,783.929992675781,240800,783.929992675781
2016-04-11,782.72998046875,786.409973144531,772.219970703125,773.880004882812,228400,773.880004882812
2016-04-12,774.119995117188,778.27001953125,769.789978027344,777.039978027344,217800,777.039978027344
2016-04-13,782.02001953125,782.419982910156,772.200012207031,777.450012207031,212100,777.450012207031
2016-04-14,776.330017089844,785.109985351562,775.659973144531,778.140014648438,177800,778.140014648438
2016-04-15,778.530029296875,783.960021972656,776.400024414062,779.780029296875,134400,779.780029296875
2016-04-18,778.239990234375,787.369995117188,778.239990234375,783.219970703125,148100,783.219970703125
2016-04-19,781.659973144531,787.109985351562,776.070007324219,777.429992675781,182100,777.429992675781
2016-04-20,777.450012207031,781.840026855469,773.049987792969,777.049987792969,169700,777.049987792969
2016-04-21,777.049987792969,778.650024414062,765.690002441406,766.549987792969,210100,766.549987792969
2016-04-22,767.070007324219,773.359985351562,762.77001953125,771.070007324219,181300,771.070007324219
2016-04-25,768,778.02001953125,766.260009765625,774.650024414062,131000,774.650024414062
2016-04-26,775.760009765625,781.27001953125,774.469970703125,778.789978027344,130000,778.789978027344
2016-04-27,775.039978027344,784.650024414062,772.630004882812,780.27001953125,168400,780.27001953125
2016-04-28,775,775,765.849975585938,767.469970703125,228600,767.469970703125
2016-04-29,767.22998046875,769,753.440002441406,765.22998046875,259100,765.22998046875
2016-05-02,770,776.840026855469,768.309997558594,774.97998046875,220800,774.97998046875
2016-05-03,770.659973144531,787.960021972656,770.659973144531,784.580017089844,261500,784.580017089844
2016-05-04,780,786.869995117188,776.77001953125,785.419982910156,2e+05,785.419982910156
2016-05-05,782.599975585938,783.599975585938,772.489990234375,774.039978027344,213700,774.039978027344
2016-05-06,770.640014648438,777.780029296875,764.130004882812,776.210021972656,151500,776.210021972656
2016-05-09,774.940002441406,785.640014648438,769.580017089844,783.719970703125,156700,783.719970703125
2016-05-10,784.719970703125,790.419982910156,781.239990234375,788.799987792969,196400,788.799987792969
2016-05-11,783.900024414062,784.369995117188,768.710021972656,769.289978027344,313200,769.289978027344
2016-05-12,775.010009765625,783.330017089844,771.950012207031,780.809997558594,219200,780.809997558594
2016-05-13,781.880004882812,783.5,768.52001953125,769.440002441406,185400,769.440002441406
2016-05-16,768.869995117188,781.989990234375,767.530029296875,779.130004882812,179200,779.130004882812
2016-05-17,778.219970703125,781.77001953125,758.799987792969,761.380004882812,346900,761.380004882812
2016-05-18,759.5,765.429992675781,754.359985351562,760.859985351562,347100,760.859985351562
2016-05-19,745,758.969970703125,742.630004882812,756.52001953125,420300,756.52001953125
2016-05-20,759.239990234375,769.159973144531,755.869995117188,761.559997558594,386000,761.559997558594
2016-05-23,760.239990234375,761.5,740.510009765625,742.080017089844,509100,742.080017089844
2016-05-24,733.349975585938,766.640014648438,732.219970703125,760.419982910156,571800,760.419982910156
2016-05-25,760.75,771.849975585938,757.450012207031,767.630004882812,329600,767.630004882812
2016-05-26,766.450012207031,776.330017089844,764.739990234375,767.380004882812,333300,767.380004882812
2016-05-27,768,773.280029296875,763.630004882812,765.75,288900,765.75
2016-05-31,767.489990234375,767.52001953125,759.22998046875,762.200012207031,599000,762.200012207031
2016-06-01,759.700012207031,764.659973144531,758.400024414062,760.75,327700,760.75
2016-06-02,760.760009765625,770.440002441406,756.580017089844,768.590026855469,295600,768.590026855469
2016-06-03,766.150024414062,769.659973144531,758.210021972656,761.309997558594,310200,761.309997558594
2016-06-06,761.309997558594,762.090026855469,748.929992675781,756.119995117188,384000,756.119995117188
2016-06-07,754.010009765625,762.059997558594,752.280029296875,760.840026855469,287200,760.840026855469
2016-06-08,758.340026855469,763.559997558594,757.489990234375,760.580017089844,205700,760.580017089844
2016-06-09,761.190002441406,765.5,755.25,760.070007324219,256000,760.070007324219
2016-06-10,757.340026855469,758.590026855469,752.650024414062,754.150024414062,239100,754.150024414062
2016-06-13,753.299987792969,758.159973144531,750.150024414062,751.140014648438,3e+05,751.140014648438
2016-06-14,748.280029296875,749.400024414062,743.690002441406,748.380004882812,246700,748.380004882812
2016-06-15,748.02001953125,755.820007324219,747,747.690002441406,185100,747.690002441406
2016-06-16,745.349975585938,751.419982910156,741.580017089844,751.309997558594,410500,751.309997558594
2016-06-17,750.559997558594,750.559997558594,743.950012207031,745.830017089844,293800,745.830017089844
2016-06-20,757.070007324219,758.150024414062,750.97998046875,752.059997558594,170200,752.059997558594
2016-06-21,749.130004882812,751.669982910156,744.359985351562,748.739990234375,194200,748.739990234375
2016-06-22,751.640014648438,763.929992675781,749.169982910156,756.299987792969,266000,756.299987792969
2016-06-23,760.440002441406,763.849975585938,756.799987792969,762.77001953125,173200,762.77001953125
2016-06-24,743.309997558594,775.989990234375,741.52001953125,769.919982910156,480500,769.919982910156
2016-06-27,764.940002441406,772.47998046875,762.380004882812,767.650024414062,310900,767.650024414062
2016-06-28,770.299987792969,791.580017089844,768.530029296875,790.460021972656,439200,790.460021972656
2016-06-29,794.210021972656,804.77001953125,790.190002441406,792.820007324219,327000,792.820007324219
2016-06-30,792.989990234375,797.039978027344,786.169982910156,793.840026855469,327100,793.840026855469
2016-07-01,795.960021972656,802.940002441406,792.719970703125,798.719970703125,196600,798.719970703125
2016-07-05,800,804.200012207031,796.27001953125,803.359985351562,302900,803.359985351562
2016-07-06,803,810.75,802.099975585938,805.559997558594,235700,805.559997558594
2016-07-07,804.840026855469,809.059997558594,797.690002441406,799.659973144531,203500,799.659973144531
2016-07-08,804,815.450012207031,801.849975585938,815.02001953125,217400,815.02001953125
2016-07-11,815.150024414062,819.539978027344,808.619995117188,809.719970703125,179800,809.719970703125
2016-07-12,811.340026855469,815,799.570007324219,801.080017089844,206800,801.080017089844
2016-07-13,805.289978027344,807.359985351562,796.830017089844,801.309997558594,134600,801.309997558594
2016-07-14,806.289978027344,807.890014648438,798.299987792969,805.179992675781,155500,805.179992675781
2016-07-15,810,810,798.830017089844,799.140014648438,183600,799.140014648438
2016-07-18,800.900024414062,803.97998046875,793.630004882812,796.380004882812,232700,796.380004882812
2016-07-19,789.080017089844,799.900024414062,782.299987792969,795.659973144531,246000,795.659973144531
2016-07-20,796.869995117188,801,796.469970703125,800.039978027344,194300,800.039978027344
2016-07-21,798.890014648438,799.460021972656,790.330017089844,792.630004882812,99000,792.630004882812
2016-07-22,796.409973144531,796.869995117188,790.969970703125,794.530029296875,114200,794.530029296875
2016-07-25,796.919982910156,798.960021972656,794.599975585938,798.460021972656,128700,798.460021972656
2016-07-26,794.590026855469,805.559997558594,794.590026855469,800.440002441406,205700,800.440002441406
2016-07-27,802.5,802.919982910156,788.840026855469,790.320007324219,164200,790.320007324219
2016-07-28,791.450012207031,818,791.450012207031,815.97998046875,302800,815.97998046875
2016-07-29,816,816.52001953125,810,813.969970703125,221900,813.969970703125
2016-08-01,816.119995117188,817.739990234375,810.140014648438,811.780029296875,136600,811.780029296875
2016-08-02,813.549987792969,816.830017089844,800.5,802.530029296875,151100,802.530029296875
2016-08-03,803.530029296875,808.27001953125,800.880004882812,804.909973144531,126600,804.909973144531
2016-08-04,802.719970703125,809.989990234375,802.719970703125,808.239990234375,85200,808.239990234375
2016-08-05,809.679992675781,812.840026855469,805.02001953125,806.289978027344,145500,806.289978027344
2016-08-08,808.320007324219,808.880004882812,800.039978027344,801.260009765625,114500,801.260009765625
2016-08-09,800.590026855469,803,797.02001953125,798,150800,798
2016-08-10,798.789978027344,804.72998046875,798,803.450012207031,127700,803.450012207031
2016-08-11,806.679992675781,813.47998046875,798.960021972656,801.239990234375,205600,801.239990234375
2016-08-12,799.030029296875,802.900024414062,795.340026855469,795.859985351562,112800,795.859985351562
2016-08-15,796.719970703125,798.650024414062,793.289978027344,794.359985351562,161000,794.359985351562
2016-08-16,790,793.950012207031,788.090026855469,789.539978027344,155600,789.539978027344
2016-08-17,787.570007324219,789.440002441406,782.130004882812,786.260009765625,160100,786.260009765625
2016-08-18,787.309997558594,792.340026855469,783.469970703125,788.359985351562,169000,788.359985351562
2016-08-19,788.469970703125,794,787.140014648438,793.900024414062,182100,793.900024414062
2016-08-22,793.659973144531,795.429992675781,790.190002441406,790.669982910156,159500,790.669982910156
2016-08-23,794.840026855469,795.570007324219,787.969970703125,788.880004882812,187600,788.880004882812
2016-08-24,784.619995117188,788.369995117188,773.760009765625,777.119995117188,351000,777.119995117188
2016-08-25,773.429992675781,779.820007324219,772.409973144531,773.049987792969,235200,773.049987792969
2016-08-26,771.280029296875,771.5,752.130004882812,753.469970703125,450800,753.469970703125
2016-08-29,753.580017089844,759.369995117188,748.849975585938,750.849975585938,363600,750.849975585938
2016-08-30,752.869995117188,752.869995117188,737.030029296875,741.859985351562,433200,741.859985351562
2016-08-31,741.47998046875,745.47998046875,736.900024414062,741.799987792969,315800,741.799987792969
2016-09-01,744.22998046875,748.469970703125,742.5,744.77001953125,310100,744.77001953125
2016-09-02,748.409973144531,748.409973144531,737.5,739.72998046875,213500,739.72998046875
2016-09-06,739.75,743.239990234375,731.799987792969,737.260009765625,311000,737.260009765625
2016-09-07,736.830017089844,739.130004882812,731.080017089844,732.119995117188,338900,732.119995117188
2016-09-08,729.900024414062,730.650024414062,726.070007324219,729.380004882812,317700,729.380004882812
2016-09-09,727.640014648438,728.669982910156,722.159973144531,722.440002441406,400500,722.440002441406
2016-09-12,724.950012207031,743.119995117188,723.679992675781,740.380004882812,596500,740.380004882812
2016-09-13,736.099975585938,746.789978027344,734.450012207031,744.150024414062,583300,744.150024414062
2016-09-14,746.280029296875,747.789978027344,738.190002441406,739.210021972656,328300,739.210021972656
2016-09-15,737.559997558594,740.530029296875,732.090026855469,739.109985351562,300900,739.109985351562
2016-09-16,737.380004882812,741.880004882812,734.219970703125,735.52001953125,410400,735.52001953125
2016-09-19,735,747.010009765625,734.140014648438,746.349975585938,382100,746.349975585938
2016-09-20,749.02001953125,750.77001953125,742,744.059997558594,362200,744.059997558594
2016-09-21,741.780029296875,755.559997558594,741.780029296875,751.450012207031,592900,751.450012207031
2016-09-22,758.580017089844,760.97998046875,740.049987792969,748.22998046875,1029500,748.22998046875
2016-09-23,746.049987792969,751.799987792969,737.5,744.849975585938,818100,744.849975585938
2016-09-26,743.719970703125,759.950012207031,742.390014648438,758.880004882812,752900,758.880004882812
2016-09-27,772.039978027344,783.330017089844,765.260009765625,779.609985351562,794600,779.609985351562
2016-09-28,780,780,764.590026855469,767.150024414062,436300,767.150024414062
2016-09-29,765.030029296875,771.489990234375,759.140014648438,765.760009765625,385200,765.760009765625
2016-09-30,768.119995117188,772.359985351562,762.690002441406,768.340026855469,354100,768.340026855469
2016-10-03,763.280029296875,767.030029296875,759.150024414062,760.710021972656,336400,760.710021972656
2016-10-04,762.570007324219,762.570007324219,754.469970703125,758.539978027344,251800,758.539978027344
2016-10-05,763.280029296875,764.989990234375,758.140014648438,759.440002441406,278300,759.440002441406
2016-10-06,758.169982910156,764.75,755.169982910156,761.929992675781,259200,761.929992675781
2016-10-07,766.280029296875,766.280029296875,759.030029296875,760.340026855469,268700,760.340026855469
2016-10-10,765,768.599975585938,762.5,764.440002441406,205300,764.440002441406
2016-10-11,764.969970703125,765.580017089844,759.429992675781,760.609985351562,330800,760.609985351562
2016-10-12,759.340026855469,766.090026855469,759.099975585938,762.219970703125,328000,762.219970703125
2016-10-13,758.719970703125,768.369995117188,756.450012207031,767.859985351562,193900,767.859985351562
2016-10-14,770.070007324219,775.359985351562,762.820007324219,763.510009765625,243100,763.510009765625
2016-10-17,760.710021972656,762,754.159973144531,754.950012207031,465300,754.950012207031
2016-10-18,759,759,753.320007324219,753.799987792969,242600,753.799987792969
2016-10-19,749,752.909973144531,734.320007324219,750.440002441406,389800,750.440002441406
2016-10-20,752.650024414062,752.650024414062,744.169982910156,746.27001953125,243200,746.27001953125
2016-10-21,744.72998046875,750.349975585938,742,746.97998046875,415300,746.97998046875
2016-10-24,747.840026855469,753.809997558594,747.840026855469,752.940002441406,179300,752.940002441406
2016-10-25,749.260009765625,751.969970703125,745.940002441406,750.390014648438,250200,750.390014648438
2016-10-26,750.25,753.219970703125,747.219970703125,751.559997558594,183600,751.559997558594
2016-10-27,752.200012207031,752.840026855469,725.5,726.369995117188,401700,726.369995117188
2016-10-28,727.260009765625,737.75,725,735.369995117188,381100,735.369995117188
2016-10-31,736.859985351562,742.510009765625,732.280029296875,742.159973144531,285800,742.159973144531
2016-11-01,742.609985351562,743.559997558594,731.599975585938,734.450012207031,196700,734.450012207031
2016-11-02,730.429992675781,742.75,730.099975585938,738.030029296875,160200,738.030029296875
2016-11-03,740.619995117188,745.010009765625,737.590026855469,738.869995117188,241300,738.869995117188
2016-11-04,742.299987792969,744.090026855469,729,731.650024414062,349300,731.650024414062
2016-11-07,735.809997558594,739.549987792969,730.77001953125,732.869995117188,360100,732.869995117188
2016-11-08,733.150024414062,736.940002441406,729.059997558594,731.880004882812,289700,731.880004882812
2016-11-09,721.409973144531,742.989990234375,720.450012207031,740.849975585938,287600,740.849975585938
2016-11-10,743,753.659973144531,740.849975585938,746.280029296875,361200,746.280029296875
2016-11-11,744.489990234375,752,742.159973144531,750.349975585938,196400,750.349975585938
2016-11-14,751,752.989990234375,727.369995117188,729.359985351562,513900,729.359985351562
2016-11-15,743,758.890014648438,739.570007324219,744.799987792969,483500,744.799987792969
2016-11-16,745.809997558594,754.25,741.5,751.950012207031,310600,751.950012207031
2016-11-17,750.109985351562,775.349975585938,750.109985351562,773.119995117188,326300,773.119995117188
2016-11-18,772.190002441406,773.25,752.820007324219,755.239990234375,270500,755.239990234375
2016-11-21,753.840026855469,779.530029296875,752.849975585938,777.900024414062,318800,777.900024414062
2016-11-22,780.030029296875,795.489990234375,777.929992675781,793.789978027344,424000,793.789978027344
2016-11-23,793.919982910156,806.510009765625,792.919982910156,798.049987792969,477800,798.049987792969
2016-11-25,796.150024414062,809.780029296875,795.010009765625,797.960021972656,127800,797.960021972656
2016-11-28,795,801.77001953125,790.830017089844,793.900024414062,276400,793.900024414062
2016-11-29,793.900024414062,798.840026855469,789.130004882812,790.239990234375,256500,790.239990234375
2016-11-30,790.659973144531,791.510009765625,779.890014648438,783.179992675781,340500,783.179992675781
2016-12-01,780.609985351562,789.039978027344,778.130004882812,780.760009765625,299100,780.760009765625
2016-12-02,783.260009765625,789.710021972656,781.010009765625,783.739990234375,242400,783.739990234375
2016-12-05,786.140014648438,787.77001953125,772.349975585938,776.419982910156,391700,776.419982910156
2016-12-06,787,792.460021972656,778.109985351562,779.809997558594,444800,779.809997558594
2016-12-07,789.940002441406,810,784.210021972656,809.869995117188,501800,809.869995117188
2016-12-08,807.52001953125,813.700012207031,802.200012207031,807.710021972656,330000,807.710021972656
2016-12-09,810.809997558594,811.590026855469,799.099975585938,803.099975585938,360400,803.099975585938
2016-12-12,802.469970703125,805.97998046875,796.570007324219,802.369995117188,227800,802.369995117188
2016-12-13,802.900024414062,808.950012207031,802.080017089844,803,210100,803
2016-12-14,800,804.919982910156,787.590026855469,788.960021972656,236500,788.960021972656
2016-12-15,790.539978027344,797.049987792969,786.049987792969,795.570007324219,355500,795.570007324219
2016-12-16,799.880004882812,805.090026855469,789.299987792969,794.719970703125,458700,794.719970703125
2016-12-19,794.02001953125,805.559997558594,794.02001953125,798.690002441406,306000,798.690002441406
2016-12-20,798.809997558594,808.099975585938,798.369995117188,807.320007324219,184300,807.320007324219
2016-12-21,808.510009765625,809.52001953125,802.869995117188,803.619995117188,225700,803.619995117188
2016-12-22,801.400024414062,806.77001953125,790.960021972656,799.609985351562,278000,799.609985351562
2016-12-23,797.049987792969,801.940002441406,792.799987792969,795.820007324219,169700,795.820007324219
2016-12-27,799.02001953125,805.780029296875,798.02001953125,803.570007324219,210300,803.570007324219
2016-12-28,804.219970703125,805.099975585938,794.489990234375,795.890014648438,156600,795.890014648438
2016-12-29,795.630004882812,803.960021972656,795.630004882812,798.489990234375,204800,798.489990234375
2016-12-30,800.349975585938,800.5,787.190002441406,789.789978027344,246400,789.789978027344
2017-01-03,795.580017089844,802.150024414062,784.390014648438,791.460021972656,248800,791.460021972656
2017-01-04,789.940002441406,795.880004882812,786.799987792969,793.039978027344,187200,793.039978027344
2017-01-05,788.719970703125,795.989990234375,785.010009765625,792,243200,792
2017-01-06,791,796.739990234375,788.260009765625,792.909973144531,216500,792.909973144531
2017-01-09,795.72998046875,795.72998046875,788.390014648438,790.340026855469,127100,790.340026855469
2017-01-10,788.719970703125,797.159973144531,788.599975585938,793.679992675781,186400,793.679992675781
2017-01-11,796.159973144531,800,787.690002441406,792,170900,792
2017-01-12,788.349975585938,790.969970703125,781.700012207031,790.27001953125,213700,790.27001953125
2017-01-13,787.669982910156,793.299987792969,779.809997558594,779.809997558594,262100,779.809997558594
2017-01-17,780.260009765625,787.299987792969,780.260009765625,782.289978027344,278700,782.289978027344
2017-01-18,785.539978027344,785.669982910156,772.549987792969,778.299987792969,308000,778.299987792969
2017-01-19,775.070007324219,776.47998046875,767,769.900024414062,255500,769.900024414062
2017-01-20,771.200012207031,775,764.210021972656,770.02001953125,340400,770.02001953125
2017-01-23,753.599975585938,754.099975585938,730.989990234375,739.349975585938,700800,739.349975585938
2017-01-24,742.140014648438,746.5,735.409973144531,738.429992675781,354700,738.429992675781
2017-01-25,743.429992675781,744.280029296875,734.059997558594,735,391100,735
2017-01-26,736.169982910156,739.820007324219,729.820007324219,729.890014648438,361600,729.890014648438
2017-01-27,729.549987792969,731.210021972656,723.450012207031,730,320700,730
2017-01-30,728.450012207031,731.919982910156,723.340026855469,724.409973144531,339600,724.409973144531
2017-01-31,725.640014648438,726.549987792969,718.070007324219,724.97998046875,1938800,724.97998046875
2017-02-01,728.739990234375,729.559997558594,713.090026855469,714.989990234375,394200,714.989990234375
2017-02-02,714.239990234375,726.380004882812,713.440002441406,725.429992675781,457200,725.429992675781
2017-02-03,724.929992675781,731.590026855469,722.659973144531,724.719970703125,318800,724.719970703125
2017-02-06,723.640014648438,728.97998046875,720.059997558594,720.489990234375,299900,720.489990234375
2017-02-07,721.150024414062,726.47998046875,716.419982910156,721.659973144531,349700,721.659973144531
2017-02-08,720.5,743.140014648438,717.52001953125,741.059997558594,566500,741.059997558594
2017-02-09,741.059997558594,749.010009765625,739.349975585938,745.940002441406,444600,745.940002441406
2017-02-10,751.609985351562,751.609985351562,738.200012207031,740.650024414062,236400,740.650024414062
2017-02-13,741,741,733.190002441406,736.090026855469,173900,736.090026855469
2017-02-14,735,739.380004882812,732.099975585938,735.789978027344,267500,735.789978027344
2017-02-15,735,741.359985351562,734.140014648438,739.5,228400,739.5
2017-02-16,743.190002441406,744.890014648438,733.799987792969,737.359985351562,264800,737.359985351562
2017-02-17,737.659973144531,741.780029296875,734.140014648438,741.049987792969,231300,741.049987792969
2017-02-21,745,749.989990234375,736.710021972656,740.659973144531,319700,740.659973144531
2017-02-22,743.440002441406,744.909973144531,731.02001953125,735.330017089844,316600,735.330017089844
2017-02-23,734.070007324219,734.960021972656,726.119995117188,727.219970703125,347100,727.219970703125
2017-02-24,727,734.710021972656,723.330017089844,732.75,257000,732.75
2017-02-27,733.760009765625,740.849975585938,730.869995117188,740.849975585938,536900,740.849975585938
2017-02-28,732.640014648438,752.989990234375,732.289978027344,736.549987792969,603200,736.549987792969
2017-03-01,740.010009765625,748.909973144531,736.02001953125,738.969970703125,649200,738.969970703125
2017-03-02,739.849975585938,739.849975585938,730.440002441406,733.530029296875,275700,733.530029296875
2017-03-03,731.72998046875,734.030029296875,720.200012207031,725.239990234375,483700,725.239990234375
2017-03-06,728,728,720.840026855469,723.909973144531,302600,723.909973144531
2017-03-07,721.859985351562,726.299987792969,711,712.719970703125,495300,712.719970703125
2017-03-08,711.119995117188,719.820007324219,705.299987792969,717.669982910156,417600,717.669982910156
2017-03-09,718.049987792969,721.320007324219,714.559997558594,715.929992675781,334500,715.929992675781
2017-03-10,717.570007324219,720.929992675781,713.97998046875,717.030029296875,276500,717.030029296875
2017-03-13,716,730.530029296875,712.780029296875,728.549987792969,367600,728.549987792969
2017-03-14,728.219970703125,731.5,724.440002441406,728.989990234375,250600,728.989990234375
2017-03-15,729.150024414062,729.349975585938,711.330017089844,716.289978027344,559600,716.289978027344
2017-03-16,713.909973144531,721.960021972656,713.299987792969,721.849975585938,270700,721.849975585938
2017-03-17,723.119995117188,732.090026855469,723.119995117188,730.77001953125,474200,730.77001953125
2017-03-20,730.260009765625,735,726.789978027344,729.789978027344,298800,729.789978027344
2017-03-21,731.02001953125,732.429992675781,723.669982910156,725.210021972656,317900,725.210021972656
2017-03-22,729.739990234375,731.890014648438,723.390014648438,725.349975585938,281900,725.349975585938
2017-03-23,724.179992675781,730.289978027344,719.489990234375,725.5,260700,725.5
2017-03-24,725.559997558594,727.330017089844,719.25,721.159973144531,187100,721.159973144531
2017-03-27,716.5,719.140014648438,712.340026855469,714.159973144531,367800,714.159973144531
2017-03-28,712.510009765625,717.02001953125,706.280029296875,716.989990234375,386000,716.989990234375
2017-03-29,717.210021972656,724,716.659973144531,722.460021972656,267900,722.460021972656
2017-03-30,722,723.169982910156,711.219970703125,719.080017089844,334900,719.080017089844
2017-03-31,718.280029296875,727,716.950012207031,723.049987792969,300800,723.049987792969
2017-04-03,720.5,721.469970703125,695.159973144531,700.690002441406,796600,700.690002441406
2017-04-04,700,705.659973144531,692.900024414062,696.669982910156,499800,696.669982910156
2017-04-05,699,709.460021972656,697.299987792969,703.030029296875,408800,703.030029296875
2017-04-06,705.22998046875,707.159973144531,700,702.289978027344,235200,702.289978027344
2017-04-07,702.590026855469,706.409973144531,699.650024414062,700.440002441406,265400,700.440002441406
2017-04-10,700.52001953125,707.450012207031,700.52001953125,703.640014648438,260200,703.640014648438
2017-04-11,702.72998046875,702.72998046875,698.010009765625,700.590026855469,193600,700.590026855469
2017-04-12,696.159973144531,700.570007324219,692.340026855469,693.340026855469,265000,693.340026855469
2017-04-13,693.679992675781,697.919982910156,688.460021972656,688.460021972656,198200,688.460021972656
2017-04-17,692.330017089844,692.940002441406,686.549987792969,687.609985351562,218000,687.609985351562
2017-04-18,685.349975585938,691.580017089844,684.47998046875,689.070007324219,261900,689.070007324219
2017-04-19,693.330017089844,711.349975585938,693.330017089844,697.570007324219,457500,697.570007324219
2017-04-20,699.640014648438,708.299987792969,697.390014648438,706.299987792969,296800,706.299987792969
2017-04-21,706.080017089844,713.349975585938,705.890014648438,707.789978027344,343800,707.789978027344
2017-04-24,713.22998046875,722.690002441406,711.169982910156,722.450012207031,367100,722.450012207031
2017-04-25,723.989990234375,724.900024414062,711.25,712.059997558594,353300,712.059997558594
2017-04-26,713.820007324219,719.799987792969,709.849975585938,715.119995117188,443400,715.119995117188
2017-04-27,713.869995117188,727.150024414062,692.5,703.900024414062,635900,703.900024414062
2017-04-28,700.510009765625,703.25,688.02001953125,692.190002441406,527300,692.190002441406
2017-05-01,696.400024414062,697.830017089844,680,682.989990234375,362400,682.989990234375
2017-05-02,683.27001953125,689.760009765625,680.140014648438,688.940002441406,362900,688.940002441406
2017-05-03,689.320007324219,698.390014648438,685.450012207031,697.179992675781,324400,697.179992675781
2017-05-04,696.400024414062,706.570007324219,696.400024414062,704.580017089844,294100,704.580017089844
2017-05-05,705.419982910156,707.5,700.609985351562,705.309997558594,281300,705.309997558594
2017-05-08,703.27001953125,711,703.27001953125,709.97998046875,202400,709.97998046875
2017-05-09,711.700012207031,711.700012207031,702.419982910156,707.049987792969,262500,707.049987792969
2017-05-10,703.559997558594,703.559997558594,693.280029296875,698.030029296875,378500,698.030029296875
2017-05-11,691,696.690002441406,683.260009765625,693.849975585938,331600,693.849975585938
2017-05-12,689.97998046875,691.919982910156,680.059997558594,680.719970703125,304400,680.719970703125
2017-05-15,681.159973144531,693.27001953125,679.25,681.010009765625,464500,681.010009765625
2017-05-16,680.039978027344,680.039978027344,668.289978027344,669.830017089844,462600,669.830017089844
2017-05-17,669.830017089844,672.369995117188,658.390014648438,664.049987792969,545700,664.049987792969
2017-05-18,665.070007324219,677.289978027344,664.320007324219,673.789978027344,334800,673.789978027344
2017-05-19,675.320007324219,677.469970703125,667.52001953125,673.650024414062,542000,673.650024414062
2017-05-22,671,672.549987792969,657.989990234375,659.489990234375,594300,659.489990234375
2017-05-23,607.010009765625,612.989990234375,579.609985351562,581.400024414062,2949700,581.400024414062
2017-05-24,581.179992675781,598.75,573.799987792969,590.989990234375,1580100,590.989990234375
2017-05-25,594.969970703125,609.849975585938,593.890014648438,607.340026855469,846300,607.340026855469
2017-05-26,605,618,605,615.619995117188,785100,615.619995117188
2017-05-30,621.799987792969,623.969970703125,611.52001953125,612.97998046875,595400,612.97998046875
2017-05-31,613.830017089844,616.419982910156,601.5,605.919982910156,884500,605.919982910156
2017-06-01,606.109985351562,625.559997558594,603.109985351562,623.97998046875,639100,623.97998046875
2017-06-02,622.900024414062,623.75,613.119995117188,621.700012207031,495800,621.700012207031
2017-06-05,619.179992675781,622.77001953125,612.469970703125,617.070007324219,536300,617.070007324219
2017-06-06,617.090026855469,617.090026855469,603,603.880004882812,464000,603.880004882812
2017-06-07,604.890014648438,612.929992675781,604.049987792969,606.77001953125,451400,606.77001953125
2017-06-08,606.77001953125,610,596.72998046875,598.960021972656,477300,598.960021972656
2017-06-09,598.909973144531,607.669982910156,594.590026855469,606.359985351562,537900,606.359985351562
2017-06-12,606.52001953125,621.190002441406,606.52001953125,612.02001953125,517300,612.02001953125
2017-06-13,613.299987792969,617.75,607.010009765625,612.080017089844,324900,612.080017089844
2017-06-14,610.260009765625,613.419982910156,605.179992675781,608.380004882812,346900,608.380004882812
2017-06-15,603.950012207031,616.760009765625,603.179992675781,613.010009765625,455000,613.010009765625
2017-06-16,609.72998046875,610.450012207031,590.469970703125,593.809997558594,639000,593.809997558594
2017-06-19,597.530029296875,598.609985351562,587.47998046875,596.859985351562,419300,596.859985351562
