"Fecha","DOW.Open","DOW.High","DOW.Low","DOW.Close","DOW.Volume","DOW.Adjusted"
2020-06-25,38,40.0299987792969,37.6800003051758,39.9799995422363,5986900,34.0543365478516
2020-06-26,39.560001373291,40,38.7299995422363,39.7999992370605,8333800,33.9010124206543
2020-06-29,40.3600006103516,41.1949996948242,40.189998626709,40.9799995422363,7756700,34.906120300293
2020-06-30,40.5900001525879,40.9500007629395,39.7599983215332,40.7599983215332,4835300,34.7187232971191
2020-07-01,40.75,41.2999992370605,40.3300018310547,40.75,4023600,34.710205078125
2020-07-02,41.6599998474121,42.25,40.9099998474121,41.5900001525879,4017500,35.4257125854492
2020-07-06,42.6300010681152,42.7799987792969,41.560001373291,42.4500007629395,4679000,36.1582450866699
2020-07-07,41.7400016784668,42.0699996948242,41.1699981689453,41.689998626709,4535900,35.5108909606934
2020-07-08,41.4900016784668,41.7799987792969,39.6349983215332,40.3499984741211,4824200,34.369499206543
2020-07-09,40.3899993896484,40.5200004577637,39.1699981689453,39.439998626709,3671900,33.5943756103516
2020-07-10,39.439998626709,40.8199996948242,39.4230003356934,40.7599983215332,3007800,34.7187232971191
2020-07-13,41.0999984741211,41.8400001525879,40.5,41.2400016784668,3089000,35.1275901794434
2020-07-14,41.3199996948242,42.6800003051758,41.2400016784668,42.439998626709,4350800,36.1497230529785
2020-07-15,43.6500015258789,44.0999984741211,42.5550003051758,43.3300018310547,3788300,36.9078178405762
2020-07-16,43.189998626709,44.2649993896484,42.8400001525879,43.8300018310547,4259800,37.3337097167969
2020-07-17,44.0699996948242,44.1500015258789,42.9599990844727,43.6699981689453,4610600,37.1974258422852
2020-07-20,43.3400001525879,43.6749992370605,42.1199989318848,42.2999992370605,3580900,36.0304756164551
2020-07-21,42.5,43.4300003051758,42.4500007629395,43.0400009155273,3399600,36.6607971191406
2020-07-22,42.939998626709,44.5,42.8849983215332,44.3400001525879,5792500,37.7681198120117
2020-07-23,43,43.2000007629395,41.8800010681152,42.8199996948242,6574300,36.4734039306641
2020-07-24,42.8199996948242,43.4799995422363,42.2999992370605,42.6100006103516,2999600,36.2945289611816
2020-07-27,42.810001373291,44.4799995422363,42.4300003051758,44,4733600,37.4785041809082
2020-07-28,43.7400016784668,44.0200004577637,42.5900001525879,42.6199989318848,3395400,36.303050994873
2020-07-29,42.7999992370605,43.6360015869141,42.7400016784668,43.5200004577637,3186900,37.069652557373
2020-07-30,42.6599998474121,42.8300018310547,41.3400001525879,41.7299995422363,4118700,35.5449523925781
2020-07-31,41.4900016784668,41.9199981689453,40.5900001525879,41.060001373291,7462100,34.9742622375488
2020-08-03,41.2200012207031,41.2400016784668,40.0800018310547,40.0900001525879,5079900,34.1480331420898
2020-08-04,40.0400009155273,41.8650016784668,39.9000015258789,41.3199996948242,5408800,35.195728302002
2020-08-05,41.9000015258789,42.4799995422363,41.75,41.9900016784668,3563600,35.7664184570312
2020-08-06,41.689998626709,42.3170013427734,41.0559997558594,42.0499992370605,3724900,35.8175277709961
2020-08-07,41.5800018310547,42.6650009155273,41.4440002441406,42.6300010681152,2913100,36.3115615844727
2020-08-10,42.810001373291,44.8899993896484,42.810001373291,44.7999992370605,4245900,38.1599388122559
2020-08-11,45.5400009155273,46.0699996948242,44.3400001525879,44.5,4373800,37.9044075012207
2020-08-12,45.2200012207031,45.3800010681152,43.9300003051758,44.2799987792969,2577300,37.7170066833496
2020-08-13,43.8600006103516,44.8699989318848,43.7099990844727,44.4300003051758,2767100,37.8447799682617
2020-08-14,43.9500007629395,45.1399993896484,43.8300018310547,44.8699989318848,1998300,38.2195587158203
2020-08-17,45.0999984741211,45.439998626709,44.2099990844727,44.4599990844727,3257300,37.8703269958496
2020-08-18,44.4099998474121,45.0299987792969,44.310001373291,44.7099990844727,2447100,38.0832748413086
2020-08-19,44.689998626709,45.0999984741211,44.25,44.6399993896484,3453400,38.0236473083496
2020-08-20,44.0200004577637,44.1399993896484,43.5299987792969,43.689998626709,3324000,37.2144546508789
2020-08-21,43.5,43.8699989318848,43.25,43.5900001525879,2511600,37.1292762756348
2020-08-24,44.2999992370605,46.1500015258789,44.0200004577637,46.1199989318848,4609000,39.2842864990234
2020-08-25,46.4099998474121,46.6599998474121,45.4729995727539,45.5900001525879,4188000,38.8328514099121
2020-08-26,45.6800003051758,46.6599998474121,45.2799987792969,46.3400001525879,3928500,39.4716873168945
2020-08-27,46.6800003051758,46.9500007629395,45.810001373291,46.1599998474121,3702300,39.3183670043945
2020-08-28,45.4099998474121,46.2099990844727,44.9700012207031,46.0499992370605,3772900,39.8286628723145
2020-08-31,45.9900016784668,46.1100006103516,45.0900001525879,45.1199989318848,3916800,39.0242958068848
2020-09-01,44.7900009155273,47.2799987792969,44.4700012207031,47.2700004577637,5428300,40.8838348388672
2020-09-02,47.6800003051758,49.2799987792969,47.4199981689453,49.2200012207031,7305900,42.570384979248
2020-09-03,49.2799987792969,49.7999992370605,47.9199981689453,48.3899993896484,6726900,41.8525276184082
2020-09-04,49.2900009155273,49.7000007629395,48.0800018310547,48.5999984741211,5325900,42.0341453552246
2020-09-08,47.689998626709,48.4150009155273,47.435001373291,47.9300003051758,4280800,41.4546661376953
2020-09-09,48.5699996948242,49.8800010681152,48.5,49.2299995422363,4168100,42.5790405273438
2020-09-10,49.2999992370605,49.75,48.6599998474121,48.7000007629395,4211300,42.1206436157227
2020-09-11,49.2099990844727,50.4199981689453,49.0400009155273,49.8499984741211,6225700,43.1152725219727
2020-09-14,50.0699996948242,50.5099983215332,49.6949996948242,50.0900001525879,5298900,43.3228530883789
2020-09-15,50.6100006103516,51.560001373291,50.3899993896484,51.0699996948242,4771700,44.1704559326172
2020-09-16,50.189998626709,51.0999984741211,49.4300003051758,49.7000007629395,5863500,42.9855422973633
2020-09-17,49.3699989318848,51.25,48.8499984741211,50.9700012207031,5253700,44.0839614868164
2020-09-18,50.5299987792969,51.2299995422363,50.25,50.3699989318848,6271100,43.5650215148926
2020-09-21,49.0400009155273,49.3300018310547,47.1800003051758,47.9099998474121,6468800,41.437370300293
2020-09-22,47.9799995422363,48.1549987792969,47.2000007629395,47.7999992370605,4181900,41.3422317504883
2020-09-23,47.6800003051758,48.1199989318848,46.4700012207031,46.7400016784668,4018000,40.4254341125488
2020-09-24,46.6699981689453,46.9900016784668,45.689998626709,46.4099998474121,4648700,40.1400184631348
2020-09-25,45.7700004577637,46.4000015258789,45.6300010681152,46.0400009155273,4090200,39.8200073242188
2020-09-28,46.5,48.2799987792969,46.5,47.4799995422363,3993100,41.0654640197754
2020-09-29,47.2299995422363,47.7799987792969,46.2599983215332,46.5699996948242,2716800,40.2784042358398
2020-09-30,47.189998626709,48.1199989318848,46.6100006103516,47.0499992370605,4663200,40.6935539245605
2020-10-01,47.2099990844727,47.5,45.9300003051758,46.1100006103516,3407600,39.8805465698242
2020-10-02,45.3699989318848,47.4700012207031,45.1300010681152,47.310001373291,4559000,40.9184265136719
2020-10-05,47.9000015258789,48.882999420166,47.7000007629395,48.5800018310547,3913400,42.0168495178223
2020-10-06,49.1199989318848,49.7900009155273,47.8600006103516,47.8800010681152,4474700,41.4114227294922
2020-10-07,48.4500007629395,49.060001373291,48,48.2999992370605,4506400,41.7746810913086
2020-10-08,48.6199989318848,49.4099998474121,48.476001739502,49.3800010681152,2962000,42.7087745666504
2020-10-09,49.7999992370605,50.0900001525879,48.7000007629395,49.3600006103516,4472800,42.6914710998535
2020-10-12,49.4000015258789,49.5,48.2620010375977,48.5800018310547,3005700,42.0168495178223
2020-10-13,48.4799995422363,48.9799995422363,47.7999992370605,47.8800010681152,6832200,41.4114227294922
2020-10-14,47.8400001525879,48.9700012207031,47.4199981689453,48.8300018310547,5322100,42.2330780029297
2020-10-15,47.8800010681152,49.0750007629395,47.8400001525879,49.0099983215332,2793200,42.3887634277344
2020-10-16,49.3699989318848,49.9949989318848,49.1300010681152,49.2999992370605,2754300,42.639575958252
2020-10-19,49.3300018310547,50.3300018310547,48.7400016784668,48.8400001525879,2903500,42.2417297363281
2020-10-20,49.3499984741211,50.1500015258789,49.2099990844727,49.3400001525879,2503600,42.6741752624512
2020-10-21,49.3800010681152,49.7150001525879,48.5499992370605,48.5499992370605,4092500,41.990909576416
2020-10-22,49.810001373291,50.1599998474121,47.1500015258789,48.8199996948242,5244000,42.2244300842285
2020-10-23,49.5200004577637,49.9500007629395,48.4099998474121,48.5299987792969,3123400,41.9736061096191
2020-10-26,47.939998626709,48.1399993896484,46.8170013427734,47.1500015258789,4026400,40.7800483703613
2020-10-27,46.9199981689453,47.189998626709,46.3899993896484,46.5699996948242,4141200,40.2784042358398
2020-10-28,44.939998626709,45.7000007629395,44.3300018310547,45.1800003051758,6157100,39.0761909484863
2020-10-29,44.6300010681152,46.6599998474121,44.5699996948242,46.25,4300100,40.001636505127
2020-10-30,45.8600006103516,46.189998626709,44.7299995422363,45.4900016784668,5165900,39.3443145751953
2020-11-02,46.25,48.060001373291,45.8800010681152,47.8199996948242,3675800,41.3595352172852
2020-11-03,48.25,49.0299987792969,47.6599998474121,48.7299995422363,3293500,42.1465873718262
2020-11-04,47.9500007629395,48.3400001525879,46.2519989013672,46.4500007629395,4542300,40.1746215820312
2020-11-05,46.9000015258789,49.4500007629395,46.8800010681152,48.9700012207031,4253000,42.3541679382324
2020-11-06,49.2299995422363,49.8199996948242,48.0309982299805,48.2299995422363,3061500,41.7141342163086
2020-11-09,51.5900001525879,54.1800003051758,51.5400009155273,52.1199989318848,9208300,45.0785942077637
2020-11-10,52.3300018310547,53.7000007629395,52.0699996948242,53.4599990844727,6148700,46.2375679016113
2020-11-11,53.5,53.6049995422363,52.0200004577637,52.2099990844727,4118500,45.1564407348633
2020-11-12,51.7400016784668,52.0699996948242,50.5400009155273,51.0400009155273,3467600,44.1445045471191
2020-11-13,50.2700004577637,52.1300010681152,50.2000007629395,51.9700012207031,3482900,44.9488716125488
2020-11-16,53.5499992370605,53.939998626709,52.1399993896484,53.9300003051758,4075600,46.6440734863281
2020-11-17,53.1599998474121,54.560001373291,52.8300018310547,54.4799995422363,4795000,47.119758605957
2020-11-18,54.6500015258789,56.2750015258789,54.5299987792969,55.2999992370605,5903500,47.8289794921875
2020-11-19,54.9099998474121,55.4900016784668,53.9199981689453,55.3400001525879,3514000,47.8635749816895
2020-11-20,55.0699996948242,55.4199981689453,54.2799987792969,54.7299995422363,2871700,47.3359870910645
2020-11-23,55.2799987792969,56.2900009155273,55.2799987792969,55.939998626709,4560700,48.382511138916
2020-11-24,57,58.1800003051758,56.6100006103516,57.7299995422363,4442800,49.9306907653809
2020-11-25,57.4500007629395,57.4500007629395,56.1650009155273,56.4300003051758,4158500,48.8063201904297
2020-11-27,55.9099998474121,56.0499992370605,55.0099983215332,55.4000015258789,2847400,48.5173225402832
2020-11-30,54.8899993896484,55,52.7999992370605,53.0099983215332,8760600,46.424243927002
2020-12-01,54.4300003051758,54.4300003051758,52.9000015258789,53.5299987792969,4328700,46.879638671875
2020-12-02,53.3199996948242,53.564998626709,52.689998626709,53.2000007629395,3723000,46.5906410217285
2020-12-03,52.9900016784668,53.8889999389648,52.7999992370605,53.5999984741211,3213800,46.9409370422363
2020-12-04,53.810001373291,55.0999984741211,53.7999992370605,55.0499992370605,3294500,48.2108001708984
2020-12-07,54.9300003051758,54.939998626709,53.0200004577637,53.2099990844727,3602700,46.5993957519531
2020-12-08,52.9000015258789,54.6699981689453,52.7999992370605,54.5499992370605,3161500,47.7729225158691
2020-12-09,54.939998626709,55.75,54.3499984741211,54.6599998474121,3219100,47.8692588806152
2020-12-10,54.6599998474121,55.1100006103516,54.0400009155273,54.4300003051758,3402000,47.6678276062012
2020-12-11,54.2900009155273,54.4500007629395,53.5699996948242,54,2674800,47.2912483215332
2020-12-14,54.5999984741211,54.7599983215332,53.0299987792969,53.060001373291,3121900,46.4680328369141
2020-12-15,53.8499984741211,54.1500015258789,53.1500015258789,54.1300010681152,2335500,47.4050979614258
2020-12-16,54.0299987792969,54.1100006103516,53.2400016784668,53.8300018310547,1948800,47.1423721313477
2020-12-17,54.2000007629395,54.3300018310547,53.5849990844727,53.8300018310547,2222300,47.1423721313477
2020-12-18,55.1100006103516,55.75,54.2400016784668,55.6599998474121,11536700,48.7450180053711
2020-12-21,54.0499992370605,55.2000007629395,53.7299995422363,55.0800018310547,4458800,48.2370758056641
2020-12-22,55.0099983215332,55.2700004577637,54.439998626709,54.6699981689453,2268300,47.8780059814453
2020-12-23,55.0200004577637,55.7700004577637,54.7299995422363,54.75,2251600,47.9480743408203
2020-12-24,54.9199981689453,54.9679985046387,54.3349990844727,54.7900009155273,1074700,47.9831008911133
2020-12-28,55.2700004577637,55.7700004577637,54.1800003051758,54.2900009155273,3668200,47.5452194213867
2020-12-29,54.5,54.8199996948242,53.8499984741211,54.3300018310547,2222000,47.5802459716797
2020-12-30,54.3499984741211,55.6599998474121,54.2999992370605,55.4700012207031,3790000,48.5786209106445
2020-12-31,55.4700012207031,56.0999984741211,55.1100006103516,55.5,2663500,48.6048927307129
2021-01-04,55.8199996948242,56.1209983825684,53.6500015258789,54.0400009155273,4852800,47.3262748718262
2021-01-05,54.1399993896484,56.1699981689453,54,55.7999992370605,3112800,48.8676223754883
2021-01-06,56.9500007629395,59.2099990844727,56.5499992370605,58.4300003051758,6208400,51.1708869934082
2021-01-07,59,59.7700004577637,58.1049995422363,58.5099983215332,4437600,51.2409400939941
2021-01-08,58.3699989318848,58.8600006103516,57.75,58.2099990844727,4063500,50.978214263916
2021-01-11,57.7000007629395,58.9500007629395,57.25,58.8600006103516,3455900,51.5474586486816
2021-01-12,59.3199996948242,61.2099990844727,59,61.0400009155273,6235000,53.4566230773926
2021-01-13,60.75,61.310001373291,59.6599998474121,60.0299987792969,3236300,52.5721015930176
2021-01-14,60.2099990844727,60.5,59.4199981689453,59.6500015258789,3578800,52.239315032959
2021-01-15,58.6199989318848,58.8199996948242,57.1300010681152,57.310001373291,6692900,50.1900291442871
2021-01-19,57.7599983215332,58.2000007629395,56.3300018310547,57.5499992370605,4919300,50.4002075195312
2021-01-20,57.8699989318848,58.6300010681152,57.2299995422363,58.5699996948242,3724400,51.2934875488281
2021-01-21,58.5099983215332,58.7700004577637,57.310001373291,57.560001373291,3442000,50.4089698791504
2021-01-22,56.9900016784668,57.7849998474121,56.8699989318848,57.5,2621500,50.3564224243164
2021-01-25,56.8600006103516,57.4199981689453,55.6599998474121,57.2299995422363,3682400,50.1199607849121
2021-01-26,57.8899993896484,58.25,55.7000007629395,55.7400016784668,3060300,48.8150787353516
2021-01-27,54.6399993896484,55.0800018310547,52.6599998474121,54.3899993896484,6283500,47.6327934265137
2021-01-28,54.1399993896484,54.8499984741211,53,54.3800010681152,5817000,47.6240386962891
2021-01-29,53.8499984741211,54.7050018310547,51.7599983215332,51.9000015258789,8895400,45.4521446228027
2021-02-01,52.3899993896484,52.8400001525879,51.3300018310547,52.75,4128300,46.1965446472168
2021-02-02,53.560001373291,54.8699989318848,52.8699989318848,54.6100006103516,5229500,47.8254623413086
2021-02-03,54.310001373291,55.3950004577637,54.0390014648438,55.3499984741211,3984200,48.4735336303711
2021-02-04,55.4700012207031,56.3699989318848,54.8199996948242,56.3400001525879,4312200,49.3405342102051
2021-02-05,56.7400016784668,57.8300018310547,56.439998626709,57.2400016784668,3732500,50.1287231445312
2021-02-08,57.75,58.2599983215332,57.2099990844727,57.3499984741211,2543200,50.2250556945801
2021-02-09,57.5,57.5149993896484,56.3699989318848,56.5999984741211,4209500,49.5682373046875
2021-02-10,57,58.3800010681152,56.4799995422363,57.6699981689453,3453000,50.5052947998047
2021-02-11,57.810001373291,57.939998626709,56.689998626709,57.6699981689453,2326500,50.5052947998047
2021-02-12,57.560001373291,58.2700004577637,57.4449996948242,58.1500015258789,1975100,50.925666809082
2021-02-16,58.9000015258789,59.3549995422363,58.5400009155273,58.75,4072700,51.4511299133301
2021-02-17,58.5800018310547,58.9099998474121,57.6100006103516,58.5400009155273,3277800,51.2672119140625
2021-02-18,58.2999992370605,58.6650009155273,57.0999984741211,57.560001373291,3112600,50.4089698791504
2021-02-19,57.75,60.5299987792969,57.75,60.3899993896484,4037100,52.887378692627
2021-02-22,60.6199989318848,62.560001373291,60.2000007629395,62.4799995422363,5672600,54.7177314758301
2021-02-23,62.939998626709,62.9700012207031,61.5099983215332,62.1199989318848,4147200,54.4024467468262
2021-02-24,62,63.9799995422363,61.943000793457,63.689998626709,4668600,55.777400970459
2021-02-25,62.4799995422363,62.8370018005371,61.125,61.3499984741211,3260300,54.3251800537109
2021-02-26,60.8499984741211,61.0499992370605,58.7999992370605,59.310001373291,6399700,52.5187797546387
2021-03-01,61.1500015258789,62.2700004577637,60.5699996948242,61.5400009155273,4083800,54.4934387207031
2021-03-02,62.2099990844727,64.0400009155273,61.7999992370605,62.7299995422363,7316000,55.5471725463867
2021-03-03,62.5,63.3899993896484,62.0099983215332,62.25,5390300,55.1221313476562
2021-03-04,62.060001373291,62.6199989318848,60.0900001525879,61.2000007629395,6050400,54.1923561096191
2021-03-05,62.1199989318848,63.0400009155273,60.75,62.9099998474121,3883800,55.7065582275391
2021-03-08,63.1699981689453,64.2699966430664,62.5099983215332,63.439998626709,4437600,56.1758766174316
2021-03-09,63.6699981689453,63.7099990844727,61.9099998474121,62.2599983215332,5823200,55.1309852600098
2021-03-10,62.6199989318848,64.4599990844727,62.3699989318848,64.0899963378906,4238500,56.7514457702637
2021-03-11,64.3300018310547,65.2699966430664,64.2200012207031,64.3199996948242,3651800,56.9551086425781
2021-03-12,64.6800003051758,65.0500030517578,63.8800010681152,64.3399963378906,2690800,56.9728126525879
2021-03-15,64.0699996948242,64.2900009155273,62.4500007629395,62.9000015258789,5353300,55.6977043151855
2021-03-16,62.689998626709,63.8300018310547,61.8600006103516,63.1800003051758,6461600,55.9456481933594
2021-03-17,63.4799995422363,66.25,63.1800003051758,66.0100021362305,5138900,58.4516067504883
2021-03-18,66.0599975585938,67.2699966430664,64.629997253418,64.7200012207031,4203500,57.3093147277832
2021-03-19,64.7200012207031,64.8000030517578,62.6599998474121,63.9099998474121,6445800,56.5920486450195
2021-03-22,63.7999992370605,63.7999992370605,62.4000015258789,63.5099983215332,4631100,56.2378578186035
2021-03-23,62.6699981689453,62.6879997253418,60.4000015258789,60.75,5523500,53.7938842773438
2021-03-24,61.5999984741211,63.4199981689453,61.4029998779297,62.0400009155273,4322600,54.9361801147461
2021-03-25,61.4700012207031,63.310001373291,61.25,63.2400016784668,3921200,55.9987716674805
2021-03-26,63.3899993896484,64.1399993896484,63.0900001525879,63.9900016784668,4256300,56.662899017334
2021-03-29,63.6199989318848,65.120002746582,63.5,63.9000015258789,3193700,56.5832061767578
2021-03-30,63.7200012207031,64.7900009155273,63.4799995422363,64.6100006103516,2605100,57.2119064331055
2021-03-31,64.2699966430664,64.9599990844727,63.5099983215332,63.939998626709,3643800,56.6186180114746
2021-04-01,63.9500007629395,64.7200012207031,63.4799995422363,64.5999984741211,3698900,57.2030448913574
2021-04-05,65,65.2200012207031,64.25,64.5899963378906,4077900,57.1941909790039
2021-04-06,64.2399978637695,65.3899993896484,64.129997253418,64.5999984741211,3420300,57.2030448913574
2021-04-07,64.4899978637695,64.9700012207031,63.6599998474121,63.9900016784668,2374000,56.662899017334
2021-04-08,63.8600006103516,64.0299987792969,62.6199989318848,63.189998626709,3638900,55.9544982910156
2021-04-09,63.189998626709,63.560001373291,62.5400009155273,63.1399993896484,3721000,55.910228729248
2021-04-12,63.5999984741211,64.1500015258789,63.2999992370605,63.7900009155273,3143800,56.4857978820801
2021-04-13,63.5900001525879,63.6800003051758,62.4500007629395,63.310001373291,4471600,56.0607643127441
2021-04-14,63.5900001525879,64.7799987792969,63.3600006103516,64.2399978637695,4234400,56.8842658996582
2021-04-15,64.879997253418,64.9199981689453,63.7999992370605,64.5699996948242,2632500,57.1764831542969
2021-04-16,65.2699966430664,65.5100021362305,64.2600021362305,64.6800003051758,3698800,57.2738952636719
2021-04-19,64.8000030517578,65.0400009155273,63.939998626709,64.5500030517578,2566600,57.1587753295898
2021-04-20,64,64.0500030517578,62.2799987792969,62.4799995422363,4532200,55.325798034668
2021-04-21,62.4599990844727,65.0199966430664,62.375,64.8199996948242,4283500,57.3978576660156
2021-04-22,64,64.0500030517578,60.7200012207031,60.9300003051758,12028900,53.9532852172852
2021-04-23,61.0999984741211,62.4900016784668,60.4500007629395,62.1100006103516,5682300,54.9981575012207
2021-04-26,62.3600006103516,62.8199996948242,61.9300003051758,62.2000007629395,4871600,55.0778541564941
2021-04-27,62.2700004577637,62.8499984741211,61.7200012207031,62.6500015258789,3781300,55.4763336181641
2021-04-28,63.0299987792969,64.0650024414062,62.7000007629395,63.310001373291,5584300,56.0607643127441
2021-04-29,63.8199996948242,64.6900024414062,63.435001373291,64.0599975585938,4366000,56.7248840332031
2021-04-30,63.4500007629395,63.7099990844727,62.2999992370605,62.5,4932300,55.343505859375
2021-05-03,63.1800003051758,65.0350036621094,63.1199989318848,64.5500030517578,6327800,57.1587753295898
2021-05-04,64.25,66.2699966430664,63.7999992370605,66.2200012207031,7367200,58.6375579833984
2021-05-05,66.4899978637695,68.2350006103516,66.1399993896484,68.0699996948242,7467100,60.2757225036621
2021-05-06,68.0199966430664,69.0899963378906,67.1699981689453,69.0400009155273,4670600,61.1346549987793
2021-05-07,68.3499984741211,69.3199996948242,67.7799987792969,69.0400009155273,5174900,61.1346549987793
2021-05-10,69.75,70.5999984741211,68.6600036621094,68.7300033569336,5039000,60.8601417541504
2021-05-11,67.8399963378906,68.9000015258789,67.1999969482422,68.5699996948242,5693400,60.7184600830078
2021-05-12,68.75,69.0999984741211,67.4000015258789,67.5999984741211,4886200,59.859546661377
2021-05-13,67.4599990844727,68.5999984741211,67.3199996948242,68.0800018310547,3068400,60.2845764160156
2021-05-14,68.5,70.0400009155273,68.370002746582,69.8300018310547,4817200,61.8342018127441
2021-05-17,69.5800018310547,71.0800018310547,69.4700012207031,70.9100036621094,3607500,62.79052734375
2021-05-18,71,71.379997253418,69.5100021362305,69.5299987792969,3523800,61.568546295166
2021-05-19,68.5,68.9100036621094,67.2699966430664,68.5500030517578,4398500,60.7007637023926
2021-05-20,68.4599990844727,68.7200012207031,67.8600006103516,68.2600021362305,3126500,60.443962097168
2021-05-21,68.6800003051758,69.5999984741211,68.5500030517578,68.8300018310547,3855700,60.9487075805664
2021-05-24,69.5899963378906,70.0100021362305,69.0950012207031,69.5500030517578,3420100,61.5862579345703
2021-05-25,69.4599990844727,70.4499969482422,68.9599990844727,69.0400009155273,4419400,61.1346549987793
2021-05-26,68.8300018310547,69.6399993896484,68.2099990844727,69.5699996948242,6059200,61.6039733886719
2021-05-27,69.3199996948242,69.9599990844727,68.2399978637695,68.6600036621094,6256600,61.4161186218262
2021-05-28,69.0800018310547,69.1699981689453,67.7099990844727,68.4199981689453,3815200,61.2014389038086
2021-06-01,69.1699981689453,70.5299987792969,68.8499984741211,70.4100036621094,4139100,62.9814872741699
2021-06-02,70.3199996948242,70.3199996948242,68.8600006103516,68.9499969482422,4797800,61.6755256652832
2021-06-03,69.3499984741211,70.6999969482422,68.4410018920898,70.6100006103516,4322500,63.1603851318359
2021-06-04,71,71.1399993896484,69.879997253418,70.370002746582,3041900,62.9457092285156
2021-06-07,70.370002746582,70.4700012207031,68.8899993896484,69.2399978637695,2803900,61.9349250793457
2021-06-08,69.0199966430664,69.7200012207031,68.3099975585938,69.379997253418,3469400,62.0601539611816
2021-06-09,69.25,69.5100021362305,68.4700012207031,68.8399963378906,3379200,61.5771331787109
2021-06-10,69.9899978637695,70.1699981689453,67.9499969482422,67.9899978637695,4022000,60.8168067932129
2021-06-11,68.4700012207031,69.0199966430664,67.8399963378906,68,2726100,60.8257522583008
2021-06-14,67.8300018310547,68.1800003051758,66.629997253418,66.9599990844727,3712800,59.8954696655273
2021-06-15,66.9100036621094,67.4250030517578,66.4400024414062,67.2200012207031,3255000,60.128044128418
2021-06-16,67.0100021362305,67.120002746582,65.1999969482422,65.5899963378906,5428800,58.6700096130371
2021-06-17,65.7699966430664,65.8000030517578,62.3300018310547,63.5400009155273,5696100,56.8362998962402
2021-06-18,62.5499992370605,63.0499992370605,61.8800010681152,61.9799995422363,8745300,55.4408836364746
2021-06-21,63.1399993896484,63.9490013122559,62.7900009155273,63.1100006103516,5260000,56.4516639709473
2021-06-22,63.4599990844727,63.8199996948242,62.6800003051758,63.5,4019100,56.8005180358887
2021-06-23,64,64.2699966430664,63.0999984741211,63.1500015258789,3254400,56.4874458312988
2021-06-24,63.7799987792969,63.8300018310547,62.7599983215332,63.1100006103516,4253700,56.4516639709473
2021-06-25,63.25,63.8699989318848,63.1100006103516,63.2900009155273,4259700,56.6126747131348
2021-06-28,63.2999992370605,63.2999992370605,62.1699981689453,62.9000015258789,2727000,56.2638206481934
2021-06-29,63.2799987792969,63.810001373291,62.5800018310547,62.9799995422363,2652900,56.3353805541992
2021-06-30,62.8499984741211,63.6199989318848,62.75,63.2799987792969,3356500,56.6037254333496
2021-07-01,64.2200012207031,64.4199981689453,63.4199981689453,63.5,3324700,56.8005180358887
2021-07-02,63.3300018310547,63.7700004577637,62.7999992370605,63.5099983215332,3172800,56.8094596862793
2021-07-06,63.4000015258789,63.4500007629395,61.4049987792969,61.9300003051758,3727000,55.3961601257324
2021-07-07,61.7000007629395,62.4900016784668,61.0940017700195,62.25,3424300,55.6823959350586
2021-07-08,61,62.0200004577637,60.6500015258789,61.4099998474121,4251300,54.931022644043
2021-07-09,62.2299995422363,63.6699981689453,62.0999984741211,63.0800018310547,5063200,56.4248352050781
2021-07-12,62.560001373291,63.5999984741211,61.9749984741211,63.2200012207031,3100400,56.5500564575195
2021-07-13,63.4199981689453,63.689998626709,62.3199996948242,62.7000007629395,3074500,56.0849189758301
2021-07-14,62.939998626709,63.6450004577637,62.1699981689453,62.3199996948242,2571700,55.7450103759766
2021-07-15,61.7999992370605,62.7200012207031,61.689998626709,61.9099998474121,2745800,55.3782691955566
2021-07-16,61.2999992370605,61.7200012207031,59.7999992370605,60.0099983215332,6961300,53.6787261962891
2021-07-19,58.1399993896484,58.4799995422363,57.0550003051758,57.7900009155273,7815400,51.692943572998
2021-07-20,58.1399993896484,59.189998626709,57.6279983520508,58.6199989318848,6771700,52.4353828430176
2021-07-21,59.5200004577637,60.0499992370605,59.0550003051758,59.7299995422363,7428300,53.4282684326172
2021-07-22,58.560001373291,60.8899993896484,58,60.4799995422363,7111300,54.0991401672363
2021-07-23,60.8400001525879,61.2799987792969,59.7999992370605,60.1100006103516,4690500,53.7681732177734
2021-07-26,60.2000007629395,62.0400009155273,60.2000007629395,62.0099983215332,6534300,55.4677200317383
2021-07-27,61.5099983215332,62.4199981689453,60.8600006103516,61.9500007629395,3568500,55.4140510559082
2021-07-28,61.8300018310547,62.2999992370605,61.060001373291,61.8699989318848,4113600,55.3424873352051
2021-07-29,62.439998626709,62.9300003051758,62.0099983215332,62.5999984741211,3708600,55.9954719543457
2021-07-30,62.4900016784668,63.2249984741211,61.6650009155273,62.1599998474121,4646800,55.6018905639648
2021-08-02,62.2999992370605,63.5900001525879,61.189998626709,61.2200012207031,3714500,54.7610664367676
2021-08-03,61.1500015258789,62.2700004577637,60.1549987792969,62.2299995422363,4819700,55.6645050048828
2021-08-04,61.7400016784668,62.2000007629395,60.9799995422363,60.9900016784668,3340100,54.5553321838379
2021-08-05,61.2900009155273,61.7999992370605,60.9000015258789,61,3037100,54.5642776489258
2021-08-06,61.6100006103516,62.3699989318848,61.5499992370605,62,3142800,55.4587745666504
2021-08-09,61.7200012207031,62.2249984741211,61.3600006103516,61.8199996948242,3178100,55.2977676391602
