"Fecha","ROP.Open","ROP.High","ROP.Low","ROP.Close","ROP.Volume","ROP.Adjusted"
2016-07-15,172.509994506836,173.570007324219,171,171.910003662109,439100,164.784759521484
2016-07-18,171.5,171.979995727539,170.470001220703,170.710006713867,367100,163.634506225586
2016-07-19,170.020004272461,171.240005493164,169.699996948242,171.220001220703,426100,164.123413085938
2016-07-20,172.059997558594,174.559997558594,172.059997558594,173.729995727539,671900,166.529312133789
2016-07-21,173.539993286133,174.020004272461,171.570007324219,171.850006103516,334100,164.727249145508
2016-07-22,171.660003662109,173.369995117188,170.699996948242,173.309997558594,602000,166.126724243164
2016-07-25,165,166.869995117188,159.279998779297,163.330001831055,4247400,156.560394287109
2016-07-26,162.619995117188,166.130004882812,162.119995117188,165.470001220703,1389400,158.611740112305
2016-07-27,165.559997558594,167.600006103516,165.160003662109,167.539993286133,1503800,160.595932006836
2016-07-28,167.160003662109,169.429992675781,166.979995727539,169.119995117188,822500,162.110427856445
2016-07-29,168.820007324219,171.610000610352,168.490005493164,170.360000610352,1030900,163.299057006836
2016-08-01,170.089996337891,172,170.089996337891,171.479995727539,708900,164.372573852539
2016-08-02,171.229995727539,171.419998168945,169.220001220703,169.580001831055,628600,162.551361083984
2016-08-03,169.5,170.289993286133,168.490005493164,169.070007324219,489900,162.0625
2016-08-04,169.770004272461,170.220001220703,169.130004882812,169.570007324219,460200,162.541763305664
2016-08-05,170.25,171.070007324219,169.639999389648,170.710006713867,338300,163.634506225586
2016-08-08,171.119995117188,171.729995727539,170.589996337891,171.679992675781,411600,164.564346313477
2016-08-09,171.940002441406,172.610000610352,170.809997558594,171.339996337891,322400,164.238388061523
2016-08-10,171.610000610352,171.860000610352,170.509994506836,171.710006713867,275700,164.59309387207
2016-08-11,171.860000610352,174.600006103516,171.860000610352,174.449996948242,458400,167.219482421875
2016-08-12,174.080001831055,174.080001831055,172.050003051758,172.710006713867,331500,165.551681518555
2016-08-15,172.649993896484,174.259994506836,172.220001220703,173.789993286133,392700,166.586837768555
2016-08-16,173.529998779297,173.75,172.610000610352,172.720001220703,341400,165.561248779297
2016-08-17,172.869995117188,173.229995727539,171.850006103516,172.880004882812,553900,165.714584350586
2016-08-18,172.720001220703,173.220001220703,172.070007324219,173.220001220703,302000,166.040435791016
2016-08-19,172.729995727539,176.429992675781,172.059997558594,176.399993896484,1481700,169.088653564453
2016-08-22,176,177.130004882812,175.229995727539,176.509994506836,543000,169.194061279297
2016-08-23,177,177.470001220703,176.419998168945,176.990005493164,385800,169.654251098633
2016-08-24,176.820007324219,177.149993896484,176.070007324219,176.559997558594,431100,169.242095947266
2016-08-25,175.970001220703,176.880004882812,175.779998779297,176.830001831055,222000,169.500885009766
2016-08-26,177.229995727539,178.960006713867,176.729995727539,177.800003051758,606200,170.430679321289
2016-08-29,177.669998168945,178.669998168945,177.649993896484,178.570007324219,284500,171.168731689453
2016-08-30,178.729995727539,179.169998168945,178.210006713867,178.800003051758,387300,171.38916015625
2016-08-31,178.460006713867,178.770004272461,176.729995727539,177.550003051758,584300,170.191024780273
2016-09-01,177.119995117188,180.869995117188,176.929992675781,180.710006713867,560700,173.220062255859
2016-09-02,181.080001831055,182.240005493164,180.710006713867,182.149993896484,383300,174.600372314453
2016-09-06,182.199996948242,182.199996948242,179.509994506836,180.419998168945,546400,172.942016601562
2016-09-07,180.089996337891,180.330001831055,179.020004272461,179.710006713867,390500,172.261505126953
2016-09-08,179.639999389648,181.509994506836,178.910003662109,180.210006713867,539100,172.740783691406
2016-09-09,178.75,179.289993286133,176.059997558594,176.059997558594,516500,168.762741088867
2016-09-12,175.270004272461,180.029998779297,174.449996948242,179.800003051758,462300,172.347793579102
2016-09-13,178.580001831055,178.949996948242,177.279998779297,177.580001831055,432900,170.219757080078
2016-09-14,177.360000610352,178.610000610352,175.479995727539,176.259994506836,378400,168.954498291016
2016-09-15,175.809997558594,178.5,175.490005493164,178.190002441406,375000,170.804458618164
2016-09-16,177.539993286133,177.550003051758,175.389999389648,177.190002441406,601500,169.845962524414
2016-09-19,177.880004882812,178.429992675781,176.270004272461,176.699996948242,261300,169.376251220703
2016-09-20,177.830001831055,177.830001831055,175.979995727539,175.990005493164,569700,168.695724487305
2016-09-21,176.119995117188,178.240005493164,176.089996337891,178.050003051758,289300,170.670272827148
2016-09-22,178.309997558594,182.350006103516,178.309997558594,182.130004882812,457000,174.581207275391
2016-09-23,182.199996948242,182.210006713867,180.100006103516,180.100006103516,278900,172.635330200195
2016-09-26,179.610000610352,179.610000610352,178.039993286133,178.350006103516,319900,170.957870483398
2016-09-27,178.259994506836,179.779998779297,177.380004882812,179.580001831055,392300,172.136871337891
2016-09-28,179.929992675781,183.029998779297,179.889999389648,182.839996337891,463500,175.261749267578
2016-09-29,181.919998168945,183.119995117188,180.550003051758,181.300003051758,566600,173.785614013672
2016-09-30,182.419998168945,183.490005493164,180.880004882812,182.470001220703,539200,174.907073974609
2016-10-03,181.160003662109,183,181.009994506836,182.089996337891,327300,174.542877197266
2016-10-04,182.279998779297,182.690002441406,180.75,181.949996948242,524500,174.408645629883
2016-10-05,181.479995727539,182.949996948242,181.309997558594,182.309997558594,312000,175.042282104492
2016-10-06,181.720001220703,181.789993286133,179.779998779297,181.309997558594,419900,174.082214355469
2016-10-07,181.190002441406,181.190002441406,178.809997558594,179.880004882812,419800,172.709182739258
2016-10-10,180.600006103516,181.229995727539,179,179.399993896484,223800,172.248306274414
2016-10-11,179.229995727539,179.229995727539,175.289993286133,176.860000610352,644400,169.809616088867
2016-10-12,176.520004272461,177.270004272461,175.860000610352,176.369995117188,327900,169.339157104492
2016-10-13,174.860000610352,175.020004272461,173.580001831055,173.880004882812,375800,166.948425292969
2016-10-14,173.869995117188,175.589996337891,172.919998168945,172.940002441406,483400,166.0458984375
2016-10-17,172.690002441406,172.919998168945,171.320007324219,171.429992675781,450500,164.596069335938
2016-10-18,172.559997558594,172.610000610352,170.419998168945,172.520004272461,531500,165.642623901367
2016-10-19,172.860000610352,174.699996948242,172.169998168945,174.559997558594,438000,167.601303100586
2016-10-20,174.479995727539,174.610000610352,172.619995117188,173.179992675781,401100,166.276245117188
2016-10-21,171.470001220703,172.929992675781,170.399993896484,172.399993896484,352000,165.527389526367
2016-10-24,173.710006713867,174.869995117188,171.470001220703,171.509994506836,365400,164.6728515625
2016-10-25,171.470001220703,172.360000610352,170.449996948242,171.339996337891,471900,164.509628295898
2016-10-26,171.130004882812,171.259994506836,169.440002441406,169.729995727539,758300,162.963836669922
2016-10-27,170.300003051758,170.520004272461,167.75,168.479995727539,678200,161.763641357422
2016-10-28,168.979995727539,169.440002441406,167.5,167.910003662109,851900,161.216384887695
2016-10-31,168.559997558594,174.880004882812,168.559997558594,173.309997558594,2106900,166.401107788086
2016-11-01,172.869995117188,174.789993286133,171.270004272461,171.580001831055,2830100,164.740081787109
2016-11-02,171.679992675781,171.970001220703,169.960006713867,170.070007324219,724200,163.290328979492
2016-11-03,170.470001220703,171.309997558594,169.669998168945,170.360000610352,439000,163.568740844727
2016-11-04,170.809997558594,171.320007324219,169.419998168945,169.470001220703,1033700,162.714172363281
2016-11-07,171.320007324219,173.039993286133,171.270004272461,172.850006103516,550000,165.95947265625
2016-11-08,173.119995117188,174.889999389648,172.139999389648,174.039993286133,756800,167.102005004883
2016-11-09,173.259994506836,177.229995727539,171.570007324219,176.949996948242,970000,169.896011352539
2016-11-10,177.089996337891,180.5,176.600006103516,179.809997558594,1157500,172.642013549805
2016-11-11,179.570007324219,180.309997558594,178.009994506836,178.949996948242,713700,171.816284179688
2016-11-14,179.059997558594,180.25,178.960006713867,179.580001831055,729500,172.421157836914
2016-11-15,179.449996948242,181.779998779297,178.190002441406,181.649993896484,832900,174.408615112305
2016-11-16,181.380004882812,181.710006713867,180.020004272461,181.279998779297,611100,174.053421020508
2016-11-17,181.490005493164,182.25,180.75,181.419998168945,956000,174.18782043457
2016-11-18,181.100006103516,181.860000610352,179.960006713867,180.119995117188,318400,172.939666748047
2016-11-21,181.149993896484,182.039993286133,180.779998779297,182.039993286133,573900,174.783096313477
2016-11-22,182.699996948242,183.869995117188,181.779998779297,183.789993286133,581700,176.463302612305
2016-11-23,183.25,184.429992675781,183.25,184.199996948242,377700,176.856964111328
2016-11-25,184.220001220703,184.600006103516,182.199996948242,183.130004882812,172100,175.829666137695
2016-11-28,182.800003051758,183.350006103516,181.160003662109,182.080001831055,415000,174.821472167969
2016-11-29,181.630004882812,182.199996948242,180.979995727539,181.100006103516,293200,173.880569458008
2016-11-30,181.690002441406,182.309997558594,180.940002441406,181.110000610352,740700,173.890197753906
2016-12-01,181.410003662109,182.639999389648,181.229995727539,181.830001831055,668200,174.581436157227
2016-12-02,181.660003662109,182.690002441406,181.320007324219,182.320007324219,518300,175.051956176758
2016-12-05,183.169998168945,184.929992675781,181.160003662109,181.639999389648,569400,174.399047851562
2016-12-06,183.779998779297,185.360000610352,182.009994506836,183.050003051758,924300,175.752853393555
2016-12-07,183.720001220703,183.949996948242,182.789993286133,183.509994506836,962100,176.194488525391
2016-12-08,182.630004882812,183.770004272461,182.630004882812,183.289993286133,1462500,175.983215332031
2016-12-09,183.119995117188,185.929992675781,182.960006713867,185.800003051758,792900,178.393188476562
2016-12-12,185.720001220703,185.809997558594,184.130004882812,184.889999389648,401000,177.519454956055
2016-12-13,186,189.440002441406,185.509994506836,188.039993286133,1369800,180.543884277344
2016-12-14,187.740005493164,188.820007324219,186.330001831055,186.660003662109,868500,179.21891784668
2016-12-15,186.100006103516,187.190002441406,185.259994506836,186.970001220703,699200,179.516586303711
2016-12-16,187.75,188.470001220703,184.820007324219,185,1113700,177.625137329102
2016-12-19,185.089996337891,185.850006103516,183.860000610352,184.429992675781,410000,177.077880859375
2016-12-20,185.330001831055,186.889999389648,184.919998168945,186.330001831055,395500,178.902084350586
2016-12-21,186.279998779297,186.630004882812,185.789993286133,185.809997558594,376400,178.402786254883
2016-12-22,186,186.380004882812,184.699996948242,186.009994506836,486500,178.594802856445
2016-12-23,186.429992675781,186.589996337891,185.619995117188,185.929992675781,190000,178.518020629883
2016-12-27,185.860000610352,187.050003051758,185.860000610352,186.199996948242,264800,178.777267456055
2016-12-28,186.460006713867,187.029998779297,183.740005493164,183.809997558594,312900,176.482543945312
2016-12-29,184.110000610352,185.330001831055,182.639999389648,183.130004882812,376300,175.829666137695
2016-12-30,184.089996337891,184.139999389648,182.029998779297,183.080001831055,372300,175.781677246094
2017-01-03,184.820007324219,185.710006713867,183.740005493164,184.929992675781,421400,177.557876586914
2017-01-04,185.309997558594,186.429992675781,184.449996948242,185.289993286133,436900,177.903503417969
2017-01-05,184.679992675781,186.990005493164,184.300003051758,185.270004272461,342700,178.220962524414
2017-01-06,187.149993896484,189.190002441406,186.419998168945,187.869995117188,647800,180.722015380859
2017-01-09,188.039993286133,188.039993286133,185.970001220703,186.309997558594,285300,179.221466064453
2017-01-10,185.630004882812,186.429992675781,184.550003051758,186,500700,178.923187255859
2017-01-11,185.710006713867,189.789993286133,185.059997558594,188.970001220703,670500,181.780212402344
2017-01-12,188.759994506836,188.759994506836,185.630004882812,187.660003662109,446300,180.520050048828
2017-01-13,189.509994506836,190.009994506836,188.119995117188,188.5,622500,181.328109741211
2017-01-17,188.050003051758,188.389999389648,185.429992675781,186.020004272461,381800,178.942443847656
2017-01-18,186.720001220703,189.089996337891,185.330001831055,186.910003662109,709600,179.798568725586
2017-01-19,187.649993896484,188.220001220703,185.100006103516,185.419998168945,341500,178.365264892578
2017-01-20,186.119995117188,186.869995117188,185.110000610352,186.220001220703,464100,179.134826660156
2017-01-23,185.850006103516,186.710006713867,185.119995117188,186.360000610352,669000,179.269485473633
2017-01-24,186.699996948242,188.479995727539,186.009994506836,187.880004882812,491200,180.731658935547
2017-01-25,188.550003051758,190.899993896484,188.199996948242,190.580001831055,602600,183.328948974609
2017-01-26,191.009994506836,191.940002441406,189.5,190.440002441406,457100,183.194244384766
2017-01-27,191.119995117188,191.119995117188,189.520004272461,190.75,289900,183.492492675781
2017-01-30,190.110000610352,190.479995727539,188.360000610352,190.399993896484,436200,183.15576171875
2017-01-31,190.160003662109,191.940002441406,189.580001831055,191.850006103516,739700,184.550628662109
2017-02-01,192.070007324219,192.75,190.449996948242,191.360000610352,493000,184.079315185547
2017-02-02,190.360000610352,191.899993896484,189.740005493164,191.759994506836,352100,184.464050292969
2017-02-03,192.210006713867,192.919998168945,191.440002441406,192.860000610352,566100,185.522232055664
2017-02-06,192.289993286133,192.990005493164,191.320007324219,192.699996948242,376500,185.368255615234
2017-02-07,193.270004272461,193.339996337891,191.669998168945,192.350006103516,428000,185.031616210938
2017-02-08,192.490005493164,193.110000610352,191.220001220703,193.009994506836,483600,185.666458129883
2017-02-09,195.080001831055,205.690002441406,194.029998779297,202.199996948242,1325000,194.506790161133
2017-02-10,203.5,205.779998779297,203.009994506836,204.559997558594,849200,196.776992797852
2017-02-13,205.910003662109,207.380004882812,204.630004882812,205.740005493164,573500,197.912109375
2017-02-14,205.490005493164,206.690002441406,204.960006713867,205.369995117188,461500,197.556198120117
2017-02-15,204.210006713867,207.600006103516,203.839996337891,206.740005493164,413400,198.874099731445
2017-02-16,206.949996948242,207.130004882812,204.470001220703,206.809997558594,497700,198.941436767578
2017-02-17,206.490005493164,207.220001220703,205.279998779297,207.139999389648,1076800,199.258895874023
2017-02-21,207.619995117188,207.869995117188,205.970001220703,207.380004882812,497000,199.489761352539
2017-02-22,206.649993896484,208.970001220703,206.649993896484,207.869995117188,402300,199.96110534668
2017-02-23,209.830001831055,210.169998168945,207.330001831055,209.449996948242,557100,201.480972290039
2017-02-24,209.220001220703,210,208.460006713867,209.910003662109,624900,201.923522949219
2017-02-27,209.830001831055,210.559997558594,208.729995727539,210.039993286133,845000,202.048538208008
2017-02-28,210.039993286133,211.990005493164,208.339996337891,209.199996948242,645300,201.240509033203
2017-03-01,211.679992675781,213.330001831055,210.669998168945,212.960006713867,506000,204.857437133789
2017-03-02,212.830001831055,213.389999389648,211.589996337891,212.779998779297,342400,204.684295654297
2017-03-03,211.429992675781,213.050003051758,211.270004272461,212.850006103516,290900,204.75163269043
2017-03-06,211.929992675781,213.240005493164,211.229995727539,212.330001831055,281900,204.251449584961
2017-03-07,211.860000610352,212.960006713867,211.320007324219,211.75,598300,203.693511962891
2017-03-08,211.199996948242,211.869995117188,210.050003051758,210.279998779297,637300,202.279434204102
2017-03-09,210.520004272461,211.690002441406,210.119995117188,210.619995117188,443700,202.606460571289
2017-03-10,210.830001831055,212.550003051758,209.770004272461,211.369995117188,369200,203.327972412109
2017-03-13,211.009994506836,211.740005493164,210.089996337891,211.160003662109,699300,203.125946044922
2017-03-14,210.490005493164,211.539993286133,209.889999389648,211.300003051758,453300,203.260620117188
2017-03-15,211.5,214.410003662109,211.139999389648,213.929992675781,526600,205.790542602539
2017-03-16,213.679992675781,214.440002441406,210.720001220703,210.949996948242,627600,202.923934936523
2017-03-17,211.160003662109,211.669998168945,209.990005493164,210.940002441406,742000,202.914321899414
2017-03-20,211.059997558594,211.330001831055,210.020004272461,210.229995727539,279000,202.231323242188
2017-03-21,211.210006713867,211.210006713867,207.979995727539,208,491800,200.086196899414
2017-03-22,208.669998168945,209.529998779297,207.440002441406,208.690002441406,340700,200.749908447266
2017-03-23,208.830001831055,209.029998779297,207.009994506836,207.460006713867,673400,199.56672668457
2017-03-24,206.509994506836,207.740005493164,205.580001831055,206.5,607700,198.64323425293
2017-03-27,204.440002441406,205.389999389648,203.5,204.990005493164,706700,197.190704345703
2017-03-28,204.429992675781,208.699996948242,204.300003051758,207.360000610352,491700,199.470504760742
2017-03-29,206.889999389648,208.190002441406,206.649993896484,207.529998779297,315500,199.634048461914
2017-03-30,207.289993286133,209.009994506836,207.199996948242,208.929992675781,396800,200.98078918457
2017-03-31,208.25,209.080001831055,206.449996948242,206.490005493164,729700,198.633636474609
2017-04-03,207.130004882812,207.130004882812,204.619995117188,206.050003051758,608800,198.210372924805
2017-04-04,206.320007324219,207.100006103516,205.460006713867,206.830001831055,372400,198.960647583008
2017-04-05,207.179992675781,209.449996948242,206.440002441406,207.080001831055,653000,199.538848876953
2017-04-06,207.229995727539,208.75,205.720001220703,208.110000610352,428200,200.531356811523
2017-04-07,208.020004272461,208.839996337891,206.970001220703,208.210006713867,416400,200.627700805664
2017-04-10,208.210006713867,210.649993896484,207.639999389648,208.899993896484,352400,201.292587280273
2017-04-11,207.850006103516,209.380004882812,204.990005493164,206.949996948242,514400,199.413558959961
2017-04-12,205.800003051758,206.740005493164,204.880004882812,205.470001220703,397000,197.987426757812
2017-04-13,204.809997558594,206.380004882812,204.770004272461,205.009994506836,300400,197.544204711914
2017-04-17,205.899993896484,207.440002441406,205.199996948242,207.440002441406,368700,199.8857421875
2017-04-18,206.649993896484,207.75,206.649993896484,207.139999389648,357500,199.596649169922
2017-04-19,208.330001831055,208.580001831055,206.160003662109,206.600006103516,416300,199.076354980469
2017-04-20,207.399993896484,209.800003051758,206.990005493164,208.839996337891,262100,201.234756469727
2017-04-21,209.309997558594,210.369995117188,208.550003051758,209.75,495900,202.111633300781
2017-04-24,212,214.25,212,213.729995727539,744800,205.946655273438
2017-04-25,214.490005493164,217.139999389648,214,216.360000610352,613500,208.480895996094
2017-04-26,216.059997558594,216.990005493164,214.979995727539,215.389999389648,579600,207.546173095703
2017-04-27,215.720001220703,217.880004882812,215,217.630004882812,709700,209.704666137695
2017-04-28,218,225.570007324219,217.580001831055,218.699996948242,1041700,210.735687255859
2017-05-01,218.729995727539,219.570007324219,216.25,216.779998779297,494100,208.885559082031
2017-05-02,217.509994506836,218.389999389648,216.25,217.229995727539,556400,209.319183349609
2017-05-03,216.399993896484,217.110000610352,215.160003662109,216.75,458500,208.856689453125
2017-05-04,217.070007324219,218.449996948242,216.5,218.220001220703,499500,210.273147583008
2017-05-05,218.710006713867,220.929992675781,217.889999389648,220.899993896484,530300,212.855545043945
2017-05-08,220.520004272461,222.070007324219,220.380004882812,220.889999389648,434800,212.845916748047
2017-05-09,221.070007324219,222.389999389648,221.020004272461,221.899993896484,353200,213.81916809082
2017-05-10,221.720001220703,222.889999389648,220.809997558594,222.619995117188,405700,214.512908935547
2017-05-11,221.919998168945,222.940002441406,220.509994506836,222.789993286133,375100,214.6767578125
2017-05-12,221.860000610352,222.699996948242,220.710006713867,221.479995727539,474500,213.414413452148
2017-05-15,221.630004882812,222.850006103516,221.449996948242,222.399993896484,552100,214.300933837891
2017-05-16,222.850006103516,224.320007324219,221.800003051758,224.190002441406,349800,216.025787353516
2017-05-17,224.190002441406,224.190002441406,219.710006713867,219.710006713867,514100,211.708877563477
2017-05-18,219.850006103516,220.410003662109,216.800003051758,219.350006103516,544700,211.361999511719
2017-05-19,219.820007324219,222.589996337891,219.410003662109,221.570007324219,421600,213.501190185547
2017-05-22,222.490005493164,223.660003662109,221.570007324219,223.460006713867,404200,215.322357177734
2017-05-23,223.869995117188,225.399993896484,222.869995117188,224.809997558594,334900,216.623168945312
2017-05-24,224.800003051758,225.800003051758,224.119995117188,225.179992675781,263700,216.979705810547
2017-05-25,226,227.449996948242,225.490005493164,226.75,262100,218.492523193359
2017-05-26,225.970001220703,228.039993286133,225.770004272461,227.080001831055,319500,218.810546875
2017-05-30,226.220001220703,228.210006713867,226.020004272461,227.699996948242,289900,219.407928466797
2017-05-31,228.589996337891,230.119995117188,227.199996948242,227.199996948242,858000,218.926132202148
2017-06-01,228.160003662109,230.470001220703,227.009994506836,229.669998168945,434500,221.306167602539
2017-06-02,230.339996337891,232.869995117188,230.050003051758,231.199996948242,384500,222.780471801758
2017-06-05,230.830001831055,231.679992675781,230.279998779297,230.360000610352,397400,221.971054077148
2017-06-06,230,230,228.279998779297,228.360000610352,414700,220.043899536133
2017-06-07,228.830001831055,230.199996948242,227.880004882812,228.880004882812,329700,220.544998168945
2017-06-08,228.880004882812,229.610000610352,226.820007324219,228.449996948242,509100,220.130584716797
2017-06-09,228.649993896484,230.149993896484,227.220001220703,228.839996337891,432300,220.506408691406
2017-06-12,229.190002441406,229.619995117188,227.139999389648,227.139999389648,474500,218.868301391602
2017-06-13,227.339996337891,228.610000610352,226.639999389648,228.429992675781,351900,220.111343383789
2017-06-14,229.279998779297,229.410003662109,227.770004272461,228.839996337891,304500,220.506408691406
2017-06-15,227.360000610352,230.940002441406,226.899993896484,230.729995727539,401900,222.327590942383
2017-06-16,231.380004882812,233.100006103516,230.059997558594,232.199996948242,697600,223.744064331055
2017-06-19,232.600006103516,235.5,232.330001831055,235.25,434200,226.682983398438
2017-06-20,234.410003662109,235.139999389648,232.470001220703,232.949996948242,280100,224.466751098633
2017-06-21,232.889999389648,233.240005493164,231,232.669998168945,391700,224.196929931641
2017-06-22,232.580001831055,233.789993286133,232.25,232.410003662109,274400,223.946411132812
2017-06-23,232.770004272461,233.25,231.149993896484,231.509994506836,1180500,223.079177856445
2017-06-26,232.550003051758,233.660003662109,231.460006713867,232.589996337891,370200,224.119827270508
2017-06-27,232.169998168945,232.850006103516,229.949996948242,230.119995117188,229000,221.73974609375
2017-06-28,231.449996948242,233.190002441406,230.759994506836,232.300003051758,296400,223.840393066406
2017-06-29,232.139999389648,232.529998779297,228.399993896484,229.910003662109,434000,221.537399291992
2017-06-30,230.610000610352,232.619995117188,230.399993896484,231.529998779297,315900,223.098449707031
2017-07-03,233.080001831055,233.809997558594,230.929992675781,232.339996337891,179900,223.878952026367
2017-07-05,232.649993896484,236.509994506836,231.669998168945,235.270004272461,395800,227.044296264648
2017-07-06,234.630004882812,235.699996948242,232.479995727539,233.149993896484,511200,224.99836730957
2017-07-07,233.449996948242,236.169998168945,233.449996948242,234.449996948242,312700,226.252944946289
2017-07-10,233.690002441406,237.190002441406,233.649993896484,234.740005493164,443600,226.532806396484
2017-07-11,234.710006713867,235.889999389648,233.300003051758,235.270004272461,358500,227.044296264648
2017-07-12,236.809997558594,238.490005493164,236.5,237.660003662109,394600,229.350708007812
2017-07-13,237.539993286133,237.539993286133,235.5,236.399993896484,402200,228.134750366211
2017-07-14,236.839996337891,238.169998168945,234.660003662109,235.809997558594,461400,227.565399169922
2017-07-17,235.619995117188,236.759994506836,234.830001831055,236.539993286133,218000,228.26985168457
2017-07-18,235.889999389648,236.149993896484,233.449996948242,233.949996948242,378100,225.770416259766
2017-07-19,234.199996948242,236.139999389648,232.789993286133,236.059997558594,402600,227.806640625
2017-07-20,236.220001220703,236.470001220703,234.449996948242,234.850006103516,262900,226.638977050781
2017-07-21,233.279998779297,234.869995117188,231.550003051758,234.770004272461,285900,226.561706542969
2017-07-24,234.869995117188,236.070007324219,233.990005493164,235.020004272461,256700,226.803039550781
2017-07-25,235.889999389648,236.479995727539,232.929992675781,233.419998168945,288900,225.258926391602
2017-07-26,233.899993896484,234.830001831055,233.220001220703,233.759994506836,255700,225.587066650391
2017-07-27,234.330001831055,234.429992675781,230.759994506836,231.960006713867,305300,223.849960327148
2017-07-28,231.889999389648,232.619995117188,228.830001831055,232.339996337891,474000,224.216735839844
2017-07-31,226.809997558594,233.899993896484,226.809997558594,232.460006713867,732200,224.332534790039
2017-08-01,233.679992675781,236.910003662109,232.320007324219,236.470001220703,522700,228.20231628418
2017-08-02,236.25,237.119995117188,234.820007324219,235.759994506836,490700,227.517150878906
2017-08-03,235.899993896484,236.710006713867,233.600006103516,236.389999389648,311100,228.125122070312
2017-08-04,236.839996337891,237.830001831055,236.039993286133,236.660003662109,260800,228.385681152344
2017-08-07,236.360000610352,236.910003662109,234.729995727539,236.460006713867,226900,228.192657470703
2017-08-08,235.889999389648,237.199996948242,235.520004272461,235.979995727539,263000,227.729461669922
2017-08-09,236.029998779297,236.029998779297,234,234.509994506836,205400,226.310852050781
2017-08-10,233.679992675781,234.009994506836,229.119995117188,229.160003662109,602600,221.147857666016
2017-08-11,230.25,230.619995117188,228.75,229.539993286133,388200,221.514617919922
2017-08-14,231.190002441406,234.339996337891,229.690002441406,233.960006713867,449400,225.780090332031
2017-08-15,234.029998779297,235.399993896484,231.669998168945,233.330001831055,354800,225.172119140625
2017-08-16,233.589996337891,234.270004272461,232.399993896484,233.100006103516,376100,224.950134277344
2017-08-17,232.720001220703,232.779998779297,229.300003051758,229.300003051758,290000,221.282958984375
2017-08-18,228.850006103516,229.449996948242,227.509994506836,228.199996948242,404200,220.22151184082
2017-08-21,228.25,229.070007324219,227.309997558594,227.789993286133,323000,219.825790405273
2017-08-22,228.460006713867,232.960006713867,228.460006713867,232.5,325600,224.371124267578
2017-08-23,230.679992675781,231.720001220703,229.990005493164,231.039993286133,315900,222.962142944336
2017-08-24,231.559997558594,232.259994506836,228.660003662109,229.029998779297,282400,221.022415161133
2017-08-25,229.589996337891,231.289993286133,229.589996337891,230.759994506836,247200,222.691955566406
2017-08-28,231.410003662109,231.929992675781,229.820007324219,230,346200,221.958511352539
2017-08-29,229,229.770004272461,227.929992675781,229.470001220703,282500,221.447052001953
2017-08-30,229.619995117188,231.720001220703,229.210006713867,231.630004882812,349100,223.531524658203
2017-08-31,232.259994506836,232.369995117188,230.119995117188,230.660003662109,425900,222.595443725586
2017-09-01,231.199996948242,231.699996948242,229.429992675781,230.089996337891,293900,222.045349121094
2017-09-05,228.720001220703,229.910003662109,227.460006713867,229.009994506836,320500,221.00309753418
2017-09-06,229.990005493164,230.410003662109,228.679992675781,229.589996337891,298900,221.562866210938
2017-09-07,229.630004882812,230.740005493164,228.070007324219,229.960006713867,267300,221.919921875
2017-09-08,229.580001831055,234.550003051758,229.139999389648,234.380004882812,348100,226.18537902832
2017-09-11,235.600006103516,237.240005493164,234.410003662109,236.820007324219,297700,228.540115356445
2017-09-12,237.229995727539,238.410003662109,236.380004882812,237.369995117188,152100,229.070831298828
2017-09-13,237.149993896484,237.240005493164,234.779998779297,235.580001831055,271400,227.343444824219
2017-09-14,235.070007324219,236.5,234.910003662109,236.410003662109,241400,228.144424438477
2017-09-15,235.789993286133,238.100006103516,235.279998779297,237.830001831055,409100,229.514801025391
2017-09-18,238.449996948242,239.339996337891,237.020004272461,237.809997558594,375800,229.495468139648
2017-09-19,237.850006103516,239.270004272461,236.990005493164,238.600006103516,241700,230.257843017578
2017-09-20,241.649993896484,247.300003051758,240.190002441406,246.220001220703,801700,237.611404418945
2017-09-21,246.149993896484,247.490005493164,244.220001220703,246.559997558594,398700,237.939529418945
2017-09-22,246.089996337891,247.539993286133,245.440002441406,246.160003662109,319200,237.553527832031
2017-09-25,246.210006713867,246.600006103516,242.860000610352,244.259994506836,310000,235.71989440918
2017-09-26,244.759994506836,245.679992675781,242.75,243.410003662109,263000,234.899627685547
2017-09-27,244.050003051758,244.919998168945,240.339996337891,241.029998779297,370400,232.602874755859
2017-09-28,240.419998168945,241.729995727539,240.039993286133,241.710006713867,391200,233.259078979492
2017-09-29,241.369995117188,243.830001831055,240.850006103516,243.399993896484,305800,234.88996887207
2017-10-02,243.449996948242,247.910003662109,243.449996948242,247.800003051758,343500,239.136184692383
2017-10-03,248.559997558594,249.940002441406,247.449996948242,249.860000610352,341700,241.124130249023
2017-10-04,249.860000610352,251.100006103516,249.160003662109,249.660003662109,255700,240.931182861328
2017-10-05,249.759994506836,251.529998779297,248.990005493164,251.020004272461,265700,242.583694458008
2017-10-06,251.100006103516,252.169998168945,250.160003662109,251.990005493164,206300,243.521102905273
2017-10-09,252.460006713867,252.559997558594,250.580001831055,251.259994506836,587200,242.815582275391
2017-10-10,251.699996948242,252.490005493164,250.759994506836,251.759994506836,493400,243.298812866211
2017-10-11,251.809997558594,251.929992675781,249.039993286133,249.910003662109,424000,241.510986328125
2017-10-12,249.169998168945,252.25,249.100006103516,252.050003051758,296000,243.579071044922
