"Fecha","HD.Open","HD.High","HD.Low","HD.Close","HD.Volume","HD.Adjusted"
2014-06-27,80.6500015258789,81.4700012207031,80.629997253418,81.129997253418,5011000,65.6061859130859
2014-06-30,81.0199966430664,81.2300033569336,80.4800033569336,80.9599990844727,5045300,65.4687042236328
2014-07-01,81.3199996948242,81.9700012207031,81.2200012207031,81.8199996948242,5234600,66.1641464233398
2014-07-02,81.8399963378906,82.1800003051758,81.620002746582,81.9800033569336,4185700,66.2935333251953
2014-07-03,82.0699996948242,82.3499984741211,81.8000030517578,82.0500030517578,2764000,66.3501434326172
2014-07-07,81.7300033569336,82.0899963378906,81.1399993896484,81.4199981689453,6071000,65.8406829833984
2014-07-08,81.4199981689453,81.5299987792969,80.5500030517578,80.7600021362305,7322900,65.3069763183594
2014-07-09,81.1100006103516,81.2300033569336,80.1800003051758,80.7300033569336,6980600,65.2827224731445
2014-07-10,79.0500030517578,79.5800018310547,77.9499969482422,79.4000015258789,11530900,64.2072143554688
2014-07-11,79.5899963378906,79.9000015258789,79.2099990844727,79.6100006103516,4746400,64.3770294189453
2014-07-14,79.9199981689453,80.0599975585938,79.1900024414062,79.4599990844727,7657200,64.2557220458984
2014-07-15,79.5,80.0599975585938,79.4199981689453,79.8600006103516,6051900,64.5791854858398
2014-07-16,80.0400009155273,80.2399978637695,79.379997253418,79.6600036621094,9033700,64.4174575805664
2014-07-17,79.4499969482422,79.879997253418,79.2300033569336,79.5500030517578,7697300,64.3285064697266
2014-07-18,79.8000030517578,80.2799987792969,79.4499969482422,80.0800018310547,5323200,64.7570877075195
2014-07-21,80.0100021362305,80.0299987792969,79.5299987792969,79.7099990844727,4112800,64.457878112793
2014-07-22,80.3600006103516,80.75,80.1999969482422,80.5400009155273,6336100,65.1290664672852
2014-07-23,80.4599990844727,81.0899963378906,80.2099990844727,81.0199966430664,3669200,65.5172119140625
2014-07-24,81.1900024414062,81.5400009155273,80.8899993896484,81.1999969482422,4359600,65.6627655029297
2014-07-25,81.0999984741211,81.3000030517578,80.8899993896484,81.0299987792969,4680100,65.5253143310547
2014-07-28,81.1999969482422,81.3399963378906,80.6600036621094,81.0699996948242,3441600,65.5576400756836
2014-07-29,81.2099990844727,81.8099975585938,80.8899993896484,80.9800033569336,4536500,65.4848709106445
2014-07-30,81.5,81.8499984741211,81.0699996948242,81.7600021362305,5807300,66.1156311035156
2014-07-31,81.0899963378906,81.5800018310547,80.8499984741211,80.8499984741211,5748900,65.3797454833984
2014-08-01,80.5599975585938,81.0800018310547,79.7399978637695,79.75,8708000,64.4902114868164
2014-08-04,79.6999969482422,80.25,79.6600036621094,80.0299987792969,7025000,64.7166519165039
2014-08-05,79.7799987792969,80.8600006103516,79.7799987792969,80.0299987792969,5895500,64.7166519165039
2014-08-06,79.9400024414062,81.0199966430664,79.8499984741211,80.5199966430664,4228200,65.1128921508789
2014-08-07,80.75,81.0699996948242,80.2900009155273,80.4700012207031,4045900,65.0724792480469
2014-08-08,81.0699996948242,82.4599990844727,80.879997253418,82.4300003051758,7226500,66.6574325561523
2014-08-11,82.6100006103516,83.0699996948242,82.5,82.879997253418,3952000,67.0213241577148
2014-08-12,82.75,83.0899963378906,82.6800003051758,82.9199981689453,3657100,67.0536651611328
2014-08-13,82.9800033569336,83.3899993896484,82.7399978637695,83.120002746582,4498700,67.2154006958008
2014-08-14,83.0899963378906,83.9700012207031,82.7399978637695,83.8600006103516,4923000,67.8138122558594
2014-08-15,84.0400009155273,84.0899963378906,82.8499984741211,83.6900024414062,5383500,67.6763305664062
2014-08-18,84.2099990844727,84.620002746582,83.2900009155273,83.5899963378906,9475300,67.5954742431641
2014-08-19,86.9000015258789,88.9899978637695,86.5699996948242,88.2300033569336,18244600,71.3476409912109
2014-08-20,88.1699981689453,91.0699996948242,88.0800018310547,90.75,13394200,73.3854370117188
2014-08-21,90.6800003051758,91.8099975585938,90.6699981689453,91.1500015258789,8315900,73.7089004516602
2014-08-22,90.7399978637695,91.3300018310547,90.6500015258789,91.0299987792969,6939200,73.6118545532227
2014-08-25,91.25,91.8199996948242,90.9499969482422,91.1999969482422,7328700,73.7493438720703
2014-08-26,90.9800033569336,91.8300018310547,90.9000015258789,91.629997253418,5396400,74.0970611572266
2014-08-27,91.6800003051758,91.9599990844727,91.3099975585938,91.870002746582,4320200,74.2911224365234
2014-08-28,91.4000015258789,92.7300033569336,91.2699966430664,92.5100021362305,7575700,74.8086929321289
2014-08-29,92.7399978637695,93.5199966430664,92.6100006103516,93.5,7672200,75.609245300293
2014-09-02,93.0400009155273,93.3099975585938,89.8499984741211,91.1500015258789,20753200,74.0812759399414
2014-09-03,91.1100006103516,91.3099975585938,88.9800033569336,89,15410400,72.3338775634766
2014-09-04,89,90.75,89,89.9300003051758,8452200,73.0897445678711
2014-09-05,89.6600036621094,91.6399993896484,89.2799987792969,91.6100006103516,7746400,74.4551544189453
2014-09-08,91.379997253418,91.7799987792969,90.5699996948242,90.8199996948242,4885900,73.8130645751953
2014-09-09,90.2099990844727,90.3300018310547,88.7799987792969,88.9300003051758,8103000,72.2770004272461
2014-09-10,88.6600036621094,89.4000015258789,88.3300018310547,89.25,6245400,72.5370864868164
2014-09-11,89.0699996948242,89.4199981689453,88.620002746582,89.2200012207031,4537800,72.5127029418945
2014-09-12,89.379997253418,89.5,88.4599990844727,88.8399963378906,4593700,72.2038269042969
2014-09-15,89.1800003051758,89.5400009155273,88.5999984741211,89.379997253418,3935000,72.6427154541016
2014-09-16,89.2699966430664,90.7399978637695,88.5299987792969,90.2699966430664,5045100,73.3660583496094
2014-09-17,90.629997253418,91.5400009155273,89.9400024414062,91.2200012207031,7068800,74.1381683349609
2014-09-18,91.8300018310547,92.4400024414062,91.1999969482422,92.0899963378906,6025100,74.8452606201172
2014-09-19,92.8499984741211,93.75,92.1999969482422,92.3399963378906,12498800,75.048454284668
2014-09-22,91.9800033569336,92.4199981689453,91.6800003051758,91.8899993896484,5208800,74.6827239990234
2014-09-23,91.7900009155273,92.2200012207031,91.4499969482422,91.4899978637695,6330000,74.3576202392578
2014-09-24,91.6800003051758,93.1100006103516,91.3499984741211,93.0199966430664,6381400,75.6011199951172
2014-09-25,92.8000030517578,93,91.5500030517578,91.9000015258789,4972100,74.6908569335938
2014-09-26,92.2900009155273,93,91.8000030517578,92.8399963378906,4571400,75.4548187255859
2014-09-29,92.370002746582,93.1699981689453,91.9499969482422,92.879997253418,3894600,75.4873352050781
2014-09-30,93.0299987792969,93.2099990844727,91.4000015258789,91.7399978637695,6773000,74.5608291625977
2014-10-01,92.1399993896484,92.3399963378906,90.9199981689453,91.0199966430664,5970700,73.9756164550781
2014-10-02,91.3099975585938,92.4599990844727,91.0699996948242,92.2399978637695,5991200,74.967170715332
2014-10-03,92.5199966430664,93.6800003051758,92.3399963378906,93.5400009155273,6200100,76.0237426757812
2014-10-06,93.7200012207031,94.25,93.0599975585938,93.2600021362305,4951700,75.7961578369141
2014-10-07,93.0400009155273,93.5599975585938,92.4400024414062,92.4700012207031,5030300,75.1541061401367
2014-10-08,92.5699996948242,94.1600036621094,92.2399978637695,94.0899963378906,6618900,76.4707260131836
2014-10-09,93.9100036621094,94.7900009155273,93.0199966430664,93.0699996948242,6674700,75.6417388916016
2014-10-10,93.2300033569336,93.8600006103516,92.5400009155273,92.5500030517578,6349800,75.2191162109375
2014-10-13,92.879997253418,92.9400024414062,90.4300003051758,90.5999984741211,7372200,73.6342849731445
2014-10-14,90.370002746582,90.5299987792969,88.5199966430664,90.0999984741211,9711300,73.227897644043
2014-10-15,88.0899963378906,89.1699981689453,86.620002746582,87.8499984741211,12987500,71.3992309570312
2014-10-16,86.3499984741211,89.7200012207031,86.3499984741211,88.879997253418,7147600,72.2363433837891
2014-10-17,89.3000030517578,91.120002746582,89.0500030517578,90.2399978637695,7007300,73.3416976928711
2014-10-20,89.870002746582,92.0699996948242,89.7699966430664,91.8499984741211,5609400,74.6501846313477
2014-10-21,92.5299987792969,94.370002746582,92.120002746582,94.1999969482422,6604700,76.5601425170898
2014-10-22,94.3000030517578,94.9899978637695,93.2399978637695,93.3399963378906,5908900,75.8611679077148
2014-10-23,94.5,95.5199966430664,94.4400024414062,94.8000030517578,5923100,77.0477981567383
2014-10-24,94.5999984741211,95.1900024414062,94.129997253418,94.9899978637695,4825200,77.2022094726562
2014-10-27,94.9599990844727,95.6800003051758,94.7099990844727,95.4700012207031,4465100,77.5923156738281
2014-10-28,95.9100036621094,96.5999984741211,95.5,96.5899963378906,5260100,78.5025939941406
2014-10-29,96.620002746582,97.25,95.8000030517578,96.4199981689453,4275400,78.3644104003906
2014-10-30,96.120002746582,97.8000030517578,96.0299987792969,97.5199966430664,4115800,79.2584457397461
2014-10-31,98.7799987792969,99.2600021362305,97.3300018310547,97.5199966430664,6335900,79.2584457397461
2014-11-03,96.8099975585938,96.8300018310547,95.9800033569336,96.0899963378906,7614200,78.0962219238281
2014-11-04,96.0599975585938,96.1800003051758,95.1900024414062,95.9599990844727,5349600,77.9905548095703
2014-11-05,96.5899963378906,96.8499984741211,95.1500015258789,95.7799987792969,5002700,77.8442687988281
2014-11-06,96.3499984741211,97.5100021362305,96.0100021362305,97.2900009155273,4016900,79.071533203125
2014-11-07,97.1699981689453,97.75,96.6900024414062,97.6500015258789,3429600,79.3640975952148
2014-11-10,97.6399993896484,98.1699981689453,97,98.1600036621094,3662300,79.7786178588867
2014-11-11,98.4599990844727,98.75,97.879997253418,98.1399993896484,3818400,79.7623291015625
2014-11-12,98.3000030517578,98.6999969482422,97.6100006103516,98.4899978637695,4629400,80.0468139648438
2014-11-13,98.9000015258789,99.3600006103516,98.3399963378906,99,3182800,80.4612884521484
2014-11-14,98.9000015258789,99,98.0199966430664,98.2399978637695,4085500,79.8436050415039
2014-11-17,98.1699981689453,98.9499969482422,97.8000030517578,98.0299987792969,8581600,79.6729431152344
2014-11-18,97.1500015258789,97.7099990844727,95.9800033569336,95.9800033569336,10384400,78.0068130493164
2014-11-19,96.5500030517578,97.3099975585938,96,96.6999969482422,6831100,78.5920028686523
2014-11-20,96.0800018310547,97.9700012207031,96.0199966430664,97.5699996948242,4958800,79.2990798950195
2014-11-21,98.9800033569336,99.0999984741211,97.8199996948242,98.2799987792969,6806800,79.8761520385742
2014-11-24,98.6800003051758,98.9000015258789,98.2200012207031,98.4000015258789,5043600,79.9736633300781
2014-11-25,98.6399993896484,98.870002746582,96.4100036621094,97.0100021362305,7992000,78.8439102172852
2014-11-26,97.0599975585938,97.7099990844727,97.0100021362305,97.6999969482422,4337900,79.4047012329102
2014-11-28,98.0599975585938,99.8000030517578,98,99.4000015258789,3305800,80.7864074707031
2014-12-01,99.4899978637695,99.6100006103516,98.3099975585938,98.879997253418,4393700,80.3637619018555
2014-12-02,98.620002746582,99,97.9899978637695,98.1600036621094,4677700,80.1596221923828
2014-12-03,98.0999984741211,98.7399978637695,98.0400009155273,98.5899963378906,4357200,80.5107574462891
2014-12-04,98.1500015258789,99.1100006103516,97.7799987792969,98.9499969482422,5220000,80.8047332763672
2014-12-05,98.7699966430664,99.6800003051758,98.6600036621094,99.6399993896484,4649100,81.3682098388672
2014-12-08,99.7099990844727,100.949996948242,99.6600036621094,100.430000305176,6624300,82.0133438110352
2014-12-09,99.6900024414062,99.9800033569336,98.5899963378906,99.6399993896484,5280500,81.3682098388672
2014-12-10,99.3600006103516,100.230003356934,98.8199996948242,98.9400024414062,5357000,80.7966003417969
2014-12-11,99.2799987792969,101.400001525879,99.1500015258789,100.269996643066,6864000,81.882682800293
