"Fecha","NDSN.Open","NDSN.High","NDSN.Low","NDSN.Close","NDSN.Volume","NDSN.Adjusted"
2014-05-01,74.5299987792969,75.2200012207031,73.8499984741211,74.4899978637695,197100,67.5446472167969
2014-05-02,74.5699996948242,75.1399993896484,73.9400024414062,74.6100006103516,247500,67.6534652709961
2014-05-05,74.2099990844727,74.8899993896484,73.5400009155273,74.3499984741211,165100,67.4177017211914
2014-05-06,74.2600021362305,74.9899978637695,74.0500030517578,74.4700012207031,179500,67.5265274047852
2014-05-07,74.5899963378906,74.9400024414062,73.9199981689453,74.8199996948242,216700,67.8438949584961
2014-05-08,74.4599990844727,75.620002746582,74.0999984741211,75.0999984741211,336200,68.0977783203125
2014-05-09,74.8499984741211,75.120002746582,74.3199996948242,74.9400024414062,241700,67.9527053833008
2014-05-12,74.9599990844727,76.1100006103516,74.6100006103516,75.7699966430664,180700,68.7052993774414
2014-05-13,75.7699966430664,76.5899963378906,75.3000030517578,75.4499969482422,152700,68.4151458740234
2014-05-14,75.25,77.4100036621094,74.9100036621094,75.0800018310547,117100,68.0796432495117
2014-05-15,74.8300018310547,75,73.5800018310547,74.5400009155273,118300,67.589973449707
2014-05-16,74.5299987792969,75.1500015258789,74.370002746582,75.0599975585938,100300,68.0615081787109
2014-05-19,74.9300003051758,76.0800018310547,74.9100036621094,75.5,121500,68.4604797363281
2014-05-20,75.3399963378906,75.6800003051758,73.9400024414062,74.0800018310547,156300,67.1728668212891
2014-05-21,74.5199966430664,75.1399993896484,73.9000015258789,74.9499969482422,153200,67.9617614746094
2014-05-22,75.0199966430664,75.379997253418,74.7600021362305,74.879997253418,171700,68.0617446899414
2014-05-23,78,82.2399978637695,78,81.8600006103516,821000,74.4061813354492
2014-05-27,81.9199981689453,84.5199966430664,81.9199981689453,83.3300018310547,371800,75.7423400878906
2014-05-28,83.4199981689453,83.9899978637695,82.1500015258789,82.1699981689453,335800,74.6879425048828
2014-05-29,82.8199996948242,82.8600006103516,81.7099990844727,82.6900024414062,285800,75.1606140136719
2014-05-30,82.4899978637695,83.4000015258789,81.5400009155273,81.5400009155273,381800,74.1153182983398
2014-06-02,81.9800033569336,82.6399993896484,81.0299987792969,82.4000015258789,246200,74.8970108032227
2014-06-03,82.4499969482422,82.4800033569336,81.3499984741211,81.5500030517578,175900,74.1244125366211
2014-06-04,81.6800003051758,82.3499984741211,81.3199996948242,81.5999984741211,204700,74.1698379516602
2014-06-05,81.7900009155273,82.7099990844727,81.1600036621094,82.6999969482422,178100,75.1697006225586
2014-06-06,82.9400024414062,83.8300018310547,82.9000015258789,83.6900024414062,147200,76.069580078125
2014-06-09,83.7699966430664,84.9499969482422,82.5599975585938,84.3000030517578,183500,76.6239852905273
2014-06-10,84.3199996948242,84.3199996948242,83.5100021362305,83.9000015258789,259800,76.2604370117188
2014-06-11,83.6699981689453,83.7200012207031,82.6600036621094,83,155600,75.4423599243164
2014-06-12,82.8499984741211,82.9899978637695,81.9400024414062,82,143000,74.5334243774414
2014-06-13,82.1999969482422,82.3199996948242,81.620002746582,82,142200,74.5334243774414
2014-06-16,81.8000030517578,81.9899978637695,81.1800003051758,81.2900009155273,188200,73.888069152832
2014-06-17,81.4499969482422,82.9400024414062,80.9899978637695,81.9199981689453,378200,74.4607086181641
2014-06-18,82.7399978637695,84.1100006103516,81.8600006103516,82.2099990844727,411300,74.7243041992188
2014-06-19,82.0599975585938,82.3199996948242,81.4800033569336,81.8899993896484,232500,74.4334259033203
2014-06-20,81.75,82.2900009155273,79.5,79.9100036621094,786800,72.6337280273438
2014-06-23,80.1600036621094,81.5800018310547,79.9499969482422,80.870002746582,223100,73.5063247680664
2014-06-24,80.620002746582,81,79.5100021362305,79.7600021362305,294800,72.4973831176758
2014-06-25,79.6600036621094,80.1999969482422,79.1600036621094,79.4599990844727,309000,72.2247085571289
2014-06-26,79.620002746582,79.6800003051758,78.2799987792969,79.0999984741211,312400,71.8974914550781
2014-06-27,78.9599990844727,79.4499969482422,78.6100006103516,79.1600036621094,340400,71.952033996582
2014-06-30,79.2799987792969,80.3399963378906,78.6999969482422,80.1900024414062,586700,72.8882522583008
2014-07-01,80.4300003051758,81.2399978637695,80.379997253418,80.5999984741211,332200,73.2608871459961
2014-07-02,80.5999984741211,81.0500030517578,79.6800003051758,80.0299987792969,214500,72.742805480957
2014-07-03,80.3399963378906,80.9300003051758,79.7600021362305,80.6800003051758,155700,73.333625793457
2014-07-07,80.0199966430664,80.4800033569336,78.8499984741211,79.0100021362305,206800,71.8156814575195
2014-07-08,79.0599975585938,79.4199981689453,78.1699981689453,78.6100006103516,212600,71.4521102905273
2014-07-09,78.9100036621094,79.0299987792969,77.8899993896484,78.3099975585938,157500,71.1794128417969
2014-07-10,77.4000015258789,77.5699996948242,76.5899963378906,77.0999984741211,182400,70.0796051025391
2014-07-11,77.2300033569336,77.5699996948242,76.7300033569336,77.0599975585938,149600,70.0432357788086
2014-07-14,78.5299987792969,79.8399963378906,78.4100036621094,78.5199966430664,239200,71.3703079223633
2014-07-15,78.6699981689453,78.8199996948242,77.5899963378906,77.7900009155273,181200,70.7067642211914
2014-07-16,78.0899963378906,78.4800033569336,77.1900024414062,78.0299987792969,260600,70.924919128418
2014-07-17,77.6800003051758,77.9800033569336,76.870002746582,77.3499984741211,296400,70.3068466186523
2014-07-18,77.6500015258789,78.7799987792969,77.5500030517578,78.7099990844727,436300,71.5429916381836
2014-07-21,78.4100036621094,78.9700012207031,77.129997253418,78.3600006103516,185600,71.2248916625977
2014-07-22,78.7699966430664,79.7699966430664,78.4499969482422,78.8399963378906,169200,71.6611557006836
2014-07-23,79.1699981689453,79.1699981689453,77.9199981689453,78.3199996948242,211300,71.1885070800781
2014-07-24,78.5599975585938,79.0100021362305,77.7600021362305,78.370002746582,142300,71.2339401245117
2014-07-25,78.2399978637695,78.7300033569336,77.75,78.2099990844727,192300,71.0885391235352
2014-07-28,78.3000030517578,78.3000030517578,77.1600036621094,77.8899993896484,163900,70.7976684570312
2014-07-29,77.9000015258789,78.5,77.1999969482422,77.2099990844727,198400,70.179573059082
2014-07-30,77.5800018310547,78.129997253418,76.5599975585938,77.1699981689453,197700,70.1432037353516
2014-07-31,76.6900024414062,77.1800003051758,75.0999984741211,75.1699981689453,227700,68.3253479003906
2014-08-01,75.0400009155273,75.3399963378906,73.4599990844727,74.5,307600,67.7163467407227
2014-08-04,74.7300033569336,75.129997253418,74.0899963378906,75,172000,68.1708374023438
2014-08-05,74.5999984741211,75.2799987792969,74.2600021362305,74.8600006103516,160100,68.043571472168
2014-08-06,74.4000015258789,75.1800003051758,73.7200012207031,74.2799987792969,154000,67.5163803100586
2014-08-07,74.629997253418,75.1800003051758,74.3899993896484,74.5,172500,67.7163467407227
2014-08-08,74.620002746582,75.9100036621094,74.2300033569336,75.9000015258789,147700,68.9888763427734
2014-08-11,75.879997253418,76.8499984741211,75.879997253418,76.4899978637695,177500,69.5251541137695
2014-08-12,76.1600036621094,76.9499969482422,75.9499969482422,76.379997253418,102700,69.425163269043
2014-08-13,76.5599975585938,77.9300003051758,76.3899993896484,77.2799987792969,177400,70.2432098388672
2014-08-14,77.4100036621094,77.9800033569336,76.9100036621094,77.879997253418,118300,70.7885665893555
2014-08-15,78,78.3099975585938,76.8199996948242,77.9599990844727,196200,70.8612976074219
2014-08-18,78.3899993896484,79.6500015258789,78,79.5899963378906,162700,72.3428726196289
2014-08-19,79.7200012207031,80.0699996948242,79.2699966430664,79.6399993896484,133900,72.3883361816406
2014-08-20,79.4000015258789,79.8099975585938,79.0400009155273,79.7300033569336,178600,72.4701232910156
2014-08-21,79.75,80.1699981689453,79.0500030517578,79.8000030517578,196400,72.5337600708008
2014-08-22,81.7600021362305,81.9400024414062,78.7600021362305,80.3600006103516,347500,73.2447052001953
2014-08-25,80.8499984741211,81.870002746582,80.1900024414062,81.1399993896484,351000,73.9556274414062
2014-08-26,81.2900009155273,81.5599975585938,80.7399978637695,81.3399963378906,185500,74.1379165649414
2014-08-27,81.4899978637695,81.4899978637695,80.5400009155273,80.8399963378906,107800,73.6821823120117
2014-08-28,80.7399978637695,81.1100006103516,80.0100021362305,80.7300033569336,125400,73.5819320678711
2014-08-29,81,81.1500015258789,80.5,81.0599975585938,201300,73.8827056884766
2014-09-02,81.1999969482422,82.5999984741211,80.9100036621094,81.3399963378906,338900,74.1379165649414
2014-09-03,81.7799987792969,81.7799987792969,80.7799987792969,81.2200012207031,158200,74.0285415649414
2014-09-04,81.5100021362305,82,81.0299987792969,81.5,255500,74.2837448120117
2014-09-05,81.2399978637695,81.6399993896484,80.5599975585938,81.2300033569336,179200,74.0376586914062
2014-09-08,80.870002746582,81.2600021362305,80.3600006103516,80.9199981689453,196200,73.7550964355469
2014-09-09,80.870002746582,81.0999984741211,80.25,80.4100036621094,171100,73.2902679443359
2014-09-10,80.5100021362305,80.7300033569336,79.3600006103516,80.3099975585938,197000,73.199104309082
2014-09-11,79.9199981689453,80.1699981689453,79.5599975585938,79.879997253418,226000,72.8071975708008
2014-09-12,79.7099990844727,79.9499969482422,79.1999969482422,79.3499984741211,131000,72.3241348266602
2014-09-15,79.4599990844727,79.4599990844727,78.8499984741211,79.2300033569336,153300,72.2147369384766
2014-09-16,79.1100006103516,79.6999969482422,78.7200012207031,79.3499984741211,273700,72.3241348266602
2014-09-17,79.4599990844727,79.7399978637695,78.7099990844727,78.9599990844727,123000,71.9686584472656
2014-09-18,79.3000030517578,79.8600006103516,78.8000030517578,79.379997253418,135600,72.3514709472656
2014-09-19,79.4499969482422,79.7900009155273,78.0199966430664,78.4599990844727,432800,71.5129241943359
2014-09-22,78.4300003051758,78.4300003051758,76.5599975585938,76.8399963378906,313500,70.0363616943359
2014-09-23,76.4400024414062,77.1800003051758,75.8199996948242,76.25,256500,69.4986038208008
2014-09-24,76.5199966430664,77.120002746582,75.9199981689453,76.5699996948242,195200,69.7902679443359
2014-09-25,76.2200012207031,76.7200012207031,75.4899978637695,75.629997253418,175000,68.933479309082
2014-09-26,75.6800003051758,76.9499969482422,75.370002746582,76.5500030517578,212700,69.7720260620117
2014-09-29,75.5899963378906,76.9899978637695,75.5899963378906,76.8600006103516,224000,70.0545959472656
2014-09-30,76.8099975585938,77.2699966430664,76.0500030517578,76.0699996948242,292500,69.3345184326172
2014-10-01,75.7699966430664,76.4700012207031,74.370002746582,74.6399993896484,421400,68.0311508178711
2014-10-02,74.3499984741211,74.8199996948242,73.5100021362305,74.0999984741211,162400,67.5389785766602
2014-10-03,74.6500015258789,74.9800033569336,74.129997253418,74.1800003051758,229900,67.6118850708008
2014-10-06,74.5599975585938,75.2099990844727,73.9100036621094,74.75,301200,68.1314163208008
2014-10-07,74.120002746582,74.4000015258789,73.0699996948242,73.1100006103516,183100,66.6366195678711
2014-10-08,73.0199966430664,74.3899993896484,72.4899978637695,74.2900009155273,194800,67.712158203125
2014-10-09,73.9899978637695,74.2200012207031,71.6600036621094,71.8899993896484,286200,65.5246505737305
2014-10-10,70.1999969482422,70.7099990844727,67.9700012207031,69.7300033569336,523100,63.5559120178223
2014-10-13,69.5299987792969,69.9899978637695,67.6399993896484,67.75,465400,61.751220703125
2014-10-14,67.9400024414062,70.129997253418,67.8099975585938,69.629997253418,486900,63.4647560119629
2014-10-15,68.4300003051758,68.9199981689453,66.7699966430664,68.4100036621094,559900,62.3527755737305
2014-10-16,66.879997253418,69.7699966430664,66.8000030517578,69.6100006103516,538100,63.446533203125
2014-10-17,70.4800033569336,71.3899993896484,69.379997253418,70.120002746582,1052700,63.9113655090332
2014-10-20,69.7799987792969,70.6500015258789,69.5100021362305,70.3899993896484,250200,64.1574630737305
2014-10-21,70.7900009155273,72.2399978637695,70.129997253418,72.1800003051758,276200,65.7889709472656
2014-10-22,72.4899978637695,72.7900009155273,71.2300033569336,71.3499984741211,157400,65.032470703125
2014-10-23,72.3300018310547,73.870002746582,72.2900009155273,73.370002746582,182000,66.8736038208008
2014-10-24,73.4000015258789,73.9700012207031,73.1100006103516,73.9499969482422,177100,67.402229309082
2014-10-27,73.4199981689453,73.9499969482422,72.9899978637695,73.6500015258789,170000,67.1288223266602
2014-10-28,74.2300033569336,75.5100021362305,73.9899978637695,75.370002746582,175500,68.6965026855469
2014-10-29,75.5100021362305,75.9899978637695,74.9300003051758,75.2300033569336,209200,68.5689086914062
2014-10-30,75.1900024414062,75.8399963378906,74.3499984741211,75.5899963378906,192000,68.8970489501953
2014-10-31,76.2600021362305,76.7300033569336,75.8099975585938,76.5500030517578,269400,69.7720260620117
2014-11-03,76.8399963378906,77.1699981689453,75.9300003051758,76.1900024414062,246400,69.4439239501953
2014-11-04,76.120002746582,76.3099975585938,75.3499984741211,75.4000015258789,196800,68.723876953125
2014-11-05,76.1399993896484,76.9899978637695,75.5999984741211,76.1100006103516,171900,69.3710021972656
2014-11-06,76.2699966430664,77.4599990844727,76.2699966430664,77.1800003051758,187200,70.3462371826172
2014-11-07,77.3300018310547,77.9700012207031,77.1600036621094,77.6399993896484,218500,70.7655410766602
2014-11-10,77.8300018310547,78.4700012207031,77.6600036621094,77.8899993896484,163500,70.9933700561523
2014-11-11,77.7300033569336,78.5500030517578,77.2699966430664,78.1999969482422,223700,71.2759399414062
2014-11-12,77.5899963378906,79.0699996948242,77.5899963378906,78.5699996948242,199800,71.6131744384766
2014-11-13,78.5100021362305,78.6800003051758,77.6699981689453,77.9800033569336,149900,71.0754241943359
2014-11-14,77.8600006103516,78.5999984741211,77.6600036621094,77.9899978637695,140100,71.0845108032227
2014-11-17,77.9700012207031,78.4100036621094,77.2600021362305,78.0199966430664,219400,71.1118545532227
2014-11-18,78.1699981689453,79.629997253418,78.1699981689453,78.4499969482422,249500,71.5038146972656
2014-11-19,78.1699981689453,78.1699981689453,77,77.6600036621094,174600,70.7837677001953
2014-11-20,77.1100006103516,78.3199996948242,76.6900024414062,77.0899963378906,322600,70.2642211914062
2014-11-21,77.9899978637695,79.9300003051758,77.8199996948242,79.5100021362305,250900,72.4699630737305
2014-11-24,79.6500015258789,80.1699981689453,79.5800018310547,79.6600036621094,197000,72.6066818237305
2014-11-25,79.5199966430664,80.2099990844727,79.1100006103516,79.7099990844727,126300,72.652229309082
2014-11-26,79.6699981689453,79.9199981689453,78.9400024414062,79.2399978637695,117900,72.2238616943359
2014-11-28,79.0599975585938,79.0800018310547,77.9100036621094,78.1500015258789,99900,71.230354309082
2014-12-01,77.6399993896484,78.7399978637695,76.9100036621094,77.2200012207031,188400,70.3827133178711
2014-12-02,77.8099975585938,78.9499969482422,77.5999984741211,78.3499984741211,195200,71.4126663208008
2014-12-03,78.5899963378906,79.2200012207031,78.5699996948242,79.0100021362305,406500,72.0142211914062
2014-12-04,78.6800003051758,78.870002746582,77.9899978637695,78.5299987792969,184700,71.5767288208008
2014-12-05,78.5199966430664,78.9899978637695,78.2099990844727,78.879997253418,142000,71.8957061767578
2014-12-08,78.4300003051758,79.3600006103516,76.8600006103516,77.2900009155273,215600,70.4465103149414
2014-12-09,76.4300003051758,77.0999984741211,75.5800018310547,76.9700012207031,230300,70.1548385620117
2014-12-10,76.620002746582,77.0100021362305,75.1600036621094,75.2600021362305,175400,68.5962753295898
2014-12-11,75.5199966430664,77.0299987792969,75.1600036621094,76.4499969482422,288900,69.680908203125
2014-12-12,75.9100036621094,77.4899978637695,74.5299987792969,76.9899978637695,404700,70.1730728149414
2014-12-15,77.5299987792969,77.5299987792969,75.0800018310547,75.1900024414062,313100,68.5324478149414
2014-12-16,74.8300018310547,75.75,74.0100021362305,74.5800018310547,288600,67.9764709472656
2014-12-17,74.5800018310547,76.1500015258789,73.6999969482422,75.8899993896484,196100,69.3751068115234
2014-12-18,77.4700012207031,78.1100006103516,76.7699966430664,77.879997253418,207100,71.1942825317383
2014-12-19,77.9100036621094,78.6800003051758,77.3199996948242,77.7399978637695,468900,71.0663146972656
