"Fecha","D.Open","D.High","D.Low","D.Close","D.Volume","D.Adjusted"
2016-02-25,71.3399963378906,71.870002746582,71.1600036621094,71.8300018310547,2114900,52.0946235656738
2016-02-26,71.5999984741211,71.75,69.9100036621094,70.0199966430664,2800500,50.781925201416
2016-02-29,70.0100021362305,70.7300033569336,69.8499984741211,69.9199981689453,3622000,50.7093849182129
2016-03-01,70.3300018310547,70.4199981689453,69.5599975585938,69.9499969482422,2510000,50.7311477661133
2016-03-02,69.0599975585938,69.25,67.5800018310547,68.7699966430664,4450600,50.379508972168
2016-03-03,68.8899993896484,70.0199966430664,68.2900009155273,69.9899978637695,3726400,51.273250579834
2016-03-04,69.5400009155273,70.7799987792969,69.3199996948242,70.620002746582,2772700,51.7347831726074
2016-03-07,70.25,71.379997253418,70.129997253418,71.2200012207031,2382500,52.17431640625
2016-03-08,71.0899963378906,71.7799987792969,70.7099990844727,71.7200012207031,3067600,52.5406227111816
2016-03-09,71.6999969482422,72.3300018310547,71.5999984741211,72.0999984741211,2312400,52.8190040588379
2016-03-10,72.120002746582,72.2399978637695,71.0699996948242,71.5899963378906,2179900,52.445369720459
2016-03-11,71.8000030517578,72.3399963378906,71.6100006103516,72.2200012207031,1880100,52.906909942627
2016-03-14,72.3399963378906,72.4700012207031,71.9100036621094,72.3399963378906,1862600,52.9948196411133
2016-03-15,72.1600036621094,73.0699996948242,72.120002746582,72.9899978637695,2094800,53.4709854125977
2016-03-16,72.75,73.8000030517578,72.0899963378906,73.5599975585938,2903000,53.8885650634766
2016-03-17,73.7600021362305,74.9000015258789,73.3600006103516,74.5500030517578,3286500,54.6138076782227
2016-03-18,74.6100006103516,74.8899993896484,73.4499969482422,73.4599990844727,4697600,53.815299987793
2016-03-21,73.6500015258789,73.8099975585938,72.5999984741211,73.629997253418,2450600,53.9398384094238
2016-03-22,73.7099990844727,73.7399978637695,72.9199981689453,72.9599990844727,3009400,53.4490203857422
2016-03-23,73.1800003051758,73.75,72.629997253418,73.5100021362305,1828700,53.8519477844238
2016-03-24,73.5100021362305,73.5899963378906,73.0299987792969,73.4199981689453,1594600,53.7859954833984
2016-03-28,73.6399993896484,74.0400009155273,73,73.1500015258789,1977000,53.588207244873
2016-03-29,73.4700012207031,74.6999969482422,73.0899963378906,74.6399993896484,2752800,54.6797370910645
2016-03-30,74.7900009155273,74.9000015258789,74.0999984741211,74.75,1958600,54.7603225708008
2016-03-31,74.5400009155273,75.1800003051758,74.3099975585938,75.120002746582,2717800,55.0313987731934
2016-04-01,74.7799987792969,75.5,74.3600006103516,75.3899993896484,2347700,55.229175567627
2016-04-04,75.2200012207031,75.2200012207031,74.2900009155273,74.5800018310547,2013700,54.6358032226562
2016-04-05,73.5999984741211,73.7399978637695,72.1399993896484,73.0500030517578,7976200,53.5149383544922
2016-04-06,72.8899993896484,73.2300033569336,72.3399963378906,72.75,4226800,53.2951698303223
2016-04-07,72.620002746582,73.2300033569336,72.5400009155273,72.9700012207031,2336400,53.4563369750977
2016-04-08,73.2399978637695,73.5,72.8300018310547,73.0400009155273,2416600,53.5076179504395
2016-04-11,73.0999984741211,73.5899963378906,72.8300018310547,72.870002746582,2627600,53.3830871582031
2016-04-12,72.9100036621094,73.3300018310547,72.7799987792969,73.2200012207031,2776300,53.6394805908203
2016-04-13,73.4400024414062,73.4400024414062,72.4100036621094,72.8000030517578,1790700,53.3318061828613
2016-04-14,72.8000030517578,73.0999984741211,72.4100036621094,72.6999969482422,1620000,53.2585372924805
2016-04-15,72.870002746582,73.2600021362305,72.5800018310547,73.0500030517578,2405200,53.5149383544922
2016-04-18,73.0500030517578,73.1600036621094,72.1600036621094,72.870002746582,2656800,53.3830871582031
2016-04-19,72.7799987792969,73.1500015258789,72.4800033569336,72.8199996948242,2431100,53.3464660644531
2016-04-20,72.9800033569336,73.0899963378906,71.0199966430664,71.0800018310547,2552000,52.0717735290527
2016-04-21,71.0800018310547,71.0800018310547,69.2799987792969,69.5100021362305,3555300,50.9216117858887
2016-04-22,69.5999984741211,70.25,69.5999984741211,70.0599975585938,2552400,51.3245315551758
2016-04-25,70.0699996948242,70.3399963378906,69.7799987792969,70.1999969482422,2588500,51.4270935058594
2016-04-26,70.25,70.5699996948242,69.6900024414062,69.9000015258789,2322600,51.2073211669922
2016-04-27,70.1399993896484,71.2200012207031,69.9400024414062,70.75,3244300,51.8300247192383
2016-04-28,70.2200012207031,71.0899963378906,70.0500030517578,71.0299987792969,2678200,52.0351371765137
2016-04-29,70.5999984741211,71.4700012207031,70.0999984741211,71.4700012207031,4506100,52.3574676513672
2016-05-02,71.6999969482422,72.4700012207031,71.5,72.0999984741211,3025200,52.8190040588379
2016-05-03,71.870002746582,72.3000030517578,71.4199981689453,71.9400024414062,3919300,52.7017974853516
2016-05-04,70.4100036621094,73.0199966430664,70.4100036621094,72.7799987792969,3191100,53.3171424865723
2016-05-05,72.6900024414062,73.3399963378906,71.6399993896484,71.9899978637695,2697800,52.7384147644043
2016-05-06,72.1100006103516,72.2200012207031,70.5699996948242,71.2699966430664,2379900,52.2109413146973
2016-05-09,71.4100036621094,71.6399993896484,71.0199966430664,71.4800033569336,2059600,52.3647956848145
2016-05-10,71.7300033569336,71.870002746582,71.379997253418,71.5199966430664,1702100,52.3941116333008
2016-05-11,71.629997253418,71.8600006103516,70.870002746582,71.7200012207031,1837300,52.5406227111816
2016-05-12,71.6399993896484,72.3899993896484,71.4199981689453,72.2799987792969,2509700,52.9508476257324
2016-05-13,72.2600021362305,72.4400024414062,71.620002746582,72.0899963378906,1723500,52.8116493225098
2016-05-16,72.0100021362305,72.3499984741211,71.5199966430664,72.2200012207031,1513700,52.906909942627
2016-05-17,72.0400009155273,72.2699966430664,70.75,71.0800018310547,2309800,52.0717735290527
2016-05-18,70.5999984741211,71.2399978637695,69.3099975585938,69.6100006103516,3446900,50.994873046875
2016-05-19,69.2699966430664,70.9000015258789,68.7099990844727,70.879997253418,2902100,51.9252471923828
2016-05-20,71.1500015258789,71.1999969482422,70.6600036621094,70.9800033569336,2155800,51.9985084533691
2016-05-23,71.120002746582,71.1999969482422,70.0899963378906,70.1399993896484,2014900,51.3831367492676
2016-05-24,70.3000030517578,70.9300003051758,70.0800018310547,70.7799987792969,1974200,51.8519859313965
2016-05-25,70.620002746582,71.0400009155273,70.2200012207031,70.9400024414062,2055000,51.9692115783691
2016-05-26,70.7900009155273,71.7200012207031,70.75,71.5699996948242,1846600,52.4307403564453
2016-05-27,71.6800003051758,71.7799987792969,71.1999969482422,71.6100006103516,1373100,52.460018157959
2016-05-31,71.620002746582,72.3300018310547,71.3499984741211,72.25,3876800,52.928897857666
2016-06-01,71.1999969482422,71.8300018310547,71.0999984741211,71.6800003051758,1929100,53.0250549316406
2016-06-02,71.4499969482422,71.6800003051758,70.75,71.4899978637695,2248900,52.8844947814941
2016-06-03,72.1699981689453,73.3099975585938,72.0100021362305,72.9700012207031,3157600,53.979320526123
2016-06-06,72.8899993896484,73.2200012207031,72.370002746582,72.7699966430664,2032600,53.8313789367676
2016-06-07,72.7399978637695,73.3099975585938,72.379997253418,72.5,1911600,53.6316452026367
2016-06-08,72.5599975585938,73.2300033569336,72.4100036621094,72.9499969482422,1620300,53.9645233154297
2016-06-09,72.8499984741211,73.8499984741211,72.5400009155273,73.7399978637695,1709000,54.5489273071289
2016-06-10,73.7300033569336,73.9899978637695,73.0699996948242,73.3499984741211,2357200,54.2604293823242
2016-06-13,73.5,73.9599990844727,73.3000030517578,73.3899993896484,3182900,54.2900009155273
2016-06-14,73.3899993896484,73.8899993896484,73.1900024414062,73.6699981689453,5939400,54.4971504211426
2016-06-15,73.6900024414062,74.129997253418,73.2399978637695,73.6800003051758,3277300,54.5045585632324
2016-06-16,73.1699981689453,74.1399993896484,73.0100021362305,73.8899993896484,3174000,54.6598854064941
2016-06-17,73.8399963378906,74.4000015258789,73.5800018310547,74.120002746582,7978000,54.830020904541
2016-06-20,74.4700012207031,74.6699981689453,73.6500015258789,74.3600006103516,4934300,55.0075912475586
2016-06-21,74.2600021362305,74.5800018310547,73.8000030517578,74.3499984741211,2809700,55.000171661377
2016-06-22,74.3099975585938,74.4400024414062,73.75,73.7900009155273,1795600,54.5859184265137
2016-06-23,73.8000030517578,73.9499969482422,73.4700012207031,73.9499969482422,1412600,54.704273223877
2016-06-24,73.5299987792969,74.8300018310547,73.379997253418,74.1699981689453,4332900,54.8670272827148
2016-06-27,73.9000015258789,75.0999984741211,73.8000030517578,74.9499969482422,3362700,55.444019317627
2016-06-28,74.7699966430664,76.4400024414062,74.3199996948242,76.4400024414062,5903800,56.5462379455566
2016-06-29,76.6399993896484,76.8000030517578,76.0199966430664,76.4100036621094,2847700,56.524040222168
2016-06-30,76.6500015258789,77.9300003051758,76.4700012207031,77.9300003051758,3348200,57.6484565734863
2016-07-01,78.0599975585938,78.1800003051758,77.0699996948242,77.8600006103516,2212300,57.5966758728027
2016-07-05,78,78.5199966430664,77.870002746582,78.4499969482422,2470200,58.0331268310547
2016-07-06,78.4499969482422,78.9700012207031,78.0400009155273,78.9199981689453,2949100,58.3808174133301
2016-07-07,78.7200012207031,78.9199981689453,77.25,77.4700012207031,2572000,57.3081893920898
2016-07-08,77.4100036621094,78.1999969482422,76.5400009155273,78.1900024414062,2259200,57.8408279418945
2016-07-11,77.6900024414062,78.2699966430664,77.2200012207031,78.1500015258789,1831500,57.8112030029297
2016-07-12,77.6699981689453,78.0100021362305,77.2300033569336,77.4100036621094,2060400,57.2637977600098
2016-07-13,77.9000015258789,77.9800033569336,77.4700012207031,77.7699966430664,2352000,57.530101776123
2016-07-14,77.3000030517578,77.4899978637695,76.9599990844727,77.1399993896484,2250900,57.0640640258789
2016-07-15,77.3000030517578,77.7399978637695,77.1399993896484,77.5299987792969,1926000,57.3525581359863
2016-07-18,77.6600036621094,78.0599975585938,77.5199966430664,77.8199996948242,1521400,57.5670890808105
2016-07-19,77.7799987792969,78.0899963378906,77.3600006103516,77.8300018310547,1495200,57.5745010375977
2016-07-20,77.7200012207031,77.9899978637695,77.2300033569336,77.3000030517578,1408500,57.1824226379395
2016-07-21,76.9499969482422,77.6600036621094,76.7200012207031,77.5999984741211,1618600,57.4043426513672
2016-07-22,77.6100006103516,78.5999984741211,77.4899978637695,78.5100021362305,1580500,58.0775184631348
2016-07-25,78.2600021362305,78.620002746582,77.9899978637695,78.6100006103516,1694100,58.1514854431152
2016-07-26,78.5400009155273,78.620002746582,77.3000030517578,77.5299987792969,2102000,57.3525581359863
2016-07-27,77.4800033569336,77.4800033569336,76.0999984741211,76.5199966430664,2878000,56.6054153442383
2016-07-28,76.5199966430664,77.1699981689453,76.25,76.9400024414062,2360800,56.9161148071289
2016-07-29,76.7900009155273,78.2200012207031,76.7799987792969,78.0199966430664,3357600,57.7150268554688
2016-08-01,77.7300033569336,78.0800018310547,77.4499969482422,77.5800018310547,1771400,57.3895683288574
2016-08-02,77.3199996948242,77.5800018310547,76.629997253418,77.370002746582,2628300,57.2342109680176
2016-08-03,77.5699996948242,77.9300003051758,76.3899993896484,76.75,2761900,56.7755699157715
2016-08-04,76.75,77.3300018310547,76.3099975585938,76.4199981689453,2221600,56.5314483642578
2016-08-05,76.3000030517578,76.3000030517578,75.2399978637695,75.370002746582,2437400,55.7547225952148
2016-08-08,75.0699996948242,75.6500015258789,74.620002746582,74.9899978637695,2588700,55.4736099243164
2016-08-09,74.6900024414062,75.0100021362305,74.0999984741211,74.7300033569336,7438500,55.2812805175781
2016-08-10,75.0100021362305,75.3600006103516,74.7200012207031,75.0100021362305,5318400,55.4883918762207
2016-08-11,75.0899963378906,75.5599975585938,74.879997253418,75.4000015258789,3495100,55.7769012451172
2016-08-12,75.7799987792969,76.6399993896484,75.5100021362305,75.9599990844727,3452700,56.1911697387695
2016-08-15,75.8099975585938,76.3300018310547,74.9800033569336,75,1978700,55.481014251709
2016-08-16,74.8899993896484,75.0800018310547,74.5400009155273,74.6800003051758,4912900,55.2442893981934
2016-08-17,74.6800003051758,76.6800003051758,74.3199996948242,76.6500015258789,4822000,56.7016067504883
2016-08-18,76.4100036621094,76.8600006103516,76.1399993896484,76.8600006103516,4116000,56.8569259643555
2016-08-19,76.4899978637695,76.629997253418,75.3099975585938,75.8000030517578,3134500,56.0727996826172
2016-08-22,75.9499969482422,76.5800018310547,75.7099990844727,76.2799987792969,2308200,56.4278869628906
2016-08-23,76.379997253418,76.7799987792969,75.8300018310547,75.8300018310547,2095600,56.0950012207031
2016-08-24,75.5999984741211,76.2200012207031,75.4300003051758,76.120002746582,2155400,56.3095092773438
2016-08-25,76.0199966430664,76.5599975585938,75.9000015258789,76.2399978637695,2193300,56.3982849121094
2016-08-26,76.2699966430664,76.8899993896484,74.6600036621094,74.7399978637695,3243700,55.2886772155762
2016-08-29,75.0899963378906,75.6900024414062,75.0400009155273,75.6900024414062,3758900,55.9914360046387
2016-08-30,75.6500015258789,76.0199966430664,74.8399963378906,74.9499969482422,2415500,55.444019317627
2016-08-31,73.9899978637695,74.3399963378906,73.6800003051758,74.1600036621094,3448800,55.3768157958984
2016-09-01,74.1800003051758,74.3399963378906,73.7799987792969,74.0599975585938,2144200,55.3021430969238
2016-09-02,74.0500030517578,75.0899963378906,74,74.75,1794900,55.8173866271973
2016-09-06,75.2099990844727,75.8199996948242,74.9700012207031,75.5,2477400,56.3774223327637
2016-09-07,75.3199996948242,75.6600036621094,75.0500030517578,75.3899993896484,1662500,56.2952690124512
2016-09-08,75.1800003051758,75.5899963378906,74.8899993896484,75.5100021362305,2603900,56.3848876953125
2016-09-09,74.9000015258789,74.9599990844727,72.4899978637695,72.5,2994900,54.1372604370117
2016-09-12,72.5699996948242,74.2200012207031,72.5500030517578,74.0500030517578,3193800,55.2946891784668
2016-09-13,73.8600006103516,74.0299987792969,73.1600036621094,73.5199966430664,3079100,54.8989143371582
2016-09-14,73.6600036621094,74.4100036621094,73.4199981689453,73.7900009155273,1812000,55.100513458252
2016-09-15,73.8600006103516,74.620002746582,73.5599975585938,74.4499969482422,2145100,55.5933647155762
2016-09-16,74.25,75.3000030517578,73.9499969482422,75.0599975585938,4744400,56.0488586425781
2016-09-19,75.120002746582,75.9300003051758,75.0299987792969,75.9000015258789,2133300,56.6761169433594
2016-09-20,76.25,76.3600006103516,75.6100006103516,75.629997253418,2431600,56.4744911193848
2016-09-21,75.75,76.7799987792969,75.379997253418,76.75,2784400,57.3108253479004
2016-09-22,77,77.3199996948242,76.5199966430664,77.0400009155273,2083100,57.5273780822754
2016-09-23,76.8399963378906,77.2399978637695,76.2200012207031,77.0100021362305,2050600,57.5049705505371
2016-09-26,77.0299987792969,77.2200012207031,76.4000015258789,76.5999984741211,2521700,57.1988296508789
2016-09-27,76.9000015258789,77.25,75.6399993896484,75.7799987792969,2936900,56.586498260498
2016-09-28,75.9800033569336,76.1100006103516,75.0800018310547,75.8399963378906,2036800,56.6313056945801
2016-09-29,75.8399963378906,75.9499969482422,74.4899978637695,74.75,2446500,55.8173866271973
2016-09-30,75.0999984741211,75.3199996948242,73.8300018310547,74.2699966430664,3153600,55.4589424133301
2016-10-03,74.2099990844727,74.2099990844727,72.879997253418,73.2799987792969,2487600,54.7196998596191
2016-10-04,73.0800018310547,73.0999984741211,71.6999969482422,72.1500015258789,3177500,53.8759078979492
2016-10-05,72.1999969482422,72.6399993896484,71.3199996948242,71.879997253418,3053100,53.6742935180664
2016-10-06,71.629997253418,72.2799987792969,71.3499984741211,71.9100036621094,2105900,53.6967010498047
2016-10-07,72.4000015258789,73.0999984741211,71.4100036621094,71.5,1882800,53.3905448913574
2016-10-10,71.5999984741211,72.3099975585938,71.3899993896484,72.2200012207031,1827600,53.9281806945801
2016-10-11,72.1999969482422,72.2799987792969,71.4400024414062,71.6900024414062,2573300,53.5324096679688
2016-10-12,71.7200012207031,72.3399963378906,71.6900024414062,72.1600036621094,1541200,53.883373260498
2016-10-13,72.1600036621094,73.879997253418,72.0899963378906,73.3099975585938,3113600,54.7420921325684
2016-10-14,73.1600036621094,73.4700012207031,72.6999969482422,72.7799987792969,1694100,54.3463439941406
2016-10-17,73.0299987792969,73.3000030517578,72.5299987792969,72.8300018310547,1613700,54.3836784362793
2016-10-18,73.3199996948242,73.7200012207031,72.6500015258789,73.370002746582,1641800,54.7869110107422
2016-10-19,73.4000015258789,73.5100021362305,72.8300018310547,73.2099990844727,1763300,54.6674385070801
2016-10-20,73.2799987792969,73.4700012207031,73.0100021362305,73.1100006103516,1313800,54.5927467346191
2016-10-21,72.6600036621094,73.0599975585938,72.4300003051758,72.8399963378906,1510800,54.3911514282227
2016-10-24,73.129997253418,73.3499984741211,72.5299987792969,73.120002746582,2433000,54.6002197265625
2016-10-25,73.120002746582,73.4599990844727,72.8000030517578,73.4000015258789,2079400,54.8093070983887
2016-10-26,73.2900009155273,73.9300003051758,72.8899993896484,73.8300018310547,1685600,55.1303901672363
2016-10-27,73.4300003051758,73.8000030517578,72.8099975585938,73.3000030517578,1772500,54.7346420288086
2016-10-28,73.379997253418,73.7799987792969,72.9899978637695,73.4899978637695,1767700,54.8765106201172
2016-10-31,73.9800033569336,75.9100036621094,73.6100006103516,75.1999969482422,4056600,56.1534004211426
2016-11-01,75.0299987792969,75.1500015258789,74.1999969482422,74.4599990844727,2576000,55.6008377075195
2016-11-02,74.4800033569336,74.5299987792969,72.870002746582,74.0999984741211,2944400,55.3320045471191
2016-11-03,73.9100036621094,74.5599975585938,73.4800033569336,74.3499984741211,1837900,55.5186996459961
2016-11-04,74.6399993896484,75.1699981689453,73.7900009155273,73.7900009155273,2638100,55.100513458252
2016-11-07,74.2200012207031,74.7399978637695,73.0199966430664,74.7200012207031,2417600,55.7949752807617
2016-11-08,74.8600006103516,75.8099975585938,74.6900024414062,75.5,1820800,56.3774223327637
2016-11-09,74.0500030517578,74.25,73.0699996948242,73.2200012207031,3046700,54.6748962402344
2016-11-10,72.8600006103516,72.879997253418,70.5599975585938,71.129997253418,4171800,53.1142539978027
2016-11-11,71.1900024414062,71.75,70.5599975585938,70.7600021362305,2577300,52.8379783630371
2016-11-14,70.5100021362305,70.6399993896484,69.5100021362305,69.9899978637695,4551700,52.262996673584
2016-11-15,70.3399963378906,71.4400024414062,70.3399963378906,71.2399978637695,3861400,53.1963958740234
2016-11-16,71.4400024414062,71.6800003051758,70.7799987792969,71.0500030517578,2914000,53.0545234680176
2016-11-17,70.7699966430664,71.5299987792969,70.6800003051758,71.0299987792969,2766400,53.0395812988281
2016-11-18,71.0599975585938,71.4300003051758,70.5400009155273,71.1500015258789,2696500,53.1291847229004
2016-11-21,71.3899993896484,72.25,71.3000030517578,72.25,2118500,53.9505882263184
2016-11-22,72.0999984741211,73.3399963378906,72.0699996948242,73.1900024414062,3421400,54.6525039672852
2016-11-23,72.4700012207031,73.2900009155273,72.4700012207031,72.870002746582,3358900,54.4135513305664
2016-11-25,73.0100021362305,74.3899993896484,73.0100021362305,73.9499969482422,1392700,55.2200012207031
2016-11-28,74.1399993896484,75.3300018310547,74.129997253418,75.1699981689453,2580200,56.1310005187988
2016-11-29,74.8399963378906,76.3000030517578,74.75,76.1100006103516,3376600,56.832935333252
2016-11-30,74.6399993896484,74.7600021362305,73.2699966430664,73.2900009155273,4407000,55.2351875305176
2016-12-01,72.9300003051758,73.0599975585938,72.1999969482422,72.75,3177500,54.8282127380371
2016-12-02,73.370002746582,74.0299987792969,73.3499984741211,73.7799987792969,2952500,55.6044692993164
2016-12-05,73.4599990844727,73.5599975585938,72.5500030517578,73.4800033569336,2851300,55.3783683776855
2016-12-06,73.5500030517578,73.5699996948242,72.5599975585938,72.7099990844727,2897900,54.7980690002441
2016-12-07,73,73.5800018310547,72.7900009155273,73.5,3935400,55.3934516906738
2016-12-08,73.1600036621094,73.5999984741211,72.629997253418,73.5,1868600,55.3934516906738
2016-12-09,73.5100021362305,74.6100006103516,73.4100036621094,74.5299987792969,2224500,56.1696968078613
2016-12-12,74.3499984741211,75.8399963378906,74.3499984741211,75.4599990844727,2479600,56.8706092834473
2016-12-13,75.6800003051758,76.0699996948242,75.3399963378906,75.9499969482422,2326600,57.2399063110352
2016-12-14,76.1900024414062,76.5599975585938,74.0699996948242,74.120002746582,3767000,55.8607025146484
2016-12-15,74.2399978637695,74.9300003051758,73.9300003051758,74.5699996948242,2729000,56.1998558044434
2016-12-16,74.6399993896484,76.1900024414062,74.6399993896484,75.870002746582,5570700,57.1795959472656
2016-12-19,76.370002746582,76.6500015258789,75.75,76.5100021362305,2359000,57.6619415283203
2016-12-20,76.4400024414062,76.6500015258789,76.0400009155273,76.5100021362305,2136400,57.6619415283203
2016-12-21,76.6399993896484,77.1600036621094,76.2200012207031,76.2399978637695,1837300,57.4584426879883
2016-12-22,76.3600006103516,76.6999969482422,76,76.629997253418,1664800,57.7523956298828
2016-12-23,76.6800003051758,76.7600021362305,76.120002746582,76.75,1074100,57.8428153991699
2016-12-27,76.6100006103516,76.9599990844727,76.25,76.6699981689453,1163500,57.7825126647949
2016-12-28,76.7300033569336,76.9700012207031,76.25,76.3300018310547,1734500,57.5262870788574
2016-12-29,76.5299987792969,77.3300018310547,76.2900009155273,76.9899978637695,2342400,58.0236892700195
2016-12-30,77.0400009155273,77.129997253418,76.3899993896484,76.5899963378906,2459600,57.7222213745117
2017-01-03,76.5699996948242,76.6900024414062,75.9599990844727,76.25,3017500,57.466007232666
2017-01-04,76.3899993896484,76.6900024414062,75.9199981689453,76.1800003051758,3426200,57.4132270812988
2017-01-05,75.7900009155273,76.3399963378906,75.120002746582,76.2799987792969,2688000,57.4886016845703
2017-01-06,76.0400009155273,77.0500030517578,75.8899993896484,76.9000015258789,1848000,57.955867767334
2017-01-09,76.9300003051758,76.9800033569336,75.6800003051758,75.7200012207031,1947400,57.0665702819824
2017-01-10,75.5899963378906,75.6800003051758,75.120002746582,75.4300003051758,1534200,56.8479995727539
2017-01-11,75.4400024414062,75.9100036621094,75.2399978637695,75.629997253418,1902400,56.9987258911133
2017-01-12,75.6500015258789,75.8399963378906,75.0400009155273,75.2799987792969,2468300,56.7349433898926
2017-01-13,75.0699996948242,75.4300003051758,74.6999969482422,75.2099990844727,1992700,56.6821899414062
2017-01-17,75.5699996948242,76.3600006103516,75.3300018310547,76.1999969482422,2111500,57.4283142089844
2017-01-18,75.9899978637695,76.6399993896484,75.9400024414062,76.1699981689453,1913900,57.4057006835938
2017-01-19,75.7799987792969,76.1600036621094,75.3600006103516,75.620002746582,1397400,56.9911880493164
2017-01-20,75.7300033569336,76.0400009155273,75.2900009155273,75.7900009155273,1739300,57.1193199157715
2017-01-23,75.9100036621094,76.0999984741211,75.4499969482422,75.5800018310547,1530700,56.961051940918
2017-01-24,75.5299987792969,75.7699966430664,75.3199996948242,75.4700012207031,1898200,56.8781585693359
2017-01-25,75.4599990844727,75.9300003051758,75.2099990844727,75.8099975585938,2161100,57.134391784668
2017-01-26,75.7200012207031,76.2399978637695,75.5,75.6900024414062,1537700,57.0439453125
2017-01-27,75.6900024414062,75.8399963378906,75.2200012207031,75.5199966430664,1393800,56.9158325195312
2017-01-30,75.7799987792969,75.7900009155273,75.0100021362305,75.2600021362305,2287000,56.7198829650879
2017-01-31,75.3099975585938,76.3099975585938,75.2799987792969,76.2799987792969,3056200,57.4886016845703
2017-02-01,74.3600006103516,75.4400024414062,71.8199996948242,71.8499984741211,7279600,54.1499366760254
2017-02-02,71.870002746582,72.1500015258789,70.870002746582,71.6800003051758,4336600,54.0218086242676
2017-02-03,71.7200012207031,71.9899978637695,71.25,71.6999969482422,3695400,54.0368690490723
2017-02-06,72.0500030517578,72.4199981689453,71.5100021362305,72.2099990844727,3223800,54.4212379455566
2017-02-07,72.2600021362305,72.4499969482422,71.7099990844727,72.3499984741211,2436200,54.5267448425293
2017-02-08,72.5599975585938,73.5199966430664,72.4899978637695,73.3399963378906,2711600,55.2728538513184
2017-02-09,73.2600021362305,73.4800033569336,71.5899963378906,72.1500015258789,3752800,54.3760223388672
2017-02-10,72.1500015258789,73.4499969482422,71.8300018310547,73.370002746582,3563800,55.2954750061035
2017-02-13,73.4100036621094,73.879997253418,73.1800003051758,73.7300033569336,2829000,55.5667915344238
2017-02-14,73.5899963378906,73.6800003051758,72.8300018310547,73.120002746582,2824300,55.1070594787598
2017-02-15,72.5500030517578,72.8000030517578,71.9599990844727,72.379997253418,3184400,54.5493469238281
2017-02-16,72.5299987792969,73.379997253418,72.4000015258789,73.2799987792969,3026300,55.2276382446289
2017-02-17,73.2699966430664,73.8399963378906,72.8399963378906,73.7699966430664,3426400,55.5969276428223
2017-02-21,73.6500015258789,75.0899963378906,73.4199981689453,74.7600021362305,3541200,56.3430557250977
2017-02-22,74.75,75.4400024414062,74.3000030517578,75.3499984741211,3105700,56.7876892089844
2017-02-23,75.620002746582,76.2900009155273,75.3600006103516,76.1600036621094,2513300,57.3981552124023
2017-02-24,76.4499969482422,77.1900024414062,76.4400024414062,77,2384800,58.0312271118164
2017-02-27,76.8899993896484,77.0500030517578,76.5400009155273,76.870002746582,3344000,57.9332580566406
2017-02-28,76.6699981689453,78.0400009155273,76.6699981689453,77.6399993896484,2920400,58.5135688781738
2017-03-01,75.879997253418,76.6500015258789,75.5800018310547,76.25,2663200,58.0302963256836
2017-03-02,75.9899978637695,77.8099975585938,75.9100036621094,77.2200012207031,2604400,58.7685356140137
2017-03-03,77.1900024414062,77.2099990844727,75.9800033569336,76.5599975585938,2956000,58.266227722168
2017-03-06,76.3000030517578,76.5400009155273,76.0199966430664,76.2399978637695,1948100,58.0226821899414
2017-03-07,75.9800033569336,76.379997253418,75.9599990844727,76.120002746582,2479700,57.9313659667969
2017-03-08,75.5199966430664,75.6500015258789,74.5899963378906,75.129997253418,1878500,57.1779174804688
2017-03-09,75.2099990844727,75.6999969482422,74.8499984741211,74.9000015258789,1381800,57.0028762817383
2017-03-10,75.25,75.75,75.1100006103516,75.6699981689453,1623600,57.5888862609863
2017-03-13,75.620002746582,76.1900024414062,75.4599990844727,76.0899963378906,2728600,57.9085273742676
2017-03-14,75.9300003051758,76.7200012207031,75.8199996948242,76.3300018310547,2089000,58.091178894043
2017-03-15,76.5999984741211,78.2099990844727,76.4400024414062,77.8499984741211,2779700,59.2479972839355
2017-03-16,78.0400009155273,78.0400009155273,76.4800033569336,76.8000030517578,2652300,58.4488792419434
2017-03-17,77.0899963378906,77.4800033569336,76.620002746582,77.120002746582,3797800,58.6924362182617
2017-03-20,77.5699996948242,77.7600021362305,76.5100021362305,76.8300018310547,2149300,58.4717292785645
2017-03-21,76.8300018310547,78.6100006103516,76.8300018310547,78.2099990844727,3246700,59.5219459533691
2017-03-22,78.5299987792969,79.3600006103516,78.370002746582,78.6500015258789,3122700,59.8568344116211
2017-03-23,78.5400009155273,78.9000015258789,78,78.2600021362305,2617700,59.5600204467773
2017-03-24,78.2900009155273,78.620002746582,78.0599975585938,78.2600021362305,2367300,59.5600204467773
2017-03-27,78.629997253418,78.7300033569336,77.5599975585938,77.9199981689453,2548700,59.3012542724609
2017-03-28,77.9800033569336,78.1800003051758,77.5999984741211,78.0599975585938,2869000,59.4078102111816
2017-03-29,77.8399963378906,77.9300003051758,77.4400024414062,77.6699981689453,1791500,59.1109886169434
2017-03-30,77.4800033569336,77.4899978637695,76.9899978637695,77.4100036621094,1520200,58.9131164550781
2017-03-31,77.5299987792969,77.9700012207031,77.4000015258789,77.5699996948242,2050500,59.0348892211914
2017-04-03,77.1399993896484,77.7699966430664,76.25,77.7399978637695,1991000,59.1642723083496
2017-04-04,77.7699966430664,78.0100021362305,77.3000030517578,77.620002746582,1985600,59.072940826416
2017-04-05,77.7300033569336,78.0800018310547,77.379997253418,77.9599990844727,1840000,59.3316993713379
