"Fecha","PNC.Open","PNC.High","PNC.Low","PNC.Close","PNC.Volume","PNC.Adjusted"
2014-08-07,81.9700012207031,82.1999969482422,81.0899963378906,81.2300033569336,2365200,61.632568359375
2014-08-08,81.3300018310547,81.7600021362305,81,81.7200012207031,1711200,62.0043640136719
2014-08-11,82.0899963378906,82.1699981689453,81.5599975585938,81.6999969482422,1526700,61.9891891479492
2014-08-12,81.5899963378906,82.4000015258789,81.4700012207031,81.8000030517578,1666200,62.0650787353516
2014-08-13,82.2699966430664,82.8399963378906,81.9599990844727,82.25,2629000,62.4064979553223
2014-08-14,82.1999969482422,82.8300018310547,82.0800018310547,82.25,1543600,62.4064979553223
2014-08-15,82.5500030517578,82.8000030517578,81.4000015258789,82.0400009155273,2220000,62.2471542358398
2014-08-18,82.370002746582,82.9700012207031,82.370002746582,82.9000015258789,1784700,62.8996772766113
2014-08-19,83.0999984741211,83.4899978637695,82.8099975585938,82.9800033569336,1368400,62.9603805541992
2014-08-20,82.8499984741211,83.5999984741211,82.6800003051758,83.5299987792969,1458700,63.3776893615723
2014-08-21,83.5599975585938,84.7699966430664,83.4000015258789,84.5500030517578,2018600,64.1515731811523
2014-08-22,84.3099975585938,84.9599990844727,84.2399978637695,84.3499984741211,1669900,63.9998664855957
2014-08-25,84.9899978637695,85.620002746582,84.9800033569336,85.129997253418,1480100,64.591682434082
2014-08-26,85.2399978637695,85.5500030517578,85.0199966430664,85.1100006103516,1384200,64.5764770507812
2014-08-27,85.3000030517578,85.3899993896484,84.7600021362305,84.9400024414062,2243300,64.447509765625
2014-08-28,84.5699996948242,84.8399963378906,84.2399978637695,84.5400009155273,1514900,64.1440124511719
2014-08-29,85.0199966430664,85.0199966430664,84.5199966430664,84.75,1383600,64.303352355957
2014-09-02,84.75,85.2699966430664,84.3600006103516,85.1999969482422,2043900,64.6447906494141
2014-09-03,85.6699981689453,86,84.9599990844727,85.1600036621094,1470800,64.6144409179688
2014-09-04,85.1500015258789,85.8000030517578,84.8199996948242,85.0999984741211,1490600,64.5689086914062
2014-09-05,84.8399963378906,85.379997253418,84.4400024414062,85.3499984741211,1850700,64.7586059570312
2014-09-08,85.3000030517578,85.7300033569336,85.0199966430664,85.4700012207031,1542500,64.8496398925781
2014-09-09,85.120002746582,85.1900024414062,84.4899978637695,84.8099975585938,1525500,64.3488845825195
2014-09-10,84.6800003051758,85.7900009155273,84.6800003051758,85.75,1717100,65.0620956420898
2014-09-11,85.5299987792969,86.0299987792969,85.3600006103516,85.7699966430664,1351100,65.0772705078125
2014-09-12,85.8399963378906,86.629997253418,85.75,86.2200012207031,1637200,65.4187164306641
2014-09-15,86.5,86.5,85.8399963378906,86.3000030517578,2151700,65.4794158935547
2014-09-16,86.2900009155273,86.75,86,86.5100021362305,1331700,65.6387405395508
2014-09-17,86.5199966430664,87.5800018310547,86.1900024414062,87.1800003051758,2185700,66.147087097168
2014-09-18,87.7699966430664,88.4599990844727,87.620002746582,87.9400024414062,1806000,66.7237319946289
2014-09-19,88.4000015258789,88.8000030517578,87.7099990844727,87.8899993896484,3861200,66.685791015625
2014-09-22,87.7600021362305,88.2200012207031,87.120002746582,87.2799987792969,1909200,66.2229843139648
2014-09-23,87.2099990844727,87.4700012207031,86,86,3095200,65.2517929077148
2014-09-24,86.0999984741211,86.7099990844727,85.879997253418,86.6699981689453,1874900,65.760124206543
2014-09-25,86.5899963378906,86.629997253418,85.4499969482422,85.4599990844727,2362900,64.8420486450195
2014-09-26,85.4100036621094,86.0400009155273,85.3300018310547,85.879997253418,1366400,65.1607208251953
2014-09-29,85.0199966430664,85.879997253418,85.0199966430664,85.6900024414062,1694800,65.0165786743164
2014-09-30,85.9400024414062,86.3499984741211,85.4000015258789,85.5800018310547,2491800,64.9330978393555
2014-10-01,85.5800018310547,85.6999969482422,84.3099975585938,84.5800018310547,2398700,64.1743621826172
2014-10-02,84.0800018310547,84.4300003051758,83.1500015258789,84.2099990844727,2654700,63.8936462402344
2014-10-03,84.8600006103516,85.4899978637695,84.8099975585938,85.0100021362305,2458500,64.5006103515625
2014-10-06,85.4700012207031,85.879997253418,84.9899978637695,85.0100021362305,2246400,64.5006103515625
2014-10-07,84.5199966430664,84.7300033569336,83.2399978637695,83.2600021362305,2260300,63.1728210449219
2014-10-08,83.2799987792969,84.9000015258789,83.2699966430664,84.8300018310547,1878700,64.3640365600586
2014-10-09,84.8899993896484,84.9499969482422,82.8899993896484,83.0199966430664,2936200,62.9907188415527
2014-10-10,82.7699966430664,83.5400009155273,81.6900024414062,81.7300033569336,2933800,62.3725776672363
2014-10-13,81.9499969482422,82.6100006103516,81,81.0500030517578,2259900,61.8536262512207
2014-10-14,81.1800003051758,82.25,81.0800018310547,81.5899963378906,3686000,62.2657508850098
2014-10-15,80.9400024414062,81.3899993896484,77.129997253418,78,7995000,59.5260162353516
2014-10-16,76.7200012207031,79.2799987792969,76.6900024414062,78.870002746582,4814900,60.1899642944336
2014-10-17,79.5199966430664,80.1900024414062,78.9800033569336,79.7699966430664,3683400,60.8768043518066
2014-10-20,79.2799987792969,79.9700012207031,79.1600036621094,79.6399993896484,2416800,60.7775764465332
2014-10-21,80.129997253418,81.2900009155273,80.1100006103516,81.1600036621094,2506400,61.9375877380371
2014-10-22,81.2699966430664,82.2799987792969,80.9700012207031,81.0199966430664,2275400,61.8307151794434
2014-10-23,81.7300033569336,82.25,81.4000015258789,81.5599975585938,1849600,62.2428245544434
2014-10-24,81.6900024414062,82.6100006103516,81.3199996948242,82.5199966430664,1641600,62.975456237793
2014-10-27,82.7900009155273,82.9300003051758,82.0999984741211,82.8600006103516,1470800,63.2349281311035
2014-10-28,82.9899978637695,84.0899963378906,82.9100036621094,84.0899963378906,1510600,64.1736145019531
2014-10-29,83.9499969482422,84.9499969482422,83.6999969482422,84.8000030517578,2135500,64.715446472168
2014-10-30,84.7900009155273,85.7399978637695,84.2200012207031,85.4199981689453,1485700,65.1886138916016
2014-10-31,86.0199966430664,86.6399993896484,86.0199966430664,86.3899993896484,2261800,65.9288787841797
2014-11-03,86.7099990844727,86.9400024414062,86.2600021362305,86.5400009155273,1432700,66.0433502197266
2014-11-04,86.7200012207031,86.9800033569336,86.120002746582,86.9499969482422,1449400,66.3562393188477
2014-11-05,87.4499969482422,87.6999969482422,87.0299987792969,87.6399993896484,1409100,66.8827972412109
2014-11-06,87.4899978637695,88.3899993896484,87.4400024414062,88.379997253418,1568600,67.4475402832031
2014-11-07,88.0999984741211,88.8499984741211,87.870002746582,88.4499969482422,1660300,67.5009765625
2014-11-10,88.120002746582,88.7300033569336,88.120002746582,88.6800003051758,1541200,67.6764907836914
2014-11-11,88.8000030517578,88.8399963378906,88.1100006103516,88.2399978637695,1565300,67.340705871582
2014-11-12,87.620002746582,88.1900024414062,87.5999984741211,88.0400009155273,1943800,67.1880798339844
2014-11-13,88.0899963378906,88.1699981689453,87.4400024414062,87.8300018310547,1561700,67.0278015136719
2014-11-14,87.5699996948242,87.9800033569336,87.2099990844727,87.4100036621094,1341100,66.7072677612305
2014-11-17,87.4000015258789,87.4000015258789,86.9199981689453,87.2799987792969,1924500,66.6080856323242
2014-11-18,87.2699966430664,87.7799987792969,87.2200012207031,87.4300003051758,2028400,66.7225494384766
2014-11-19,87.629997253418,87.629997253418,86.4499969482422,87.0699996948242,2577300,66.4478225708008
2014-11-20,86.5599975585938,86.9300003051758,86.2699966430664,86.9300003051758,2401400,66.3409729003906
2014-11-21,87.8000030517578,87.9700012207031,86.75,86.8499984741211,3200300,66.2798919677734
2014-11-24,87.3199996948242,88.1100006103516,87.3199996948242,87.9800033569336,1754100,67.1422805786133
2014-11-25,88.2099990844727,88.3499984741211,87.6100006103516,88.1600036621094,1944400,67.2796478271484
2014-11-26,87.9800033569336,88.2600021362305,87.5400009155273,88.0599975585938,1103800,67.2033462524414
2014-11-28,88.4400024414062,88.4800033569336,87.3399963378906,87.4700012207031,820000,66.753059387207
2014-12-01,87.370002746582,87.370002746582,86.0800018310547,86.5899963378906,2148500,66.0815048217773
2014-12-02,86.5999984741211,87.9000015258789,86.5699996948242,87.5,1496300,66.7759780883789
2014-12-03,87.5,88.4000015258789,87.4400024414062,88.3300018310547,1718200,67.4093704223633
2014-12-04,88.120002746582,88.4800033569336,87.75,88.370002746582,1508700,67.4399185180664
2014-12-05,88.8399963378906,90.4300003051758,88.7600021362305,90.1800003051758,2227100,68.8212051391602
2014-12-08,90.1100006103516,90.9800033569336,89.629997253418,90.3300018310547,2115000,68.9356918334961
2014-12-09,89.4199981689453,90.8300018310547,89.2399978637695,90.8199996948242,1883900,69.3096389770508
2014-12-10,90.370002746582,90.9000015258789,88.7399978637695,88.7699966430664,2774500,67.7451705932617
2014-12-11,89.0400009155273,90.1100006103516,88.7600021362305,88.9499969482422,2196600,67.8825454711914
