"Fecha","CTAS.Open","CTAS.High","CTAS.Low","CTAS.Close","CTAS.Volume","CTAS.Adjusted"
2014-07-21,63.8400001525879,64.0100021362305,63.5800018310547,63.7700004577637,469800,56.6812515258789
2014-07-22,64.2300033569336,64.4700012207031,63.8600006103516,64.379997253418,516500,57.223445892334
2014-07-23,64.2699966430664,64.379997253418,63.9700012207031,64.0299987792969,340800,56.9123573303223
2014-07-24,64.3300018310547,64.4899978637695,64.0100021362305,64.1100006103516,218700,56.9834594726562
2014-07-25,64.0100021362305,64.2900009155273,63.3699989318848,63.5200004577637,351400,56.4590454101562
2014-07-28,63.4199981689453,63.7099990844727,62.9900016784668,63.560001373291,280200,56.4946060180664
2014-07-29,63.5299987792969,63.7999992370605,63.0999984741211,63.1199989318848,259700,56.1035118103027
2014-07-30,63.439998626709,64.0800018310547,62.9300003051758,63.4000015258789,322600,56.3523788452148
2014-07-31,63.0699996948242,63.0699996948242,62.4900016784668,62.5999984741211,390900,55.6413154602051
2014-08-01,62.3499984741211,62.9099998474121,62.2400016784668,62.5999984741211,387000,55.6413154602051
2014-08-04,62.8600006103516,64.0999984741211,62.5999984741211,63.9900016784668,913800,56.8767929077148
2014-08-05,63.6100006103516,64.25,63.1300010681152,63.560001373291,693500,56.4946060180664
2014-08-06,63.0400009155273,63.3499984741211,62.75,62.9900016784668,476300,55.9879608154297
2014-08-07,63.2000007629395,63.5400009155273,62.8600006103516,63.1100006103516,370300,56.0946197509766
2014-08-08,63.2999992370605,64.4800033569336,62.9199981689453,64.4000015258789,456200,57.2412261962891
2014-08-11,64.7699966430664,65.2900009155273,64.4300003051758,65,736300,57.7745323181152
2014-08-12,65,65.4400024414062,64.8600006103516,65.2699966430664,720900,58.0145111083984
2014-08-13,65.4100036621094,65.5800018310547,65.3199996948242,65.5100021362305,448600,58.2278366088867
2014-08-14,65.4599990844727,65.7099990844727,65.4000015258789,65.5,356300,58.2189483642578
2014-08-15,63.8499984741211,65.8600006103516,62.6500015258789,65.379997253418,564600,58.1122779846191
2014-08-18,65.6999969482422,66.0899963378906,65.6500015258789,65.8300018310547,775800,58.512264251709
2014-08-19,65.870002746582,66.0199966430664,65.75,65.8899993896484,460100,58.5655899047852
2014-08-20,65.9599990844727,66.0299987792969,65.6500015258789,65.9599990844727,463500,58.627815246582
2014-08-21,65.9599990844727,66.0400009155273,65.7200012207031,65.9100036621094,556900,58.5833625793457
2014-08-22,65.75,66.1900024414062,65.4100036621094,65.7300033569336,606600,58.4233932495117
2014-08-25,66.1500015258789,66.25,65.8499984741211,66.0599975585938,253000,58.7166938781738
2014-08-26,66.2600021362305,66.3899993896484,65.9400024414062,66.0199966430664,328000,58.6811408996582
2014-08-27,66.0100021362305,66.2200012207031,65.6399993896484,65.8300018310547,223600,58.512264251709
2014-08-28,65.5400009155273,66.1100006103516,65.4199981689453,65.879997253418,218000,58.5567092895508
2014-08-29,66.1500015258789,66.5,65.620002746582,66.1399993896484,413500,58.7878074645996
2014-09-02,66.4199981689453,66.879997253418,66.129997253418,66.629997253418,454400,59.2233390808105
2014-09-03,66.9100036621094,67.1100006103516,66.3000030517578,66.3600006103516,305200,58.9833526611328
2014-09-04,66.6600036621094,66.8499984741211,66.379997253418,66.5599975585938,615200,59.1611099243164
2014-09-05,66.379997253418,66.8000030517578,66.129997253418,66.6600036621094,431600,59.2500038146973
2014-09-08,66.4700012207031,66.7799987792969,66.0699996948242,66.3199996948242,299000,58.9478034973145
2014-09-09,66.3600006103516,66.6600036621094,66.0500030517578,66.3499984741211,440100,58.9744644165039
2014-09-10,66.4400024414062,66.5,65.9899978637695,66.4199981689453,207300,59.0366744995117
2014-09-11,66.0400009155273,66.5299987792969,65.8300018310547,66.4499969482422,242600,59.0633430480957
2014-09-12,66.3499984741211,66.4800033569336,66.0500030517578,66.3399963378906,298100,58.9655647277832
2014-09-15,66.5899963378906,67.1900024414062,66.3300018310547,66.870002746582,564400,59.4366645812988
2014-09-16,66.7099990844727,67.0999984741211,66.1999969482422,66.8600006103516,467900,59.4277648925781
2014-09-17,67.129997253418,67.2399978637695,66.4499969482422,66.9199981689453,434300,59.481086730957
2014-09-18,66.9899978637695,67.3199996948242,66.8300018310547,67.2200012207031,308600,59.747745513916
2014-09-19,67.5800018310547,67.5899963378906,67.0199966430664,67.1600036621094,1427800,59.6944274902344
2014-09-22,67.120002746582,67.2900009155273,66.7200012207031,67.0899963378906,386700,59.6321868896484
2014-09-23,66.9700012207031,67.2200012207031,66.4100036621094,66.4300003051758,325000,59.0455589294434
2014-09-24,66.4400024414062,67.0599975585938,66.3499984741211,66.9000015258789,297500,59.4633331298828
2014-09-25,66.6900024414062,66.8499984741211,65.8099975585938,65.9899978637695,332300,58.6544799804688
2014-09-26,66.0299987792969,66.5800018310547,65.879997253418,66.2699966430664,280700,58.9033355712891
2014-09-29,65.8399963378906,66.4400024414062,65.7900009155273,65.9499969482422,687400,58.6189231872559
2014-09-30,67.5899963378906,71.6100006103516,67.2600021362305,70.5899963378906,2350600,62.7431335449219
2014-10-01,70.2200012207031,70.5,68.3899993896484,68.6500015258789,1039100,61.0187911987305
2014-10-02,68.5299987792969,68.629997253418,67.4300003051758,68.2900009155273,676800,60.6988105773926
2014-10-03,68.5400009155273,70.4800033569336,68.4000015258789,70.3399963378906,1240800,62.5209197998047
2014-10-06,70.6900024414062,71.0800018310547,69.7300033569336,69.9000015258789,613300,62.1298446655273
2014-10-07,69.4499969482422,69.75,68.629997253418,68.7200012207031,594400,61.0810089111328
2014-10-08,68.9000015258789,71,68.9000015258789,70.9800033569336,770000,63.0897979736328
2014-10-09,71.0100021362305,71.2799987792969,69.2799987792969,69.4599990844727,626400,61.7387390136719
2014-10-10,69.4000015258789,69.7399978637695,68.5299987792969,68.5599975585938,644300,60.9387893676758
2014-10-13,68.7699966430664,68.9100036621094,67.3099975585938,67.4400024414062,533500,59.9432945251465
2014-10-14,67.9899978637695,68.4199981689453,67.5800018310547,67.7399978637695,752000,60.2099418640137
2014-10-15,67.1100006103516,68.370002746582,66.7600021362305,68.0599975585938,1099800,60.4943733215332
2014-10-16,67.4700012207031,68.6699981689453,66.75,68.4300003051758,788200,60.8232421875
2014-10-17,68.7699966430664,69.6999969482422,68.7699966430664,69.2900009155273,1342200,61.587646484375
2014-10-20,69.2900009155273,69.3499984741211,68.6999969482422,69.0500030517578,811800,61.3743171691895
2014-10-21,69.620002746582,71.1699981689453,69.370002746582,71.1699981689453,816800,63.2586479187012
2014-10-22,71.4199981689453,71.7200012207031,70.3300018310547,70.3499984741211,688900,62.5298194885254
2014-10-23,71.0100021362305,71.370002746582,70.7399978637695,71.0400009155273,1509700,63.1431121826172
2014-10-24,71.0599975585938,71.3600006103516,70.8000030517578,71.2200012207031,702300,63.303108215332
2014-10-27,71.1100006103516,71.3499984741211,70.620002746582,71.2699966430664,634600,63.3475456237793
2014-10-28,71.6600036621094,71.8300018310547,71.2900009155273,71.8099975585938,745000,63.8275299072266
2014-10-29,72,72.1699981689453,71.1999969482422,71.8099975585938,453400,63.8275299072266
2014-10-30,71.4700012207031,72.8600006103516,71.1699981689453,72.6900024414062,502100,64.6097106933594
2014-10-31,73.6999969482422,73.9499969482422,72.7200012207031,73.2399978637695,675900,65.0985641479492
2014-11-03,73.2399978637695,73.8600006103516,72.4499969482422,72.5400009155273,630600,64.4763793945312
2014-11-04,71.9400024414062,72.3000030517578,71.1100006103516,71.4199981689453,1357500,63.4808578491211
2014-11-05,70.1600036621094,71.0899963378906,70,70.4100036621094,792900,64.1091384887695
2014-11-06,70.5599975585938,71.1399993896484,70.3099975585938,71.0899963378906,615800,64.728271484375
2014-11-07,71.5,71.5,70.9400024414062,71,734000,64.6463317871094
2014-11-10,71.129997253418,71.5199966430664,70.879997253418,71.1100006103516,682700,64.7464981079102
2014-11-11,71.0699996948242,71.4700012207031,70.8499984741211,71.0999984741211,406400,64.7373886108398
2014-11-12,70.8199996948242,71.4899978637695,70.75,71.3099975585938,511600,64.928581237793
2014-11-13,71.4199981689453,72.0599975585938,70.8199996948242,71.1600036621094,481000,64.7920150756836
2014-11-14,71.2699966430664,72.1500015258789,70.9300003051758,71.7600021362305,851600,65.3383178710938
2014-11-17,71.5999984741211,71.8499984741211,71.1999969482422,71.8099975585938,556200,65.3838500976562
2014-11-18,71.6999969482422,72.5199966430664,71.379997253418,71.9800033569336,610900,65.5386352539062
2014-11-19,71.8399963378906,72,71.0500030517578,71.7900009155273,616400,65.3656311035156
2014-11-20,71.5100021362305,72.2300033569336,71.2600021362305,71.9300003051758,423100,65.4931030273438
2014-11-21,72.6900024414062,73,71.7399978637695,71.9199981689453,1377200,65.4839935302734
2014-11-24,72.1399993896484,72.9800033569336,71.9400024414062,72.8600006103516,574900,66.3398742675781
2014-11-25,73.0100021362305,73.2300033569336,72.6399993896484,73.0599975585938,610700,66.5219802856445
2014-11-26,72.9599990844727,73.4499969482422,72.7300033569336,73.0299987792969,571900,66.4946670532227
2014-11-28,73.2799987792969,73.5899963378906,73,73.1500015258789,263200,66.6039276123047
2014-12-01,72.9100036621094,73.1500015258789,71.6999969482422,71.8000030517578,900200,65.3747329711914
2014-12-02,71.5999984741211,72.5199966430664,71.25,72.379997253418,570900,65.9028396606445
2014-12-03,72.6100006103516,73.1900024414062,72.1999969482422,73.129997253418,411200,66.5857162475586
2014-12-04,72.9100036621094,73.4300003051758,72.5699996948242,72.8199996948242,414100,66.3034591674805
2014-12-05,72.8000030517578,73.1600036621094,72.5100021362305,73.0500030517578,565400,66.5128860473633
2014-12-08,72.9800033569336,73.5500030517578,72.7099990844727,73,571800,66.4673538208008
2014-12-09,72.5,73.5199966430664,72.25,73.4100036621094,778200,66.8406600952148
2014-12-10,73.2200012207031,73.5500030517578,71.870002746582,71.870002746582,627500,65.4384613037109
2014-12-11,71.8300018310547,73.6399993896484,71.6699981689453,72.8000030517578,488000,66.2852478027344
2014-12-12,72.3600006103516,72.7799987792969,71.0199966430664,71.0299987792969,509900,64.6736526489258
2014-12-15,71.2799987792969,72.0699996948242,70.6100006103516,71.5299987792969,728300,65.12890625
2014-12-16,71.5400009155273,72.5800018310547,71.4899978637695,71.5299987792969,606500,65.12890625
2014-12-17,71.5,73.0599975585938,71.0999984741211,72.8399963378906,1109100,66.3216552734375
