"Fecha","VRSK.Open","VRSK.High","VRSK.Low","VRSK.Close","VRSK.Volume","VRSK.Adjusted"
2015-12-29,77.7200012207031,77.9700012207031,77.379997253418,77.7699966430664,772700,75.3852081298828
2015-12-30,77.870002746582,78.2600021362305,77.3499984741211,77.5100021362305,456600,75.133171081543
2015-12-31,77.1800003051758,77.7300033569336,76.7699966430664,76.879997253418,585600,74.5224761962891
2016-01-04,75.3600006103516,75.3600006103516,74.4100036621094,75.3000030517578,1344600,72.9909515380859
2016-01-05,75.2099990844727,75.5800018310547,74.7300033569336,75.0299987792969,1027100,72.7292098999023
2016-01-06,74.0100021362305,75.1999969482422,73.75,74.6399993896484,961900,72.351188659668
2016-01-07,73.3000030517578,73.8099975585938,72.4800033569336,73.0400009155273,1274600,70.8002243041992
2016-01-08,73.3899993896484,73.9599990844727,72.7799987792969,73.370002746582,1255600,71.1201324462891
2016-01-11,73.6999969482422,74.3499984741211,73.5400009155273,74.0400009155273,1081600,71.7695693969727
2016-01-12,74.3000030517578,74.879997253418,73.7099990844727,74.5299987792969,873900,72.2445449829102
2016-01-13,74.5199966430664,74.6900024414062,71.870002746582,71.8899993896484,1806300,69.6855010986328
2016-01-14,72.0199966430664,73,71.5100021362305,72.3499984741211,1290700,70.1314315795898
2016-01-15,70.5299987792969,72.3000030517578,70.2200012207031,72.0599975585938,1674700,69.8502883911133
2016-01-19,72.7099990844727,73.6800003051758,70.5400009155273,71.5299987792969,1399200,69.336540222168
2016-01-20,70.7600021362305,71.6699981689453,69.0999984741211,70.9700012207031,1531200,68.7937240600586
2016-01-21,71.3199996948242,71.6999969482422,69.9899978637695,70.4400024414062,1453300,68.2799911499023
2016-01-22,71.5599975585938,71.9400024414062,70.75,71.1399993896484,1128200,68.9585189819336
2016-01-25,70.7799987792969,71.3499984741211,69.5,69.9499969482422,1498400,67.8050003051758
2016-01-26,70.1900024414062,71.3099975585938,69.9700012207031,71.1999969482422,787000,69.0166702270508
2016-01-27,71.2399978637695,72.25,70.5899963378906,70.8399963378906,770700,68.6676940917969
2016-01-28,71.1500015258789,71.9700012207031,70.6900024414062,71.2099990844727,1109200,69.0263519287109
2016-01-29,71.629997253418,73.6699981689453,71.2799987792969,73,1546300,70.7614898681641
2016-02-01,72.3300018310547,72.4800033569336,71.6600036621094,72.1100006103516,1480700,69.8987655639648
2016-02-02,71.1500015258789,71.2300033569336,70.3399963378906,70.7200012207031,1433400,68.5513916015625
2016-02-03,70.8399963378906,71.3000030517578,68.0800018310547,68.870002746582,1822300,66.7581100463867
2016-02-04,68.9499969482422,69.620002746582,68.5199966430664,68.9300003051758,1448000,66.816276550293
2016-02-05,68.6900024414062,69.1999969482422,67.6500015258789,67.9300003051758,1021700,65.8469390869141
2016-02-08,67.370002746582,67.7399978637695,64.7900009155273,65.9499969482422,1419300,63.9276733398438
2016-02-09,65.6800003051758,68.3499984741211,65.6800003051758,67.7699966430664,1455400,65.6918334960938
2016-02-10,68.1900024414062,68.9400024414062,66.8099975585938,66.8899993896484,1437800,64.8388290405273
2016-02-11,65.5400009155273,66.7200012207031,65.0199966430664,66.3499984741211,1531200,64.3153915405273
2016-02-12,67.1999969482422,68.2699966430664,66.9700012207031,68.0599975585938,1154200,65.9729537963867
2016-02-16,68.4100036621094,69.1900024414062,67.9700012207031,68.2200012207031,1609100,66.128059387207
2016-02-17,68.7099990844727,69.8099975585938,68.0400009155273,68.3899993896484,1788300,66.2928314208984
2016-02-18,68.6399993896484,69.5500030517578,68.2600021362305,68.4499969482422,986600,66.3509902954102
2016-02-19,68.2699966430664,68.5899963378906,67.5999984741211,67.9499969482422,1373900,65.866340637207
2016-02-22,68.4899978637695,69.3600006103516,68.4100036621094,68.4800033569336,1978800,66.3800659179688
2016-02-23,68.0699996948242,68.6500015258789,67.6100006103516,68.0100021362305,1773700,65.9244766235352
2016-02-24,67.0999984741211,72.0800018310547,67.0699996948242,71.6500015258789,3287900,69.4528656005859
2016-02-25,72.3600006103516,73.9300003051758,71.8899993896484,73.9000015258789,1747700,71.6338882446289
2016-02-26,74.120002746582,74.5500030517578,73.6399993896484,74.0299987792969,989600,71.7598724365234
2016-02-29,74.0199966430664,74.25,72.8000030517578,72.8399963378906,1005000,70.6063766479492
2016-03-01,73.2300033569336,74.5599975585938,72.6999969482422,74.3399963378906,927200,72.0603561401367
2016-03-02,74.4599990844727,74.6999969482422,73.629997253418,74.6600036621094,1044900,72.3705749511719
2016-03-03,74.4300003051758,76.2099990844727,74.1699981689453,76.1500015258789,1062600,73.8148803710938
2016-03-04,76.4000015258789,77.2300033569336,75.5100021362305,76.6999969482422,913500,74.3480072021484
2016-03-07,75.8199996948242,76.620002746582,75.7200012207031,76.1399993896484,614500,73.8051681518555
2016-03-08,75.8600006103516,76.4100036621094,75.0100021362305,75.6500015258789,1062200,73.330192565918
2016-03-09,75.9199981689453,76.8199996948242,75.5699996948242,76.4800033569336,652600,74.134765625
2016-03-10,76.6800003051758,76.8099975585938,74.9000015258789,75.7399978637695,486100,73.4174423217773
2016-03-11,76.6500015258789,76.75,75.4499969482422,76.3000030517578,677300,73.9602813720703
2016-03-14,76.1500015258789,76.7900009155273,75.4300003051758,76.5899963378906,625200,74.2413635253906
2016-03-15,76.1500015258789,76.8300018310547,75.0299987792969,76.4599990844727,744100,74.1153793334961
2016-03-16,75.9800033569336,77.1500015258789,75.2399978637695,76.9100036621094,506700,74.5515823364258
2016-03-17,76.9300003051758,77.3499984741211,76.2699966430664,77.1900024414062,624400,74.8229751586914
2016-03-18,77.5500030517578,78.0299987792969,76.7699966430664,77.4800033569336,1013900,75.1040954589844
2016-03-21,77.4000015258789,78.0599975585938,76.8600006103516,78,578900,75.6081390380859
2016-03-22,77.4700012207031,78.4599990844727,77.1600036621094,77.870002746582,825700,75.4821395874023
2016-03-23,77.620002746582,77.9300003051758,77.1100006103516,77.5199966430664,506600,75.1428527832031
2016-03-24,76.4800033569336,78.2200012207031,76.4100036621094,77.6100006103516,393100,75.230110168457
2016-03-28,78.0100021362305,78.3600006103516,77.3000030517578,77.7600021362305,639000,75.3755111694336
2016-03-29,77.5500030517578,78.7900009155273,77.5500030517578,78.629997253418,691200,76.2188186645508
2016-03-30,79.129997253418,79.1699981689453,78.2200012207031,78.7300033569336,336100,76.3157730102539
2016-03-31,78.9400024414062,80.4400024414062,78.75,79.9199981689453,972200,77.4692840576172
2016-04-01,79.6399993896484,80.2600021362305,79.2900009155273,80.1900024414062,690400,77.7309875488281
2016-04-04,80.0100021362305,81.5899963378906,79.1900024414062,79.4499969482422,692400,77.0136871337891
2016-04-05,78.8000030517578,79.4000015258789,78.4800033569336,78.7099990844727,479300,76.29638671875
2016-04-06,78.5500030517578,79.8000030517578,78.4199981689453,79.75,467900,77.3044815063477
2016-04-07,79.1100006103516,79.7399978637695,78.1699981689453,78.2699966430664,765300,75.8698577880859
2016-04-08,78.0500030517578,78.120002746582,77.2900009155273,77.5800018310547,644700,75.2010192871094
2016-04-11,77.9700012207031,77.9899978637695,76.7600021362305,76.8399963378906,537800,74.4837112426758
2016-04-12,76.9800033569336,77.8399963378906,76.9300003051758,77.7399978637695,450000,75.3561019897461
2016-04-13,78,78.6999969482422,77.7600021362305,78.5699996948242,555000,76.1606597900391
2016-04-14,78.5500030517578,78.6900024414062,77.4400024414062,77.8600006103516,655200,75.4724426269531
2016-04-15,77.8600006103516,78.2900009155273,77.4300003051758,78.1500015258789,476400,75.753532409668
2016-04-18,78.1900024414062,78.9000015258789,77.8600006103516,78.6100006103516,523300,76.199462890625
2016-04-19,78.7200012207031,79.0100021362305,78.3099975585938,78.5999984741211,435800,76.1897583007812
2016-04-20,78.6100006103516,78.9599990844727,78.1600036621094,78.5899963378906,482000,76.1800537109375
2016-04-21,78.4400024414062,78.7699966430664,78.0100021362305,78.0599975585938,516100,75.6663131713867
2016-04-22,77.8099975585938,78.6100006103516,77.8099975585938,78.1900024414062,569800,75.7923126220703
2016-04-25,78.1800003051758,78.5400009155273,77.9300003051758,78.4300003051758,389300,76.0249557495117
2016-04-26,78.1100006103516,78.9400024414062,78.0599975585938,78.7900009155273,431700,76.3739318847656
2016-04-27,78.879997253418,79.1600036621094,78.0599975585938,78.6999969482422,664400,76.2866668701172
2016-04-28,78.4100036621094,79.4300003051758,78.3399963378906,78.6800003051758,581600,76.2672958374023
2016-04-29,78.0699996948242,78.4599990844727,77.0699996948242,77.5800018310547,799600,75.2010192871094
2016-05-02,77.6800003051758,78.1699981689453,77.4000015258789,77.7799987792969,501600,75.3948974609375
2016-05-03,77.3000030517578,77.4400024414062,76.4100036621094,77.129997253418,953400,74.7648239135742
2016-05-04,76.4199981689453,78,76.2900009155273,77.4899978637695,1006700,75.1137847900391
2016-05-05,77.4199981689453,77.9499969482422,77.0599975585938,77.2300033569336,734000,74.8617706298828
2016-05-06,76.8899993896484,78.0100021362305,76.8000030517578,77.8499984741211,674000,75.4627380371094
2016-05-09,78.0100021362305,78.4400024414062,77.4700012207031,77.7699966430664,512300,75.3852081298828
2016-05-10,78.129997253418,78.8399963378906,77.8899993896484,78.7600021362305,411600,76.3448333740234
2016-05-11,78.629997253418,78.6900024414062,77.3499984741211,77.4599990844727,490700,75.084716796875
2016-05-12,77.8000030517578,78.0999984741211,76.9599990844727,77.8099975585938,580100,75.423957824707
2016-05-13,77.5999984741211,77.7799987792969,77.0599975585938,77.0800018310547,566700,74.7163467407227
2016-05-16,77.120002746582,78.2300033569336,77.0299987792969,77.9000015258789,527500,75.5111923217773
2016-05-17,77.7900009155273,77.9700012207031,76.75,76.8600006103516,477400,74.5030975341797
2016-05-18,76.629997253418,76.9599990844727,75.8899993896484,76.6600036621094,854000,74.3092346191406
2016-05-19,75.9599990844727,76.5299987792969,75.7600021362305,76.3399963378906,649400,73.9990463256836
2016-05-20,76.4899978637695,77.25,76.2900009155273,77.0400009155273,1123700,74.6775894165039
2016-05-23,77.0599975585938,77.2900009155273,76.8399963378906,76.9899978637695,373900,74.6291275024414
2016-05-24,77.2600021362305,79.0199966430664,77.0599975585938,78.7900009155273,473300,76.3739318847656
2016-05-25,78.9000015258789,79.4899978637695,78.620002746582,79.1800003051758,490500,76.7519607543945
2016-05-26,79,79.2799987792969,78.6800003051758,78.9800033569336,324200,76.5580825805664
2016-05-27,78.9300003051758,79.5699996948242,78.9300003051758,79.2600021362305,473200,76.8295211791992
2016-05-31,79.5699996948242,79.620002746582,78.9100036621094,79.3899993896484,952600,76.9555206298828
2016-06-01,79.0599975585938,79.4400024414062,78.9400024414062,79.4400024414062,538900,77.0039901733398
2016-06-02,79.0999984741211,79.9899978637695,79,79.9800033569336,480900,77.5274276733398
2016-06-03,79.4300003051758,80.0299987792969,79.0299987792969,79.7799987792969,1349300,77.3335571289062
2016-06-06,79.7200012207031,80.1600036621094,79.379997253418,79.9000015258789,704000,77.4498901367188
2016-06-07,79.9000015258789,80.1100006103516,79.379997253418,79.620002746582,759100,77.1784820556641
2016-06-08,79.7699966430664,80.129997253418,79.1699981689453,79.9199981689453,537300,77.4692840576172
2016-06-09,79.8199996948242,79.9300003051758,79.2099990844727,79.5800018310547,572300,77.1397018432617
2016-06-10,78.7300033569336,79.7699966430664,78.4300003051758,78.7600021362305,534400,76.3448333740234
2016-06-13,78.8099975585938,79.5599975585938,78.8099975585938,79.0999984741211,779200,76.6744155883789
2016-06-14,78.879997253418,79.8600006103516,78.5400009155273,78.8600006103516,499400,76.441780090332
2016-06-15,78.9199981689453,79.1100006103516,78.3099975585938,78.3899993896484,522800,75.9861907958984
2016-06-16,78.2600021362305,78.620002746582,77.5599975585938,78.4199981689453,673600,76.015251159668
2016-06-17,78.4599990844727,78.4800033569336,77.5299987792969,77.8000030517578,967200,75.4142837524414
2016-06-20,78.5100021362305,79.25,78.5,78.9199981689453,475700,76.4999465942383
2016-06-21,78.9499969482422,80.3600006103516,78.7799987792969,80.1600036621094,958300,77.7019119262695
2016-06-22,79.9400024414062,80.5,78.8399963378906,78.9599990844727,659800,76.5387191772461
2016-06-23,79.5599975585938,80.1600036621094,79.0100021362305,80.129997253418,440700,77.6728210449219
2016-06-24,77.25,78.7600021362305,76.3499984741211,77.9599990844727,1596000,75.5693588256836
2016-06-27,77.3099975585938,78.0100021362305,75.7200012207031,76,729900,73.6694641113281
2016-06-28,76.5999984741211,77.9100036621094,76.0999984741211,77.4700012207031,597100,75.0944137573242
2016-06-29,77.8300018310547,79.1800003051758,77.0199966430664,79.1600036621094,571700,76.7325668334961
2016-06-30,79.370002746582,81.0899963378906,78.0199966430664,81.0800018310547,862500,78.5936889648438
2016-07-01,81.0800018310547,81.4300003051758,80.5800018310547,80.9300003051758,462100,78.4482955932617
2016-07-05,80.6399993896484,81.7200012207031,80.6399993896484,81.620002746582,664700,79.1171417236328
2016-07-06,81.2600021362305,81.7600021362305,80.7399978637695,81.6600036621094,545000,79.1559143066406
2016-07-07,81.5699996948242,82.1500015258789,81.2699966430664,81.8499984741211,465700,79.340087890625
2016-07-08,82.2099990844727,83.4000015258789,82.0699996948242,83.4000015258789,660000,80.8425521850586
2016-07-11,83.4800033569336,84.4400024414062,83.1900024414062,84.0199966430664,805300,81.4435501098633
2016-07-12,84.5,84.620002746582,83.8499984741211,84.4800033569336,569900,81.8894424438477
2016-07-13,85,85,84.3499984741211,84.7099990844727,492000,82.1123733520508
2016-07-14,85.1999969482422,85.7099990844727,84.9599990844727,85.5999984741211,614500,82.9750823974609
2016-07-15,86,86,85.0800018310547,85.2399978637695,476300,82.6261215209961
2016-07-18,85.4700012207031,85.5400009155273,84.9800033569336,85.0599975585938,474300,82.4516372680664
2016-07-19,84.75,85.5599975585938,84.6600036621094,85.5400009155273,397000,82.9169311523438
2016-07-20,85.5999984741211,85.879997253418,85.3499984741211,85.4000015258789,393500,82.7812271118164
2016-07-21,85.1699981689453,85.3399963378906,84.5400009155273,84.8000030517578,460100,82.1996231079102
2016-07-22,85.1500015258789,85.8899993896484,84.8399963378906,85.75,524300,83.1205062866211
2016-07-25,85.7200012207031,85.75,85.1600036621094,85.5199966430664,308100,82.8975372314453
2016-07-26,85.4400024414062,85.7300033569336,85.0199966430664,85.3600006103516,365600,82.7424392700195
2016-07-27,85.2600021362305,85.4199981689453,84.8399963378906,85.1699981689453,420100,82.5582885742188
2016-07-28,85.1999969482422,85.7099990844727,84.5899963378906,85.5400009155273,332400,82.9169311523438
2016-07-29,85.5800018310547,85.6100006103516,84.9499969482422,85.2799987792969,616200,82.6649322509766
2016-08-01,85.1500015258789,85.4499969482422,84.7600021362305,84.8600006103516,522100,82.2577972412109
2016-08-02,84.8300018310547,84.9400024414062,83.7099990844727,83.7200012207031,839100,81.1527633666992
2016-08-03,81.5999984741211,81.9400024414062,78.2699966430664,79.4300003051758,2014300,76.9943084716797
2016-08-04,79.6500015258789,81.3099975585938,79.5999984741211,81.129997253418,1166900,78.6421661376953
2016-08-05,81.2699966430664,82.629997253418,81.1900024414062,82.1699981689453,875500,79.650276184082
2016-08-08,82.1999969482422,82.5199966430664,81.3199996948242,81.5100021362305,643400,79.0105133056641
2016-08-09,81.6800003051758,82.1500015258789,81.1999969482422,81.7300033569336,412600,79.2237701416016
2016-08-10,81.5999984741211,81.5999984741211,81.0199966430664,81.4499969482422,445700,78.9523468017578
2016-08-11,81.7300033569336,82.0199966430664,81.5100021362305,81.5699996948242,274100,79.0686721801758
2016-08-12,81.25,81.5699996948242,80.6500015258789,81.4199981689453,386200,78.9232635498047
2016-08-15,81.7699966430664,81.7699966430664,81.2799987792969,81.629997253418,524200,79.1268310546875
2016-08-16,81.5999984741211,81.7900009155273,81.0500030517578,81.5899963378906,619900,79.0880432128906
2016-08-17,81.8899993896484,81.9000015258789,80.9800033569336,81.7600021362305,887200,79.2528457641602
2016-08-18,81.75,81.9899978637695,81.2200012207031,81.6900024414062,587500,79.1849899291992
2016-08-19,81.4199981689453,81.9599990844727,81.1500015258789,81.9499969482422,465200,79.4370040893555
2016-08-22,81.4599990844727,82.629997253418,81.4400024414062,82.2699966430664,545300,79.7472076416016
2016-08-23,82.4700012207031,82.4700012207031,82.0299987792969,82.2900009155273,463400,79.7665939331055
2016-08-24,82.2200012207031,82.6999969482422,82,82.1100006103516,418000,79.5921173095703
2016-08-25,82.120002746582,83.0500030517578,82,83,784000,80.454833984375
2016-08-26,83.3600006103516,84.0400009155273,82.8000030517578,83.1399993896484,619100,80.5905227661133
2016-08-29,83.0699996948242,83.4400024414062,83,83.0999984741211,476500,80.5517578125
2016-08-30,82.9400024414062,83.25,82.8000030517578,83,583600,80.454833984375
2016-08-31,83.0999984741211,83.2799987792969,82.7900009155273,83.0500030517578,780100,80.503288269043
2016-09-01,83.2699966430664,83.5500030517578,82.8399963378906,83.3000030517578,728300,80.7456283569336
2016-09-02,83.9400024414062,84.2200012207031,83.0500030517578,83.8399963378906,596500,81.2690658569336
2016-09-06,83.6999969482422,84.0800018310547,83.3899993896484,84.0599975585938,643400,81.482292175293
2016-09-07,83.9199981689453,84.1600036621094,83.5199966430664,83.620002746582,526700,81.0558166503906
2016-09-08,83.4400024414062,83.7200012207031,82.8199996948242,82.8199996948242,539000,80.2803497314453
2016-09-09,82.0299987792969,82.8300018310547,81.9499969482422,81.9599990844727,1054300,79.4467163085938
2016-09-12,81.9800033569336,83.9800033569336,81.4899978637695,82.75,786600,80.2124710083008
2016-09-13,81.9899978637695,82.1699981689453,81.2600021362305,81.8099975585938,840800,79.3013153076172
2016-09-14,81.8399963378906,82.1800003051758,80.9599990844727,81.1399993896484,492700,78.6518478393555
2016-09-15,81.120002746582,81.7600021362305,80.6900024414062,81.4899978637695,624700,78.9911117553711
2016-09-16,80.9899978637695,81.3199996948242,80.4300003051758,80.6399993896484,1402600,78.1671905517578
2016-09-19,80.9800033569336,81.3499984741211,80.4199981689453,80.7200012207031,437400,78.244743347168
2016-09-20,81.0599975585938,81.3199996948242,80.5299987792969,80.5699996948242,560000,78.099365234375
2016-09-21,80.7300033569336,81.1399993896484,80.1500015258789,80.8600006103516,426900,78.3804550170898
2016-09-22,81.2099990844727,81.3099975585938,80.8099975585938,81.0500030517578,1058500,78.5646133422852
2016-09-23,81.0800018310547,81.6600036621094,80.5699996948242,81.3199996948242,1637600,78.8263626098633
2016-09-26,80.7799987792969,81.4700012207031,80.3399963378906,81.120002746582,654100,78.6324691772461
2016-09-27,80.9899978637695,81.7300033569336,80.9199981689453,81.3899993896484,767800,78.8941879272461
2016-09-28,81.5500030517578,81.9000015258789,81.0100021362305,81.870002746582,839700,79.3594818115234
2016-09-29,81.8899993896484,82.1800003051758,80.8399963378906,81.0500030517578,523900,78.5646133422852
2016-09-30,81.4899978637695,81.7200012207031,81.2200012207031,81.2799987792969,947600,78.7875671386719
2016-10-03,80.9300003051758,81.5,80.5400009155273,81.2300033569336,634700,78.7391204833984
2016-10-04,81.2399978637695,81.3099975585938,80.5599975585938,80.6500015258789,881300,78.1768798828125
2016-10-05,80.879997253418,81.0599975585938,80.1900024414062,80.3000030517578,553300,77.8376083374023
2016-10-06,80.3199996948242,80.5,79.2699966430664,79.75,729600,77.3044815063477
2016-10-07,79.7099990844727,79.9599990844727,79.25,79.6100006103516,521900,77.1687850952148
2016-10-10,79.8000030517578,80.4199981689453,79.8000030517578,80.0999984741211,373500,77.6437606811523
2016-10-11,79.8199996948242,80.0699996948242,79.1600036621094,79.4000015258789,647300,76.965217590332
2016-10-12,79.25,79.8000030517578,79.0500030517578,79.5199966430664,546100,77.0815277099609
2016-10-13,79.0500030517578,79.6600036621094,78.5999984741211,79.3600006103516,560500,76.9264297485352
2016-10-14,79.4700012207031,80.1399993896484,79.3000030517578,79.370002746582,580200,76.9361343383789
2016-10-17,79.4199981689453,79.8199996948242,79.3199996948242,79.4700012207031,385100,77.0330581665039
2016-10-18,79.9700012207031,81.4899978637695,79.7099990844727,80.3399963378906,926900,77.8763961791992
2016-10-19,80.1800003051758,81.25,80.1800003051758,80.4499969482422,739500,77.9830169677734
2016-10-20,80.5,80.9199981689453,79.75,80.0800018310547,650800,77.624382019043
2016-10-21,79.8399963378906,81.2799987792969,79.3099975585938,81.2600021362305,877900,78.7681884765625
2016-10-24,81.8199996948242,82.4300003051758,81.7600021362305,82.2200012207031,830400,79.6987380981445
2016-10-25,82.2300033569336,82.2799987792969,81.7600021362305,82.0899963378906,671000,79.5727157592773
2016-10-26,82.0199966430664,82.5899963378906,81.4000015258789,81.4300003051758,1298800,78.9329528808594
2016-10-27,81.5800018310547,81.9300003051758,81.0500030517578,81.25,1233000,78.7584686279297
2016-10-28,81.4300003051758,82.1900024414062,81.2600021362305,81.3499984741211,718800,78.8554153442383
2016-10-31,81.6800003051758,82.0999984741211,81.5400009155273,81.5500030517578,813000,79.0492935180664
2016-11-01,81.6800003051758,81.6800003051758,80.6699981689453,80.9400024414062,1130900,78.4579925537109
2016-11-02,81.4000015258789,83.2900009155273,81.120002746582,82.2099990844727,1829000,79.6890487670898
2016-11-03,82.5699996948242,82.9899978637695,82.0800018310547,82.4100036621094,1092300,79.8829116821289
2016-11-04,81.8300018310547,82.8499984741211,81.7300033569336,81.7600021362305,780200,79.2528457641602
2016-11-07,82.8600006103516,83.1999969482422,82.4800033569336,83.0999984741211,1228500,80.5517578125
2016-11-08,82.9499969482422,83.2300033569336,82.5800018310547,82.8899993896484,676400,80.3481979370117
2016-11-09,80.879997253418,83.4000015258789,80.879997253418,83.3300018310547,933300,80.7746963500977
2016-11-10,83.5800018310547,84.2900009155273,82.6500015258789,83.120002746582,979400,80.5711517333984
2016-11-11,82.8300018310547,83.7099990844727,82.8300018310547,83.129997253418,1231400,80.5808181762695
2016-11-14,83.3899993896484,83.5999984741211,82.7300033569336,82.8300018310547,1291200,80.2900390625
2016-11-15,83.0100021362305,83.5800018310547,82.5,82.6900024414062,2155400,80.1543273925781
2016-11-16,82.6800003051758,83.0599975585938,82.0599975585938,82.3000030517578,852500,79.7762985229492
2016-11-17,82.5,83.0299987792969,82.4400024414062,83,1276900,80.454833984375
2016-11-18,82.8300018310547,83.5299987792969,82.8199996948242,83.1600036621094,1905700,80.6099166870117
2016-11-21,83.4000015258789,83.9100036621094,83.1600036621094,83.75,791000,81.1818084716797
2016-11-22,84,84.0100021362305,83.6800003051758,83.9599990844727,845000,81.3853912353516
2016-11-23,83.7900009155273,84.7600021362305,82.5,83.8899993896484,669600,81.3175277709961
2016-11-25,83.9599990844727,84.3000030517578,83.3499984741211,84.1100006103516,522700,81.5307769775391
2016-11-28,84.4100036621094,84.8499984741211,84.0699996948242,84.1500015258789,760200,81.5695495605469
2016-11-29,84.1999969482422,84.4000015258789,83.620002746582,83.879997253418,766000,81.3078231811523
2016-11-30,84.1900024414062,84.4199981689453,83.0299987792969,83.0800018310547,1380700,80.5323638916016
2016-12-01,83.2300033569336,83.5199966430664,81.9499969482422,82.3600006103516,976100,79.8344421386719
2016-12-02,82.4199981689453,82.6600036621094,81.6500015258789,82.1999969482422,892400,79.6793594360352
2016-12-05,82.6900024414062,83.2799987792969,82.6600036621094,82.9100036621094,868300,80.3675765991211
2016-12-06,82.8899993896484,83.1500015258789,82.3399963378906,83.0400009155273,1170200,80.4935913085938
2016-12-07,83.0400009155273,83.1399993896484,82.1800003051758,83.1399993896484,1241200,80.5905227661133
2016-12-08,83.1900024414062,83.5199966430664,82.7699966430664,83.1900024414062,647600,80.6389999389648
2016-12-09,83.3499984741211,83.5299987792969,82.879997253418,82.9300003051758,940800,80.3869705200195
2016-12-12,82.6999969482422,83.129997253418,82.4400024414062,83.0299987792969,829300,80.4838943481445
2016-12-13,83.2799987792969,83.9499969482422,82.9800033569336,83.5699996948242,1200800,81.0073471069336
2016-12-14,83.7399978637695,83.7399978637695,81.9499969482422,82.0500030517578,1211900,79.5339508056641
2016-12-15,82.0100021362305,82.25,81.2399978637695,81.2799987792969,645100,78.7875671386719
2016-12-16,81.4000015258789,82.1900024414062,80.9000015258789,81.7799987792969,1619900,79.272216796875
2016-12-19,81.8499984741211,82.6600036621094,81.8399963378906,82.1100006103516,484500,79.5921173095703
2016-12-20,82.3600006103516,82.4899978637695,82.0999984741211,82.370002746582,445900,79.8441390991211
2016-12-21,82.370002746582,82.9899978637695,82.370002746582,82.4300003051758,412300,79.9023132324219
2016-12-22,82.2699966430664,82.4800033569336,81.75,82.0699996948242,346200,79.553337097168
2016-12-23,82.0100021362305,82.4100036621094,81.870002746582,82.1100006103516,267100,79.5921173095703
2016-12-27,82.4100036621094,82.9700012207031,82,82.1500015258789,3e+05,79.6308898925781
2016-12-28,82.4199981689453,82.5299987792969,81.5299987792969,81.6500015258789,348700,79.1462097167969
2016-12-29,81.5199966430664,82.0100021362305,81.5199966430664,81.6999969482422,389800,79.1946716308594
2016-12-30,81.9899978637695,81.9899978637695,80.9599990844727,81.1699981689453,524700,78.6809463500977
2017-01-03,81.5899963378906,82.0800018310547,81.0500030517578,81.3199996948242,545700,78.8263626098633
2017-01-04,81.2799987792969,82.0100021362305,81.2300033569336,81.9599990844727,651800,79.4467163085938
2017-01-05,81.6900024414062,82.2300033569336,81.5100021362305,81.6600036621094,394700,79.1559143066406
2017-01-06,81.5199966430664,82.4000015258789,81.4300003051758,82.379997253418,515900,79.8538208007812
2017-01-09,82.0299987792969,82.25,81.5500030517578,81.7300033569336,489600,79.2237701416016
2017-01-10,81.7200012207031,82.3300018310547,81.4199981689453,82.2600021362305,594600,79.7375030517578
2017-01-11,82.0599975585938,82.75,81.8899993896484,82.75,468600,80.2124710083008
2017-01-12,82.7600021362305,82.7600021362305,81.629997253418,82.3199996948242,557600,79.7956619262695
2017-01-13,82.4499969482422,82.7099990844727,82.2799987792969,82.629997253418,350600,80.0961685180664
2017-01-17,82.4499969482422,82.4499969482422,81.4100036621094,81.5500030517578,553300,79.0492935180664
2017-01-18,81,81.1600036621094,80.2099990844727,81.0800018310547,742000,78.5936889648438
2017-01-19,80.9499969482422,81.4800033569336,80.1999969482422,80.9199981689453,609900,78.438591003418
2017-01-20,81.2699966430664,81.5199966430664,80.7600021362305,81.3600006103516,500400,78.865104675293
2017-01-23,81.2300033569336,81.4800033569336,80.8499984741211,81.1800003051758,508500,78.6906280517578
2017-01-24,81.379997253418,82.2099990844727,81.25,82.1699981689453,466900,79.650276184082
2017-01-25,82.5,83.0199966430664,82.4199981689453,82.6900024414062,455000,80.1543273925781
2017-01-26,82.629997253418,82.7200012207031,82.25,82.5299987792969,296100,79.9992370605469
2017-01-27,82.2099990844727,82.7900009155273,82.129997253418,82.6800003051758,362400,80.1446380615234
2017-01-30,82.629997253418,82.7600021362305,82.2300033569336,82.7399978637695,362200,80.2027969360352
2017-01-31,83,83,81.9499969482422,82.6399993896484,795300,80.1058731079102
2017-02-01,82.629997253418,82.9199981689453,81.4300003051758,81.7600021362305,544300,79.2528457641602
2017-02-02,81.5299987792969,82.2099990844727,81.3099975585938,82.1500015258789,532100,79.6308898925781
2017-02-03,82.8000030517578,83.5199966430664,82.6800003051758,83.5199966430664,542300,80.9588851928711
2017-02-06,83.1800003051758,83.3199996948242,82.9499969482422,83.2699966430664,362900,80.7165374755859
2017-02-07,83.2699966430664,83.2799987792969,82.9000015258789,83.0100021362305,471200,80.4645156860352
2017-02-08,82.879997253418,83.7600021362305,82.8099975585938,83.6100006103516,349700,81.0461196899414
2017-02-09,82.1500015258789,84.1100006103516,82.1500015258789,84.0699996948242,572000,81.4920120239258
2017-02-10,84.2799987792969,84.6900024414062,83.7699966430664,84.5199966430664,350600,81.9282150268555
2017-02-13,84.9899978637695,85.2300033569336,84.629997253418,84.9599990844727,407400,82.3547210693359
2017-02-14,84.8000030517578,85.0999984741211,84.6900024414062,85.0899963378906,448400,82.4807281494141
