"Fecha","ROST.Open","ROST.High","ROST.Low","ROST.Close","ROST.Volume","ROST.Adjusted"
2014-09-25,37.5550003051758,37.7550010681152,37.1300010681152,37.4150009155273,3067400,34.3171768188477
2014-09-26,37.3450012207031,38.0550003051758,37.2949981689453,38.0050010681152,2849000,34.8583145141602
2014-09-29,37.6800003051758,38,37.5050010681152,37.7299995422363,2047600,34.606086730957
2014-09-30,37.7849998474121,37.8699989318848,37.4449996948242,37.7900009155273,3030000,34.6611328125
2014-10-01,37.7200012207031,37.7700004577637,37.4000015258789,37.4949989318848,2507600,34.3905410766602
2014-10-02,37.5099983215332,37.9850006103516,37.3600006103516,37.9049987792969,3073400,34.7665939331055
2014-10-03,38.0149993896484,38.6749992370605,37.9049987792969,38.4850006103516,3664000,35.298583984375
2014-10-06,38.560001373291,38.5999984741211,37.7649993896484,37.8950004577637,2980600,34.7574234008789
2014-10-07,37.7050018310547,37.8400001525879,37.375,37.5499992370605,3736400,34.4409942626953
2014-10-08,37.625,38.3450012207031,37.5550003051758,38.2200012207031,3677200,35.0555229187012
2014-10-09,38.2700004577637,38.4550018310547,37.8650016784668,38.0849990844727,5177800,34.931697845459
2014-10-10,38.1650009155273,39.1199989318848,38.0849990844727,38.7649993896484,5284600,35.5553894042969
2014-10-13,38.5900001525879,39.1500015258789,38.3250007629395,38.435001373291,3700200,35.2527008056641
2014-10-14,38.7299995422363,39.0550003051758,38.4700012207031,38.9199981689453,3779600,35.6975555419922
2014-10-15,38.4599990844727,38.814998626709,37.8199996948242,38.2299995422363,5229000,35.0646896362305
2014-10-16,37.5900001525879,38.4700012207031,37.5900001525879,38.3600006103516,3588000,35.1839370727539
2014-10-17,38.5299987792969,38.7649993896484,38.0050010681152,38.5950012207031,3840400,35.399471282959
2014-10-20,38.2700004577637,39.2400016784668,38.2449989318848,39.2000007629395,2420400,35.9543724060059
2014-10-21,38.5050010681152,40.0900001525879,38.5050010681152,39.7900009155273,3600800,36.4955291748047
2014-10-22,39.8699989318848,40.1800003051758,39.6450004577637,39.6949996948242,3373200,36.408390045166
2014-10-23,39.7050018310547,40.5550003051758,39.7050018310547,40.0400009155273,3319200,36.7248191833496
2014-10-24,40.1500015258789,40.2649993896484,39.7900009155273,40.25,2817200,36.9174461364746
2014-10-27,40.2449989318848,40.375,40.0250015258789,40.310001373291,3369800,36.9724769592285
2014-10-28,40.2350006103516,40.3050003051758,39.6949996948242,40.1599998474121,2736000,36.8348922729492
2014-10-29,40.1500015258789,40.3450012207031,39.8199996948242,40.0349998474121,2032200,36.7202415466309
2014-10-30,39.939998626709,40.5250015258789,39.7700004577637,40.4150009155273,1686600,37.068775177002
2014-10-31,40.9949989318848,41,40.1199989318848,40.3600006103516,2231200,37.0183372497559
2014-11-03,40.3699989318848,40.7099990844727,40.2350006103516,40.6199989318848,1949600,37.2568130493164
2014-11-04,40.5699996948242,40.6199989318848,40.1049995422363,40.2200012207031,4103000,36.8899269104004
2014-11-05,40.3400001525879,40.5449981689453,40.060001373291,40.3849983215332,1566000,37.041259765625
2014-11-06,39.8250007629395,41.0050010681152,39.8250007629395,40.939998626709,2497400,37.5503082275391
2014-11-07,40.9900016784668,40.9900016784668,40.5800018310547,40.7050018310547,2403000,37.3347854614258
2014-11-10,40.6549987792969,41.189998626709,40.625,41.1549987792969,2874000,37.747501373291
2014-11-11,41.1949996948242,41.3650016784668,40.8400001525879,40.9650001525879,2545000,37.5732383728027
2014-11-12,40.8549995422363,41.5149993896484,40.7949981689453,41.3950004577637,3440200,37.9676475524902
2014-11-13,41.4949989318848,41.5499992370605,40.9550018310547,41.2799987792969,2607600,37.8621711730957
2014-11-14,40.9099998474121,40.9099998474121,40.4249992370605,40.689998626709,3748000,37.3210067749023
2014-11-17,40.6800003051758,40.9650001525879,40.4949989318848,40.6699981689453,2605600,37.3026657104492
2014-11-18,40,40.7849998474121,39.7350006103516,40.6399993896484,3416800,37.2751502990723
2014-11-19,40.6199989318848,41.1549987792969,40.6199989318848,41.0800018310547,3406000,37.6787300109863
2014-11-20,41.1800003051758,41.7700004577637,41.0250015258789,41.6049995422363,4725800,38.1602478027344
2014-11-21,44.6450004577637,44.7799987792969,43.8349990844727,44.6500015258789,12594200,40.9531402587891
2014-11-24,44.8800010681152,45.125,44.0849990844727,44.5200004577637,5426600,40.8339080810547
2014-11-25,44.7000007629395,45.0849990844727,44.4700012207031,44.6450004577637,4367400,40.9485511779785
2014-11-26,44.7799987792969,45,44.6549987792969,44.8849983215332,2349000,41.1686820983887
2014-11-28,45.0750007629395,45.9949989318848,44.75,45.7400016784668,1984400,41.9528923034668
2014-12-01,45.625,45.6749992370605,44.9850006103516,45.0800018310547,2767400,41.3475341796875
2014-12-02,45.2299995422363,45.4949989318848,44.6549987792969,45.1399993896484,2458800,41.4025650024414
2014-12-03,44.7350006103516,45.5349998474121,44.6450004577637,45.4249992370605,2332200,41.6639709472656
2014-12-04,45.3800010681152,45.7099990844727,45.2350006103516,45.5250015258789,2199000,41.7556991577148
2014-12-05,45.6949996948242,45.9099998474121,45.1399993896484,45.3450012207031,1912200,41.5905952453613
2014-12-08,45.0999984741211,45.5499992370605,44.9900016784668,45.1049995422363,1441600,41.4618949890137
2014-12-09,44.6949996948242,45.0900001525879,44.4700012207031,44.9300003051758,1943200,41.3010368347168
2014-12-10,44.8699989318848,45.435001373291,44.5099983215332,44.6500015258789,1866600,41.0436553955078
2014-12-11,45.5149993896484,46.0400009155273,44.6500015258789,45.4099998474121,2457800,41.7422752380371
2014-12-12,45.0099983215332,45.9150009155273,45.0099983215332,45.2900009155273,2638600,41.6319580078125
