"Fecha","ROK.Open","ROK.High","ROK.Low","ROK.Close","ROK.Volume","ROK.Adjusted"
2016-03-18,115.620002746582,115.620002746582,112.379997253418,113.51000213623,1595100,98.0433731079102
2016-03-21,113.169998168945,114.190002441406,112.919998168945,114.069999694824,765500,98.5270919799805
2016-03-22,113.23999786377,114.690002441406,113.029998779297,114.059997558594,793500,98.518440246582
2016-03-23,113.559997558594,113.98999786377,112.839996337891,113.050003051758,552900,97.6460571289062
2016-03-24,111.949996948242,112.169998168945,110.519996643066,111.569999694824,1058600,96.3677139282227
2016-03-28,112.029998779297,112.300003051758,110.879997253418,111.889999389648,518300,96.6441268920898
2016-03-29,111.23999786377,112.839996337891,110.51000213623,112.75,774000,97.3869323730469
2016-03-30,114.150001525879,115.26000213623,113.199996948242,114.349998474121,979500,98.7689437866211
2016-03-31,114.150001525879,114.709999084473,113.309997558594,113.75,777500,98.2506942749023
2016-04-01,112.25,113.730003356934,110.930000305176,113.559997558594,1326000,98.0865631103516
2016-04-04,113.220001220703,113.540000915527,111.919998168945,111.949996948242,781200,96.6959381103516
2016-04-05,110.970001220703,111.860000610352,110.419998168945,111.370002746582,836500,96.1949691772461
2016-04-06,111.620002746582,111.690002441406,109.430000305176,111.580001831055,1194900,96.3763656616211
2016-04-07,110.830001831055,111.889999389648,110.400001525879,110.980003356934,566000,95.8581161499023
2016-04-08,112.430000305176,113.349998474121,110.949996948242,111.48999786377,524400,96.2986068725586
2016-04-11,111.809997558594,113.48999786377,111.680000305176,111.980003356934,576200,96.7218551635742
2016-04-12,112,113.639999389648,111.98999786377,112.98999786377,394900,97.5942459106445
2016-04-13,114,115.800003051758,113.550003051758,115.550003051758,962800,99.8054046630859
2016-04-14,115.410003662109,116.730003356934,113.790000915527,116.410003662109,1204700,100.548217773438
2016-04-15,116.209999084473,116.959999084473,115.449996948242,116.860000610352,930900,100.936943054199
2016-04-18,115.629997253418,117.26000213623,115.629997253418,117.059997558594,606600,101.109657287598
2016-04-19,117.319999694824,118.190002441406,115.709999084473,116.190002441406,935500,100.358222961426
2016-04-20,116.650001525879,116.75,115.339996337891,115.620002746582,656700,99.8658828735352
2016-04-21,115.040000915527,116.230003356934,114.680000305176,114.98999786377,532400,99.3217086791992
2016-04-22,115.26000213623,115.73999786377,114.519996643066,115.110000610352,974300,99.4253768920898
2016-04-25,114.559997558594,115.930000305176,114.559997558594,114.769996643066,649300,99.131721496582
2016-04-26,115.519996643066,116.089996337891,114.870002746582,115.919998168945,803300,100.125
2016-04-27,114.540000915527,116.300003051758,112.5,115.690002441406,908600,99.9263381958008
2016-04-28,114.860000610352,115.959999084473,113.860000610352,114.23999786377,739400,98.6739044189453
2016-04-29,113.959999084473,114.400001525879,112.849998474121,113.470001220703,894200,98.0088348388672
2016-05-02,113.529998779297,113.910003662109,112.279998779297,113.23999786377,1120800,97.810173034668
2016-05-03,112.51000213623,112.540000915527,111.660003662109,112.360000610352,694500,97.0500793457031
2016-05-04,112.019996643066,112.569999694824,110.449996948242,111.050003051758,768700,95.918571472168
2016-05-05,111.699996948242,112.620002746582,111.01000213623,111.680000305176,1091300,96.4627532958984
2016-05-06,111.440002441406,112.269996643066,110.76000213623,112.190002441406,496900,96.9032516479492
2016-05-09,111.76000213623,112.279998779297,110.930000305176,111.290000915527,535500,96.1258850097656
2016-05-10,111.589996337891,113.98999786377,111.319999694824,113.800003051758,994900,98.2938690185547
2016-05-11,113.73999786377,114.629997253418,113.180000305176,113.919998168945,877000,98.3975372314453
2016-05-12,113.589996337891,114.160003662109,112.720001220703,114.01000213623,1120000,99.1059875488281
2016-05-13,113.800003051758,114.699996948242,112.540000915527,113.080001831055,1177900,98.2975540161133
2016-05-16,113.379997253418,115.099998474121,112.75,114.580001831055,613500,99.6014785766602
2016-05-17,114.370002746582,115.5,113.309997558594,113.73999786377,526200,98.8712615966797
2016-05-18,112.959999084473,114.23999786377,111.660003662109,112.25,763500,97.576042175293
2016-05-19,111.220001220703,111.370002746582,109.319999694824,110.230003356934,1086800,95.8201293945312
2016-05-20,110.959999084473,111.639999389648,110.76000213623,111.169998168945,587000,96.6372375488281
2016-05-23,110.959999084473,112.279998779297,110.400001525879,111.790000915527,650100,97.1761932373047
2016-05-24,112.089996337891,114.309997558594,111.779998779297,113.669998168945,628400,98.810432434082
2016-05-25,114.400001525879,115.930000305176,114.129997253418,115.75,958700,100.618522644043
2016-05-26,116.029998779297,117.209999084473,115.589996337891,116.769996643066,1108900,101.505165100098
2016-05-27,116.769996643066,117.089996337891,115.959999084473,116.51000213623,685800,101.279174804688
2016-05-31,116.690002441406,116.98999786377,115.319999694824,116.050003051758,788100,100.879302978516
2016-06-01,115.430000305176,116.300003051758,114.23999786377,116.160003662109,634800,100.974937438965
2016-06-02,116,117.470001220703,115.430000305176,117.470001220703,695600,102.113677978516
2016-06-03,117.349998474121,118.400001525879,115.540000915527,118.180000305176,821700,102.73087310791
2016-06-06,118.599998474121,119.589996337891,117.98999786377,118.910003662109,967300,103.365432739258
2016-06-07,119.25,120,118.769996643066,118.830001831055,686500,103.295875549316
2016-06-08,119.300003051758,119.98999786377,118.660003662109,119.019996643066,700500,103.461051940918
2016-06-09,118.160003662109,119.040000915527,117.790000915527,118.73999786377,505000,103.217628479004
2016-06-10,117.339996337891,117.879997253418,115.919998168945,116.699996948242,779400,101.444320678711
2016-06-13,115.830001831055,116.769996643066,115.220001220703,115.940002441406,715600,100.783668518066
2016-06-14,115.480003356934,116.900001525879,115,116.120002746582,441500,100.940162658691
2016-06-15,116.370002746582,117.110000610352,115.449996948242,115.580001831055,677100,100.470748901367
2016-06-16,114.75,116.25,113.870002746582,115.889999389648,842300,100.740203857422
2016-06-17,116.110000610352,117.230003356934,115.529998779297,116.699996948242,1094000,101.444320678711
2016-06-20,118.410003662109,119.639999389648,117.830001831055,118,715800,102.574371337891
2016-06-21,118.029998779297,118.080001831055,116.51000213623,117.220001220703,676700,101.896347045898
2016-06-22,117.629997253418,118.459999084473,117.529998779297,117.98999786377,833900,102.565689086914
2016-06-23,119.589996337891,120.599998474121,119.150001525879,120.519996643066,981400,104.764945983887
2016-06-24,115.370002746582,117,112.080001831055,112.370002746582,2047200,97.6803741455078
2016-06-27,110.339996337891,110.639999389648,107.169998168945,108.110000610352,1410600,93.9772644042969
2016-06-28,109.190002441406,110.349998474121,108.599998474121,109.860000610352,1318700,95.4984893798828
2016-06-29,111.279998779297,111.870002746582,110.620002746582,111.620002746582,795100,97.0284271240234
2016-06-30,112.029998779297,114.830001831055,111.529998779297,114.819999694824,1007200,99.8100891113281
2016-07-01,114.529998779297,116.800003051758,114.019996643066,115.889999389648,942500,100.740203857422
2016-07-05,114.839996337891,115.080001831055,112.029998779297,112.680000305176,1418500,97.9498596191406
2016-07-06,112.349998474121,112.980003356934,110.889999389648,112.849998474121,1057400,98.0976257324219
2016-07-07,113.370002746582,114.180000305176,112.110000610352,112.970001220703,530700,98.2019348144531
2016-07-08,114.269996643066,115.949996948242,113.76000213623,115.699996948242,691300,100.575050354004
2016-07-11,116.470001220703,118,116.150001525879,117.51000213623,890200,102.148445129395
2016-07-12,118.150001525879,119.269996643066,117.830001831055,119.029998779297,987900,103.469734191895
2016-07-13,119.389999389648,119.889999389648,117.970001220703,118.839996337891,725900,103.304557800293
2016-07-14,119.949996948242,120.75,118.470001220703,118.730003356934,848000,103.208953857422
2016-07-15,119.279998779297,119.849998474121,118.599998474121,119.160003662109,544200,103.582763671875
2016-07-18,119.650001525879,119.650001525879,118.360000610352,119.330001831055,358000,103.730506896973
2016-07-19,118.779998779297,119.389999389648,118.589996337891,119,275100,103.443649291992
2016-07-20,119.180000305176,119.669998168945,118.550003051758,119.51000213623,309400,103.886978149414
2016-07-21,119.199996948242,119.940002441406,117.800003051758,118.459999084473,758900,102.974243164062
2016-07-22,118.180000305176,118.569999694824,117.379997253418,118.529998779297,572000,103.035095214844
2016-07-25,118.190002441406,118.849998474121,117.410003662109,118.180000305176,904900,102.73087310791
2016-07-26,118.290000915527,120.73999786377,118.290000915527,120.639999389648,969200,104.869262695312
2016-07-27,118.459999084473,118.669998168945,116.290000915527,116.930000305176,1253100,101.644241333008
2016-07-28,116.199996948242,116.919998168945,114.980003356934,116.230003356934,821500,101.035766601562
2016-07-29,115.870002746582,116.169998168945,114,114.400001525879,1190700,99.4449920654297
2016-08-01,114.209999084473,114.550003051758,112.870002746582,113.970001220703,906800,99.0712051391602
2016-08-02,113.589996337891,113.879997253418,112.050003051758,113.050003051758,965100,98.2714691162109
2016-08-03,112.900001525879,114.910003662109,112.379997253418,114.660003662109,1268300,99.671028137207
2016-08-04,114.580001831055,116.470001220703,114.419998168945,115.050003051758,634400,100.010032653809
2016-08-05,115.26000213623,117.150001525879,115.26000213623,117.139999389648,526100,101.826820373535
2016-08-08,117.699996948242,118.449996948242,117.540000915527,117.98999786377,799000,102.565689086914
2016-08-09,118.099998474121,118.970001220703,118.040000915527,118.569999694824,625000,103.069854736328
2016-08-10,118.699996948242,119.360000610352,118.129997253418,119.330001831055,963100,103.730506896973
2016-08-11,118.949996948242,119.559997558594,118.800003051758,119.019996643066,968600,104.093467712402
2016-08-12,118.98999786377,118.98999786377,117.419998168945,117.639999389648,534800,102.886535644531
2016-08-15,117.900001525879,119.209999084473,117.879997253418,118.860000610352,386800,103.953544616699
2016-08-16,118.779998779297,119.26000213623,118.25,118.940002441406,525300,104.023483276367
2016-08-17,119.040000915527,119.23999786377,118.519996643066,118.949996948242,361300,104.032249450684
2016-08-18,119,119.330001831055,118.680000305176,119.309997558594,500400,104.34708404541
2016-08-19,117.25,118.769996643066,116.98999786377,118.430000305176,1318900,103.577476501465
2016-08-22,118.220001220703,118.379997253418,117.180000305176,118.150001525879,818900,103.332572937012
2016-08-23,118.800003051758,119.339996337891,118.480003356934,118.839996337891,455900,103.936019897461
2016-08-24,118.73999786377,118.980003356934,117.550003051758,117.819999694824,433300,103.043952941895
2016-08-25,117.569999694824,118.199996948242,117.25,117.690002441406,446500,102.930267333984
2016-08-26,117.919998168945,119.360000610352,117.379997253418,117.870002746582,496100,103.087669372559
2016-08-29,117.959999084473,118.76000213623,117.76000213623,118.300003051758,341500,103.463775634766
2016-08-30,118.449996948242,118.449996948242,116.75,117.349998474121,570100,102.632911682129
2016-08-31,117.120002746582,117.25,115.480003356934,115.930000305176,510800,101.390983581543
2016-09-01,116.129997253418,116.569999694824,115.139999389648,116.430000305176,594800,101.82829284668
2016-09-02,117.160003662109,117.76000213623,116.620002746582,117.080001831055,434000,102.396781921387
2016-09-06,117.379997253418,117.569999694824,116.220001220703,116.5,437700,101.889511108398
2016-09-07,116.5,116.949996948242,116.139999389648,116.440002441406,594900,101.837028503418
2016-09-08,116.410003662109,116.839996337891,115.889999389648,116.209999084473,485800,101.635864257812
2016-09-09,115.279998779297,115.48999786377,112.5,112.5,719100,98.3911590576172
2016-09-12,112.360000610352,115.059997558594,111.519996643066,114.720001220703,729200,100.332733154297
2016-09-13,113.360000610352,114.709999084473,113.309997558594,114.180000305176,882400,99.8604583740234
2016-09-14,114.040000915527,115.069999694824,113.279998779297,114.550003051758,755800,100.184051513672
2016-09-15,114.73999786377,115.650001525879,114.330001831055,115.449996948242,732500,100.971176147461
2016-09-16,114.589996337891,114.589996337891,113.269996643066,113.889999389648,1399900,99.6068344116211
2016-09-19,114.51000213623,115.589996337891,114.379997253418,114.940002441406,694600,100.525161743164
2016-09-20,115.620002746582,116.75,114.980003356934,115.040000915527,683900,100.612594604492
2016-09-21,115.669998168945,117.129997253418,115.199996948242,117.029998779297,663600,102.353065490723
2016-09-22,118.110000610352,119.190002441406,117.669998168945,118.580001831055,786000,103.708648681641
2016-09-23,117.940002441406,118.080001831055,115.76000213623,115.769996643066,498600,101.251045227051
2016-09-26,115.410003662109,116.069999694824,114.48999786377,114.589996337891,501000,100.219047546387
2016-09-27,114.160003662109,115.680000305176,113.5,115.620002746582,477100,101.119873046875
2016-09-28,116.040000915527,117.819999694824,116.040000915527,117.699996948242,738400,102.939018249512
2016-09-29,117.370002746582,118.330001831055,116.839996337891,117.120002746582,829900,102.431747436523
2016-09-30,119.5,123.110000610352,119.269996643066,122.339996337891,2568200,106.997100830078
2016-10-03,121.610000610352,121.940002441406,119.139999389648,120.569999694824,1096200,105.449073791504
2016-10-04,120.98999786377,123.480003356934,119.01000213623,119.190002441406,957800,104.242156982422
2016-10-05,119.830001831055,121.419998168945,119.480003356934,121.23999786377,584600,106.035064697266
2016-10-06,121.199996948242,121.199996948242,119.949996948242,120.669998168945,341000,105.53653717041
2016-10-07,120.129997253418,120.209999084473,118.550003051758,119.699996948242,887200,104.688201904297
2016-10-10,120.019996643066,120.129997253418,116.900001525879,117.040000915527,1696100,102.361770629883
2016-10-11,116.449996948242,116.629997253418,114.459999084473,115.199996948242,882900,100.752540588379
2016-10-12,115.389999389648,116.709999084473,114.480003356934,116.269996643066,595000,101.688346862793
2016-10-13,115.480003356934,116.879997253418,115.089996337891,116.300003051758,931300,101.71459197998
2016-10-14,117.400001525879,118.169998168945,116.779998779297,116.800003051758,942900,102.151870727539
2016-10-17,116.370002746582,116.959999084473,115.360000610352,115.519996643066,757600,101.032424926758
2016-10-18,116.76000213623,117.120002746582,115.720001220703,115.970001220703,549100,101.425964355469
2016-10-19,116.069999694824,118.300003051758,115.660003662109,117.449996948242,646700,102.720359802246
2016-10-20,117.139999389648,118.199996948242,116.430000305176,118.01000213623,827700,103.210151672363
2016-10-21,116.940002441406,126.150001525879,116.279998779297,122.98999786377,6596300,107.565574645996
2016-10-24,123.910003662109,124.5,119.080001831055,119.669998168945,2482600,104.661949157715
2016-10-25,118.720001220703,119.449996948242,117.900001525879,118.620002746582,884800,103.743621826172
2016-10-26,118.48999786377,121.180000305176,118.360000610352,120.620002746582,734200,105.492805480957
2016-10-27,120.5,121.019996643066,117.879997253418,118.209999084473,847000,103.385055541992
2016-10-28,118.48999786377,120.059997558594,118.029998779297,118.800003051758,620300,103.901062011719
2016-10-31,119.480003356934,120.370002746582,118.529998779297,119.720001220703,790400,104.705673217773
2016-11-01,120.23999786377,120.730003356934,118.129997253418,118.959999084473,842800,104.040985107422
2016-11-02,118.830001831055,119.430000305176,118,118.309997558594,626600,103.472496032715
2016-11-03,118.889999389648,118.889999389648,117.23999786377,117.470001220703,608700,102.737869262695
2016-11-04,117.790000915527,119.360000610352,117.51000213623,117.559997558594,1143900,102.816558837891
2016-11-07,120.459999084473,124.900001525879,120.459999084473,124.23999786377,1863300,108.658790588379
2016-11-08,124.5,125.76000213623,123.690002441406,125.029998779297,1080800,109.349754333496
2016-11-09,123.089996337891,128.009994506836,123.069999694824,126.849998474121,1419800,111.619972229004
2016-11-10,128.110000610352,130.850006103516,127.300003051758,130.75,1572600,115.051742553711
2016-11-11,129.850006103516,131.720001220703,129.279998779297,131.710006713867,1021500,115.896492004395
2016-11-14,132,133.279998779297,131.839996337891,132.220001220703,1525700,116.345245361328
2016-11-15,131.990005493164,133.539993286133,129.690002441406,133.479995727539,988000,117.453971862793
2016-11-16,132.360000610352,133.470001220703,132.119995117188,133.380004882812,814700,117.365936279297
2016-11-17,133.5,133.679992675781,131.830001831055,131.949996948242,730500,116.107643127441
2016-11-18,131.550003051758,132.490005493164,131.050003051758,131.199996948242,608200,115.447700500488
2016-11-21,131.990005493164,132.5,131.490005493164,131.710006713867,660800,115.896492004395
2016-11-22,132.149993896484,132.149993896484,130.880004882812,131.710006713867,758600,115.896492004395
2016-11-23,131.130004882812,132.029998779297,131.130004882812,131.860000610352,684000,116.028503417969
2016-11-25,131.929992675781,132.960006713867,131.850006103516,132.919998168945,374600,116.961204528809
2016-11-28,132.339996337891,132.889999389648,130.399993896484,130.5,843100,114.831748962402
2016-11-29,130.449996948242,131.919998168945,129.660003662109,131.339996337891,851800,115.57088470459
2016-11-30,131.919998168945,134.270004272461,131.919998168945,133.710006713867,1183400,117.656349182129
2016-12-01,134.479995727539,138.759994506836,134.210006713867,137.190002441406,2044400,120.718536376953
2016-12-02,136.699996948242,137.800003051758,135.490005493164,136.789993286133,1273900,120.366546630859
2016-12-05,137.220001220703,138,135.539993286133,136.220001220703,2048300,119.864990234375
2016-12-06,135.699996948242,136.470001220703,135.470001220703,136.399993896484,1001500,120.023361206055
2016-12-07,136.330001831055,139.160003662109,135.880004882812,138.929992675781,734200,122.249633789062
2016-12-08,138.369995117188,138.369995117188,136.770004272461,137.610000610352,744800,121.088111877441
2016-12-09,137.809997558594,139.639999389648,137.720001220703,139.559997558594,710800,122.803985595703
2016-12-12,139.559997558594,139.580001831055,136.809997558594,137.399993896484,905900,120.903305053711
2016-12-13,137.600006103516,138.240005493164,136.529998779297,137.070007324219,1098300,120.612930297852
2016-12-14,136.779998779297,137.979995727539,135.399993896484,135.570007324219,903600,119.293037414551
2016-12-15,135.710006713867,136.490005493164,135.210006713867,136.210006713867,837900,119.856178283691
2016-12-16,136.080001831055,136.850006103516,134.440002441406,134.910003662109,1545300,118.712249755859
2016-12-19,135.559997558594,136.160003662109,134.020004272461,134.830001831055,896900,118.641891479492
2016-12-20,135.029998779297,135.759994506836,134.470001220703,135.570007324219,1078600,119.293037414551
2016-12-21,135.600006103516,136.729995727539,135.029998779297,135.570007324219,633600,119.293037414551
2016-12-22,135.589996337891,136.070007324219,134.800003051758,135.570007324219,631000,119.293037414551
2016-12-23,135.399993896484,136.470001220703,135.100006103516,136.009994506836,386000,119.680198669434
2016-12-27,136.479995727539,136.809997558594,135.729995727539,136.029998779297,410400,119.697814941406
2016-12-28,136.479995727539,136.75,134.619995117188,134.740005493164,433500,118.562698364258
2016-12-29,134.740005493164,135.490005493164,134.279998779297,134.850006103516,355000,118.659484863281
2016-12-30,135.539993286133,135.539993286133,133.610000610352,134.399993896484,435900,118.263496398926
2017-01-03,135.899993896484,138.660003662109,135.179992675781,138.539993286133,1329200,121.906440734863
2017-01-04,138.770004272461,139.490005493164,137.289993286133,137.960006713867,851000,121.396049499512
2017-01-05,137.669998168945,139.399993896484,135.869995117188,137.740005493164,822500,121.202522277832
2017-01-06,138.360000610352,139.610000610352,137.690002441406,138.509994506836,659300,121.880035400391
2017-01-09,139,139.990005493164,138.289993286133,138.309997558594,828100,121.704063415527
2017-01-10,139,140.080001831055,138.279998779297,139.529998779297,883500,122.777587890625
2017-01-11,140.020004272461,142.539993286133,139.740005493164,141.660003662109,1148000,124.651847839355
2017-01-12,141.190002441406,141.520004272461,138.970001220703,140.759994506836,714500,123.859893798828
2017-01-13,140.949996948242,142.240005493164,140.839996337891,141.990005493164,559800,124.942192077637
2017-01-17,141.330001831055,141.330001831055,139.380004882812,139.639999389648,1126600,122.874351501465
2017-01-18,140.139999389648,140.449996948242,139.399993896484,139.960006713867,919300,123.155960083008
2017-01-19,140.25,141.289993286133,139.690002441406,140,1154600,123.191146850586
2017-01-20,140.990005493164,141.470001220703,139.630004882812,140.559997558594,1754300,123.68391418457
2017-01-23,140.800003051758,140.979995727539,139.509994506836,140.020004272461,1058700,123.208763122559
2017-01-24,140.429992675781,143.740005493164,139.720001220703,142.029998779297,1678200,124.977394104004
2017-01-25,151.639999389648,155.440002441406,149.539993286133,153.009994506836,4674700,134.639129638672
2017-01-26,153.669998168945,154.910003662109,152.070007324219,152.919998168945,2337400,134.559906005859
2017-01-27,152.440002441406,152.699996948242,150.699996948242,150.75,1636800,132.650497436523
2017-01-30,150.330001831055,150.330001831055,147.789993286133,149.309997558594,1964600,131.383346557617
2017-01-31,149.279998779297,149.639999389648,147.419998168945,147.990005493164,2036900,130.22184753418
2017-02-01,148.320007324219,149.139999389648,146.759994506836,147.759994506836,1343500,130.019454956055
2017-02-02,146.869995117188,148.350006103516,146.369995117188,147.649993896484,918600,129.922668457031
2017-02-03,148.130004882812,150.199996948242,147.550003051758,149.729995727539,1151000,131.752960205078
2017-02-06,149.110000610352,149.960006713867,148.460006713867,149.960006713867,745600,131.955322265625
2017-02-07,150.490005493164,152.619995117188,149.229995727539,149.410003662109,901700,131.47135925293
2017-02-08,149.5,149.5,147.669998168945,148.630004882812,815100,130.785018920898
2017-02-09,149.169998168945,150.600006103516,148.289993286133,150.350006103516,949900,132.29850769043
2017-02-10,151.220001220703,151.779998779297,150.110000610352,151.449996948242,1060400,133.266448974609
2017-02-13,151.690002441406,153.679992675781,151.690002441406,152.009994506836,1362300,133.759201049805
2017-02-14,151.509994506836,152.440002441406,151.220001220703,152.210006713867,1215300,133.935195922852
2017-02-15,151.529998779297,152.770004272461,151.529998779297,152.490005493164,836600,134.181518554688
2017-02-16,151.919998168945,152.380004882812,151,151.880004882812,859400,134.314239501953
2017-02-17,150.600006103516,151.929992675781,149.699996948242,151.919998168945,691600,134.349594116211
2017-02-21,152.360000610352,152.630004882812,150.979995727539,151.830001831055,1292700,134.27001953125
2017-02-22,150.899993896484,153.25,150.759994506836,152.880004882812,1022400,135.19856262207
2017-02-23,153.520004272461,153.880004882812,149.889999389648,151.470001220703,1163500,133.951614379883
2017-02-24,150.410003662109,151.539993286133,149.960006713867,151.139999389648,1005300,133.659790039062
2017-02-27,151.259994506836,151.729995727539,150.660003662109,151.259994506836,765300,133.76594543457
2017-02-28,151.259994506836,151.679992675781,150.100006103516,151.100006103516,949600,133.624465942383
2017-03-01,153.679992675781,156.110000610352,153.070007324219,155.479995727539,1540900,137.497833251953
2017-03-02,155.350006103516,155.720001220703,153,153.050003051758,916300,135.348907470703
2017-03-03,153.179992675781,154.110000610352,151.570007324219,153.009994506836,802000,135.313507080078
2017-03-06,152.490005493164,153.470001220703,151.100006103516,153.190002441406,665400,135.472702026367
2017-03-07,152.970001220703,153.699996948242,152.119995117188,153.580001831055,694700,135.817596435547
2017-03-08,154.119995117188,154.839996337891,152.970001220703,153.029998779297,760300,135.33122253418
2017-03-09,153.179992675781,153.660003662109,151.380004882812,152.179992675781,870100,134.579544067383
2017-03-10,153.460006713867,154.630004882812,153,154.309997558594,847800,136.463165283203
2017-03-13,154.300003051758,154.570007324219,153.440002441406,154.449996948242,609600,136.587005615234
2017-03-14,153.419998168945,153.460006713867,151.070007324219,152.449996948242,852600,134.818298339844
2017-03-15,152.820007324219,157.300003051758,152.130004882812,156.470001220703,1110000,138.373321533203
2017-03-16,156.889999389648,157.009994506836,154.470001220703,155.619995117188,721100,137.621688842773
2017-03-17,156.360000610352,156.979995727539,155.559997558594,155.990005493164,909700,137.948867797852
2017-03-20,156.029998779297,156.160003662109,155.080001831055,155.949996948242,893900,137.913497924805
2017-03-21,156.940002441406,157.259994506836,153.559997558594,154.149993896484,979900,136.321701049805
2017-03-22,153.919998168945,154.979995727539,153.119995117188,154.610000610352,741000,136.728485107422
2017-03-23,154.639999389648,155.520004272461,153.580001831055,154.080001831055,864300,136.259765625
2017-03-24,154.279998779297,154.899993896484,152.570007324219,153.25,541400,135.525726318359
2017-03-27,151.970001220703,153.380004882812,149.389999389648,152.850006103516,816600,135.172012329102
2017-03-28,152.630004882812,155.979995727539,152.279998779297,155.139999389648,581800,137.197204589844
2017-03-29,154.759994506836,155.570007324219,154.210006713867,154.470001220703,541600,136.604675292969
2017-03-30,154.360000610352,155.990005493164,154,155.380004882812,661800,137.409408569336
2017-03-31,155.229995727539,156.699996948242,155.179992675781,155.710006713867,799700,137.701232910156
2017-04-03,155.419998168945,156.380004882812,153.929992675781,155.309997558594,649000,137.347534179688
2017-04-04,155.080001831055,158,154.350006103516,155.960006713867,981200,137.922332763672
2017-04-05,156.759994506836,159.779998779297,155.009994506836,155.179992675781,1401900,137.232543945312
2017-04-06,155.179992675781,156.589996337891,154.5,155.880004882812,591800,137.851593017578
2017-04-07,155.389999389648,156.270004272461,154.919998168945,155.279998779297,1375000,137.320983886719
2017-04-10,155.589996337891,157.479995727539,155.509994506836,156.050003051758,548600,138.001922607422
2017-04-11,155.410003662109,156.229995727539,154.259994506836,156.110000610352,635100,138.054977416992
2017-04-12,155.660003662109,156.160003662109,150.089996337891,150.229995727539,1886200,132.855041503906
2017-04-13,149.710006713867,150.520004272461,148.350006103516,148.429992675781,1332400,131.263229370117
2017-04-17,148.720001220703,150.710006713867,148.309997558594,150.520004272461,885200,133.111511230469
2017-04-18,149.399993896484,150.029998779297,148.320007324219,149.529998779297,842800,132.23600769043
2017-04-19,150.820007324219,152.580001831055,148.889999389648,149.580001831055,839800,132.280212402344
2017-04-20,150.429992675781,154.149993896484,149.880004882812,153.820007324219,1474600,136.029876708984
2017-04-21,153.740005493164,154.300003051758,152.940002441406,153.589996337891,816000,135.826446533203
2017-04-24,155.990005493164,157.300003051758,155.589996337891,156.949996948242,1366400,138.797836303711
2017-04-25,158.240005493164,160.710006713867,157.440002441406,160.139999389648,1989900,141.618850708008
2017-04-26,161.770004272461,165,159.539993286133,159.960006713867,2074600,141.459686279297
2017-04-27,160.210006713867,161.169998168945,158.740005493164,159.270004272461,1152000,140.849517822266
2017-04-28,158.520004272461,159.669998168945,157.309997558594,157.350006103516,1450600,139.151611328125
2017-05-01,158.130004882812,158.130004882812,155.389999389648,156.5,1206600,138.399917602539
2017-05-02,156.550003051758,157.309997558594,154.589996337891,155.970001220703,1360700,137.931213378906
2017-05-03,155.190002441406,156.080001831055,153.460006713867,154.539993286133,1486400,136.666580200195
2017-05-04,155.070007324219,155.5,153.059997558594,154.899993896484,1454500,136.984939575195
2017-05-05,155.229995727539,156.490005493164,154.929992675781,156.389999389648,709500,138.302581787109
2017-05-08,156.479995727539,156.820007324219,155.25,156.130004882812,675100,138.072677612305
2017-05-09,156.100006103516,157.279998779297,155.369995117188,157.130004882812,720000,138.95703125
2017-05-10,157.279998779297,158.770004272461,156.830001831055,157.639999389648,1036000,139.408050537109
2017-05-11,156.380004882812,157.309997558594,154.759994506836,156.869995117188,668200,139.399185180664
2017-05-12,156.470001220703,156.729995727539,155.369995117188,155.699996948242,519900,138.359451293945
2017-05-15,156.490005493164,158.600006103516,156.490005493164,158.020004272461,1067600,140.421096801758
2017-05-16,158.380004882812,158.380004882812,156.589996337891,157.5,807000,139.958984375
2017-05-17,157.5,157.5,152.880004882812,153.740005493164,1167000,136.617721557617
2017-05-18,152.720001220703,155.369995117188,151.779998779297,154.220001220703,959100,137.044281005859
2017-05-19,155.279998779297,158.139999389648,154.699996948242,157.360000610352,856200,139.834564208984
2017-05-22,158,160.240005493164,158,158.449996948242,1017900,140.803176879883
2017-05-23,158.899993896484,159.860000610352,157.539993286133,158.589996337891,820300,140.927581787109
2017-05-24,158.949996948242,159.419998168945,157.339996337891,158.009994506836,722000,140.412200927734
2017-05-25,158.169998168945,159.410003662109,157.529998779297,159.259994506836,1060600,141.522964477539
2017-05-26,159,159.669998168945,158.270004272461,159.279998779297,447000,141.540740966797
2017-05-30,158.899993896484,159.850006103516,158.589996337891,159.380004882812,506500,141.629592895508
2017-05-31,159.399993896484,159.929992675781,157.910003662109,158.720001220703,1268900,141.043106079102
2017-06-01,159.25,162.220001220703,158.479995727539,161.070007324219,815200,143.131393432617
2017-06-02,161,163.919998168945,160.600006103516,162.389999389648,940500,144.304382324219
2017-06-05,162.210006713867,163.020004272461,161.619995117188,162.160003662109,622900,144.099975585938
2017-06-06,161.639999389648,162.130004882812,159.720001220703,159.740005493164,908300,141.949508666992
2017-06-07,159.779998779297,159.889999389648,156.320007324219,157.520004272461,1109200,139.976806640625
2017-06-08,157.520004272461,160.470001220703,157.309997558594,160.050003051758,658000,142.224975585938
2017-06-09,160.710006713867,162.979995727539,160.710006713867,162.130004882812,705700,144.073333740234
2017-06-12,162.020004272461,162.729995727539,160.940002441406,161.300003051758,892100,143.335800170898
2017-06-13,161.380004882812,162.350006103516,160.630004882812,161.009994506836,622100,143.078094482422
2017-06-14,160.889999389648,161.169998168945,158.729995727539,159.860000610352,662700,142.05615234375
