"Fecha","PRU.Open","PRU.High","PRU.Low","PRU.Close","PRU.Volume","PRU.Adjusted"
2014-03-17,84.2200012207031,84.9599990844727,83.7300033569336,83.9199981689453,2178200,56.9459190368652
2014-03-18,83.9599990844727,84.9899978637695,83.9599990844727,84.879997253418,2468100,57.5973434448242
2014-03-19,84.9599990844727,86.4100036621094,84.7099990844727,85.6100006103516,2701000,58.0926895141602
2014-03-20,85.4700012207031,87.75,85.4100036621094,87.6900024414062,3206500,59.5041580200195
2014-03-21,88.4899978637695,89.3099975585938,86.8399963378906,86.8399963378906,4106600,58.9273681640625
2014-03-24,87.3399963378906,88.25,86.4199981689453,86.9100036621094,1997000,58.9748802185059
2014-03-25,87.3899993896484,87.870002746582,86.8399963378906,87.1999969482422,2189100,59.1716461181641
2014-03-26,87.629997253418,88,85.1600036621094,85.1800003051758,2756600,57.8009338378906
2014-03-27,84.9199981689453,85.1399993896484,82.5100021362305,83.3099975585938,3613300,56.5320014953613
2014-03-28,83.8300018310547,84.620002746582,82.6999969482422,83.5899963378906,2714300,56.7219924926758
2014-03-31,84.3399963378906,84.9899978637695,84.3000030517578,84.6500015258789,2220000,57.441291809082
2014-04-01,85.0400009155273,85.9700012207031,84.8499984741211,85.8199996948242,2111500,58.235221862793
2014-04-02,85.8499984741211,86.8199996948242,85.7900009155273,86.3199996948242,2096000,58.574520111084
2014-04-03,86.4800033569336,86.8300018310547,85.8000030517578,86.5,2195400,58.6966361999512
2014-04-04,87.370002746582,87.6999969482422,84.25,84.3300018310547,3366700,57.2241439819336
2014-04-07,84.1500015258789,84.1999969482422,81.1600036621094,81.1699981689453,3680700,55.0798377990723
2014-04-08,81.120002746582,81.629997253418,80.4100036621094,81.1100006103516,3521000,55.0391159057617
2014-04-09,81.620002746582,82.3300018310547,80.5100021362305,82.2200012207031,2294900,55.7923355102539
2014-04-10,82.25,82.25,79.2799987792969,79.4300003051758,3381400,53.8991432189941
2014-04-11,78.5100021362305,79.3300018310547,77.4400024414062,77.6100006103516,4688500,52.6641159057617
2014-04-14,78.0999984741211,78.7099990844727,77.4000015258789,78.4000015258789,3706100,53.2002067565918
2014-04-15,78.7200012207031,79.3300018310547,77.3399963378906,78.6100006103516,3930900,53.3426971435547
2014-04-16,79.4700012207031,80.129997253418,78.7099990844727,80.0899963378906,3318700,54.3469924926758
2014-04-17,80,81.3499984741211,80,80.9199981689453,2738400,54.9102058410645
2014-04-21,80.7900009155273,81.1600036621094,80.5500030517578,81,1667600,54.9644889831543
2014-04-22,81.0599975585938,82.7300033569336,80.7799987792969,82.2799987792969,2623600,55.8330612182617
2014-04-23,82.1500015258789,82.5999984741211,81.6699981689453,82.129997253418,1388100,55.7312698364258
2014-04-24,82.75,82.75,81.3300018310547,81.9100036621094,1795100,55.5819931030273
2014-04-25,81.3300018310547,81.8300018310547,80.3000030517578,80.6800003051758,2365600,54.7473564147949
2014-04-28,81.1999969482422,81.4000015258789,78.5199966430664,79.8300018310547,2451600,54.1705665588379
2014-04-29,80.2900009155273,81.0400009155273,80.0400009155273,80.7399978637695,2360200,54.7880439758301
2014-04-30,80.6100006103516,80.8000030517578,80.0299987792969,80.6800003051758,2644500,54.7473564147949
2014-05-01,80.6600036621094,81.7099990844727,80.3399963378906,81.1699981689453,1707500,55.0798377990723
2014-05-02,80.5,83,80.4899978637695,82.0500030517578,3278500,55.6769943237305
2014-05-05,81.3099975585938,82.5400009155273,80.7300033569336,82.3600006103516,2519800,55.8873596191406
2014-05-06,82.0500030517578,82.0899963378906,80.1100006103516,80.1100006103516,2874900,54.3605537414551
2014-05-07,80.5999984741211,81.0899963378906,79.6399993896484,80.9000015258789,2342300,54.8966369628906
2014-05-08,81.4100036621094,84.5,80.9000015258789,83.25,4298100,56.4912948608398
2014-05-09,83.1399993896484,83.7900009155273,82.5,83.75,2108800,56.8305740356445
2014-05-12,84.3899993896484,84.9300003051758,83.9199981689453,84.8099975585938,2039100,57.5498428344727
2014-05-13,84.9300003051758,85.1500015258789,84.2600021362305,84.4599990844727,1609900,57.3123512268066
2014-05-14,84.3099975585938,84.3300018310547,82.3300018310547,82.4400024414062,2162300,55.9416313171387
2014-05-15,81.9700012207031,81.9899978637695,78.9000015258789,79.9800033569336,4903600,54.272346496582
2014-05-16,80,80.1900024414062,79.0999984741211,79.5999984741211,2859600,54.0144844055176
2014-05-19,80.1100006103516,81.0999984741211,79.6699981689453,80.9700012207031,2774200,54.9441146850586
2014-05-20,80.9300003051758,81.0500030517578,79.7799987792969,80.3099975585938,2040700,54.4962768554688
2014-05-21,80.7300033569336,81.8000030517578,80.6999969482422,81.0899963378906,2456900,55.025562286377
2014-05-22,80.5800018310547,81.7600021362305,80.4000015258789,81.4599990844727,1838900,55.6403007507324
2014-05-23,81.4000015258789,81.9300003051758,81.1500015258789,81.7200012207031,1400300,55.8178825378418
2014-05-27,81.9000015258789,83.3899993896484,81.75,83.1100006103516,2490400,56.7673110961914
2014-05-28,82.7799987792969,83.0500030517578,81.8099975585938,81.8399963378906,2149700,55.8998680114746
2014-05-29,82.0599975585938,82.25,81.4199981689453,82.129997253418,1847300,56.0979309082031
2014-05-30,81.9300003051758,82.7099990844727,81.6999969482422,82.1600036621094,1534100,56.1184310913086
2014-06-02,82.4400024414062,84.120002746582,82.0899963378906,84.0199966430664,2284300,57.3888893127441
2014-06-03,83.7300033569336,86.0800018310547,83.7300033569336,86.0299987792969,4598100,58.761775970459
2014-06-04,87.379997253418,89.3000030517578,87.379997253418,88.0899963378906,5312000,60.168830871582
2014-06-05,87.6699981689453,88.6100006103516,87.1699981689453,88.3099975585938,4976600,60.3190879821777
2014-06-06,88.4300003051758,89.6500015258789,88.3399963378906,89.3499984741211,2850000,61.0294494628906
2014-06-09,88.9499969482422,90.0100021362305,88.7799987792969,89.4300003051758,2140500,61.0841102600098
2014-06-10,88.5400009155273,89.7799987792969,88.5400009155273,89.5699996948242,1473800,61.1797218322754
2014-06-11,88.9700012207031,89.6100006103516,88.6800003051758,88.8600006103516,1757200,60.6947975158691
2014-06-12,89.8199996948242,90.0999984741211,87.9100036621094,88.4300003051758,3354500,60.4010696411133
2014-06-13,88.6600036621094,89.2699966430664,87.629997253418,88.1399993896484,2723700,60.2030067443848
2014-06-16,87.9199981689453,88.4700012207031,87.6699981689453,88.0599975585938,1539800,60.1483421325684
2014-06-17,87.75,89.4899978637695,87.6900024414062,89.3600006103516,2137000,61.0362968444824
2014-06-18,89.3600006103516,90.5500030517578,88.8300018310547,90.5199966430664,3474200,61.8286094665527
2014-06-19,90.5199966430664,90.5199966430664,89.1399993896484,90.0100021362305,2125100,61.4802665710449
2014-06-20,90.5800018310547,91.2699966430664,90.1399993896484,91.0999984741211,2698000,62.2247772216797
2014-06-23,90.9800033569336,91.0299987792969,90.0599975585938,90.5199966430664,1849000,61.8286094665527
2014-06-24,90.0899963378906,90.9599990844727,89.3000030517578,89.4700012207031,1661600,61.1114387512207
2014-06-25,88.9199981689453,89.4000015258789,88.4300003051758,89.2300033569336,2329400,60.947509765625
2014-06-26,89.0500030517578,89.2600021362305,87.7699966430664,89.1399993896484,1856300,60.8860359191895
2014-06-27,88.8000030517578,89.0299987792969,88.3000030517578,88.9899978637695,3663900,60.783576965332
2014-06-30,88.9899978637695,89.9100036621094,88.5800018310547,88.7699966430664,2060400,60.6332969665527
2014-07-01,89.2300033569336,90.6900024414062,89.2200012207031,90.1699981689453,2274700,61.5895538330078
2014-07-02,90,90.8600006103516,89.8300018310547,90.0899963378906,1881700,61.5349044799805
2014-07-03,90.8899993896484,91.879997253418,90.8899993896484,91.5100021362305,1550900,62.5048294067383
2014-07-07,91.0299987792969,91.2099990844727,90.25,90.5,1755300,61.81494140625
2014-07-08,90.370002746582,90.5,89.0199966430664,89.379997253418,2394200,61.0499687194824
2014-07-09,89.4100036621094,90.3499984741211,89.4100036621094,89.5999984741211,1790900,61.2002334594727
2014-07-10,88.3099975585938,88.8899993896484,87.5199966430664,88.7900009155273,2365000,60.6469497680664
2014-07-11,88.5899963378906,89.870002746582,88.3899993896484,89.7200012207031,1865400,61.2821922302246
2014-07-14,90.5899963378906,91.25,90.5199966430664,90.6100006103516,1883600,61.8900985717773
2014-07-15,90.5999984741211,91.2099990844727,89.9700012207031,90.6399993896484,1708500,61.9105796813965
2014-07-16,90.8099975585938,91.1800003051758,90.3399963378906,90.8499984741211,1446100,62.0540313720703
2014-07-17,90.3499984741211,91.2399978637695,89.1699981689453,89.3199996948242,1827100,61.008975982666
2014-07-18,89.7399978637695,90.9300003051758,89.4400024414062,90.7399978637695,1583600,61.9789085388184
2014-07-21,90.0800018310547,90.6399993896484,89.6699981689453,90.3300018310547,2371000,61.6988525390625
2014-07-22,90.8499984741211,91.1399993896484,90.4700012207031,90.7600021362305,1713100,61.9925689697266
2014-07-23,90.6800003051758,90.9100036621094,89.8499984741211,90.3000030517578,1435900,61.6783485412598
2014-07-24,90.4700012207031,90.4899978637695,89.5,89.8199996948242,2270700,61.3505020141602
2014-07-25,89.5,89.8300018310547,88.1699981689453,88.9199981689453,2807600,60.7357711791992
2014-07-28,88.6399993896484,89.0800018310547,87.2200012207031,88.9800033569336,3474900,60.7767639160156
2014-07-29,88.7799987792969,89.0699996948242,87.4100036621094,87.5400009155273,2047800,59.7931747436523
2014-07-30,88.3899993896484,89.4100036621094,87.9599990844727,89.1600036621094,2924200,60.8996772766113
2014-07-31,88.4800033569336,88.7600021362305,86.9700012207031,86.9700012207031,2813500,59.4038467407227
2014-08-01,86.5599975585938,87.2600021362305,85.4599990844727,85.8499984741211,3335400,58.638843536377
2014-08-04,86.0100021362305,86.4100036621094,85.2600021362305,86.0899963378906,2648200,58.8027610778809
2014-08-05,85.9800033569336,86.1100006103516,85,85.75,3016700,58.5705223083496
2014-08-06,85.3199996948242,86.8199996948242,84.6699981689453,86.5699996948242,2573400,59.1306228637695
2014-08-07,87.6100006103516,90.3600006103516,86.0599975585938,86.4100036621094,3554800,59.0213356018066
2014-08-08,86.2699966430664,87.5999984741211,85.5800018310547,87.5199966430664,2483200,59.7795219421387
2014-08-11,88.0699996948242,88.0699996948242,87.0400009155273,87.1900024414062,1609800,59.5541076660156
2014-08-12,87.0199966430664,87.879997253418,86.9300003051758,87.4499969482422,1490200,59.7316932678223
2014-08-13,87.8000030517578,88.2200012207031,87.5100021362305,87.8199996948242,1577500,59.9844245910645
2014-08-14,87.5899963378906,88.5,87.5899963378906,88.4599990844727,1337300,60.4215660095215
2014-08-15,88.9800033569336,89,86.879997253418,87.8600006103516,1690900,60.0117492675781
2014-08-18,88.2900009155273,89.879997253418,88.2900009155273,89.5500030517578,2646500,61.1660995483398
2014-08-19,89.6800003051758,89.8899993896484,89.2200012207031,89.2600021362305,1713000,60.9679908752441
2014-08-20,89.1999969482422,89.7900009155273,89,89.2900009155273,2924200,60.9884948730469
2014-08-21,89.370002746582,90.4000015258789,88.8199996948242,90.120002746582,2991100,61.5554313659668
2014-08-22,89.3199996948242,89.7200012207031,88.5699996948242,88.6500015258789,1457000,60.909553527832
2014-08-25,89.1399993896484,90.2699966430664,89.1399993896484,89.75,1454900,61.6653366088867
2014-08-26,89.629997253418,90.3600006103516,89.629997253418,90.0699996948242,2345700,61.8852005004883
2014-08-27,90.2300033569336,90.6999969482422,90.0699996948242,90.4700012207031,1889600,62.1600379943848
2014-08-28,89.8000030517578,89.879997253418,88.7699966430664,89.0599975585938,2134000,61.1912536621094
2014-08-29,89.5500030517578,90.0400009155273,89.4000015258789,89.6999969482422,1580700,61.6309776306152
2014-09-02,90.0199966430664,90.4599990844727,89.0999984741211,89.7799987792969,2444500,61.6859741210938
2014-09-03,90.4100036621094,90.4899978637695,89.379997253418,89.6600036621094,1853200,61.6035041809082
2014-09-04,89.9199981689453,90.2799987792969,89.0699996948242,89.2900009155273,1701700,61.3492851257324
2014-09-05,89.0500030517578,89.5899963378906,88.3899993896484,89.2399978637695,2033500,61.3149223327637
2014-09-08,88.9400024414062,89.6500015258789,88.5,89.1399993896484,1524000,61.2462310791016
2014-09-09,88.9199981689453,88.9199981689453,88.0699996948242,88.25,1892400,60.6347351074219
2014-09-10,88.5999984741211,89.5100021362305,88.3499984741211,89.370002746582,1854600,61.4042625427246
2014-09-11,88.6399993896484,89.5999984741211,88.629997253418,89.4400024414062,1433100,61.4523468017578
2014-09-12,89.5800018310547,91.0299987792969,89.4000015258789,90.9400024414062,2821000,62.482967376709
2014-09-15,90.620002746582,90.8099975585938,89.9700012207031,90.3600006103516,2042800,62.0844497680664
2014-09-16,89.9700012207031,91.4899978637695,89.9700012207031,90.9300003051758,1866700,62.4761009216309
2014-09-17,91.1800003051758,91.6500015258789,90.370002746582,90.8199996948242,3279500,62.400520324707
2014-09-18,91.0800018310547,93.4899978637695,91.0100021362305,92.9499969482422,3279800,63.8639755249023
2014-09-19,93.4300003051758,94.3000030517578,92.6999969482422,93.1600036621094,3659400,64.0082855224609
2014-09-22,92.5299987792969,92.879997253418,91.7099990844727,91.879997253418,2046100,63.1287879943848
2014-09-23,91.7799987792969,92.379997253418,90.8000030517578,90.9499969482422,2112400,62.489818572998
2014-09-24,91.1500015258789,91.6999969482422,90.7699966430664,91.4800033569336,2306300,62.8540077209473
2014-09-25,91.3099975585938,91.5199966430664,89.5,89.6399993896484,2249800,61.5897521972656
2014-09-26,90,90.4899978637695,89.1900024414062,90.0500030517578,1948300,61.8714561462402
2014-09-29,88.879997253418,89.5199966430664,88.4499969482422,89.0999984741211,1550500,61.2187309265137
2014-09-30,89.1500015258789,89.5800018310547,87.9400024414062,87.9400024414062,2411000,60.4217414855957
2014-10-01,87.6600036621094,87.8899993896484,85.629997253418,85.6900024414062,3286300,58.8758125305176
2014-10-02,85.6800003051758,86.4599990844727,85.0100021362305,86.1399993896484,2014100,59.1849975585938
2014-10-03,87.0199966430664,87.6699981689453,86.5100021362305,87.0400009155273,2407600,59.8033676147461
2014-10-06,87.4400024414062,87.4899978637695,86.2399978637695,86.7600021362305,1762300,59.6109809875488
2014-10-07,86.2900009155273,86.5899963378906,84.6999969482422,84.7399978637695,2342300,58.2230911254883
2014-10-08,85,85.8600006103516,83.7399978637695,85.75,2316500,58.9170188903809
2014-10-09,85.6100006103516,85.6500015258789,82.9199981689453,83.379997253418,4286700,57.2886543273926
2014-10-10,83.2799987792969,83.6800003051758,81.9300003051758,82.1500015258789,2776400,56.4435691833496
2014-10-13,82.5400009155273,82.9000015258789,80.0999984741211,80.2099990844727,2985300,55.110595703125
2014-10-14,80.4499969482422,81.3000030517578,80.0100021362305,80.25,2870300,55.1381072998047
2014-10-15,78.8899993896484,78.9800033569336,75.8899993896484,77.8600006103516,5080800,53.4959754943848
2014-10-16,76.1600036621094,79.4599990844727,76.0199966430664,78.8199996948242,3805600,54.1555671691895
2014-10-17,79.7399978637695,81.5400009155273,79.629997253418,81.0599975585938,3523900,55.6946144104004
2014-10-20,80.7099990844727,81.0699996948242,79.9199981689453,81,2177100,55.6534080505371
2014-10-21,81.75,83.620002746582,81.5899963378906,83.620002746582,2642000,57.4535484313965
2014-10-22,83.5899963378906,83.8000030517578,82.370002746582,82.379997253418,2105700,56.6015472412109
2014-10-23,83.5100021362305,84.1600036621094,82.9499969482422,83.25,2722000,57.1993293762207
2014-10-24,83.1999969482422,84.620002746582,82.9400024414062,84.5800018310547,2231300,58.1131591796875
2014-10-27,84.1399993896484,85.1600036621094,83.6800003051758,84.8000030517578,2491800,58.2642974853516
2014-10-28,85.2399978637695,86.9400024414062,85.1500015258789,86.7900009155273,2674400,59.6315956115723
2014-10-29,86.8899993896484,87.4800033569336,85.7799987792969,86.6999969482422,1958600,59.5697364807129
2014-10-30,86.5500030517578,87.7399978637695,86.120002746582,87.4899978637695,1661800,60.1125373840332
2014-10-31,88.7399978637695,89.2600021362305,88.120002746582,88.5400009155273,3404100,60.8339729309082
2014-11-03,88.5500030517578,89.0999984741211,87.7200012207031,87.879997253418,2069700,60.3804931640625
2014-11-04,87.879997253418,88.4800033569336,87.5100021362305,88.0400009155273,2240000,60.4904479980469
2014-11-05,89.0699996948242,89.1699981689453,88.25,88.9100036621094,2245600,61.0881996154785
2014-11-06,85.9700012207031,86.4000015258789,84.0400009155273,85.0299987792969,4873400,58.4223365783691
2014-11-07,84.8899993896484,85.4400024414062,84.2399978637695,85.3300018310547,2883400,58.6284484863281
2014-11-10,85.5199966430664,86.5400009155273,85.25,86.5400009155273,2657600,59.4598274230957
2014-11-11,86.6500015258789,86.8199996948242,86.0299987792969,86.1100006103516,1741000,59.1643867492676
2014-11-12,85.4599990844727,86,85.1999969482422,85.2600021362305,3417500,58.5803604125977
2014-11-13,85.0899963378906,85.5500030517578,83.8099975585938,84.5299987792969,3122200,58.0787887573242
2014-11-14,84.5299987792969,85.0500030517578,83.8199996948242,83.9800033569336,2840600,57.7008972167969
2014-11-17,83.5199966430664,84.0999984741211,83.0500030517578,83.8099975585938,2081900,57.5840873718262
2014-11-18,83.879997253418,84.6900024414062,83.8099975585938,84,1965300,57.7146301269531
2014-11-19,84.1699981689453,84.3499984741211,83.6100006103516,84.1500015258789,1769000,57.8177108764648
2014-11-20,83.3600006103516,84.25,83.129997253418,84.0500030517578,1960200,57.7489967346191
2014-11-21,84.6900024414062,84.8600006103516,84.1699981689453,84.5800018310547,2837800,58.5169677734375
2014-11-24,84.870002746582,85.9300003051758,84.7099990844727,85.9100036621094,3077400,59.4371070861816
2014-11-25,85.8399963378906,86.2900009155273,85.2699966430664,85.4899978637695,3500100,59.1465454101562
2014-11-26,85.7399978637695,85.9100036621094,85.0299987792969,85.7799987792969,1827900,59.3471717834473
2014-11-28,85.9000015258789,86.4499969482422,84.8300018310547,84.9800033569336,961300,58.7936935424805
2014-12-01,84.870002746582,84.870002746582,83.620002746582,83.7099990844727,3561900,57.9150505065918
2014-12-02,84.2600021362305,85.2799987792969,84.25,85.2799987792969,2760500,59.0012474060059
2014-12-03,86.0199966430664,86.8199996948242,85.129997253418,86.6500015258789,2861000,59.9490737915039
2014-12-04,86.4100036621094,86.9800033569336,85.7300033569336,86.9000015258789,2436800,60.1220512390137
2014-12-05,87.7300033569336,89.8600006103516,87.620002746582,88.3399963378906,4755800,61.1183242797852
2014-12-08,88.2600021362305,89.2900009155273,87.8499984741211,88.2600021362305,2396300,61.0629692077637
2014-12-09,87.0400009155273,88.2600021362305,86.4300003051758,88.1699981689453,2499300,61.0007133483887
2014-12-10,88.1100006103516,88.4499969482422,86.0899963378906,86.379997253418,3151700,59.7622909545898
2014-12-11,86.5400009155273,90.9499969482422,86.5400009155273,89.7900009155273,7259700,62.1214981079102
2014-12-12,89.379997253418,89.379997253418,86.5699996948242,86.6600036621094,4528700,59.9560127258301
