"Fecha","YUM.Open","YUM.High","YUM.Low","YUM.Close","YUM.Volume","YUM.Adjusted"
2014-08-07,50.6398277282715,50.733283996582,50.0071907043457,50.1222152709961,4811747,42.2397804260254
2014-08-08,50.2372398376465,50.5319900512695,49.8777847290039,50.3019409179688,3244368,42.3912353515625
2014-08-11,50.366641998291,50.5535583496094,50.2516174316406,50.3522644042969,3391954,42.433650970459
2014-08-12,50.4457244873047,50.5248031616211,50.2803726196289,50.3450736999512,2731785,42.4275856018066
2014-08-13,50.6110725402832,50.9777145385742,50.3810195922852,50.6685829162598,2707164,42.7002143859863
2014-08-14,51.2868423461914,51.2868423461914,50.6182594299316,51.0783615112305,4539668,43.0455589294434
2014-08-15,51.3946800231934,51.6678657531738,51.2580871582031,51.3874893188477,5144335,43.3060569763184
2014-08-18,51.6750526428223,52.2501792907715,51.4953269958496,51.8619689941406,4659572,43.7059326171875
2014-08-19,52.1135864257812,52.2717475891113,51.6319198608398,52.1135864257812,6339483,43.9179725646973
2014-08-20,52.1135864257812,52.818115234375,52.1063995361328,52.4442863464355,6335031,44.1966743469238
2014-08-21,52.6312026977539,52.6312026977539,51.7972679138184,51.9626159667969,5315707,43.7907524108887
2014-08-22,52.0201301574707,52.1423454284668,51.7685127258301,52.0560760498047,3634127,43.8695182800293
2014-08-25,52.3005027770996,52.5593109130859,52.1567230224609,52.3148803710938,3093167,44.0876083374023
2014-08-26,52.523365020752,52.6168212890625,52.120777130127,52.487419128418,4796864,44.2330207824707
2014-08-27,52.523365020752,52.5880661010742,51.7972679138184,51.9913711547852,2759188,43.8149795532227
2014-08-28,51.7613220214844,52.1711006164551,51.5600280761719,51.9841842651367,3040170,43.8089179992676
2014-08-29,52.120777130127,52.2214241027832,51.8188362121582,52.0704536437988,2998301,43.8816223144531
2014-09-02,51.7613220214844,52.0201301574707,50.841121673584,51.3443565368652,5995071,43.2697219848633
2014-09-03,51.4737586975098,51.8332138061523,51.2005767822266,51.3874893188477,3645672,43.3060569763184
2014-09-04,50.2444267272949,51.6534881591797,50.0575141906738,51.5312728881836,10706805,43.4272346496582
2014-09-05,51.4881362915039,52.0273170471191,51.2724647521973,52.0201301574707,4328236,43.8392219543457
2014-09-08,51.9698066711426,52.0992088317871,51.7038116455078,52.0057525634766,2432164,43.8271064758301
2014-09-09,52.0992088317871,52.1063995361328,51.6894302368164,51.8116455078125,3635100,43.6635093688965
2014-09-10,51.7469444274902,52.2789344787598,51.682243347168,52.1854782104492,2867825,43.9785575866699
2014-09-11,52.2070465087891,52.7246589660645,51.9410514831543,52.1854782104492,3105825,43.9785575866699
2014-09-12,51.9913711547852,52.0704536437988,51.2365188598633,51.4593811035156,3497948,43.3666534423828
2014-09-15,51.3227882385254,51.7397575378418,51.3227882385254,51.574405670166,2466382,43.4635963439941
2014-09-16,51.7253761291504,51.976993560791,51.4234352111816,51.7541351318359,2684908,43.6150512695312
2014-09-17,51.9051055908203,52.3867721557617,51.6606750488281,52.0632629394531,3296809,43.875560760498
2014-09-18,52.3076934814453,52.3436393737793,51.9698066711426,52.2214241027832,1837372,44.0088691711426
2014-09-19,52.4442863464355,52.7318496704102,52.2286148071289,52.4658508300781,4313491,44.2148475646973
2014-09-22,52.242992401123,52.2573699951172,51.7397575378418,52.012939453125,2054785,43.8331489562988
2014-09-23,51.9985618591309,52.120777130127,51.5384635925293,51.5815963745117,2065357,43.4696464538574
2014-09-24,51.6319198608398,52.1998558044434,51.4306259155273,52.0704536437988,2416723,43.8816223144531
2014-09-25,52.1423454284668,52.2717475891113,51.3371696472168,51.4306259155273,3205838,43.3424186706543
2014-09-26,51.4809494018555,52.1782875061035,51.3587341308594,52.0057525634766,1971186,43.8271064758301
2014-09-29,51.6606750488281,52.4370956420898,51.437816619873,52.2358016967773,2893002,44.0209732055664
2014-09-30,52.3292617797852,52.451473236084,51.6678657531738,51.7469444274902,4363011,43.6089897155762
2014-10-01,51.7109985351562,52.0057525634766,51.1143074035645,51.4090576171875,4238099,43.3242492675781
2014-10-02,51.437816619873,51.7613220214844,51.0783615112305,51.4162483215332,3157292,43.3302955627441
2014-10-03,51.840404510498,52.3580169677734,51.4737586975098,51.4953269958496,5252416,43.3969497680664
2014-10-06,51.6606750488281,51.7685127258301,51.2868423461914,51.315601348877,4215843,43.2454872131348
2014-10-07,50.9417686462402,50.9633369445801,50.1222152709961,50.1294021606445,8387035,42.2458305358887
2014-10-08,50.4816665649414,51.7613220214844,50.3019409179688,50.8554992675781,11009070,42.8577346801758
2014-10-09,50.8339309692383,50.841121673584,49.5758438110352,49.6046028137207,5514480,41.8035659790039
2014-10-10,49.7555732727051,50.2300491333008,49.5327110290527,49.8274612426758,6948323,41.9913864135742
2014-10-13,49.7627601623535,50.1437797546387,48.5262413024902,48.6125106811523,5296789,40.9674873352051
2014-10-14,48.8066139221191,48.8713150024414,48.3608894348145,48.756290435791,4914403,41.0886688232422
2014-10-15,47.7857666015625,48.5406188964844,47.3112869262695,48.3321342468262,6490962,40.9789428710938
2014-10-16,47.3759880065918,48.9791526794434,47.3759880065918,48.6125106811523,4412808,41.2166633605957
2014-10-17,49.1732559204102,49.4967651367188,48.864128112793,49.1516876220703,4036265,41.6738128662109
2014-10-20,49.0294761657715,49.7771377563477,49.0294761657715,49.6980590820312,2194442,42.1370658874512
2014-10-21,49.7124366760254,50.4313430786133,49.6261672973633,50.1797256469727,3203056,42.5454483032227
2014-10-22,50.1006469726562,50.3163185119629,49.6046028137207,49.6980590820312,2753624,42.1370658874512
2014-10-23,50.0503234863281,50.0790786743164,49.6405448913574,49.7843284606934,2133516,42.210205078125
2014-10-24,49.6764907836914,50.2588081359863,49.5327110290527,50.2372398376465,2586704,42.5942115783691
2014-10-27,50.107837677002,50.1437797546387,49.8130836486816,50.0647010803223,1974385,42.4479179382324
2014-10-28,50.3882102966309,50.5463714599609,50.107837677002,50.474479675293,2466243,42.7953491210938
2014-10-29,50.5607490539551,50.5895042419434,49.8274612426758,50.0431327819824,3372758,42.4296226501465
2014-10-30,49.9856224060059,50.4672889709473,49.8993530273438,50.3091316223145,2917483,42.6551513671875
2014-10-31,50.7260971069336,51.8691596984863,50.5535583496094,51.6391105651855,8379384,43.7828025817871
2014-11-03,51.5600280761719,51.646297454834,51.171817779541,51.4450035095215,4277047,43.618221282959
2014-11-04,51.4018707275391,51.8763465881348,51.3012237548828,51.8044586181641,3248402,43.9229888916016
2014-11-05,52.1063995361328,52.1854782104492,51.718189239502,52.0776405334473,2750842,44.1546211242676
2014-11-06,52.5449333190918,52.7318496704102,52.084831237793,52.5521202087402,3727741,44.5569076538086
2014-11-07,52.3292617797852,52.41552734375,51.6894302368164,52.379581451416,3368446,44.4106101989746
2014-11-10,52.6024436950684,53.0122222900391,52.487419128418,52.6743354797363,3756396,44.660530090332
2014-11-11,52.7677917480469,53.0409774780273,52.6599578857422,52.854061126709,2132959,44.812915802002
2014-11-12,52.7534141540527,53.6448593139648,52.7246589660645,53.6017265319824,3970331,45.4468307495117
2014-11-13,53.6376724243164,54.3493881225586,53.6376724243164,54.1984176635742,5418501,45.9527359008789
2014-11-14,54.0762023925781,54.133716583252,53.5945358276367,53.7598838806152,3379017,45.5809326171875
2014-11-17,53.4938888549805,53.9683685302734,53.1344375610352,53.1919479370117,3078700,45.0993995666504
2014-11-18,53.1919479370117,53.6161041259766,52.9618988037109,53.3357315063477,3598239,45.2212944030762
2014-11-19,53.3429183959961,53.4076194763184,52.8971977233887,53.1775703430176,2242988,45.0872039794922
2014-11-20,53.5585899353027,54.464412689209,53.5514030456543,54.2846870422363,6258248,46.0258903503418
2014-11-21,54.9317054748535,55.2983474731445,54.4428482055664,54.536304473877,5083410,46.2392082214355
2014-11-24,54.8598136901855,55.1114311218262,54.3925247192383,54.9173278808594,3830675,46.5622787475586
2014-11-25,54.9173278808594,55.1617546081543,54.5650596618652,54.8454360961914,4484028,46.5013198852539
2014-11-26,54.9532699584961,55.2336463928223,54.7088432312012,55.1761322021484,3459834,46.7817077636719
2014-11-28,55.2983474731445,55.7656364440918,55.2624015808105,55.535587310791,2094011,47.0864715576172
2014-12-01,54.3565788269043,55.9166069030762,54.3493881225586,55.6290435791016,4344789,47.165714263916
2014-12-02,55.6577987670898,56.3551406860352,55.4565048217773,56.3335723876953,5055172,47.763053894043
2014-12-03,56.4557876586914,56.4845428466797,55.341480255127,55.8159599304199,4193865,47.3241920471191
2014-12-04,55.7153129577637,56.2329254150391,55.2767791748047,55.8806610107422,3092610,47.3790550231934
