"Fecha","EQT.Open","EQT.High","EQT.Low","EQT.Close","EQT.Volume","EQT.Adjusted"
2014-05-08,58.9384880065918,59.3794212341309,57.7789878845215,57.8551979064941,2422819,54.8779563903809
2014-05-09,57.9912910461426,58.1818161010742,56.8263473510742,57.1801834106445,7472916,54.2376670837402
2014-05-12,57.2945022583008,57.833423614502,56.9080009460449,57.2291793823242,1669282,54.2841415405273
2014-05-13,57.3053894042969,57.7136650085449,56.6957015991211,56.8807830810547,1697939,53.953670501709
2014-05-14,57.1311912536621,57.5557975769043,56.7936859130859,56.9297752380371,1426431,54.0156478881836
2014-05-15,56.799129486084,56.799129486084,55.5688629150391,56.1295585632324,2656302,53.2563934326172
2014-05-16,56.08056640625,56.1241149902344,55.5035362243652,55.8301582336426,1804118,52.9723167419434
2014-05-19,55.8192710876465,56.3200874328613,55.5144271850586,56.1077842712402,1607191,53.2357406616211
2014-05-20,56.086009979248,56.477954864502,55.9335861206055,56.1350021362305,1555939,53.2615623474121
2014-05-21,56.281982421875,56.8971138000488,56.1622200012207,56.7174758911133,1431023,53.8142127990723
2014-05-22,56.5650520324707,56.7664680480957,56.0479049682617,56.0642356872559,1541059,53.194408416748
2014-05-23,56.276538848877,56.3745231628418,55.5470886230469,55.6287422180176,2675591,52.7812194824219
2014-05-27,55.8573760986328,56.7719116210938,55.5960807800293,56.6303749084473,1895233,53.7315826416016
2014-05-28,56.7610244750977,57.1638526916504,56.3200874328613,56.7936859130859,1733577,53.8865242004395
2014-05-29,56.8372344970703,57.321720123291,56.2710952758789,57.1475219726562,1555572,54.2222595214844
2014-05-30,56.8971138000488,58.2634735107422,56.4942855834961,58.1818161010742,3287679,55.2036094665527
2014-06-02,58.1056060791016,58.2199249267578,57.000545501709,57.2890586853027,3119410,54.3565483093262
2014-06-03,57.2563972473145,58.0130653381348,57.114860534668,57.8116493225098,1591026,54.8523941040039
2014-06-04,57.9259643554688,58.1872634887695,57.1584091186523,57.9640731811523,3004414,54.9970054626465
2014-06-05,57.9749603271484,58.1164932250977,57.5993461608887,58.0076217651367,2488033,55.0383262634277
2014-06-06,58.247142791748,58.356014251709,57.7626571655273,57.9150772094727,1318415,54.9505233764648
2014-06-09,57.8062057495117,58.0783882141113,56.8753395080566,57.0114326477051,1758376,54.093132019043
2014-06-10,56.7446937561035,57.43603515625,55.6069679260254,55.873706817627,3727640,53.0136413574219
2014-06-11,55.8573760986328,56.401741027832,55.683177947998,55.9880256652832,1919114,53.1221160888672
2014-06-12,56.1458892822266,57.1638526916504,55.8628196716309,56.9569931030273,3360424,54.0414848327637
2014-06-13,56.9569931030273,57.6592254638672,56.8263473510742,57.6211204528809,3555881,54.6716117858887
2014-06-16,57.5285797119141,57.9477424621582,57.3979301452637,57.9368553161621,2234894,54.9711875915527
2014-06-17,57.8388671875,58.4703330993652,57.7572135925293,58.437671661377,2847534,55.446361541748
2014-06-18,58.437671661377,58.9384880065918,58.247142791748,58.8513870239258,3011210,55.8389015197754
2014-06-19,58.9548187255859,59.2324447631836,58.5900917053223,59.0419158935547,2601559,56.0196876525879
2014-06-20,59.3358726501465,59.6243896484375,58.557430267334,59.6243896484375,4679941,56.5723419189453
2014-06-23,59.4882965087891,59.8639106750488,59.1181259155273,59.3576469421387,3093692,56.3192405700684
2014-06-24,59.4501914978027,59.6897125244141,58.4322242736816,58.6009788513184,2684776,55.6013069152832
2014-06-25,58.4703330993652,59.2161140441895,58.1164932250977,58.1872634887695,1885313,55.2087669372559
2014-06-26,58.3451271057129,58.7969512939453,58.0239524841309,58.7969512939453,2252346,55.7872505187988
2014-06-27,58.6064224243164,58.878604888916,57.8225364685059,58.2580299377441,3066872,55.2759284973145
2014-06-30,58.247142791748,58.2743606567383,57.8769721984863,58.1927032470703,1973673,55.2139434814453
2014-07-01,58.0892753601074,58.6336402893066,57.5993461608887,58.1164932250977,2060012,55.1416206359863
2014-07-02,58.040283203125,58.3669013977051,57.8116493225098,58.034839630127,1376648,55.0641555786133
2014-07-03,58.0021781921387,58.1872634887695,57.5449104309082,57.7681007385254,1142614,54.8110656738281
2014-07-07,57.4088172912598,57.6211204528809,56.5813827514648,57.0658683776855,2666589,54.1447868347168
2014-07-08,56.9678802490234,57.3434944152832,56.5106163024902,57.3326072692871,2018312,54.3978729248047
2014-07-09,57.2781715393066,57.6918907165527,56.9243316650391,57.5666847229004,1769950,54.6199607849121
2014-07-10,56.8154602050781,56.9678802490234,55.8682632446289,55.9118118286133,3098835,53.0498008728027
2014-07-11,55.8628196716309,56.0152435302734,55.0517158508301,55.470874786377,2931117,52.6314277648926
2014-07-14,55.7158393859863,56.396297454834,55.5906372070312,56.0642356872559,2269614,53.194408416748
2014-07-15,56.2928695678711,56.396297454834,55.7920532226562,55.884593963623,2792056,53.0239791870117
2014-07-16,55.9499168395996,56.4235153198242,55.9335861206055,56.3200874328613,2541122,53.4371719360352
2014-07-17,56.3200874328613,56.3200874328613,53.9466514587402,54.0228614807129,4772526,51.2575302124023
2014-07-18,54.0881881713867,54.8067512512207,54.0881881713867,54.7468681335449,2622869,51.9444847106934
2014-07-21,54.7087631225586,54.7087631225586,54.0773010253906,54.1045188903809,2444863,51.335018157959
2014-07-22,54.1698417663574,54.3658142089844,53.3097457885742,53.8541107177734,8130746,51.0974273681641
2014-07-23,54.1643981933594,54.5073471069336,53.7942314147949,54.3930320739746,2902827,51.6087646484375
2014-07-24,53.3478507995605,57.4088172912598,52.8905830383301,56.712028503418,6964251,53.8090476989746
2014-07-25,55.5960807800293,55.879150390625,54.0283088684082,54.5182342529297,5263740,51.7275619506836
2014-07-28,54.5400123596191,54.7414245605469,53.8922157287598,53.9684257507324,2679448,51.2058792114258
2014-07-29,53.7506790161133,54.120849609375,53.3696250915527,53.5274887084961,2237650,50.7875137329102
2014-07-30,53.6145896911621,53.8813285827637,52.3897666931152,52.4605331420898,2549205,49.7751770019531
2014-07-31,52.1937942504883,52.1937942504883,51.039737701416,51.0723991394043,3027743,48.4581108093262
2014-08-01,50.8546524047852,52.0413703918457,50.6369094848633,51.6058807373047,3115736,48.9642753601074
2014-08-04,51.8508453369141,52.6020698547363,51.5786628723145,52.3135566711426,2716372,49.6357345581055
2014-08-05,52.2373428344727,52.6238441467285,51.2574844360352,51.7419700622559,2432372,49.093391418457
2014-08-06,51.7256393432617,52.2210121154785,51.3554725646973,51.6494293212891,1493297,49.0056076049805
2014-08-07,51.7909622192383,52.1175842285156,50.6205787658691,50.9145355224609,1756539,48.3083267211914
2014-08-08,51.2901458740234,51.9706039428711,50.9744148254395,51.8018493652344,1913236,49.1502227783203
2014-08-11,52.2155685424805,52.4605331420898,50.8818740844727,51.1812744140625,3412228,48.561408996582
2014-08-12,51.0996208190918,51.2738151550293,50.4463806152344,50.6477966308594,2838900,48.0552406311035
2014-08-13,50.7022323608398,51.3881340026855,50.4953727722168,51.1976051330566,2224423,48.592586517334
2014-08-14,51.3554725646973,51.6875343322754,50.9580841064453,51.1105041503906,1424594,48.5099067687988
2014-08-15,51.3663597106934,51.7419700622559,50.925422668457,51.5078926086426,1736149,48.8870620727539
2014-08-18,51.5133361816406,51.8236236572266,51.126838684082,51.6766471862793,1624827,49.0472450256348
2014-08-19,51.7855186462402,52.0468139648438,51.4697875976562,51.6330986022949,1505422,49.0059089660645
2014-08-20,51.437126159668,51.7800750732422,51.0887336730957,51.6603164672852,994001,49.0317459106445
2014-08-21,51.562328338623,51.8181838989258,51.0016326904297,51.6929779052734,1690959,49.0627365112305
2014-08-22,51.6276550292969,51.965160369873,51.1322822570801,51.7365264892578,1639155,49.104076385498
2014-08-25,52.3516616821289,52.8307037353516,51.8943939208984,52.678279876709,1459313,49.9979095458984
2014-08-26,52.8470344543457,53.913990020752,52.5857391357422,53.4186172485352,3036194,50.7005729675293
2014-08-27,53.4186172485352,53.7779006958008,53.0103416442871,53.1682090759277,1573942,50.4629020690918
2014-08-28,53.1301040649414,53.6254768371582,52.8143692016602,53.3424072265625,1431390,50.6282424926758
2014-08-29,53.2117576599121,53.9575386047363,53.1083297729492,53.924877166748,1365993,51.1810722351074
2014-09-02,53.924877166748,54.0010871887207,52.7381591796875,53.1137733459473,1687285,50.4112510681152
2014-09-03,53.2498626708984,53.3696250915527,52.4877510070801,52.5204124450684,1350746,49.848072052002
2014-09-04,52.6075134277344,52.8742523193359,52.0087089538574,52.2046813964844,1782257,49.5484085083008
2014-09-05,52.2046813964844,52.678279876709,51.7800750732422,52.4986381530762,1411000,49.8273963928223
2014-09-08,52.5204124450684,52.5204124450684,51.5133361816406,51.7909622192383,1219952,49.1557464599609
2014-09-09,51.9760475158691,53.1736526489258,51.8671760559082,52.2046813964844,2143412,49.5484085083008
2014-09-10,52.2591171264648,52.3952102661133,51.6004333496094,52.0304832458496,1389874,49.3830718994141
2014-09-11,51.4915618896484,52.280891418457,51.0887336730957,52.1829071044922,2900623,49.5277328491211
2014-09-12,51.8780632019043,52.0359268188477,51.2955894470215,51.3935775756836,1650177,48.7785682678223
2014-09-15,51.4044647216797,52.476863861084,51.1703872680664,51.8943939208984,1679753,49.2539176940918
2014-09-16,51.6276550292969,52.4060974121094,51.6276550292969,52.0740356445312,2379650,49.4244003295898
2014-09-17,52.5040817260742,53.2607498168945,52.2917785644531,52.6673927307129,3710924,49.9875717163086
2014-09-18,52.6129570007324,52.994010925293,51.562328338623,51.6058807373047,1940239,48.9800796508789
2014-09-19,51.7419700622559,51.954273223877,50.8437652587891,50.8818740844727,2832287,48.2929000854492
2014-09-22,50.8818740844727,50.9526405334473,49.7495918273926,49.9891128540039,2316641,47.4455718994141
2014-09-23,49.9727821350098,50.4409370422363,49.8203582763672,49.8475761413574,2656302,47.3112411499023
2014-09-24,49.7223739624023,50.1850852966309,48.8677177429199,49.7495918273926,1753968,47.2182273864746
2014-09-25,49.7768096923828,49.7822532653809,49.0582466125488,49.5318450927734,2625073,47.0115737915039
2014-09-26,49.3739776611328,50.7457809448242,49.2651062011719,50.1415367126465,2718944,47.5902442932129
2014-09-29,49.6679382324219,50.609691619873,49.4882965087891,50.5389213562012,2056338,47.967399597168
2014-09-30,50.6151313781738,50.919979095459,49.591724395752,49.8312454223633,2645647,47.2957305908203
2014-10-01,49.9836692810059,50.2776260375977,48.8568305969238,48.9330444335938,2564452,46.4432373046875
2014-10-02,48.4648895263672,49.3957557678223,47.9259643554688,49.0528030395508,2519813,46.5569114685059
2014-10-03,49.1290168762207,49.3467597961426,48.5084381103516,49.1888961791992,1487235,46.6860694885254
2014-10-06,49.1725654602051,49.4066390991211,48.4104537963867,48.6173095703125,1731373,46.1435661315918
2014-10-07,48.1654853820801,48.9384880065918,47.6755561828613,47.6755561828613,2411797,45.2497291564941
2014-10-08,47.637451171875,48.2253684997559,46.6467056274414,48.1709327697754,3321112,45.7198944091797
2014-10-09,47.9368553161621,47.9368553161621,45.884593963623,45.8954811096191,3974901,43.5602226257324
2014-10-10,45.764835357666,46.1731071472168,44.4692420959473,44.6597709655762,4727703,42.387393951416
2014-10-13,44.6597709655762,45.0734901428223,42.2972221374512,42.357105255127,4776016,40.2018928527832
2014-10-14,42.6129570007324,43.6581382751465,42.2046813964844,42.6565055847168,4416515,40.4860572814941
2014-10-15,41.8780632019043,44.7686462402344,41.4806747436523,44.7414245605469,5346405,42.4648933410645
2014-10-16,43.5710411071777,47.0713119506836,43.5710411071777,46.4180717468262,5115127,44.0562171936035
2014-10-17,46.9733276367188,47.5394668579102,44.7904205322266,45.4109954833984,3843923,43.100399017334
2014-10-20,45.3293418884277,45.9499168395996,44.4637985229492,45.2367973327637,2540755,42.9350624084473
2014-10-21,45.8628196716309,46.5813827514648,45.6940650939941,46.4126281738281,3047216,44.0510597229004
2014-10-22,46.4071846008301,47.005989074707,45.0517158508301,45.1224822998047,2847901,42.8265647888184
2014-10-23,45.4545440673828,48.4703330993652,45.0136108398438,47.7136650085449,4394655,45.2859153747559
2014-10-24,48.7969512939453,49.0092544555664,47.2455101013184,48.3941192626953,3933384,45.9317359924316
2014-10-27,47.6810035705566,47.7898750305176,46.2547645568848,47.1692962646484,3608052,44.7692337036133
2014-10-28,47.4687004089355,49.5372886657715,47.0440940856934,49.3522033691406,3778893,46.8410720825195
2014-10-29,49.9237899780273,50.4844856262207,48.6935234069824,49.0310287475586,4052238,46.5362396240234
2014-10-30,48.8296127319336,49.1888961791992,48.0239524841309,48.4975509643555,1736149,46.0299034118652
2014-10-31,48.562873840332,51.2847023010254,48.0947189331055,51.1921615600586,4429742,48.5873947143555
2014-11-03,51.2520408630371,51.9324989318848,49.8366889953613,50.0163307189941,2611847,47.4714012145996
2014-11-04,49.3467597961426,50.6369094848633,48.7860641479492,50.6042442321777,3814714,48.0293922424316
2014-11-05,50.9308662414551,53.0702247619629,50.5606956481934,52.8252601623535,5334281,50.1374015808105
2014-11-06,52.7000541687012,54.3549270629883,52.2318992614746,54.3004913330078,5641060,51.5375709533691
2014-11-07,54.1426239013672,54.7904205322266,53.396842956543,53.6962432861328,4079977,50.9640846252441
2014-11-10,53.8976593017578,54.4202499389648,51.8345146179199,52.1448020935059,3422882,49.4915657043457
2014-11-11,51.959716796875,52.6565055847168,51.5078926086426,52.4169845581055,2263184,49.7498970031738
2014-11-12,51.6657600402832,52.1720199584961,51.1867179870605,51.3064765930176,2280819,48.7110748291016
2014-11-13,51.034294128418,51.3718032836914,49.4011993408203,49.8530197143555,3672530,47.3311424255371
2014-11-14,49.9564514160156,50.8165473937988,49.7114868164062,50.6260223388672,2166190,48.0650444030762
2014-11-17,50.4790420532227,51.1322822570801,50.1360893249512,50.6586837768555,2898419,48.0960502624512
2014-11-18,50.408275604248,51.328254699707,49.684268951416,50.9417533874512,3546880,48.3648109436035
2014-11-19,51.2520408630371,52.4496459960938,50.9363098144531,52.2264556884766,3990331,49.5845222473145
2014-11-20,52.0250396728516,53.4458351135254,51.9488296508789,52.3952102661133,2742641,49.744743347168
2014-11-21,53.195426940918,53.3478507995605,51.3826904296875,51.7256393432617,3270779,49.1090316772461
2014-11-24,51.4970054626465,51.7909622192383,50.832878112793,51.4643440246582,2842023,48.8609619140625
2014-11-25,51.5133361816406,51.8181838989258,50.4681549072266,50.8927612304688,2888499,48.3182945251465
2014-11-26,50.7947731018066,50.9417533874512,50.201416015625,50.3266181945801,2197419,47.7807960510254
2014-11-28,48.6935234069824,50.8655433654785,47.9912910461426,49.5264015197754,3049787,47.0210609436035
2014-12-01,48.9983673095703,49.9074592590332,48.5247688293457,49.798583984375,2828245,47.2794723510742
2014-12-02,49.0691337585449,49.7114868164062,48.5465431213379,48.5846481323242,4004660,46.1269378662109
2014-12-03,49.0473594665527,49.4338607788086,48.7969512939453,49.0255851745605,2639034,46.5455703735352
2014-12-04,48.4648895263672,48.9167137145996,47.4088172912598,47.4142608642578,3209239,45.0157508850098
