"Fecha","MMM.Open","MMM.High","MMM.Low","MMM.Close","MMM.Volume","MMM.Adjusted"
2015-09-21,140.5,141.080001831055,139.350006103516,140.039993286133,2492600,107.124221801758
2015-09-22,138.270004272461,138.509994506836,137.25,138.020004272461,2775300,105.579048156738
2015-09-23,138.529998779297,138.899993896484,136.860000610352,137.660003662109,2684500,105.303642272949
2015-09-24,136.630004882812,138.029998779297,135.389999389648,137.580001831055,2690300,105.242462158203
2015-09-25,139.619995117188,140.119995117188,138.570007324219,139.559997558594,3767200,106.757080078125
2015-09-28,138.300003051758,139.699996948242,138.300003051758,138.380004882812,3468900,105.854423522949
2015-09-29,138.619995117188,142.160003662109,138.429992675781,141.550003051758,4946000,108.279319763184
2015-09-30,142.520004272461,143.229995727539,140.5,141.770004272461,3619300,108.447631835938
2015-10-01,142.210006713867,142.5,139.580001831055,140.800003051758,2486300,107.705574035645
2015-10-02,139.080001831055,143.300003051758,138.570007324219,143.199996948242,3064400,109.541519165039
2015-10-05,144.300003051758,146.600006103516,143.630004882812,146.320007324219,2987200,111.928184509277
2015-10-06,145.990005493164,146.639999389648,145.399993896484,145.789993286133,2256800,111.52269744873
2015-10-07,146.740005493164,148.539993286133,146.130004882812,147.539993286133,1954000,112.861366271973
2015-10-08,146.649993896484,149.559997558594,146.589996337891,149.479995727539,2008800,114.345390319824
2015-10-09,149.559997558594,150.649993896484,149.300003051758,149.899993896484,2294000,114.66667175293
2015-10-12,150.259994506836,150.559997558594,149.539993286133,150.059997558594,1429300,114.789077758789
2015-10-13,148.910003662109,150,148.729995727539,149.110000610352,2027600,114.062400817871
2015-10-14,149,149.660003662109,148.179992675781,148.320007324219,2260300,113.458076477051
2015-10-15,149.639999389648,149.880004882812,148.020004272461,149.190002441406,2588500,114.123596191406
2015-10-16,149.770004272461,149.779998779297,147.479995727539,148.699996948242,2490300,113.748710632324
2015-10-19,147.970001220703,148.419998168945,147.229995727539,148,2004200,113.213272094727
2015-10-20,147.449996948242,149.669998168945,147.130004882812,149.110000610352,2409300,114.062400817871
2015-10-21,149.5,151.389999389648,148.899993896484,149.820007324219,3009900,114.605491638184
2015-10-22,151.339996337891,157.039993286133,150.649993896484,156,5111900,119.332908630371
2015-10-23,156.539993286133,157.190002441406,154.5,155.789993286133,2997400,119.172294616699
2015-10-26,156.059997558594,156.759994506836,155.639999389648,156.539993286133,2136100,119.745971679688
2015-10-27,156,157,155.080001831055,156.729995727539,1970100,119.891326904297
2015-10-28,156.490005493164,158.330001831055,156.199996948242,158.080001831055,2724700,120.924026489258
2015-10-29,157.75,157.910003662109,156.880004882812,157.610000610352,1484600,120.564476013184
2015-10-30,157.800003051758,158.679992675781,157.210006713867,157.210006713867,2672100,120.258499145508
2015-11-02,157.509994506836,160.089996337891,157.339996337891,159.919998168945,2701800,122.331550598145
2015-11-03,159.479995727539,159.800003051758,158.669998168945,158.75,2972800,121.436531066895
2015-11-04,159,159.479995727539,158.610000610352,158.910003662109,2254000,121.558921813965
2015-11-05,159.380004882812,159.580001831055,158.270004272461,158.990005493164,2023900,121.620094299316
2015-11-06,158.020004272461,159.259994506836,157.729995727539,159.259994506836,1860000,121.826622009277
2015-11-09,158.669998168945,158.669998168945,156.75,157.470001220703,2421000,120.457405090332
2015-11-10,157.229995727539,157.639999389648,156.429992675781,157.589996337891,1962900,120.549194335938
2015-11-11,157.860000610352,159.490005493164,157.539993286133,159.050003051758,2518900,121.666023254395
2015-11-12,157.779998779297,158.289993286133,156.160003662109,156.300003051758,2305600,119.562377929688
2015-11-13,156,156.919998168945,155.600006103516,155.649993896484,2434500,119.065170288086
2015-11-16,155.610000610352,158.259994506836,155.610000610352,158.210006713867,2395000,121.023445129395
2015-11-17,158.360000610352,158.529998779297,156.520004272461,157.029998779297,2393000,120.120849609375
2015-11-18,156.179992675781,157.5,156.080001831055,157.389999389648,2226900,121.187240600586
2015-11-19,157.630004882812,158.509994506836,156.710006713867,158.380004882812,1518200,121.949516296387
2015-11-20,158.679992675781,159.839996337891,158.339996337891,158.949996948242,1891100,122.388381958008
2015-11-23,158.899993896484,159.770004272461,158.160003662109,158.649993896484,1430400,122.157402038574
2015-11-24,157.369995117188,158.339996337891,156.889999389648,157.75,2100600,121.464454650879
2015-11-25,158.059997558594,158.470001220703,157.630004882812,157.630004882812,1184100,121.372001647949
2015-11-27,157.509994506836,158.490005493164,156.940002441406,157.990005493164,876100,121.649238586426
2015-11-30,158.100006103516,158.470001220703,156.570007324219,156.580001831055,2934200,120.563591003418
2015-12-01,156.410003662109,157.669998168945,156.169998168945,156.899993896484,2259000,120.809959411621
2015-12-02,156.880004882812,157.25,155.509994506836,155.699996948242,2034700,119.885955810547
2015-12-03,156.559997558594,156.899993896484,153.710006713867,154.380004882812,2609500,118.869621276855
2015-12-04,154.789993286133,158.389999389648,154.570007324219,158.220001220703,2175800,121.826309204102
2015-12-07,157.529998779297,158,156.809997558594,157.75,2142800,121.464454650879
2015-12-08,156.440002441406,157.860000610352,155.679992675781,156.789993286133,2350400,120.725257873535
2015-12-09,156.169998168945,158.240005493164,154.940002441406,156.050003051758,2660800,120.155456542969
2015-12-10,155.729995727539,158.690002441406,155.589996337891,157.520004272461,2551200,121.287330627441
2015-12-11,155.550003051758,156.399993896484,154.419998168945,154.830001831055,2523200,119.216079711914
2015-12-14,155.289993286133,157.770004272461,154.339996337891,157.630004882812,3462200,121.372001647949
2015-12-15,151.990005493164,153.020004272461,147.080001831055,148.130004882812,8645900,114.057220458984
2015-12-16,148.149993896484,150.539993286133,147.740005493164,149.949996948242,4774100,115.45858001709
2015-12-17,150.149993896484,150.860000610352,148.830001831055,148.850006103516,3053900,114.611633300781
2015-12-18,148.210006713867,148.600006103516,146.759994506836,146.919998168945,5736400,113.125503540039
2015-12-21,147.580001831055,148.330001831055,146.690002441406,147.479995727539,2284400,113.556755065918
2015-12-22,148.119995117188,149.490005493164,147.279998779297,148.970001220703,2528700,114.703994750977
2015-12-23,149.690002441406,151.580001831055,149.520004272461,151.160003662109,2215300,116.390266418457
2015-12-24,150.820007324219,151.800003051758,150.580001831055,151.190002441406,848400,116.413368225098
2015-12-28,151.130004882812,151.770004272461,150.270004272461,151.220001220703,1275200,116.436470031738
2015-12-29,152.199996948242,153.259994506836,152,152.889999389648,1824700,117.722297668457
2015-12-30,152.789993286133,153.699996948242,151.729995727539,151.910003662109,1553100,116.967742919922
2015-12-31,151.729995727539,152.119995117188,150.630004882812,150.639999389648,1607100,115.989845275879
2016-01-04,148.050003051758,148.320007324219,145.399993896484,146.820007324219,3277200,113.048530578613
2016-01-05,146.820007324219,147.5,145.610000610352,147.460006713867,2688100,113.541343688965
2016-01-06,145.589996337891,145.759994506836,143.419998168945,144.490005493164,2997100,111.254486083984
2016-01-07,142.520004272461,143.130004882812,140.630004882812,140.970001220703,3553500,108.544151306152
2016-01-08,141.360000610352,142.5,140.220001220703,140.490005493164,2664000,108.174575805664
2016-01-11,140.970001220703,141.429992675781,139.410003662109,140.460006713867,2775500,108.151473999023
2016-01-12,141.360000610352,142.149993896484,139.130004882812,140.860000610352,2363500,108.459442138672
2016-01-13,140.889999389648,142.190002441406,138.539993286133,138.720001220703,2598300,106.811698913574
2016-01-14,139.740005493164,142.440002441406,138.860000610352,141.179992675781,3720400,108.705863952637
2016-01-15,138.300003051758,140.100006103516,137.210006713867,138.690002441406,4683500,106.788619995117
2016-01-19,140.100006103516,140.800003051758,137.410003662109,138.389999389648,3399800,106.557586669922
2016-01-20,136.949996948242,137.75,134.639999389648,136.960006713867,4136300,105.45654296875
2016-01-21,136.960006713867,138.669998168945,136.149993896484,137.759994506836,3355200,106.072525024414
2016-01-22,140.139999389648,140.429992675781,138.080001831055,139.520004272461,2979100,107.427688598633
2016-01-25,138.960006713867,139.369995117188,137.529998779297,137.570007324219,2805500,105.926254272461
2016-01-26,141.789993286133,145.020004272461,140.330001831055,144.779998779297,5129100,111.47777557373
2016-01-27,144.949996948242,147.970001220703,144.050003051758,145.550003051758,3596400,112.070686340332
2016-01-28,146.160003662109,147.839996337891,145.220001220703,147.320007324219,3067400,113.433525085449
2016-01-29,148.240005493164,151,148,151,3993200,116.267074584961
2016-02-01,149.330001831055,149.789993286133,148.100006103516,148.729995727539,2701500,114.519226074219
2016-02-02,147.589996337891,148.279998779297,146.050003051758,147.869995117188,3581800,113.857009887695
2016-02-03,149.360000610352,152.850006103516,148.960006713867,152.520004272461,5766800,117.437454223633
2016-02-04,152.419998168945,154.380004882812,151.779998779297,153.440002441406,3458400,118.145843505859
2016-02-05,153.199996948242,153.880004882812,151.820007324219,153.470001220703,3368500,118.168952941895
2016-02-08,151.630004882812,154.429992675781,151.009994506836,153.899993896484,2505400,118.5
2016-02-09,152.949996948242,155.759994506836,152.449996948242,154.740005493164,2968400,119.146812438965
2016-02-10,154.429992675781,155.490005493164,152.119995117188,152.449996948242,2911900,118.231666564941
2016-02-11,149.910003662109,152,149,150.669998168945,3182200,116.851181030273
2016-02-12,150.669998168945,154.070007324219,150.669998168945,153.960006713867,2292200,119.402717590332
2016-02-16,155,155.899993896484,154.259994506836,155.529998779297,2140600,120.620292663574
2016-02-17,156,157.130004882812,155.600006103516,156.619995117188,2156100,121.465660095215
2016-02-18,156.350006103516,156.970001220703,155.970001220703,156.779998779297,2010200,121.58975982666
2016-02-19,157,157.089996337891,155.869995117188,156.449996948242,2121300,121.333839416504
2016-02-22,156.449996948242,158.479995727539,156.449996948242,157.699996948242,2207600,122.303276062012
2016-02-23,157.630004882812,157.690002441406,155.169998168945,156.169998168945,1922800,121.116683959961
2016-02-24,154.839996337891,157.619995117188,153.639999389648,157.220001220703,1937800,121.931007385254
2016-02-25,157.539993286133,159,157.009994506836,158.990005493164,1718100,123.303733825684
2016-02-26,159.149993896484,159.5,158.080001831055,158.270004272461,1843700,122.745330810547
2016-02-29,158.009994506836,159.119995117188,156.820007324219,156.869995117188,1993200,121.659561157227
2016-03-01,158.75,159.699996948242,157.610000610352,159.589996337891,2204100,123.769004821777
2016-03-02,158.880004882812,159.880004882812,158.539993286133,159.410003662109,1807200,123.629432678223
2016-03-03,159.410003662109,159.690002441406,158.509994506836,159.380004882812,1926000,123.60619354248
2016-03-04,159.460006713867,160.289993286133,158.919998168945,160.070007324219,1766300,124.141319274902
2016-03-07,159.979995727539,160.570007324219,158.169998168945,160.570007324219,2012800,124.529067993164
2016-03-08,159.399993896484,160.610000610352,159.350006103516,160.199996948242,2020100,124.24210357666
2016-03-09,160.5,160.779998779297,159.520004272461,160.089996337891,1883000,124.156799316406
2016-03-10,160.770004272461,160.800003051758,158.279998779297,159.889999389648,1875700,124.001678466797
2016-03-11,161.139999389648,162.050003051758,160.649993896484,161.880004882812,1697200,125.545036315918
2016-03-14,161.610000610352,162.770004272461,161,161.809997558594,1747300,125.490715026855
2016-03-15,160.160003662109,162.5,159.350006103516,162.410003662109,1827900,125.956092834473
2016-03-16,161.960006713867,163.300003051758,161.520004272461,162.889999389648,1927700,126.328330993652
2016-03-17,163.160003662109,164.360000610352,162.839996337891,163.75,2790000,126.995315551758
2016-03-18,164.149993896484,165.330001831055,163.899993896484,165.330001831055,5853000,128.220672607422
2016-03-21,165.050003051758,165.309997558594,164.410003662109,164.839996337891,2095100,127.840614318848
2016-03-22,164.5,165.5,164.389999389648,164.910003662109,2146300,127.89493560791
2016-03-23,164.600006103516,164.990005493164,163.460006713867,164.270004272461,2305000,127.398612976074
2016-03-24,163.679992675781,164.539993286133,163.050003051758,164.460006713867,1868800,127.545936584473
2016-03-28,164.929992675781,166.649993896484,164.580001831055,166.279998779297,2336700,128.957412719727
2016-03-29,164.929992675781,164.990005493164,163.119995117188,164.389999389648,2525000,127.491638183594
2016-03-30,165.369995117188,167.220001220703,165.160003662109,166.75,2195300,129.321929931641
2016-03-31,166.75,167.5,166.5,166.630004882812,1777200,129.22883605957
2016-04-01,165.630004882812,167.740005493164,164.789993286133,167.529998779297,2011600,129.926849365234
2016-04-04,167.110000610352,167.490005493164,165.919998168945,166.399993896484,2022800,129.050491333008
2016-04-05,165.179992675781,166.550003051758,164.649993896484,165.809997558594,1617400,128.592910766602
2016-04-06,165.339996337891,167.080001831055,164.839996337891,166.809997558594,2092200,129.368469238281
2016-04-07,165.880004882812,167.229995727539,165.25,167.160003662109,2728300,129.639938354492
2016-04-08,167.710006713867,167.990005493164,166.100006103516,166.630004882812,1729300,129.22883605957
2016-04-11,167.119995117188,167.960006713867,166.570007324219,166.589996337891,1521100,129.197845458984
2016-04-12,167.009994506836,168.399993896484,166.929992675781,168.029998779297,1636500,130.314590454102
2016-04-13,168.470001220703,168.899993896484,167.710006713867,168.589996337891,1545900,130.748901367188
2016-04-14,169,169,167.880004882812,168.160003662109,1213400,130.415435791016
2016-04-15,168.320007324219,169,168.199996948242,168.779998779297,1417000,130.896286010742
2016-04-18,168.470001220703,169.869995117188,168.389999389648,169.550003051758,1146600,131.493423461914
2016-04-19,169.919998168945,170.770004272461,169.070007324219,169.649993896484,1849100,131.570938110352
2016-04-20,170.139999389648,170.449996948242,168.619995117188,168.940002441406,1439700,131.020370483398
2016-04-21,168.970001220703,169.699996948242,168.410003662109,168.660003662109,1635000,130.803176879883
2016-04-22,169.089996337891,169.759994506836,167.850006103516,168.660003662109,1802300,130.803176879883
2016-04-25,168,168.509994506836,166.639999389648,168.380004882812,2378300,130.586059570312
2016-04-26,167.5,167.789993286133,164.970001220703,166.179992675781,3192100,128.879852294922
2016-04-27,166.990005493164,168.380004882812,166.100006103516,167.759994506836,2227700,130.105194091797
2016-04-28,166.850006103516,168.770004272461,166.199996948242,167,1654700,129.515777587891
2016-04-29,166.979995727539,167.779998779297,166.5,167.380004882812,1961200,129.810501098633
2016-05-02,167.300003051758,168.5,166.940002441406,168.339996337891,1700300,130.555038452148
2016-05-03,167.389999389648,168.070007324219,166.660003662109,167.970001220703,1922200,130.268112182617
2016-05-04,166.369995117188,167.699996948242,166.289993286133,167.160003662109,2118100,129.639938354492
2016-05-05,167.460006713867,168.330001831055,167.190002441406,167.770004272461,1680200,130.113006591797
2016-05-06,167.839996337891,169.050003051758,167,168.889999389648,1630200,130.981567382812
2016-05-09,168.589996337891,169.050003051758,167.690002441406,168.520004272461,1301300,130.694625854492
2016-05-10,169.229995727539,170.389999389648,169,170.259994506836,1732600,132.044082641602
2016-05-11,170.199996948242,171.270004272461,169.570007324219,169.770004272461,1786400,131.664077758789
2016-05-12,169.860000610352,170.630004882812,168.759994506836,170.149993896484,1741900,131.958786010742
2016-05-13,170.050003051758,170.380004882812,167.820007324219,168.320007324219,1875900,130.53955078125
2016-05-16,168.5,169.899993896484,168.429992675781,169.550003051758,1826200,131.493423461914
2016-05-17,169.570007324219,169.940002441406,167.089996337891,167.809997558594,2126000,130.143997192383
2016-05-18,166.5,167.929992675781,165.759994506836,166.820007324219,1624400,130.237686157227
2016-05-19,165.369995117188,166.059997558594,163.169998168945,165.110000610352,1657300,128.90266418457
2016-05-20,165.25,166.470001220703,164.929992675781,165.009994506836,1746500,128.824600219727
2016-05-23,165.279998779297,166.559997558594,164.520004272461,166.110000610352,1653500,129.683334350586
2016-05-24,167.160003662109,168.789993286133,166.699996948242,168.630004882812,1627400,131.650741577148
2016-05-25,169,170.360000610352,168.75,169.990005493164,1860000,132.712554931641
2016-05-26,170.009994506836,170.770004272461,168.529998779297,168.910003662109,1563900,131.869400024414
2016-05-27,168.910003662109,169.029998779297,168.279998779297,168.889999389648,1099100,131.85368347168
2016-05-31,169.320007324219,169.75,167.660003662109,168.320007324219,2169600,131.408706665039
2016-06-01,167.779998779297,168.929992675781,167.089996337891,168.690002441406,1228200,131.697601318359
2016-06-02,168.710006713867,168.710006713867,167.270004272461,168.039993286133,1980500,131.190170288086
2016-06-03,168.050003051758,168.660003662109,167.509994506836,168.380004882812,1433500,131.455535888672
2016-06-06,168.850006103516,170.589996337891,168.589996337891,170.080001831055,1510700,132.782791137695
2016-06-07,170.25,171.490005493164,170.220001220703,170.910003662109,1723100,133.430801391602
2016-06-08,170.949996948242,171.929992675781,170.649993896484,171.419998168945,1684900,133.82893371582
2016-06-09,170.5,171.470001220703,169.399993896484,170.130004882812,2208800,132.821792602539
2016-06-10,169.270004272461,169.300003051758,167.880004882812,168.559997558594,2123400,131.596099853516
2016-06-13,168.449996948242,168.639999389648,167.110000610352,167.130004882812,2129900,130.479705810547
2016-06-14,167.289993286133,167.809997558594,166.600006103516,167.610000610352,2021400,130.854461669922
2016-06-15,167.949996948242,168.860000610352,167.470001220703,167.800003051758,1694200,131.002792358398
2016-06-16,167.350006103516,170.389999389648,166.619995117188,169.929992675781,2632100,132.665710449219
2016-06-17,169.990005493164,170,168.419998168945,168.940002441406,3448000,131.892776489258
2016-06-20,170.899993896484,172.800003051758,170.529998779297,171.229995727539,2162800,133.680633544922
2016-06-21,171.179992675781,171.970001220703,171.059997558594,171.369995117188,1889100,133.789901733398
2016-06-22,171.830001831055,172.600006103516,170.990005493164,171.229995727539,1369600,133.680633544922
2016-06-23,172.710006713867,174.149993896484,172.460006713867,174.110000610352,2021600,135.929000854492
2016-06-24,168.869995117188,171.539993286133,168.399993896484,169.119995117188,4567500,132.033309936523
2016-06-27,167.779998779297,167.830001831055,165.160003662109,167.190002441406,2544100,130.526519775391
2016-06-28,168.139999389648,169.669998168945,167.960006713867,169.589996337891,2237300,132.40022277832
2016-06-29,171.020004272461,171.850006103516,170.360000610352,171.520004272461,1894100,133.906997680664
2016-06-30,172.059997558594,175.139999389648,172.059997558594,175.119995117188,2449400,136.717559814453
2016-07-01,175.139999389648,176.080001831055,174.910003662109,175.539993286133,1930900,137.045425415039
2016-07-05,174.860000610352,175.779998779297,173.509994506836,175.630004882812,2353600,137.11572265625
2016-07-06,175.199996948242,175.470001220703,174.059997558594,175.160003662109,2383300,136.748764038086
2016-07-07,175.089996337891,175.639999389648,174.130004882812,174.869995117188,1842300,136.522338867188
2016-07-08,175.869995117188,177.789993286133,175.820007324219,177.119995117188,2726600,138.278884887695
2016-07-11,177.410003662109,178.470001220703,177.190002441406,178.009994506836,1659500,138.97380065918
2016-07-12,178.75,179.630004882812,178.029998779297,179.160003662109,1912900,139.871627807617
2016-07-13,179.220001220703,179.669998168945,178.690002441406,179.210006713867,1491500,139.91064453125
2016-07-14,180.149993896484,181.320007324219,179.880004882812,180.899993896484,1904300,141.230056762695
2016-07-15,181.5,181.839996337891,180.559997558594,181.399993896484,2475200,141.620391845703
2016-07-18,181.440002441406,181.699996948242,180.75,181.110000610352,1224400,141.393981933594
2016-07-19,181.110000610352,181.649993896484,180.289993286133,181.240005493164,1051300,141.495468139648
2016-07-20,181.729995727539,182.270004272461,181.320007324219,181.419998168945,1413300,141.636016845703
2016-07-21,181.289993286133,181.559997558594,179.699996948242,180.259994506836,1870800,140.730361938477
2016-07-22,180.419998168945,180.529998779297,179.360000610352,180.440002441406,1205600,140.870956420898
2016-07-25,180.199996948242,180.419998168945,178.919998168945,179.630004882812,1937000,140.238586425781
2016-07-26,177.169998168945,178.990005493164,176.139999389648,177.660003662109,3421600,138.700546264648
2016-07-27,177.410003662109,178.940002441406,177.410003662109,178.270004272461,2359700,139.176788330078
2016-07-28,177.649993896484,178.369995117188,177.029998779297,177.979995727539,1799500,138.950393676758
2016-07-29,178.110000610352,178.820007324219,177.619995117188,178.360000610352,1621900,139.247100830078
2016-08-01,177.080001831055,178.539993286133,177.080001831055,178.289993286133,1598400,139.192367553711
2016-08-02,178.580001831055,178.619995117188,177.240005493164,178.360000610352,2115100,139.247100830078
2016-08-03,178.720001220703,179.130004882812,177.970001220703,178.380004882812,1419300,139.262649536133
2016-08-04,178.960006713867,179.419998168945,177.639999389648,177.809997558594,1071800,138.817657470703
2016-08-05,178.25,179.009994506836,177.369995117188,178.570007324219,1799500,139.410995483398
2016-08-08,178.899993896484,179.020004272461,178.270004272461,178.580001831055,1327700,139.418807983398
2016-08-09,178.369995117188,178.899993896484,177.940002441406,178.389999389648,1098900,139.270462036133
2016-08-10,178.119995117188,178.850006103516,177.850006103516,178.820007324219,1226300,139.606170654297
2016-08-11,179.080001831055,181.100006103516,178.880004882812,181,2043400,141.308135986328
2016-08-12,181.470001220703,181.470001220703,179.899993896484,180.270004272461,1232900,140.738204956055
2016-08-15,181,181.389999389648,180.460006713867,180.559997558594,1268200,140.964599609375
2016-08-16,180.119995117188,180.330001831055,179.210006713867,179.25,1363600,139.941848754883
2016-08-17,178.669998168945,180.089996337891,178.320007324219,179.869995117188,1358500,141.300918579102
2016-08-18,179.699996948242,179.699996948242,178.580001831055,179.179992675781,1087900,140.758834838867
2016-08-19,178.660003662109,179.779998779297,178.080001831055,179.610000610352,1305300,141.096664428711
2016-08-22,179.179992675781,179.589996337891,178.369995117188,179.070007324219,1336400,140.672470092773
2016-08-23,179.610000610352,180.539993286133,179.279998779297,179.770004272461,1195800,141.222366333008
2016-08-24,179.410003662109,179.960006713867,179.009994506836,179.410003662109,1137100,140.939605712891
2016-08-25,179.089996337891,180.320007324219,179.050003051758,179.580001831055,840300,141.073089599609
2016-08-26,180.190002441406,181.25,178.919998168945,179.410003662109,1324700,140.939605712891
2016-08-29,179.860000610352,180.699996948242,179.279998779297,180.5,1051800,141.795806884766
2016-08-30,180.720001220703,181.020004272461,179.589996337891,180.149993896484,1039800,141.520889282227
2016-08-31,179.490005493164,179.770004272461,178.580001831055,179.240005493164,1636000,140.806045532227
2016-09-01,179.309997558594,180.169998168945,178.800003051758,179.979995727539,1095300,141.387344360352
2016-09-02,180.529998779297,181.490005493164,180.089996337891,180.809997558594,1319000,142.039367675781
2016-09-06,180.559997558594,181.279998779297,179.880004882812,180.460006713867,1328100,141.764434814453
2016-09-07,180.039993286133,180.539993286133,179.539993286133,179.75,1133200,141.206619262695
2016-09-08,179.190002441406,180.210006713867,178.940002441406,180.100006103516,1424000,141.48161315918
2016-09-09,178.889999389648,179,175.639999389648,175.639999389648,2083300,137.977920532227
2016-09-12,175,178.399993896484,174.690002441406,178.100006103516,1913300,139.910446166992
2016-09-13,176.830001831055,177.600006103516,175.949996948242,176.070007324219,1864600,138.315719604492
2016-09-14,175.960006713867,177.350006103516,175.199996948242,175.619995117188,1864800,137.96223449707
2016-09-15,175.529998779297,177,175.360000610352,176.589996337891,1663800,138.724227905273
2016-09-16,175.880004882812,175.949996948242,174.389999389648,175.059997558594,3358800,137.522338867188
2016-09-19,176.050003051758,177.949996948242,176.050003051758,176.720001220703,1754900,138.826400756836
2016-09-20,177.710006713867,178.5,177.330001831055,177.600006103516,1598600,139.517669677734
2016-09-21,177.880004882812,179.800003051758,177.5,179.589996337891,1760000,141.080932617188
2016-09-22,179.830001831055,181.660003662109,179.649993896484,179.850006103516,1849000,141.285202026367
2016-09-23,179.399993896484,179.699996948242,177.190002441406,177.389999389648,1911000,139.352737426758
2016-09-26,176.850006103516,176.910003662109,175.800003051758,175.949996948242,1821000,138.221481323242
2016-09-27,175.610000610352,177.029998779297,175.580001831055,176.300003051758,2433600,138.496459960938
2016-09-28,176.779998779297,177.979995727539,176.690002441406,177.589996337891,1694000,139.509811401367
2016-09-29,177.479995727539,177.630004882812,174.869995117188,175.369995117188,1853600,137.765853881836
2016-09-30,176.580001831055,177.149993896484,176.089996337891,176.229995727539,2419400,138.441452026367
2016-10-03,175.330001831055,175.949996948242,174.399993896484,175.039993286133,1785600,137.506591796875
2016-10-04,174.589996337891,174.970001220703,171.199996948242,171.679992675781,3166900,134.867080688477
2016-10-05,171.660003662109,172.559997558594,171.339996337891,172.389999389648,2305500,135.424819946289
2016-10-06,171.929992675781,172.320007324219,170.600006103516,171.639999389648,2273400,134.835647583008
2016-10-07,171.899993896484,171.940002441406,170.039993286133,171.330001831055,2249100,134.592132568359
2016-10-10,171.839996337891,172.75,170.940002441406,171.139999389648,1936600,134.442886352539
2016-10-11,170.240005493164,170.470001220703,168.690002441406,169.679992675781,1998700,133.295913696289
2016-10-12,169.600006103516,170.179992675781,168.889999389648,169.720001220703,1554100,133.327362060547
2016-10-13,168.869995117188,170.309997558594,168.460006713867,170.020004272461,1919700,133.563034057617
2016-10-14,170.990005493164,171.389999389648,170.300003051758,170.330001831055,1512400,133.806579589844
2016-10-17,170.539993286133,171.089996337891,169.940002441406,170.210006713867,1229200,133.712280273438
2016-10-18,171.679992675781,171.910003662109,169.839996337891,169.949996948242,1185600,133.508026123047
2016-10-19,170.800003051758,170.940002441406,169.660003662109,169.910003662109,1164200,133.476654052734
2016-10-20,169.570007324219,170.339996337891,168.990005493164,169.860000610352,1210500,133.43733215332
2016-10-21,168.110000610352,169.559997558594,167.720001220703,169.5,2013200,133.154556274414
2016-10-24,172.649993896484,173.440002441406,170.899993896484,171.270004272461,2668500,134.545013427734
2016-10-25,169.470001220703,169.889999389648,165.110000610352,166.229995727539,3826200,130.585739135742
2016-10-26,165.690002441406,167.789993286133,165.410003662109,166.509994506836,2174900,130.805648803711
2016-10-27,166.869995117188,166.949996948242,165.279998779297,165.759994506836,1486400,130.216491699219
2016-10-28,166.550003051758,167.179992675781,165.139999389648,165.770004272461,1934300,130.224411010742
2016-10-31,166.460006713867,166.539993286133,165.179992675781,165.300003051758,2289100,129.855133056641
2016-11-01,165.399993896484,165.809997558594,163.850006103516,164.25,2455600,129.030242919922
2016-11-02,164.699996948242,166.369995117188,163.910003662109,165.729995727539,2233400,130.192901611328
2016-11-03,166.139999389648,167.639999389648,165.259994506836,166.830001831055,2505000,131.057052612305
2016-11-04,167.210006713867,167.850006103516,166.419998168945,166.479995727539,1927500,130.782104492188
2016-11-07,168.149993896484,169.889999389648,167.979995727539,169.740005493164,1930900,133.343109130859
2016-11-08,169.899993896484,172.050003051758,169.779998779297,171.029998779297,1955700,134.356430053711
2016-11-09,165.839996337891,171,165.839996337891,170.389999389648,3659300,133.853698730469
2016-11-10,170.160003662109,174.669998168945,169.789993286133,174.279998779297,3280000,136.909591674805
2016-11-11,174.050003051758,175.130004882812,173.729995727539,175.080001831055,1868200,137.537994384766
2016-11-14,175.229995727539,175.509994506836,171.899993896484,172.910003662109,2607000,135.833358764648
2016-11-15,173.160003662109,174.25,171.910003662109,174.240005493164,2177100,136.878158569336
2016-11-16,173.130004882812,173.229995727539,171.570007324219,172.009994506836,2022600,135.992630004883
2016-11-17,172.009994506836,173.25,172.009994506836,172.770004272461,1783700,136.593551635742
2016-11-18,172.509994506836,173.279998779297,172.289993286133,172.960006713867,1711100,136.743774414062
2016-11-21,171.419998168945,171.979995727539,170.720001220703,171.520004272461,1993900,135.605255126953
2016-11-22,171.669998168945,172.080001831055,171.279998779297,171.910003662109,1553300,135.913604736328
2016-11-23,172.080001831055,172.75,171.759994506836,172.25,1477900,136.182403564453
2016-11-25,172.210006713867,173.990005493164,172.210006713867,173.490005493164,945800,137.16276550293
2016-11-28,173.559997558594,173.770004272461,172.279998779297,172.5,1677700,136.380035400391
2016-11-29,172.539993286133,173.289993286133,172.149993896484,172.770004272461,1483200,136.593551635742
2016-11-30,172.199996948242,173.190002441406,171.589996337891,171.740005493164,2595800,135.779205322266
2016-12-01,171.639999389648,172.740005493164,171.449996948242,172.630004882812,1756900,136.482818603516
2016-12-02,172.529998779297,173.690002441406,172.240005493164,172.429992675781,1871500,136.324722290039
2016-12-05,172.630004882812,172.949996948242,171.089996337891,171.619995117188,2181300,135.684341430664
2016-12-06,171.820007324219,172.029998779297,171.229995727539,171.800003051758,1467500,135.826644897461
2016-12-07,172.380004882812,176.059997558594,171.970001220703,176.050003051758,3164300,139.186737060547
2016-12-08,176.080001831055,176.350006103516,174.770004272461,175.880004882812,1790700,139.052337646484
2016-12-09,175.360000610352,178.869995117188,175.300003051758,178.490005493164,2650400,141.115814208984
