"Fecha","JNJ.Open","JNJ.High","JNJ.Low","JNJ.Close","JNJ.Volume","JNJ.Adjusted"
2014-04-29,101.629997253418,101.980003356934,100.959999084473,101.029998779297,7811200,78.1308670043945
2014-04-30,100.839996337891,101.669998168945,100.699996948242,101.290000915527,8513600,78.3319396972656
2014-05-01,100.769996643066,101.029998779297,99.9300003051758,100.529998779297,6590500,77.7442016601562
2014-05-02,100.169998168945,100.379997253418,98.879997253418,99.3099975585938,8744200,76.8007049560547
2014-05-05,99.2900009155273,100.169998168945,99.0400009155273,100,5438200,77.3343200683594
2014-05-06,100.019996643066,100.019996643066,99.5100021362305,99.5100021362305,5795900,76.9553985595703
2014-05-07,99.8499984741211,101.050003051758,99.3499984741211,100.910003662109,8720800,78.0380630493164
2014-05-08,100.669998168945,101.089996337891,100.360000610352,100.5,5667900,77.7209930419922
2014-05-09,100.860000610352,101.25,100.410003662109,100.910003662109,5691700,78.0380630493164
2014-05-12,101.23999786377,101.23999786377,100.419998168945,100.519996643066,7437300,77.736457824707
2014-05-13,100.900001525879,101.48999786377,100.629997253418,101.019996643066,6183200,78.1231155395508
2014-05-14,100.949996948242,101.099998474121,100.769996643066,100.870002746582,4187200,78.0071487426758
2014-05-15,100.639999389648,100.839996337891,100.410003662109,100.690002441406,7007600,77.8679122924805
2014-05-16,100.569999694824,100.889999389648,100.139999389648,100.580001831055,6516900,77.7828521728516
2014-05-19,100.220001220703,100.930000305176,100.129997253418,100.639999389648,6997200,77.8292465209961
2014-05-20,100.809997558594,100.980003356934,99.9599990844727,100.25,5438400,77.5276489257812
2014-05-21,100.599998474121,101.199996948242,100.529998779297,101.139999389648,5302500,78.2159194946289
2014-05-22,100.580001831055,101.01000213623,100.080001831055,100.959999084473,5124900,78.6208648681641
2014-05-23,101.040000915527,101.160003662109,100.669998168945,100.980003356934,5275700,78.6364440917969
2014-05-27,101.099998474121,101.360000610352,100.269996643066,100.809997558594,4524400,78.5040664672852
2014-05-28,100.669998168945,100.930000305176,100.120002746582,100.300003051758,4352700,78.1069183349609
2014-05-29,100.559997558594,100.800003051758,100.150001525879,100.76000213623,3685200,78.4651336669922
2014-05-30,100.699996948242,101.540000915527,100.550003051758,101.459999084473,5973900,79.0102386474609
2014-06-02,101.540000915527,102.26000213623,101.01000213623,102.169998168945,5845400,79.5631484985352
2014-06-03,101.910003662109,102.599998474121,101.839996337891,102.459999084473,6681300,79.7889556884766
2014-06-04,102.230003356934,102.709999084473,101.940002441406,102.680000305176,5608600,79.9603118896484
2014-06-05,102.779998779297,103.360000610352,102.419998168945,103.220001220703,4730900,80.3807983398438
2014-06-06,103.25,103.330001831055,102.839996337891,103.180000305176,4624000,80.3496551513672
2014-06-09,103.069999694824,103.230003356934,102.680000305176,103.220001220703,3748800,80.3807983398438
2014-06-10,103.470001220703,104.120002746582,102.769996643066,104.099998474121,5792100,81.0660781860352
2014-06-11,103.809997558594,104.150001525879,103.129997253418,103.319999694824,5960500,80.4586715698242
2014-06-12,103.180000305176,103.209999084473,102.51000213623,102.529998779297,5930700,79.8434906005859
2014-06-13,102.51000213623,102.650001525879,102.169998168945,102.529998779297,4301600,79.8434906005859
2014-06-16,102.519996643066,102.889999389648,101.839996337891,102.449996948242,5645500,79.7811813354492
2014-06-17,102.129997253418,102.199996948242,101.379997253418,101.930000305176,4834600,79.3762359619141
2014-06-18,101.910003662109,102.830001831055,101.860000610352,102.809997558594,5445000,80.0615234375
2014-06-19,102.930000305176,103.870002746582,102.809997558594,103.809997558594,5481500,80.8402557373047
2014-06-20,104.370002746582,105.480003356934,104.069999694824,105.269996643066,12459700,81.9771957397461
2014-06-23,104.910003662109,105.120002746582,104.440002441406,104.75,6063200,81.572265625
2014-06-24,104.629997253418,105.230003356934,104.550003051758,104.589996337891,5915000,81.4476623535156
2014-06-25,104.230003356934,105.870002746582,104.230003356934,105.76000213623,6411100,82.3587799072266
2014-06-26,105.839996337891,105.970001220703,105.029998779297,105.650001525879,5106900,82.2731246948242
2014-06-27,105.470001220703,105.589996337891,104.449996948242,104.98999786377,6463000,81.7591552734375
2014-06-30,105.620002746582,106,104.519996643066,104.620002746582,6877800,81.4710388183594
2014-07-01,105.150001525879,106,104.98999786377,105.870002746582,5129200,82.4444427490234
2014-07-02,105.699996948242,105.970001220703,105.300003051758,105.860000610352,3764900,82.4366455078125
2014-07-03,105.870002746582,106.25,105.110000610352,105.419998168945,4199100,82.0940246582031
2014-07-07,105.419998168945,106.73999786377,105.269996643066,106.470001220703,7014900,82.9117050170898
2014-07-08,106.209999084473,106.25,105.519996643066,105.720001220703,6268400,82.3276443481445
2014-07-09,106,106.209999084473,105.720001220703,106.040000915527,5720900,82.5768356323242
2014-07-10,105.080001831055,106,104.519996643066,105.800003051758,4955100,82.3899383544922
2014-07-11,105.839996337891,106.01000213623,104.860000610352,105.099998474121,5461000,81.8448257446289
2014-07-14,105.379997253418,105.48999786377,105.110000610352,105.379997253418,7784800,82.062858581543
2014-07-15,105.230003356934,105.470001220703,102.769996643066,103.279998779297,14219700,80.4275283813477
2014-07-16,103.529998779297,103.669998168945,101.949996948242,102.220001220703,11946800,79.6020431518555
2014-07-17,101.900001525879,102.099998474121,100.26000213623,100.370002746582,11218900,78.1614379882812
2014-07-18,100.669998168945,101.959999084473,100.370002746582,101.800003051758,8408400,79.2750091552734
2014-07-21,101.440002441406,101.580001831055,101.019996643066,101.269996643066,6379900,78.8622665405273
2014-07-22,101.910003662109,102.540000915527,101.779998779297,102.470001220703,6554100,79.7967529296875
2014-07-23,102.800003051758,102.930000305176,101.879997253418,102.190002441406,4815300,79.5787124633789
2014-07-24,102.339996337891,102.730003356934,102.019996643066,102.199996948242,5177200,79.5864791870117
2014-07-25,102.269996643066,102.400001525879,101.800003051758,102.110000610352,3951500,79.5164108276367
2014-07-28,101.889999389648,102.400001525879,101.660003662109,102.110000610352,4634800,79.5164108276367
2014-07-29,102.449996948242,102.51000213623,101.690002441406,101.959999084473,6053900,79.3996200561523
2014-07-30,102.269996643066,102.849998474121,101.809997558594,102.300003051758,5994800,79.6643829345703
2014-07-31,101.769996643066,101.839996337891,100.050003051758,100.089996337891,9141500,77.943359375
2014-08-01,99.7600021362305,100.410003662109,98.8000030517578,99.9000015258789,8610700,77.7954177856445
2014-08-04,99.9899978637695,100.379997253418,99.3199996948242,100.160003662109,6790800,77.9978942871094
2014-08-05,99.8300018310547,100.23999786377,99.5500030517578,99.8199996948242,6230900,77.7331466674805
2014-08-06,99.6699981689453,100.830001831055,99.5999984741211,100.709999084473,7412100,78.4261779785156
2014-08-07,101.089996337891,101.190002441406,99.5800018310547,99.9300003051758,7417800,77.8188018798828
2014-08-08,100.209999084473,101.150001525879,99.7699966430664,101.080001831055,5618400,78.7143173217773
2014-08-11,101.620002746582,101.779998779297,101.01000213623,101.160003662109,5703000,78.7766189575195
2014-08-12,101,101.220001220703,100.309997558594,100.629997253418,4577700,78.3639068603516
2014-08-13,101.150001525879,101.949996948242,101.150001525879,101.73999786377,4563700,79.228271484375
2014-08-14,101.889999389648,102.050003051758,101.5,102.019996643066,5239400,79.4463424682617
2014-08-15,102.209999084473,102.440002441406,100.800003051758,101.169998168945,6986000,78.7843933105469
2014-08-18,101.919998168945,102.720001220703,101.75,102.699996948242,5979500,79.9758605957031
2014-08-19,102.730003356934,102.959999084473,102.019996643066,102.959999084473,5670000,80.178337097168
2014-08-20,102.870002746582,103.300003051758,102.699996948242,103.209999084473,5183000,80.3730163574219
2014-08-21,103.330001831055,104.419998168945,103.330001831055,104.190002441406,8357600,81.1361846923828
2014-08-22,103.629997253418,104.029998779297,102.970001220703,103.099998474121,5076300,80.830436706543
2014-08-25,103.650001525879,103.809997558594,103.089996337891,103.230003356934,3678200,80.9323425292969
2014-08-26,103.470001220703,103.720001220703,103.169998168945,103.440002441406,3512400,81.0969772338867
2014-08-27,103.599998474121,103.720001220703,102.910003662109,103.220001220703,4786100,80.9244842529297
2014-08-28,102.900001525879,103.190002441406,102.709999084473,102.949996948242,3482200,80.7128143310547
2014-08-29,103.099998474121,103.76000213623,103.01000213623,103.730003356934,5287800,81.324348449707
2014-09-02,103.300003051758,103.709999084473,103.019996643066,103.360000610352,4644800,81.0342712402344
2014-09-03,103.819999694824,104.099998474121,103.540000915527,103.76000213623,4725800,81.3478775024414
2014-09-04,103.98999786377,104.099998474121,103.76000213623,103.839996337891,6147700,81.4105758666992
2014-09-05,103.919998168945,104.419998168945,103.339996337891,104.419998168945,5744400,81.8652954101562
2014-09-08,104.419998168945,104.580001831055,103.830001831055,104.050003051758,4900300,81.5752258300781
2014-09-09,104.400001525879,104.400001525879,103.550003051758,103.800003051758,5999400,81.3792114257812
2014-09-10,104.190002441406,105.339996337891,103.959999084473,104.98999786377,7402200,82.3121795654297
2014-09-11,104.779998779297,104.889999389648,104.099998474121,104.550003051758,4834100,81.9672241210938
2014-09-12,104.540000915527,104.809997558594,103.959999084473,104.580001831055,5929200,81.9907379150391
2014-09-15,104.589996337891,104.910003662109,104.349998474121,104.720001220703,4525500,82.1005096435547
2014-09-16,104.48999786377,105.940002441406,104.300003051758,105.879997253418,6081400,83.0099258422852
2014-09-17,105.879997253418,106.629997253418,105.800003051758,106.190002441406,6627800,83.2529754638672
2014-09-18,106.180000305176,107.410003662109,106.029998779297,107.349998474121,6628700,84.1624069213867
2014-09-19,107.889999389648,108.370002746582,107.620002746582,107.98999786377,13033400,84.6642074584961
2014-09-22,108,108.25,107.779998779297,107.879997253418,5788300,84.5779342651367
2014-09-23,107.769996643066,108.099998474121,107.190002441406,107.459999084473,8108100,84.2486572265625
2014-09-24,107.699996948242,108.769996643066,107.339996337891,108.639999389648,5890900,85.1737823486328
2014-09-25,108.529998779297,108.550003051758,107.069999694824,107.099998474121,5688200,83.966423034668
2014-09-26,107.410003662109,107.48999786377,106.199996948242,107.099998474121,4467500,83.966423034668
2014-09-29,106.379997253418,106.650001525879,106.040000915527,106.540000915527,6581600,83.5273818969727
2014-09-30,106.5,107.209999084473,106.449996948242,106.589996337891,6822500,83.5665740966797
2014-10-01,105.980003356934,106.279998779297,103.949996948242,104.300003051758,12263700,81.771240234375
2014-10-02,104.059997558594,104.540000915527,103.25,103.849998474121,7566100,81.4184341430664
2014-10-03,104.230003356934,105.190002441406,104.129997253418,105.129997253418,6856100,82.4219512939453
2014-10-06,105.680000305176,106,104.370002746582,104.860000610352,5015100,82.2102508544922
2014-10-07,104.459999084473,104.459999084473,102.339996337891,102.389999389648,8407800,80.2737808227539
2014-10-08,102.430000305176,105.029998779297,102.040000915527,104.910003662109,8337000,82.2494277954102
2014-10-09,104.629997253418,104.860000610352,101.790000915527,102.080001831055,10675900,80.0307388305664
2014-10-10,102.349998474121,102.529998779297,101.230003356934,101.230003356934,9984100,79.3643646240234
2014-10-13,101.459999084473,101.459999084473,99.0199966430664,99.120002746582,10334600,77.7101058959961
2014-10-14,100.529998779297,100.900001525879,95.3399963378906,97.0100021362305,20807400,76.0558624267578
2014-10-15,96.0500030517578,98.7200012207031,95.0999984741211,98.2099990844727,21905900,76.9966735839844
2014-10-16,96.9700012207031,98,96.5,96.7799987792969,14575300,75.8755340576172
2014-10-17,97.5400009155273,99.1500015258789,97.3099975585938,98.6999969482422,12272900,77.3808059692383
2014-10-20,98.8300018310547,99.1999969482422,98.3199996948242,99.1999969482422,7988900,77.7728424072266
2014-10-21,99.8300018310547,100.379997253418,99.3399963378906,100.360000610352,7287300,78.682258605957
2014-10-22,101.099998474121,101.790000915527,100.519996643066,101.220001220703,9360100,79.3564987182617
2014-10-23,102.26000213623,102.980003356934,101.940002441406,102.629997253418,7570400,80.4619598388672
2014-10-24,102.949996948242,103.290000915527,102.209999084473,103.129997253418,5973100,80.8539352416992
2014-10-27,103.069999694824,104.23999786377,103.040000915527,104.069999694824,7043900,81.5909118652344
2014-10-28,104.550003051758,104.800003051758,103.559997558594,104.790000915527,10347800,82.155387878418
2014-10-29,105,105.559997558594,104.860000610352,105.559997558594,8188300,82.7590560913086
2014-10-30,105.169998168945,107.050003051758,104.910003662109,107.040000915527,9068300,83.9193878173828
2014-10-31,107.940002441406,108.180000305176,107.26000213623,107.779998779297,10800100,84.4995346069336
2014-11-03,107.830001831055,108.120002746582,106.75,107.459999084473,7082600,84.2486572265625
2014-11-04,107.889999389648,108.730003356934,107.339996337891,108.620002746582,9349000,85.1580810546875
2014-11-05,109.050003051758,109.26000213623,107.949996948242,108.819999694824,6966800,85.3148956298828
2014-11-06,108.930000305176,109.319999694824,108.550003051758,109.01000213623,6200300,85.4638671875
2014-11-07,109,109.029998779297,107.919998168945,108.199996948242,6652600,84.8288345336914
2014-11-10,108.069999694824,108.919998168945,107.199996948242,108.819999694824,7573300,85.3148956298828
2014-11-11,108.879997253418,109.400001525879,108.550003051758,108.910003662109,6221100,85.3854522705078
2014-11-12,108.669998168945,109,108.389999389648,108.75,4895900,85.2600173950195
2014-11-13,109.050003051758,109.48999786377,108.5,109.069999694824,4860000,85.5108871459961
2014-11-14,108.919998168945,109.059997558594,108.01000213623,108.160003662109,5650700,84.7974624633789
2014-11-17,108,108.690002441406,107.610000610352,108.300003051758,5233000,84.9072189331055
2014-11-18,108.129997253418,109.059997558594,107.720001220703,108.830001831055,5407200,85.3227615356445
2014-11-19,108.449996948242,108.809997558594,108.099998474121,108.76000213623,5217800,85.2678680419922
2014-11-20,108.550003051758,108.569999694824,107.690002441406,108.180000305176,8090700,84.8131484985352
2014-11-21,108.730003356934,108.730003356934,107.620002746582,107.860000610352,8417400,85.1129837036133
2014-11-24,107.919998168945,108.230003356934,106.639999389648,106.879997253418,9098000,84.3396759033203
2014-11-25,106.980003356934,107.190002441406,106.699996948242,106.699996948242,7367900,84.197639465332
2014-11-26,106.769996643066,107.25,106.599998474121,107.209999084473,5503700,84.6000747680664
2014-11-28,107.610000610352,108.819999694824,107.330001831055,108.25,5881200,85.4207763671875
2014-12-01,107.889999389648,108.809997558594,107.349998474121,108.029998779297,5638800,85.2471389770508
2014-12-02,107.970001220703,108.529998779297,107.5,108.51000213623,6184400,85.6259078979492
2014-12-03,108.540000915527,108.98999786377,107.650001525879,107.720001220703,8957400,85.0025177001953
2014-12-04,108.089996337891,108.300003051758,107.379997253418,107.559997558594,6697600,84.8762664794922
2014-12-05,107.529998779297,108.73999786377,107.220001220703,108.51000213623,6449700,85.6259078979492
2014-12-08,108.419998168945,108.879997253418,108.139999389648,108.519996643066,6499300,85.6337966918945
2014-12-09,108.220001220703,108.470001220703,106.889999389648,108.050003051758,7214300,85.2629241943359
2014-12-10,107.610000610352,107.959999084473,106.150001525879,106.23999786377,9416400,83.8346405029297
2014-12-11,105.849998474121,107.309997558594,105.360000610352,106.720001220703,7114600,84.2134323120117
2014-12-12,106.650001525879,106.870002746582,104.389999389648,104.430000305176,8325500,82.4063415527344
2014-12-15,104.769996643066,105.059997558594,103.629997253418,103.959999084473,12110600,82.0354919433594
2014-12-16,103.480003356934,105.209999084473,102.5,102.76000213623,10209200,81.0885391235352
2014-12-17,103.269996643066,104.48999786377,102.699996948242,104.069999694824,10207600,82.1222915649414
2014-12-18,105.620002746582,106.819999694824,104.73999786377,106.809997558594,11756800,84.284423828125
2014-12-19,106.629997253418,107.389999389648,105.5,105.550003051758,19154400,83.2901611328125
2014-12-22,105.690002441406,106.830001831055,105.669998168945,106.73999786377,8124500,84.2292098999023
2014-12-23,106.660003662109,106.910003662109,103.919998168945,104.279998779297,10171700,82.2880020141602
2014-12-24,104.379997253418,105.330001831055,104.379997253418,104.589996337891,3415100,82.5326385498047
2014-12-26,105.069999694824,105.690002441406,104.690002441406,105.059997558594,2951000,82.9035034179688
2014-12-29,104.639999389648,105.690002441406,104.610000610352,105.330001831055,4273400,83.1165618896484
