"Fecha","PSA.Open","PSA.High","PSA.Low","PSA.Close","PSA.Volume","PSA.Adjusted"
2016-06-09,250.350006103516,252.779998779297,244.380004882812,245.429992675781,1524300,182.222549438477
2016-06-10,244,244.589996337891,240.639999389648,241.789993286133,1837500,179.519927978516
2016-06-13,240.570007324219,242.990005493164,240.130004882812,240.350006103516,919200,179.789260864258
2016-06-14,240.5,241.020004272461,238.009994506836,238.119995117188,1081800,178.121139526367
2016-06-15,239.979995727539,244.740005493164,238.210006713867,243.429992675781,1282800,182.093200683594
2016-06-16,242.759994506836,246.960006713867,242.199996948242,244.330001831055,1038400,182.766387939453
2016-06-17,244.029998779297,244.220001220703,239.100006103516,241.339996337891,1166600,180.52978515625
2016-06-20,242.710006713867,245.130004882812,240.580001831055,240.949996948242,953100,180.238098144531
2016-06-21,242.360000610352,243.399993896484,241.059997558594,241.119995117188,734700,180.365188598633
2016-06-22,241.080001831055,241.240005493164,238.050003051758,240.130004882812,866500,179.62467956543
2016-06-23,241.800003051758,243.869995117188,240.220001220703,241,894800,180.275512695312
2016-06-24,234.979995727539,245.399993896484,234.979995727539,241.320007324219,1362600,180.514831542969
2016-06-27,240.589996337891,251.320007324219,240.479995727539,250.210006713867,1454000,187.164825439453
2016-06-28,251,254.190002441406,250.149993896484,253.139999389648,970900,189.356567382812
2016-06-29,254.059997558594,256.799987792969,252.809997558594,254.009994506836,696400,190.007339477539
2016-06-30,254.339996337891,255.729995727539,251.669998168945,255.589996337891,880100,191.189224243164
2016-07-01,256.540008544922,256.980010986328,251.75,253.839996337891,656700,189.880172729492
2016-07-05,253.710006713867,260,253.710006713867,259.739990234375,1009000,194.293579101562
2016-07-06,259.329986572266,260.829986572266,257.309997558594,258.130004882812,946200,193.089202880859
2016-07-07,257.390014648438,257.390014648438,252.350006103516,253.779998779297,703300,189.83528137207
2016-07-08,254.690002441406,257.709991455078,253.770004272461,257.339996337891,912800,192.498275756836
2016-07-11,258.119995117188,258.690002441406,254.630004882812,256.559997558594,652300,191.914825439453
2016-07-12,256.489990234375,257.700012207031,253.029998779297,255.800003051758,625700,191.346313476562
2016-07-13,256.549987792969,257.029998779297,254.830001831055,256.450012207031,672600,191.83251953125
2016-07-14,257.390014648438,257.390014648438,252.070007324219,254.070007324219,636600,190.05224609375
2016-07-15,254.070007324219,254.419998168945,250.389999389648,251.619995117188,662200,188.219543457031
2016-07-18,252.279998779297,252.600006103516,250.229995727539,251.25,716700,187.942779541016
2016-07-19,251.660003662109,252.179992675781,248.960006713867,252.139999389648,714700,188.608505249023
2016-07-20,252.259994506836,252.470001220703,250.770004272461,251.919998168945,379500,188.443954467773
2016-07-21,251.699996948242,251.789993286133,249.75,251.649993896484,659500,188.24201965332
2016-07-22,251.770004272461,255.210006713867,251.130004882812,253.740005493164,636800,189.805404663086
2016-07-25,254.440002441406,255.169998168945,249.899993896484,251.960006713867,417500,188.473892211914
2016-07-26,251.660003662109,252.210006713867,249.270004272461,250.429992675781,593600,187.329345703125
2016-07-27,250.229995727539,250.229995727539,245.699996948242,248.179992675781,914700,185.646301269531
2016-07-28,244.75,244.75,236.300003051758,238.619995117188,1647000,178.495132446289
2016-07-29,238.509994506836,243.940002441406,238.059997558594,238.919998168945,1365100,178.719512939453
2016-08-01,238.779998779297,239.300003051758,236.300003051758,238.970001220703,933300,178.756912231445
2016-08-02,237.610000610352,237.960006713867,233.630004882812,234.350006103516,900500,175.301055908203
2016-08-03,234.630004882812,234.630004882812,231.190002441406,233.449996948242,1073400,174.627822875977
2016-08-04,233.559997558594,233.559997558594,228.940002441406,230.550003051758,1145000,172.458511352539
2016-08-05,230.789993286133,234.610000610352,229.110000610352,232.759994506836,964600,174.111724853516
2016-08-08,232.5,234.089996337891,230.139999389648,230.5,816600,172.421157836914
2016-08-09,230.220001220703,232.630004882812,228.5,231.839996337891,731800,173.423477172852
2016-08-10,231.479995727539,232.820007324219,231.100006103516,232.270004272461,847700,173.745147705078
2016-08-11,231.289993286133,232.960006713867,229,230.830001831055,833100,172.66796875
2016-08-12,230.850006103516,233.389999389648,229.559997558594,230.169998168945,525600,172.174301147461
2016-08-15,230.419998168945,230.800003051758,228.350006103516,229.089996337891,686700,171.366439819336
2016-08-16,228.210006713867,228.800003051758,226.550003051758,227.539993286133,544200,170.206954956055
2016-08-17,228.119995117188,228.899993896484,226.210006713867,227.899993896484,645400,170.47624206543
2016-08-18,227.889999389648,228,225.309997558594,226.740005493164,544700,169.608551025391
2016-08-19,225.960006713867,226.669998168945,222.820007324219,224.029998779297,1224300,167.581405639648
2016-08-22,224.869995117188,227.059997558594,224.029998779297,226.779998779297,786100,169.638488769531
2016-08-23,227.520004272461,227.679992675781,226.220001220703,226.509994506836,683200,169.436508178711
2016-08-24,226.490005493164,226.5,223.080001831055,223.929992675781,757900,167.506576538086
2016-08-25,224.440002441406,228.160003662109,224.350006103516,225.740005493164,688900,168.860504150391
2016-08-26,225.820007324219,227.270004272461,221.509994506836,224,655600,167.558944702148
2016-08-29,224.589996337891,226.339996337891,223.899993896484,225.740005493164,629500,168.860504150391
2016-08-30,225.940002441406,226.119995117188,221.820007324219,223.770004272461,729700,167.386901855469
2016-08-31,223.649993896484,226.080001831055,222.360000610352,223.940002441406,1004200,167.514068603516
2016-09-01,224.25,228.130004882812,223.429992675781,226.110000610352,770300,169.137237548828
2016-09-02,226.100006103516,229.190002441406,224.570007324219,226.789993286133,665300,169.645919799805
2016-09-06,226.660003662109,226.660003662109,221.5,224.369995117188,1208700,167.835708618164
2016-09-07,224.309997558594,226.529998779297,223.449996948242,225.929992675781,728400,169.002670288086
2016-09-08,225.100006103516,225.360000610352,222.529998779297,223,1401200,166.810913085938
2016-09-09,221.75,223.139999389648,218.389999389648,218.580001831055,1017600,163.50456237793
2016-09-12,216.759994506836,220.330001831055,215.770004272461,219,1260900,165.178985595703
2016-09-13,217.300003051758,218.779998779297,214.720001220703,214.75,1183800,161.973480224609
2016-09-14,214.929992675781,216.369995117188,214.509994506836,215.100006103516,812600,162.237503051758
2016-09-15,214.710006713867,215.5,213.490005493164,214.800003051758,909400,162.01123046875
2016-09-16,214.149993896484,216.119995117188,213.919998168945,214.960006713867,1266500,162.131881713867
2016-09-19,214.929992675781,216.649993896484,214.589996337891,216.070007324219,1036600,162.969100952148
2016-09-20,215.979995727539,218.100006103516,214.929992675781,216.839996337891,850700,163.549850463867
2016-09-21,216.610000610352,218.089996337891,212.690002441406,217.529998779297,794900,164.070251464844
2016-09-22,217.910003662109,222.660003662109,217.910003662109,221.800003051758,886500,167.290924072266
2016-09-23,219.850006103516,223.039993286133,218.110000610352,222.119995117188,623800,167.532257080078
2016-09-26,221.860000610352,224.789993286133,221.570007324219,223.949996948242,600100,168.912490844727
2016-09-27,225,225.229995727539,222.679992675781,222.940002441406,649100,168.15071105957
2016-09-28,223.660003662109,226.110000610352,222.759994506836,225.830001831055,1009000,170.330505371094
2016-09-29,224.710006713867,227.149993896484,222.690002441406,224.990005493164,1171400,169.696960449219
2016-09-30,226.369995117188,227.770004272461,223.009994506836,223.139999389648,1298900,168.301620483398
2016-10-03,222.600006103516,222.600006103516,216.5,216.559997558594,742300,163.338684082031
2016-10-04,218.910003662109,218.910003662109,211.399993896484,212.660003662109,856400,160.39714050293
2016-10-05,213.490005493164,214.850006103516,208.309997558594,208.889999389648,985000,157.553619384766
2016-10-06,209.520004272461,213.130004882812,207.059997558594,211.240005493164,889100,159.326110839844
2016-10-07,211.960006713867,214.660003662109,210.960006713867,212.050003051758,713100,159.937057495117
2016-10-10,211.960006713867,212.679992675781,211.020004272461,211.589996337891,425000,159.590072631836
2016-10-11,210.570007324219,211.699996948242,209.029998779297,209.720001220703,526400,158.179641723633
2016-10-12,210.389999389648,213.289993286133,209.410003662109,212.770004272461,686100,160.480087280273
2016-10-13,211.369995117188,215.100006103516,211.119995117188,214.229995727539,546300,161.581283569336
2016-10-14,214.740005493164,215.720001220703,213.229995727539,214.199996948242,599100,161.558624267578
2016-10-17,214.220001220703,215.669998168945,213.610000610352,215.110000610352,541600,162.244995117188
2016-10-18,215.679992675781,216.470001220703,213.679992675781,215.830001831055,611400,162.788070678711
2016-10-19,215.910003662109,215.910003662109,213.279998779297,215.190002441406,671200,162.305374145508
2016-10-20,215.570007324219,216.449996948242,212.850006103516,214.119995117188,572900,161.498382568359
2016-10-21,213.070007324219,214.279998779297,210.910003662109,211.050003051758,847000,159.182800292969
2016-10-24,210.679992675781,213.009994506836,209.740005493164,211.5,1020400,159.522186279297
2016-10-25,210.029998779297,212.419998168945,209.759994506836,212.350006103516,704900,160.163345336914
2016-10-26,212.050003051758,213.75,210.889999389648,213.279998779297,782600,160.86474609375
2016-10-27,210.119995117188,210.880004882812,200.649993896484,202.25,2070600,152.545486450195
2016-10-28,203.690002441406,208.889999389648,203.690002441406,207.75,1185100,156.693786621094
2016-10-31,209.089996337891,213.869995117188,208,213.720001220703,1183300,161.196655273438
2016-11-01,213.259994506836,213.259994506836,205,205.720001220703,1332600,155.162704467773
2016-11-02,206.259994506836,207.830001831055,205.130004882812,205.259994506836,758500,154.815704345703
2016-11-03,205.309997558594,205.309997558594,202.779998779297,203.759994506836,811900,153.684341430664
2016-11-04,204.009994506836,205.800003051758,202.300003051758,205.440002441406,933400,154.951507568359
2016-11-07,208.279998779297,211.860000610352,206.710006713867,211.729995727539,610500,159.695709228516
2016-11-08,211.990005493164,217.270004272461,210.910003662109,216.380004882812,1059900,163.202941894531
2016-11-09,210.630004882812,218.729995727539,206.649993896484,217.460006713867,1517700,164.017501831055
2016-11-10,217.529998779297,218.429992675781,211.259994506836,214.740005493164,1786700,161.965957641602
2016-11-11,215.289993286133,218.360000610352,213.429992675781,214.179992675781,1218500,161.543579101562
2016-11-14,213.940002441406,217.360000610352,208.600006103516,216.449996948242,1111600,163.255706787109
2016-11-15,216.770004272461,219.220001220703,211.339996337891,212.119995117188,1097200,159.989852905273
2016-11-16,211.880004882812,212.119995117188,206.809997558594,208.210006713867,811600,157.040756225586
2016-11-17,208.589996337891,209.029998779297,204.309997558594,204.610000610352,578700,154.325454711914
2016-11-18,204.550003051758,206.169998168945,201.699996948242,203.970001220703,860000,153.8427734375
2016-11-21,203.970001220703,205.990005493164,201.75,201.929992675781,771400,152.304092407227
2016-11-22,203.289993286133,205.25,200.720001220703,205.100006103516,1231300,154.695068359375
2016-11-23,204.589996337891,205.440002441406,202.880004882812,204.759994506836,553800,154.438629150391
2016-11-25,204.619995117188,208.339996337891,204.589996337891,205.729995727539,324800,155.170227050781
2016-11-28,206.029998779297,210.369995117188,206.029998779297,209.490005493164,1060000,158.006210327148
2016-11-29,210.070007324219,212.779998779297,207.619995117188,209.610000610352,753900,158.0966796875
2016-11-30,208.25,211.850006103516,207.389999389648,209.300003051758,1655300,157.862899780273
2016-12-01,208.160003662109,210.770004272461,206,207.860000610352,1110400,156.776763916016
2016-12-02,208.460006713867,214.869995117188,208.460006713867,209.479995727539,1004100,157.998611450195
2016-12-05,209.119995117188,212.880004882812,205.929992675781,212.449996948242,1258500,160.238739013672
2016-12-06,213.360000610352,215.910003662109,212.039993286133,214.710006713867,1084800,161.943328857422
2016-12-07,215.660003662109,221.619995117188,214.339996337891,221.009994506836,1108900,166.695037841797
2016-12-08,219.630004882812,221.75,218.580001831055,221.059997558594,1016500,166.73274230957
2016-12-09,222,224.399993896484,218.309997558594,219.130004882812,894700,165.277069091797
2016-12-12,217.449996948242,218.839996337891,215.339996337891,217.669998168945,803700,165.688110351562
2016-12-13,218.529998779297,218.75,215.75,218.380004882812,864400,166.228561401367
2016-12-14,218.759994506836,218.759994506836,214.520004272461,215.199996948242,899800,163.807983398438
2016-12-15,214.910003662109,219.5,214.440002441406,216.289993286133,1005900,164.637664794922
2016-12-16,218.190002441406,221.119995117188,215.580001831055,218.729995727539,1353700,166.494964599609
2016-12-19,220.770004272461,222.639999389648,218.729995727539,220.369995117188,804800,167.743347167969
2016-12-20,220.270004272461,221.399993896484,216.449996948242,217.839996337891,810400,165.817520141602
2016-12-21,217.960006713867,219.229995727539,215.130004882812,215.130004882812,923400,163.75471496582
2016-12-22,215.009994506836,218.350006103516,213.970001220703,217.259994506836,720200,165.376083374023
2016-12-23,217.889999389648,219.690002441406,216.479995727539,218.720001220703,467300,166.487365722656
2016-12-27,218.720001220703,221.089996337891,217.610000610352,220.139999389648,450200,167.568222045898
2016-12-28,220.550003051758,220.550003051758,217.300003051758,218.279998779297,489300,166.152420043945
2016-12-29,218.470001220703,221.559997558594,216.789993286133,220.399993896484,552000,167.766143798828
2016-12-30,220.199996948242,223.820007324219,219.380004882812,223.5,891500,170.125823974609
2017-01-03,224.669998168945,225.509994506836,221.949996948242,223.520004272461,938100,170.141082763672
2017-01-04,224.270004272461,225.899993896484,223.740005493164,225.160003662109,723300,171.38948059082
2017-01-05,222.759994506836,227.940002441406,219.809997558594,227.559997558594,956600,173.216293334961
2017-01-06,225.899993896484,228.779998779297,225.350006103516,228.350006103516,697200,173.817611694336
2017-01-09,228.350006103516,229.100006103516,226.100006103516,226.789993286133,601700,172.630172729492
2017-01-10,226.710006713867,227.429992675781,224.910003662109,225.300003051758,1166900,171.496002197266
2017-01-11,224.289993286133,224.300003051758,218.559997558594,219.759994506836,1468200,167.279006958008
2017-01-12,219.050003051758,219.800003051758,213.600006103516,217.300003051758,1514200,165.406509399414
2017-01-13,217.289993286133,217.289993286133,213.929992675781,214.119995117188,997600,162.985870361328
2017-01-17,214.720001220703,217.869995117188,214.589996337891,217.690002441406,842200,165.703353881836
2017-01-18,217.589996337891,218.050003051758,214.039993286133,215.600006103516,1056000,164.112457275391
2017-01-19,214.960006713867,216.039993286133,214.029998779297,215.330001831055,601100,163.906951904297
2017-01-20,215.399993896484,218.300003051758,213.660003662109,217.970001220703,1040800,165.916458129883
2017-01-23,218,221.199996948242,217.889999389648,220.25,733800,167.651992797852
2017-01-24,220,222.960006713867,219.669998168945,222.389999389648,798500,169.280944824219
2017-01-25,222.240005493164,222.630004882812,218.559997558594,218.910003662109,792000,166.632034301758
2017-01-26,219.100006103516,221.119995117188,216.679992675781,218.25,516900,166.129592895508
2017-01-27,218.570007324219,219.460006713867,215.279998779297,216.570007324219,573200,164.850814819336
2017-01-30,216,217.300003051758,214.529998779297,214.990005493164,508300,163.648147583008
2017-01-31,215.300003051758,217.419998168945,214.240005493164,215,540100,163.655715942383
2017-02-01,215.070007324219,216.5,212.5,213.289993286133,675500,162.354141235352
2017-02-02,213.190002441406,216.050003051758,213.190002441406,215.020004272461,658900,163.670959472656
2017-02-03,216.639999389648,218.110000610352,215.399993896484,216.529998779297,747600,164.820388793945
2017-02-06,216.529998779297,217.330001831055,214.550003051758,215.690002441406,545700,164.180999755859
2017-02-07,215.710006713867,217.240005493164,213.699996948242,216.479995727539,666700,164.782333374023
2017-02-08,216.660003662109,220.570007324219,216.520004272461,219.699996948242,688000,167.2333984375
2017-02-09,219.699996948242,219.699996948242,217.220001220703,218.470001220703,391000,166.297058105469
2017-02-10,218.270004272461,219.830001831055,217.130004882812,219.789993286133,442000,167.301834106445
2017-02-13,220.080001831055,221.179992675781,218.520004272461,220.059997558594,464600,167.50732421875
2017-02-14,220.059997558594,220.429992675781,215,216.899993896484,513400,165.102005004883
2017-02-15,215.600006103516,218.449996948242,213.940002441406,217.080001831055,640900,165.239013671875
2017-02-16,217.970001220703,223.330001831055,217.970001220703,220.639999389648,822600,167.948852539062
2017-02-17,220.990005493164,225.800003051758,220,225.759994506836,1151400,171.846145629883
2017-02-21,224.699996948242,228.100006103516,223.029998779297,227.729995727539,833000,173.345718383789
2017-02-22,228.100006103516,229.710006713867,224.839996337891,226.240005493164,817100,172.211532592773
2017-02-23,229,231.490005493164,222.199996948242,227.070007324219,1146900,172.843322753906
2017-02-24,227.529998779297,229.899993896484,225.580001831055,228.410003662109,757600,173.86328125
2017-02-27,228.850006103516,228.949996948242,227,228.039993286133,487400,173.581634521484
2017-02-28,228.259994506836,229.5,226.429992675781,227.460006713867,1039700,173.140167236328
2017-03-01,228.039993286133,230.679992675781,225.080001831055,229.330001831055,793100,174.563568115234
2017-03-02,229.330001831055,230.25,226.729995727539,226.970001220703,815600,172.767181396484
2017-03-03,226.050003051758,227.470001220703,224.270004272461,226.610000610352,617800,172.493133544922
2017-03-06,226.580001831055,228.339996337891,225,227.919998168945,423900,173.490310668945
2017-03-07,226.949996948242,228.009994506836,225.940002441406,228.009994506836,667600,173.558776855469
2017-03-08,227.169998168945,227.169998168945,223.559997558594,223.820007324219,861300,170.369445800781
2017-03-09,224,225.399993896484,221.660003662109,222.339996337891,675900,169.242858886719
2017-03-10,222.339996337891,224.770004272461,218.600006103516,220.070007324219,767100,167.51496887207
2017-03-13,218.529998779297,219.410003662109,215.639999389648,217.259994506836,894000,166.892791748047
2017-03-14,217,219.850006103516,215.929992675781,219.350006103516,667900,168.498260498047
2017-03-15,219.279998779297,223.690002441406,218.710006713867,223.130004882812,742700,171.401962280273
2017-03-16,222.860000610352,223.440002441406,219.740005493164,220.539993286133,798000,169.412353515625
2017-03-17,221.369995117188,225.630004882812,221.050003051758,222.490005493164,1477800,170.910293579102
2017-03-20,222.710006713867,224.059997558594,220.649993896484,223.639999389648,722000,171.793655395508
2017-03-21,223.770004272461,225.5,222.759994506836,224.279998779297,955000,172.285293579102
2017-03-22,224.380004882812,226.309997558594,222.380004882812,225.770004272461,758500,173.429870605469
2017-03-23,224.820007324219,227.740005493164,224.440002441406,225.919998168945,843000,173.545104980469
2017-03-24,226.100006103516,227.179992675781,222.820007324219,222.910003662109,635600,171.23291015625
2017-03-27,221.690002441406,224.899993896484,220.5,220.910003662109,576200,169.696594238281
2017-03-28,220.880004882812,222.330001831055,218.860000610352,222.160003662109,760100,170.656829833984
2017-03-29,221.550003051758,221.860000610352,217.710006713867,219.949996948242,703500,168.959121704102
2017-03-30,219.080001831055,220.800003051758,217.190002441406,219.399993896484,923700,168.536651611328
2017-03-31,219.490005493164,221.389999389648,218.070007324219,218.910003662109,1004500,168.160263061523
2017-04-03,219,220.190002441406,216.059997558594,219.309997558594,856400,168.467514038086
2017-04-04,219.259994506836,221.800003051758,217.949996948242,220.309997558594,745100,169.23567199707
2017-04-05,220.009994506836,223.470001220703,219.839996337891,222.289993286133,667100,170.756652832031
2017-04-06,221.830001831055,223.610000610352,221.369995117188,222.639999389648,550400,171.025527954102
2017-04-07,223.059997558594,224.169998168945,222.610000610352,223.600006103516,435000,171.762969970703
2017-04-10,223.610000610352,226.009994506836,223.149993896484,225.839996337891,518900,173.483657836914
2017-04-11,225.990005493164,227.210006713867,225.639999389648,226.369995117188,505400,173.89079284668
2017-04-12,225.460006713867,226.809997558594,223.410003662109,224.300003051758,637700,172.300689697266
2017-04-13,223.509994506836,226.300003051758,223.479995727539,225.970001220703,441100,173.583526611328
2017-04-17,226.960006713867,231.220001220703,225.770004272461,231.190002441406,694600,177.593383789062
2017-04-18,230.080001831055,232.210006713867,228.309997558594,231.179992675781,604300,177.585708618164
2017-04-19,231.679992675781,231.679992675781,229.369995117188,229.990005493164,453300,176.671585083008
2017-04-20,230.240005493164,230.399993896484,228.179992675781,229.399993896484,752400,176.218338012695
2017-04-21,229.279998779297,230.229995727539,228.330001831055,228.369995117188,819800,175.427154541016
2017-04-24,228.929992675781,229.029998779297,222.570007324219,226.470001220703,976400,173.967636108398
2017-04-25,226.470001220703,226.75,224.699996948242,225.539993286133,526400,173.253189086914
2017-04-26,225.619995117188,225.619995117188,223.300003051758,223.929992675781,731900,172.016464233398
2017-04-27,223.929992675781,223.929992675781,211.020004272461,213,2272400,163.620330810547
2017-04-28,211.910003662109,212.970001220703,208.460006713867,209.380004882812,1423400,160.839569091797
2017-05-01,210.330001831055,211.529998779297,205.009994506836,207.229995727539,1152500,159.188003540039
2017-05-02,207.009994506836,210.410003662109,206.179992675781,207.270004272461,1035000,159.21875
2017-05-03,208.080001831055,208.539993286133,203.600006103516,205.529998779297,997500,157.882125854492
2017-05-04,205.149993896484,208.080001831055,201.970001220703,207.630004882812,1232400,159.495269775391
2017-05-05,207.789993286133,210,206.300003051758,208.25,858200,159.97151184082
2017-05-08,208.550003051758,208.770004272461,206.960006713867,208.449996948242,1009100,160.125137329102
2017-05-09,207.949996948242,208.300003051758,206.770004272461,208.070007324219,803400,159.833251953125
2017-05-10,207.880004882812,211.679992675781,207.75,208.919998168945,683600,160.486206054688
2017-05-11,208.070007324219,209.300003051758,207.190002441406,208.470001220703,912900,160.140533447266
2017-05-12,208.169998168945,209.360000610352,207.380004882812,208.639999389648,766100,160.271118164062
2017-05-15,208.369995117188,210.059997558594,208.309997558594,209.729995727539,834100,161.108428955078
2017-05-16,209.679992675781,210.029998779297,207.149993896484,208.139999389648,999200,159.88703918457
2017-05-17,207.369995117188,214.179992675781,207.369995117188,212.949996948242,1665300,163.581954956055
2017-05-18,213.369995117188,216.160003662109,212.380004882812,216.119995117188,1651900,166.017044067383
2017-05-19,215.639999389648,216.190002441406,213.800003051758,214.479995727539,2114300,164.757247924805
2017-05-22,214.720001220703,216.729995727539,213.960006713867,215.600006103516,938100,165.617645263672
2017-05-23,215.820007324219,217.839996337891,215.110000610352,217.199996948242,839900,166.846694946289
2017-05-24,217,218.990005493164,216.600006103516,217.570007324219,773600,167.130905151367
2017-05-25,217.759994506836,218.330001831055,216.300003051758,217.089996337891,1018500,166.762161254883
2017-05-26,217.830001831055,217.979995727539,215.919998168945,216.389999389648,976200,166.224456787109
2017-05-30,216.440002441406,216.820007324219,214,214.350006103516,711400,164.657379150391
2017-05-31,214.559997558594,215.789993286133,214.179992675781,215.350006103516,2060000,165.425537109375
2017-06-01,215.210006713867,215.300003051758,210.300003051758,212.270004272461,1251100,163.059631347656
2017-06-02,213,214.320007324219,212.440002441406,213.919998168945,1063800,164.327041625977
2017-06-05,213.710006713867,213.820007324219,210.850006103516,211.350006103516,918900,162.35285949707
2017-06-06,211.350006103516,211.350006103516,207.649993896484,207.899993896484,1355000,159.702651977539
2017-06-07,207.850006103516,209.869995117188,207.690002441406,209.869995117188,1303200,161.21598815918
2017-06-08,209.869995117188,211.720001220703,206.740005493164,210.910003662109,1858400,162.014892578125
2017-06-09,209.600006103516,210.889999389648,206.949996948242,207.559997558594,1276000,159.441513061523
2017-06-12,205.559997558594,208.350006103516,205.190002441406,207.039993286133,1489800,160.589447021484
2017-06-13,206.860000610352,208.429992675781,206.229995727539,208.399993896484,1431700,161.644332885742
2017-06-14,208.050003051758,210.940002441406,207.550003051758,209.880004882812,1104400,162.792282104492
2017-06-15,209.419998168945,212.75,209,212.679992675781,855100,164.964080810547
2017-06-16,213,214.110000610352,211.330001831055,213.660003662109,943800,165.724258422852
2017-06-19,214.210006713867,214.210006713867,210.759994506836,211.779998779297,726600,164.266036987305
2017-06-20,211.539993286133,212,207.110000610352,211.75,937300,164.242752075195
2017-06-21,212.119995117188,213.410003662109,211.490005493164,212.300003051758,585900,164.669311523438
2017-06-22,211.809997558594,212.149993896484,209.869995117188,211.179992675781,631900,163.800598144531
2017-06-23,211.229995727539,214.960006713867,211.229995727539,213.110000610352,703800,165.297653198242
2017-06-26,214.210006713867,215.619995117188,211.979995727539,212.490005493164,573900,164.816711425781
2017-06-27,211.990005493164,212.919998168945,209.600006103516,210.270004272461,777300,163.094787597656
2017-06-28,210.779998779297,211.460006713867,209.360000610352,209.440002441406,627400,162.45100402832
2017-06-29,208.630004882812,209.369995117188,206.899993896484,207.570007324219,669700,161.000534057617
2017-06-30,208.710006713867,210,207.529998779297,208.529998779297,620900,161.745178222656
2017-07-03,209.929992675781,213.539993286133,208.429992675781,212.729995727539,562900,165.002838134766
2017-07-05,212.229995727539,212.259994506836,208.009994506836,208.059997558594,756100,161.380599975586
2017-07-06,207.009994506836,207.949996948242,203.889999389648,205.360000610352,1028900,159.286346435547
2017-07-07,205.75,207.699996948242,205.190002441406,207.029998779297,509600,160.581695556641
2017-07-10,207.029998779297,207.190002441406,203.149993896484,203.369995117188,700100,157.742828369141
2017-07-11,203.970001220703,204.429992675781,202.509994506836,203.259994506836,669000,157.657470703125
2017-07-12,204.589996337891,206.860000610352,203.970001220703,206.410003662109,648400,160.100799560547
2017-07-13,206.399993896484,207.490005493164,204.729995727539,204.820007324219,740600,158.867523193359
2017-07-14,206.179992675781,208.460006713867,206.139999389648,207.679992675781,566200,161.085861206055
2017-07-17,207.759994506836,209.740005493164,206.960006713867,207.589996337891,660500,161.016082763672
2017-07-18,207.320007324219,209.110000610352,205.350006103516,207.210006713867,917900,160.721298217773
2017-07-19,207.460006713867,208.429992675781,207.059997558594,207.770004272461,887500,161.155700683594
2017-07-20,207.639999389648,208.779998779297,206.179992675781,207.529998779297,703600,160.969512939453
2017-07-21,207.279998779297,209.149993896484,207.199996948242,208.940002441406,439500,162.06315612793
2017-07-24,208.919998168945,209.259994506836,207.220001220703,209,643600,162.109710693359
2017-07-25,209.25,209.25,206.020004272461,207.720001220703,871800,161.116851806641
2017-07-26,207.610000610352,211.259994506836,207.130004882812,210.059997558594,964400,162.931915283203
2017-07-27,198.039993286133,202,192.149993896484,198.279998779297,3807200,153.794830322266
2017-07-28,198.449996948242,203.460006713867,197.699996948242,202.839996337891,1490300,157.331756591797
2017-07-31,203.080001831055,206.220001220703,201.729995727539,205.570007324219,1367700,159.449249267578
2017-08-01,206.100006103516,206.600006103516,202.380004882812,202.830001831055,726900,157.324020385742
2017-08-02,202.300003051758,204.279998779297,201.020004272461,202.220001220703,933800,156.850830078125
2017-08-03,201.020004272461,202.960006713867,198.190002441406,200.339996337891,870000,155.392623901367
2017-08-04,200.330001831055,201.979995727539,199.630004882812,201.490005493164,672200,156.284637451172
2017-08-07,201.509994506836,201.889999389648,200.190002441406,201.080001831055,534700,155.966613769531
2017-08-08,200.729995727539,201.5,198.380004882812,200.679992675781,717400,155.656356811523
2017-08-09,200.490005493164,201.869995117188,199.770004272461,200.880004882812,646000,155.811477661133
2017-08-10,200.479995727539,201.449996948242,199.199996948242,200.649993896484,590500,155.633071899414
2017-08-11,200.800003051758,200.800003051758,197.479995727539,198.630004882812,630300,154.06623840332
2017-08-14,200.009994506836,200.869995117188,199.449996948242,200.539993286133,807300,155.547744750977
2017-08-15,200.330001831055,201.729995727539,199.300003051758,201.580001831055,651200,156.354476928711
2017-08-16,202,202.619995117188,198.800003051758,199.009994506836,876500,154.361053466797
2017-08-17,198.919998168945,200.100006103516,197.729995727539,197.729995727539,728700,153.368179321289
2017-08-18,196.910003662109,197.729995727539,194.5,196.289993286133,793800,152.251281738281
2017-08-21,197.009994506836,201.139999389648,196.559997558594,200.369995117188,993000,155.415924072266
2017-08-22,200.580001831055,201.979995727539,199.470001220703,201.589996337891,796900,156.362197875977
2017-08-23,201.449996948242,206.529998779297,201.240005493164,205.419998168945,966300,159.332870483398
2017-08-24,205.399993896484,206.779998779297,204.350006103516,204.669998168945,727600,158.751174926758
2017-08-25,204.660003662109,205.399993896484,203,203.869995117188,569300,158.130676269531
2017-08-28,203.850006103516,204.729995727539,201.779998779297,204.300003051758,613500,158.464218139648
2017-08-29,204.339996337891,206.679992675781,204.309997558594,205.570007324219,527500,159.449249267578
2017-08-30,205.100006103516,205.940002441406,202.699996948242,205.940002441406,519500,159.736282348633
2017-08-31,206.139999389648,207,204.429992675781,205.339996337891,858100,159.270858764648
2017-09-01,205.820007324219,206.899993896484,205.179992675781,205.880004882812,408200,159.689727783203
2017-09-05,205.580001831055,206.960006713867,204.970001220703,206.660003662109,656300,160.294723510742
2017-09-06,207.5,209.490005493164,207.479995727539,207.889999389648,964400,161.248764038086
2017-09-07,208.479995727539,215.190002441406,208.350006103516,214.279998779297,1413600,166.205139160156
