"Fecha","BIO.Open","BIO.High","BIO.Low","BIO.Close","BIO.Volume","BIO.Adjusted"
2016-07-01,142.869995117188,144.889999389648,142.009994506836,143.020004272461,79900,143.020004272461
2016-07-05,142.929992675781,142.929992675781,140.580001831055,141.339996337891,81400,141.339996337891
2016-07-06,140.529998779297,142.789993286133,140.529998779297,142.5,147000,142.5
2016-07-07,142.690002441406,143.289993286133,141.979995727539,142.669998168945,67700,142.669998168945
2016-07-08,143.220001220703,144.050003051758,142.679992675781,143.809997558594,75200,143.809997558594
2016-07-11,143.850006103516,144.720001220703,142.910003662109,143.919998168945,61300,143.919998168945
2016-07-12,144.830001831055,145.220001220703,144.330001831055,144.899993896484,52500,144.899993896484
2016-07-13,145.470001220703,145.619995117188,143.919998168945,144.210006713867,56000,144.210006713867
2016-07-14,145.350006103516,145.639999389648,144.279998779297,145.110000610352,56800,145.110000610352
2016-07-15,145.149993896484,145.25,142.360000610352,144.070007324219,59100,144.070007324219
2016-07-18,144.470001220703,145.679992675781,143.960006713867,144.809997558594,97600,144.809997558594
2016-07-19,144.470001220703,145.820007324219,143.589996337891,144.419998168945,65300,144.419998168945
2016-07-20,144.369995117188,145.710006713867,144.130004882812,144.809997558594,84800,144.809997558594
2016-07-21,144.399993896484,144.779998779297,142.889999389648,143.509994506836,70900,143.509994506836
2016-07-22,143.759994506836,144.110000610352,142.410003662109,142.990005493164,103500,142.990005493164
2016-07-25,143.360000610352,143.580001831055,142.059997558594,143.259994506836,136100,143.259994506836
2016-07-26,143.259994506836,145.240005493164,143.259994506836,145.039993286133,61900,145.039993286133
2016-07-27,144.970001220703,146.089996337891,144.720001220703,144.990005493164,120800,144.990005493164
2016-07-28,144.899993896484,145.389999389648,144.139999389648,144.580001831055,142500,144.580001831055
2016-07-29,144.399993896484,146.509994506836,144.399993896484,145.089996337891,210900,145.089996337891
2016-08-01,144.880004882812,149.949996948242,144.630004882812,148.649993896484,161400,148.649993896484
2016-08-02,148.669998168945,148.690002441406,144.949996948242,146.050003051758,87800,146.050003051758
2016-08-03,145.740005493164,146.460006713867,143.389999389648,145.770004272461,160900,145.770004272461
2016-08-04,145,158.5,144.990005493164,155.020004272461,392000,155.020004272461
2016-08-05,156.059997558594,156.360000610352,155.100006103516,155.899993896484,307500,155.899993896484
2016-08-08,155.610000610352,155.660003662109,153.460006713867,153.630004882812,88800,153.630004882812
2016-08-09,153.990005493164,154.990005493164,153.490005493164,153.770004272461,61600,153.770004272461
2016-08-10,153.449996948242,154.179992675781,153.020004272461,154.130004882812,65900,154.130004882812
2016-08-11,154.199996948242,154.559997558594,153.229995727539,154.440002441406,108000,154.440002441406
2016-08-12,153.550003051758,154.910003662109,153.270004272461,153.979995727539,101000,153.979995727539
2016-08-15,153.990005493164,154.580001831055,153.339996337891,154.119995117188,68400,154.119995117188
2016-08-16,154.270004272461,154.779998779297,152.720001220703,153.429992675781,52800,153.429992675781
2016-08-17,153.100006103516,153.880004882812,151.850006103516,153.169998168945,63500,153.169998168945
2016-08-18,153,154.800003051758,152.690002441406,153.850006103516,97200,153.850006103516
2016-08-19,153.270004272461,154.139999389648,152.570007324219,153.669998168945,76500,153.669998168945
2016-08-22,153.389999389648,153.960006713867,151.979995727539,153.279998779297,90600,153.279998779297
2016-08-23,153.300003051758,155.490005493164,152.550003051758,153.110000610352,74600,153.110000610352
2016-08-24,153.470001220703,153.470001220703,150.5,150.639999389648,80600,150.639999389648
2016-08-25,150.770004272461,152.259994506836,149.009994506836,151.179992675781,73200,151.179992675781
2016-08-26,151.240005493164,152.199996948242,150.059997558594,151.289993286133,81200,151.289993286133
2016-08-29,151.210006713867,152.070007324219,150.130004882812,151.25,82500,151.25
2016-08-30,151.419998168945,152.179992675781,149.389999389648,150.149993896484,86400,150.149993896484
2016-08-31,150.199996948242,150.740005493164,148.5,148.809997558594,76600,148.809997558594
2016-09-01,148.630004882812,149.679992675781,147.679992675781,149.490005493164,74900,149.490005493164
2016-09-02,150.389999389648,152.149993896484,148.529998779297,151.139999389648,128800,151.139999389648
2016-09-06,151.020004272461,152.320007324219,148.809997558594,151.660003662109,150500,151.660003662109
2016-09-07,152.110000610352,159.729995727539,151.619995117188,159.320007324219,268800,159.320007324219
2016-09-08,159.059997558594,161.699996948242,157.940002441406,160.369995117188,142500,160.369995117188
2016-09-09,158.960006713867,160.5,157.539993286133,157.710006713867,147200,157.710006713867
2016-09-12,155.210006713867,159.839996337891,154.699996948242,159.320007324219,138600,159.320007324219
2016-09-13,158.089996337891,158.479995727539,155.479995727539,156.910003662109,145600,156.910003662109
2016-09-14,156.970001220703,157.830001831055,155.479995727539,157.059997558594,117000,157.059997558594
2016-09-15,156.720001220703,159.729995727539,156.429992675781,158.830001831055,127500,158.830001831055
2016-09-16,159.080001831055,160.130004882812,158.100006103516,159.919998168945,218900,159.919998168945
2016-09-19,159.520004272461,160.479995727539,159.240005493164,159.720001220703,170100,159.720001220703
2016-09-20,160.940002441406,161.389999389648,159.479995727539,159.619995117188,102600,159.619995117188
2016-09-21,159.979995727539,160.860000610352,158.990005493164,160.589996337891,82500,160.589996337891
2016-09-22,161.190002441406,162.199996948242,160.639999389648,161.869995117188,94200,161.869995117188
2016-09-23,161.309997558594,161.830001831055,160.289993286133,161.339996337891,80500,161.339996337891
2016-09-26,160.929992675781,161.309997558594,159.820007324219,160.020004272461,62100,160.020004272461
2016-09-27,160.479995727539,162.509994506836,160.309997558594,162.339996337891,79800,162.339996337891
2016-09-28,161.919998168945,162.509994506836,161.029998779297,162.259994506836,86700,162.259994506836
2016-09-29,162.059997558594,162.970001220703,161,161.960006713867,142700,161.960006713867
2016-09-30,162.610000610352,164.449996948242,161.509994506836,163.809997558594,181600,163.809997558594
2016-10-03,163.380004882812,164.869995117188,161.429992675781,163.729995727539,152700,163.729995727539
2016-10-04,163.550003051758,164.089996337891,161.570007324219,162.179992675781,116400,162.179992675781
2016-10-05,162.399993896484,163.740005493164,162.110000610352,162.580001831055,194700,162.580001831055
2016-10-06,162.539993286133,162.979995727539,160.350006103516,161.199996948242,141100,161.199996948242
2016-10-07,161.470001220703,163.660003662109,160.740005493164,163.270004272461,271100,163.270004272461
2016-10-10,163.270004272461,164.889999389648,163.020004272461,164.440002441406,92000,164.440002441406
2016-10-11,163.509994506836,163.839996337891,160.479995727539,161.770004272461,207200,161.770004272461
2016-10-12,162.100006103516,162.669998168945,160.839996337891,161.059997558594,129800,161.059997558594
2016-10-13,160.399993896484,161.649993896484,159.820007324219,161.009994506836,113100,161.009994506836
2016-10-14,161.880004882812,162.300003051758,160.539993286133,161.330001831055,132300,161.330001831055
2016-10-17,161.139999389648,162.210006713867,160.479995727539,161.389999389648,80600,161.389999389648
2016-10-18,162.479995727539,162.869995117188,161.460006713867,162.330001831055,73300,162.330001831055
2016-10-19,162.059997558594,163.800003051758,160,163.100006103516,157700,163.100006103516
2016-10-20,163.369995117188,165.630004882812,163.240005493164,164.529998779297,151000,164.529998779297
2016-10-21,163.479995727539,163.639999389648,162.429992675781,163.070007324219,70400,163.070007324219
2016-10-24,166.479995727539,166.479995727539,162.809997558594,162.889999389648,119600,162.889999389648
2016-10-25,162.800003051758,162.960006713867,160.070007324219,160.369995117188,222400,160.369995117188
2016-10-26,160.070007324219,161.199996948242,156.089996337891,156.490005493164,163600,156.490005493164
2016-10-27,156.940002441406,159.699996948242,156.820007324219,157.550003051758,151200,157.550003051758
2016-10-28,157.529998779297,159.509994506836,156.139999389648,157.649993896484,95800,157.649993896484
2016-10-31,157.570007324219,158.660003662109,155.399993896484,158.080001831055,146100,158.080001831055
2016-11-01,158.740005493164,158.789993286133,154.889999389648,155.520004272461,138800,155.520004272461
2016-11-02,156.880004882812,168.710006713867,156.880004882812,165.639999389648,438500,165.639999389648
2016-11-03,165.410003662109,166.830001831055,163.270004272461,164.529998779297,212700,164.529998779297
2016-11-04,164.820007324219,167.050003051758,164.619995117188,164.740005493164,169900,164.740005493164
2016-11-07,165.460006713867,168.789993286133,164.440002441406,168.580001831055,142400,168.580001831055
2016-11-08,168.020004272461,172.729995727539,166.449996948242,172.039993286133,220200,172.039993286133
2016-11-09,173.369995117188,174.020004272461,170.220001220703,170.850006103516,191500,170.850006103516
2016-11-10,171.449996948242,173.649993896484,168.470001220703,169.350006103516,194000,169.350006103516
2016-11-11,169.380004882812,170.229995727539,166.179992675781,166.699996948242,153600,166.699996948242
2016-11-14,166.350006103516,169.429992675781,165.539993286133,169.300003051758,212400,169.300003051758
2016-11-15,170,173.869995117188,169.830001831055,172.960006713867,340200,172.960006713867
2016-11-16,172.75,173.990005493164,171.330001831055,172.080001831055,156000,172.080001831055
2016-11-17,171.410003662109,174,171.410003662109,173.759994506836,163000,173.759994506836
2016-11-18,173.149993896484,173.570007324219,169.490005493164,170.929992675781,157100,170.929992675781
2016-11-21,170.539993286133,172.970001220703,170.009994506836,172.830001831055,125800,172.830001831055
2016-11-22,173.539993286133,173.669998168945,170.839996337891,171.589996337891,138600,171.589996337891
2016-11-23,169.910003662109,172.779998779297,169.190002441406,172.119995117188,115700,172.119995117188
2016-11-25,172.160003662109,173.740005493164,172.160003662109,172.759994506836,45300,172.759994506836
2016-11-28,172.389999389648,173.809997558594,170.809997558594,171.179992675781,124100,171.179992675781
2016-11-29,172.240005493164,174.580001831055,172.240005493164,174.279998779297,183000,174.279998779297
2016-11-30,174.279998779297,174.770004272461,172.300003051758,173.5,247900,173.5
2016-12-01,173.559997558594,174.850006103516,172.630004882812,174.570007324219,332500,174.570007324219
2016-12-02,174.380004882812,178.369995117188,173.5,177.389999389648,268400,177.389999389648
2016-12-05,178.410003662109,178.410003662109,176.889999389648,177.800003051758,262800,177.800003051758
2016-12-06,178.619995117188,178.759994506836,176.729995727539,178.710006713867,186000,178.710006713867
2016-12-07,177.979995727539,178.089996337891,176.509994506836,176.759994506836,208000,176.759994506836
2016-12-08,177.149993896484,178.910003662109,175.550003051758,178.869995117188,162000,178.869995117188
2016-12-09,178.559997558594,180.399993896484,178.490005493164,179.360000610352,156900,179.360000610352
2016-12-12,179,180.229995727539,178.570007324219,179.429992675781,192900,179.429992675781
2016-12-13,180.429992675781,182.199996948242,179.759994506836,180.889999389648,125800,180.889999389648
2016-12-14,179.75,182.059997558594,178.919998168945,179.210006713867,216600,179.210006713867
2016-12-15,179.339996337891,181.720001220703,179.190002441406,181.080001831055,209800,181.080001831055
2016-12-16,182.5,184.509994506836,180.059997558594,180.710006713867,370800,180.710006713867
2016-12-19,180.300003051758,180.5,179.130004882812,179.899993896484,163600,179.899993896484
2016-12-20,180.809997558594,181.940002441406,177.679992675781,180.270004272461,196800,180.270004272461
2016-12-21,180.710006713867,182.960006713867,179.880004882812,181.820007324219,148800,181.820007324219
2016-12-22,181.600006103516,183.080001831055,180.270004272461,182.570007324219,148800,182.570007324219
2016-12-23,183.139999389648,184,181.570007324219,183.429992675781,76300,183.429992675781
2016-12-27,183.360000610352,184.889999389648,182.589996337891,183.360000610352,73800,183.360000610352
2016-12-28,184.190002441406,184.190002441406,182.600006103516,183.460006713867,88600,183.460006713867
2016-12-29,183.630004882812,183.869995117188,182.710006713867,183.229995727539,69700,183.229995727539
2016-12-30,183,183.839996337891,181.910003662109,182.279998779297,92700,182.279998779297
2017-01-03,182.960006713867,184.809997558594,181.869995117188,182.910003662109,135700,182.910003662109
2017-01-04,183.550003051758,185.550003051758,182.300003051758,185.320007324219,154500,185.320007324219
2017-01-05,185.380004882812,187.160003662109,184.139999389648,185.929992675781,183400,185.929992675781
2017-01-06,185.929992675781,188,185.929992675781,187.509994506836,125700,187.509994506836
2017-01-09,188,189.270004272461,187.339996337891,188.380004882812,142800,188.380004882812
2017-01-10,192.100006103516,194.199996948242,187.5,188.479995727539,224000,188.479995727539
2017-01-11,188.490005493164,188.759994506836,183.449996948242,187.169998168945,261000,187.169998168945
2017-01-12,187.190002441406,187.759994506836,185.860000610352,186.410003662109,138200,186.410003662109
2017-01-13,185.880004882812,189.240005493164,185.880004882812,188.460006713867,124400,188.460006713867
2017-01-17,187.169998168945,189.289993286133,186.5,187.960006713867,188700,187.960006713867
2017-01-18,187.570007324219,188.559997558594,186.100006103516,187.869995117188,340300,187.869995117188
2017-01-19,187.699996948242,188.399993896484,185.899993896484,187.429992675781,336100,187.429992675781
2017-01-20,188.119995117188,188.580001831055,186.479995727539,186.910003662109,154300,186.910003662109
2017-01-23,186.089996337891,188.330001831055,185.300003051758,185.729995727539,584800,185.729995727539
2017-01-24,185.720001220703,187.539993286133,183.429992675781,185.100006103516,248000,185.100006103516
2017-01-25,185.520004272461,187.979995727539,185.429992675781,187.199996948242,152700,187.199996948242
2017-01-26,186.369995117188,188.720001220703,186.339996337891,188.009994506836,391500,188.009994506836
2017-01-27,188,188.979995727539,186.259994506836,186.5,98900,186.5
2017-01-30,186.350006103516,188.070007324219,184.539993286133,186.610000610352,116000,186.610000610352
2017-01-31,186.509994506836,190.360000610352,184.970001220703,190.080001831055,178200,190.080001831055
2017-02-01,190.5,192.600006103516,188.809997558594,189.630004882812,120400,189.630004882812
2017-02-02,189.539993286133,189.839996337891,188.429992675781,189.309997558594,86000,189.309997558594
2017-02-03,189.679992675781,191.490005493164,189.419998168945,191.100006103516,88900,191.100006103516
2017-02-06,190.960006713867,191.5,189.759994506836,191.440002441406,91600,191.440002441406
2017-02-07,192.059997558594,192.059997558594,188.259994506836,189.710006713867,136400,189.710006713867
2017-02-08,189.940002441406,190,187.570007324219,189.289993286133,147000,189.289993286133
2017-02-09,189.289993286133,190.880004882812,189.289993286133,190.880004882812,166500,190.880004882812
2017-02-10,191.25,191.850006103516,189.630004882812,190.309997558594,103600,190.309997558594
2017-02-13,191.369995117188,191.490005493164,188.240005493164,189.169998168945,180000,189.169998168945
2017-02-14,189.119995117188,191.830001831055,188.110000610352,191.75,175800,191.75
2017-02-15,191.639999389648,192.639999389648,190.899993896484,192.210006713867,84300,192.210006713867
2017-02-16,192.889999389648,193.279998779297,190.529998779297,191.850006103516,97500,191.850006103516
2017-02-17,191.860000610352,193.600006103516,190.089996337891,193.270004272461,113500,193.270004272461
2017-02-21,193.270004272461,194.25,191.300003051758,192.059997558594,148400,192.059997558594
2017-02-22,192.270004272461,193.119995117188,191.240005493164,191.669998168945,94000,191.669998168945
2017-02-23,192.5,193.309997558594,190.490005493164,192,145200,192
2017-02-24,189.100006103516,192.729995727539,186.979995727539,191.919998168945,362700,191.919998168945
2017-02-27,192.160003662109,197.630004882812,191.610000610352,196.830001831055,241700,196.830001831055
2017-02-28,196.139999389648,197.350006103516,194.639999389648,194.639999389648,270500,194.639999389648
2017-03-01,195.440002441406,197.710006713867,193.110000610352,196.020004272461,227900,196.020004272461
2017-03-02,195.720001220703,197.809997558594,195.039993286133,195.410003662109,142100,195.410003662109
2017-03-03,196.339996337891,198.210006713867,195.729995727539,198.020004272461,191300,198.020004272461
2017-03-06,196.729995727539,197.779998779297,194.970001220703,195.080001831055,177900,195.080001831055
2017-03-07,195.020004272461,197.160003662109,193.649993896484,195.5,127300,195.5
2017-03-08,195,196.979995727539,194.990005493164,196.130004882812,133400,196.130004882812
2017-03-09,195.520004272461,196.880004882812,195.240005493164,195.710006713867,143500,195.710006713867
2017-03-10,196.509994506836,197.710006713867,195.779998779297,197.25,317800,197.25
2017-03-13,197,198.210006713867,195.020004272461,197.610000610352,317700,197.610000610352
2017-03-14,198.410003662109,203.389999389648,198.199996948242,201.929992675781,536800,201.929992675781
2017-03-15,202.139999389648,209.5,200.860000610352,207.830001831055,739800,207.830001831055
2017-03-16,208.240005493164,208.600006103516,200.350006103516,200.960006713867,462100,200.960006713867
2017-03-17,200.809997558594,200.809997558594,196.399993896484,197.309997558594,615400,197.309997558594
2017-03-20,197.210006713867,197.210006713867,194.009994506836,196,587800,196
2017-03-21,197.199996948242,199.339996337891,194.75,195.690002441406,247000,195.690002441406
2017-03-22,195.860000610352,199.229995727539,195.610000610352,199.020004272461,249400,199.020004272461
2017-03-23,199.110000610352,201.529998779297,197.820007324219,200.190002441406,162900,200.190002441406
2017-03-24,200.399993896484,203.339996337891,200,200.410003662109,171500,200.410003662109
2017-03-27,198.679992675781,200.419998168945,198.440002441406,199.639999389648,205700,199.639999389648
2017-03-28,199.429992675781,201.240005493164,199.169998168945,200.130004882812,210200,200.130004882812
2017-03-29,200.149993896484,200.380004882812,198,198.550003051758,103300,198.550003051758
2017-03-30,198.360000610352,199.710006713867,198.339996337891,199.25,99100,199.25
2017-03-31,198.830001831055,200.759994506836,195.5,199.339996337891,154300,199.339996337891
2017-04-03,199.399993896484,201.639999389648,199.199996948242,201.479995727539,138600,201.479995727539
2017-04-04,201.440002441406,201.919998168945,200.630004882812,201.869995117188,178800,201.869995117188
2017-04-05,202.350006103516,202.679992675781,198.970001220703,199.470001220703,261900,199.470001220703
2017-04-06,200.330001831055,201.199996948242,198.25,201.020004272461,172000,201.020004272461
2017-04-07,200.279998779297,202.960006713867,199.940002441406,202.559997558594,147200,202.559997558594
2017-04-10,202.850006103516,204.339996337891,201.779998779297,202.330001831055,129400,202.330001831055
2017-04-11,202.160003662109,203.789993286133,201.490005493164,202.710006713867,178400,202.710006713867
2017-04-12,203.179992675781,206.5,201.850006103516,202.600006103516,131400,202.600006103516
2017-04-13,201.75,203.449996948242,200.649993896484,202.729995727539,99400,202.729995727539
2017-04-17,202.949996948242,204.440002441406,201.899993896484,203.869995117188,104300,203.869995117188
2017-04-18,203.509994506836,205.440002441406,202.259994506836,205.220001220703,149700,205.220001220703
2017-04-19,206,210.690002441406,205.830001831055,210.270004272461,262600,210.270004272461
2017-04-20,210.710006713867,211.449996948242,209.399993896484,211.100006103516,159500,211.100006103516
2017-04-21,210.690002441406,211.660003662109,210,211.589996337891,245300,211.589996337891
2017-04-24,213.580001831055,213.960006713867,211.979995727539,213.449996948242,120200,213.449996948242
2017-04-25,214.580001831055,215.479995727539,212.720001220703,213.139999389648,238200,213.139999389648
2017-04-26,213,215.509994506836,212.470001220703,214.919998168945,163300,214.919998168945
2017-04-27,215.210006713867,219.339996337891,215.089996337891,217.779998779297,201100,217.779998779297
2017-04-28,218.070007324219,218.940002441406,216.520004272461,218.259994506836,290900,218.259994506836
2017-05-01,219.429992675781,220.729995727539,216.850006103516,220.009994506836,136700,220.009994506836
2017-05-02,220.119995117188,221.570007324219,219.779998779297,220.600006103516,189200,220.600006103516
2017-05-03,220.330001831055,221.389999389648,218.240005493164,219.979995727539,223600,219.979995727539
2017-05-04,220.580001831055,221.669998168945,218.630004882812,220.770004272461,206500,220.770004272461
2017-05-05,223,224.240005493164,215.559997558594,218.139999389648,345000,218.139999389648
2017-05-08,217.940002441406,217.940002441406,216.089996337891,217.850006103516,88100,217.850006103516
2017-05-09,217.919998168945,223.470001220703,216.539993286133,223.119995117188,448900,223.119995117188
2017-05-10,222.020004272461,223.419998168945,220.25,223,189100,223
2017-05-11,222.619995117188,222.710006713867,219.679992675781,221.139999389648,134100,221.139999389648
2017-05-12,220.860000610352,222.75,220.309997558594,220.509994506836,123100,220.509994506836
2017-05-15,220.259994506836,223.149993896484,220.259994506836,222.320007324219,90600,222.320007324219
2017-05-16,222.880004882812,223.570007324219,220.679992675781,223.289993286133,119500,223.289993286133
2017-05-17,223.289993286133,223.289993286133,218.399993896484,219.539993286133,169800,219.539993286133
2017-05-18,219.399993896484,221.820007324219,217.559997558594,221.610000610352,293100,221.610000610352
2017-05-19,221.509994506836,221.800003051758,219.050003051758,219.220001220703,131800,219.220001220703
2017-05-22,220,221.339996337891,218.770004272461,219.149993896484,154900,219.149993896484
2017-05-23,219.320007324219,219.720001220703,218.139999389648,219.360000610352,101400,219.360000610352
2017-05-24,219.149993896484,220.380004882812,218.229995727539,218.949996948242,109300,218.949996948242
2017-05-25,219.330001831055,221.600006103516,218.5,221.410003662109,92200,221.410003662109
2017-05-26,218.710006713867,221.679992675781,217.949996948242,220.979995727539,89100,220.979995727539
2017-05-30,220.619995117188,222.139999389648,219.830001831055,221.710006713867,82400,221.710006713867
2017-05-31,221.729995727539,223.649993896484,221.729995727539,223.479995727539,108200,223.479995727539
2017-06-01,224.5,225.410003662109,222.5,225.050003051758,82600,225.050003051758
2017-06-02,224.899993896484,229.970001220703,224.029998779297,228.350006103516,102200,228.350006103516
2017-06-05,228,229.270004272461,227.020004272461,227.580001831055,93000,227.580001831055
2017-06-06,226.820007324219,228.050003051758,225.309997558594,226.350006103516,102100,226.350006103516
2017-06-07,226.419998168945,228.979995727539,225.550003051758,228.779998779297,80000,228.779998779297
2017-06-08,228.479995727539,230.309997558594,226.529998779297,229.259994506836,152700,229.259994506836
2017-06-09,229.429992675781,230.399993896484,225.160003662109,227.309997558594,244000,227.309997558594
2017-06-12,227.149993896484,227.149993896484,221.729995727539,221.729995727539,193600,221.729995727539
2017-06-13,222.110000610352,224.279998779297,221.630004882812,222.630004882812,167100,222.630004882812
2017-06-14,223.789993286133,224.5,219.369995117188,220.610000610352,172000,220.610000610352
2017-06-15,219.259994506836,220.850006103516,218.160003662109,220.369995117188,62800,220.369995117188
2017-06-16,220.710006713867,221.630004882812,219.679992675781,220.610000610352,304300,220.610000610352
2017-06-19,220.800003051758,225.679992675781,219.979995727539,225.029998779297,210100,225.029998779297
2017-06-20,224.639999389648,226.910003662109,221.029998779297,223.669998168945,72700,223.669998168945
2017-06-21,224.699996948242,226.979995727539,224.139999389648,226.110000610352,109900,226.110000610352
2017-06-22,226.220001220703,226.619995117188,222.610000610352,223.350006103516,131000,223.350006103516
2017-06-23,223.889999389648,224.229995727539,221.869995117188,222.5,175400,222.5
2017-06-26,222.630004882812,223.190002441406,220.979995727539,221.440002441406,70100,221.440002441406
2017-06-27,220.490005493164,221.339996337891,218.100006103516,218.229995727539,79400,218.229995727539
2017-06-28,224,226.990005493164,222.199996948242,226.410003662109,367000,226.410003662109
2017-06-29,227.440002441406,228.259994506836,222.600006103516,224.160003662109,141800,224.160003662109
2017-06-30,225.860000610352,226.979995727539,223.610000610352,226.309997558594,138200,226.309997558594
2017-07-03,226.75,228.240005493164,225.889999389648,227.179992675781,54200,227.179992675781
2017-07-05,227.029998779297,233.509994506836,227.029998779297,231.690002441406,184400,231.690002441406
2017-07-06,230.619995117188,230.869995117188,225.490005493164,225.490005493164,176600,225.490005493164
2017-07-07,225.809997558594,230,225.809997558594,229,65200,229
2017-07-10,228.869995117188,229.740005493164,225.330001831055,225.589996337891,148800,225.589996337891
2017-07-11,225.770004272461,227.580001831055,224.720001220703,225.789993286133,61600,225.789993286133
2017-07-12,227.279998779297,227.899993896484,225.820007324219,226.940002441406,118000,226.940002441406
2017-07-13,229.25,231.720001220703,226.089996337891,231.649993896484,153600,231.649993896484
2017-07-14,231.199996948242,232.070007324219,230.059997558594,231.369995117188,70100,231.369995117188
2017-07-17,231.130004882812,232.699996948242,231.130004882812,232.009994506836,62200,232.009994506836
2017-07-18,231.220001220703,233.759994506836,230.770004272461,233.529998779297,61200,233.529998779297
2017-07-19,234.009994506836,236.089996337891,232.729995727539,236,187900,236
2017-07-20,237.029998779297,238,233.600006103516,233.839996337891,112100,233.839996337891
2017-07-21,233.600006103516,234.580001831055,231.169998168945,231.589996337891,114400,231.589996337891
2017-07-24,230.789993286133,235.470001220703,230.539993286133,235.139999389648,128800,235.139999389648
2017-07-25,235.25,236.75,233.880004882812,235.419998168945,280100,235.419998168945
2017-07-26,236.320007324219,239.910003662109,232.639999389648,238.949996948242,165400,238.949996948242
2017-07-27,239.559997558594,239.600006103516,234.960006713867,237.720001220703,177600,237.720001220703
2017-07-28,237.589996337891,239.380004882812,234.360000610352,236.360000610352,104600,236.360000610352
2017-07-31,236.649993896484,236.649993896484,234.580001831055,235.630004882812,71200,235.630004882812
2017-08-01,236.380004882812,238.110000610352,234.369995117188,237.710006713867,94100,237.710006713867
2017-08-02,237.789993286133,239.669998168945,235.580001831055,238.600006103516,87200,238.600006103516
2017-08-03,238.220001220703,242.789993286133,234.570007324219,242.279998779297,111200,242.279998779297
2017-08-04,220,229.179992675781,215,227.309997558594,608300,227.309997558594
2017-08-07,226.860000610352,226.860000610352,223.600006103516,223.800003051758,284300,223.800003051758
2017-08-08,223.550003051758,223.550003051758,220.660003662109,220.990005493164,169500,220.990005493164
2017-08-09,220.440002441406,221.830001831055,216.740005493164,218.940002441406,181100,218.940002441406
2017-08-10,217.759994506836,219.479995727539,215,215,199600,215
2017-08-11,215,218.339996337891,213.419998168945,215.889999389648,232900,215.889999389648
2017-08-14,218.990005493164,223.770004272461,217.679992675781,220,284300,220
2017-08-15,219.669998168945,219.669998168945,215.289993286133,216.279998779297,154600,216.279998779297
2017-08-16,216.820007324219,217.789993286133,214.800003051758,217.029998779297,107700,217.029998779297
2017-08-17,216.339996337891,217.389999389648,212.259994506836,212.399993896484,175400,212.399993896484
2017-08-18,211.899993896484,215.169998168945,208.949996948242,212.429992675781,210800,212.429992675781
2017-08-21,212.210006713867,213.440002441406,210.570007324219,212.270004272461,200500,212.270004272461
2017-08-22,212.779998779297,220.839996337891,212.779998779297,220.360000610352,182700,220.360000610352
2017-08-23,219.419998168945,221,216.380004882812,217.770004272461,144100,217.770004272461
2017-08-24,218.039993286133,218.279998779297,216.119995117188,216.589996337891,76100,216.589996337891
2017-08-25,217.330001831055,217.759994506836,215.289993286133,215.839996337891,108800,215.839996337891
2017-08-28,216.309997558594,218.080001831055,215.229995727539,216.929992675781,98500,216.929992675781
2017-08-29,215.580001831055,217.419998168945,214.690002441406,216.759994506836,90700,216.759994506836
2017-08-30,216.559997558594,218.860000610352,216.559997558594,217.839996337891,101700,217.839996337891
2017-08-31,218.479995727539,219.190002441406,216.5,217.820007324219,146600,217.820007324219
2017-09-01,218.259994506836,219.759994506836,216.399993896484,219.029998779297,150000,219.029998779297
2017-09-05,218.449996948242,219.460006713867,215.570007324219,215.979995727539,160300,215.979995727539
2017-09-06,216.380004882812,217.789993286133,214,216.679992675781,100800,216.679992675781
2017-09-07,216.860000610352,217.130004882812,215.440002441406,215.440002441406,120100,215.440002441406
2017-09-08,212.889999389648,220.360000610352,212.020004272461,218.419998168945,217600,218.419998168945
2017-09-11,218.399993896484,220.529998779297,218.320007324219,218.860000610352,227100,218.860000610352
2017-09-12,217.259994506836,219.389999389648,216.960006713867,218.039993286133,149500,218.039993286133
2017-09-13,217.009994506836,221.789993286133,216.529998779297,220.470001220703,266400,220.470001220703
2017-09-14,220.149993896484,225.869995117188,219.740005493164,224.369995117188,315600,224.369995117188
2017-09-15,224.369995117188,227.979995727539,224.020004272461,227.910003662109,424400,227.910003662109
2017-09-18,228.470001220703,231.710006713867,227.190002441406,229.589996337891,184400,229.589996337891
2017-09-19,229.770004272461,230.699996948242,229.100006103516,230.350006103516,162500,230.350006103516
2017-09-20,230.839996337891,233.970001220703,229.929992675781,233.149993896484,207700,233.149993896484
2017-09-21,232.639999389648,232.639999389648,229.830001831055,230.889999389648,205400,230.889999389648
2017-09-22,231.220001220703,231.759994506836,227.320007324219,228.679992675781,180100,228.679992675781
2017-09-25,228.600006103516,228.779998779297,224.699996948242,225.369995117188,139000,225.369995117188
2017-09-26,226.050003051758,226.050003051758,222.059997558594,223,184100,223
2017-09-27,223.25,224.669998168945,220.589996337891,224.440002441406,170200,224.440002441406
2017-09-28,224.539993286133,224.619995117188,221.479995727539,222.380004882812,121300,222.380004882812
2017-09-29,222.149993896484,223.240005493164,219.520004272461,222.220001220703,177400,222.220001220703
2017-10-02,222.029998779297,226.119995117188,221.619995117188,222.830001831055,121900,222.830001831055
2017-10-03,222.440002441406,224.229995727539,221.639999389648,223.970001220703,91500,223.970001220703
2017-10-04,224.410003662109,226,223.970001220703,225.369995117188,68600,225.369995117188
