"Fecha","CAT.Open","CAT.High","CAT.Low","CAT.Close","CAT.Volume","CAT.Adjusted"
2015-11-13,68.6999969482422,70.129997253418,68.5,69.629997253418,6429600,56.2089424133301
2015-11-16,69.4800033569336,70.620002746582,69.2300033569336,70.3899993896484,5167600,56.822452545166
2015-11-17,70.129997253418,70.3600006103516,69.0500030517578,69.3899993896484,4812000,56.015193939209
2015-11-18,69.9000015258789,70.4499969482422,69.379997253418,70.3199996948242,3788300,56.7659339904785
2015-11-19,69.5,70.1100006103516,68.5999984741211,70.0199966430664,6296000,56.5237579345703
2015-11-20,70.4800033569336,71.2099990844727,70.1600036621094,71.1399993896484,6495100,57.4278717041016
2015-11-23,70.9800033569336,71.9000015258789,70.8899993896484,71.0199966430664,3847600,57.3310165405273
2015-11-24,70.7799987792969,71.7099990844727,70.4400024414062,71.4000015258789,3846500,57.6377754211426
2015-11-25,71.7399978637695,71.8899993896484,70.7200012207031,71.4899978637695,3493000,57.7104263305664
2015-11-27,71.1800003051758,71.5299987792969,70.6999969482422,71.2200012207031,1642100,57.4924583435059
2015-11-30,71.3300018310547,72.7900009155273,71.1500015258789,72.6500015258789,5632900,58.6468353271484
2015-12-01,72.3300018310547,72.6399993896484,70.8499984741211,71.5599975585938,6578400,57.7669296264648
2015-12-02,71.1999969482422,72.129997253418,70.620002746582,71.0299987792969,5068200,57.3390960693359
2015-12-03,71.1500015258789,71.2200012207031,69.370002746582,69.6399993896484,8130800,56.2169990539551
2015-12-04,69.3600006103516,70.0299987792969,68.8000030517578,69.9800033569336,5252000,56.4914855957031
2015-12-07,68.6800003051758,68.7300033569336,67.7200012207031,68.3600006103516,6805900,55.1837196350098
2015-12-08,66.9899978637695,67.1600036621094,66.1800003051758,66.5400009155273,6866300,53.7145385742188
2015-12-09,66.3000030517578,67.0199966430664,65.1600036621094,65.9100036621094,8578000,53.2059669494629
2015-12-10,65.9800033569336,67.0899963378906,65.9100036621094,66.379997253418,5768700,53.5853729248047
2015-12-11,65.379997253418,66.0999984741211,64.4800033569336,65.4300003051758,7572600,52.8184776306152
2015-12-14,65.629997253418,66.1800003051758,64.7300033569336,66.120002746582,7371100,53.3754920959473
2015-12-15,65.4599990844727,66.9599990844727,65.2399978637695,66.75,6061200,53.8840446472168
2015-12-16,66.2200012207031,67.879997253418,66.1399993896484,67.7200012207031,6747600,54.6670875549316
2015-12-17,67.1800003051758,67.5100021362305,64.879997253418,64.9000015258789,6800000,52.3906288146973
2015-12-18,64.5999984741211,65.870002746582,64.0999984741211,65.1100006103516,13490900,52.5601577758789
2015-12-21,65.5899963378906,65.8199996948242,64.379997253418,65.2399978637695,5311500,52.6651039123535
2015-12-22,66.25,68.7900009155273,66.1100006103516,68.4100036621094,9697200,55.2240982055664
2015-12-23,69.5899963378906,70.4899978637695,68.9899978637695,69.8899993896484,7586300,56.4188117980957
2015-12-24,69.75,69.9000015258789,69.0599975585938,69.379997253418,2322100,56.0071258544922
2015-12-28,69.120002746582,69.1800003051758,68.0299987792969,68.5800018310547,3884000,55.361328125
2015-12-29,69.2200012207031,69.5699996948242,68.620002746582,69.1900024414062,3539500,55.8537521362305
2015-12-30,68.6600036621094,69.629997253418,68.5699996948242,68.6900024414062,3158500,55.4501266479492
2015-12-31,68.4499969482422,69.0999984741211,67.9400024414062,67.9599990844727,4356400,54.8608169555664
2016-01-04,66.879997253418,68.0800018310547,65.7200012207031,67.9899978637695,8586900,54.8850479125977
2016-01-05,68.379997253418,68.4400024414062,66.4199981689453,67.2799987792969,6139100,54.3118896484375
2016-01-06,65.9800033569336,66.8499984741211,65.620002746582,66.2200012207031,6639300,53.4562072753906
2016-01-07,65.0800018310547,65.5199966430664,63.6599998474121,63.939998626709,8601500,51.6156806945801
2016-01-08,64.3300018310547,64.5299987792969,62.9300003051758,63.2900009155273,8278500,51.0909614562988
2016-01-11,63.6699981689453,63.7000007629395,60.8499984741211,61.4700012207031,9669400,49.621768951416
2016-01-12,62.439998626709,62.5,60.3899993896484,61.5999984741211,8593100,49.7267036437988
2016-01-13,62.0699996948242,62.7599983215332,60.3899993896484,60.8899993896484,7237300,49.1535491943359
2016-01-14,61.2400016784668,62.9700012207031,60.3800010681152,62.2700004577637,9241800,50.2675666809082
2016-01-15,59.5200004577637,60.0900001525879,58.75,59.8699989318848,12674500,48.9352607727051
2016-01-19,60.2599983215332,60.5400009155273,58.4799995422363,59.0299987792969,8501100,48.2486877441406
2016-01-20,58.0800018310547,59.3800010681152,56.3600006103516,58.810001373291,10857700,48.0688629150391
2016-01-21,59,60.4199981689453,58.25,59.689998626709,8798300,48.788143157959
2016-01-22,61.2299995422363,62.560001373291,60.5999984741211,60.9799995422363,7815600,49.8425445556641
2016-01-25,58.9599990844727,59.3499984741211,57.7599983215332,57.9099998474121,10971500,47.333251953125
2016-01-26,58.4000015258789,59.6599998474121,58.0900001525879,59.1599998474121,8141900,48.3549499511719
2016-01-27,58.4300003051758,59.8899993896484,57.4599990844727,58.3199996948242,11013800,47.6683616638184
2016-01-28,62.0099983215332,62.4500007629395,58.5699996948242,61.0800018310547,13567000,49.9242782592773
2016-01-29,61.689998626709,62.2900009155273,60.7599983215332,62.2400016784668,8221000,50.8724212646484
2016-02-01,61.9700012207031,63.0800018310547,61.3800010681152,62.7000007629395,5955700,51.2483978271484
2016-02-02,61.2799987792969,61.5499992370605,60.4799995422363,60.6699981689453,6282300,49.5891609191895
2016-02-03,61.4700012207031,63.5999984741211,59.7999992370605,63.2700004577637,8332100,51.7142868041992
2016-02-04,63.5999984741211,66.9899978637695,63.5999984741211,65.9599990844727,12598000,53.9129829406738
2016-02-05,65.6699981689453,66.7600021362305,65.1800003051758,66.120002746582,7463700,54.0437660217285
2016-02-08,65.4199981689453,65.6399993896484,63.6599998474121,64.5800018310547,6315500,52.7850379943848
2016-02-09,63.9000015258789,64.4100036621094,63.1199989318848,63.9300003051758,5638500,52.2537422180176
2016-02-10,64.2699966430664,64.379997253418,62,62.1399993896484,5955400,50.7906875610352
2016-02-11,60.9099998474121,62.310001373291,60.5099983215332,61.4099998474121,7055000,50.1939926147461
2016-02-12,61.9900016784668,63.4700012207031,61.8199996948242,63.1500015258789,4297400,51.6161994934082
2016-02-16,64.1600036621094,65.5500030517578,63.5099983215332,65.2099990844727,4819400,53.2999725341797
2016-02-17,66,67.7900009155273,65.7200012207031,67.2600021362305,7373800,54.9755477905273
2016-02-18,67.1500015258789,67.5999984741211,65.1399993896484,66.120002746582,6175500,54.0437660217285
2016-02-19,64.9199981689453,65.5199966430664,64.0800018310547,65.4199981689453,4994900,53.471607208252
2016-02-22,65.4199981689453,67.5199966430664,65.4199981689453,67.3099975585938,5787700,55.0164184570312
2016-02-23,67.1100006103516,67.2399978637695,65.6999969482422,65.7799987792969,5599400,53.7658538818359
2016-02-24,64.6999969482422,65.9700012207031,63.0699996948242,65.879997253418,6439200,53.8475914001465
2016-02-25,65.8899993896484,66.4700012207031,64.8399963378906,66.4700012207031,4277200,54.3298454284668
2016-02-26,67.3899993896484,68,66.4499969482422,66.870002746582,4149800,54.6567802429199
2016-02-29,67.1399993896484,68.5800018310547,66.4899978637695,67.6999969482422,8643200,55.3351783752441
2016-03-01,68.4400024414062,69.4899978637695,67.3399963378906,69.0899963378906,4451600,56.4713287353516
2016-03-02,68.75,69.9300003051758,68.2099990844727,69.379997253418,4801300,56.7083587646484
2016-03-03,69.620002746582,72.0800018310547,69.3899993896484,71.75,7172700,58.6454925537109
2016-03-04,72.0899963378906,73.9599990844727,71.5400009155273,72.8399963378906,9521500,59.5364036560059
2016-03-07,72.8000030517578,75.7300033569336,72.8000030517578,74.7699966430664,10740400,61.1139183044434
2016-03-08,73.7799987792969,74.1100006103516,71.5199966430664,71.7300033569336,8748400,58.6291313171387
2016-03-09,72.3300018310547,72.6999969482422,71.2600021362305,71.870002746582,4907900,58.7435760498047
2016-03-10,72.0299987792969,72.0299987792969,70.4899978637695,71.3600006103516,6352400,58.3267288208008
2016-03-11,72.3600006103516,73.0999984741211,72.2799987792969,72.8000030517578,4787000,59.503719329834
2016-03-14,72.7300033569336,73.4400024414062,72.129997253418,72.7300033569336,5060000,59.4465179443359
2016-03-15,71.4400024414062,72.4700012207031,70.8600006103516,72.4400024414062,4674400,59.2094612121582
2016-03-16,72.5899963378906,74.5100021362305,72.1999969482422,74.3399963378906,6641200,60.762451171875
2016-03-17,74.1999969482422,76.3000030517578,73.5199966430664,75.9000015258789,13316000,62.0375328063965
2016-03-18,76.0800018310547,76.9400024414062,74.6399993896484,75.4700012207031,13750200,61.6860733032227
2016-03-21,75.5299987792969,76.3499984741211,75.0400009155273,75.8899993896484,4315700,62.0293502807617
2016-03-22,75.5899963378906,76.0800018310547,75.2399978637695,75.5500030517578,3625600,61.7514686584473
2016-03-23,74.9700012207031,75.120002746582,73.5699996948242,73.6800003051758,5352900,60.2229919433594
2016-03-24,72.9300003051758,75.3499984741211,72.7300033569336,75.2900009155273,7036100,61.5389366149902
2016-03-28,75.1500015258789,75.5500030517578,74.4599990844727,75.3199996948242,3425400,61.5634536743164
2016-03-29,74.9700012207031,76.0500030517578,74.1900024414062,76.0100021362305,4085000,62.1274566650391
2016-03-30,76.9400024414062,77.25,76.0100021362305,76.5100021362305,4886800,62.5361099243164
2016-03-31,76.3000030517578,77.129997253418,76.2399978637695,76.5400009155273,4348700,62.5606422424316
2016-04-01,75.6500015258789,76.870002746582,74.6699981689453,76.7900009155273,4878300,62.7649917602539
2016-04-04,76.5599975585938,77.0400009155273,75.4199981689453,75.7200012207031,4349500,61.8904266357422
2016-04-05,75.3199996948242,75.8499984741211,74.5999984741211,75.2399978637695,4386800,61.4980773925781
2016-04-06,75.5199966430664,75.5699996948242,73.6999969482422,75.2200012207031,4929800,61.4817237854004
2016-04-07,74.4899978637695,74.6800003051758,73.7600021362305,74.1699981689453,4800800,60.623477935791
2016-04-08,75.0299987792969,75.25,74,74.3499984741211,4911000,60.7706298828125
2016-04-11,74.6100006103516,75.7799987792969,74.6100006103516,74.629997253418,3904800,60.9995002746582
2016-04-12,75.0599975585938,76.7399978637695,74.4700012207031,76.0999984741211,5129600,62.2010154724121
2016-04-13,76.870002746582,79.1600036621094,76.5599975585938,79.129997253418,9365700,64.6775894165039
2016-04-14,79.4400024414062,79.7200012207031,78.370002746582,79.0500030517578,5372300,64.6121978759766
2016-04-15,79.379997253418,79.7799987792969,78.7300033569336,79.1699981689453,5508500,64.7102966308594
2016-04-18,78.4700012207031,79.870002746582,78.1399993896484,79.25,4822200,64.7756958007812
2016-04-19,79.9899978637695,80.8899993896484,79.4599990844727,80.3899993896484,6283500,65.7074737548828
2016-04-20,80.25,80.5999984741211,79.3000030517578,79.7399978637695,5356800,65.1761856079102
2016-04-21,78.75,79.5800018310547,78.1900024414062,78.6600036621094,6509100,64.9203414916992
2016-04-22,78.9300003051758,79.1800003051758,77.1999969482422,78.3199996948242,10099600,64.6397323608398
2016-04-25,78.5,78.8600006103516,76.1999969482422,76.7900009155273,8079800,63.3769798278809
2016-04-26,77.1500015258789,77.7399978637695,76.4700012207031,77.6500015258789,6085900,64.0867614746094
2016-04-27,77.9800033569336,78.8899993896484,77.5999984741211,78.6800003051758,4459300,64.9368362426758
2016-04-28,78.0299987792969,79.1699981689453,77.5999984741211,77.75,4844600,64.1692886352539
2016-04-29,78.0199966430664,79,77.3199996948242,77.7200012207031,7702700,64.1445159912109
2016-05-02,77.3499984741211,78.0699996948242,76.620002746582,77.8399963378906,3330100,64.2435607910156
2016-05-03,76.8499984741211,77.0999984741211,75.5800018310547,76.3600006103516,4790900,63.022087097168
2016-05-04,76.1800003051758,76.3099975585938,73.9000015258789,74.2399978637695,6938100,61.272388458252
2016-05-05,74.1500015258789,74.5999984741211,72.6999969482422,72.7900009155273,8071200,60.0756645202637
2016-05-06,72.1600036621094,73.4199981689453,71.620002746582,73.3600006103516,6942800,60.5461044311523
2016-05-09,72.3300018310547,72.629997253418,70.5699996948242,70.7799987792969,9405000,58.4167556762695
2016-05-10,70.7799987792969,72.7099990844727,70.5899963378906,72.5100021362305,6507300,59.8445663452148
2016-05-11,72.8499984741211,73.6100006103516,72.3600006103516,72.4300003051758,4691900,59.7785415649414
2016-05-12,72.9199981689453,73.2399978637695,71.1800003051758,71.6999969482422,4526500,59.1760330200195
2016-05-13,71.629997253418,71.7799987792969,70.0599975585938,70.0699996948242,6417200,57.8307647705078
2016-05-16,70.3899993896484,71.6999969482422,70.0999984741211,70.6999969482422,4515900,58.3507080078125
2016-05-17,70.6999969482422,72.1800003051758,70.4499969482422,71.0500030517578,4841900,58.639591217041
2016-05-18,70.620002746582,71.870002746582,70.0800018310547,70.5899963378906,5166000,58.2599296569824
2016-05-19,69.9300003051758,70.120002746582,69.0400009155273,69.4300003051758,6137100,57.302562713623
2016-05-20,70,70.7799987792969,69.75,69.870002746582,5731600,57.665699005127
2016-05-23,69.8000030517578,70.9499969482422,69.5899963378906,70.4000015258789,4002000,58.1031303405762
2016-05-24,70.7799987792969,71.25,70.25,71.0899963378906,3872400,58.6725883483887
2016-05-25,71.629997253418,72.6999969482422,71.2600021362305,72.5699996948242,5035400,59.8940811157227
2016-05-26,73.2399978637695,73.5899963378906,72.0599975585938,72.0800018310547,4146400,59.4896774291992
2016-05-27,72.1500015258789,72.1999969482422,71.5,71.9599990844727,3002100,59.3906364440918
2016-05-31,72.0299987792969,73.1699981689453,71.9499969482422,72.5100021362305,4072600,59.8445663452148
2016-06-01,71.9800033569336,72.4899978637695,71.2699966430664,72.2699966430664,2699900,59.646484375
2016-06-02,72.5999984741211,73.6399993896484,72.2799987792969,73.620002746582,4615300,60.7606887817383
2016-06-03,73.6500015258789,75.1399993896484,73.0999984741211,75.0400009155273,6619300,61.9326553344727
2016-06-06,75.3600006103516,76.5299987792969,75.1100006103516,76.4199981689453,4775100,63.0715866088867
2016-06-07,76.5299987792969,77.2799987792969,76.4400024414062,76.8099975585938,4235200,63.3934783935547
2016-06-08,77.5,78.6999969482422,77.2600021362305,78.1100006103516,5987800,64.4664154052734
2016-06-09,77.3899993896484,77.5,76.6399993896484,77.1600036621094,3784600,63.6823463439941
2016-06-10,76.3199996948242,76.5599975585938,75.379997253418,76.0299987792969,4879500,62.7497024536133
2016-06-13,75.6999969482422,76.3399963378906,75.2300033569336,75.2300033569336,4086700,62.0894737243652
2016-06-14,75.0599975585938,75.5500030517578,73.9499969482422,74.8600006103516,4058400,61.7841110229492
2016-06-15,75.1900024414062,75.9499969482422,74.3399963378906,75.0699996948242,3802000,61.9573822021484
2016-06-16,74.4100036621094,75.1399993896484,73.3499984741211,74.9899978637695,4064800,61.8913726806641
2016-06-17,75.3499984741211,76.6600036621094,75.2399978637695,75.9300003051758,5442000,62.6671752929688
2016-06-20,76.9100036621094,77.3499984741211,76.3899993896484,76.4300003051758,4090800,63.0798721313477
2016-06-21,76.4499969482422,76.9000015258789,76.0100021362305,76.4899978637695,3292100,63.1293678283691
2016-06-22,76.8899993896484,77.0899963378906,76.1800003051758,76.4300003051758,3056800,63.0798721313477
2016-06-23,77.6600036621094,78.25,77.2200012207031,78.2200012207031,3600800,64.5571899414062
2016-06-24,75.1999969482422,75.6100006103516,72.9899978637695,73.0299987792969,12179500,60.2737426757812
2016-06-27,72.5,72.7099990844727,70.5299987792969,71.379997253418,7337400,58.911937713623
2016-06-28,72.2399978637695,72.9000015258789,71.5100021362305,72.5199966430664,4743700,59.8528175354004
2016-06-29,73.25,74.4000015258789,72.7900009155273,74.2300033569336,4015400,61.2641105651855
2016-06-30,74.1699981689453,75.8499984741211,73.9700012207031,75.8099975585938,4695500,62.5681457519531
2016-07-01,75.379997253418,76.9899978637695,75.3199996948242,76.4499969482422,4630100,63.0963592529297
2016-07-05,75.6600036621094,75.9499969482422,73.6999969482422,74.379997253418,4776300,61.3879280090332
2016-07-06,74.5899963378906,74.870002746582,73.4599990844727,74.8300018310547,3740500,61.7593231201172
2016-07-07,75.0699996948242,75.7300033569336,74.379997253418,75.0500030517578,3080900,61.9408950805664
2016-07-08,75.9199981689453,77.4300003051758,75.7799987792969,77.370002746582,5491500,63.8556823730469
2016-07-11,78,78.5400009155273,77.3199996948242,77.8000030517578,4511300,64.2105407714844
2016-07-12,78.7200012207031,79.9400024414062,78.3000030517578,79.8000030517578,5545800,65.861213684082
2016-07-13,79.9800033569336,80.3300018310547,79.0699996948242,79.6900024414062,5162500,65.7704162597656
2016-07-14,80.5,81,79.9700012207031,80.0599975585938,5441700,66.0758056640625
2016-07-15,80.4899978637695,80.8000030517578,80.1600036621094,80.6999969482422,4642100,66.60400390625
2016-07-18,79.879997253418,79.8899993896484,78.870002746582,79.8199996948242,4136700,66.512336730957
2016-07-19,79.3399963378906,79.7699966430664,79.1500015258789,79.7399978637695,3308400,66.445686340332
2016-07-20,79.4499969482422,79.8600006103516,78.9300003051758,79.6900024414062,4185500,66.4040069580078
2016-07-21,80.4499969482422,81.379997253418,79.7399978637695,80.0100021362305,6472300,66.6706695556641
2016-07-22,79.7799987792969,79.7900009155273,78.8600006103516,79.379997253418,4133800,66.1456680297852
2016-07-25,79.1500015258789,79.1900024414062,78.3399963378906,78.6900024414062,5798100,65.5707321166992
2016-07-26,79.0400009155273,83,78.7399978637695,82.75,11007600,68.9538497924805
2016-07-27,82.7200012207031,84.2900009155273,82.7200012207031,84.0999984741211,8460900,70.0787734985352
2016-07-28,83.6999969482422,83.7099990844727,82.4499969482422,82.9199981689453,5065600,69.0955047607422
2016-07-29,82.8000030517578,83.1399993896484,82.129997253418,82.7600021362305,4274200,68.9621810913086
2016-08-01,82.7600021362305,82.879997253418,81.5299987792969,81.9499969482422,3377100,68.287223815918
2016-08-02,82,82.1900024414062,80.9199981689453,81.2399978637695,3909500,67.6955947875977
2016-08-03,81.1500015258789,82.3000030517578,80.9300003051758,82.0299987792969,3101700,68.3538818359375
2016-08-04,81.8199996948242,82.5400009155273,81.4000015258789,81.7699966430664,2407500,68.1372375488281
2016-08-05,82.2200012207031,82.9599990844727,82,82.5599975585938,3286100,68.7955169677734
2016-08-08,83,83.7900009155273,82.8000030517578,83.4400024414062,3544800,69.5288238525391
2016-08-09,83.5199966430664,83.75,82.6999969482422,82.8300018310547,2314900,69.0205383300781
2016-08-10,83.3099975585938,83.3099975585938,82.4800033569336,82.6500015258789,2290300,68.8705139160156
2016-08-11,83,83.6500015258789,82.9899978637695,83.2399978637695,2229300,69.3621597290039
2016-08-12,83.2600021362305,83.7799987792969,82.5800018310547,83,4342800,69.1621704101562
2016-08-15,83,84.2799987792969,82.9599990844727,84.1500015258789,4056000,70.1204376220703
2016-08-16,84.2099990844727,84.3600006103516,83.6399993896484,84.2900009155273,3161800,70.2371063232422
2016-08-17,84.4100036621094,84.7300033569336,83.8399963378906,84.4100036621094,2983400,70.3371047973633
2016-08-18,83.4100036621094,83.6100006103516,82.5100021362305,83.379997253418,5003100,69.4787902832031
2016-08-19,83.0599975585938,84.379997253418,82.7600021362305,83.8399963378906,3823900,69.8621139526367
2016-08-22,83.620002746582,83.7799987792969,83,83.5899963378906,2885000,69.6538009643555
2016-08-23,83.9800033569336,84.6800003051758,83.9499969482422,84.0100021362305,3178400,70.003791809082
2016-08-24,83.4100036621094,84.0999984741211,82.9700012207031,83.1500015258789,2200600,69.2871627807617
2016-08-25,83.0699996948242,83.1699981689453,82.5899963378906,82.8399963378906,3082900,69.0288391113281
2016-08-26,83.2099990844727,83.9000015258789,82.2799987792969,82.6600036621094,3596800,68.8788528442383
2016-08-29,82.5100021362305,83.3499984741211,82.4100036621094,83.0999984741211,2253600,69.2454833984375
2016-08-30,82.8600006103516,83.1500015258789,82.3099975585938,82.4800033569336,3468700,68.7288665771484
2016-08-31,82.0599975585938,82.3399963378906,81.6100006103516,81.9499969482422,4041700,68.287223815918
2016-09-01,81.5899963378906,82,80.5699996948242,81.4499969482422,4102200,67.8705902099609
2016-09-02,82.1900024414062,82.370002746582,81.4700012207031,81.6900024414062,2449400,68.0705795288086
2016-09-06,82.0100021362305,82.2300033569336,81.4800033569336,82.0800018310547,3071000,68.3955535888672
2016-09-07,82.5,83.7300033569336,82.4100036621094,83.7200012207031,3996700,69.7621307373047
2016-09-08,83.5,83.9599990844727,83.0800018310547,83.5400009155273,3400500,69.6121520996094
2016-09-09,82.8899993896484,83,80.7600021362305,80.7900009155273,5311600,67.3206253051758
2016-09-12,80.2699966430664,82.120002746582,80.0999984741211,81.9199981689453,4110800,68.2622146606445
2016-09-13,81.0999984741211,81.2600021362305,79.9300003051758,80.2300033569336,4740600,66.8539810180664
2016-09-14,80.379997253418,81.620002746582,80.2300033569336,81.0199966430664,5324800,67.5122909545898
2016-09-15,80.8300018310547,82.3499984741211,80.7399978637695,82.0299987792969,3499400,68.3538818359375
2016-09-16,81.620002746582,82.0800018310547,81.2099990844727,82.0500030517578,6715400,68.3705673217773
2016-09-19,82.1800003051758,82.3499984741211,81.3499984741211,81.879997253418,4351200,68.2289047241211
2016-09-20,82.4599990844727,82.6699981689453,81.6600036621094,81.6999969482422,2774600,68.0789031982422
2016-09-21,82.3000030517578,83.4899978637695,82.0100021362305,83.4700012207031,4264300,69.5538330078125
2016-09-22,83.9700012207031,84.4499969482422,83.3099975585938,83.5,3925200,69.5788269042969
2016-09-23,83.5100021362305,83.5800018310547,82.3899993896484,82.4400024414062,3031500,68.6955413818359
2016-09-26,82.1999969482422,82.6800003051758,82.0100021362305,82.370002746582,3340800,68.63720703125
2016-09-27,82.1900024414062,82.879997253418,81.6699981689453,82.879997253418,4295600,69.0621566772461
2016-09-28,83.25,86.6600036621094,83.1399993896484,86.5899963378906,9497100,72.1536254882812
2016-09-29,86.2799987792969,88.8499984741211,86.2799987792969,87.4700012207031,10616400,72.8869247436523
2016-09-30,87.9899978637695,88.9800033569336,87.8099975585938,88.7699966430664,6379100,73.9701995849609
2016-10-03,88.2300033569336,89.1900024414062,88.1699981689453,88.2799987792969,4294600,73.561882019043
2016-10-04,88.5,88.9499969482422,87.1800003051758,87.5100021362305,4743300,72.9202728271484
2016-10-05,88.120002746582,89.870002746582,88.0400009155273,89.4199981689453,5189500,74.511833190918
2016-10-06,88.9599990844727,89.6600036621094,88.7099990844727,89.2900009155273,3786900,74.4035034179688
2016-10-07,89.5199966430664,89.7399978637695,87.9400024414062,88.4700012207031,3774200,73.7201995849609
2016-10-10,89.0999984741211,89.5,88.1399993896484,88.2200012207031,3785700,73.5118637084961
2016-10-11,89.0999984741211,89.3199996948242,87.2600021362305,87.4700012207031,6471900,72.8869247436523
2016-10-12,87.5,87.75,87.0199966430664,87.5800018310547,3950000,72.9785766601562
2016-10-13,86.9000015258789,87.0699996948242,86.2600021362305,86.9700012207031,5677000,72.4702987670898
2016-10-14,87.8300018310547,88.4199981689453,87.5599975585938,87.6699981689453,3601000,73.053581237793
2016-10-17,87.379997253418,87.7200012207031,86.9000015258789,87.2900009155273,4479700,72.736946105957
2016-10-18,88.1100006103516,88.1999969482422,86.7699966430664,87.2200012207031,3715700,72.6786270141602
2016-10-19,87.3099975585938,88.2799987792969,86.8600006103516,88,5943900,73.3285598754883
2016-10-20,87.0599975585938,87.2699966430664,86.2300033569336,86.629997253418,4576600,72.8241958618164
2016-10-21,85.7300033569336,86.629997253418,85.3600006103516,86.3300018310547,3592500,72.5720062255859
2016-10-24,86.120002746582,87.129997253418,85.5400009155273,85.9899978637695,5096500,72.2861785888672
2016-10-25,85.8600006103516,87.6500015258789,83.879997253418,84.4800033569336,11639200,71.0168380737305
2016-10-26,83.8099975585938,84.3899993896484,82.879997253418,84.129997253418,6582100,70.7226028442383
2016-10-27,84.2799987792969,84.3399963378906,82.7099990844727,83.0100021362305,5003200,69.7810821533203
2016-10-28,83.3199996948242,84.1699981689453,83,83.879997253418,4974000,70.5124588012695
2016-10-31,84.1900024414062,84.379997253418,83.4100036621094,83.4599990844727,4679400,70.1593780517578
2016-11-01,83.4700012207031,83.6500015258789,81.6500015258789,82.2399978637695,5139600,69.1337966918945
2016-11-02,82.1500015258789,82.1500015258789,80.3300018310547,81.1100006103516,5228600,68.1838912963867
2016-11-03,81.6399993896484,81.6699981689453,80.6800003051758,81.2699966430664,3859000,68.3183746337891
2016-11-04,81.3399963378906,82.9000015258789,80.5899963378906,82.3099975585938,5745800,69.1926422119141
2016-11-07,83.7399978637695,84.1600036621094,82.9700012207031,83.75,3786400,70.4031600952148
2016-11-08,83.7699966430664,85,83.0599975585938,84.6800003051758,3407700,71.1849594116211
2016-11-09,89.7799987792969,93.1999969482422,89.3600006103516,91.1999969482422,19281900,76.665885925293
2016-11-10,92.0400009155273,94.9499969482422,91.8399963378906,93.4499969482422,14174400,78.5573196411133
2016-11-11,93.3899993896484,94.3399963378906,91.8199996948242,93.0100021362305,7369900,78.1874160766602
2016-11-14,93.25,95.5,93.0199966430664,94.1699981689453,7552800,79.1625595092773
2016-11-15,93.4599990844727,94.4599990844727,92.6399993896484,94.4400024414062,4645400,79.3895416259766
2016-11-16,93.7699966430664,94.4000015258789,92.8399963378906,93.3499984741211,3297200,78.4732513427734
2016-11-17,93.5,93.5,92.4000015258789,92.7799987792969,3942200,77.9940872192383
2016-11-18,93.0100021362305,93.4000015258789,91.9000015258789,92.3399963378906,4715900,77.6242065429688
2016-11-21,93.129997253418,93.8499984741211,92.7799987792969,92.9000015258789,3783200,78.094970703125
2016-11-22,93.4000015258789,93.7099990844727,92.8000030517578,93.620002746582,3172800,78.7002182006836
2016-11-23,94.8099975585938,96.4199981689453,94.2200012207031,96.1800003051758,6535900,80.8522567749023
2016-11-25,95.9599990844727,96.4400024414062,95.2099990844727,95.8099975585938,2006900,80.5412368774414
2016-11-28,95.5100021362305,95.8600006103516,94.4700012207031,94.9000015258789,4916000,79.776237487793
2016-11-29,94,94.5699996948242,93.629997253418,94.0400009155273,3806000,79.0532913208008
2016-11-30,95.75,95.9000015258789,94.3499984741211,95.5599975585938,4641900,80.3310394287109
2016-12-01,96,97.3899993896484,94.0500030517578,96.2399978637695,9361600,80.9026870727539
2016-12-02,95.3600006103516,96.1500015258789,94.9300003051758,95.1399993896484,5038300,79.9779968261719
2016-12-05,95.870002746582,95.9899978637695,94.1500015258789,94.4499969482422,4980300,79.3979415893555
2016-12-06,94.0999984741211,95.3099975585938,94.0699996948242,95.2200012207031,3663100,80.0452346801758
2016-12-07,95.25,97.3300018310547,94.9300003051758,97.3300018310547,4901100,81.8190002441406
2016-12-08,97.2600021362305,97.4000015258789,96.129997253418,96.2699966430664,3861600,80.9279174804688
2016-12-09,96.2300033569336,96.3000030517578,95.1900024414062,95.5299987792969,6550200,80.3058319091797
2016-12-12,96.0100021362305,96.6500015258789,94.9100036621094,95.0800018310547,3596700,79.9275665283203
2016-12-13,95.7399978637695,96.5,95.1800003051758,96.0199966430664,3803300,80.7177276611328
2016-12-14,95.7699966430664,96,93.6100006103516,93.7399978637695,5647400,78.8011016845703
2016-12-15,93.8000030517578,94.7300033569336,93.0500030517578,94.5299987792969,4200100,79.465202331543
2016-12-16,94.3499984741211,94.4800033569336,92.5299987792969,92.5800018310547,7872700,77.8259582519531
2016-12-19,91.9300003051758,92.7799987792969,91,92.7099990844727,3856300,77.9352569580078
2016-12-20,93.6399993896484,94.8300018310547,93.3000030517578,94.3399963378906,4302400,79.3054885864258
2016-12-21,94.2600021362305,94.3000030517578,93.6800003051758,93.8199996948242,2829300,78.8683700561523
2016-12-22,93.7799987792969,94.4499969482422,93.7200012207031,94.120002746582,2534900,79.1205368041992
2016-12-23,93.7900009155273,94.4000015258789,93.6399993896484,94.3199996948242,1545900,79.288688659668
2016-12-27,94.3399963378906,94.8000030517578,94.0999984741211,94.5500030517578,1735200,79.4820098876953
