"Fecha","ULTA.Open","ULTA.High","ULTA.Low","ULTA.Close","ULTA.Volume","ULTA.Adjusted"
2015-09-08,160.720001220703,164.679992675781,158.020004272461,164.610000610352,1156300,164.610000610352
2015-09-09,169,169.139999389648,163.320007324219,163.399993896484,1416300,163.399993896484
2015-09-10,162,165.289993286133,161.399993896484,164.830001831055,1369600,164.830001831055
2015-09-11,164.809997558594,165.550003051758,162.679992675781,165.059997558594,632000,165.059997558594
2015-09-14,164.770004272461,165.720001220703,162.029998779297,163,658700,163
2015-09-15,163.089996337891,165.130004882812,160.770004272461,164.059997558594,767300,164.059997558594
2015-09-16,164.529998779297,164.919998168945,162.940002441406,164.720001220703,501200,164.720001220703
2015-09-17,164.490005493164,169.25,163.919998168945,168.139999389648,1040500,168.139999389648
2015-09-18,167.979995727539,170,166.910003662109,167.229995727539,1583900,167.229995727539
2015-09-21,168.460006713867,170.020004272461,167.529998779297,168.690002441406,789700,168.690002441406
2015-09-22,166.419998168945,167.660003662109,164.419998168945,165.779998779297,593600,165.779998779297
2015-09-23,165.559997558594,168.259994506836,165.550003051758,168.100006103516,557600,168.100006103516
2015-09-24,167.080001831055,168.690002441406,165.789993286133,168.009994506836,541700,168.009994506836
2015-09-25,169.389999389648,170.220001220703,168,169.149993896484,769300,169.149993896484
2015-09-28,168.020004272461,168.350006103516,163.419998168945,164.360000610352,948800,164.360000610352
2015-09-29,163.899993896484,164.460006713867,160.589996337891,161.710006713867,819900,161.710006713867
2015-09-30,163.949996948242,165.929992675781,162.350006103516,163.350006103516,751300,163.350006103516
2015-10-01,164.259994506836,165.589996337891,162.779998779297,165.589996337891,828700,165.589996337891
2015-10-02,163.910003662109,165.789993286133,161.009994506836,165.759994506836,930500,165.759994506836
2015-10-05,166.830001831055,168.270004272461,165.330001831055,168.039993286133,1005700,168.039993286133
2015-10-06,167.960006713867,167.960006713867,165.339996337891,165.910003662109,714500,165.910003662109
2015-10-07,165.949996948242,167.740005493164,164.160003662109,165.050003051758,959000,165.050003051758
2015-10-08,164.630004882812,165.779998779297,162.419998168945,163.940002441406,601900,163.940002441406
2015-10-09,163.809997558594,166.199996948242,162.559997558594,165.800003051758,489800,165.800003051758
2015-10-12,166.729995727539,167.119995117188,164.979995727539,166.070007324219,557200,166.070007324219
2015-10-13,165.539993286133,167.330001831055,163.330001831055,163.850006103516,447700,163.850006103516
2015-10-14,163.600006103516,164.089996337891,158.429992675781,159.259994506836,623000,159.259994506836
2015-10-15,160.300003051758,161.210006713867,158.039993286133,161.059997558594,703200,161.059997558594
2015-10-16,161.320007324219,167.380004882812,161.149993896484,166.110000610352,736600,166.110000610352
2015-10-19,166.080001831055,168.630004882812,164.5,168.360000610352,689900,168.360000610352
2015-10-20,169,170.130004882812,168.029998779297,169.210006713867,613000,169.210006713867
2015-10-21,169.690002441406,170.130004882812,167.619995117188,168.220001220703,438300,168.220001220703
2015-10-22,168.990005493164,170.25,167.710006713867,168.020004272461,439600,168.020004272461
2015-10-23,169.919998168945,169.919998168945,163.740005493164,165.910003662109,560100,165.910003662109
2015-10-26,166.009994506836,170,165.960006713867,169.199996948242,723800,169.199996948242
2015-10-27,169.729995727539,169.919998168945,167.410003662109,169.089996337891,398300,169.089996337891
2015-10-28,169.320007324219,173.990005493164,168.009994506836,172.960006713867,785000,172.960006713867
2015-10-29,172.070007324219,173.5,171.119995117188,173.300003051758,469700,173.300003051758
2015-10-30,173.360000610352,175.720001220703,172.740005493164,173.960006713867,713000,173.960006713867
2015-11-02,174.880004882812,175.779998779297,171.169998168945,172.759994506836,611200,172.759994506836
2015-11-03,171.919998168945,174.949996948242,171.899993896484,172.949996948242,645000,172.949996948242
2015-11-04,173.320007324219,173.529998779297,169.389999389648,170.119995117188,508100,170.119995117188
2015-11-05,170.580001831055,173.179992675781,169.5,172.529998779297,439900,172.529998779297
2015-11-06,172.039993286133,173.210006713867,170.339996337891,172.639999389648,342900,172.639999389648
2015-11-09,172.270004272461,172.270004272461,169.600006103516,171.559997558594,409200,171.559997558594
2015-11-10,170.979995727539,174.100006103516,170.779998779297,174.080001831055,369500,174.080001831055
2015-11-11,174.279998779297,174.669998168945,170.509994506836,170.690002441406,572800,170.690002441406
2015-11-12,170.229995727539,171.490005493164,169.240005493164,169.360000610352,624700,169.360000610352
2015-11-13,167.889999389648,168,151.520004272461,155.199996948242,3011500,155.199996948242
2015-11-16,154.339996337891,160.419998168945,154.199996948242,159.479995727539,1663900,159.479995727539
2015-11-17,160.589996337891,163.580001831055,160.009994506836,162.699996948242,789600,162.699996948242
2015-11-18,163.740005493164,165.270004272461,160.619995117188,164.990005493164,547900,164.990005493164
2015-11-19,165.240005493164,165.75,163.25,164.5,536700,164.5
2015-11-20,165,170.539993286133,164.460006713867,170.509994506836,788100,170.509994506836
2015-11-23,170.770004272461,173,169.580001831055,170.839996337891,727100,170.839996337891
2015-11-24,169.779998779297,172.190002441406,169.369995117188,170.830001831055,646500,170.830001831055
2015-11-25,170.009994506836,171.009994506836,169.169998168945,170.110000610352,710700,170.110000610352
2015-11-27,170.589996337891,171.839996337891,169.880004882812,170.979995727539,352700,170.979995727539
2015-11-30,173.009994506836,174.490005493164,165.839996337891,167,1823500,167
2015-12-01,167.820007324219,168.949996948242,163.779998779297,165.830001831055,1111300,165.830001831055
2015-12-02,165.830001831055,166.199996948242,162.580001831055,163.520004272461,1224500,163.520004272461
2015-12-03,164.410003662109,165.360000610352,161,163.190002441406,2097400,163.190002441406
2015-12-04,174.5,185.729995727539,173.869995117188,184.080001831055,5251600,184.080001831055
2015-12-07,184.639999389648,186.270004272461,183.220001220703,184.240005493164,1615800,184.240005493164
2015-12-08,182.25,185.490005493164,181.949996948242,185.080001831055,875300,185.080001831055
2015-12-09,184.559997558594,186.649993896484,183.669998168945,184.059997558594,785700,184.059997558594
2015-12-10,183.610000610352,185.809997558594,182.929992675781,183.110000610352,843200,183.110000610352
2015-12-11,179.690002441406,183.789993286133,179.009994506836,182.470001220703,709300,182.470001220703
2015-12-14,183.050003051758,187.220001220703,183.050003051758,185.539993286133,1076500,185.539993286133
2015-12-15,186.179992675781,187.470001220703,184.460006713867,185.419998168945,853900,185.419998168945
2015-12-16,185.429992675781,188,185.429992675781,187.270004272461,793300,187.270004272461
2015-12-17,188,188.479995727539,184.759994506836,185.429992675781,777900,185.429992675781
2015-12-18,184.949996948242,185.669998168945,184.029998779297,184.940002441406,2640700,184.940002441406
2015-12-21,186.460006713867,187.300003051758,184.820007324219,186.490005493164,804100,186.490005493164
2015-12-22,187.059997558594,187.190002441406,184.940002441406,186.119995117188,574000,186.119995117188
2015-12-23,186.839996337891,186.839996337891,184.779998779297,186.270004272461,391100,186.270004272461
2015-12-24,185.929992675781,186.699996948242,184.529998779297,184.929992675781,253100,184.929992675781
2015-12-28,184.729995727539,186.320007324219,183.940002441406,184.770004272461,510600,184.770004272461
2015-12-29,186.289993286133,187.690002441406,185.020004272461,185.309997558594,457700,185.309997558594
2015-12-30,185.610000610352,186.25,184.699996948242,185.610000610352,357900,185.610000610352
2015-12-31,184.610000610352,185.990005493164,183.830001831055,185,633800,185
2016-01-04,182.669998168945,184.600006103516,180.460006713867,181.809997558594,1196000,181.809997558594
2016-01-05,182.570007324219,183.880004882812,180.729995727539,182.669998168945,568000,182.669998168945
2016-01-06,180.389999389648,183.270004272461,179.130004882812,183.210006713867,870400,183.210006713867
2016-01-07,179.800003051758,186.490005493164,179.800003051758,182.979995727539,1034500,182.979995727539
2016-01-08,184.800003051758,184.800003051758,181.649993896484,182.169998168945,847400,182.169998168945
2016-01-11,182.639999389648,183.929992675781,179.860000610352,182,560700,182
2016-01-12,182.809997558594,185.979995727539,182.75,185.619995117188,675400,185.619995117188
2016-01-13,186,186,178.5,179.089996337891,877900,179.089996337891
2016-01-14,179.089996337891,180.369995117188,173.860000610352,177.880004882812,1606700,177.880004882812
2016-01-15,173.199996948242,174.490005493164,168.399993896484,170.449996948242,1658400,170.449996948242
2016-01-19,171.979995727539,177.949996948242,170.389999389648,175.309997558594,1040700,175.309997558594
2016-01-20,173.300003051758,175.960006713867,168.529998779297,174.259994506836,1556300,174.259994506836
2016-01-21,174.5,180.580001831055,173.100006103516,176.5,1213300,176.5
2016-01-22,177.949996948242,180.160003662109,175.550003051758,179.729995727539,1041300,179.729995727539
2016-01-25,178.5,179.789993286133,175.25,175.660003662109,873600,175.660003662109
2016-01-26,176.580001831055,179.949996948242,175.669998168945,179.130004882812,815300,179.130004882812
2016-01-27,178.830001831055,179.559997558594,172.899993896484,173.929992675781,812800,173.929992675781
2016-01-28,175.830001831055,175.839996337891,171.289993286133,174.339996337891,763700,174.339996337891
2016-01-29,175.339996337891,181.300003051758,174.880004882812,181.169998168945,1054500,181.169998168945
2016-02-01,179.919998168945,182.009994506836,177.759994506836,180.570007324219,748100,180.570007324219
2016-02-02,179.740005493164,180.720001220703,176.460006713867,177.029998779297,650100,177.029998779297
2016-02-03,180.5,181.429992675781,171.25,173.460006713867,1069100,173.460006713867
2016-02-04,173.550003051758,173.550003051758,167.5,168.880004882812,1295500,168.880004882812
2016-02-05,168.75,169.479995727539,155.809997558594,159.710006713867,2367500,159.710006713867
2016-02-08,156.759994506836,156.850006103516,152.75,155.339996337891,1885500,155.339996337891
2016-02-09,152,155.910003662109,148.600006103516,151.979995727539,1785500,151.979995727539
2016-02-10,152.789993286133,156.119995117188,151.830001831055,153.839996337891,1439000,153.839996337891
2016-02-11,152.539993286133,154.660003662109,150.100006103516,153.309997558594,1200600,153.309997558594
2016-02-12,156.240005493164,158.639999389648,154.289993286133,158.490005493164,1066400,158.490005493164
2016-02-16,160.610000610352,161.889999389648,157.600006103516,159.020004272461,971400,159.020004272461
2016-02-17,160.509994506836,162.889999389648,158.160003662109,158.919998168945,1443800,158.919998168945
2016-02-18,155.330001831055,155.949996948242,147.25,154.550003051758,3673500,154.550003051758
2016-02-19,153.160003662109,153.389999389648,146.770004272461,150.070007324219,2825600,150.070007324219
2016-02-22,151,156.869995117188,150.429992675781,156.270004272461,1572000,156.270004272461
2016-02-23,156.630004882812,161.460006713867,156.300003051758,159.169998168945,1924200,159.169998168945
2016-02-24,156.520004272461,161.229995727539,156,160.75,1248000,160.75
2016-02-25,161.520004272461,164.270004272461,160.880004882812,164.25,1408100,164.25
2016-02-26,165.570007324219,166.970001220703,162.539993286133,164.75,1205100,164.75
2016-02-29,165,168.5,164,165.190002441406,1182300,165.190002441406
2016-03-01,165.860000610352,168.649993896484,164.199996948242,168.410003662109,1053600,168.410003662109
2016-03-02,168.210006713867,168.860000610352,165.710006713867,168.320007324219,776300,168.320007324219
2016-03-03,167.410003662109,171.190002441406,166,169.380004882812,1124400,169.380004882812
2016-03-04,169.960006713867,170.050003051758,167.580001831055,168.970001220703,628100,168.970001220703
2016-03-07,168.570007324219,168.889999389648,163.050003051758,164.639999389648,1237900,164.639999389648
2016-03-08,164.339996337891,165.479995727539,162.470001220703,162.960006713867,1652000,162.960006713867
2016-03-09,164.699996948242,165.970001220703,158.210006713867,159.009994506836,2445400,159.009994506836
2016-03-10,159.559997558594,164.320007324219,158.5,163.389999389648,3753300,163.389999389648
2016-03-11,186.600006103516,192.059997558594,184.100006103516,191.619995117188,6130700,191.619995117188
2016-03-14,189.520004272461,191.910003662109,188.839996337891,190.020004272461,1699300,190.020004272461
2016-03-15,189.020004272461,191.009994506836,187.649993896484,187.869995117188,1185200,187.869995117188
2016-03-16,187.100006103516,191,186.600006103516,190.020004272461,936700,190.020004272461
2016-03-17,189.440002441406,190.679992675781,187.460006713867,188.009994506836,1029200,188.009994506836
2016-03-18,188.320007324219,192.380004882812,187.899993896484,191.389999389648,1096100,191.389999389648
2016-03-21,190.880004882812,193.779998779297,190.210006713867,192.350006103516,1037600,192.350006103516
2016-03-22,190.440002441406,192.5,189.460006713867,191.649993896484,881400,191.649993896484
2016-03-23,191.220001220703,193.070007324219,190.770004272461,191.570007324219,527300,191.570007324219
2016-03-24,191.399993896484,192.710006713867,190.619995117188,191.759994506836,621200,191.759994506836
2016-03-28,191.839996337891,193.600006103516,190.740005493164,191.910003662109,475800,191.910003662109
2016-03-29,192.550003051758,193.929992675781,191.529998779297,193.369995117188,541900,193.369995117188
2016-03-30,194.869995117188,195,192.330001831055,194.110000610352,613700,194.110000610352
2016-03-31,193.869995117188,194.940002441406,192.619995117188,193.740005493164,737300,193.740005493164
2016-04-01,192.619995117188,195.610000610352,192.100006103516,194.179992675781,507200,194.179992675781
2016-04-04,194.679992675781,194.839996337891,191.369995117188,193.119995117188,583700,193.119995117188
2016-04-05,192.270004272461,195.020004272461,192.009994506836,193.75,765300,193.75
2016-04-06,193.910003662109,196.600006103516,193.419998168945,194.669998168945,657400,194.669998168945
2016-04-07,194.119995117188,195.039993286133,191.850006103516,194.119995117188,867000,194.119995117188
2016-04-08,201.940002441406,203.75,197.809997558594,200.509994506836,3611200,200.509994506836
2016-04-11,201.509994506836,204.619995117188,200.630004882812,202.100006103516,1598700,202.100006103516
2016-04-12,203.5,205.110000610352,201.639999389648,203.940002441406,1191000,203.940002441406
2016-04-13,205.440002441406,207.75,205.029998779297,207.419998168945,1115900,207.419998168945
2016-04-14,207.720001220703,207.720001220703,204.660003662109,205.669998168945,1364700,205.669998168945
2016-04-15,206.339996337891,206.339996337891,202.309997558594,204.059997558594,11411000,204.059997558594
2016-04-18,203.929992675781,207.050003051758,203.240005493164,206.910003662109,1112600,206.910003662109
2016-04-19,206.199996948242,206.570007324219,203.089996337891,204.039993286133,1161800,204.039993286133
2016-04-20,203.979995727539,205.119995117188,202.910003662109,204.419998168945,883400,204.419998168945
2016-04-21,204.619995117188,207.669998168945,204.389999389648,205.860000610352,855100,205.860000610352
2016-04-22,205.419998168945,206.479995727539,202.690002441406,205.389999389648,995300,205.389999389648
2016-04-25,205.080001831055,207.830001831055,203.949996948242,207.369995117188,959700,207.369995117188
2016-04-26,207.039993286133,208.220001220703,205.360000610352,208.130004882812,1126600,208.130004882812
2016-04-27,207.320007324219,212.919998168945,207.320007324219,212.520004272461,1387700,212.520004272461
2016-04-28,211.509994506836,211.970001220703,206.580001831055,206.990005493164,891100,206.990005493164
2016-04-29,206.460006713867,208.539993286133,205.25,208.279998779297,826300,208.279998779297
2016-05-02,208.289993286133,210.770004272461,207.539993286133,210.720001220703,666200,210.720001220703
2016-05-03,208.399993896484,210.339996337891,206.740005493164,209.910003662109,901000,209.910003662109
2016-05-04,209.050003051758,211.009994506836,208.710006713867,209.970001220703,543300,209.970001220703
2016-05-05,209.779998779297,209.779998779297,204.460006713867,206.210006713867,844000,206.210006713867
2016-05-06,205.199996948242,208.929992675781,204.050003051758,208.679992675781,774000,208.679992675781
2016-05-09,205.649993896484,210.25,204.600006103516,208.460006713867,800300,208.460006713867
2016-05-10,209.25,209.25,205.789993286133,208.270004272461,854100,208.270004272461
2016-05-11,207.009994506836,207.699996948242,202.279998779297,202.850006103516,952000,202.850006103516
2016-05-12,203.699996948242,208.410003662109,203,207.429992675781,761600,207.429992675781
2016-05-13,207.029998779297,207.539993286133,203.289993286133,205.199996948242,633400,205.199996948242
2016-05-16,204.850006103516,209.089996337891,204.389999389648,208.130004882812,482500,208.130004882812
2016-05-17,207.210006713867,208.240005493164,203.279998779297,204.440002441406,875500,204.440002441406
2016-05-18,204.449996948242,208.309997558594,203.179992675781,206.449996948242,1032500,206.449996948242
2016-05-19,205,208.630004882812,205,207.889999389648,522800,207.889999389648
2016-05-20,208.729995727539,208.949996948242,206.059997558594,208.470001220703,969000,208.470001220703
2016-05-23,208.970001220703,209.979995727539,205.949996948242,206.020004272461,964300,206.020004272461
2016-05-24,208.479995727539,209.720001220703,206.419998168945,206.589996337891,1391300,206.589996337891
2016-05-25,206.610000610352,212.259994506836,206.610000610352,211.479995727539,1238000,211.479995727539
2016-05-26,214,214.440002441406,211.550003051758,213.690002441406,1885900,213.690002441406
2016-05-27,230.75,237.529998779297,228.529998779297,233.149993896484,3584500,233.149993896484
2016-05-31,233.479995727539,234.149993896484,231.360000610352,233.009994506836,2141900,233.009994506836
2016-06-01,233.289993286133,236.860000610352,232.600006103516,236.679992675781,871100,236.679992675781
2016-06-02,236.240005493164,238.759994506836,234.809997558594,237.059997558594,781000,237.059997558594
2016-06-03,236.800003051758,237.320007324219,234.179992675781,236.570007324219,778400,236.570007324219
2016-06-06,238.660003662109,238.75,234.630004882812,236.740005493164,490200,236.740005493164
2016-06-07,236.789993286133,239.949996948242,236.5,239.179992675781,716500,239.179992675781
2016-06-08,240,240.690002441406,238.460006713867,239.360000610352,409200,239.360000610352
2016-06-09,237.729995727539,240.509994506836,237.729995727539,240.009994506836,550000,240.009994506836
2016-06-10,237.820007324219,240.240005493164,237.800003051758,239.979995727539,526300,239.979995727539
2016-06-13,237.210006713867,240.830001831055,237.210006713867,237.949996948242,578100,237.949996948242
2016-06-14,237.919998168945,239.320007324219,235.600006103516,237.880004882812,559500,237.880004882812
2016-06-15,237.889999389648,240.330001831055,237.649993896484,238.229995727539,577700,238.229995727539
2016-06-16,237.080001831055,240.410003662109,236.630004882812,239.820007324219,562500,239.820007324219
2016-06-17,239.699996948242,239.979995727539,237.889999389648,238.039993286133,853400,238.039993286133
2016-06-20,240.75,241.880004882812,239.179992675781,240.199996948242,647000,240.199996948242
2016-06-21,240.899993896484,241.429992675781,239.699996948242,240.470001220703,485100,240.470001220703
2016-06-22,241.080001831055,241.119995117188,238.110000610352,238.229995727539,622500,238.229995727539
2016-06-23,240.050003051758,242.229995727539,238.339996337891,242.080001831055,600900,242.080001831055
2016-06-24,236.139999389648,242.910003662109,236.009994506836,239.160003662109,1463600,239.160003662109
2016-06-27,236.779998779297,238.559997558594,232.570007324219,235.039993286133,825900,235.039993286133
2016-06-28,237.080001831055,237.5,234.619995117188,236.210006713867,793900,236.210006713867
2016-06-29,238.5,241.830001831055,237.839996337891,240.660003662109,749100,240.660003662109
2016-06-30,242,244,240.179992675781,243.639999389648,614600,243.639999389648
2016-07-01,242.869995117188,245.380004882812,241.020004272461,243.740005493164,561200,243.740005493164
2016-07-05,243.440002441406,245.300003051758,242.399993896484,244.720001220703,604100,244.720001220703
2016-07-06,244.570007324219,248.419998168945,244.309997558594,247.770004272461,758300,247.770004272461
2016-07-07,247.669998168945,248.679992675781,245.059997558594,247.289993286133,514000,247.289993286133
2016-07-08,248.520004272461,253.110000610352,247.509994506836,250.820007324219,742500,250.820007324219
2016-07-11,252,253.199996948242,250.649993896484,252.289993286133,504000,252.289993286133
2016-07-12,253.880004882812,254.660003662109,251.300003051758,253.25,551600,253.25
2016-07-13,252.990005493164,253.770004272461,250.050003051758,250.130004882812,471200,250.130004882812
2016-07-14,251.949996948242,255.300003051758,251.300003051758,255.110000610352,785500,255.110000610352
2016-07-15,256.829986572266,256.880004882812,255.259994506836,255.809997558594,666300,255.809997558594
2016-07-18,256.019989013672,256.839996337891,255.100006103516,256.089996337891,544900,256.089996337891
2016-07-19,256,256.910003662109,254.529998779297,256.910003662109,383100,256.910003662109
2016-07-20,257.420013427734,257.540008544922,255.679992675781,255.800003051758,481700,255.800003051758
2016-07-21,255.149993896484,256.779998779297,254.619995117188,254.910003662109,449500,254.910003662109
2016-07-22,255.029998779297,258.779998779297,254.899993896484,258.600006103516,379000,258.600006103516
2016-07-25,258.959991455078,260,258.410003662109,259.549987792969,344300,259.549987792969
2016-07-26,260.089996337891,261.420013427734,258.470001220703,259.019989013672,444800,259.019989013672
2016-07-27,258.809997558594,259.989990234375,256.820007324219,257.730010986328,430300,257.730010986328
2016-07-28,257.420013427734,260.660003662109,257.040008544922,260.480010986328,428400,260.480010986328
2016-07-29,260.760009765625,262.119995117188,260.130004882812,261.209991455078,451800,261.209991455078
2016-08-01,262.190002441406,262.809997558594,258.709991455078,260.570007324219,767100,260.570007324219
2016-08-02,261.510009765625,262,255.070007324219,256.980010986328,697400,256.980010986328
2016-08-03,256.760009765625,258.959991455078,255.059997558594,258.910003662109,420700,258.910003662109
2016-08-04,258.329986572266,260.690002441406,256.640014648438,260.679992675781,531800,260.679992675781
2016-08-05,261.339996337891,262.779998779297,260.709991455078,262.350006103516,414800,262.350006103516
2016-08-08,263.160003662109,263.559997558594,260.660003662109,261.329986572266,347900,261.329986572266
2016-08-09,261.440002441406,262.880004882812,260.790008544922,261.910003662109,276800,261.910003662109
2016-08-10,262.390014648438,263.480010986328,261.779998779297,263.089996337891,269100,263.089996337891
2016-08-11,264,266.190002441406,262.779998779297,265.950012207031,452200,265.950012207031
2016-08-12,265.049987792969,266.980010986328,265.049987792969,266.799987792969,433000,266.799987792969
2016-08-15,268.760009765625,269.820007324219,266.839996337891,266.970001220703,452900,266.970001220703
2016-08-16,266,267.369995117188,265.329986572266,265.899993896484,468000,265.899993896484
2016-08-17,265.480010986328,266,263.019989013672,265.790008544922,494500,265.790008544922
2016-08-18,266.339996337891,271.959991455078,266.339996337891,271.589996337891,834900,271.589996337891
2016-08-19,270.929992675781,276.200012207031,268.739990234375,274.549987792969,839200,274.549987792969
2016-08-22,275.779998779297,275.859985351562,270.350006103516,270.700012207031,1307000,270.700012207031
2016-08-23,272.950012207031,276.230010986328,272.019989013672,275.890014648438,834600,275.890014648438
2016-08-24,278.290008544922,278.630004882812,271.279998779297,273.980010986328,1178300,273.980010986328
2016-08-25,272.600006103516,274.5,269.709991455078,271.450012207031,2178500,271.450012207031
2016-08-26,270.109985351562,270.5,250.240005493164,254.850006103516,5833600,254.850006103516
2016-08-29,254.600006103516,256.519989013672,252.5,254.089996337891,1251400,254.089996337891
2016-08-30,252.509994506836,253.169998168945,244.5,244.970001220703,1859400,244.970001220703
2016-08-31,244.029998779297,248.880004882812,242.960006713867,247.210006713867,1549100,247.210006713867
2016-09-01,246.669998168945,248.440002441406,244.679992675781,245.520004272461,682400,245.520004272461
2016-09-02,246.589996337891,249.509994506836,244.880004882812,246.460006713867,746800,246.460006713867
2016-09-06,246.820007324219,249.759994506836,246.369995117188,249.639999389648,862800,249.639999389648
2016-09-07,249.960006713867,250,245.830001831055,246.740005493164,612800,246.740005493164
2016-09-08,244.929992675781,245.899993896484,243,243.570007324219,936400,243.570007324219
2016-09-09,243.320007324219,243.559997558594,238.729995727539,238.729995727539,1310200,238.729995727539
2016-09-12,235.380004882812,243.330001831055,235.190002441406,242.389999389648,1257200,242.389999389648
2016-09-13,241.449996948242,241.460006713867,235.419998168945,236.759994506836,860500,236.759994506836
2016-09-14,237.309997558594,239.229995727539,236.119995117188,237.270004272461,579600,237.270004272461
2016-09-15,232.740005493164,234.550003051758,230.100006103516,232.990005493164,1477200,232.990005493164
2016-09-16,232.899993896484,235.639999389648,232.050003051758,233.789993286133,1347100,233.789993286133
2016-09-19,233.779998779297,236.240005493164,233.070007324219,234.550003051758,691000,234.550003051758
2016-09-20,234.550003051758,235.830001831055,233,233.199996948242,611100,233.199996948242
2016-09-21,235.089996337891,240.259994506836,234.300003051758,239.740005493164,1162500,239.740005493164
2016-09-22,240.949996948242,241.119995117188,237.410003662109,238.380004882812,687400,238.380004882812
2016-09-23,237.229995727539,239.220001220703,236.240005493164,237.009994506836,479100,237.009994506836
2016-09-26,236,238.710006713867,235.399993896484,237.809997558594,542500,237.809997558594
2016-09-27,238.369995117188,244.089996337891,238.050003051758,243.660003662109,1292400,243.660003662109
2016-09-28,243.699996948242,243.929992675781,239.330001831055,240.199996948242,720300,240.199996948242
2016-09-29,240.199996948242,240.399993896484,236.889999389648,237.119995117188,588600,237.119995117188
2016-09-30,238.869995117188,240.610000610352,237.320007324219,237.979995727539,615000,237.979995727539
2016-10-03,236.809997558594,238.509994506836,236.600006103516,237.600006103516,605700,237.600006103516
2016-10-04,237.729995727539,239.220001220703,236.770004272461,238.550003051758,809800,238.550003051758
2016-10-05,237.839996337891,239.600006103516,235.539993286133,235.600006103516,596300,235.600006103516
2016-10-06,235.600006103516,242.699996948242,235.100006103516,241.570007324219,1286100,241.570007324219
2016-10-07,242.610000610352,242.619995117188,237.860000610352,239.070007324219,613300,239.070007324219
2016-10-10,241.649993896484,242,239.339996337891,240.360000610352,433100,240.360000610352
2016-10-11,240.210006713867,240.580001831055,235.589996337891,236.660003662109,609600,236.660003662109
2016-10-12,237.179992675781,240.490005493164,236.630004882812,238.970001220703,556400,238.970001220703
2016-10-13,246.350006103516,266.739990234375,245.25,266.140014648438,4768600,266.140014648438
2016-10-14,268.029998779297,268.779998779297,262.589996337891,262.75,1699700,262.75
2016-10-17,262.5,263.329986572266,257.540008544922,258.720001220703,1198100,258.720001220703
2016-10-18,260.619995117188,261.489990234375,255.720001220703,256.040008544922,709800,256.040008544922
2016-10-19,255.839996337891,256.670013427734,252.839996337891,256.450012207031,476800,256.450012207031
2016-10-20,255.449996948242,257.549987792969,254,254.429992675781,407400,254.429992675781
2016-10-21,253.179992675781,253.600006103516,251.550003051758,252.360000610352,518600,252.360000610352
2016-10-24,253.229995727539,253.660003662109,251.089996337891,252.25,721200,252.25
2016-10-25,250.669998168945,250.690002441406,246.690002441406,246.990005493164,779900,246.990005493164
2016-10-26,246.589996337891,248.860000610352,245.759994506836,245.919998168945,620400,245.919998168945
2016-10-27,245.889999389648,248.139999389648,239.440002441406,239.860000610352,814000,239.860000610352
2016-10-28,239.860000610352,244.350006103516,239.419998168945,242.309997558594,579700,242.309997558594
2016-10-31,243.490005493164,244.289993286133,240.720001220703,243.339996337891,513000,243.339996337891
2016-11-01,242.820007324219,243.679992675781,238.759994506836,240.179992675781,478900,240.179992675781
2016-11-02,239.800003051758,241.770004272461,239,239.289993286133,390500,239.289993286133
2016-11-03,238.820007324219,239.550003051758,229.759994506836,231.610000610352,966100,231.610000610352
2016-11-04,229.940002441406,233.529998779297,227.330001831055,228.169998168945,942300,228.169998168945
2016-11-07,231.759994506836,232.899993896484,225.130004882812,232.589996337891,1203600,232.589996337891
2016-11-08,233.270004272461,233.710006713867,230.020004272461,232.630004882812,656200,232.630004882812
2016-11-09,226.639999389648,237.309997558594,226.509994506836,236.339996337891,1058600,236.339996337891
2016-11-10,238.270004272461,240.789993286133,234.869995117188,236.610000610352,1129800,236.610000610352
2016-11-11,235.399993896484,239.839996337891,234.559997558594,238.869995117188,698200,238.869995117188
2016-11-14,240.350006103516,244.509994506836,239.309997558594,240.410003662109,1252300,240.410003662109
2016-11-15,241.380004882812,245.210006713867,239.75,244.470001220703,904600,244.470001220703
2016-11-16,244.479995727539,248.089996337891,242.570007324219,246.619995117188,788400,246.619995117188
2016-11-17,247.779998779297,251.309997558594,246.119995117188,251.130004882812,895800,251.130004882812
2016-11-18,251.050003051758,252.649993896484,248.460006713867,250.089996337891,468800,250.089996337891
2016-11-21,251.089996337891,252.089996337891,249.050003051758,251,741800,251
2016-11-22,252.539993286133,259.809997558594,252.539993286133,258.390014648438,1208200,258.390014648438
2016-11-23,259.290008544922,262.920013427734,258.059997558594,262.019989013672,836100,262.019989013672
2016-11-25,263.559997558594,264.670013427734,261,263.619995117188,383700,263.619995117188
2016-11-28,263.570007324219,265.380004882812,261,261.600006103516,841100,261.600006103516
2016-11-29,261.329986572266,262.369995117188,260,260.410003662109,748700,260.410003662109
2016-11-30,259.679992675781,262.269989013672,256.540008544922,259.5,1014500,259.5
2016-12-01,259.850006103516,261.420013427734,257.119995117188,257.410003662109,1412800,257.410003662109
2016-12-02,271.700012207031,273.989990234375,244.75,253.389999389648,4415700,253.389999389648
2016-12-05,253.490005493164,260.950012207031,252.399993896484,257.600006103516,1677300,257.600006103516
2016-12-06,256.929992675781,257.149993896484,251.740005493164,254.220001220703,1164400,254.220001220703
2016-12-07,254.009994506836,255.649993896484,251.080001831055,253.940002441406,703200,253.940002441406
2016-12-08,254.570007324219,256.630004882812,253.169998168945,253.289993286133,735800,253.289993286133
