"Fecha","BWA.Open","BWA.High","BWA.Low","BWA.Close","BWA.Volume","BWA.Adjusted"
2016-04-29,32.1302833557129,32.2799301147461,31.4612674713135,31.6197185516357,3536709,27.6471900939941
2016-05-02,31.8309860229492,32.0070419311523,31.1179580688477,31.4172534942627,2939400,27.4701595306396
2016-05-03,31.1179580688477,32.0598602294922,30.3521137237549,31.5052814483643,3360174,27.5471324920654
2016-05-04,31.1971836090088,31.2676067352295,30.2376766204834,30.2640857696533,2637565,26.4618721008301
2016-05-05,30.5105628967285,30.8450698852539,29.7711277008057,29.797534942627,2006517,26.0539360046387
2016-05-06,29.7359142303467,30.1936626434326,29.5598583221436,29.8679580688477,3085035,26.1155128479004
2016-05-09,29.797534942627,30.0880279541016,29.6390857696533,29.7887325286865,1742170,26.0462417602539
2016-05-10,29.9911975860596,30.2904930114746,29.6830997467041,30.1408443450928,1530760,26.3541126251221
2016-05-11,29.9559860229492,30.5369720458984,29.8503513336182,29.9295768737793,2519875,26.1693897247314
2016-05-12,30.1584510803223,30.4313373565674,29.5070419311523,29.7095069885254,1303674,25.9769649505615
2016-05-13,29.577465057373,30,29.0052814483643,29.0228862762451,2029123,25.3766174316406
2016-05-16,29.1637325286865,29.6126766204834,29.049295425415,29.4190139770508,1295722,25.7229709625244
2016-05-17,29.2253513336182,29.7799301147461,29.0140857696533,29.4542255401611,2476253,25.7537612915039
2016-05-18,29.2429580688477,29.7887325286865,28.9436626434326,29.4278163909912,2045368,25.7306671142578
2016-05-19,29.1461277008057,29.4190139770508,28.3538722991943,28.450704574585,2266774,24.8763160705566
2016-05-20,28.6091556549072,29.0140857696533,28.3890857696533,28.9084510803223,1186666,25.2765560150146
2016-05-23,28.7940139770508,28.9436626434326,28.3538722991943,28.5739440917969,1274592,24.9840717315674
2016-05-24,28.8028163909912,29.3838024139404,28.4595069885254,29.1637325286865,1805558,25.4997615814209
2016-05-25,29.2341556549072,29.7447185516357,29.2341556549072,29.6478862762451,1758414,25.9230937957764
2016-05-26,29.6919002532959,29.7447185516357,29.2253513336182,29.3573932647705,1403301,25.6690902709961
2016-05-27,29.2429580688477,29.6478862762451,29.1109142303467,29.577465057373,1926997,25.9765434265137
2016-05-31,29.5246486663818,30.1144371032715,29.5246486663818,29.9559860229492,2176803,26.3089847564697
2016-06-01,29.5862674713135,29.797534942627,28.7940139770508,29.5246486663818,3080832,25.9301586151123
2016-06-02,29.4190139770508,30.3609142303467,29.3045768737793,30.2816905975342,1662422,26.5950355529785
2016-06-03,30.202465057373,30.202465057373,29.3045768737793,29.6478862762451,2019922,26.0383930206299
2016-06-06,29.8063373565674,30.3345069885254,29.5070419311523,30.2552814483643,2350838,26.5718402862549
2016-06-07,30.2464790344238,30.8362674713135,30.1144371032715,30.6778163909912,2438878,26.9429359436035
2016-06-08,30.8538722991943,31.1267604827881,30.4489440917969,30.4753513336182,1675486,26.7651195526123
2016-06-09,30.2904930114746,30.5809860229492,29.9383792877197,30.5105628967285,1410912,26.7960453033447
2016-06-10,30.0880279541016,30.2816905975342,29.6126766204834,29.6302814483643,1691390,26.0229301452637
2016-06-13,29.3926067352295,29.5598583221436,28.8116207122803,28.8292255401611,1668557,25.3194026947021
2016-06-14,28.653169631958,29.1197185516357,28.0721836090088,28.3010559082031,2925086,24.8555316925049
2016-06-15,28.424295425415,29.375,28.3890857696533,28.6971836090088,1562114,25.2034378051758
2016-06-16,28.4066905975342,29.0316905975342,28.1161975860596,28.9876766204834,1939493,25.4585609436035
2016-06-17,28.9612674713135,29.674295425415,28.8820419311523,29.471830368042,2054570,25.8837699890137
2016-06-20,30.096830368042,30.950704574585,30.0792255401611,30.5721836090088,2927358,26.8501625061035
2016-06-21,30.0528163909912,30.0528163909912,29.0404930114746,29.3573932647705,3617478,25.7832679748535
2016-06-22,29.1637325286865,29.6390857696533,29.1197185516357,29.1813373565674,2693570,25.6286449432373
2016-06-23,29.6302814483643,30.0176067352295,29.4806346893311,29.6654930114746,3892845,26.0538539886475
2016-06-24,28.2658443450928,28.3626766204834,26.4964790344238,26.8485927581787,9290662,23.5798988342285
2016-06-27,26.3028163909912,26.3556346893311,24.2253513336182,24.375,6005464,21.4074516296387
2016-06-28,24.797534942627,25.1584510803223,24.700704574585,25.0176067352295,3461278,21.9718227386475
2016-06-29,25.2728862762451,25.8538722991943,24.8855628967285,25.7834510803223,3011650,22.6444320678711
2016-06-30,25.8362674713135,25.9947185516357,25.1936626434326,25.9859142303467,2972458,22.8222503662109
2016-07-01,26.3820419311523,27.2535209655762,26.25,26.6637325286865,3597485,23.4175472259521
2016-07-05,26.1619720458984,26.3116207122803,25.0528163909912,25.1056346893311,2586218,22.0491409301758
2016-07-06,24.7359142303467,25.3873233795166,24.3221836090088,25.2464790344238,4129928,22.1728382110596
2016-07-07,25.4049301147461,26.2059860229492,25.3697185516357,25.8978862762451,1784656,22.7449417114258
2016-07-08,26.1355628967285,27.1390857696533,26.0739440917969,26.9102115631104,3684957,23.6340160369873
2016-07-11,27.1302814483643,27.8697185516357,27.1302814483643,27.297534942627,2387758,23.9741802215576
2016-07-12,27.7640857696533,28.3362674713135,27.3943653106689,27.5880279541016,3002334,24.2293128967285
2016-07-13,27.7200698852539,27.7200698852539,27.0598583221436,27.4383792877197,2054002,24.0978851318359
2016-07-14,28.0017604827881,28.221830368042,27.6496486663818,27.7640857696533,2147722,24.3839359283447
2016-07-15,27.8433094024658,28.3098583221436,27.4735927581787,28.0457744598389,2817507,24.6313285827637
2016-07-18,27.9841556549072,28.5123233795166,27.8080997467041,28.3186626434326,2026965,24.871000289917
2016-07-19,27.9753513336182,28.2042255401611,27.825704574585,28.0457744598389,1304469,24.6313285827637
2016-07-20,28.0457744598389,28.5035209655762,27.8521137237549,28.3978862762451,1281522,24.9405727386475
2016-07-21,28.6971836090088,29.2605628967285,28.6179580688477,29.2253513336182,2088422,25.6673011779785
2016-07-22,29.172534942627,29.2165489196777,28.6355628967285,29.0669002532959,1632091,25.5281352996826
2016-07-25,29.1197185516357,29.3309860229492,29.0052814483643,29.278169631958,1579835,25.7136898040771
2016-07-26,29.375,29.9559860229492,29.2341556549072,29.8767604827881,2193502,26.2394027709961
2016-07-27,29.903169631958,30.5545768737793,29.7623233795166,30.1144371032715,4560018,26.4481410980225
2016-07-28,29.1109142303467,29.4366207122803,28.1161975860596,28.6003513336182,3991336,25.1183891296387
2016-07-29,28.6619720458984,29.5422534942627,28.6443653106689,29.2077465057373,3909317,25.6518402099609
2016-08-01,29.2077465057373,29.5158443450928,28.9172534942627,29.1461277008057,2407184,25.5977230072021
2016-08-02,28.9436626434326,28.9700698852539,27.7200698852539,28.2834510803223,4778243,24.8400707244873
2016-08-03,27.9929580688477,28.8556346893311,27.8609142303467,28.7940139770508,2468982,25.2884750366211
2016-08-04,28.8116207122803,29.049295425415,28.6179580688477,28.6795768737793,1774546,25.1879692077637
2016-08-05,28.8996486663818,29.5422534942627,28.8028163909912,29.278169631958,1580971,25.7136898040771
2016-08-08,29.3838024139404,29.8503513336182,29.278169631958,29.4278163909912,1430224,25.8451156616211
2016-08-09,29.3397884368896,29.8591556549072,29.278169631958,29.674295425415,1641293,26.0615882873535
2016-08-10,29.7183094024658,29.8239440917969,29.5422534942627,29.674295425415,1201320,26.0615882873535
2016-08-11,29.8063373565674,30.0880279541016,29.6919002532959,29.9295768737793,1596080,26.2857875823975
2016-08-12,29.7623233795166,30.0704231262207,29.5510559082031,29.7623233795166,1350477,26.1389026641846
2016-08-15,29.8855628967285,30.5457744598389,29.8327465057373,30.1936626434326,1955510,26.5177230834961
2016-08-16,30.1496486663818,30.3433094024658,30.0176067352295,30.1496486663818,2090013,26.4790668487549
2016-08-17,30.1496486663818,30.2552814483643,29.8151416778564,29.9295768737793,2297106,26.2857875823975
2016-08-18,29.9119720458984,30.1496486663818,29.6478862762451,29.9383792877197,2440810,26.2935180664062
2016-08-19,29.7183094024658,30.1936626434326,29.700704574585,30.1144371032715,2368787,26.4481410980225
2016-08-22,29.9911975860596,30.1936626434326,29.7183094024658,30.1320419311523,1589491,26.4636058807373
2016-08-23,30.3873233795166,30.6338024139404,30.2112674713135,30.3345069885254,1615960,26.6414241790771
2016-08-24,30.3609142303467,30.4137325286865,29.8767604827881,29.9207744598389,1616528,26.2780590057373
2016-08-25,29.7887325286865,29.8767604827881,29.3926067352295,29.7271137237549,2421952,26.1079750061035
2016-08-26,30.3785209655762,30.3785209655762,29.5334510803223,29.6214790344238,2093194,26.0152034759521
2016-08-29,29.6390857696533,30.096830368042,29.5598583221436,29.9295768737793,1839070,26.2857875823975
2016-08-30,29.8151416778564,30.3961277008057,29.7535209655762,30.2200698852539,3797421,26.6567039489746
2016-08-31,30.1144371032715,30.5633792877197,29.9471836090088,30.2728862762451,2374126,26.7032890319824
2016-09-01,30.4137325286865,30.9330997467041,30.1584510803223,30.4665489196777,2973026,26.8741130828857
2016-09-02,30.6778163909912,31.0563373565674,30.4929580688477,30.8978862762451,4598982,27.2545871734619
2016-09-06,31.1707744598389,31.3820419311523,30.827465057373,31.2940139770508,3569085,27.6040115356445
2016-09-07,31.2940139770508,32.1126747131348,31.25,31.7957744598389,4609320,28.0466041564941
2016-09-08,31.6901416778564,31.7957744598389,31.3028163909912,31.549295425415,3361424,27.8291893005371
2016-09-09,31.2411975860596,31.3644371032715,30.0528163909912,30.0528163909912,4007694,26.5091648101807
2016-09-12,30.1584510803223,31.25,30.0176067352295,31.0563373565674,4728827,27.3943557739258
2016-09-13,30.6073932647705,31.0827465057373,30.4489440917969,30.6426067352295,3740394,27.0294132232666
2016-09-14,30.6426067352295,30.9419002532959,30.1144371032715,30.7306346893311,2957917,27.1070671081543
2016-09-15,30.7746486663818,31.1355628967285,30.6338024139404,30.8890857696533,4022349,27.2468318939209
2016-09-16,30.721830368042,30.8186626434326,30.4049301147461,30.7130279541016,5859715,27.0915336608887
2016-09-19,31.047534942627,31.3116207122803,30.3345069885254,30.422534942627,2380147,26.8352928161621
2016-09-20,30.6954231262207,30.7658443450928,29.9911975860596,30.1584510803223,1759437,26.6023406982422
2016-09-21,30.3169002532959,30.5457744598389,29.9119720458984,30.0088024139404,5136197,26.4703426361084
2016-09-22,30.4401416778564,30.9595069885254,30.4401416778564,30.8978862762451,3193864,27.2545871734619
2016-09-23,30.8186626434326,31.047534942627,30.7570419311523,30.8890857696533,2017309,27.2468318939209
2016-09-26,30.6514072418213,30.6866207122803,30.4049301147461,30.5721836090088,3115253,26.9672946929932
2016-09-27,30.5105628967285,30.5985927581787,30.1496486663818,30.3609142303467,2264730,26.7809391021729
2016-09-28,30.5105628967285,30.7834510803223,30.1584510803223,30.625,3209314,27.0138816833496
2016-09-29,30.5369720458984,30.8362674713135,30.1496486663818,30.1936626434326,1658901,26.6334037780762
2016-09-30,30.4489440917969,31.1091556549072,30.3345069885254,30.9683094024658,2571677,27.3167152404785
2016-10-03,30.9771137237549,31.047534942627,30.7746486663818,30.9771137237549,1550072,27.3244800567627
2016-10-04,31.1971836090088,31.3292255401611,30.7130279541016,30.8538722991943,2544526,27.2157669067383
2016-10-05,31.0035209655762,32.1566886901855,30.9859142303467,31.9542255401611,3122864,28.1863708496094
2016-10-06,31.0123233795166,31.4348583221436,30.5809860229492,31.2588024139404,4016101,27.5729522705078
2016-10-07,31.1443653106689,31.4788722991943,30.8098583221436,31.4172534942627,4210357,27.7127265930176
2016-10-10,31.6285209655762,31.971830368042,31.5669002532959,31.778169631958,3199771,28.0310840606689
2016-10-11,31.6637325286865,31.7869720458984,31.1443653106689,31.3028163909912,3014490,27.6117744445801
2016-10-12,31.2940139770508,31.3820419311523,31.1003513336182,31.3380279541016,2999154,27.6428337097168
2016-10-13,30.9154930114746,30.9771137237549,30.3345069885254,30.4049301147461,3506718,26.8197631835938
2016-10-14,30.7306346893311,31.0035209655762,30.4049301147461,30.5193653106689,2060931,26.9207077026367
2016-10-17,30.4753513336182,30.8626766204834,30.0616207122803,30.0704231262207,2525896,26.5247020721436
2016-10-18,30.4049301147461,30.4049301147461,29.1285209655762,29.6126766204834,3820368,26.1209278106689
2016-10-19,29.7271137237549,30.7306346893311,29.5598583221436,30.7042255401611,2752074,27.0837688446045
2016-10-20,30.6602115631104,30.827465057373,30.4929580688477,30.7746486663818,2155106,27.1458873748779
2016-10-21,30.4313373565674,30.7394371032715,30.0352115631104,30.625,2430813,27.0138816833496
2016-10-24,30.9154930114746,31.2676067352295,30.8186626434326,31.2235927581787,1951080,27.5418968200684
2016-10-25,31.0739440917969,31.3820419311523,30.3609142303467,30.7658443450928,3676550,27.1381168365479
2016-10-26,30.6690139770508,31.6901416778564,30.6338024139404,31.153169631958,6061469,27.479772567749
2016-10-27,30.3697185516357,31.3996486663818,30.0264072418213,31.1971836090088,5004989,27.5185966491699
2016-10-28,31.1795768737793,31.7869720458984,31.0123233795166,31.3644371032715,2867605,27.666130065918
2016-10-31,31.4348583221436,31.8133792877197,31.2411975860596,31.549295425415,2510787,27.8291893005371
2016-11-01,31.7165489196777,31.8309860229492,30.7306346893311,31.047534942627,2219971,27.3865928649902
2016-11-02,30.9154930114746,31.3028163909912,30.5809860229492,30.5985927581787,2580651,26.9905872344971
2016-11-03,30.7658443450928,30.9947185516357,30.0528163909912,30.1320419311523,2474435,26.5790538787842
2016-11-04,30.1144371032715,30.4577465057373,29.9295768737793,30.0088024139404,2174986,26.4703426361084
2016-11-07,30.7570419311523,31.0299301147461,30.5369720458984,31.0035209655762,2116368,27.3477687835693
2016-11-08,30.8978862762451,31.2588024139404,30.5633792877197,31.1355628967285,2163853,27.4642448425293
2016-11-09,29.6654930114746,30.3697185516357,29.1285209655762,29.9559860229492,5465182,26.423755645752
2016-11-10,30.0264072418213,31.2147884368896,29.9295768737793,30.9859142303467,4453574,27.3322467803955
2016-11-11,30.924295425415,31.4172534942627,30.0176067352295,30.2640857696533,5615475,26.6955242156982
2016-11-14,30.4401416778564,30.9066905975342,29.7623233795166,30.1232395172119,4299987,26.5712871551514
2016-11-15,30.1232395172119,30.422534942627,29.7711277008057,30.3345069885254,3185798,26.7576427459717
2016-11-16,30.1232395172119,30.4401416778564,30.0264072418213,30.3609142303467,2580197,26.7809391021729
2016-11-17,30.3697185516357,31.153169631958,30.299295425415,31.1443653106689,2674826,27.4720077514648
2016-11-18,31.1707744598389,31.6549301147461,31.0035209655762,31.4084510803223,2789221,27.7049541473389
2016-11-21,31.6285209655762,32.0158462524414,31.3644371032715,31.8309860229492,2218835,28.0776672363281
2016-11-22,31.5933094024658,31.7165489196777,31.0827465057373,31.5228862762451,2763774,27.8058967590332
2016-11-23,31.3820419311523,31.5052814483643,31.0827465057373,31.153169631958,2648016,27.479772567749
2016-11-25,31.25,31.672534942627,31.1619720458984,31.4084510803223,1353771,27.7049541473389
2016-11-28,31.3908443450928,31.6461277008057,31.0651416778564,31.153169631958,1842933,27.479772567749
2016-11-29,30.8098583221436,30.8450698852539,30.3169002532959,30.3345069885254,1821803,26.8784275054932
2016-11-30,30.7306346893311,31.7253513336182,30.5809860229492,31.3380279541016,3621795,27.7676181793213
2016-12-01,31.672534942627,32.8609161376953,31.6373233795166,32.4207763671875,5110978,28.7270088195801
2016-12-02,32.3503532409668,32.5264091491699,31.4612674713135,31.7517604827881,3919427,28.1342144012451
2016-12-05,32.1214790344238,33.2746467590332,32.068660736084,33.0017623901367,4427106,29.2418041229248
2016-12-06,32.9137306213379,34.771125793457,32.8433113098145,34.4718322753906,6868370,30.5443801879883
2016-12-07,34.7271118164062,36.9542236328125,34.6919021606445,36.6197166442871,6801346,32.4475593566895
2016-12-08,36.7341537475586,36.9102096557617,36.3380279541016,36.646125793457,3599075,32.4709548950195
2016-12-09,36.6197166442871,36.8661956787109,36.2940139770508,36.8485908508301,2577584,32.6503448486328
2016-12-12,36.7429580688477,36.7605628967285,36.0739440917969,36.1795768737793,2854200,32.0575561523438
2016-12-13,35.8978881835938,36.1091537475586,35.5105628967285,35.8890838623047,2636542,31.8001708984375
2016-12-14,35.4137306213379,35.5985908508301,34.5598602294922,34.603874206543,2797968,30.6613826751709
2016-12-15,34.5862693786621,35.1672554016113,34.4806327819824,34.7359161376953,2768318,30.778377532959
2016-12-16,34.9647903442383,35.193660736084,34.6214790344238,34.9823951721191,5590142,30.9967784881592
2016-12-19,34.2517623901367,35.0792236328125,34.2429580688477,35.0792236328125,2814213,31.0825729370117
2016-12-20,35.396125793457,36.0299301147461,35.1320419311523,35.5457763671875,2551910,31.4959812164307
2016-12-21,35.6602096557617,35.9507026672363,35.5017623901367,35.7130279541016,1895416,31.6441650390625
2016-12-22,35.5545768737793,35.5897903442383,34.7007026672363,34.8855628967285,1965394,30.910982131958
2016-12-23,34.9471817016602,35.1496467590332,34.797534942627,34.9735908508301,983549,30.9889755249023
2016-12-27,35.0352096557617,35.5721817016602,35,35.2992973327637,896190,31.2775726318359
2016-12-28,35.4489440917969,35.6338043212891,34.5246467590332,34.6214790344238,1224608,30.67698097229
2016-12-29,34.7535209655762,34.9207763671875,34.5950698852539,34.7623252868652,1140771,30.801778793335
2016-12-30,34.9647903442383,35,34.4014091491699,34.7183113098145,1506677,30.7627754211426
2017-01-03,35.1232376098633,35.431339263916,34.6654930114746,35.2728881835938,1687528,31.2541770935059
2017-01-04,35.202465057373,36.0035209655762,34.4806327819824,35.9330978393555,1818622,31.8391666412354
2017-01-05,35.8626747131348,36.1971817016602,35.3785209655762,35.8890838623047,2016854,31.8001708984375
2017-01-06,36.0739440917969,36.4172554016113,35.6690139770508,36.1795768737793,2032645,32.0575561523438
2017-01-09,36.0827445983887,36.3732376098633,35.6690139770508,35.9330978393555,1761822,31.8391666412354
2017-01-10,36.0651397705078,36.452465057373,35.7042236328125,35.8890838623047,3165918,31.8001708984375
2017-01-11,35.7570419311523,35.818660736084,34.7095069885254,35.3169021606445,5044976,31.2931690216064
2017-01-12,35.3345069885254,35.5457763671875,34.6126747131348,35.202465057373,2767410,31.1917705535889
2017-01-13,35.2816886901855,35.6426048278809,35.2552833557129,35.4753532409668,1475437,31.4335670471191
2017-01-17,35.3169021606445,35.4577445983887,34.9031677246094,35.0264091491699,1818395,31.0357837677002
2017-01-18,35.193660736084,35.193660736084,34.8679580688477,35.0176048278809,2298810,31.0279712677002
2017-01-19,35.1408462524414,35.193660736084,34.8767623901367,35.0528182983398,2031054,31.0591773986816
2017-01-20,35.1320419311523,35.2376747131348,34.7799301147461,35.0880279541016,2049798,31.0903797149658
2017-01-23,35.0968322753906,35.3169021606445,34.5950698852539,34.771125793457,1819872,30.8095817565918
2017-01-24,35.0264091491699,35.6778182983398,35.0088043212891,35.5897903442383,2439219,31.5349731445312
2017-01-25,35.8714790344238,36.3644371032715,35.8714790344238,36.3556327819824,1035691,32.2135696411133
2017-01-26,36.1971817016602,36.4700698852539,35.827465057373,35.8978881835938,1406709,31.8079605102539
2017-01-27,35.9066886901855,36.0299301147461,35.3873252868652,35.5633811950684,1098626,31.5115699768066
2017-01-30,35.6690139770508,35.7746467590332,35.1056327819824,35.7042236328125,1933586,31.6363677978516
2017-01-31,35.5809860229492,35.9683113098145,35.2728881835938,35.9419021606445,2055024,31.8469753265381
2017-02-01,36.2235908508301,36.5316886901855,35.8098602294922,36.1179580688477,1391146,32.0029563903809
2017-02-02,36.1003532409668,36.3292236328125,35.4489440917969,35.625,2088082,31.5661697387695
2017-02-03,35.827465057373,35.9859161376953,35.6161956787109,35.7394371032715,1163378,31.6675682067871
2017-02-06,35.4401397705078,35.7306327819824,35.3873252868652,35.7130279541016,981390,31.6441650390625
2017-02-07,35.6426048278809,35.6426048278809,34.9471817016602,35.2992973327637,1906662,31.2775726318359
2017-02-08,35.3345069885254,35.7394371032715,35.0792236328125,35.6161956787109,2265525,31.55837059021
2017-02-09,35.2112693786621,36.3644371032715,35.2112693786621,35.7834510803223,2908387,31.7065658569336
2017-02-10,35.9947166442871,36.6637306213379,35.9154930114746,36.646125793457,2385486,32.4709548950195
2017-02-13,36.681339263916,37.1302833557129,36.4348602294922,36.681339263916,2596896,32.5021591186523
2017-02-14,36.7429580688477,36.8926048278809,36.1971817016602,36.5316886901855,1923816,32.369556427002
2017-02-15,36.5316886901855,37.0158462524414,36.1883811950684,36.8926048278809,1740693,32.6893577575684
2017-02-16,36.9102096557617,37.1919021606445,36.25,36.4260559082031,1544278,32.2759590148926
2017-02-17,36.0651397705078,37.306339263916,35.7922554016113,37.306339263916,2581106,33.0559463500977
2017-02-21,37.5176048278809,38.1338043212891,37.1654930114746,37.5264091491699,2759798,33.2509460449219
2017-02-22,37.4911956787109,37.728874206543,37.3239440917969,37.6496467590332,1570861,33.3601455688477
2017-02-23,37.7552833557129,37.922534942627,37.2799301147461,37.3855628967285,1673328,33.1261444091797
2017-02-24,36.9718322753906,37.0158462524414,36.2940139770508,36.5580978393555,2880555,32.392951965332
2017-02-27,36.5052833557129,37.3855628967285,36.3996467590332,37.3679580688477,2113982,33.2378273010254
2017-02-28,37.1390838623047,37.4647903442383,37.0246467590332,37.1390838623047,2001973,33.0342636108398
2017-03-01,37.7552833557129,38.2306327819824,37.6232376098633,37.8433113098145,2387872,33.6606483459473
2017-03-02,37.8609161376953,38.1954231262207,37.7904930114746,37.9753532409668,2298355,33.7780914306641
2017-03-03,37.9665489196777,38.0369720458984,37.5880279541016,37.8169021606445,2285405,33.6371536254883
2017-03-06,37.3327445983887,37.4119720458984,36.8045768737793,36.8838043212891,1956419,32.8071937561035
2017-03-07,36.8133811950684,36.9630279541016,36.443660736084,36.6989440917969,2253029,32.642765045166
2017-03-08,36.7341537475586,37.0422554016113,36.6021118164062,36.9190139770508,1709794,32.8385047912598
2017-03-09,36.9630279541016,36.9630279541016,36.4260559082031,36.5845069885254,1780112,32.5409812927246
2017-03-10,36.9102096557617,37.1126747131348,36.5669021606445,36.7869720458984,1905754,32.721061706543
2017-03-13,36.9718322753906,37.5616188049316,36.875,37.5088043212891,1947445,33.3631134033203
2017-03-14,37.2359161376953,37.9577445983887,37.1742973327637,37.8697166442871,1902914,33.6841316223145
2017-03-15,38.0457763671875,38.9348602294922,37.9137306213379,38.6883811950684,2071610,34.4123229980469
2017-03-16,38.7852096557617,38.943660736084,38.3626747131348,38.4242973327637,1546550,34.177417755127
2017-03-17,38.3450698852539,38.3450698852539,37.4119720458984,37.6408462524414,2421043,33.4805641174316
2017-03-20,37.6672554016113,37.7816886901855,37.3239440917969,37.4735908508301,1352408,33.3317947387695
2017-03-21,37.6496467590332,37.6496467590332,35.9066886901855,35.9507026672363,2107734,31.9772262573242
2017-03-22,36.0387306213379,36.7429580688477,35.5721817016602,36.5140838623047,3302352,32.4783363342285
2017-03-23,36.3732376098633,36.4348602294922,35.9595069885254,36.2764091491699,2168397,32.2669258117676
2017-03-24,36.3908462524414,36.5404930114746,36.0915489196777,36.3380279541016,1713542,32.3217239379883
2017-03-27,35.7658462524414,36.3028182983398,35.5721817016602,36.2676048278809,1749440,32.2590980529785
2017-03-28,36.2852096557617,36.9190139770508,36.1531677246094,36.7517623901367,2976888,32.6897392272949
2017-03-29,36.7693672180176,37.2271118164062,36.7077445983887,36.9102096557617,1192573,32.8306884765625
2017-03-30,36.875,37.0070419311523,36.6637306213379,36.9366188049316,856885,32.8541717529297
2017-03-31,36.8485908508301,37.068660736084,36.7253532409668,36.7869720458984,1865312,32.721061706543
2017-04-03,36.9278182983398,36.9278182983398,34.7007026672363,35.5105628967285,4426992,31.5857334136963
2017-04-04,35.2992973327637,35.3785209655762,33.9260559082031,34.0580978393555,4666915,30.2938060760498
2017-04-05,34.3397903442383,34.4190139770508,33.5739440917969,33.6091537475586,3668826,29.8944759368896
2017-04-06,33.5827445983887,33.7588043212891,33.1514091491699,33.4419021606445,3413453,29.7457122802734
2017-04-07,33.2746467590332,33.6443672180176,33.0457763671875,33.4771118164062,2148517,29.7770290374756
2017-04-10,33.4683113098145,33.6619720458984,33.1866188049316,33.4507026672363,2021739,29.7535285949707
2017-04-11,33.4154930114746,33.6971817016602,33.1338043212891,33.6707763671875,3057885,29.9492797851562
2017-04-12,33.6443672180176,34.1021118164062,33.521125793457,33.9700698852539,3162965,30.2155075073242
2017-04-13,33.7940139770508,34.2605628967285,33.4595069885254,33.4595069885254,1714906,29.7613677978516
2017-04-17,33.6091537475586,34.1197166442871,33.4859161376953,34.1021118164062,1373651,30.3329448699951
2017-04-18,33.8028182983398,34.3573951721191,33.8028182983398,34.1989440917969,1847250,30.4190731048584
2017-04-19,34.4806327819824,35.2112693786621,34.4454231262207,34.9031677246094,2465688,31.045467376709
2017-04-20,35.2112693786621,35.7834510803223,35.193660736084,35.2992973327637,2665397,31.3978118896484
2017-04-21,35.2112693786621,35.3433113098145,34.6566886901855,34.7799301147461,1933131,30.935848236084
2017-04-24,35.396125793457,35.6866188049316,35.193660736084,35.6073951721191,1745691,31.6718502044678
2017-04-25,35.7658462524414,36.1619720458984,35.5809860229492,35.9507026672363,1580517,31.9772262573242
2017-04-26,36.0035209655762,36.5580978393555,35.8450698852539,36.1443672180176,2147835,32.1494903564453
2017-04-27,37.3767623901367,37.6320419311523,35.5721817016602,37.0950698852539,3092533,32.9951171875
2017-04-28,37.1919021606445,37.2623252868652,36.8397903442383,37.2183113098145,2380942,33.1047248840332
2017-05-01,37.5,38.1954231262207,37.3239440917969,37.6672554016113,2652106,33.5040512084961
2017-05-02,37.5352096557617,37.7816886901855,35.8362693786621,35.9859161376953,3978499,32.008544921875
2017-05-03,35.4665489196777,36.2323951721191,35.3521118164062,36.0915489196777,2795014,32.1024971008301
2017-05-04,36.1355628967285,36.4348602294922,35.8626747131348,36.3820419311523,1949944,32.3608894348145
2017-05-05,36.6197166442871,36.7517623901367,36.2676048278809,36.7341537475586,1563477,32.6740684509277
2017-05-08,36.7253532409668,36.9718322753906,36.443660736084,36.6285209655762,2426610,32.5801200866699
2017-05-09,36.7165489196777,37.0510559082031,36.681339263916,36.8838043212891,1956078,32.8071937561035
2017-05-10,36.8573951721191,37.1566886901855,36.7429580688477,37.0950698852539,2024920,32.9951171875
2017-05-11,37.0510559082031,37.1214790344238,36.4964790344238,36.8221817016602,1343547,32.7523803710938
2017-05-12,36.6549301147461,36.8838043212891,36.5492973327637,36.6637306213379,1623117,32.6114387512207
2017-05-15,36.7517623901367,37.1302833557129,36.7341537475586,36.9894371032715,1411026,32.9011535644531
2017-05-16,37.2799301147461,37.297534942627,36.7517623901367,37.1566886901855,1394213,33.0499153137207
2017-05-17,37.1566886901855,37.1566886901855,35.1144371032715,35.1584510803223,2810464,31.2725296020508
2017-05-18,35.1320419311523,35.5281677246094,35.0352096557617,35.3257026672363,1279931,31.4213027954102
2017-05-19,35.4753532409668,35.9595069885254,35.4753532409668,35.5633811950684,1320259,31.6327056884766
2017-05-22,35.9154930114746,36.478874206543,35.6514091491699,36.4172554016113,1736149,32.3922080993652
2017-05-23,36.5933113098145,36.6021118164062,35.7482376098633,35.9330978393555,1505768,31.9615631103516
2017-05-24,36.047534942627,36.2059860229492,35.818660736084,36.1355628967285,960147,32.1416473388672
2017-05-25,36.3116188049316,36.3644371032715,35.228874206543,35.5897903442383,2075472,31.6562004089355
2017-05-26,35.5633811950684,36.2588043212891,35.5633811950684,36.0827445983887,1109531,32.0946655273438
2017-05-30,36.2676048278809,37.3239440917969,35.9419021606445,37.1390838623047,3614411,33.1629295349121
2017-05-31,37.3151397705078,37.4559860229492,36.3204231262207,37.4207763671875,3433674,33.4144592285156
2017-06-01,38.0193672180176,39.6566886901855,37.6760559082031,39.0492973327637,4911723,34.8686332702637
2017-06-02,38.952465057373,39.4630279541016,38.6267623901367,38.9700698852539,2524306,34.7978820800781
2017-06-05,38.9700698852539,39.1197166442871,38.7411956787109,39.0052833557129,1171784,34.8293342590332
