"Fecha","DPZ.Open","DPZ.High","DPZ.Low","DPZ.Close","DPZ.Volume","DPZ.Adjusted"
2014-05-30,72.3000030517578,72.5100021362305,71.9599990844727,72.4499969482422,311500,65.5839767456055
2014-06-02,72.5899963378906,73.0400009155273,71.6900024414062,72.9899978637695,245000,66.0727996826172
2014-06-03,72.75,73.0199966430664,72.2799987792969,72.6699981689453,241500,65.7831192016602
2014-06-04,72.5,73.4599990844727,72.4700012207031,73.2300033569336,204200,66.2900619506836
2014-06-05,73.370002746582,73.75,72.870002746582,73.3099975585938,212600,66.3624801635742
2014-06-06,73.3499984741211,74.1100006103516,73.0999984741211,73.9100036621094,210100,66.9056243896484
2014-06-09,73.870002746582,74.0599975585938,73.2399978637695,73.4199981689453,145500,66.462043762207
2014-06-10,73.7300033569336,73.9400024414062,72.3000030517578,73.0599975585938,358000,66.1361694335938
2014-06-11,72.5400009155273,73.5199966430664,72.3600006103516,73.3600006103516,240900,66.6357421875
2014-06-12,73.379997253418,73.379997253418,72.25,72.3600006103516,262400,65.727409362793
2014-06-13,72.370002746582,72.8899993896484,72.129997253418,72.5400009155273,213300,65.8909072875977
2014-06-16,72.3899993896484,72.5800018310547,72.0599975585938,72.1800003051758,239300,65.5639038085938
2014-06-17,70.870002746582,71.3000030517578,70.2300033569336,71,975400,64.4920883178711
2014-06-18,70.9000015258789,71.9899978637695,70.5599975585938,71.9899978637695,423600,65.3913040161133
2014-06-19,72.4199981689453,72.6800003051758,71.7699966430664,71.8399963378906,334500,65.2550811767578
2014-06-20,71.6600036621094,72,71.5400009155273,71.8000030517578,634400,65.2187652587891
2014-06-23,71.9499969482422,71.9499969482422,71.1900024414062,71.5800018310547,569900,65.0188827514648
2014-06-24,71.5999984741211,72.4000015258789,71.2600021362305,72.120002746582,526200,65.509407043457
2014-06-25,71.879997253418,72.7200012207031,71.5699996948242,72.4199981689453,324500,65.7819213867188
2014-06-26,72.4199981689453,72.7099990844727,71.9599990844727,72.5699996948242,422000,65.9181594848633
2014-06-27,72.4400024414062,73.3499984741211,72.2799987792969,72.9800033569336,421100,66.2905731201172
2014-06-30,72.8099975585938,73.129997253418,72.4599990844727,73.0899963378906,431400,66.390495300293
2014-07-01,73.2399978637695,74.3199996948242,73.2399978637695,74.0400009155273,419100,67.25341796875
2014-07-02,73.8600006103516,74.0500030517578,73.0999984741211,73.4199981689453,320200,66.6902465820312
2014-07-03,73.4300003051758,73.7699966430664,73.1699981689453,73.629997253418,271600,66.880989074707
2014-07-07,73.5800018310547,73.8899993896484,73.3199996948242,73.5500030517578,290500,66.8083267211914
2014-07-08,73.379997253418,73.9300003051758,73.0199966430664,73.4000015258789,488500,66.6720733642578
2014-07-09,73.6800003051758,74.6800003051758,73.6800003051758,74.629997253418,269600,67.7893371582031
2014-07-10,73.6999969482422,74.0699996948242,73.3399963378906,73.6999969482422,316400,66.9445953369141
2014-07-11,73.5800018310547,73.8300018310547,73.2200012207031,73.5800018310547,186700,66.8356018066406
2014-07-14,73.8300018310547,73.9800033569336,73.4700012207031,73.6500015258789,196600,66.8991546630859
2014-07-15,73.629997253418,73.879997253418,72.8600006103516,73.25,265600,66.5358352661133
2014-07-16,73.629997253418,73.870002746582,72.6900024414062,73.0400009155273,626000,66.345100402832
2014-07-17,72.5599975585938,73.1699981689453,72,72.5999984741211,424000,65.9454116821289
2014-07-18,73.0100021362305,73.879997253418,72.6999969482422,73.2300033569336,385600,66.5176849365234
2014-07-21,73.1800003051758,73.5999984741211,72.9499969482422,73.3899993896484,529200,66.6629867553711
2014-07-22,74.2799987792969,76.4400024414062,74.0500030517578,76.1100006103516,1233300,69.133674621582
2014-07-23,76.2900009155273,76.4300003051758,75.3600006103516,75.4300003051758,588300,68.5160064697266
2014-07-24,75.5400009155273,75.6100006103516,74.5899963378906,74.6100006103516,449100,67.7711715698242
2014-07-25,74.4499969482422,74.6399993896484,73.9700012207031,74.2300033569336,439200,67.4260025024414
2014-07-28,74.379997253418,74.6399993896484,73.9599990844727,74.0400009155273,332500,67.25341796875
2014-07-29,74.4199981689453,74.6100006103516,73.8199996948242,73.870002746582,393300,67.0989761352539
2014-07-30,74.1600036621094,74.3199996948242,73.120002746582,73.5500030517578,301900,66.8083267211914
2014-07-31,72.7099990844727,73.2699966430664,72,72,395700,65.4004135131836
2014-08-01,71.5999984741211,72.4100036621094,69.7600021362305,70.1699981689453,985100,63.7381286621094
2014-08-04,71.379997253418,71.5899963378906,70.8499984741211,71.3000030517578,811300,64.7645645141602
2014-08-05,71.0599975585938,71.8600006103516,70.9400024414062,71.3000030517578,575400,64.7645645141602
2014-08-06,71.0999984741211,72.0400009155273,71.0400009155273,71.3300018310547,453800,64.7918090820312
2014-08-07,71.6500015258789,72.129997253418,71.2300033569336,71.3399963378906,315900,64.8009033203125
2014-08-08,71.4800033569336,72.0599975585938,71.4000015258789,72.0599975585938,405400,65.4549102783203
2014-08-11,72.4300003051758,72.7699966430664,71.9899978637695,72.75,271400,66.0816802978516
2014-08-12,72.7799987792969,73.8099975585938,72.7600021362305,73.6999969482422,541800,66.9445953369141
2014-08-13,74,74.629997253418,73.5699996948242,74.4899978637695,333100,67.6621780395508
2014-08-14,74.4599990844727,74.7699966430664,74.120002746582,74.75,192600,67.8983383178711
2014-08-15,74.9899978637695,74.9899978637695,74.0299987792969,74.5500030517578,214200,67.716667175293
2014-08-18,74.8099975585938,75.3600006103516,74.8099975585938,75.0400009155273,225100,68.1617431640625
2014-08-19,75.3000030517578,75.4000015258789,74.9700012207031,75.1500015258789,157700,68.2616806030273
2014-08-20,75.0400009155273,75.1500015258789,74.4100036621094,74.6600036621094,261400,67.8165893554688
2014-08-21,74.8199996948242,74.9100036621094,74.2099990844727,74.75,337700,67.8983383178711
2014-08-22,74.5999984741211,74.5999984741211,74.0199966430664,74.0299987792969,253200,67.2443313598633
2014-08-25,74.5999984741211,75.0899963378906,74.3499984741211,75.0299987792969,177200,68.1526870727539
2014-08-26,75.0100021362305,75.5199966430664,74.7300033569336,75.25,221900,68.3525009155273
2014-08-27,75.3399963378906,75.4100036621094,74.9800033569336,75.1600036621094,230800,68.270751953125
2014-08-28,74.9599990844727,75.4199981689453,74.629997253418,75.2600021362305,184600,68.3616027832031
2014-08-29,75.2900009155273,75.7099990844727,75.0299987792969,75.4499969482422,276000,68.5341567993164
2014-09-02,75.6500015258789,76.1500015258789,75.4300003051758,76,311400,69.0337677001953
2014-09-03,76.1500015258789,76.2399978637695,75.3099975585938,75.6100006103516,325500,68.6795196533203
2014-09-04,75.5500030517578,75.9400024414062,75.1399993896484,75.379997253418,162800,68.4706039428711
2014-09-05,75.2399978637695,76.4700012207031,75.1500015258789,76.4300003051758,198100,69.4243392944336
2014-09-08,76.3300018310547,76.5,75.6800003051758,76.0599975585938,334500,69.0882797241211
2014-09-09,75.8499984741211,76.2399978637695,75.4400024414062,75.5400009155273,268900,68.6159210205078
2014-09-10,75.4599990844727,76.2600021362305,75.4499969482422,76.2200012207031,262100,69.2336044311523
2014-09-11,75.8600006103516,76.379997253418,75.75,76.2399978637695,198300,69.4796447753906
2014-09-12,76.2399978637695,76.2600021362305,75.7099990844727,76.0299987792969,271500,69.2882995605469
2014-09-15,76.1699981689453,76.3399963378906,75.8499984741211,76.2099990844727,203900,69.4523239135742
2014-09-16,75.9599990844727,76.7600021362305,75.7600021362305,76.5800018310547,420300,69.7895126342773
2014-09-17,76.5899963378906,76.9400024414062,76.2300033569336,76.5699996948242,304700,69.7804107666016
2014-09-18,76.8000030517578,77,76.2799987792969,76.7399978637695,378700,69.9353485107422
2014-09-19,76.7699966430664,77.2300033569336,76.3000030517578,77,510500,70.1722640991211
2014-09-22,76.9400024414062,76.9599990844727,75.6600036621094,75.8600006103516,258700,69.1333541870117
2014-09-23,75.7900009155273,76.3899993896484,75.6699981689453,75.8300018310547,270000,69.1060180664062
2014-09-24,75.8300018310547,76.4899978637695,75.8099975585938,76.3600006103516,172100,69.5890045166016
2014-09-25,76.4300003051758,76.4899978637695,75.7600021362305,76.3000030517578,302600,69.5343475341797
2014-09-26,76.4000015258789,77.8600006103516,76.2099990844727,77.2699966430664,338000,70.4182968139648
2014-09-29,76.5999984741211,77.7600021362305,76.4400024414062,77.629997253418,359300,70.7463989257812
2014-09-30,77.4300003051758,77.5400009155273,76.5100021362305,76.9599990844727,599900,70.1358108520508
2014-10-01,76.9000015258789,77.3199996948242,76.0800018310547,77.0999984741211,1339600,70.2634048461914
2014-10-02,77.2300033569336,77.7900009155273,76.870002746582,77.5800018310547,553500,70.7008438110352
2014-10-03,77.9100036621094,78.1800003051758,77.5800018310547,77.6999969482422,553700,70.810173034668
2014-10-06,77.8300018310547,78.0500030517578,77.3399963378906,77.8499984741211,349900,70.9469146728516
2014-10-07,77.4499969482422,77.6800003051758,76.7300033569336,76.8099975585938,460000,69.9991226196289
2014-10-08,77.0500030517578,78.0100021362305,76.3099975585938,77.9199981689453,607300,71.0106735229492
2014-10-09,77.9100036621094,77.9499969482422,76.6399993896484,76.6999969482422,403700,69.8988952636719
2014-10-10,76.5599975585938,77.379997253418,76.1999969482422,76.4100036621094,496100,69.6345748901367
2014-10-13,76.1399993896484,77.4400024414062,75.6399993896484,75.7200012207031,782800,69.0057601928711
2014-10-14,78.2200012207031,84.5100021362305,78,84.3000030517578,2277200,76.824951171875
2014-10-15,83.5999984741211,84.7300033569336,83.3099975585938,83.6500015258789,1553000,76.2326049804688
2014-10-16,82.5500030517578,84.3300018310547,82.5100021362305,83.9300003051758,1071100,76.4877624511719
2014-10-17,84.6999969482422,85,84.3099975585938,84.8399963378906,562000,77.3170547485352
2014-10-20,84.8600006103516,86.1500015258789,84.8600006103516,86,400100,78.3742294311523
2014-10-21,85.9000015258789,86.2699966430664,85.25,85.9899978637695,858400,78.3651123046875
2014-10-22,86.120002746582,86.8399963378906,85.7699966430664,86.4499969482422,553500,78.7843322753906
2014-10-23,86.9499969482422,87.4300003051758,86.5500030517578,87.3000030517578,765900,79.558952331543
2014-10-24,87.3300018310547,88.0299987792969,87.0500030517578,87.6800003051758,489000,79.9052581787109
2014-10-27,87.6500015258789,88.3499984741211,87.3600006103516,88.2600021362305,320000,80.433837890625
2014-10-28,88.6600036621094,89,88.0100021362305,89,393600,81.1082153320312
2014-10-29,88.5299987792969,89.0999984741211,88.1800003051758,88.9800033569336,342700,81.0899887084961
2014-10-30,88.9700012207031,89.3000030517578,88.620002746582,88.879997253418,275700,80.9988403320312
2014-10-31,89.1999969482422,89.3199996948242,88.629997253418,88.7900009155273,533600,80.9168395996094
2014-11-03,89.1500015258789,89.6800003051758,88.8300018310547,89.5500030517578,395800,81.6094436645508
2014-11-04,89.6500015258789,90.370002746582,89.6500015258789,90.25,464500,82.2473678588867
2014-11-05,89.8499984741211,90.5299987792969,89.5899963378906,90.5,486300,82.475212097168
2014-11-06,90.620002746582,91.2200012207031,90.0599975585938,90.8499984741211,490800,82.7941741943359
2014-11-07,90.6399993896484,90.8899993896484,90.3499984741211,90.8000030517578,299500,82.7485961914062
2014-11-10,90.870002746582,92.2399978637695,90.6100006103516,92.0800018310547,264900,83.9150924682617
2014-11-11,92.2300033569336,92.379997253418,91.2799987792969,91.5699996948242,265100,83.450325012207
2014-11-12,91.2099990844727,91.8600006103516,90.7600021362305,91.6500015258789,432400,83.5232315063477
2014-11-13,91.9899978637695,92.4499969482422,91.3600006103516,91.870002746582,256300,83.7237167358398
2014-11-14,91.9499969482422,92.4800033569336,91.2799987792969,91.4599990844727,241900,83.3500747680664
2014-11-17,91.4599990844727,92.0999984741211,91,91.0199966430664,295100,82.949089050293
2014-11-18,91.1600036621094,91.8300018310547,91,91.5199966430664,305300,83.4047393798828
2014-11-19,91.6100006103516,91.7200012207031,90.629997253418,91.4100036621094,271500,83.3045120239258
2014-11-20,91.1699981689453,93.0899963378906,91.0699996948242,92.4700012207031,361300,84.2705154418945
2014-11-21,93.1999969482422,93.2799987792969,92.3000030517578,92.6999969482422,337900,84.4801177978516
2014-11-24,92.8199996948242,93.6500015258789,92.3199996948242,93.370002746582,254600,85.0907135009766
2014-11-25,93.2799987792969,93.6399993896484,92.8199996948242,93.1600036621094,312800,84.8993606567383
2014-11-26,93.1100006103516,93.6100006103516,92.8199996948242,93.2300033569336,194100,84.9631042480469
2014-11-28,92.8300018310547,95.4899978637695,92.8300018310547,93.8499984741211,228600,85.5281524658203
2014-12-01,93.7900009155273,95.7200012207031,93.5800018310547,94.1999969482422,382600,85.8470993041992
2014-12-02,94.1999969482422,95.2300033569336,94.1600036621094,95.0899963378906,582100,86.6581726074219
2014-12-03,95.3099975585938,95.9700012207031,94.8600006103516,95.6999969482422,232500,87.2141189575195
2014-12-04,95.7300033569336,96.3499984741211,95.4700012207031,95.9300003051758,304000,87.4237289428711
2014-12-05,96.0999984741211,96.2099990844727,94.6699981689453,94.8899993896484,361200,86.475944519043
2014-12-08,94.25,96.0800018310547,94.0199966430664,95.4000015258789,270800,86.9407196044922
2014-12-09,94.9400024414062,95.0299987792969,93.879997253418,94.9199981689453,191000,86.5032730102539
2014-12-10,94.5599975585938,95.25,93.2099990844727,93.3199996948242,239700,85.0451507568359
2014-12-11,93.4899978637695,94.629997253418,93.3899993896484,94.120002746582,380800,86.0046310424805
2014-12-12,93.6800003051758,95.6800003051758,93.0400009155273,95.0699996948242,257800,86.8727035522461
2014-12-15,94.9100036621094,95.3099975585938,93.5199966430664,94,322200,85.8949584960938
2014-12-16,93.7300033569336,93.8499984741211,92.2600021362305,92.9199981689453,418000,84.9080657958984
2014-12-17,93.1600036621094,93.9199981689453,91.9000015258789,93.4300003051758,432700,85.3741073608398
2014-12-18,93.8899993896484,94.4499969482422,93.129997253418,94.4499969482422,432500,86.3061599731445
2014-12-19,94.6999969482422,96.4300003051758,94.6600036621094,95.6900024414062,759200,87.4392471313477
