"Fecha","TT.Open","TT.High","TT.Low","TT.Close","TT.Volume","TT.Adjusted"
2014-05-30,46.2373924255371,46.4856491088867,45.9813804626465,46.4080696105957,2508523,39.0784797668457
2014-06-02,46.4158248901367,46.6640815734863,45.7874336242676,46.346004486084,1786038,39.0262184143066
2014-06-03,46.2451515197754,46.3149719238281,45.8572540283203,46.0822334289551,3791594,38.8041000366211
2014-06-04,46.0744743347168,46.7183876037598,45.9348335266113,46.6873550415039,2723141,39.313663482666
2014-06-05,46.8735466003418,47.4398765563965,46.423583984375,47.1683464050293,3444595,39.7186737060547
2014-06-06,46.9899139404297,48.0915451049805,46.9899139404297,48.0760269165039,2116925,40.4830055236816
2014-06-09,48.0605125427246,48.8130340576172,47.7967414855957,48.4949569702148,2632138,40.8357620239258
2014-06-10,48.3708305358887,48.8750953674316,48.2001533508301,48.844066619873,3069109,41.1297378540039
2014-06-11,48.463924407959,48.5104713439941,48.0837860107422,48.2544593811035,2900508,40.7952461242676
2014-06-12,48.1225776672363,48.378589630127,47.9829330444336,48.1225776672363,3695563,40.6837348937988
2014-06-13,48.1458473205566,48.3320388793945,47.889835357666,48.3320388793945,2353972,40.8608283996582
2014-06-16,48.1536064147949,48.774242401123,48.0682716369629,48.7509689331055,2565497,41.2150077819824
2014-06-17,48.5492630004883,49.0535316467285,48.2854919433594,48.8906135559082,2519093,41.333065032959
2014-06-18,48.8750953674316,49.2785110473633,48.4949569702148,49.2397193908691,1789905,41.6282005310059
2014-06-19,49.262996673584,49.4103965759277,49.115592956543,49.3638496398926,1763223,41.7331352233887
2014-06-20,49.5345230102539,49.7362289428711,49.3716049194336,49.6431350708008,3471148,41.9692687988281
2014-06-23,49.3948783874512,49.6664085388184,48.8750953674316,48.9604339599609,1854871,41.3920860290527
2014-06-24,48.9216461181641,49.1854133605957,48.1613655090332,48.2622184753418,2439433,40.8017997741699
2014-06-25,48.2311859130859,48.7587280273438,48.114818572998,48.4871978759766,2107644,40.9920120239258
2014-06-26,48.6346015930176,48.6656303405762,48.0837860107422,48.54150390625,1820326,41.037899017334
2014-06-27,48.3397979736328,48.688907623291,48.2544593811035,48.6423568725586,4897427,41.1231842041016
2014-06-30,48.5104713439941,48.8207893371582,48.3708305358887,48.4949569702148,2077223,40.9985580444336
2014-07-01,48.774242401123,49.1388664245605,48.5802955627441,48.774242401123,1558788,41.2346649169922
2014-07-02,48.7587280273438,49.2397193908691,48.5880546569824,48.6501159667969,1905658,41.1297416687012
2014-07-03,48.7587280273438,49.1311073303223,48.7509689331055,48.9526748657227,758190,41.3855285644531
2014-07-07,48.8130340576172,48.9061279296875,48.2854919433594,48.3630714416504,1424732,40.8870582580566
2014-07-08,48.3708305358887,48.378589630127,47.5872764587402,47.6183090209961,2662043,40.2574234008789
2014-07-09,47.8665618896484,48.0760269165039,47.7424354553223,47.7657089233398,1932082,40.3820419311523
2014-07-10,47.230411529541,47.5640029907227,46.8580284118652,47.3157501220703,2539201,40.0016441345215
2014-07-11,47.4321174621582,47.7967414855957,47.1683464050293,47.5950355529785,2758847,40.2377586364746
2014-07-14,47.9751739501953,48.5182304382324,47.9441413879395,48.2777366638184,2846628,40.8149223327637
2014-07-15,48.1923980712891,48.4871978759766,47.6027946472168,47.7812271118164,2495117,40.3951530456543
2014-07-16,47.889835357666,48.5647773742676,47.8665618896484,48.5027160644531,1950386,41.0051231384277
2014-07-17,47.9829330444336,48.1613655090332,47.3545379638672,47.385570526123,2363253,40.060661315918
2014-07-18,47.6415824890137,48.3630714416504,47.4941825866699,48.2544593811035,2761811,40.7952461242676
2014-07-21,47.9751739501953,48.2699775695801,47.7424354553223,47.9829330444336,2626724,40.5656967163086
2014-07-22,48.8828544616699,50.2482528686523,48.688907623291,50.0387916564941,4217350,42.3037528991699
2014-07-23,50.0387916564941,50.0387916564941,49.5965881347656,49.8293266296387,3166429,42.1266632080078
2014-07-24,49.7827758789062,49.8060493469238,48.8906135559082,48.9294013977051,3009299,41.3658485412598
2014-07-25,48.7044219970703,49.1621398925781,48.6811485290527,48.9371604919434,1883358,41.3724174499512
2014-07-28,48.8518218994141,48.9681930541992,48.1613655090332,48.2389450073242,2709478,40.7821235656738
2014-07-29,48.2311859130859,48.2311859130859,47.4553909301758,47.4631500244141,2393673,40.1262474060059
2014-07-30,47.7114028930664,47.7114028930664,47.0674934387207,47.2691993713379,2836831,39.9622840881348
2014-07-31,46.7416610717773,46.8580284118652,45.4848709106445,45.6089973449707,3987135,38.558708190918
2014-08-01,45.3064384460449,45.9193153381348,44.965087890625,45.8882865905762,4804361,38.7948379516602
2014-08-04,45.9348335266113,46.1132659912109,45.5469360351562,46.0124130249023,1955155,38.899772644043
2014-08-05,45.8184623718262,46.5244369506836,45.6477890014648,45.7874336242676,1709472,38.7095680236816
2014-08-06,45.3762626647949,45.7331275939941,44.957332611084,45.4072914123535,2430796,38.3881912231445
2014-08-07,45.9813804626465,46.5709838867188,45.6555480957031,45.6943359375,2407852,38.6308631896973
2014-08-08,45.8727684020996,46.5554695129395,45.7176094055176,46.4934043884277,1708183,39.3064193725586
2014-08-11,46.7571754455566,47.1373176574707,46.6718406677246,46.8192405700684,1743630,39.5818862915039
2014-08-12,46.7028694152832,47.1140403747559,46.5166816711426,46.7649345397949,1479643,39.5359687805176
2014-08-13,47.1450729370117,47.4709091186523,46.9278526306152,47.1993789672852,1442133,39.903263092041
2014-08-14,47.1838645935059,47.4321174621582,46.9123344421387,47.2148933410645,2395478,39.9163703918457
2014-08-15,47.4243583679199,47.6027946472168,46.5632286071777,46.9743995666504,2569750,39.7130546569824
2014-08-18,47.3700523376465,48.2467041015625,47.2536849975586,48.2389450073242,3289012,40.7821235656738
2014-08-19,47.9751739501953,48.1613655090332,47.6726150512695,47.7501945495605,3405667,40.3689270019531
2014-08-20,47.7657089233398,48.2001533508301,47.6183090209961,48.0682716369629,1659588,40.6378288269043
2014-08-21,48.0993003845215,48.2079124450684,47.7579536437988,48.1070594787598,1614859,40.6706199645996
2014-08-22,48.0062065124512,48.3397979736328,47.6726150512695,47.6881294250488,1902306,40.3164558410645
2014-08-25,47.9674186706543,48.1613655090332,47.7889823913574,47.9674186706543,1322901,40.5525550842285
2014-08-26,48.0139656066895,48.1846389770508,47.3312644958496,47.3545379638672,2178539,40.0344352722168
2014-08-27,47.4476356506348,47.6571006774902,47.1683464050293,47.3157501220703,1731643,40.0016441345215
2014-08-28,47.1761054992676,47.2381706237793,46.8425140380859,46.9588813781738,2260390,39.6999397277832
2014-08-29,47.1993789672852,47.2148933410645,46.5321960449219,46.7028694152832,2635876,39.4835014343262
2014-09-02,46.9433670043945,47.0597343444824,46.501163482666,46.7183876037598,2180988,39.4966239929199
2014-09-03,47.0519790649414,47.2148933410645,46.3615226745605,46.4856491088867,1329861,39.2998466491699
2014-09-04,46.5477104187012,47.0054321289062,46.268424987793,46.4546165466309,2376529,39.273624420166
2014-09-05,46.2606658935547,46.7183876037598,45.8805274963379,46.6718406677246,2949490,39.4572677612305
2014-09-08,46.7416610717773,47.5562438964844,46.5321960449219,46.7028694152832,2766839,39.4835014343262
2014-09-09,46.5554695129395,46.8269996643066,46.3304901123047,46.3382453918457,2255234,39.1752510070801
2014-09-10,46.0977516174316,46.7106285095215,46.0744743347168,46.4623756408691,2242087,39.4452819824219
2014-09-11,46.2761840820312,46.8657875061035,46.2529106140137,46.7726936340332,1651080,39.7087173461914
2014-09-12,46.6640815734863,46.7882080078125,46.2218780517578,46.4390983581543,2128526,39.4255104064941
2014-09-15,46.3149719238281,46.4856491088867,46.0822334289551,46.2141189575195,2161009,39.2345085144043
2014-09-16,46.0899925231934,46.7339019775391,45.8727684020996,46.5942573547363,2199163,39.5572319030762
2014-09-17,46.578742980957,46.9666404724121,46.1675720214844,46.4468574523926,2208830,39.4321060180664
2014-09-18,46.5321960449219,46.8269996643066,46.4313430786133,46.656322479248,1786167,39.6099243164062
2014-09-19,46.8192405700684,46.9356079101562,45.8960418701172,45.9813804626465,5772142,39.0369186401367
2014-09-22,45.9581069946289,46.0356864929199,44.9883613586426,45.1512794494629,2835929,38.3321990966797
2014-09-23,45.1745529174805,45.4771156311035,44.802173614502,45.0038795471191,2149021,38.2070579528809
2014-09-24,44.957332611084,45.042667388916,44.6237373352051,44.7090759277344,2432214,37.9567642211914
2014-09-25,44.6082229614258,44.6237373352051,43.8867340087891,44.0263786315918,3109326,37.3771705627441
2014-09-26,44.1117134094238,44.6392555236816,43.9953460693359,44.5927085876465,2418164,37.857982635498
2014-09-29,44.0263786315918,44.6547698974609,43.8867340087891,44.4220314025879,2234482,37.713077545166
2014-09-30,44.3910026550293,44.4220314025879,43.6229629516602,43.7238159179688,2699939,37.1203231811523
2014-10-01,43.5531425476074,43.8557014465332,42.7773475646973,43.079906463623,4203945,36.5736503601074
2014-10-02,42.9868125915527,43.2816123962402,42.2885971069336,43.1652450561523,3534180,36.6461067199707
2014-10-03,43.4755630493164,43.8634605407715,43.3591918945312,43.7626075744629,3020900,37.153247833252
2014-10-06,43.9022483825684,44.2668724060059,43.7548484802246,43.9643135070801,4175200,37.3244857788086
2014-10-07,44.1970520019531,44.3522109985352,43.3747100830078,43.4057426452637,3620672,36.850269317627
2014-10-08,43.4057426452637,44.7013206481934,43.2273063659668,44.6858024597168,4386596,37.9370193481445
2014-10-09,44.5461616516113,44.5927085876465,43.2117919921875,43.3204040527344,4137174,36.7778358459473
2014-10-10,43.2660980224609,43.421257019043,42.3661766052246,42.4127235412598,3679708,36.0072288513184
2014-10-13,42.4747886657715,42.6221885681152,41.4895286560059,41.5593490600586,3954265,35.2827453613281
2014-10-14,41.9006996154785,42.3894500732422,41.7610549926758,41.955005645752,4871002,35.6186408996582
2014-10-15,41.3266105651855,42.1334381103516,40.7059745788574,41.8463935852051,4166435,35.5264358520508
2014-10-16,41.1171455383301,42.7618293762207,41.1093864440918,42.5989151000977,3551195,36.1652908325195
2014-10-17,43.0876655578613,44.1194725036621,42.9868125915527,43.8169136047363,3842509,37.1993522644043
2014-10-20,43.7393341064453,44.4142761230469,43.5143508911133,44.3366966247559,3449106,37.6406402587891
2014-10-21,44.879753112793,45.8727684020996,44.8176879882812,45.2598915100098,4844707,38.4243927001953
2014-10-22,44.3366966247559,46.6252899169922,44.0651664733887,44.7944145202637,9342285,38.0292205810547
2014-10-23,45.197826385498,47.1993789672852,45.190071105957,46.5554695129395,3553773,39.5243225097656
2014-10-24,46.7261428833008,46.8037223815918,46.0356864929199,46.7494163513184,2236157,39.6889610290527
2014-10-27,46.5632286071777,46.8502731323242,46.2296333312988,46.6873550415039,2564466,39.636287689209
2014-10-28,47.0131874084473,48.1768798828125,46.9356079101562,48.0993003845215,2734485,40.8349914550781
2014-10-29,48.0837860107422,48.2389450073242,47.0985260009766,47.6958885192871,2065236,40.4924964904785
2014-10-30,47.5484886169434,48.1070594787598,47.2847175598145,47.889835357666,1945359,40.657154083252
2014-10-31,48.3941040039062,48.7354545593262,48.1923980712891,48.5802955627441,3052352,41.2433395385742
2014-11-03,48.5570220947266,48.619083404541,47.7579536437988,47.9519004821777,3029408,40.7098426818848
2014-11-04,47.8510475158691,47.9519004821777,47.3312644958496,47.5872764587402,2047448,40.4002914428711
2014-11-05,47.9441413879395,48.4173774719238,47.0442199707031,48.2544593811035,4273422,40.9667129516602
2014-11-06,48.1923980712891,49.0302543640137,48.0837860107422,48.9992256164551,2391868,41.598991394043
2014-11-07,48.9992256164551,49.4724578857422,48.9294013977051,49.270751953125,1889416,41.8295059204102
2014-11-10,49.270751953125,49.5422821044922,49.1388664245605,49.2009315490723,2099008,41.7702445983887
2014-11-11,49.3948783874512,49.4647026062012,48.8052749633789,48.9138870239258,1986993,41.526538848877
2014-11-12,48.7432136535645,49.2086906433105,48.6035690307617,48.8750953674316,1888643,41.4936141967773
2014-11-13,48.9837074279785,48.9837074279785,48.3553123474121,48.5104713439941,1668739,41.1840553283691
2014-11-14,48.4251365661621,48.8363075256348,48.4251365661621,48.5570220947266,1398565,41.2235794067383
2014-11-17,48.4871978759766,48.6035690307617,48.2699775695801,48.5027160644531,1973717,41.1774749755859
2014-11-18,48.611328125,49.038013458252,48.3708305358887,48.688907623291,1704445,41.3355407714844
2014-11-19,48.6268424987793,48.6578750610352,48.0837860107422,48.6423568725586,1639221,41.2960243225098
2014-11-20,48.3165245056152,49.0535316467285,48.1070594787598,48.8906135559082,1535070,41.5067939758301
2014-11-21,49.4414253234863,49.7827758789062,49.1466255187988,49.2397193908691,1483510,41.8031730651855
2014-11-24,49.4414253234863,49.5655555725098,49.2552375793457,49.4724578857422,1595395,42.0007514953613
2014-11-25,49.4957313537598,49.767261505127,49.2862663269043,49.5267639160156,1885291,42.0468597412109
2014-11-26,49.5267639160156,49.5965881347656,49.1543846130371,49.2552375793457,1341849,41.8163375854492
2014-11-28,49.1388664245605,49.1776580810547,48.7199363708496,48.9216461181641,825476,41.533130645752
2014-12-01,48.766487121582,48.8363075256348,47.8200149536133,48.1923980712891,1812334,40.9140129089355
2014-12-02,48.5182304382324,49.0923194885254,48.378589630127,48.9216461181641,1710116,41.533130645752
2014-12-03,48.9216461181641,50,48.8595809936523,49.503490447998,2112027,42.027099609375
2014-12-04,49.2940254211426,49.4491844177246,48.9294013977051,49.0923194885254,1993567,41.6780319213867
